"","date","AGO"
"306","2008-03-20",24.049999
"307","2008-03-24",23.83
"308","2008-03-25",24.49
"309","2008-03-26",23.370001
"310","2008-03-27",24.35
"311","2008-03-28",23.530001
"312","2008-03-31",23.74
"313","2008-04-01",24.35
"314","2008-04-02",24.25
"315","2008-04-03",24.23
"316","2008-04-04",24.129999
"317","2008-04-07",24.23
"318","2008-04-08",23.639999
"319","2008-04-09",23.559999
"320","2008-04-10",24.540001
"321","2008-04-11",23.969999
"322","2008-04-14",23.440001
"323","2008-04-15",23.68
"324","2008-04-16",24.4
"325","2008-04-17",25
"326","2008-04-18",24.959999
"327","2008-04-21",25.58
"328","2008-04-22",25.610001
"329","2008-04-23",25.24
"330","2008-04-24",25.290001
"331","2008-04-25",25.34
"332","2008-04-28",25.870001
"333","2008-04-29",25.75
"334","2008-04-30",25.290001
"335","2008-05-01",26.139999
"336","2008-05-02",27.02
"337","2008-05-05",27.049999
"338","2008-05-06",26.67
"339","2008-05-07",25.780001
"340","2008-05-08",25.389999
"341","2008-05-09",24.799999
"342","2008-05-12",25.809999
"343","2008-05-13",25.35
"344","2008-05-14",24.620001
"345","2008-05-15",24.82
"346","2008-05-16",24.57
"347","2008-05-19",23.93
"348","2008-05-20",23.690001
"349","2008-05-21",22.709999
"350","2008-05-22",23.43
"351","2008-05-23",22.719999
"352","2008-05-27",22.26
"353","2008-05-28",22.780001
"354","2008-05-29",22.780001
"355","2008-05-30",23.1
"356","2008-06-02",22.74
"357","2008-06-03",22.629999
"358","2008-06-04",22.57
"359","2008-06-05",24.030001
"360","2008-06-06",23.940001
"361","2008-06-09",23.59
"362","2008-06-10",23.809999
"363","2008-06-11",23.27
"364","2008-06-12",23.610001
"365","2008-06-13",24.540001
"366","2008-06-16",24.67
"367","2008-06-17",24.030001
"368","2008-06-18",23.549999
"369","2008-06-19",22.5
"370","2008-06-20",20.860001
"371","2008-06-23",20.1
"372","2008-06-24",20.959999
"373","2008-06-25",21.43
"374","2008-06-26",19.780001
"375","2008-06-27",18.790001
"376","2008-06-30",17.99
"377","2008-07-01",18.040001
"378","2008-07-02",18.34
"379","2008-07-03",17.459999
"380","2008-07-07",17.09
"381","2008-07-08",17.690001
"382","2008-07-09",17.16
"383","2008-07-10",16.889999
"384","2008-07-11",15.03
"385","2008-07-14",14.9
"386","2008-07-15",14.28
"387","2008-07-16",17.02
"388","2008-07-17",18.5
"389","2008-07-18",18.24
"390","2008-07-21",18.75
"391","2008-07-22",11.32
"392","2008-07-23",11.15
"393","2008-07-24",11.11
"394","2008-07-25",10.97
"395","2008-07-28",10.37
"396","2008-07-29",11.54
"397","2008-07-30",11.67
"398","2008-07-31",11.46
"399","2008-08-01",12.51
"400","2008-08-04",13.17
"401","2008-08-05",14.41
"402","2008-08-06",15
"403","2008-08-07",13.74
"404","2008-08-08",13.83
"405","2008-08-11",13.78
"406","2008-08-12",13.68
"407","2008-08-13",13.52
"408","2008-08-14",14.08
"409","2008-08-15",14.7
"410","2008-08-18",14.44
"411","2008-08-19",14.17
"412","2008-08-20",14.08
"413","2008-08-21",14.17
"414","2008-08-22",15.02
"415","2008-08-25",14.77
"416","2008-08-26",14.84
"417","2008-08-27",15.06
"418","2008-08-28",15.97
"419","2008-08-29",16.26
"420","2008-09-02",17.26
"421","2008-09-03",18.16
"422","2008-09-04",18
"423","2008-09-05",18.360001
"424","2008-09-08",20.02
"425","2008-09-09",19.469999
"426","2008-09-10",18.389999
"427","2008-09-11",18.370001
"428","2008-09-12",18.370001
"429","2008-09-15",15.86
"430","2008-09-16",15.35
"431","2008-09-17",13.04
"432","2008-09-18",14.23
"433","2008-09-19",19.5
"434","2008-09-22",16.940001
"435","2008-09-23",16.299999
"436","2008-09-24",17.42
"437","2008-09-25",17.690001
"438","2008-09-26",17.76
"439","2008-09-29",15.68
"440","2008-09-30",16.26
"441","2008-10-01",16.16
"442","2008-10-02",15.55
"443","2008-10-03",14.94
"444","2008-10-06",12.05
"445","2008-10-07",11
"446","2008-10-08",10.73
"447","2008-10-09",9.7
"448","2008-10-10",10.25
"449","2008-10-13",12.88
"450","2008-10-14",12.95
"451","2008-10-15",10.85
"452","2008-10-16",12
"453","2008-10-17",11.98
"454","2008-10-20",11.66
"455","2008-10-21",11.64
"456","2008-10-22",10.73
"457","2008-10-23",9.96
"458","2008-10-24",8.63
"459","2008-10-27",7.9
"460","2008-10-28",8.95
"461","2008-10-29",9.42
"462","2008-10-30",9.59
"463","2008-10-31",11.23
"464","2008-11-03",10.49
"465","2008-11-04",11.22
"466","2008-11-05",9.97
"467","2008-11-06",8.8
"468","2008-11-07",9.65
"469","2008-11-10",8.55
"470","2008-11-11",8.71
"471","2008-11-12",7.78
"472","2008-11-13",8.1
"473","2008-11-14",8.45
"474","2008-11-17",8.49
"475","2008-11-18",8.31
"476","2008-11-19",6.99
"477","2008-11-20",6.12
"478","2008-11-21",6.61
"479","2008-11-24",8.81
"480","2008-11-25",9.62
"481","2008-11-26",10.7
"482","2008-11-28",11.24
"483","2008-12-01",9.73
"484","2008-12-02",10.54
"485","2008-12-03",11.2
"486","2008-12-04",12.04
"487","2008-12-05",12.91
"488","2008-12-08",14.29
"489","2008-12-09",13.89
"490","2008-12-10",12.85
"491","2008-12-11",12.44
"492","2008-12-12",12.26
"493","2008-12-15",11.64
"494","2008-12-16",12.3
"495","2008-12-17",11.86
"496","2008-12-18",11.66
"497","2008-12-19",11.93
"498","2008-12-22",10.93
"499","2008-12-23",10.81
"500","2008-12-24",10.62
"501","2008-12-26",10.61
"502","2008-12-29",10.25
"503","2008-12-30",10.72
"504","2008-12-31",11.4
"505","2009-01-02",11.29
"506","2009-01-05",11.75
"507","2009-01-06",11.79
"508","2009-01-07",11
"509","2009-01-08",12.46
"510","2009-01-09",11.32
"511","2009-01-12",11.53
"512","2009-01-13",11.5
"513","2009-01-14",10.22
"514","2009-01-15",9.95
"515","2009-01-16",9.95
"516","2009-01-20",8.09
"517","2009-01-21",8.55
"518","2009-01-22",7.72
"519","2009-01-23",7.89
"520","2009-01-26",7.45
"521","2009-01-27",7.47
"522","2009-01-28",8.73
"523","2009-01-29",7.94
"524","2009-01-30",7.63
"525","2009-02-02",8.05
"526","2009-02-03",7.97
"527","2009-02-04",7.9
"528","2009-02-05",7.44
"529","2009-02-06",7.44
"530","2009-02-09",7.39
"531","2009-02-10",6.98
"532","2009-02-11",7.14
"533","2009-02-12",7.38
"534","2009-02-13",6.55
"535","2009-02-17",6.12
"536","2009-02-18",6.54
"537","2009-02-19",5.76
"538","2009-02-20",5.61
"539","2009-02-23",5.15
"540","2009-02-24",5.55
"541","2009-02-25",4.98
"542","2009-02-26",4.87
"543","2009-02-27",4.42
"544","2009-03-02",3.81
"545","2009-03-03",3.32
"546","2009-03-04",3.08
"547","2009-03-05",3
"548","2009-03-06",3.65
"549","2009-03-09",2.95
"550","2009-03-10",3.52
"551","2009-03-11",3.66
"552","2009-03-12",3.92
"553","2009-03-13",4.78
"554","2009-03-16",4.92
"555","2009-03-17",5.45
"556","2009-03-18",6.29
"557","2009-03-19",5.82
"558","2009-03-20",6.09
"559","2009-03-23",7.47
"560","2009-03-24",7.65
"561","2009-03-25",8.31
"562","2009-03-26",8.1
"563","2009-03-27",7.37
"564","2009-03-30",6.39
"565","2009-03-31",6.77
"566","2009-04-01",7.54
"567","2009-04-02",8.03
"568","2009-04-03",9.63
"569","2009-04-06",8.93
"570","2009-04-07",9.2
"571","2009-04-08",9.1
"572","2009-04-09",9.87
"573","2009-04-13",9.88
"574","2009-04-14",8.96
"575","2009-04-15",8.9
"576","2009-04-16",8.83
"577","2009-04-17",9.04
"578","2009-04-20",8.22
"579","2009-04-21",9.2
"580","2009-04-22",8.9
"581","2009-04-23",8.95
"582","2009-04-24",9.16
"583","2009-04-27",8.95
"584","2009-04-28",8.96
"585","2009-04-29",9.86
"586","2009-04-30",9.66
"587","2009-05-01",10.19
"588","2009-05-04",11.15
"589","2009-05-05",11.08
"590","2009-05-06",11.74
"591","2009-05-07",11.13
"592","2009-05-08",13.72
"593","2009-05-11",13.67
"594","2009-05-12",13.96
"595","2009-05-13",12.59
"596","2009-05-14",13.67
"597","2009-05-15",12.89
"598","2009-05-18",14.43
"599","2009-05-19",13.92
"600","2009-05-20",13.63
"601","2009-05-21",12.61
"602","2009-05-22",12.73
"603","2009-05-26",14.05
"604","2009-05-27",12.9
"605","2009-05-28",13.07
"606","2009-05-29",13.11
"607","2009-06-01",14.6
"608","2009-06-02",14.21
"609","2009-06-03",14.38
"610","2009-06-04",15.47
"611","2009-06-05",15.58
"612","2009-06-08",15.39
"613","2009-06-09",15.62
"614","2009-06-10",15.32
"615","2009-06-11",15.09
"616","2009-06-12",14.89
"617","2009-06-15",14.15
"618","2009-06-16",12.43
"619","2009-06-17",12.79
"620","2009-06-18",11.09
"621","2009-06-19",11.5
"622","2009-06-22",10.93
"623","2009-06-23",11.04
"624","2009-06-24",11.64
"625","2009-06-25",12.04
"626","2009-06-26",11.93
"627","2009-06-29",12.29
"628","2009-06-30",12.38
"629","2009-07-01",12.66
"630","2009-07-02",12.05
"631","2009-07-06",11.88
"632","2009-07-07",11.15
"633","2009-07-08",10.84
"634","2009-07-09",10.95
"635","2009-07-10",10.99
"636","2009-07-13",11.55
"637","2009-07-14",11.56
"638","2009-07-15",12.19
"639","2009-07-16",12.56
"640","2009-07-17",12.67
"641","2009-07-20",13.31
"642","2009-07-21",13.91
"643","2009-07-22",14.5
"644","2009-07-23",14.64
"645","2009-07-24",14.6
"646","2009-07-27",14.62
"647","2009-07-28",14.17
"648","2009-07-29",14.21
"649","2009-07-30",14.2
"650","2009-07-31",13.97
"651","2009-08-03",14.29
"652","2009-08-04",14.84
"653","2009-08-05",14.82
"654","2009-08-06",17.1
"655","2009-08-07",17.559999
"656","2009-08-10",16.940001
"657","2009-08-11",16.209999
"658","2009-08-12",16.75
"659","2009-08-13",18.08
"660","2009-08-14",17.52
"661","2009-08-17",16.360001
"662","2009-08-18",17.559999
"663","2009-08-19",17.799999
"664","2009-08-20",18.709999
"665","2009-08-21",19.700001
"666","2009-08-24",19.6
"667","2009-08-25",20.049999
"668","2009-08-26",19.969999
"669","2009-08-27",20.02
"670","2009-08-28",20.1
"671","2009-08-31",19.9
"672","2009-09-01",17.98
"673","2009-09-02",17.530001
"674","2009-09-03",17.65
"675","2009-09-04",17.77
"676","2009-09-08",18.790001
"677","2009-09-09",19.15
"678","2009-09-10",19.309999
"679","2009-09-11",19.459999
"680","2009-09-14",19.43
"681","2009-09-15",19.450001
"682","2009-09-16",19.92
"683","2009-09-17",19.52
"684","2009-09-18",19.75
"685","2009-09-21",19.690001
"686","2009-09-22",20.25
"687","2009-09-23",20.43
"688","2009-09-24",19.35
"689","2009-09-25",19.32
"690","2009-09-28",20.440001
"691","2009-09-29",19.91
"692","2009-09-30",19.42
"693","2009-10-01",18.23
"694","2009-10-02",18.15
"695","2009-10-05",19.780001
"696","2009-10-06",19.889999
"697","2009-10-07",19.870001
"698","2009-10-08",19.84
"699","2009-10-09",19.9
"700","2009-10-12",20.139999
"701","2009-10-13",19.9
"702","2009-10-14",20.549999
"703","2009-10-15",20.610001
"704","2009-10-16",19.57
"705","2009-10-19",19.889999
"706","2009-10-20",19.450001
"707","2009-10-21",18.709999
"708","2009-10-22",19.15
"709","2009-10-23",18.23
"710","2009-10-26",17.559999
"711","2009-10-27",17.530001
"712","2009-10-28",17
"713","2009-10-29",17.59
"714","2009-10-30",16.58
"715","2009-11-02",16.73
"716","2009-11-03",16.690001
"717","2009-11-04",16.309999
"718","2009-11-05",17.17
"719","2009-11-06",17.01
"720","2009-11-09",17.84
"721","2009-11-10",17.33
"722","2009-11-11",18.299999
"723","2009-11-12",18.1
"724","2009-11-13",21.66
"725","2009-11-16",21.209999
"726","2009-11-17",25.530001
"727","2009-11-18",25.91
"728","2009-11-19",25.01
"729","2009-11-20",24.58
"730","2009-11-23",23.74
"731","2009-11-24",23.040001
"732","2009-11-25",22.9
"733","2009-11-27",22.299999
"734","2009-11-30",22.68
"735","2009-12-01",21.889999
"736","2009-12-02",21.950001
"737","2009-12-03",21.889999
"738","2009-12-04",21.43
"739","2009-12-07",20.91
"740","2009-12-08",19.84
"741","2009-12-09",20.48
"742","2009-12-10",20.75
"743","2009-12-11",20.85
"744","2009-12-14",20.940001
"745","2009-12-15",20.65
"746","2009-12-16",22.1
"747","2009-12-17",21.83
"748","2009-12-18",22.17
"749","2009-12-21",22.6
"750","2009-12-22",22.610001
"751","2009-12-23",22.77
"752","2009-12-24",22.75
"753","2009-12-28",22.629999
"754","2009-12-29",22.219999
"755","2009-12-30",22.440001
"756","2009-12-31",21.76
"757","2010-01-04",22.620001
"758","2010-01-05",22.530001
"759","2010-01-06",22.370001
"760","2010-01-07",23.059999
"761","2010-01-08",23.190001
"762","2010-01-11",23.040001
"763","2010-01-12",22.23
"764","2010-01-13",22.92
"765","2010-01-14",23.58
"766","2010-01-15",22.940001
"767","2010-01-19",24.18
"768","2010-01-20",24.01
"769","2010-01-21",23.6
"770","2010-01-22",22.57
"771","2010-01-25",22.780001
"772","2010-01-26",22.4
"773","2010-01-27",23.02
"774","2010-01-28",22.9
"775","2010-01-29",22.66
"776","2010-02-01",22.879999
"777","2010-02-02",22.969999
"778","2010-02-03",22.549999
"779","2010-02-04",20.43
"780","2010-02-05",20.65
"781","2010-02-08",20
"782","2010-02-09",20.200001
"783","2010-02-10",20.1
"784","2010-02-11",20
"785","2010-02-12",20.120001
"786","2010-02-16",20.91
"787","2010-02-17",20.950001
"788","2010-02-18",21.24
"789","2010-02-19",20.42
"790","2010-02-22",20.219999
"791","2010-02-23",19.77
"792","2010-02-24",19.790001
"793","2010-02-25",20.49
"794","2010-02-26",21.1
"795","2010-03-01",20.33
"796","2010-03-02",20.58
"797","2010-03-03",20.33
"798","2010-03-04",20
"799","2010-03-05",20.5
"800","2010-03-08",20.799999
"801","2010-03-09",20.98
"802","2010-03-10",22.66
"803","2010-03-11",22.719999
"804","2010-03-12",22.32
"805","2010-03-15",21.629999
"806","2010-03-16",21.43
"807","2010-03-17",21.91
"808","2010-03-18",21.370001
"809","2010-03-19",20.309999
"810","2010-03-22",20.24
"811","2010-03-23",21.09
"812","2010-03-24",22.34
"813","2010-03-25",21.440001
"814","2010-03-26",21.809999
"815","2010-03-29",22.09
"816","2010-03-30",21.59
"817","2010-03-31",21.969999
"818","2010-04-01",22.75
"819","2010-04-05",22.85
"820","2010-04-06",22.74
"821","2010-04-07",22.25
"822","2010-04-08",22.57
"823","2010-04-09",22.9
"824","2010-04-12",22.73
"825","2010-04-13",22.75
"826","2010-04-14",23.540001
"827","2010-04-15",23.68
"828","2010-04-16",23.15
"829","2010-04-19",22.92
"830","2010-04-20",23.559999
"831","2010-04-21",23.92
"832","2010-04-22",24.049999
"833","2010-04-23",24.620001
"834","2010-04-26",24.25
"835","2010-04-27",22.049999
"836","2010-04-28",22.08
"837","2010-04-29",22.1
"838","2010-04-30",21.549999
"839","2010-05-03",22.040001
"840","2010-05-04",21.32
"841","2010-05-05",20.82
"842","2010-05-06",19
"843","2010-05-07",17.67
"844","2010-05-10",19.98
"845","2010-05-11",18.129999
"846","2010-05-12",17.969999
"847","2010-05-13",17.959999
"848","2010-05-14",16.450001
"849","2010-05-17",16.299999
"850","2010-05-18",15.42
"851","2010-05-19",15.39
"852","2010-05-20",14.9
"853","2010-05-21",15.5
"854","2010-05-24",14.89
"855","2010-05-25",15.05
"856","2010-05-26",15.81
"857","2010-05-27",17.299999
"858","2010-05-28",16.799999
"859","2010-06-01",15.59
"860","2010-06-02",16.42
"861","2010-06-03",15.57
"862","2010-06-04",14.42
"863","2010-06-07",13.29
"864","2010-06-08",13.65
"865","2010-06-09",13.4
"866","2010-06-10",14.42
"867","2010-06-11",14.59
"868","2010-06-14",14.57
"869","2010-06-15",15.42
"870","2010-06-16",15.12
"871","2010-06-17",14.8
"872","2010-06-18",14.86
"873","2010-06-21",14.4
"874","2010-06-22",14.39
"875","2010-06-23",14.28
"876","2010-06-24",13.5
"877","2010-06-25",13.69
"878","2010-06-28",14.08
"879","2010-06-29",13.25
"880","2010-06-30",13.27
"881","2010-07-01",13.24
"882","2010-07-02",13.13
"883","2010-07-06",13.58
"884","2010-07-07",14.37
"885","2010-07-08",14.95
"886","2010-07-09",15.68
"887","2010-07-12",15.3
"888","2010-07-13",15.95
"889","2010-07-14",15.95
"890","2010-07-15",15.81
"891","2010-07-16",14.96
"892","2010-07-19",15.06
"893","2010-07-20",15.54
"894","2010-07-21",15.15
"895","2010-07-22",15.84
"896","2010-07-23",16.110001
"897","2010-07-26",16.51
"898","2010-07-27",16.1
"899","2010-07-28",15.95
"900","2010-07-29",16.059999
"901","2010-07-30",15.7
"902","2010-08-02",16.43
"903","2010-08-03",16.15
"904","2010-08-04",15.81
"905","2010-08-05",16.1
"906","2010-08-06",18.440001
"907","2010-08-09",18.209999
"908","2010-08-10",18.02
"909","2010-08-11",18.4
"910","2010-08-12",18.120001
"911","2010-08-13",17.639999
"912","2010-08-16",17.58
"913","2010-08-17",17.799999
"914","2010-08-18",17.82
"915","2010-08-19",17.1
"916","2010-08-20",17
"917","2010-08-23",16.450001
"918","2010-08-24",15.62
"919","2010-08-25",15.39
"920","2010-08-26",14.98
"921","2010-08-27",15.61
"922","2010-08-30",15.08
"923","2010-08-31",15.47
"924","2010-09-01",16.01
"925","2010-09-02",16.309999
"926","2010-09-03",16.790001
"927","2010-09-07",16.15
"928","2010-09-08",16.41
"929","2010-09-09",16.950001
"930","2010-09-10",16.91
"931","2010-09-13",18.030001
"932","2010-09-14",17.959999
"933","2010-09-15",17.700001
"934","2010-09-16",17.5
"935","2010-09-17",17.610001
"936","2010-09-20",18.110001
"937","2010-09-21",17.65
"938","2010-09-22",17.200001
"939","2010-09-23",16.959999
"940","2010-09-24",17.59
"941","2010-09-27",17.450001
"942","2010-09-28",17.74
"943","2010-09-29",17.370001
"944","2010-09-30",17.110001
"945","2010-10-01",17.42
"946","2010-10-04",17.4
"947","2010-10-05",18.030001
"948","2010-10-06",17.59
"949","2010-10-07",17.65
"950","2010-10-08",18.4
"951","2010-10-11",18.42
"952","2010-10-12",18.49
"953","2010-10-13",20.07
"954","2010-10-14",21.870001
"955","2010-10-15",21.5
"956","2010-10-18",21.48
"957","2010-10-19",20.469999
"958","2010-10-20",20.85
"959","2010-10-21",21.290001
"960","2010-10-22",21.280001
"961","2010-10-25",19.52
"962","2010-10-26",19.700001
"963","2010-10-27",19.5
"964","2010-10-28",19
"965","2010-10-29",19.049999
"966","2010-11-01",19.1
"967","2010-11-02",19.549999
"968","2010-11-03",19.74
"969","2010-11-04",20.370001
"970","2010-11-05",20.01
"971","2010-11-08",19.690001
"972","2010-11-09",18.940001
"973","2010-11-10",19
"974","2010-11-11",18.74
"975","2010-11-12",18.16
"976","2010-11-15",17.780001
"977","2010-11-16",17.290001
"978","2010-11-17",17.48
"979","2010-11-18",17.629999
"980","2010-11-19",16.84
"981","2010-11-22",17.01
