"","date","HASI"
"981","2017-03-09",18.700001
"982","2017-03-10",18.459999
"983","2017-03-13",18.73
"984","2017-03-14",18.42
"985","2017-03-15",18.969999
"986","2017-03-16",19.129999
"987","2017-03-17",19.200001
"988","2017-03-20",19.129999
"989","2017-03-21",19.34
"990","2017-03-22",19.02
"991","2017-03-23",19.040001
"992","2017-03-24",19.389999
"993","2017-03-27",19.82
"994","2017-03-28",19.75
"995","2017-03-29",19.92
"996","2017-03-30",20.219999
"997","2017-03-31",20.200001
"998","2017-04-03",19.790001
"999","2017-04-04",19.82
"1000","2017-04-05",19.799999
"1001","2017-04-06",19.879999
"1002","2017-04-07",20.18
"1003","2017-04-10",20.26
"1004","2017-04-11",20.459999
"1005","2017-04-12",20.75
"1006","2017-04-13",20.93
"1007","2017-04-17",21.34
"1008","2017-04-18",21.530001
"1009","2017-04-19",21.809999
"1010","2017-04-20",21.530001
"1011","2017-04-21",21.35
"1012","2017-04-24",21.620001
"1013","2017-04-25",21.91
"1014","2017-04-26",22.190001
"1015","2017-04-27",22.200001
"1016","2017-04-28",21.92
"1017","2017-05-01",22.110001
"1018","2017-05-02",21.879999
"1019","2017-05-03",21.709999
"1020","2017-05-04",21.809999
"1021","2017-05-05",22.01
"1022","2017-05-08",21.799999
"1023","2017-05-09",21.74
"1024","2017-05-10",21.959999
"1025","2017-05-11",22.02
"1026","2017-05-12",22.26
"1027","2017-05-15",22.52
"1028","2017-05-16",22.25
"1029","2017-05-17",21.889999
"1030","2017-05-18",21.709999
"1031","2017-05-19",21.68
"1032","2017-05-22",22.01
"1033","2017-05-23",22.129999
"1034","2017-05-24",22.23
"1035","2017-05-25",22.299999
"1036","2017-05-26",22.370001
"1037","2017-05-30",22.200001
"1038","2017-05-31",21.91
"1039","2017-06-01",22.059999
"1040","2017-06-02",22.23
"1041","2017-06-05",21.98
"1042","2017-06-06",22.33
"1043","2017-06-07",22.809999
"1044","2017-06-08",22.969999
"1045","2017-06-09",23.049999
"1046","2017-06-12",23.120001
"1047","2017-06-13",23.27
"1048","2017-06-14",23.049999
"1049","2017-06-15",23
"1050","2017-06-16",23.370001
"1051","2017-06-19",23.6
"1052","2017-06-20",23.49
"1053","2017-06-21",23.459999
"1054","2017-06-22",24.129999
"1055","2017-06-23",24.200001
"1056","2017-06-26",24.540001
"1057","2017-06-27",24.110001
"1058","2017-06-28",23.799999
"1059","2017-06-29",23.01
"1060","2017-06-30",22.870001
"1061","2017-07-03",22.98
"1062","2017-07-05",22.74
"1063","2017-07-06",22.48
"1064","2017-07-07",22.799999
"1065","2017-07-10",22.450001
"1066","2017-07-11",22.6
"1067","2017-07-12",22.940001
"1068","2017-07-13",22.76
"1069","2017-07-14",22.76
"1070","2017-07-17",22.690001
"1071","2017-07-18",22.629999
"1072","2017-07-19",22.75
"1073","2017-07-20",23.030001
"1074","2017-07-21",23.01
"1075","2017-07-24",22.92
"1076","2017-07-25",23.040001
"1077","2017-07-26",22.959999
"1078","2017-07-27",22.92
"1079","2017-07-28",23.209999
"1080","2017-07-31",23.25
"1081","2017-08-01",23.200001
"1082","2017-08-02",23.139999
"1083","2017-08-03",23.620001
"1084","2017-08-04",23.959999
"1085","2017-08-07",24.200001
"1086","2017-08-08",23.77
"1087","2017-08-09",23.75
"1088","2017-08-10",23.25
"1089","2017-08-11",23.219999
"1090","2017-08-14",24.110001
"1091","2017-08-15",24.110001
"1092","2017-08-16",22.700001
"1093","2017-08-17",23.23
"1094","2017-08-18",23.15
"1095","2017-08-21",23.450001
"1096","2017-08-22",23.59
"1097","2017-08-23",23.65
"1098","2017-08-24",23.309999
"1099","2017-08-25",23.459999
"1100","2017-08-28",23.629999
"1101","2017-08-29",23.4
"1102","2017-08-30",23.32
"1103","2017-08-31",23.200001
"1104","2017-09-01",23.129999
"1105","2017-09-05",23.08
"1106","2017-09-06",23.110001
"1107","2017-09-07",23.35
"1108","2017-09-08",23.299999
"1109","2017-09-11",23.58
"1110","2017-09-12",23.5
"1111","2017-09-13",23.77
"1112","2017-09-14",23.91
"1113","2017-09-15",24.290001
"1114","2017-09-18",24.120001
"1115","2017-09-19",24.24
"1116","2017-09-20",24.120001
"1117","2017-09-21",24.07
"1118","2017-09-22",24.15
"1119","2017-09-25",24.1
"1120","2017-09-26",24.16
"1121","2017-09-27",24.43
"1122","2017-09-28",24.5
"1123","2017-09-29",24.370001
"1124","2017-10-02",24.41
"1125","2017-10-03",24.41
"1126","2017-10-04",24.110001
"1127","2017-10-05",24.1
"1128","2017-10-06",23.82
"1129","2017-10-09",23.91
"1130","2017-10-10",24.18
"1131","2017-10-11",24.280001
"1132","2017-10-12",24.290001
"1133","2017-10-13",24.18
"1134","2017-10-16",24.459999
"1135","2017-10-17",24.379999
"1136","2017-10-18",24.700001
"1137","2017-10-19",24.74
"1138","2017-10-20",25.219999
"1139","2017-10-23",24.709999
"1140","2017-10-24",24.73
"1141","2017-10-25",24.17
"1142","2017-10-26",24.18
"1143","2017-10-27",24.450001
"1144","2017-10-30",23.93
"1145","2017-10-31",24.059999
"1146","2017-11-01",24.18
"1147","2017-11-02",23.309999
"1148","2017-11-03",24.02
"1149","2017-11-06",23.66
"1150","2017-11-07",23.51
"1151","2017-11-08",23.549999
"1152","2017-11-09",23.83
"1153","2017-11-10",23.52
"1154","2017-11-13",23.59
"1155","2017-11-14",23.559999
"1156","2017-11-15",23.440001
"1157","2017-11-16",23.75
"1158","2017-11-17",23.73
"1159","2017-11-20",23.799999
"1160","2017-11-21",24.190001
"1161","2017-11-22",24.200001
"1162","2017-11-24",24.129999
"1163","2017-11-27",23.940001
"1164","2017-11-28",23.959999
"1165","2017-11-29",23.92
"1166","2017-11-30",23.77
"1167","2017-12-01",23.92
"1168","2017-12-04",23.389999
"1169","2017-12-05",23.389999
"1170","2017-12-06",23.379999
"1171","2017-12-07",23.190001
"1172","2017-12-08",23.129999
"1173","2017-12-11",23.24
"1174","2017-12-12",23.219999
"1175","2017-12-13",23.67
"1176","2017-12-14",23.709999
"1177","2017-12-15",23.950001
"1178","2017-12-18",24.18
"1179","2017-12-19",23.99
"1180","2017-12-20",24.09
"1181","2017-12-21",24.18
"1182","2017-12-22",23.41
"1183","2017-12-26",23.52
"1184","2017-12-27",23.74
"1185","2017-12-28",24.16
"1186","2017-12-29",24.059999
"1187","2018-01-02",24.01
"1188","2018-01-03",23.52
"1189","2018-01-04",23.110001
"1190","2018-01-05",22.77
"1191","2018-01-08",22.549999
"1192","2018-01-09",22.309999
"1193","2018-01-10",22.280001
"1194","2018-01-11",23
"1195","2018-01-12",22.450001
"1196","2018-01-16",22.360001
"1197","2018-01-17",22.02
"1198","2018-01-18",21.940001
"1199","2018-01-19",21.85
"1200","2018-01-22",21.74
"1201","2018-01-23",21.860001
"1202","2018-01-24",21.74
"1203","2018-01-25",22.1
"1204","2018-01-26",22.15
"1205","2018-01-29",21.799999
"1206","2018-01-30",21.76
"1207","2018-01-31",21.74
"1208","2018-02-01",21.41
"1209","2018-02-02",20.950001
"1210","2018-02-05",20.18
"1211","2018-02-06",20.459999
"1212","2018-02-07",20.5
"1213","2018-02-08",20.5
"1214","2018-02-09",20.700001
"1215","2018-02-12",20.82
"1216","2018-02-13",21.120001
"1217","2018-02-14",20.889999
"1218","2018-02-15",20.9
"1219","2018-02-16",20.879999
"1220","2018-02-20",20.99
"1221","2018-02-21",20.77
"1222","2018-02-22",18.5
"1223","2018-02-23",18.77
"1224","2018-02-26",18.700001
"1225","2018-02-27",18.040001
"1226","2018-02-28",17.6
"1227","2018-03-01",17.700001
"1228","2018-03-02",18.030001
"1229","2018-03-05",18.02
"1230","2018-03-06",18.459999
"1231","2018-03-07",18.049999
"1232","2018-03-08",18.33
"1233","2018-03-09",18.459999
"1234","2018-03-12",19.02
"1235","2018-03-13",18.51
"1236","2018-03-14",18.68
"1237","2018-03-15",18.360001
"1238","2018-03-16",18.969999
"1239","2018-03-19",18.559999
"1240","2018-03-20",18.610001
"1241","2018-03-21",18.780001
"1242","2018-03-22",18.799999
"1243","2018-03-23",18.83
"1244","2018-03-26",19.030001
"1245","2018-03-27",19.290001
"1246","2018-03-28",19.33
"1247","2018-03-29",19.5
"1248","2018-04-02",19.27
"1249","2018-04-03",19.040001
"1250","2018-04-04",19.110001
"1251","2018-04-05",19.25
"1252","2018-04-06",19.120001
"1253","2018-04-09",19.120001
"1254","2018-04-10",19.440001
"1255","2018-04-11",19.26
"1256","2018-04-12",19.290001
"1257","2018-04-13",19.129999
"1258","2018-04-16",19.389999
"1259","2018-04-17",19.440001
"1260","2018-04-18",19.639999
"1261","2018-04-19",19.639999
"1262","2018-04-20",19.530001
"1263","2018-04-23",19.25
"1264","2018-04-24",19.309999
"1265","2018-04-25",19.18
"1266","2018-04-26",19.33
"1267","2018-04-27",19.48
"1268","2018-04-30",19.41
"1269","2018-05-01",19.620001
"1270","2018-05-02",19.58
"1271","2018-05-03",19.65
"1272","2018-05-04",18.870001
"1273","2018-05-07",19.09
"1274","2018-05-08",19.129999
"1275","2018-05-09",19.08
"1276","2018-05-10",19.309999
"1277","2018-05-11",19.08
"1278","2018-05-14",19.07
"1279","2018-05-15",18.91
"1280","2018-05-16",18.889999
"1281","2018-05-17",18.879999
"1282","2018-05-18",18.76
"1283","2018-05-21",18.719999
"1284","2018-05-22",18.59
"1285","2018-05-23",18.59
"1286","2018-05-24",18.459999
"1287","2018-05-25",18.4
"1288","2018-05-29",18.49
"1289","2018-05-30",18.709999
"1290","2018-05-31",18.34
"1291","2018-06-01",18.379999
"1292","2018-06-04",18.23
"1293","2018-06-05",18.27
"1294","2018-06-06",18.059999
"1295","2018-06-07",17.950001
"1296","2018-06-08",17.969999
"1297","2018-06-11",17.950001
"1298","2018-06-12",18.18
"1299","2018-06-13",18.209999
"1300","2018-06-14",18.73
"1301","2018-06-15",18.49
"1302","2018-06-18",18.65
"1303","2018-06-19",18.67
"1304","2018-06-20",18.65
"1305","2018-06-21",19.040001
"1306","2018-06-22",18.98
"1307","2018-06-25",19.110001
"1308","2018-06-26",19.25
"1309","2018-06-27",19.209999
"1310","2018-06-28",19.620001
"1311","2018-06-29",19.75
"1312","2018-07-02",19.65
"1313","2018-07-03",19.459999
"1314","2018-07-05",19.68
"1315","2018-07-06",19.68
"1316","2018-07-09",19.67
"1317","2018-07-10",19.6
"1318","2018-07-11",19.82
"1319","2018-07-12",19.889999
"1320","2018-07-13",19.83
"1321","2018-07-16",19.77
"1322","2018-07-17",19.559999
"1323","2018-07-18",19.51
"1324","2018-07-19",19.860001
"1325","2018-07-20",20.07
"1326","2018-07-23",20.01
"1327","2018-07-24",19.780001
"1328","2018-07-25",19.77
"1329","2018-07-26",19.66
"1330","2018-07-27",19.68
"1331","2018-07-30",19.48
"1332","2018-07-31",19.59
"1333","2018-08-01",19.379999
"1334","2018-08-02",19.219999
"1335","2018-08-03",19.450001
"1336","2018-08-06",19.940001
"1337","2018-08-07",19.75
"1338","2018-08-08",19.93
"1339","2018-08-09",20.17
"1340","2018-08-10",20.17
"1341","2018-08-13",20.51
"1342","2018-08-14",20.41
"1343","2018-08-15",20.52
"1344","2018-08-16",20.76
"1345","2018-08-17",20.959999
"1346","2018-08-20",20.99
"1347","2018-08-21",21.35
"1348","2018-08-22",21.299999
"1349","2018-08-23",21.1
"1350","2018-08-24",21.139999
"1351","2018-08-27",21.209999
"1352","2018-08-28",21.139999
"1353","2018-08-29",21.34
"1354","2018-08-30",21.4
"1355","2018-08-31",21.559999
"1356","2018-09-04",21.42
"1357","2018-09-05",21.5
"1358","2018-09-06",21.6
"1359","2018-09-07",21.41
"1360","2018-09-10",21.23
"1361","2018-09-11",21.5
"1362","2018-09-12",21.65
"1363","2018-09-13",21.360001
"1364","2018-09-14",21.280001
"1365","2018-09-17",21.610001
"1366","2018-09-18",21.48
"1367","2018-09-19",21.32
"1368","2018-09-20",21.450001
"1369","2018-09-21",21.700001
"1370","2018-09-24",21.59
"1371","2018-09-25",21.440001
"1372","2018-09-26",21.32
"1373","2018-09-27",21.34
"1374","2018-09-28",21.469999
"1375","2018-10-01",21.620001
"1376","2018-10-02",21.219999
"1377","2018-10-03",21.27
"1378","2018-10-04",20.99
"1379","2018-10-05",20.799999
"1380","2018-10-08",20.940001
"1381","2018-10-09",21.08
"1382","2018-10-10",20.82
"1383","2018-10-11",20.15
"1384","2018-10-12",19.860001
"1385","2018-10-15",20.299999
"1386","2018-10-16",20.75
"1387","2018-10-17",20.52
"1388","2018-10-18",20.26
"1389","2018-10-19",20.27
"1390","2018-10-22",20.16
"1391","2018-10-23",19.870001
"1392","2018-10-24",19.75
"1393","2018-10-25",19.83
"1394","2018-10-26",19.59
"1395","2018-10-29",19.790001
"1396","2018-10-30",20.32
"1397","2018-10-31",20.75
"1398","2018-11-01",20.85
"1399","2018-11-02",21.889999
"1400","2018-11-05",22.75
"1401","2018-11-06",22.75
"1402","2018-11-07",23
"1403","2018-11-08",23.049999
"1404","2018-11-09",23.02
"1405","2018-11-12",22.940001
"1406","2018-11-13",22.809999
"1407","2018-11-14",23.51
"1408","2018-11-15",23.4
"1409","2018-11-16",23.42
"1410","2018-11-19",23.26
"1411","2018-11-20",23.1
"1412","2018-11-21",23.290001
"1413","2018-11-23",23.27
"1414","2018-11-26",23.370001
"1415","2018-11-27",23.34
"1416","2018-11-28",23.629999
"1417","2018-11-29",23.75
"1418","2018-11-30",22.85
"1419","2018-12-03",22.83
"1420","2018-12-04",22.75
"1421","2018-12-06",23.07
"1422","2018-12-07",23.08
"1423","2018-12-10",23.209999
"1424","2018-12-11",23.25
"1425","2018-12-12",23.1
"1426","2018-12-13",22.18
"1427","2018-12-14",22.120001
"1428","2018-12-17",20.93
"1429","2018-12-18",20.9
"1430","2018-12-19",20.76
"1431","2018-12-20",20.33
"1432","2018-12-21",19.549999
"1433","2018-12-24",19.110001
"1434","2018-12-26",19.67
"1435","2018-12-27",19.4
"1436","2018-12-28",19.42
"1437","2018-12-31",19.049999
"1438","2019-01-02",19.780001
"1439","2019-01-03",20.43
"1440","2019-01-04",20.99
"1441","2019-01-07",21.5
"1442","2019-01-08",21.83
"1443","2019-01-09",21.549999
"1444","2019-01-10",21.6
"1445","2019-01-11",21.67
"1446","2019-01-14",21.43
"1447","2019-01-15",21.43
"1448","2019-01-16",21.43
"1449","2019-01-17",22.1
"1450","2019-01-18",22.15
"1451","2019-01-22",22.200001
"1452","2019-01-23",22.450001
"1453","2019-01-24",22.379999
"1454","2019-01-25",22.620001
"1455","2019-01-28",22.450001
"1456","2019-01-29",22.34
"1457","2019-01-30",22.299999
"1458","2019-01-31",22.59
"1459","2019-02-01",22.450001
"1460","2019-02-04",22.59
"1461","2019-02-05",22.68
"1462","2019-02-06",22.809999
"1463","2019-02-07",23.01
"1464","2019-02-08",23.01
"1465","2019-02-11",22.99
"1466","2019-02-12",23.09
"1467","2019-02-13",23.129999
"1468","2019-02-14",23.299999
"1469","2019-02-15",23.450001
"1470","2019-02-19",23.450001
"1471","2019-02-20",23.540001
"1472","2019-02-21",23.66
"1473","2019-02-22",23.969999
"1474","2019-02-25",24.52
"1475","2019-02-26",24.92
"1476","2019-02-27",24.709999
"1477","2019-02-28",24.620001
"1478","2019-03-01",24.68
"1479","2019-03-04",24.870001
"1480","2019-03-05",25.309999
"1481","2019-03-06",24.66
"1482","2019-03-07",25.07
"1483","2019-03-08",25.32
"1484","2019-03-11",25.42
"1485","2019-03-12",25.440001
"1486","2019-03-13",24.940001
"1487","2019-03-14",25.26
"1488","2019-03-15",24.889999
"1489","2019-03-18",24.860001
"1490","2019-03-19",24.51
"1491","2019-03-20",24.76
"1492","2019-03-21",25.09
"1493","2019-03-22",25.110001
"1494","2019-03-25",25.26
"1495","2019-03-26",25.52
"1496","2019-03-27",25.82
"1497","2019-03-28",25.9
"1498","2019-03-29",25.639999
"1499","2019-04-01",25.82
"1500","2019-04-02",25.370001
"1501","2019-04-03",25.32
"1502","2019-04-04",25.459999
"1503","2019-04-05",25.6
"1504","2019-04-08",25.440001
"1505","2019-04-09",25.58
"1506","2019-04-10",26.15
"1507","2019-04-11",26.33
"1508","2019-04-12",25.84
"1509","2019-04-15",26.120001
"1510","2019-04-16",25.969999
"1511","2019-04-17",25.65
"1512","2019-04-18",25.610001
"1513","2019-04-22",26.17
"1514","2019-04-23",26.709999
"1515","2019-04-24",26.959999
"1516","2019-04-25",26.969999
"1517","2019-04-26",26.99
"1518","2019-04-29",26.700001
"1519","2019-04-30",26.59
"1520","2019-05-01",26.51
"1521","2019-05-02",27.23
"1522","2019-05-03",27.690001
"1523","2019-05-06",27.66
"1524","2019-05-07",27.35
"1525","2019-05-08",26.790001
"1526","2019-05-09",26.450001
"1527","2019-05-10",26.719999
"1528","2019-05-13",26.18
"1529","2019-05-14",26.17
"1530","2019-05-15",26.360001
"1531","2019-05-16",26.5
"1532","2019-05-17",26.18
"1533","2019-05-20",26.43
"1534","2019-05-21",26.83
"1535","2019-05-22",26.85
"1536","2019-05-23",26.860001
"1537","2019-05-24",27.16
"1538","2019-05-28",27.32
"1539","2019-05-29",26.280001
"1540","2019-05-30",26.09
"1541","2019-05-31",25.91
"1542","2019-06-03",25.969999
"1543","2019-06-04",25.68
"1544","2019-06-05",26.040001
"1545","2019-06-06",26.07
"1546","2019-06-07",26.23
"1547","2019-06-10",26.35
"1548","2019-06-11",26.48
"1549","2019-06-12",26.59
"1550","2019-06-13",27.309999
"1551","2019-06-14",26.99
"1552","2019-06-17",26.9
"1553","2019-06-18",27.110001
"1554","2019-06-19",27.6
"1555","2019-06-20",27.709999
"1556","2019-06-21",27.530001
"1557","2019-06-24",27.59
"1558","2019-06-25",27.58
"1559","2019-06-26",26.84
"1560","2019-06-27",27.110001
"1561","2019-06-28",28.18
"1562","2019-07-01",27.75
"1563","2019-07-02",28.1
"1564","2019-07-03",28.02
"1565","2019-07-05",28.35
"1566","2019-07-08",28.389999
"1567","2019-07-09",28.459999
"1568","2019-07-10",28.48
"1569","2019-07-11",28.27
"1570","2019-07-12",28.049999
"1571","2019-07-15",28.049999
"1572","2019-07-16",28.059999
"1573","2019-07-17",27.879999
"1574","2019-07-18",27.83
"1575","2019-07-19",27.530001
"1576","2019-07-22",27.549999
"1577","2019-07-23",27.5
"1578","2019-07-24",27.860001
"1579","2019-07-25",27.860001
"1580","2019-07-26",27.889999
"1581","2019-07-29",27.93
"1582","2019-07-30",27.950001
"1583","2019-07-31",27.450001
"1584","2019-08-01",27.299999
"1585","2019-08-02",27.5
"1586","2019-08-05",26.870001
"1587","2019-08-06",27.129999
"1588","2019-08-07",27.780001
"1589","2019-08-08",28.49
"1590","2019-08-09",27.940001
"1591","2019-08-12",27.4
"1592","2019-08-13",27.360001
"1593","2019-08-14",26.75
"1594","2019-08-15",26.83
"1595","2019-08-16",27.17
"1596","2019-08-19",27.52
"1597","2019-08-20",27.65
"1598","2019-08-21",27.76
"1599","2019-08-22",27.48
"1600","2019-08-23",26.530001
"1601","2019-08-26",27.280001
"1602","2019-08-27",27.17
"1603","2019-08-28",27.110001
"1604","2019-08-29",27.610001
"1605","2019-08-30",27.629999
"1606","2019-09-03",28.18
"1607","2019-09-04",28.01
"1608","2019-09-05",28.219999
"1609","2019-09-06",27.58
"1610","2019-09-09",27.120001
"1611","2019-09-10",26.99
"1612","2019-09-11",27.83
"1613","2019-09-12",27.950001
"1614","2019-09-13",27.82
"1615","2019-09-16",28.110001
"1616","2019-09-17",28.709999
"1617","2019-09-18",28.77
"1618","2019-09-19",29.219999
"1619","2019-09-20",28.99
"1620","2019-09-23",29.15
"1621","2019-09-24",28.84
"1622","2019-09-25",29.18
"1623","2019-09-26",29.73
"1624","2019-09-27",29.1
"1625","2019-09-30",29.15
"1626","2019-10-01",28.91
"1627","2019-10-02",28.360001
"1628","2019-10-03",28.42
"1629","2019-10-04",28.540001
"1630","2019-10-07",28.67
"1631","2019-10-08",28.690001
"1632","2019-10-09",28.73
"1633","2019-10-10",28.860001
"1634","2019-10-11",28.75
"1635","2019-10-14",28.32
"1636","2019-10-15",28.23
"1637","2019-10-16",28.299999
"1638","2019-10-17",28.540001
"1639","2019-10-18",28.959999
"1640","2019-10-21",29.290001
"1641","2019-10-22",29.25
"1642","2019-10-23",29.719999
"1643","2019-10-24",29.719999
"1644","2019-10-25",29.15
"1645","2019-10-28",29.360001
"1646","2019-10-29",29.51
"1647","2019-10-30",29.809999
"1648","2019-10-31",29.860001
"1649","2019-11-01",30.110001
"1650","2019-11-04",29.700001
"1651","2019-11-05",29.700001
"1652","2019-11-06",29.559999
"1653","2019-11-07",29.379999
"1654","2019-11-08",29.25
"1655","2019-11-11",29.5
"1656","2019-11-12",28.889999
"1657","2019-11-13",28.549999
"1658","2019-11-14",28.719999
"1659","2019-11-15",28.73
"1660","2019-11-18",28.99
"1661","2019-11-19",29.1
"1662","2019-11-20",29.110001
"1663","2019-11-21",28.719999
"1664","2019-11-22",28.59
"1665","2019-11-25",29.030001
"1666","2019-11-26",29.15
"1667","2019-11-27",29.530001
"1668","2019-11-29",29.35
"1669","2019-12-02",29.5
"1670","2019-12-03",28.719999
"1671","2019-12-04",29.040001
"1672","2019-12-05",29.26
"1673","2019-12-06",29.51
"1674","2019-12-09",29.790001
"1675","2019-12-10",29.68
"1676","2019-12-11",30.07
"1677","2019-12-12",30.200001
"1678","2019-12-13",31.16
"1679","2019-12-16",31.4
"1680","2019-12-17",31.26
"1681","2019-12-18",31.9
"1682","2019-12-19",32.139999
"1683","2019-12-20",32.419998
"1684","2019-12-23",32.459999
"1685","2019-12-24",32.099998
"1686","2019-12-26",32.23
"1687","2019-12-27",32.119999
"1688","2019-12-30",32.52
"1689","2019-12-31",32.18
"1690","2020-01-02",31.42
"1691","2020-01-03",31.620001
"1692","2020-01-06",31.76
"1693","2020-01-07",31.530001
"1694","2020-01-08",31.870001
"1695","2020-01-09",31.93
"1696","2020-01-10",32.389999
"1697","2020-01-13",33.240002
"1698","2020-01-14",32.98
"1699","2020-01-15",33.360001
"1700","2020-01-16",33.630001
"1701","2020-01-17",33.59
"1702","2020-01-21",34.459999
"1703","2020-01-22",34.369999
"1704","2020-01-23",34.150002
"1705","2020-01-24",34.18
"1706","2020-01-27",33.849998
"1707","2020-01-28",34.490002
"1708","2020-01-29",34.91
"1709","2020-01-30",34.689999
"1710","2020-01-31",34.09
"1711","2020-02-03",34.810001
"1712","2020-02-04",35.349998
"1713","2020-02-05",35.150002
"1714","2020-02-06",35.759998
"1715","2020-02-07",35.990002
"1716","2020-02-10",36.91
"1717","2020-02-11",36.98
"1718","2020-02-12",37.57
"1719","2020-02-13",37.639999
"1720","2020-02-14",36.68
"1721","2020-02-18",37.279999
"1722","2020-02-19",37.869999
"1723","2020-02-20",38.130001
"1724","2020-02-21",39.209999
"1725","2020-02-24",38.41
"1726","2020-02-25",38.16
"1727","2020-02-26",37.490002
"1728","2020-02-27",35.189999
"1729","2020-02-28",33.950001
"1730","2020-03-02",36.669998
"1731","2020-03-03",36.48
"1732","2020-03-04",37.630001
"1733","2020-03-05",36.139999
"1734","2020-03-06",35.830002
"1735","2020-03-09",32.060001
"1736","2020-03-10",33.459999
"1737","2020-03-11",31
"1738","2020-03-12",25.84
"1739","2020-03-13",24.85
"1740","2020-03-16",19.709999
"1741","2020-03-17",19.65
"1742","2020-03-18",16.469999
"1743","2020-03-19",18.280001
"1744","2020-03-20",17.469999
"1745","2020-03-23",18.43
"1746","2020-03-24",20.549999
"1747","2020-03-25",20.379999
"1748","2020-03-26",20.82
"1749","2020-03-27",19.92
"1750","2020-03-30",20.610001
"1751","2020-03-31",20.41
"1752","2020-04-01",17.860001
"1753","2020-04-02",17.940001
"1754","2020-04-03",17.09
"1755","2020-04-06",19.719999
"1756","2020-04-07",20.209999
"1757","2020-04-08",22.25
"1758","2020-04-09",24.610001
"1759","2020-04-13",24.15
"1760","2020-04-14",25.5
"1761","2020-04-15",24.040001
"1762","2020-04-16",25.1
"1763","2020-04-17",26.809999
"1764","2020-04-20",26.75
"1765","2020-04-21",26.15
"1766","2020-04-22",26.07
"1767","2020-04-23",26.34
"1768","2020-04-24",26.459999
"1769","2020-04-27",27.940001
"1770","2020-04-28",28.51
"1771","2020-04-29",28.709999
"1772","2020-04-30",27.99
"1773","2020-05-01",26.52
"1774","2020-05-04",27.27
"1775","2020-05-05",27.76
"1776","2020-05-06",27.879999
"1777","2020-05-07",27.77
"1778","2020-05-08",29.790001
"1779","2020-05-11",28.92
"1780","2020-05-12",28.17
"1781","2020-05-13",26.57
"1782","2020-05-14",26.450001
"1783","2020-05-15",27.41
"1784","2020-05-18",30.360001
"1785","2020-05-19",29.700001
"1786","2020-05-20",29.24
"1787","2020-05-21",29.559999
"1788","2020-05-22",29.459999
"1789","2020-05-26",29.74
"1790","2020-05-27",30.1
"1791","2020-05-28",30
"1792","2020-05-29",29.01
"1793","2020-06-01",30.530001
"1794","2020-06-02",29
"1795","2020-06-03",30.43
"1796","2020-06-04",29.389999
"1797","2020-06-05",30.18
"1798","2020-06-08",30.58
"1799","2020-06-09",29.870001
"1800","2020-06-10",29.6
"1801","2020-06-11",27.98
"1802","2020-06-12",28.27
"1803","2020-06-15",29.459999
"1804","2020-06-16",29.67
"1805","2020-06-17",28.530001
"1806","2020-06-18",29.450001
"1807","2020-06-19",29.17
"1808","2020-06-22",28.75
"1809","2020-06-23",28.57
"1810","2020-06-24",27.58
"1811","2020-06-25",28.469999
"1812","2020-06-26",27.200001
"1813","2020-06-29",28.190001
"1814","2020-06-30",28.459999
"1815","2020-07-01",28.24
"1816","2020-07-02",28.379999
"1817","2020-07-06",28.93
"1818","2020-07-07",28.620001
"1819","2020-07-08",30.1
"1820","2020-07-09",29.610001
"1821","2020-07-10",29.860001
"1822","2020-07-13",30
"1823","2020-07-14",31.719999
"1824","2020-07-15",33.41
"1825","2020-07-16",32.369999
"1826","2020-07-17",33.369999
"1827","2020-07-20",33.029999
"1828","2020-07-21",34.080002
"1829","2020-07-22",34.650002
"1830","2020-07-23",34.279999
"1831","2020-07-24",33.560001
"1832","2020-07-27",34.369999
"1833","2020-07-28",34.470001
"1834","2020-07-29",34.970001
"1835","2020-07-30",34.830002
"1836","2020-07-31",35.029999
"1837","2020-08-03",35.400002
"1838","2020-08-04",36.330002
"1839","2020-08-05",36.880001
"1840","2020-08-06",36.790001
"1841","2020-08-07",38.259998
"1842","2020-08-10",39.240002
"1843","2020-08-11",37.740002
"1844","2020-08-12",40.049999
"1845","2020-08-13",38.41
"1846","2020-08-14",38.610001
"1847","2020-08-17",39.59
"1848","2020-08-18",37.93
"1849","2020-08-19",38.950001
"1850","2020-08-20",41.639999
"1851","2020-08-21",41.23
"1852","2020-08-24",41.849998
"1853","2020-08-25",42.360001
"1854","2020-08-26",41.389999
"1855","2020-08-27",41.810001
"1856","2020-08-28",42.400002
"1857","2020-08-31",42.459999
"1858","2020-09-01",42.990002
"1859","2020-09-02",42.709999
"1860","2020-09-03",40.52
"1861","2020-09-04",40.400002
"1862","2020-09-08",39.669998
"1863","2020-09-09",41.91
"1864","2020-09-10",41.130001
"1865","2020-09-11",40.23
"1866","2020-09-14",41.439999
"1867","2020-09-15",41.880001
"1868","2020-09-16",40.790001
"1869","2020-09-17",39.389999
"1870","2020-09-18",39.16
"1871","2020-09-21",38.790001
"1872","2020-09-22",39.419998
"1873","2020-09-23",37.93
"1874","2020-09-24",38.490002
"1875","2020-09-25",39.549999
"1876","2020-09-28",40.93
"1877","2020-09-29",41.880001
"1878","2020-09-30",42.27
"1879","2020-10-01",43.099998
"1880","2020-10-02",43.18
"1881","2020-10-05",44.029999
"1882","2020-10-06",44.139999
"1883","2020-10-07",45.25
"1884","2020-10-08",45.18
"1885","2020-10-09",45.82
