"","date","EAF"
"166","2018-12-13",12.09
"167","2018-12-14",11.78
"168","2018-12-17",11.62
"169","2018-12-18",11.89
"170","2018-12-19",11.54
"171","2018-12-20",11.46
"172","2018-12-21",10.86
"173","2018-12-24",10.34
"174","2018-12-26",11.62
"175","2018-12-27",11.31
"176","2018-12-28",11.24
"177","2018-12-31",11.44
"178","2019-01-02",11.62
"179","2019-01-03",11.47
"180","2019-01-04",12.13
"181","2019-01-07",12.57
"182","2019-01-08",13.07
"183","2019-01-09",13.44
"184","2019-01-10",13.58
"185","2019-01-11",13.76
"186","2019-01-14",13.62
"187","2019-01-15",13.39
"188","2019-01-16",13.12
"189","2019-01-17",13.32
"190","2019-01-18",13.79
"191","2019-01-22",13.46
"192","2019-01-23",12.98
"193","2019-01-24",12.54
"194","2019-01-25",12.81
"195","2019-01-28",12.16
"196","2019-01-29",12.79
"197","2019-01-30",13.14
"198","2019-01-31",13.21
"199","2019-02-01",13.49
"200","2019-02-04",13.27
"201","2019-02-05",13.1
"202","2019-02-06",13.42
"203","2019-02-07",13.13
"204","2019-02-08",13.15
"205","2019-02-11",13.24
"206","2019-02-12",13.83
"207","2019-02-13",14.13
"208","2019-02-14",13.46
"209","2019-02-15",14.23
"210","2019-02-19",14.31
"211","2019-02-20",14.45
"212","2019-02-21",14.57
"213","2019-02-22",14.9
"214","2019-02-25",15
"215","2019-02-26",14.8
"216","2019-02-27",14.88
"217","2019-02-28",14.42
"218","2019-03-01",14.23
"219","2019-03-04",14.23
"220","2019-03-05",12.36
"221","2019-03-06",11.61
"222","2019-03-07",12.34
"223","2019-03-08",12.37
"224","2019-03-11",12.93
"225","2019-03-12",13.2
"226","2019-03-13",13.64
"227","2019-03-14",12.97
"228","2019-03-15",13.5
"229","2019-03-18",13.39
"230","2019-03-19",13.36
"231","2019-03-20",13.01
"232","2019-03-21",13.36
"233","2019-03-22",12.24
"234","2019-03-25",12.59
"235","2019-03-26",13.03
"236","2019-03-27",12.47
"237","2019-03-28",12.91
"238","2019-03-29",12.79
"239","2019-04-01",13.29
"240","2019-04-02",13.62
"241","2019-04-03",13.62
"242","2019-04-04",13.72
"243","2019-04-05",13.4
"244","2019-04-08",13.85
"245","2019-04-09",13.75
"246","2019-04-10",13.82
"247","2019-04-11",13.84
"248","2019-04-12",13.78
"249","2019-04-15",13.98
"250","2019-04-16",14.04
"251","2019-04-17",13.98
"252","2019-04-18",13.93
"253","2019-04-22",12.4
"254","2019-04-23",12.46
"255","2019-04-24",12.2
"256","2019-04-25",11.68
"257","2019-04-26",11.74
"258","2019-04-29",11.8
"259","2019-04-30",11.45
"260","2019-05-01",11.14
"261","2019-05-02",11.7
"262","2019-05-03",12.49
"263","2019-05-06",12.22
"264","2019-05-07",12.27
"265","2019-05-08",12.16
"266","2019-05-09",12.08
"267","2019-05-10",12.11
"268","2019-05-13",11.37
"269","2019-05-14",11.46
"270","2019-05-15",11.25
"271","2019-05-16",11.39
"272","2019-05-17",10.95
"273","2019-05-20",10.86
"274","2019-05-21",10.59
"275","2019-05-22",10.43
"276","2019-05-23",9.91
"277","2019-05-24",10.21
"278","2019-05-28",10.2
"279","2019-05-29",10.16
"280","2019-05-30",10.24
"281","2019-05-31",9.91
"282","2019-06-03",10.1
"283","2019-06-04",10.35
"284","2019-06-05",10.2
"285","2019-06-06",10.22
"286","2019-06-07",10.47
"287","2019-06-10",10.44
"288","2019-06-11",10.5
"289","2019-06-12",10.48
"290","2019-06-13",11.13
"291","2019-06-14",10.9
"292","2019-06-17",10.81
"293","2019-06-18",10.96
"294","2019-06-19",11.39
"295","2019-06-20",11.38
"296","2019-06-21",11.6
"297","2019-06-24",11.29
"298","2019-06-25",11.07
"299","2019-06-26",11.17
"300","2019-06-27",11.2
"301","2019-06-28",11.5
"302","2019-07-01",11.49
"303","2019-07-02",11.48
"304","2019-07-03",11.53
"305","2019-07-05",11.52
"306","2019-07-08",11.51
"307","2019-07-09",11.5
"308","2019-07-10",11.28
"309","2019-07-11",11.11
"310","2019-07-12",11.42
"311","2019-07-15",11.36
"312","2019-07-16",11.34
"313","2019-07-17",10.92
"314","2019-07-18",10.66
"315","2019-07-19",10.64
"316","2019-07-22",10.57
"317","2019-07-23",11.15
"318","2019-07-24",11.42
"319","2019-07-25",11.13
"320","2019-07-26",11.36
"321","2019-07-29",11.1
"322","2019-07-30",11.18
"323","2019-07-31",11.45
"324","2019-08-01",11
"325","2019-08-02",10.98
"326","2019-08-05",10.59
"327","2019-08-06",10.75
"328","2019-08-07",10.9
"329","2019-08-08",11.34
"330","2019-08-09",10.88
"331","2019-08-12",10.83
"332","2019-08-13",11.09
"333","2019-08-14",10.7
"334","2019-08-15",10.89
"335","2019-08-16",11.39
"336","2019-08-19",11.84
"337","2019-08-20",11.8
"338","2019-08-21",12.38
"339","2019-08-22",12.28
"340","2019-08-23",11.68
"341","2019-08-26",11.54
"342","2019-08-27",11.36
"343","2019-08-28",11.69
"344","2019-08-29",11.9
"345","2019-08-30",12.19
"346","2019-09-03",12
"347","2019-09-04",12.63
"348","2019-09-05",13.11
"349","2019-09-06",12.95
"350","2019-09-09",13.24
"351","2019-09-10",13.52
"352","2019-09-11",13.64
"353","2019-09-12",13.48
"354","2019-09-13",13.53
"355","2019-09-16",13.41
"356","2019-09-17",13.3
"357","2019-09-18",13.48
"358","2019-09-19",13.43
"359","2019-09-20",13.28
"360","2019-09-23",13.1
"361","2019-09-24",12.85
"362","2019-09-25",13.52
"363","2019-09-26",13.03
"364","2019-09-27",12.79
"365","2019-09-30",12.8
"366","2019-10-01",12.73
"367","2019-10-02",12.31
"368","2019-10-03",12.2
"369","2019-10-04",12.37
"370","2019-10-07",12.19
"371","2019-10-08",11.54
"372","2019-10-09",11.56
"373","2019-10-10",11.14
"374","2019-10-11",11.36
"375","2019-10-14",11.45
"376","2019-10-15",11.58
"377","2019-10-16",11.03
"378","2019-10-17",11.32
"379","2019-10-18",11.42
"380","2019-10-21",11.58
"381","2019-10-22",11.93
"382","2019-10-23",12.25
"383","2019-10-24",12.42
"384","2019-10-25",12.31
"385","2019-10-28",12.75
"386","2019-10-29",12.67
"387","2019-10-30",12.71
"388","2019-10-31",12.08
"389","2019-11-01",12.27
"390","2019-11-04",13.05
"391","2019-11-05",13.1
"392","2019-11-06",12.67
"393","2019-11-07",11.74
"394","2019-11-08",12.95
"395","2019-11-11",13.23
"396","2019-11-12",13.76
"397","2019-11-13",13.49
"398","2019-11-14",13.4
"399","2019-11-15",13.83
"400","2019-11-18",13.65
"401","2019-11-19",14.28
"402","2019-11-20",13.87
"403","2019-11-21",14.43
"404","2019-11-22",14.5
"405","2019-11-25",14.13
"406","2019-11-26",14.21
"407","2019-11-27",14.49
"408","2019-11-29",14.09
"409","2019-12-02",14.28
"410","2019-12-03",13.87
"411","2019-12-04",13.93
"412","2019-12-05",12.63
"413","2019-12-06",12.29
"414","2019-12-09",12.63
"415","2019-12-10",12.33
"416","2019-12-11",12.44
"417","2019-12-12",12.49
"418","2019-12-13",12.24
"419","2019-12-16",12.17
"420","2019-12-17",11.98
"421","2019-12-18",11.65
"422","2019-12-19",11.78
"423","2019-12-20",11.73
"424","2019-12-23",11.61
"425","2019-12-24",11.66
"426","2019-12-26",11.67
"427","2019-12-27",11.67
"428","2019-12-30",11.59
"429","2019-12-31",11.62
"430","2020-01-02",11.39
"431","2020-01-03",11.23
"432","2020-01-06",11.24
"433","2020-01-07",11.42
"434","2020-01-08",11.27
"435","2020-01-09",11.09
"436","2020-01-10",11.2
"437","2020-01-13",11.4
"438","2020-01-14",11.65
"439","2020-01-15",11.69
"440","2020-01-16",11.81
"441","2020-01-17",12.01
"442","2020-01-21",12.38
"443","2020-01-22",12.77
"444","2020-01-23",11.96
"445","2020-01-24",11.29
"446","2020-01-27",11.13
"447","2020-01-28",11.25
"448","2020-01-29",11.15
"449","2020-01-30",11.09
"450","2020-01-31",10.73
"451","2020-02-03",10.87
"452","2020-02-04",11.04
"453","2020-02-05",11.39
"454","2020-02-06",10.22
"455","2020-02-07",10.75
"456","2020-02-10",11.15
"457","2020-02-11",10.77
"458","2020-02-12",10.32
"459","2020-02-13",10.07
"460","2020-02-14",9.75
"461","2020-02-18",9.77
"462","2020-02-19",9.8
"463","2020-02-20",9.9
"464","2020-02-21",9.93
"465","2020-02-24",9.34
"466","2020-02-25",9.01
"467","2020-02-26",8.33
"468","2020-02-27",7.8
"469","2020-02-28",8.16
"470","2020-03-02",8.6
"471","2020-03-03",8.2
"472","2020-03-04",8.35
"473","2020-03-05",8
"474","2020-03-06",7.76
"475","2020-03-09",7.26
"476","2020-03-10",7.6
"477","2020-03-11",6.94
"478","2020-03-12",6.25
"479","2020-03-13",6.5
"480","2020-03-16",6.58
"481","2020-03-17",8
"482","2020-03-18",8.52
"483","2020-03-19",8.21
"484","2020-03-20",6.98
"485","2020-03-23",6.16
"486","2020-03-24",7.58
"487","2020-03-25",7.64
"488","2020-03-26",8.32
"489","2020-03-27",8.27
"490","2020-03-30",8.35
"491","2020-03-31",8.12
"492","2020-04-01",7.38
"493","2020-04-02",7.47
"494","2020-04-03",7.01
"495","2020-04-06",7.71
"496","2020-04-07",7.86
"497","2020-04-08",8.55
"498","2020-04-09",8.71
"499","2020-04-13",8.28
"500","2020-04-14",8.15
"501","2020-04-15",7.18
"502","2020-04-16",7.38
"503","2020-04-17",7.48
"504","2020-04-20",7.28
"505","2020-04-21",7.12
"506","2020-04-22",7.19
"507","2020-04-23",7.38
"508","2020-04-24",7.38
"509","2020-04-27",7.62
"510","2020-04-28",7.99
"511","2020-04-29",8.6
"512","2020-04-30",8.12
"513","2020-05-01",7.97
"514","2020-05-04",7.89
"515","2020-05-05",7.92
"516","2020-05-06",6.65
"517","2020-05-07",6.79
"518","2020-05-08",7.33
"519","2020-05-11",6.75
"520","2020-05-12",6.26
"521","2020-05-13",6.1
"522","2020-05-14",5.98
"523","2020-05-15",5.86
"524","2020-05-18",6.6
"525","2020-05-19",6.52
"526","2020-05-20",6.76
"527","2020-05-21",6.68
"528","2020-05-22",6.45
"529","2020-05-26",6.95
"530","2020-05-27",7.33
"531","2020-05-28",7.08
"532","2020-05-29",6.84
"533","2020-06-01",7.52
"534","2020-06-02",7.55
"535","2020-06-03",7.92
"536","2020-06-04",8.27
"537","2020-06-05",8.83
"538","2020-06-08",8.77
"539","2020-06-09",8.25
"540","2020-06-10",8.56
"541","2020-06-11",7.63
"542","2020-06-12",7.72
"543","2020-06-15",7.88
"544","2020-06-16",8.03
"545","2020-06-17",7.62
"546","2020-06-18",7.95
"547","2020-06-19",7.86
"548","2020-06-22",7.71
"549","2020-06-23",7.86
"550","2020-06-24",7.35
"551","2020-06-25",7.58
"552","2020-06-26",7.44
"553","2020-06-29",8.03
"554","2020-06-30",7.98
"555","2020-07-01",7.7
"556","2020-07-02",7.82
"557","2020-07-06",8
"558","2020-07-07",7.52
"559","2020-07-08",7.59
"560","2020-07-09",7.28
"561","2020-07-10",7.39
"562","2020-07-13",7.4
"563","2020-07-14",7.35
"564","2020-07-15",7.29
"565","2020-07-16",7.83
"566","2020-07-17",7.54
"567","2020-07-20",7.19
"568","2020-07-21",7.04
"569","2020-07-22",6.8
"570","2020-07-23",6.36
"571","2020-07-24",6.42
"572","2020-07-27",6.52
"573","2020-07-28",6.25
"574","2020-07-29",6.09
"575","2020-07-30",6.09
"576","2020-07-31",6.07
"577","2020-08-03",6.32
"578","2020-08-04",6.22
"579","2020-08-05",6.48
"580","2020-08-06",6.84
"581","2020-08-07",7.08
"582","2020-08-10",7.28
"583","2020-08-11",7.08
"584","2020-08-12",6.99
"585","2020-08-13",7.07
"586","2020-08-14",7.28
"587","2020-08-17",7.09
"588","2020-08-18",7.2
"589","2020-08-19",7.05
"590","2020-08-20",6.69
"591","2020-08-21",6.59
"592","2020-08-24",6.7
"593","2020-08-25",6.82
"594","2020-08-26",6.83
"595","2020-08-27",6.85
"596","2020-08-28",6.99
"597","2020-08-31",6.66
"598","2020-09-01",6.64
"599","2020-09-02",6.72
"600","2020-09-03",6.5
"601","2020-09-04",6.6
"602","2020-09-08",6.41
"603","2020-09-09",6.35
"604","2020-09-10",6.14
"605","2020-09-11",6.29
"606","2020-09-14",6.89
"607","2020-09-15",6.96
"608","2020-09-16",7.41
"609","2020-09-17",7.89
"610","2020-09-18",8.22
"611","2020-09-21",7.68
"612","2020-09-22",7.34
"613","2020-09-23",7.14
"614","2020-09-24",7.12
"615","2020-09-25",7.17
"616","2020-09-28",7.38
"617","2020-09-29",7.14
"618","2020-09-30",6.84
"619","2020-10-01",6.95
"620","2020-10-02",7.05
"621","2020-10-05",7.2
"622","2020-10-06",7.17
"623","2020-10-07",7.39
"624","2020-10-08",7.41
"625","2020-10-09",7.3
"626","2020-10-12",7.39
"627","2020-10-13",7.21
"628","2020-10-14",7.41
"629","2020-10-15",7.39
"630","2020-10-16",7.09
"631","2020-10-19",6.95
"632","2020-10-20",6.96
"633","2020-10-21",6.94
"634","2020-10-22",7.05
"635","2020-10-23",7.4
"636","2020-10-26",7.19
"637","2020-10-27",6.89
"638","2020-10-28",6.59
"639","2020-10-29",6.77
"640","2020-10-30",6.75
"641","2020-11-02",6.86
"642","2020-11-03",6.38
"643","2020-11-04",6.22
"644","2020-11-05",6.57
"645","2020-11-06",6.88
"646","2020-11-09",7.38
"647","2020-11-10",7.96
"648","2020-11-11",8.2
"649","2020-11-12",7.61
"650","2020-11-13",7.79
"651","2020-11-16",8.19
"652","2020-11-17",8.28
"653","2020-11-18",7.76
"654","2020-11-19",7.51
"655","2020-11-20",7.49
"656","2020-11-23",7.77
"657","2020-11-24",8.11
"658","2020-11-25",8.08
"659","2020-11-27",7.87
