"","date","ARAV"
"1","2014-03-21",188.220001
"2","2014-03-24",177.839996
"3","2014-03-25",186.720001
"4","2014-03-26",185.220001
"5","2014-03-27",180.059998
"6","2014-03-28",179.639999
"7","2014-03-31",180.300003
"8","2014-04-01",179.759995
"9","2014-04-02",180.179993
"10","2014-04-03",171.419998
"11","2014-04-04",164.160004
"12","2014-04-07",167.759995
"13","2014-04-08",166.440002
"14","2014-04-09",168
"15","2014-04-10",162.720001
"16","2014-04-11",156.059998
"17","2014-04-14",147.360001
"18","2014-04-15",156
"19","2014-04-16",160.139999
"20","2014-04-17",152.160004
"21","2014-04-21",160.199997
"22","2014-04-22",169.979996
"23","2014-04-23",178.259995
"24","2014-04-24",179.339996
"25","2014-04-25",179.699997
"26","2014-04-28",178.320007
"27","2014-04-29",179.100006
"28","2014-04-30",183.119995
"29","2014-05-01",183.779999
"30","2014-05-02",176.639999
"31","2014-05-05",172.5
"32","2014-05-06",167.100006
"33","2014-05-07",174.360001
"34","2014-05-08",171.119995
"35","2014-05-09",168.119995
"36","2014-05-12",166.740005
"37","2014-05-13",163.679993
"38","2014-05-14",170.940002
"39","2014-05-15",164.160004
"40","2014-05-16",165.179993
"41","2014-05-19",164.399994
"42","2014-05-20",166.800003
"43","2014-05-21",156.059998
"44","2014-05-22",167.880005
"45","2014-05-23",166.139999
"46","2014-05-27",167.039993
"47","2014-05-28",163.740005
"48","2014-05-29",169.080002
"49","2014-05-30",179.339996
"50","2014-06-02",181.080002
"51","2014-06-03",180.839996
"52","2014-06-04",179.639999
"53","2014-06-05",178.860001
"54","2014-06-06",179.399994
"55","2014-06-09",193.5
"56","2014-06-10",200.639999
"57","2014-06-11",191.759995
"58","2014-06-12",191.279999
"59","2014-06-13",204
"60","2014-06-16",188.940002
"61","2014-06-17",180
"62","2014-06-18",169.5
"63","2014-06-19",173.100006
"64","2014-06-20",178.5
"65","2014-06-23",173.220001
"66","2014-06-24",169.139999
"67","2014-06-25",167.759995
"68","2014-06-26",167.820007
"69","2014-06-27",171.360001
"70","2014-06-30",168.240005
"71","2014-07-01",172.080002
"72","2014-07-02",174.059998
"73","2014-07-03",172.380005
"74","2014-07-07",166.740005
"75","2014-07-08",167.699997
"76","2014-07-09",167.460007
"77","2014-07-10",162.360001
"78","2014-07-11",164.279999
"79","2014-07-14",169.080002
"80","2014-07-15",158.580002
"81","2014-07-16",159.419998
"82","2014-07-17",145.380005
"83","2014-07-18",139.919998
"84","2014-07-21",133.679993
"85","2014-07-22",142.740005
"86","2014-07-23",140.699997
"87","2014-07-24",132.179993
"88","2014-07-25",132.119995
"89","2014-07-28",131.639999
"90","2014-07-29",127.5
"91","2014-07-30",128.940002
"92","2014-07-31",122.400002
"93","2014-08-01",126.120003
"94","2014-08-04",128.699997
"95","2014-08-05",123.599998
"96","2014-08-06",122.519997
"97","2014-08-07",120.360001
"98","2014-08-08",122.639999
"99","2014-08-11",123.360001
"100","2014-08-12",118.5
"101","2014-08-13",119.040001
"102","2014-08-14",114.599998
"103","2014-08-15",116.279999
"104","2014-08-18",122.099998
"105","2014-08-19",118.559998
"106","2014-08-20",120
"107","2014-08-21",118.800003
"108","2014-08-22",116.879997
"109","2014-08-25",119.459999
"110","2014-08-26",131.220001
"111","2014-08-27",136.020004
"112","2014-08-28",135.660004
"113","2014-08-29",138
"114","2014-09-02",139.380005
"115","2014-09-03",131.759995
"116","2014-09-04",125.519997
"117","2014-09-05",123.059998
"118","2014-09-08",126.059998
"119","2014-09-09",119.519997
"120","2014-09-10",120.660004
"121","2014-09-11",119.82
"122","2014-09-12",117.959999
"123","2014-09-15",115.68
"124","2014-09-16",118.620003
"125","2014-09-17",128.880005
"126","2014-09-18",129.899994
"127","2014-09-19",123
"128","2014-09-22",119.82
"129","2014-09-23",120.419998
"130","2014-09-24",121.32
"131","2014-09-25",120.599998
"132","2014-09-26",122.699997
"133","2014-09-29",118.379997
"134","2014-09-30",113.940002
"135","2014-10-01",114.18
"136","2014-10-02",116.220001
"137","2014-10-03",118.5
"138","2014-10-06",120.959999
"139","2014-10-07",115.559998
"140","2014-10-08",119.339996
"141","2014-10-09",118.800003
"142","2014-10-10",118.739998
"143","2014-10-13",121.68
"144","2014-10-14",126.480003
"145","2014-10-15",126.599998
"146","2014-10-16",120.959999
"147","2014-10-17",123.599998
"148","2014-10-20",121.800003
"149","2014-10-21",117.660004
"150","2014-10-22",115.980003
"151","2014-10-23",117
"152","2014-10-24",116.940002
"153","2014-10-27",116.940002
"154","2014-10-28",116.940002
"155","2014-10-29",115.139999
"156","2014-10-30",120
"157","2014-10-31",119.459999
"158","2014-11-03",112.379997
"159","2014-11-04",111.900002
"160","2014-11-05",116.580002
"161","2014-11-06",116.040001
"162","2014-11-07",116.879997
"163","2014-11-10",115.800003
"164","2014-11-11",116.879997
"165","2014-11-12",117.18
"166","2014-11-13",115.019997
"167","2014-11-14",111.239998
"168","2014-11-17",112.739998
"169","2014-11-18",116.940002
"170","2014-11-19",109.800003
"171","2014-11-20",110.459999
"172","2014-11-21",107.519997
"173","2014-11-24",109.080002
"174","2014-11-25",110.099998
"175","2014-11-26",109.68
"176","2014-11-28",108.120003
"177","2014-12-01",109.860001
"178","2014-12-02",110.400002
"179","2014-12-03",105.779999
"180","2014-12-04",101.879997
"181","2014-12-05",104.699997
"182","2014-12-08",111.300003
"183","2014-12-09",111.959999
"184","2014-12-10",111.480003
"185","2014-12-11",110.699997
"186","2014-12-12",112.139999
"187","2014-12-15",114.360001
"188","2014-12-16",115.019997
"189","2014-12-17",115.199997
"190","2014-12-18",114.690002
"191","2014-12-19",119.339996
"192","2014-12-22",138
"193","2014-12-23",134.160004
"194","2014-12-24",133.5
"195","2014-12-26",133.440002
"196","2014-12-29",132
"197","2014-12-30",127.199997
"198","2014-12-31",134.699997
"199","2015-01-02",133.979996
"200","2015-01-05",140.759995
"201","2015-01-06",131.520004
"202","2015-01-07",131.550003
"203","2015-01-08",134.279999
"204","2015-01-09",139.259995
"205","2015-01-12",137.580002
"206","2015-01-13",134.880005
"207","2015-01-14",124.32
"208","2015-01-15",114.120003
"209","2015-01-16",113.940002
"210","2015-01-20",115.980003
"211","2015-01-21",103.739998
"212","2015-01-22",105.360001
"213","2015-01-23",103.800003
"214","2015-01-26",109.32
"215","2015-01-27",111.059998
"216","2015-01-28",109.980003
"217","2015-01-29",111.120003
"218","2015-01-30",106.379997
"219","2015-02-02",104.639999
"220","2015-02-03",108.839996
"221","2015-02-04",102.480003
"222","2015-02-05",105.720001
"223","2015-02-06",103.919998
"224","2015-02-09",102.720001
"225","2015-02-10",106.199997
"226","2015-02-11",111.239998
"227","2015-02-12",111.540001
"228","2015-02-13",108.239998
"229","2015-02-17",104.519997
"230","2015-02-18",107.82
"231","2015-02-19",112.440002
"232","2015-02-20",113.099998
"233","2015-02-23",116.82
"234","2015-02-24",119.639999
"235","2015-02-25",123.300003
"236","2015-02-26",122.339996
"237","2015-02-27",118.860001
"238","2015-03-02",121.5
"239","2015-03-03",120.480003
"240","2015-03-04",128.399994
"241","2015-03-05",128.580002
"242","2015-03-06",122.580002
"243","2015-03-09",119.760002
"244","2015-03-10",119.82
"245","2015-03-11",119.760002
"246","2015-03-12",119.879997
"247","2015-03-13",118.379997
"248","2015-03-16",117.300003
"249","2015-03-17",119.400002
"250","2015-03-18",118.800003
"251","2015-03-19",119.940002
"252","2015-03-20",122.099998
"253","2015-03-23",120.419998
"254","2015-03-24",124.440002
"255","2015-03-25",119.699997
"256","2015-03-26",119.519997
"257","2015-03-27",115.68
"258","2015-03-30",113.580002
"259","2015-03-31",110.220001
"260","2015-04-01",109.199997
"261","2015-04-02",107.099998
"262","2015-04-06",104.82
"263","2015-04-07",109.379997
"264","2015-04-08",109.919998
"265","2015-04-09",108.839996
"266","2015-04-10",109.139999
"267","2015-04-13",117.239998
"268","2015-04-14",114.900002
"269","2015-04-15",119.400002
"270","2015-04-16",116.699997
"271","2015-04-17",114.059998
"272","2015-04-20",112.800003
"273","2015-04-21",114.720001
"274","2015-04-22",109.860001
"275","2015-04-23",110.339996
"276","2015-04-24",111.360001
"277","2015-04-27",102.839996
"278","2015-04-28",106.919998
"279","2015-04-29",104.279999
"280","2015-04-30",102.480003
"281","2015-05-01",104.940002
"282","2015-05-04",103.860001
"283","2015-05-05",103.32
"284","2015-05-06",103.739998
"285","2015-05-07",92.760002
"286","2015-05-08",93
"287","2015-05-11",91.139999
"288","2015-05-12",90.959999
"289","2015-05-13",90.059998
"290","2015-05-14",90
"291","2015-05-15",90.120003
"292","2015-05-18",90.300003
"293","2015-05-19",90
"294","2015-05-20",89.639999
"295","2015-05-21",89.279999
"296","2015-05-22",88.860001
"297","2015-05-26",87.720001
"298","2015-05-27",90.480003
"299","2015-05-28",94.739998
"300","2015-05-29",93.239998
"301","2015-06-01",92.639999
"302","2015-06-02",97.739998
"303","2015-06-03",101.940002
"304","2015-06-04",99.839996
"305","2015-06-05",103.620003
"306","2015-06-08",104.699997
"307","2015-06-09",100.019997
"308","2015-06-10",102.900002
"309","2015-06-11",103.68
"310","2015-06-12",106.5
"311","2015-06-15",109.199997
"312","2015-06-16",105
"313","2015-06-17",100.139999
"314","2015-06-18",99.599998
"315","2015-06-19",98.400002
"316","2015-06-22",101.82
"317","2015-06-23",101.040001
"318","2015-06-24",98.699997
"319","2015-06-25",95.760002
"320","2015-06-26",95.519997
"321","2015-06-29",88.379997
"322","2015-06-30",91.32
"323","2015-07-01",90.239998
"324","2015-07-02",87.720001
"325","2015-07-06",113.519997
"326","2015-07-07",111.660004
"327","2015-07-08",107.220001
"328","2015-07-09",108.839996
"329","2015-07-10",112.68
"330","2015-07-13",116.279999
"331","2015-07-14",114.839996
"332","2015-07-15",117.300003
"333","2015-07-16",123.540001
"334","2015-07-17",127.860001
"335","2015-07-20",123.900002
"336","2015-07-21",118.620003
"337","2015-07-22",119.099998
"338","2015-07-23",115.199997
"339","2015-07-24",110.400002
"340","2015-07-27",112.32
"341","2015-07-28",114.599998
"342","2015-07-29",109.440002
"343","2015-07-30",107.040001
"344","2015-07-31",108.599998
"345","2015-08-03",108.599998
"346","2015-08-04",112.080002
"347","2015-08-05",115.620003
"348","2015-08-06",114.360001
"349","2015-08-07",113.099998
"350","2015-08-10",114.239998
"351","2015-08-11",108.120003
"352","2015-08-12",109.199997
"353","2015-08-13",103.739998
"354","2015-08-14",101.040001
"355","2015-08-17",98.519997
"356","2015-08-18",91.260002
"357","2015-08-19",86.160004
"358","2015-08-20",79.5
"359","2015-08-21",79.559998
"360","2015-08-24",78.18
"361","2015-08-25",78.120003
"362","2015-08-26",80.220001
"363","2015-08-27",78.900002
"364","2015-08-28",79.5
"365","2015-08-31",77.82
"366","2015-09-01",74.400002
"367","2015-09-02",74.160004
"368","2015-09-03",70.860001
"369","2015-09-04",69.720001
"370","2015-09-08",75.660004
"371","2015-09-09",76.019997
"372","2015-09-10",78.660004
"373","2015-09-11",80.760002
"374","2015-09-14",78.839996
"375","2015-09-15",64.32
"376","2015-09-16",63.66
"377","2015-09-17",65.879997
"378","2015-09-18",78.839996
"379","2015-09-21",75.120003
"380","2015-09-22",72.720001
"381","2015-09-23",75
"382","2015-09-24",77.400002
"383","2015-09-25",69.059998
"384","2015-09-28",66.059998
"385","2015-09-29",68.519997
"386","2015-09-30",69.18
"387","2015-10-01",66.300003
"388","2015-10-02",67.800003
"389","2015-10-05",66.660004
"390","2015-10-06",65.099998
"391","2015-10-07",67.32
"392","2015-10-08",65.459999
"393","2015-10-09",67.68
"394","2015-10-12",62.400002
"395","2015-10-13",59.939999
"396","2015-10-14",62.580002
"397","2015-10-15",64.559998
"398","2015-10-16",64.860001
"399","2015-10-19",62.220001
"400","2015-10-20",59.939999
"401","2015-10-21",60.66
"402","2015-10-22",62.34
"403","2015-10-23",66.300003
"404","2015-10-26",65.940002
"405","2015-10-27",63.18
"406","2015-10-28",67.5
"407","2015-10-29",65.82
"408","2015-10-30",61.98
"409","2015-11-02",68.099998
"410","2015-11-03",66.839996
"411","2015-11-04",64.440002
"412","2015-11-05",65.220001
"413","2015-11-06",62.459999
"414","2015-11-09",63.540001
"415","2015-11-10",63.060001
"416","2015-11-11",60.779999
"417","2015-11-12",59.220001
"418","2015-11-13",61.5
"419","2015-11-16",62.099998
"420","2015-11-17",60.060001
"421","2015-11-18",62.580002
"422","2015-11-19",62.52
"423","2015-11-20",64.379997
"424","2015-11-23",69.480003
"425","2015-11-24",69.839996
"426","2015-11-25",73.800003
"427","2015-11-27",76.980003
"428","2015-11-30",75.900002
"429","2015-12-01",75.540001
"430","2015-12-02",73.860001
"431","2015-12-03",71.82
"432","2015-12-04",72.120003
"433","2015-12-07",69.059998
"434","2015-12-08",69.419998
"435","2015-12-09",69.120003
"436","2015-12-10",71.699997
"437","2015-12-11",68.699997
"438","2015-12-14",66.419998
"439","2015-12-15",69.059998
"440","2015-12-16",71.699997
"441","2015-12-17",63.66
"442","2015-12-18",63.959999
"443","2015-12-21",66.599998
"444","2015-12-22",71.099998
"445","2015-12-23",73.5
"446","2015-12-24",74.040001
"447","2015-12-28",74.940002
"448","2015-12-29",75.959999
"449","2015-12-30",74.760002
"450","2015-12-31",74.339996
"451","2016-01-04",71.940002
"452","2016-01-05",71.82
"453","2016-01-06",65.160004
"454","2016-01-07",57.48
"455","2016-01-08",60.060001
"456","2016-01-11",57.599998
"457","2016-01-12",56.34
"458","2016-01-13",55.619999
"459","2016-01-14",65.580002
"460","2016-01-15",67.440002
"461","2016-01-19",76.32
"462","2016-01-20",83.82
"463","2016-01-21",84.419998
"464","2016-01-22",84.239998
"465","2016-01-25",82.980003
"466","2016-01-26",76.019997
"467","2016-01-27",67.739998
"468","2016-01-28",64.080002
"469","2016-01-29",66.839996
"470","2016-02-01",68.339996
"471","2016-02-02",60.599998
"472","2016-02-03",57.060001
"473","2016-02-04",58.080002
"474","2016-02-05",56.16
"475","2016-02-08",52.439999
"476","2016-02-09",51.48
"477","2016-02-10",51.900002
"478","2016-02-11",47.82
"479","2016-02-12",49.080002
"480","2016-02-16",48.240002
"481","2016-02-17",49.5
"482","2016-02-18",46.919998
"483","2016-02-19",45
"484","2016-02-22",42.119999
"485","2016-02-23",38.459999
"486","2016-02-24",40.5
"487","2016-02-25",39.84
"488","2016-02-26",39.84
"489","2016-02-29",39.419998
"490","2016-03-01",43.5
"491","2016-03-02",45.900002
"492","2016-03-03",46.560001
"493","2016-03-04",46.68
"494","2016-03-07",46.860001
"495","2016-03-08",40.860001
"496","2016-03-09",40.740002
"497","2016-03-10",40.200001
"498","2016-03-11",41.700001
"499","2016-03-14",41.459999
"500","2016-03-15",38.52
"501","2016-03-16",39.360001
"502","2016-03-17",39.66
"503","2016-03-18",41.759998
"504","2016-03-21",41.939999
"505","2016-03-22",42.299999
"506","2016-03-23",39
"507","2016-03-24",40.259998
"508","2016-03-28",39.419998
"509","2016-03-29",45.299999
"510","2016-03-30",46.98
"511","2016-03-31",48.119999
"512","2016-04-01",50.279999
"513","2016-04-04",49.02
"514","2016-04-05",50.34
"515","2016-04-06",56.099998
"516","2016-04-07",56.34
"517","2016-04-08",54
"518","2016-04-11",52.380001
"519","2016-04-12",54.959999
"520","2016-04-13",57.240002
"521","2016-04-14",57.18
"522","2016-04-15",56.459999
"523","2016-04-18",58.02
"524","2016-04-19",58.919998
"525","2016-04-20",58.200001
"526","2016-04-21",60.720001
"527","2016-04-22",61.5
"528","2016-04-25",60.599998
"529","2016-04-26",58.799999
"530","2016-04-27",58.139999
"531","2016-04-28",58.380001
"532","2016-04-29",54.360001
"533","2016-05-02",54.599998
"534","2016-05-03",51.119999
"535","2016-05-04",44.459999
"536","2016-05-05",46.200001
"537","2016-05-06",46.380001
"538","2016-05-09",49.02
"539","2016-05-10",47.040001
"540","2016-05-11",45.66
"541","2016-05-12",43.5
"542","2016-05-13",44.82
"543","2016-05-16",47.459999
"544","2016-05-17",47.040001
"545","2016-05-18",48.720001
"546","2016-05-19",47.099998
"547","2016-05-20",48.66
"548","2016-05-23",52.740002
"549","2016-05-24",54.779999
"550","2016-05-25",54.240002
"551","2016-05-26",52.560001
"552","2016-05-27",53.52
"553","2016-05-31",55.259998
"554","2016-06-01",55.740002
"555","2016-06-02",60.119999
"556","2016-06-03",62.16
"557","2016-06-06",68.519997
"558","2016-06-07",65.760002
"559","2016-06-08",66.120003
"560","2016-06-09",64.68
"561","2016-06-10",62.880001
"562","2016-06-13",71.160004
"563","2016-06-14",65.220001
"564","2016-06-15",64.019997
"565","2016-06-16",66.419998
"566","2016-06-17",65.519997
"567","2016-06-20",65.519997
"568","2016-06-21",67.919998
"569","2016-06-22",65.940002
"570","2016-06-23",69.239998
"571","2016-06-24",62.880001
"572","2016-06-27",58.98
"573","2016-06-28",61.080002
"574","2016-06-29",65.519997
"575","2016-06-30",66.360001
"576","2016-07-01",65.279999
"577","2016-07-05",63.360001
"578","2016-07-06",61.919998
"579","2016-07-07",60.240002
"580","2016-07-08",63.599998
"581","2016-07-11",62.700001
"582","2016-07-12",63.959999
"583","2016-07-13",63.900002
"584","2016-07-14",62.939999
"585","2016-07-15",62.880001
"586","2016-07-18",65.519997
"587","2016-07-19",63.720001
"588","2016-07-20",65.699997
"589","2016-07-21",67.32
"590","2016-07-22",67.080002
"591","2016-07-25",67.559998
"592","2016-07-26",66.720001
"593","2016-07-27",69.480003
"594","2016-07-28",70.559998
"595","2016-07-29",69
"596","2016-08-01",67.440002
"597","2016-08-02",64.919998
"598","2016-08-03",67.919998
"599","2016-08-04",66.900002
"600","2016-08-05",67.919998
"601","2016-08-08",66.779999
"602","2016-08-09",65.940002
"603","2016-08-10",68.220001
"604","2016-08-11",70.199997
"605","2016-08-12",77.040001
"606","2016-08-15",77.699997
"607","2016-08-16",77.400002
"608","2016-08-17",78.360001
"609","2016-08-18",78.480003
"610","2016-08-19",77.459999
"611","2016-08-22",78.540001
"612","2016-08-23",79.080002
"613","2016-08-24",75.599998
"614","2016-08-25",75.239998
"615","2016-08-26",76.260002
"616","2016-08-29",78.239998
"617","2016-08-30",78.720001
"618","2016-08-31",74.400002
"619","2016-09-01",78.900002
"620","2016-09-02",74.879997
"621","2016-09-06",75.900002
"622","2016-09-07",80.82
"623","2016-09-08",84.300003
"624","2016-09-09",81.839996
"625","2016-09-12",81.599998
"626","2016-09-13",76.019997
"627","2016-09-14",78.300003
"628","2016-09-15",77.339996
"629","2016-09-16",77.309998
"630","2016-09-19",75.059998
"631","2016-09-20",80.040001
"632","2016-09-21",77.519997
"633","2016-09-22",77.639999
"634","2016-09-23",78.779999
"635","2016-09-26",76.5
"636","2016-09-27",79.980003
"637","2016-09-28",73.379997
"638","2016-09-29",72.900002
"639","2016-09-30",73.5
"640","2016-10-03",72.900002
"641","2016-10-04",73.019997
"642","2016-10-05",73.5
"643","2016-10-06",71.940002
"644","2016-10-07",71.639999
"645","2016-10-10",73.5
"646","2016-10-11",72.120003
"647","2016-10-12",70.080002
"648","2016-10-13",71.099998
"649","2016-10-14",69.720001
"650","2016-10-17",72.599998
"651","2016-10-18",72.599998
"652","2016-10-19",70.800003
"653","2016-10-20",72.900002
"654","2016-10-21",72.900002
"655","2016-10-24",72.599998
"656","2016-10-25",73.199997
"657","2016-10-26",72.599998
"658","2016-10-27",71.099998
"659","2016-10-28",73.5
"660","2016-10-31",66.300003
"661","2016-11-01",64.199997
"662","2016-11-02",59.400002
"663","2016-11-03",56.099998
"664","2016-11-04",54.599998
"665","2016-11-07",57.900002
"666","2016-11-08",60.900002
"667","2016-11-09",68.699997
"668","2016-11-10",71.400002
"669","2016-11-11",75.599998
"670","2016-11-14",76.5
"671","2016-11-15",77.099998
"672","2016-11-16",75.599998
"673","2016-11-17",78
"674","2016-11-18",78.300003
"675","2016-11-21",77.699997
"676","2016-11-22",78
"677","2016-11-23",80.099998
"678","2016-11-25",80.400002
"679","2016-11-28",75.599998
"680","2016-11-29",75.300003
"681","2016-11-30",74.699997
"682","2016-12-01",73.199997
"683","2016-12-02",76.199997
"684","2016-12-05",78.300003
"685","2016-12-06",80.099998
"686","2016-12-07",77.400002
"687","2016-12-08",79.800003
"688","2016-12-09",78.599998
"689","2016-12-12",78
"690","2016-12-13",77.699997
"691","2016-12-14",76.5
"692","2016-12-15",79.800003
"693","2016-12-16",89.099998
"694","2016-12-19",89.400002
"695","2016-12-20",94.5
"696","2016-12-21",90.599998
"697","2016-12-22",90.900002
"698","2016-12-23",95.400002
"699","2016-12-27",94.199997
"700","2016-12-28",90.900002
"701","2016-12-29",86.699997
"702","2016-12-30",89.400002
"703","2017-01-03",89.400002
"704","2017-01-04",96
"705","2017-01-05",95.099998
"706","2017-01-06",97.199997
"707","2017-01-09",95.699997
"708","2017-01-10",94.199997
"709","2017-01-11",93
"710","2017-01-12",92.400002
"711","2017-01-13",94.800003
"712","2017-01-17",90.599998
"713","2017-01-18",91.199997
"714","2017-01-19",90.599998
"715","2017-01-20",90.300003
"716","2017-01-23",88.5
"717","2017-01-24",88.800003
"718","2017-01-25",90.300003
"719","2017-01-26",86.699997
"720","2017-01-27",85.800003
"721","2017-01-30",78
"722","2017-01-31",85.800003
"723","2017-02-01",83.699997
"724","2017-02-02",81.300003
"725","2017-02-03",84.599998
"726","2017-02-06",83.099998
"727","2017-02-07",79.800003
"728","2017-02-08",81.900002
"729","2017-02-09",86.699997
"730","2017-02-10",90.300003
"731","2017-02-13",93.599998
"732","2017-02-14",93
"733","2017-02-15",96.300003
"734","2017-02-16",94.199997
"735","2017-02-17",98.099998
"736","2017-02-21",113.699997
"737","2017-02-22",117
"738","2017-02-23",126.599998
"739","2017-02-24",133.800003
"740","2017-02-27",138.300003
"741","2017-02-28",131.100006
"742","2017-03-01",131.100006
"743","2017-03-02",126.900002
"744","2017-03-03",127.800003
"745","2017-03-06",120.599998
"746","2017-03-07",120.900002
"747","2017-03-08",121.199997
"748","2017-03-09",120
"749","2017-03-10",118.800003
"750","2017-03-13",116.400002
"751","2017-03-14",114
"752","2017-03-15",114
"753","2017-03-16",110.699997
"754","2017-03-17",114.599998
"755","2017-03-20",123.599998
"756","2017-03-21",118.199997
"757","2017-03-22",120.900002
