"","date","KMX"
"155","2007-08-14",21.940001
"156","2007-08-15",21.84
"157","2007-08-16",21.27
"158","2007-08-17",22.299999
"159","2007-08-20",22.870001
"160","2007-08-21",23.469999
"161","2007-08-22",23.82
"162","2007-08-23",23.41
"163","2007-08-24",23.6
"164","2007-08-27",23.01
"165","2007-08-28",22.41
"166","2007-08-29",22.99
"167","2007-08-30",22.25
"168","2007-08-31",22.66
"169","2007-09-04",23.52
"170","2007-09-05",22.950001
"171","2007-09-06",23.33
"172","2007-09-07",22.6
"173","2007-09-10",22.93
"174","2007-09-11",23.76
"175","2007-09-12",23.190001
"176","2007-09-13",23.809999
"177","2007-09-14",23.51
"178","2007-09-17",23.84
"179","2007-09-18",25.059999
"180","2007-09-19",21.290001
"181","2007-09-20",22.129999
"182","2007-09-21",21.799999
"183","2007-09-24",20.84
"184","2007-09-25",20.290001
"185","2007-09-26",20.870001
"186","2007-09-27",20.58
"187","2007-09-28",20.33
"188","2007-10-01",20.440001
"189","2007-10-02",21.129999
"190","2007-10-03",21.629999
"191","2007-10-04",21.43
"192","2007-10-05",22.07
"193","2007-10-08",21.790001
"194","2007-10-09",21.9
"195","2007-10-10",21.98
"196","2007-10-11",21.83
"197","2007-10-12",21.84
"198","2007-10-15",21.530001
"199","2007-10-16",20.959999
"200","2007-10-17",21.42
"201","2007-10-18",21.26
"202","2007-10-19",20.34
"203","2007-10-22",20.790001
"204","2007-10-23",21.120001
"205","2007-10-24",20.940001
"206","2007-10-25",20.51
"207","2007-10-26",20.299999
"208","2007-10-29",20.389999
"209","2007-10-30",20.459999
"210","2007-10-31",20.870001
"211","2007-11-01",19.790001
"212","2007-11-02",19.67
"213","2007-11-05",19.16
"214","2007-11-06",19.84
"215","2007-11-07",18.879999
"216","2007-11-08",19.459999
"217","2007-11-09",19.959999
"218","2007-11-12",20.17
"219","2007-11-13",21.34
"220","2007-11-14",21.469999
"221","2007-11-15",23.09
"222","2007-11-16",22.18
"223","2007-11-19",21.450001
"224","2007-11-20",20.950001
"225","2007-11-21",20.65
"226","2007-11-23",20.65
"227","2007-11-26",21.040001
"228","2007-11-27",21.26
"229","2007-11-28",22.43
"230","2007-11-29",22.379999
"231","2007-11-30",22.870001
"232","2007-12-03",22.889999
"233","2007-12-04",23.030001
"234","2007-12-05",22.200001
"235","2007-12-06",22.190001
"236","2007-12-07",22.25
"237","2007-12-10",23.190001
"238","2007-12-11",22.43
"239","2007-12-12",22.58
"240","2007-12-13",22
"241","2007-12-14",21.43
"242","2007-12-17",21.23
"243","2007-12-18",21.610001
"244","2007-12-19",20.09
"245","2007-12-20",19.33
"246","2007-12-21",19.049999
"247","2007-12-24",19.559999
"248","2007-12-26",19.15
"249","2007-12-27",19.530001
"250","2007-12-28",19.59
"251","2007-12-31",19.75
"252","2008-01-02",20.07
"253","2008-01-03",19.74
"254","2008-01-04",19.540001
"255","2008-01-07",19.18
"256","2008-01-08",19.02
"257","2008-01-09",18.85
"258","2008-01-10",19.16
"259","2008-01-11",18.190001
"260","2008-01-14",17.790001
"261","2008-01-15",17.280001
"262","2008-01-16",17.040001
"263","2008-01-17",16.67
"264","2008-01-18",16.629999
"265","2008-01-22",17.85
"266","2008-01-23",20
"267","2008-01-24",20.690001
"268","2008-01-25",20.879999
"269","2008-01-28",21.41
"270","2008-01-29",21.799999
"271","2008-01-30",21.33
"272","2008-01-31",22.110001
"273","2008-02-01",23
"274","2008-02-04",22.629999
"275","2008-02-05",20.4
"276","2008-02-06",20.309999
"277","2008-02-07",20
"278","2008-02-08",19.9
"279","2008-02-11",19.780001
"280","2008-02-12",19.290001
"281","2008-02-13",19.290001
"282","2008-02-14",18.85
"283","2008-02-15",18.780001
"284","2008-02-19",18.85
"285","2008-02-20",19.76
"286","2008-02-21",19.33
"287","2008-02-22",19.41
"288","2008-02-25",20.309999
"289","2008-02-26",20.809999
"290","2008-02-27",20.02
"291","2008-02-28",19.120001
"292","2008-02-29",18.360001
"293","2008-03-03",18.879999
"294","2008-03-04",18.530001
"295","2008-03-05",18.67
"296","2008-03-06",18.530001
"297","2008-03-07",17.84
"298","2008-03-10",17.43
"299","2008-03-11",18.52
"300","2008-03-12",18.610001
"301","2008-03-13",18.809999
"302","2008-03-14",19.15
"303","2008-03-17",18.209999
"304","2008-03-18",20.5
"305","2008-03-19",19.440001
"306","2008-03-20",20.549999
"307","2008-03-24",21.24
"308","2008-03-25",21.440001
"309","2008-03-26",19.719999
"310","2008-03-27",19.190001
"311","2008-03-28",19.200001
"312","2008-03-31",19.42
"313","2008-04-01",19.59
"314","2008-04-02",20.059999
"315","2008-04-03",20.309999
"316","2008-04-04",20.360001
"317","2008-04-07",19.629999
"318","2008-04-08",19.4
"319","2008-04-09",18.98
"320","2008-04-10",18.870001
"321","2008-04-11",18.610001
"322","2008-04-14",18.67
"323","2008-04-15",18.889999
"324","2008-04-16",20.309999
"325","2008-04-17",20.65
"326","2008-04-18",21.16
"327","2008-04-21",20.91
"328","2008-04-22",20.16
"329","2008-04-23",20.15
"330","2008-04-24",20.6
"331","2008-04-25",21.049999
"332","2008-04-28",21.15
"333","2008-04-29",21.73
"334","2008-04-30",20.75
"335","2008-05-01",20.77
"336","2008-05-02",21.309999
"337","2008-05-05",21.48
"338","2008-05-06",21.07
"339","2008-05-07",20.51
"340","2008-05-08",20.75
"341","2008-05-09",20.549999
"342","2008-05-12",20.66
"343","2008-05-13",20.9
"344","2008-05-14",20.940001
"345","2008-05-15",21.27
"346","2008-05-16",21.190001
"347","2008-05-19",21.290001
"348","2008-05-20",21.459999
"349","2008-05-21",20.610001
"350","2008-05-22",20.030001
"351","2008-05-23",19.540001
"352","2008-05-27",19.719999
"353","2008-05-28",19.809999
"354","2008-05-29",19.83
"355","2008-05-30",19.66
"356","2008-06-02",19.629999
"357","2008-06-03",19.370001
"358","2008-06-04",19.24
"359","2008-06-05",19.120001
"360","2008-06-06",18.58
"361","2008-06-09",18.450001
"362","2008-06-10",18.24
"363","2008-06-11",17.780001
"364","2008-06-12",17.549999
"365","2008-06-13",17.879999
"366","2008-06-16",18.23
"367","2008-06-17",18.34
"368","2008-06-18",16.34
"369","2008-06-19",15.76
"370","2008-06-20",15.52
"371","2008-06-23",15.08
"372","2008-06-24",15.01
"373","2008-06-25",15.47
"374","2008-06-26",14.93
"375","2008-06-27",14.85
"376","2008-06-30",14.19
"377","2008-07-01",14.16
"378","2008-07-02",13.47
"379","2008-07-03",13.15
"380","2008-07-07",13.08
"381","2008-07-08",13.61
"382","2008-07-09",13.5
"383","2008-07-10",13.05
"384","2008-07-11",11.98
"385","2008-07-14",11.77
"386","2008-07-15",11.76
"387","2008-07-16",12.35
"388","2008-07-17",13.9
"389","2008-07-18",13.52
"390","2008-07-21",12.98
"391","2008-07-22",13.74
"392","2008-07-23",14.16
"393","2008-07-24",13.32
"394","2008-07-25",13.62
"395","2008-07-28",12.89
"396","2008-07-29",13.64
"397","2008-07-30",13.59
"398","2008-07-31",13.4
"399","2008-08-01",14.1
"400","2008-08-04",14.29
"401","2008-08-05",15.5
"402","2008-08-06",14.87
"403","2008-08-07",14.58
"404","2008-08-08",14.9
"405","2008-08-11",15.62
"406","2008-08-12",15.03
"407","2008-08-13",14.92
"408","2008-08-14",15.06
"409","2008-08-15",15.2
"410","2008-08-18",15.16
"411","2008-08-19",14.95
"412","2008-08-20",14.9
"413","2008-08-21",14.83
"414","2008-08-22",15.11
"415","2008-08-25",14.6
"416","2008-08-26",14.96
"417","2008-08-27",14.97
"418","2008-08-28",15
"419","2008-08-29",14.8
"420","2008-09-02",15.3
"421","2008-09-03",15.8
"422","2008-09-04",15.87
"423","2008-09-05",15.4
"424","2008-09-08",16.5
"425","2008-09-09",16.030001
"426","2008-09-10",15.73
"427","2008-09-11",16.030001
"428","2008-09-12",15.66
"429","2008-09-15",15.2
"430","2008-09-16",15.33
"431","2008-09-17",15.32
"432","2008-09-18",15.19
"433","2008-09-19",16.5
"434","2008-09-22",15.19
"435","2008-09-23",14.32
"436","2008-09-24",14.7
"437","2008-09-25",14.76
"438","2008-09-26",14.42
"439","2008-09-29",14.09
"440","2008-09-30",14
"441","2008-10-01",13.36
"442","2008-10-02",12.35
"443","2008-10-03",11.98
"444","2008-10-06",10.93
"445","2008-10-07",10.1
"446","2008-10-08",9.82
"447","2008-10-09",10.1
"448","2008-10-10",10.33
"449","2008-10-13",10.86
"450","2008-10-14",10.43
"451","2008-10-15",9.55
"452","2008-10-16",9.52
"453","2008-10-17",9.66
"454","2008-10-20",10.44
"455","2008-10-21",10.02
"456","2008-10-22",9.67
"457","2008-10-23",9.77
"458","2008-10-24",9.37
"459","2008-10-27",9.29
"460","2008-10-28",9.97
"461","2008-10-29",10.06
"462","2008-10-30",10.3
"463","2008-10-31",10.62
"464","2008-11-03",9.96
"465","2008-11-04",10.31
"466","2008-11-05",9.35
"467","2008-11-06",8.95
"468","2008-11-07",9.18
"469","2008-11-10",8.51
"470","2008-11-11",8.39
"471","2008-11-12",8.27
"472","2008-11-13",9.12
"473","2008-11-14",8.36
"474","2008-11-17",8.14
"475","2008-11-18",8.09
"476","2008-11-19",7.12
"477","2008-11-20",6.23
"478","2008-11-21",6.52
"479","2008-11-24",7.29
"480","2008-11-25",7.73
"481","2008-11-26",7.84
"482","2008-11-28",7.61
"483","2008-12-01",6.83
"484","2008-12-02",7.14
"485","2008-12-03",7.35
"486","2008-12-04",7.55
"487","2008-12-05",8.22
"488","2008-12-08",8.59
"489","2008-12-09",8.15
"490","2008-12-10",8.58
"491","2008-12-11",8.59
"492","2008-12-12",8.31
"493","2008-12-15",7.59
"494","2008-12-16",7.93
"495","2008-12-17",8.06
"496","2008-12-18",8.2
"497","2008-12-19",7.3
"498","2008-12-22",7.52
"499","2008-12-23",7.62
"500","2008-12-24",7.43
"501","2008-12-26",7.55
"502","2008-12-29",7.44
"503","2008-12-30",7.93
"504","2008-12-31",7.88
"505","2009-01-02",8.32
"506","2009-01-05",8.23
"507","2009-01-06",8.51
"508","2009-01-07",8.13
"509","2009-01-08",8.4
"510","2009-01-09",8.1
"511","2009-01-12",7.83
"512","2009-01-13",7.81
"513","2009-01-14",7.4
"514","2009-01-15",7.73
"515","2009-01-16",8.11
"516","2009-01-20",7.22
"517","2009-01-21",7.29
"518","2009-01-22",7.26
"519","2009-01-23",7.55
"520","2009-01-26",7.89
"521","2009-01-27",8.29
"522","2009-01-28",9.14
"523","2009-01-29",8.86
"524","2009-01-30",8.27
"525","2009-02-02",8.13
"526","2009-02-03",8.04
"527","2009-02-04",8.11
"528","2009-02-05",8.74
"529","2009-02-06",9.28
"530","2009-02-09",9.44
"531","2009-02-10",8.61
"532","2009-02-11",8.62
"533","2009-02-12",8.66
"534","2009-02-13",8.88
"535","2009-02-17",8.81
"536","2009-02-18",9.05
"537","2009-02-19",8.63
"538","2009-02-20",8.73
"539","2009-02-23",8.68
"540","2009-02-24",9.86
"541","2009-02-25",9.78
"542","2009-02-26",9.56
"543","2009-02-27",9.43
"544","2009-03-02",8.68
"545","2009-03-03",8.83
"546","2009-03-04",9.47
"547","2009-03-05",8.94
"548","2009-03-06",8.68
"549","2009-03-09",8.97
"550","2009-03-10",10.66
"551","2009-03-11",10.8
"552","2009-03-12",10.89
"553","2009-03-13",11.34
"554","2009-03-16",11.15
"555","2009-03-17",11.81
"556","2009-03-18",12.18
"557","2009-03-19",11.49
"558","2009-03-20",10.97
"559","2009-03-23",12.2
"560","2009-03-24",12.51
"561","2009-03-25",12.61
"562","2009-03-26",13.49
"563","2009-03-27",13.26
"564","2009-03-30",12.48
"565","2009-03-31",12.44
"566","2009-04-01",12.46
"567","2009-04-02",13.23
"568","2009-04-03",12.11
"569","2009-04-06",11.76
"570","2009-04-07",11.4
"571","2009-04-08",11.47
"572","2009-04-09",12.23
"573","2009-04-13",11.71
"574","2009-04-14",11.43
"575","2009-04-15",11.09
"576","2009-04-16",11.98
"577","2009-04-17",12.8
"578","2009-04-20",12.07
"579","2009-04-21",12.13
"580","2009-04-22",12.73
"581","2009-04-23",12.71
"582","2009-04-24",12.94
"583","2009-04-27",12.67
"584","2009-04-28",12.51
"585","2009-04-29",12.53
"586","2009-04-30",12.76
"587","2009-05-01",12.3
"588","2009-05-04",12.9
"589","2009-05-05",13.52
"590","2009-05-06",13.07
"591","2009-05-07",12.34
"592","2009-05-08",12.58
"593","2009-05-11",12.33
"594","2009-05-12",11.69
"595","2009-05-13",10.66
"596","2009-05-14",10.41
"597","2009-05-15",10.53
"598","2009-05-18",10.69
"599","2009-05-19",10.55
"600","2009-05-20",10.31
"601","2009-05-21",9.92
"602","2009-05-22",9.91
"603","2009-05-26",10.62
"604","2009-05-27",10.08
"605","2009-05-28",11.1
"606","2009-05-29",11.21
"607","2009-06-01",12.47
"608","2009-06-02",12.86
"609","2009-06-03",12.67
"610","2009-06-04",12.45
"611","2009-06-05",12.46
"612","2009-06-08",13.7
"613","2009-06-09",13.61
"614","2009-06-10",13.29
"615","2009-06-11",13.59
"616","2009-06-12",13.85
"617","2009-06-15",13.06
"618","2009-06-16",12.69
"619","2009-06-17",12.61
"620","2009-06-18",13.09
"621","2009-06-19",15.31
"622","2009-06-22",14.04
"623","2009-06-23",13.81
"624","2009-06-24",13.49
"625","2009-06-25",14.28
"626","2009-06-26",14.48
"627","2009-06-29",14.52
"628","2009-06-30",14.7
"629","2009-07-01",14.71
"630","2009-07-02",13.9
"631","2009-07-06",13.91
"632","2009-07-07",13.4
"633","2009-07-08",13.5
"634","2009-07-09",13.56
"635","2009-07-10",13.55
"636","2009-07-13",14
"637","2009-07-14",14.46
"638","2009-07-15",15.27
"639","2009-07-16",15.37
"640","2009-07-17",15.06
"641","2009-07-20",15.22
"642","2009-07-21",15.35
"643","2009-07-22",15.78
"644","2009-07-23",16.51
"645","2009-07-24",16.379999
"646","2009-07-27",15.92
"647","2009-07-28",15.99
"648","2009-07-29",15.73
"649","2009-07-30",16.030001
"650","2009-07-31",16.129999
"651","2009-08-03",16.65
"652","2009-08-04",16.559999
"653","2009-08-05",16.299999
"654","2009-08-06",16.299999
"655","2009-08-07",17.4
"656","2009-08-10",17.34
"657","2009-08-11",16.99
"658","2009-08-12",16.99
"659","2009-08-13",17.309999
"660","2009-08-14",16.67
"661","2009-08-17",16.030001
"662","2009-08-18",16.389999
"663","2009-08-19",16.549999
"664","2009-08-20",16.68
"665","2009-08-21",17.139999
"666","2009-08-24",16.549999
"667","2009-08-25",17.209999
"668","2009-08-26",17.01
"669","2009-08-27",17.120001
"670","2009-08-28",17.559999
"671","2009-08-31",17.309999
"672","2009-09-01",16.85
"673","2009-09-02",16.98
"674","2009-09-03",17.299999
"675","2009-09-04",17.280001
"676","2009-09-08",17.709999
"677","2009-09-09",17.889999
"678","2009-09-10",18.07
"679","2009-09-11",17.959999
"680","2009-09-14",17.99
"681","2009-09-15",19.42
"682","2009-09-16",19.530001
"683","2009-09-17",18.790001
"684","2009-09-18",19.059999
"685","2009-09-21",19.33
"686","2009-09-22",21.200001
"687","2009-09-23",20.549999
"688","2009-09-24",20.290001
"689","2009-09-25",20.32
"690","2009-09-28",21.049999
"691","2009-09-29",20.82
"692","2009-09-30",20.9
"693","2009-10-01",19.57
"694","2009-10-02",19.34
"695","2009-10-05",19.809999
"696","2009-10-06",20.389999
"697","2009-10-07",20.379999
"698","2009-10-08",20.469999
"699","2009-10-09",20.459999
"700","2009-10-12",20.51
"701","2009-10-13",20.709999
"702","2009-10-14",21.51
"703","2009-10-15",21.639999
"704","2009-10-16",21.870001
"705","2009-10-19",21.98
"706","2009-10-20",22.200001
"707","2009-10-21",22.209999
"708","2009-10-22",22.700001
"709","2009-10-23",22.32
"710","2009-10-26",22.200001
"711","2009-10-27",21.110001
"712","2009-10-28",19.969999
"713","2009-10-29",20.68
"714","2009-10-30",19.67
"715","2009-11-02",19.719999
"716","2009-11-03",19.93
"717","2009-11-04",20.299999
"718","2009-11-05",20.889999
"719","2009-11-06",20.940001
"720","2009-11-09",21.25
"721","2009-11-10",21.18
"722","2009-11-11",21.1
"723","2009-11-12",20.799999
"724","2009-11-13",20.959999
"725","2009-11-16",21.27
"726","2009-11-17",20.940001
"727","2009-11-18",20.58
"728","2009-11-19",20.16
"729","2009-11-20",20.1
"730","2009-11-23",20.24
"731","2009-11-24",20
"732","2009-11-25",20.32
"733","2009-11-27",19.99
"734","2009-11-30",19.879999
"735","2009-12-01",20.16
"736","2009-12-02",20.17
"737","2009-12-03",19.629999
"738","2009-12-04",19.969999
"739","2009-12-07",20.299999
"740","2009-12-08",20.34
"741","2009-12-09",20.309999
"742","2009-12-10",20.6
"743","2009-12-11",20.99
"744","2009-12-14",21.49
"745","2009-12-15",21.17
"746","2009-12-16",21.77
"747","2009-12-17",21.82
"748","2009-12-18",23.35
"749","2009-12-21",24.030001
"750","2009-12-22",23.99
"751","2009-12-23",24.25
"752","2009-12-24",24.23
"753","2009-12-28",24.5
"754","2009-12-29",24.4
"755","2009-12-30",24.459999
"756","2009-12-31",24.25
"757","2010-01-04",23.98
"758","2010-01-05",24.120001
"759","2010-01-06",24.43
"760","2010-01-07",24.200001
"761","2010-01-08",24.309999
"762","2010-01-11",23.950001
"763","2010-01-12",23.370001
"764","2010-01-13",23.49
"765","2010-01-14",22.91
"766","2010-01-15",22.559999
"767","2010-01-19",22.85
"768","2010-01-20",22.4
"769","2010-01-21",21.65
"770","2010-01-22",21.290001
"771","2010-01-25",21.58
"772","2010-01-26",21.41
"773","2010-01-27",21.34
"774","2010-01-28",21.1
"775","2010-01-29",20.629999
"776","2010-02-01",21.1
"777","2010-02-02",21.639999
"778","2010-02-03",21.49
"779","2010-02-04",20.73
"780","2010-02-05",20.24
"781","2010-02-08",20.33
"782","2010-02-09",20.75
"783","2010-02-10",20.799999
"784","2010-02-11",21.209999
"785","2010-02-12",21
"786","2010-02-16",21.18
"787","2010-02-17",21.190001
"788","2010-02-18",21.1
"789","2010-02-19",20.780001
"790","2010-02-22",20.559999
"791","2010-02-23",20.17
"792","2010-02-24",20.42
"793","2010-02-25",20.33
"794","2010-02-26",20.190001
"795","2010-03-01",21.469999
"796","2010-03-02",21.700001
"797","2010-03-03",22.200001
"798","2010-03-04",22.52
"799","2010-03-05",23.299999
"800","2010-03-08",23.23
"801","2010-03-09",22.98
"802","2010-03-10",23.290001
"803","2010-03-11",23.290001
"804","2010-03-12",23.4
"805","2010-03-15",23.27
"806","2010-03-16",23.370001
"807","2010-03-17",24.209999
"808","2010-03-18",23.879999
"809","2010-03-19",23.639999
"810","2010-03-22",24.01
"811","2010-03-23",24.73
"812","2010-03-24",24.450001
"813","2010-03-25",24.51
"814","2010-03-26",25.01
"815","2010-03-29",25.780001
"816","2010-03-30",25.91
"817","2010-03-31",25.120001
"818","2010-04-01",26.08
"819","2010-04-05",25.709999
"820","2010-04-06",25.459999
"821","2010-04-07",24.969999
"822","2010-04-08",24.68
"823","2010-04-09",24.629999
"824","2010-04-12",24.33
"825","2010-04-13",24.59
"826","2010-04-14",25.780001
"827","2010-04-15",25.67
"828","2010-04-16",25.190001
"829","2010-04-19",24.879999
"830","2010-04-20",25.07
"831","2010-04-21",25
"832","2010-04-22",25.540001
"833","2010-04-23",26.200001
"834","2010-04-26",25.700001
"835","2010-04-27",25.01
"836","2010-04-28",24.709999
"837","2010-04-29",25.389999
"838","2010-04-30",24.57
"839","2010-05-03",24.690001
"840","2010-05-04",24.040001
"841","2010-05-05",23.969999
"842","2010-05-06",22.690001
"843","2010-05-07",22.23
"844","2010-05-10",23.75
"845","2010-05-11",23.940001
"846","2010-05-12",24.620001
"847","2010-05-13",24.07
"848","2010-05-14",23.219999
"849","2010-05-17",23.59
"850","2010-05-18",22.85
"851","2010-05-19",22.780001
"852","2010-05-20",21.790001
"853","2010-05-21",21.870001
"854","2010-05-24",21.700001
"855","2010-05-25",21.790001
"856","2010-05-26",21.469999
"857","2010-05-27",22.290001
"858","2010-05-28",21.73
"859","2010-06-01",21.139999
"860","2010-06-02",21.879999
"861","2010-06-03",22.389999
"862","2010-06-04",20.93
"863","2010-06-07",20.17
"864","2010-06-08",19.629999
"865","2010-06-09",19.209999
"866","2010-06-10",19.780001
"867","2010-06-11",20.040001
"868","2010-06-14",20.83
"869","2010-06-15",21.26
"870","2010-06-16",21.6
"871","2010-06-17",20.82
"872","2010-06-18",20.67
"873","2010-06-21",20.370001
"874","2010-06-22",20
"875","2010-06-23",21.85
"876","2010-06-24",21.34
"877","2010-06-25",21.35
"878","2010-06-28",20.93
"879","2010-06-29",19.940001
"880","2010-06-30",19.9
"881","2010-07-01",20.18
"882","2010-07-02",19.76
"883","2010-07-06",19.42
"884","2010-07-07",20.15
"885","2010-07-08",19.290001
"886","2010-07-09",19.35
"887","2010-07-12",18.84
"888","2010-07-13",19.629999
"889","2010-07-14",19.18
"890","2010-07-15",19.610001
"891","2010-07-16",18.67
"892","2010-07-19",19.16
"893","2010-07-20",19.66
"894","2010-07-21",19.52
"895","2010-07-22",20.129999
"896","2010-07-23",20.99
"897","2010-07-26",21.51
"898","2010-07-27",21.120001
"899","2010-07-28",20.98
"900","2010-07-29",20.889999
"901","2010-07-30",21.1
"902","2010-08-02",21.709999
"903","2010-08-03",21.280001
"904","2010-08-04",21.43
"905","2010-08-05",21.110001
"906","2010-08-06",20.799999
"907","2010-08-09",21.83
"908","2010-08-10",21.540001
"909","2010-08-11",20.93
"910","2010-08-12",20.889999
"911","2010-08-13",20.82
"912","2010-08-16",20.809999
"913","2010-08-17",21.07
"914","2010-08-18",21.629999
"915","2010-08-19",21.17
"916","2010-08-20",21.559999
"917","2010-08-23",20.84
"918","2010-08-24",20.68
"919","2010-08-25",20.82
"920","2010-08-26",20.48
"921","2010-08-27",20.85
"922","2010-08-30",20.280001
"923","2010-08-31",19.93
"924","2010-09-01",20.780001
"925","2010-09-02",21.43
"926","2010-09-03",21.700001
"927","2010-09-07",21.280001
"928","2010-09-08",22.280001
"929","2010-09-09",22.01
"930","2010-09-10",22.389999
"931","2010-09-13",23.110001
"932","2010-09-14",23.540001
"933","2010-09-15",23.780001
"934","2010-09-16",23.48
"935","2010-09-17",23.65
"936","2010-09-20",23.889999
"937","2010-09-21",24.120001
"938","2010-09-22",26.16
"939","2010-09-23",26.99
"940","2010-09-24",27.35
"941","2010-09-27",27.42
"942","2010-09-28",27.51
"943","2010-09-29",27.68
"944","2010-09-30",27.860001
"945","2010-10-01",27.790001
"946","2010-10-04",27.73
"947","2010-10-05",27.77
"948","2010-10-06",27.860001
"949","2010-10-07",28.08
"950","2010-10-08",29.65
"951","2010-10-11",29.68
"952","2010-10-12",29.43
"953","2010-10-13",29.459999
"954","2010-10-14",29.459999
"955","2010-10-15",29.66
"956","2010-10-18",29.389999
"957","2010-10-19",29.559999
"958","2010-10-20",29.709999
"959","2010-10-21",29.280001
"960","2010-10-22",29.540001
"961","2010-10-25",29.790001
"962","2010-10-26",29.9
"963","2010-10-27",29.639999
"964","2010-10-28",29.48
"965","2010-10-29",30.99
"966","2010-11-01",30.52
"967","2010-11-02",31.01
"968","2010-11-03",31.440001
"969","2010-11-04",32.009998
"970","2010-11-05",32.349998
"971","2010-11-08",32.880001
"972","2010-11-09",32.369999
"973","2010-11-10",33.650002
"974","2010-11-11",33.740002
"975","2010-11-12",33
"976","2010-11-15",32.860001
