"","date","CARA"
"130","2014-08-06",11.55
"131","2014-08-07",10.8
"132","2014-08-08",11.34
"133","2014-08-11",10.47
"134","2014-08-12",10.25
"135","2014-08-13",10.15
"136","2014-08-14",10.28
"137","2014-08-15",10.13
"138","2014-08-18",10.23
"139","2014-08-19",10.02
"140","2014-08-20",10.15
"141","2014-08-21",10.05
"142","2014-08-22",10
"143","2014-08-25",10.17
"144","2014-08-26",10.25
"145","2014-08-27",10.06
"146","2014-08-28",10.15
"147","2014-08-29",10.22
"148","2014-09-02",10.42
"149","2014-09-03",10.28
"150","2014-09-04",10
"151","2014-09-05",9.98
"152","2014-09-08",10.21
"153","2014-09-09",10.18
"154","2014-09-10",10.13
"155","2014-09-11",10.32
"156","2014-09-12",10.07
"157","2014-09-15",9.9
"158","2014-09-16",10.01
"159","2014-09-17",10.07
"160","2014-09-18",9.93
"161","2014-09-19",8.98
"162","2014-09-22",8.36
"163","2014-09-23",8.35
"164","2014-09-24",8.4
"165","2014-09-25",8.27
"166","2014-09-26",8.41
"167","2014-09-29",8.51
"168","2014-09-30",8.39
"169","2014-10-01",8.1
"170","2014-10-02",8.24
"171","2014-10-03",8.26
"172","2014-10-06",8.03
"173","2014-10-07",7.92
"174","2014-10-08",7.82
"175","2014-10-09",7.88
"176","2014-10-10",7.92
"177","2014-10-13",7.97
"178","2014-10-14",8.16
"179","2014-10-15",8.37
"180","2014-10-16",8.35
"181","2014-10-17",8.03
"182","2014-10-20",8.2
"183","2014-10-21",8.04
"184","2014-10-22",7.76
"185","2014-10-23",8.18
"186","2014-10-24",8.16
"187","2014-10-27",8.07
"188","2014-10-28",8.65
"189","2014-10-29",9.2
"190","2014-10-30",9.19
"191","2014-10-31",9.01
"192","2014-11-03",8.88
"193","2014-11-04",9.04
"194","2014-11-05",8.79
"195","2014-11-06",8.61
"196","2014-11-07",8.66
"197","2014-11-10",8.75
"198","2014-11-11",8.48
"199","2014-11-12",8.08
"200","2014-11-13",8.06
"201","2014-11-14",8.4
"202","2014-11-17",8.86
"203","2014-11-18",9.12
"204","2014-11-19",8.89
"205","2014-11-20",9.02
"206","2014-11-21",8.955
"207","2014-11-24",9.38
"208","2014-11-25",9.39
"209","2014-11-26",9.42
"210","2014-11-28",9.24
"211","2014-12-01",8.74
"212","2014-12-02",9.29
"213","2014-12-03",9.33
"214","2014-12-04",9.42
"215","2014-12-05",9.99
"216","2014-12-08",9.85
"217","2014-12-09",9.98
"218","2014-12-10",10.01
"219","2014-12-11",10
"220","2014-12-12",9.94
"221","2014-12-15",9.73
"222","2014-12-16",9.54
"223","2014-12-17",9.97
"224","2014-12-18",9.9
"225","2014-12-19",10
"226","2014-12-22",9.99
"227","2014-12-23",9.76
"228","2014-12-24",9.78
"229","2014-12-26",9.92
"230","2014-12-29",9.95
"231","2014-12-30",9.95
"232","2014-12-31",9.97
"233","2015-01-02",10.6
"234","2015-01-05",10.72
"235","2015-01-06",10.4
"236","2015-01-07",10.43
"237","2015-01-08",10.47
"238","2015-01-09",10.95
"239","2015-01-12",10.99
"240","2015-01-13",10.85
"241","2015-01-14",11
"242","2015-01-15",10.5
"243","2015-01-16",10.64
"244","2015-01-20",10.71
"245","2015-01-21",10.52
"246","2015-01-22",10.94
"247","2015-01-23",10.83
"248","2015-01-26",11.03
"249","2015-01-27",11
"250","2015-01-28",10.42
"251","2015-01-29",10.94
"252","2015-01-30",10.79
"253","2015-02-02",10.82
"254","2015-02-03",10.79
"255","2015-02-04",10.61
"256","2015-02-05",11
"257","2015-02-06",10.88
"258","2015-02-09",10.96
"259","2015-02-10",10.92
"260","2015-02-11",11.02
"261","2015-02-12",10.99
"262","2015-02-13",10.96
"263","2015-02-17",11
"264","2015-02-18",10.87
"265","2015-02-19",10.84
"266","2015-02-20",10.91
"267","2015-02-23",10.79
"268","2015-02-24",10.72
"269","2015-02-25",10.25
"270","2015-02-26",10.16
"271","2015-02-27",10.25
"272","2015-03-02",10
"273","2015-03-03",10.5
"274","2015-03-04",10.38
"275","2015-03-05",10.56
"276","2015-03-06",10.33
"277","2015-03-09",10.11
"278","2015-03-10",9.87
"279","2015-03-11",9.87
"280","2015-03-12",10.03
"281","2015-03-13",9.81
"282","2015-03-16",9.55
"283","2015-03-17",9.61
"284","2015-03-18",10.18
"285","2015-03-19",10.63
"286","2015-03-20",10.49
"287","2015-03-23",10.39
"288","2015-03-24",10.12
"289","2015-03-25",9.59
"290","2015-03-26",9.3
"291","2015-03-27",10.13
"292","2015-03-30",10.25
"293","2015-03-31",10.05
"294","2015-04-01",10.11
"295","2015-04-02",10.04
"296","2015-04-06",10.37
"297","2015-04-07",10.8
"298","2015-04-08",10.91
"299","2015-04-09",10.66
"300","2015-04-10",10.93
"301","2015-04-13",10.95
"302","2015-04-14",11.96
"303","2015-04-15",11.94
"304","2015-04-16",11.89
"305","2015-04-17",11.9
"306","2015-04-20",11.93
"307","2015-04-21",12.83
"308","2015-04-22",12.98
"309","2015-04-23",12.86
"310","2015-04-24",12.71
"311","2015-04-27",11.62
"312","2015-04-28",11.59
"313","2015-04-29",11.37
"314","2015-04-30",10.75
"315","2015-05-01",10.53
"316","2015-05-04",10.46
"317","2015-05-05",10.14
"318","2015-05-06",10.04
"319","2015-05-07",10.03
"320","2015-05-08",10.07
"321","2015-05-11",10.02
"322","2015-05-12",9.95
"323","2015-05-13",9.86
"324","2015-05-14",10.13
"325","2015-05-15",9.99
"326","2015-05-18",10.05
"327","2015-05-19",10.01
"328","2015-05-20",9.94
"329","2015-05-21",9.72
"330","2015-05-22",9.82
"331","2015-05-26",9.61
"332","2015-05-27",9.72
"333","2015-05-28",9.67
"334","2015-05-29",9.52
"335","2015-06-01",9.54
"336","2015-06-02",9.64
"337","2015-06-03",9.77
"338","2015-06-04",9.73
"339","2015-06-05",9.94
"340","2015-06-08",9.94
"341","2015-06-09",9.95
"342","2015-06-10",10.01
"343","2015-06-11",10.01
"344","2015-06-12",10.02
"345","2015-06-15",10.82
"346","2015-06-16",10.95
"347","2015-06-17",11.36
"348","2015-06-18",11.38
"349","2015-06-19",11.3
"350","2015-06-22",11.31
"351","2015-06-23",11.32
"352","2015-06-24",11.85
"353","2015-06-25",12.11
"354","2015-06-26",11.88
"355","2015-06-29",10.98
"356","2015-06-30",12.15
"357","2015-07-01",12.56
"358","2015-07-02",12.73
"359","2015-07-06",12.79
"360","2015-07-07",12.75
"361","2015-07-08",12.61
"362","2015-07-09",12.76
"363","2015-07-10",13.28
"364","2015-07-13",13.5
"365","2015-07-14",13.73
"366","2015-07-15",14.73
"367","2015-07-16",15.48
"368","2015-07-17",15.66
"369","2015-07-20",15.47
"370","2015-07-21",15.79
"371","2015-07-22",15.84
"372","2015-07-23",18.99
"373","2015-07-24",20.43
"374","2015-07-27",19.780001
"375","2015-07-28",19.309999
"376","2015-07-29",19.299999
"377","2015-07-30",19.5
"378","2015-07-31",21.309999
"379","2015-08-03",21.82
"380","2015-08-04",22.120001
"381","2015-08-05",22.92
"382","2015-08-06",22.16
"383","2015-08-07",21.389999
"384","2015-08-10",22.389999
"385","2015-08-11",22.24
"386","2015-08-12",22.690001
"387","2015-08-13",22
"388","2015-08-14",21.91
"389","2015-08-17",21.99
"390","2015-08-18",21.530001
"391","2015-08-19",21.450001
"392","2015-08-20",21.040001
"393","2015-08-21",21.01
"394","2015-08-24",18.83
"395","2015-08-25",19.030001
"396","2015-08-26",18.24
"397","2015-08-27",19
"398","2015-08-28",19.25
"399","2015-08-31",18.959999
"400","2015-09-01",18.549999
"401","2015-09-02",19.549999
"402","2015-09-03",18.93
"403","2015-09-04",19.01
"404","2015-09-08",19.290001
"405","2015-09-09",20.030001
"406","2015-09-10",20.440001
"407","2015-09-11",20.889999
"408","2015-09-14",20.299999
"409","2015-09-15",20.950001
"410","2015-09-16",20.68
"411","2015-09-17",21.620001
"412","2015-09-18",21.690001
"413","2015-09-21",20.91
"414","2015-09-22",20
"415","2015-09-23",20.200001
"416","2015-09-24",20.030001
"417","2015-09-25",16.15
"418","2015-09-28",14.01
"419","2015-09-29",12.26
"420","2015-09-30",14.29
"421","2015-10-01",14.01
"422","2015-10-02",14.61
"423","2015-10-05",15.1
"424","2015-10-06",14.13
"425","2015-10-07",15
"426","2015-10-08",14.58
"427","2015-10-09",14.4
"428","2015-10-12",14.19
"429","2015-10-13",13.53
"430","2015-10-14",13.39
"431","2015-10-15",14.63
"432","2015-10-16",14.56
"433","2015-10-19",15.39
"434","2015-10-20",14.46
"435","2015-10-21",14.15
"436","2015-10-22",14.17
"437","2015-10-23",14.47
"438","2015-10-26",14.57
"439","2015-10-27",15
"440","2015-10-28",15.58
"441","2015-10-29",15.13
"442","2015-10-30",14.17
"443","2015-11-02",15.56
"444","2015-11-03",15.32
"445","2015-11-04",16.27
"446","2015-11-05",15.49
"447","2015-11-06",15.41
"448","2015-11-09",15.78
"449","2015-11-10",17.25
"450","2015-11-11",15.88
"451","2015-11-12",15.03
"452","2015-11-13",16.120001
"453","2015-11-16",15.32
"454","2015-11-17",15.08
"455","2015-11-18",15.71
"456","2015-11-19",15.11
"457","2015-11-20",15.72
"458","2015-11-23",15.84
"459","2015-11-24",16.469999
"460","2015-11-25",16.77
"461","2015-11-27",17.059999
"462","2015-11-30",16.549999
"463","2015-12-01",15.79
"464","2015-12-02",15.49
"465","2015-12-03",14.59
"466","2015-12-04",14.31
"467","2015-12-07",13.78
"468","2015-12-08",15.18
"469","2015-12-09",16
"470","2015-12-10",16.219999
"471","2015-12-11",15.17
"472","2015-12-14",14.67
"473","2015-12-15",15.33
"474","2015-12-16",15.79
"475","2015-12-17",15.32
"476","2015-12-18",15.34
"477","2015-12-21",15.66
"478","2015-12-22",15.3
"479","2015-12-23",15.6
"480","2015-12-24",15.42
"481","2015-12-28",15.37
"482","2015-12-29",16.120001
"483","2015-12-30",15.79
"484","2015-12-31",16.860001
"485","2016-01-04",16.690001
"486","2016-01-05",17.540001
"487","2016-01-06",16.91
"488","2016-01-07",15.04
"489","2016-01-08",14.92
"490","2016-01-11",13.53
"491","2016-01-12",13.52
"492","2016-01-13",11.31
"493","2016-01-14",11.15
"494","2016-01-15",11.95
"495","2016-01-19",10.97
"496","2016-01-20",11.45
"497","2016-01-21",11.01
"498","2016-01-22",11.65
"499","2016-01-25",11.03
"500","2016-01-26",10.83
"501","2016-01-27",10.16
"502","2016-01-28",9.44
"503","2016-01-29",9
"504","2016-02-01",8.58
"505","2016-02-02",8.6
"506","2016-02-03",8.82
"507","2016-02-04",8.7
"508","2016-02-05",7.88
"509","2016-02-08",6.95
"510","2016-02-09",7.17
"511","2016-02-10",7.15
"512","2016-02-11",7.21
"513","2016-02-12",7.46
"514","2016-02-16",7.47
"515","2016-02-17",8.07
"516","2016-02-18",7.3
"517","2016-02-19",7.6
"518","2016-02-22",7.41
"519","2016-02-23",6.99
"520","2016-02-24",7.17
"521","2016-02-25",6.91
"522","2016-02-26",4.76
"523","2016-02-29",4.92
"524","2016-03-01",5.09
"525","2016-03-02",5.82
"526","2016-03-03",5.64
"527","2016-03-04",5.39
"528","2016-03-07",5.53
"529","2016-03-08",5.13
"530","2016-03-09",5.3
"531","2016-03-10",5.23
"532","2016-03-11",4.76
"533","2016-03-14",5.03
"534","2016-03-15",4.67
"535","2016-03-16",4.75
"536","2016-03-17",4.96
"537","2016-03-18",5.17
"538","2016-03-21",6.27
"539","2016-03-22",6.52
"540","2016-03-23",5.77
"541","2016-03-24",5.84
"542","2016-03-28",5.74
"543","2016-03-29",6.07
"544","2016-03-30",6
"545","2016-03-31",6.22
"546","2016-04-01",6.6
"547","2016-04-04",6.84
"548","2016-04-05",6.69
"549","2016-04-06",6.91
"550","2016-04-07",6.8
"551","2016-04-08",6.66
"552","2016-04-11",6.61
"553","2016-04-12",7.06
"554","2016-04-13",7.44
"555","2016-04-14",7.52
"556","2016-04-15",7.4
"557","2016-04-18",8.12
"558","2016-04-19",8.22
"559","2016-04-20",7.68
"560","2016-04-21",7.11
"561","2016-04-22",6.63
"562","2016-04-25",6.86
"563","2016-04-26",6.34
"564","2016-04-27",6.08
"565","2016-04-28",6.52
"566","2016-04-29",6.1
"567","2016-05-02",6.11
"568","2016-05-03",6.13
"569","2016-05-04",5.81
"570","2016-05-05",5.57
"571","2016-05-06",5.56
"572","2016-05-09",5.48
"573","2016-05-10",5.77
"574","2016-05-11",5.64
"575","2016-05-12",5.21
"576","2016-05-13",5.22
"577","2016-05-16",5.48
"578","2016-05-17",5.5
"579","2016-05-18",5.66
"580","2016-05-19",5.5
"581","2016-05-20",5.8
"582","2016-05-23",6.15
"583","2016-05-24",6.19
"584","2016-05-25",6.24
"585","2016-05-26",6.25
"586","2016-05-27",6.37
"587","2016-05-31",6.46
"588","2016-06-01",6.14
"589","2016-06-02",6.45
"590","2016-06-03",6.25
"591","2016-06-06",6.33
"592","2016-06-07",6.09
"593","2016-06-08",6.12
"594","2016-06-09",5.82
"595","2016-06-10",5.44
"596","2016-06-13",5.37
"597","2016-06-14",5.26
"598","2016-06-15",5.32
"599","2016-06-16",5.26
"600","2016-06-17",5.01
"601","2016-06-20",5.14
"602","2016-06-21",4.96
"603","2016-06-22",4.89
"604","2016-06-23",5.07
"605","2016-06-24",4.84
"606","2016-06-27",4.47
"607","2016-06-28",4.79
"608","2016-06-29",4.94
"609","2016-06-30",4.81
"610","2016-07-01",5.11
"611","2016-07-05",4.93
"612","2016-07-06",5.09
"613","2016-07-07",5.09
"614","2016-07-08",5.18
"615","2016-07-11",5.11
"616","2016-07-12",5.17
"617","2016-07-13",5.06
"618","2016-07-14",4.96
"619","2016-07-15",4.94
"620","2016-07-18",5
"621","2016-07-19",4.83
"622","2016-07-20",5.02
"623","2016-07-21",5
"624","2016-07-22",6.09
"625","2016-07-25",6.08
"626","2016-07-26",5.85
"627","2016-07-27",6.21
"628","2016-07-28",6.01
"629","2016-07-29",5.93
"630","2016-08-01",6.04
"631","2016-08-02",5.78
"632","2016-08-03",6.08
"633","2016-08-04",5.94
"634","2016-08-05",5.99
"635","2016-08-08",5.87
"636","2016-08-09",6.04
"637","2016-08-10",5.91
"638","2016-08-11",6.02
"639","2016-08-12",6.18
"640","2016-08-15",6.56
"641","2016-08-16",6.29
"642","2016-08-17",6.02
"643","2016-08-18",6.13
"644","2016-08-19",5.91
"645","2016-08-22",6.06
"646","2016-08-23",5.99
"647","2016-08-24",5.56
"648","2016-08-25",5.5
"649","2016-08-26",5.52
"650","2016-08-29",5.525
"651","2016-08-30",5.5
"652","2016-08-31",5.42
"653","2016-09-01",5.38
"654","2016-09-02",5.32
"655","2016-09-06",5.67
"656","2016-09-07",6.02
"657","2016-09-08",5.98
"658","2016-09-09",5.62
"659","2016-09-12",6.01
"660","2016-09-13",5.97
"661","2016-09-14",6.09
"662","2016-09-15",6.23
"663","2016-09-16",6.5
"664","2016-09-19",6.87
"665","2016-09-20",7.27
"666","2016-09-21",7.51
"667","2016-09-22",7.51
"668","2016-09-23",7.33
"669","2016-09-26",7.75
"670","2016-09-27",8.62
"671","2016-09-28",8.58
"672","2016-09-29",8.19
"673","2016-09-30",8.35
"674","2016-10-03",8.6
"675","2016-10-04",8.65
"676","2016-10-05",9.68
"677","2016-10-06",8.92
"678","2016-10-07",8.67
"679","2016-10-10",8.72
"680","2016-10-11",8.16
"681","2016-10-12",7.56
"682","2016-10-13",8.09
"683","2016-10-14",7.75
"684","2016-10-17",7.66
"685","2016-10-18",7.76
"686","2016-10-19",7.61
"687","2016-10-20",7.91
"688","2016-10-21",7.91
"689","2016-10-24",7.73
"690","2016-10-25",7.51
"691","2016-10-26",7.06
"692","2016-10-27",7.01
"693","2016-10-28",6.82
"694","2016-10-31",6.99
"695","2016-11-01",7.15
"696","2016-11-02",6.54
"697","2016-11-03",5.89
"698","2016-11-04",7.27
"699","2016-11-07",8.38
"700","2016-11-08",8.65
"701","2016-11-09",9.36
"702","2016-11-10",9.63
"703","2016-11-11",9.44
"704","2016-11-14",9.32
"705","2016-11-15",10.16
"706","2016-11-16",12.2
"707","2016-11-17",11.7
"708","2016-11-18",11.97
"709","2016-11-21",11.29
"710","2016-11-22",9.8
"711","2016-11-23",10.23
"712","2016-11-25",9.83
"713","2016-11-28",9.22
"714","2016-11-29",9.45
"715","2016-11-30",9
"716","2016-12-01",8.96
"717","2016-12-02",9.5
"718","2016-12-05",9.73
"719","2016-12-06",9.78
"720","2016-12-07",9.51
"721","2016-12-08",9.84
"722","2016-12-09",9.87
"723","2016-12-12",9.62
"724","2016-12-13",9.02
"725","2016-12-14",8.64
"726","2016-12-15",8.92
"727","2016-12-16",9.36
"728","2016-12-19",9.54
"729","2016-12-20",9.2
"730","2016-12-21",9.2
"731","2016-12-22",9.2
"732","2016-12-23",9.97
"733","2016-12-27",9.99
"734","2016-12-28",9.83
"735","2016-12-29",9.39
"736","2016-12-30",9.29
"737","2017-01-03",9.76
"738","2017-01-04",10.38
"739","2017-01-05",10.26
"740","2017-01-06",10.28
"741","2017-01-09",11.1
"742","2017-01-10",11.14
"743","2017-01-11",10.89
"744","2017-01-12",11.12
"745","2017-01-13",11.42
"746","2017-01-17",11.19
"747","2017-01-18",11.89
"748","2017-01-19",11.6
"749","2017-01-20",11.43
"750","2017-01-23",11.95
"751","2017-01-24",12.23
"752","2017-01-25",12.93
"753","2017-01-26",13.74
"754","2017-01-27",13.88
"755","2017-01-30",14.18
"756","2017-01-31",15.32
"757","2017-02-01",16.49
"758","2017-02-02",15.84
"759","2017-02-03",16.65
"760","2017-02-06",16.4
"761","2017-02-07",16.299999
"762","2017-02-08",16.469999
"763","2017-02-09",16.33
"764","2017-02-10",14.85
"765","2017-02-13",13.51
"766","2017-02-14",15.53
"767","2017-02-15",15.09
"768","2017-02-16",14.53
"769","2017-02-17",14.76
"770","2017-02-21",14.7
"771","2017-02-22",14.55
"772","2017-02-23",14.55
"773","2017-02-24",15.03
"774","2017-02-27",16.209999
"775","2017-02-28",16.030001
"776","2017-03-01",16.59
"777","2017-03-02",16.76
"778","2017-03-03",18.040001
"779","2017-03-06",17.92
"780","2017-03-07",16.99
"781","2017-03-08",17.41
"782","2017-03-09",17.49
"783","2017-03-10",15.84
"784","2017-03-13",15.33
"785","2017-03-14",14.71
"786","2017-03-15",15.58
"787","2017-03-16",15.65
"788","2017-03-17",15.27
"789","2017-03-20",16.17
"790","2017-03-21",15.58
"791","2017-03-22",16.09
"792","2017-03-23",16.690001
"793","2017-03-24",16.76
"794","2017-03-27",18.15
"795","2017-03-28",19.09
"796","2017-03-29",20.25
"797","2017-03-30",18.76
"798","2017-03-31",18.389999
"799","2017-04-03",17.92
"800","2017-04-04",17.42
"801","2017-04-05",17.58
"802","2017-04-06",18.65
"803","2017-04-07",18.200001
"804","2017-04-10",18.57
"805","2017-04-11",18.870001
"806","2017-04-12",18.18
"807","2017-04-13",17.530001
"808","2017-04-17",17.01
"809","2017-04-18",16.91
"810","2017-04-19",17.26
"811","2017-04-20",17.09
"812","2017-04-21",16.530001
"813","2017-04-24",16.610001
"814","2017-04-25",16.389999
"815","2017-04-26",15.96
"816","2017-04-27",15.96
"817","2017-04-28",15.89
"818","2017-05-01",15.68
"819","2017-05-02",14.92
"820","2017-05-03",15.92
"821","2017-05-04",14.94
"822","2017-05-05",14.69
"823","2017-05-08",14.5
"824","2017-05-09",15.19
"825","2017-05-10",15.37
"826","2017-05-11",15.99
"827","2017-05-12",17.18
"828","2017-05-15",16.610001
"829","2017-05-16",16.799999
"830","2017-05-17",15.59
"831","2017-05-18",16.85
"832","2017-05-19",16.83
"833","2017-05-22",17.59
"834","2017-05-23",17.15
"835","2017-05-24",17.049999
"836","2017-05-25",16.709999
"837","2017-05-26",16.709999
"838","2017-05-30",16.549999
"839","2017-05-31",16.559999
"840","2017-06-01",17.35
"841","2017-06-02",17.559999
"842","2017-06-05",18.200001
"843","2017-06-06",17.280001
"844","2017-06-07",17.440001
"845","2017-06-08",17.98
"846","2017-06-09",17.17
"847","2017-06-12",17.549999
"848","2017-06-13",17.440001
"849","2017-06-14",17.440001
"850","2017-06-15",17.120001
"851","2017-06-16",17.120001
"852","2017-06-19",17.459999
"853","2017-06-20",17.690001
"854","2017-06-21",19.5
"855","2017-06-22",19.879999
"856","2017-06-23",22.65
"857","2017-06-26",25.41
"858","2017-06-27",26.42
"859","2017-06-28",26.950001
"860","2017-06-29",25.51
"861","2017-06-30",15.39
"862","2017-07-03",16.43
"863","2017-07-05",15.3
"864","2017-07-06",15.06
"865","2017-07-07",13.62
"866","2017-07-10",12.21
"867","2017-07-11",12.56
"868","2017-07-12",13.44
"869","2017-07-13",13.95
"870","2017-07-14",15.36
"871","2017-07-17",15.43
"872","2017-07-18",15.15
"873","2017-07-19",15.64
"874","2017-07-20",15.46
"875","2017-07-21",15.35
"876","2017-07-24",15.18
"877","2017-07-25",14.94
"878","2017-07-26",14.58
"879","2017-07-27",13.94
"880","2017-07-28",14.04
"881","2017-07-31",14.04
"882","2017-08-01",13.07
"883","2017-08-02",13.29
"884","2017-08-03",13.3
"885","2017-08-04",16.34
"886","2017-08-07",14.93
"887","2017-08-08",14.36
"888","2017-08-09",14.33
"889","2017-08-10",13.85
"890","2017-08-11",13.96
"891","2017-08-14",14.27
"892","2017-08-15",14.06
"893","2017-08-16",13.95
"894","2017-08-17",13.51
"895","2017-08-18",13.14
"896","2017-08-21",12.84
"897","2017-08-22",13.15
"898","2017-08-23",12.98
"899","2017-08-24",13.13
"900","2017-08-25",12.75
"901","2017-08-28",12.83
"902","2017-08-29",12.6
"903","2017-08-30",12.86
"904","2017-08-31",14.33
"905","2017-09-01",13.89
"906","2017-09-05",13.98
"907","2017-09-06",13.8
"908","2017-09-07",14.36
"909","2017-09-08",14.05
"910","2017-09-11",13.78
"911","2017-09-12",13.66
"912","2017-09-13",13.23
"913","2017-09-14",13.27
"914","2017-09-15",13.73
"915","2017-09-18",13.5
"916","2017-09-19",13.37
"917","2017-09-20",13.21
"918","2017-09-21",13.18
"919","2017-09-22",13.06
"920","2017-09-25",13.43
"921","2017-09-26",13.15
"922","2017-09-27",13.19
"923","2017-09-28",13.31
"924","2017-09-29",13.69
"925","2017-10-02",14.08
"926","2017-10-03",13.92
"927","2017-10-04",13.8
"928","2017-10-05",13.97
"929","2017-10-06",13.65
"930","2017-10-09",13.46
"931","2017-10-10",13.43
"932","2017-10-11",13.44
"933","2017-10-12",13.06
"934","2017-10-13",12.46
"935","2017-10-16",12.87
"936","2017-10-17",12.48
"937","2017-10-18",12.4
"938","2017-10-19",12.37
"939","2017-10-20",12.43
"940","2017-10-23",12.43
"941","2017-10-24",12.61
"942","2017-10-25",12.26
"943","2017-10-26",11.86
"944","2017-10-27",12.71
"945","2017-10-30",12.91
"946","2017-10-31",12.54
"947","2017-11-01",12.18
"948","2017-11-02",12.22
"949","2017-11-03",12.33
"950","2017-11-06",11.94
"951","2017-11-07",12.45
"952","2017-11-08",12.6
"953","2017-11-09",12.89
"954","2017-11-10",13.26
"955","2017-11-13",12.93
"956","2017-11-14",12.08
"957","2017-11-15",12.3
"958","2017-11-16",12.21
"959","2017-11-17",12.18
"960","2017-11-20",12.1
"961","2017-11-21",12.05
"962","2017-11-22",12.19
"963","2017-11-24",12.39
"964","2017-11-27",12.04
"965","2017-11-28",12.13
"966","2017-11-29",12.14
"967","2017-11-30",12.45
"968","2017-12-01",12.78
"969","2017-12-04",12.6
"970","2017-12-05",12.48
"971","2017-12-06",12.73
"972","2017-12-07",13.07
"973","2017-12-08",13.54
"974","2017-12-11",12.54
"975","2017-12-12",12.72
"976","2017-12-13",13.16
"977","2017-12-14",12.62
"978","2017-12-15",12.71
"979","2017-12-18",12.63
"980","2017-12-19",12.4
"981","2017-12-20",12.53
"982","2017-12-21",12.58
"983","2017-12-22",12.24
"984","2017-12-26",12.52
"985","2017-12-27",12.72
"986","2017-12-28",12.76
"987","2017-12-29",12.24
"988","2018-01-02",12.84
"989","2018-01-03",13.52
"990","2018-01-04",12.77
"991","2018-01-05",12.54
"992","2018-01-08",12.43
"993","2018-01-09",12.77
"994","2018-01-10",12.73
"995","2018-01-11",12.64
