"","date","ESI"
"79","2014-02-13",16.07
"80","2014-02-14",16.9
"81","2014-02-18",17.48
"82","2014-02-19",18.1
"83","2014-02-20",18.190001
"84","2014-02-21",18.280001
"85","2014-02-24",18.370001
"86","2014-02-25",19.200001
"87","2014-02-26",19.5
"88","2014-02-27",19.700001
"89","2014-02-28",20.48
"90","2014-03-03",21.110001
"91","2014-03-04",21.82
"92","2014-03-05",21.49
"93","2014-03-06",21.639999
"94","2014-03-07",21.690001
"95","2014-03-10",21.450001
"96","2014-03-11",20.9
"97","2014-03-12",20.65
"98","2014-03-13",20.77
"99","2014-03-14",20.549999
"100","2014-03-17",20.549999
"101","2014-03-18",20.700001
"102","2014-03-19",20.549999
"103","2014-03-20",20.15
"104","2014-03-21",18.52
"105","2014-03-24",19.040001
"106","2014-03-25",19.01
"107","2014-03-26",18.950001
"108","2014-03-27",19.389999
"109","2014-03-28",19.110001
"110","2014-03-31",19.049999
"111","2014-04-01",20
"112","2014-04-02",20.9
"113","2014-04-03",20.93
"114","2014-04-04",21.299999
"115","2014-04-07",20.780001
"116","2014-04-08",19.92
"117","2014-04-09",20.24
"118","2014-04-10",20.18
"119","2014-04-11",19.9
"120","2014-04-14",19.9
"121","2014-04-15",19.860001
"122","2014-04-16",19.66
"123","2014-04-17",19.98
"124","2014-04-21",20.26
"125","2014-04-22",20.15
"126","2014-04-23",19.889999
"127","2014-04-24",19.690001
"128","2014-04-25",19.75
"129","2014-04-28",19.92
"130","2014-04-29",19.84
"131","2014-04-30",19.540001
"132","2014-05-01",19.52
"133","2014-05-02",19.950001
"134","2014-05-05",19.83
"135","2014-05-06",20.01
"136","2014-05-07",19.690001
"137","2014-05-08",19.48
"138","2014-05-09",19.379999
"139","2014-05-12",19.84
"140","2014-05-13",20.190001
"141","2014-05-14",19.92
"142","2014-05-15",21.01
"143","2014-05-16",22.35
"144","2014-05-19",23.15
"145","2014-05-20",23.4
"146","2014-05-21",24.48
"147","2014-05-22",25.01
"148","2014-05-23",25.370001
"149","2014-05-27",26.389999
"150","2014-05-28",26.469999
"151","2014-05-29",26.780001
"152","2014-05-30",27.24
"153","2014-06-02",27.389999
"154","2014-06-03",26.530001
"155","2014-06-04",25.73
"156","2014-06-05",25.559999
"157","2014-06-06",25.950001
"158","2014-06-09",27.440001
"159","2014-06-10",27.5
"160","2014-06-11",27.870001
"161","2014-06-12",28.360001
"162","2014-06-13",27.76
"163","2014-06-16",28.049999
"164","2014-06-17",26.889999
"165","2014-06-18",27
"166","2014-06-19",26.49
"167","2014-06-20",26.99
"168","2014-06-23",27.4
"169","2014-06-24",27.370001
"170","2014-06-25",28.01
"171","2014-06-26",28.700001
"172","2014-06-27",27.309999
"173","2014-06-30",28.030001
"174","2014-07-01",27.85
"175","2014-07-02",27.4
"176","2014-07-03",27.540001
"177","2014-07-07",27.83
"178","2014-07-08",26.58
"179","2014-07-09",27.139999
"180","2014-07-10",26.9
"181","2014-07-11",27.4
"182","2014-07-14",27.389999
"183","2014-07-15",27.1
"184","2014-07-16",27.200001
"185","2014-07-17",26.780001
"186","2014-07-18",26.74
"187","2014-07-21",26.65
"188","2014-07-22",26.48
"189","2014-07-23",26.27
"190","2014-07-24",26.030001
"191","2014-07-25",25.879999
"192","2014-07-28",25.700001
"193","2014-07-29",25.49
"194","2014-07-30",24.73
"195","2014-07-31",24.709999
"196","2014-08-01",25.25
"197","2014-08-04",25.25
"198","2014-08-05",25.290001
"199","2014-08-06",25.26
"200","2014-08-07",25.26
"201","2014-08-08",25.860001
"202","2014-08-11",25.940001
"203","2014-08-12",25.76
"204","2014-08-13",25.82
"205","2014-08-14",26.01
"206","2014-08-15",26.25
"207","2014-08-18",26.42
"208","2014-08-19",26.27
"209","2014-08-20",25.860001
"210","2014-08-21",25.73
"211","2014-08-22",25.75
"212","2014-08-25",26.209999
"213","2014-08-26",26.42
"214","2014-08-27",26.040001
"215","2014-08-28",26.9
"216","2014-08-29",27.309999
"217","2014-09-02",27
"218","2014-09-03",26.940001
"219","2014-09-04",26.690001
"220","2014-09-05",27.200001
"221","2014-09-08",26.77
"222","2014-09-09",26.889999
"223","2014-09-10",26.74
"224","2014-09-11",27.1
"225","2014-09-12",26.860001
"226","2014-09-15",26.790001
"227","2014-09-16",27.52
"228","2014-09-17",26.91
"229","2014-09-18",27
"230","2014-09-19",27.57
"231","2014-09-22",27.120001
"232","2014-09-23",25.870001
"233","2014-09-24",25.58
"234","2014-09-25",25.5
"235","2014-09-26",25.49
"236","2014-09-29",25.370001
"237","2014-09-30",25.02
"238","2014-10-01",23.290001
"239","2014-10-02",25.59
"240","2014-10-03",27.01
"241","2014-10-06",27.74
"242","2014-10-07",27
"243","2014-10-08",26.98
"244","2014-10-09",26.24
"245","2014-10-10",25.299999
"246","2014-10-13",24.02
"247","2014-10-14",23.799999
"248","2014-10-15",24.120001
"249","2014-10-16",24.799999
"250","2014-10-17",24.290001
"251","2014-10-20",25.9
"252","2014-10-21",26.01
"253","2014-10-22",25.870001
"254","2014-10-23",26.08
"255","2014-10-24",25.870001
"256","2014-10-27",25.83
"257","2014-10-28",26.25
"258","2014-10-29",25.77
"259","2014-10-30",25.450001
"260","2014-10-31",26
"261","2014-11-03",25.76
"262","2014-11-04",25.299999
"263","2014-11-05",25.84
"264","2014-11-06",25.68
"265","2014-11-07",25.790001
"266","2014-11-10",25.4
"267","2014-11-11",25.01
"268","2014-11-12",24.9
"269","2014-11-13",24.950001
"270","2014-11-14",25.5
"271","2014-11-17",26.1
"272","2014-11-18",26.49
"273","2014-11-19",26.030001
"274","2014-11-20",25.74
"275","2014-11-21",26.01
"276","2014-11-24",25.59
"277","2014-11-25",25.559999
"278","2014-11-26",25.42
"279","2014-11-28",25.01
"280","2014-12-01",23.610001
"281","2014-12-02",23.66
"282","2014-12-03",24.23
"283","2014-12-04",24.18
"284","2014-12-05",24.93
"285","2014-12-08",24.059999
"286","2014-12-09",23.68
"287","2014-12-10",23.049999
"288","2014-12-11",22.93
"289","2014-12-12",22.049999
"290","2014-12-15",21.209999
"291","2014-12-16",20.969999
"292","2014-12-17",21.5
"293","2014-12-18",22.049999
"294","2014-12-19",22.959999
"295","2014-12-22",22.889999
"296","2014-12-23",22.99
"297","2014-12-24",23
"298","2014-12-26",23.18
"299","2014-12-29",23.549999
"300","2014-12-30",23.41
"301","2014-12-31",23.219999
"302","2015-01-02",23.07
"303","2015-01-05",22.459999
"304","2015-01-06",21.879999
"305","2015-01-07",21.93
"306","2015-01-08",23.200001
"307","2015-01-09",22.98
"308","2015-01-12",23.049999
"309","2015-01-13",23.15
"310","2015-01-14",23.049999
"311","2015-01-15",22.59
"312","2015-01-16",22.809999
"313","2015-01-20",22.889999
"314","2015-01-21",22.42
"315","2015-01-22",22.1
"316","2015-01-23",22.02
"317","2015-01-26",22.559999
"318","2015-01-27",22.639999
"319","2015-01-28",21.549999
"320","2015-01-29",21.24
"321","2015-01-30",21
"322","2015-02-02",20.709999
"323","2015-02-03",21.52
"324","2015-02-04",21.549999
"325","2015-02-05",22.07
"326","2015-02-06",23.040001
"327","2015-02-09",22.639999
"328","2015-02-10",23.030001
"329","2015-02-11",22.75
"330","2015-02-12",22.540001
"331","2015-02-13",22.68
"332","2015-02-17",23.43
"333","2015-02-18",24.389999
"334","2015-02-19",24.389999
"335","2015-02-20",25
"336","2015-02-23",24.860001
"337","2015-02-24",25.25
"338","2015-02-25",25.610001
"339","2015-02-26",25.5
"340","2015-02-27",25.780001
"341","2015-03-02",26.040001
"342","2015-03-03",26.219999
"343","2015-03-04",26.6
"344","2015-03-05",26.049999
"345","2015-03-06",25.780001
"346","2015-03-09",26.129999
"347","2015-03-10",25.370001
"348","2015-03-11",25.780001
"349","2015-03-12",25.85
"350","2015-03-13",26.139999
"351","2015-03-16",26.17
"352","2015-03-17",27.049999
"353","2015-03-18",26.98
"354","2015-03-19",26.1
"355","2015-03-20",26.360001
"356","2015-03-23",26.059999
"357","2015-03-24",25.700001
"358","2015-03-25",25.26
"359","2015-03-26",25.27
"360","2015-03-27",25.66
"361","2015-03-30",26.15
"362","2015-03-31",25.66
"363","2015-04-01",24.9
"364","2015-04-02",25.27
"365","2015-04-06",25.889999
"366","2015-04-07",25.799999
"367","2015-04-08",25.99
"368","2015-04-09",26.48
"369","2015-04-10",27.139999
"370","2015-04-13",27.02
"371","2015-04-14",26.690001
"372","2015-04-15",26.83
"373","2015-04-16",26.879999
"374","2015-04-17",26.709999
"375","2015-04-20",27.450001
"376","2015-04-21",27.620001
"377","2015-04-22",27.809999
"378","2015-04-23",27.940001
"379","2015-04-24",27.18
"380","2015-04-27",26.98
"381","2015-04-28",27.139999
"382","2015-04-29",27.08
"383","2015-04-30",26.940001
"384","2015-05-01",27.4
"385","2015-05-04",26.879999
"386","2015-05-05",27.01
"387","2015-05-06",27.1
"388","2015-05-07",27.33
"389","2015-05-08",27.379999
"390","2015-05-11",27.49
"391","2015-05-12",26.389999
"392","2015-05-13",25.9
"393","2015-05-14",26.290001
"394","2015-05-15",26.639999
"395","2015-05-18",27.209999
"396","2015-05-19",27.09
"397","2015-05-20",27.030001
"398","2015-05-21",27.15
"399","2015-05-22",27.42
"400","2015-05-26",27.02
"401","2015-05-27",26.950001
"402","2015-05-28",26.719999
"403","2015-05-29",26.17
"404","2015-06-01",27.26
"405","2015-06-02",27.780001
"406","2015-06-03",27.75
"407","2015-06-04",27.48
"408","2015-06-05",28.35
"409","2015-06-08",27.85
"410","2015-06-09",27.389999
"411","2015-06-10",27.98
"412","2015-06-11",27.99
"413","2015-06-12",27.68
"414","2015-06-15",27.5
"415","2015-06-16",27.940001
"416","2015-06-17",27.719999
"417","2015-06-18",27.57
"418","2015-06-19",26.65
"419","2015-06-22",26.5
"420","2015-06-23",26.65
"421","2015-06-24",27.09
"422","2015-06-25",27.309999
"423","2015-06-26",26.74
"424","2015-06-29",25.59
"425","2015-06-30",25.58
"426","2015-07-01",25.629999
"427","2015-07-02",25.25
"428","2015-07-06",25.17
"429","2015-07-07",25.08
"430","2015-07-08",24.32
"431","2015-07-09",24.129999
"432","2015-07-10",25.139999
"433","2015-07-13",25.530001
"434","2015-07-14",25.559999
"435","2015-07-15",26
"436","2015-07-16",25.92
"437","2015-07-17",25.34
"438","2015-07-20",24.5
"439","2015-07-21",24.35
"440","2015-07-22",23.98
"441","2015-07-23",23.790001
"442","2015-07-24",22.610001
"443","2015-07-27",22.4
"444","2015-07-28",23.27
"445","2015-07-29",23.110001
"446","2015-07-30",23.110001
"447","2015-07-31",23.27
"448","2015-08-03",23.25
"449","2015-08-04",23.280001
"450","2015-08-05",23.459999
"451","2015-08-06",23.27
"452","2015-08-07",22.48
"453","2015-08-10",23.51
"454","2015-08-11",23.27
"455","2015-08-12",23.440001
"456","2015-08-13",21
"457","2015-08-14",21.110001
"458","2015-08-17",20.719999
"459","2015-08-18",20.530001
"460","2015-08-19",20.719999
"461","2015-08-20",19.690001
"462","2015-08-21",18.809999
"463","2015-08-24",17.389999
"464","2015-08-25",17.93
"465","2015-08-26",17.549999
"466","2015-08-27",19.57
"467","2015-08-28",19.41
"468","2015-08-31",19.139999
"469","2015-09-01",18.209999
"470","2015-09-02",18.34
"471","2015-09-03",18.200001
"472","2015-09-04",17.870001
"473","2015-09-08",18.26
"474","2015-09-09",17.83
"475","2015-09-10",17.200001
"476","2015-09-11",17.200001
"477","2015-09-14",17.16
"478","2015-09-15",17.08
"479","2015-09-16",17.370001
"480","2015-09-17",17.02
"481","2015-09-18",16.620001
"482","2015-09-21",16.290001
"483","2015-09-22",15.66
"484","2015-09-23",14.78
"485","2015-09-24",14.62
"486","2015-09-25",14.03
"487","2015-09-28",12.76
"488","2015-09-29",12.06
"489","2015-09-30",12.65
"490","2015-10-01",12.91
"491","2015-10-02",13.76
"492","2015-10-05",14.84
"493","2015-10-06",14.42
"494","2015-10-07",12.94
"495","2015-10-08",13.4
"496","2015-10-09",14.15
"497","2015-10-12",13.63
"498","2015-10-13",12.73
"499","2015-10-14",12.88
"500","2015-10-15",12.59
"501","2015-10-16",12.62
"502","2015-10-19",12.26
"503","2015-10-20",12.24
"504","2015-10-21",11.73
"505","2015-10-22",11.53
"506","2015-10-23",11.03
"507","2015-10-26",10.88
"508","2015-10-27",10.75
"509","2015-10-28",11.33
"510","2015-10-29",10.84
"511","2015-10-30",10.44
"512","2015-11-02",11.06
"513","2015-11-03",12.27
"514","2015-11-04",12.7
"515","2015-11-05",11.89
"516","2015-11-06",11.89
"517","2015-11-09",11.9
"518","2015-11-10",11.68
"519","2015-11-11",11.12
"520","2015-11-12",10.85
"521","2015-11-13",11.18
"522","2015-11-16",10.92
"523","2015-11-17",10.85
"524","2015-11-18",11.9
"525","2015-11-19",11.86
"526","2015-11-20",11.84
"527","2015-11-23",12.85
"528","2015-11-24",12.74
"529","2015-11-25",12.96
"530","2015-11-27",12.33
"531","2015-11-30",12.56
"532","2015-12-01",12.82
"533","2015-12-02",13.04
"534","2015-12-03",12.5
"535","2015-12-04",12.19
"536","2015-12-07",11.36
"537","2015-12-08",10.95
"538","2015-12-09",11.38
"539","2015-12-10",11.64
"540","2015-12-11",10.41
"541","2015-12-14",10.12
"542","2015-12-15",10.65
"543","2015-12-16",12.88
"544","2015-12-17",12.39
"545","2015-12-18",12.26
"546","2015-12-21",12.21
"547","2015-12-22",12.6
"548","2015-12-23",13.76
"549","2015-12-24",13.62
"550","2015-12-28",13.23
"551","2015-12-29",12.92
"552","2015-12-30",12.76
"553","2015-12-31",12.83
"554","2016-01-04",12.22
"555","2016-01-05",11.85
"556","2016-01-06",10.57
"557","2016-01-07",10.07
"558","2016-01-08",9.43
"559","2016-01-11",8.86
"560","2016-01-12",8.83
"561","2016-01-13",7.98
"562","2016-01-14",8.2
"563","2016-01-15",7.84
"564","2016-01-19",7.31
"565","2016-01-20",7.67
"566","2016-01-21",7.58
"567","2016-01-22",7.79
"568","2016-01-25",7.26
"569","2016-01-26",7.39
"570","2016-01-27",7.55
"571","2016-01-28",7.42
"572","2016-01-29",7.63
"573","2016-02-01",7.48
"574","2016-02-02",7.02
"575","2016-02-03",7.41
"576","2016-02-04",7.72
"577","2016-02-05",7.19
"578","2016-02-08",5.88
"579","2016-02-09",6.25
"580","2016-02-10",5.84
"581","2016-02-11",5.55
"582","2016-02-12",5.95
"583","2016-02-16",6.43
"584","2016-02-17",7.01
"585","2016-02-18",6.89
"586","2016-02-19",6.44
"587","2016-02-22",6.6
"588","2016-02-23",6.43
"589","2016-02-24",6.53
"590","2016-02-25",6.51
"591","2016-02-26",7
"592","2016-02-29",7.09
"593","2016-03-01",6.91
"594","2016-03-02",7.49
"595","2016-03-03",7.78
"596","2016-03-04",7.94
"597","2016-03-07",8.25
"598","2016-03-08",7.49
"599","2016-03-09",8.1
"600","2016-03-10",8.48
"601","2016-03-11",8.85
"602","2016-03-14",8.57
"603","2016-03-15",7.95
"604","2016-03-16",8.32
"605","2016-03-17",8.84
"606","2016-03-18",8.88
"607","2016-03-21",8.81
"608","2016-03-22",9.21
"609","2016-03-23",8.69
"610","2016-03-24",8.66
"611","2016-03-28",8.31
"612","2016-03-29",8.81
"613","2016-03-30",8.73
"614","2016-03-31",8.6
"615","2016-04-01",8.83
"616","2016-04-04",8.59
"617","2016-04-05",8.56
"618","2016-04-06",8.94
"619","2016-04-07",8.4
"620","2016-04-08",8.51
"621","2016-04-11",8.59
"622","2016-04-12",8.36
"623","2016-04-13",8.87
"624","2016-04-14",9.1
"625","2016-04-15",9.03
"626","2016-04-18",9.01
"627","2016-04-19",9.5
"628","2016-04-20",9.84
"629","2016-04-21",10.07
"630","2016-04-22",10.3
"631","2016-04-25",9.86
"632","2016-04-26",10.27
"633","2016-04-27",10.68
"634","2016-04-28",10.5
"635","2016-04-29",10.3
"636","2016-05-02",9.98
"637","2016-05-03",9.22
"638","2016-05-04",9
"639","2016-05-05",8.76
"640","2016-05-06",8.8
"641","2016-05-09",8.53
"642","2016-05-10",9.58
"643","2016-05-11",10.25
"644","2016-05-12",9.68
"645","2016-05-13",9.17
"646","2016-05-16",9.4
"647","2016-05-17",9.31
"648","2016-05-18",8.95
"649","2016-05-19",9.06
"650","2016-05-20",9.18
"651","2016-05-23",9.24
"652","2016-05-24",9.18
"653","2016-05-25",9.58
"654","2016-05-26",9.4
"655","2016-05-27",9.52
"656","2016-05-31",9.49
"657","2016-06-01",9.69
"658","2016-06-02",9.92
"659","2016-06-03",9.98
"660","2016-06-06",10.48
"661","2016-06-07",10.77
"662","2016-06-08",10.69
"663","2016-06-09",10.17
"664","2016-06-10",9.75
"665","2016-06-13",9.36
"666","2016-06-14",8.72
"667","2016-06-15",8.79
"668","2016-06-16",8.46
"669","2016-06-17",8.51
"670","2016-06-20",8.93
"671","2016-06-21",8.96
"672","2016-06-22",8.71
"673","2016-06-23",9.58
"674","2016-06-24",8.66
"675","2016-06-27",7.99
"676","2016-06-28",8.48
"677","2016-06-29",8.97
"678","2016-06-30",8.88
"679","2016-07-01",8.73
"680","2016-07-05",8.16
"681","2016-07-06",8.06
"682","2016-07-07",8.1
"683","2016-07-08",8.38
"684","2016-07-11",8.55
"685","2016-07-12",8.93
"686","2016-07-13",9.2
"687","2016-07-14",9.23
"688","2016-07-15",9.25
"689","2016-07-18",9.29
"690","2016-07-19",8.82
"691","2016-07-20",8.97
"692","2016-07-21",9.07
"693","2016-07-22",8.85
"694","2016-07-25",8.67
"695","2016-07-26",8.94
"696","2016-07-27",8.98
"697","2016-07-28",9.08
"698","2016-07-29",9.2
"699","2016-08-01",9.1
"700","2016-08-02",9.07
"701","2016-08-03",9.72
"702","2016-08-04",9.73
"703","2016-08-05",9.42
"704","2016-08-08",9.66
"705","2016-08-09",9.16
"706","2016-08-10",8.95
"707","2016-08-11",9.17
"708","2016-08-12",8.9
"709","2016-08-15",9.06
"710","2016-08-16",9.04
"711","2016-08-17",8.97
"712","2016-08-18",9.05
"713","2016-08-19",8.99
"714","2016-08-22",8.98
"715","2016-08-23",9.15
"716","2016-08-24",8.82
"717","2016-08-25",8.89
"718","2016-08-26",8.78
"719","2016-08-29",9.15
"720","2016-08-30",9.24
"721","2016-08-31",9.05
"722","2016-09-01",8.9
"723","2016-09-02",9.34
"724","2016-09-06",9.41
"725","2016-09-07",9.53
"726","2016-09-08",9.63
"727","2016-09-09",9.2
"728","2016-09-12",9.35
"729","2016-09-13",8.97
"730","2016-09-14",8.96
"731","2016-09-15",8.35
"732","2016-09-16",8.55
"733","2016-09-19",8.69
"734","2016-09-20",8.42
"735","2016-09-21",8.62
"736","2016-09-22",8.68
"737","2016-09-23",8.5
"738","2016-09-26",8.36
"739","2016-09-27",8.28
"740","2016-09-28",8.55
"741","2016-09-29",8.13
"742","2016-09-30",8.11
"743","2016-10-03",7.85
"744","2016-10-04",7.33
"745","2016-10-05",7.56
"746","2016-10-06",7.47
"747","2016-10-07",7.23
"748","2016-10-10",7.51
"749","2016-10-11",7.23
"750","2016-10-12",7.17
"751","2016-10-13",7.19
"752","2016-10-14",7.17
"753","2016-10-17",7.2
"754","2016-10-18",7.49
"755","2016-10-19",7.56
"756","2016-10-20",7.55
"757","2016-10-21",7.52
"758","2016-10-24",7.53
"759","2016-10-25",7.52
"760","2016-10-26",7.46
"761","2016-10-27",7.53
"762","2016-10-28",7.2
"763","2016-10-31",7.29
"764","2016-11-01",7.36
"765","2016-11-02",7.35
"766","2016-11-03",7.3
"767","2016-11-04",7.89
"768","2016-11-07",8.39
"769","2016-11-08",8.4
"770","2016-11-09",8.68
"771","2016-11-10",8.75
"772","2016-11-11",8.51
"773","2016-11-14",8.55
"774","2016-11-15",8.59
"775","2016-11-16",8.48
"776","2016-11-17",8.46
"777","2016-11-18",8.51
"778","2016-11-21",8.87
"779","2016-11-22",8.79
"780","2016-11-23",8.92
"781","2016-11-25",8.85
"782","2016-11-28",8.89
"783","2016-11-29",9.25
"784","2016-11-30",9.35
"785","2016-12-01",9.31
"786","2016-12-02",9.37
"787","2016-12-05",9.45
"788","2016-12-06",9.76
"789","2016-12-07",9.94
"790","2016-12-08",10.4
"791","2016-12-09",10.34
"792","2016-12-12",10
"793","2016-12-13",9.85
"794","2016-12-14",9.64
"795","2016-12-15",9.64
"796","2016-12-16",9.68
"797","2016-12-19",9.68
"798","2016-12-20",9.69
"799","2016-12-21",9.73
"800","2016-12-22",9.55
"801","2016-12-23",9.61
"802","2016-12-27",9.81
"803","2016-12-28",9.72
"804","2016-12-29",9.67
"805","2016-12-30",9.81
"806","2017-01-03",9.83
"807","2017-01-04",10.16
"808","2017-01-05",10.34
"809","2017-01-06",10.21
"810","2017-01-09",10.21
"811","2017-01-10",10.37
"812","2017-01-11",10.73
"813","2017-01-12",11.03
"814","2017-01-13",11.12
"815","2017-01-17",10.88
"816","2017-01-18",10.96
"817","2017-01-19",11.01
"818","2017-01-20",11.07
"819","2017-01-23",11.12
"820","2017-01-24",11.73
"821","2017-01-25",12
"822","2017-01-26",11.96
"823","2017-01-27",12.11
"824","2017-01-30",12
"825","2017-01-31",12.14
"826","2017-02-01",12.39
"827","2017-02-02",12.32
"828","2017-02-03",12.4
"829","2017-02-06",12.67
"830","2017-02-07",12.55
"831","2017-02-08",12.61
"832","2017-02-09",12.73
"833","2017-02-10",12.8
"834","2017-02-13",12.84
"835","2017-02-14",12.94
"836","2017-02-15",13.01
"837","2017-02-16",12.96
"838","2017-02-17",13.35
"839","2017-02-21",13.3
"840","2017-02-22",13.07
"841","2017-02-23",12.98
"842","2017-02-24",13.05
"843","2017-02-27",13.3
"844","2017-02-28",13.19
"845","2017-03-01",13.47
"846","2017-03-02",13.18
"847","2017-03-03",13.28
"848","2017-03-06",13.23
"849","2017-03-07",13.04
"850","2017-03-08",12.91
"851","2017-03-09",12.75
"852","2017-03-10",12.85
"853","2017-03-13",12.99
"854","2017-03-14",13
"855","2017-03-15",13.04
"856","2017-03-16",13.03
"857","2017-03-17",13.09
"858","2017-03-20",12.93
"859","2017-03-21",12.24
"860","2017-03-22",12.47
"861","2017-03-23",12.62
"862","2017-03-24",12.55
"863","2017-03-27",12.73
"864","2017-03-28",12.95
"865","2017-03-29",12.97
"866","2017-03-30",13.1
"867","2017-03-31",13.02
"868","2017-04-03",12.92
"869","2017-04-04",12.94
"870","2017-04-05",12.69
"871","2017-04-06",12.91
"872","2017-04-07",13.31
"873","2017-04-10",13.42
"874","2017-04-11",13.27
"875","2017-04-12",13
"876","2017-04-13",12.8
"877","2017-04-17",12.88
"878","2017-04-18",12.91
"879","2017-04-19",13.1
"880","2017-04-20",13.38
"881","2017-04-21",13.36
"882","2017-04-24",13.89
"883","2017-04-25",14.21
"884","2017-04-26",14.32
"885","2017-04-27",14.27
"886","2017-04-28",14.17
"887","2017-05-01",14.25
"888","2017-05-02",13.99
"889","2017-05-03",13.62
"890","2017-05-04",13.4
"891","2017-05-05",13.69
"892","2017-05-08",13.49
"893","2017-05-09",13.37
"894","2017-05-10",13.41
"895","2017-05-11",13.38
"896","2017-05-12",13.41
"897","2017-05-15",13.66
"898","2017-05-16",13.57
"899","2017-05-17",13.38
"900","2017-05-18",12.94
"901","2017-05-19",13.43
"902","2017-05-22",13.31
"903","2017-05-23",13.05
"904","2017-05-24",12.94
"905","2017-05-25",12.59
"906","2017-05-26",12.65
"907","2017-05-30",12.6
"908","2017-05-31",12.48
"909","2017-06-01",12.78
"910","2017-06-02",12.61
"911","2017-06-05",12.72
"912","2017-06-06",12.87
"913","2017-06-07",12.66
"914","2017-06-08",12.92
"915","2017-06-09",12.94
"916","2017-06-12",12.52
"917","2017-06-13",12.39
"918","2017-06-14",12.31
"919","2017-06-15",12.11
"920","2017-06-16",12.29
"921","2017-06-19",12.46
"922","2017-06-20",12.4
"923","2017-06-21",12.26
"924","2017-06-22",12.73
"925","2017-06-23",12.63
"926","2017-06-26",12.58
"927","2017-06-27",12.63
"928","2017-06-28",12.92
"929","2017-06-29",12.7
"930","2017-06-30",12.68
"931","2017-07-03",12.6
"932","2017-07-05",12.65
"933","2017-07-06",12.53
"934","2017-07-07",12.71
"935","2017-07-10",12.82
"936","2017-07-11",12.89
"937","2017-07-12",12.92
"938","2017-07-13",12.9
"939","2017-07-14",13.07
"940","2017-07-17",13.07
"941","2017-07-18",12.87
"942","2017-07-19",12.95
"943","2017-07-20",12.76
"944","2017-07-21",12.96
"945","2017-07-24",13.46
"946","2017-07-25",13.75
"947","2017-07-26",13.62
"948","2017-07-27",13.4
"949","2017-07-28",13.26
"950","2017-07-31",14.01
"951","2017-08-01",14.52
"952","2017-08-02",14.56
"953","2017-08-03",14.58
"954","2017-08-04",14.45
"955","2017-08-07",14.29
"956","2017-08-08",13.74
"957","2017-08-09",12.96
"958","2017-08-10",12.73
"959","2017-08-11",12.9
"960","2017-08-14",12.46
"961","2017-08-15",12.6
"962","2017-08-16",12.55
"963","2017-08-17",12.04
"964","2017-08-18",12.08
"965","2017-08-21",11.88
"966","2017-08-22",12.09
"967","2017-08-23",12.06
"968","2017-08-24",11.48
"969","2017-08-25",10.92
"970","2017-08-28",10.99
"971","2017-08-29",11
"972","2017-08-30",11.45
"973","2017-08-31",11.68
"974","2017-09-01",12.08
"975","2017-09-05",11.62
"976","2017-09-06",11.59
"977","2017-09-07",11.48
"978","2017-09-08",11.51
"979","2017-09-11",11.8
"980","2017-09-12",12.01
"981","2017-09-13",11.76
"982","2017-09-14",11.17
"983","2017-09-15",11.18
"984","2017-09-18",11.58
"985","2017-09-19",11.53
"986","2017-09-20",11.5
"987","2017-09-21",11.5
"988","2017-09-22",11.38
"989","2017-09-25",11
"990","2017-09-26",11.1
"991","2017-09-27",11.08
"992","2017-09-28",11.12
"993","2017-09-29",11.15
"994","2017-10-02",11.34
"995","2017-10-03",11.6
