"","date","KRA"
"81","2010-04-15",18.59
"82","2010-04-16",18.5
"83","2010-04-19",18.209999
"84","2010-04-20",18.33
"85","2010-04-21",18.42
"86","2010-04-22",18.33
"87","2010-04-23",18.6
"88","2010-04-26",18.93
"89","2010-04-27",18.889999
"90","2010-04-28",19.07
"91","2010-04-29",19.309999
"92","2010-04-30",18.959999
"93","2010-05-03",19.139999
"94","2010-05-04",18.24
"95","2010-05-05",17.639999
"96","2010-05-06",18.4
"97","2010-05-07",19.139999
"98","2010-05-10",19.99
"99","2010-05-11",20.01
"100","2010-05-12",20.9
"101","2010-05-13",20.91
"102","2010-05-14",20.93
"103","2010-05-17",20.690001
"104","2010-05-18",21.02
"105","2010-05-19",20.48
"106","2010-05-20",19.040001
"107","2010-05-21",19.76
"108","2010-05-24",19.780001
"109","2010-05-25",19.17
"110","2010-05-26",18.690001
"111","2010-05-27",19.940001
"112","2010-05-28",20.5
"113","2010-06-01",19.940001
"114","2010-06-02",20.6
"115","2010-06-03",20.07
"116","2010-06-04",18.870001
"117","2010-06-07",18.82
"118","2010-06-08",18.98
"119","2010-06-09",18.83
"120","2010-06-10",19.709999
"121","2010-06-11",20.370001
"122","2010-06-14",20.870001
"123","2010-06-15",20.98
"124","2010-06-16",20.370001
"125","2010-06-17",20.200001
"126","2010-06-18",20.219999
"127","2010-06-21",20.76
"128","2010-06-22",20.75
"129","2010-06-23",21.280001
"130","2010-06-24",20.4
"131","2010-06-25",21.030001
"132","2010-06-28",20.76
"133","2010-06-29",19.799999
"134","2010-06-30",18.790001
"135","2010-07-01",19.530001
"136","2010-07-02",19.07
"137","2010-07-06",19.41
"138","2010-07-07",19.41
"139","2010-07-08",19.389999
"140","2010-07-09",20.08
"141","2010-07-12",20.17
"142","2010-07-13",20.85
"143","2010-07-14",20.860001
"144","2010-07-15",20.15
"145","2010-07-16",19.33
"146","2010-07-19",19.99
"147","2010-07-20",20.459999
"148","2010-07-21",20.43
"149","2010-07-22",21.639999
"150","2010-07-23",21.91
"151","2010-07-26",22.98
"152","2010-07-27",22.870001
"153","2010-07-28",22.809999
"154","2010-07-29",23.01
"155","2010-07-30",23.459999
"156","2010-08-02",24.41
"157","2010-08-03",24.280001
"158","2010-08-04",24.049999
"159","2010-08-05",27.15
"160","2010-08-06",27.030001
"161","2010-08-09",27
"162","2010-08-10",27.16
"163","2010-08-11",26.02
"164","2010-08-12",27.41
"165","2010-08-13",26.77
"166","2010-08-16",27.02
"167","2010-08-17",27.5
"168","2010-08-18",27.809999
"169","2010-08-19",27.49
"170","2010-08-20",25.52
"171","2010-08-23",25.98
"172","2010-08-24",26.219999
"173","2010-08-25",26.51
"174","2010-08-26",25.74
"175","2010-08-27",25.200001
"176","2010-08-30",25.879999
"177","2010-08-31",27.02
"178","2010-09-01",27.27
"179","2010-09-02",27.24
"180","2010-09-03",27.83
"181","2010-09-07",28.719999
"182","2010-09-08",27.889999
"183","2010-09-09",28.17
"184","2010-09-10",27.08
"185","2010-09-13",28.76
"186","2010-09-14",27.469999
"187","2010-09-15",28.17
"188","2010-09-16",28.67
"189","2010-09-17",29.719999
"190","2010-09-20",28.530001
"191","2010-09-21",27.18
"192","2010-09-22",26.709999
"193","2010-09-23",27.66
"194","2010-09-24",26.51
"195","2010-09-27",26.6
"196","2010-09-28",26.549999
"197","2010-09-29",26.82
"198","2010-09-30",27.15
"199","2010-10-01",27.709999
"200","2010-10-04",29.040001
"201","2010-10-05",29.6
"202","2010-10-06",28.9
"203","2010-10-07",29.389999
"204","2010-10-08",29.059999
"205","2010-10-11",29.950001
"206","2010-10-12",30.5
"207","2010-10-13",31.26
"208","2010-10-14",30.75
"209","2010-10-15",31.08
"210","2010-10-18",32.400002
"211","2010-10-19",32.549999
"212","2010-10-20",33.970001
"213","2010-10-21",32.93
"214","2010-10-22",33.810001
"215","2010-10-25",34.099998
"216","2010-10-26",34.209999
"217","2010-10-27",33.009998
"218","2010-10-28",32.52
"219","2010-10-29",32.459999
"220","2010-11-01",33.560001
"221","2010-11-02",33.950001
"222","2010-11-03",32.900002
"223","2010-11-04",29.5
"224","2010-11-05",28.969999
"225","2010-11-08",28.870001
"226","2010-11-09",27.48
"227","2010-11-10",26.780001
"228","2010-11-11",26.790001
"229","2010-11-12",25.5
"230","2010-11-15",26.219999
"231","2010-11-16",26.389999
"232","2010-11-17",26.209999
"233","2010-11-18",26.65
"234","2010-11-19",27.83
"235","2010-11-22",28.299999
"236","2010-11-23",28.09
"237","2010-11-24",28.719999
"238","2010-11-26",28.67
"239","2010-11-29",28.469999
"240","2010-11-30",28.48
"241","2010-12-01",28.610001
"242","2010-12-02",28.200001
"243","2010-12-03",28.18
"244","2010-12-06",28.23
"245","2010-12-07",28.52
"246","2010-12-08",28.360001
"247","2010-12-09",27.35
"248","2010-12-10",27.9
"249","2010-12-13",27.969999
"250","2010-12-14",28.059999
"251","2010-12-15",29.059999
"252","2010-12-16",30
"253","2010-12-17",30.07
"254","2010-12-20",31.200001
"255","2010-12-21",33.07
"256","2010-12-22",32.189999
"257","2010-12-23",30.93
"258","2010-12-27",30.9
"259","2010-12-28",30.15
"260","2010-12-29",30.809999
"261","2010-12-30",30.85
"262","2010-12-31",30.950001
"263","2011-01-03",31.110001
"264","2011-01-04",30.709999
"265","2011-01-05",31.110001
"266","2011-01-06",32.360001
"267","2011-01-07",31.91
"268","2011-01-10",32.419998
"269","2011-01-11",32.25
"270","2011-01-12",33.029999
"271","2011-01-13",33.34
"272","2011-01-14",33.080002
"273","2011-01-18",33.439999
"274","2011-01-19",33.029999
"275","2011-01-20",33.009998
"276","2011-01-21",33.07
"277","2011-01-24",33.189999
"278","2011-01-25",31.209999
"279","2011-01-26",31.389999
"280","2011-01-27",30.889999
"281","2011-01-28",30.77
"282","2011-01-31",31.389999
"283","2011-02-01",32.549999
"284","2011-02-02",30.76
"285","2011-02-03",30.139999
"286","2011-02-04",30.780001
"287","2011-02-07",31.059999
"288","2011-02-08",30.959999
"289","2011-02-09",30.440001
"290","2011-02-10",30.200001
"291","2011-02-11",30.35
"292","2011-02-14",31.09
"293","2011-02-15",31.709999
"294","2011-02-16",31.74
"295","2011-02-17",32.709999
"296","2011-02-18",33.049999
"297","2011-02-22",32.290001
"298","2011-02-23",31.98
"299","2011-02-24",32.52
"300","2011-02-25",33.27
"301","2011-02-28",34.299999
"302","2011-03-01",34.57
"303","2011-03-02",34.830002
"304","2011-03-03",36.66
"305","2011-03-04",37.330002
"306","2011-03-07",36.25
"307","2011-03-08",36.779999
"308","2011-03-09",37.77
"309","2011-03-10",36.939999
"310","2011-03-11",37
"311","2011-03-14",37.220001
"312","2011-03-15",37.18
"313","2011-03-16",36.709999
"314","2011-03-17",36.950001
"315","2011-03-18",37.57
"316","2011-03-21",38.610001
"317","2011-03-22",38.330002
"318","2011-03-23",38.720001
"319","2011-03-24",38.84
"320","2011-03-25",40.209999
"321","2011-03-28",40.27
"322","2011-03-29",41.169998
"323","2011-03-30",40.23
"324","2011-03-31",38.25
"325","2011-04-01",37.549999
"326","2011-04-04",39.5
"327","2011-04-05",39.900002
"328","2011-04-06",39
"329","2011-04-07",38.700001
"330","2011-04-08",39.43
"331","2011-04-11",38.5
"332","2011-04-12",38
"333","2011-04-13",39.540001
"334","2011-04-14",39.82
"335","2011-04-15",40.48
"336","2011-04-18",40.040001
"337","2011-04-19",40.25
"338","2011-04-20",41.509998
"339","2011-04-21",45.450001
"340","2011-04-25",45.209999
"341","2011-04-26",46.130001
"342","2011-04-27",46.52
"343","2011-04-28",46.189999
"344","2011-04-29",46.16
"345","2011-05-02",46.02
"346","2011-05-03",44.380001
"347","2011-05-04",41.98
"348","2011-05-05",39.799999
"349","2011-05-06",38.290001
"350","2011-05-09",39.299999
"351","2011-05-10",39.720001
"352","2011-05-11",37.650002
"353","2011-05-12",36.82
"354","2011-05-13",36.02
"355","2011-05-16",35.68
"356","2011-05-17",35.599998
"357","2011-05-18",37.25
"358","2011-05-19",37.400002
"359","2011-05-20",37.450001
"360","2011-05-23",36.099998
"361","2011-05-24",36
"362","2011-05-25",37.290001
"363","2011-05-26",36.439999
"364","2011-05-27",38.689999
"365","2011-05-31",38.459999
"366","2011-06-01",38.610001
"367","2011-06-02",38.799999
"368","2011-06-03",38
"369","2011-06-06",38.700001
"370","2011-06-07",38.709999
"371","2011-06-08",38.560001
"372","2011-06-09",38.720001
"373","2011-06-10",37.959999
"374","2011-06-13",37.720001
"375","2011-06-14",37.869999
"376","2011-06-15",37.290001
"377","2011-06-16",36.889999
"378","2011-06-17",36.43
"379","2011-06-20",36.490002
"380","2011-06-21",37.490002
"381","2011-06-22",39.029999
"382","2011-06-23",39.450001
"383","2011-06-24",38.779999
"384","2011-06-27",38.990002
"385","2011-06-28",38.330002
"386","2011-06-29",39.259998
"387","2011-06-30",39.169998
"388","2011-07-01",39.75
"389","2011-07-05",41.200001
"390","2011-07-06",41.279999
"391","2011-07-07",41.119999
"392","2011-07-08",40.889999
"393","2011-07-11",38.860001
"394","2011-07-12",38.68
"395","2011-07-13",39.639999
"396","2011-07-14",39.189999
"397","2011-07-15",38.799999
"398","2011-07-18",38
"399","2011-07-19",38.669998
"400","2011-07-20",38.759998
"401","2011-07-21",39.990002
"402","2011-07-22",39.869999
"403","2011-07-25",38.700001
"404","2011-07-26",37.779999
"405","2011-07-27",36.259998
"406","2011-07-28",36.169998
"407","2011-07-29",36.099998
"408","2011-08-01",37.02
"409","2011-08-02",34.720001
"410","2011-08-03",23.950001
"411","2011-08-04",22.360001
"412","2011-08-05",22.639999
"413","2011-08-08",21.32
"414","2011-08-09",24.17
"415","2011-08-10",23.82
"416","2011-08-11",25.610001
"417","2011-08-12",25.969999
"418","2011-08-15",25.99
"419","2011-08-16",24.41
"420","2011-08-17",24.18
"421","2011-08-18",21.780001
"422","2011-08-19",21.16
"423","2011-08-22",20.959999
"424","2011-08-23",22.67
"425","2011-08-24",23.07
"426","2011-08-25",22.450001
"427","2011-08-26",23.18
"428","2011-08-29",24.690001
"429","2011-08-30",24.709999
"430","2011-08-31",23.969999
"431","2011-09-01",23.110001
"432","2011-09-02",22.18
"433","2011-09-06",22.07
"434","2011-09-07",22.219999
"435","2011-09-08",21.110001
"436","2011-09-09",20.299999
"437","2011-09-12",19.290001
"438","2011-09-13",19.32
"439","2011-09-14",19.93
"440","2011-09-15",20.459999
"441","2011-09-16",20.08
"442","2011-09-19",19.440001
"443","2011-09-20",18.299999
"444","2011-09-21",17.09
"445","2011-09-22",15.56
"446","2011-09-23",15.69
"447","2011-09-26",16.790001
"448","2011-09-27",18.219999
"449","2011-09-28",16.59
"450","2011-09-29",17.42
"451","2011-09-30",16.18
"452","2011-10-03",14.8
"453","2011-10-04",15.68
"454","2011-10-05",16.59
"455","2011-10-06",18.34
"456","2011-10-07",18.43
"457","2011-10-10",19.26
"458","2011-10-11",18.82
"459","2011-10-12",19.219999
"460","2011-10-13",18.950001
"461","2011-10-14",19.42
"462","2011-10-17",18.41
"463","2011-10-18",18.889999
"464","2011-10-19",17.67
"465","2011-10-20",18.049999
"466","2011-10-21",17.879999
"467","2011-10-24",18
"468","2011-10-25",17.49
"469","2011-10-26",17.940001
"470","2011-10-27",19.879999
"471","2011-10-28",20.389999
"472","2011-10-31",19.68
"473","2011-11-01",17.52
"474","2011-11-02",17.959999
"475","2011-11-03",19.82
"476","2011-11-04",19.889999
"477","2011-11-07",20.01
"478","2011-11-08",20.23
"479","2011-11-09",18.809999
"480","2011-11-10",19.620001
"481","2011-11-11",20.66
"482","2011-11-14",20.200001
"483","2011-11-15",19.5
"484","2011-11-16",19.65
"485","2011-11-17",18.99
"486","2011-11-18",19.629999
"487","2011-11-21",19.16
"488","2011-11-22",18.6
"489","2011-11-23",17.790001
"490","2011-11-25",17.889999
"491","2011-11-28",18.719999
"492","2011-11-29",18.98
"493","2011-11-30",21.02
"494","2011-12-01",20.889999
"495","2011-12-02",20.879999
"496","2011-12-05",21.23
"497","2011-12-06",20.879999
"498","2011-12-07",21.02
"499","2011-12-08",20
"500","2011-12-09",21.08
"501","2011-12-12",19.940001
"502","2011-12-13",19.24
"503","2011-12-14",18.450001
"504","2011-12-15",18.450001
"505","2011-12-16",19.17
"506","2011-12-19",19.76
"507","2011-12-20",21.370001
"508","2011-12-21",21.18
"509","2011-12-22",21.48
"510","2011-12-23",21.67
"511","2011-12-27",21.6
"512","2011-12-28",20.48
"513","2011-12-29",20.83
"514","2011-12-30",20.299999
"515","2012-01-03",21.459999
"516","2012-01-04",22.24
"517","2012-01-05",23.24
"518","2012-01-06",24.02
"519","2012-01-09",24.719999
"520","2012-01-10",25.5
"521","2012-01-11",25.799999
"522","2012-01-12",26.15
"523","2012-01-13",25.360001
"524","2012-01-17",25.129999
"525","2012-01-18",25.65
"526","2012-01-19",25.24
"527","2012-01-20",25.02
"528","2012-01-23",26.549999
"529","2012-01-24",26.799999
"530","2012-01-25",27.41
"531","2012-01-26",27.440001
"532","2012-01-27",28.030001
"533","2012-01-30",27.49
"534","2012-01-31",28.440001
"535","2012-02-01",30.34
"536","2012-02-02",30.84
"537","2012-02-03",29.84
"538","2012-02-06",29.790001
"539","2012-02-07",29.57
"540","2012-02-08",29.35
"541","2012-02-09",28.969999
"542","2012-02-10",28.08
"543","2012-02-13",29.48
"544","2012-02-14",28.6
"545","2012-02-15",28.610001
"546","2012-02-16",29
"547","2012-02-17",29.459999
"548","2012-02-21",28.700001
"549","2012-02-22",28.57
"550","2012-02-23",29.4
"551","2012-02-24",28.860001
"552","2012-02-27",28.35
"553","2012-02-28",28.309999
"554","2012-02-29",27.790001
"555","2012-03-01",29.01
"556","2012-03-02",27.879999
"557","2012-03-05",26.110001
"558","2012-03-06",24.5
"559","2012-03-07",25.26
"560","2012-03-08",27.200001
"561","2012-03-09",28.07
"562","2012-03-12",27.65
"563","2012-03-13",28.059999
"564","2012-03-14",27.93
"565","2012-03-15",28.139999
"566","2012-03-16",28.01
"567","2012-03-19",27.799999
"568","2012-03-20",27.57
"569","2012-03-21",27.440001
"570","2012-03-22",26.83
"571","2012-03-23",27.23
"572","2012-03-26",27.120001
"573","2012-03-27",26.83
"574","2012-03-28",25.870001
"575","2012-03-29",26.139999
"576","2012-03-30",26.57
"577","2012-04-02",28.16
"578","2012-04-03",27.379999
"579","2012-04-04",26.85
"580","2012-04-05",26.709999
"581","2012-04-09",26.639999
"582","2012-04-10",25.870001
"583","2012-04-11",26.65
"584","2012-04-12",27.370001
"585","2012-04-13",26.35
"586","2012-04-16",26.52
"587","2012-04-17",27.280001
"588","2012-04-18",26.25
"589","2012-04-19",26.15
"590","2012-04-20",26.059999
"591","2012-04-23",25.25
"592","2012-04-24",25.5
"593","2012-04-25",26.290001
"594","2012-04-26",26.110001
"595","2012-04-27",26.48
"596","2012-04-30",26
"597","2012-05-01",25.139999
"598","2012-05-02",23.940001
"599","2012-05-03",23.17
"600","2012-05-04",22.709999
"601","2012-05-07",22.92
"602","2012-05-08",22.76
"603","2012-05-09",22.93
"604","2012-05-10",23.1
"605","2012-05-11",22.959999
"606","2012-05-14",22.530001
"607","2012-05-15",22.23
"608","2012-05-16",21.32
"609","2012-05-17",20.139999
"610","2012-05-18",19.59
"611","2012-05-21",20.139999
"612","2012-05-22",20.360001
"613","2012-05-23",20.08
"614","2012-05-24",20.17
"615","2012-05-25",20.379999
"616","2012-05-29",21.02
"617","2012-05-30",19.950001
"618","2012-05-31",19.110001
"619","2012-06-01",18.01
"620","2012-06-04",17.9
"621","2012-06-05",18.4
"622","2012-06-06",19.15
"623","2012-06-07",19.139999
"624","2012-06-08",19.15
"625","2012-06-11",18.27
"626","2012-06-12",18.620001
"627","2012-06-13",18.43
"628","2012-06-14",18.24
"629","2012-06-15",18.690001
"630","2012-06-18",19.030001
"631","2012-06-19",20.48
"632","2012-06-20",20.49
"633","2012-06-21",19.32
"634","2012-06-22",19.58
"635","2012-06-25",19.629999
"636","2012-06-26",19.85
"637","2012-06-27",20.389999
"638","2012-06-28",20.9
"639","2012-06-29",21.91
"640","2012-07-02",22.110001
"641","2012-07-03",22.700001
"642","2012-07-05",23.030001
"643","2012-07-06",22.700001
"644","2012-07-09",22.639999
"645","2012-07-10",22.26
"646","2012-07-11",21.540001
"647","2012-07-12",21.27
"648","2012-07-13",21.74
"649","2012-07-16",21.75
"650","2012-07-17",22.17
"651","2012-07-18",22.559999
"652","2012-07-19",23.18
"653","2012-07-20",23
"654","2012-07-23",22.27
"655","2012-07-24",21.67
"656","2012-07-25",21.85
"657","2012-07-26",22.16
"658","2012-07-27",22.879999
"659","2012-07-30",22.9
"660","2012-07-31",23.42
"661","2012-08-01",20.370001
"662","2012-08-02",19.16
"663","2012-08-03",20.129999
"664","2012-08-06",21.129999
"665","2012-08-07",21.02
"666","2012-08-08",21.35
"667","2012-08-09",21.57
"668","2012-08-10",21.83
"669","2012-08-13",20.879999
"670","2012-08-14",20.57
"671","2012-08-15",21.26
"672","2012-08-16",21.690001
"673","2012-08-17",21.91
"674","2012-08-20",21.959999
"675","2012-08-21",21.82
"676","2012-08-22",21.620001
"677","2012-08-23",21.219999
"678","2012-08-24",20.620001
"679","2012-08-27",20.799999
"680","2012-08-28",20.98
"681","2012-08-29",21.200001
"682","2012-08-30",20.74
"683","2012-08-31",21.450001
"684","2012-09-04",22.01
"685","2012-09-05",21.969999
"686","2012-09-06",22.26
"687","2012-09-07",22.690001
"688","2012-09-10",23.059999
"689","2012-09-11",23.299999
"690","2012-09-12",23.42
"691","2012-09-13",24.43
"692","2012-09-14",25.370001
"693","2012-09-17",24.67
"694","2012-09-18",24.49
"695","2012-09-19",24.42
"696","2012-09-20",24.33
"697","2012-09-21",23.65
"698","2012-09-24",23.5
"699","2012-09-25",26.32
"700","2012-09-26",26.4
"701","2012-09-27",26.42
"702","2012-09-28",26.1
"703","2012-10-01",26.23
"704","2012-10-02",25.219999
"705","2012-10-03",21.66
"706","2012-10-04",22.08
"707","2012-10-05",22.52
"708","2012-10-08",22.360001
"709","2012-10-09",21.370001
"710","2012-10-10",21.719999
"711","2012-10-11",21.6
"712","2012-10-12",21.5
"713","2012-10-15",21.469999
"714","2012-10-16",22.059999
"715","2012-10-17",22.780001
"716","2012-10-18",22.700001
"717","2012-10-19",21.93
"718","2012-10-22",21.82
"719","2012-10-23",21.440001
"720","2012-10-24",21.73
"721","2012-10-25",21.719999
"722","2012-10-26",21.83
"723","2012-10-31",21.82
"724","2012-11-01",22.32
"725","2012-11-02",21.99
"726","2012-11-05",22.200001
"727","2012-11-06",22.49
"728","2012-11-07",20.92
"729","2012-11-08",20.18
"730","2012-11-09",20.16
"731","2012-11-12",20.459999
"732","2012-11-13",20.379999
"733","2012-11-14",20.059999
"734","2012-11-15",19.940001
"735","2012-11-16",20
"736","2012-11-19",21.629999
"737","2012-11-20",21.700001
"738","2012-11-21",22.1
"739","2012-11-23",22.4
"740","2012-11-26",23.559999
"741","2012-11-27",23.290001
"742","2012-11-28",23.24
"743","2012-11-29",23.4
"744","2012-11-30",23.49
"745","2012-12-03",23.33
"746","2012-12-04",23.540001
"747","2012-12-05",24.139999
"748","2012-12-06",23.950001
"749","2012-12-07",23.4
"750","2012-12-10",23.75
"751","2012-12-11",23.860001
"752","2012-12-12",23.76
"753","2012-12-13",22.860001
"754","2012-12-14",23.040001
"755","2012-12-17",23.559999
"756","2012-12-18",24
"757","2012-12-19",24.26
"758","2012-12-20",24.040001
"759","2012-12-21",24.02
"760","2012-12-24",23.690001
"761","2012-12-26",23.959999
"762","2012-12-27",23.639999
"763","2012-12-28",23.02
"764","2012-12-31",24.030001
"765","2013-01-02",25.469999
"766","2013-01-03",25.76
"767","2013-01-04",26.32
"768","2013-01-07",25.629999
"769","2013-01-08",25.120001
"770","2013-01-09",25.129999
"771","2013-01-10",25.450001
"772","2013-01-11",25.540001
"773","2013-01-14",25.059999
"774","2013-01-15",25.42
"775","2013-01-16",25.26
"776","2013-01-17",25.879999
"777","2013-01-18",26.24
"778","2013-01-22",26.129999
"779","2013-01-23",25.93
"780","2013-01-24",26.18
"781","2013-01-25",26.469999
"782","2013-01-28",26.450001
"783","2013-01-29",26.719999
"784","2013-01-30",26.1
"785","2013-01-31",26.25
"786","2013-02-01",27.120001
"787","2013-02-04",26.389999
"788","2013-02-05",26.299999
"789","2013-02-06",26.41
"790","2013-02-07",26.48
"791","2013-02-08",26.65
"792","2013-02-11",26.379999
"793","2013-02-12",26.75
"794","2013-02-13",27.040001
"795","2013-02-14",27.299999
"796","2013-02-15",26.32
"797","2013-02-19",26.360001
"798","2013-02-20",26
"799","2013-02-21",25.969999
"800","2013-02-22",27
"801","2013-02-25",25.6
"802","2013-02-26",25.43
"803","2013-02-27",25.68
"804","2013-02-28",24.040001
"805","2013-03-01",24.08
"806","2013-03-04",23.92
"807","2013-03-05",24.469999
"808","2013-03-06",25.309999
"809","2013-03-07",25.610001
"810","2013-03-08",25.99
"811","2013-03-11",25.889999
"812","2013-03-12",25.809999
"813","2013-03-13",25.65
"814","2013-03-14",26.809999
"815","2013-03-15",26.450001
"816","2013-03-18",26.030001
"817","2013-03-19",25.92
"818","2013-03-20",25.860001
"819","2013-03-21",26.01
"820","2013-03-22",25.74
"821","2013-03-25",24.93
"822","2013-03-26",24.32
"823","2013-03-27",24.110001
"824","2013-03-28",23.4
"825","2013-04-01",23.32
"826","2013-04-02",22.629999
"827","2013-04-03",21.02
"828","2013-04-04",20.799999
"829","2013-04-05",20.610001
"830","2013-04-08",20.65
"831","2013-04-09",20.6
"832","2013-04-10",20.889999
"833","2013-04-11",20.93
"834","2013-04-12",21.459999
"835","2013-04-15",20.879999
"836","2013-04-16",21.389999
"837","2013-04-17",20.77
"838","2013-04-18",20.799999
"839","2013-04-19",21.59
"840","2013-04-22",21.57
"841","2013-04-23",22.389999
"842","2013-04-24",22.530001
"843","2013-04-25",22.77
"844","2013-04-26",22.719999
"845","2013-04-29",22.98
"846","2013-04-30",22.709999
"847","2013-05-01",22.290001
"848","2013-05-02",20.280001
"849","2013-05-03",20.790001
"850","2013-05-06",20.389999
"851","2013-05-07",21.139999
"852","2013-05-08",20.9
"853","2013-05-09",21.030001
"854","2013-05-10",20.93
"855","2013-05-13",20.43
"856","2013-05-14",20.83
"857","2013-05-15",21.25
"858","2013-05-16",21.059999
"859","2013-05-17",21.77
"860","2013-05-20",21.85
"861","2013-05-21",22.01
"862","2013-05-22",21.4
"863","2013-05-23",20.860001
"864","2013-05-24",21.030001
"865","2013-05-28",21.129999
"866","2013-05-29",21.02
"867","2013-05-30",20.75
"868","2013-05-31",20.74
"869","2013-06-03",20.610001
"870","2013-06-04",20.469999
"871","2013-06-05",20.280001
"872","2013-06-06",20.6
"873","2013-06-07",20.43
"874","2013-06-10",20.17
"875","2013-06-11",19.780001
"876","2013-06-12",19.459999
"877","2013-06-13",19.43
"878","2013-06-14",19.040001
"879","2013-06-17",19.129999
"880","2013-06-18",19.6
"881","2013-06-19",20
"882","2013-06-20",19.969999
"883","2013-06-21",20.190001
"884","2013-06-24",19.67
"885","2013-06-25",20.219999
"886","2013-06-26",20.370001
"887","2013-06-27",20.950001
"888","2013-06-28",21.200001
"889","2013-07-01",20.85
"890","2013-07-02",20.379999
"891","2013-07-03",20.07
"892","2013-07-05",20.25
"893","2013-07-08",20.459999
"894","2013-07-09",21.07
"895","2013-07-10",20.68
"896","2013-07-11",20.870001
"897","2013-07-12",20.59
"898","2013-07-15",20.370001
"899","2013-07-16",20.440001
"900","2013-07-17",21.18
"901","2013-07-18",21.639999
"902","2013-07-19",20.85
"903","2013-07-22",21.290001
"904","2013-07-23",21.85
"905","2013-07-24",21.190001
"906","2013-07-25",21.4
"907","2013-07-26",21.110001
"908","2013-07-29",20.629999
"909","2013-07-30",20.799999
"910","2013-07-31",20.299999
"911","2013-08-01",20.450001
"912","2013-08-02",20.4
"913","2013-08-05",20.110001
"914","2013-08-06",20.139999
"915","2013-08-07",19.709999
"916","2013-08-08",19.610001
"917","2013-08-09",19.57
"918","2013-08-12",19.48
"919","2013-08-13",19.66
"920","2013-08-14",19.74
"921","2013-08-15",19.58
"922","2013-08-16",19.42
"923","2013-08-19",18.68
"924","2013-08-20",18.92
"925","2013-08-21",18.940001
"926","2013-08-22",19.110001
"927","2013-08-23",19.16
"928","2013-08-26",19.200001
"929","2013-08-27",18.73
"930","2013-08-28",18.690001
"931","2013-08-29",18.65
"932","2013-08-30",18.549999
"933","2013-09-03",18.540001
"934","2013-09-04",18.6
"935","2013-09-05",18.5
"936","2013-09-06",18.93
"937","2013-09-09",18.969999
"938","2013-09-10",19.709999
"939","2013-09-11",20.76
"940","2013-09-12",20.129999
"941","2013-09-13",20.23
"942","2013-09-16",20.27
"943","2013-09-17",20
"944","2013-09-18",20.040001
"945","2013-09-19",20.02
"946","2013-09-20",20.370001
"947","2013-09-23",19.98
"948","2013-09-24",19.82
"949","2013-09-25",19.469999
"950","2013-09-26",19.65
"951","2013-09-27",19.860001
"952","2013-09-30",19.59
"953","2013-10-01",19.67
"954","2013-10-02",19.65
"955","2013-10-03",19.459999
"956","2013-10-04",19.59
"957","2013-10-07",19.09
"958","2013-10-08",18.85
"959","2013-10-09",18.790001
"960","2013-10-10",18.940001
"961","2013-10-11",18.690001
"962","2013-10-14",19.1
"963","2013-10-15",18.84
"964","2013-10-16",19.129999
"965","2013-10-17",20.02
"966","2013-10-18",19.950001
"967","2013-10-21",19.530001
"968","2013-10-22",19.360001
"969","2013-10-23",19.41
