"","date","SANW"
"1003","2014-06-06",6.39
"1004","2014-06-09",6.45
"1005","2014-06-10",6.32
"1006","2014-06-11",6.53
"1007","2014-06-12",6.39
"1008","2014-06-13",6.47
"1009","2014-06-16",6.29
"1010","2014-06-17",6.3
"1011","2014-06-18",6.47
"1012","2014-06-19",6.49
"1013","2014-06-20",6.23
"1014","2014-06-23",6.09
"1015","2014-06-24",6.14
"1016","2014-06-25",6.33
"1017","2014-06-26",6.37
"1018","2014-06-27",6.44
"1019","2014-06-30",6.49
"1020","2014-07-01",6.25
"1021","2014-07-02",6.31
"1022","2014-07-03",6.4
"1023","2014-07-07",6.27
"1024","2014-07-08",6
"1025","2014-07-09",6.06
"1026","2014-07-10",6.17
"1027","2014-07-11",6.26
"1028","2014-07-14",6.49
"1029","2014-07-15",6.27
"1030","2014-07-16",6.31
"1031","2014-07-17",6.32
"1032","2014-07-18",6.26
"1033","2014-07-21",6.16
"1034","2014-07-22",6.32
"1035","2014-07-23",6.41
"1036","2014-07-24",6.45
"1037","2014-07-25",6.42
"1038","2014-07-28",6.47
"1039","2014-07-29",6.45
"1040","2014-07-30",6.52
"1041","2014-07-31",6.39
"1042","2014-08-01",6.41
"1043","2014-08-04",6.34
"1044","2014-08-05",6.3
"1045","2014-08-06",6.21
"1046","2014-08-07",6.3
"1047","2014-08-08",6.32
"1048","2014-08-11",6.24
"1049","2014-08-12",6.2
"1050","2014-08-13",6.14
"1051","2014-08-14",6.1
"1052","2014-08-15",6.18
"1053","2014-08-18",6.24
"1054","2014-08-19",6.2
"1055","2014-08-20",6.18
"1056","2014-08-21",6.2
"1057","2014-08-22",6.09
"1058","2014-08-25",5.94
"1059","2014-08-26",5.95
"1060","2014-08-27",5.74
"1061","2014-08-28",5.55
"1062","2014-08-29",5.65
"1063","2014-09-02",5.51
"1064","2014-09-03",5.52
"1065","2014-09-04",5.45
"1066","2014-09-05",5.49
"1067","2014-09-08",5.25
"1068","2014-09-09",5.31
"1069","2014-09-10",5.42
"1070","2014-09-11",5.52
"1071","2014-09-12",5.39
"1072","2014-09-15",5.4
"1073","2014-09-16",5.35
"1074","2014-09-17",5.34
"1075","2014-09-18",5.37
"1076","2014-09-19",5.04
"1077","2014-09-22",4.74
"1078","2014-09-23",5.15
"1079","2014-09-24",5.03
"1080","2014-09-25",5.1
"1081","2014-09-26",5.02
"1082","2014-09-29",5.11
"1083","2014-09-30",4.24
"1084","2014-10-01",3.75
"1085","2014-10-02",3.83
"1086","2014-10-03",4
"1087","2014-10-06",3.87
"1088","2014-10-07",3.56
"1089","2014-10-08",3.47
"1090","2014-10-09",3.38
"1091","2014-10-10",3.18
"1092","2014-10-13",3.08
"1093","2014-10-14",2.99
"1094","2014-10-15",3.26
"1095","2014-10-16",3.17
"1096","2014-10-17",3.13
"1097","2014-10-20",3.01
"1098","2014-10-21",3.12
"1099","2014-10-22",3.16
"1100","2014-10-23",3.15
"1101","2014-10-24",3.12
"1102","2014-10-27",3.39
"1103","2014-10-28",3.16
"1104","2014-10-29",3.17
"1105","2014-10-30",3.11
"1106","2014-10-31",3.23
"1107","2014-11-03",3.16
"1108","2014-11-04",3.03
"1109","2014-11-05",3.11
"1110","2014-11-06",3.07
"1111","2014-11-07",3.08
"1112","2014-11-10",3.64
"1113","2014-11-11",3.51
"1114","2014-11-12",3.45
"1115","2014-11-13",3.63
"1116","2014-11-14",3.66
"1117","2014-11-17",3.31
"1118","2014-11-18",3.6
"1119","2014-11-19",3.52
"1120","2014-11-20",3.68
"1121","2014-11-21",3.7
"1122","2014-11-24",3.8
"1123","2014-11-25",3.76
"1124","2014-11-26",3.63
"1125","2014-11-28",3.68
"1126","2014-12-01",3.98
"1127","2014-12-02",4.02
"1128","2014-12-03",3.95
"1129","2014-12-04",3.98
"1130","2014-12-05",3.81
"1131","2014-12-08",3.61
"1132","2014-12-09",3.61
"1133","2014-12-10",3.89
"1134","2014-12-11",3.95
"1135","2014-12-12",3.75
"1136","2014-12-15",3.52
"1137","2014-12-16",3.68
"1138","2014-12-17",3.72
"1139","2014-12-18",3.56
"1140","2014-12-19",3.61
"1141","2014-12-22",4.15
"1142","2014-12-23",4
"1143","2014-12-24",3.98
"1144","2014-12-26",4.08
"1145","2014-12-29",4.12
"1146","2014-12-30",4.14
"1147","2014-12-31",4
"1148","2015-01-02",3.79
"1149","2015-01-05",3.72
"1150","2015-01-06",3.75
"1151","2015-01-07",3.85
"1152","2015-01-08",4.11
"1153","2015-01-09",4.01
"1154","2015-01-12",4.28
"1155","2015-01-13",4.53
"1156","2015-01-14",4.56
"1157","2015-01-15",4.48
"1158","2015-01-16",4.54
"1159","2015-01-20",4.87
"1160","2015-01-21",4.78
"1161","2015-01-22",4.9
"1162","2015-01-23",4.89
"1163","2015-01-26",5.12
"1164","2015-01-27",5.05
"1165","2015-01-28",5.06
"1166","2015-01-29",5.07
"1167","2015-01-30",5.14
"1168","2015-02-02",5.03
"1169","2015-02-03",5.05
"1170","2015-02-04",5.06
"1171","2015-02-05",4.99
"1172","2015-02-06",4.88
"1173","2015-02-09",4.87
"1174","2015-02-10",4.75
"1175","2015-02-11",4.75
"1176","2015-02-12",4.61
"1177","2015-02-13",4.8
"1178","2015-02-17",5
"1179","2015-02-18",4.96
"1180","2015-02-19",4.91
"1181","2015-02-20",4.91
"1182","2015-02-23",4.74
"1183","2015-02-24",4.47
"1184","2015-02-25",4.53
"1185","2015-02-26",4.44
"1186","2015-02-27",4.27
"1187","2015-03-02",4.47
"1188","2015-03-03",4.67
"1189","2015-03-04",4.56
"1190","2015-03-05",4.61
"1191","2015-03-06",4.62
"1192","2015-03-09",4.41
"1193","2015-03-10",4.23
"1194","2015-03-11",4.13
"1195","2015-03-12",4.26
"1196","2015-03-13",4.11
"1197","2015-03-16",4.14
"1198","2015-03-17",4.12
"1199","2015-03-18",4.19
"1200","2015-03-19",4.35
"1201","2015-03-20",4.27
"1202","2015-03-23",4.42
"1203","2015-03-24",4.4
"1204","2015-03-25",4.26
"1205","2015-03-26",4.3
"1206","2015-03-27",4.35
"1207","2015-03-30",4.53
"1208","2015-03-31",4.62
"1209","2015-04-01",4.5
"1210","2015-04-02",4.61
"1211","2015-04-06",4.45
"1212","2015-04-07",4.61
"1213","2015-04-08",4.52
"1214","2015-04-09",4.55
"1215","2015-04-10",4.71
"1216","2015-04-13",4.75
"1217","2015-04-14",4.78
"1218","2015-04-15",4.79
"1219","2015-04-16",4.83
"1220","2015-04-17",4.65
"1221","2015-04-20",4.64
"1222","2015-04-21",4.65
"1223","2015-04-22",4.45
"1224","2015-04-23",4.5
"1225","2015-04-24",4.51
"1226","2015-04-27",4.45
"1227","2015-04-28",4.47
"1228","2015-04-29",4.5
"1229","2015-04-30",4.53
"1230","2015-05-01",4.55
"1231","2015-05-04",4.39
"1232","2015-05-05",4.17
"1233","2015-05-06",4.23
"1234","2015-05-07",4.33
"1235","2015-05-08",4.64
"1236","2015-05-11",4.63
"1237","2015-05-12",4.63
"1238","2015-05-13",4.75
"1239","2015-05-14",4.83
"1240","2015-05-15",4.99
"1241","2015-05-18",4.78
"1242","2015-05-19",4.7
"1243","2015-05-20",4.64
"1244","2015-05-21",4.31
"1245","2015-05-22",4.4
"1246","2015-05-26",4.46
"1247","2015-05-27",4.47
"1248","2015-05-28",4.5
"1249","2015-05-29",4.49
"1250","2015-06-01",4.72
"1251","2015-06-02",4.74
"1252","2015-06-03",4.84
"1253","2015-06-04",4.85
"1254","2015-06-05",4.97
"1255","2015-06-08",5.01
"1256","2015-06-09",4.98
"1257","2015-06-10",4.94
"1258","2015-06-11",4.99
"1259","2015-06-12",5.1
"1260","2015-06-15",5.13
"1261","2015-06-16",5.17
"1262","2015-06-17",5.22
"1263","2015-06-18",5.24
"1264","2015-06-19",5.12
"1265","2015-06-22",4.79
"1266","2015-06-23",5.09
"1267","2015-06-24",4.97
"1268","2015-06-25",4.91
"1269","2015-06-26",5.16
"1270","2015-06-29",4.91
"1271","2015-06-30",4.88
"1272","2015-07-01",4.72
"1273","2015-07-02",4.79
"1274","2015-07-06",4.89
"1275","2015-07-07",4.79
"1276","2015-07-08",4.5
"1277","2015-07-09",4.58
"1278","2015-07-10",4.65
"1279","2015-07-13",4.88
"1280","2015-07-14",4.9
"1281","2015-07-15",4.76
"1282","2015-07-16",4.95
"1283","2015-07-17",4.8
"1284","2015-07-20",4.85
"1285","2015-07-21",4.86
"1286","2015-07-22",4.84
"1287","2015-07-23",4.69
"1288","2015-07-24",4.68
"1289","2015-07-27",4.43
"1290","2015-07-28",4.61
"1291","2015-07-29",4.58
"1292","2015-07-30",4.54
"1293","2015-07-31",4.47
"1294","2015-08-03",4.46
"1295","2015-08-04",4.62
"1296","2015-08-05",4.49
"1297","2015-08-06",4.23
"1298","2015-08-07",4.13
"1299","2015-08-10",4.2
"1300","2015-08-11",4.27
"1301","2015-08-12",4.57
"1302","2015-08-13",4.56
"1303","2015-08-14",4.55
"1304","2015-08-17",4.53
"1305","2015-08-18",4.37
"1306","2015-08-19",4.18
"1307","2015-08-20",4.16
"1308","2015-08-21",4.12
"1309","2015-08-24",4.16
"1310","2015-08-25",4.1
"1311","2015-08-26",4.08
"1312","2015-08-27",4.18
"1313","2015-08-28",4.63
"1314","2015-08-31",5
"1315","2015-09-01",4.95
"1316","2015-09-02",4.93
"1317","2015-09-03",5.05
"1318","2015-09-04",4.99
"1319","2015-09-08",4.99
"1320","2015-09-09",4.96
"1321","2015-09-10",5.02
"1322","2015-09-11",5.11
"1323","2015-09-14",5.15
"1324","2015-09-15",5.24
"1325","2015-09-16",5.27
"1326","2015-09-17",4.45
"1327","2015-09-18",4.78
"1328","2015-09-21",4.81
"1329","2015-09-22",4.52
"1330","2015-09-23",4.5
"1331","2015-09-24",4.57
"1332","2015-09-25",4.5
"1333","2015-09-28",4.46
"1334","2015-09-29",4.42
"1335","2015-09-30",4.6
"1336","2015-10-01",4.5
"1337","2015-10-02",4.5
"1338","2015-10-05",4.5
"1339","2015-10-06",4.45
"1340","2015-10-07",4.32
"1341","2015-10-08",4.37
"1342","2015-10-09",4.62
"1343","2015-10-12",4.54
"1344","2015-10-13",4.53
"1345","2015-10-14",4.43
"1346","2015-10-15",4.6
"1347","2015-10-16",4.73
"1348","2015-10-19",4.69
"1349","2015-10-20",4.53
"1350","2015-10-21",4.52
"1351","2015-10-22",4.61
"1352","2015-10-23",4.55
"1353","2015-10-26",4.55
"1354","2015-10-27",4.51
"1355","2015-10-28",4.58
"1356","2015-10-29",4.57
"1357","2015-10-30",4.59
"1358","2015-11-02",4.67
"1359","2015-11-03",4.65
"1360","2015-11-04",4.68
"1361","2015-11-05",4.65
"1362","2015-11-06",4.64
"1363","2015-11-09",4.62
"1364","2015-11-10",4.62
"1365","2015-11-11",4.6
"1366","2015-11-12",4.62
"1367","2015-11-13",4.48
"1368","2015-11-16",4.43
"1369","2015-11-17",4.49
"1370","2015-11-18",4.48
"1371","2015-11-19",4.44
"1372","2015-11-20",4.32
"1373","2015-11-23",4.3
"1374","2015-11-24",4.23
"1375","2015-11-25",4.15
"1376","2015-11-27",4.28
"1377","2015-11-30",4.4
"1378","2015-12-01",4.48
"1379","2015-12-02",4.53
"1380","2015-12-03",4.57
"1381","2015-12-04",4.58
"1382","2015-12-07",4.55
"1383","2015-12-08",4.55
"1384","2015-12-09",4.46
"1385","2015-12-10",4.45
"1386","2015-12-11",4.25
"1387","2015-12-14",4.15
"1388","2015-12-15",4.1
"1389","2015-12-16",4.15
"1390","2015-12-17",4.12
"1391","2015-12-18",4.16
"1392","2015-12-21",4.22
"1393","2015-12-22",4.24
"1394","2015-12-23",4.17
"1395","2015-12-24",4.16
"1396","2015-12-28",4.19
"1397","2015-12-29",4.21
"1398","2015-12-30",4.18
"1399","2015-12-31",4.22
"1400","2016-01-04",4.17
"1401","2016-01-05",4.16
"1402","2016-01-06",4.18
"1403","2016-01-07",4.2
"1404","2016-01-08",4.15
"1405","2016-01-11",4.1
"1406","2016-01-12",4.23
"1407","2016-01-13",4.16
"1408","2016-01-14",4.19
"1409","2016-01-15",4.1
"1410","2016-01-19",4.16
"1411","2016-01-20",4.11
"1412","2016-01-21",4.11
"1413","2016-01-22",4.14
"1414","2016-01-25",4.1
"1415","2016-01-26",4.1
"1416","2016-01-27",4.13
"1417","2016-01-28",4.17
"1418","2016-01-29",4.14
"1419","2016-02-01",4.13
"1420","2016-02-02",4.13
"1421","2016-02-03",4.12
"1422","2016-02-04",4.11
"1423","2016-02-05",4.13
"1424","2016-02-08",4.12
"1425","2016-02-09",4.16
"1426","2016-02-10",4.17
"1427","2016-02-11",4.11
"1428","2016-02-12",4.21
"1429","2016-02-16",4.17
"1430","2016-02-17",4.13
"1431","2016-02-18",4.13
"1432","2016-02-19",4.18
"1433","2016-02-22",4.13
"1434","2016-02-23",4.32
"1435","2016-02-24",4.3
"1436","2016-02-25",4.22
"1437","2016-02-26",4.22
"1438","2016-02-29",4.19
"1439","2016-03-01",4.2
"1440","2016-03-02",4.18
"1441","2016-03-03",4.31
"1442","2016-03-04",4.52
"1443","2016-03-07",4.71
"1444","2016-03-08",4.77
"1445","2016-03-09",4.74
"1446","2016-03-10",4.72
"1447","2016-03-11",4.68
"1448","2016-03-14",4.73
"1449","2016-03-15",4.72
"1450","2016-03-16",4.65
"1451","2016-03-17",4.36
"1452","2016-03-18",4.06
"1453","2016-03-21",4.32
"1454","2016-03-22",4.25
"1455","2016-03-23",4.32
"1456","2016-03-24",4.31
"1457","2016-03-28",4.29
"1458","2016-03-29",4.29
"1459","2016-03-30",4.25
"1460","2016-03-31",4.18
"1461","2016-04-01",4.21
"1462","2016-04-04",4.17
"1463","2016-04-05",4.16
"1464","2016-04-06",4.2
"1465","2016-04-07",4.16
"1466","2016-04-08",4.15
"1467","2016-04-11",4.16
"1468","2016-04-12",4.18
"1469","2016-04-13",4.15
"1470","2016-04-14",4.22
"1471","2016-04-15",4.19
"1472","2016-04-18",4.23
"1473","2016-04-19",4.37
"1474","2016-04-20",4.23
"1475","2016-04-21",4.28
"1476","2016-04-22",4.29
"1477","2016-04-25",4.33
"1478","2016-04-26",4.38
"1479","2016-04-27",4.55
"1480","2016-04-28",4.54
"1481","2016-04-29",4.59
"1482","2016-05-02",4.66
"1483","2016-05-03",4.61
"1484","2016-05-04",4.59
"1485","2016-05-05",4.53
"1486","2016-05-06",4.34
"1487","2016-05-09",4.41
"1488","2016-05-10",4.45
"1489","2016-05-11",4.4
"1490","2016-05-12",4.43
"1491","2016-05-13",4.71
"1492","2016-05-16",4.53
"1493","2016-05-17",4.25
"1494","2016-05-18",4.24
"1495","2016-05-19",4.28
"1496","2016-05-20",4.26
"1497","2016-05-23",4.49
"1498","2016-05-24",4.54
"1499","2016-05-25",4.41
"1500","2016-05-26",4.36
"1501","2016-05-27",4.4
"1502","2016-05-31",4.55
"1503","2016-06-01",4.54
"1504","2016-06-02",4.44
"1505","2016-06-03",4.35
"1506","2016-06-06",4.41
"1507","2016-06-07",4.36
"1508","2016-06-08",4.5
"1509","2016-06-09",4.47
"1510","2016-06-10",4.42
"1511","2016-06-13",4.42
"1512","2016-06-14",4.5
"1513","2016-06-15",4.29
"1514","2016-06-16",4.18
"1515","2016-06-17",4.25
"1516","2016-06-20",4.35
"1517","2016-06-21",4.35
"1518","2016-06-22",4.38
"1519","2016-06-23",4.32
"1520","2016-06-24",4.34
"1521","2016-06-27",4.25
"1522","2016-06-28",4.3
"1523","2016-06-29",4.36
"1524","2016-06-30",4.36
"1525","2016-07-01",4.43
"1526","2016-07-05",4.36
"1527","2016-07-06",4.47
"1528","2016-07-07",4.39
"1529","2016-07-08",4.4
"1530","2016-07-11",4.26
"1531","2016-07-12",4.36
"1532","2016-07-13",4.47
"1533","2016-07-14",4.65
"1534","2016-07-15",4.51
"1535","2016-07-18",4.43
"1536","2016-07-19",4.39
"1537","2016-07-20",4.41
"1538","2016-07-21",4.46
"1539","2016-07-22",4.35
"1540","2016-07-25",4.33
"1541","2016-07-26",4.37
"1542","2016-07-27",4.38
"1543","2016-07-28",4.56
"1544","2016-07-29",4.79
"1545","2016-08-01",4.65
"1546","2016-08-02",4.7
"1547","2016-08-03",4.78
"1548","2016-08-04",4.73
"1549","2016-08-05",5
"1550","2016-08-08",4.98
"1551","2016-08-09",4.8
"1552","2016-08-10",4.76
"1553","2016-08-11",4.8
"1554","2016-08-12",4.72
"1555","2016-08-15",4.7
"1556","2016-08-16",4.75
"1557","2016-08-17",4.7
"1558","2016-08-18",4.85
"1559","2016-08-19",4.82
"1560","2016-08-22",4.89
"1561","2016-08-23",4.96
"1562","2016-08-24",4.95
"1563","2016-08-25",4.98
"1564","2016-08-26",4.93
"1565","2016-08-29",4.96
"1566","2016-08-30",4.89
"1567","2016-08-31",4.8
"1568","2016-09-01",4.81
"1569","2016-09-02",4.84
"1570","2016-09-06",4.9
"1571","2016-09-07",4.83
"1572","2016-09-08",4.72
"1573","2016-09-09",4.6
"1574","2016-09-12",4.65
"1575","2016-09-13",4.65
"1576","2016-09-14",4.62
"1577","2016-09-15",4.72
"1578","2016-09-16",4.85
"1579","2016-09-19",4.88
"1580","2016-09-20",4.85
"1581","2016-09-21",4.95
"1582","2016-09-22",4.97
"1583","2016-09-23",4.97
"1584","2016-09-26",5.07
"1585","2016-09-27",5.06
"1586","2016-09-28",4.99
"1587","2016-09-29",4.98
"1588","2016-09-30",5.1
"1589","2016-10-03",5.07
"1590","2016-10-04",4.98
"1591","2016-10-05",4.86
"1592","2016-10-06",4.95
"1593","2016-10-07",5.02
"1594","2016-10-10",5.08
"1595","2016-10-11",5.15
"1596","2016-10-12",5.24
"1597","2016-10-13",5.15
"1598","2016-10-14",5.03
"1599","2016-10-17",5.15
"1600","2016-10-18",5.15
"1601","2016-10-19",5.25
"1602","2016-10-20",5.2
"1603","2016-10-21",5.3
"1604","2016-10-24",5.3
"1605","2016-10-25",5.25
"1606","2016-10-26",5.2
"1607","2016-10-27",5.25
"1608","2016-10-28",5.1
"1609","2016-10-31",5.05
"1610","2016-11-01",5.05
"1611","2016-11-02",4.85
"1612","2016-11-03",4.8
"1613","2016-11-04",4.7
"1614","2016-11-07",4.8
"1615","2016-11-08",4.75
"1616","2016-11-09",4.7
"1617","2016-11-10",4.7
"1618","2016-11-11",4.5
"1619","2016-11-14",4.5
"1620","2016-11-15",4.6
"1621","2016-11-16",4.65
"1622","2016-11-17",4.75
"1623","2016-11-18",4.9
"1624","2016-11-21",4.9
"1625","2016-11-22",4.85
"1626","2016-11-23",4.75
"1627","2016-11-25",4.65
"1628","2016-11-28",4.7
"1629","2016-11-29",4.75
"1630","2016-11-30",4.8
"1631","2016-12-01",4.7
"1632","2016-12-02",4.75
"1633","2016-12-05",4.85
"1634","2016-12-06",4.7
"1635","2016-12-07",4.7
"1636","2016-12-08",4.7
"1637","2016-12-09",4.7
"1638","2016-12-12",4.65
"1639","2016-12-13",4.6
"1640","2016-12-14",4.5
"1641","2016-12-15",4.65
"1642","2016-12-16",4.5
"1643","2016-12-19",4.65
"1644","2016-12-20",4.75
"1645","2016-12-21",4.6
"1646","2016-12-22",4.65
"1647","2016-12-23",4.65
"1648","2016-12-27",4.65
"1649","2016-12-28",4.55
"1650","2016-12-29",4.65
"1651","2016-12-30",4.6
"1652","2017-01-03",4.75
"1653","2017-01-04",4.75
"1654","2017-01-05",4.8
"1655","2017-01-06",4.9
"1656","2017-01-09",4.7
"1657","2017-01-10",4.8
"1658","2017-01-11",4.7
"1659","2017-01-12",4.7
"1660","2017-01-13",4.75
"1661","2017-01-17",4.85
"1662","2017-01-18",4.83
"1663","2017-01-19",4.7
"1664","2017-01-20",4.7
"1665","2017-01-23",4.6
"1666","2017-01-24",4.6
"1667","2017-01-25",4.55
"1668","2017-01-26",4.55
"1669","2017-01-27",4.6
"1670","2017-01-30",4.55
"1671","2017-01-31",4.6
"1672","2017-02-01",4.65
"1673","2017-02-02",4.65
"1674","2017-02-03",4.65
"1675","2017-02-06",4.55
"1676","2017-02-07",4.6
"1677","2017-02-08",4.6
"1678","2017-02-09",4.65
"1679","2017-02-10",4.55
"1680","2017-02-13",4.53
"1681","2017-02-14",4.4
"1682","2017-02-15",4.45
"1683","2017-02-16",4.35
"1684","2017-02-17",4.5
"1685","2017-02-21",4.45
"1686","2017-02-22",4.3
"1687","2017-02-23",4.35
"1688","2017-02-24",4.4
"1689","2017-02-27",4.55
"1690","2017-02-28",4.5
"1691","2017-03-01",4.5
"1692","2017-03-02",4.35
"1693","2017-03-03",4.4
"1694","2017-03-06",4.3
"1695","2017-03-07",4.35
"1696","2017-03-08",4.3
"1697","2017-03-09",4.3
"1698","2017-03-10",4.4
"1699","2017-03-13",4.45
"1700","2017-03-14",4.5
"1701","2017-03-15",4.5
"1702","2017-03-16",4.5
"1703","2017-03-17",4.5
"1704","2017-03-20",4.38
"1705","2017-03-21",4.45
"1706","2017-03-22",4.35
"1707","2017-03-23",4.35
"1708","2017-03-24",4.45
"1709","2017-03-27",4.5
"1710","2017-03-28",4.5
"1711","2017-03-29",4.7
"1712","2017-03-30",4.85
"1713","2017-03-31",4.95
"1714","2017-04-03",4.9
"1715","2017-04-04",4.95
"1716","2017-04-05",4.8
"1717","2017-04-06",4.9
"1718","2017-04-07",4.85
"1719","2017-04-10",4.85
"1720","2017-04-11",4.8
"1721","2017-04-12",4.9
"1722","2017-04-13",4.95
"1723","2017-04-17",4.9
"1724","2017-04-18",4.85
"1725","2017-04-19",4.75
"1726","2017-04-20",4.8
"1727","2017-04-21",4.95
"1728","2017-04-24",4.85
"1729","2017-04-25",4.88
"1730","2017-04-26",4.85
"1731","2017-04-27",4.85
"1732","2017-04-28",4.8
"1733","2017-05-01",5
"1734","2017-05-02",4.9
"1735","2017-05-03",5.1
"1736","2017-05-04",5
"1737","2017-05-05",5
"1738","2017-05-08",5.05
"1739","2017-05-09",4.95
"1740","2017-05-10",4.8
"1741","2017-05-11",4.25
"1742","2017-05-12",4.5
"1743","2017-05-15",4.2
"1744","2017-05-16",4.1
"1745","2017-05-17",4.05
"1746","2017-05-18",4.1
"1747","2017-05-19",4.1
"1748","2017-05-22",4.05
"1749","2017-05-23",3.95
"1750","2017-05-24",4
"1751","2017-05-25",4.2
"1752","2017-05-26",4.15
"1753","2017-05-30",4.1
"1754","2017-05-31",4.05
"1755","2017-06-01",4.15
"1756","2017-06-02",4.1
"1757","2017-06-05",4.05
"1758","2017-06-06",3.99
"1759","2017-06-07",4
"1760","2017-06-08",4
"1761","2017-06-09",4
"1762","2017-06-12",3.95
"1763","2017-06-13",4
"1764","2017-06-14",3.95
"1765","2017-06-15",3.95
"1766","2017-06-16",3.9
"1767","2017-06-19",3.85
"1768","2017-06-20",3.85
"1769","2017-06-21",4.15
"1770","2017-06-22",4.1
"1771","2017-06-23",4
"1772","2017-06-26",4.2
"1773","2017-06-27",4.15
"1774","2017-06-28",4.15
"1775","2017-06-29",4.15
"1776","2017-06-30",4.15
"1777","2017-07-03",4.15
"1778","2017-07-05",4.1
"1779","2017-07-06",4.15
"1780","2017-07-07",4.05
"1781","2017-07-10",4.05
"1782","2017-07-11",4
"1783","2017-07-12",4.05
"1784","2017-07-13",4.05
"1785","2017-07-14",3.95
"1786","2017-07-17",3.9
"1787","2017-07-18",3.8
"1788","2017-07-19",3.75
"1789","2017-07-20",3.7
"1790","2017-07-21",3.55
"1791","2017-07-24",3.7
"1792","2017-07-25",3.7
"1793","2017-07-26",3.75
"1794","2017-07-27",3.6
"1795","2017-07-28",3.6
"1796","2017-07-31",3.5
"1797","2017-08-01",3.5
"1798","2017-08-02",3.45
"1799","2017-08-03",3.45
"1800","2017-08-04",3.45
"1801","2017-08-07",3.35
"1802","2017-08-08",3.3
"1803","2017-08-09",3.3
"1804","2017-08-10",3.25
"1805","2017-08-11",3.25
"1806","2017-08-14",3.2
"1807","2017-08-15",3.15
"1808","2017-08-16",3.2
"1809","2017-08-17",3.15
"1810","2017-08-18",3.3
"1811","2017-08-21",3.3
"1812","2017-08-22",3.2
"1813","2017-08-23",3.4
"1814","2017-08-24",3.43
"1815","2017-08-25",3.55
"1816","2017-08-28",3.5
"1817","2017-08-29",3.55
"1818","2017-08-30",3.35
"1819","2017-08-31",3.3
"1820","2017-09-01",3.2
"1821","2017-09-05",3.3
"1822","2017-09-06",3.3
"1823","2017-09-07",3.4
"1824","2017-09-08",3.4
"1825","2017-09-11",3.45
"1826","2017-09-12",3.45
"1827","2017-09-13",3.3
"1828","2017-09-14",3.2
"1829","2017-09-15",3.25
"1830","2017-09-18",3.1
"1831","2017-09-19",3.05
"1832","2017-09-20",3.15
"1833","2017-09-21",3.15
"1834","2017-09-22",3.15
"1835","2017-09-25",3.05
"1836","2017-09-26",3.05
"1837","2017-09-27",3.15
"1838","2017-09-28",3.18
"1839","2017-09-29",3.15
"1840","2017-10-02",3.08
"1841","2017-10-03",3.15
"1842","2017-10-04",3.25
"1843","2017-10-05",3.25
"1844","2017-10-06",3.35
"1845","2017-10-09",3.55
"1846","2017-10-10",3.5
"1847","2017-10-11",3.45
"1848","2017-10-12",3.4
"1849","2017-10-13",3.4
"1850","2017-10-16",3.45
"1851","2017-10-17",3.4
"1852","2017-10-18",3.45
"1853","2017-10-19",3.35
"1854","2017-10-20",3.45
"1855","2017-10-23",3.4
"1856","2017-10-24",3.2
"1857","2017-10-25",3.15
"1858","2017-10-26",3.15
"1859","2017-10-27",3.15
"1860","2017-10-30",3.1
"1861","2017-10-31",3.2
"1862","2017-11-01",3.1
"1863","2017-11-02",3.05
"1864","2017-11-03",3.05
"1865","2017-11-06",3.05
"1866","2017-11-07",2.98
"1867","2017-11-08",3
"1868","2017-11-09",2.95
"1869","2017-11-10",2.95
"1870","2017-11-13",2.93
"1871","2017-11-14",3.05
"1872","2017-11-15",3
"1873","2017-11-16",2.95
"1874","2017-11-17",3.4
"1875","2017-11-20",3.35
"1876","2017-11-21",3.25
"1877","2017-11-22",3.35
"1878","2017-11-24",3.3
"1879","2017-11-27",3.25
"1880","2017-11-28",3.43
"1881","2017-11-29",3.48
"1882","2017-11-30",3.4
"1883","2017-12-01",3.43
"1884","2017-12-04",3.45
"1885","2017-12-05",3.28
"1886","2017-12-06",3.2
"1887","2017-12-07",3.25
"1888","2017-12-08",3.2
"1889","2017-12-11",3.2
"1890","2017-12-12",3.25
"1891","2017-12-13",3.2
"1892","2017-12-14",3.3
"1893","2017-12-15",3.35
"1894","2017-12-18",3.55
"1895","2017-12-19",3.55
"1896","2017-12-20",3.5
"1897","2017-12-21",3.45
"1898","2017-12-22",3.65
"1899","2017-12-26",3.75
"1900","2017-12-27",3.9
"1901","2017-12-28",3.93
"1902","2017-12-29",3.9
"1903","2018-01-02",3.95
"1904","2018-01-03",4
"1905","2018-01-04",4
"1906","2018-01-05",3.9
"1907","2018-01-08",4.05
"1908","2018-01-09",4.03
"1909","2018-01-10",4.03
"1910","2018-01-11",4.03
"1911","2018-01-12",3.95
"1912","2018-01-16",4.03
"1913","2018-01-17",4
"1914","2018-01-18",4
"1915","2018-01-19",4.05
"1916","2018-01-22",4
"1917","2018-01-23",4.05
"1918","2018-01-24",4.1
"1919","2018-01-25",4.1
"1920","2018-01-26",4.3
"1921","2018-01-29",4.3
"1922","2018-01-30",4.2
"1923","2018-01-31",4.25
"1924","2018-02-01",4.25
"1925","2018-02-02",4.2
"1926","2018-02-05",4.08
"1927","2018-02-06",3.95
"1928","2018-02-07",3.95
"1929","2018-02-08",3.85
"1930","2018-02-09",3.58
"1931","2018-02-12",3.65
"1932","2018-02-13",3.8
"1933","2018-02-14",3.6
"1934","2018-02-15",3.65
"1935","2018-02-16",3.6
"1936","2018-02-20",3.58
"1937","2018-02-21",3.68
