"","date","STM"
"95","2007-05-18",20.27
"96","2007-05-21",19.879999
"97","2007-05-22",20.26
"98","2007-05-23",19.76
"99","2007-05-24",19.41
"100","2007-05-25",19.440001
"101","2007-05-29",19.469999
"102","2007-05-30",19.360001
"103","2007-05-31",19.280001
"104","2007-06-01",19.389999
"105","2007-06-04",19.25
"106","2007-06-05",19.129999
"107","2007-06-06",18.77
"108","2007-06-07",18.58
"109","2007-06-08",19.049999
"110","2007-06-11",18.99
"111","2007-06-12",18.629999
"112","2007-06-13",18.879999
"113","2007-06-14",18.940001
"114","2007-06-15",19.27
"115","2007-06-18",19.41
"116","2007-06-19",19.209999
"117","2007-06-20",19.09
"118","2007-06-21",19.370001
"119","2007-06-22",19.18
"120","2007-06-25",19.09
"121","2007-06-26",19.049999
"122","2007-06-27",19.309999
"123","2007-06-28",19.15
"124","2007-06-29",19.190001
"125","2007-07-02",19.440001
"126","2007-07-03",19.75
"127","2007-07-05",19.58
"128","2007-07-06",19.700001
"129","2007-07-09",19.73
"130","2007-07-10",19.5
"131","2007-07-11",19.719999
"132","2007-07-12",20.120001
"133","2007-07-13",19.940001
"134","2007-07-16",19.73
"135","2007-07-17",19.799999
"136","2007-07-18",19.440001
"137","2007-07-19",19.83
"138","2007-07-20",19.360001
"139","2007-07-23",19.34
"140","2007-07-24",18.700001
"141","2007-07-25",17.35
"142","2007-07-26",17.200001
"143","2007-07-27",16.99
"144","2007-07-30",17.42
"145","2007-07-31",17.16
"146","2007-08-01",17.459999
"147","2007-08-02",17.309999
"148","2007-08-03",16.77
"149","2007-08-06",17.219999
"150","2007-08-07",16.959999
"151","2007-08-08",17.889999
"152","2007-08-09",17.76
"153","2007-08-10",17.52
"154","2007-08-13",17.02
"155","2007-08-14",16.83
"156","2007-08-15",16.200001
"157","2007-08-16",16.24
"158","2007-08-17",16.51
"159","2007-08-20",16.559999
"160","2007-08-21",16.66
"161","2007-08-22",16.870001
"162","2007-08-23",16.76
"163","2007-08-24",17.1
"164","2007-08-27",16.82
"165","2007-08-28",16.32
"166","2007-08-29",16.879999
"167","2007-08-30",17.120001
"168","2007-08-31",17.41
"169","2007-09-04",17.74
"170","2007-09-05",17.52
"171","2007-09-06",17.780001
"172","2007-09-07",17.370001
"173","2007-09-10",17.389999
"174","2007-09-11",17.370001
"175","2007-09-12",17.16
"176","2007-09-13",16.700001
"177","2007-09-14",16.690001
"178","2007-09-17",16.16
"179","2007-09-18",16.799999
"180","2007-09-19",16.530001
"181","2007-09-20",16.6
"182","2007-09-21",16.34
"183","2007-09-24",16.540001
"184","2007-09-25",16.65
"185","2007-09-26",16.51
"186","2007-09-27",16.559999
"187","2007-09-28",16.75
"188","2007-10-01",16.969999
"189","2007-10-02",16.67
"190","2007-10-03",16.27
"191","2007-10-04",16.280001
"192","2007-10-05",16.32
"193","2007-10-08",16.219999
"194","2007-10-09",16.57
"195","2007-10-10",16.66
"196","2007-10-11",16.6
"197","2007-10-12",16.690001
"198","2007-10-15",16.549999
"199","2007-10-16",16.4
"200","2007-10-17",16.67
"201","2007-10-18",16.549999
"202","2007-10-19",16.02
"203","2007-10-22",15.92
"204","2007-10-23",16.41
"205","2007-10-24",17.34
"206","2007-10-25",17.17
"207","2007-10-26",17.200001
"208","2007-10-29",17.23
"209","2007-10-30",17.08
"210","2007-10-31",17.110001
"211","2007-11-01",16.690001
"212","2007-11-02",17
"213","2007-11-05",17.16
"214","2007-11-06",17.16
"215","2007-11-07",16.73
"216","2007-11-08",16.879999
"217","2007-11-09",16.59
"218","2007-11-12",16.48
"219","2007-11-13",16.9
"220","2007-11-14",16.700001
"221","2007-11-15",16.540001
"222","2007-11-16",16.52
"223","2007-11-19",15.87
"224","2007-11-20",15.63
"225","2007-11-21",15.13
"226","2007-11-23",15.19
"227","2007-11-26",14.94
"228","2007-11-27",15.27
"229","2007-11-28",15.53
"230","2007-11-29",15.38
"231","2007-11-30",15.22
"232","2007-12-03",15.23
"233","2007-12-04",15.12
"234","2007-12-05",15.53
"235","2007-12-06",15.62
"236","2007-12-07",15.61
"237","2007-12-10",15.58
"238","2007-12-11",15.28
"239","2007-12-12",15.54
"240","2007-12-13",15.31
"241","2007-12-14",14.88
"242","2007-12-17",14.59
"243","2007-12-18",14.63
"244","2007-12-19",14.61
"245","2007-12-20",14.55
"246","2007-12-21",14.5
"247","2007-12-24",14.6
"248","2007-12-26",14.51
"249","2007-12-27",14.34
"250","2007-12-28",14.39
"251","2007-12-31",14.3
"252","2008-01-02",14.07
"253","2008-01-03",13.92
"254","2008-01-04",13.23
"255","2008-01-07",13.11
"256","2008-01-08",12.86
"257","2008-01-09",12.78
"258","2008-01-10",12.68
"259","2008-01-11",12.1
"260","2008-01-14",12.88
"261","2008-01-15",12.29
"262","2008-01-16",12.2
"263","2008-01-17",12.17
"264","2008-01-18",12.24
"265","2008-01-22",12.01
"266","2008-01-23",12.12
"267","2008-01-24",12.63
"268","2008-01-25",12.25
"269","2008-01-28",12.37
"270","2008-01-29",12.5
"271","2008-01-30",12.52
"272","2008-01-31",12.42
"273","2008-02-01",12.74
"274","2008-02-04",12.75
"275","2008-02-05",12.03
"276","2008-02-06",11.98
"277","2008-02-07",11.68
"278","2008-02-08",11.53
"279","2008-02-11",11.56
"280","2008-02-12",11.74
"281","2008-02-13",12.27
"282","2008-02-14",12.33
"283","2008-02-15",12.11
"284","2008-02-19",12.17
"285","2008-02-20",12.33
"286","2008-02-21",12.3
"287","2008-02-22",12.32
"288","2008-02-25",12.34
"289","2008-02-26",12.56
"290","2008-02-27",12.87
"291","2008-02-28",12.47
"292","2008-02-29",11.99
"293","2008-03-03",11.8
"294","2008-03-04",11.48
"295","2008-03-05",11.55
"296","2008-03-06",11.05
"297","2008-03-07",10.9
"298","2008-03-10",10.69
"299","2008-03-11",10.97
"300","2008-03-12",10.84
"301","2008-03-13",10.79
"302","2008-03-14",10.49
"303","2008-03-17",10.12
"304","2008-03-18",10.44
"305","2008-03-19",9.88
"306","2008-03-20",10.23
"307","2008-03-24",10.57
"308","2008-03-25",10.78
"309","2008-03-26",10.61
"310","2008-03-27",10.36
"311","2008-03-28",10.36
"312","2008-03-31",10.66
"313","2008-04-01",11.17
"314","2008-04-02",11.62
"315","2008-04-03",11.33
"316","2008-04-04",11.43
"317","2008-04-07",11.48
"318","2008-04-08",11.23
"319","2008-04-09",11.23
"320","2008-04-10",11.11
"321","2008-04-11",10.56
"322","2008-04-14",10.66
"323","2008-04-15",10.5
"324","2008-04-16",11.13
"325","2008-04-17",10.89
"326","2008-04-18",11.01
"327","2008-04-21",11.05
"328","2008-04-22",10.89
"329","2008-04-23",11.18
"330","2008-04-24",11.16
"331","2008-04-25",11.6
"332","2008-04-28",11.54
"333","2008-04-29",11.85
"334","2008-04-30",11.52
"335","2008-05-01",11.82
"336","2008-05-02",12.05
"337","2008-05-05",11.95
"338","2008-05-06",12.38
"339","2008-05-07",12.48
"340","2008-05-08",12.55
"341","2008-05-09",12.41
"342","2008-05-12",12.55
"343","2008-05-13",12.73
"344","2008-05-14",12.84
"345","2008-05-15",12.98
"346","2008-05-16",13.56
"347","2008-05-19",13.19
"348","2008-05-20",12.79
"349","2008-05-21",12.51
"350","2008-05-22",12.94
"351","2008-05-23",12.7
"352","2008-05-27",12.77
"353","2008-05-28",13.05
"354","2008-05-29",12.9
"355","2008-05-30",13.03
"356","2008-06-02",12.49
"357","2008-06-03",12.63
"358","2008-06-04",12.74
"359","2008-06-05",12.82
"360","2008-06-06",12.24
"361","2008-06-09",12.09
"362","2008-06-10",11.88
"363","2008-06-11",11.64
"364","2008-06-12",11.38
"365","2008-06-13",11.54
"366","2008-06-16",11.73
"367","2008-06-17",11.84
"368","2008-06-18",11.43
"369","2008-06-19",11.4
"370","2008-06-20",10.79
"371","2008-06-23",10.75
"372","2008-06-24",10.74
"373","2008-06-25",11
"374","2008-06-26",10.52
"375","2008-06-27",10.61
"376","2008-06-30",10.33
"377","2008-07-01",10.29
"378","2008-07-02",10.16
"379","2008-07-03",10.16
"380","2008-07-07",10.31
"381","2008-07-08",10.29
"382","2008-07-09",10.31
"383","2008-07-10",10.47
"384","2008-07-11",10.15
"385","2008-07-14",10.18
"386","2008-07-15",10.24
"387","2008-07-16",10.61
"388","2008-07-17",11.35
"389","2008-07-18",11.48
"390","2008-07-21",11.4
"391","2008-07-22",10.64
"392","2008-07-23",11.34
"393","2008-07-24",10.98
"394","2008-07-25",11.33
"395","2008-07-28",11.06
"396","2008-07-29",11.19
"397","2008-07-30",11.17
"398","2008-07-31",11.06
"399","2008-08-01",11.08
"400","2008-08-04",11.2
"401","2008-08-05",11.73
"402","2008-08-06",11.92
"403","2008-08-07",12.17
"404","2008-08-08",12.38
"405","2008-08-11",12.47
"406","2008-08-12",12.7
"407","2008-08-13",12.47
"408","2008-08-14",12.44
"409","2008-08-15",12.64
"410","2008-08-18",12.26
"411","2008-08-19",11.9
"412","2008-08-20",12.2
"413","2008-08-21",12.48
"414","2008-08-22",12.58
"415","2008-08-25",12.57
"416","2008-08-26",12.9
"417","2008-08-27",13.08
"418","2008-08-28",13.4
"419","2008-08-29",13.11
"420","2008-09-02",13.29
"421","2008-09-03",13.07
"422","2008-09-04",12.15
"423","2008-09-05",11.9
"424","2008-09-08",11.79
"425","2008-09-09",11.49
"426","2008-09-10",11.74
"427","2008-09-11",12.14
"428","2008-09-12",12.21
"429","2008-09-15",12.23
"430","2008-09-16",12.23
"431","2008-09-17",11.81
"432","2008-09-18",12.22
"433","2008-09-19",12.41
"434","2008-09-22",11.65
"435","2008-09-23",11.06
"436","2008-09-24",10.88
"437","2008-09-25",11.14
"438","2008-09-26",10.79
"439","2008-09-29",9.85
"440","2008-09-30",10.18
"441","2008-10-01",10.24
"442","2008-10-02",10.02
"443","2008-10-03",10.3
"444","2008-10-06",9.34
"445","2008-10-07",9
"446","2008-10-08",9.05
"447","2008-10-09",8.77
"448","2008-10-10",8.88
"449","2008-10-13",9.91
"450","2008-10-14",9.3
"451","2008-10-15",7.89
"452","2008-10-16",8.37
"453","2008-10-17",8.33
"454","2008-10-20",8.94
"455","2008-10-21",8.21
"456","2008-10-22",7.96
"457","2008-10-23",8.07
"458","2008-10-24",7.87
"459","2008-10-27",7.6
"460","2008-10-28",8.66
"461","2008-10-29",8.38
"462","2008-10-30",8.28
"463","2008-10-31",8.26
"464","2008-11-03",8.42
"465","2008-11-04",9.02
"466","2008-11-05",8.62
"467","2008-11-06",7.98
"468","2008-11-07",8.41
"469","2008-11-10",8.05
"470","2008-11-11",7.86
"471","2008-11-12",7.63
"472","2008-11-13",8.1
"473","2008-11-14",7.5
"474","2008-11-17",7.28
"475","2008-11-18",7.01
"476","2008-11-19",6.55
"477","2008-11-20",6.34
"478","2008-11-21",6.58
"479","2008-11-24",6.92
"480","2008-11-25",6.88
"481","2008-11-26",7.17
"482","2008-11-28",6.61
"483","2008-12-01",6.1
"484","2008-12-02",6.27
"485","2008-12-03",6.55
"486","2008-12-04",6.11
"487","2008-12-05",6.28
"488","2008-12-08",6.41
"489","2008-12-09",6.5
"490","2008-12-10",6.7
"491","2008-12-11",6.55
"492","2008-12-12",6.67
"493","2008-12-15",6.77
"494","2008-12-16",7.27
"495","2008-12-17",6.97
"496","2008-12-18",6.75
"497","2008-12-19",6.57
"498","2008-12-22",6.42
"499","2008-12-23",6.46
"500","2008-12-24",6.53
"501","2008-12-26",6.56
"502","2008-12-29",6.45
"503","2008-12-30",6.57
"504","2008-12-31",6.65
"505","2009-01-02",6.8
"506","2009-01-05",6.75
"507","2009-01-06",7.03
"508","2009-01-07",7.02
"509","2009-01-08",6.9
"510","2009-01-09",6.54
"511","2009-01-12",6.21
"512","2009-01-13",6.18
"513","2009-01-14",5.88
"514","2009-01-15",5.83
"515","2009-01-16",5.76
"516","2009-01-20",5.35
"517","2009-01-21",5.67
"518","2009-01-22",5.4
"519","2009-01-23",5.34
"520","2009-01-26",5.49
"521","2009-01-27",5.63
"522","2009-01-28",5.48
"523","2009-01-29",5.19
"524","2009-01-30",5.17
"525","2009-02-02",5.12
"526","2009-02-03",5.33
"527","2009-02-04",5.16
"528","2009-02-05",5.33
"529","2009-02-06",5.73
"530","2009-02-09",5.83
"531","2009-02-10",5.45
"532","2009-02-11",5.47
"533","2009-02-12",5.44
"534","2009-02-13",5.61
"535","2009-02-17",5.33
"536","2009-02-18",5.1
"537","2009-02-19",4.92
"538","2009-02-20",4.82
"539","2009-02-23",4.45
"540","2009-02-24",4.68
"541","2009-02-25",4.61
"542","2009-02-26",4.48
"543","2009-02-27",4.45
"544","2009-03-02",4.17
"545","2009-03-03",4.16
"546","2009-03-04",4.13
"547","2009-03-05",3.89
"548","2009-03-06",3.83
"549","2009-03-09",3.79
"550","2009-03-10",4.13
"551","2009-03-11",4.28
"552","2009-03-12",4.39
"553","2009-03-13",4.33
"554","2009-03-16",4.42
"555","2009-03-17",4.51
"556","2009-03-18",4.72
"557","2009-03-19",4.59
"558","2009-03-20",4.33
"559","2009-03-23",4.49
"560","2009-03-24",4.39
"561","2009-03-25",4.71
"562","2009-03-26",5.09
"563","2009-03-27",5.03
"564","2009-03-30",4.77
"565","2009-03-31",4.96
"566","2009-04-01",5.13
"567","2009-04-02",5.42
"568","2009-04-03",5.72
"569","2009-04-06",5.55
"570","2009-04-07",5.29
"571","2009-04-08",5.69
"572","2009-04-09",6
"573","2009-04-13",6.09
"574","2009-04-14",6.12
"575","2009-04-15",6.14
"576","2009-04-16",6.48
"577","2009-04-17",6.71
"578","2009-04-20",5.92
"579","2009-04-21",6.37
"580","2009-04-22",6.49
"581","2009-04-23",6.65
"582","2009-04-24",6.59
"583","2009-04-27",6.56
"584","2009-04-28",6.33
"585","2009-04-29",6.59
"586","2009-04-30",6.57
"587","2009-05-01",6.51
"588","2009-05-04",7.12
"589","2009-05-05",7
"590","2009-05-06",7.16
"591","2009-05-07",6.86
"592","2009-05-08",6.77
"593","2009-05-11",6.43
"594","2009-05-12",6.4
"595","2009-05-13",6.02
"596","2009-05-14",6.23
"597","2009-05-15",6.26
"598","2009-05-18",6.91
"599","2009-05-19",7.16
"600","2009-05-20",7.06
"601","2009-05-21",6.77
"602","2009-05-22",6.84
"603","2009-05-26",6.99
"604","2009-05-27",6.94
"605","2009-05-28",7.04
"606","2009-05-29",7.36
"607","2009-06-01",7.67
"608","2009-06-02",7.91
"609","2009-06-03",7.55
"610","2009-06-04",7.61
"611","2009-06-05",7.47
"612","2009-06-08",7.4
"613","2009-06-09",7.78
"614","2009-06-10",8.2
"615","2009-06-11",8.18
"616","2009-06-12",8.12
"617","2009-06-15",7.59
"618","2009-06-16",7.46
"619","2009-06-17",7.49
"620","2009-06-18",7.48
"621","2009-06-19",7.63
"622","2009-06-22",7.27
"623","2009-06-23",7.16
"624","2009-06-24",7.31
"625","2009-06-25",7.48
"626","2009-06-26",7.46
"627","2009-06-29",7.52
"628","2009-06-30",7.51
"629","2009-07-01",7.68
"630","2009-07-02",7.43
"631","2009-07-06",7.23
"632","2009-07-07",7.03
"633","2009-07-08",7.12
"634","2009-07-09",7.3
"635","2009-07-10",6.99
"636","2009-07-13",7.27
"637","2009-07-14",7.16
"638","2009-07-15",7.79
"639","2009-07-16",7.77
"640","2009-07-17",7.64
"641","2009-07-20",7.8
"642","2009-07-21",7.82
"643","2009-07-22",7.86
"644","2009-07-23",7.78
"645","2009-07-24",7.72
"646","2009-07-27",7.65
"647","2009-07-28",7.54
"648","2009-07-29",7.5
"649","2009-07-30",7.45
"650","2009-07-31",7.59
"651","2009-08-03",7.87
"652","2009-08-04",7.88
"653","2009-08-05",7.7
"654","2009-08-06",7.86
"655","2009-08-07",7.76
"656","2009-08-10",7.65
"657","2009-08-11",7.4
"658","2009-08-12",7.59
"659","2009-08-13",7.75
"660","2009-08-14",7.62
"661","2009-08-17",7.35
"662","2009-08-18",7.32
"663","2009-08-19",7.29
"664","2009-08-20",7.47
"665","2009-08-21",7.68
"666","2009-08-24",7.58
"667","2009-08-25",7.57
"668","2009-08-26",7.62
"669","2009-08-27",7.93
"670","2009-08-28",8.86
"671","2009-08-31",8.66
"672","2009-09-01",8.58
"673","2009-09-02",8.39
"674","2009-09-03",8.47
"675","2009-09-04",8.9
"676","2009-09-08",9.46
"677","2009-09-09",9.32
"678","2009-09-10",9.62
"679","2009-09-11",9.52
"680","2009-09-14",9.63
"681","2009-09-15",9.69
"682","2009-09-16",9.7
"683","2009-09-17",9.63
"684","2009-09-18",9.67
"685","2009-09-21",9.56
"686","2009-09-22",9.86
"687","2009-09-23",9.79
"688","2009-09-24",9.49
"689","2009-09-25",9.2
"690","2009-09-28",9.53
"691","2009-09-29",9.33
"692","2009-09-30",9.43
"693","2009-10-01",8.99
"694","2009-10-02",8.86
"695","2009-10-05",8.95
"696","2009-10-06",9.25
"697","2009-10-07",9.31
"698","2009-10-08",9.42
"699","2009-10-09",9.48
"700","2009-10-12",9.72
"701","2009-10-13",9.89
"702","2009-10-14",10.15
"703","2009-10-15",9.88
"704","2009-10-16",9.64
"705","2009-10-19",9.79
"706","2009-10-20",9.74
"707","2009-10-21",9.16
"708","2009-10-22",9.23
"709","2009-10-23",8.83
"710","2009-10-26",8.62
"711","2009-10-27",8.36
"712","2009-10-28",8.1
"713","2009-10-29",8.43
"714","2009-10-30",7.96
"715","2009-11-02",8.01
"716","2009-11-03",7.98
"717","2009-11-04",8.18
"718","2009-11-05",8.27
"719","2009-11-06",8.31
"720","2009-11-09",8.53
"721","2009-11-10",8.42
"722","2009-11-11",8.69
"723","2009-11-12",8.55
"724","2009-11-13",8.65
"725","2009-11-16",8.79
"726","2009-11-17",8.82
"727","2009-11-18",8.99
"728","2009-11-19",8.64
"729","2009-11-20",8.31
"730","2009-11-23",8.34
"731","2009-11-24",8.38
"732","2009-11-25",8.4
"733","2009-11-27",8.18
"734","2009-11-30",8.1
"735","2009-12-01",8.37
"736","2009-12-02",8.38
"737","2009-12-03",8.49
"738","2009-12-04",8.53
"739","2009-12-07",8.44
"740","2009-12-08",8.43
"741","2009-12-09",8.42
"742","2009-12-10",8.43
"743","2009-12-11",8.44
"744","2009-12-14",8.64
"745","2009-12-15",8.62
"746","2009-12-16",8.75
"747","2009-12-17",8.55
"748","2009-12-18",8.63
"749","2009-12-21",8.72
"750","2009-12-22",8.95
"751","2009-12-23",9.05
"752","2009-12-24",9.18
"753","2009-12-28",9.21
"754","2009-12-29",9.07
"755","2009-12-30",9.12
"756","2009-12-31",9.27
"757","2010-01-04",9.29
"758","2010-01-05",9.35
"759","2010-01-06",9.4
"760","2010-01-07",9.34
"761","2010-01-08",9.34
"762","2010-01-11",9.28
"763","2010-01-12",8.92
"764","2010-01-13",9.1
"765","2010-01-14",9.12
"766","2010-01-15",8.87
"767","2010-01-19",8.85
"768","2010-01-20",8.78
"769","2010-01-21",8.65
"770","2010-01-22",8.32
"771","2010-01-25",8.45
"772","2010-01-26",8.5
"773","2010-01-27",8.19
"774","2010-01-28",8.27
"775","2010-01-29",8.14
"776","2010-02-01",8.42
"777","2010-02-02",8.59
"778","2010-02-03",8.63
"779","2010-02-04",8.17
"780","2010-02-05",8.11
"781","2010-02-08",8
"782","2010-02-09",8.09
"783","2010-02-10",8.2
"784","2010-02-11",8.3
"785","2010-02-12",8.07
"786","2010-02-16",8.17
"787","2010-02-17",8.43
"788","2010-02-18",8.54
"789","2010-02-19",8.56
"790","2010-02-22",8.64
"791","2010-02-23",8.32
"792","2010-02-24",8.56
"793","2010-02-25",8.59
"794","2010-02-26",8.67
"795","2010-03-01",8.82
"796","2010-03-02",8.95
"797","2010-03-03",9.01
"798","2010-03-04",8.97
"799","2010-03-05",9.24
"800","2010-03-08",9.2
"801","2010-03-09",9.13
"802","2010-03-10",9.3
"803","2010-03-11",9.27
"804","2010-03-12",9.07
"805","2010-03-15",9.03
"806","2010-03-16",9.29
"807","2010-03-17",9.34
"808","2010-03-18",9.16
"809","2010-03-19",9.05
"810","2010-03-22",9.24
"811","2010-03-23",9.37
"812","2010-03-24",9.53
"813","2010-03-25",9.73
"814","2010-03-26",9.75
"815","2010-03-29",9.94
"816","2010-03-30",9.79
"817","2010-03-31",9.86
"818","2010-04-01",10.03
"819","2010-04-05",10.25
"820","2010-04-06",10.3
"821","2010-04-07",10.09
"822","2010-04-08",9.95
"823","2010-04-09",10.06
"824","2010-04-12",10.16
"825","2010-04-13",10.33
"826","2010-04-14",10.63
"827","2010-04-15",10.49
"828","2010-04-16",10.25
"829","2010-04-19",10.31
"830","2010-04-20",10.6
"831","2010-04-21",10.49
"832","2010-04-22",10.44
"833","2010-04-23",9.68
"834","2010-04-26",9.69
"835","2010-04-27",9.14
"836","2010-04-28",9.26
"837","2010-04-29",9.38
"838","2010-04-30",9.2
"839","2010-05-03",9.36
"840","2010-05-04",8.73
"841","2010-05-05",8.48
"842","2010-05-06",8.39
"843","2010-05-07",8.12
"844","2010-05-10",8.6
"845","2010-05-11",8.56
"846","2010-05-12",8.61
"847","2010-05-13",8.48
"848","2010-05-14",8.19
"849","2010-05-17",8.24
"850","2010-05-18",8.01
"851","2010-05-19",8.12
"852","2010-05-20",7.9
"853","2010-05-21",8.05
"854","2010-05-24",7.86
"855","2010-05-25",7.68
"856","2010-05-26",7.52
"857","2010-05-27",8.02
"858","2010-05-28",7.74
"859","2010-06-01",7.61
"860","2010-06-02",8.05
"861","2010-06-03",8.05
"862","2010-06-04",7.77
"863","2010-06-07",7.68
"864","2010-06-08",7.83
"865","2010-06-09",7.9
"866","2010-06-10",8.42
"867","2010-06-11",8.44
"868","2010-06-14",8.58
"869","2010-06-15",8.92
"870","2010-06-16",8.61
"871","2010-06-17",8.66
"872","2010-06-18",8.65
"873","2010-06-21",8.58
"874","2010-06-22",8.39
"875","2010-06-23",8.56
"876","2010-06-24",8.39
"877","2010-06-25",8.33
"878","2010-06-28",8.33
"879","2010-06-29",7.97
"880","2010-06-30",7.91
"881","2010-07-01",8.03
"882","2010-07-02",7.97
"883","2010-07-06",8.01
"884","2010-07-07",8.35
"885","2010-07-08",8.44
"886","2010-07-09",8.39
"887","2010-07-12",8.4
"888","2010-07-13",8.67
"889","2010-07-14",8.8
"890","2010-07-15",8.84
"891","2010-07-16",8.59
"892","2010-07-19",8.64
"893","2010-07-20",8.43
"894","2010-07-21",8.29
"895","2010-07-22",8.69
"896","2010-07-23",8.44
"897","2010-07-26",8.2
"898","2010-07-27",8.16
"899","2010-07-28",8.17
"900","2010-07-29",8.14
"901","2010-07-30",8.19
"902","2010-08-02",8.38
"903","2010-08-03",8.34
"904","2010-08-04",8.29
"905","2010-08-05",8.3
"906","2010-08-06",8.26
"907","2010-08-09",8.4
"908","2010-08-10",8.3
"909","2010-08-11",7.67
"910","2010-08-12",7.53
"911","2010-08-13",7.5
"912","2010-08-16",7.49
"913","2010-08-17",7.68
"914","2010-08-18",7.68
"915","2010-08-19",7.49
"916","2010-08-20",7.36
"917","2010-08-23",7.22
"918","2010-08-24",6.96
"919","2010-08-25",7.02
"920","2010-08-26",6.95
"921","2010-08-27",6.82
"922","2010-08-30",6.62
"923","2010-08-31",6.55
"924","2010-09-01",7.03
"925","2010-09-02",7.07
"926","2010-09-03",7.17
"927","2010-09-07",6.99
"928","2010-09-08",6.93
"929","2010-09-09",7.04
"930","2010-09-10",6.93
"931","2010-09-13",7.14
"932","2010-09-14",7.26
"933","2010-09-15",7.23
"934","2010-09-16",7.21
"935","2010-09-17",7.35
"936","2010-09-20",7.61
"937","2010-09-21",7.65
"938","2010-09-22",7.54
"939","2010-09-23",7.41
"940","2010-09-24",7.68
"941","2010-09-27",7.6
"942","2010-09-28",7.7
"943","2010-09-29",7.64
"944","2010-09-30",7.63
"945","2010-10-01",7.6
"946","2010-10-04",7.3
"947","2010-10-05",7.65
"948","2010-10-06",7.53
"949","2010-10-07",7.54
"950","2010-10-08",7.51
"951","2010-10-11",7.56
"952","2010-10-12",7.7
"953","2010-10-13",7.86
"954","2010-10-14",7.88
"955","2010-10-15",7.87
"956","2010-10-18",7.92
"957","2010-10-19",7.64
"958","2010-10-20",7.87
"959","2010-10-21",7.92
"960","2010-10-22",8.13
"961","2010-10-25",8.27
"962","2010-10-26",8.14
"963","2010-10-27",8.48
"964","2010-10-28",8.75
"965","2010-10-29",8.77
"966","2010-11-01",8.69
"967","2010-11-02",8.86
"968","2010-11-03",9.15
"969","2010-11-04",9.21
"970","2010-11-05",9.06
"971","2010-11-08",9.04
"972","2010-11-09",9.08
"973","2010-11-10",9.07
"974","2010-11-11",8.69
"975","2010-11-12",8.79
"976","2010-11-15",8.72
"977","2010-11-16",8.62
"978","2010-11-17",8.68
"979","2010-11-18",9.06
"980","2010-11-19",9.27
"981","2010-11-22",9.15
"982","2010-11-23",8.84
"983","2010-11-24",9.06
"984","2010-11-26",9.22
"985","2010-11-29",9.08
"986","2010-11-30",8.95
"987","2010-12-01",9.15
"988","2010-12-02",9.27
"989","2010-12-03",10.02
"990","2010-12-06",10.11
"991","2010-12-07",9.99
