"","date","AMC"
"364","2015-06-01",28
"365","2015-06-02",27.870001
"366","2015-06-03",28.440001
"367","2015-06-04",28.24
"368","2015-06-05",28.83
"369","2015-06-08",28.389999
"370","2015-06-09",28.51
"371","2015-06-10",28.219999
"372","2015-06-11",28.57
"373","2015-06-12",28.469999
"374","2015-06-15",28.870001
"375","2015-06-16",28.469999
"376","2015-06-17",28.01
"377","2015-06-18",29.58
"378","2015-06-19",30.1
"379","2015-06-22",30.549999
"380","2015-06-23",30.42
"381","2015-06-24",30.129999
"382","2015-06-25",30.280001
"383","2015-06-26",31.639999
"384","2015-06-29",30.440001
"385","2015-06-30",30.68
"386","2015-07-01",30.379999
"387","2015-07-02",30.780001
"388","2015-07-06",30.610001
"389","2015-07-07",30.85
"390","2015-07-08",30.469999
"391","2015-07-09",30.629999
"392","2015-07-10",31.35
"393","2015-07-13",31.84
"394","2015-07-14",32.639999
"395","2015-07-15",32.5
"396","2015-07-16",32.610001
"397","2015-07-17",32.82
"398","2015-07-20",32.900002
"399","2015-07-21",31.889999
"400","2015-07-22",32.330002
"401","2015-07-23",32.209999
"402","2015-07-24",31.049999
"403","2015-07-27",30.75
"404","2015-07-28",29.93
"405","2015-07-29",30.43
"406","2015-07-30",31.690001
"407","2015-07-31",32.25
"408","2015-08-03",32.169998
"409","2015-08-04",31.59
"410","2015-08-05",30.559999
"411","2015-08-06",29.469999
"412","2015-08-07",29.59
"413","2015-08-10",29.700001
"414","2015-08-11",28.280001
"415","2015-08-12",28.360001
"416","2015-08-13",29.07
"417","2015-08-14",29.459999
"418","2015-08-17",30.76
"419","2015-08-18",30.59
"420","2015-08-19",31
"421","2015-08-20",29.799999
"422","2015-08-21",29.27
"423","2015-08-24",28
"424","2015-08-25",28.459999
"425","2015-08-26",28.77
"426","2015-08-27",28.860001
"427","2015-08-28",29.01
"428","2015-08-31",28.98
"429","2015-09-01",27.709999
"430","2015-09-02",27.9
"431","2015-09-03",27.43
"432","2015-09-04",27.709999
"433","2015-09-08",27.91
"434","2015-09-09",27.16
"435","2015-09-10",27.129999
"436","2015-09-11",26.93
"437","2015-09-14",26.940001
"438","2015-09-15",27.120001
"439","2015-09-16",27.18
"440","2015-09-17",27.610001
"441","2015-09-18",27.99
"442","2015-09-21",27.190001
"443","2015-09-22",25.870001
"444","2015-09-23",25.190001
"445","2015-09-24",25.620001
"446","2015-09-25",25.49
"447","2015-09-28",24.459999
"448","2015-09-29",24.27
"449","2015-09-30",25.190001
"450","2015-10-01",24.889999
"451","2015-10-02",25.209999
"452","2015-10-05",25.700001
"453","2015-10-06",26.18
"454","2015-10-07",26.75
"455","2015-10-08",27.33
"456","2015-10-09",27.209999
"457","2015-10-12",27.34
"458","2015-10-13",27.17
"459","2015-10-14",26.98
"460","2015-10-15",27.16
"461","2015-10-16",26.82
"462","2015-10-19",27.200001
"463","2015-10-20",26.440001
"464","2015-10-21",25.49
"465","2015-10-22",26
"466","2015-10-23",26.68
"467","2015-10-26",26.59
"468","2015-10-27",26.209999
"469","2015-10-28",27.389999
"470","2015-10-29",27.32
"471","2015-10-30",27.370001
"472","2015-11-02",27.5
"473","2015-11-03",26.52
"474","2015-11-04",25.84
"475","2015-11-05",26.379999
"476","2015-11-06",27.08
"477","2015-11-09",26.76
"478","2015-11-10",27.299999
"479","2015-11-11",27.08
"480","2015-11-12",26.66
"481","2015-11-13",26.26
"482","2015-11-16",26.139999
"483","2015-11-17",25.9
"484","2015-11-18",26.15
"485","2015-11-19",25.66
"486","2015-11-20",25.549999
"487","2015-11-23",25.120001
"488","2015-11-24",24.879999
"489","2015-11-25",25.26
"490","2015-11-27",25.049999
"491","2015-11-30",25.41
"492","2015-12-01",25.440001
"493","2015-12-02",24.85
"494","2015-12-03",24.6
"495","2015-12-04",23.74
"496","2015-12-07",23.389999
"497","2015-12-08",23.57
"498","2015-12-09",23.09
"499","2015-12-10",23.58
"500","2015-12-11",23.08
"501","2015-12-14",22.91
"502","2015-12-15",24.129999
"503","2015-12-16",25.4
"504","2015-12-17",25.139999
"505","2015-12-18",24.780001
"506","2015-12-21",24.139999
"507","2015-12-22",24.57
"508","2015-12-23",23.48
"509","2015-12-24",23.25
"510","2015-12-28",23.030001
"511","2015-12-29",23.440001
"512","2015-12-30",23.66
"513","2015-12-31",24
"514","2016-01-04",23.17
"515","2016-01-05",23.440001
"516","2016-01-06",23.200001
"517","2016-01-07",22.620001
"518","2016-01-08",22.379999
"519","2016-01-11",22.290001
"520","2016-01-12",22.360001
"521","2016-01-13",21.82
"522","2016-01-14",21.57
"523","2016-01-15",20.950001
"524","2016-01-19",20.91
"525","2016-01-20",20.26
"526","2016-01-21",20.139999
"527","2016-01-22",20.200001
"528","2016-01-25",20.09
"529","2016-01-26",21.84
"530","2016-01-27",20.92
"531","2016-01-28",20.74
"532","2016-01-29",21.799999
"533","2016-02-01",21.32
"534","2016-02-02",20.85
"535","2016-02-03",21.030001
"536","2016-02-04",21.610001
"537","2016-02-05",20.27
"538","2016-02-08",20.25
"539","2016-02-09",20.059999
"540","2016-02-10",20.09
"541","2016-02-11",20.76
"542","2016-02-12",20.459999
"543","2016-02-16",22.43
"544","2016-02-17",21.719999
"545","2016-02-18",21.690001
"546","2016-02-19",21.870001
"547","2016-02-22",22.280001
"548","2016-02-23",22.040001
"549","2016-02-24",22.549999
"550","2016-02-25",22.469999
"551","2016-02-26",23.299999
"552","2016-02-29",24.030001
"553","2016-03-01",24.879999
"554","2016-03-02",25.35
"555","2016-03-03",25.700001
"556","2016-03-04",27.02
"557","2016-03-07",28.68
"558","2016-03-08",28.389999
"559","2016-03-09",28.440001
"560","2016-03-10",28.950001
"561","2016-03-11",29.540001
"562","2016-03-14",29.389999
"563","2016-03-15",28.879999
"564","2016-03-16",29
"565","2016-03-17",28.98
"566","2016-03-18",29.41
"567","2016-03-21",28.85
"568","2016-03-22",28.35
"569","2016-03-23",27.969999
"570","2016-03-24",28.059999
"571","2016-03-28",28.73
"572","2016-03-29",28.950001
"573","2016-03-30",28.360001
"574","2016-03-31",27.99
"575","2016-04-01",28.639999
"576","2016-04-04",27.83
"577","2016-04-05",27.52
"578","2016-04-06",28.120001
"579","2016-04-07",27.299999
"580","2016-04-08",27.360001
"581","2016-04-11",26.950001
"582","2016-04-12",27.389999
"583","2016-04-13",28.16
"584","2016-04-14",27.860001
"585","2016-04-15",27.57
"586","2016-04-18",28.219999
"587","2016-04-19",27.75
"588","2016-04-20",27.77
"589","2016-04-21",27.459999
"590","2016-04-22",27.459999
"591","2016-04-25",26.99
"592","2016-04-26",27.42
"593","2016-04-27",28.01
"594","2016-04-28",28.23
"595","2016-04-29",28.18
"596","2016-05-02",28.889999
"597","2016-05-03",28.530001
"598","2016-05-04",28.76
"599","2016-05-05",28.870001
"600","2016-05-06",29.15
"601","2016-05-09",29.15
"602","2016-05-10",29.93
"603","2016-05-11",29.65
"604","2016-05-12",29.23
"605","2016-05-13",29.309999
"606","2016-05-16",29.33
"607","2016-05-17",29.309999
"608","2016-05-18",28.9
"609","2016-05-19",28.030001
"610","2016-05-20",28.23
"611","2016-05-23",28.15
"612","2016-05-24",28.66
"613","2016-05-25",28.48
"614","2016-05-26",28.530001
"615","2016-05-27",29.120001
"616","2016-05-31",28.74
"617","2016-06-01",28.93
"618","2016-06-02",28.99
"619","2016-06-03",28.58
"620","2016-06-06",28.190001
"621","2016-06-07",27.91
"622","2016-06-08",27.9
"623","2016-06-09",27.82
"624","2016-06-10",26.940001
"625","2016-06-13",26.530001
"626","2016-06-14",26.58
"627","2016-06-15",26.860001
"628","2016-06-16",27.23
"629","2016-06-17",27.049999
"630","2016-06-20",27.4
"631","2016-06-21",27.1
"632","2016-06-22",26.93
"633","2016-06-23",27.24
"634","2016-06-24",26.940001
"635","2016-06-27",26.02
"636","2016-06-28",26.51
"637","2016-06-29",27.42
"638","2016-06-30",27.610001
"639","2016-07-01",28.190001
"640","2016-07-05",27.41
"641","2016-07-06",27.110001
"642","2016-07-07",27.59
"643","2016-07-08",27.59
"644","2016-07-11",27.77
"645","2016-07-12",29.799999
"646","2016-07-13",30.629999
"647","2016-07-14",30.6
"648","2016-07-15",30.629999
"649","2016-07-18",30.559999
"650","2016-07-19",30.49
"651","2016-07-20",30.059999
"652","2016-07-21",30.08
"653","2016-07-22",30.6
"654","2016-07-25",29.92
"655","2016-07-26",29.940001
"656","2016-07-27",29.26
"657","2016-07-28",29.530001
"658","2016-07-29",29.42
"659","2016-08-01",28.459999
"660","2016-08-02",27.83
"661","2016-08-03",28.23
"662","2016-08-04",28.66
"663","2016-08-05",29.030001
"664","2016-08-08",28.92
"665","2016-08-09",28.870001
"666","2016-08-10",29.4
"667","2016-08-11",29.65
"668","2016-08-12",29.799999
"669","2016-08-15",29.709999
"670","2016-08-16",29.75
"671","2016-08-17",29.66
"672","2016-08-18",30.09
"673","2016-08-19",29.91
"674","2016-08-22",29.66
"675","2016-08-23",29.75
"676","2016-08-24",30.1
"677","2016-08-25",30.16
"678","2016-08-26",29.629999
"679","2016-08-29",29.790001
"680","2016-08-30",29.82
"681","2016-08-31",30.41
"682","2016-09-01",30.51
"683","2016-09-02",30.5
"684","2016-09-06",30.530001
"685","2016-09-07",30.99
"686","2016-09-08",30.83
"687","2016-09-09",30.299999
"688","2016-09-12",31
"689","2016-09-13",30.950001
"690","2016-09-14",31
"691","2016-09-15",31.610001
"692","2016-09-16",31.91
"693","2016-09-19",31.84
"694","2016-09-20",31.77
"695","2016-09-21",31.5
"696","2016-09-22",31.66
"697","2016-09-23",31.33
"698","2016-09-26",30.629999
"699","2016-09-27",31.32
"700","2016-09-28",31.309999
"701","2016-09-29",30.799999
"702","2016-09-30",31.09
"703","2016-10-03",32.220001
"704","2016-10-04",31.629999
"705","2016-10-05",31.940001
"706","2016-10-06",32.459999
"707","2016-10-07",32.240002
"708","2016-10-10",32.299999
"709","2016-10-11",31.5
"710","2016-10-12",31.9
"711","2016-10-13",31.35
"712","2016-10-14",31.75
"713","2016-10-17",31.549999
"714","2016-10-18",31.6
"715","2016-10-19",31.549999
"716","2016-10-20",31.6
"717","2016-10-21",31.799999
"718","2016-10-24",32.099998
"719","2016-10-25",31.6
"720","2016-10-26",31.700001
"721","2016-10-27",31.450001
"722","2016-10-28",31.35
"723","2016-10-31",31.450001
"724","2016-11-01",30.700001
"725","2016-11-02",30.6
"726","2016-11-03",30.799999
"727","2016-11-04",31.299999
"728","2016-11-07",32.099998
"729","2016-11-08",32.25
"730","2016-11-09",33.400002
"731","2016-11-10",33.400002
"732","2016-11-11",34.5
"733","2016-11-14",34.5
"734","2016-11-15",34.549999
"735","2016-11-16",34.5
"736","2016-11-17",35.5
"737","2016-11-18",35.049999
"738","2016-11-21",34.75
"739","2016-11-22",34.700001
"740","2016-11-23",34.900002
"741","2016-11-25",34.950001
"742","2016-11-28",33.900002
"743","2016-11-29",34.549999
"744","2016-11-30",33.950001
"745","2016-12-01",33.5
"746","2016-12-02",32.25
"747","2016-12-05",33.099998
"748","2016-12-06",33.799999
"749","2016-12-07",32.650002
"750","2016-12-08",32.099998
"751","2016-12-09",32.599998
"752","2016-12-12",32.349998
"753","2016-12-13",32
"754","2016-12-14",31.75
"755","2016-12-15",32
"756","2016-12-16",31.9
"757","2016-12-19",33.200001
"758","2016-12-20",33.450001
"759","2016-12-21",34.700001
"760","2016-12-22",35.099998
"761","2016-12-23",35.299999
"762","2016-12-27",35.450001
"763","2016-12-28",34.549999
"764","2016-12-29",34.200001
"765","2016-12-30",33.650002
"766","2017-01-03",34.75
"767","2017-01-04",34.200001
"768","2017-01-05",34
"769","2017-01-06",33.799999
"770","2017-01-09",33.299999
"771","2017-01-10",34.150002
"772","2017-01-11",34.299999
"773","2017-01-12",34
"774","2017-01-13",34.25
"775","2017-01-17",33.900002
"776","2017-01-18",33.799999
"777","2017-01-19",33.900002
"778","2017-01-20",34.299999
"779","2017-01-23",34.099998
"780","2017-01-24",34.299999
"781","2017-01-25",34.150002
"782","2017-01-26",34.25
"783","2017-01-27",34
"784","2017-01-30",34.150002
"785","2017-01-31",33.75
"786","2017-02-01",33
"787","2017-02-02",33.049999
"788","2017-02-03",32.900002
"789","2017-02-06",32.650002
"790","2017-02-07",32.5
"791","2017-02-08",31.049999
"792","2017-02-09",31
"793","2017-02-10",31.35
"794","2017-02-13",31.35
"795","2017-02-14",31.4
"796","2017-02-15",31.5
"797","2017-02-16",31.25
"798","2017-02-17",31.200001
"799","2017-02-21",30.85
"800","2017-02-22",31.35
"801","2017-02-23",31.35
"802","2017-02-24",31.4
"803","2017-02-27",31.450001
"804","2017-02-28",31.35
"805","2017-03-01",30.4
"806","2017-03-02",29.75
"807","2017-03-03",29.4
"808","2017-03-06",29.299999
"809","2017-03-07",29.450001
"810","2017-03-08",29.549999
"811","2017-03-09",29.549999
"812","2017-03-10",30.15
"813","2017-03-13",30.4
"814","2017-03-14",30.549999
"815","2017-03-15",30.1
"816","2017-03-16",30.200001
"817","2017-03-17",30.6
"818","2017-03-20",30.6
"819","2017-03-21",30.15
"820","2017-03-22",30.299999
"821","2017-03-23",30.200001
"822","2017-03-24",30.85
"823","2017-03-27",30.799999
"824","2017-03-28",30.549999
"825","2017-03-29",30.950001
"826","2017-03-30",31.15
"827","2017-03-31",31.450001
"828","2017-04-03",31.85
"829","2017-04-04",31.549999
"830","2017-04-05",31
"831","2017-04-06",30.799999
"832","2017-04-07",30.35
"833","2017-04-10",30.65
"834","2017-04-11",30.700001
"835","2017-04-12",30.299999
"836","2017-04-13",30.200001
"837","2017-04-17",30.700001
"838","2017-04-18",30.5
"839","2017-04-19",30.4
"840","2017-04-20",30.950001
"841","2017-04-21",30.9
"842","2017-04-24",30.700001
"843","2017-04-25",31
"844","2017-04-26",31.200001
"845","2017-04-27",30.700001
"846","2017-04-28",30.299999
"847","2017-05-01",29.799999
"848","2017-05-02",30.049999
"849","2017-05-03",30.1
"850","2017-05-04",29.4
"851","2017-05-05",29.1
"852","2017-05-08",28.799999
"853","2017-05-09",28.9
"854","2017-05-10",27.950001
"855","2017-05-11",27.5
"856","2017-05-12",26.9
"857","2017-05-15",26.450001
"858","2017-05-16",25.75
"859","2017-05-17",24.6
"860","2017-05-18",24.5
"861","2017-05-19",25.299999
"862","2017-05-22",25
"863","2017-05-23",24.65
"864","2017-05-24",23.5
"865","2017-05-25",23.4
"866","2017-05-26",24.700001
"867","2017-05-30",23.35
"868","2017-05-31",22.5
"869","2017-06-01",23.450001
"870","2017-06-02",24.799999
"871","2017-06-05",25
"872","2017-06-06",24.4
"873","2017-06-07",23.75
"874","2017-06-08",23.65
"875","2017-06-09",23.299999
"876","2017-06-12",23.5
"877","2017-06-13",24.25
"878","2017-06-14",24.200001
"879","2017-06-15",24.049999
"880","2017-06-16",24.65
"881","2017-06-19",24.75
"882","2017-06-20",23.6
"883","2017-06-21",23.049999
"884","2017-06-22",23.049999
"885","2017-06-23",23.6
"886","2017-06-26",23.549999
"887","2017-06-27",23.35
"888","2017-06-28",23.9
"889","2017-06-29",23.65
"890","2017-06-30",22.75
"891","2017-07-03",23.200001
"892","2017-07-05",22.450001
"893","2017-07-06",21.65
"894","2017-07-07",21.950001
"895","2017-07-10",21.5
"896","2017-07-11",22.299999
"897","2017-07-12",21.4
"898","2017-07-13",22.15
"899","2017-07-14",21.9
"900","2017-07-17",19.700001
"901","2017-07-18",20.1
"902","2017-07-19",19.85
"903","2017-07-20",20.6
"904","2017-07-21",20.35
"905","2017-07-24",20.5
"906","2017-07-25",20.85
"907","2017-07-26",21.049999
"908","2017-07-27",20.700001
"909","2017-07-28",20.5
"910","2017-07-31",20.4
"911","2017-08-01",20.799999
"912","2017-08-02",15.2
"913","2017-08-03",15.1
"914","2017-08-04",16.25
"915","2017-08-07",16.1
"916","2017-08-08",16.15
"917","2017-08-09",15.5
"918","2017-08-10",14.45
"919","2017-08-11",14.05
"920","2017-08-14",13.6
"921","2017-08-15",13.25
"922","2017-08-16",13.3
"923","2017-08-17",13.15
"924","2017-08-18",13
"925","2017-08-21",13.05
"926","2017-08-22",12.85
"927","2017-08-23",12.55
"928","2017-08-24",12.8
"929","2017-08-25",12.9
"930","2017-08-28",13.05
"931","2017-08-29",12.85
"932","2017-08-30",13.45
"933","2017-08-31",13.4
"934","2017-09-01",14.15
"935","2017-09-05",14.5
"936","2017-09-06",14.4
"937","2017-09-07",13.8
"938","2017-09-08",13.35
"939","2017-09-11",14.1
"940","2017-09-12",14.2
"941","2017-09-13",15.2
"942","2017-09-14",16.049999
"943","2017-09-15",16.950001
"944","2017-09-18",16.65
"945","2017-09-19",15.65
"946","2017-09-20",15.35
"947","2017-09-21",15.8
"948","2017-09-22",15.9
"949","2017-09-25",15.15
"950","2017-09-26",15.4
"951","2017-09-27",15.5
"952","2017-09-28",15
"953","2017-09-29",14.7
"954","2017-10-02",14.7
"955","2017-10-03",15.9
"956","2017-10-04",15.8
"957","2017-10-05",16.049999
"958","2017-10-06",15.2
"959","2017-10-09",14
"960","2017-10-10",13.85
"961","2017-10-11",13.75
"962","2017-10-12",13.85
"963","2017-10-13",13.75
"964","2017-10-16",13.75
"965","2017-10-17",13.75
"966","2017-10-18",13.6
"967","2017-10-19",14.25
"968","2017-10-20",14
"969","2017-10-23",14.15
"970","2017-10-24",14.3
