"","date","SJR"
"107","2007-06-06",21.41
"108","2007-06-07",21.105
"109","2007-06-08",21.285
"110","2007-06-11",21.385
"111","2007-06-12",21.09
"112","2007-06-13",21.084999
"113","2007-06-14",21.049999
"114","2007-06-15",21.129999
"115","2007-06-18",20.915001
"116","2007-06-19",21.225
"117","2007-06-20",21.030001
"118","2007-06-21",21.475
"119","2007-06-22",21.32
"120","2007-06-25",21.35
"121","2007-06-26",20.85
"122","2007-06-27",21.035
"123","2007-06-28",21.08
"124","2007-06-29",21.02
"125","2007-07-02",21.209999
"126","2007-07-03",20.875
"127","2007-07-05",21.26
"128","2007-07-06",21.59
"129","2007-07-09",22.110001
"130","2007-07-10",22.025
"131","2007-07-11",22.370001
"132","2007-07-12",23.184999
"133","2007-07-13",22.825001
"134","2007-07-16",23.190001
"135","2007-07-17",23.48
"136","2007-07-18",23.879999
"137","2007-07-19",23.955
"138","2007-07-20",23.834999
"139","2007-07-23",24.67
"140","2007-07-24",25.040001
"141","2007-07-25",25.424999
"142","2007-07-26",24.875
"143","2007-07-27",24.674999
"144","2007-07-30",24.485001
"145","2007-07-31",23.764999
"146","2007-08-01",23.799999
"147","2007-08-02",23.780001
"148","2007-08-03",23.030001
"149","2007-08-06",22.700001
"150","2007-08-07",22.82
"151","2007-08-08",22.66
"152","2007-08-09",21.959999
"153","2007-08-10",22.450001
"154","2007-08-13",22.209999
"155","2007-08-14",21.51
"156","2007-08-15",21.25
"157","2007-08-16",21.17
"158","2007-08-17",21.709999
"159","2007-08-20",22.35
"160","2007-08-21",22.450001
"161","2007-08-22",22.719999
"162","2007-08-23",22.91
"163","2007-08-24",23.15
"164","2007-08-27",23.34
"165","2007-08-28",22.43
"166","2007-08-29",23.18
"167","2007-08-30",22.9
"168","2007-08-31",23.24
"169","2007-09-04",23.1
"170","2007-09-05",22.84
"171","2007-09-06",22.66
"172","2007-09-07",22.42
"173","2007-09-10",22.41
"174","2007-09-11",23.02
"175","2007-09-12",22.969999
"176","2007-09-13",23.67
"177","2007-09-14",24.15
"178","2007-09-17",24.18
"179","2007-09-18",24.629999
"180","2007-09-19",24.92
"181","2007-09-20",25.190001
"182","2007-09-21",25.15
"183","2007-09-24",25.08
"184","2007-09-25",25.139999
"185","2007-09-26",25.08
"186","2007-09-27",24.860001
"187","2007-09-28",24.84
"188","2007-10-01",25.01
"189","2007-10-02",25.299999
"190","2007-10-03",25.559999
"191","2007-10-04",25.870001
"192","2007-10-05",26.26
"193","2007-10-08",26.25
"194","2007-10-09",26.17
"195","2007-10-10",26.120001
"196","2007-10-11",26.040001
"197","2007-10-12",26.299999
"198","2007-10-15",25.639999
"199","2007-10-16",25.6
"200","2007-10-17",26.1
"201","2007-10-18",26.76
"202","2007-10-19",26.4
"203","2007-10-22",26.5
"204","2007-10-23",26.799999
"205","2007-10-24",26.59
"206","2007-10-25",26.93
"207","2007-10-26",27.08
"208","2007-10-29",27.49
"209","2007-10-30",27.65
"210","2007-10-31",27.92
"211","2007-11-01",27.290001
"212","2007-11-02",28.209999
"213","2007-11-05",27.799999
"214","2007-11-06",28.01
"215","2007-11-07",27.450001
"216","2007-11-08",27.280001
"217","2007-11-09",27.26
"218","2007-11-12",25.940001
"219","2007-11-13",26.41
"220","2007-11-14",25.67
"221","2007-11-15",24.950001
"222","2007-11-16",24.700001
"223","2007-11-19",24.23
"224","2007-11-20",23.73
"225","2007-11-21",23.65
"226","2007-11-23",23.459999
"227","2007-11-26",23.82
"228","2007-11-27",23.84
"229","2007-11-28",24.360001
"230","2007-11-29",24.59
"231","2007-11-30",24.780001
"232","2007-12-03",23.969999
"233","2007-12-04",23.719999
"234","2007-12-05",23.969999
"235","2007-12-06",24.57
"236","2007-12-07",25
"237","2007-12-10",25.1
"238","2007-12-11",24.879999
"239","2007-12-12",24.6
"240","2007-12-13",24.48
"241","2007-12-14",24.280001
"242","2007-12-17",24
"243","2007-12-18",24.15
"244","2007-12-19",24.51
"245","2007-12-20",24.57
"246","2007-12-21",24.51
"247","2007-12-24",24.879999
"248","2007-12-26",24.610001
"249","2007-12-27",24.15
"250","2007-12-28",24.41
"251","2007-12-31",23.68
"252","2008-01-02",23.74
"253","2008-01-03",24.35
"254","2008-01-04",23.889999
"255","2008-01-07",23.700001
"256","2008-01-08",22.9
"257","2008-01-09",22.4
"258","2008-01-10",22.610001
"259","2008-01-11",21.58
"260","2008-01-14",21.049999
"261","2008-01-15",20.27
"262","2008-01-16",19.6
"263","2008-01-17",19.280001
"264","2008-01-18",19.200001
"265","2008-01-22",18.139999
"266","2008-01-23",17.82
"267","2008-01-24",19.33
"268","2008-01-25",19.17
"269","2008-01-28",19.219999
"270","2008-01-29",19.66
"271","2008-01-30",19.530001
"272","2008-01-31",19.709999
"273","2008-02-01",20.639999
"274","2008-02-04",20.610001
"275","2008-02-05",19.66
"276","2008-02-06",19.49
"277","2008-02-07",19.73
"278","2008-02-08",20.07
"279","2008-02-11",20.110001
"280","2008-02-12",20.25
"281","2008-02-13",20.93
"282","2008-02-14",20.66
"283","2008-02-15",20.950001
"284","2008-02-19",20.76
"285","2008-02-20",20.26
"286","2008-02-21",19.870001
"287","2008-02-22",20.280001
"288","2008-02-25",20.309999
"289","2008-02-26",20.75
"290","2008-02-27",20.25
"291","2008-02-28",20.379999
"292","2008-02-29",19.48
"293","2008-03-03",18.959999
"294","2008-03-04",18.450001
"295","2008-03-05",18.51
"296","2008-03-06",18.48
"297","2008-03-07",18.58
"298","2008-03-10",18.18
"299","2008-03-11",18.709999
"300","2008-03-12",18.4
"301","2008-03-13",18.35
"302","2008-03-14",18.450001
"303","2008-03-17",17.629999
"304","2008-03-18",18.09
"305","2008-03-19",17.16
"306","2008-03-20",17.780001
"307","2008-03-24",18.49
"308","2008-03-25",18.629999
"309","2008-03-26",18.440001
"310","2008-03-27",18.190001
"311","2008-03-28",17.790001
"312","2008-03-31",18.18
"313","2008-04-01",19.469999
"314","2008-04-02",19.530001
"315","2008-04-03",19.719999
"316","2008-04-04",20.32
"317","2008-04-07",19.65
"318","2008-04-08",19.99
"319","2008-04-09",19.68
"320","2008-04-10",20
"321","2008-04-11",20.709999
"322","2008-04-14",19.809999
"323","2008-04-15",19.610001
"324","2008-04-16",20.35
"325","2008-04-17",19.82
"326","2008-04-18",20.559999
"327","2008-04-21",20.18
"328","2008-04-22",20.459999
"329","2008-04-23",20.76
"330","2008-04-24",20.59
"331","2008-04-25",20.6
"332","2008-04-28",20.940001
"333","2008-04-29",20.950001
"334","2008-04-30",21.23
"335","2008-05-01",20.940001
"336","2008-05-02",21.43
"337","2008-05-05",20.559999
"338","2008-05-06",20.51
"339","2008-05-07",21.190001
"340","2008-05-08",21.389999
"341","2008-05-09",21.700001
"342","2008-05-12",21.91
"343","2008-05-13",22.07
"344","2008-05-14",22.07
"345","2008-05-15",22.1
"346","2008-05-16",21.92
"347","2008-05-19",22.059999
"348","2008-05-20",21.799999
"349","2008-05-21",20.870001
"350","2008-05-22",21.959999
"351","2008-05-23",21.690001
"352","2008-05-27",20.5
"353","2008-05-28",20.73
"354","2008-05-29",20.540001
"355","2008-05-30",20.719999
"356","2008-06-02",20.58
"357","2008-06-03",20.34
"358","2008-06-04",20.389999
"359","2008-06-05",20.690001
"360","2008-06-06",20.43
"361","2008-06-09",20.32
"362","2008-06-10",20.48
"363","2008-06-11",19.75
"364","2008-06-12",19.549999
"365","2008-06-13",19.6
"366","2008-06-16",20.07
"367","2008-06-17",19.690001
"368","2008-06-18",19.91
"369","2008-06-19",19.65
"370","2008-06-20",19.049999
"371","2008-06-23",19.08
"372","2008-06-24",19.01
"373","2008-06-25",19.84
"374","2008-06-26",18.99
"375","2008-06-27",19.58
"376","2008-06-30",20.360001
"377","2008-07-01",20.450001
"378","2008-07-02",20.690001
"379","2008-07-03",20.719999
"380","2008-07-07",20.59
"381","2008-07-08",21.41
"382","2008-07-09",21.309999
"383","2008-07-10",21.280001
"384","2008-07-11",21.17
"385","2008-07-14",20.85
"386","2008-07-15",21.219999
"387","2008-07-16",21.690001
"388","2008-07-17",21.540001
"389","2008-07-18",22.870001
"390","2008-07-21",22.52
"391","2008-07-22",22.42
"392","2008-07-23",22.82
"393","2008-07-24",22.23
"394","2008-07-25",21.74
"395","2008-07-28",21.440001
"396","2008-07-29",21.15
"397","2008-07-30",21.18
"398","2008-07-31",20.969999
"399","2008-08-01",20.99
"400","2008-08-04",20.59
"401","2008-08-05",21.129999
"402","2008-08-06",20.940001
"403","2008-08-07",21.02
"404","2008-08-08",20.84
"405","2008-08-11",20.879999
"406","2008-08-12",21.559999
"407","2008-08-13",21.75
"408","2008-08-14",21.16
"409","2008-08-15",21.18
"410","2008-08-18",20.77
"411","2008-08-19",20.370001
"412","2008-08-20",20.57
"413","2008-08-21",21.02
"414","2008-08-22",20.620001
"415","2008-08-25",20.77
"416","2008-08-26",21.059999
"417","2008-08-27",21.1
"418","2008-08-28",21.92
"419","2008-08-29",21.52
"420","2008-09-02",22.309999
"421","2008-09-03",22.18
"422","2008-09-04",21.23
"423","2008-09-05",21.49
"424","2008-09-08",21.67
"425","2008-09-09",21.719999
"426","2008-09-10",21.85
"427","2008-09-11",21.92
"428","2008-09-12",22.389999
"429","2008-09-15",21.74
"430","2008-09-16",21.620001
"431","2008-09-17",20.950001
"432","2008-09-18",21.709999
"433","2008-09-19",21.35
"434","2008-09-22",21.18
"435","2008-09-23",20.549999
"436","2008-09-24",20.709999
"437","2008-09-25",21.16
"438","2008-09-26",21.309999
"439","2008-09-29",20.040001
"440","2008-09-30",20.33
"441","2008-10-01",19.99
"442","2008-10-02",19.51
"443","2008-10-03",19.01
"444","2008-10-06",18.32
"445","2008-10-07",18.32
"446","2008-10-08",18
"447","2008-10-09",16.879999
"448","2008-10-10",16.76
"449","2008-10-13",17.98
"450","2008-10-14",17.620001
"451","2008-10-15",16.66
"452","2008-10-16",17.309999
"453","2008-10-17",17.67
"454","2008-10-20",17.469999
"455","2008-10-21",16.889999
"456","2008-10-22",15.82
"457","2008-10-23",15.67
"458","2008-10-24",15.65
"459","2008-10-27",14.61
"460","2008-10-28",15.74
"461","2008-10-29",16.959999
"462","2008-10-30",17.389999
"463","2008-10-31",17.799999
"464","2008-11-03",18.559999
"465","2008-11-04",19.360001
"466","2008-11-05",18.82
"467","2008-11-06",18.73
"468","2008-11-07",18.65
"469","2008-11-10",18.48
"470","2008-11-11",18.18
"471","2008-11-12",17.1
"472","2008-11-13",18.139999
"473","2008-11-14",18.33
"474","2008-11-17",17.75
"475","2008-11-18",17.48
"476","2008-11-19",16.549999
"477","2008-11-20",15.51
"478","2008-11-21",15.68
"479","2008-11-24",16.709999
"480","2008-11-25",17.16
"481","2008-11-26",16.98
"482","2008-11-28",17.09
"483","2008-12-01",17.139999
"484","2008-12-02",16.809999
"485","2008-12-03",17.01
"486","2008-12-04",16.889999
"487","2008-12-05",17.059999
"488","2008-12-08",18.15
"489","2008-12-09",17.379999
"490","2008-12-10",16.9
"491","2008-12-11",16.84
"492","2008-12-12",17.07
"493","2008-12-15",17.09
"494","2008-12-16",17.66
"495","2008-12-17",17.5
"496","2008-12-18",17.23
"497","2008-12-19",17.33
"498","2008-12-22",17.83
"499","2008-12-23",17.58
"500","2008-12-24",17.469999
"501","2008-12-26",17.280001
"502","2008-12-29",17.049999
"503","2008-12-30",17.700001
"504","2008-12-31",17.68
"505","2009-01-02",18.23
"506","2009-01-05",18.780001
"507","2009-01-06",18.32
"508","2009-01-07",17.940001
"509","2009-01-08",18.32
"510","2009-01-09",17.51
"511","2009-01-12",16.719999
"512","2009-01-13",16.67
"513","2009-01-14",16
"514","2009-01-15",16.76
"515","2009-01-16",17.27
"516","2009-01-20",16.549999
"517","2009-01-21",16.780001
"518","2009-01-22",16.4
"519","2009-01-23",16.42
"520","2009-01-26",16.68
"521","2009-01-27",16.6
"522","2009-01-28",16.860001
"523","2009-01-29",16.629999
"524","2009-01-30",16.15
"525","2009-02-02",16.200001
"526","2009-02-03",16.440001
"527","2009-02-04",16.4
"528","2009-02-05",16.559999
"529","2009-02-06",16.73
"530","2009-02-09",16.950001
"531","2009-02-10",16.209999
"532","2009-02-11",16.17
"533","2009-02-12",16.25
"534","2009-02-13",16.27
"535","2009-02-17",15.63
"536","2009-02-18",15.07
"537","2009-02-19",15
"538","2009-02-20",14.75
"539","2009-02-23",14.39
"540","2009-02-24",14.86
"541","2009-02-25",14.74
"542","2009-02-26",14.79
"543","2009-02-27",14.72
"544","2009-03-02",13.98
"545","2009-03-03",13.55
"546","2009-03-04",14.56
"547","2009-03-05",14.06
"548","2009-03-06",14.05
"549","2009-03-09",13.61
"550","2009-03-10",14.81
"551","2009-03-11",14.51
"552","2009-03-12",15.12
"553","2009-03-13",14.7
"554","2009-03-16",14.92
"555","2009-03-17",15.31
"556","2009-03-18",15.82
"557","2009-03-19",15.62
"558","2009-03-20",15.61
"559","2009-03-23",16.4
"560","2009-03-24",16.18
"561","2009-03-25",16.09
"562","2009-03-26",16.709999
"563","2009-03-27",16.370001
"564","2009-03-30",15.23
"565","2009-03-31",15.15
"566","2009-04-01",15.21
"567","2009-04-02",15.93
"568","2009-04-03",15.83
"569","2009-04-06",15.81
"570","2009-04-07",15.62
"571","2009-04-08",15.71
"572","2009-04-09",15.43
"573","2009-04-13",15.53
"574","2009-04-14",15.3
"575","2009-04-15",15.6
"576","2009-04-16",15.41
"577","2009-04-17",15.26
"578","2009-04-20",14.96
"579","2009-04-21",14.64
"580","2009-04-22",14.65
"581","2009-04-23",14.9
"582","2009-04-24",15.11
"583","2009-04-27",15.38
"584","2009-04-28",15.3
"585","2009-04-29",15.78
"586","2009-04-30",15.42
"587","2009-05-01",15.55
"588","2009-05-04",16.52
"589","2009-05-05",16.639999
"590","2009-05-06",16.43
"591","2009-05-07",16.51
"592","2009-05-08",16.75
"593","2009-05-11",16.559999
"594","2009-05-12",16.629999
"595","2009-05-13",16.51
"596","2009-05-14",16.360001
"597","2009-05-15",15.93
"598","2009-05-18",16.33
"599","2009-05-19",16.370001
"600","2009-05-20",16.66
"601","2009-05-21",16.65
"602","2009-05-22",16.959999
"603","2009-05-26",17.25
"604","2009-05-27",17
"605","2009-05-28",17.24
"606","2009-05-29",17.389999
"607","2009-06-01",17.24
"608","2009-06-02",17.190001
"609","2009-06-03",16.950001
"610","2009-06-04",17.09
"611","2009-06-05",16.940001
"612","2009-06-08",16.799999
"613","2009-06-09",17.040001
"614","2009-06-10",17.02
"615","2009-06-11",16.959999
"616","2009-06-12",16.950001
"617","2009-06-15",16.629999
"618","2009-06-16",16.51
"619","2009-06-17",16.68
"620","2009-06-18",16.74
"621","2009-06-19",17.07
"622","2009-06-22",16.530001
"623","2009-06-23",16.41
"624","2009-06-24",16.66
"625","2009-06-25",16.99
"626","2009-06-26",17.110001
"627","2009-06-29",16.950001
"628","2009-06-30",16.860001
"629","2009-07-01",16.959999
"630","2009-07-02",16.360001
"631","2009-07-06",16.280001
"632","2009-07-07",15.66
"633","2009-07-08",15.49
"634","2009-07-09",15.55
"635","2009-07-10",15.48
"636","2009-07-13",15.66
"637","2009-07-14",16
"638","2009-07-15",16.540001
"639","2009-07-16",16.66
"640","2009-07-17",16.82
"641","2009-07-20",17.110001
"642","2009-07-21",17.09
"643","2009-07-22",17.16
"644","2009-07-23",17.42
"645","2009-07-24",17.389999
"646","2009-07-27",17.549999
"647","2009-07-28",17.309999
"648","2009-07-29",17.190001
"649","2009-07-30",17.379999
"650","2009-07-31",17.530001
"651","2009-08-03",17.66
"652","2009-08-04",17.690001
"653","2009-08-05",17.690001
"654","2009-08-06",17.469999
"655","2009-08-07",17.559999
"656","2009-08-10",17.27
"657","2009-08-11",16.690001
"658","2009-08-12",16.799999
"659","2009-08-13",17.15
"660","2009-08-14",16.93
"661","2009-08-17",16.6
"662","2009-08-18",16.83
"663","2009-08-19",16.93
"664","2009-08-20",16.76
"665","2009-08-21",17.23
"666","2009-08-24",17.209999
"667","2009-08-25",17.120001
"668","2009-08-26",16.790001
"669","2009-08-27",17.01
"670","2009-08-28",16.91
"671","2009-08-31",17.139999
"672","2009-09-01",16.93
"673","2009-09-02",17.09
"674","2009-09-03",17.09
"675","2009-09-04",17.469999
"676","2009-09-08",17.51
"677","2009-09-09",17.51
"678","2009-09-10",17.48
"679","2009-09-11",17.540001
"680","2009-09-14",17.719999
"681","2009-09-15",18.030001
"682","2009-09-16",18.190001
"683","2009-09-17",18.17
"684","2009-09-18",18.139999
"685","2009-09-21",17.83
"686","2009-09-22",18.1
"687","2009-09-23",17.950001
"688","2009-09-24",17.530001
"689","2009-09-25",17.48
"690","2009-09-28",17.639999
"691","2009-09-29",17.82
"692","2009-09-30",18.01
"693","2009-10-01",17.549999
"694","2009-10-02",17.65
"695","2009-10-05",18.110001
"696","2009-10-06",18.610001
"697","2009-10-07",18.93
"698","2009-10-08",19.030001
"699","2009-10-09",19.17
"700","2009-10-12",19.200001
"701","2009-10-13",19.139999
"702","2009-10-14",19.280001
"703","2009-10-15",19.049999
"704","2009-10-16",19.16
"705","2009-10-19",19.16
"706","2009-10-20",19.16
"707","2009-10-21",19.200001
"708","2009-10-22",19.58
"709","2009-10-23",18.98
"710","2009-10-26",18.360001
"711","2009-10-27",18.27
"712","2009-10-28",17.92
"713","2009-10-29",18.09
"714","2009-10-30",17.75
"715","2009-11-02",17.99
"716","2009-11-03",18
"717","2009-11-04",18.040001
"718","2009-11-05",18.27
"719","2009-11-06",18.43
"720","2009-11-09",18.790001
"721","2009-11-10",18.969999
"722","2009-11-11",19.1
"723","2009-11-12",18.68
"724","2009-11-13",18.77
"725","2009-11-16",18.9
"726","2009-11-17",18.99
"727","2009-11-18",18.93
"728","2009-11-19",18.76
"729","2009-11-20",18.620001
"730","2009-11-23",18.76
"731","2009-11-24",18.91
"732","2009-11-25",19.309999
"733","2009-11-27",19.26
"734","2009-11-30",19.32
"735","2009-12-01",19.790001
"736","2009-12-02",19.93
"737","2009-12-03",19.940001
"738","2009-12-04",20.110001
"739","2009-12-07",20.690001
"740","2009-12-08",20.469999
"741","2009-12-09",20.6
"742","2009-12-10",20.91
"743","2009-12-11",20.57
"744","2009-12-14",20.459999
"745","2009-12-15",20.16
"746","2009-12-16",20.15
"747","2009-12-17",20.040001
"748","2009-12-18",20.540001
"749","2009-12-21",20.540001
"750","2009-12-22",20.42
"751","2009-12-23",20.440001
"752","2009-12-24",20.5
"753","2009-12-28",20.68
"754","2009-12-29",20.389999
"755","2009-12-30",20.24
"756","2009-12-31",20.57
"757","2010-01-04",20.66
"758","2010-01-05",20.049999
"759","2010-01-06",19.84
"760","2010-01-07",20.110001
"761","2010-01-08",20.15
"762","2010-01-11",20.370001
"763","2010-01-12",20.059999
"764","2010-01-13",20.18
"765","2010-01-14",20.09
"766","2010-01-15",19.690001
"767","2010-01-19",19.790001
"768","2010-01-20",19.549999
"769","2010-01-21",19.370001
"770","2010-01-22",19.110001
"771","2010-01-25",19.209999
"772","2010-01-26",18.879999
"773","2010-01-27",18.799999
"774","2010-01-28",18.700001
"775","2010-01-29",18.620001
"776","2010-02-01",18.84
"777","2010-02-02",19.139999
"778","2010-02-03",18.75
"779","2010-02-04",18.07
"780","2010-02-05",18.4
"781","2010-02-08",18.209999
"782","2010-02-09",18.68
"783","2010-02-10",18.68
"784","2010-02-11",18.82
"785","2010-02-12",18.34
"786","2010-02-16",18.719999
"787","2010-02-17",18.950001
"788","2010-02-18",19.129999
"789","2010-02-19",19.360001
"790","2010-02-22",19.15
"791","2010-02-23",18.860001
"792","2010-02-24",18.860001
"793","2010-02-25",18.73
"794","2010-02-26",18.9
"795","2010-03-01",19.17
"796","2010-03-02",19.51
"797","2010-03-03",19.879999
"798","2010-03-04",19.799999
"799","2010-03-05",20.139999
"800","2010-03-08",19.950001
"801","2010-03-09",19.860001
"802","2010-03-10",19.809999
"803","2010-03-11",19.84
"804","2010-03-12",20.190001
"805","2010-03-15",20.190001
"806","2010-03-16",20.280001
"807","2010-03-17",20.219999
"808","2010-03-18",19.940001
"809","2010-03-19",19.700001
"810","2010-03-22",19.66
"811","2010-03-23",19.77
"812","2010-03-24",19.540001
"813","2010-03-25",19.629999
"814","2010-03-26",19.59
"815","2010-03-29",19.73
"816","2010-03-30",19.85
"817","2010-03-31",19.870001
"818","2010-04-01",20
"819","2010-04-05",19.969999
"820","2010-04-06",19.92
"821","2010-04-07",19.49
"822","2010-04-08",19.58
"823","2010-04-09",19.790001
"824","2010-04-12",19.68
"825","2010-04-13",19.690001
"826","2010-04-14",19.709999
"827","2010-04-15",19.73
"828","2010-04-16",19.26
"829","2010-04-19",19.440001
"830","2010-04-20",19.719999
"831","2010-04-21",19.719999
"832","2010-04-22",19.440001
"833","2010-04-23",19.379999
"834","2010-04-26",19.4
"835","2010-04-27",18.969999
"836","2010-04-28",18.889999
"837","2010-04-29",19.120001
"838","2010-04-30",18.809999
"839","2010-05-03",18.549999
"840","2010-05-04",18.66
"841","2010-05-05",18.440001
"842","2010-05-06",17.93
"843","2010-05-07",18.120001
"844","2010-05-10",18.68
"845","2010-05-11",18.92
"846","2010-05-12",19.059999
"847","2010-05-13",19
"848","2010-05-14",18.57
"849","2010-05-17",18.440001
"850","2010-05-18",18.32
"851","2010-05-19",17.959999
"852","2010-05-20",17.35
"853","2010-05-21",17.940001
"854","2010-05-24",17.639999
"855","2010-05-25",17.93
"856","2010-05-26",17.91
"857","2010-05-27",18.360001
"858","2010-05-28",18.26
"859","2010-06-01",17.9
"860","2010-06-02",18.620001
"861","2010-06-03",18.629999
"862","2010-06-04",18.08
"863","2010-06-07",18.389999
"864","2010-06-08",18.74
"865","2010-06-09",18.99
"866","2010-06-10",19.32
"867","2010-06-11",19.190001
"868","2010-06-14",19.280001
"869","2010-06-15",19.68
"870","2010-06-16",19.65
"871","2010-06-17",19.620001
"872","2010-06-18",19.459999
"873","2010-06-21",19.33
"874","2010-06-22",19.059999
"875","2010-06-23",18.870001
"876","2010-06-24",18.639999
"877","2010-06-25",18.629999
"878","2010-06-28",18.65
"879","2010-06-29",18.18
"880","2010-06-30",18.030001
"881","2010-07-01",18.35
"882","2010-07-02",18.42
"883","2010-07-06",18.82
"884","2010-07-07",19.190001
"885","2010-07-08",19.209999
"886","2010-07-09",19.59
"887","2010-07-12",19.459999
"888","2010-07-13",19.530001
"889","2010-07-14",19.389999
"890","2010-07-15",19.41
"891","2010-07-16",19.129999
"892","2010-07-19",19.280001
"893","2010-07-20",19.6
"894","2010-07-21",19.379999
"895","2010-07-22",19.559999
"896","2010-07-23",19.84
"897","2010-07-26",19.799999
"898","2010-07-27",19.52
"899","2010-07-28",19.42
"900","2010-07-29",19.5
"901","2010-07-30",19.59
"902","2010-08-02",19.92
"903","2010-08-03",19.82
"904","2010-08-04",20.59
"905","2010-08-05",20.709999
"906","2010-08-06",20.389999
"907","2010-08-09",20.450001
"908","2010-08-10",20.299999
"909","2010-08-11",19.559999
"910","2010-08-12",19.74
"911","2010-08-13",19.92
"912","2010-08-16",19.950001
"913","2010-08-17",20.459999
"914","2010-08-18",20.469999
"915","2010-08-19",20.23
"916","2010-08-20",20.35
"917","2010-08-23",20.32
"918","2010-08-24",20.370001
"919","2010-08-25",20.09
"920","2010-08-26",20.219999
"921","2010-08-27",20.610001
"922","2010-08-30",20.549999
"923","2010-08-31",20.549999
"924","2010-09-01",20.93
"925","2010-09-02",21.23
"926","2010-09-03",21.5
"927","2010-09-07",21.6
"928","2010-09-08",21.639999
"929","2010-09-09",21.66
"930","2010-09-10",21.84
"931","2010-09-13",21.76
"932","2010-09-14",21.379999
"933","2010-09-15",21.65
"934","2010-09-16",21.57
"935","2010-09-17",21.34
"936","2010-09-20",21.65
"937","2010-09-21",21.52
"938","2010-09-22",21.559999
"939","2010-09-23",21.42
"940","2010-09-24",21.889999
"941","2010-09-27",21.59
"942","2010-09-28",21.82
"943","2010-09-29",21.84
"944","2010-09-30",22.01
"945","2010-10-01",21.860001
"946","2010-10-04",21.9
"947","2010-10-05",22.309999
"948","2010-10-06",22.26
"949","2010-10-07",22.18
"950","2010-10-08",22.23
"951","2010-10-11",22.32
"952","2010-10-12",22.27
"953","2010-10-13",22.33
"954","2010-10-14",22.450001
"955","2010-10-15",22.32
"956","2010-10-18",22.719999
"957","2010-10-19",22.33
"958","2010-10-20",22.58
"959","2010-10-21",22.85
"960","2010-10-22",21.549999
"961","2010-10-25",21.58
"962","2010-10-26",21.379999
"963","2010-10-27",21.18
"964","2010-10-28",21.290001
"965","2010-10-29",21.379999
"966","2010-11-01",21.48
"967","2010-11-02",21.42
"968","2010-11-03",21.360001
"969","2010-11-04",21.52
"970","2010-11-05",21.65
