"","date","EZPW"
"102","2007-05-30",15
"103","2007-05-31",15.03
"104","2007-06-01",15.05
"105","2007-06-04",14.72
"106","2007-06-05",14.97
"107","2007-06-06",14.56
"108","2007-06-07",13.8
"109","2007-06-08",14.29
"110","2007-06-11",14.15
"111","2007-06-12",13.84
"112","2007-06-13",14.1
"113","2007-06-14",13.99
"114","2007-06-15",14.01
"115","2007-06-18",13.85
"116","2007-06-19",14
"117","2007-06-20",13.33
"118","2007-06-21",13.51
"119","2007-06-22",13.39
"120","2007-06-25",13.29
"121","2007-06-26",13.35
"122","2007-06-27",13.46
"123","2007-06-28",12.82
"124","2007-06-29",13.24
"125","2007-07-02",12.57
"126","2007-07-03",12.86
"127","2007-07-05",12.61
"128","2007-07-06",12.55
"129","2007-07-09",12.38
"130","2007-07-10",11.84
"131","2007-07-11",12.28
"132","2007-07-12",12.82
"133","2007-07-13",12.74
"134","2007-07-16",12.51
"135","2007-07-17",12.89
"136","2007-07-18",12.69
"137","2007-07-19",13
"138","2007-07-20",13
"139","2007-07-23",12.8
"140","2007-07-24",12.81
"141","2007-07-25",13.07
"142","2007-07-26",12.49
"143","2007-07-27",12.39
"144","2007-07-30",12.37
"145","2007-07-31",12.04
"146","2007-08-01",11.87
"147","2007-08-02",12.18
"148","2007-08-03",11.37
"149","2007-08-06",11.19
"150","2007-08-07",10.55
"151","2007-08-08",10.73
"152","2007-08-09",10.46
"153","2007-08-10",11.43
"154","2007-08-13",11.43
"155","2007-08-14",11.39
"156","2007-08-15",11.21
"157","2007-08-16",11.5
"158","2007-08-17",12.32
"159","2007-08-20",11.94
"160","2007-08-21",12.57
"161","2007-08-22",12.86
"162","2007-08-23",12.52
"163","2007-08-24",12.72
"164","2007-08-27",12.52
"165","2007-08-28",12.05
"166","2007-08-29",12.23
"167","2007-08-30",12.01
"168","2007-08-31",12.17
"169","2007-09-04",12.39
"170","2007-09-05",12.24
"171","2007-09-06",12.37
"172","2007-09-07",12.03
"173","2007-09-10",11.74
"174","2007-09-11",11.99
"175","2007-09-12",11.87
"176","2007-09-13",11.98
"177","2007-09-14",11.95
"178","2007-09-17",11.84
"179","2007-09-18",12.83
"180","2007-09-19",13.57
"181","2007-09-20",13.52
"182","2007-09-21",13.32
"183","2007-09-24",13.43
"184","2007-09-25",13.37
"185","2007-09-26",13.4
"186","2007-09-27",13.56
"187","2007-09-28",13.47
"188","2007-10-01",13.82
"189","2007-10-02",14.3
"190","2007-10-03",14.16
"191","2007-10-04",13.78
"192","2007-10-05",13.99
"193","2007-10-08",13.93
"194","2007-10-09",14.75
"195","2007-10-10",14.45
"196","2007-10-11",14.14
"197","2007-10-12",14.39
"198","2007-10-15",13.98
"199","2007-10-16",13.99
"200","2007-10-17",13.67
"201","2007-10-18",13.25
"202","2007-10-19",12.96
"203","2007-10-22",13.3
"204","2007-10-23",13.37
"205","2007-10-24",13.2
"206","2007-10-25",12.93
"207","2007-10-26",13.26
"208","2007-10-29",13.05
"209","2007-10-30",12.94
"210","2007-10-31",13.16
"211","2007-11-01",12.4
"212","2007-11-02",12.32
"213","2007-11-05",12.14
"214","2007-11-06",12.49
"215","2007-11-07",11.97
"216","2007-11-08",12.41
"217","2007-11-09",13.14
"218","2007-11-12",13.08
"219","2007-11-13",13.3
"220","2007-11-14",13
"221","2007-11-15",12.84
"222","2007-11-16",12.77
"223","2007-11-19",12.52
"224","2007-11-20",12.2
"225","2007-11-21",11.98
"226","2007-11-23",12.68
"227","2007-11-26",12.03
"228","2007-11-27",12.33
"229","2007-11-28",12.61
"230","2007-11-29",12.42
"231","2007-11-30",12.56
"232","2007-12-03",12.28
"233","2007-12-04",11.99
"234","2007-12-05",11.95
"235","2007-12-06",11.95
"236","2007-12-07",11.88
"237","2007-12-10",12.3
"238","2007-12-11",11.87
"239","2007-12-12",12.02
"240","2007-12-13",11.94
"241","2007-12-14",11.59
"242","2007-12-17",11.61
"243","2007-12-18",11.79
"244","2007-12-19",11.76
"245","2007-12-20",11.22
"246","2007-12-21",11.34
"247","2007-12-24",11.56
"248","2007-12-26",11.53
"249","2007-12-27",11.05
"250","2007-12-28",11.07
"251","2007-12-31",11.29
"252","2008-01-02",10.85
"253","2008-01-03",10.86
"254","2008-01-04",10.4
"255","2008-01-07",10.8
"256","2008-01-08",10.73
"257","2008-01-09",11.24
"258","2008-01-10",11.41
"259","2008-01-11",11.03
"260","2008-01-14",11.15
"261","2008-01-15",10.7
"262","2008-01-16",11.01
"263","2008-01-17",10.66
"264","2008-01-18",10.91
"265","2008-01-22",11.08
"266","2008-01-23",11.42
"267","2008-01-24",11.65
"268","2008-01-25",12.55
"269","2008-01-28",12.96
"270","2008-01-29",13.25
"271","2008-01-30",13.18
"272","2008-01-31",13.2
"273","2008-02-01",13.45
"274","2008-02-04",13.03
"275","2008-02-05",12.63
"276","2008-02-06",12.71
"277","2008-02-07",12.7
"278","2008-02-08",12.52
"279","2008-02-11",12.17
"280","2008-02-12",12.25
"281","2008-02-13",12.67
"282","2008-02-14",12.28
"283","2008-02-15",12.1
"284","2008-02-19",12.15
"285","2008-02-20",12.19
"286","2008-02-21",11.82
"287","2008-02-22",11.76
"288","2008-02-25",12.05
"289","2008-02-26",11.81
"290","2008-02-27",12.36
"291","2008-02-28",12.08
"292","2008-02-29",11.73
"293","2008-03-03",11.63
"294","2008-03-04",11.57
"295","2008-03-05",11.44
"296","2008-03-06",11.11
"297","2008-03-07",10.94
"298","2008-03-10",10.63
"299","2008-03-11",10.95
"300","2008-03-12",11.39
"301","2008-03-13",11.24
"302","2008-03-14",10.97
"303","2008-03-17",11.45
"304","2008-03-18",12.31
"305","2008-03-19",11.91
"306","2008-03-20",12.38
"307","2008-03-24",12.91
"308","2008-03-25",13.03
"309","2008-03-26",12.75
"310","2008-03-27",12.67
"311","2008-03-28",12.39
"312","2008-03-31",12.31
"313","2008-04-01",12.9
"314","2008-04-02",13.01
"315","2008-04-03",13
"316","2008-04-04",13.39
"317","2008-04-07",13.63
"318","2008-04-08",13.53
"319","2008-04-09",13.25
"320","2008-04-10",13.19
"321","2008-04-11",12.96
"322","2008-04-14",12.71
"323","2008-04-15",13
"324","2008-04-16",13.46
"325","2008-04-17",13.7
"326","2008-04-18",14.04
"327","2008-04-21",13.68
"328","2008-04-22",13.62
"329","2008-04-23",14.08
"330","2008-04-24",14.7
"331","2008-04-25",12.87
"332","2008-04-28",13
"333","2008-04-29",12.76
"334","2008-04-30",12.14
"335","2008-05-01",12.32
"336","2008-05-02",12.13
"337","2008-05-05",12.18
"338","2008-05-06",12.27
"339","2008-05-07",12.06
"340","2008-05-08",11.89
"341","2008-05-09",12.18
"342","2008-05-12",12.23
"343","2008-05-13",12.13
"344","2008-05-14",12.1
"345","2008-05-15",12.47
"346","2008-05-16",12.13
"347","2008-05-19",12.13
"348","2008-05-20",12.18
"349","2008-05-21",12.06
"350","2008-05-22",12.08
"351","2008-05-23",12.36
"352","2008-05-27",12.46
"353","2008-05-28",12.06
"354","2008-05-29",12.4
"355","2008-05-30",12.63
"356","2008-06-02",12.36
"357","2008-06-03",12.03
"358","2008-06-04",12.1
"359","2008-06-05",12.33
"360","2008-06-06",12.85
"361","2008-06-09",13.14
"362","2008-06-10",13.38
"363","2008-06-11",13.2
"364","2008-06-12",13.8
"365","2008-06-13",13.98
"366","2008-06-16",14.23
"367","2008-06-17",13.78
"368","2008-06-18",13.53
"369","2008-06-19",13.53
"370","2008-06-20",13.48
"371","2008-06-23",13.27
"372","2008-06-24",13.6
"373","2008-06-25",13.8
"374","2008-06-26",13.16
"375","2008-06-27",12.95
"376","2008-06-30",12.75
"377","2008-07-01",13.03
"378","2008-07-02",12.87
"379","2008-07-03",13.01
"380","2008-07-07",14.12
"381","2008-07-08",15.47
"382","2008-07-09",15.41
"383","2008-07-10",16.09
"384","2008-07-11",16.360001
"385","2008-07-14",16.129999
"386","2008-07-15",15.64
"387","2008-07-16",16.75
"388","2008-07-17",17.75
"389","2008-07-18",17.48
"390","2008-07-21",16.780001
"391","2008-07-22",17.35
"392","2008-07-23",18.790001
"393","2008-07-24",17.219999
"394","2008-07-25",17.84
"395","2008-07-28",17.92
"396","2008-07-29",18.16
"397","2008-07-30",17.959999
"398","2008-07-31",17.98
"399","2008-08-01",18.02
"400","2008-08-04",17.26
"401","2008-08-05",17.75
"402","2008-08-06",17.889999
"403","2008-08-07",17.5
"404","2008-08-08",17.1
"405","2008-08-11",15.43
"406","2008-08-12",14.66
"407","2008-08-13",15.2
"408","2008-08-14",14.97
"409","2008-08-15",15.21
"410","2008-08-18",14.46
"411","2008-08-19",14.42
"412","2008-08-20",14.7
"413","2008-08-21",14.63
"414","2008-08-22",14.88
"415","2008-08-25",14.47
"416","2008-08-26",14.48
"417","2008-08-27",14.81
"418","2008-08-28",15.6
"419","2008-08-29",15.59
"420","2008-09-02",15.99
"421","2008-09-03",16.41
"422","2008-09-04",15.48
"423","2008-09-05",15.62
"424","2008-09-08",17.110001
"425","2008-09-09",16.18
"426","2008-09-10",16.799999
"427","2008-09-11",16.540001
"428","2008-09-12",16.389999
"429","2008-09-15",15.56
"430","2008-09-16",16.35
"431","2008-09-17",15.89
"432","2008-09-18",15.4
"433","2008-09-19",16.540001
"434","2008-09-22",16.049999
"435","2008-09-23",16.35
"436","2008-09-24",16.290001
"437","2008-09-25",16.379999
"438","2008-09-26",17.09
"439","2008-09-29",17.48
"440","2008-09-30",18.799999
"441","2008-10-01",18.280001
"442","2008-10-02",17.51
"443","2008-10-03",16.940001
"444","2008-10-06",15.99
"445","2008-10-07",15.05
"446","2008-10-08",13.88
"447","2008-10-09",12.04
"448","2008-10-10",12.57
"449","2008-10-13",14.07
"450","2008-10-14",13.77
"451","2008-10-15",13.14
"452","2008-10-16",13.97
"453","2008-10-17",13.52
"454","2008-10-20",15.1
"455","2008-10-21",15.56
"456","2008-10-22",14.54
"457","2008-10-23",13.22
"458","2008-10-24",13.62
"459","2008-10-27",13.21
"460","2008-10-28",15.4
"461","2008-10-29",14.78
"462","2008-10-30",16.639999
"463","2008-10-31",15.84
"464","2008-11-03",15.9
"465","2008-11-04",15.59
"466","2008-11-05",14.54
"467","2008-11-06",14.44
"468","2008-11-07",15.26
"469","2008-11-10",15.44
"470","2008-11-11",15.7
"471","2008-11-12",15.45
"472","2008-11-13",16.77
"473","2008-11-14",15.35
"474","2008-11-17",14.55
"475","2008-11-18",14.55
"476","2008-11-19",13.71
"477","2008-11-20",13.38
"478","2008-11-21",15
"479","2008-11-24",15.89
"480","2008-11-25",15.97
"481","2008-11-26",16.610001
"482","2008-11-28",16.49
"483","2008-12-01",15.22
"484","2008-12-02",16.18
"485","2008-12-03",16.85
"486","2008-12-04",15.67
"487","2008-12-05",16.940001
"488","2008-12-08",17.5
"489","2008-12-09",16.59
"490","2008-12-10",16.77
"491","2008-12-11",16.35
"492","2008-12-12",16.870001
"493","2008-12-15",16.940001
"494","2008-12-16",17.459999
"495","2008-12-17",17.559999
"496","2008-12-18",16.25
"497","2008-12-19",16
"498","2008-12-22",15.29
"499","2008-12-23",14.93
"500","2008-12-24",14.81
"501","2008-12-26",14.73
"502","2008-12-29",14.25
"503","2008-12-30",14.81
"504","2008-12-31",15.21
"505","2009-01-02",15.73
"506","2009-01-05",16.09
"507","2009-01-06",16.790001
"508","2009-01-07",14.18
"509","2009-01-08",13.79
"510","2009-01-09",13.71
"511","2009-01-12",14.09
"512","2009-01-13",13.86
"513","2009-01-14",13.6
"514","2009-01-15",14.19
"515","2009-01-16",14.05
"516","2009-01-20",13.93
"517","2009-01-21",13.26
"518","2009-01-22",12.49
"519","2009-01-23",14.15
"520","2009-01-26",14.43
"521","2009-01-27",14.65
"522","2009-01-28",14.66
"523","2009-01-29",14.06
"524","2009-01-30",13.57
"525","2009-02-02",13.92
"526","2009-02-03",13.58
"527","2009-02-04",13.26
"528","2009-02-05",13.53
"529","2009-02-06",13.87
"530","2009-02-09",14.01
"531","2009-02-10",13.74
"532","2009-02-11",13.71
"533","2009-02-12",13.87
"534","2009-02-13",13.71
"535","2009-02-17",13.11
"536","2009-02-18",12.9
"537","2009-02-19",12.74
"538","2009-02-20",12.29
"539","2009-02-23",12.35
"540","2009-02-24",12.96
"541","2009-02-25",12.71
"542","2009-02-26",11.23
"543","2009-02-27",10.28
"544","2009-03-02",9.63
"545","2009-03-03",9.85
"546","2009-03-04",10.49
"547","2009-03-05",9.98
"548","2009-03-06",9.91
"549","2009-03-09",9.58
"550","2009-03-10",10.31
"551","2009-03-11",10.46
"552","2009-03-12",10.91
"553","2009-03-13",11.17
"554","2009-03-16",10.99
"555","2009-03-17",10.85
"556","2009-03-18",11.27
"557","2009-03-19",11.44
"558","2009-03-20",10.94
"559","2009-03-23",10.99
"560","2009-03-24",10.88
"561","2009-03-25",11.5
"562","2009-03-26",12.34
"563","2009-03-27",12.06
"564","2009-03-30",11.7
"565","2009-03-31",11.57
"566","2009-04-01",11.65
"567","2009-04-02",12.17
"568","2009-04-03",12.45
"569","2009-04-06",11.97
"570","2009-04-07",11.51
"571","2009-04-08",11.68
"572","2009-04-09",12.72
"573","2009-04-13",12.92
"574","2009-04-14",12.64
"575","2009-04-15",12.96
"576","2009-04-16",12.96
"577","2009-04-17",13.01
"578","2009-04-20",12.55
"579","2009-04-21",13.1
"580","2009-04-22",13.25
"581","2009-04-23",13.25
"582","2009-04-24",12.53
"583","2009-04-27",12.06
"584","2009-04-28",12.11
"585","2009-04-29",12.64
"586","2009-04-30",12.39
"587","2009-05-01",12.33
"588","2009-05-04",12.5
"589","2009-05-05",12.57
"590","2009-05-06",12.76
"591","2009-05-07",12.81
"592","2009-05-08",13.14
"593","2009-05-11",12.54
"594","2009-05-12",12.29
"595","2009-05-13",11.84
"596","2009-05-14",11.82
"597","2009-05-15",11.68
"598","2009-05-18",11.99
"599","2009-05-19",11.77
"600","2009-05-20",11.69
"601","2009-05-21",11.65
"602","2009-05-22",11.48
"603","2009-05-26",11.99
"604","2009-05-27",11.79
"605","2009-05-28",11.94
"606","2009-05-29",12.15
"607","2009-06-01",12.7
"608","2009-06-02",12.6
"609","2009-06-03",12.99
"610","2009-06-04",13.04
"611","2009-06-05",13.1
"612","2009-06-08",12.93
"613","2009-06-09",13.11
"614","2009-06-10",12.97
"615","2009-06-11",12.89
"616","2009-06-12",10.99
"617","2009-06-15",10.64
"618","2009-06-16",10.36
"619","2009-06-17",10.2
"620","2009-06-18",10.41
"621","2009-06-19",10.88
"622","2009-06-22",10.78
"623","2009-06-23",10.53
"624","2009-06-24",10.51
"625","2009-06-25",10.6
"626","2009-06-26",10.55
"627","2009-06-29",10.7
"628","2009-06-30",10.78
"629","2009-07-01",10.55
"630","2009-07-02",10.36
"631","2009-07-06",10.42
"632","2009-07-07",10.21
"633","2009-07-08",10.19
"634","2009-07-09",10.09
"635","2009-07-10",10.26
"636","2009-07-13",10.35
"637","2009-07-14",10.29
"638","2009-07-15",10.67
"639","2009-07-16",10.8
"640","2009-07-17",10.53
"641","2009-07-20",10.56
"642","2009-07-21",11.23
"643","2009-07-22",11.53
"644","2009-07-23",11.81
"645","2009-07-24",12.08
"646","2009-07-27",12.02
"647","2009-07-28",12.35
"648","2009-07-29",12.48
"649","2009-07-30",12.63
"650","2009-07-31",12.65
"651","2009-08-03",12.75
"652","2009-08-04",12.56
"653","2009-08-05",12.49
"654","2009-08-06",12.21
"655","2009-08-07",12.45
"656","2009-08-10",12.58
"657","2009-08-11",12.49
"658","2009-08-12",12.58
"659","2009-08-13",12.5
"660","2009-08-14",12.25
"661","2009-08-17",12.02
"662","2009-08-18",12.23
"663","2009-08-19",12.41
"664","2009-08-20",12.38
"665","2009-08-21",12.77
"666","2009-08-24",13.23
"667","2009-08-25",13.24
"668","2009-08-26",13.4
"669","2009-08-27",13.41
"670","2009-08-28",13.46
"671","2009-08-31",13.37
"672","2009-09-01",12.67
"673","2009-09-02",12.53
"674","2009-09-03",12.52
"675","2009-09-04",12.63
"676","2009-09-08",12.89
"677","2009-09-09",12.91
"678","2009-09-10",13.09
"679","2009-09-11",12.98
"680","2009-09-14",13.01
"681","2009-09-15",13.17
"682","2009-09-16",13.38
"683","2009-09-17",13.19
"684","2009-09-18",13.25
"685","2009-09-21",13.22
"686","2009-09-22",13.25
"687","2009-09-23",13.01
"688","2009-09-24",12.95
"689","2009-09-25",13.56
"690","2009-09-28",13.78
"691","2009-09-29",13.66
"692","2009-09-30",13.66
"693","2009-10-01",13.17
"694","2009-10-02",13.21
"695","2009-10-05",13.57
"696","2009-10-06",14.29
"697","2009-10-07",14.23
"698","2009-10-08",14.46
"699","2009-10-09",14.34
"700","2009-10-12",14.43
"701","2009-10-13",14.12
"702","2009-10-14",14.13
"703","2009-10-15",14.16
"704","2009-10-16",14.07
"705","2009-10-19",14.25
"706","2009-10-20",14.27
"707","2009-10-21",13.92
"708","2009-10-22",14.26
"709","2009-10-23",14.06
"710","2009-10-26",13.93
"711","2009-10-27",13.8
"712","2009-10-28",13.5
"713","2009-10-29",13.41
"714","2009-10-30",12.97
"715","2009-11-02",13.14
"716","2009-11-03",13.15
"717","2009-11-04",13.08
"718","2009-11-05",13.78
"719","2009-11-06",14.28
"720","2009-11-09",14.76
"721","2009-11-10",14.85
"722","2009-11-11",14.81
"723","2009-11-12",14.4
"724","2009-11-13",14.43
"725","2009-11-16",15.26
"726","2009-11-17",15.1
"727","2009-11-18",15.07
"728","2009-11-19",14.78
"729","2009-11-20",14.72
"730","2009-11-23",15.24
"731","2009-11-24",15.04
"732","2009-11-25",15.05
"733","2009-11-27",14.69
"734","2009-11-30",14.77
"735","2009-12-01",15.21
"736","2009-12-02",15.65
"737","2009-12-03",15.44
"738","2009-12-04",15.62
"739","2009-12-07",15.75
"740","2009-12-08",15.5
"741","2009-12-09",15.54
"742","2009-12-10",15.66
"743","2009-12-11",16.040001
"744","2009-12-14",16.48
"745","2009-12-15",16.16
"746","2009-12-16",16.42
"747","2009-12-17",16.360001
"748","2009-12-18",16.610001
"749","2009-12-21",16.98
"750","2009-12-22",16.93
"751","2009-12-23",17.049999
"752","2009-12-24",17.15
"753","2009-12-28",17.35
"754","2009-12-29",17.370001
"755","2009-12-30",17.26
"756","2009-12-31",17.200001
"757","2010-01-04",17.459999
"758","2010-01-05",16.870001
"759","2010-01-06",16.83
"760","2010-01-07",17.02
"761","2010-01-08",17.219999
"762","2010-01-11",17.690001
"763","2010-01-12",17.860001
"764","2010-01-13",17.959999
"765","2010-01-14",18.23
"766","2010-01-15",17.91
"767","2010-01-19",18.16
"768","2010-01-20",18.110001
"769","2010-01-21",18.25
"770","2010-01-22",18.040001
"771","2010-01-25",17.59
"772","2010-01-26",17.639999
"773","2010-01-27",18.24
"774","2010-01-28",18.299999
"775","2010-01-29",18.16
"776","2010-02-01",18.07
"777","2010-02-02",17.870001
"778","2010-02-03",17.959999
"779","2010-02-04",17.440001
"780","2010-02-05",17.49
"781","2010-02-08",17.75
"782","2010-02-09",17.75
"783","2010-02-10",17.74
"784","2010-02-11",18
"785","2010-02-12",17.940001
"786","2010-02-16",18
"787","2010-02-17",18.309999
"788","2010-02-18",18.84
"789","2010-02-19",18.68
"790","2010-02-22",19.6
"791","2010-02-23",19.639999
"792","2010-02-24",19.860001
"793","2010-02-25",19.969999
"794","2010-02-26",19.73
"795","2010-03-01",20.059999
"796","2010-03-02",20.450001
"797","2010-03-03",19.92
"798","2010-03-04",20.24
"799","2010-03-05",20.82
"800","2010-03-08",20.99
"801","2010-03-09",21.41
"802","2010-03-10",21.84
"803","2010-03-11",21.52
"804","2010-03-12",21.969999
"805","2010-03-15",20.4
"806","2010-03-16",20.49
"807","2010-03-17",20.690001
"808","2010-03-18",20.73
"809","2010-03-19",20.43
"810","2010-03-22",20.77
"811","2010-03-23",20.67
"812","2010-03-24",21.09
"813","2010-03-25",21.040001
"814","2010-03-26",20.92
"815","2010-03-29",21.219999
"816","2010-03-30",20.790001
"817","2010-03-31",20.6
"818","2010-04-01",20.950001
"819","2010-04-05",21.48
"820","2010-04-06",21.68
"821","2010-04-07",21.08
"822","2010-04-08",21.139999
"823","2010-04-09",20.959999
"824","2010-04-12",21.58
"825","2010-04-13",21.66
"826","2010-04-14",21.799999
"827","2010-04-15",22.059999
"828","2010-04-16",21.389999
"829","2010-04-19",21.950001
"830","2010-04-20",22.700001
"831","2010-04-21",22.66
"832","2010-04-22",23.040001
"833","2010-04-23",23.309999
"834","2010-04-26",23.34
"835","2010-04-27",22.15
"836","2010-04-28",22.389999
"837","2010-04-29",22.540001
"838","2010-04-30",20.74
"839","2010-05-03",21.35
"840","2010-05-04",21.08
"841","2010-05-05",19.27
"842","2010-05-06",18.969999
"843","2010-05-07",18.299999
"844","2010-05-10",19.299999
"845","2010-05-11",18.950001
"846","2010-05-12",19.02
"847","2010-05-13",19.09
"848","2010-05-14",18.6
"849","2010-05-17",18.98
"850","2010-05-18",18.15
"851","2010-05-19",18.92
"852","2010-05-20",17.76
"853","2010-05-21",18.040001
"854","2010-05-24",17.85
"855","2010-05-25",17.870001
"856","2010-05-26",18.17
"857","2010-05-27",18.530001
"858","2010-05-28",18.309999
"859","2010-06-01",17.860001
"860","2010-06-02",18.459999
"861","2010-06-03",18.360001
"862","2010-06-04",17.809999
"863","2010-06-07",17.780001
"864","2010-06-08",17.629999
"865","2010-06-09",17.799999
"866","2010-06-10",18.290001
"867","2010-06-11",18.65
"868","2010-06-14",18.620001
"869","2010-06-15",19.120001
"870","2010-06-16",18.98
"871","2010-06-17",18.860001
"872","2010-06-18",18.65
"873","2010-06-21",18.91
"874","2010-06-22",18.92
"875","2010-06-23",18.76
"876","2010-06-24",18.549999
"877","2010-06-25",19.040001
"878","2010-06-28",19.09
"879","2010-06-29",18.620001
"880","2010-06-30",18.549999
"881","2010-07-01",18.629999
"882","2010-07-02",18.549999
"883","2010-07-06",18.629999
"884","2010-07-07",19.290001
"885","2010-07-08",19.35
"886","2010-07-09",19.68
"887","2010-07-12",19.65
"888","2010-07-13",20.6
"889","2010-07-14",20.68
"890","2010-07-15",20.66
"891","2010-07-16",19.969999
"892","2010-07-19",19.790001
"893","2010-07-20",20.110001
"894","2010-07-21",19.780001
"895","2010-07-22",20.16
"896","2010-07-23",20.17
"897","2010-07-26",20.49
"898","2010-07-27",20.32
"899","2010-07-28",19.99
"900","2010-07-29",19.719999
"901","2010-07-30",19.9
"902","2010-08-02",20.209999
"903","2010-08-03",19.639999
"904","2010-08-04",19.610001
"905","2010-08-05",19.32
"906","2010-08-06",19.530001
"907","2010-08-09",20.16
"908","2010-08-10",19.49
"909","2010-08-11",18.360001
"910","2010-08-12",18.49
"911","2010-08-13",18.33
"912","2010-08-16",18.360001
"913","2010-08-17",18.83
"914","2010-08-18",18.790001
"915","2010-08-19",18.57
"916","2010-08-20",18.709999
"917","2010-08-23",18.59
"918","2010-08-24",18.4
"919","2010-08-25",18.379999
"920","2010-08-26",18.059999
"921","2010-08-27",18.6
"922","2010-08-30",18.209999
"923","2010-08-31",17.98
"924","2010-09-01",18.58
"925","2010-09-02",19.16
"926","2010-09-03",19.33
"927","2010-09-07",18.82
"928","2010-09-08",18.700001
"929","2010-09-09",18.700001
"930","2010-09-10",18.49
"931","2010-09-13",19
"932","2010-09-14",19.1
"933","2010-09-15",18.879999
"934","2010-09-16",18.629999
"935","2010-09-17",18.469999
"936","2010-09-20",19.030001
"937","2010-09-21",18.93
"938","2010-09-22",18.66
"939","2010-09-23",18.219999
"940","2010-09-24",19.57
"941","2010-09-27",19.639999
"942","2010-09-28",19.92
"943","2010-09-29",19.91
"944","2010-09-30",20.040001
"945","2010-10-01",19.84
"946","2010-10-04",19.27
"947","2010-10-05",20.120001
"948","2010-10-06",20.719999
"949","2010-10-07",20.610001
"950","2010-10-08",21.01
"951","2010-10-11",21.1
"952","2010-10-12",20.780001
"953","2010-10-13",21.33
"954","2010-10-14",21.4
"955","2010-10-15",21.200001
"956","2010-10-18",21.4
"957","2010-10-19",21.309999
"958","2010-10-20",21.780001
"959","2010-10-21",21.559999
"960","2010-10-22",21.610001
"961","2010-10-25",21.17
"962","2010-10-26",21.309999
"963","2010-10-27",21.23
"964","2010-10-28",21.16
"965","2010-10-29",21.48
"966","2010-11-01",21.17
"967","2010-11-02",21.370001
"968","2010-11-03",22.15
"969","2010-11-04",22.379999
"970","2010-11-05",24.469999
"971","2010-11-08",25.02
"972","2010-11-09",24.959999
"973","2010-11-10",25.309999
"974","2010-11-11",25.51
"975","2010-11-12",25.190001
"976","2010-11-15",25.190001
"977","2010-11-16",25.02
"978","2010-11-17",24.5
"979","2010-11-18",24.57
"980","2010-11-19",24.620001
"981","2010-11-22",24.719999
"982","2010-11-23",24.610001
"983","2010-11-24",24.950001
"984","2010-11-26",25.9
"985","2010-11-29",25.41
"986","2010-11-30",25.16
"987","2010-12-01",26.26
"988","2010-12-02",27.27
"989","2010-12-03",26.610001
