"","date","ISSC"
"102","2007-05-30",26.049999
"103","2007-05-31",26.280001
"104","2007-06-01",27.52
"105","2007-06-04",27.280001
"106","2007-06-05",28.049999
"107","2007-06-06",27.17
"108","2007-06-07",27.309999
"109","2007-06-08",27.24
"110","2007-06-11",26.82
"111","2007-06-12",25.790001
"112","2007-06-13",25.51
"113","2007-06-14",24.92
"114","2007-06-15",24.790001
"115","2007-06-18",25.5
"116","2007-06-19",25.26
"117","2007-06-20",24.08
"118","2007-06-21",23.639999
"119","2007-06-22",22.83
"120","2007-06-25",22
"121","2007-06-26",22.4
"122","2007-06-27",23.73
"123","2007-06-28",23.059999
"124","2007-06-29",23.219999
"125","2007-07-02",23.690001
"126","2007-07-03",23.780001
"127","2007-07-05",23.870001
"128","2007-07-06",23.799999
"129","2007-07-09",22.93
"130","2007-07-10",21.530001
"131","2007-07-11",21.35
"132","2007-07-12",21.969999
"133","2007-07-13",21.6
"134","2007-07-16",20.5
"135","2007-07-17",21.23
"136","2007-07-18",21.200001
"137","2007-07-19",20.950001
"138","2007-07-20",19.950001
"139","2007-07-23",19.98
"140","2007-07-24",19.059999
"141","2007-07-25",18.5
"142","2007-07-26",19.889999
"143","2007-07-27",18.209999
"144","2007-07-30",18.540001
"145","2007-07-31",17.83
"146","2007-08-01",16.530001
"147","2007-08-02",16.200001
"148","2007-08-03",15.58
"149","2007-08-06",15.16
"150","2007-08-07",19.99
"151","2007-08-08",22
"152","2007-08-09",22.66
"153","2007-08-10",19.83
"154","2007-08-13",15.9
"155","2007-08-14",15.56
"156","2007-08-15",14.84
"157","2007-08-16",14.79
"158","2007-08-17",16.59
"159","2007-08-20",15.7
"160","2007-08-21",16
"161","2007-08-22",16.200001
"162","2007-08-23",16.41
"163","2007-08-24",16.709999
"164","2007-08-27",17.200001
"165","2007-08-28",17.59
"166","2007-08-29",18.129999
"167","2007-08-30",18.1
"168","2007-08-31",18.059999
"169","2007-09-04",18.83
"170","2007-09-05",18.09
"171","2007-09-06",18.41
"172","2007-09-07",17.459999
"173","2007-09-10",17.59
"174","2007-09-11",17.49
"175","2007-09-12",17.950001
"176","2007-09-13",17.809999
"177","2007-09-14",17.67
"178","2007-09-17",17.34
"179","2007-09-18",17.4
"180","2007-09-19",17.23
"181","2007-09-20",18.110001
"182","2007-09-21",19.549999
"183","2007-09-24",18.110001
"184","2007-09-25",18.34
"185","2007-09-26",17.879999
"186","2007-09-27",18.889999
"187","2007-09-28",18.969999
"188","2007-10-01",19
"189","2007-10-02",19.889999
"190","2007-10-03",18.84
"191","2007-10-04",19.42
"192","2007-10-05",19.66
"193","2007-10-08",19.799999
"194","2007-10-09",20.42
"195","2007-10-10",20.120001
"196","2007-10-11",19.01
"197","2007-10-12",19.280001
"198","2007-10-15",19.129999
"199","2007-10-16",18.469999
"200","2007-10-17",18.5
"201","2007-10-18",18.85
"202","2007-10-19",18.530001
"203","2007-10-22",18.790001
"204","2007-10-23",19.389999
"205","2007-10-24",19.73
"206","2007-10-25",19.780001
"207","2007-10-26",20.290001
"208","2007-10-29",20.9
"209","2007-10-30",21.5
"210","2007-10-31",21.620001
"211","2007-11-01",21.139999
"212","2007-11-02",21.459999
"213","2007-11-05",20.4
"214","2007-11-06",19.110001
"215","2007-11-07",17.139999
"216","2007-11-08",16.92
"217","2007-11-09",16.52
"218","2007-11-12",15.71
"219","2007-11-13",15.64
"220","2007-11-14",15.7
"221","2007-11-15",15.22
"222","2007-11-16",15.19
"223","2007-11-19",14.76
"224","2007-11-20",14
"225","2007-11-21",13.88
"226","2007-11-23",14.01
"227","2007-11-26",13.77
"228","2007-11-27",14.05
"229","2007-11-28",14.23
"230","2007-11-29",13.86
"231","2007-11-30",14.23
"232","2007-12-03",13.22
"233","2007-12-04",13.08
"234","2007-12-05",13.71
"235","2007-12-06",10.93
"236","2007-12-07",10.83
"237","2007-12-10",10.36
"238","2007-12-11",9.73
"239","2007-12-12",9.98
"240","2007-12-13",9.9
"241","2007-12-14",9.85
"242","2007-12-17",9.31
"243","2007-12-18",9.24
"244","2007-12-19",9.25
"245","2007-12-20",9.71
"246","2007-12-21",9.88
"247","2007-12-24",9.97
"248","2007-12-26",9.87
"249","2007-12-27",9.55
"250","2007-12-28",9.32
"251","2007-12-31",9.69
"252","2008-01-02",9.43
"253","2008-01-03",9.3
"254","2008-01-04",9.11
"255","2008-01-07",9.09
"256","2008-01-08",9.15
"257","2008-01-09",9.16
"258","2008-01-10",9.14
"259","2008-01-11",9.22
"260","2008-01-14",9.4
"261","2008-01-15",9.5
"262","2008-01-16",10.91
"263","2008-01-17",10.22
"264","2008-01-18",10.22
"265","2008-01-22",10.62
"266","2008-01-23",11.74
"267","2008-01-24",11.65
"268","2008-01-25",11.47
"269","2008-01-28",11.32
"270","2008-01-29",11.97
"271","2008-01-30",11.74
"272","2008-01-31",11.23
"273","2008-02-01",10.73
"274","2008-02-04",10.12
"275","2008-02-05",9.31
"276","2008-02-06",8.77
"277","2008-02-07",8.6
"278","2008-02-08",8.37
"279","2008-02-11",8.2
"280","2008-02-12",8.01
"281","2008-02-13",8.13
"282","2008-02-14",8.64
"283","2008-02-15",8.48
"284","2008-02-19",8.22
"285","2008-02-20",8.05
"286","2008-02-21",7.77
"287","2008-02-22",8.78
"288","2008-02-25",9.56
"289","2008-02-26",9.75
"290","2008-02-27",9.72
"291","2008-02-28",9.13
"292","2008-02-29",9.05
"293","2008-03-03",9
"294","2008-03-04",9.48
"295","2008-03-05",9.52
"296","2008-03-06",8.53
"297","2008-03-07",8.5
"298","2008-03-10",7.89
"299","2008-03-11",8.76
"300","2008-03-12",9.06
"301","2008-03-13",9.19
"302","2008-03-14",8.64
"303","2008-03-17",8.48
"304","2008-03-18",10.21
"305","2008-03-19",10.98
"306","2008-03-20",10.61
"307","2008-03-24",10.96
"308","2008-03-25",10.71
"309","2008-03-26",11
"310","2008-03-27",11.36
"311","2008-03-28",10.43
"312","2008-03-31",10.57
"313","2008-04-01",11.39
"314","2008-04-02",11.75
"315","2008-04-03",11.29
"316","2008-04-04",10.54
"317","2008-04-07",10.73
"318","2008-04-08",10.91
"319","2008-04-09",10.34
"320","2008-04-10",10.53
"321","2008-04-11",10.1
"322","2008-04-14",9.77
"323","2008-04-15",9.99
"324","2008-04-16",10.13
"325","2008-04-17",9.94
"326","2008-04-18",10.41
"327","2008-04-21",9.72
"328","2008-04-22",9.29
"329","2008-04-23",9.02
"330","2008-04-24",9.8
"331","2008-04-25",9.58
"332","2008-04-28",9.41
"333","2008-04-29",9.15
"334","2008-04-30",9.25
"335","2008-05-01",9.94
"336","2008-05-02",9.86
"337","2008-05-05",9.25
"338","2008-05-06",9.72
"339","2008-05-07",8.14
"340","2008-05-08",8.68
"341","2008-05-09",8.82
"342","2008-05-12",8.45
"343","2008-05-13",8.6
"344","2008-05-14",8.51
"345","2008-05-15",8.58
"346","2008-05-16",8.38
"347","2008-05-19",8.24
"348","2008-05-20",8.29
"349","2008-05-21",8.14
"350","2008-05-22",7.92
"351","2008-05-23",7.58
"352","2008-05-27",7.59
"353","2008-05-28",7.52
"354","2008-05-29",7.66
"355","2008-05-30",7.74
"356","2008-06-02",7.68
"357","2008-06-03",7.55
"358","2008-06-04",7.87
"359","2008-06-05",8.12
"360","2008-06-06",7.64
"361","2008-06-09",7.65
"362","2008-06-10",7.56
"363","2008-06-11",7.62
"364","2008-06-12",7.51
"365","2008-06-13",7.55
"366","2008-06-16",7.09
"367","2008-06-17",6.9
"368","2008-06-18",6.68
"369","2008-06-19",6.98
"370","2008-06-20",7.03
"371","2008-06-23",7.06
"372","2008-06-24",7.42
"373","2008-06-25",7.06
"374","2008-06-26",7.14
"375","2008-06-27",6.57
"376","2008-06-30",6.45
"377","2008-07-01",5.96
"378","2008-07-02",5.82
"379","2008-07-03",5.75
"380","2008-07-07",5.61
"381","2008-07-08",6.3
"382","2008-07-09",6.16
"383","2008-07-10",6.19
"384","2008-07-11",5.82
"385","2008-07-14",5.85
"386","2008-07-15",5.51
"387","2008-07-16",5.95
"388","2008-07-17",6.13
"389","2008-07-18",6.38
"390","2008-07-21",6.2
"391","2008-07-22",6.25
"392","2008-07-23",6.08
"393","2008-07-24",5.58
"394","2008-07-25",5.61
"395","2008-07-28",5.47
"396","2008-07-29",6.42
"397","2008-07-30",7.36
"398","2008-07-31",6.63
"399","2008-08-01",7.72
"400","2008-08-04",7.72
"401","2008-08-05",8.37
"402","2008-08-06",8.42
"403","2008-08-07",8.08
"404","2008-08-08",8.45
"405","2008-08-11",8.46
"406","2008-08-12",8.67
"407","2008-08-13",8.73
"408","2008-08-14",8.65
"409","2008-08-15",8.63
"410","2008-08-18",8.52
"411","2008-08-19",6.17
"412","2008-08-20",6.25
"413","2008-08-21",5.9
"414","2008-08-22",5.85
"415","2008-08-25",5.57
"416","2008-08-26",5.58
"417","2008-08-27",5.82
"418","2008-08-28",5.95
"419","2008-08-29",5.99
"420","2008-09-02",6.04
"421","2008-09-03",6.25
"422","2008-09-04",6.15
"423","2008-09-05",6.05
"424","2008-09-08",6.2
"425","2008-09-09",7.01
"426","2008-09-10",6.14
"427","2008-09-11",5.99
"428","2008-09-12",6.08
"429","2008-09-15",5.9
"430","2008-09-16",4.95
"431","2008-09-17",4.88
"432","2008-09-18",6.21
"433","2008-09-19",5.74
"434","2008-09-22",5.5
"435","2008-09-23",5.75
"436","2008-09-24",5.55
"437","2008-09-25",5.42
"438","2008-09-26",5.57
"439","2008-09-29",5.4
"440","2008-09-30",5.45
"441","2008-10-01",5.52
"442","2008-10-02",5.67
"443","2008-10-03",5.6
"444","2008-10-06",5.76
"445","2008-10-07",5.55
"446","2008-10-08",6.76
"447","2008-10-09",7.12
"448","2008-10-10",6.76
"449","2008-10-13",6.99
"450","2008-10-14",7.1
"451","2008-10-15",5.86
"452","2008-10-16",6.7
"453","2008-10-17",7.06
"454","2008-10-20",7.27
"455","2008-10-21",7.06
"456","2008-10-22",7.06
"457","2008-10-23",6.78
"458","2008-10-24",6.47
"459","2008-10-27",6
"460","2008-10-28",6.07
"461","2008-10-29",6.45
"462","2008-10-30",5.85
"463","2008-10-31",6.15
"464","2008-11-03",5.93
"465","2008-11-04",6.24
"466","2008-11-05",6.64
"467","2008-11-06",6.05
"468","2008-11-07",5.89
"469","2008-11-10",5.87
"470","2008-11-11",6.02
"471","2008-11-12",5.35
"472","2008-11-13",5.58
"473","2008-11-14",4.98
"474","2008-11-17",4.71
"475","2008-11-18",4.59
"476","2008-11-19",4.47
"477","2008-11-20",3.84
"478","2008-11-21",3.59
"479","2008-11-24",3.55
"480","2008-11-25",3.5
"481","2008-11-26",3.65
"482","2008-11-28",4.09
"483","2008-12-01",4.3
"484","2008-12-02",4.54
"485","2008-12-03",4.42
"486","2008-12-04",4.26
"487","2008-12-05",4.17
"488","2008-12-08",4
"489","2008-12-09",3.98
"490","2008-12-10",3.95
"491","2008-12-11",3.55
"492","2008-12-12",3.67
"493","2008-12-15",3.89
"494","2008-12-16",3.95
"495","2008-12-17",3.96
"496","2008-12-18",3.98
"497","2008-12-19",3.52
"498","2008-12-22",3.7
"499","2008-12-23",3.59
"500","2008-12-24",3.85
"501","2008-12-26",3.98
"502","2008-12-29",3.3
"503","2008-12-30",3.48
"504","2008-12-31",3.95
"505","2009-01-02",3.95
"506","2009-01-05",3.58
"507","2009-01-06",3.58
"508","2009-01-07",3.59
"509","2009-01-08",3.55
"510","2009-01-09",3.49
"511","2009-01-12",3.7
"512","2009-01-13",3.84
"513","2009-01-14",3.41
"514","2009-01-15",3.8
"515","2009-01-16",3.47
"516","2009-01-20",3.48
"517","2009-01-21",3.71
"518","2009-01-22",3.18
"519","2009-01-23",2.86
"520","2009-01-26",2.74
"521","2009-01-27",2.6
"522","2009-01-28",2.62
"523","2009-01-29",3.18
"524","2009-01-30",3.11
"525","2009-02-02",3.19
"526","2009-02-03",3.32
"527","2009-02-04",3.65
"528","2009-02-05",3.93
"529","2009-02-06",3.88
"530","2009-02-09",3.93
"531","2009-02-10",3.98
"532","2009-02-11",4.3
"533","2009-02-12",4.64
"534","2009-02-13",5.38
"535","2009-02-17",5.44
"536","2009-02-18",5.55
"537","2009-02-19",5.75
"538","2009-02-20",5.55
"539","2009-02-23",5.38
"540","2009-02-24",5.18
"541","2009-02-25",5
"542","2009-02-26",5.06
"543","2009-02-27",5.17
"544","2009-03-02",4.98
"545","2009-03-03",4.33
"546","2009-03-04",4.45
"547","2009-03-05",4.35
"548","2009-03-06",3.96
"549","2009-03-09",3.84
"550","2009-03-10",3.99
"551","2009-03-11",3.94
"552","2009-03-12",3.99
"553","2009-03-13",4.19
"554","2009-03-16",4.32
"555","2009-03-17",4.29
"556","2009-03-18",4.11
"557","2009-03-19",3.98
"558","2009-03-20",3.9
"559","2009-03-23",4.23
"560","2009-03-24",4.22
"561","2009-03-25",4.32
"562","2009-03-26",4.53
"563","2009-03-27",4.29
"564","2009-03-30",4.5
"565","2009-03-31",4.2
"566","2009-04-01",4.58
"567","2009-04-02",5.03
"568","2009-04-03",5.19
"569","2009-04-06",5.19
"570","2009-04-07",5.47
"571","2009-04-08",5.61
"572","2009-04-09",5.68
"573","2009-04-13",5.62
"574","2009-04-14",5.65
"575","2009-04-15",5.71
"576","2009-04-16",5.71
"577","2009-04-17",5.71
"578","2009-04-20",5.52
"579","2009-04-21",5.5
"580","2009-04-22",5.59
"581","2009-04-23",5
"582","2009-04-24",4.97
"583","2009-04-27",4.91
"584","2009-04-28",4.74
"585","2009-04-29",4.74
"586","2009-04-30",4.8
"587","2009-05-01",4.73
"588","2009-05-04",4.75
"589","2009-05-05",4.52
"590","2009-05-06",4.84
"591","2009-05-07",4.55
"592","2009-05-08",4.49
"593","2009-05-11",4.52
"594","2009-05-12",4.5
"595","2009-05-13",4.49
"596","2009-05-14",4.41
"597","2009-05-15",4.39
"598","2009-05-18",4.41
"599","2009-05-19",4.49
"600","2009-05-20",4.65
"601","2009-05-21",4.45
"602","2009-05-22",4.29
"603","2009-05-26",4.36
"604","2009-05-27",4.42
"605","2009-05-28",4.48
"606","2009-05-29",4.57
"607","2009-06-01",4.33
"608","2009-06-02",4.4
"609","2009-06-03",4.5
"610","2009-06-04",4.85
"611","2009-06-05",4.64
"612","2009-06-08",4.79
"613","2009-06-09",4.91
"614","2009-06-10",4.97
"615","2009-06-11",4.97
"616","2009-06-12",4.83
"617","2009-06-15",4.36
"618","2009-06-16",4.33
"619","2009-06-17",4.35
"620","2009-06-18",4.24
"621","2009-06-19",4.45
"622","2009-06-22",4.2
"623","2009-06-23",4.11
"624","2009-06-24",4.24
"625","2009-06-25",4.42
"626","2009-06-26",4.17
"627","2009-06-29",4.4
"628","2009-06-30",4.47
"629","2009-07-01",4.11
"630","2009-07-02",4
"631","2009-07-06",3.97
"632","2009-07-07",4.01
"633","2009-07-08",3.99
"634","2009-07-09",4.02
"635","2009-07-10",3.97
"636","2009-07-13",4.02
"637","2009-07-14",4.02
"638","2009-07-15",4.07
"639","2009-07-16",4.02
"640","2009-07-17",4.05
"641","2009-07-20",4.06
"642","2009-07-21",4.01
"643","2009-07-22",3.82
"644","2009-07-23",3.86
"645","2009-07-24",4
"646","2009-07-27",4.13
"647","2009-07-28",4.32
"648","2009-07-29",4.1
"649","2009-07-30",4.23
"650","2009-07-31",3.59
"651","2009-08-03",3.9
"652","2009-08-04",3.81
"653","2009-08-05",4.08
"654","2009-08-06",4.1
"655","2009-08-07",4.13
"656","2009-08-10",4.06
"657","2009-08-11",4.09
"658","2009-08-12",3.85
"659","2009-08-13",3.79
"660","2009-08-14",3.68
"661","2009-08-17",3.58
"662","2009-08-18",3.91
"663","2009-08-19",3.92
"664","2009-08-20",3.88
"665","2009-08-21",3.86
"666","2009-08-24",4.01
"667","2009-08-25",3.85
"668","2009-08-26",3.9
"669","2009-08-27",3.92
"670","2009-08-28",3.87
"671","2009-08-31",3.74
"672","2009-09-01",3.65
"673","2009-09-02",3.58
"674","2009-09-03",4
"675","2009-09-04",4.55
"676","2009-09-08",4.94
"677","2009-09-09",5.91
"678","2009-09-10",5.52
"679","2009-09-11",5.23
"680","2009-09-14",5.17
"681","2009-09-15",5.18
"682","2009-09-16",5.3
"683","2009-09-17",4.68
"684","2009-09-18",5.02
"685","2009-09-21",5.05
"686","2009-09-22",5.22
"687","2009-09-23",4.96
"688","2009-09-24",4.99
"689","2009-09-25",5
"690","2009-09-28",5.18
"691","2009-09-29",5.01
"692","2009-09-30",5.01
"693","2009-10-01",4.86
"694","2009-10-02",4.8
"695","2009-10-05",4.6
"696","2009-10-06",4.77
"697","2009-10-07",4.76
"698","2009-10-08",4.79
"699","2009-10-09",4.9
"700","2009-10-12",5
"701","2009-10-13",4.99
"702","2009-10-14",4.89
"703","2009-10-15",4.97
"704","2009-10-16",5.01
"705","2009-10-19",4.86
"706","2009-10-20",4.97
"707","2009-10-21",5.07
"708","2009-10-22",4.99
"709","2009-10-23",5
"710","2009-10-26",4.99
"711","2009-10-27",4.95
"712","2009-10-28",4.88
"713","2009-10-29",4.79
"714","2009-10-30",4.56
"715","2009-11-02",4.59
"716","2009-11-03",4.83
"717","2009-11-04",4.7
"718","2009-11-05",4.85
"719","2009-11-06",4.64
"720","2009-11-09",4.79
"721","2009-11-10",4.78
"722","2009-11-11",4.9
"723","2009-11-12",4.81
"724","2009-11-13",4.75
"725","2009-11-16",4.8
"726","2009-11-17",4.9
"727","2009-11-18",4.73
"728","2009-11-19",4.64
"729","2009-11-20",4.55
"730","2009-11-23",4.56
"731","2009-11-24",4.6
"732","2009-11-25",4.54
"733","2009-11-27",4.4
"734","2009-11-30",4.19
"735","2009-12-01",4.28
"736","2009-12-02",4.27
"737","2009-12-03",4.31
"738","2009-12-04",4.47
"739","2009-12-07",4.5
"740","2009-12-08",4.7
"741","2009-12-09",4.67
"742","2009-12-10",4.72
"743","2009-12-11",4.5
"744","2009-12-14",4.42
"745","2009-12-15",4.21
"746","2009-12-16",4.37
"747","2009-12-17",4.47
"748","2009-12-18",4.5
"749","2009-12-21",4.55
"750","2009-12-22",4.5
"751","2009-12-23",4.5
"752","2009-12-24",4.5
"753","2009-12-28",4.49
"754","2009-12-29",4.49
"755","2009-12-30",4.46
"756","2009-12-31",4.59
"757","2010-01-04",4.55
"758","2010-01-05",4.45
"759","2010-01-06",4.47
"760","2010-01-07",4.5
"761","2010-01-08",4.5
"762","2010-01-11",4.5
"763","2010-01-12",4.41
"764","2010-01-13",4.55
"765","2010-01-14",4.51
"766","2010-01-15",4.36
"767","2010-01-19",4.29
"768","2010-01-20",4.39
"769","2010-01-21",4.21
"770","2010-01-22",4.21
"771","2010-01-25",4.21
"772","2010-01-26",4.4
"773","2010-01-27",4.3
"774","2010-01-28",4.3
"775","2010-01-29",4.04
"776","2010-02-01",4.07
"777","2010-02-02",4.2
"778","2010-02-03",4.11
"779","2010-02-04",4.12
"780","2010-02-05",3.97
"781","2010-02-08",3.95
"782","2010-02-09",4.84
"783","2010-02-10",4.69
"784","2010-02-11",4.49
"785","2010-02-12",4.56
"786","2010-02-16",4.3
"787","2010-02-17",4.14
"788","2010-02-18",4.07
"789","2010-02-19",4.15
"790","2010-02-22",4.3
"791","2010-02-23",4.27
"792","2010-02-24",4.25
"793","2010-02-25",4.24
"794","2010-02-26",4.25
"795","2010-03-01",4.22
"796","2010-03-02",4.25
"797","2010-03-03",4.32
"798","2010-03-04",4.31
"799","2010-03-05",4.35
"800","2010-03-08",4.36
"801","2010-03-09",4.35
"802","2010-03-10",4.32
"803","2010-03-11",4.31
"804","2010-03-12",4.42
"805","2010-03-15",4.36
"806","2010-03-16",4.85
"807","2010-03-17",4.9
"808","2010-03-18",4.76
"809","2010-03-19",5.09
"810","2010-03-22",4.65
"811","2010-03-23",4.97
"812","2010-03-24",5.64
"813","2010-03-25",6.22
"814","2010-03-26",6.28
"815","2010-03-29",6.37
"816","2010-03-30",6.52
"817","2010-03-31",6.3
"818","2010-04-01",6.19
"819","2010-04-05",5.95
"820","2010-04-06",5.88
"821","2010-04-07",5.76
"822","2010-04-08",5.93
"823","2010-04-09",6.04
"824","2010-04-12",5.93
"825","2010-04-13",5.8
"826","2010-04-14",5.93
"827","2010-04-15",5.86
"828","2010-04-16",5.65
"829","2010-04-19",5.72
"830","2010-04-20",5.65
"831","2010-04-21",5.83
"832","2010-04-22",5.76
"833","2010-04-23",5.68
"834","2010-04-26",5.78
"835","2010-04-27",5.81
"836","2010-04-28",6
"837","2010-04-29",5.89
"838","2010-04-30",5.82
"839","2010-05-03",5.88
"840","2010-05-04",5.65
"841","2010-05-05",5.73
"842","2010-05-06",5.5
"843","2010-05-07",5.6
"844","2010-05-10",5.5
"845","2010-05-11",5.61
"846","2010-05-12",5.59
"847","2010-05-13",5.55
"848","2010-05-14",5.45
"849","2010-05-17",5.47
"850","2010-05-18",5.1
"851","2010-05-19",5.16
"852","2010-05-20",5.08
"853","2010-05-21",5.49
"854","2010-05-24",5.21
"855","2010-05-25",5.05
"856","2010-05-26",5.1
"857","2010-05-27",5.13
"858","2010-05-28",5.14
"859","2010-06-01",5
"860","2010-06-02",5.02
"861","2010-06-03",5.1
"862","2010-06-04",4.9
"863","2010-06-07",4.76
"864","2010-06-08",4.74
"865","2010-06-09",4.77
"866","2010-06-10",4.88
"867","2010-06-11",4.64
"868","2010-06-14",4.77
"869","2010-06-15",4.83
"870","2010-06-16",5.04
"871","2010-06-17",4.9
"872","2010-06-18",4.9
"873","2010-06-21",5
"874","2010-06-22",4.89
"875","2010-06-23",4.75
"876","2010-06-24",4.49
"877","2010-06-25",4.49
"878","2010-06-28",4.56
"879","2010-06-29",4.32
"880","2010-06-30",4.4
"881","2010-07-01",4.45
"882","2010-07-02",4.77
"883","2010-07-06",4.5
"884","2010-07-07",4.78
"885","2010-07-08",4.59
"886","2010-07-09",4.73
"887","2010-07-12",4.49
"888","2010-07-13",4.57
"889","2010-07-14",4.45
"890","2010-07-15",4.43
"891","2010-07-16",4.38
"892","2010-07-19",4
"893","2010-07-20",3.96
"894","2010-07-21",4.1
"895","2010-07-22",4.17
"896","2010-07-23",4.4
"897","2010-07-26",4.45
"898","2010-07-27",4.5
"899","2010-07-28",4.26
"900","2010-07-29",5.83
"901","2010-07-30",6.03
"902","2010-08-02",5.96
"903","2010-08-03",5.82
"904","2010-08-04",5.77
"905","2010-08-05",5.88
"906","2010-08-06",5.89
"907","2010-08-09",5.88
"908","2010-08-10",5.85
"909","2010-08-11",5.68
"910","2010-08-12",5.48
"911","2010-08-13",5.56
"912","2010-08-16",5.09
"913","2010-08-17",5.4
"914","2010-08-18",5.22
"915","2010-08-19",5.43
"916","2010-08-20",5.54
"917","2010-08-23",5.44
"918","2010-08-24",5.35
"919","2010-08-25",5.21
"920","2010-08-26",5.42
"921","2010-08-27",5.81
"922","2010-08-30",5.19
"923","2010-08-31",5.25
"924","2010-09-01",5.42
"925","2010-09-02",5.47
"926","2010-09-03",5.49
"927","2010-09-07",5.44
"928","2010-09-08",5.47
"929","2010-09-09",5.46
"930","2010-09-10",5.5
"931","2010-09-13",5.35
"932","2010-09-14",5.41
"933","2010-09-15",5.31
"934","2010-09-16",5.18
"935","2010-09-17",5.08
"936","2010-09-20",5.04
"937","2010-09-21",5.01
"938","2010-09-22",5.1
"939","2010-09-23",4.99
"940","2010-09-24",4.94
"941","2010-09-27",4.8
"942","2010-09-28",4.89
"943","2010-09-29",5
"944","2010-09-30",4.89
"945","2010-10-01",4.61
"946","2010-10-04",4.73
"947","2010-10-05",4.88
"948","2010-10-06",4.95
"949","2010-10-07",4.95
"950","2010-10-08",4.95
"951","2010-10-11",4.9
"952","2010-10-12",4.9
"953","2010-10-13",4.78
"954","2010-10-14",4.69
"955","2010-10-15",5.16
"956","2010-10-18",5.25
"957","2010-10-19",5.4
"958","2010-10-20",5.68
"959","2010-10-21",6.04
"960","2010-10-22",6.02
"961","2010-10-25",5.65
"962","2010-10-26",5.89
"963","2010-10-27",6.02
"964","2010-10-28",5.83
"965","2010-10-29",5.97
"966","2010-11-01",6.07
"967","2010-11-02",6.04
"968","2010-11-03",5.8
"969","2010-11-04",5.98
"970","2010-11-05",5.66
"971","2010-11-08",5.66
"972","2010-11-09",5.58
"973","2010-11-10",5.55
"974","2010-11-11",5.58
"975","2010-11-12",5.43
"976","2010-11-15",5.33
"977","2010-11-16",5.22
"978","2010-11-17",5.24
"979","2010-11-18",5.31
"980","2010-11-19",5.25
"981","2010-11-22",5.35
"982","2010-11-23",5.15
"983","2010-11-24",5.35
"984","2010-11-26",5.35
"985","2010-11-29",5.51
"986","2010-11-30",5.53
"987","2010-12-01",5.48
"988","2010-12-02",5.37
"989","2010-12-03",5.37
"990","2010-12-06",5.39
"991","2010-12-07",5.65
"992","2010-12-08",5.58
"993","2010-12-09",5.4
"994","2010-12-10",5.38
