"","date","MBT"
"1","2007-01-03",20.384001
"2","2007-01-04",19.968
"3","2007-01-05",18.952
"4","2007-01-08",19.052
"5","2007-01-09",18.323999
"6","2007-01-10",18.716
"7","2007-01-11",19.232
"8","2007-01-12",19.076
"9","2007-01-16",19.02
"10","2007-01-17",19.632
"11","2007-01-18",19.608
"12","2007-01-19",19.860001
"13","2007-01-22",20.596001
"14","2007-01-23",21.812
"15","2007-01-24",22.156
"16","2007-01-25",21.360001
"17","2007-01-26",21.412001
"18","2007-01-29",21.072001
"19","2007-01-30",21.992001
"20","2007-01-31",21.664
"21","2007-02-01",22.364
"22","2007-02-02",21.736
"23","2007-02-05",22.104
"24","2007-02-06",22.296
"25","2007-02-07",22.152
"26","2007-02-08",21.636
"27","2007-02-09",21.200001
"28","2007-02-12",20.639999
"29","2007-02-13",21.52
"30","2007-02-14",22.172001
"31","2007-02-15",21.708
"32","2007-02-16",21.912001
"33","2007-02-20",22.788
"34","2007-02-21",22.072001
"35","2007-02-22",21.348
"36","2007-02-23",21.4
"37","2007-02-26",21.66
"38","2007-02-27",19.712
"39","2007-02-28",20.516001
"40","2007-03-01",19.672001
"41","2007-03-02",19.92
"42","2007-03-05",18.856001
"43","2007-03-06",20.040001
"44","2007-03-07",19.912001
"45","2007-03-08",20.66
"46","2007-03-09",20.351999
"47","2007-03-12",20.459999
"48","2007-03-13",19.667999
"49","2007-03-14",20.384001
"50","2007-03-15",20.968
"51","2007-03-16",20.983999
"52","2007-03-19",21.444
"53","2007-03-20",21.875999
"54","2007-03-21",23.016001
"55","2007-03-22",22.448
"56","2007-03-23",22.507999
"57","2007-03-26",22.552
"58","2007-03-27",22.452
"59","2007-03-28",22.68
"60","2007-03-29",23.035999
"61","2007-03-30",22.384001
"62","2007-04-02",23.524
"63","2007-04-03",23.332001
"64","2007-04-04",23.908001
"65","2007-04-05",23.48
"66","2007-04-09",24.288
"67","2007-04-10",24.032
"68","2007-04-11",23.336
"69","2007-04-12",22.84
"70","2007-04-13",23.063999
"71","2007-04-16",22.743999
"72","2007-04-17",22.184
"73","2007-04-18",22.98
"74","2007-04-19",22.552
"75","2007-04-20",23.336
"76","2007-04-23",22.972
"77","2007-04-24",22.312
"78","2007-04-25",22.864
"79","2007-04-26",22.58
"80","2007-04-27",22.792
"81","2007-04-30",22.040001
"82","2007-05-01",22.059999
"83","2007-05-02",22.664
"84","2007-05-03",22.704
"85","2007-05-04",22.620001
"86","2007-05-07",22.532
"87","2007-05-08",22.063999
"88","2007-05-09",22.063999
"89","2007-05-10",21.483999
"90","2007-05-11",22.087999
"91","2007-05-14",22.496
"92","2007-05-15",22.544001
"93","2007-05-16",22.476
"94","2007-05-17",21.916
"95","2007-05-18",21.812
"96","2007-05-21",21.860001
"97","2007-05-22",21.66
"98","2007-05-23",21.643999
"99","2007-05-24",21.16
"100","2007-05-25",22.676001
"101","2007-05-29",21.664
"102","2007-05-30",22.052
"103","2007-05-31",21.672001
"104","2007-06-01",22.372
"105","2007-06-04",22.176001
"106","2007-06-05",21.844
"107","2007-06-06",21.84
"108","2007-06-07",21.719999
"109","2007-06-08",21.52
"110","2007-06-11",22.360001
"111","2007-06-12",22.452
"112","2007-06-13",23.16
"113","2007-06-14",23.708
"114","2007-06-15",23.736
"115","2007-06-18",23.719999
"116","2007-06-19",24.18
"117","2007-06-20",23.804001
"118","2007-06-21",24.488001
"119","2007-06-22",24.228001
"120","2007-06-25",23.799999
"121","2007-06-26",23.684
"122","2007-06-27",24.056
"123","2007-06-28",23.884001
"124","2007-06-29",24.228001
"125","2007-07-02",24.912001
"126","2007-07-03",25.256001
"127","2007-07-05",24.959999
"128","2007-07-06",26.040001
"129","2007-07-09",25.952
"130","2007-07-10",25.816
"131","2007-07-11",26.096001
"132","2007-07-12",26.84
"133","2007-07-13",26.728001
"134","2007-07-16",26.719999
"135","2007-07-17",26.799999
"136","2007-07-18",26.252001
"137","2007-07-19",27.02
"138","2007-07-20",26.056
"139","2007-07-23",26.268
"140","2007-07-24",25.476
"141","2007-07-25",25.184
"142","2007-07-26",24.452
"143","2007-07-27",24.044001
"144","2007-07-30",25.091999
"145","2007-07-31",25.58
"146","2007-08-01",25.292
"147","2007-08-02",25.66
"148","2007-08-03",25.216
"149","2007-08-06",25.091999
"150","2007-08-07",25.48
"151","2007-08-08",26.1
"152","2007-08-09",25.412001
"153","2007-08-10",24.875999
"154","2007-08-13",24.983999
"155","2007-08-14",24.9
"156","2007-08-15",23.48
"157","2007-08-16",22.416
"158","2007-08-17",23.076
"159","2007-08-20",23.728001
"160","2007-08-21",23.940001
"161","2007-08-22",25.1
"162","2007-08-23",24.136
"163","2007-08-24",24.844
"164","2007-08-27",25.156
"165","2007-08-28",24.351999
"166","2007-08-29",25.472
"167","2007-08-30",26.16
"168","2007-08-31",26.464001
"169","2007-09-04",26.16
"170","2007-09-05",25.316
"171","2007-09-06",25.82
"172","2007-09-07",24.743999
"173","2007-09-10",24.540001
"174","2007-09-11",24.959999
"175","2007-09-12",25.368
"176","2007-09-13",25.927999
"177","2007-09-14",26.284
"178","2007-09-17",26.024
"179","2007-09-18",27.516001
"180","2007-09-19",27.664
"181","2007-09-20",27.483999
"182","2007-09-21",27.888
"183","2007-09-24",28.076
"184","2007-09-25",27.695999
"185","2007-09-26",28.76
"186","2007-09-27",28.728001
"187","2007-09-28",27.724001
"188","2007-10-01",29.628
"189","2007-10-02",28.796
"190","2007-10-03",27.412001
"191","2007-10-04",28.643999
"192","2007-10-05",30.436001
"193","2007-10-08",30.204
"194","2007-10-09",29.548
"195","2007-10-10",29.652
"196","2007-10-11",29.708
"197","2007-10-12",30.756001
"198","2007-10-15",30.336
"199","2007-10-16",29.676001
"200","2007-10-17",30.667999
"201","2007-10-18",30.059999
"202","2007-10-19",28.875999
"203","2007-10-22",29.34
"204","2007-10-23",30.459999
"205","2007-10-24",29.972
"206","2007-10-25",31.284
"207","2007-10-26",32.812
"208","2007-10-29",32.952
"209","2007-10-30",32.848
"210","2007-10-31",33.200001
"211","2007-11-01",33.043999
"212","2007-11-02",33.664001
"213","2007-11-05",34.108002
"214","2007-11-06",35.883999
"215","2007-11-07",33.476002
"216","2007-11-08",36.368
"217","2007-11-09",37.512001
"218","2007-11-12",36
"219","2007-11-13",35.952
"220","2007-11-14",35.34
"221","2007-11-15",34.584
"222","2007-11-16",36.363998
"223","2007-11-19",35.380001
"224","2007-11-20",34.987999
"225","2007-11-21",33.807999
"226","2007-11-23",33.908001
"227","2007-11-26",33.939999
"228","2007-11-27",35.456001
"229","2007-11-28",36.860001
"230","2007-11-29",36.051998
"231","2007-11-30",36.279999
"232","2007-12-03",36.683998
"233","2007-12-04",38.076
"234","2007-12-05",39.504002
"235","2007-12-06",38.731998
"236","2007-12-07",38.492001
"237","2007-12-10",39.664001
"238","2007-12-11",37.52
"239","2007-12-12",37.844002
"240","2007-12-13",37.584
"241","2007-12-14",38.088001
"242","2007-12-17",35.98
"243","2007-12-18",36.712002
"244","2007-12-19",37.967999
"245","2007-12-20",38.32
"246","2007-12-21",38.852001
"247","2007-12-24",39.779999
"248","2007-12-26",39.948002
"249","2007-12-27",40.523998
"250","2007-12-28",40.848
"251","2007-12-31",40.716
"252","2008-01-02",40.028
"253","2008-01-03",40.759998
"254","2008-01-04",38.203999
"255","2008-01-07",38.599998
"256","2008-01-08",38.124001
"257","2008-01-09",38.580002
"258","2008-01-10",39.416
"259","2008-01-11",38.616001
"260","2008-01-14",39.051998
"261","2008-01-15",36.931999
"262","2008-01-16",35.380001
"263","2008-01-17",33.98
"264","2008-01-18",35.512001
"265","2008-01-22",34
"266","2008-01-23",33.32
"267","2008-01-24",34.639999
"268","2008-01-25",34.084
"269","2008-01-28",33.708
"270","2008-01-29",33.599998
"271","2008-01-30",33.216
"272","2008-01-31",33.212002
"273","2008-02-01",34.467999
"274","2008-02-04",34.132
"275","2008-02-05",32.307999
"276","2008-02-06",32.056
"277","2008-02-07",30.952
"278","2008-02-08",30.903999
"279","2008-02-11",32.723999
"280","2008-02-12",33.391998
"281","2008-02-13",33.195999
"282","2008-02-14",32.824001
"283","2008-02-15",32.580002
"284","2008-02-19",32.900002
"285","2008-02-20",32.652
"286","2008-02-21",32.792
"287","2008-02-22",33.439999
"288","2008-02-25",33.528
"289","2008-02-26",34.812
"290","2008-02-27",34.372002
"291","2008-02-28",33.68
"292","2008-02-29",32.824001
"293","2008-03-03",32.751999
"294","2008-03-04",32.484001
"295","2008-03-05",32.888
"296","2008-03-06",31.940001
"297","2008-03-07",32.119999
"298","2008-03-10",31.504
"299","2008-03-11",32.279999
"300","2008-03-12",31.552
"301","2008-03-13",32.363998
"302","2008-03-14",31.228001
"303","2008-03-17",30.440001
"304","2008-03-18",32.007999
"305","2008-03-19",29.896
"306","2008-03-20",29.976
"307","2008-03-24",30.931999
"308","2008-03-25",31.351999
"309","2008-03-26",30.139999
"310","2008-03-27",31.040001
"311","2008-03-28",30.068001
"312","2008-03-31",30.34
"313","2008-04-01",31.639999
"314","2008-04-02",32.804001
"315","2008-04-03",32.34
"316","2008-04-04",32.720001
"317","2008-04-07",33.551998
"318","2008-04-08",33.155998
"319","2008-04-09",32.664001
"320","2008-04-10",32.18
"321","2008-04-11",31.228001
"322","2008-04-14",30.940001
"323","2008-04-15",31.212
"324","2008-04-16",28.208
"325","2008-04-17",28.780001
"326","2008-04-18",30.112
"327","2008-04-21",30.032
"328","2008-04-22",30.148001
"329","2008-04-23",30.488001
"330","2008-04-24",30.084
"331","2008-04-25",29.764
"332","2008-04-28",30.440001
"333","2008-04-29",30
"334","2008-04-30",31.032
"335","2008-05-01",30.544001
"336","2008-05-02",30.059999
"337","2008-05-05",29.652
"338","2008-05-06",29.908001
"339","2008-05-07",31.004
"340","2008-05-08",31.584
"341","2008-05-09",30.771999
"342","2008-05-12",30.440001
"343","2008-05-13",30.532
"344","2008-05-14",30.672001
"345","2008-05-15",30.548
"346","2008-05-16",32.099998
"347","2008-05-19",33.888
"348","2008-05-20",34.400002
"349","2008-05-21",35.632
"350","2008-05-22",35.307999
"351","2008-05-23",35.007999
"352","2008-05-27",34.616001
"353","2008-05-28",35.152
"354","2008-05-29",35.116001
"355","2008-05-30",35.040001
"356","2008-06-02",34.832001
"357","2008-06-03",34.192001
"358","2008-06-04",34
"359","2008-06-05",35.243999
"360","2008-06-06",34.063999
"361","2008-06-09",33.936001
"362","2008-06-10",32.875999
"363","2008-06-11",32.34
"364","2008-06-12",33.220001
"365","2008-06-13",33.779999
"366","2008-06-16",33.675999
"367","2008-06-17",33.416
"368","2008-06-18",32.535999
"369","2008-06-19",32.436001
"370","2008-06-20",32.076
"371","2008-06-23",31.792
"372","2008-06-24",31.216
"373","2008-06-25",32.324001
"374","2008-06-26",30.959999
"375","2008-06-27",30.796
"376","2008-06-30",30.643999
"377","2008-07-01",30.024
"378","2008-07-02",28.884001
"379","2008-07-03",28.832001
"380","2008-07-07",29.612
"381","2008-07-08",30.16
"382","2008-07-09",29.856001
"383","2008-07-10",29.507999
"384","2008-07-11",29.312
"385","2008-07-14",29.280001
"386","2008-07-15",29.615999
"387","2008-07-16",30.455999
"388","2008-07-17",30.224001
"389","2008-07-18",30.32
"390","2008-07-21",30.323999
"391","2008-07-22",29.368
"392","2008-07-23",28.728001
"393","2008-07-24",27.156
"394","2008-07-25",27.332001
"395","2008-07-28",26.747999
"396","2008-07-29",27.664
"397","2008-07-30",28.836
"398","2008-07-31",28.559999
"399","2008-08-01",28.048
"400","2008-08-04",27.188
"401","2008-08-05",27.804001
"402","2008-08-06",28.924
"403","2008-08-07",28.444
"404","2008-08-08",26.780001
"405","2008-08-11",28.091999
"406","2008-08-12",28.496
"407","2008-08-13",28.076
"408","2008-08-14",29.275999
"409","2008-08-15",28.931999
"410","2008-08-18",27.892
"411","2008-08-19",26.351999
"412","2008-08-20",27.412001
"413","2008-08-21",27.540001
"414","2008-08-22",27.1
"415","2008-08-25",26.408001
"416","2008-08-26",25.691999
"417","2008-08-27",26.455999
"418","2008-08-28",27.464001
"419","2008-08-29",27.200001
"420","2008-09-02",27.988001
"421","2008-09-03",27.356001
"422","2008-09-04",25.02
"423","2008-09-05",26.02
"424","2008-09-08",26.143999
"425","2008-09-09",23.896
"426","2008-09-10",24.584
"427","2008-09-11",23.940001
"428","2008-09-12",25.676001
"429","2008-09-15",23.84
"430","2008-09-16",23.112
"431","2008-09-17",21.096001
"432","2008-09-18",23.996
"433","2008-09-19",25.612
"434","2008-09-22",24.540001
"435","2008-09-23",22.931999
"436","2008-09-24",23.236
"437","2008-09-25",24.792
"438","2008-09-26",23.712
"439","2008-09-29",21.4
"440","2008-09-30",22.403999
"441","2008-10-01",21.584
"442","2008-10-02",19.488001
"443","2008-10-03",18.316
"444","2008-10-06",15.7
"445","2008-10-07",14.9
"446","2008-10-08",14.32
"447","2008-10-09",15
"448","2008-10-10",15.592
"449","2008-10-13",18.516001
"450","2008-10-14",19.184
"451","2008-10-15",16.84
"452","2008-10-16",15.856
"453","2008-10-17",17.104
"454","2008-10-20",17.643999
"455","2008-10-21",15.64
"456","2008-10-22",12.528
"457","2008-10-23",11.196
"458","2008-10-24",8.864
"459","2008-10-27",8.696
"460","2008-10-28",11.1
"461","2008-10-29",12.616
"462","2008-10-30",15.516
"463","2008-10-31",15.66
"464","2008-11-03",16.120001
"465","2008-11-04",18.728001
"466","2008-11-05",17.604
"467","2008-11-06",15.432
"468","2008-11-07",16.955999
"469","2008-11-10",16.124001
"470","2008-11-11",11.548
"471","2008-11-12",10.58
"472","2008-11-13",12.476
"473","2008-11-14",11.04
"474","2008-11-17",10.744
"475","2008-11-18",10.648
"476","2008-11-19",9.548
"477","2008-11-20",8.668
"478","2008-11-21",9.184
"479","2008-11-24",11.752
"480","2008-11-25",10.084
"481","2008-11-26",11.732
"482","2008-11-28",11.856
"483","2008-12-01",10.384
"484","2008-12-02",10.94
"485","2008-12-03",10.796
"486","2008-12-04",11.236
"487","2008-12-05",10.808
"488","2008-12-08",12.104
"489","2008-12-09",11.732
"490","2008-12-10",13.096
"491","2008-12-11",12.908
"492","2008-12-12",12.344
"493","2008-12-15",11.584
"494","2008-12-16",12.668
"495","2008-12-17",11.692
"496","2008-12-18",10.62
"497","2008-12-19",10.892
"498","2008-12-22",10.536
"499","2008-12-23",11.216
"500","2008-12-24",10.604
"501","2008-12-26",10.924
"502","2008-12-29",10.668
"503","2008-12-30",10.956
"504","2008-12-31",10.672
"505","2009-01-02",12.108
"506","2009-01-05",12.668
"507","2009-01-06",13.004
"508","2009-01-07",12.008
"509","2009-01-08",12.48
"510","2009-01-09",11.756
"511","2009-01-12",11.196
"512","2009-01-13",10.828
"513","2009-01-14",10.168
"514","2009-01-15",10.184
"515","2009-01-16",9.376
"516","2009-01-20",8.352
"517","2009-01-21",9.152
"518","2009-01-22",9.136
"519","2009-01-23",9.464
"520","2009-01-26",9.636
"521","2009-01-27",9.768
"522","2009-01-28",10
"523","2009-01-29",8.788
"524","2009-01-30",8.52
"525","2009-02-02",7.86
"526","2009-02-03",7.44
"527","2009-02-04",7.912
"528","2009-02-05",8.52
"529","2009-02-06",9.264
"530","2009-02-09",9.76
"531","2009-02-10",10.06
"532","2009-02-11",10.244
"533","2009-02-12",9.828
"534","2009-02-13",10.568
"535","2009-02-17",9.108
"536","2009-02-18",8.956
"537","2009-02-19",9.388
"538","2009-02-20",8.984
"539","2009-02-23",8.596
"540","2009-02-24",9.456
"541","2009-02-25",9
"542","2009-02-26",9.26
"543","2009-02-27",9.476
"544","2009-03-02",8.672
"545","2009-03-03",9.192
"546","2009-03-04",10.172
"547","2009-03-05",9.58
"548","2009-03-06",9.448
"549","2009-03-09",9.636
"550","2009-03-10",11.176
"551","2009-03-11",10.308
"552","2009-03-12",10.996
"553","2009-03-13",11.36
"554","2009-03-16",10.9
"555","2009-03-17",12.02
"556","2009-03-18",12.448
"557","2009-03-19",12.228
"558","2009-03-20",11.732
"559","2009-03-23",12.924
"560","2009-03-24",11.972
"561","2009-03-25",12.368
"562","2009-03-26",13.02
"563","2009-03-27",12.52
"564","2009-03-30",11.852
"565","2009-03-31",11.968
"566","2009-04-01",12.684
"567","2009-04-02",13.544
"568","2009-04-03",14.1
"569","2009-04-06",13.472
"570","2009-04-07",13.616
"571","2009-04-08",14.432
"572","2009-04-09",14.7
"573","2009-04-13",15.108
"574","2009-04-14",14.232
"575","2009-04-15",15.12
"576","2009-04-16",14.836
"577","2009-04-17",14.628
"578","2009-04-20",13.196
"579","2009-04-21",13.636
"580","2009-04-22",13.476
"581","2009-04-23",14.512
"582","2009-04-24",14.744
"583","2009-04-27",13.756
"584","2009-04-28",13.648
"585","2009-04-29",14.06
"586","2009-04-30",13.256
"587","2009-05-01",13.8
"588","2009-05-04",14.788
"589","2009-05-05",15.272
"590","2009-05-06",14.884
"591","2009-05-07",14.188
"592","2009-05-08",14.788
"593","2009-05-11",14.556
"594","2009-05-12",14.728
"595","2009-05-13",12.864
"596","2009-05-14",13.368
"597","2009-05-15",13.6
"598","2009-05-18",14.328
"599","2009-05-19",13.964
"600","2009-05-20",14.444
"601","2009-05-21",13.54
"602","2009-05-22",14.892
"603","2009-05-26",14.716
"604","2009-05-27",14.612
"605","2009-05-28",15.488
"606","2009-05-29",16.596001
"607","2009-06-01",17.719999
"608","2009-06-02",17.632
"609","2009-06-03",16.028
"610","2009-06-04",16.288
"611","2009-06-05",17.032
"612","2009-06-08",16.472
"613","2009-06-09",16.264
"614","2009-06-10",16
"615","2009-06-11",16.4
"616","2009-06-12",16.688
"617","2009-06-15",16.312
"618","2009-06-16",15.88
"619","2009-06-17",15.444
"620","2009-06-18",15.792
"621","2009-06-19",15.316
"622","2009-06-22",13.992
"623","2009-06-23",14.532
"624","2009-06-24",14.588
"625","2009-06-25",15.276
"626","2009-06-26",15.012
"627","2009-06-29",15.06
"628","2009-06-30",14.772
"629","2009-07-01",15.2
"630","2009-07-02",14.204
"631","2009-07-06",14.016
"632","2009-07-07",13.864
"633","2009-07-08",13.348
"634","2009-07-09",13.52
"635","2009-07-10",13.396
"636","2009-07-13",13.472
"637","2009-07-14",14.012
"638","2009-07-15",14.788
"639","2009-07-16",14.644
"640","2009-07-17",14.552
"641","2009-07-20",15.46
"642","2009-07-21",15.428
"643","2009-07-22",15.8
"644","2009-07-23",16.808001
"645","2009-07-24",16.796
"646","2009-07-27",16.964001
"647","2009-07-28",16.396
"648","2009-07-29",15.4
"649","2009-07-30",16.336
"650","2009-07-31",16.796
"651","2009-08-03",18
"652","2009-08-04",17.768
"653","2009-08-05",17.676001
"654","2009-08-06",17.035999
"655","2009-08-07",17.327999
"656","2009-08-10",17.403999
"657","2009-08-11",17.368
"658","2009-08-12",17.4
"659","2009-08-13",17.940001
"660","2009-08-14",17.200001
"661","2009-08-17",16.608
"662","2009-08-18",17.091999
"663","2009-08-19",17.084
"664","2009-08-20",16.82
"665","2009-08-21",17.832001
"666","2009-08-24",17.856001
"667","2009-08-25",17.716
"668","2009-08-26",17.344
"669","2009-08-27",17.540001
"670","2009-08-28",17.812
"671","2009-08-31",17.351999
"672","2009-09-01",16.823999
"673","2009-09-02",16.836
"674","2009-09-03",18.044001
"675","2009-09-04",18.403999
"676","2009-09-08",19.156
"677","2009-09-09",19.128
"678","2009-09-10",18.808001
"679","2009-09-11",19.08
"680","2009-09-14",18.756001
"681","2009-09-15",19.42
"682","2009-09-16",19.695999
"683","2009-09-17",18.940001
"684","2009-09-18",19.472
"685","2009-09-21",18.82
"686","2009-09-22",19.704
"687","2009-09-23",19.308001
"688","2009-09-24",18.596001
"689","2009-09-25",18.652
"690","2009-09-28",18.743999
"691","2009-09-29",19.68
"692","2009-09-30",19.308001
"693","2009-10-01",18.799999
"694","2009-10-02",18.132
"695","2009-10-05",19.472
"696","2009-10-06",19.559999
"697","2009-10-07",19.011999
"698","2009-10-08",19.323999
"699","2009-10-09",19.628
"700","2009-10-12",20.504
"701","2009-10-13",20.524
"702","2009-10-14",21.384001
"703","2009-10-15",20.983999
"704","2009-10-16",21.035999
"705","2009-10-19",21.816
"706","2009-10-20",20.624001
"707","2009-10-21",21.743999
"708","2009-10-22",21.48
"709","2009-10-23",20.76
"710","2009-10-26",19.736
"711","2009-10-27",18.927999
"712","2009-10-28",17.24
"713","2009-10-29",19.024
"714","2009-10-30",18.120001
"715","2009-11-02",18.712
"716","2009-11-03",19.184
"717","2009-11-04",19.656
"718","2009-11-05",19.732
"719","2009-11-06",19.139999
"720","2009-11-09",20.1
"721","2009-11-10",20.087999
"722","2009-11-11",19.992001
"723","2009-11-12",19.884001
"724","2009-11-13",20.072001
"725","2009-11-16",20.860001
"726","2009-11-17",21.58
"727","2009-11-18",20.924
"728","2009-11-19",20.379999
"729","2009-11-20",20.488001
"730","2009-11-23",20.944
"731","2009-11-24",20.576
"732","2009-11-25",20.115999
"733","2009-11-27",19.823999
"734","2009-11-30",20.032
"735","2009-12-01",20.42
"736","2009-12-02",20.42
"737","2009-12-03",20.176001
"738","2009-12-04",19.983999
"739","2009-12-07",19.544001
"740","2009-12-08",18.440001
"741","2009-12-09",18.959999
"742","2009-12-10",19.216
"743","2009-12-11",19.091999
"744","2009-12-14",19.424
"745","2009-12-15",19.552
"746","2009-12-16",19.875999
"747","2009-12-17",18.9
"748","2009-12-18",19.308001
"749","2009-12-21",19.52
"750","2009-12-22",19.440001
"751","2009-12-23",19.548
"752","2009-12-24",19.535999
"753","2009-12-28",19.584
"754","2009-12-29",19.464001
"755","2009-12-30",19.587999
"756","2009-12-31",19.556
"757","2010-01-04",20.288
"758","2010-01-05",20.431999
"759","2010-01-06",20.632
"760","2010-01-07",20.66
"761","2010-01-08",20.268
"762","2010-01-11",20.6
"763","2010-01-12",20.364
"764","2010-01-13",20.568001
"765","2010-01-14",20.528
"766","2010-01-15",20.188
"767","2010-01-19",20.940001
"768","2010-01-20",20.540001
"769","2010-01-21",19.656
"770","2010-01-22",19.392
"771","2010-01-25",19.408001
"772","2010-01-26",19.216
"773","2010-01-27",19.195999
"774","2010-01-28",19.275999
"775","2010-01-29",19.112
"776","2010-02-01",19.892
"777","2010-02-02",20.219999
"778","2010-02-03",19.780001
"779","2010-02-04",18.26
"780","2010-02-05",17.836
"781","2010-02-08",18.191999
"782","2010-02-09",18.804001
"783","2010-02-10",18.892
"784","2010-02-11",19.548
"785","2010-02-12",19.864
"786","2010-02-16",20.264
"787","2010-02-17",20.476
"788","2010-02-18",20.448
"789","2010-02-19",20.24
"790","2010-02-22",20.624001
"791","2010-02-23",20.059999
"792","2010-02-24",20.148001
"793","2010-02-25",20.24
"794","2010-02-26",20.940001
"795","2010-03-01",21.312
"796","2010-03-02",21.42
"797","2010-03-03",21.563999
"798","2010-03-04",21.32
"799","2010-03-05",21.799999
"800","2010-03-08",21.688
"801","2010-03-09",21.908001
"802","2010-03-10",22.691999
"803","2010-03-11",22.459999
"804","2010-03-12",22.827999
"805","2010-03-15",22.504
"806","2010-03-16",23.212
"807","2010-03-17",23.232
"808","2010-03-18",22.024
"809","2010-03-19",21.959999
"810","2010-03-22",21.796
"811","2010-03-23",22.028
"812","2010-03-24",21.9
"813","2010-03-25",21.308001
"814","2010-03-26",21.540001
"815","2010-03-29",21.563999
"816","2010-03-30",21.952
"817","2010-03-31",22.200001
"818","2010-04-01",22.940001
"819","2010-04-05",23.072001
"820","2010-04-06",22.996
"821","2010-04-07",22.676001
"822","2010-04-08",22.916
"823","2010-04-09",22.903999
"824","2010-04-12",22.82
"825","2010-04-13",23.208
"826","2010-04-14",23.48
"827","2010-04-15",23.552
"828","2010-04-16",22.864
"829","2010-04-19",22.620001
"830","2010-04-20",22.896
"831","2010-04-21",22.691999
"832","2010-04-22",22.587999
"833","2010-04-23",22.964001
"834","2010-04-26",23.128
