"","date","RESI"
"77","2013-04-16",18.99
"78","2013-04-17",18.99
"79","2013-04-18",18.9
"80","2013-04-19",18.790001
"81","2013-04-22",18.870001
"82","2013-04-23",18.73
"83","2013-04-24",19.1
"84","2013-04-25",19.459999
"85","2013-04-26",18.98
"86","2013-04-29",18.82
"87","2013-04-30",19
"88","2013-05-01",18.75
"89","2013-05-02",18.719999
"90","2013-05-03",18.68
"91","2013-05-06",18.450001
"92","2013-05-07",18.870001
"93","2013-05-08",18.959999
"94","2013-05-09",19.27
"95","2013-05-10",18.98
"96","2013-05-13",18.719999
"97","2013-05-14",18.709999
"98","2013-05-15",18.9
"99","2013-05-16",19.07
"100","2013-05-17",19.290001
"101","2013-05-20",18.93
"102","2013-05-21",18.92
"103","2013-05-22",18.629999
"104","2013-05-23",18.370001
"105","2013-05-24",18.82
"106","2013-05-28",18.450001
"107","2013-05-29",18.709999
"108","2013-05-30",18.5
"109","2013-05-31",18.24
"110","2013-06-03",17.879999
"111","2013-06-04",16.950001
"112","2013-06-05",16.639999
"113","2013-06-06",17.07
"114","2013-06-07",17.4
"115","2013-06-10",17.35
"116","2013-06-11",16.73
"117","2013-06-12",16.799999
"118","2013-06-13",16.99
"119","2013-06-14",16.93
"120","2013-06-17",16.9
"121","2013-06-18",16.99
"122","2013-06-19",16.889999
"123","2013-06-20",16.280001
"124","2013-06-21",16.040001
"125","2013-06-24",16.030001
"126","2013-06-25",16.110001
"127","2013-06-26",16.68
"128","2013-06-27",16.52
"129","2013-06-28",16.690001
"130","2013-07-01",16.879999
"131","2013-07-02",17.280001
"132","2013-07-03",17.549999
"133","2013-07-05",17.66
"134","2013-07-08",17.26
"135","2013-07-09",17.49
"136","2013-07-10",17.85
"137","2013-07-11",17.75
"138","2013-07-12",17.459999
"139","2013-07-15",17.6
"140","2013-07-16",17.91
"141","2013-07-17",17.860001
"142","2013-07-18",18.16
"143","2013-07-19",19
"144","2013-07-22",19.15
"145","2013-07-23",19.66
"146","2013-07-24",19.459999
"147","2013-07-25",18.870001
"148","2013-07-26",19.219999
"149","2013-07-29",19.110001
"150","2013-07-30",19.299999
"151","2013-07-31",19.17
"152","2013-08-01",19.809999
"153","2013-08-02",19.620001
"154","2013-08-05",19.59
"155","2013-08-06",19.309999
"156","2013-08-07",19.389999
"157","2013-08-08",19.379999
"158","2013-08-09",19.700001
"159","2013-08-12",20.219999
"160","2013-08-13",19.68
"161","2013-08-14",19.440001
"162","2013-08-15",19.18
"163","2013-08-16",19.190001
"164","2013-08-19",18.610001
"165","2013-08-20",18.690001
"166","2013-08-21",18.6
"167","2013-08-22",18.969999
"168","2013-08-23",19.200001
"169","2013-08-26",19.280001
"170","2013-08-27",19.08
"171","2013-08-28",19.16
"172","2013-08-29",19.120001
"173","2013-08-30",18.950001
"174","2013-09-03",19.360001
"175","2013-09-04",19.370001
"176","2013-09-05",19.43
"177","2013-09-06",19.25
"178","2013-09-09",19.9
"179","2013-09-10",19.93
"180","2013-09-11",19.58
"181","2013-09-12",19.469999
"182","2013-09-13",19.92
"183","2013-09-16",20.059999
"184","2013-09-17",20
"185","2013-09-18",20
"186","2013-09-19",20.1
"187","2013-09-20",19.559999
"188","2013-09-23",20.09
"189","2013-09-24",21.01
"190","2013-09-25",21.4
"191","2013-09-26",22.1
"192","2013-09-27",22.91
"193","2013-09-30",22.98
"194","2013-10-01",22.84
"195","2013-10-02",22.889999
"196","2013-10-03",22.92
"197","2013-10-04",23.389999
"198","2013-10-07",23.16
"199","2013-10-08",22.5
"200","2013-10-09",22.66
"201","2013-10-10",23.18
"202","2013-10-11",23.290001
"203","2013-10-14",23.4
"204","2013-10-15",23.5
"205","2013-10-16",23.799999
"206","2013-10-17",24.209999
"207","2013-10-18",23.98
"208","2013-10-21",23.809999
"209","2013-10-22",25.200001
"210","2013-10-23",26.65
"211","2013-10-24",26.459999
"212","2013-10-25",26.389999
"213","2013-10-28",27.33
"214","2013-10-29",26.9
"215","2013-10-30",26.870001
"216","2013-10-31",26.57
"217","2013-11-01",26.219999
"218","2013-11-04",26.389999
"219","2013-11-05",26.99
"220","2013-11-06",26.91
"221","2013-11-07",25.799999
"222","2013-11-08",25.9
"223","2013-11-11",26.559999
"224","2013-11-12",26.82
"225","2013-11-13",26.16
"226","2013-11-14",26.67
"227","2013-11-15",26.969999
"228","2013-11-18",26.889999
"229","2013-11-19",26.57
"230","2013-11-20",27.219999
"231","2013-11-21",27.48
"232","2013-11-22",27.59
"233","2013-11-25",27.870001
"234","2013-11-26",27.75
"235","2013-11-27",28.08
"236","2013-11-29",27.85
"237","2013-12-02",28.5
"238","2013-12-03",29
"239","2013-12-04",29.5
"240","2013-12-05",30.540001
"241","2013-12-06",30.719999
"242","2013-12-09",30.780001
"243","2013-12-10",30.190001
"244","2013-12-11",29.08
"245","2013-12-12",29.26
"246","2013-12-13",30.1
"247","2013-12-16",30.690001
"248","2013-12-17",30.91
"249","2013-12-18",31.049999
"250","2013-12-19",31.200001
"251","2013-12-20",31.9
"252","2013-12-23",30.32
"253","2013-12-24",30.389999
"254","2013-12-26",30.02
"255","2013-12-27",30.129999
"256","2013-12-30",29.780001
"257","2013-12-31",30.110001
"258","2014-01-02",29.370001
"259","2014-01-03",29.709999
"260","2014-01-06",29.440001
"261","2014-01-07",29.6
"262","2014-01-08",30
"263","2014-01-09",29.85
"264","2014-01-10",29.92
"265","2014-01-13",29.82
"266","2014-01-14",32.150002
"267","2014-01-15",34.810001
"268","2014-01-16",33.900002
"269","2014-01-17",33.689999
"270","2014-01-21",34.169998
"271","2014-01-22",33.009998
"272","2014-01-23",32.400002
"273","2014-01-24",31.440001
"274","2014-01-27",30.5
"275","2014-01-28",30.67
"276","2014-01-29",30.4
"277","2014-01-30",30.5
"278","2014-01-31",30
"279","2014-02-03",28.9
"280","2014-02-04",28.83
"281","2014-02-05",28.73
"282","2014-02-06",28.91
"283","2014-02-07",30.49
"284","2014-02-10",30.139999
"285","2014-02-11",30.049999
"286","2014-02-12",29.34
"287","2014-02-13",29.540001
"288","2014-02-14",30
"289","2014-02-18",30.68
"290","2014-02-19",29.74
"291","2014-02-20",28.34
"292","2014-02-21",27.610001
"293","2014-02-24",27.99
"294","2014-02-25",28.85
"295","2014-02-26",26.719999
"296","2014-02-27",27.75
"297","2014-02-28",28.58
"298","2014-03-03",28.219999
"299","2014-03-04",29
"300","2014-03-05",28.959999
"301","2014-03-06",29.790001
"302","2014-03-07",30.08
"303","2014-03-10",29.77
"304","2014-03-11",28.98
"305","2014-03-12",29.17
"306","2014-03-13",29.559999
"307","2014-03-14",29.969999
"308","2014-03-17",30.26
"309","2014-03-18",31.040001
"310","2014-03-19",30.889999
"311","2014-03-20",31.700001
"312","2014-03-21",31.77
"313","2014-03-24",31.799999
"314","2014-03-25",31.110001
"315","2014-03-26",30.139999
"316","2014-03-27",30.780001
"317","2014-03-28",31.35
"318","2014-03-31",31.559999
"319","2014-04-01",31.57
"320","2014-04-02",31.110001
"321","2014-04-03",30.75
"322","2014-04-04",30.459999
"323","2014-04-07",29.549999
"324","2014-04-08",29.040001
"325","2014-04-09",29.780001
"326","2014-04-10",28.559999
"327","2014-04-11",27.75
"328","2014-04-14",27.959999
"329","2014-04-15",27.969999
"330","2014-04-16",28.82
"331","2014-04-17",29.120001
"332","2014-04-21",28.620001
"333","2014-04-22",28.57
"334","2014-04-23",28.059999
"335","2014-04-24",28.18
"336","2014-04-25",27.16
"337","2014-04-28",27.129999
"338","2014-04-29",27.969999
"339","2014-04-30",28.120001
"340","2014-05-01",27.639999
"341","2014-05-02",27.620001
"342","2014-05-05",27.049999
"343","2014-05-06",26.26
"344","2014-05-07",25.620001
"345","2014-05-08",25.77
"346","2014-05-09",25.16
"347","2014-05-12",25.82
"348","2014-05-13",26.35
"349","2014-05-14",26.34
"350","2014-05-15",25.67
"351","2014-05-16",26.059999
"352","2014-05-19",26.639999
"353","2014-05-20",26.09
"354","2014-05-21",25.93
"355","2014-05-22",25.99
"356","2014-05-23",26.709999
"357","2014-05-27",27.059999
"358","2014-05-28",27.09
"359","2014-05-29",27.559999
"360","2014-05-30",27.889999
"361","2014-06-02",27.940001
"362","2014-06-03",27.84
"363","2014-06-04",27.57
"364","2014-06-05",27.67
"365","2014-06-06",28.030001
"366","2014-06-09",27.879999
"367","2014-06-10",28.389999
"368","2014-06-11",28.610001
"369","2014-06-12",28.690001
"370","2014-06-13",28.940001
"371","2014-06-16",28.52
"372","2014-06-17",29.059999
"373","2014-06-18",29.09
"374","2014-06-19",28.790001
"375","2014-06-20",28.51
"376","2014-06-23",25.959999
"377","2014-06-24",25.76
"378","2014-06-25",25.870001
"379","2014-06-26",26.6
"380","2014-06-27",26.379999
"381","2014-06-30",26.030001
"382","2014-07-01",25.67
"383","2014-07-02",25.82
"384","2014-07-03",25.690001
"385","2014-07-07",25.049999
"386","2014-07-08",24.84
"387","2014-07-09",25.780001
"388","2014-07-10",25.6
"389","2014-07-11",25.99
"390","2014-07-14",26.440001
"391","2014-07-15",26.08
"392","2014-07-16",26.389999
"393","2014-07-17",25.68
"394","2014-07-18",26.200001
"395","2014-07-21",26.49
"396","2014-07-22",25.799999
"397","2014-07-23",26.200001
"398","2014-07-24",26.32
"399","2014-07-25",26.450001
"400","2014-07-28",25.889999
"401","2014-07-29",25.309999
"402","2014-07-30",24.6
"403","2014-07-31",23.190001
"404","2014-08-01",23.49
"405","2014-08-04",23.51
"406","2014-08-05",24.15
"407","2014-08-06",24.67
"408","2014-08-07",24.309999
"409","2014-08-08",24.5
"410","2014-08-11",24.51
"411","2014-08-12",23.83
"412","2014-08-13",23.709999
"413","2014-08-14",23.559999
"414","2014-08-15",23.690001
"415","2014-08-18",23.950001
"416","2014-08-19",24.08
"417","2014-08-20",23.700001
"418","2014-08-21",24.030001
"419","2014-08-22",24.01
"420","2014-08-25",24.469999
"421","2014-08-26",24.559999
"422","2014-08-27",24.360001
"423","2014-08-28",24.32
"424","2014-08-29",24.540001
"425","2014-09-02",24.940001
"426","2014-09-03",24.809999
"427","2014-09-04",24.950001
"428","2014-09-05",25.639999
"429","2014-09-08",25.040001
"430","2014-09-09",24.870001
"431","2014-09-10",24.35
"432","2014-09-11",24.040001
"433","2014-09-12",23.85
"434","2014-09-15",23.799999
"435","2014-09-16",24.450001
"436","2014-09-17",24.34
"437","2014-09-18",25
"438","2014-09-19",24.9
"439","2014-09-22",24.799999
"440","2014-09-23",24.379999
"441","2014-09-24",24.440001
"442","2014-09-25",23.75
"443","2014-09-26",24.32
"444","2014-09-29",24.43
"445","2014-09-30",24
"446","2014-10-01",23.969999
"447","2014-10-02",24.35
"448","2014-10-03",24.799999
"449","2014-10-06",24.690001
"450","2014-10-07",24.559999
"451","2014-10-08",25.129999
"452","2014-10-09",24.059999
"453","2014-10-10",23.620001
"454","2014-10-13",23.719999
"455","2014-10-14",24.280001
"456","2014-10-15",24.690001
"457","2014-10-16",24.57
"458","2014-10-17",24.43
"459","2014-10-20",24.59
"460","2014-10-21",23.35
"461","2014-10-22",22.35
"462","2014-10-23",22.629999
"463","2014-10-24",21.950001
"464","2014-10-27",21.93
"465","2014-10-28",22.440001
"466","2014-10-29",22.299999
"467","2014-10-30",22.91
"468","2014-10-31",23.219999
"469","2014-11-03",23.23
"470","2014-11-04",20.77
"471","2014-11-05",20.799999
"472","2014-11-06",20.860001
"473","2014-11-07",20.799999
"474","2014-11-10",20.91
"475","2014-11-11",21.299999
"476","2014-11-12",19.92
"477","2014-11-13",18.76
"478","2014-11-14",18.540001
"479","2014-11-17",19.200001
"480","2014-11-18",19.299999
"481","2014-11-19",19.35
"482","2014-11-20",19.93
"483","2014-11-21",19.639999
"484","2014-11-24",20.139999
"485","2014-11-25",20.309999
"486","2014-11-26",20.559999
"487","2014-11-28",20.280001
"488","2014-12-01",19.799999
"489","2014-12-02",20.15
"490","2014-12-03",20.23
"491","2014-12-04",20.469999
"492","2014-12-05",20.32
"493","2014-12-08",20.370001
"494","2014-12-09",20.66
"495","2014-12-10",20.299999
"496","2014-12-11",20.67
"497","2014-12-12",20.23
"498","2014-12-15",20.290001
"499","2014-12-16",20.209999
"500","2014-12-17",20.32
"501","2014-12-18",19.73
"502","2014-12-19",20.02
"503","2014-12-22",18.65
"504","2014-12-23",18.6
"505","2014-12-24",18.719999
"506","2014-12-26",19
"507","2014-12-29",19.530001
"508","2014-12-30",19.4
"509","2014-12-31",19.4
"510","2015-01-02",19.83
"511","2015-01-05",19.459999
"512","2015-01-06",19.4
"513","2015-01-07",18.860001
"514","2015-01-08",18.530001
"515","2015-01-09",17.870001
"516","2015-01-12",17.84
"517","2015-01-13",16.76
"518","2015-01-14",17.34
"519","2015-01-15",17.6
"520","2015-01-16",18.129999
"521","2015-01-20",18.18
"522","2015-01-21",18.299999
"523","2015-01-22",18.389999
"524","2015-01-23",18.040001
"525","2015-01-26",17.780001
"526","2015-01-27",17.25
"527","2015-01-28",16.780001
"528","2015-01-29",17.18
"529","2015-01-30",18.01
"530","2015-02-02",18.02
"531","2015-02-03",18.1
"532","2015-02-04",17.790001
"533","2015-02-05",17.780001
"534","2015-02-06",17.700001
"535","2015-02-09",17.76
"536","2015-02-10",17.85
"537","2015-02-11",17.959999
"538","2015-02-12",18.23
"539","2015-02-13",17.99
"540","2015-02-17",18.790001
"541","2015-02-18",19
"542","2015-02-19",19.389999
"543","2015-02-20",19.1
"544","2015-02-23",20.01
"545","2015-02-24",19.98
"546","2015-02-25",19.99
"547","2015-02-26",20.92
"548","2015-02-27",20.65
"549","2015-03-02",21.700001
"550","2015-03-03",20.950001
"551","2015-03-04",20.75
"552","2015-03-05",20.91
"553","2015-03-06",20.32
"554","2015-03-09",21.299999
"555","2015-03-10",20.76
"556","2015-03-11",20.889999
"557","2015-03-12",21.049999
"558","2015-03-13",21.059999
"559","2015-03-16",20.76
"560","2015-03-17",21
"561","2015-03-18",21.139999
"562","2015-03-19",21.059999
"563","2015-03-20",21.190001
"564","2015-03-23",21.190001
"565","2015-03-24",20.959999
"566","2015-03-25",20.76
"567","2015-03-26",20.85
"568","2015-03-27",20.85
"569","2015-03-30",20.790001
"570","2015-03-31",20.860001
"571","2015-04-01",22.01
"572","2015-04-02",21.639999
"573","2015-04-06",21.879999
"574","2015-04-07",21.969999
"575","2015-04-08",21.889999
"576","2015-04-09",20.959999
"577","2015-04-10",20.469999
"578","2015-04-13",20.129999
"579","2015-04-14",19.959999
"580","2015-04-15",19.99
"581","2015-04-16",19.98
"582","2015-04-17",19.6
"583","2015-04-20",19.65
"584","2015-04-21",19.219999
"585","2015-04-22",19.58
"586","2015-04-23",19.379999
"587","2015-04-24",19.190001
"588","2015-04-27",19.389999
"589","2015-04-28",19.91
"590","2015-04-29",19.52
"591","2015-04-30",19.15
"592","2015-05-01",19.17
"593","2015-05-04",18.969999
"594","2015-05-05",18.959999
"595","2015-05-06",18.950001
"596","2015-05-07",18.77
"597","2015-05-08",18.25
"598","2015-05-11",17.969999
"599","2015-05-12",17.889999
"600","2015-05-13",18
"601","2015-05-14",18.9
"602","2015-05-15",18.809999
"603","2015-05-18",18.93
"604","2015-05-19",18.879999
"605","2015-05-20",18.75
"606","2015-05-21",18.450001
"607","2015-05-22",18.16
"608","2015-05-26",17.889999
"609","2015-05-27",18.17
"610","2015-05-28",18.25
"611","2015-05-29",17.92
"612","2015-06-01",17.870001
"613","2015-06-02",17.9
"614","2015-06-03",17.870001
"615","2015-06-04",18.030001
"616","2015-06-05",18.1
"617","2015-06-08",17.780001
"618","2015-06-09",17.290001
"619","2015-06-10",17.690001
"620","2015-06-11",17.49
"621","2015-06-12",17.549999
"622","2015-06-15",17.549999
"623","2015-06-16",17.639999
"624","2015-06-17",17.49
"625","2015-06-18",17.860001
"626","2015-06-19",18.23
"627","2015-06-22",18.16
"628","2015-06-23",18.379999
"629","2015-06-24",18.030001
"630","2015-06-25",17.950001
"631","2015-06-26",17.370001
"632","2015-06-29",17.059999
"633","2015-06-30",16.85
"634","2015-07-01",16.889999
"635","2015-07-02",16.860001
"636","2015-07-06",16.84
"637","2015-07-07",17.110001
"638","2015-07-08",16.889999
"639","2015-07-09",16.709999
"640","2015-07-10",17.26
"641","2015-07-13",17.540001
"642","2015-07-14",17.639999
"643","2015-07-15",17.549999
"644","2015-07-16",17.690001
"645","2015-07-17",17.67
"646","2015-07-20",17.610001
"647","2015-07-21",17.459999
"648","2015-07-22",17.379999
"649","2015-07-23",17.18
"650","2015-07-24",16.690001
"651","2015-07-27",16.629999
"652","2015-07-28",16.540001
"653","2015-07-29",16.43
"654","2015-07-30",16.6
"655","2015-07-31",16.459999
"656","2015-08-03",16.559999
"657","2015-08-04",16.620001
"658","2015-08-05",16.209999
"659","2015-08-06",15.94
"660","2015-08-07",15.62
"661","2015-08-10",14.12
"662","2015-08-11",14.38
"663","2015-08-12",14.11
"664","2015-08-13",15.09
"665","2015-08-14",15.29
"666","2015-08-17",15.64
"667","2015-08-18",15.68
"668","2015-08-19",15.34
"669","2015-08-20",14.99
"670","2015-08-21",15.05
"671","2015-08-24",14.68
"672","2015-08-25",14.57
"673","2015-08-26",14.73
"674","2015-08-27",15.19
"675","2015-08-28",15.32
"676","2015-08-31",15.27
"677","2015-09-01",15.09
"678","2015-09-02",15.15
"679","2015-09-03",15.35
"680","2015-09-04",15.14
"681","2015-09-08",15.35
"682","2015-09-09",15.24
"683","2015-09-10",15.49
"684","2015-09-11",15.95
"685","2015-09-14",15.99
"686","2015-09-15",15.85
"687","2015-09-16",16.280001
"688","2015-09-17",16.639999
"689","2015-09-18",16.73
"690","2015-09-21",16.73
"691","2015-09-22",16.450001
"692","2015-09-23",16.889999
"693","2015-09-24",16.709999
"694","2015-09-25",16.35
"695","2015-09-28",14.56
"696","2015-09-29",14.02
"697","2015-09-30",13.92
"698","2015-10-01",13.65
"699","2015-10-02",13.97
"700","2015-10-05",14.46
"701","2015-10-06",14.3
"702","2015-10-07",15.19
"703","2015-10-08",15.53
"704","2015-10-09",15.79
"705","2015-10-12",15.55
"706","2015-10-13",14.97
"707","2015-10-14",14.99
"708","2015-10-15",15.18
"709","2015-10-16",15.31
"710","2015-10-19",15.14
"711","2015-10-20",15.35
"712","2015-10-21",15.19
"713","2015-10-22",15.03
"714","2015-10-23",15.13
"715","2015-10-26",14.78
"716","2015-10-27",14.34
"717","2015-10-28",14.65
"718","2015-10-29",14.42
"719","2015-10-30",14.39
"720","2015-11-02",14.73
"721","2015-11-03",14.96
"722","2015-11-04",14.73
"723","2015-11-05",14.61
"724","2015-11-06",14.68
"725","2015-11-09",14.25
"726","2015-11-10",13.63
"727","2015-11-11",13.43
"728","2015-11-12",13.08
"729","2015-11-13",12.86
"730","2015-11-16",13.21
"731","2015-11-17",13.1
"732","2015-11-18",13.2
"733","2015-11-19",12.98
"734","2015-11-20",12.76
"735","2015-11-23",12.78
"736","2015-11-24",12.74
"737","2015-11-25",13.05
"738","2015-11-27",13.21
"739","2015-11-30",13.24
"740","2015-12-01",13.07
"741","2015-12-02",12.56
"742","2015-12-03",12.2
"743","2015-12-04",12.25
"744","2015-12-07",11.82
"745","2015-12-08",11.77
"746","2015-12-09",11.99
"747","2015-12-10",12.5
"748","2015-12-11",12.13
"749","2015-12-14",11.94
"750","2015-12-15",12.23
"751","2015-12-16",13.16
"752","2015-12-17",13.03
"753","2015-12-18",13.69
"754","2015-12-21",13.95
"755","2015-12-22",13.3
"756","2015-12-23",13.63
"757","2015-12-24",13.51
"758","2015-12-28",13.08
"759","2015-12-29",12.93
"760","2015-12-30",12.57
"761","2015-12-31",12.41
"762","2016-01-04",12.55
"763","2016-01-05",12.64
"764","2016-01-06",12.47
"765","2016-01-07",11.99
"766","2016-01-08",11.88
"767","2016-01-11",11.85
"768","2016-01-12",11.44
"769","2016-01-13",10.85
"770","2016-01-14",10.66
"771","2016-01-15",9.94
"772","2016-01-19",9.78
"773","2016-01-20",10.3
"774","2016-01-21",10.29
"775","2016-01-22",10.68
"776","2016-01-25",9.86
"777","2016-01-26",9.85
"778","2016-01-27",9.9
"779","2016-01-28",9.94
"780","2016-01-29",9.95
"781","2016-02-01",9.97
"782","2016-02-02",9.63
"783","2016-02-03",9.78
"784","2016-02-04",10
"785","2016-02-05",9.74
"786","2016-02-08",9.62
"787","2016-02-09",9.15
"788","2016-02-10",8.93
"789","2016-02-11",8.92
"790","2016-02-12",8.65
"791","2016-02-16",9.06
"792","2016-02-17",9.25
"793","2016-02-18",9.09
"794","2016-02-19",9.28
"795","2016-02-22",9.48
"796","2016-02-23",9.36
"797","2016-02-24",9.47
"798","2016-02-25",9.73
"799","2016-02-26",9.9
"800","2016-02-29",9.38
"801","2016-03-01",9.3
"802","2016-03-02",9.9
"803","2016-03-03",10.76
"804","2016-03-04",10.67
"805","2016-03-07",11.69
"806","2016-03-08",11.46
"807","2016-03-09",11.61
"808","2016-03-10",11.45
"809","2016-03-11",12.06
"810","2016-03-14",11.76
"811","2016-03-15",11.3
"812","2016-03-16",11.94
"813","2016-03-17",11.89
"814","2016-03-18",12.06
"815","2016-03-21",12.37
"816","2016-03-22",12.21
"817","2016-03-23",11.4
"818","2016-03-24",11.38
"819","2016-03-28",11.11
"820","2016-03-29",11.6
"821","2016-03-30",11.71
"822","2016-03-31",12
"823","2016-04-01",11.93
"824","2016-04-04",11.71
"825","2016-04-05",11.61
"826","2016-04-06",11.85
"827","2016-04-07",11.46
"828","2016-04-08",11.56
"829","2016-04-11",11.45
"830","2016-04-12",11.59
"831","2016-04-13",11.91
"832","2016-04-14",11.96
"833","2016-04-15",11.98
"834","2016-04-18",11.57
"835","2016-04-19",11.57
"836","2016-04-20",11.44
"837","2016-04-21",11.32
"838","2016-04-22",11.09
"839","2016-04-25",11.6
"840","2016-04-26",11.56
"841","2016-04-27",11.75
"842","2016-04-28",11.57
"843","2016-04-29",11.62
"844","2016-05-02",11.35
"845","2016-05-03",11.02
"846","2016-05-04",10.9
"847","2016-05-05",10.99
"848","2016-05-06",10.93
"849","2016-05-09",11.64
"850","2016-05-10",11.39
"851","2016-05-11",11.18
"852","2016-05-12",10.95
"853","2016-05-13",11.05
"854","2016-05-16",10.92
"855","2016-05-17",10.56
"856","2016-05-18",10.24
"857","2016-05-19",9.67
"858","2016-05-20",9.85
"859","2016-05-23",9.72
"860","2016-05-24",10.13
"861","2016-05-25",10.49
"862","2016-05-26",10.19
"863","2016-05-27",10.23
"864","2016-05-31",10.02
"865","2016-06-01",10.37
"866","2016-06-02",10.55
"867","2016-06-03",10.6
"868","2016-06-06",10.55
"869","2016-06-07",10.14
"870","2016-06-08",10.09
"871","2016-06-09",9.86
"872","2016-06-10",9.46
"873","2016-06-13",9.3
"874","2016-06-14",8.99
"875","2016-06-15",9.15
"876","2016-06-16",9.27
"877","2016-06-17",9.34
"878","2016-06-20",9.53
"879","2016-06-21",9.51
"880","2016-06-22",9.11
"881","2016-06-23",9.13
"882","2016-06-24",8.91
"883","2016-06-27",8.65
"884","2016-06-28",8.63
"885","2016-06-29",8.79
"886","2016-06-30",9.19
"887","2016-07-01",9.22
"888","2016-07-05",8.51
"889","2016-07-06",8.55
"890","2016-07-07",8.5
"891","2016-07-08",8.92
"892","2016-07-11",9.05
"893","2016-07-12",9.15
"894","2016-07-13",9.15
"895","2016-07-14",9.2
"896","2016-07-15",9.14
"897","2016-07-18",9.18
"898","2016-07-19",9.05
"899","2016-07-20",9.14
"900","2016-07-21",9.09
"901","2016-07-22",9.13
"902","2016-07-25",9.2
"903","2016-07-26",9.4
"904","2016-07-27",9.61
"905","2016-07-28",9.69
"906","2016-07-29",9.6
"907","2016-08-01",9.76
"908","2016-08-02",9.65
"909","2016-08-03",9.87
"910","2016-08-04",9.76
"911","2016-08-05",9.82
"912","2016-08-08",10.09
"913","2016-08-09",10.04
"914","2016-08-10",9.96
"915","2016-08-11",10.22
"916","2016-08-12",10.34
"917","2016-08-15",10.62
"918","2016-08-16",10.61
"919","2016-08-17",10.41
"920","2016-08-18",10.52
"921","2016-08-19",10.43
"922","2016-08-22",10.35
"923","2016-08-23",10.99
"924","2016-08-24",10.93
"925","2016-08-25",10.79
"926","2016-08-26",10.69
"927","2016-08-29",10.76
"928","2016-08-30",10.87
"929","2016-08-31",10.97
"930","2016-09-01",10.94
"931","2016-09-02",11.14
"932","2016-09-06",11.18
"933","2016-09-07",10.91
"934","2016-09-08",11.08
"935","2016-09-09",10.83
"936","2016-09-12",10.69
"937","2016-09-13",10.61
"938","2016-09-14",10.54
"939","2016-09-15",10.45
"940","2016-09-16",10.46
"941","2016-09-19",10.52
"942","2016-09-20",10.43
"943","2016-09-21",10.47
"944","2016-09-22",10.6
"945","2016-09-23",10.76
"946","2016-09-26",10.63
"947","2016-09-27",10.75
"948","2016-09-28",10.86
"949","2016-09-29",10.7
"950","2016-09-30",10.9
"951","2016-10-03",10.81
"952","2016-10-04",10.6
"953","2016-10-05",10.59
"954","2016-10-06",10.23
"955","2016-10-07",10.24
"956","2016-10-10",10.19
"957","2016-10-11",10.03
"958","2016-10-12",10.07
"959","2016-10-13",10.15
"960","2016-10-14",10.24
"961","2016-10-17",9.89
"962","2016-10-18",10.14
"963","2016-10-19",10.31
"964","2016-10-20",10.44
"965","2016-10-21",10.4
"966","2016-10-24",10.53
"967","2016-10-25",10.34
"968","2016-10-26",10.14
"969","2016-10-27",10.15
"970","2016-10-28",10.06
"971","2016-10-31",10.07
"972","2016-11-01",10.02
"973","2016-11-02",9.91
"974","2016-11-03",9.91
"975","2016-11-04",10.03
"976","2016-11-07",10.7
"977","2016-11-08",11.2
