"","date","RDIB"
"426","2014-02-27",10.23
"427","2014-02-28",10.23
"428","2014-03-03",10.23
"429","2014-03-04",10.23
"430","2014-03-05",10.23
"431","2014-03-06",10.23
"432","2014-03-07",10.23
"433","2014-03-10",10.23
"434","2014-03-11",10.23
"435","2014-03-12",10.23
"436","2014-03-13",10.23
"437","2014-03-14",10.23
"438","2014-03-17",10.23
"439","2014-03-18",10.23
"440","2014-03-19",9.95
"441","2014-03-20",9.95
"442","2014-03-21",9.95
"443","2014-03-24",9.95
"444","2014-03-25",9.95
"445","2014-03-26",9.08
"446","2014-03-27",9.08
"447","2014-03-28",9.08
"448","2014-03-31",9.08
"449","2014-04-01",9.08
"450","2014-04-02",9.08
"451","2014-04-03",9.08
"452","2014-04-04",9.08
"453","2014-04-07",9.08
"454","2014-04-08",9.08
"455","2014-04-09",9.08
"456","2014-04-10",9.08
"457","2014-04-11",9.08
"458","2014-04-14",8.11
"459","2014-04-15",8.11
"460","2014-04-16",8.11
"461","2014-04-17",8.11
"462","2014-04-21",8.11
"463","2014-04-22",8.11
"464","2014-04-23",8.11
"465","2014-04-24",8.11
"466","2014-04-25",8.11
"467","2014-04-28",8.11
"468","2014-04-29",8.11
"469","2014-04-30",8.11
"470","2014-05-01",8.11
"471","2014-05-02",8.11
"472","2014-05-05",8.11
"473","2014-05-06",8.11
"474","2014-05-07",8.11
"475","2014-05-08",8.11
"476","2014-05-09",8.11
"477","2014-05-12",8.11
"478","2014-05-13",8.11
"479","2014-05-14",9.55
"480","2014-05-15",9.55
"481","2014-05-16",9.55
"482","2014-05-19",9.55
"483","2014-05-20",9.55
"484","2014-05-21",10
"485","2014-05-22",10.54
"486","2014-05-23",8.55
"487","2014-05-27",10.87
"488","2014-05-28",10.87
"489","2014-05-29",10.87
"490","2014-05-30",10.87
"491","2014-06-02",10.87
"492","2014-06-03",10.87
"493","2014-06-04",10.87
"494","2014-06-05",10.87
"495","2014-06-06",10.87
"496","2014-06-09",10.87
"497","2014-06-10",9.27
"498","2014-06-11",9.27
"499","2014-06-12",9.27
"500","2014-06-13",9.27
"501","2014-06-16",9.27
"502","2014-06-17",9.27
"503","2014-06-18",9.27
"504","2014-06-19",9.27
"505","2014-06-20",9.27
"506","2014-06-23",9.27
"507","2014-06-24",9.27
"508","2014-06-25",9.27
"509","2014-06-26",9.27
"510","2014-06-27",9.27
"511","2014-06-30",9.27
"512","2014-07-01",9.27
"513","2014-07-02",8.9
"514","2014-07-03",8.9
"515","2014-07-07",8.9
"516","2014-07-08",8.9
"517","2014-07-09",8.9
"518","2014-07-10",8.9
"519","2014-07-11",8.9
"520","2014-07-14",8.9
"521","2014-07-15",8.9
"522","2014-07-16",8.9
"523","2014-07-17",8.55
"524","2014-07-18",8.55
"525","2014-07-21",8.55
"526","2014-07-22",8.55
"527","2014-07-23",8.55
"528","2014-07-24",8.55
"529","2014-07-25",8.55
"530","2014-07-28",8.55
"531","2014-07-29",8.55
"532","2014-07-30",11.5
"533","2014-07-31",11.5
"534","2014-08-01",10.7
"535","2014-08-04",10.7
"536","2014-08-05",10.7
"537","2014-08-06",10.7
"538","2014-08-07",10.7
"539","2014-08-08",10.7
"540","2014-08-11",11.5
"541","2014-08-12",11.5
"542","2014-08-13",11.5
"543","2014-08-14",9.7
"544","2014-08-15",9.7
"545","2014-08-18",10.06
"546","2014-08-19",10.06
"547","2014-08-20",10.06
"548","2014-08-21",10.06
"549","2014-08-22",10.06
"550","2014-08-25",10.06
"551","2014-08-26",10.06
"552","2014-08-27",10.06
"553","2014-08-28",10.06
"554","2014-08-29",10.06
"555","2014-09-02",10.06
"556","2014-09-03",10.06
"557","2014-09-04",10.06
"558","2014-09-05",10.06
"559","2014-09-08",10.06
"560","2014-09-09",10.06
"561","2014-09-10",10.06
"562","2014-09-11",10.06
"563","2014-09-12",10.06
"564","2014-09-15",10.06
"565","2014-09-16",10.06
"566","2014-09-17",10.06
"567","2014-09-18",10.06
"568","2014-09-19",10.06
"569","2014-09-22",10.06
"570","2014-09-23",10.06
"571","2014-09-24",10.06
"572","2014-09-25",10.06
"573","2014-09-26",10.06
"574","2014-09-29",10.06
"575","2014-09-30",10.06
"576","2014-10-01",10.06
"577","2014-10-02",10.06
"578","2014-10-03",10.06
"579","2014-10-06",10.06
"580","2014-10-07",10.06
"581","2014-10-08",10.06
"582","2014-10-09",10.06
"583","2014-10-10",10.06
"584","2014-10-13",10.06
"585","2014-10-14",10.06
"586","2014-10-15",10.06
"587","2014-10-16",10.06
"588","2014-10-17",9.4999
"589","2014-10-20",9.5
"590","2014-10-21",9.5
"591","2014-10-22",9.5
"592","2014-10-23",9.5
"593","2014-10-24",9.5
"594","2014-10-27",9.5
"595","2014-10-28",9.5
"596","2014-10-29",9.5
"597","2014-10-30",9.5
"598","2014-10-31",10.9999
"599","2014-11-03",10.9999
"600","2014-11-04",10.9999
"601","2014-11-05",10.9999
"602","2014-11-06",11
"603","2014-11-07",10.92
"604","2014-11-10",10.92
"605","2014-11-11",10.92
"606","2014-11-12",10.92
"607","2014-11-13",12.04
"608","2014-11-14",12
"609","2014-11-17",12
"610","2014-11-18",11.84
"611","2014-11-19",11.84
"612","2014-11-20",12.363
"613","2014-11-21",12.363
"614","2014-11-24",12.363
"615","2014-11-25",12.363
"616","2014-11-26",12.363
"617","2014-11-28",12.363
"618","2014-12-01",12.88
"619","2014-12-02",12.88
"620","2014-12-03",12.88
"621","2014-12-04",12.88
"622","2014-12-05",12.88
"623","2014-12-08",12.88
"624","2014-12-09",12.88
"625","2014-12-10",12.88
"626","2014-12-11",12.88
"627","2014-12-12",12.88
"628","2014-12-15",12.88
"629","2014-12-16",12.88
"630","2014-12-17",12.88
"631","2014-12-18",12.88
"632","2014-12-19",12.46
"633","2014-12-22",12.46
"634","2014-12-23",12.46
"635","2014-12-24",12.46
"636","2014-12-26",12.46
"637","2014-12-29",13.0001
"638","2014-12-30",13.0001
"639","2014-12-31",13
"640","2015-01-02",13
"641","2015-01-05",13
"642","2015-01-06",13
"643","2015-01-07",13
"644","2015-01-08",13.04
"645","2015-01-09",13.04
"646","2015-01-12",13
"647","2015-01-13",13
"648","2015-01-14",13
"649","2015-01-15",13
"650","2015-01-16",13
"651","2015-01-20",13
"652","2015-01-21",13
"653","2015-01-22",13
"654","2015-01-23",13
"655","2015-01-26",13
"656","2015-01-27",13
"657","2015-01-28",13
"658","2015-01-29",13
"659","2015-01-30",13
"660","2015-02-02",13
"661","2015-02-03",13
"662","2015-02-04",13
"663","2015-02-05",13
"664","2015-02-06",13
"665","2015-02-09",13
"666","2015-02-10",12.38
"667","2015-02-11",12.31
"668","2015-02-12",12.31
"669","2015-02-13",12.31
"670","2015-02-17",12.31
"671","2015-02-18",12.31
"672","2015-02-19",12.31
"673","2015-02-20",12.66
"674","2015-02-23",12.66
"675","2015-02-24",12.66
"676","2015-02-25",12.66
"677","2015-02-26",12.66
"678","2015-02-27",12.66
"679","2015-03-02",12.66
"680","2015-03-03",12.5899
"681","2015-03-04",12.5899
"682","2015-03-05",12.5899
"683","2015-03-06",12.5899
"684","2015-03-09",12.5899
"685","2015-03-10",12.5899
"686","2015-03-11",12.5899
"687","2015-03-12",12.5899
"688","2015-03-13",12.5899
"689","2015-03-16",12.5899
"690","2015-03-17",12.5899
"691","2015-03-18",12.5899
"692","2015-03-19",12.5899
"693","2015-03-20",12.5899
"694","2015-03-23",12.5899
"695","2015-03-24",12.5899
"696","2015-03-25",13.7872
"697","2015-03-26",13.7872
"698","2015-03-27",13.7872
"699","2015-03-30",12.16
"700","2015-03-31",12.16
"701","2015-04-01",13.83
"702","2015-04-02",13.83
"703","2015-04-06",13.83
"704","2015-04-07",13.83
"705","2015-04-08",13.83
"706","2015-04-09",13.83
"707","2015-04-10",13.83
"708","2015-04-13",13.83
"709","2015-04-14",13.83
"710","2015-04-15",13.4
"711","2015-04-16",13.4
"712","2015-04-17",13.4
"713","2015-04-20",13.4
"714","2015-04-21",13.04
"715","2015-04-22",13.04
"716","2015-04-23",13.04
"717","2015-04-24",13.04
"718","2015-04-27",14
"719","2015-04-28",14
"720","2015-04-29",14
"721","2015-04-30",14.37
"722","2015-05-01",14.37
"723","2015-05-04",14.37
"724","2015-05-05",14.37
"725","2015-05-06",14.37
"726","2015-05-07",14.37
"727","2015-05-08",14.37
"728","2015-05-11",13.97
"729","2015-05-12",13.9
"730","2015-05-13",13.88
"731","2015-05-14",13.4
"732","2015-05-15",14.05
"733","2015-05-18",13.7
"734","2015-05-19",14
"735","2015-05-20",13.29
"736","2015-05-21",13.6295
"737","2015-05-22",13.6295
"738","2015-05-26",13.6295
"739","2015-05-27",13.6295
"740","2015-05-28",13.6295
"741","2015-05-29",13.6295
"742","2015-06-01",13.6295
"743","2015-06-02",13.6295
"744","2015-06-03",13.38
"745","2015-06-04",13.38
"746","2015-06-05",13.38
"747","2015-06-08",13.6
"748","2015-06-09",15.2
"749","2015-06-10",15.09
"750","2015-06-11",14.67
"751","2015-06-12",14.67
"752","2015-06-15",14.67
"753","2015-06-16",14.36
"754","2015-06-17",14.36
"755","2015-06-18",14.36
"756","2015-06-19",13.2
"757","2015-06-22",13.2
"758","2015-06-23",13.2
"759","2015-06-24",13.2
"760","2015-06-25",13
"761","2015-06-26",13
"762","2015-06-29",13.8
"763","2015-06-30",14.05
"764","2015-07-01",14.05
"765","2015-07-02",14.05
"766","2015-07-06",14.05
"767","2015-07-07",14.05
"768","2015-07-08",14.05
"769","2015-07-09",14.05
"770","2015-07-10",14.05
"771","2015-07-13",14.05
"772","2015-07-14",14.05
"773","2015-07-15",14.05
"774","2015-07-16",14.05
"775","2015-07-17",14.05
"776","2015-07-20",14.05
"777","2015-07-21",14.05
"778","2015-07-22",14.0001
"779","2015-07-23",13.66
"780","2015-07-24",13.66
"781","2015-07-27",13.66
"782","2015-07-28",13.66
"783","2015-07-29",13.66
"784","2015-07-30",13.66
"785","2015-07-31",13.66
"786","2015-08-03",13.66
"787","2015-08-04",13.58
"788","2015-08-05",13.58
"789","2015-08-06",13.08
"790","2015-08-07",13.08
"791","2015-08-10",13.08
"792","2015-08-11",13.08
"793","2015-08-12",13.08
"794","2015-08-13",13.08
"795","2015-08-14",13.08
"796","2015-08-17",13.08
"797","2015-08-18",13.08
"798","2015-08-19",13.08
"799","2015-08-20",13.08
"800","2015-08-21",13.08
"801","2015-08-24",13.08
"802","2015-08-25",13.08
"803","2015-08-26",13.08
"804","2015-08-27",13.08
"805","2015-08-28",13.08
"806","2015-08-31",13.08
"807","2015-09-01",13.08
"808","2015-09-02",13.08
"809","2015-09-03",13.08
"810","2015-09-04",13.08
"811","2015-09-08",13.08
"812","2015-09-09",13.08
"813","2015-09-10",13.08
"814","2015-09-11",13.08
"815","2015-09-14",13.08
"816","2015-09-15",13.08
"817","2015-09-16",13.08
"818","2015-09-17",15.5
"819","2015-09-18",13
"820","2015-09-21",13
"821","2015-09-22",13
"822","2015-09-23",13
"823","2015-09-24",13
"824","2015-09-25",14.32
"825","2015-09-28",14.32
"826","2015-09-29",14.32
"827","2015-09-30",14.32
"828","2015-10-01",14.32
"829","2015-10-02",14.32
"830","2015-10-05",14.32
"831","2015-10-06",14.32
"832","2015-10-07",14.32
"833","2015-10-08",14.32
"834","2015-10-09",14.32
"835","2015-10-12",15.5
"836","2015-10-13",16.6
"837","2015-10-14",16.6
"838","2015-10-15",16.6
"839","2015-10-16",16.6
"840","2015-10-19",16.889999
"841","2015-10-20",17.76
"842","2015-10-21",17.809999
"843","2015-10-22",11.15
"844","2015-10-23",11.15
"845","2015-10-26",17.75
"846","2015-10-27",17.75
"847","2015-10-28",15
"848","2015-10-29",15.07
"849","2015-10-30",15.5
"850","2015-11-02",16.25
"851","2015-11-03",15.8
"852","2015-11-04",16.549999
"853","2015-11-05",16.549999
"854","2015-11-06",15.65
"855","2015-11-09",15.65
"856","2015-11-10",15.65
"857","2015-11-11",16.540001
"858","2015-11-12",16.540001
"859","2015-11-13",16.540001
"860","2015-11-16",16.540001
"861","2015-11-17",16.540001
"862","2015-11-18",16.540001
"863","2015-11-19",16.540001
"864","2015-11-20",16.540001
"865","2015-11-23",15.4835
"866","2015-11-24",15.4835
"867","2015-11-25",15.4835
"868","2015-11-27",15.4835
"869","2015-11-30",15.4835
"870","2015-12-01",15.4835
"871","2015-12-02",15.4835
"872","2015-12-03",15.4835
"873","2015-12-04",15.4835
"874","2015-12-07",15.4835
"875","2015-12-08",15.4835
"876","2015-12-09",15.4835
"877","2015-12-10",15.4835
"878","2015-12-11",15.4835
"879","2015-12-14",15.4835
"880","2015-12-15",15.4835
"881","2015-12-16",15.4835
"882","2015-12-17",15.4835
"883","2015-12-18",15.4835
"884","2015-12-21",15.4835
"885","2015-12-22",15.4835
"886","2015-12-23",15.4835
"887","2015-12-24",15.4835
"888","2015-12-28",15.4835
"889","2015-12-29",15.4835
"890","2015-12-30",15.4835
"891","2015-12-31",15.4835
"892","2016-01-04",15.4835
"893","2016-01-05",15.4835
"894","2016-01-06",15.4835
"895","2016-01-07",15.4835
"896","2016-01-08",15.4835
"897","2016-01-11",15.4835
"898","2016-01-12",15.4835
"899","2016-01-13",15.4835
"900","2016-01-14",15.4835
"901","2016-01-15",12.71
"902","2016-01-19",13.03
"903","2016-01-20",13.03
"904","2016-01-21",13.03
"905","2016-01-22",13.03
"906","2016-01-25",13.03
"907","2016-01-26",13.03
"908","2016-01-27",13.03
"909","2016-01-28",13.03
"910","2016-01-29",13.03
"911","2016-02-01",13.03
"912","2016-02-02",13.03
"913","2016-02-03",13.03
"914","2016-02-04",12.25
"915","2016-02-05",12.25
"916","2016-02-08",12.25
"917","2016-02-09",12.25
"918","2016-02-10",12.25
"919","2016-02-11",12.25
"920","2016-02-12",12.25
"921","2016-02-16",12.25
"922","2016-02-17",12.25
"923","2016-02-18",12.25
"924","2016-02-19",12.25
"925","2016-02-22",12.25
"926","2016-02-23",12.25
"927","2016-02-24",12.25
"928","2016-02-25",12.25
"929","2016-02-26",12.25
"930","2016-02-29",12.25
"931","2016-03-01",12.25
"932","2016-03-02",12.25
"933","2016-03-03",12.25
"934","2016-03-04",12.38
"935","2016-03-07",12.38
"936","2016-03-08",12.38
"937","2016-03-09",12.38
"938","2016-03-10",12.38
"939","2016-03-11",12.38
"940","2016-03-14",12.38
"941","2016-03-15",11.69
"942","2016-03-16",11.69
"943","2016-03-17",12
"944","2016-03-18",12
"945","2016-03-21",12
"946","2016-03-22",12
"947","2016-03-23",12
"948","2016-03-24",12.37
"949","2016-03-28",12.5
"950","2016-03-29",12.5
"951","2016-03-30",12.5
"952","2016-03-31",12.5
"953","2016-04-01",12.5
"954","2016-04-04",12.5
"955","2016-04-05",12.5
"956","2016-04-06",12.5
"957","2016-04-07",12.5
"958","2016-04-08",12.5
"959","2016-04-11",12.5
"960","2016-04-12",12.5
"961","2016-04-13",12.5
"962","2016-04-14",12.5
"963","2016-04-15",11.65
"964","2016-04-18",11.65
"965","2016-04-19",11.65
"966","2016-04-20",11.65
"967","2016-04-21",11.65
"968","2016-04-22",11.65
"969","2016-04-25",11.65
"970","2016-04-26",11.65
"971","2016-04-27",12.7
"972","2016-04-28",12.7
"973","2016-04-29",12.7
"974","2016-05-02",12.7
"975","2016-05-03",12.7
"976","2016-05-04",12.74
"977","2016-05-05",12.74
"978","2016-05-06",12.74
"979","2016-05-09",12.74
"980","2016-05-10",12.74
"981","2016-05-11",12.74
"982","2016-05-12",12.74
"983","2016-05-13",12.74
"984","2016-05-16",12.74
"985","2016-05-17",12.74
"986","2016-05-18",12.74
"987","2016-05-19",12.74
"988","2016-05-20",12.74
"989","2016-05-23",12.74
"990","2016-05-24",12.74
"991","2016-05-25",12.74
"992","2016-05-26",12.74
"993","2016-05-27",12.74
"994","2016-05-31",12.74
"995","2016-06-01",12.74
"996","2016-06-02",12.74
"997","2016-06-03",12.74
"998","2016-06-06",12.74
"999","2016-06-07",12.74
"1000","2016-06-08",12.74
"1001","2016-06-09",12.74
"1002","2016-06-10",12.74
"1003","2016-06-13",12.5
"1004","2016-06-14",12.5
"1005","2016-06-15",12.5
"1006","2016-06-16",12.6
"1007","2016-06-17",13.8
"1008","2016-06-20",13.55
