"","date","QTRX"
"218","2018-10-18",18.48
"219","2018-10-19",18.02
"220","2018-10-22",18.33
"221","2018-10-23",17.309999
"222","2018-10-24",16.35
"223","2018-10-25",16.540001
"224","2018-10-26",16.84
"225","2018-10-29",16.67
"226","2018-10-30",16.92
"227","2018-10-31",17.51
"228","2018-11-01",17.57
"229","2018-11-02",17.49
"230","2018-11-05",16.65
"231","2018-11-06",16.700001
"232","2018-11-07",17.379999
"233","2018-11-08",16.870001
"234","2018-11-09",16.76
"235","2018-11-12",16.33
"236","2018-11-13",16.17
"237","2018-11-14",16.26
"238","2018-11-15",17.129999
"239","2018-11-16",16.92
"240","2018-11-19",16.950001
"241","2018-11-20",16.65
"242","2018-11-21",16.84
"243","2018-11-23",17.139999
"244","2018-11-26",16.629999
"245","2018-11-27",17.190001
"246","2018-11-28",17.93
"247","2018-11-29",18.209999
"248","2018-11-30",18.74
"249","2018-12-03",18.6
"250","2018-12-04",18.389999
"251","2018-12-06",19.190001
"252","2018-12-07",19.5
"253","2018-12-10",19.959999
"254","2018-12-11",19.34
"255","2018-12-12",19.73
"256","2018-12-13",19.92
"257","2018-12-14",18.440001
"258","2018-12-17",18.43
"259","2018-12-18",18.299999
"260","2018-12-19",18.700001
"261","2018-12-20",18.82
"262","2018-12-21",18.379999
"263","2018-12-24",17.57
"264","2018-12-26",18.01
"265","2018-12-27",18.299999
"266","2018-12-28",18.360001
"267","2018-12-31",18.309999
"268","2019-01-02",18.24
"269","2019-01-03",17.280001
"270","2019-01-04",17.870001
"271","2019-01-07",19.02
"272","2019-01-08",19.91
"273","2019-01-09",20.73
"274","2019-01-10",22.66
"275","2019-01-11",23.48
"276","2019-01-14",21.969999
"277","2019-01-15",21.5
"278","2019-01-16",21.5
"279","2019-01-17",21.110001
"280","2019-01-18",21.030001
"281","2019-01-22",20.219999
"282","2019-01-23",20
"283","2019-01-24",20.02
"284","2019-01-25",20.5
"285","2019-01-28",20.190001
"286","2019-01-29",19.690001
"287","2019-01-30",20.690001
"288","2019-01-31",21.059999
"289","2019-02-01",20.559999
"290","2019-02-04",20.200001
"291","2019-02-05",20.1
"292","2019-02-06",20.99
"293","2019-02-07",21.01
"294","2019-02-08",21.33
"295","2019-02-11",22.08
"296","2019-02-12",22.84
"297","2019-02-13",22.09
"298","2019-02-14",22.129999
"299","2019-02-15",22.75
"300","2019-02-19",22.75
"301","2019-02-20",23.32
"302","2019-02-21",22.83
"303","2019-02-22",23.65
"304","2019-02-25",24.299999
"305","2019-02-26",24.08
"306","2019-02-27",24.91
"307","2019-02-28",24.709999
"308","2019-03-01",25.129999
"309","2019-03-04",24.76
"310","2019-03-05",24.82
"311","2019-03-06",23.33
"312","2019-03-07",23.82
"313","2019-03-08",23.08
"314","2019-03-11",21.799999
"315","2019-03-12",22.690001
"316","2019-03-13",23.92
"317","2019-03-14",24.809999
"318","2019-03-15",24.870001
"319","2019-03-18",24.6
"320","2019-03-19",24.5
"321","2019-03-20",24.27
"322","2019-03-21",24.549999
"323","2019-03-22",23.059999
"324","2019-03-25",23.65
"325","2019-03-26",23.99
"326","2019-03-27",24.27
"327","2019-03-28",24.790001
"328","2019-03-29",25.83
"329","2019-04-01",23.4
"330","2019-04-02",24.35
"331","2019-04-03",24.799999
"332","2019-04-04",25.34
"333","2019-04-05",25.73
"334","2019-04-08",25.77
"335","2019-04-09",25.01
"336","2019-04-10",24.73
"337","2019-04-11",23.99
"338","2019-04-12",22.700001
"339","2019-04-15",22.120001
"340","2019-04-16",22.059999
"341","2019-04-17",21.290001
"342","2019-04-18",21.92
"343","2019-04-22",21.91
"344","2019-04-23",22.93
"345","2019-04-24",22.27
"346","2019-04-25",21.91
"347","2019-04-26",22.75
"348","2019-04-29",22.629999
"349","2019-04-30",22.719999
"350","2019-05-01",22.25
"351","2019-05-02",22.26
"352","2019-05-03",23.32
"353","2019-05-06",23.049999
"354","2019-05-07",22.889999
"355","2019-05-08",23.049999
"356","2019-05-09",23.24
"357","2019-05-10",22.129999
"358","2019-05-13",20.59
"359","2019-05-14",21.08
"360","2019-05-15",21.92
"361","2019-05-16",22.32
"362","2019-05-17",22.059999
"363","2019-05-20",22.129999
"364","2019-05-21",22.719999
"365","2019-05-22",22.9
"366","2019-05-23",22.219999
"367","2019-05-24",22.33
"368","2019-05-28",21.83
"369","2019-05-29",22.23
"370","2019-05-30",23.4
"371","2019-05-31",25.610001
"372","2019-06-03",25.940001
"373","2019-06-04",26.1
"374","2019-06-05",28.32
"375","2019-06-06",29.51
"376","2019-06-07",29.5
"377","2019-06-10",31.74
"378","2019-06-11",31.91
"379","2019-06-12",33.419998
"380","2019-06-13",34.060001
"381","2019-06-14",33.48
"382","2019-06-17",34.209999
"383","2019-06-18",34.490002
"384","2019-06-19",34.52
"385","2019-06-20",35.200001
"386","2019-06-21",34
"387","2019-06-24",33.82
"388","2019-06-25",32.84
"389","2019-06-26",32.07
"390","2019-06-27",34.939999
"391","2019-06-28",33.790001
"392","2019-07-01",35.380001
"393","2019-07-02",32.419998
"394","2019-07-03",32.27
"395","2019-07-05",31.49
"396","2019-07-08",30.51
"397","2019-07-09",30.639999
"398","2019-07-10",31.559999
"399","2019-07-11",30.450001
"400","2019-07-12",29.809999
"401","2019-07-15",30.23
"402","2019-07-16",31.059999
"403","2019-07-17",31.459999
"404","2019-07-18",32.939999
"405","2019-07-19",31.27
"406","2019-07-22",31.43
"407","2019-07-23",31.08
"408","2019-07-24",32.82
"409","2019-07-25",31.91
"410","2019-07-26",31.74
"411","2019-07-29",32.27
"412","2019-07-30",31.790001
"413","2019-07-31",30.98
"414","2019-08-01",31.790001
"415","2019-08-02",31.049999
"416","2019-08-05",30.219999
"417","2019-08-06",29.040001
"418","2019-08-07",28.59
"419","2019-08-08",25.51
"420","2019-08-09",24.940001
"421","2019-08-12",25.540001
"422","2019-08-13",26.24
"423","2019-08-14",25.860001
"424","2019-08-15",26.040001
"425","2019-08-16",27.91
"426","2019-08-19",27.139999
"427","2019-08-20",27.450001
"428","2019-08-21",27.290001
"429","2019-08-22",26.51
"430","2019-08-23",24.969999
"431","2019-08-26",27.219999
"432","2019-08-27",27.129999
"433","2019-08-28",26.98
"434","2019-08-29",27.110001
"435","2019-08-30",26.33
"436","2019-09-03",25.879999
"437","2019-09-04",26.280001
"438","2019-09-05",24.99
"439","2019-09-06",24.93
"440","2019-09-09",23.16
"441","2019-09-10",24.200001
"442","2019-09-11",26.01
"443","2019-09-12",26.389999
"444","2019-09-13",25.969999
"445","2019-09-16",25.370001
"446","2019-09-17",25.969999
"447","2019-09-18",23.75
"448","2019-09-19",23.790001
"449","2019-09-20",24.23
"450","2019-09-23",24.4
"451","2019-09-24",22.969999
"452","2019-09-25",23.34
"453","2019-09-26",23.360001
"454","2019-09-27",21.719999
"455","2019-09-30",21.959999
"456","2019-10-01",21.41
"457","2019-10-02",19.98
"458","2019-10-03",22.190001
"459","2019-10-04",21.67
"460","2019-10-07",21.799999
"461","2019-10-08",21.780001
"462","2019-10-09",21.26
"463","2019-10-10",21.040001
"464","2019-10-11",21.75
"465","2019-10-14",22.030001
"466","2019-10-15",22.01
"467","2019-10-16",22.049999
"468","2019-10-17",21.780001
"469","2019-10-18",20.950001
"470","2019-10-21",19.879999
"471","2019-10-22",20.129999
"472","2019-10-23",19.940001
"473","2019-10-24",20.719999
"474","2019-10-25",20.82
"475","2019-10-28",22.18
"476","2019-10-29",21.200001
"477","2019-10-30",21.469999
"478","2019-10-31",20.85
"479","2019-11-01",20.879999
"480","2019-11-04",20.875
"481","2019-11-05",20.32
"482","2019-11-06",19.290001
"483","2019-11-07",23.73
"484","2019-11-08",23.41
"485","2019-11-11",22.389999
"486","2019-11-12",22.41
"487","2019-11-13",21.76
"488","2019-11-14",22.525
"489","2019-11-15",22.945
"490","2019-11-18",22.42
"491","2019-11-19",23.17
"492","2019-11-20",24.219999
"493","2019-11-21",23.799999
"494","2019-11-22",24.57
"495","2019-11-25",25.43
"496","2019-11-26",25.15
"497","2019-11-27",25.52
"498","2019-11-29",25.33
"499","2019-12-02",25.26
"500","2019-12-03",25.219999
"501","2019-12-04",24.610001
"502","2019-12-05",24.84
"503","2019-12-06",25.16
"504","2019-12-09",25.030001
"505","2019-12-10",25.24
"506","2019-12-11",25.139999
"507","2019-12-12",24.91
"508","2019-12-13",24.139999
"509","2019-12-16",24.68
"510","2019-12-17",23.42
"511","2019-12-18",22.879999
"512","2019-12-19",23.860001
"513","2019-12-20",23.450001
"514","2019-12-23",24.360001
"515","2019-12-24",24.799999
"516","2019-12-26",23.85
"517","2019-12-27",23.51
"518","2019-12-30",23.370001
"519","2019-12-31",23.629999
"520","2020-01-02",23.120001
"521","2020-01-03",22.98
"522","2020-01-06",22.85
"523","2020-01-07",23.200001
"524","2020-01-08",22.35
"525","2020-01-09",21.74
"526","2020-01-10",21.700001
"527","2020-01-13",22.540001
"528","2020-01-14",22.18
"529","2020-01-15",21.65
"530","2020-01-16",24.75
"531","2020-01-17",24.09
"532","2020-01-21",25.139999
"533","2020-01-22",25.33
"534","2020-01-23",25.75
"535","2020-01-24",26.855
"536","2020-01-27",26.219999
"537","2020-01-28",27.15
"538","2020-01-29",27.469999
"539","2020-01-30",27.280001
"540","2020-01-31",27.110001
"541","2020-02-03",26.41
"542","2020-02-04",27.4
"543","2020-02-05",27.870001
"544","2020-02-06",28.209999
"545","2020-02-07",27.68
"546","2020-02-10",27.870001
"547","2020-02-11",27.700001
"548","2020-02-12",28.09
"549","2020-02-13",28.08
"550","2020-02-14",28.209999
"551","2020-02-18",27.76
"552","2020-02-19",28.719999
"553","2020-02-20",28.4
"554","2020-02-21",27.92
"555","2020-02-24",26.690001
"556","2020-02-25",25.92
"557","2020-02-26",24.82
"558","2020-02-27",23.74
"559","2020-02-28",22.809999
"560","2020-03-02",23.639999
"561","2020-03-03",23.139999
"562","2020-03-04",23.73
"563","2020-03-05",21.85
"564","2020-03-06",21.280001
"565","2020-03-09",19.299999
"566","2020-03-10",19.799999
"567","2020-03-11",18.51
"568","2020-03-12",16.379999
"569","2020-03-13",16.969999
"570","2020-03-16",14.1
"571","2020-03-17",15.26
"572","2020-03-18",11.17
"573","2020-03-19",15.66
"574","2020-03-20",14.17
"575","2020-03-23",13.5
"576","2020-03-24",14.92
"577","2020-03-25",14.96
"578","2020-03-26",16.27
"579","2020-03-27",17.07
"580","2020-03-30",18.860001
"581","2020-03-31",18.370001
"582","2020-04-01",19.209999
"583","2020-04-02",20.040001
"584","2020-04-03",19.370001
"585","2020-04-06",21.110001
"586","2020-04-07",21.16
"587","2020-04-08",22.93
"588","2020-04-09",21.07
"589","2020-04-13",20.34
"590","2020-04-14",22.01
"591","2020-04-15",20.75
"592","2020-04-16",23.26
"593","2020-04-17",23.700001
"594","2020-04-20",24.139999
"595","2020-04-21",23.4
"596","2020-04-22",24.34
"597","2020-04-23",25.52
"598","2020-04-24",27.33
"599","2020-04-27",26.559999
"600","2020-04-28",25.49
"601","2020-04-29",25
"602","2020-04-30",26.200001
"603","2020-05-01",25.09
"604","2020-05-04",27.475
"605","2020-05-05",26.5
"606","2020-05-06",28.530001
"607","2020-05-07",26.59
"608","2020-05-08",26.5
"609","2020-05-11",27.75
"610","2020-05-12",27.049999
"611","2020-05-13",26.15
"612","2020-05-14",25.16
"613","2020-05-15",25.309999
"614","2020-05-18",25.450001
"615","2020-05-19",25.23
"616","2020-05-20",25.969999
"617","2020-05-21",24.66
"618","2020-05-22",24.049999
"619","2020-05-26",26.15
"620","2020-05-27",26.74
"621","2020-05-28",26.969999
"622","2020-05-29",27.59
"623","2020-06-01",27.49
"624","2020-06-02",26.91
"625","2020-06-03",27.940001
"626","2020-06-04",26.360001
"627","2020-06-05",25.950001
"628","2020-06-08",25.58
"629","2020-06-09",26.450001
"630","2020-06-10",26.290001
"631","2020-06-11",24.65
"632","2020-06-12",25.280001
"633","2020-06-15",25.9
"634","2020-06-16",26.780001
"635","2020-06-17",26.610001
"636","2020-06-18",26.73
"637","2020-06-19",26.93
"638","2020-06-22",26.99
"639","2020-06-23",26.719999
"640","2020-06-24",26.299999
"641","2020-06-25",27.08
"642","2020-06-26",26.950001
"643","2020-06-29",26.77
"644","2020-06-30",27.389999
"645","2020-07-01",27.799999
"646","2020-07-02",27.879999
"647","2020-07-06",27.879999
"648","2020-07-07",27.129999
"649","2020-07-08",26.91
"650","2020-07-09",27.5
"651","2020-07-10",27.280001
"652","2020-07-13",26.92
"653","2020-07-14",27.559999
"654","2020-07-15",28.48
"655","2020-07-16",28.200001
"656","2020-07-17",31.35
"657","2020-07-20",30.959999
"658","2020-07-21",30.959999
"659","2020-07-22",29.950001
"660","2020-07-23",30.049999
"661","2020-07-24",27.15
"662","2020-07-27",27.02
"663","2020-07-28",28.059999
"664","2020-07-29",31.58
"665","2020-07-30",33.18
"666","2020-07-31",32.310001
"667","2020-08-03",32.290001
"668","2020-08-04",33
"669","2020-08-05",35.049999
"670","2020-08-06",34.93
"671","2020-08-07",33.119999
"672","2020-08-10",33.209999
"673","2020-08-11",33.419998
"674","2020-08-12",34.130001
"675","2020-08-13",37.470001
"676","2020-08-14",35.09
"677","2020-08-17",34.740002
"678","2020-08-18",34.990002
"679","2020-08-19",36.419998
"680","2020-08-20",36.77
"681","2020-08-21",36.049999
"682","2020-08-24",35.23
"683","2020-08-25",36.220001
"684","2020-08-26",35.970001
"685","2020-08-27",34.849998
"686","2020-08-28",35.279999
"687","2020-08-31",35.599998
"688","2020-09-01",35.360001
"689","2020-09-02",34.98
"690","2020-09-03",32.709999
"691","2020-09-04",31
"692","2020-09-08",30.73
"693","2020-09-09",31.76
"694","2020-09-10",31.950001
"695","2020-09-11",31.75
"696","2020-09-14",33.369999
"697","2020-09-15",33.200001
"698","2020-09-16",33.200001
"699","2020-09-17",33.16
"700","2020-09-18",33.900002
"701","2020-09-21",33.099998
"702","2020-09-22",33.279999
"703","2020-09-23",32.759998
"704","2020-09-24",31.57
"705","2020-09-25",32.77
"706","2020-09-28",32.93
"707","2020-09-29",33.869999
"708","2020-09-30",33.740002
"709","2020-10-01",34.700001
"710","2020-10-02",33.889999
"711","2020-10-05",35.349998
"712","2020-10-06",36.900002
"713","2020-10-07",43.380001
"714","2020-10-08",45.27
"715","2020-10-09",46.150002
"716","2020-10-12",44.950001
"717","2020-10-13",44.639999
"718","2020-10-14",42.91
"719","2020-10-15",43.139999
"720","2020-10-16",42.34
"721","2020-10-19",42.669998
"722","2020-10-20",40.919998
"723","2020-10-21",40.34
"724","2020-10-22",40.869999
"725","2020-10-23",40.59
"726","2020-10-26",38.740002
"727","2020-10-27",39.509998
"728","2020-10-28",38.419998
"729","2020-10-29",37.849998
"730","2020-10-30",36.610001
"731","2020-11-02",37.080002
"732","2020-11-03",39.299999
"733","2020-11-04",42.07
"734","2020-11-05",44.09
"735","2020-11-06",49.700001
"736","2020-11-09",42.860001
"737","2020-11-10",44.970001
"738","2020-11-11",49.82
"739","2020-11-12",48.75
"740","2020-11-13",49.880001
"741","2020-11-16",47.470001
"742","2020-11-17",47.66
"743","2020-11-18",46.119999
"744","2020-11-19",46.009998
"745","2020-11-20",46.049999
"746","2020-11-23",47.209999
"747","2020-11-24",42.700001
"748","2020-11-25",41.939999
"749","2020-11-27",43.540001
