"","date","CHUY"
"151","2013-03-01",28.73
"152","2013-03-04",29.07
"153","2013-03-05",30.879999
"154","2013-03-06",31.200001
"155","2013-03-07",31.709999
"156","2013-03-08",32.459999
"157","2013-03-11",30.379999
"158","2013-03-12",30.18
"159","2013-03-13",30.379999
"160","2013-03-14",31.85
"161","2013-03-15",31.129999
"162","2013-03-18",31.41
"163","2013-03-19",31.389999
"164","2013-03-20",31.57
"165","2013-03-21",31.01
"166","2013-03-22",30.98
"167","2013-03-25",31.25
"168","2013-03-26",31.549999
"169","2013-03-27",31.299999
"170","2013-03-28",32.580002
"171","2013-04-01",31.41
"172","2013-04-02",31.75
"173","2013-04-03",33.18
"174","2013-04-04",33.639999
"175","2013-04-05",33.700001
"176","2013-04-08",33
"177","2013-04-09",32.060001
"178","2013-04-10",33.400002
"179","2013-04-11",34.169998
"180","2013-04-12",32.18
"181","2013-04-15",32.040001
"182","2013-04-16",32.689999
"183","2013-04-17",32.299999
"184","2013-04-18",31.82
"185","2013-04-19",31.379999
"186","2013-04-22",31.5
"187","2013-04-23",31.290001
"188","2013-04-24",31.6
"189","2013-04-25",32.169998
"190","2013-04-26",32.650002
"191","2013-04-29",32.650002
"192","2013-04-30",32.700001
"193","2013-05-01",32.279999
"194","2013-05-02",32.470001
"195","2013-05-03",32.860001
"196","2013-05-06",33.41
"197","2013-05-07",32.299999
"198","2013-05-08",31.4
"199","2013-05-09",30.5
"200","2013-05-10",31.07
"201","2013-05-13",31.5
"202","2013-05-14",32.77
"203","2013-05-15",33.029999
"204","2013-05-16",32.869999
"205","2013-05-17",33.349998
"206","2013-05-20",33.349998
"207","2013-05-21",33.919998
"208","2013-05-22",33.150002
"209","2013-05-23",33.490002
"210","2013-05-24",33.369999
"211","2013-05-28",34.560001
"212","2013-05-29",34.59
"213","2013-05-30",34.759998
"214","2013-05-31",34.849998
"215","2013-06-03",33.16
"216","2013-06-04",33.700001
"217","2013-06-05",32.490002
"218","2013-06-06",33.43
"219","2013-06-07",35.130001
"220","2013-06-10",37.299999
"221","2013-06-11",37.009998
"222","2013-06-12",37.220001
"223","2013-06-13",38.59
"224","2013-06-14",38.82
"225","2013-06-17",39.799999
"226","2013-06-18",39.540001
"227","2013-06-19",39.970001
"228","2013-06-20",38.830002
"229","2013-06-21",38.91
"230","2013-06-24",39.740002
"231","2013-06-25",38.73
"232","2013-06-26",38.57
"233","2013-06-27",39.110001
"234","2013-06-28",38.34
"235","2013-07-01",38.709999
"236","2013-07-02",39.93
"237","2013-07-03",40.130001
"238","2013-07-05",42.200001
"239","2013-07-08",43.419998
"240","2013-07-09",41.810001
"241","2013-07-10",41.310001
"242","2013-07-11",43.299999
"243","2013-07-12",42.380001
"244","2013-07-15",41.459999
"245","2013-07-16",39.240002
"246","2013-07-17",37.91
"247","2013-07-18",38.310001
"248","2013-07-19",36.709999
"249","2013-07-22",35.75
"250","2013-07-23",35.57
"251","2013-07-24",34.009998
"252","2013-07-25",34.16
"253","2013-07-26",34.290001
"254","2013-07-29",34.48
"255","2013-07-30",34.459999
"256","2013-07-31",35.290001
"257","2013-08-01",37.900002
"258","2013-08-02",39.540001
"259","2013-08-05",38.509998
"260","2013-08-06",38.529999
"261","2013-08-07",38.049999
"262","2013-08-08",38.75
"263","2013-08-09",37.98
"264","2013-08-12",37.630001
"265","2013-08-13",36.48
"266","2013-08-14",36.900002
"267","2013-08-15",36.16
"268","2013-08-16",36.09
"269","2013-08-19",35.52
"270","2013-08-20",36.200001
"271","2013-08-21",36.709999
"272","2013-08-22",36.950001
"273","2013-08-23",36.93
"274","2013-08-26",36.619999
"275","2013-08-27",35.23
"276","2013-08-28",34.84
"277","2013-08-29",35.779999
"278","2013-08-30",35.950001
"279","2013-09-03",35.529999
"280","2013-09-04",35.970001
"281","2013-09-05",36
"282","2013-09-06",35.549999
"283","2013-09-09",35.459999
"284","2013-09-10",37.029999
"285","2013-09-11",37.139999
"286","2013-09-12",36.77
"287","2013-09-13",37.040001
"288","2013-09-16",37.740002
"289","2013-09-17",37.84
"290","2013-09-18",37.66
"291","2013-09-19",37.560001
"292","2013-09-20",37.060001
"293","2013-09-23",36.25
"294","2013-09-24",35.209999
"295","2013-09-25",35.389999
"296","2013-09-26",34.75
"297","2013-09-27",34.25
"298","2013-09-30",35.889999
"299","2013-10-01",36.439999
"300","2013-10-02",37.27
"301","2013-10-03",36.82
"302","2013-10-04",37.790001
"303","2013-10-07",36.509998
"304","2013-10-08",35.150002
"305","2013-10-09",35.880001
"306","2013-10-10",38.080002
"307","2013-10-11",39.75
"308","2013-10-14",39.549999
"309","2013-10-15",37.93
"310","2013-10-16",37.77
"311","2013-10-17",36.759998
"312","2013-10-18",38.290001
"313","2013-10-21",38
"314","2013-10-22",37.029999
"315","2013-10-23",36.860001
"316","2013-10-24",36.66
"317","2013-10-25",36.580002
"318","2013-10-28",37.09
"319","2013-10-29",38.240002
"320","2013-10-30",36.93
"321","2013-10-31",37.599998
"322","2013-11-01",36.880001
"323","2013-11-04",37.73
"324","2013-11-05",38.220001
"325","2013-11-06",38.470001
"326","2013-11-07",37.099998
"327","2013-11-08",37.720001
"328","2013-11-11",38.389999
"329","2013-11-12",37.880001
"330","2013-11-13",37.060001
"331","2013-11-14",36.849998
"332","2013-11-15",37.200001
"333","2013-11-18",36.18
"334","2013-11-19",34.970001
"335","2013-11-20",33.060001
"336","2013-11-21",34.43
"337","2013-11-22",34.82
"338","2013-11-25",33.330002
"339","2013-11-26",33.82
"340","2013-11-27",33.799999
"341","2013-11-29",34.84
"342","2013-12-02",33.080002
"343","2013-12-03",33.869999
"344","2013-12-04",33.540001
"345","2013-12-05",34.189999
"346","2013-12-06",34.099998
"347","2013-12-09",33.900002
"348","2013-12-10",32.16
"349","2013-12-11",32.349998
"350","2013-12-12",32.799999
"351","2013-12-13",32.84
"352","2013-12-16",33.470001
"353","2013-12-17",33.419998
"354","2013-12-18",35.139999
"355","2013-12-19",36.310001
"356","2013-12-20",35.93
"357","2013-12-23",35.93
"358","2013-12-24",35.59
"359","2013-12-26",36.200001
"360","2013-12-27",36.630001
"361","2013-12-30",36.290001
"362","2013-12-31",36.02
"363","2014-01-02",35.919998
"364","2014-01-03",36.720001
"365","2014-01-06",36.330002
"366","2014-01-07",36.950001
"367","2014-01-08",37.959999
"368","2014-01-09",37.91
"369","2014-01-10",37.580002
"370","2014-01-13",36.400002
"371","2014-01-14",37.009998
"372","2014-01-15",37.389999
"373","2014-01-16",39.240002
"374","2014-01-17",39.360001
"375","2014-01-21",40.029999
"376","2014-01-22",40.490002
"377","2014-01-23",38.939999
"378","2014-01-24",38.630001
"379","2014-01-27",36.68
"380","2014-01-28",36.040001
"381","2014-01-29",36.099998
"382","2014-01-30",36.32
"383","2014-01-31",36.119999
"384","2014-02-03",34.630001
"385","2014-02-04",34.32
"386","2014-02-05",34.419998
"387","2014-02-06",35.459999
"388","2014-02-07",37.830002
"389","2014-02-10",38.540001
"390","2014-02-11",39.57
"391","2014-02-12",39.150002
"392","2014-02-13",39.77
"393","2014-02-14",40.220001
"394","2014-02-18",39.84
"395","2014-02-19",40.099998
"396","2014-02-20",39.73
"397","2014-02-21",39.5
"398","2014-02-24",40.310001
"399","2014-02-25",40.73
"400","2014-02-26",41.389999
"401","2014-02-27",42.099998
"402","2014-02-28",39.810001
"403","2014-03-03",39.950001
"404","2014-03-04",40.68
"405","2014-03-05",39.150002
"406","2014-03-06",38.650002
"407","2014-03-07",39.639999
"408","2014-03-10",38.900002
"409","2014-03-11",39.119999
"410","2014-03-12",39.299999
"411","2014-03-13",38.279999
"412","2014-03-14",38.779999
"413","2014-03-17",39.32
"414","2014-03-18",39.439999
"415","2014-03-19",39.68
"416","2014-03-20",39.950001
"417","2014-03-21",40.009998
"418","2014-03-24",40.060001
"419","2014-03-25",42.18
"420","2014-03-26",42.049999
"421","2014-03-27",41.349998
"422","2014-03-28",41.060001
"423","2014-03-31",43.139999
"424","2014-04-01",42.07
"425","2014-04-02",41.799999
"426","2014-04-03",40.810001
"427","2014-04-04",39.32
"428","2014-04-07",38.540001
"429","2014-04-08",40.450001
"430","2014-04-09",41.189999
"431","2014-04-10",39.849998
"432","2014-04-11",38.459999
"433","2014-04-14",39.669998
"434","2014-04-15",40.209999
"435","2014-04-16",40.369999
"436","2014-04-17",38.299999
"437","2014-04-21",38.060001
"438","2014-04-22",38.5
"439","2014-04-23",38.470001
"440","2014-04-24",38.43
"441","2014-04-25",38.34
"442","2014-04-28",38.119999
"443","2014-04-29",37.459999
"444","2014-04-30",35.950001
"445","2014-05-01",35.349998
"446","2014-05-02",35.799999
"447","2014-05-05",35.139999
"448","2014-05-06",35.139999
"449","2014-05-07",32.669998
"450","2014-05-08",31.98
"451","2014-05-09",32.639999
"452","2014-05-12",32.73
"453","2014-05-13",32.040001
"454","2014-05-14",31.01
"455","2014-05-15",30.950001
"456","2014-05-16",31.969999
"457","2014-05-19",32.810001
"458","2014-05-20",31.889999
"459","2014-05-21",32.779999
"460","2014-05-22",32.810001
"461","2014-05-23",32.759998
"462","2014-05-27",33.57
"463","2014-05-28",33.540001
"464","2014-05-29",33.040001
"465","2014-05-30",32.669998
"466","2014-06-02",31.860001
"467","2014-06-03",32.470001
"468","2014-06-04",33
"469","2014-06-05",34.470001
"470","2014-06-06",33.82
"471","2014-06-09",33.169998
"472","2014-06-10",33.139999
"473","2014-06-11",33.18
"474","2014-06-12",33.110001
"475","2014-06-13",32.77
"476","2014-06-16",32.810001
"477","2014-06-17",32.540001
"478","2014-06-18",33.209999
"479","2014-06-19",33.490002
"480","2014-06-20",34
"481","2014-06-23",34.09
"482","2014-06-24",34.299999
"483","2014-06-25",34.709999
"484","2014-06-26",35.740002
"485","2014-06-27",35.599998
"486","2014-06-30",36.299999
"487","2014-07-01",35.84
"488","2014-07-02",35.98
"489","2014-07-03",36.32
"490","2014-07-07",35.099998
"491","2014-07-08",34.68
"492","2014-07-09",33.650002
"493","2014-07-10",31.07
"494","2014-07-11",29.99
"495","2014-07-14",28.030001
"496","2014-07-15",27.690001
"497","2014-07-16",27.43
"498","2014-07-17",26.129999
"499","2014-07-18",26.219999
"500","2014-07-21",26.57
"501","2014-07-22",27.290001
"502","2014-07-23",28.190001
"503","2014-07-24",27.9
"504","2014-07-25",28.24
"505","2014-07-28",28.49
"506","2014-07-29",28.950001
"507","2014-07-30",28.99
"508","2014-07-31",28.65
"509","2014-08-01",26.639999
"510","2014-08-04",26.51
"511","2014-08-05",26.01
"512","2014-08-06",28.129999
"513","2014-08-07",27.690001
"514","2014-08-08",27.82
"515","2014-08-11",29.370001
"516","2014-08-12",29.209999
"517","2014-08-13",29.49
"518","2014-08-14",28.049999
"519","2014-08-15",28.030001
"520","2014-08-18",28.690001
"521","2014-08-19",27.969999
"522","2014-08-20",27.49
"523","2014-08-21",27.34
"524","2014-08-22",27.24
"525","2014-08-25",27.33
"526","2014-08-26",27.290001
"527","2014-08-27",26.629999
"528","2014-08-28",26.1
"529","2014-08-29",26.299999
"530","2014-09-02",26.209999
"531","2014-09-03",25.91
"532","2014-09-04",27.139999
"533","2014-09-05",27.450001
"534","2014-09-08",27.6
"535","2014-09-09",27.360001
"536","2014-09-10",28.110001
"537","2014-09-11",28.940001
"538","2014-09-12",28.75
"539","2014-09-15",31.23
"540","2014-09-16",31.15
"541","2014-09-17",31.299999
"542","2014-09-18",31.190001
"543","2014-09-19",31.299999
"544","2014-09-22",30.940001
"545","2014-09-23",30.65
"546","2014-09-24",30.98
"547","2014-09-25",30.75
"548","2014-09-26",31.35
"549","2014-09-29",31.32
"550","2014-09-30",31.389999
"551","2014-10-01",31.15
"552","2014-10-02",31.42
"553","2014-10-03",32.360001
"554","2014-10-06",31.950001
"555","2014-10-07",31.700001
"556","2014-10-08",32.189999
"557","2014-10-09",31.889999
"558","2014-10-10",30.52
"559","2014-10-13",30.59
"560","2014-10-14",30.09
"561","2014-10-15",29.52
"562","2014-10-16",29.6
"563","2014-10-17",29.950001
"564","2014-10-20",29.040001
"565","2014-10-21",28.950001
"566","2014-10-22",29.91
"567","2014-10-23",29.299999
"568","2014-10-24",29.620001
"569","2014-10-27",30.209999
"570","2014-10-28",31.309999
"571","2014-10-29",31.049999
"572","2014-10-30",30.440001
"573","2014-10-31",29.91
"574","2014-11-03",29.35
"575","2014-11-04",30.17
"576","2014-11-05",20.68
"577","2014-11-06",22
"578","2014-11-07",22.02
"579","2014-11-10",23.26
"580","2014-11-11",22.4
"581","2014-11-12",22.49
"582","2014-11-13",22.25
"583","2014-11-14",21.77
"584","2014-11-17",21.6
"585","2014-11-18",21.93
"586","2014-11-19",21.24
"587","2014-11-20",21.77
"588","2014-11-21",21.809999
"589","2014-11-24",21.85
"590","2014-11-25",21.75
"591","2014-11-26",21.57
"592","2014-11-28",21.41
"593","2014-12-01",21.1
"594","2014-12-02",21.309999
"595","2014-12-03",20.879999
"596","2014-12-04",21.09
"597","2014-12-05",21.120001
"598","2014-12-08",20.860001
"599","2014-12-09",21.26
"600","2014-12-10",19.860001
"601","2014-12-11",19.469999
"602","2014-12-12",19.809999
"603","2014-12-15",19.82
"604","2014-12-16",19.040001
"605","2014-12-17",19.360001
"606","2014-12-18",19.959999
"607","2014-12-19",19.9
"608","2014-12-22",19.48
"609","2014-12-23",19.469999
"610","2014-12-24",19.280001
"611","2014-12-26",19.49
"612","2014-12-29",19.940001
"613","2014-12-30",19.280001
"614","2014-12-31",19.67
"615","2015-01-02",19.82
"616","2015-01-05",19.52
"617","2015-01-06",19.17
"618","2015-01-07",19.73
"619","2015-01-08",20.35
"620","2015-01-09",20.379999
"621","2015-01-12",19.389999
"622","2015-01-13",20.620001
"623","2015-01-14",20.84
"624","2015-01-15",21.450001
"625","2015-01-16",22.030001
"626","2015-01-20",20.27
"627","2015-01-21",19.950001
"628","2015-01-22",22.32
"629","2015-01-23",21.67
"630","2015-01-26",22.610001
"631","2015-01-27",22.780001
"632","2015-01-28",21.83
"633","2015-01-29",22.16
"634","2015-01-30",21.370001
"635","2015-02-02",21.49
"636","2015-02-03",22.18
"637","2015-02-04",21.73
"638","2015-02-05",21.83
"639","2015-02-06",22.139999
"640","2015-02-09",21.57
"641","2015-02-10",21.540001
"642","2015-02-11",22.790001
"643","2015-02-12",22.389999
"644","2015-02-13",22.040001
"645","2015-02-17",21.809999
"646","2015-02-18",23.08
"647","2015-02-19",24.76
"648","2015-02-20",23.35
"649","2015-02-23",22.83
"650","2015-02-24",23.209999
"651","2015-02-25",23.110001
"652","2015-02-26",22.809999
"653","2015-02-27",22.469999
"654","2015-03-02",22.780001
"655","2015-03-03",23.98
"656","2015-03-04",23.219999
"657","2015-03-05",23.120001
"658","2015-03-06",22.48
"659","2015-03-09",22.32
"660","2015-03-10",21.49
"661","2015-03-11",20.98
"662","2015-03-12",22.049999
"663","2015-03-13",22.059999
"664","2015-03-16",22.58
"665","2015-03-17",23
"666","2015-03-18",22.690001
"667","2015-03-19",22.559999
"668","2015-03-20",22.74
"669","2015-03-23",22.92
"670","2015-03-24",23.209999
"671","2015-03-25",22.440001
"672","2015-03-26",22.08
"673","2015-03-27",21.99
"674","2015-03-30",21.809999
"675","2015-03-31",22.530001
"676","2015-04-01",22.33
"677","2015-04-02",22.940001
"678","2015-04-06",22.91
"679","2015-04-07",22.75
"680","2015-04-08",23.09
"681","2015-04-09",23.25
"682","2015-04-10",23.65
"683","2015-04-13",24.120001
"684","2015-04-14",24.030001
"685","2015-04-15",24.370001
"686","2015-04-16",24.67
"687","2015-04-17",24.190001
"688","2015-04-20",24.700001
"689","2015-04-21",24.110001
"690","2015-04-22",24.139999
"691","2015-04-23",24.02
"692","2015-04-24",24.469999
"693","2015-04-27",23.9
"694","2015-04-28",24.76
"695","2015-04-29",23.41
"696","2015-04-30",22.620001
"697","2015-05-01",22.530001
"698","2015-05-04",22.15
"699","2015-05-05",26.059999
"700","2015-05-06",25.5
"701","2015-05-07",25.530001
"702","2015-05-08",25.24
"703","2015-05-11",25.809999
"704","2015-05-12",25.75
"705","2015-05-13",25.879999
"706","2015-05-14",26.75
"707","2015-05-15",26
"708","2015-05-18",26.92
"709","2015-05-19",27.309999
"710","2015-05-20",27.469999
"711","2015-05-21",27.620001
"712","2015-05-22",27.26
"713","2015-05-26",26.709999
"714","2015-05-27",26.540001
"715","2015-05-28",26.25
"716","2015-05-29",25.99
"717","2015-06-01",25.950001
"718","2015-06-02",26.26
"719","2015-06-03",26.639999
"720","2015-06-04",26.6
"721","2015-06-05",27.07
"722","2015-06-08",26.51
"723","2015-06-09",26.01
"724","2015-06-10",26.66
"725","2015-06-11",26.75
"726","2015-06-12",26.809999
"727","2015-06-15",26.9
"728","2015-06-16",26.75
"729","2015-06-17",26.73
"730","2015-06-18",27.190001
"731","2015-06-19",27.57
"732","2015-06-22",27.040001
"733","2015-06-23",26.18
"734","2015-06-24",25.92
"735","2015-06-25",25.93
"736","2015-06-26",26.58
"737","2015-06-29",26.610001
"738","2015-06-30",26.790001
"739","2015-07-01",26.66
"740","2015-07-02",26.74
"741","2015-07-06",27.4
"742","2015-07-07",27.65
"743","2015-07-08",27.4
"744","2015-07-09",28.030001
"745","2015-07-10",28.42
"746","2015-07-13",28.65
"747","2015-07-14",28.32
"748","2015-07-15",27.120001
"749","2015-07-16",27.040001
"750","2015-07-17",27.209999
"751","2015-07-20",26.74
"752","2015-07-21",26.67
"753","2015-07-22",27.18
"754","2015-07-23",27.24
"755","2015-07-24",26.879999
"756","2015-07-27",26.700001
"757","2015-07-28",26.84
"758","2015-07-29",27.17
"759","2015-07-30",27.1
"760","2015-07-31",28.41
"761","2015-08-03",28.120001
"762","2015-08-04",27.83
"763","2015-08-05",34.220001
"764","2015-08-06",34.41
"765","2015-08-07",31.969999
"766","2015-08-10",32.740002
"767","2015-08-11",32.450001
"768","2015-08-12",32.830002
"769","2015-08-13",33.650002
"770","2015-08-14",32.950001
"771","2015-08-17",33.549999
"772","2015-08-18",32.540001
"773","2015-08-19",32.450001
"774","2015-08-20",31.780001
"775","2015-08-21",31.27
"776","2015-08-24",30.34
"777","2015-08-25",29.9
"778","2015-08-26",30.91
"779","2015-08-27",30.870001
"780","2015-08-28",31.57
"781","2015-08-31",30.639999
"782","2015-09-01",30.91
"783","2015-09-02",31.879999
"784","2015-09-03",30.940001
"785","2015-09-04",31.35
"786","2015-09-08",31.530001
"787","2015-09-09",30.280001
"788","2015-09-10",30.25
"789","2015-09-11",30.950001
"790","2015-09-14",31.01
"791","2015-09-15",30.98
"792","2015-09-16",31.360001
"793","2015-09-17",31.110001
"794","2015-09-18",31.23
"795","2015-09-21",29.82
"796","2015-09-22",29.530001
"797","2015-09-23",29.83
"798","2015-09-24",28.33
"799","2015-09-25",27.690001
"800","2015-09-28",26.450001
"801","2015-09-29",27
"802","2015-09-30",28.4
"803","2015-10-01",29.049999
"804","2015-10-02",29.68
"805","2015-10-05",29.98
"806","2015-10-06",29.85
"807","2015-10-07",30.040001
"808","2015-10-08",30.26
"809","2015-10-09",33.150002
"810","2015-10-12",33.220001
"811","2015-10-13",32.66
"812","2015-10-14",31.530001
"813","2015-10-15",32.439999
"814","2015-10-16",32.119999
"815","2015-10-19",32.439999
"816","2015-10-20",30.51
"817","2015-10-21",28.940001
"818","2015-10-22",29.07
"819","2015-10-23",28.99
"820","2015-10-26",27.889999
"821","2015-10-27",27.860001
"822","2015-10-28",28.51
"823","2015-10-29",27.74
"824","2015-10-30",27.209999
"825","2015-11-02",27.41
"826","2015-11-03",28.610001
"827","2015-11-04",30.559999
"828","2015-11-05",29.73
"829","2015-11-06",29.870001
"830","2015-11-09",29.780001
"831","2015-11-10",29.870001
"832","2015-11-11",30.18
"833","2015-11-12",30.08
"834","2015-11-13",29.98
"835","2015-11-16",29.49
"836","2015-11-17",29.33
"837","2015-11-18",29.59
"838","2015-11-19",30
"839","2015-11-20",30.67
"840","2015-11-23",31.469999
"841","2015-11-24",33.330002
"842","2015-11-25",33.16
"843","2015-11-27",33.189999
"844","2015-11-30",33.25
"845","2015-12-01",33.599998
"846","2015-12-02",33.310001
"847","2015-12-03",32.139999
"848","2015-12-04",32.77
"849","2015-12-07",33.310001
"850","2015-12-08",33.59
"851","2015-12-09",32.849998
"852","2015-12-10",32.84
"853","2015-12-11",31.629999
"854","2015-12-14",30.799999
"855","2015-12-15",30.540001
"856","2015-12-16",31.51
"857","2015-12-17",31.02
"858","2015-12-18",30.780001
"859","2015-12-21",30.280001
"860","2015-12-22",31.030001
"861","2015-12-23",31.299999
"862","2015-12-24",31.139999
"863","2015-12-28",31.290001
"864","2015-12-29",31.5
"865","2015-12-30",31.33
"866","2015-12-31",31.34
"867","2016-01-04",32.970001
"868","2016-01-05",34.790001
"869","2016-01-06",33.639999
"870","2016-01-07",33.970001
"871","2016-01-08",34.040001
"872","2016-01-11",34.560001
"873","2016-01-12",36.459999
"874","2016-01-13",35.990002
"875","2016-01-14",35.759998
"876","2016-01-15",35.139999
"877","2016-01-19",35.240002
"878","2016-01-20",33.16
"879","2016-01-21",33.720001
"880","2016-01-22",34.540001
"881","2016-01-25",33.900002
"882","2016-01-26",35.470001
"883","2016-01-27",34.459999
"884","2016-01-28",35.25
"885","2016-01-29",34.189999
"886","2016-02-01",33.950001
"887","2016-02-02",32.23
"888","2016-02-03",30.84
"889","2016-02-04",31.43
"890","2016-02-05",30.07
"891","2016-02-08",29.219999
"892","2016-02-09",28.799999
"893","2016-02-10",27.9
"894","2016-02-11",28.290001
"895","2016-02-12",28.950001
"896","2016-02-16",30.16
"897","2016-02-17",30.790001
"898","2016-02-18",29.83
"899","2016-02-19",30.219999
"900","2016-02-22",30.629999
"901","2016-02-23",31.08
"902","2016-02-24",31.059999
"903","2016-02-25",31.629999
"904","2016-02-26",31.74
"905","2016-02-29",32.040001
"906","2016-03-01",32.790001
"907","2016-03-02",33.950001
"908","2016-03-03",34.060001
"909","2016-03-04",34.549999
"910","2016-03-07",33.619999
"911","2016-03-08",32.869999
"912","2016-03-09",32.98
"913","2016-03-10",32.18
"914","2016-03-11",32.669998
"915","2016-03-14",32.330002
"916","2016-03-15",31.27
"917","2016-03-16",31.799999
"918","2016-03-17",31.799999
"919","2016-03-18",32.02
"920","2016-03-21",31.08
"921","2016-03-22",31
"922","2016-03-23",30.440001
"923","2016-03-24",30.040001
"924","2016-03-28",30.639999
"925","2016-03-29",31.290001
"926","2016-03-30",31.709999
"927","2016-03-31",31.07
"928","2016-04-01",31.120001
"929","2016-04-04",30.889999
"930","2016-04-05",30.76
"931","2016-04-06",30.85
"932","2016-04-07",29.75
"933","2016-04-08",29.42
"934","2016-04-11",29.68
"935","2016-04-12",29.809999
"936","2016-04-13",29.77
"937","2016-04-14",29.540001
"938","2016-04-15",30.030001
"939","2016-04-18",29.48
"940","2016-04-19",29.15
"941","2016-04-20",30.719999
"942","2016-04-21",30.76
"943","2016-04-22",30.450001
"944","2016-04-25",29.889999
"945","2016-04-26",29.889999
"946","2016-04-27",29.51
"947","2016-04-28",29.379999
"948","2016-04-29",30.540001
"949","2016-05-02",30.99
"950","2016-05-03",31.299999
"951","2016-05-04",33.689999
"952","2016-05-05",33.09
"953","2016-05-06",32.290001
"954","2016-05-09",33.639999
"955","2016-05-10",33.23
"956","2016-05-11",32.189999
"957","2016-05-12",32.48
"958","2016-05-13",31.959999
"959","2016-05-16",32.48
"960","2016-05-17",32.150002
"961","2016-05-18",32.139999
