"","date","PRFT"
"180","2007-09-19",24.389999
"181","2007-09-20",24.459999
"182","2007-09-21",22.940001
"183","2007-09-24",22.940001
"184","2007-09-25",22.34
"185","2007-09-26",22.459999
"186","2007-09-27",22.09
"187","2007-09-28",21.870001
"188","2007-10-01",22.59
"189","2007-10-02",22.73
"190","2007-10-03",22.98
"191","2007-10-04",23.43
"192","2007-10-05",24.040001
"193","2007-10-08",24.190001
"194","2007-10-09",20.690001
"195","2007-10-10",20
"196","2007-10-11",19.610001
"197","2007-10-12",19.299999
"198","2007-10-15",19.129999
"199","2007-10-16",18.440001
"200","2007-10-17",18.5
"201","2007-10-18",18.290001
"202","2007-10-19",17.620001
"203","2007-10-22",17.34
"204","2007-10-23",18.5
"205","2007-10-24",18.27
"206","2007-10-25",18
"207","2007-10-26",18.280001
"208","2007-10-29",18.379999
"209","2007-10-30",18.49
"210","2007-10-31",18.85
"211","2007-11-01",17.84
"212","2007-11-02",18.26
"213","2007-11-05",18.18
"214","2007-11-06",17.879999
"215","2007-11-07",16.52
"216","2007-11-08",18.24
"217","2007-11-09",18
"218","2007-11-12",17.389999
"219","2007-11-13",17.76
"220","2007-11-14",17.549999
"221","2007-11-15",17.18
"222","2007-11-16",17.24
"223","2007-11-19",16.309999
"224","2007-11-20",15.76
"225","2007-11-21",15.58
"226","2007-11-23",16.26
"227","2007-11-26",16.67
"228","2007-11-27",17.209999
"229","2007-11-28",17.469999
"230","2007-11-29",16.959999
"231","2007-11-30",16.77
"232","2007-12-03",16.309999
"233","2007-12-04",15.7
"234","2007-12-05",15.09
"235","2007-12-06",15.4
"236","2007-12-07",15.6
"237","2007-12-10",16.49
"238","2007-12-11",16.18
"239","2007-12-12",16.5
"240","2007-12-13",16.4
"241","2007-12-14",16.200001
"242","2007-12-17",15.24
"243","2007-12-18",15.7
"244","2007-12-19",16
"245","2007-12-20",16.610001
"246","2007-12-21",16.75
"247","2007-12-24",16.93
"248","2007-12-26",17.15
"249","2007-12-27",16.09
"250","2007-12-28",16.030001
"251","2007-12-31",15.74
"252","2008-01-02",15.45
"253","2008-01-03",15.1
"254","2008-01-04",14.65
"255","2008-01-07",14.78
"256","2008-01-08",14.85
"257","2008-01-09",17
"258","2008-01-10",16.58
"259","2008-01-11",16.200001
"260","2008-01-14",16.879999
"261","2008-01-15",16.09
"262","2008-01-16",15.69
"263","2008-01-17",14.95
"264","2008-01-18",14.72
"265","2008-01-22",14.19
"266","2008-01-23",14.33
"267","2008-01-24",14.41
"268","2008-01-25",14.51
"269","2008-01-28",14.56
"270","2008-01-29",14.12
"271","2008-01-30",13.7
"272","2008-01-31",13.89
"273","2008-02-01",13.9
"274","2008-02-04",13.74
"275","2008-02-05",13.26
"276","2008-02-06",12.56
"277","2008-02-07",11.83
"278","2008-02-08",10.47
"279","2008-02-11",10.45
"280","2008-02-12",10.36
"281","2008-02-13",10.47
"282","2008-02-14",10.37
"283","2008-02-15",10.32
"284","2008-02-19",10.31
"285","2008-02-20",9.66
"286","2008-02-21",9.5
"287","2008-02-22",9.47
"288","2008-02-25",9.17
"289","2008-02-26",9.16
"290","2008-02-27",8.44
"291","2008-02-28",8.64
"292","2008-02-29",8.45
"293","2008-03-03",7.86
"294","2008-03-04",7.17
"295","2008-03-05",7.61
"296","2008-03-06",7.29
"297","2008-03-07",7.32
"298","2008-03-10",6.86
"299","2008-03-11",7.13
"300","2008-03-12",7.04
"301","2008-03-13",7.28
"302","2008-03-14",7.15
"303","2008-03-17",6.84
"304","2008-03-18",7.16
"305","2008-03-19",6.93
"306","2008-03-20",7
"307","2008-03-24",7.04
"308","2008-03-25",7
"309","2008-03-26",7.39
"310","2008-03-27",7.98
"311","2008-03-28",7.86
"312","2008-03-31",7.94
"313","2008-04-01",8.27
"314","2008-04-02",8.76
"315","2008-04-03",8.5
"316","2008-04-04",8.54
"317","2008-04-07",8.21
"318","2008-04-08",8.37
"319","2008-04-09",8.31
"320","2008-04-10",8.46
"321","2008-04-11",8.21
"322","2008-04-14",8.28
"323","2008-04-15",8.35
"324","2008-04-16",8.7
"325","2008-04-17",8.75
"326","2008-04-18",9.12
"327","2008-04-21",9.02
"328","2008-04-22",8.66
"329","2008-04-23",8.94
"330","2008-04-24",9.18
"331","2008-04-25",9.49
"332","2008-04-28",9.32
"333","2008-04-29",9.33
"334","2008-04-30",9.18
"335","2008-05-01",9.49
"336","2008-05-02",9.62
"337","2008-05-05",9.35
"338","2008-05-06",9.35
"339","2008-05-07",10
"340","2008-05-08",10.15
"341","2008-05-09",10.4
"342","2008-05-12",10.71
"343","2008-05-13",10.78
"344","2008-05-14",10.42
"345","2008-05-15",10.47
"346","2008-05-16",10.21
"347","2008-05-19",10.06
"348","2008-05-20",10.14
"349","2008-05-21",9.76
"350","2008-05-22",9.79
"351","2008-05-23",9.19
"352","2008-05-27",9.59
"353","2008-05-28",9.98
"354","2008-05-29",10.42
"355","2008-05-30",10.61
"356","2008-06-02",10.87
"357","2008-06-03",11.32
"358","2008-06-04",11.45
"359","2008-06-05",11.86
"360","2008-06-06",11.24
"361","2008-06-09",11.04
"362","2008-06-10",11.21
"363","2008-06-11",10.77
"364","2008-06-12",10.76
"365","2008-06-13",11.08
"366","2008-06-16",11.3
"367","2008-06-17",11.33
"368","2008-06-18",11.25
"369","2008-06-19",11.59
"370","2008-06-20",11.75
"371","2008-06-23",10.91
"372","2008-06-24",10.29
"373","2008-06-25",10.45
"374","2008-06-26",10.27
"375","2008-06-27",10.35
"376","2008-06-30",9.66
"377","2008-07-01",10.52
"378","2008-07-02",10.58
"379","2008-07-03",10.45
"380","2008-07-07",9.94
"381","2008-07-08",10.65
"382","2008-07-09",10.44
"383","2008-07-10",10.73
"384","2008-07-11",10.28
"385","2008-07-14",9.5
"386","2008-07-15",9.77
"387","2008-07-16",10.29
"388","2008-07-17",10.35
"389","2008-07-18",10.4
"390","2008-07-21",10.54
"391","2008-07-22",10.67
"392","2008-07-23",10.67
"393","2008-07-24",10.31
"394","2008-07-25",10.68
"395","2008-07-28",10.47
"396","2008-07-29",10.76
"397","2008-07-30",10.57
"398","2008-07-31",10.07
"399","2008-08-01",10.04
"400","2008-08-04",9.91
"401","2008-08-05",10.11
"402","2008-08-06",10.24
"403","2008-08-07",7.38
"404","2008-08-08",7.36
"405","2008-08-11",7.66
"406","2008-08-12",7.88
"407","2008-08-13",8
"408","2008-08-14",8.22
"409","2008-08-15",7.96
"410","2008-08-18",7.9
"411","2008-08-19",7.64
"412","2008-08-20",7.79
"413","2008-08-21",7.49
"414","2008-08-22",7.86
"415","2008-08-25",7.85
"416","2008-08-26",7.5
"417","2008-08-27",7.77
"418","2008-08-28",8.02
"419","2008-08-29",7.94
"420","2008-09-02",7.88
"421","2008-09-03",7.8
"422","2008-09-04",7.41
"423","2008-09-05",7.36
"424","2008-09-08",7.43
"425","2008-09-09",7.05
"426","2008-09-10",6.68
"427","2008-09-11",6.69
"428","2008-09-12",6.75
"429","2008-09-15",6.32
"430","2008-09-16",6.56
"431","2008-09-17",6.4
"432","2008-09-18",7.42
"433","2008-09-19",7.15
"434","2008-09-22",6.9
"435","2008-09-23",6.88
"436","2008-09-24",6.79
"437","2008-09-25",6.94
"438","2008-09-26",6.9
"439","2008-09-29",6.59
"440","2008-09-30",6.64
"441","2008-10-01",6.44
"442","2008-10-02",6.58
"443","2008-10-03",6.18
"444","2008-10-06",5.9
"445","2008-10-07",5.76
"446","2008-10-08",5.45
"447","2008-10-09",5.05
"448","2008-10-10",5.28
"449","2008-10-13",5.56
"450","2008-10-14",5.75
"451","2008-10-15",5.03
"452","2008-10-16",5.58
"453","2008-10-17",5.05
"454","2008-10-20",5
"455","2008-10-21",4.76
"456","2008-10-22",4.79
"457","2008-10-23",4.4
"458","2008-10-24",4.29
"459","2008-10-27",4.05
"460","2008-10-28",4.31
"461","2008-10-29",4.46
"462","2008-10-30",4.88
"463","2008-10-31",5.49
"464","2008-11-03",5.55
"465","2008-11-04",5.31
"466","2008-11-05",4.96
"467","2008-11-06",4.19
"468","2008-11-07",4.44
"469","2008-11-10",4.44
"470","2008-11-11",4.15
"471","2008-11-12",3.91
"472","2008-11-13",4.21
"473","2008-11-14",3.82
"474","2008-11-17",3.35
"475","2008-11-18",3.17
"476","2008-11-19",2.66
"477","2008-11-20",2.57
"478","2008-11-21",2.74
"479","2008-11-24",2.77
"480","2008-11-25",2.86
"481","2008-11-26",3.09
"482","2008-11-28",3.05
"483","2008-12-01",3.06
"484","2008-12-02",3.96
"485","2008-12-03",4.1
"486","2008-12-04",4.23
"487","2008-12-05",4.77
"488","2008-12-08",4.59
"489","2008-12-09",4.17
"490","2008-12-10",4.51
"491","2008-12-11",4.15
"492","2008-12-12",4.86
"493","2008-12-15",4.38
"494","2008-12-16",4.87
"495","2008-12-17",4.9
"496","2008-12-18",4.73
"497","2008-12-19",5.41
"498","2008-12-22",4.6
"499","2008-12-23",5
"500","2008-12-24",4.9
"501","2008-12-26",4.98
"502","2008-12-29",4.37
"503","2008-12-30",4.29
"504","2008-12-31",4.78
"505","2009-01-02",4.81
"506","2009-01-05",4.81
"507","2009-01-06",4.75
"508","2009-01-07",4.34
"509","2009-01-08",4.68
"510","2009-01-09",4.58
"511","2009-01-12",4.33
"512","2009-01-13",4.69
"513","2009-01-14",4
"514","2009-01-15",4.42
"515","2009-01-16",4.37
"516","2009-01-20",4.02
"517","2009-01-21",4.36
"518","2009-01-22",4.09
"519","2009-01-23",4.19
"520","2009-01-26",4.35
"521","2009-01-27",4.58
"522","2009-01-28",4.77
"523","2009-01-29",4.33
"524","2009-01-30",3.91
"525","2009-02-02",4.51
"526","2009-02-03",4.6
"527","2009-02-04",4.3
"528","2009-02-05",4.36
"529","2009-02-06",4.5
"530","2009-02-09",4.49
"531","2009-02-10",4.15
"532","2009-02-11",4.07
"533","2009-02-12",4.01
"534","2009-02-13",3.98
"535","2009-02-17",3.58
"536","2009-02-18",3.78
"537","2009-02-19",3.82
"538","2009-02-20",3.67
"539","2009-02-23",3.48
"540","2009-02-24",3.82
"541","2009-02-25",3.7
"542","2009-02-26",3.54
"543","2009-02-27",3.52
"544","2009-03-02",3.41
"545","2009-03-03",3.49
"546","2009-03-04",3.57
"547","2009-03-05",3.49
"548","2009-03-06",3.81
"549","2009-03-09",4.04
"550","2009-03-10",4.32
"551","2009-03-11",4.12
"552","2009-03-12",4.51
"553","2009-03-13",4.54
"554","2009-03-16",4.16
"555","2009-03-17",4.56
"556","2009-03-18",4.9
"557","2009-03-19",5.23
"558","2009-03-20",4.84
"559","2009-03-23",5.18
"560","2009-03-24",5
"561","2009-03-25",5.08
"562","2009-03-26",5.34
"563","2009-03-27",5.36
"564","2009-03-30",5.29
"565","2009-03-31",5.4
"566","2009-04-01",5.51
"567","2009-04-02",5.9
"568","2009-04-03",5.9
"569","2009-04-06",5.86
"570","2009-04-07",5.58
"571","2009-04-08",5.75
"572","2009-04-09",6.13
"573","2009-04-13",6.04
"574","2009-04-14",5.61
"575","2009-04-15",5.63
"576","2009-04-16",6.14
"577","2009-04-17",6.2
"578","2009-04-20",5.79
"579","2009-04-21",6.13
"580","2009-04-22",6.15
"581","2009-04-23",6.25
"582","2009-04-24",6.35
"583","2009-04-27",6.57
"584","2009-04-28",6.94
"585","2009-04-29",7.08
"586","2009-04-30",6.97
"587","2009-05-01",6.94
"588","2009-05-04",7.12
"589","2009-05-05",6.96
"590","2009-05-06",6.6
"591","2009-05-07",6.58
"592","2009-05-08",6.81
"593","2009-05-11",6.68
"594","2009-05-12",6.7
"595","2009-05-13",5.9
"596","2009-05-14",6.26
"597","2009-05-15",6.12
"598","2009-05-18",6.42
"599","2009-05-19",6.41
"600","2009-05-20",6.72
"601","2009-05-21",6.7
"602","2009-05-22",6.56
"603","2009-05-26",6.92
"604","2009-05-27",6.57
"605","2009-05-28",6.48
"606","2009-05-29",6.36
"607","2009-06-01",6.85
"608","2009-06-02",6.92
"609","2009-06-03",6.61
"610","2009-06-04",7.19
"611","2009-06-05",7.3
"612","2009-06-08",7.26
"613","2009-06-09",7.18
"614","2009-06-10",6.94
"615","2009-06-11",6.97
"616","2009-06-12",7.15
"617","2009-06-15",6.93
"618","2009-06-16",6.99
"619","2009-06-17",7.05
"620","2009-06-18",6.98
"621","2009-06-19",7.04
"622","2009-06-22",6.65
"623","2009-06-23",6.77
"624","2009-06-24",6.71
"625","2009-06-25",6.97
"626","2009-06-26",6.84
"627","2009-06-29",7.17
"628","2009-06-30",6.99
"629","2009-07-01",7.15
"630","2009-07-02",6.76
"631","2009-07-06",6.68
"632","2009-07-07",6.5
"633","2009-07-08",6.47
"634","2009-07-09",6.37
"635","2009-07-10",6.47
"636","2009-07-13",6.54
"637","2009-07-14",6.42
"638","2009-07-15",6.91
"639","2009-07-16",7.11
"640","2009-07-17",7.21
"641","2009-07-20",7.29
"642","2009-07-21",7.23
"643","2009-07-22",7.2
"644","2009-07-23",7.22
"645","2009-07-24",7.1
"646","2009-07-27",7.05
"647","2009-07-28",7.27
"648","2009-07-29",7.29
"649","2009-07-30",7.46
"650","2009-07-31",7.38
"651","2009-08-03",7.46
"652","2009-08-04",7.36
"653","2009-08-05",7.62
"654","2009-08-06",7.4
"655","2009-08-07",7.63
"656","2009-08-10",7.52
"657","2009-08-11",7.47
"658","2009-08-12",7.53
"659","2009-08-13",7.49
"660","2009-08-14",7.43
"661","2009-08-17",7.39
"662","2009-08-18",7.41
"663","2009-08-19",7.44
"664","2009-08-20",7.54
"665","2009-08-21",7.81
"666","2009-08-24",7.98
"667","2009-08-25",7.97
"668","2009-08-26",7.87
"669","2009-08-27",7.85
"670","2009-08-28",7.87
"671","2009-08-31",7.76
"672","2009-09-01",7.51
"673","2009-09-02",7.47
"674","2009-09-03",7.58
"675","2009-09-04",7.76
"676","2009-09-08",7.5
"677","2009-09-09",7.79
"678","2009-09-10",7.84
"679","2009-09-11",7.77
"680","2009-09-14",7.79
"681","2009-09-15",7.93
"682","2009-09-16",8
"683","2009-09-17",8
"684","2009-09-18",8.05
"685","2009-09-21",7.98
"686","2009-09-22",8.48
"687","2009-09-23",8.47
"688","2009-09-24",8.04
"689","2009-09-25",8.19
"690","2009-09-28",8.2
"691","2009-09-29",8.29
"692","2009-09-30",8.27
"693","2009-10-01",7.92
"694","2009-10-02",7.86
"695","2009-10-05",7.99
"696","2009-10-06",8.16
"697","2009-10-07",8.33
"698","2009-10-08",8.26
"699","2009-10-09",8.45
"700","2009-10-12",8.15
"701","2009-10-13",9.3
"702","2009-10-14",9.05
"703","2009-10-15",8.55
"704","2009-10-16",8.66
"705","2009-10-19",8.61
"706","2009-10-20",8.25
"707","2009-10-21",8.22
"708","2009-10-22",8.59
"709","2009-10-23",8.51
"710","2009-10-26",8.46
"711","2009-10-27",8.17
"712","2009-10-28",7.99
"713","2009-10-29",8.27
"714","2009-10-30",8.14
"715","2009-11-02",8.08
"716","2009-11-03",8.07
"717","2009-11-04",8.01
"718","2009-11-05",8.44
"719","2009-11-06",8.33
"720","2009-11-09",8.36
"721","2009-11-10",8.26
"722","2009-11-11",8.66
"723","2009-11-12",8.15
"724","2009-11-13",8.15
"725","2009-11-16",8.73
"726","2009-11-17",8.49
"727","2009-11-18",8.54
"728","2009-11-19",8.4
"729","2009-11-20",8.56
"730","2009-11-23",8.97
"731","2009-11-24",8.7
"732","2009-11-25",8.54
"733","2009-11-27",8.47
"734","2009-11-30",8.38
"735","2009-12-01",8.41
"736","2009-12-02",8.53
"737","2009-12-03",8.12
"738","2009-12-04",8.48
"739","2009-12-07",8.56
"740","2009-12-08",8.31
"741","2009-12-09",8.35
"742","2009-12-10",8.06
"743","2009-12-11",8.2
"744","2009-12-14",8.4
"745","2009-12-15",8.17
"746","2009-12-16",8.16
"747","2009-12-17",8.14
"748","2009-12-18",8.24
"749","2009-12-21",8.35
"750","2009-12-22",8.43
"751","2009-12-23",8.34
"752","2009-12-24",8.51
"753","2009-12-28",8.3
"754","2009-12-29",8.39
"755","2009-12-30",8.58
"756","2009-12-31",8.43
"757","2010-01-04",8.7
"758","2010-01-05",8.61
"759","2010-01-06",8.58
"760","2010-01-07",8.54
"761","2010-01-08",8.56
"762","2010-01-11",8.63
"763","2010-01-12",8.5
"764","2010-01-13",9.01
"765","2010-01-14",9.18
"766","2010-01-15",9.15
"767","2010-01-19",9.39
"768","2010-01-20",9.22
"769","2010-01-21",9.18
"770","2010-01-22",9.28
"771","2010-01-25",9.57
"772","2010-01-26",9.81
"773","2010-01-27",10.01
"774","2010-01-28",9.97
"775","2010-01-29",9.75
"776","2010-02-01",9.9
"777","2010-02-02",9.98
"778","2010-02-03",9.89
"779","2010-02-04",9.74
"780","2010-02-05",10.04
"781","2010-02-08",9.96
"782","2010-02-09",10.03
"783","2010-02-10",10.04
"784","2010-02-11",10.25
"785","2010-02-12",10.33
"786","2010-02-16",10.48
"787","2010-02-17",10.27
"788","2010-02-18",10.44
"789","2010-02-19",10.69
"790","2010-02-22",10.82
"791","2010-02-23",10.91
"792","2010-02-24",11.08
"793","2010-02-25",11.13
"794","2010-02-26",11.09
"795","2010-03-01",11.5
"796","2010-03-02",11.51
"797","2010-03-03",11.37
"798","2010-03-04",11.11
"799","2010-03-05",11.69
"800","2010-03-08",12.01
"801","2010-03-09",11.7
"802","2010-03-10",11.95
"803","2010-03-11",11.76
"804","2010-03-12",11.61
"805","2010-03-15",11.36
"806","2010-03-16",11.27
"807","2010-03-17",11.57
"808","2010-03-18",11.67
"809","2010-03-19",11.43
"810","2010-03-22",11.38
"811","2010-03-23",11.72
"812","2010-03-24",11.47
"813","2010-03-25",11.2
"814","2010-03-26",11.16
"815","2010-03-29",11.17
"816","2010-03-30",11.16
"817","2010-03-31",11.27
"818","2010-04-01",11.53
"819","2010-04-05",11.89
"820","2010-04-06",11.72
"821","2010-04-07",11.75
"822","2010-04-08",11.74
"823","2010-04-09",11.85
"824","2010-04-12",11.67
"825","2010-04-13",11.64
"826","2010-04-14",11.98
"827","2010-04-15",12
"828","2010-04-16",11.92
"829","2010-04-19",11.98
"830","2010-04-20",12.01
"831","2010-04-21",12.35
"832","2010-04-22",12.49
"833","2010-04-23",12.46
"834","2010-04-26",12.57
"835","2010-04-27",12.46
"836","2010-04-28",12.48
"837","2010-04-29",12.99
"838","2010-04-30",12.48
"839","2010-05-03",12.89
"840","2010-05-04",12.25
"841","2010-05-05",11.83
"842","2010-05-06",11.12
"843","2010-05-07",10.8
"844","2010-05-10",11.66
"845","2010-05-11",11.51
"846","2010-05-12",11.64
"847","2010-05-13",11.72
"848","2010-05-14",11.72
"849","2010-05-17",11.75
"850","2010-05-18",11.57
"851","2010-05-19",11.51
"852","2010-05-20",10.34
"853","2010-05-21",10.08
"854","2010-05-24",9.98
"855","2010-05-25",10.07
"856","2010-05-26",10.28
"857","2010-05-27",10.73
"858","2010-05-28",10.67
"859","2010-06-01",9.96
"860","2010-06-02",10.57
"861","2010-06-03",10.83
"862","2010-06-04",10.15
"863","2010-06-07",9.73
"864","2010-06-08",9.82
"865","2010-06-09",9.49
"866","2010-06-10",9.83
"867","2010-06-11",10.21
"868","2010-06-14",10.07
"869","2010-06-15",10.52
"870","2010-06-16",10.81
"871","2010-06-17",10.63
"872","2010-06-18",10.63
"873","2010-06-21",10.02
"874","2010-06-22",9.9
"875","2010-06-23",9.88
"876","2010-06-24",9.49
"877","2010-06-25",9.71
"878","2010-06-28",9.66
"879","2010-06-29",8.96
"880","2010-06-30",8.91
"881","2010-07-01",8.56
"882","2010-07-02",8.59
"883","2010-07-06",8.21
"884","2010-07-07",8.38
"885","2010-07-08",8.64
"886","2010-07-09",8.97
"887","2010-07-12",8.88
"888","2010-07-13",8.73
"889","2010-07-14",8.87
"890","2010-07-15",8.96
"891","2010-07-16",8.35
"892","2010-07-19",8.53
"893","2010-07-20",8.39
"894","2010-07-21",8.28
"895","2010-07-22",8.28
"896","2010-07-23",8.64
"897","2010-07-26",8.86
"898","2010-07-27",8.53
"899","2010-07-28",8.4
"900","2010-07-29",8.41
"901","2010-07-30",8.65
"902","2010-08-02",8.63
"903","2010-08-03",8.3
"904","2010-08-04",8.53
"905","2010-08-05",8.9
"906","2010-08-06",9.04
"907","2010-08-09",9.29
"908","2010-08-10",8.99
"909","2010-08-11",8.8
"910","2010-08-12",8.74
"911","2010-08-13",8.48
"912","2010-08-16",8.4
"913","2010-08-17",8.85
"914","2010-08-18",9
"915","2010-08-19",8.9
"916","2010-08-20",8.98
"917","2010-08-23",8.92
"918","2010-08-24",8.64
"919","2010-08-25",8.94
"920","2010-08-26",8.73
"921","2010-08-27",9.18
"922","2010-08-30",8.87
"923","2010-08-31",8.68
"924","2010-09-01",9.1
"925","2010-09-02",9
"926","2010-09-03",9.19
"927","2010-09-07",8.66
"928","2010-09-08",8.69
"929","2010-09-09",8.57
"930","2010-09-10",8.59
"931","2010-09-13",8.81
"932","2010-09-14",8.64
"933","2010-09-15",8.88
"934","2010-09-16",8.79
"935","2010-09-17",8.71
"936","2010-09-20",8.99
"937","2010-09-21",9.15
"938","2010-09-22",9.01
"939","2010-09-23",9.08
"940","2010-09-24",9.71
"941","2010-09-27",9.18
"942","2010-09-28",9.1
"943","2010-09-29",9.24
"944","2010-09-30",9.14
"945","2010-10-01",9.2
"946","2010-10-04",9.17
"947","2010-10-05",9.77
"948","2010-10-06",9.66
"949","2010-10-07",9.67
"950","2010-10-08",9.89
"951","2010-10-11",9.85
"952","2010-10-12",9.94
"953","2010-10-13",10
"954","2010-10-14",10.11
"955","2010-10-15",10.53
"956","2010-10-18",10.56
"957","2010-10-19",9.77
"958","2010-10-20",9.92
"959","2010-10-21",9.84
"960","2010-10-22",9.93
"961","2010-10-25",10.33
"962","2010-10-26",10.42
"963","2010-10-27",10.43
"964","2010-10-28",10.64
"965","2010-10-29",10.58
"966","2010-11-01",10.21
"967","2010-11-02",10.42
"968","2010-11-03",10.53
"969","2010-11-04",11.4
"970","2010-11-05",11.67
"971","2010-11-08",11.45
"972","2010-11-09",11.32
"973","2010-11-10",11.61
"974","2010-11-11",11.39
"975","2010-11-12",11.13
"976","2010-11-15",11.08
"977","2010-11-16",10.79
"978","2010-11-17",10.6
"979","2010-11-18",10.98
"980","2010-11-19",11.12
"981","2010-11-22",11.12
"982","2010-11-23",11.05
"983","2010-11-24",11.51
"984","2010-11-26",11.59
"985","2010-11-29",11.56
"986","2010-11-30",11.28
"987","2010-12-01",11.67
"988","2010-12-02",11.52
"989","2010-12-03",11.47
"990","2010-12-06",11.71
"991","2010-12-07",11.92
"992","2010-12-08",11.69
"993","2010-12-09",11.95
