"","date","AMNB"
"371","2008-06-23",18.49
"372","2008-06-24",18.049999
"373","2008-06-25",18.65
"374","2008-06-26",18.25
"375","2008-06-27",18.25
"376","2008-06-30",18.25
"377","2008-07-01",18.200001
"378","2008-07-02",17.75
"379","2008-07-03",17.75
"380","2008-07-07",17.75
"381","2008-07-08",17.75
"382","2008-07-09",17.75
"383","2008-07-10",17.75
"384","2008-07-11",17.75
"385","2008-07-14",17.5
"386","2008-07-15",17.049999
"387","2008-07-16",17.049999
"388","2008-07-17",17.790001
"389","2008-07-18",17.360001
"390","2008-07-21",17.049999
"391","2008-07-22",17.25
"392","2008-07-23",17.25
"393","2008-07-24",17.16
"394","2008-07-25",17.5
"395","2008-07-28",17.07
"396","2008-07-29",17.1
"397","2008-07-30",16.219999
"398","2008-07-31",16.530001
"399","2008-08-01",16.27
"400","2008-08-04",16.459999
"401","2008-08-05",16.5
"402","2008-08-06",16.469999
"403","2008-08-07",16.59
"404","2008-08-08",15.8
"405","2008-08-11",15.8
"406","2008-08-12",16.5
"407","2008-08-13",16.6
"408","2008-08-14",16.75
"409","2008-08-15",17.99
"410","2008-08-18",17.52
"411","2008-08-19",17.719999
"412","2008-08-20",17.02
"413","2008-08-21",17.57
"414","2008-08-22",16.4
"415","2008-08-25",16.969999
"416","2008-08-26",16.969999
"417","2008-08-27",16.51
"418","2008-08-28",16.51
"419","2008-08-29",16.84
"420","2008-09-02",17.01
"421","2008-09-03",16.99
"422","2008-09-04",17.23
"423","2008-09-05",17.23
"424","2008-09-08",17.4
"425","2008-09-09",17.33
"426","2008-09-10",17.1
"427","2008-09-11",17.950001
"428","2008-09-12",17.450001
"429","2008-09-15",17.35
"430","2008-09-16",17.5
"431","2008-09-17",17.5
"432","2008-09-18",17.01
"433","2008-09-19",18
"434","2008-09-22",18
"435","2008-09-23",18
"436","2008-09-24",18.01
"437","2008-09-25",18
"438","2008-09-26",17.51
"439","2008-09-29",17.51
"440","2008-09-30",18
"441","2008-10-01",18
"442","2008-10-02",17.559999
"443","2008-10-03",16
"444","2008-10-06",15.45
"445","2008-10-07",15.75
"446","2008-10-08",15.85
"447","2008-10-09",15.75
"448","2008-10-10",15.04
"449","2008-10-13",15.5
"450","2008-10-14",15.49
"451","2008-10-15",15.5
"452","2008-10-16",15.84
"453","2008-10-17",15.84
"454","2008-10-20",15.85
"455","2008-10-21",16.129999
"456","2008-10-22",16.75
"457","2008-10-23",16.75
"458","2008-10-24",15.5
"459","2008-10-27",15.5
"460","2008-10-28",16.5
"461","2008-10-29",15.03
"462","2008-10-30",14.01
"463","2008-10-31",14.5
"464","2008-11-03",15
"465","2008-11-04",15
"466","2008-11-05",15.4
"467","2008-11-06",15.4
"468","2008-11-07",16.4
"469","2008-11-10",16.35
"470","2008-11-11",16.379999
"471","2008-11-12",16
"472","2008-11-13",16.4
"473","2008-11-14",16.4
"474","2008-11-17",18.25
"475","2008-11-18",17.75
"476","2008-11-19",17.5
"477","2008-11-20",16.280001
"478","2008-11-21",16.870001
"479","2008-11-24",16.65
"480","2008-11-25",16.120001
"481","2008-11-26",16.01
"482","2008-11-28",16.030001
"483","2008-12-01",16.059999
"484","2008-12-02",17
"485","2008-12-03",16
"486","2008-12-04",16
"487","2008-12-05",16
"488","2008-12-08",16.4
"489","2008-12-09",16.4
"490","2008-12-10",16.4
"491","2008-12-11",17.5
"492","2008-12-12",16.809999
"493","2008-12-15",16.440001
"494","2008-12-16",17
"495","2008-12-17",16.5
"496","2008-12-18",16.120001
"497","2008-12-19",17.25
"498","2008-12-22",16.5
"499","2008-12-23",16.299999
"500","2008-12-24",16.1
"501","2008-12-26",16.99
"502","2008-12-29",16.5
"503","2008-12-30",15.8
"504","2008-12-31",17
"505","2009-01-02",17
"506","2009-01-05",15.84
"507","2009-01-06",15.81
"508","2009-01-07",16
"509","2009-01-08",15.45
"510","2009-01-09",15.13
"511","2009-01-12",15.2
"512","2009-01-13",15.95
"513","2009-01-14",17.42
"514","2009-01-15",16.280001
"515","2009-01-16",16.049999
"516","2009-01-20",17.49
"517","2009-01-21",17
"518","2009-01-22",17.49
"519","2009-01-23",17.5
"520","2009-01-26",16.01
"521","2009-01-27",16.440001
"522","2009-01-28",14.75
"523","2009-01-29",15.99
"524","2009-01-30",15.51
"525","2009-02-02",15.98
"526","2009-02-03",15.13
"527","2009-02-04",15.04
"528","2009-02-05",14.61
"529","2009-02-06",15
"530","2009-02-09",15.4
"531","2009-02-10",15.94
"532","2009-02-11",15.5
"533","2009-02-12",16.950001
"534","2009-02-13",16.950001
"535","2009-02-17",16.25
"536","2009-02-18",15.5
"537","2009-02-19",15.5
"538","2009-02-20",15.94
"539","2009-02-23",15.51
"540","2009-02-24",15.65
"541","2009-02-25",15.5
"542","2009-02-26",15.5
"543","2009-02-27",15.51
"544","2009-03-02",15.5
"545","2009-03-03",16
"546","2009-03-04",15.56
"547","2009-03-05",15.5
"548","2009-03-06",15.5
"549","2009-03-09",14.79
"550","2009-03-10",15
"551","2009-03-11",15.31
"552","2009-03-12",15
"553","2009-03-13",15
"554","2009-03-16",15
"555","2009-03-17",15.93
"556","2009-03-18",15.95
"557","2009-03-19",15
"558","2009-03-20",15.8
"559","2009-03-23",16
"560","2009-03-24",16
"561","2009-03-25",17.58
"562","2009-03-26",17.25
"563","2009-03-27",16.799999
"564","2009-03-30",15.93
"565","2009-03-31",15.6
"566","2009-04-01",15.2
"567","2009-04-02",15.11
"568","2009-04-03",16.98
"569","2009-04-06",15.8
"570","2009-04-07",16.33
"571","2009-04-08",15.39
"572","2009-04-09",16.99
"573","2009-04-13",16.17
"574","2009-04-14",16.16
"575","2009-04-15",16.139999
"576","2009-04-16",15.85
"577","2009-04-17",15.8
"578","2009-04-20",16.049999
"579","2009-04-21",16
"580","2009-04-22",16
"581","2009-04-23",15.56
"582","2009-04-24",15.8
"583","2009-04-27",15.78
"584","2009-04-28",16
"585","2009-04-29",16.27
"586","2009-04-30",15.77
"587","2009-05-01",16.450001
"588","2009-05-04",16.309999
"589","2009-05-05",16.25
"590","2009-05-06",16.5
"591","2009-05-07",16.1
"592","2009-05-08",16.6
"593","2009-05-11",16.450001
"594","2009-05-12",16.379999
"595","2009-05-13",16.799999
"596","2009-05-14",16.799999
"597","2009-05-15",17
"598","2009-05-18",16.75
"599","2009-05-19",17.65
"600","2009-05-20",17.780001
"601","2009-05-21",18.74
"602","2009-05-22",19.25
"603","2009-05-26",19.25
"604","2009-05-27",18.309999
"605","2009-05-28",18.24
"606","2009-05-29",18.65
"607","2009-06-01",18.110001
"608","2009-06-02",18.389999
"609","2009-06-03",17.43
"610","2009-06-04",18
"611","2009-06-05",17.379999
"612","2009-06-08",17.75
"613","2009-06-09",18.18
"614","2009-06-10",17.690001
"615","2009-06-11",18.4
"616","2009-06-12",18.790001
"617","2009-06-15",18.4
"618","2009-06-16",18.09
"619","2009-06-17",17.51
"620","2009-06-18",18.110001
"621","2009-06-19",18.639999
"622","2009-06-22",18.870001
"623","2009-06-23",17.780001
"624","2009-06-24",18.24
"625","2009-06-25",19.4
"626","2009-06-26",21.42
"627","2009-06-29",19.83
"628","2009-06-30",19.25
"629","2009-07-01",20.530001
"630","2009-07-02",19.67
"631","2009-07-06",20.33
"632","2009-07-07",20.110001
"633","2009-07-08",20.629999
"634","2009-07-09",20.6
"635","2009-07-10",20.48
"636","2009-07-13",20.299999
"637","2009-07-14",20.530001
"638","2009-07-15",21.27
"639","2009-07-16",20.950001
"640","2009-07-17",21.23
"641","2009-07-20",21.940001
"642","2009-07-21",21.860001
"643","2009-07-22",22
"644","2009-07-23",22.49
"645","2009-07-24",22.459999
"646","2009-07-27",22.73
"647","2009-07-28",22.709999
"648","2009-07-29",23.5
"649","2009-07-30",23
"650","2009-07-31",22.99
"651","2009-08-03",23
"652","2009-08-04",23.18
"653","2009-08-05",23
"654","2009-08-06",22.690001
"655","2009-08-07",23
"656","2009-08-10",23
"657","2009-08-11",22.82
"658","2009-08-12",22.530001
"659","2009-08-13",22.129999
"660","2009-08-14",21.82
"661","2009-08-17",21.93
"662","2009-08-18",22.17
"663","2009-08-19",22.059999
"664","2009-08-20",22.360001
"665","2009-08-21",22.5
"666","2009-08-24",22.5
"667","2009-08-25",22.65
"668","2009-08-26",22.540001
"669","2009-08-27",22.75
"670","2009-08-28",22.309999
"671","2009-08-31",21.719999
"672","2009-09-01",20.950001
"673","2009-09-02",21.74
"674","2009-09-03",21.120001
"675","2009-09-04",20.459999
"676","2009-09-08",20.790001
"677","2009-09-09",20.559999
"678","2009-09-10",20.809999
"679","2009-09-11",20.559999
"680","2009-09-14",21.549999
"681","2009-09-15",21.65
"682","2009-09-16",22.940001
"683","2009-09-17",22.799999
"684","2009-09-18",22.309999
"685","2009-09-21",22.57
"686","2009-09-22",21.889999
"687","2009-09-23",22.370001
"688","2009-09-24",21.92
"689","2009-09-25",22.52
"690","2009-09-28",21.860001
"691","2009-09-29",22.51
"692","2009-09-30",21.82
"693","2009-10-01",22.110001
"694","2009-10-02",21.99
"695","2009-10-05",22.459999
"696","2009-10-06",22.76
"697","2009-10-07",22.15
"698","2009-10-08",22.27
"699","2009-10-09",22.51
"700","2009-10-12",22.35
"701","2009-10-13",22.43
"702","2009-10-14",22.5
"703","2009-10-15",22.23
"704","2009-10-16",21.75
"705","2009-10-19",22.18
"706","2009-10-20",21.99
"707","2009-10-21",21.66
"708","2009-10-22",21.43
"709","2009-10-23",20.620001
"710","2009-10-26",20.01
"711","2009-10-27",20.290001
"712","2009-10-28",21.450001
"713","2009-10-29",20.799999
"714","2009-10-30",21.43
"715","2009-11-02",20.98
"716","2009-11-03",21.620001
"717","2009-11-04",20.6
"718","2009-11-05",21.6
"719","2009-11-06",21.08
"720","2009-11-09",21.74
"721","2009-11-10",21.51
"722","2009-11-11",21.58
"723","2009-11-12",19.790001
"724","2009-11-13",20.52
"725","2009-11-16",21.450001
"726","2009-11-17",20.700001
"727","2009-11-18",20.379999
"728","2009-11-19",20.74
"729","2009-11-20",21.26
"730","2009-11-23",21.6
"731","2009-11-24",22.08
"732","2009-11-25",21.889999
"733","2009-11-27",21.33
"734","2009-11-30",20.309999
"735","2009-12-01",20.67
"736","2009-12-02",20.02
"737","2009-12-03",19.83
"738","2009-12-04",20.940001
"739","2009-12-07",20.950001
"740","2009-12-08",20.52
"741","2009-12-09",20.33
"742","2009-12-10",20.76
"743","2009-12-11",20.43
"744","2009-12-14",21.35
"745","2009-12-15",20.370001
"746","2009-12-16",20.549999
"747","2009-12-17",20.17
"748","2009-12-18",21.9
"749","2009-12-21",21.719999
"750","2009-12-22",21.24
"751","2009-12-23",21.24
"752","2009-12-24",22
"753","2009-12-28",21.66
"754","2009-12-29",21.67
"755","2009-12-30",22.030001
"756","2009-12-31",21.9
"757","2010-01-04",22.459999
"758","2010-01-05",21.700001
"759","2010-01-06",21.01
"760","2010-01-07",20.889999
"761","2010-01-08",21.01
"762","2010-01-11",20.76
"763","2010-01-12",20.389999
"764","2010-01-13",20.549999
"765","2010-01-14",20.549999
"766","2010-01-15",20.24
"767","2010-01-19",21.360001
"768","2010-01-20",20.82
"769","2010-01-21",19.49
"770","2010-01-22",19.41
"771","2010-01-25",19.639999
"772","2010-01-26",19.67
"773","2010-01-27",19.77
"774","2010-01-28",19.16
"775","2010-01-29",18.889999
"776","2010-02-01",18.809999
"777","2010-02-02",18.209999
"778","2010-02-03",17.700001
"779","2010-02-04",17.219999
"780","2010-02-05",17.42
"781","2010-02-08",17.25
"782","2010-02-09",18.07
"783","2010-02-10",18.08
"784","2010-02-11",18.790001
"785","2010-02-12",18.690001
"786","2010-02-16",19.75
"787","2010-02-17",19.9
"788","2010-02-18",19.530001
"789","2010-02-19",19.540001
"790","2010-02-22",20.049999
"791","2010-02-23",20.049999
"792","2010-02-24",20
"793","2010-02-25",20.030001
"794","2010-02-26",20.01
"795","2010-03-01",20.450001
"796","2010-03-02",20.120001
"797","2010-03-03",20.219999
"798","2010-03-04",19.610001
"799","2010-03-05",19.73
"800","2010-03-08",19.26
"801","2010-03-09",19.5
"802","2010-03-10",19.59
"803","2010-03-11",19.5
"804","2010-03-12",19.27
"805","2010-03-15",19.629999
"806","2010-03-16",20.040001
"807","2010-03-17",19.98
"808","2010-03-18",20.08
"809","2010-03-19",19.889999
"810","2010-03-22",20.01
"811","2010-03-23",21.35
"812","2010-03-24",21.030001
"813","2010-03-25",20.68
"814","2010-03-26",20.959999
"815","2010-03-29",20.48
"816","2010-03-30",20.09
"817","2010-03-31",20.15
"818","2010-04-01",19.620001
"819","2010-04-05",19.969999
"820","2010-04-06",19.85
"821","2010-04-07",20.01
"822","2010-04-08",19.84
"823","2010-04-09",19.709999
"824","2010-04-12",19.98
"825","2010-04-13",20.540001
"826","2010-04-14",20.75
"827","2010-04-15",20.879999
"828","2010-04-16",20.780001
"829","2010-04-19",20.75
"830","2010-04-20",20.77
"831","2010-04-21",20.93
"832","2010-04-22",21.469999
"833","2010-04-23",21.360001
"834","2010-04-26",21.67
"835","2010-04-27",21.51
"836","2010-04-28",21.610001
"837","2010-04-29",21.92
"838","2010-04-30",21.709999
"839","2010-05-03",21.91
"840","2010-05-04",21.799999
"841","2010-05-05",21.389999
"842","2010-05-06",19.65
"843","2010-05-07",19.59
"844","2010-05-10",20.66
"845","2010-05-11",21.57
"846","2010-05-12",21.75
"847","2010-05-13",21.639999
"848","2010-05-14",21.1
"849","2010-05-17",20.93
"850","2010-05-18",20.379999
"851","2010-05-19",20.360001
"852","2010-05-20",19.51
"853","2010-05-21",19.950001
"854","2010-05-24",19.709999
"855","2010-05-25",19.209999
"856","2010-05-26",19.059999
"857","2010-05-27",19.27
"858","2010-05-28",20.139999
"859","2010-06-01",19.16
"860","2010-06-02",19.879999
"861","2010-06-03",20
"862","2010-06-04",19.23
"863","2010-06-07",19.51
"864","2010-06-08",19.610001
"865","2010-06-09",19.690001
"866","2010-06-10",19.860001
"867","2010-06-11",20
"868","2010-06-14",20.08
"869","2010-06-15",20.299999
"870","2010-06-16",19.84
"871","2010-06-17",20.209999
"872","2010-06-18",20.190001
"873","2010-06-21",20.51
"874","2010-06-22",20.18
"875","2010-06-23",20.65
"876","2010-06-24",20.49
"877","2010-06-25",22.559999
"878","2010-06-28",22.02
"879","2010-06-29",21.639999
"880","2010-06-30",21.389999
"881","2010-07-01",21.09
"882","2010-07-02",20.58
"883","2010-07-06",19.58
"884","2010-07-07",19.24
"885","2010-07-08",19.440001
"886","2010-07-09",19.639999
"887","2010-07-12",19.68
"888","2010-07-13",20.700001
"889","2010-07-14",20.200001
"890","2010-07-15",19.870001
"891","2010-07-16",18.83
"892","2010-07-19",18.9
"893","2010-07-20",19.459999
"894","2010-07-21",18.860001
"895","2010-07-22",20.290001
"896","2010-07-23",20.200001
"897","2010-07-26",20.9
"898","2010-07-27",21.75
"899","2010-07-28",21.370001
"900","2010-07-29",21.57
"901","2010-07-30",22.1
"902","2010-08-02",22.190001
"903","2010-08-03",21.77
"904","2010-08-04",21.440001
"905","2010-08-05",21.139999
"906","2010-08-06",20.440001
"907","2010-08-09",20.65
"908","2010-08-10",20.459999
"909","2010-08-11",19.02
"910","2010-08-12",18.74
"911","2010-08-13",18.41
"912","2010-08-16",18.42
"913","2010-08-17",19.67
"914","2010-08-18",19.139999
"915","2010-08-19",18.700001
"916","2010-08-20",18.610001
"917","2010-08-23",18.25
"918","2010-08-24",18.57
"919","2010-08-25",19
"920","2010-08-26",18.83
"921","2010-08-27",19.77
"922","2010-08-30",19.68
"923","2010-08-31",19.65
"924","2010-09-01",20.780001
"925","2010-09-02",20.82
"926","2010-09-03",20.92
"927","2010-09-07",20.41
"928","2010-09-08",20.67
"929","2010-09-09",20.809999
"930","2010-09-10",20.870001
"931","2010-09-13",21.48
"932","2010-09-14",21.290001
"933","2010-09-15",21.15
"934","2010-09-16",20.82
"935","2010-09-17",21.01
"936","2010-09-20",21.780001
"937","2010-09-21",21.799999
"938","2010-09-22",21.5
"939","2010-09-23",20.68
"940","2010-09-24",21
"941","2010-09-27",21.02
"942","2010-09-28",21.26
"943","2010-09-29",21.73
"944","2010-09-30",21.940001
"945","2010-10-01",22.190001
"946","2010-10-04",21.83
"947","2010-10-05",23
"948","2010-10-06",22.9
"949","2010-10-07",22.82
"950","2010-10-08",23.030001
"951","2010-10-11",22.25
"952","2010-10-12",21.91
"953","2010-10-13",22.209999
"954","2010-10-14",22.049999
"955","2010-10-15",22.32
"956","2010-10-18",22.99
"957","2010-10-19",22.059999
"958","2010-10-20",22.799999
"959","2010-10-21",22.02
"960","2010-10-22",22.43
"961","2010-10-25",22.59
"962","2010-10-26",22.51
"963","2010-10-27",22.219999
"964","2010-10-28",22.200001
"965","2010-10-29",22.780001
"966","2010-11-01",22.389999
"967","2010-11-02",22.709999
"968","2010-11-03",22.91
"969","2010-11-04",24.309999
"970","2010-11-05",24.030001
"971","2010-11-08",24.17
"972","2010-11-09",23.25
"973","2010-11-10",23.68
"974","2010-11-11",23.08
"975","2010-11-12",22.700001
"976","2010-11-15",23.18
"977","2010-11-16",22.84
"978","2010-11-17",23.219999
"979","2010-11-18",22.870001
"980","2010-11-19",23.040001
"981","2010-11-22",22.6
"982","2010-11-23",22.110001
"983","2010-11-24",22.540001
"984","2010-11-26",22.299999
