"","date","ENDP"
"159","2007-08-20",31.23
"160","2007-08-21",30.969999
"161","2007-08-22",31.809999
"162","2007-08-23",31.58
"163","2007-08-24",32.290001
"164","2007-08-27",32.139999
"165","2007-08-28",31.32
"166","2007-08-29",32.110001
"167","2007-08-30",31.85
"168","2007-08-31",31.879999
"169","2007-09-04",32.119999
"170","2007-09-05",31.969999
"171","2007-09-06",32.09
"172","2007-09-07",32.09
"173","2007-09-10",31.860001
"174","2007-09-11",31.91
"175","2007-09-12",31.43
"176","2007-09-13",31.780001
"177","2007-09-14",31.83
"178","2007-09-17",30.780001
"179","2007-09-18",31.32
"180","2007-09-19",31.25
"181","2007-09-20",30.799999
"182","2007-09-21",30.74
"183","2007-09-24",31.219999
"184","2007-09-25",30.889999
"185","2007-09-26",31.280001
"186","2007-09-27",31.5
"187","2007-09-28",31.01
"188","2007-10-01",30.35
"189","2007-10-02",30.379999
"190","2007-10-03",30.469999
"191","2007-10-04",29.01
"192","2007-10-05",28.93
"193","2007-10-08",28.299999
"194","2007-10-09",27.959999
"195","2007-10-10",27.34
"196","2007-10-11",27.99
"197","2007-10-12",28.049999
"198","2007-10-15",27.9
"199","2007-10-16",27.77
"200","2007-10-17",27.9
"201","2007-10-18",27.969999
"202","2007-10-19",27.58
"203","2007-10-22",27.77
"204","2007-10-23",27.969999
"205","2007-10-24",28.23
"206","2007-10-25",28.01
"207","2007-10-26",28.73
"208","2007-10-29",28.65
"209","2007-10-30",29.32
"210","2007-10-31",29.299999
"211","2007-11-01",29.25
"212","2007-11-02",28.1
"213","2007-11-05",28.299999
"214","2007-11-06",28.24
"215","2007-11-07",27.860001
"216","2007-11-08",27.889999
"217","2007-11-09",27.110001
"218","2007-11-12",27.549999
"219","2007-11-13",27.4
"220","2007-11-14",27.700001
"221","2007-11-15",27.530001
"222","2007-11-16",27.440001
"223","2007-11-19",26.76
"224","2007-11-20",26.389999
"225","2007-11-21",26.549999
"226","2007-11-23",26.709999
"227","2007-11-26",26.379999
"228","2007-11-27",27.049999
"229","2007-11-28",27.209999
"230","2007-11-29",27.5
"231","2007-11-30",27.41
"232","2007-12-03",27.690001
"233","2007-12-04",28
"234","2007-12-05",27.690001
"235","2007-12-06",27.780001
"236","2007-12-07",27.74
"237","2007-12-10",27.23
"238","2007-12-11",27.27
"239","2007-12-12",27.08
"240","2007-12-13",27.299999
"241","2007-12-14",27.120001
"242","2007-12-17",27.09
"243","2007-12-18",27.15
"244","2007-12-19",26.58
"245","2007-12-20",26.809999
"246","2007-12-21",27
"247","2007-12-24",26.889999
"248","2007-12-26",26.809999
"249","2007-12-27",26.860001
"250","2007-12-28",26.73
"251","2007-12-31",26.67
"252","2008-01-02",26.49
"253","2008-01-03",26.68
"254","2008-01-04",26.65
"255","2008-01-07",26.93
"256","2008-01-08",26.83
"257","2008-01-09",26.07
"258","2008-01-10",25.99
"259","2008-01-11",26.290001
"260","2008-01-14",26.440001
"261","2008-01-15",26.32
"262","2008-01-16",26.5
"263","2008-01-17",25.34
"264","2008-01-18",25.65
"265","2008-01-22",24.559999
"266","2008-01-23",23.92
"267","2008-01-24",24.66
"268","2008-01-25",24.870001
"269","2008-01-28",24.16
"270","2008-01-29",25.959999
"271","2008-01-30",25.870001
"272","2008-01-31",26.139999
"273","2008-02-01",26.360001
"274","2008-02-04",26.66
"275","2008-02-05",26.18
"276","2008-02-06",25.17
"277","2008-02-07",25.09
"278","2008-02-08",25.33
"279","2008-02-11",25.34
"280","2008-02-12",25.34
"281","2008-02-13",25.549999
"282","2008-02-14",25.23
"283","2008-02-15",25.16
"284","2008-02-19",25.32
"285","2008-02-20",25.639999
"286","2008-02-21",25.190001
"287","2008-02-22",26.68
"288","2008-02-25",27.59
"289","2008-02-26",28.120001
"290","2008-02-27",27.24
"291","2008-02-28",27.02
"292","2008-02-29",26.26
"293","2008-03-03",27.02
"294","2008-03-04",27.040001
"295","2008-03-05",26.290001
"296","2008-03-06",24.99
"297","2008-03-07",24.690001
"298","2008-03-10",23.719999
"299","2008-03-11",24.32
"300","2008-03-12",24.629999
"301","2008-03-13",23.48
"302","2008-03-14",22.940001
"303","2008-03-17",22.700001
"304","2008-03-18",23.450001
"305","2008-03-19",22.969999
"306","2008-03-20",23.290001
"307","2008-03-24",23.459999
"308","2008-03-25",23.52
"309","2008-03-26",23.389999
"310","2008-03-27",23.66
"311","2008-03-28",23.700001
"312","2008-03-31",23.940001
"313","2008-04-01",24.41
"314","2008-04-02",24.639999
"315","2008-04-03",24.049999
"316","2008-04-04",24.24
"317","2008-04-07",24.389999
"318","2008-04-08",25
"319","2008-04-09",24.85
"320","2008-04-10",26.280001
"321","2008-04-11",25.76
"322","2008-04-14",25.76
"323","2008-04-15",25.969999
"324","2008-04-16",25.24
"325","2008-04-17",24.709999
"326","2008-04-18",24.959999
"327","2008-04-21",24.43
"328","2008-04-22",24.139999
"329","2008-04-23",24.299999
"330","2008-04-24",24.459999
"331","2008-04-25",24.799999
"332","2008-04-28",25.030001
"333","2008-04-29",25.02
"334","2008-04-30",24.83
"335","2008-05-01",24
"336","2008-05-02",23.98
"337","2008-05-05",23.84
"338","2008-05-06",24.110001
"339","2008-05-07",24.049999
"340","2008-05-08",24.23
"341","2008-05-09",23.889999
"342","2008-05-12",24.68
"343","2008-05-13",24.610001
"344","2008-05-14",24.57
"345","2008-05-15",24.91
"346","2008-05-16",25.040001
"347","2008-05-19",24.93
"348","2008-05-20",24.879999
"349","2008-05-21",24.74
"350","2008-05-22",24.85
"351","2008-05-23",24.65
"352","2008-05-27",24.780001
"353","2008-05-28",24.889999
"354","2008-05-29",24.860001
"355","2008-05-30",24.639999
"356","2008-06-02",24.27
"357","2008-06-03",24.200001
"358","2008-06-04",24.809999
"359","2008-06-05",25.67
"360","2008-06-06",25.77
"361","2008-06-09",25.41
"362","2008-06-10",25.379999
"363","2008-06-11",24.99
"364","2008-06-12",24.57
"365","2008-06-13",24.58
"366","2008-06-16",24.59
"367","2008-06-17",24.540001
"368","2008-06-18",24.299999
"369","2008-06-19",24.030001
"370","2008-06-20",23.77
"371","2008-06-23",23.73
"372","2008-06-24",23.66
"373","2008-06-25",24.16
"374","2008-06-26",23.9
"375","2008-06-27",24.120001
"376","2008-06-30",24.190001
"377","2008-07-01",24.25
"378","2008-07-02",24.370001
"379","2008-07-03",24.719999
"380","2008-07-07",24.049999
"381","2008-07-08",24.049999
"382","2008-07-09",24.120001
"383","2008-07-10",24.450001
"384","2008-07-11",24.57
"385","2008-07-14",24.190001
"386","2008-07-15",24.620001
"387","2008-07-16",24.67
"388","2008-07-17",25.09
"389","2008-07-18",25.190001
"390","2008-07-21",24.9
"391","2008-07-22",25.049999
"392","2008-07-23",24.959999
"393","2008-07-24",24.83
"394","2008-07-25",24.690001
"395","2008-07-28",24.450001
"396","2008-07-29",24.42
"397","2008-07-30",24.389999
"398","2008-07-31",23.15
"399","2008-08-01",23.57
"400","2008-08-04",22.950001
"401","2008-08-05",23.01
"402","2008-08-06",23.030001
"403","2008-08-07",22.639999
"404","2008-08-08",23.450001
"405","2008-08-11",23.65
"406","2008-08-12",23.32
"407","2008-08-13",23.23
"408","2008-08-14",23.24
"409","2008-08-15",23.41
"410","2008-08-18",23.27
"411","2008-08-19",23.16
"412","2008-08-20",23.040001
"413","2008-08-21",23.16
"414","2008-08-22",23.67
"415","2008-08-25",23.360001
"416","2008-08-26",23.190001
"417","2008-08-27",23.110001
"418","2008-08-28",23.17
"419","2008-08-29",22.719999
"420","2008-09-02",22.52
"421","2008-09-03",22.610001
"422","2008-09-04",22.01
"423","2008-09-05",21.73
"424","2008-09-08",21.870001
"425","2008-09-09",21.290001
"426","2008-09-10",20.92
"427","2008-09-11",20.59
"428","2008-09-12",21.07
"429","2008-09-15",20.77
"430","2008-09-16",21.549999
"431","2008-09-17",20.58
"432","2008-09-18",20.120001
"433","2008-09-19",20.58
"434","2008-09-22",20.700001
"435","2008-09-23",20.59
"436","2008-09-24",20.559999
"437","2008-09-25",20.51
"438","2008-09-26",20.709999
"439","2008-09-29",19.92
"440","2008-09-30",20
"441","2008-10-01",19.959999
"442","2008-10-02",19.700001
"443","2008-10-03",19.49
"444","2008-10-06",18.32
"445","2008-10-07",17.889999
"446","2008-10-08",16.33
"447","2008-10-09",15.28
"448","2008-10-10",14.81
"449","2008-10-13",16.91
"450","2008-10-14",17.23
"451","2008-10-15",15.56
"452","2008-10-16",16.030001
"453","2008-10-17",15.82
"454","2008-10-20",16.65
"455","2008-10-21",16.33
"456","2008-10-22",16.24
"457","2008-10-23",15.75
"458","2008-10-24",15.17
"459","2008-10-27",14.62
"460","2008-10-28",15.12
"461","2008-10-29",15.96
"462","2008-10-30",18.02
"463","2008-10-31",18.5
"464","2008-11-03",18.6
"465","2008-11-04",19.51
"466","2008-11-05",19.299999
"467","2008-11-06",19.059999
"468","2008-11-07",19.33
"469","2008-11-10",19.75
"470","2008-11-11",19.969999
"471","2008-11-12",19.18
"472","2008-11-13",19.940001
"473","2008-11-14",19.76
"474","2008-11-17",19.969999
"475","2008-11-18",20.07
"476","2008-11-19",19.32
"477","2008-11-20",18.43
"478","2008-11-21",19.24
"479","2008-11-24",20.25
"480","2008-11-25",20.26
"481","2008-11-26",21.139999
"482","2008-11-28",21.99
"483","2008-12-01",20.66
"484","2008-12-02",21.389999
"485","2008-12-03",21.91
"486","2008-12-04",21.41
"487","2008-12-05",22.23
"488","2008-12-08",22.33
"489","2008-12-09",22.200001
"490","2008-12-10",22.4
"491","2008-12-11",23.040001
"492","2008-12-12",23.540001
"493","2008-12-15",23.02
"494","2008-12-16",24.040001
"495","2008-12-17",24.02
"496","2008-12-18",24.190001
"497","2008-12-19",23.959999
"498","2008-12-22",23.639999
"499","2008-12-23",23.450001
"500","2008-12-24",23.85
"501","2008-12-26",24.24
"502","2008-12-29",24.82
"503","2008-12-30",25.629999
"504","2008-12-31",25.879999
"505","2009-01-02",26.08
"506","2009-01-05",24.049999
"507","2009-01-06",20.25
"508","2009-01-07",21.610001
"509","2009-01-08",21.700001
"510","2009-01-09",21.469999
"511","2009-01-12",21.42
"512","2009-01-13",21.530001
"513","2009-01-14",21.549999
"514","2009-01-15",22.27
"515","2009-01-16",22.27
"516","2009-01-20",21.549999
"517","2009-01-21",22.17
"518","2009-01-22",21.98
"519","2009-01-23",21.879999
"520","2009-01-26",22.25
"521","2009-01-27",22.41
"522","2009-01-28",22.700001
"523","2009-01-29",22.610001
"524","2009-01-30",22.469999
"525","2009-02-02",22.440001
"526","2009-02-03",22.950001
"527","2009-02-04",22.73
"528","2009-02-05",22.99
"529","2009-02-06",23.52
"530","2009-02-09",22.969999
"531","2009-02-10",22
"532","2009-02-11",22.43
"533","2009-02-12",22.48
"534","2009-02-13",22.73
"535","2009-02-17",22.059999
"536","2009-02-18",21.790001
"537","2009-02-19",21.77
"538","2009-02-20",21.799999
"539","2009-02-23",20.780001
"540","2009-02-24",20.92
"541","2009-02-25",20.290001
"542","2009-02-26",19.93
"543","2009-02-27",18.98
"544","2009-03-02",18.01
"545","2009-03-03",17.83
"546","2009-03-04",17.889999
"547","2009-03-05",17.1
"548","2009-03-06",17.110001
"549","2009-03-09",16.42
"550","2009-03-10",16.84
"551","2009-03-11",16.65
"552","2009-03-12",16.799999
"553","2009-03-13",17.049999
"554","2009-03-16",17.370001
"555","2009-03-17",17.459999
"556","2009-03-18",17.190001
"557","2009-03-19",16.940001
"558","2009-03-20",16.790001
"559","2009-03-23",17.280001
"560","2009-03-24",17.25
"561","2009-03-25",17.43
"562","2009-03-26",17.9
"563","2009-03-27",17.34
"564","2009-03-30",17.27
"565","2009-03-31",17.68
"566","2009-04-01",17.76
"567","2009-04-02",18.23
"568","2009-04-03",17.93
"569","2009-04-06",17.790001
"570","2009-04-07",17.360001
"571","2009-04-08",17.780001
"572","2009-04-09",17.66
"573","2009-04-13",17.709999
"574","2009-04-14",17.6
"575","2009-04-15",17.68
"576","2009-04-16",18.200001
"577","2009-04-17",18.469999
"578","2009-04-20",17.92
"579","2009-04-21",17.780001
"580","2009-04-22",17.889999
"581","2009-04-23",17.67
"582","2009-04-24",17.83
"583","2009-04-27",17.92
"584","2009-04-28",18.26
"585","2009-04-29",17.280001
"586","2009-04-30",16.540001
"587","2009-05-01",16.51
"588","2009-05-04",16.559999
"589","2009-05-05",16.25
"590","2009-05-06",16.139999
"591","2009-05-07",16.290001
"592","2009-05-08",16.34
"593","2009-05-11",16.33
"594","2009-05-12",16.16
"595","2009-05-13",15.96
"596","2009-05-14",16.18
"597","2009-05-15",15.83
"598","2009-05-18",16.110001
"599","2009-05-19",16.43
"600","2009-05-20",16.6
"601","2009-05-21",16.16
"602","2009-05-22",16.040001
"603","2009-05-26",16.530001
"604","2009-05-27",16.48
"605","2009-05-28",16.07
"606","2009-05-29",15.93
"607","2009-06-01",16.51
"608","2009-06-02",17.32
"609","2009-06-03",17.26
"610","2009-06-04",17.24
"611","2009-06-05",17.25
"612","2009-06-08",16.75
"613","2009-06-09",16.85
"614","2009-06-10",17.32
"615","2009-06-11",17.549999
"616","2009-06-12",17.709999
"617","2009-06-15",17.280001
"618","2009-06-16",16.65
"619","2009-06-17",17.360001
"620","2009-06-18",17.65
"621","2009-06-19",17.73
"622","2009-06-22",17.43
"623","2009-06-23",17.200001
"624","2009-06-24",17.799999
"625","2009-06-25",18.52
"626","2009-06-26",17.98
"627","2009-06-29",18.379999
"628","2009-06-30",17.92
"629","2009-07-01",17.82
"630","2009-07-02",17.889999
"631","2009-07-06",18.120001
"632","2009-07-07",17.959999
"633","2009-07-08",17.629999
"634","2009-07-09",17.34
"635","2009-07-10",17.09
"636","2009-07-13",17.77
"637","2009-07-14",17.639999
"638","2009-07-15",17.98
"639","2009-07-16",18.219999
"640","2009-07-17",18.16
"641","2009-07-20",18.620001
"642","2009-07-21",18.9
"643","2009-07-22",19.35
"644","2009-07-23",19.32
"645","2009-07-24",19.809999
"646","2009-07-27",20.139999
"647","2009-07-28",20.09
"648","2009-07-29",20.290001
"649","2009-07-30",20.91
"650","2009-07-31",21.01
"651","2009-08-03",21.120001
"652","2009-08-04",21.200001
"653","2009-08-05",20.84
"654","2009-08-06",20.65
"655","2009-08-07",21.110001
"656","2009-08-10",21.040001
"657","2009-08-11",21.059999
"658","2009-08-12",21.379999
"659","2009-08-13",21.43
"660","2009-08-14",21.26
"661","2009-08-17",21.15
"662","2009-08-18",21.620001
"663","2009-08-19",21.77
"664","2009-08-20",21.68
"665","2009-08-21",21.860001
"666","2009-08-24",22.08
"667","2009-08-25",22.299999
"668","2009-08-26",22.469999
"669","2009-08-27",22.51
"670","2009-08-28",22.74
"671","2009-08-31",22.57
"672","2009-09-01",22.309999
"673","2009-09-02",21.82
"674","2009-09-03",21.82
"675","2009-09-04",22.440001
"676","2009-09-08",22.6
"677","2009-09-09",22.76
"678","2009-09-10",22.92
"679","2009-09-11",22.950001
"680","2009-09-14",23.07
"681","2009-09-15",23.02
"682","2009-09-16",22.950001
"683","2009-09-17",22.73
"684","2009-09-18",22.49
"685","2009-09-21",22.549999
"686","2009-09-22",22.41
"687","2009-09-23",22.35
"688","2009-09-24",22.559999
"689","2009-09-25",22.139999
"690","2009-09-28",22.77
"691","2009-09-29",22.82
"692","2009-09-30",22.629999
"693","2009-10-01",22.110001
"694","2009-10-02",22.110001
"695","2009-10-05",23.4
"696","2009-10-06",23.450001
"697","2009-10-07",23.639999
"698","2009-10-08",23.950001
"699","2009-10-09",23.82
"700","2009-10-12",23.969999
"701","2009-10-13",23.83
"702","2009-10-14",23.879999
"703","2009-10-15",23.860001
"704","2009-10-16",23.469999
"705","2009-10-19",23.719999
"706","2009-10-20",23.48
"707","2009-10-21",23.18
"708","2009-10-22",23.5
"709","2009-10-23",23.27
"710","2009-10-26",23
"711","2009-10-27",22.82
"712","2009-10-28",21.940001
"713","2009-10-29",22.17
"714","2009-10-30",22.4
"715","2009-11-02",22.469999
"716","2009-11-03",22.549999
"717","2009-11-04",22.5
"718","2009-11-05",22.889999
"719","2009-11-06",23
"720","2009-11-09",23.190001
"721","2009-11-10",23.049999
"722","2009-11-11",22.959999
"723","2009-11-12",22.440001
"724","2009-11-13",22.700001
"725","2009-11-16",23.110001
"726","2009-11-17",22.860001
"727","2009-11-18",22.690001
"728","2009-11-19",22.33
"729","2009-11-20",22.200001
"730","2009-11-23",22.75
"731","2009-11-24",22.620001
"732","2009-11-25",22.889999
"733","2009-11-27",22.6
"734","2009-11-30",22.030001
"735","2009-12-01",22.280001
"736","2009-12-02",22.42
"737","2009-12-03",21.26
"738","2009-12-04",20.9
"739","2009-12-07",20.25
"740","2009-12-08",19.67
"741","2009-12-09",19.51
"742","2009-12-10",19.73
"743","2009-12-11",19.85
"744","2009-12-14",19.809999
"745","2009-12-15",19.84
"746","2009-12-16",19.879999
"747","2009-12-17",19.610001
"748","2009-12-18",19.639999
"749","2009-12-21",19.84
"750","2009-12-22",20.120001
"751","2009-12-23",20.280001
"752","2009-12-24",20.42
"753","2009-12-28",20.6
"754","2009-12-29",20.690001
"755","2009-12-30",20.65
"756","2009-12-31",20.52
"757","2010-01-04",21.110001
"758","2010-01-05",20.879999
"759","2010-01-06",20.889999
"760","2010-01-07",20.620001
"761","2010-01-08",20.4
"762","2010-01-11",20.48
"763","2010-01-12",20.15
"764","2010-01-13",20.68
"765","2010-01-14",20.82
"766","2010-01-15",20.629999
"767","2010-01-19",20.379999
"768","2010-01-20",20.709999
"769","2010-01-21",20.389999
"770","2010-01-22",20.219999
"771","2010-01-25",20.1
"772","2010-01-26",20.1
"773","2010-01-27",20.26
"774","2010-01-28",19.99
"775","2010-01-29",20.110001
"776","2010-02-01",19.99
"777","2010-02-02",20.08
"778","2010-02-03",20.129999
"779","2010-02-04",19.610001
"780","2010-02-05",19.57
"781","2010-02-08",19.530001
"782","2010-02-09",19.629999
"783","2010-02-10",19.51
"784","2010-02-11",19.77
"785","2010-02-12",19.889999
"786","2010-02-16",20.190001
"787","2010-02-17",20.52
"788","2010-02-18",20.440001
"789","2010-02-19",20.610001
"790","2010-02-22",21.41
"791","2010-02-23",21.83
"792","2010-02-24",21.91
"793","2010-02-25",22.48
"794","2010-02-26",22.75
"795","2010-03-01",22.42
"796","2010-03-02",22.66
"797","2010-03-03",22.49
"798","2010-03-04",23.27
"799","2010-03-05",23.6
"800","2010-03-08",23.52
"801","2010-03-09",23.5
"802","2010-03-10",23.49
"803","2010-03-11",23.450001
"804","2010-03-12",23.82
"805","2010-03-15",23.809999
"806","2010-03-16",24.030001
"807","2010-03-17",24.139999
"808","2010-03-18",24.360001
"809","2010-03-19",24.280001
"810","2010-03-22",24.440001
"811","2010-03-23",24.82
"812","2010-03-24",23.709999
"813","2010-03-25",23.379999
"814","2010-03-26",23.389999
"815","2010-03-29",23.73
"816","2010-03-30",23.690001
"817","2010-03-31",23.690001
"818","2010-04-01",23.6
"819","2010-04-05",23.690001
"820","2010-04-06",23.639999
"821","2010-04-07",23.469999
"822","2010-04-08",23.129999
"823","2010-04-09",23.35
"824","2010-04-12",23.370001
"825","2010-04-13",23.440001
"826","2010-04-14",23.32
"827","2010-04-15",23.459999
"828","2010-04-16",23.219999
"829","2010-04-19",24.18
"830","2010-04-20",24.23
"831","2010-04-21",23.73
"832","2010-04-22",22.860001
"833","2010-04-23",22.959999
"834","2010-04-26",22.809999
"835","2010-04-27",22.690001
"836","2010-04-28",23.049999
"837","2010-04-29",23
"838","2010-04-30",21.9
"839","2010-05-03",22.139999
"840","2010-05-04",21.5
"841","2010-05-05",21.77
"842","2010-05-06",21.309999
"843","2010-05-07",21.059999
"844","2010-05-10",21.870001
"845","2010-05-11",21.799999
"846","2010-05-12",21.91
"847","2010-05-13",21.67
"848","2010-05-14",21.42
"849","2010-05-17",21.389999
"850","2010-05-18",21.49
"851","2010-05-19",21.379999
"852","2010-05-20",20.66
"853","2010-05-21",20.52
"854","2010-05-24",20.459999
"855","2010-05-25",20.549999
"856","2010-05-26",20.370001
"857","2010-05-27",20.85
"858","2010-05-28",20.940001
"859","2010-06-01",20.719999
"860","2010-06-02",21.209999
"861","2010-06-03",21.360001
"862","2010-06-04",20.77
"863","2010-06-07",20.219999
"864","2010-06-08",20.76
"865","2010-06-09",20.959999
"866","2010-06-10",21.559999
"867","2010-06-11",21.610001
"868","2010-06-14",21.15
"869","2010-06-15",21.889999
"870","2010-06-16",21.67
"871","2010-06-17",21.889999
"872","2010-06-18",22.16
"873","2010-06-21",22.23
"874","2010-06-22",22.309999
"875","2010-06-23",22.309999
"876","2010-06-24",22.33
"877","2010-06-25",22.309999
"878","2010-06-28",22.389999
"879","2010-06-29",22.1
"880","2010-06-30",21.82
"881","2010-07-01",22.15
"882","2010-07-02",22.049999
"883","2010-07-06",22.129999
"884","2010-07-07",22.82
"885","2010-07-08",23.4
"886","2010-07-09",23.469999
"887","2010-07-12",23.48
"888","2010-07-13",23.48
"889","2010-07-14",23.450001
"890","2010-07-15",23.709999
"891","2010-07-16",23.09
"892","2010-07-19",23.16
"893","2010-07-20",23.370001
"894","2010-07-21",23.139999
"895","2010-07-22",23.43
"896","2010-07-23",23.940001
"897","2010-07-26",24.219999
"898","2010-07-27",24.049999
"899","2010-07-28",23.809999
"900","2010-07-29",23.92
"901","2010-07-30",24.01
"902","2010-08-02",24.530001
"903","2010-08-03",24.469999
"904","2010-08-04",24.73
"905","2010-08-05",24.84
"906","2010-08-06",24.82
"907","2010-08-09",25.18
"908","2010-08-10",25.82
"909","2010-08-11",25.02
"910","2010-08-12",25.01
"911","2010-08-13",24.799999
"912","2010-08-16",24.99
"913","2010-08-17",26.139999
"914","2010-08-18",28.450001
"915","2010-08-19",29.15
"916","2010-08-20",29.129999
"917","2010-08-23",28.870001
"918","2010-08-24",28.08
"919","2010-08-25",28.58
"920","2010-08-26",28.200001
"921","2010-08-27",27.99
"922","2010-08-30",27.5
"923","2010-08-31",27.139999
"924","2010-09-01",27.860001
"925","2010-09-02",28.15
"926","2010-09-03",28.690001
"927","2010-09-07",28.049999
"928","2010-09-08",28.370001
"929","2010-09-09",28.360001
"930","2010-09-10",28.48
"931","2010-09-13",28.610001
"932","2010-09-14",29.360001
"933","2010-09-15",29.68
"934","2010-09-16",28.969999
"935","2010-09-17",29.610001
"936","2010-09-20",29.549999
"937","2010-09-21",29.049999
"938","2010-09-22",28.82
"939","2010-09-23",29.74
"940","2010-09-24",30.530001
"941","2010-09-27",30.610001
"942","2010-09-28",33.099998
"943","2010-09-29",32.599998
"944","2010-09-30",33.240002
"945","2010-10-01",32.880001
"946","2010-10-04",33.139999
"947","2010-10-05",33.900002
"948","2010-10-06",34.139999
"949","2010-10-07",34.18
"950","2010-10-08",34.330002
"951","2010-10-11",34.330002
"952","2010-10-12",34.990002
"953","2010-10-13",35.509998
"954","2010-10-14",35.349998
"955","2010-10-15",35.419998
"956","2010-10-18",35.66
"957","2010-10-19",35.34
"958","2010-10-20",35.889999
"959","2010-10-21",35.84
"960","2010-10-22",36.59
"961","2010-10-25",37.130001
"962","2010-10-26",37.07
"963","2010-10-27",36.669998
"964","2010-10-28",36.77
"965","2010-10-29",36.740002
"966","2010-11-01",35.220001
