"","date","TD"
"297","2008-03-07",31.73
"298","2008-03-10",30.934999
"299","2008-03-11",32.130001
"300","2008-03-12",32.07
"301","2008-03-13",32.125
"302","2008-03-14",31.09
"303","2008-03-17",30.145
"304","2008-03-18",31.799999
"305","2008-03-19",30.59
"306","2008-03-20",30.959999
"307","2008-03-24",31.41
"308","2008-03-25",31.6
"309","2008-03-26",31.065001
"310","2008-03-27",31.09
"311","2008-03-28",29.645
"312","2008-03-31",30.674999
"313","2008-04-01",31.540001
"314","2008-04-02",31.41
"315","2008-04-03",31.790001
"316","2008-04-04",31.315001
"317","2008-04-07",31.245001
"318","2008-04-08",31.145
"319","2008-04-09",30.655001
"320","2008-04-10",30.934999
"321","2008-04-11",30.785
"322","2008-04-14",30.825001
"323","2008-04-15",30.915001
"324","2008-04-16",31.58
"325","2008-04-17",31.530001
"326","2008-04-18",32.34
"327","2008-04-21",32.389999
"328","2008-04-22",31.934999
"329","2008-04-23",31.504999
"330","2008-04-24",32.514999
"331","2008-04-25",32.450001
"332","2008-04-28",32.764999
"333","2008-04-29",32.599998
"334","2008-04-30",32.865002
"335","2008-05-01",33.415001
"336","2008-05-02",33.73
"337","2008-05-05",33.244999
"338","2008-05-06",33.605
"339","2008-05-07",33.154999
"340","2008-05-08",32.834999
"341","2008-05-09",33.349998
"342","2008-05-12",33.369999
"343","2008-05-13",33.369999
"344","2008-05-14",33.650002
"345","2008-05-15",34.314999
"346","2008-05-16",34.540001
"347","2008-05-19",34.52
"348","2008-05-20",34.465
"349","2008-05-21",34.130001
"350","2008-05-22",34.810001
"351","2008-05-23",34.650002
"352","2008-05-27",34.445
"353","2008-05-28",34.560001
"354","2008-05-29",35.299999
"355","2008-05-30",36.119999
"356","2008-06-02",35.424999
"357","2008-06-03",34.705002
"358","2008-06-04",34.244999
"359","2008-06-05",34.555
"360","2008-06-06",33.860001
"361","2008-06-09",33.669998
"362","2008-06-10",33.369999
"363","2008-06-11",33
"364","2008-06-12",32.77
"365","2008-06-13",33.040001
"366","2008-06-16",33.705002
"367","2008-06-17",33.790001
"368","2008-06-18",33.285
"369","2008-06-19",32.674999
"370","2008-06-20",32.014999
"371","2008-06-23",31.565001
"372","2008-06-24",31.629999
"373","2008-06-25",32.029999
"374","2008-06-26",31.469999
"375","2008-06-27",31.68
"376","2008-06-30",31.135
"377","2008-07-01",31.51
"378","2008-07-02",30.83
"379","2008-07-03",30.705
"380","2008-07-07",30.43
"381","2008-07-08",30.780001
"382","2008-07-09",30.309999
"383","2008-07-10",29.775
"384","2008-07-11",29.094999
"385","2008-07-14",27.745001
"386","2008-07-15",26.620001
"387","2008-07-16",28.790001
"388","2008-07-17",28.98
"389","2008-07-18",29.225
"390","2008-07-21",29.605
"391","2008-07-22",30.42
"392","2008-07-23",31.245001
"393","2008-07-24",29.655001
"394","2008-07-25",29.645
"395","2008-07-28",29.07
"396","2008-07-29",30.110001
"397","2008-07-30",30.23
"398","2008-07-31",30.379999
"399","2008-08-01",30.09
"400","2008-08-04",29.605
"401","2008-08-05",30.405001
"402","2008-08-06",30.370001
"403","2008-08-07",29.379999
"404","2008-08-08",29.445
"405","2008-08-11",29.780001
"406","2008-08-12",29.655001
"407","2008-08-13",29.145
"408","2008-08-14",29.514999
"409","2008-08-15",29.504999
"410","2008-08-18",29.075001
"411","2008-08-19",27.84
"412","2008-08-20",28.135
"413","2008-08-21",28.379999
"414","2008-08-22",28.370001
"415","2008-08-25",27.67
"416","2008-08-26",27.795
"417","2008-08-27",28.385
"418","2008-08-28",29.68
"419","2008-08-29",29.125
"420","2008-09-02",28.9
"421","2008-09-03",29.219999
"422","2008-09-04",28.58
"423","2008-09-05",28.709999
"424","2008-09-08",29.395
"425","2008-09-09",28.879999
"426","2008-09-10",29.434999
"427","2008-09-11",29.264999
"428","2008-09-12",29.275
"429","2008-09-15",28.674999
"430","2008-09-16",28.290001
"431","2008-09-17",26.715
"432","2008-09-18",28.625
"433","2008-09-19",30.75
"434","2008-09-22",30.415001
"435","2008-09-23",30.700001
"436","2008-09-24",31
"437","2008-09-25",31
"438","2008-09-26",30.705
"439","2008-09-29",28.875
"440","2008-09-30",30.495001
"441","2008-10-01",29.434999
"442","2008-10-02",28.059999
"443","2008-10-03",27.575001
"444","2008-10-06",27.049999
"445","2008-10-07",24.875
"446","2008-10-08",25
"447","2008-10-09",22.9
"448","2008-10-10",22.225
"449","2008-10-13",25.110001
"450","2008-10-14",25.299999
"451","2008-10-15",23.545
"452","2008-10-16",23.91
"453","2008-10-17",24.030001
"454","2008-10-20",24.5
"455","2008-10-21",23.459999
"456","2008-10-22",22.205
"457","2008-10-23",22.52
"458","2008-10-24",21.775
"459","2008-10-27",20.559999
"460","2008-10-28",21.395
"461","2008-10-29",21.934999
"462","2008-10-30",23.129999
"463","2008-10-31",23.52
"464","2008-11-03",24.1
"465","2008-11-04",25.334999
"466","2008-11-05",24.445
"467","2008-11-06",23.764999
"468","2008-11-07",24.135
"469","2008-11-10",23.75
"470","2008-11-11",23.065001
"471","2008-11-12",21.405001
"472","2008-11-13",22.594999
"473","2008-11-14",21.799999
"474","2008-11-17",21.135
"475","2008-11-18",21.145
"476","2008-11-19",19.82
"477","2008-11-20",16.799999
"478","2008-11-21",16.280001
"479","2008-11-24",17.434999
"480","2008-11-25",16.690001
"481","2008-11-26",17.035
"482","2008-11-28",17.635
"483","2008-12-01",16.9
"484","2008-12-02",16.51
"485","2008-12-03",16.945
"486","2008-12-04",16.254999
"487","2008-12-05",16.995001
"488","2008-12-08",18.08
"489","2008-12-09",16.700001
"490","2008-12-10",16.809999
"491","2008-12-11",16.360001
"492","2008-12-12",16.790001
"493","2008-12-15",16.375
"494","2008-12-16",17.290001
"495","2008-12-17",16.735001
"496","2008-12-18",16.950001
"497","2008-12-19",17.045
"498","2008-12-22",16.815001
"499","2008-12-23",16.514999
"500","2008-12-24",16.594999
"501","2008-12-26",16.375
"502","2008-12-29",16.76
"503","2008-12-30",17.440001
"504","2008-12-31",17.934999
"505","2009-01-02",18.08
"506","2009-01-05",19.014999
"507","2009-01-06",19.540001
"508","2009-01-07",19.025
"509","2009-01-08",19.725
"510","2009-01-09",19.32
"511","2009-01-12",18.51
"512","2009-01-13",18.565001
"513","2009-01-14",17.530001
"514","2009-01-15",17.58
"515","2009-01-16",17.545
"516","2009-01-20",15.595
"517","2009-01-21",16.455
"518","2009-01-22",15.795
"519","2009-01-23",15.75
"520","2009-01-26",16.059999
"521","2009-01-27",16.25
"522","2009-01-28",17.4
"523","2009-01-29",16.4
"524","2009-01-30",16.135
"525","2009-02-02",15.77
"526","2009-02-03",16.014999
"527","2009-02-04",15.69
"528","2009-02-05",15.89
"529","2009-02-06",16.290001
"530","2009-02-09",16.725
"531","2009-02-10",15.705
"532","2009-02-11",15.795
"533","2009-02-12",15.325
"534","2009-02-13",15.055
"535","2009-02-17",13.93
"536","2009-02-18",13.775
"537","2009-02-19",13.735
"538","2009-02-20",13.315
"539","2009-02-23",13.1
"540","2009-02-24",14.11
"541","2009-02-25",14.335
"542","2009-02-26",15.095
"543","2009-02-27",14.67
"544","2009-03-02",13.915
"545","2009-03-03",13.73
"546","2009-03-04",14.145
"547","2009-03-05",13.635
"548","2009-03-06",13.8
"549","2009-03-09",13.32
"550","2009-03-10",14.995
"551","2009-03-11",15.41
"552","2009-03-12",16.139999
"553","2009-03-13",16.200001
"554","2009-03-16",16.575001
"555","2009-03-17",17.115
"556","2009-03-18",17.264999
"557","2009-03-19",16.860001
"558","2009-03-20",16.655001
"559","2009-03-23",18.405001
"560","2009-03-24",17.67
"561","2009-03-25",17.955
"562","2009-03-26",17.969999
"563","2009-03-27",17.625
"564","2009-03-30",16.459999
"565","2009-03-31",17.290001
"566","2009-04-01",17.629999
"567","2009-04-02",18.08
"568","2009-04-03",18.764999
"569","2009-04-06",18.450001
"570","2009-04-07",17.985001
"571","2009-04-08",17.940001
"572","2009-04-09",18.985001
"573","2009-04-13",19.5
"574","2009-04-14",19.549999
"575","2009-04-15",19.915001
"576","2009-04-16",20.275
"577","2009-04-17",20.360001
"578","2009-04-20",19.014999
"579","2009-04-21",19.504999
"580","2009-04-22",19.105
"581","2009-04-23",19.834999
"582","2009-04-24",20.049999
"583","2009-04-27",19.52
"584","2009-04-28",19.32
"585","2009-04-29",19.860001
"586","2009-04-30",19.709999
"587","2009-05-01",19.995001
"588","2009-05-04",20.940001
"589","2009-05-05",21.42
"590","2009-05-06",22.120001
"591","2009-05-07",21.24
"592","2009-05-08",22
"593","2009-05-11",21.59
"594","2009-05-12",21.205
"595","2009-05-13",20.075001
"596","2009-05-14",20.525
"597","2009-05-15",20.290001
"598","2009-05-18",21.1
"599","2009-05-19",21.504999
"600","2009-05-20",21.879999
"601","2009-05-21",21.355
"602","2009-05-22",21.434999
"603","2009-05-26",23.219999
"604","2009-05-27",22.504999
"605","2009-05-28",24.15
"606","2009-05-29",25.455
"607","2009-06-01",25.945
"608","2009-06-02",26.700001
"609","2009-06-03",25.525
"610","2009-06-04",26.195
"611","2009-06-05",25.940001
"612","2009-06-08",26.325001
"613","2009-06-09",26.145
"614","2009-06-10",25.834999
"615","2009-06-11",26.014999
"616","2009-06-12",25.74
"617","2009-06-15",25.110001
"618","2009-06-16",24.92
"619","2009-06-17",24.959999
"620","2009-06-18",25.190001
"621","2009-06-19",25.615
"622","2009-06-22",24.715
"623","2009-06-23",24.305
"624","2009-06-24",24.684999
"625","2009-06-25",25.33
"626","2009-06-26",26.209999
"627","2009-06-29",26.495001
"628","2009-06-30",25.855
"629","2009-07-01",25.91
"630","2009-07-02",24.75
"631","2009-07-06",25.219999
"632","2009-07-07",24.610001
"633","2009-07-08",24.15
"634","2009-07-09",24.26
"635","2009-07-10",24.299999
"636","2009-07-13",25.24
"637","2009-07-14",25.940001
"638","2009-07-15",26.924999
"639","2009-07-16",26.805
"640","2009-07-17",26.825001
"641","2009-07-20",27.299999
"642","2009-07-21",27.059999
"643","2009-07-22",27.26
"644","2009-07-23",28.264999
"645","2009-07-24",28.705
"646","2009-07-27",29.135
"647","2009-07-28",28.795
"648","2009-07-29",28.370001
"649","2009-07-30",28.559999
"650","2009-07-31",29.32
"651","2009-08-03",30.155001
"652","2009-08-04",30.125
"653","2009-08-05",30.309999
"654","2009-08-06",29.379999
"655","2009-08-07",29.434999
"656","2009-08-10",29.049999
"657","2009-08-11",28.110001
"658","2009-08-12",28.65
"659","2009-08-13",29.115
"660","2009-08-14",28.805
"661","2009-08-17",28.09
"662","2009-08-18",28.405001
"663","2009-08-19",28.975
"664","2009-08-20",29.1
"665","2009-08-21",29.504999
"666","2009-08-24",29.389999
"667","2009-08-25",30.24
"668","2009-08-26",30.275
"669","2009-08-27",31.370001
"670","2009-08-28",30.799999
"671","2009-08-31",30.84
"672","2009-09-01",29.905001
"673","2009-09-02",29.174999
"674","2009-09-03",29.865
"675","2009-09-04",30.924999
"676","2009-09-08",31.174999
"677","2009-09-09",30.77
"678","2009-09-10",30.865
"679","2009-09-11",30.92
"680","2009-09-14",30.98
"681","2009-09-15",31.68
"682","2009-09-16",32.165001
"683","2009-09-17",32.025002
"684","2009-09-18",32.105
"685","2009-09-21",31.535
"686","2009-09-22",32.195
"687","2009-09-23",31.975
"688","2009-09-24",31.165001
"689","2009-09-25",30.879999
"690","2009-09-28",31.67
"691","2009-09-29",31.985001
"692","2009-09-30",32.224998
"693","2009-10-01",30.805
"694","2009-10-02",30.049999
"695","2009-10-05",30.67
"696","2009-10-06",30.610001
"697","2009-10-07",30.959999
"698","2009-10-08",31.155001
"699","2009-10-09",31.594999
"700","2009-10-12",31.684999
"701","2009-10-13",31.24
"702","2009-10-14",32.029999
"703","2009-10-15",31.844999
"704","2009-10-16",31.434999
"705","2009-10-19",31.83
"706","2009-10-20",31.084999
"707","2009-10-21",30.719999
"708","2009-10-22",31.290001
"709","2009-10-23",30.83
"710","2009-10-26",30.280001
"711","2009-10-27",29.209999
"712","2009-10-28",28.955
"713","2009-10-29",29.645
"714","2009-10-30",28.620001
"715","2009-11-02",28.995001
"716","2009-11-03",29.594999
"717","2009-11-04",29.594999
"718","2009-11-05",30.32
"719","2009-11-06",29.995001
"720","2009-11-09",31.465
"721","2009-11-10",31.5
"722","2009-11-11",31.485001
"723","2009-11-12",31.49
"724","2009-11-13",31.73
"725","2009-11-16",31.98
"726","2009-11-17",32.134998
"727","2009-11-18",32.369999
"728","2009-11-19",31.889999
"729","2009-11-20",31.440001
"730","2009-11-23",31.809999
"731","2009-11-24",31.735001
"732","2009-11-25",32.084999
"733","2009-11-27",31.145
"734","2009-11-30",31.52
"735","2009-12-01",32.220001
"736","2009-12-02",32.23
"737","2009-12-03",31.290001
"738","2009-12-04",30.915001
"739","2009-12-07",31.405001
"740","2009-12-08",30.885
"741","2009-12-09",31.145
"742","2009-12-10",31.004999
"743","2009-12-11",31.129999
"744","2009-12-14",31.370001
"745","2009-12-15",30.709999
"746","2009-12-16",30.559999
"747","2009-12-17",30.030001
"748","2009-12-18",30.014999
"749","2009-12-21",30.51
"750","2009-12-22",30.945
"751","2009-12-23",30.865
"752","2009-12-24",31.049999
"753","2009-12-28",30.855
"754","2009-12-29",31.23
"755","2009-12-30",30.995001
"756","2009-12-31",31.360001
"757","2010-01-04",31.455
"758","2010-01-05",31.32
"759","2010-01-06",31.209999
"760","2010-01-07",30.799999
"761","2010-01-08",30.895
"762","2010-01-11",31.02
"763","2010-01-12",30.870001
"764","2010-01-13",31.195
"765","2010-01-14",31.42
"766","2010-01-15",30.82
"767","2010-01-19",31.1
"768","2010-01-20",30.555
"769","2010-01-21",29.58
"770","2010-01-22",29.190001
"771","2010-01-25",29.465
"772","2010-01-26",29.389999
"773","2010-01-27",29.559999
"774","2010-01-28",29.59
"775","2010-01-29",29.48
"776","2010-02-01",29.924999
"777","2010-02-02",30.125
"778","2010-02-03",29.870001
"779","2010-02-04",29.225
"780","2010-02-05",29.450001
"781","2010-02-08",29.254999
"782","2010-02-09",29.780001
"783","2010-02-10",30.27
"784","2010-02-11",31.01
"785","2010-02-12",31.049999
"786","2010-02-16",31.48
"787","2010-02-17",31.610001
"788","2010-02-18",31.745001
"789","2010-02-19",31.934999
"790","2010-02-22",31.805
"791","2010-02-23",31.209999
"792","2010-02-24",31.415001
"793","2010-02-25",31.6
"794","2010-02-26",31.945
"795","2010-03-01",32.380001
"796","2010-03-02",32.919998
"797","2010-03-03",33.099998
"798","2010-03-04",33.84
"799","2010-03-05",34.445
"800","2010-03-08",34.494999
"801","2010-03-09",34.27
"802","2010-03-10",34.605
"803","2010-03-11",34.889999
"804","2010-03-12",35.395
"805","2010-03-15",35.915001
"806","2010-03-16",36.98
"807","2010-03-17",36.860001
"808","2010-03-18",36.59
"809","2010-03-19",36.755001
"810","2010-03-22",37.080002
"811","2010-03-23",37.459999
"812","2010-03-24",37.049999
"813","2010-03-25",37.310001
"814","2010-03-26",37.025002
"815","2010-03-29",37.029999
"816","2010-03-30",37.25
"817","2010-03-31",37.290001
"818","2010-04-01",37.255001
"819","2010-04-05",36.834999
"820","2010-04-06",37.060001
"821","2010-04-07",36.505001
"822","2010-04-08",36.91
"823","2010-04-09",36.939999
"824","2010-04-12",37.09
"825","2010-04-13",37.200001
"826","2010-04-14",38.32
"827","2010-04-15",38.325001
"828","2010-04-16",37.564999
"829","2010-04-19",37.845001
"830","2010-04-20",38.205002
"831","2010-04-21",38.325001
"832","2010-04-22",38.419998
"833","2010-04-23",38.400002
"834","2010-04-26",38.259998
"835","2010-04-27",37.084999
"836","2010-04-28",37.049999
"837","2010-04-29",37.744999
"838","2010-04-30",37.23
"839","2010-05-03",37.455002
"840","2010-05-04",36.470001
"841","2010-05-05",35.73
"842","2010-05-06",34.279999
"843","2010-05-07",34.389999
"844","2010-05-10",36.02
"845","2010-05-11",36.075001
"846","2010-05-12",36.744999
"847","2010-05-13",36.41
"848","2010-05-14",35.445
"849","2010-05-17",34.935001
"850","2010-05-18",34.755001
"851","2010-05-19",34.794998
"852","2010-05-20",32.904999
"853","2010-05-21",33.73
"854","2010-05-24",33.290001
"855","2010-05-25",33.66
"856","2010-05-26",34.174999
"857","2010-05-27",34.900002
"858","2010-05-28",34.235001
"859","2010-06-01",33.57
"860","2010-06-02",34.349998
"861","2010-06-03",34.25
"862","2010-06-04",33.060001
"863","2010-06-07",32.790001
"864","2010-06-08",33.25
"865","2010-06-09",33.044998
"866","2010-06-10",34.009998
"867","2010-06-11",34.099998
"868","2010-06-14",34.514999
"869","2010-06-15",35.73
"870","2010-06-16",35.689999
"871","2010-06-17",35.564999
"872","2010-06-18",35.945
"873","2010-06-21",35.990002
"874","2010-06-22",35.514999
"875","2010-06-23",34.919998
"876","2010-06-24",34.334999
"877","2010-06-25",34.455002
"878","2010-06-28",34.209999
"879","2010-06-29",32.625
"880","2010-06-30",32.455002
"881","2010-07-01",32.049999
"882","2010-07-02",32.134998
"883","2010-07-06",33.139999
"884","2010-07-07",33.84
"885","2010-07-08",33.935001
"886","2010-07-09",34.575001
"887","2010-07-12",34.564999
"888","2010-07-13",35.084999
"889","2010-07-14",35
"890","2010-07-15",35
"891","2010-07-16",34.049999
"892","2010-07-19",33.84
"893","2010-07-20",34.299999
"894","2010-07-21",33.654999
"895","2010-07-22",34.220001
"896","2010-07-23",34.650002
"897","2010-07-26",35.360001
"898","2010-07-27",35.599998
"899","2010-07-28",35.810001
"900","2010-07-29",35.705002
"901","2010-07-30",35.595001
"902","2010-08-02",36.18
"903","2010-08-03",35.970001
"904","2010-08-04",36.424999
"905","2010-08-05",36.025002
"906","2010-08-06",35.560001
"907","2010-08-09",35.849998
"908","2010-08-10",35.595001
"909","2010-08-11",34.310001
"910","2010-08-12",33.950001
"911","2010-08-13",34.080002
"912","2010-08-16",33.945
"913","2010-08-17",34.310001
"914","2010-08-18",34.619999
"915","2010-08-19",33.825001
"916","2010-08-20",33.615002
"917","2010-08-23",33.525002
"918","2010-08-24",32.740002
"919","2010-08-25",32.75
"920","2010-08-26",32.595001
"921","2010-08-27",34.014999
"922","2010-08-30",33.810001
"923","2010-08-31",33.755001
"924","2010-09-01",34.275002
"925","2010-09-02",34.68
"926","2010-09-03",35.73
"927","2010-09-07",35.130001
"928","2010-09-08",35.645
"929","2010-09-09",36.130001
"930","2010-09-10",36.215
"931","2010-09-13",36.990002
"932","2010-09-14",37.035
"933","2010-09-15",37.055
"934","2010-09-16",36.830002
"935","2010-09-17",36.705002
"936","2010-09-20",37
"937","2010-09-21",36.720001
"938","2010-09-22",36.049999
"939","2010-09-23",35.674999
"940","2010-09-24",36.299999
"941","2010-09-27",35.924999
"942","2010-09-28",35.869999
"943","2010-09-29",35.805
"944","2010-09-30",36.130001
"945","2010-10-01",36.16
"946","2010-10-04",36.044998
"947","2010-10-05",36.945
"948","2010-10-06",37.169998
"949","2010-10-07",36.639999
"950","2010-10-08",36.950001
"951","2010-10-11",36.895
"952","2010-10-12",37.130001
"953","2010-10-13",37.294998
"954","2010-10-14",37.220001
"955","2010-10-15",36.720001
"956","2010-10-18",36.830002
"957","2010-10-19",36.424999
"958","2010-10-20",37.139999
"959","2010-10-21",36.720001
"960","2010-10-22",36.48
