"","date","THTX"
"1001","2013-02-05",0.52
"1002","2013-02-06",0.55
"1003","2013-02-07",0.56
"1004","2013-02-08",0.52
"1005","2013-02-11",0.51
"1006","2013-02-12",0.51
"1007","2013-02-13",0.5
"1008","2013-02-14",0.43
"1009","2013-02-15",0.44
"1010","2013-02-19",0.44
"1011","2013-02-20",0.44
"1012","2013-02-21",0.48
"1013","2013-02-22",0.44
"1014","2013-02-25",0.47
"1015","2013-02-26",0.45
"1016","2013-02-27",0.46
"1017","2013-02-28",0.45
"1018","2013-03-01",0.42
"1019","2013-03-04",0.36
"1020","2013-03-05",0.35
"1021","2013-03-06",0.35
"1022","2013-03-07",0.34
"1023","2013-03-08",0.32
"1024","2013-03-11",0.32
"1025","2013-03-12",0.34
"1026","2013-03-13",0.33
"1027","2013-03-14",0.3
"1028","2013-03-15",0.3
"1029","2013-03-18",0.29
"1030","2013-03-19",0.29
"1031","2013-03-20",0.28
"1032","2013-03-21",0.28
"1033","2013-03-22",0.27
"1034","2013-03-25",0.28
"1035","2013-03-26",0.28
"1036","2013-03-27",0.28
"1037","2013-03-28",0.28
"1038","2013-04-01",0.28
"1039","2013-04-02",0.26
"1040","2013-04-03",0.28
"1041","2013-04-04",0.26
"1042","2013-04-05",0.26
"1043","2013-04-08",0.27
"1044","2013-04-09",0.26
"1045","2013-04-10",0.26
"1046","2013-04-11",0.26
"1047","2013-04-12",0.27
"1048","2013-04-15",0.28
"1049","2013-04-16",0.26
"1050","2013-04-17",0.28
"1051","2013-04-18",0.26
"1052","2013-04-19",0.26
"1053","2013-04-22",0.26
"1054","2013-04-23",0.24
"1055","2013-04-24",0.24
"1056","2013-04-25",0.24
"1057","2013-04-26",0.25
"1058","2013-04-29",0.27
"1059","2013-04-30",0.28
"1060","2013-05-01",0.26
"1061","2013-05-02",0.29
"1062","2013-05-03",0.29
"1063","2013-05-06",0.29
"1064","2013-05-07",0.27
"1065","2013-05-08",0.25
"1066","2013-05-09",0.27
"1067","2013-05-10",0.26
"1068","2013-05-13",0.26
"1069","2013-05-14",0.26
"1070","2013-05-15",0.25
"1071","2013-05-16",0.25
"1072","2013-05-17",0.25
"1073","2013-05-20",0.25
"1074","2013-05-21",0.24
"1075","2013-05-22",0.23
"1076","2013-05-23",0.25
"1077","2013-05-24",0.25
"1078","2013-05-28",0.25
"1079","2013-05-29",0.26
"1080","2013-05-30",0.25
"1081","2013-05-31",0.27
"1082","2013-06-03",0.27
"1083","2013-06-04",0.28
"1084","2013-06-05",0.28
"1085","2013-06-06",0.29
"1086","2013-06-07",0.32
"1087","2013-06-10",0.39
"1088","2013-06-11",0.35
"1089","2013-06-12",0.39
"1090","2013-06-13",0.38
"1091","2013-06-14",0.38
"1092","2013-06-17",0.35
"1093","2013-06-18",0.35
"1094","2013-06-19",0.32
"1095","2013-06-20",0.3
"1096","2013-06-21",0.3
"1097","2013-06-24",0.3
"1098","2013-06-25",0.32
"1099","2013-06-26",0.33
"1100","2013-06-27",0.33
"1101","2013-06-28",0.28
"1102","2013-07-01",0.28
"1103","2013-07-02",0.38
"1104","2013-07-03",0.3
"1105","2013-07-05",0.28
"1106","2013-07-08",0.32
"1107","2013-07-09",0.3
"1108","2013-07-10",0.29
"1109","2013-07-11",0.28
"1110","2013-07-12",0.29
"1111","2013-07-15",0.29
"1112","2013-07-16",0.31
"1113","2013-07-17",0.3
"1114","2013-07-18",0.3
"1115","2013-07-19",0.3
"1116","2013-07-22",0.3
"1117","2013-07-23",0.3
"1118","2013-07-24",0.3
"1119","2013-07-25",0.3
"1120","2013-07-26",0.3
"1121","2013-07-29",0.3
"1122","2013-07-30",0.29
"1123","2013-07-31",0.29
"1124","2013-08-01",0.34
"1125","2013-08-02",0.34
"1126","2013-08-05",0.35
"1127","2013-08-06",0.34
"1128","2013-08-07",0.33
"1129","2013-08-08",0.34
"1130","2013-08-09",0.3
"1131","2013-08-12",0.3
"1132","2013-08-13",0.3
"1133","2013-08-14",0.31
"1134","2013-08-15",0.29
"1135","2013-08-16",0.29
"1136","2013-08-19",0.27
"1137","2013-08-20",0.28
"1138","2013-08-21",0.28
"1139","2013-08-22",0.27
"1140","2013-08-23",0.27
"1141","2013-08-26",0.27
"1142","2013-08-27",0.27
"1143","2013-08-28",0.27
"1144","2013-08-29",0.27
"1145","2013-08-30",0.28
"1146","2013-09-03",0.26
"1147","2013-09-04",0.29
"1148","2013-09-05",0.28
"1149","2013-09-06",0.28
"1150","2013-09-09",0.27
"1151","2013-09-10",0.29
"1152","2013-09-11",0.27
"1153","2013-09-12",0.28
"1154","2013-09-13",0.26
"1155","2013-09-16",0.27
"1156","2013-09-17",0.26
"1157","2013-09-18",0.26
"1158","2013-09-19",0.24
"1159","2013-09-20",0.25
"1160","2013-09-23",0.22
"1161","2013-09-24",0.2
"1162","2013-09-25",0.18
"1163","2013-09-26",0.2
"1164","2013-09-27",0.2
"1165","2013-09-30",0.2
"1166","2013-10-01",0.2
"1167","2013-10-02",0.23
"1168","2013-10-03",0.2
"1169","2013-10-04",0.2
"1170","2013-10-07",0.23
"1171","2013-10-08",0.24
"1172","2013-10-09",0.22
"1173","2013-10-10",0.21
"1174","2013-10-11",0.2
"1175","2013-10-14",0.21
"1176","2013-10-15",0.21
"1177","2013-10-16",0.2
"1178","2013-10-17",0.23
"1179","2013-10-18",0.21
"1180","2013-10-21",0.21
"1181","2013-10-22",0.2
"1182","2013-10-23",0.21
"1183","2013-10-24",0.21
"1184","2013-10-25",0.2
"1185","2013-10-28",0.2
"1186","2013-10-29",0.2
"1187","2013-10-30",0.2
"1188","2013-10-31",0.2
"1189","2013-11-01",0.27
"1190","2013-11-04",0.27
"1191","2013-11-05",0.26
"1192","2013-11-06",0.26
"1193","2013-11-07",0.22
"1194","2013-11-08",0.24
"1195","2013-11-11",0.26
"1196","2013-11-12",0.24
"1197","2013-11-13",0.25
"1198","2013-11-14",0.24
"1199","2013-11-15",0.24
"1200","2013-11-18",0.24
"1201","2013-11-19",0.22
"1202","2013-11-20",0.21
"1203","2013-11-21",0.22
"1204","2013-11-22",0.22
"1205","2013-11-25",0.23
"1206","2013-11-26",0.23
"1207","2013-11-27",0.22
"1208","2013-11-29",0.25
"1209","2013-12-02",0.25
"1210","2013-12-03",0.25
"1211","2013-12-04",0.28
"1212","2013-12-05",0.29
"1213","2013-12-06",0.28
"1214","2013-12-09",0.27
"1215","2013-12-10",0.28
"1216","2013-12-11",0.27
"1217","2013-12-12",0.27
"1218","2013-12-13",0.46
"1219","2013-12-16",0.47
"1220","2013-12-17",0.47
"1221","2013-12-18",0.47
"1222","2013-12-19",0.49
"1223","2013-12-20",0.46
"1224","2013-12-23",0.45
"1225","2013-12-24",0.43
"1226","2013-12-26",0.4
"1227","2013-12-27",0.45
"1228","2013-12-30",0.46
"1229","2013-12-31",0.45
"1230","2014-01-02",0.45
"1231","2014-01-03",0.49
"1232","2014-01-06",0.47
"1233","2014-01-07",0.44
"1234","2014-01-08",0.46
"1235","2014-01-09",0.43
"1236","2014-01-10",0.43
"1237","2014-01-13",0.41
"1238","2014-01-14",0.4
"1239","2014-01-15",0.38
"1240","2014-01-16",0.41
"1241","2014-01-17",0.42
"1242","2014-01-21",0.44
"1243","2014-01-22",0.41
"1244","2014-01-23",0.42
"1245","2014-01-24",0.42
"1246","2014-01-27",0.44
"1247","2014-01-28",0.41
"1248","2014-01-29",0.4
"1249","2014-01-30",0.42
"1250","2014-01-31",0.41
"1251","2014-02-03",0.4
"1252","2014-02-04",0.39
"1253","2014-02-05",0.4
"1254","2014-02-06",0.44
"1255","2014-02-07",0.44
"1256","2014-02-10",0.44
"1257","2014-02-11",0.46
"1258","2014-02-12",0.45
"1259","2014-02-13",0.45
"1260","2014-02-14",0.32
"1261","2014-02-18",0.36
"1262","2014-02-19",0.4
"1263","2014-02-20",0.39
"1264","2014-02-21",0.39
"1265","2014-02-24",0.37
"1266","2014-02-25",0.37
"1267","2014-02-26",0.36
"1268","2014-02-27",0.38
"1269","2014-02-28",0.37
"1270","2014-03-03",0.36
"1271","2014-03-04",0.4
"1272","2014-03-05",0.42
"1273","2014-03-06",0.41
"1274","2014-03-07",0.44
"1275","2014-03-10",0.45
"1276","2014-03-11",0.42
"1277","2014-03-12",0.42
"1278","2014-03-13",0.42
"1279","2014-03-14",0.42
"1280","2014-03-17",0.42
"1281","2014-03-18",0.44
"1282","2014-03-19",0.43
"1283","2014-03-20",0.44
"1284","2014-03-21",0.42
"1285","2014-03-24",0.43
"1286","2014-03-25",0.45
"1287","2014-03-26",0.43
"1288","2014-03-27",0.42
"1289","2014-03-28",0.41
"1290","2014-03-31",0.4
"1291","2014-04-01",0.4
"1292","2014-04-02",0.43
"1293","2014-04-03",0.41
"1294","2014-04-04",0.37
"1295","2014-04-07",0.37
"1296","2014-04-08",0.4
"1297","2014-04-09",0.41
"1298","2014-04-10",0.41
"1299","2014-04-11",0.38
"1300","2014-04-14",0.4
"1301","2014-04-15",0.38
"1302","2014-04-16",0.38
"1303","2014-04-17",0.36
"1304","2014-04-21",0.38
"1305","2014-04-22",0.38
"1306","2014-04-23",0.38
"1307","2014-04-24",0.38
"1308","2014-04-25",0.4
"1309","2014-04-28",0.4
"1310","2014-04-29",0.38
"1311","2014-04-30",0.55
"1312","2014-05-01",0.5
"1313","2014-05-02",0.5
"1314","2014-05-05",0.48
"1315","2014-05-06",0.47
"1316","2014-05-07",0.51
"1317","2014-05-08",0.49
"1318","2014-05-09",0.48
"1319","2014-05-12",0.46
"1320","2014-05-13",0.49
"1321","2014-05-14",0.47
"1322","2014-05-15",0.45
"1323","2014-05-16",0.45
"1324","2014-05-19",0.46
"1325","2014-05-20",0.46
"1326","2014-05-21",0.44
"1327","2014-05-22",0.42
"1328","2014-05-23",0.39
"1329","2014-05-27",0.4
"1330","2014-05-28",0.39
"1331","2014-05-29",0.39
"1332","2014-05-30",0.4
"1333","2014-06-02",0.4
"1334","2014-06-03",0.4
"1335","2014-06-04",0.4
"1336","2014-06-05",0.41
"1337","2014-06-06",0.39
"1338","2014-06-09",0.39
"1339","2014-06-10",0.4
"1340","2014-06-11",0.4
"1341","2014-06-12",0.4
"1342","2014-06-13",0.4
"1343","2014-06-16",0.41
"1344","2014-06-17",0.38
"1345","2014-06-18",0.4
"1346","2014-06-19",0.42
"1347","2014-06-20",0.41
"1348","2014-06-23",0.41
"1349","2014-06-24",0.42
"1350","2014-06-25",0.43
"1351","2014-06-26",0.43
"1352","2014-06-27",0.43
"1353","2014-06-30",0.43
"1354","2014-07-01",0.43
"1355","2014-07-02",0.45
"1356","2014-07-03",0.42
"1357","2014-07-07",0.42
"1358","2014-07-08",0.42
"1359","2014-07-09",0.41
"1360","2014-07-10",0.41
"1361","2014-07-11",0.41
"1362","2014-07-14",0.41
"1363","2014-07-15",0.41
"1364","2014-07-16",0.43
"1365","2014-07-17",0.42
"1366","2014-07-18",0.43
"1367","2014-07-21",0.43
"1368","2014-07-22",0.43
"1369","2014-07-23",0.42
"1370","2014-07-24",0.42
"1371","2014-07-25",0.42
"1372","2014-07-28",0.42
"1373","2014-07-29",0.41
"1374","2014-07-30",0.43
"1375","2014-07-31",0.44
"1376","2014-08-01",0.43
"1377","2014-08-04",0.43
"1378","2014-08-05",0.42
"1379","2014-08-06",0.42
"1380","2014-08-07",0.41
"1381","2014-08-08",0.4
"1382","2014-08-11",0.41
"1383","2014-08-12",0.43
"1384","2014-08-13",0.44
"1385","2014-08-14",0.42
"1386","2014-08-15",0.42
"1387","2014-08-18",0.45
"1388","2014-08-19",0.44
"1389","2014-08-20",0.45
"1390","2014-08-21",0.45
"1391","2014-08-22",0.48
"1392","2014-08-25",0.5
"1393","2014-08-26",0.51
"1394","2014-08-27",0.49
"1395","2014-08-28",0.49
"1396","2014-08-29",0.49
"1397","2014-09-02",0.48
"1398","2014-09-03",0.46
"1399","2014-09-04",0.51
"1400","2014-09-05",0.55
"1401","2014-09-08",0.53
"1402","2014-09-09",0.5
"1403","2014-09-10",0.5
"1404","2014-09-11",0.52
"1405","2014-09-12",0.53
"1406","2014-09-15",0.54
"1407","2014-09-16",0.54
"1408","2014-09-17",0.55
"1409","2014-09-18",0.52
"1410","2014-09-19",0.53
"1411","2014-09-22",0.5
"1412","2014-09-23",0.5
"1413","2014-09-24",0.5
"1414","2014-09-25",0.5
"1415","2014-09-26",0.5
"1416","2014-09-29",0.49
"1417","2014-09-30",0.49
"1418","2014-10-01",0.45
"1419","2014-10-02",0.45
"1420","2014-10-03",0.43
"1421","2014-10-06",0.43
"1422","2014-10-07",0.43
"1423","2014-10-08",0.43
"1424","2014-10-09",0.44
"1425","2014-10-10",0.43
"1426","2014-10-13",0.42
"1427","2014-10-14",0.42
"1428","2014-10-15",0.41
"1429","2014-10-16",0.38
"1430","2014-10-17",0.41
"1431","2014-10-20",0.38
"1432","2014-10-21",0.41
"1433","2014-10-22",0.42
"1434","2014-10-23",0.43
"1435","2014-10-24",0.4
"1436","2014-10-27",0.36
"1437","2014-10-28",0.38
"1438","2014-10-29",0.33
"1439","2014-10-30",0.35
"1440","2014-10-31",0.33
"1441","2014-11-03",0.35
"1442","2014-11-04",0.34
"1443","2014-11-05",0.37
"1444","2014-11-06",0.39
"1445","2014-11-07",0.39
"1446","2014-11-10",0.4
"1447","2014-11-11",0.42
"1448","2014-11-12",0.41
"1449","2014-11-13",0.38
"1450","2014-11-14",0.38
"1451","2014-11-17",0.38
"1452","2014-11-18",0.35
"1453","2014-11-19",0.37
"1454","2014-11-20",0.35
"1455","2014-11-21",0.34
"1456","2014-11-24",0.35
"1457","2014-11-25",0.35
"1458","2014-11-26",0.35
"1459","2014-11-28",0.32
"1460","2014-12-01",0.34
"1461","2014-12-02",0.31
"1462","2014-12-03",0.31
"1463","2014-12-04",0.34
"1464","2014-12-05",0.33
"1465","2014-12-08",0.38
"1466","2014-12-09",0.38
"1467","2014-12-10",0.38
"1468","2014-12-11",0.38
"1469","2014-12-12",0.4
"1470","2014-12-15",0.41
"1471","2014-12-16",0.37
"1472","2014-12-17",0.35
"1473","2014-12-18",0.36
"1474","2014-12-19",0.3
"1475","2014-12-22",0.33
"1476","2014-12-23",0.31
"1477","2014-12-24",0.31
"1478","2014-12-26",0.29
"1479","2014-12-29",0.3
"1480","2014-12-30",0.33
"1481","2014-12-31",0.31
"1482","2015-01-02",0.31
"1483","2015-01-05",0.32
"1484","2015-01-06",0.33
"1485","2015-01-07",0.39
"1486","2015-01-08",0.39
"1487","2015-01-09",0.4
"1488","2015-01-12",0.43
"1489","2015-01-13",0.41
"1490","2015-01-14",0.41
"1491","2015-01-15",0.41
"1492","2015-01-16",0.43
"1493","2015-01-20",0.44
"1494","2015-01-21",0.42
"1495","2015-01-22",0.43
"1496","2015-01-23",0.45
"1497","2015-01-26",0.44
"1498","2015-01-27",0.44
"1499","2015-01-28",0.44
"1500","2015-01-29",0.44
"1501","2015-01-30",0.44
"1502","2015-02-02",0.44
"1503","2015-02-03",0.44
"1504","2015-02-04",0.42
"1505","2015-02-05",0.45
"1506","2015-02-06",0.44
"1507","2015-02-09",0.46
"1508","2015-02-10",0.44
"1509","2015-02-11",0.43
"1510","2015-02-12",0.46
"1511","2015-02-13",0.45
"1512","2015-02-17",0.46
"1513","2015-02-18",0.47
"1514","2015-02-19",0.47
"1515","2015-02-20",0.45
"1516","2015-02-23",0.47
"1517","2015-02-24",0.47
"1518","2015-02-25",0.51
"1519","2015-02-26",0.5
"1520","2015-02-27",0.62
"1521","2015-03-02",0.6
"1522","2015-03-03",0.62
"1523","2015-03-04",0.63
"1524","2015-03-05",0.6
"1525","2015-03-06",0.58
"1526","2015-03-09",0.59
"1527","2015-03-10",0.59
"1528","2015-03-11",0.59
"1529","2015-03-12",0.59
"1530","2015-03-13",0.6
"1531","2015-03-16",0.6
"1532","2015-03-17",0.6
"1533","2015-03-18",0.6
"1534","2015-03-19",0.6
"1535","2015-03-20",0.6
"1536","2015-03-23",0.61
"1537","2015-03-24",0.62
"1538","2015-03-25",0.68
"1539","2015-03-26",0.68
"1540","2015-03-27",0.7
"1541","2015-03-30",0.74
"1542","2015-03-31",0.79
"1543","2015-04-01",0.82
"1544","2015-04-02",0.84
"1545","2015-04-06",0.89
"1546","2015-04-07",0.91
"1547","2015-04-08",0.91
"1548","2015-04-09",0.89
"1549","2015-04-10",0.93
"1550","2015-04-13",1
"1551","2015-04-14",0.95
"1552","2015-04-15",0.95
"1553","2015-04-16",0.95
"1554","2015-04-17",0.99
"1555","2015-04-20",1.16
"1556","2015-04-21",1.15
"1557","2015-04-22",1.15
"1558","2015-04-23",1.13
"1559","2015-04-24",1.15
"1560","2015-04-27",1.09
"1561","2015-04-28",0.99
"1562","2015-04-29",0.93
"1563","2015-04-30",0.94
"1564","2015-05-01",0.99
"1565","2015-05-04",1.04
"1566","2015-05-05",1.03
"1567","2015-05-06",1.02
"1568","2015-05-07",1.14
"1569","2015-05-08",1.14
"1570","2015-05-11",1.14
"1571","2015-05-12",1.1
"1572","2015-05-13",1.13
"1573","2015-05-14",1.1
"1574","2015-05-15",1.15
"1575","2015-05-18",1.14
"1576","2015-05-19",1.12
"1577","2015-05-20",1.11
"1578","2015-05-21",1.15
"1579","2015-05-22",1.11
"1580","2015-05-26",1.15
"1581","2015-05-27",1.14
"1582","2015-05-28",1.11
"1583","2015-05-29",1.07
"1584","2015-06-01",1.05
"1585","2015-06-02",1.02
"1586","2015-06-03",1.11
"1587","2015-06-04",1.08
"1588","2015-06-05",1.12
"1589","2015-06-08",1.1
"1590","2015-06-09",1.07
"1591","2015-06-10",1.02
"1592","2015-06-11",1.03
"1593","2015-06-12",1.03
"1594","2015-06-15",1.05
"1595","2015-06-16",1.08
"1596","2015-06-17",1.08
"1597","2015-06-18",1.11
"1598","2015-06-19",1.12
"1599","2015-06-22",1.14
"1600","2015-06-23",1.13
"1601","2015-06-24",1.15
"1602","2015-06-25",1.15
"1603","2015-06-26",1.2
"1604","2015-06-29",1.13
"1605","2015-06-30",1.23
"1606","2015-07-01",1.25
"1607","2015-07-02",1.44
"1608","2015-07-06",1.25
"1609","2015-07-07",1.31
"1610","2015-07-08",1.3
"1611","2015-07-09",1.34
"1612","2015-07-10",1.43
"1613","2015-07-13",1.6
"1614","2015-07-14",1.68
"1615","2015-07-15",1.78
"1616","2015-07-16",1.8
"1617","2015-07-17",1.75
"1618","2015-07-20",1.79
"1619","2015-07-21",1.85
"1620","2015-07-22",2
"1621","2015-07-23",1.93
"1622","2015-07-24",1.79
"1623","2015-07-27",1.8
"1624","2015-07-28",1.85
"1625","2015-07-29",1.82
"1626","2015-07-30",1.85
"1627","2015-07-31",1.84
"1628","2015-08-03",1.87
"1629","2015-08-04",1.7
"1630","2015-08-05",1.8
"1631","2015-08-06",1.72
"1632","2015-08-07",1.72
"1633","2015-08-10",1.84
"1634","2015-08-11",1.85
"1635","2015-08-12",1.87
"1636","2015-08-13",1.88
"1637","2015-08-14",1.86
"1638","2015-08-17",1.87
"1639","2015-08-18",1.87
"1640","2015-08-19",1.8
"1641","2015-08-20",1.72
"1642","2015-08-21",1.7
"1643","2015-08-24",1.6
"1644","2015-08-25",1.7
"1645","2015-08-26",1.64
"1646","2015-08-27",1.73
"1647","2015-08-28",1.7
"1648","2015-08-31",1.67
"1649","2015-09-01",1.61
"1650","2015-09-02",1.71
"1651","2015-09-03",1.64
"1652","2015-09-04",1.62
"1653","2015-09-08",1.62
"1654","2015-09-09",1.61
"1655","2015-09-10",1.59
"1656","2015-09-11",1.62
"1657","2015-09-14",1.57
"1658","2015-09-15",1.62
"1659","2015-09-16",1.59
"1660","2015-09-17",1.81
"1661","2015-09-18",1.83
"1662","2015-09-21",1.82
"1663","2015-09-22",1.85
"1664","2015-09-23",1.76
"1665","2015-09-24",1.69
"1666","2015-09-25",1.62
"1667","2015-09-28",1.47
"1668","2015-09-29",1.55
"1669","2015-09-30",1.59
"1670","2015-10-01",1.51
"1671","2015-10-02",1.53
"1672","2015-10-05",1.55
"1673","2015-10-06",1.42
"1674","2015-10-07",1.47
"1675","2015-10-08",1.46
"1676","2015-10-09",1.46
"1677","2015-10-12",1.42
"1678","2015-10-13",1.26
"1679","2015-10-14",1.4
"1680","2015-10-15",1.44
"1681","2015-10-16",1.42
"1682","2015-10-19",1.43
"1683","2015-10-20",1.35
"1684","2015-10-21",1.28
"1685","2015-10-22",1.26
"1686","2015-10-23",1.28
"1687","2015-10-26",1.27
"1688","2015-10-27",1.28
"1689","2015-10-28",1.32
"1690","2015-10-29",1.31
"1691","2015-10-30",1.31
"1692","2015-11-02",1.4
"1693","2015-11-03",1.37
"1694","2015-11-04",1.33
"1695","2015-11-05",1.33
"1696","2015-11-06",1.34
"1697","2015-11-09",1.28
"1698","2015-11-10",1.31
"1699","2015-11-11",1.26
"1700","2015-11-12",1.25
"1701","2015-11-13",1.3
"1702","2015-11-16",1.28
"1703","2015-11-17",1.23
"1704","2015-11-18",1.23
"1705","2015-11-19",1.23
"1706","2015-11-20",1.16
"1707","2015-11-23",1.13
"1708","2015-11-24",1.17
"1709","2015-11-25",1.1
"1710","2015-11-27",1.1
"1711","2015-11-30",1.23
"1712","2015-12-01",1.18
"1713","2015-12-02",1.18
"1714","2015-12-03",1.12
"1715","2015-12-04",1.1
"1716","2015-12-07",1.06
"1717","2015-12-08",1.11
"1718","2015-12-09",1.08
"1719","2015-12-10",1.08
"1720","2015-12-11",1.08
"1721","2015-12-14",1.07
"1722","2015-12-15",1.08
"1723","2015-12-16",1.16
"1724","2015-12-17",1.19
"1725","2015-12-18",1.2
"1726","2015-12-21",1.3
"1727","2015-12-22",1.3
"1728","2015-12-23",1.31
"1729","2015-12-24",1.32
"1730","2015-12-28",1.33
"1731","2015-12-29",1.35
"1732","2015-12-30",1.34
"1733","2015-12-31",1.35
"1734","2016-01-04",1.3
"1735","2016-01-05",1.3
"1736","2016-01-06",1.22
"1737","2016-01-07",1.07
"1738","2016-01-08",1.14
"1739","2016-01-11",1.06
"1740","2016-01-12",1.08
"1741","2016-01-13",1.09
"1742","2016-01-14",1.08
"1743","2016-01-15",0.99
"1744","2016-01-19",0.96
"1745","2016-01-20",1
"1746","2016-01-21",1.02
"1747","2016-01-22",1.03
"1748","2016-01-25",0.99
"1749","2016-01-26",0.99
"1750","2016-01-27",0.99
"1751","2016-01-28",1.03
"1752","2016-01-29",1.11
"1753","2016-02-01",1.09
"1754","2016-02-02",1.09
"1755","2016-02-03",1.1
"1756","2016-02-04",1.19
"1757","2016-02-05",1.15
"1758","2016-02-08",1.07
"1759","2016-02-09",1.1
"1760","2016-02-10",1.04
"1761","2016-02-11",1
"1762","2016-02-12",1.01
"1763","2016-02-16",1.05
"1764","2016-02-17",1.1
"1765","2016-02-18",1.11
"1766","2016-02-19",1.18
"1767","2016-02-22",1.19
"1768","2016-02-23",1.15
"1769","2016-02-24",1.14
"1770","2016-02-25",1.11
"1771","2016-02-26",1.16
"1772","2016-02-29",1.15
"1773","2016-03-01",1.11
"1774","2016-03-02",1.07
"1775","2016-03-03",1.08
"1776","2016-03-04",1.11
"1777","2016-03-07",1.1
"1778","2016-03-08",1.07
"1779","2016-03-09",1.06
"1780","2016-03-10",1.03
"1781","2016-03-11",1.07
"1782","2016-03-14",1.05
"1783","2016-03-15",1.01
"1784","2016-03-16",0.99
"1785","2016-03-17",0.99
"1786","2016-03-18",1.09
"1787","2016-03-21",1.33
"1788","2016-03-22",1.3
"1789","2016-03-23",1.32
"1790","2016-03-24",1.33
"1791","2016-03-28",1.36
"1792","2016-03-29",1.37
"1793","2016-03-30",1.41
"1794","2016-03-31",1.57
"1795","2016-04-01",1.54
"1796","2016-04-04",1.55
"1797","2016-04-05",1.54
"1798","2016-04-06",1.53
"1799","2016-04-07",1.49
"1800","2016-04-08",1.55
"1801","2016-04-11",1.55
"1802","2016-04-12",1.57
"1803","2016-04-13",1.56
"1804","2016-04-14",1.57
"1805","2016-04-15",1.55
"1806","2016-04-18",1.56
"1807","2016-04-19",1.58
"1808","2016-04-20",1.59
"1809","2016-04-21",1.56
"1810","2016-04-22",1.56
"1811","2016-04-25",1.56
"1812","2016-04-26",1.61
"1813","2016-04-27",1.7
"1814","2016-04-28",1.71
"1815","2016-04-29",1.72
"1816","2016-05-02",1.77
"1817","2016-05-03",1.76
"1818","2016-05-04",1.7
"1819","2016-05-05",1.69
"1820","2016-05-06",1.62
"1821","2016-05-09",1.63
"1822","2016-05-10",1.63
"1823","2016-05-11",1.62
"1824","2016-05-12",1.61
"1825","2016-05-13",1.56
"1826","2016-05-16",1.65
"1827","2016-05-17",1.71
"1828","2016-05-18",1.66
"1829","2016-05-19",1.7
"1830","2016-05-20",1.79
"1831","2016-05-23",1.86
"1832","2016-05-24",1.95
"1833","2016-05-25",2.07
"1834","2016-05-26",2.12
"1835","2016-05-27",2.2
"1836","2016-05-31",2.41
"1837","2016-06-01",2.65
"1838","2016-06-02",2.54
"1839","2016-06-03",2.42
"1840","2016-06-06",2.28
"1841","2016-06-07",2.35
"1842","2016-06-08",2.37
"1843","2016-06-09",2.17
"1844","2016-06-10",2.17
"1845","2016-06-13",2.12
"1846","2016-06-14",2.05
"1847","2016-06-15",1.98
"1848","2016-06-16",2.14
"1849","2016-06-17",2.16
"1850","2016-06-20",2.25
"1851","2016-06-21",2.15
"1852","2016-06-22",2.17
"1853","2016-06-23",2.2
"1854","2016-06-24",2.09
"1855","2016-06-27",2.06
"1856","2016-06-28",2.1
"1857","2016-06-29",2.09
"1858","2016-06-30",2.09
"1859","2016-07-01",2.1
"1860","2016-07-05",2.17
"1861","2016-07-06",1.85
"1862","2016-07-07",1.86
"1863","2016-07-08",1.89
"1864","2016-07-11",1.89
"1865","2016-07-12",1.88
"1866","2016-07-13",2
"1867","2016-07-14",2
"1868","2016-07-15",2
"1869","2016-07-18",2.04
"1870","2016-07-19",2.03
"1871","2016-07-20",2
"1872","2016-07-21",1.98
"1873","2016-07-22",1.94
"1874","2016-07-25",1.95
"1875","2016-07-26",1.97
"1876","2016-07-27",2.01
"1877","2016-07-28",2
"1878","2016-07-29",2.03
"1879","2016-08-01",2.12
"1880","2016-08-02",2.02
"1881","2016-08-03",2.06
"1882","2016-08-04",2.04
"1883","2016-08-05",2
"1884","2016-08-08",2.03
"1885","2016-08-09",2.02
"1886","2016-08-10",2.02
"1887","2016-08-11",2.03
"1888","2016-08-12",1.98
"1889","2016-08-15",2.02
"1890","2016-08-16",2.01
"1891","2016-08-17",2
"1892","2016-08-18",2.03
"1893","2016-08-19",2.02
"1894","2016-08-22",2
"1895","2016-08-23",2.05
"1896","2016-08-24",2
"1897","2016-08-25",2
"1898","2016-08-26",1.98
"1899","2016-08-29",1.98
"1900","2016-08-30",1.95
"1901","2016-08-31",1.93
"1902","2016-09-01",1.91
"1903","2016-09-02",1.97
"1904","2016-09-06",1.97
"1905","2016-09-07",1.99
"1906","2016-09-08",2.02
"1907","2016-09-09",1.92
"1908","2016-09-12",1.95
"1909","2016-09-13",1.96
"1910","2016-09-14",1.97
"1911","2016-09-15",1.95
"1912","2016-09-16",1.94
"1913","2016-09-19",1.95
"1914","2016-09-20",2.14
"1915","2016-09-21",2.07
"1916","2016-09-22",2.12
"1917","2016-09-23",2.21
"1918","2016-09-26",2.24
"1919","2016-09-27",2.17
"1920","2016-09-28",2.16
"1921","2016-09-29",2.23
"1922","2016-09-30",2.26
"1923","2016-10-03",2.2
"1924","2016-10-04",2.22
"1925","2016-10-05",2.17
"1926","2016-10-06",2.22
"1927","2016-10-07",2.23
"1928","2016-10-10",2.33
"1929","2016-10-11",2.43
"1930","2016-10-12",2.41
"1931","2016-10-13",2.47
"1932","2016-10-14",2.51
"1933","2016-10-17",2.62
"1934","2016-10-18",2.55
