"","date","SPI"
"403","2017-08-23",3.81
"404","2017-08-24",3.8
"405","2017-08-25",4.2
"406","2017-08-28",4.08
"407","2017-08-29",4.09
"408","2017-08-30",4
"409","2017-08-31",3.9
"410","2017-09-01",3.8
"411","2017-09-05",3.8
"412","2017-09-06",3.63
"413","2017-09-07",3.61
"414","2017-09-08",3.7
"415","2017-09-11",3.75
"416","2017-09-12",4.2
"417","2017-09-13",4.62
"418","2017-09-14",5.05
"419","2017-09-15",4.61
"420","2017-09-18",4.6
"421","2017-09-19",1.19
"422","2017-09-20",1.23
"423","2017-09-21",1.16
"424","2017-09-22",1.03
"425","2017-09-25",1.31
"426","2017-09-26",1.21
"427","2017-09-27",1.18
"428","2017-09-28",1.15
"429","2017-09-29",1.18
"430","2017-10-02",1.15
"431","2017-10-03",1.13
"432","2017-10-04",1.11
"433","2017-10-05",1.04
"434","2017-10-06",1.04
"435","2017-10-09",1.06
"436","2017-10-10",1.13
"437","2017-10-11",1.11
"438","2017-10-12",1.46
"439","2017-10-13",1.29
"440","2017-10-16",1.25
"441","2017-10-17",1.29
"442","2017-10-18",1.4
"443","2017-10-19",1.37
"444","2017-10-20",1.34
"445","2017-10-23",1.4
"446","2017-10-24",1.36
"447","2017-10-25",1.27
"448","2017-10-26",1.32
"449","2017-10-27",1.28
"450","2017-10-30",1.3
"451","2017-10-31",1.27
"452","2017-11-01",1.23
"453","2017-11-02",1.25
"454","2017-11-03",1.24
"455","2017-11-06",1.24
"456","2017-11-07",1.25
"457","2017-11-08",13.7
"458","2017-11-09",12.9
"459","2017-11-10",12.3
"460","2017-11-13",11.2
"461","2017-11-14",11.2
"462","2017-11-15",11.6
"463","2017-11-16",11.4
"464","2017-11-17",11.6
"465","2017-11-20",11.8
"466","2017-11-21",11.8
"467","2017-11-22",11.9
"468","2017-11-24",11.8
"469","2017-11-27",11.1
"470","2017-11-28",10.5
"471","2017-11-29",10.8
"472","2017-11-30",10.69
"473","2017-12-01",9.79
"474","2017-12-04",8.8
"475","2017-12-05",6.66
"476","2017-12-06",5.8
"477","2017-12-07",5.33
"478","2017-12-08",6.69
"479","2017-12-11",6.29
"480","2017-12-12",5.6
"481","2017-12-13",5.8
"482","2017-12-14",5.7
"483","2017-12-15",5.67
"484","2017-12-18",6.08
"485","2017-12-19",6.1
"486","2017-12-20",6
"487","2017-12-21",5.85
"488","2017-12-22",6
"489","2017-12-26",6
"490","2017-12-27",6.85
"491","2017-12-28",6.5
"492","2017-12-29",6.39
"493","2018-01-02",6.43
"494","2018-01-03",6.23
"495","2018-01-04",6.98
"496","2018-01-05",7.29
"497","2018-01-08",6.89
"498","2018-01-09",6.9
"499","2018-01-10",6.65
"500","2018-01-11",6.4
"501","2018-01-12",6.35
"502","2018-01-16",10.4
"503","2018-01-17",8.7
"504","2018-01-18",10.9
"505","2018-01-19",11.2
"506","2018-01-22",9.8
"507","2018-01-23",9.28
"508","2018-01-24",10.8
"509","2018-01-25",10.3
"510","2018-01-26",10.91
"511","2018-01-29",10.5
"512","2018-01-30",9.99
"513","2018-01-31",9.29
"514","2018-02-01",9.02
"515","2018-02-02",8.9
"516","2018-02-05",8.1
"517","2018-02-06",7.51
"518","2018-02-07",8.2
"519","2018-02-08",7.94
"520","2018-02-09",7.5
"521","2018-02-12",7.3
"522","2018-02-13",7.28
"523","2018-02-14",8.2
"524","2018-02-15",8.23
"525","2018-02-16",7.86
"526","2018-02-20",7.76
"527","2018-02-21",7.4
"528","2018-02-22",7.52
"529","2018-02-23",7.85
"530","2018-02-26",7.8
"531","2018-02-27",7.7
"532","2018-02-28",7.5
"533","2018-03-01",7.8
"534","2018-03-02",7.61
"535","2018-03-05",7.8
"536","2018-03-06",8.05
"537","2018-03-07",7.96
"538","2018-03-08",7.89
"539","2018-03-09",8.1
"540","2018-03-12",8.9
"541","2018-03-13",8.9
"542","2018-03-14",8.6
"543","2018-03-15",8.44
"544","2018-03-16",7.8
"545","2018-03-19",7.5
"546","2018-03-20",7.44
"547","2018-03-21",7.35
"548","2018-03-22",7.25
"549","2018-03-23",7.09
"550","2018-03-26",6.86
"551","2018-03-27",6.4
"552","2018-03-28",5.4
"553","2018-03-29",5.71
"554","2018-04-02",5.31
"555","2018-04-03",4.8
"556","2018-04-04",4.17
"557","2018-04-05",4.6
"558","2018-04-06",4.45
"559","2018-04-09",4.62
"560","2018-04-10",4.68
"561","2018-04-11",5.37
"562","2018-04-12",5.2
"563","2018-04-13",5.24
"564","2018-04-16",5.2
"565","2018-04-17",5.55
"566","2018-04-18",5.37
"567","2018-04-19",5.3
"568","2018-04-20",5.14
"569","2018-04-23",4.91
"570","2018-04-24",4.91
"571","2018-04-25",4.91
"572","2018-04-26",4.91
"573","2018-04-27",4.91
"574","2018-04-30",4.91
"575","2018-05-01",4.91
"576","2018-05-02",4.91
"577","2018-05-03",4.91
"578","2018-05-04",4.91
"579","2018-05-07",4.91
"580","2018-05-08",4.5
"581","2018-05-09",4.63
"582","2018-05-10",4.7
"583","2018-05-11",4.55
"584","2018-05-14",4.52
"585","2018-05-15",4.4
"586","2018-05-16",4.1
"587","2018-05-17",4.02
"588","2018-05-18",3.8
"589","2018-05-21",3.92
"590","2018-05-22",4.12
"591","2018-05-23",4.1
"592","2018-05-24",4.1
"593","2018-05-25",4.08
"594","2018-05-29",4.04
"595","2018-05-30",3.98
"596","2018-05-31",3.61
"597","2018-06-01",3.61
"598","2018-06-04",3.61
"599","2018-06-05",3.38
"600","2018-06-06",3.53
"601","2018-06-07",3.49
"602","2018-06-08",3.52
"603","2018-06-11",3.4
"604","2018-06-12",3.49
"605","2018-06-13",4.33
"606","2018-06-14",4.36
"607","2018-06-15",4.11
"608","2018-06-18",4
"609","2018-06-19",3.91
"610","2018-06-20",3.9
"611","2018-06-21",3.79
"612","2018-06-22",3.62
"613","2018-06-25",3.56
"614","2018-06-26",3.7
"615","2018-06-27",4.3
"616","2018-06-28",4.4
"617","2018-06-29",3.88
"618","2018-07-02",3.84
"619","2018-07-03",4
"620","2018-07-05",4.3
"621","2018-07-06",4.18
"622","2018-07-09",3.91
"623","2018-07-10",3.92
"624","2018-07-11",4.05
"625","2018-07-12",4.25
"626","2018-07-13",4.1
"627","2018-07-16",4.1
"628","2018-07-17",4.2
"629","2018-07-18",4.22
"630","2018-07-19",4.2
"631","2018-07-20",4.1
"632","2018-07-23",4.05
"633","2018-07-24",4.11
"634","2018-07-25",4.07
"635","2018-07-26",3.95
"636","2018-07-27",3.86
"637","2018-07-30",3.9
"638","2018-07-31",3.98
"639","2018-08-01",3.81
"640","2018-08-02",3.8
"641","2018-08-03",3.8
"642","2018-08-06",3.78
"643","2018-08-07",3.7
"644","2018-08-08",3.74
"645","2018-08-09",3.7
"646","2018-08-10",3.67
"647","2018-08-13",3.45
"648","2018-08-14",3.19
"649","2018-08-15",3
"650","2018-08-16",2.93
"651","2018-08-17",2.91
"652","2018-08-20",2.82
"653","2018-08-21",2.72
"654","2018-08-22",2.85
"655","2018-08-23",2.9
"656","2018-08-24",2.96
"657","2018-08-27",3.2
"658","2018-08-28",3.29
"659","2018-08-29",3.41
"660","2018-08-30",3.81
"661","2018-08-31",4.09
"662","2018-09-04",3.63
"663","2018-09-05",3.36
"664","2018-09-06",3.43
"665","2018-09-07",3.48
"666","2018-09-10",3.5
"667","2018-09-11",3.75
"668","2018-09-12",3.36
"669","2018-09-13",3.3
"670","2018-09-14",3.06
"671","2018-09-17",3
"672","2018-09-18",2.8
"673","2018-09-19",2.65
"674","2018-09-20",2.59
"675","2018-09-21",2.7
"676","2018-09-24",3.14
"677","2018-09-25",2.95
"678","2018-09-26",3
"679","2018-09-27",2.97
"680","2018-09-28",2.88
"681","2018-10-01",3
"682","2018-10-02",2.84
"683","2018-10-03",2.98
"684","2018-10-04",2.9
"685","2018-10-05",2.96
"686","2018-10-08",2.82
"687","2018-10-09",2.9
"688","2018-10-10",2.89
"689","2018-10-11",2.78
"690","2018-10-12",2.8
"691","2018-10-15",2.79
"692","2018-10-16",2.8
"693","2018-10-17",2.8
"694","2018-10-18",3.2
"695","2018-10-19",2.95
"696","2018-10-22",2.93
"697","2018-10-23",2.9
"698","2018-10-24",2.78
"699","2018-10-25",2.76
"700","2018-10-26",2.72
"701","2018-10-29",2.89
"702","2018-10-30",2.7
"703","2018-10-31",2.6
"704","2018-11-01",2.61
"705","2018-11-02",2.9
"706","2018-11-05",2.94
"707","2018-11-06",2.83
"708","2018-11-07",2.77
"709","2018-11-08",2.7
"710","2018-11-09",2.7
"711","2018-11-12",2.71
"712","2018-11-13",2.77
"713","2018-11-14",2.6
"714","2018-11-15",2.66
"715","2018-11-16",2.2
"716","2018-11-19",2.33
"717","2018-11-20",2.36
"718","2018-11-21",2.48
"719","2018-11-23",2.35
"720","2018-11-26",2.39
"721","2018-11-27",2.25
"722","2018-11-28",2.15
"723","2018-11-29",1.76
"724","2018-11-30",1.697
"725","2018-12-03",1.67
"726","2018-12-04",1.69
"727","2018-12-06",1.661
"728","2018-12-07",1.36
"729","2018-12-10",1.2
"730","2018-12-11",1.18
"731","2018-12-12",1.18
"732","2018-12-13",1.179
"733","2018-12-14",1.1
"734","2018-12-17",0.87
"735","2018-12-18",0.811
"736","2018-12-19",0.8
"737","2018-12-20",0.957
"738","2018-12-21",0.807
"739","2018-12-24",0.807
"740","2018-12-26",0.746
"741","2018-12-27",0.81
"742","2018-12-28",0.77
"743","2018-12-31",0.856
"744","2019-01-02",0.834
"745","2019-01-03",0.887
"746","2019-01-04",0.877
"747","2019-01-07",0.878
"748","2019-01-08",1.03
"749","2019-01-09",0.952
"750","2019-01-10",1.02
"751","2019-01-11",0.9
"752","2019-01-14",0.945
"753","2019-01-15",0.9
"754","2019-01-16",0.884
"755","2019-01-17",1.04
"756","2019-01-18",1.05
"757","2019-01-22",0.975
"758","2019-01-23",2.87
"759","2019-01-24",2.58
"760","2019-01-25",2.4
"761","2019-01-28",2.23
"762","2019-01-29",1.977
"763","2019-01-30",2.05
"764","2019-01-31",2.21
"765","2019-02-01",2.39
"766","2019-02-04",2.6
"767","2019-02-05",2.973
"768","2019-02-06",3.12
"769","2019-02-07",2.84
"770","2019-02-08",2.7
"771","2019-02-11",3.62
"772","2019-02-12",3.5
"773","2019-02-13",3.26
"774","2019-02-14",3.18
"775","2019-02-15",2.75
"776","2019-02-19",2.47
"777","2019-02-20",2.53
"778","2019-02-21",2.27
"779","2019-02-22",2.39
"780","2019-02-25",2.8
"781","2019-02-26",2.78
"782","2019-02-27",2.73
"783","2019-02-28",2.57
"784","2019-03-01",2.5
"785","2019-03-04",2.75
"786","2019-03-05",2.65
"787","2019-03-06",2.79
"788","2019-03-07",2.586
"789","2019-03-08",2.67
"790","2019-03-11",2.6
"791","2019-03-12",2.6
"792","2019-03-13",2.61
"793","2019-03-14",2.55
"794","2019-03-15",2.59
"795","2019-03-18",2.67
"796","2019-03-19",2.62
"797","2019-03-20",2.61
"798","2019-03-21",4.2
"799","2019-03-22",3.87
"800","2019-03-25",4.1
"801","2019-03-26",4.86
"802","2019-03-27",4.68
"803","2019-03-28",4.68
"804","2019-03-29",4.69
"805","2019-04-01",4.48
"806","2019-04-02",4.47
"807","2019-04-03",4.29
"808","2019-04-04",3.85
"809","2019-04-05",3.88
"810","2019-04-08",3.98
"811","2019-04-09",4.025
"812","2019-04-10",3.63
"813","2019-04-11",3.68
"814","2019-04-12",4.49
"815","2019-04-15",4.16
"816","2019-04-16",4.15
"817","2019-04-17",4.17
"818","2019-04-18",4.015
"819","2019-04-22",4.07
"820","2019-04-23",4.43
"821","2019-04-24",4.5
"822","2019-04-25",4.21
"823","2019-04-26",4.345
"824","2019-04-29",4.1
"825","2019-04-30",4.34
"826","2019-05-01",4.4
"827","2019-05-02",4.2
"828","2019-05-03",4.35
"829","2019-05-06",4.1
"830","2019-05-07",4.06
"831","2019-05-08",3.55
"832","2019-05-09",3.48
"833","2019-05-10",3.47
"834","2019-05-13",3.41
"835","2019-05-14",3.63
"836","2019-05-15",3.57
"837","2019-05-16",3.47
"838","2019-05-17",3.08
"839","2019-05-20",2.9
"840","2019-05-21",2.97
"841","2019-05-22",2.92
"842","2019-05-23",2.69
"843","2019-05-24",2.6
"844","2019-05-28",2.79
"845","2019-05-29",2.66
"846","2019-05-30",2.63
"847","2019-05-31",2.79
"848","2019-06-03",2.756
"849","2019-06-04",2.67
"850","2019-06-05",2.78
"851","2019-06-06",2.66
"852","2019-06-07",2.61
"853","2019-06-10",2.69
"854","2019-06-11",2.55
"855","2019-06-12",2.55
"856","2019-06-13",2.13
"857","2019-06-14",2.22
"858","2019-06-17",2.14
"859","2019-06-18",2.16
"860","2019-06-19",1.9
"861","2019-06-20",1.91
"862","2019-06-21",1.94
"863","2019-06-24",2
"864","2019-06-25",1.973
"865","2019-06-26",2.202
"866","2019-06-27",2.05
"867","2019-06-28",2.01
"868","2019-07-01",2.13
"869","2019-07-02",2.14
"870","2019-07-03",2.16
"871","2019-07-05",2.192
"872","2019-07-08",2.13
"873","2019-07-09",2.22
"874","2019-07-10",2.245
"875","2019-07-11",2.243
"876","2019-07-12",2.24
"877","2019-07-15",2.32
"878","2019-07-16",2.28
"879","2019-07-17",2.19
"880","2019-07-18",2.12
"881","2019-07-19",2.1
"882","2019-07-22",1.976
"883","2019-07-23",2.11
"884","2019-07-24",2.075
"885","2019-07-25",2.19
"886","2019-07-26",2.25
"887","2019-07-29",2
"888","2019-07-30",1.96
"889","2019-07-31",2
"890","2019-08-01",2.05
"891","2019-08-02",1.91
"892","2019-08-05",1.9
"893","2019-08-06",1.85
"894","2019-08-07",1.894
"895","2019-08-08",1.85
"896","2019-08-09",2
"897","2019-08-12",1.85
"898","2019-08-13",1.98
"899","2019-08-14",1.7
"900","2019-08-15",1.95
"901","2019-08-16",1.79
"902","2019-08-19",1.768
"903","2019-08-20",1.9
"904","2019-08-21",1.78
"905","2019-08-22",1.8
"906","2019-08-23",1.78
"907","2019-08-26",1.95
"908","2019-08-27",2
"909","2019-08-28",2
"910","2019-08-29",1.95
"911","2019-08-30",1.99
"912","2019-09-03",2.03
"913","2019-09-04",1.7
"914","2019-09-05",1.828
"915","2019-09-06",1.96
"916","2019-09-09",1.88
"917","2019-09-10",2.17
"918","2019-09-11",2.136
"919","2019-09-12",2.24
"920","2019-09-13",2.3
"921","2019-09-16",2.15
"922","2019-09-17",2.26
"923","2019-09-18",3.76
"924","2019-09-19",3.3
"925","2019-09-20",3.52
"926","2019-09-23",3.27
"927","2019-09-24",3.36
"928","2019-09-25",3.5
"929","2019-09-26",3.58
"930","2019-09-27",3.73
"931","2019-09-30",3.62
"932","2019-10-01",3.68
"933","2019-10-02",3.5
"934","2019-10-03",3.32
"935","2019-10-04",3.27
"936","2019-10-07",3.18
"937","2019-10-08",3.16
"938","2019-10-09",3.16
"939","2019-10-10",2.82
"940","2019-10-11",2.6
"941","2019-10-14",2.44
"942","2019-10-15",2.45
"943","2019-10-16",2.61
"944","2019-10-17",2.71
"945","2019-10-18",2.45
"946","2019-10-21",2.4
"947","2019-10-22",2.436
"948","2019-10-23",2.485
"949","2019-10-24",2.43
"950","2019-10-25",2.42
"951","2019-10-28",2.5
"952","2019-10-29",2.48
"953","2019-10-30",2.73
"954","2019-10-31",2.73
"955","2019-11-01",2.7
"956","2019-11-04",2.76
"957","2019-11-05",2.734
"958","2019-11-06",2.75
"959","2019-11-07",2.625
"960","2019-11-08",2.57
"961","2019-11-11",2.5
"962","2019-11-12",2.58
"963","2019-11-13",2.47
"964","2019-11-14",2.41
"965","2019-11-15",2.26
"966","2019-11-18",2.264
"967","2019-11-19",2.275
"968","2019-11-20",2.31
"969","2019-11-21",2.1
"970","2019-11-22",2.25
"971","2019-11-25",2.05
"972","2019-11-26",2.01
"973","2019-11-27",2.04
"974","2019-11-29",1.94
"975","2019-12-02",2.109
"976","2019-12-03",2.01
"977","2019-12-04",1.93
"978","2019-12-05",1.989
"979","2019-12-06",1.953
"980","2019-12-09",1.95
"981","2019-12-10",2.019
"982","2019-12-11",1.96
"983","2019-12-12",1.86
"984","2019-12-13",1.81
"985","2019-12-16",1.91
"986","2019-12-17",1.87
"987","2019-12-18",1.847
"988","2019-12-19",1.839
"989","2019-12-20",1.889
"990","2019-12-23",1.87
"991","2019-12-24",1.98
"992","2019-12-26",1.86
"993","2019-12-27",1.875
"994","2019-12-30",1.873
"995","2019-12-31",1.86
"996","2020-01-02",1.86
"997","2020-01-03",1.96
"998","2020-01-06",2
"999","2020-01-07",1.985
"1000","2020-01-08",1.924
"1001","2020-01-09",1.989
"1002","2020-01-10",1.963
"1003","2020-01-13",2.01
"1004","2020-01-14",1.99
