"","date","NCSM"
"197","2018-02-07",15.4
"198","2018-02-08",14.99
"199","2018-02-09",14.31
"200","2018-02-12",14.48
"201","2018-02-13",14.53
"202","2018-02-14",14.57
"203","2018-02-15",14.62
"204","2018-02-16",14.49
"205","2018-02-20",14.35
"206","2018-02-21",14.27
"207","2018-02-22",14.33
"208","2018-02-23",14.85
"209","2018-02-26",14.9
"210","2018-02-27",14.8
"211","2018-02-28",14.62
"212","2018-03-01",14.53
"213","2018-03-02",14.97
"214","2018-03-05",15.28
"215","2018-03-06",15.61
"216","2018-03-07",15.63
"217","2018-03-08",15.59
"218","2018-03-09",17.690001
"219","2018-03-12",17.76
"220","2018-03-13",17.290001
"221","2018-03-14",15.96
"222","2018-03-15",16.370001
"223","2018-03-16",17.09
"224","2018-03-19",16.68
"225","2018-03-20",16.379999
"226","2018-03-21",16.950001
"227","2018-03-22",16.4
"228","2018-03-23",15.66
"229","2018-03-26",16.02
"230","2018-03-27",15.27
"231","2018-03-28",14.94
"232","2018-03-29",15
"233","2018-04-02",15.08
"234","2018-04-03",15.66
"235","2018-04-04",15.76
"236","2018-04-05",16.209999
"237","2018-04-06",15.67
"238","2018-04-09",15.67
"239","2018-04-10",16.780001
"240","2018-04-11",17.49
"241","2018-04-12",17.790001
"242","2018-04-13",17.82
"243","2018-04-16",17.889999
"244","2018-04-17",18
"245","2018-04-18",18.629999
"246","2018-04-19",18.43
"247","2018-04-20",18.190001
"248","2018-04-23",18.49
"249","2018-04-24",18.709999
"250","2018-04-25",18.280001
"251","2018-04-26",18.379999
"252","2018-04-27",18.27
"253","2018-04-30",18.219999
"254","2018-05-01",18.15
"255","2018-05-02",17.870001
"256","2018-05-03",17.41
"257","2018-05-04",16.68
"258","2018-05-07",17.25
"259","2018-05-08",16.98
"260","2018-05-09",16.549999
"261","2018-05-10",16.969999
"262","2018-05-11",17.27
"263","2018-05-14",17.02
"264","2018-05-15",16.969999
"265","2018-05-16",17.15
"266","2018-05-17",17.379999
"267","2018-05-18",17.57
"268","2018-05-21",17.33
"269","2018-05-22",17.139999
"270","2018-05-23",16.780001
"271","2018-05-24",15.72
"272","2018-05-25",15.25
"273","2018-05-29",15.09
"274","2018-05-30",15.28
"275","2018-05-31",15.22
"276","2018-06-01",14.53
"277","2018-06-04",14.2
"278","2018-06-05",13.78
"279","2018-06-06",13.85
"280","2018-06-07",14.01
"281","2018-06-08",13.69
"282","2018-06-11",13.32
"283","2018-06-12",13.51
"284","2018-06-13",13.18
"285","2018-06-14",13.22
"286","2018-06-15",13.12
"287","2018-06-18",12.86
"288","2018-06-19",12.86
"289","2018-06-20",13.18
"290","2018-06-21",13.06
"291","2018-06-22",13.6
"292","2018-06-25",13.52
"293","2018-06-26",13.72
"294","2018-06-27",14.07
"295","2018-06-28",14.2
"296","2018-06-29",14.53
"297","2018-07-02",14.18
"298","2018-07-03",14.13
"299","2018-07-05",14.27
"300","2018-07-06",14.62
"301","2018-07-09",15.27
"302","2018-07-10",15.16
"303","2018-07-11",15.04
"304","2018-07-12",15.05
"305","2018-07-13",15.5
"306","2018-07-16",15.12
"307","2018-07-17",15
"308","2018-07-18",14.83
"309","2018-07-19",15.06
"310","2018-07-20",15.2
"311","2018-07-23",15.24
"312","2018-07-24",15.52
"313","2018-07-25",15.74
"314","2018-07-26",15.71
"315","2018-07-27",15.62
"316","2018-07-30",15.79
"317","2018-07-31",15.86
"318","2018-08-01",15.95
"319","2018-08-02",15.91
"320","2018-08-03",15.69
"321","2018-08-06",15.8
"322","2018-08-07",16.07
"323","2018-08-08",16.809999
"324","2018-08-09",16.74
"325","2018-08-10",16.26
"326","2018-08-13",16.139999
"327","2018-08-14",16.16
"328","2018-08-15",15.75
"329","2018-08-16",15.91
"330","2018-08-17",16.059999
"331","2018-08-20",16.040001
"332","2018-08-21",15.95
"333","2018-08-22",16.120001
"334","2018-08-23",15.99
"335","2018-08-24",16.1
"336","2018-08-27",16.129999
"337","2018-08-28",16.17
"338","2018-08-29",16.1
"339","2018-08-30",15.92
"340","2018-08-31",16.27
"341","2018-09-04",16.16
"342","2018-09-05",16.49
"343","2018-09-06",16.01
"344","2018-09-07",16
"345","2018-09-10",16.43
"346","2018-09-11",16.4
"347","2018-09-12",16.35
"348","2018-09-13",16.35
"349","2018-09-14",16.16
"350","2018-09-17",16.1
"351","2018-09-18",16.190001
"352","2018-09-19",16.200001
"353","2018-09-20",16.82
"354","2018-09-21",16.129999
"355","2018-09-24",16.33
"356","2018-09-25",16.469999
"357","2018-09-26",16.41
"358","2018-09-27",16.469999
"359","2018-09-28",16.51
"360","2018-10-01",16.690001
"361","2018-10-02",16.75
"362","2018-10-03",16.639999
"363","2018-10-04",16.780001
"364","2018-10-05",16.6
"365","2018-10-08",16.440001
"366","2018-10-09",16.700001
"367","2018-10-10",15.8
"368","2018-10-11",14.71
"369","2018-10-12",14.89
"370","2018-10-15",13.01
"371","2018-10-16",13.27
"372","2018-10-17",12.65
"373","2018-10-18",11.7
"374","2018-10-19",11.41
"375","2018-10-22",11.23
"376","2018-10-23",11.18
"377","2018-10-24",11.05
"378","2018-10-25",11.37
"379","2018-10-26",11.64
"380","2018-10-29",11.55
"381","2018-10-30",11.21
"382","2018-10-31",11.3
"383","2018-11-01",11.44
"384","2018-11-02",12.19
"385","2018-11-05",12.29
"386","2018-11-06",12.45
"387","2018-11-07",8.1
"388","2018-11-08",7
"389","2018-11-09",7.7
"390","2018-11-12",7.43
"391","2018-11-13",7.29
"392","2018-11-14",7.54
"393","2018-11-15",6.91
"394","2018-11-16",7.1
"395","2018-11-19",7.6
"396","2018-11-20",7.59
"397","2018-11-21",7.54
"398","2018-11-23",7.62
"399","2018-11-26",7.47
"400","2018-11-27",7.33
"401","2018-11-28",7.55
"402","2018-11-29",7.34
"403","2018-11-30",7.3
"404","2018-12-03",7.55
"405","2018-12-04",6.94
"406","2018-12-06",7.04
"407","2018-12-07",7.21
"408","2018-12-10",6.85
"409","2018-12-11",6.45
"410","2018-12-12",6.65
"411","2018-12-13",6.21
"412","2018-12-14",6.51
"413","2018-12-17",6.67
"414","2018-12-18",5.76
"415","2018-12-19",5.62
"416","2018-12-20",5.41
"417","2018-12-21",5.18
"418","2018-12-24",4.99
"419","2018-12-26",5.15
"420","2018-12-27",5.08
"421","2018-12-28",5.16
"422","2018-12-31",5.09
"423","2019-01-02",5.27
"424","2019-01-03",5.36
"425","2019-01-04",5.36
"426","2019-01-07",5.92
"427","2019-01-08",5.93
"428","2019-01-09",6.14
"429","2019-01-10",6.21
"430","2019-01-11",6.24
"431","2019-01-14",6.04
"432","2019-01-15",6.19
"433","2019-01-16",6.1
"434","2019-01-17",6.17
"435","2019-01-18",6.25
"436","2019-01-22",6.31
"437","2019-01-23",5.73
"438","2019-01-24",5.93
"439","2019-01-25",6.01
"440","2019-01-28",5.73
"441","2019-01-29",5.71
"442","2019-01-30",5.67
"443","2019-01-31",5.66
"444","2019-02-01",5.81
"445","2019-02-04",6.07
"446","2019-02-05",5.72
"447","2019-02-06",5.78
"448","2019-02-07",5.11
"449","2019-02-08",5.44
"450","2019-02-11",5.68
"451","2019-02-12",5.64
"452","2019-02-13",5.44
"453","2019-02-14",5.59
"454","2019-02-15",5.72
"455","2019-02-19",6.07
"456","2019-02-20",6.18
"457","2019-02-21",5.92
"458","2019-02-22",5.88
"459","2019-02-25",5.73
"460","2019-02-26",5.51
"461","2019-02-27",5.68
"462","2019-02-28",5.51
"463","2019-03-01",5.41
"464","2019-03-04",5.26
"465","2019-03-05",5.37
"466","2019-03-06",5.05
"467","2019-03-07",5.11
"468","2019-03-08",4.7
"469","2019-03-11",4.87
"470","2019-03-12",5.15
"471","2019-03-13",5.28
"472","2019-03-14",5.01
"473","2019-03-15",4.76
"474","2019-03-18",4.85
"475","2019-03-19",4.88
"476","2019-03-20",4.86
"477","2019-03-21",4.83
"478","2019-03-22",4.6
"479","2019-03-25",4.76
"480","2019-03-26",5.02
"481","2019-03-27",5.05
"482","2019-03-28",5.38
"483","2019-03-29",5.18
"484","2019-04-01",5.53
"485","2019-04-02",5.49
"486","2019-04-03",5.51
"487","2019-04-04",5.45
"488","2019-04-05",5.5
"489","2019-04-08",5.4
"490","2019-04-09",5.16
"491","2019-04-10",5.09
"492","2019-04-11",5.26
"493","2019-04-12",5.26
"494","2019-04-15",5.15
"495","2019-04-16",5.16
"496","2019-04-17",5.35
"497","2019-04-18",5.14
"498","2019-04-22",4.87
"499","2019-04-23",4.7
"500","2019-04-24",4.5
"501","2019-04-25",4.02
"502","2019-04-26",4.09
"503","2019-04-29",4.17
"504","2019-04-30",3.97
"505","2019-05-01",3.78
"506","2019-05-02",3.59
"507","2019-05-03",3.78
"508","2019-05-06",3.7
"509","2019-05-07",3.68
"510","2019-05-08",3.57
"511","2019-05-09",3.41
"512","2019-05-10",3.28
"513","2019-05-13",2.99
"514","2019-05-14",3.08
"515","2019-05-15",3.08
"516","2019-05-16",2.98
"517","2019-05-17",2.8
"518","2019-05-20",2.78
"519","2019-05-21",2.85
"520","2019-05-22",2.79
"521","2019-05-23",2.59
"522","2019-05-24",2.63
"523","2019-05-28",2.63
"524","2019-05-29",2.66
"525","2019-05-30",2.66
"526","2019-05-31",2.67
"527","2019-06-03",2.57
"528","2019-06-04",2.59
"529","2019-06-05",2.59
"530","2019-06-06",2.68
"531","2019-06-07",2.83
"532","2019-06-10",2.88
"533","2019-06-11",2.73
"534","2019-06-12",2.58
"535","2019-06-13",2.8
"536","2019-06-14",2.81
"537","2019-06-17",2.87
"538","2019-06-18",3.29
"539","2019-06-19",3.22
"540","2019-06-20",3.43
"541","2019-06-21",3.89
"542","2019-06-24",3.69
"543","2019-06-25",3.88
"544","2019-06-26",3.74
"545","2019-06-27",3.71
"546","2019-06-28",3.55
"547","2019-07-01",3.37
"548","2019-07-02",3.14
"549","2019-07-03",3.14
"550","2019-07-05",3.18
"551","2019-07-08",3.16
"552","2019-07-09",3.07
"553","2019-07-10",3.19
"554","2019-07-11",3.14
"555","2019-07-12",3.18
"556","2019-07-15",3
"557","2019-07-16",2.84
"558","2019-07-17",2.9
"559","2019-07-18",2.97
"560","2019-07-19",2.91
"561","2019-07-22",2.95
"562","2019-07-23",3.2
"563","2019-07-24",3.2
"564","2019-07-25",3.2
"565","2019-07-26",3.16
"566","2019-07-29",3.2
"567","2019-07-30",3.26
"568","2019-07-31",3.21
"569","2019-08-01",2.79
"570","2019-08-02",2.69
"571","2019-08-05",2.09
"572","2019-08-06",2.33
"573","2019-08-07",1.79
"574","2019-08-08",2.27
"575","2019-08-09",2.28
"576","2019-08-12",2.28
"577","2019-08-13",2.26
"578","2019-08-14",1.96
"579","2019-08-15",1.95
"580","2019-08-16",2.03
"581","2019-08-19",2.02
"582","2019-08-20",2.11
"583","2019-08-21",2.24
"584","2019-08-22",2.16
"585","2019-08-23",2.02
"586","2019-08-26",2.1
"587","2019-08-27",2.13
"588","2019-08-28",2.11
"589","2019-08-29",2.29
"590","2019-08-30",2.16
"591","2019-09-03",2.19
"592","2019-09-04",2.26
"593","2019-09-05",2.29
"594","2019-09-06",2.27
"595","2019-09-09",2.4
"596","2019-09-10",2.43
"597","2019-09-11",2.56
"598","2019-09-12",2.55
"599","2019-09-13",2.58
"600","2019-09-16",2.67
"601","2019-09-17",2.68
"602","2019-09-18",2.6
"603","2019-09-19",2.4
"604","2019-09-20",2.13
"605","2019-09-23",2.13
"606","2019-09-24",2
"607","2019-09-25",1.98
"608","2019-09-26",1.96
"609","2019-09-27",1.99
"610","2019-09-30",2
"611","2019-10-01",2.03
"612","2019-10-02",1.95
"613","2019-10-03",2
"614","2019-10-04",2.01
"615","2019-10-07",2.09
"616","2019-10-08",2.12
"617","2019-10-09",2.15
"618","2019-10-10",2.04
"619","2019-10-11",2.13
"620","2019-10-14",2.03
"621","2019-10-15",2.08
"622","2019-10-16",2.16
"623","2019-10-17",2.11
"624","2019-10-18",2.12
"625","2019-10-21",2.3
"626","2019-10-22",2.08
"627","2019-10-23",2
"628","2019-10-24",1.85
"629","2019-10-25",2.02
"630","2019-10-28",2.19
"631","2019-10-29",2.23
"632","2019-10-30",2.23
"633","2019-10-31",2.25
"634","2019-11-01",2.36
"635","2019-11-04",2.3
"636","2019-11-05",2.35
"637","2019-11-06",2.32
"638","2019-11-07",2.3
"639","2019-11-08",2.38
"640","2019-11-11",2.38
"641","2019-11-12",2.36
"642","2019-11-13",2.28
"643","2019-11-14",2.34
"644","2019-11-15",2.3
"645","2019-11-18",2.24
"646","2019-11-19",2.24
"647","2019-11-20",2.36
"648","2019-11-21",2.27
"649","2019-11-22",2.25
"650","2019-11-25",2.3
"651","2019-11-26",2.25
"652","2019-11-27",2.08
"653","2019-11-29",2.15
"654","2019-12-02",1.97
"655","2019-12-03",2.18
"656","2019-12-04",2.17
"657","2019-12-05",2.17
"658","2019-12-06",2.23
"659","2019-12-09",2.22
"660","2019-12-10",2.24
"661","2019-12-11",2.24
"662","2019-12-12",2.24
"663","2019-12-13",2.2
"664","2019-12-16",2.18
"665","2019-12-17",2.19
"666","2019-12-18",2.21
"667","2019-12-19",2.21
"668","2019-12-20",2.18
"669","2019-12-23",2.17
"670","2019-12-24",2.31
"671","2019-12-26",2.29
"672","2019-12-27",2.15
"673","2019-12-30",2.08
"674","2019-12-31",2.1
"675","2020-01-02",2.09
"676","2020-01-03",2.1
"677","2020-01-06",2.04
"678","2020-01-07",1.9
"679","2020-01-08",1.9
"680","2020-01-09",2.06
"681","2020-01-10",1.97
"682","2020-01-13",1.88
"683","2020-01-14",1.81
"684","2020-01-15",1.81
"685","2020-01-16",1.86
"686","2020-01-17",1.85
"687","2020-01-21",1.78
"688","2020-01-22",1.82
"689","2020-01-23",1.78
"690","2020-01-24",1.77
"691","2020-01-27",1.73
"692","2020-01-28",1.74
"693","2020-01-29",1.72
"694","2020-01-30",1.69
"695","2020-01-31",1.53
"696","2020-02-03",1.56
"697","2020-02-04",1.59
"698","2020-02-05",1.56
"699","2020-02-06",1.56
"700","2020-02-07",1.56
"701","2020-02-10",1.55
"702","2020-02-11",1.55
"703","2020-02-12",1.65
"704","2020-02-13",1.61
"705","2020-02-14",1.52
"706","2020-02-18",1.5
"707","2020-02-19",1.49
"708","2020-02-20",1.52
"709","2020-02-21",1.46
"710","2020-02-24",1.37
"711","2020-02-25",1.14
"712","2020-02-26",1.14
"713","2020-02-27",1.04
"714","2020-02-28",1.09
"715","2020-03-02",1.03
"716","2020-03-03",1.57
"717","2020-03-04",1.48
"718","2020-03-05",1.25
"719","2020-03-06",1.14
"720","2020-03-09",0.849
"721","2020-03-10",1.02
"722","2020-03-11",1.11
"723","2020-03-12",0.818
"724","2020-03-13",0.9
"725","2020-03-16",0.86
"726","2020-03-17",0.849
"727","2020-03-18",0.757
"728","2020-03-19",0.96
"729","2020-03-20",0.82
"730","2020-03-23",0.75
"731","2020-03-24",0.86
"732","2020-03-25",0.785
"733","2020-03-26",0.79
"734","2020-03-27",0.66
"735","2020-03-30",0.66
"736","2020-03-31",0.64
"737","2020-04-01",0.521
"738","2020-04-02",0.55
"739","2020-04-03",0.385
"740","2020-04-06",0.54
"741","2020-04-07",0.516
"742","2020-04-08",0.55
"743","2020-04-09",0.56
"744","2020-04-13",0.75
"745","2020-04-14",0.77
"746","2020-04-15",0.68
"747","2020-04-16",0.584
"748","2020-04-17",0.65
"749","2020-04-20",0.584
"750","2020-04-21",0.57
"751","2020-04-22",0.555
"752","2020-04-23",0.593
"753","2020-04-24",0.62
"754","2020-04-27",0.582
"755","2020-04-28",0.598
"756","2020-04-29",0.7
"757","2020-04-30",0.67
"758","2020-05-01",0.592
"759","2020-05-04",0.597
"760","2020-05-05",0.582
"761","2020-05-06",0.561
"762","2020-05-07",0.575
"763","2020-05-08",0.551
"764","2020-05-11",0.541
"765","2020-05-12",0.525
"766","2020-05-13",0.466
"767","2020-05-14",0.474
"768","2020-05-15",0.455
"769","2020-05-18",0.51
"770","2020-05-19",0.499
"771","2020-05-20",0.49
"772","2020-05-21",0.546
"773","2020-05-22",0.529
"774","2020-05-26",0.539
"775","2020-05-27",0.531
"776","2020-05-28",0.55
"777","2020-05-29",0.52
"778","2020-06-01",0.49
"779","2020-06-02",0.481
"780","2020-06-03",0.51
"781","2020-06-04",0.507
"782","2020-06-05",0.61
"783","2020-06-08",0.94
"784","2020-06-09",0.736
"785","2020-06-10",0.675
"786","2020-06-11",0.59
"787","2020-06-12",0.606
"788","2020-06-15",0.605
"789","2020-06-16",0.62
"790","2020-06-17",0.595
"791","2020-06-18",0.557
"792","2020-06-19",0.567
"793","2020-06-22",0.564
"794","2020-06-23",0.63
"795","2020-06-24",0.56
"796","2020-06-25",0.56
"797","2020-06-26",0.53
"798","2020-06-29",0.55
"799","2020-06-30",0.578
"800","2020-07-01",0.551
"801","2020-07-02",0.55
"802","2020-07-06",0.567
"803","2020-07-07",0.526
"804","2020-07-08",0.52
"805","2020-07-09",0.526
"806","2020-07-10",0.531
"807","2020-07-13",0.533
"808","2020-07-14",0.565
"809","2020-07-15",0.541
"810","2020-07-16",0.581
"811","2020-07-17",0.59
"812","2020-07-20",0.582
"813","2020-07-21",0.605
"814","2020-07-22",0.608
"815","2020-07-23",0.596
"816","2020-07-24",0.585
"817","2020-07-27",0.59
"818","2020-07-28",0.573
"819","2020-07-29",0.568
"820","2020-07-30",0.6
"821","2020-07-31",0.575
"822","2020-08-03",0.6
"823","2020-08-04",0.621
"824","2020-08-05",0.663
"825","2020-08-06",0.69
"826","2020-08-07",0.72
"827","2020-08-10",0.68
"828","2020-08-11",0.682
"829","2020-08-12",0.699
"830","2020-08-13",0.675
"831","2020-08-14",0.635
"832","2020-08-17",0.606
"833","2020-08-18",0.605
"834","2020-08-19",0.633
"835","2020-08-20",0.617
"836","2020-08-21",0.613
"837","2020-08-24",0.594
"838","2020-08-25",0.628
"839","2020-08-26",0.6
"840","2020-08-27",0.6
"841","2020-08-28",0.64
"842","2020-08-31",0.621
"843","2020-09-01",0.617
"844","2020-09-02",0.609
"845","2020-09-03",0.6
"846","2020-09-04",0.599
"847","2020-09-08",0.584
"848","2020-09-09",0.576
"849","2020-09-10",0.568
"850","2020-09-11",0.579
"851","2020-09-14",0.548
"852","2020-09-15",0.55
"853","2020-09-16",0.56
"854","2020-09-17",0.56
"855","2020-09-18",0.572
"856","2020-09-21",0.57
"857","2020-09-22",0.56
"858","2020-09-23",0.594
"859","2020-09-24",0.59
"860","2020-09-25",0.57
"861","2020-09-28",0.595
"862","2020-09-29",0.593
"863","2020-09-30",0.594
"864","2020-10-01",0.57
"865","2020-10-02",0.561
"866","2020-10-05",0.56
"867","2020-10-06",0.58
"868","2020-10-07",0.599
"869","2020-10-08",0.691
"870","2020-10-09",0.698
"871","2020-10-12",0.721
"872","2020-10-13",0.7
"873","2020-10-14",0.716
"874","2020-10-15",0.758
"875","2020-10-16",0.75
"876","2020-10-19",0.7
"877","2020-10-20",0.61
"878","2020-10-21",0.687
"879","2020-10-22",0.72
"880","2020-10-23",0.79
"881","2020-10-26",0.7
"882","2020-10-27",0.7
"883","2020-10-28",0.7
"884","2020-10-29",0.704
"885","2020-10-30",0.709
"886","2020-11-02",0.735
"887","2020-11-03",0.765
"888","2020-11-04",0.74
"889","2020-11-05",0.766
"890","2020-11-06",0.786
"891","2020-11-09",0.862
"892","2020-11-10",0.83
"893","2020-11-11",0.832
"894","2020-11-12",0.814
"895","2020-11-13",0.8
"896","2020-11-16",0.87
"897","2020-11-17",0.822
"898","2020-11-18",0.88
"899","2020-11-19",0.94
"900","2020-11-20",0.93
"901","2020-11-23",0.93
"902","2020-11-24",1.03
"903","2020-11-25",1.17
"904","2020-11-27",1.12
