"","date","MFGP"
"93","2017-12-28",33.189999
"94","2017-12-29",33.59
"95","2018-01-02",33.639999
"96","2018-01-03",33.860001
"97","2018-01-04",34.720001
"98","2018-01-05",34.68
"99","2018-01-08",28.92
"100","2018-01-09",29.83
"101","2018-01-10",30.57
"102","2018-01-11",30.790001
"103","2018-01-12",31.42
"104","2018-01-16",30.700001
"105","2018-01-17",30.190001
"106","2018-01-18",30.120001
"107","2018-01-19",29.93
"108","2018-01-22",30.299999
"109","2018-01-23",30.4
"110","2018-01-24",30.809999
"111","2018-01-25",30.68
"112","2018-01-26",31.15
"113","2018-01-29",30.52
"114","2018-01-30",30.49
"115","2018-01-31",30.24
"116","2018-02-01",30.17
"117","2018-02-02",29.860001
"118","2018-02-05",28.780001
"119","2018-02-06",29.25
"120","2018-02-07",28.15
"121","2018-02-08",28.07
"122","2018-02-09",27.75
"123","2018-02-12",27.889999
"124","2018-02-13",27.950001
"125","2018-02-14",28.68
"126","2018-02-15",29.66
"127","2018-02-16",29.51
"128","2018-02-20",28.700001
"129","2018-02-21",28.6
"130","2018-02-22",28.559999
"131","2018-02-23",28.43
"132","2018-02-26",28.799999
"133","2018-02-27",28.43
"134","2018-02-28",28.059999
"135","2018-03-01",27.290001
"136","2018-03-02",27.790001
"137","2018-03-05",28.1
"138","2018-03-06",28.23
"139","2018-03-07",27.879999
"140","2018-03-08",27.66
"141","2018-03-09",28.09
"142","2018-03-12",27.75
"143","2018-03-13",27.549999
"144","2018-03-14",27.59
"145","2018-03-15",26.75
"146","2018-03-16",26.209999
"147","2018-03-19",14.01
"148","2018-03-20",14
"149","2018-03-21",13.25
"150","2018-03-22",12.99
"151","2018-03-23",13.3
"152","2018-03-26",13.33
"153","2018-03-27",13.72
"154","2018-03-28",14.14
"155","2018-03-29",14.04
"156","2018-04-02",14.1
"157","2018-04-03",14.24
"158","2018-04-04",14.25
"159","2018-04-05",15.25
"160","2018-04-06",15.65
"161","2018-04-09",16.27
"162","2018-04-10",16.33
"163","2018-04-11",16.49
"164","2018-04-12",17.74
"165","2018-04-13",18.43
"166","2018-04-16",17.870001
"167","2018-04-17",18.27
"168","2018-04-18",18.190001
"169","2018-04-19",18.18
"170","2018-04-20",18.190001
"171","2018-04-23",18.27
"172","2018-04-24",17.99
"173","2018-04-25",17.85
"174","2018-04-26",17.76
"175","2018-04-27",17.52
"176","2018-04-30",17.32
"177","2018-05-01",17.26
"178","2018-05-02",17.120001
"179","2018-05-03",17.049999
"180","2018-05-04",17.200001
"181","2018-05-07",17.23
"182","2018-05-08",17.07
"183","2018-05-09",17.26
"184","2018-05-10",17.299999
"185","2018-05-11",17.549999
"186","2018-05-14",17.18
"187","2018-05-15",17.08
"188","2018-05-16",18.059999
"189","2018-05-17",18.07
"190","2018-05-18",18.059999
"191","2018-05-21",17.85
"192","2018-05-22",18.379999
"193","2018-05-23",18.120001
"194","2018-05-24",17.91
"195","2018-05-25",17.780001
"196","2018-05-29",17.34
"197","2018-05-30",17.809999
"198","2018-05-31",17.700001
"199","2018-06-01",17.76
"200","2018-06-04",17.68
"201","2018-06-05",17.969999
"202","2018-06-06",18.01
"203","2018-06-07",17.959999
"204","2018-06-08",17.99
"205","2018-06-11",18.08
"206","2018-06-12",18.110001
"207","2018-06-13",17.93
"208","2018-06-14",18.17
"209","2018-06-15",17.98
"210","2018-06-18",18.110001
"211","2018-06-19",17.969999
"212","2018-06-20",18.16
"213","2018-06-21",18
"214","2018-06-22",17.92
"215","2018-06-25",17.16
"216","2018-06-26",16.860001
"217","2018-06-27",17.1
"218","2018-06-28",16.790001
"219","2018-06-29",17.27
"220","2018-07-02",17.67
"221","2018-07-03",16.26
"222","2018-07-05",16.6
"223","2018-07-06",16.700001
"224","2018-07-09",17.120001
"225","2018-07-10",17.110001
"226","2018-07-11",15.79
"227","2018-07-12",16.16
"228","2018-07-13",16.629999
"229","2018-07-16",16.370001
"230","2018-07-17",16.639999
"231","2018-07-18",16.5
"232","2018-07-19",16.5
"233","2018-07-20",16.709999
"234","2018-07-23",16.4
"235","2018-07-24",16.67
"236","2018-07-25",17.120001
"237","2018-07-26",17.059999
"238","2018-07-27",16.969999
"239","2018-07-30",16.709999
"240","2018-07-31",16.200001
"241","2018-08-01",16.049999
"242","2018-08-02",15.83
"243","2018-08-03",16.07
"244","2018-08-06",15.55
"245","2018-08-07",15.78
"246","2018-08-08",15.93
"247","2018-08-09",16.120001
"248","2018-08-10",16.09
"249","2018-08-13",16.1
"250","2018-08-14",15.78
"251","2018-08-15",15.98
"252","2018-08-16",16.139999
"253","2018-08-17",16.24
"254","2018-08-20",16.450001
"255","2018-08-21",16.5
"256","2018-08-22",16.540001
"257","2018-08-23",16.549999
"258","2018-08-24",16.719999
"259","2018-08-27",16.870001
"260","2018-08-28",16.73
"261","2018-08-29",17.25
"262","2018-08-30",17.049999
"263","2018-08-31",17.030001
"264","2018-09-04",16.950001
"265","2018-09-05",16.889999
"266","2018-09-06",16.76
"267","2018-09-07",16.719999
"268","2018-09-10",16.99
"269","2018-09-11",17.1
"270","2018-09-12",17.16
"271","2018-09-13",17.27
"272","2018-09-14",17.440001
"273","2018-09-17",17.1
"274","2018-09-18",17.4
"275","2018-09-19",17.5
"276","2018-09-20",17.85
"277","2018-09-21",17.870001
"278","2018-09-24",17.82
"279","2018-09-25",17.77
"280","2018-09-26",17.809999
"281","2018-09-27",18.24
"282","2018-09-28",18.48
"283","2018-10-01",18.799999
"284","2018-10-02",18.700001
"285","2018-10-03",18.809999
"286","2018-10-04",18.719999
"287","2018-10-05",17.93
"288","2018-10-08",17.940001
"289","2018-10-09",18.059999
"290","2018-10-10",17.610001
"291","2018-10-11",17.549999
"292","2018-10-12",17.92
"293","2018-10-15",18.030001
"294","2018-10-16",18.66
"295","2018-10-17",18.68
"296","2018-10-18",17.84
"297","2018-10-19",17.309999
"298","2018-10-22",17.43
"299","2018-10-23",17.379999
"300","2018-10-24",15.78
"301","2018-10-25",15.88
"302","2018-10-26",15.29
"303","2018-10-29",14.94
"304","2018-10-30",15.26
"305","2018-10-31",15.34
"306","2018-11-01",15.99
"307","2018-11-02",15.92
"308","2018-11-05",16.34
"309","2018-11-06",16.129999
"310","2018-11-07",16.469999
"311","2018-11-08",16.76
"312","2018-11-09",16.6
"313","2018-11-12",16.1
"314","2018-11-13",16.75
"315","2018-11-14",17.93
"316","2018-11-15",18.219999
"317","2018-11-16",18.73
"318","2018-11-19",18.629999
"319","2018-11-20",18.370001
"320","2018-11-21",18.790001
"321","2018-11-23",19.639999
"322","2018-11-26",19.66
"323","2018-11-27",19.43
"324","2018-11-28",20
"325","2018-11-29",19.969999
"326","2018-11-30",19.51
"327","2018-12-03",19.870001
"328","2018-12-04",19.16
"329","2018-12-06",18.950001
"330","2018-12-07",18.459999
"331","2018-12-10",18.43
"332","2018-12-11",18.27
"333","2018-12-12",18.780001
"334","2018-12-13",18.700001
"335","2018-12-14",18.09
"336","2018-12-17",17.18
"337","2018-12-18",17.299999
"338","2018-12-19",17.17
"339","2018-12-20",17
"340","2018-12-21",16.639999
"341","2018-12-24",16.860001
"342","2018-12-26",17.4
"343","2018-12-27",16.75
"344","2018-12-28",17.09
"345","2018-12-31",17.209999
"346","2019-01-02",17.360001
"347","2019-01-03",16.969999
"348","2019-01-04",17.52
"349","2019-01-07",18
"350","2019-01-08",18.52
"351","2019-01-09",19.190001
"352","2019-01-10",19.219999
"353","2019-01-11",19.280001
"354","2019-01-14",18.92
"355","2019-01-15",19.23
"356","2019-01-16",19.34
"357","2019-01-17",19.379999
"358","2019-01-18",19.389999
"359","2019-01-22",19.129999
"360","2019-01-23",19.42
"361","2019-01-24",19.66
"362","2019-01-25",19.67
"363","2019-01-28",19.309999
"364","2019-01-29",19.41
"365","2019-01-30",19.6
"366","2019-01-31",19.1
"367","2019-02-01",19.32
"368","2019-02-04",19.68
"369","2019-02-05",19.85
"370","2019-02-06",19.879999
"371","2019-02-07",19.940001
"372","2019-02-08",19.780001
"373","2019-02-11",19.76
"374","2019-02-12",19.639999
"375","2019-02-13",19.360001
"376","2019-02-14",22.030001
"377","2019-02-15",21.9
"378","2019-02-19",23.879999
"379","2019-02-20",24.43
"380","2019-02-21",24.26
"381","2019-02-22",24.33
"382","2019-02-25",24.360001
"383","2019-02-26",24.91
"384","2019-02-27",25.280001
"385","2019-02-28",24.780001
"386","2019-03-01",24.629999
"387","2019-03-04",24.27
"388","2019-03-05",24.43
"389","2019-03-06",24.459999
"390","2019-03-07",24.08
"391","2019-03-08",24.02
"392","2019-03-11",24.59
"393","2019-03-12",24.540001
"394","2019-03-13",24.940001
"395","2019-03-14",24.91
"396","2019-03-15",25.24
"397","2019-03-18",25.15
"398","2019-03-19",25.110001
"399","2019-03-20",25.290001
"400","2019-03-21",25.370001
"401","2019-03-22",25.35
"402","2019-03-25",25.32
"403","2019-03-26",25.74
"404","2019-03-27",26.440001
"405","2019-03-28",25.950001
"406","2019-03-29",25.790001
"407","2019-04-01",26.120001
"408","2019-04-02",26.75
"409","2019-04-03",27.049999
"410","2019-04-04",25.040001
"411","2019-04-05",25.290001
"412","2019-04-08",25.65
"413","2019-04-09",25.110001
"414","2019-04-10",25.24
"415","2019-04-11",25.23
"416","2019-04-12",25.25
"417","2019-04-15",25.290001
"418","2019-04-16",25.110001
"419","2019-04-17",24.65
"420","2019-04-18",24.77
"421","2019-04-22",24.9
"422","2019-04-23",24.92
"423","2019-04-24",25.48
"424","2019-04-25",24.85
"425","2019-04-26",24.59
"426","2019-04-29",25.1
"427","2019-04-30",24.959999
"428","2019-05-01",23.690001
"429","2019-05-02",23.129999
"430","2019-05-03",23.6
"431","2019-05-06",23.42
"432","2019-05-07",22.9
"433","2019-05-08",23.41
"434","2019-05-09",23.370001
"435","2019-05-10",23.41
"436","2019-05-13",22.459999
"437","2019-05-14",23.08
"438","2019-05-15",23.32
"439","2019-05-16",23.99
"440","2019-05-17",23.950001
"441","2019-05-20",24.040001
"442","2019-05-21",24.639999
"443","2019-05-22",25.01
"444","2019-05-23",24.59
"445","2019-05-24",24.879999
"446","2019-05-28",24.65
"447","2019-05-29",23.76
"448","2019-05-30",23.93
"449","2019-05-31",23.969999
"450","2019-06-03",23.469999
"451","2019-06-04",23.9
"452","2019-06-05",24.209999
"453","2019-06-06",24.27
"454","2019-06-07",24.66
"455","2019-06-10",24.77
"456","2019-06-11",25.450001
"457","2019-06-12",25.370001
"458","2019-06-13",25.16
"459","2019-06-14",24.700001
"460","2019-06-17",25.01
"461","2019-06-18",25.4
"462","2019-06-19",25.049999
"463","2019-06-20",25.51
"464","2019-06-21",25.309999
"465","2019-06-24",26.32
"466","2019-06-25",26.32
"467","2019-06-26",25.75
"468","2019-06-27",25.799999
"469","2019-06-28",26.190001
"470","2019-07-01",26.719999
"471","2019-07-02",26.93
"472","2019-07-03",27.18
"473","2019-07-05",26.389999
"474","2019-07-08",26.209999
"475","2019-07-09",24.5
"476","2019-07-10",22.059999
"477","2019-07-11",21.639999
"478","2019-07-12",22
"479","2019-07-15",20.67
"480","2019-07-16",20.65
"481","2019-07-17",20.9
"482","2019-07-18",20.83
"483","2019-07-19",20.440001
"484","2019-07-22",20.84
"485","2019-07-23",20.780001
"486","2019-07-24",21.200001
"487","2019-07-25",20.83
"488","2019-07-26",21.26
"489","2019-07-29",21
"490","2019-07-30",21.09
"491","2019-07-31",20.860001
"492","2019-08-01",20.969999
"493","2019-08-02",20.9
"494","2019-08-05",19.77
"495","2019-08-06",20.33
"496","2019-08-07",20.09
"497","2019-08-08",20.48
"498","2019-08-09",20.01
"499","2019-08-12",19.74
"500","2019-08-13",19.34
"501","2019-08-14",18.77
"502","2019-08-15",18.870001
"503","2019-08-16",19.360001
"504","2019-08-19",19.209999
"505","2019-08-20",18.99
"506","2019-08-21",19.530001
"507","2019-08-22",19.440001
"508","2019-08-23",19
"509","2019-08-26",19
"510","2019-08-27",19.059999
"511","2019-08-28",18.889999
"512","2019-08-29",12.98
"513","2019-08-30",13.8
"514","2019-09-03",13.29
"515","2019-09-04",13.42
"516","2019-09-05",13.3
"517","2019-09-06",13.3
"518","2019-09-09",13.27
"519","2019-09-10",13.88
"520","2019-09-11",13.74
"521","2019-09-12",13.84
"522","2019-09-13",13.92
"523","2019-09-16",14.21
"524","2019-09-17",14.41
"525","2019-09-18",14.56
"526","2019-09-19",14.66
"527","2019-09-20",14.46
"528","2019-09-23",14.03
"529","2019-09-24",13.82
"530","2019-09-25",13.73
"531","2019-09-26",13.85
"532","2019-09-27",13.99
"533","2019-09-30",14.15
"534","2019-10-01",13.41
"535","2019-10-02",13.05
"536","2019-10-03",12.97
"537","2019-10-04",13.19
"538","2019-10-07",12.85
"539","2019-10-08",13.02
"540","2019-10-09",13.01
"541","2019-10-10",13.22
"542","2019-10-11",13.67
"543","2019-10-14",13.4
"544","2019-10-15",13.87
"545","2019-10-16",14.5
"546","2019-10-17",14.55
"547","2019-10-18",15.17
"548","2019-10-21",13.03
"549","2019-10-22",13.01
"550","2019-10-23",13.03
"551","2019-10-24",13.51
"552","2019-10-25",13.61
"553","2019-10-28",13.85
"554","2019-10-29",13.8
"555","2019-10-30",13.84
"556","2019-10-31",13.72
"557","2019-11-01",13.37
"558","2019-11-04",13.52
"559","2019-11-05",13.55
"560","2019-11-06",13.62
"561","2019-11-07",13.73
"562","2019-11-08",13.94
"563","2019-11-11",14.03
"564","2019-11-12",14.18
"565","2019-11-13",13.57
"566","2019-11-14",13.62
"567","2019-11-15",13.72
"568","2019-11-18",13.55
"569","2019-11-19",13.53
"570","2019-11-20",14.06
"571","2019-11-21",13.98
"572","2019-11-22",14.09
"573","2019-11-25",14.26
"574","2019-11-26",14.56
"575","2019-11-27",14.83
"576","2019-11-29",14.67
"577","2019-12-02",14.22
"578","2019-12-03",14.24
"579","2019-12-04",14.2
"580","2019-12-05",14.32
"581","2019-12-06",14.72
"582","2019-12-09",14.45
"583","2019-12-10",13.75
"584","2019-12-11",13.54
"585","2019-12-12",13.58
"586","2019-12-13",14.11
"587","2019-12-16",14.46
"588","2019-12-17",14.14
"589","2019-12-18",13.93
"590","2019-12-19",14.05
"591","2019-12-20",13.89
"592","2019-12-23",14.1
"593","2019-12-24",14.25
"594","2019-12-26",14.28
"595","2019-12-27",14.02
"596","2019-12-30",14.17
"597","2019-12-31",14.03
"598","2020-01-02",14.77
"599","2020-01-03",14.39
"600","2020-01-06",14.39
"601","2020-01-07",14.4
"602","2020-01-08",14.52
"603","2020-01-09",14.34
"604","2020-01-10",13.9
"605","2020-01-13",14.22
"606","2020-01-14",14.47
"607","2020-01-15",14.53
"608","2020-01-16",14.51
"609","2020-01-17",14.64
"610","2020-01-21",14.29
"611","2020-01-22",14.33
"612","2020-01-23",14.14
"613","2020-01-24",14.35
"614","2020-01-27",13.7
"615","2020-01-28",14.25
"616","2020-01-29",14.14
"617","2020-01-30",13.43
"618","2020-01-31",13.4
"619","2020-02-03",12.69
"620","2020-02-04",10.02
"621","2020-02-05",10
"622","2020-02-06",9.87
"623","2020-02-07",9.93
"624","2020-02-10",10.05
"625","2020-02-11",10.04
"626","2020-02-12",10.31
"627","2020-02-13",10.38
"628","2020-02-14",10.4
"629","2020-02-18",10.23
"630","2020-02-19",10.32
"631","2020-02-20",10.21
"632","2020-02-21",10.12
"633","2020-02-24",9.67
"634","2020-02-25",9.63
"635","2020-02-26",9.76
"636","2020-02-27",9.28
"637","2020-02-28",9.6
"638","2020-03-02",9.31
"639","2020-03-03",9.17
"640","2020-03-04",9.39
"641","2020-03-05",8.88
"642","2020-03-06",8.9
"643","2020-03-09",7.68
"644","2020-03-10",8
"645","2020-03-11",7.56
"646","2020-03-12",6.16
"647","2020-03-13",5.79
"648","2020-03-16",5.09
"649","2020-03-17",4.9
"650","2020-03-18",3.6
"651","2020-03-19",4.31
"652","2020-03-20",4.75
"653","2020-03-23",3.93
"654","2020-03-24",4.33
"655","2020-03-25",4.83
"656","2020-03-26",4.92
"657","2020-03-27",4.93
"658","2020-03-30",5
"659","2020-03-31",5.07
"660","2020-04-01",4.57
"661","2020-04-02",4.72
"662","2020-04-03",4.08
"663","2020-04-06",4.66
"664","2020-04-07",4.63
"665","2020-04-08",5.51
"666","2020-04-09",5.9
"667","2020-04-13",5.69
"668","2020-04-14",5.49
"669","2020-04-15",4.91
"670","2020-04-16",4.53
"671","2020-04-17",4.72
"672","2020-04-20",4.93
"673","2020-04-21",4.8
"674","2020-04-22",4.95
"675","2020-04-23",4.76
"676","2020-04-24",4.74
"677","2020-04-27",5.04
"678","2020-04-28",5.81
"679","2020-04-29",6.28
"680","2020-04-30",5.93
"681","2020-05-01",5.6
"682","2020-05-04",5.69
"683","2020-05-05",5.75
"684","2020-05-06",5.7
"685","2020-05-07",5.86
"686","2020-05-08",6.07
"687","2020-05-11",5.59
"688","2020-05-12",5.42
"689","2020-05-13",5.11
"690","2020-05-14",5.09
"691","2020-05-15",5.01
"692","2020-05-18",5.3
"693","2020-05-19",5.49
"694","2020-05-20",5.26
"695","2020-05-21",5.14
"696","2020-05-22",5.29
"697","2020-05-26",5.56
"698","2020-05-27",5.54
"699","2020-05-28",5.55
"700","2020-05-29",4.9
"701","2020-06-01",5.65
"702","2020-06-02",5.63
"703","2020-06-03",6.16
"704","2020-06-04",6.08
"705","2020-06-05",6.48
"706","2020-06-08",6.87
"707","2020-06-09",6.55
"708","2020-06-10",6.18
"709","2020-06-11",5.51
"710","2020-06-12",5.69
"711","2020-06-15",5.79
"712","2020-06-16",5.91
"713","2020-06-17",5.78
"714","2020-06-18",5.81
"715","2020-06-19",5.97
"716","2020-06-22",6.1
"717","2020-06-23",6
"718","2020-06-24",5.45
"719","2020-06-25",5.54
"720","2020-06-26",5.37
"721","2020-06-29",5.48
"722","2020-06-30",5.48
"723","2020-07-01",5.56
"724","2020-07-02",5.62
"725","2020-07-06",5.63
"726","2020-07-07",4.46
"727","2020-07-08",4.73
"728","2020-07-09",4.4
"729","2020-07-10",4.28
"730","2020-07-13",4.11
"731","2020-07-14",4.06
"732","2020-07-15",4.27
"733","2020-07-16",3.95
"734","2020-07-17",3.78
"735","2020-07-20",3.84
"736","2020-07-21",3.96
"737","2020-07-22",3.91
"738","2020-07-23",4.07
"739","2020-07-24",3.84
"740","2020-07-27",3.72
"741","2020-07-28",3.76
"742","2020-07-29",3.98
"743","2020-07-30",3.79
"744","2020-07-31",3.73
"745","2020-08-03",3.95
"746","2020-08-04",4.01
"747","2020-08-05",4.1
"748","2020-08-06",4.15
"749","2020-08-07",4.2
"750","2020-08-10",4.25
"751","2020-08-11",4.24
"752","2020-08-12",4.25
"753","2020-08-13",4.26
"754","2020-08-14",4.09
"755","2020-08-17",4.07
"756","2020-08-18",3.98
"757","2020-08-19",4
"758","2020-08-20",3.98
"759","2020-08-21",3.92
"760","2020-08-24",4.15
"761","2020-08-25",4.08
"762","2020-08-26",4.09
"763","2020-08-27",4.02
"764","2020-08-28",4.09
"765","2020-08-31",4.08
"766","2020-09-01",3.94
"767","2020-09-02",4.03
"768","2020-09-03",3.97
"769","2020-09-04",3.87
"770","2020-09-08",3.7
"771","2020-09-09",3.87
"772","2020-09-10",3.81
"773","2020-09-11",3.77
"774","2020-09-14",3.71
"775","2020-09-15",3.75
"776","2020-09-16",3.78
"777","2020-09-17",3.73
"778","2020-09-18",3.62
"779","2020-09-21",3.42
"780","2020-09-22",3.4
"781","2020-09-23",3.38
"782","2020-09-24",3.31
"783","2020-09-25",3.26
"784","2020-09-28",3.39
"785","2020-09-29",3.3
"786","2020-09-30",3.22
"787","2020-10-01",3.19
"788","2020-10-02",3.21
"789","2020-10-05",3.45
"790","2020-10-06",3.45
"791","2020-10-07",3.48
"792","2020-10-08",3.55
"793","2020-10-09",3.57
"794","2020-10-12",3.57
"795","2020-10-13",3.45
"796","2020-10-14",3.39
"797","2020-10-15",3.31
"798","2020-10-16",3.26
"799","2020-10-19",3.28
"800","2020-10-20",3.34
"801","2020-10-21",3.35
"802","2020-10-22",3.43
"803","2020-10-23",3.48
"804","2020-10-26",3.46
"805","2020-10-27",3.2
"806","2020-10-28",2.98
"807","2020-10-29",2.88
"808","2020-10-30",2.87
"809","2020-11-02",2.8
"810","2020-11-03",2.83
"811","2020-11-04",2.88
"812","2020-11-05",2.94
"813","2020-11-06",2.87
"814","2020-11-09",3.27
"815","2020-11-10",3.37
"816","2020-11-11",3.34
"817","2020-11-12",3.23
"818","2020-11-13",3.42
"819","2020-11-16",3.69
"820","2020-11-17",3.7
"821","2020-11-18",4.81
"822","2020-11-19",4.45
"823","2020-11-20",4.32
"824","2020-11-23",4.44
"825","2020-11-24",4.87
"826","2020-11-25",4.78
"827","2020-11-27",4.88
