"","date","UA"
"233","2016-06-02",33.979088
"234","2016-06-03",33.91951
"235","2016-06-06",34.157822
"236","2016-06-07",34.95219
"237","2016-06-08",36.18346
"238","2016-06-09",35.885571
"239","2016-06-10",35.538036
"240","2016-06-13",34.68
"241","2016-06-14",34.400002
"242","2016-06-15",34.77
"243","2016-06-16",33.48
"244","2016-06-17",34.139999
"245","2016-06-20",34.77
"246","2016-06-21",34.919998
"247","2016-06-22",34.32
"248","2016-06-23",34.669998
"249","2016-06-24",33.5
"250","2016-06-27",31.9
"251","2016-06-28",33.900002
"252","2016-06-29",35.91
"253","2016-06-30",36.400002
"254","2016-07-01",36.84
"255","2016-07-05",35.509998
"256","2016-07-06",36.259998
"257","2016-07-07",36.880001
"258","2016-07-08",36.779999
"259","2016-07-11",36.57
"260","2016-07-12",37.869999
"261","2016-07-13",37.220001
"262","2016-07-14",37.02
"263","2016-07-15",37.23
"264","2016-07-18",37.200001
"265","2016-07-19",36.950001
"266","2016-07-20",36.790001
"267","2016-07-21",37.27
"268","2016-07-22",37.48
"269","2016-07-25",38.779999
"270","2016-07-26",37.5
"271","2016-07-27",35.93
"272","2016-07-28",35.75
"273","2016-07-29",35.700001
"274","2016-08-01",35.5
"275","2016-08-02",34.389999
"276","2016-08-03",35.27
"277","2016-08-04",35.139999
"278","2016-08-05",36.169998
"279","2016-08-08",35.93
"280","2016-08-09",35.57
"281","2016-08-10",35.43
"282","2016-08-11",37.02
"283","2016-08-12",37.099998
"284","2016-08-15",38.040001
"285","2016-08-16",38.650002
"286","2016-08-17",37.919998
"287","2016-08-18",37.950001
"288","2016-08-19",38.759998
"289","2016-08-22",38.799999
"290","2016-08-23",39.279999
"291","2016-08-24",38.880001
"292","2016-08-25",38.259998
"293","2016-08-26",38
"294","2016-08-29",37.900002
"295","2016-08-30",37.360001
"296","2016-08-31",35.650002
"297","2016-09-01",35.700001
"298","2016-09-02",34.580002
"299","2016-09-06",34.759998
"300","2016-09-07",35.580002
"301","2016-09-08",35.049999
"302","2016-09-09",34.009998
"303","2016-09-12",34.799999
"304","2016-09-13",33.889999
"305","2016-09-14",33.790001
"306","2016-09-15",33.860001
"307","2016-09-16",34.209999
"308","2016-09-19",33.830002
"309","2016-09-20",33.459999
"310","2016-09-21",34.299999
"311","2016-09-22",34.700001
"312","2016-09-23",34.279999
"313","2016-09-26",33.580002
"314","2016-09-27",33.970001
"315","2016-09-28",34.369999
"316","2016-09-29",33.68
"317","2016-09-30",33.860001
"318","2016-10-03",34.049999
"319","2016-10-04",33.700001
"320","2016-10-05",33.380001
"321","2016-10-06",32.900002
"322","2016-10-07",32.849998
"323","2016-10-10",33.27
"324","2016-10-11",33.209999
"325","2016-10-12",33.759998
"326","2016-10-13",33.389999
"327","2016-10-14",33.619999
"328","2016-10-17",32.759998
"329","2016-10-18",33.310001
"330","2016-10-19",34.02
"331","2016-10-20",33.419998
"332","2016-10-21",32.959999
"333","2016-10-24",32.900002
"334","2016-10-25",28.370001
"335","2016-10-26",27.459999
"336","2016-10-27",26.49
"337","2016-10-28",25.91
"338","2016-10-31",25.860001
"339","2016-11-01",25.51
"340","2016-11-02",25.35
"341","2016-11-03",25.299999
"342","2016-11-04",25.610001
"343","2016-11-07",25.940001
"344","2016-11-08",26.09
"345","2016-11-09",25.9
"346","2016-11-10",25.610001
"347","2016-11-11",25.610001
"348","2016-11-14",24.879999
"349","2016-11-15",25.360001
"350","2016-11-16",25.32
"351","2016-11-17",25.27
"352","2016-11-18",23.75
"353","2016-11-21",23.799999
"354","2016-11-22",24.01
"355","2016-11-23",23.93
"356","2016-11-25",24.139999
"357","2016-11-28",26.290001
"358","2016-11-29",25.860001
"359","2016-11-30",25.780001
"360","2016-12-01",25.200001
"361","2016-12-02",24.77
"362","2016-12-05",25.059999
"363","2016-12-06",25.41
"364","2016-12-07",27.030001
"365","2016-12-08",28.82
"366","2016-12-09",28.809999
"367","2016-12-12",27.610001
"368","2016-12-13",27.34
"369","2016-12-14",26.57
"370","2016-12-15",25.799999
"371","2016-12-16",25.48
"372","2016-12-19",25.370001
"373","2016-12-20",25.690001
"374","2016-12-21",26.049999
"375","2016-12-22",25.48
"376","2016-12-23",25.23
"377","2016-12-27",25.18
"378","2016-12-28",25.23
"379","2016-12-29",25.120001
"380","2016-12-30",25.17
"381","2017-01-03",25.76
"382","2017-01-04",26.57
"383","2017-01-05",26.209999
"384","2017-01-06",27.040001
"385","2017-01-09",27.02
"386","2017-01-10",27.32
"387","2017-01-11",26.98
"388","2017-01-12",26.84
"389","2017-01-13",26.5
"390","2017-01-17",26.200001
"391","2017-01-18",25.35
"392","2017-01-19",25.26
"393","2017-01-20",25.16
"394","2017-01-23",24.959999
"395","2017-01-24",25.120001
"396","2017-01-25",25.690001
"397","2017-01-26",25.5
"398","2017-01-27",25.52
"399","2017-01-30",25.09
"400","2017-01-31",19.219999
"401","2017-02-01",18.799999
"402","2017-02-02",18.120001
"403","2017-02-03",18.190001
"404","2017-02-06",18.139999
"405","2017-02-07",17.790001
"406","2017-02-08",18.299999
"407","2017-02-09",19.299999
"408","2017-02-10",19.040001
"409","2017-02-13",18.65
"410","2017-02-14",19.41
"411","2017-02-15",19.860001
"412","2017-02-16",19.629999
"413","2017-02-17",19.75
"414","2017-02-21",19.690001
"415","2017-02-22",19.780001
"416","2017-02-23",19.639999
"417","2017-02-24",19.83
"418","2017-02-27",19.280001
"419","2017-02-28",18.559999
"420","2017-03-01",18.58
"421","2017-03-02",18.959999
"422","2017-03-03",18.639999
"423","2017-03-06",18.309999
"424","2017-03-07",18.110001
"425","2017-03-08",17.75
"426","2017-03-09",17.690001
"427","2017-03-10",17.75
"428","2017-03-13",17.559999
"429","2017-03-14",17.620001
"430","2017-03-15",17.83
"431","2017-03-16",18.17
"432","2017-03-17",18.08
"433","2017-03-20",18.26
"434","2017-03-21",17.52
"435","2017-03-22",17.51
"436","2017-03-23",17.440001
"437","2017-03-24",18.16
"438","2017-03-27",18.299999
"439","2017-03-28",18.49
"440","2017-03-29",18.84
"441","2017-03-30",18.370001
"442","2017-03-31",18.299999
"443","2017-04-03",18.35
"444","2017-04-04",18.02
"445","2017-04-05",18.559999
"446","2017-04-06",19.040001
"447","2017-04-07",18.43
"448","2017-04-10",18.190001
"449","2017-04-11",18.040001
"450","2017-04-12",17.860001
"451","2017-04-13",17.76
"452","2017-04-17",17.790001
"453","2017-04-18",17.76
"454","2017-04-19",17.93
"455","2017-04-20",18.110001
"456","2017-04-21",17.530001
"457","2017-04-24",17.93
"458","2017-04-25",17.969999
"459","2017-04-26",18.139999
"460","2017-04-27",19.82
"461","2017-04-28",19.41
"462","2017-05-01",19.02
"463","2017-05-02",18.73
"464","2017-05-03",18.690001
"465","2017-05-04",18.809999
"466","2017-05-05",19.09
"467","2017-05-08",19.120001
"468","2017-05-09",19.809999
"469","2017-05-10",19.65
"470","2017-05-11",19.450001
"471","2017-05-12",18.9
"472","2017-05-15",18.65
"473","2017-05-16",17.969999
"474","2017-05-17",17.700001
"475","2017-05-18",17.629999
"476","2017-05-19",17.860001
"477","2017-05-22",17.92
"478","2017-05-23",18.040001
"479","2017-05-24",18.110001
"480","2017-05-25",18.01
"481","2017-05-26",18.07
"482","2017-05-30",18.01
"483","2017-05-31",17.83
"484","2017-06-01",18.389999
"485","2017-06-02",18.719999
"486","2017-06-05",18.950001
"487","2017-06-06",18.969999
"488","2017-06-07",19.219999
"489","2017-06-08",19.6
"490","2017-06-09",20.209999
"491","2017-06-12",21.200001
"492","2017-06-13",21.25
"493","2017-06-14",21.09
"494","2017-06-15",20.33
"495","2017-06-16",19.68
"496","2017-06-19",19.67
"497","2017-06-20",19.01
"498","2017-06-21",18.75
"499","2017-06-22",19.24
"500","2017-06-23",19.65
"501","2017-06-26",19.92
"502","2017-06-27",19.9
"503","2017-06-28",20
"504","2017-06-29",19.799999
"505","2017-06-30",20.16
"506","2017-07-03",20.52
"507","2017-07-05",20.4
"508","2017-07-06",19.1
"509","2017-07-07",19.219999
"510","2017-07-10",19.129999
"511","2017-07-11",18.92
"512","2017-07-12",18.58
"513","2017-07-13",18.629999
"514","2017-07-14",18.93
"515","2017-07-17",18.82
"516","2017-07-18",18.68
"517","2017-07-19",18.91
"518","2017-07-20",19.049999
"519","2017-07-21",18.84
"520","2017-07-24",18.26
"521","2017-07-25",18.120001
"522","2017-07-26",17.549999
"523","2017-07-27",17.370001
"524","2017-07-28",17.360001
"525","2017-07-31",18.110001
"526","2017-08-01",16.23
"527","2017-08-02",16.469999
"528","2017-08-03",16.34
"529","2017-08-04",16.610001
"530","2017-08-07",16.629999
"531","2017-08-08",17.209999
"532","2017-08-09",17.17
"533","2017-08-10",16.82
"534","2017-08-11",16.799999
"535","2017-08-14",17.110001
"536","2017-08-15",16.66
"537","2017-08-16",16.68
"538","2017-08-17",16.280001
"539","2017-08-18",15.64
"540","2017-08-21",15.15
"541","2017-08-22",15.42
"542","2017-08-23",15.55
"543","2017-08-24",15.73
"544","2017-08-25",15.94
"545","2017-08-28",15.78
"546","2017-08-29",15.34
"547","2017-08-30",15.18
"548","2017-08-31",15.1
"549","2017-09-01",15.39
"550","2017-09-05",15.62
"551","2017-09-06",15.8
"552","2017-09-07",15.98
"553","2017-09-08",16.120001
"554","2017-09-11",16.34
"555","2017-09-12",16.25
"556","2017-09-13",16.870001
"557","2017-09-14",16.52
"558","2017-09-15",16.459999
"559","2017-09-18",16.139999
"560","2017-09-19",15.7
"561","2017-09-20",15.24
"562","2017-09-21",15.13
"563","2017-09-22",15.04
"564","2017-09-25",15.39
"565","2017-09-26",15.14
"566","2017-09-27",15.06
"567","2017-09-28",15.07
"568","2017-09-29",15.02
"569","2017-10-02",15.08
"570","2017-10-03",15.26
"571","2017-10-04",15.03
"572","2017-10-05",15.03
"573","2017-10-06",15.46
"574","2017-10-09",15.3
"575","2017-10-10",15.51
"576","2017-10-11",15.15
"577","2017-10-12",15.22
"578","2017-10-13",14.95
"579","2017-10-16",14.98
"580","2017-10-17",15.11
"581","2017-10-18",14.98
"582","2017-10-19",15.02
"583","2017-10-20",15.91
"584","2017-10-23",15.22
"585","2017-10-24",14.83
"586","2017-10-25",14.65
"587","2017-10-26",14.65
"588","2017-10-27",14.4
"589","2017-10-30",14.74
"590","2017-10-31",11.53
"591","2017-11-01",11.29
"592","2017-11-02",10.84
"593","2017-11-03",10.59
"594","2017-11-06",10.97
"595","2017-11-07",10.74
"596","2017-11-08",10.83
"597","2017-11-09",10.99
"598","2017-11-10",11.37
"599","2017-11-13",10.95
"600","2017-11-14",10.92
"601","2017-11-15",11.11
"602","2017-11-16",11.28
"603","2017-11-17",11.73
"604","2017-11-20",12.07
"605","2017-11-21",11.36
"606","2017-11-22",11.67
"607","2017-11-24",11.59
"608","2017-11-27",11.35
"609","2017-11-28",11.51
"610","2017-11-29",12.18
"611","2017-11-30",11.93
"612","2017-12-01",11.73
"613","2017-12-04",11.98
"614","2017-12-05",11.72
"615","2017-12-06",11.55
"616","2017-12-07",11.93
"617","2017-12-08",12.19
"618","2017-12-11",12.18
"619","2017-12-12",12.38
"620","2017-12-13",12.36
"621","2017-12-14",12.45
"622","2017-12-15",13.62
"623","2017-12-18",14.24
"624","2017-12-19",14.1
"625","2017-12-20",13.72
"626","2017-12-21",13.95
"627","2017-12-22",13.8
"628","2017-12-26",14.07
"629","2017-12-27",14.23
"630","2017-12-28",14.14
"631","2017-12-29",13.32
"632","2018-01-02",13.97
"633","2018-01-03",14.4
"634","2018-01-04",14.75
"635","2018-01-05",14.73
"636","2018-01-08",14.78
"637","2018-01-09",14.1
"638","2018-01-10",13.94
"639","2018-01-11",14.13
"640","2018-01-12",14.14
"641","2018-01-16",12.48
"642","2018-01-17",12.39
"643","2018-01-18",12.37
"644","2018-01-19",12.85
"645","2018-01-22",13.28
"646","2018-01-23",13.59
"647","2018-01-24",13.61
"648","2018-01-25",13.31
"649","2018-01-26",13.27
"650","2018-01-29",13.18
"651","2018-01-30",12.99
"652","2018-01-31",12.85
"653","2018-02-01",12.7
"654","2018-02-02",12.41
"655","2018-02-05",11.87
"656","2018-02-06",12.05
"657","2018-02-07",12.15
"658","2018-02-08",11.95
"659","2018-02-09",12.46
"660","2018-02-12",13.18
"661","2018-02-13",15.29
"662","2018-02-14",16.139999
"663","2018-02-15",16.540001
"664","2018-02-16",15.78
"665","2018-02-20",15.41
"666","2018-02-21",15.32
"667","2018-02-22",14.97
"668","2018-02-23",15.3
"669","2018-02-26",15.42
"670","2018-02-27",15.09
"671","2018-02-28",15.05
"672","2018-03-01",14.39
"673","2018-03-02",15.23
"674","2018-03-05",15.56
"675","2018-03-06",15.73
"676","2018-03-07",15.5
"677","2018-03-08",15.29
"678","2018-03-09",15.18
"679","2018-03-12",15.24
"680","2018-03-13",14.58
"681","2018-03-14",14.02
"682","2018-03-15",13.83
"683","2018-03-16",14.08
"684","2018-03-19",14.07
"685","2018-03-20",14.01
"686","2018-03-21",14.07
"687","2018-03-22",13.71
"688","2018-03-23",13.72
"689","2018-03-26",14.46
"690","2018-03-27",14.32
"691","2018-03-28",14.19
"692","2018-03-29",14.35
"693","2018-04-02",13.99
"694","2018-04-03",14.73
"695","2018-04-04",15.64
"696","2018-04-05",15.19
"697","2018-04-06",14.75
"698","2018-04-09",14.4
"699","2018-04-10",14.58
"700","2018-04-11",14.71
"701","2018-04-12",14.99
"702","2018-04-13",14.34
"703","2018-04-16",14.35
"704","2018-04-17",14.2
"705","2018-04-18",14.02
"706","2018-04-19",14.01
"707","2018-04-20",13.99
"708","2018-04-23",14.61
"709","2018-04-24",14.81
"710","2018-04-25",14.32
"711","2018-04-26",14.69
"712","2018-04-27",15.37
"713","2018-04-30",15.35
"714","2018-05-01",16.15
"715","2018-05-02",16.370001
"716","2018-05-03",15.57
"717","2018-05-04",15.73
"718","2018-05-07",16.25
"719","2018-05-08",16.51
"720","2018-05-09",16.51
"721","2018-05-10",16.639999
"722","2018-05-11",16.9
"723","2018-05-14",16.66
"724","2018-05-15",17.129999
"725","2018-05-16",18.309999
"726","2018-05-17",17.84
"727","2018-05-18",18
"728","2018-05-21",17.969999
"729","2018-05-22",17.809999
"730","2018-05-23",17.889999
"731","2018-05-24",18.389999
"732","2018-05-25",18.879999
"733","2018-05-29",18.57
"734","2018-05-30",19.200001
"735","2018-05-31",18.92
"736","2018-06-01",19.33
"737","2018-06-04",20.469999
"738","2018-06-05",21.299999
"739","2018-06-06",22.1
"740","2018-06-07",21.65
"741","2018-06-08",22.4
"742","2018-06-11",22.17
"743","2018-06-12",22.129999
"744","2018-06-13",21.77
"745","2018-06-14",21.73
"746","2018-06-15",21.469999
"747","2018-06-18",21.559999
"748","2018-06-19",20.860001
"749","2018-06-20",21.360001
"750","2018-06-21",21.08
"751","2018-06-22",20.790001
"752","2018-06-25",20.76
"753","2018-06-26",21.08
"754","2018-06-27",21.219999
"755","2018-06-28",21.84
"756","2018-06-29",21.08
"757","2018-07-02",21.15
"758","2018-07-03",21.1
"759","2018-07-05",20.75
"760","2018-07-06",20.870001
"761","2018-07-09",20.799999
"762","2018-07-10",21.15
"763","2018-07-11",20.84
"764","2018-07-12",20.5
"765","2018-07-13",20.23
"766","2018-07-16",20.110001
"767","2018-07-17",20.01
"768","2018-07-18",20.02
"769","2018-07-19",20.190001
"770","2018-07-20",20.02
"771","2018-07-23",19.83
"772","2018-07-24",19.24
"773","2018-07-25",19.74
"774","2018-07-26",20.549999
"775","2018-07-27",19.280001
"776","2018-07-30",18.68
"777","2018-07-31",18.74
"778","2018-08-01",17.77
"779","2018-08-02",18.17
"780","2018-08-03",18.379999
"781","2018-08-06",18.370001
"782","2018-08-07",18.49
"783","2018-08-08",18.76
"784","2018-08-09",19.15
"785","2018-08-10",19.139999
"786","2018-08-13",19.209999
"787","2018-08-14",19.790001
"788","2018-08-15",19.02
"789","2018-08-16",19.219999
"790","2018-08-17",18.92
"791","2018-08-20",19.450001
"792","2018-08-21",19.860001
"793","2018-08-22",19.82
"794","2018-08-23",19.940001
"795","2018-08-24",19.709999
"796","2018-08-27",19.030001
"797","2018-08-28",19.290001
"798","2018-08-29",19.299999
"799","2018-08-30",19.040001
"800","2018-08-31",18.969999
"801","2018-09-04",19.309999
"802","2018-09-05",19.190001
"803","2018-09-06",19.18
"804","2018-09-07",18.42
"805","2018-09-10",18.719999
"806","2018-09-11",18.76
"807","2018-09-12",18.639999
"808","2018-09-13",18.35
"809","2018-09-14",17.74
"810","2018-09-17",17.67
"811","2018-09-18",17.459999
"812","2018-09-19",17.280001
"813","2018-09-20",18.15
"814","2018-09-21",18.700001
"815","2018-09-24",18.84
"816","2018-09-25",18.74
"817","2018-09-26",19.27
"818","2018-09-27",19.24
"819","2018-09-28",19.459999
"820","2018-10-01",19.34
"821","2018-10-02",18.52
"822","2018-10-03",18.85
"823","2018-10-04",18.290001
"824","2018-10-05",17.809999
"825","2018-10-08",17.68
"826","2018-10-09",17.719999
"827","2018-10-10",16.809999
"828","2018-10-11",16.82
"829","2018-10-12",17.27
"830","2018-10-15",17.309999
"831","2018-10-16",17.91
"832","2018-10-17",17.559999
"833","2018-10-18",17.139999
"834","2018-10-19",16.799999
"835","2018-10-22",17.040001
"836","2018-10-23",16.940001
"837","2018-10-24",16.74
"838","2018-10-25",17.030001
"839","2018-10-26",16.549999
"840","2018-10-29",16.809999
"841","2018-10-30",20.969999
"842","2018-10-31",19.83
"843","2018-11-01",21.110001
"844","2018-11-02",21.42
"845","2018-11-05",21.459999
"846","2018-11-06",20.91
"847","2018-11-07",20.66
"848","2018-11-08",20.74
"849","2018-11-09",20.74
"850","2018-11-12",20.82
"851","2018-11-13",21.110001
"852","2018-11-14",20.950001
"853","2018-11-15",20.9
"854","2018-11-16",20.209999
"855","2018-11-19",19.42
"856","2018-11-20",19.379999
"857","2018-11-21",20.030001
"858","2018-11-23",20.08
"859","2018-11-26",20.66
"860","2018-11-27",20.4
"861","2018-11-28",21.57
"862","2018-11-29",21.75
"863","2018-11-30",22.33
"864","2018-12-03",22.530001
"865","2018-12-04",21.969999
"866","2018-12-06",22.58
"867","2018-12-07",22.07
"868","2018-12-10",21.01
"869","2018-12-11",20.870001
"870","2018-12-12",19.01
"871","2018-12-13",17.809999
"872","2018-12-14",17.73
"873","2018-12-17",17.02
"874","2018-12-18",17.4
"875","2018-12-19",16.639999
"876","2018-12-20",16.08
"877","2018-12-21",15.41
"878","2018-12-24",15.19
"879","2018-12-26",16.23
"880","2018-12-27",16.25
"881","2018-12-28",15.99
"882","2018-12-31",16.17
"883","2019-01-02",16.450001
"884","2019-01-03",15.96
"885","2019-01-04",16.6
"886","2019-01-07",17.110001
"887","2019-01-08",17.24
"888","2019-01-09",17.620001
"889","2019-01-10",17.549999
"890","2019-01-11",17.860001
"891","2019-01-14",17.879999
"892","2019-01-15",17.92
"893","2019-01-16",17.77
"894","2019-01-17",18.15
"895","2019-01-18",18.549999
"896","2019-01-22",18.59
"897","2019-01-23",18.4
"898","2019-01-24",18.860001
"899","2019-01-25",19.49
"900","2019-01-28",19.370001
"901","2019-01-29",18.93
"902","2019-01-30",19.01
"903","2019-01-31",18.940001
"904","2019-02-01",18.860001
"905","2019-02-04",18.93
"906","2019-02-05",19.1
"907","2019-02-06",18.93
"908","2019-02-07",18.629999
"909","2019-02-08",19.040001
"910","2019-02-11",19.15
"911","2019-02-12",20.01
"912","2019-02-13",19.879999
"913","2019-02-14",19.780001
"914","2019-02-15",19.040001
"915","2019-02-19",19.389999
"916","2019-02-20",19.18
"917","2019-02-21",19.41
"918","2019-02-22",19.66
"919","2019-02-25",19.629999
"920","2019-02-26",19.370001
"921","2019-02-27",20.08
"922","2019-02-28",20.08
"923","2019-03-01",20.41
"924","2019-03-04",19.85
"925","2019-03-05",19.83
"926","2019-03-06",19.43
"927","2019-03-07",19.360001
"928","2019-03-08",19.110001
"929","2019-03-11",19.690001
"930","2019-03-12",19.690001
"931","2019-03-13",19.700001
"932","2019-03-14",19.9
"933","2019-03-15",19.799999
"934","2019-03-18",19.85
"935","2019-03-19",19.73
"936","2019-03-20",19
"937","2019-03-21",19.280001
"938","2019-03-22",18.41
"939","2019-03-25",18.58
"940","2019-03-26",18.59
"941","2019-03-27",18.719999
"942","2019-03-28",18.950001
"943","2019-03-29",18.870001
"944","2019-04-01",18.84
"945","2019-04-02",19.030001
"946","2019-04-03",19.139999
"947","2019-04-04",19.77
"948","2019-04-05",19.639999
"949","2019-04-08",19.5
"950","2019-04-09",18.709999
"951","2019-04-10",19.32
"952","2019-04-11",19.34
"953","2019-04-12",19.690001
"954","2019-04-15",19.77
"955","2019-04-16",19.5
"956","2019-04-17",19.66
"957","2019-04-18",19.74
"958","2019-04-22",19.540001
"959","2019-04-23",19.940001
"960","2019-04-24",20.299999
"961","2019-04-25",20.1
"962","2019-04-26",20.4
"963","2019-04-29",20.559999
"964","2019-04-30",20.719999
"965","2019-05-01",19.68
