"","date","LAND"
"95","2013-06-13",16.43
"96","2013-06-14",16.700001
"97","2013-06-17",16.76
"98","2013-06-18",17.09
"99","2013-06-19",16.860001
"100","2013-06-20",16.309999
"101","2013-06-21",16.49
"102","2013-06-24",16.540001
"103","2013-06-25",16.959999
"104","2013-06-26",16.76
"105","2013-06-27",16.559999
"106","2013-06-28",16.93
"107","2013-07-01",16.790001
"108","2013-07-02",16.549999
"109","2013-07-03",16.41
"110","2013-07-05",16.1
"111","2013-07-08",16.34
"112","2013-07-09",16.35
"113","2013-07-10",16.1
"114","2013-07-11",16.049999
"115","2013-07-12",16.48
"116","2013-07-15",16.43
"117","2013-07-16",16.379999
"118","2013-07-17",16.25
"119","2013-07-18",16.200001
"120","2013-07-19",16
"121","2013-07-22",15.97
"122","2013-07-23",16.18
"123","2013-07-24",16.379999
"124","2013-07-25",15.87
"125","2013-07-26",16.1
"126","2013-07-29",15.9
"127","2013-07-30",15.96
"128","2013-07-31",15.85
"129","2013-08-01",15.71
"130","2013-08-02",15.71
"131","2013-08-05",15.63
"132","2013-08-06",15.71
"133","2013-08-07",16.1
"134","2013-08-08",16.6
"135","2013-08-09",16.18
"136","2013-08-12",16.549999
"137","2013-08-13",16.75
"138","2013-08-14",17.02
"139","2013-08-15",16.799999
"140","2013-08-16",16.5
"141","2013-08-19",16.74
"142","2013-08-20",16.540001
"143","2013-08-21",16.540001
"144","2013-08-22",16.74
"145","2013-08-23",16.620001
"146","2013-08-26",16.610001
"147","2013-08-27",16.690001
"148","2013-08-28",16.26
"149","2013-08-29",16.530001
"150","2013-08-30",16.51
"151","2013-09-03",16.68
"152","2013-09-04",16.4
"153","2013-09-05",16.690001
"154","2013-09-06",16.49
"155","2013-09-09",16.200001
"156","2013-09-10",16.5
"157","2013-09-11",16.620001
"158","2013-09-12",16.440001
"159","2013-09-13",16.209999
"160","2013-09-16",16.16
"161","2013-09-17",16
"162","2013-09-18",16
"163","2013-09-19",15.95
"164","2013-09-20",15.88
"165","2013-09-23",15.99
"166","2013-09-24",15.92
"167","2013-09-25",15.95
"168","2013-09-26",15.92
"169","2013-09-27",15.34
"170","2013-09-30",15.26
"171","2013-10-01",15.99
"172","2013-10-02",16.190001
"173","2013-10-03",16.219999
"174","2013-10-04",16.059999
"175","2013-10-07",16.110001
"176","2013-10-08",16.15
"177","2013-10-09",16.030001
"178","2013-10-10",16.309999
"179","2013-10-11",16.209999
"180","2013-10-14",16.299999
"181","2013-10-15",16.26
"182","2013-10-16",16.209999
"183","2013-10-17",16.389999
"184","2013-10-18",16.309999
"185","2013-10-21",16.290001
"186","2013-10-22",16.290001
"187","2013-10-23",16.299999
"188","2013-10-24",16.65
"189","2013-10-25",16.559999
"190","2013-10-28",16.58
"191","2013-10-29",16.85
"192","2013-10-30",16.799999
"193","2013-10-31",16.200001
"194","2013-11-01",16.18
"195","2013-11-04",16.27
"196","2013-11-05",16.24
"197","2013-11-06",16
"198","2013-11-07",16
"199","2013-11-08",16.110001
"200","2013-11-11",16.07
"201","2013-11-12",15.91
"202","2013-11-13",16.059999
"203","2013-11-14",16.1
"204","2013-11-15",16.200001
"205","2013-11-18",16.1
"206","2013-11-19",16.129999
"207","2013-11-20",16.15
"208","2013-11-21",16.1
"209","2013-11-22",16.17
"210","2013-11-25",16.27
"211","2013-11-26",16.41
"212","2013-11-27",16.389999
"213","2013-11-29",16.389999
"214","2013-12-02",16.299999
"215","2013-12-03",16.33
"216","2013-12-04",16.299999
"217","2013-12-05",16.09
"218","2013-12-06",16.190001
"219","2013-12-09",16.450001
"220","2013-12-10",16.309999
"221","2013-12-11",16.32
"222","2013-12-12",16.200001
"223","2013-12-13",16
"224","2013-12-16",16.09
"225","2013-12-17",16.17
"226","2013-12-18",16.280001
"227","2013-12-19",16.370001
"228","2013-12-20",17
"229","2013-12-23",16.959999
"230","2013-12-24",16.719999
"231","2013-12-26",16.629999
"232","2013-12-27",16.299999
"233","2013-12-30",16.110001
"234","2013-12-31",16.200001
"235","2014-01-02",16.09
"236","2014-01-03",16.059999
"237","2014-01-06",16.030001
"238","2014-01-07",16.02
"239","2014-01-08",15.02
"240","2014-01-09",14.72
"241","2014-01-10",14.66
"242","2014-01-13",14.5
"243","2014-01-14",14.55
"244","2014-01-15",14.6
"245","2014-01-16",14.69
"246","2014-01-17",14.85
"247","2014-01-21",14.86
"248","2014-01-22",14.54
"249","2014-01-23",14.45
"250","2014-01-24",14.25
"251","2014-01-27",14.1
"252","2014-01-28",13.97
"253","2014-01-29",13.38
"254","2014-01-30",13.41
"255","2014-01-31",13.47
"256","2014-02-03",13.82
"257","2014-02-04",13.71
"258","2014-02-05",13.36
"259","2014-02-06",13.54
"260","2014-02-07",13.7
"261","2014-02-10",13.74
"262","2014-02-11",13.74
"263","2014-02-12",13.65
"264","2014-02-13",13.62
"265","2014-02-14",13.6
"266","2014-02-18",13.58
"267","2014-02-19",13.5
"268","2014-02-20",12.96
"269","2014-02-21",12.64
"270","2014-02-24",11.95
"271","2014-02-25",12.17
"272","2014-02-26",12.96
"273","2014-02-27",12.82
"274","2014-02-28",12.8
"275","2014-03-03",13.15
"276","2014-03-04",12.87
"277","2014-03-05",13.24
"278","2014-03-06",13
"279","2014-03-07",13.25
"280","2014-03-10",13.23
"281","2014-03-11",13.35
"282","2014-03-12",13.05
"283","2014-03-13",13.26
"284","2014-03-14",13.21
"285","2014-03-17",13.15
"286","2014-03-18",13.22
"287","2014-03-19",13.46
"288","2014-03-20",13.89
"289","2014-03-21",13.9
"290","2014-03-24",13.75
"291","2014-03-25",14.02
"292","2014-03-26",13.55
"293","2014-03-27",13.58
"294","2014-03-28",13.58
"295","2014-03-31",14.14
"296","2014-04-01",14.35
"297","2014-04-02",14.5
"298","2014-04-03",14.09
"299","2014-04-04",13.62
"300","2014-04-07",13.31
"301","2014-04-08",12.98
"302","2014-04-09",13.05
"303","2014-04-10",13
"304","2014-04-11",13.03
"305","2014-04-14",12.99
"306","2014-04-15",13.05
"307","2014-04-16",13.05
"308","2014-04-17",12.85
"309","2014-04-21",12.73
"310","2014-04-22",12.64
"311","2014-04-23",12.32
"312","2014-04-24",12.26
"313","2014-04-25",12.32
"314","2014-04-28",12.29
"315","2014-04-29",12.22
"316","2014-04-30",12.13
"317","2014-05-01",12.03
"318","2014-05-02",12.41
"319","2014-05-05",12.55
"320","2014-05-06",12.06
"321","2014-05-07",11.86
"322","2014-05-08",11.72
"323","2014-05-09",11.54
"324","2014-05-12",11.59
"325","2014-05-13",11.82
"326","2014-05-14",11.7
"327","2014-05-15",11.57
"328","2014-05-16",11.34
"329","2014-05-19",11.37
"330","2014-05-20",11.2
"331","2014-05-21",11.02
"332","2014-05-22",11.21
"333","2014-05-23",11.64
"334","2014-05-27",11.2
"335","2014-05-28",11.52
"336","2014-05-29",11.36
"337","2014-05-30",11.18
"338","2014-06-02",11.16
"339","2014-06-03",11.13
"340","2014-06-04",11.15
"341","2014-06-05",11.46
"342","2014-06-06",11.21
"343","2014-06-09",11.22
"344","2014-06-10",11.21
"345","2014-06-11",11.25
"346","2014-06-12",11.3
"347","2014-06-13",11.67
"348","2014-06-16",11.85
"349","2014-06-17",12.41
"350","2014-06-18",12.57
"351","2014-06-19",12.57
"352","2014-06-20",12.87
"353","2014-06-23",12.62
"354","2014-06-24",12.91
"355","2014-06-25",12.64
"356","2014-06-26",12.49
"357","2014-06-27",12.72
"358","2014-06-30",12.99
"359","2014-07-01",13.19
"360","2014-07-02",13.3
"361","2014-07-03",13.32
"362","2014-07-07",13.2
"363","2014-07-08",13.03
"364","2014-07-09",12.98
"365","2014-07-10",13.28
"366","2014-07-11",13
"367","2014-07-14",12.99
"368","2014-07-15",12.79
"369","2014-07-16",12.58
"370","2014-07-17",12.18
"371","2014-07-18",12
"372","2014-07-21",11.88
"373","2014-07-22",12.23
"374","2014-07-23",12.37
"375","2014-07-24",12.28
"376","2014-07-25",12.17
"377","2014-07-28",12.23
"378","2014-07-29",12.3
"379","2014-07-30",12
"380","2014-07-31",12.1
"381","2014-08-01",12.22
"382","2014-08-04",12.1
"383","2014-08-05",12.51
"384","2014-08-06",12.59
"385","2014-08-07",12.45
"386","2014-08-08",12.44
"387","2014-08-11",12.54
"388","2014-08-12",12.53
"389","2014-08-13",12.79
"390","2014-08-14",12.55
"391","2014-08-15",12.71
"392","2014-08-18",12.42
"393","2014-08-19",12.5
"394","2014-08-20",12.44
"395","2014-08-21",12.37
"396","2014-08-22",12.28
"397","2014-08-25",12.25
"398","2014-08-26",12.26
"399","2014-08-27",12.32
"400","2014-08-28",12.42
"401","2014-08-29",12.36
"402","2014-09-02",12.58
"403","2014-09-03",12.37
"404","2014-09-04",12.38
"405","2014-09-05",12.36
"406","2014-09-08",12.56
"407","2014-09-09",13.05
"408","2014-09-10",13
"409","2014-09-11",13.31
"410","2014-09-12",13.37
"411","2014-09-15",13.13
"412","2014-09-16",13.17
"413","2014-09-17",13.31
"414","2014-09-18",13.36
"415","2014-09-19",12.61
"416","2014-09-22",12.75
"417","2014-09-23",12.79
"418","2014-09-24",11.67
"419","2014-09-25",11.79
"420","2014-09-26",11.89
"421","2014-09-29",11.87
"422","2014-09-30",12.01
"423","2014-10-01",11.89
"424","2014-10-02",12.16
"425","2014-10-03",12.1
"426","2014-10-06",11.94
"427","2014-10-07",11.7
"428","2014-10-08",11.92
"429","2014-10-09",11.72
"430","2014-10-10",11.35
"431","2014-10-13",11.31
"432","2014-10-14",11.59
"433","2014-10-15",11.31
"434","2014-10-16",10.93
"435","2014-10-17",10.92
"436","2014-10-20",11.68
"437","2014-10-21",12
"438","2014-10-22",12
"439","2014-10-23",12.01
"440","2014-10-24",11.82
"441","2014-10-27",11.97
"442","2014-10-28",12.02
"443","2014-10-29",11.83
"444","2014-10-30",11.98
"445","2014-10-31",11.21
"446","2014-11-03",11.69
"447","2014-11-04",11.41
"448","2014-11-05",11.37
"449","2014-11-06",11.29
"450","2014-11-07",10.92
"451","2014-11-10",10.89
"452","2014-11-11",10.81
"453","2014-11-12",10.87
"454","2014-11-13",10.8
"455","2014-11-14",10.69
"456","2014-11-17",10.67
"457","2014-11-18",10.74
"458","2014-11-19",10.65
"459","2014-11-20",10.62
"460","2014-11-21",10.63
"461","2014-11-24",10.57
"462","2014-11-25",10.7
"463","2014-11-26",10.92
"464","2014-11-28",10.74
"465","2014-12-01",10.57
"466","2014-12-02",10.56
"467","2014-12-03",10.3
"468","2014-12-04",10.33
"469","2014-12-05",10.01
"470","2014-12-08",9.77
"471","2014-12-09",9.58
"472","2014-12-10",9.35
"473","2014-12-11",9.12
"474","2014-12-12",9.09
"475","2014-12-15",9.04
"476","2014-12-16",9.06
"477","2014-12-17",9.34
"478","2014-12-18",9.42
"479","2014-12-19",9.22
"480","2014-12-22",10
"481","2014-12-23",9.81
"482","2014-12-24",9.82
"483","2014-12-26",10.75
"484","2014-12-29",11.005
"485","2014-12-30",10.51
"486","2014-12-31",10.7
"487","2015-01-02",10.41
"488","2015-01-05",10.1
"489","2015-01-06",10.2
"490","2015-01-07",10.44
"491","2015-01-08",10.59
"492","2015-01-09",10.5
"493","2015-01-12",10.33
"494","2015-01-13",10.65
"495","2015-01-14",10.84
"496","2015-01-15",10.6
"497","2015-01-16",10.61
"498","2015-01-20",10.6
"499","2015-01-21",10.4
"500","2015-01-22",10.47
"501","2015-01-23",10.62
"502","2015-01-26",10.83
"503","2015-01-27",10.89
"504","2015-01-28",10.8
"505","2015-01-29",10.68
"506","2015-01-30",10.45
"507","2015-02-02",10.56
"508","2015-02-03",10.59
"509","2015-02-04",10.68
"510","2015-02-05",10.6
"511","2015-02-06",10.66
"512","2015-02-09",10.6
"513","2015-02-10",10.59
"514","2015-02-11",10.55
"515","2015-02-12",10.5
"516","2015-02-13",10.68
"517","2015-02-17",10.57
"518","2015-02-18",10.63
"519","2015-02-19",10.57
"520","2015-02-20",10.6
"521","2015-02-23",10.86
"522","2015-02-24",10.87
"523","2015-02-25",11.46
"524","2015-02-26",11.48
"525","2015-02-27",11.91
"526","2015-03-02",11.74
"527","2015-03-03",11.51
"528","2015-03-04",11.2
"529","2015-03-05",11.26
"530","2015-03-06",11.22
"531","2015-03-09",11.26
"532","2015-03-10",10.93
"533","2015-03-11",11.14
"534","2015-03-12",11.16
"535","2015-03-13",11.34
"536","2015-03-16",11.31
"537","2015-03-17",11.37
"538","2015-03-18",11.45
"539","2015-03-19",11.55
"540","2015-03-20",11.75
"541","2015-03-23",12.09
"542","2015-03-24",12.2
"543","2015-03-25",11.89
"544","2015-03-26",12.02
"545","2015-03-27",11.98
"546","2015-03-30",12.01
"547","2015-03-31",12.05
"548","2015-04-01",12.19
"549","2015-04-02",12.1
"550","2015-04-06",12.13
"551","2015-04-07",12.06
"552","2015-04-08",12.11
"553","2015-04-09",12.23
"554","2015-04-10",12.16
"555","2015-04-13",12.16
"556","2015-04-14",12.19
"557","2015-04-15",12.291
"558","2015-04-16",12.27
"559","2015-04-17",12.197
"560","2015-04-20",12.3
"561","2015-04-21",12.3
"562","2015-04-22",12.24
"563","2015-04-23",12.3
"564","2015-04-24",12.28
"565","2015-04-27",12.22
"566","2015-04-28",12.2
"567","2015-04-29",12.23
"568","2015-04-30",12.12
"569","2015-05-01",12.06
"570","2015-05-04",12.08
"571","2015-05-05",12.19
"572","2015-05-06",11.98
"573","2015-05-07",11.83
"574","2015-05-08",12
"575","2015-05-11",11.89
"576","2015-05-12",11.81
"577","2015-05-13",11.15
"578","2015-05-14",11.37
"579","2015-05-15",11.24
"580","2015-05-18",11.4
"581","2015-05-19",11.3
"582","2015-05-20",11
"583","2015-05-21",11
"584","2015-05-22",11.06
"585","2015-05-26",11
"586","2015-05-27",11.14
"587","2015-05-28",11.14
"588","2015-05-29",11.18
"589","2015-06-01",11.11
"590","2015-06-02",11
"591","2015-06-03",11.13
"592","2015-06-04",11.19
"593","2015-06-05",11.28
"594","2015-06-08",11.175
"595","2015-06-09",11.29
"596","2015-06-10",11.01
"597","2015-06-11",11.01
"598","2015-06-12",11.01
"599","2015-06-15",11.09
"600","2015-06-16",11.01
"601","2015-06-17",10.96
"602","2015-06-18",10.9
"603","2015-06-19",10.85
"604","2015-06-22",10.96
"605","2015-06-23",10.8
"606","2015-06-24",10.76
"607","2015-06-25",10.5
"608","2015-06-26",10.58
"609","2015-06-29",10.31
"610","2015-06-30",10.34
"611","2015-07-01",10.33
"612","2015-07-02",10.46
"613","2015-07-06",10.6
"614","2015-07-07",10.56
"615","2015-07-08",10.49
"616","2015-07-09",10.85
"617","2015-07-10",10.99
"618","2015-07-13",10.98
"619","2015-07-14",10.76
"620","2015-07-15",10.72
"621","2015-07-16",10.75
"622","2015-07-17",10.88
"623","2015-07-20",10.87
"624","2015-07-21",10.84
"625","2015-07-22",10.75
"626","2015-07-23",10.33
"627","2015-07-24",10.01
"628","2015-07-27",9.75
"629","2015-07-28",9.53
"630","2015-07-29",9.61
"631","2015-07-30",9.76
"632","2015-07-31",10.03
"633","2015-08-03",9.97
"634","2015-08-04",9.84
"635","2015-08-05",10.06
"636","2015-08-06",9.95
"637","2015-08-07",9.94
"638","2015-08-10",9.93
"639","2015-08-11",9.9
"640","2015-08-12",9.68
"641","2015-08-13",9.65
"642","2015-08-14",9.61
"643","2015-08-17",9.55
"644","2015-08-18",9.395
"645","2015-08-19",9.35
"646","2015-08-20",9.57
"647","2015-08-21",9.5
"648","2015-08-24",9.01
"649","2015-08-25",9.2
"650","2015-08-26",9.555
"651","2015-08-27",9.34
"652","2015-08-28",9.16
"653","2015-08-31",9.13
"654","2015-09-01",9.08
"655","2015-09-02",9.13
"656","2015-09-03",9.04
"657","2015-09-04",9.09
"658","2015-09-08",9.24
"659","2015-09-09",9.32
"660","2015-09-10",9.15
"661","2015-09-11",9.14
"662","2015-09-14",9.03
"663","2015-09-15",9.07
"664","2015-09-16",9.26
"665","2015-09-17",9.21
"666","2015-09-18",9.48
"667","2015-09-21",9.28
"668","2015-09-22",9.31
"669","2015-09-23",9.3
"670","2015-09-24",9.32
"671","2015-09-25",9.29
"672","2015-09-28",9.04
"673","2015-09-29",9.07
"674","2015-09-30",9.18
"675","2015-10-01",9.32
"676","2015-10-02",9.11
"677","2015-10-05",9.23
"678","2015-10-06",9.18
"679","2015-10-07",9.16
"680","2015-10-08",9.28
"681","2015-10-09",9.3
"682","2015-10-12",9.35
"683","2015-10-13",9.34
"684","2015-10-14",9.33
"685","2015-10-15",9.3
"686","2015-10-16",9.49
"687","2015-10-19",9.49
"688","2015-10-20",9.535
"689","2015-10-21",9.525
"690","2015-10-22",9.59
"691","2015-10-23",9.44
"692","2015-10-26",9.4
"693","2015-10-27",9.35
"694","2015-10-28",9.17
"695","2015-10-29",9.2
"696","2015-10-30",9.2
"697","2015-11-02",9.22
"698","2015-11-03",9.26
"699","2015-11-04",9.41
"700","2015-11-05",9.52
"701","2015-11-06",9.45
"702","2015-11-09",9.18
"703","2015-11-10",9.245
"704","2015-11-11",9.24
"705","2015-11-12",9.28
"706","2015-11-13",9.05
"707","2015-11-16",9.07
"708","2015-11-17",9.05
"709","2015-11-18",9.04
"710","2015-11-19",9.13
"711","2015-11-20",9.16
"712","2015-11-23",9.16
"713","2015-11-24",9.21
"714","2015-11-25",9.23
"715","2015-11-27",9.33
"716","2015-11-30",9.41
"717","2015-12-01",9.27
"718","2015-12-02",9.23
"719","2015-12-03",9.25
"720","2015-12-04",9.22
"721","2015-12-07",9.16
"722","2015-12-08",9
"723","2015-12-09",9.11
"724","2015-12-10",9.13
"725","2015-12-11",8.56
"726","2015-12-14",8.49
"727","2015-12-15",8.58
"728","2015-12-16",8.63
"729","2015-12-17",8.385
"730","2015-12-18",8.3
"731","2015-12-21",8.25
"732","2015-12-22",8.31
"733","2015-12-23",8.46
"734","2015-12-24",8.462
"735","2015-12-28",8.6
"736","2015-12-29",8.61
"737","2015-12-30",8.52
"738","2015-12-31",8.65
"739","2016-01-04",8.58
"740","2016-01-05",8.66
"741","2016-01-06",8.59
"742","2016-01-07",8.37
"743","2016-01-08",8.32
"744","2016-01-11",8.2
"745","2016-01-12",8.1
"746","2016-01-13",7.89
"747","2016-01-14",7.86
"748","2016-01-15",7.6
"749","2016-01-19",7.47
"750","2016-01-20",7.15
"751","2016-01-21",7.015
"752","2016-01-22",7.44
"753","2016-01-25",7.46
"754","2016-01-26",7.57
"755","2016-01-27",7.65
"756","2016-01-28",7.57
"757","2016-01-29",7.42
"758","2016-02-01",7.75
"759","2016-02-02",7.74
"760","2016-02-03",7.98
"761","2016-02-04",8.16
"762","2016-02-05",8.19
"763","2016-02-08",7.96
"764","2016-02-09",7.83
"765","2016-02-10",7.67
"766","2016-02-11",7.72
"767","2016-02-12",7.79
"768","2016-02-16",7.855
"769","2016-02-17",7.88
"770","2016-02-18",8.05
"771","2016-02-19",8.33
"772","2016-02-22",8.39
"773","2016-02-23",8.24
"774","2016-02-24",8.48
"775","2016-02-25",8.49
"776","2016-02-26",8.37
"777","2016-02-29",8.5
"778","2016-03-01",8.6
"779","2016-03-02",8.61
"780","2016-03-03",8.65
"781","2016-03-04",8.61
"782","2016-03-07",8.69
"783","2016-03-08",8.71
"784","2016-03-09",8.81
"785","2016-03-10",8.82
"786","2016-03-11",8.93
"787","2016-03-14",9.02
"788","2016-03-15",9.01
"789","2016-03-16",9.24
"790","2016-03-17",9.41
"791","2016-03-18",9.47
"792","2016-03-21",9.68
"793","2016-03-22",9.94
"794","2016-03-23",9.76
"795","2016-03-24",9.82
"796","2016-03-28",9.69
"797","2016-03-29",9.89
"798","2016-03-30",9.79
"799","2016-03-31",10.07
"800","2016-04-01",9.93
"801","2016-04-04",9.86
"802","2016-04-05",9.71
"803","2016-04-06",9.74
"804","2016-04-07",9.98
"805","2016-04-08",9.99
"806","2016-04-11",10.08
"807","2016-04-12",10.03
"808","2016-04-13",10.06
"809","2016-04-14",10.1
"810","2016-04-15",10.03
"811","2016-04-18",10.31
"812","2016-04-19",10.34
"813","2016-04-20",10.22
"814","2016-04-21",10.26
"815","2016-04-22",10.3
"816","2016-04-25",10.28
"817","2016-04-26",10.36
"818","2016-04-27",10.57
"819","2016-04-28",10.49
"820","2016-04-29",10.37
"821","2016-05-02",10.38
"822","2016-05-03",10.22
"823","2016-05-04",10
"824","2016-05-05",10.29
"825","2016-05-06",10.61
"826","2016-05-09",10.61
"827","2016-05-10",10.55
"828","2016-05-11",10.56
"829","2016-05-12",10.66
"830","2016-05-13",10.68
"831","2016-05-16",10.87
"832","2016-05-17",10.78
"833","2016-05-18",10.46
"834","2016-05-19",10.1
"835","2016-05-20",10.24
"836","2016-05-23",10.24
"837","2016-05-24",10.23
"838","2016-05-25",10.03
"839","2016-05-26",10.11
"840","2016-05-27",10.13
"841","2016-05-31",10.23
"842","2016-06-01",10.21
"843","2016-06-02",10.16
"844","2016-06-03",10.37
"845","2016-06-06",10.54
"846","2016-06-07",10.52
"847","2016-06-08",10.7
"848","2016-06-09",10.66
"849","2016-06-10",10.84
"850","2016-06-13",10.47
"851","2016-06-14",10.31
"852","2016-06-15",10.28
"853","2016-06-16",10.33
"854","2016-06-17",10.22
"855","2016-06-20",10.39
"856","2016-06-21",10.26
"857","2016-06-22",10.39
"858","2016-06-23",10.52
"859","2016-06-24",10.71
"860","2016-06-27",10.49
"861","2016-06-28",10.71
"862","2016-06-29",10.87
"863","2016-06-30",11.06
"864","2016-07-01",11.3
"865","2016-07-05",11.42
"866","2016-07-06",11.35
"867","2016-07-07",11.23
"868","2016-07-08",11.27
"869","2016-07-11",11.1
"870","2016-07-12",11.09
"871","2016-07-13",11.09
"872","2016-07-14",11.01
"873","2016-07-15",11.09
"874","2016-07-18",11.27
"875","2016-07-19",11.37
"876","2016-07-20",11.22
"877","2016-07-21",11.12
"878","2016-07-22",11.22
"879","2016-07-25",11.24
"880","2016-07-26",11.18
"881","2016-07-27",11.13
"882","2016-07-28",11.21
"883","2016-07-29",11.48
"884","2016-08-01",11.46
"885","2016-08-02",11.33
"886","2016-08-03",11.42
"887","2016-08-04",11.36
"888","2016-08-05",11.38
"889","2016-08-08",11.38
"890","2016-08-09",11.42
"891","2016-08-10",11.28
"892","2016-08-11",11.46
"893","2016-08-12",11.47
"894","2016-08-15",11.23
"895","2016-08-16",11.06
"896","2016-08-17",11.47
"897","2016-08-18",11.31
"898","2016-08-19",11.21
"899","2016-08-22",11.08
"900","2016-08-23",11.22
"901","2016-08-24",11.11
"902","2016-08-25",11.28
"903","2016-08-26",11.21
"904","2016-08-29",11.74
"905","2016-08-30",11.78
"906","2016-08-31",11.71
"907","2016-09-01",11.6
"908","2016-09-02",11.73
"909","2016-09-06",11.88
"910","2016-09-07",11.89
"911","2016-09-08",11.73
"912","2016-09-09",11.27
"913","2016-09-12",11.53
"914","2016-09-13",11.21
"915","2016-09-14",11.18
"916","2016-09-15",11.19
"917","2016-09-16",11.11
"918","2016-09-19",11.29
"919","2016-09-20",11.3
"920","2016-09-21",11.25
"921","2016-09-22",11.3
"922","2016-09-23",11.33
"923","2016-09-26",11.13
"924","2016-09-27",10.97
"925","2016-09-28",10.8
"926","2016-09-29",10.63
"927","2016-09-30",10.59
"928","2016-10-03",10.35
"929","2016-10-04",10
"930","2016-10-05",9.88
"931","2016-10-06",10.13
"932","2016-10-07",10.12
"933","2016-10-10",10.41
"934","2016-10-11",10.33
"935","2016-10-12",10.39
"936","2016-10-13",10.4
"937","2016-10-14",10.25
"938","2016-10-17",10.36
"939","2016-10-18",10.64
"940","2016-10-19",10.65
"941","2016-10-20",10.77
"942","2016-10-21",10.92
"943","2016-10-24",10.675
"944","2016-10-25",10.67
"945","2016-10-26",10.48
"946","2016-10-27",10.25
"947","2016-10-28",10.33
"948","2016-10-31",10.48
"949","2016-11-01",10.3
"950","2016-11-02",10.3
"951","2016-11-03",10.27
"952","2016-11-04",10.15
"953","2016-11-07",10.13
"954","2016-11-08",9.78
"955","2016-11-09",10.18
"956","2016-11-10",10.35
"957","2016-11-11",10.37
"958","2016-11-14",10.6
"959","2016-11-15",10.65
"960","2016-11-16",10.93
"961","2016-11-17",11.04
"962","2016-11-18",11.02
"963","2016-11-21",10.93
"964","2016-11-22",11.08
"965","2016-11-23",11.07
"966","2016-11-25",11.14
"967","2016-11-28",11.1
"968","2016-11-29",11.04
"969","2016-11-30",10.91
"970","2016-12-01",10.78
"971","2016-12-02",10.72
"972","2016-12-05",10.74
"973","2016-12-06",10.83
"974","2016-12-07",10.86
"975","2016-12-08",10.9
"976","2016-12-09",10.98
"977","2016-12-12",10.9
"978","2016-12-13",10.81
"979","2016-12-14",10.79
"980","2016-12-15",10.53
"981","2016-12-16",10.82
"982","2016-12-19",11.04
"983","2016-12-20",10.87
"984","2016-12-21",10.91
"985","2016-12-22",11.06
"986","2016-12-23",10.94
"987","2016-12-27",10.92
"988","2016-12-28",11.07
"989","2016-12-29",11.1
"990","2016-12-30",11.24
"991","2017-01-03",11.25
"992","2017-01-04",11.29
"993","2017-01-05",11.06
"994","2017-01-06",11.28
"995","2017-01-09",11.16
"996","2017-01-10",11.15
"997","2017-01-11",11.43
"998","2017-01-12",11.55
