"","date","PME"
"212","2012-06-04",9.67
"213","2012-06-05",9.7
"214","2012-06-06",9.74
"215","2012-06-07",9.74
"216","2012-06-08",9.74
"217","2012-06-11",9.74
"218","2012-06-12",9.74
"219","2012-06-13",9.74
"220","2012-06-14",9.72
"221","2012-06-15",9.72
"222","2012-06-18",9.72
"223","2012-06-19",9.72
"224","2012-06-20",9.72
"225","2012-06-21",9.8
"226","2012-06-22",9.8
"227","2012-06-25",9.8
"228","2012-06-26",9.8
"229","2012-06-27",9.8
"230","2012-06-28",9.8
"231","2012-06-29",9.8
"232","2012-07-02",9.8
"233","2012-07-03",9.8
"234","2012-07-05",9.8
"235","2012-07-06",9.7
"236","2012-07-09",9.7
"237","2012-07-10",9.7
"238","2012-07-11",9.75
"239","2012-07-12",9.75
"240","2012-07-13",9.75
"241","2012-07-16",9.39
"242","2012-07-17",9.7
"243","2012-07-18",9.7
"244","2012-07-19",9.79
"245","2012-07-20",9.85
"246","2012-07-23",9.85
"247","2012-07-24",9.85
"248","2012-07-25",9.86
"249","2012-07-26",9.9
"250","2012-07-27",9.9
"251","2012-07-30",9.9
"252","2012-07-31",9.9
"253","2012-08-01",9.9
"254","2012-08-02",9.9
"255","2012-08-03",9.9
"256","2012-08-06",9.9
"257","2012-08-07",9.9
"258","2012-08-08",9.9
"259","2012-08-09",9.9
"260","2012-08-10",9.9
"261","2012-08-13",9.9
"262","2012-08-14",9.9
"263","2012-08-15",9.89
"264","2012-08-16",9.89
"265","2012-08-17",9.89
"266","2012-08-20",9.89
"267","2012-08-21",9.89
"268","2012-08-22",9.89
"269","2012-08-23",9.89
"270","2012-08-24",9.89
"271","2012-08-27",9.89
"272","2012-08-28",9.89
"273","2012-08-29",9.89
"274","2012-08-30",9.89
"275","2012-08-31",9.89
"276","2012-09-04",9.89
"277","2012-09-05",9.88
"278","2012-09-06",9.72
"279","2012-09-07",9.72
"280","2012-09-10",10.36
"281","2012-09-11",10.36
"282","2012-09-12",10.36
"283","2012-09-13",10.36
"284","2012-09-14",10.36
"285","2012-09-17",10.36
"286","2012-09-18",10.36
"287","2012-09-19",10.36
"288","2012-09-20",10.36
"289","2012-09-21",10.36
"290","2012-09-24",10.36
"291","2012-09-25",10.36
"292","2012-09-26",10.36
"293","2012-09-27",10.36
"294","2012-09-28",10.36
"295","2012-10-01",10.36
"296","2012-10-02",10.36
"297","2012-10-03",10.36
"298","2012-10-04",10.36
"299","2012-10-05",10.36
"300","2012-10-08",10.36
"301","2012-10-09",10.36
"302","2012-10-10",9.82
"303","2012-10-11",9.91
"304","2012-10-12",9.91
"305","2012-10-15",9.91
"306","2012-10-16",9.91
"307","2012-10-17",9.91
"308","2012-10-18",9.91
"309","2012-10-19",9.91
"310","2012-10-22",9.91
"311","2012-10-23",9.91
"312","2012-10-24",9.92
"313","2012-10-25",9.91
"314","2012-10-26",9.91
"315","2012-10-31",9.91
"316","2012-11-01",9.91
"317","2012-11-02",9.91
"318","2012-11-05",9.91
"319","2012-11-06",9.91
"320","2012-11-07",9.91
"321","2012-11-08",9.91
"322","2012-11-09",9.91
"323","2012-11-12",9.91
"324","2012-11-13",9.91
"325","2012-11-14",9.91
"326","2012-11-15",9.91
"327","2012-11-16",9.91
"328","2012-11-19",9.91
"329","2012-11-20",9.91
"330","2012-11-21",9.91
"331","2012-11-23",9.91
"332","2012-11-26",9.91
"333","2012-11-27",9.91
"334","2012-11-28",9.92
"335","2012-11-29",9.92
"336","2012-11-30",9.92
"337","2012-12-03",9.92
"338","2012-12-04",9.92
"339","2012-12-05",9.92
"340","2012-12-06",9.92
"341","2012-12-07",9.98
"342","2012-12-10",10
"343","2012-12-11",9.94
"344","2012-12-12",9.94
"345","2012-12-13",9.92
"346","2012-12-14",9.93
"347","2012-12-17",9.95
"348","2012-12-18",9.95
"349","2012-12-19",9.95
"350","2012-12-20",9.98
"351","2012-12-21",9.98
"352","2012-12-24",9.94
"353","2012-12-26",10.03
"354","2012-12-27",10.03
"355","2012-12-28",10.03
"356","2012-12-31",10.03
"357","2013-01-02",10.03
"358","2013-01-03",9.99
"359","2013-01-04",10.03
"360","2013-01-07",10.03
"361","2013-01-08",10.03
"362","2013-01-09",10.03
"363","2013-01-10",10.03
"364","2013-01-11",10.03
"365","2013-01-14",10.03
"366","2013-01-15",10
"367","2013-01-16",10
"368","2013-01-17",10
"369","2013-01-18",10.05
"370","2013-01-22",10.01
"371","2013-01-23",10.01
"372","2013-01-24",10.01
"373","2013-01-25",10.01
"374","2013-01-28",10.03
"375","2013-01-29",10.03
"376","2013-01-30",10.05
"377","2013-01-31",10.05
"378","2013-02-01",10.05
"379","2013-02-04",10.05
"380","2013-02-05",10.05
"381","2013-02-06",10.05
"382","2013-02-07",10.05
"383","2013-02-08",10.05
"384","2013-02-11",10.05
"385","2013-02-12",9.45
"386","2013-02-13",9
"387","2013-02-14",10.04
"388","2013-02-15",10.05
"389","2013-02-19",10
"390","2013-02-20",10
"391","2013-02-21",10
"392","2013-02-22",10.01
"393","2013-02-25",10.01
"394","2013-02-26",10.08
"395","2013-02-27",10.08
"396","2013-02-28",10.08
"397","2013-03-01",10.08
"398","2013-03-04",10.08
"399","2013-03-05",10.08
"400","2013-03-06",10.08
"401","2013-03-07",10.08
"402","2013-03-08",10.08
"403","2013-03-11",10.08
"404","2013-03-12",10.08
"405","2013-03-13",10.08
"406","2013-03-14",10.08
"407","2013-03-15",10.08
"408","2013-03-18",10.12
"409","2013-03-19",10.12
"410","2013-03-20",10.12
"411","2013-03-21",10.12
"412","2013-03-22",10.12
"413","2013-03-25",10.12
"414","2013-03-26",10.12
"415","2013-03-27",10.12
"416","2013-03-28",10.12
"417","2013-04-01",10.12
"418","2013-04-02",10.12
"419","2013-04-03",10.12
"420","2013-04-04",10.12
"421","2013-04-05",10.12
"422","2013-04-08",10.12
"423","2013-04-09",10.12
"424","2013-04-10",10.1
"425","2013-04-11",10.1
"426","2013-04-12",10.1
"427","2013-04-15",10.1
"428","2013-04-16",10.1
"429","2013-04-17",10.1
"430","2013-04-18",10.1
"431","2013-04-19",10.1
"432","2013-04-22",10.1
"433","2013-04-23",10.1
"434","2013-04-24",10.1
"435","2013-04-25",10.1
"436","2013-04-26",10.1
"437","2013-04-29",10.1
"438","2013-04-30",10.1
"439","2013-05-01",10.1
"440","2013-05-02",10.1
"441","2013-05-03",10.1
"442","2013-05-06",10.1
"443","2013-05-07",10.1
"444","2013-05-08",10.1
"445","2013-05-09",10.1
"446","2013-05-10",10.1
"447","2013-05-13",10.1
"448","2013-05-14",10.1
"449","2013-05-15",10.1
"450","2013-05-16",10.1
"451","2013-05-17",10.1
"452","2013-05-20",10.1
"453","2013-05-21",10.1
"454","2013-05-22",10.1
"455","2013-05-23",10.1
"456","2013-05-24",10.1
"457","2013-05-28",10.1
"458","2013-05-29",10.1
"459","2013-05-30",10.1
"460","2013-05-31",10.1
"461","2013-06-03",10.1
"462","2013-06-04",10.1
"463","2013-06-05",10.1
"464","2013-06-06",10.1
"465","2013-06-07",6
"466","2013-06-10",5.89
"467","2013-06-11",5.89
"468","2013-06-12",5.89
"469","2013-06-13",7
"470","2013-06-14",7.8
"471","2013-06-17",8.49
"472","2013-06-18",7.61
"473","2013-06-19",7.61
"474","2013-06-20",3.85
"475","2013-06-21",3.52
"476","2013-06-24",3.58
"477","2013-06-25",3.5
"478","2013-06-26",3.5
"479","2013-06-27",3.49
"480","2013-06-28",4.2
"481","2013-07-01",3.89
"482","2013-07-02",3.84
"483","2013-07-03",3.64
"484","2013-07-05",3.67
"485","2013-07-08",3.2
"486","2013-07-09",3.49
"487","2013-07-10",3
"488","2013-07-11",3.08
"489","2013-07-12",3
"490","2013-07-15",3.07
"491","2013-07-16",3.05
"492","2013-07-17",2.98
"493","2013-07-18",2.9
"494","2013-07-19",2.57
"495","2013-07-22",2.52
"496","2013-07-23",2.44
"497","2013-07-24",2.19
"498","2013-07-25",2.05
"499","2013-07-26",1.9
"500","2013-07-29",1.69
"501","2013-07-30",1.53
"502","2013-07-31",1.73
"503","2013-08-01",1.77
"504","2013-08-02",1.83
"505","2013-08-05",1.75
"506","2013-08-06",1.48
"507","2013-08-07",1.5
"508","2013-08-08",1.62
"509","2013-08-09",1.78
"510","2013-08-12",1.67
"511","2013-08-13",1.71
"512","2013-08-14",1.7
"513","2013-08-15",1.75
"514","2013-08-16",1.69
"515","2013-08-19",1.57
"516","2013-08-20",1.49
"517","2013-08-21",1.48
"518","2013-08-22",1.5
"519","2013-08-23",1.49
"520","2013-08-26",1.49
"521","2013-08-27",1.47
"522","2013-08-28",1.47
"523","2013-08-29",1.69
"524","2013-08-30",1.48
"525","2013-09-03",1.55
"526","2013-09-04",1.53
"527","2013-09-05",1.56
"528","2013-09-06",1.52
"529","2013-09-09",1.6
"530","2013-09-10",1.49
"531","2013-09-11",1.46
"532","2013-09-12",1.44
"533","2013-09-13",1.5
"534","2013-09-16",1.52
"535","2013-09-17",1.59
"536","2013-09-18",1.55
"537","2013-09-19",1.49
"538","2013-09-20",1.5
"539","2013-09-23",1.52
"540","2013-09-24",1.46
"541","2013-09-25",1.49
"542","2013-09-26",1.49
"543","2013-09-27",2.38
"544","2013-09-30",2.03
"545","2013-10-01",1.9
"546","2013-10-02",2.03
"547","2013-10-03",1.96
"548","2013-10-04",1.81
"549","2013-10-07",2
"550","2013-10-08",2
"551","2013-10-09",2.02
"552","2013-10-10",1.92
"553","2013-10-11",2.1
"554","2013-10-14",2.39
"555","2013-10-15",2.68
"556","2013-10-16",2.57
"557","2013-10-17",2.63
"558","2013-10-18",2.64
"559","2013-10-21",2.5
"560","2013-10-22",2.52
"561","2013-10-23",2.49
"562","2013-10-24",2.28
"563","2013-10-25",2.35
"564","2013-10-28",2.58
"565","2013-10-29",2.85
"566","2013-10-30",2.8
"567","2013-10-31",2.75
"568","2013-11-01",2.85
"569","2013-11-04",2.8
"570","2013-11-05",3.09
"571","2013-11-06",3.04
"572","2013-11-07",2.92
"573","2013-11-08",3.09
"574","2013-11-11",2.99
"575","2013-11-12",3
"576","2013-11-13",3.09
"577","2013-11-14",2.9
"578","2013-11-15",2.64
"579","2013-11-18",2.83
"580","2013-11-19",3
"581","2013-11-20",3.05
"582","2013-11-21",3.09
"583","2013-11-22",3.06
"584","2013-11-25",3
"585","2013-11-26",2.94
"586","2013-11-27",3.09
"587","2013-11-29",3.25
"588","2013-12-02",3.68
"589","2013-12-03",3.67
"590","2013-12-04",3.97
"591","2013-12-05",3.82
"592","2013-12-06",3.74
"593","2013-12-09",3.77
"594","2013-12-10",3.85
"595","2013-12-11",3.77
"596","2013-12-12",3.64
"597","2013-12-13",3.8
"598","2013-12-16",3.69
"599","2013-12-17",3.64
"600","2013-12-18",3.7
"601","2013-12-19",3.61
"602","2013-12-20",3.55
"603","2013-12-23",3.28
"604","2013-12-24",3.34
"605","2013-12-26",3.4
"606","2013-12-27",3.38
"607","2013-12-30",3.18
"608","2013-12-31",3.17
"609","2014-01-02",3
"610","2014-01-03",3.49
"611","2014-01-06",3.35
"612","2014-01-07",3.38
"613","2014-01-08",3.45
"614","2014-01-09",3.44
"615","2014-01-10",3.28
"616","2014-01-13",3.2
"617","2014-01-14",3.2
"618","2014-01-15",3.41
"619","2014-01-16",3.31
"620","2014-01-17",3.18
"621","2014-01-21",3.4
"622","2014-01-22",3.19
"623","2014-01-23",3.18
"624","2014-01-24",3.17
"625","2014-01-27",3.18
"626","2014-01-28",3.22
"627","2014-01-29",3.21
"628","2014-01-30",3.15
"629","2014-01-31",3
"630","2014-02-03",2.99
"631","2014-02-04",2.97
"632","2014-02-05",2.95
"633","2014-02-06",2.88
"634","2014-02-07",2.95
"635","2014-02-10",2.9
"636","2014-02-11",2.97
"637","2014-02-12",2.9
"638","2014-02-13",2.89
"639","2014-02-14",2.86
"640","2014-02-18",2.85
"641","2014-02-19",2.8
"642","2014-02-20",3
"643","2014-02-21",3.07
"644","2014-02-24",3.13
"645","2014-02-25",3.09
"646","2014-02-26",3.09
"647","2014-02-27",3.15
"648","2014-02-28",3.18
"649","2014-03-03",3.1
"650","2014-03-04",3.04
"651","2014-03-05",3.14
"652","2014-03-06",3.09
"653","2014-03-07",3.11
"654","2014-03-10",3
"655","2014-03-11",3.53
"656","2014-03-12",4.15
"657","2014-03-13",4.08
"658","2014-03-14",4.03
"659","2014-03-17",4
"660","2014-03-18",3.88
"661","2014-03-19",3.74
"662","2014-03-20",3.65
"663","2014-03-21",3.57
"664","2014-03-24",3.7
"665","2014-03-25",3.6
"666","2014-03-26",3.53
"667","2014-03-27",3.59
"668","2014-03-28",3.31
"669","2014-03-31",3.48
"670","2014-04-01",3.97
"671","2014-04-02",3.84
"672","2014-04-03",3.73
"673","2014-04-04",3.55
"674","2014-04-07",3.45
"675","2014-04-08",3.49
"676","2014-04-09",3.47
"677","2014-04-10",3.55
"678","2014-04-11",3.5
"679","2014-04-14",3.43
"680","2014-04-15",3.45
"681","2014-04-16",3.34
"682","2014-04-17",3.36
"683","2014-04-21",3.31
"684","2014-04-22",3.54
"685","2014-04-23",3.35
"686","2014-04-24",3.28
"687","2014-04-25",3.24
"688","2014-04-28",2.96
"689","2014-04-29",3.04
"690","2014-04-30",3.07
"691","2014-05-01",3.03
"692","2014-05-02",2.9
"693","2014-05-05",3.02
"694","2014-05-06",3.35
"695","2014-05-07",3.34
"696","2014-05-08",3.38
"697","2014-05-09",3.1
"698","2014-05-12",3.11
"699","2014-05-13",3.33
"700","2014-05-14",3.1
"701","2014-05-15",3.1
"702","2014-05-16",3.12
"703","2014-05-19",3.03
"704","2014-05-20",2.92
"705","2014-05-21",3.06
"706","2014-05-22",2.98
"707","2014-05-23",3.19
"708","2014-05-27",3.29
"709","2014-05-28",3.19
"710","2014-05-29",3.32
"711","2014-05-30",3.27
"712","2014-06-02",3.27
"713","2014-06-03",3.22
"714","2014-06-04",3.22
"715","2014-06-05",3.13
"716","2014-06-06",3.12
"717","2014-06-09",3.08
"718","2014-06-10",3.1
"719","2014-06-11",3.1
"720","2014-06-12",3.31
"721","2014-06-13",2.47
"722","2014-06-16",2.83
"723","2014-06-17",2.84
"724","2014-06-18",2.62
"725","2014-06-19",2.62
"726","2014-06-20",2.61
"727","2014-06-23",2.74
"728","2014-06-24",2.57
"729","2014-06-25",2.82
"730","2014-06-26",2.57
"731","2014-06-27",2.51
"732","2014-06-30",2.56
"733","2014-07-01",2.6
"734","2014-07-02",2.68
"735","2014-07-03",2.56
"736","2014-07-07",2.54
"737","2014-07-08",2.45
"738","2014-07-09",2.55
"739","2014-07-10",2.59
"740","2014-07-11",2.69
"741","2014-07-14",2.6
"742","2014-07-15",2.6
"743","2014-07-16",2.53
"744","2014-07-17",2.4
"745","2014-07-18",2.45
"746","2014-07-21",2.4
"747","2014-07-22",2.41
"748","2014-07-23",2.39
"749","2014-07-24",2.44
"750","2014-07-25",2.44
"751","2014-07-28",2.58
"752","2014-07-29",2.56
"753","2014-07-30",2.53
"754","2014-07-31",2.53
"755","2014-08-01",2.45
"756","2014-08-04",2.5
"757","2014-08-05",2.4
"758","2014-08-06",2.38
"759","2014-08-07",2.2
"760","2014-08-08",2.04
"761","2014-08-11",2.16
"762","2014-08-12",2.39
"763","2014-08-13",2.35
"764","2014-08-14",2.33
"765","2014-08-15",2.25
"766","2014-08-18",2.13
"767","2014-08-19",2.23
"768","2014-08-20",2.38
"769","2014-08-21",2.45
"770","2014-08-22",2.47
"771","2014-08-25",2.48
"772","2014-08-26",2.42
"773","2014-08-27",2.36
"774","2014-08-28",2.43
"775","2014-08-29",2.3
"776","2014-09-02",2.28
"777","2014-09-03",2.25
"778","2014-09-04",2.25
"779","2014-09-05",2.17
"780","2014-09-08",2.24
"781","2014-09-09",2.18
"782","2014-09-10",2.19
"783","2014-09-11",2.22
"784","2014-09-12",2.3
"785","2014-09-15",2.25
"786","2014-09-16",2.26
"787","2014-09-17",2.16
"788","2014-09-18",2.2
"789","2014-09-19",2.15
"790","2014-09-22",2.18
"791","2014-09-23",2.17
"792","2014-09-24",2.23
"793","2014-09-25",2.16
"794","2014-09-26",2.21
"795","2014-09-29",2.2
"796","2014-09-30",2.26
"797","2014-10-01",2.15
"798","2014-10-02",2.14
"799","2014-10-03",2.15
"800","2014-10-06",2.09
"801","2014-10-07",1.95
"802","2014-10-08",2.04
"803","2014-10-09",2.06
"804","2014-10-10",1.83
"805","2014-10-13",1.68
"806","2014-10-14",1.68
"807","2014-10-15",1.71
"808","2014-10-16",1.75
"809","2014-10-17",1.64
"810","2014-10-20",1.64
"811","2014-10-21",1.62
"812","2014-10-22",1.53
"813","2014-10-23",1.54
"814","2014-10-24",1.61
"815","2014-10-27",1.56
"816","2014-10-28",1.45
"817","2014-10-29",1.43
"818","2014-10-30",1.4
"819","2014-10-31",1.41
"820","2014-11-03",1.39
"821","2014-11-04",1.38
"822","2014-11-05",1.39
"823","2014-11-06",1.29
"824","2014-11-07",1.2
"825","2014-11-10",1.19
"826","2014-11-11",1.27
"827","2014-11-12",1.3
"828","2014-11-13",1.33
"829","2014-11-14",1.33
"830","2014-11-17",1.27
"831","2014-11-18",1.3
"832","2014-11-19",1.3
"833","2014-11-20",1.02
"834","2014-11-21",1.12
"835","2014-11-24",1.12
"836","2014-11-25",1.11
"837","2014-11-26",1.12
"838","2014-11-28",1.2
"839","2014-12-01",1.29
"840","2014-12-02",1.33
"841","2014-12-03",1.54
"842","2014-12-04",1.66
"843","2014-12-05",1.67
"844","2014-12-08",1.69
"845","2014-12-09",1.5
"846","2014-12-10",1.48
"847","2014-12-11",1.52
"848","2014-12-12",1.65
"849","2014-12-15",1.65
"850","2014-12-16",1.58
"851","2014-12-17",1.57
"852","2014-12-18",1.45
"853","2014-12-19",1.49
"854","2014-12-22",1.56
"855","2014-12-23",1.9
"856","2014-12-24",2
"857","2014-12-26",2.36
"858","2014-12-29",2.86
"859","2014-12-30",2.95
"860","2014-12-31",2.78
"861","2015-01-02",2.74
"862","2015-01-05",2.64
"863","2015-01-06",2.37
"864","2015-01-07",2.43
"865","2015-01-08",2.43
"866","2015-01-09",2.41
"867","2015-01-12",2.47
"868","2015-01-13",2.63
"869","2015-01-14",2.77
"870","2015-01-15",2.88
"871","2015-01-16",2.78
"872","2015-01-20",2.64
"873","2015-01-21",2.58
"874","2015-01-22",2.68
"875","2015-01-23",2.68
"876","2015-01-26",2.63
"877","2015-01-27",2.62
"878","2015-01-28",2.68
"879","2015-01-29",2.63
"880","2015-01-30",2.57
"881","2015-02-02",2.58
"882","2015-02-03",2.64
"883","2015-02-04",2.98
"884","2015-02-05",2.93
"885","2015-02-06",3.13
"886","2015-02-09",3.2
"887","2015-02-10",2.98
"888","2015-02-11",2.98
"889","2015-02-12",2.49
"890","2015-02-13",2.42
"891","2015-02-17",2.36
"892","2015-02-18",2.38
"893","2015-02-19",2.41
"894","2015-02-20",2.51
"895","2015-02-23",2.65
"896","2015-02-24",2.74
"897","2015-02-25",2.64
"898","2015-02-26",2.55
"899","2015-02-27",2.63
"900","2015-03-02",2.58
"901","2015-03-03",2.55
"902","2015-03-04",2.58
"903","2015-03-05",2.55
"904","2015-03-06",2.52
"905","2015-03-09",2.74
"906","2015-03-10",2.66
"907","2015-03-11",2.55
"908","2015-03-12",2.43
"909","2015-03-13",2.43
"910","2015-03-16",2.53
"911","2015-03-17",2.49
"912","2015-03-18",2.46
"913","2015-03-19",2.41
"914","2015-03-20",2.41
"915","2015-03-23",2.42
"916","2015-03-24",2.36
"917","2015-03-25",2.12
"918","2015-03-26",2.14
"919","2015-03-27",2.09
"920","2015-03-30",1.87
"921","2015-03-31",2.01
"922","2015-04-01",2.01
"923","2015-04-02",2.11
"924","2015-04-06",2.15
"925","2015-04-07",1.94
"926","2015-04-08",2.01
"927","2015-04-09",2
"928","2015-04-10",1.85
"929","2015-04-13",2.04
"930","2015-04-14",2.01
"931","2015-04-15",2.03
"932","2015-04-16",1.96
"933","2015-04-17",2
"934","2015-04-20",2.03
"935","2015-04-21",2
"936","2015-04-22",1.88
"937","2015-04-23",1.94
"938","2015-04-24",1.88
"939","2015-04-27",1.92
"940","2015-04-28",1.88
"941","2015-04-29",1.88
"942","2015-04-30",2.12
"943","2015-05-01",2.11
"944","2015-05-04",1.97
"945","2015-05-05",1.97
"946","2015-05-06",1.96
"947","2015-05-07",1.85
"948","2015-05-08",1.8
"949","2015-05-11",1.85
"950","2015-05-12",1.74
"951","2015-05-13",1.75
"952","2015-05-14",1.77
"953","2015-05-15",1.76
"954","2015-05-18",1.82
"955","2015-05-19",1.78
"956","2015-05-20",1.76
"957","2015-05-21",1.75
"958","2015-05-22",1.73
"959","2015-05-26",1.7
"960","2015-05-27",1.7
"961","2015-05-28",1.71
"962","2015-05-29",1.84
"963","2015-06-01",1.78
"964","2015-06-02",1.8
"965","2015-06-03",1.78
"966","2015-06-04",1.71
"967","2015-06-05",1.71
"968","2015-06-08",1.76
"969","2015-06-09",1.78
"970","2015-06-10",1.79
"971","2015-06-11",1.8
"972","2015-06-12",1.8
"973","2015-06-15",1.85
"974","2015-06-16",1.85
"975","2015-06-17",1.74
"976","2015-06-18",1.77
"977","2015-06-19",1.71
"978","2015-06-22",1.74
"979","2015-06-23",1.75
"980","2015-06-24",1.75
"981","2015-06-25",1.71
"982","2015-06-26",1.79
"983","2015-06-29",1.7
"984","2015-06-30",1.72
"985","2015-07-01",1.75
"986","2015-07-02",1.75
"987","2015-07-06",1.65
"988","2015-07-07",1.7
"989","2015-07-08",1.54
"990","2015-07-09",1.64
"991","2015-07-10",1.64
"992","2015-07-13",1.68
"993","2015-07-14",1.68
"994","2015-07-15",1.62
"995","2015-07-16",1.66
"996","2015-07-17",1.66
"997","2015-07-20",1.63
"998","2015-07-21",1.6
"999","2015-07-22",1.58
"1000","2015-07-23",1.58
"1001","2015-07-24",1.47
"1002","2015-07-27",1.45
