"","date","RIVE"
"211","2010-07-08",9
"212","2010-07-09",9
"213","2010-07-12",9
"214","2010-07-13",9
"215","2010-07-14",9
"216","2010-07-15",9
"217","2010-07-16",9
"218","2010-07-19",9
"219","2010-07-20",9
"220","2010-07-21",9
"221","2010-07-22",9
"222","2010-07-23",8.75
"223","2010-07-26",9
"224","2010-07-27",9
"225","2010-07-28",9
"226","2010-07-29",9
"227","2010-07-30",9
"228","2010-08-02",9
"229","2010-08-03",9
"230","2010-08-04",9
"231","2010-08-05",9
"232","2010-08-06",9
"233","2010-08-09",9
"234","2010-08-10",9
"235","2010-08-11",9
"236","2010-08-12",9
"237","2010-08-13",9
"238","2010-08-16",9
"239","2010-08-17",9
"240","2010-08-18",9
"241","2010-08-19",9
"242","2010-08-20",9
"243","2010-08-23",9
"244","2010-08-24",9.45
"245","2010-08-25",9.45
"246","2010-08-26",9.45
"247","2010-08-27",9.45
"248","2010-08-30",9.5
"249","2010-08-31",9.5
"250","2010-09-01",9.5
"251","2010-09-02",9.5
"252","2010-09-03",9.68
"253","2010-09-07",9.68
"254","2010-09-08",9.68
"255","2010-09-09",9.68
"256","2010-09-10",9.68
"257","2010-09-13",9.25
"258","2010-09-14",9.65
"259","2010-09-15",10.05
"260","2010-09-16",10.95
"261","2010-09-17",10.95
"262","2010-09-20",10.9
"263","2010-09-21",10.3
"264","2010-09-22",10.3
"265","2010-09-23",10.3
"266","2010-09-24",10.3
"267","2010-09-27",10.3
"268","2010-09-28",10.3
"269","2010-09-29",10
"270","2010-09-30",10
"271","2010-10-01",10
"272","2010-10-04",10
"273","2010-10-05",10
"274","2010-10-06",10
"275","2010-10-07",10
"276","2010-10-08",10
"277","2010-10-11",10
"278","2010-10-12",10
"279","2010-10-13",10
"280","2010-10-14",10
"281","2010-10-15",10
"282","2010-10-18",10
"283","2010-10-19",10
"284","2010-10-20",10
"285","2010-10-21",10
"286","2010-10-22",10
"287","2010-10-25",9.75
"288","2010-10-26",9.75
"289","2010-10-27",9.75
"290","2010-10-28",9.75
"291","2010-10-29",9.75
"292","2010-11-01",9.75
"293","2010-11-02",9.75
"294","2010-11-03",9.75
"295","2010-11-04",9.75
"296","2010-11-05",9.75
"297","2010-11-08",9.75
"298","2010-11-09",9.8
"299","2010-11-10",9.8
"300","2010-11-11",9.8
"301","2010-11-12",9.8
"302","2010-11-15",10.75
"303","2010-11-16",10.5
"304","2010-11-17",10.5
"305","2010-11-18",10.5
"306","2010-11-19",10.5
"307","2010-11-22",10.5
"308","2010-11-23",10.5
"309","2010-11-24",9.9
"310","2010-11-26",9.9
"311","2010-11-29",9.9
"312","2010-11-30",9.9
"313","2010-12-01",10.25
"314","2010-12-02",10.25
"315","2010-12-03",10.25
"316","2010-12-06",10.25
"317","2010-12-07",10.9
"318","2010-12-08",10.9
"319","2010-12-09",10.9
"320","2010-12-10",10.9
"321","2010-12-13",10.9
"322","2010-12-14",10.9
"323","2010-12-15",10.9
"324","2010-12-16",10.9
"325","2010-12-17",10.9
"326","2010-12-20",10.9
"327","2010-12-21",10.9
"328","2010-12-22",10.5
"329","2010-12-23",10.5
"330","2010-12-27",10.5
"331","2010-12-28",10.5
"332","2010-12-29",10.5
"333","2010-12-30",10.89
"334","2010-12-31",10.89
"335","2011-01-03",10.89
"336","2011-01-04",10.89
"337","2011-01-05",10.89
"338","2011-01-06",10.89
"339","2011-01-07",10.89
"340","2011-01-10",10.89
"341","2011-01-11",10.9
"342","2011-01-12",10.9
"343","2011-01-13",10.9
"344","2011-01-14",10.9
"345","2011-01-18",10.9
"346","2011-01-19",10.9
"347","2011-01-20",10.9
"348","2011-01-21",10.9
"349","2011-01-24",10.9
"350","2011-01-25",10.9
"351","2011-01-26",10.9
"352","2011-01-27",10.9
"353","2011-01-28",10.9
"354","2011-01-31",10.9
"355","2011-02-01",10.9
"356","2011-02-02",10.9
"357","2011-02-03",10.9
"358","2011-02-04",10.9
"359","2011-02-07",10.9
"360","2011-02-08",11
"361","2011-02-09",11
"362","2011-02-10",11
"363","2011-02-11",11
"364","2011-02-14",14
"365","2011-02-15",14
"366","2011-02-16",16.5
"367","2011-02-17",16.5
"368","2011-02-18",16.5
"369","2011-02-22",16.5
"370","2011-02-23",11.5
"371","2011-02-24",11.5
"372","2011-02-25",11.75
"373","2011-02-28",11.5
"374","2011-03-01",11.5
"375","2011-03-02",11.5
"376","2011-03-03",11.5
"377","2011-03-04",11.5
"378","2011-03-07",11.5
"379","2011-03-08",11.5
"380","2011-03-09",14
"381","2011-03-10",14
"382","2011-03-11",14
"383","2011-03-14",14
"384","2011-03-15",14
"385","2011-03-16",12
"386","2011-03-17",12
"387","2011-03-18",12
"388","2011-03-21",12
"389","2011-03-22",11.37
"390","2011-03-23",11.37
"391","2011-03-24",11.37
"392","2011-03-25",11.8
"393","2011-03-28",11.8
"394","2011-03-29",11.8
"395","2011-03-30",11.8
"396","2011-03-31",11.37
"397","2011-04-01",11.37
"398","2011-04-04",11.37
"399","2011-04-05",11.37
"400","2011-04-06",11.37
"401","2011-04-07",11.37
"402","2011-04-08",11
"403","2011-04-11",11
"404","2011-04-12",11.65
"405","2011-04-13",11.05
"406","2011-04-14",11.25
"407","2011-04-15",11.25
"408","2011-04-18",11.15
"409","2011-04-19",11.15
"410","2011-04-20",11.15
"411","2011-04-21",11.15
"412","2011-04-25",11.45
"413","2011-04-26",11.68
"414","2011-04-27",12.25
"415","2011-04-28",12.25
"416","2011-04-29",12.7
"417","2011-05-02",12.25
"418","2011-05-03",12.5
"419","2011-05-04",12.5
"420","2011-05-05",12.5
"421","2011-05-06",12.5
"422","2011-05-09",12.7
"423","2011-05-10",12.7
"424","2011-05-11",12.7
"425","2011-05-12",12.7
"426","2011-05-13",12.7
"427","2011-05-16",12.7
"428","2011-05-17",12.7
"429","2011-05-18",12.4
"430","2011-05-19",12.4
"431","2011-05-20",12.4
"432","2011-05-23",12.4
"433","2011-05-24",12.4
"434","2011-05-25",12.4
"435","2011-05-26",12.4
"436","2011-05-27",12.65
"437","2011-05-31",12.65
"438","2011-06-01",12.65
"439","2011-06-02",12.65
"440","2011-06-03",12.4
"441","2011-06-06",12.4
"442","2011-06-07",12.4
"443","2011-06-08",12.4
"444","2011-06-09",12.4
"445","2011-06-10",12.4
"446","2011-06-13",12.4
"447","2011-06-14",12.4
"448","2011-06-15",12.35
"449","2011-06-16",12.35
"450","2011-06-17",12.35
"451","2011-06-20",12.35
"452","2011-06-21",12.25
"453","2011-06-22",12.25
"454","2011-06-23",12.35
"455","2011-06-24",12.35
"456","2011-06-27",12.35
"457","2011-06-28",13.45
"458","2011-06-29",13.45
"459","2011-06-30",13.45
"460","2011-07-01",13
"461","2011-07-05",13.05
"462","2011-07-06",13.5
"463","2011-07-07",13.5
"464","2011-07-08",13.5
"465","2011-07-11",13.5
"466","2011-07-12",13.25
"467","2011-07-13",13.25
"468","2011-07-14",13.6
"469","2011-07-15",13.6
"470","2011-07-18",14
"471","2011-07-19",13.5
"472","2011-07-20",13.5
"473","2011-07-21",13.6
"474","2011-07-22",13.6
"475","2011-07-25",13.6
"476","2011-07-26",12.75
"477","2011-07-27",14
"478","2011-07-28",14
"479","2011-07-29",14.5
"480","2011-08-01",14.5
"481","2011-08-02",14.5
"482","2011-08-03",14.5
"483","2011-08-04",14.5
"484","2011-08-05",14.5
"485","2011-08-08",14.5
"486","2011-08-09",14.5
"487","2011-08-10",14.5
"488","2011-08-11",14.5
"489","2011-08-12",12.55
"490","2011-08-15",13.45
"491","2011-08-16",13.45
"492","2011-08-17",13.45
"493","2011-08-18",13.45
"494","2011-08-19",13
"495","2011-08-22",13
"496","2011-08-23",13
"497","2011-08-24",13
"498","2011-08-25",13
"499","2011-08-26",13
"500","2011-08-29",13
"501","2011-08-30",13
"502","2011-08-31",13
"503","2011-09-01",13
"504","2011-09-02",13
"505","2011-09-06",12.55
"506","2011-09-07",12.55
"507","2011-09-08",12.55
"508","2011-09-09",13.4
"509","2011-09-12",13.4
"510","2011-09-13",13.4
"511","2011-09-14",13.4
"512","2011-09-15",13.4
"513","2011-09-16",13.4
"514","2011-09-19",13.4
"515","2011-09-20",13.4
"516","2011-09-21",13.4
"517","2011-09-22",13.4
"518","2011-09-23",13.4
"519","2011-09-26",13.4
"520","2011-09-27",13.4
"521","2011-09-28",13.4
"522","2011-09-29",13.4
"523","2011-09-30",13.4
"524","2011-10-03",13.4
"525","2011-10-04",13.4
"526","2011-10-05",13.4
"527","2011-10-06",13.4
"528","2011-10-07",13.4
"529","2011-10-10",13.95
"530","2011-10-11",13.95
"531","2011-10-12",13.95
"532","2011-10-13",13.95
"533","2011-10-14",13.95
"534","2011-10-17",13.95
"535","2011-10-18",13.95
"536","2011-10-19",13.95
"537","2011-10-20",13.95
"538","2011-10-21",13.95
"539","2011-10-24",13.95
"540","2011-10-25",13.95
"541","2011-10-26",13.95
"542","2011-10-27",13.95
"543","2011-10-28",13.95
"544","2011-10-31",13.95
"545","2011-11-01",12.3
"546","2011-11-02",12.05
"547","2011-11-03",11.75
"548","2011-11-04",11.25
"549","2011-11-07",11.62
"550","2011-11-08",11.25
"551","2011-11-09",11.14
"552","2011-11-10",11.75
"553","2011-11-11",11.75
"554","2011-11-14",10.85
"555","2011-11-15",10.85
"556","2011-11-16",10.85
"557","2011-11-17",10.8
"558","2011-11-18",10.75
"559","2011-11-21",10.75
"560","2011-11-22",11.25
"561","2011-11-23",11.25
"562","2011-11-25",11.25
"563","2011-11-28",11.25
"564","2011-11-29",11.25
"565","2011-11-30",11.25
"566","2011-12-01",10.75
"567","2011-12-02",10.75
"568","2011-12-05",10.75
"569","2011-12-06",10.75
"570","2011-12-07",10.75
"571","2011-12-08",10.75
"572","2011-12-09",10.75
"573","2011-12-12",10.75
"574","2011-12-13",10.75
"575","2011-12-14",10.75
"576","2011-12-15",10.75
"577","2011-12-16",10.75
"578","2011-12-19",10.75
"579","2011-12-20",10.75
"580","2011-12-21",10.36
"581","2011-12-22",10.8
"582","2011-12-23",10.8
"583","2011-12-27",10.75
"584","2011-12-28",10.75
"585","2011-12-29",10.75
"586","2011-12-30",11
"587","2012-01-03",11
"588","2012-01-04",11
"589","2012-01-05",11
"590","2012-01-06",10.35
"591","2012-01-09",10.4
"592","2012-01-10",10.4
"593","2012-01-11",10.4
"594","2012-01-12",10.4
"595","2012-01-13",10.4
"596","2012-01-17",10.4
"597","2012-01-18",10.4
"598","2012-01-19",10.4
"599","2012-01-20",11.25
"600","2012-01-23",11.25
"601","2012-01-24",11.25
"602","2012-01-25",11.25
"603","2012-01-26",10.7
"604","2012-01-27",10.74
"605","2012-01-30",10.74
"606","2012-01-31",10.74
"607","2012-02-01",10.78
"608","2012-02-02",10.78
"609","2012-02-03",10.78
"610","2012-02-06",10.78
"611","2012-02-07",10.78
"612","2012-02-08",10.78
"613","2012-02-09",12.5
"614","2012-02-10",12.5
"615","2012-02-13",12.5
"616","2012-02-14",12.5
"617","2012-02-15",12.5
"618","2012-02-16",12.5
"619","2012-02-17",12.5
"620","2012-02-21",12.5
"621","2012-02-22",12.5
"622","2012-02-23",12.5
"623","2012-02-24",12.5
"624","2012-02-27",12.5
"625","2012-02-28",12.6
"626","2012-02-29",12.55
"627","2012-03-01",12.55
"628","2012-03-02",12.55
"629","2012-03-05",12.55
"630","2012-03-06",12.55
"631","2012-03-07",12.55
"632","2012-03-08",12.55
"633","2012-03-09",12.55
"634","2012-03-12",12.55
"635","2012-03-13",12.4
"636","2012-03-14",12.4
"637","2012-03-15",12.4
"638","2012-03-16",12.4
"639","2012-03-19",12.4
"640","2012-03-20",12.4
"641","2012-03-21",12.4
"642","2012-03-22",12.4
"643","2012-03-23",12.4
"644","2012-03-26",12.4
"645","2012-03-27",12.4
"646","2012-03-28",12.4
"647","2012-03-29",12.4
"648","2012-03-30",12.4
"649","2012-04-02",12.4
"650","2012-04-03",12.4
"651","2012-04-04",12.4
"652","2012-04-05",12.4
"653","2012-04-09",12.4
"654","2012-04-10",12.4
"655","2012-04-11",12.4
"656","2012-04-12",12.4
"657","2012-04-13",12.4
"658","2012-04-16",12.4
"659","2012-04-17",12.4
"660","2012-04-18",12.4
"661","2012-04-19",12.4
"662","2012-04-20",12.4
"663","2012-04-23",12.4
"664","2012-04-24",12.4
"665","2012-04-25",12.4
"666","2012-04-26",12.4
"667","2012-04-27",12.25
"668","2012-04-30",12.25
"669","2012-05-01",12.25
"670","2012-05-02",12.25
"671","2012-05-03",12.25
"672","2012-05-04",12.25
"673","2012-05-07",12.25
"674","2012-05-08",12.4
"675","2012-05-09",12.4
"676","2012-05-10",12.4
"677","2012-05-11",12.4
"678","2012-05-14",12.4
"679","2012-05-15",12.4
"680","2012-05-16",12.4
"681","2012-05-17",12.4
"682","2012-05-18",12.4
"683","2012-05-21",12.4
"684","2012-05-22",12.4
"685","2012-05-23",12.4
"686","2012-05-24",12.4
"687","2012-05-25",11.75
"688","2012-05-29",11.75
"689","2012-05-30",12.4
"690","2012-05-31",12.4
"691","2012-06-01",12.4
"692","2012-06-04",12.4
"693","2012-06-05",12.4
"694","2012-06-06",12.4
"695","2012-06-07",12.4
"696","2012-06-08",12.4
"697","2012-06-11",12.4
"698","2012-06-12",12.4
"699","2012-06-13",12.4
"700","2012-06-14",12.4
"701","2012-06-15",12.4
"702","2012-06-18",12.4
"703","2012-06-19",12.4
"704","2012-06-20",12.4
"705","2012-06-21",12.4
"706","2012-06-22",11.5
"707","2012-06-25",11.25
"708","2012-06-26",11.25
"709","2012-06-27",11.25
"710","2012-06-28",11
"711","2012-06-29",11.25
"712","2012-07-02",11.25
"713","2012-07-03",11.25
"714","2012-07-05",11.25
"715","2012-07-06",11.25
"716","2012-07-09",12
"717","2012-07-10",12.2
"718","2012-07-11",12.2
"719","2012-07-12",11.4
"720","2012-07-13",11.4
"721","2012-07-16",11.4
"722","2012-07-17",11.4
"723","2012-07-18",11.4
"724","2012-07-19",11.4
"725","2012-07-20",11.4
"726","2012-07-23",11.7
"727","2012-07-24",12.2
"728","2012-07-25",12.2
"729","2012-07-26",12.2
"730","2012-07-27",12.2
"731","2012-07-30",12.2
"732","2012-07-31",12.2
"733","2012-08-01",11.25
"734","2012-08-02",11.25
"735","2012-08-03",11.25
"736","2012-08-06",10.8
"737","2012-08-07",10.48
"738","2012-08-08",10.48
"739","2012-08-09",10.48
"740","2012-08-10",10.48
"741","2012-08-13",10.48
"742","2012-08-14",10.5
"743","2012-08-15",10.5
"744","2012-08-16",10.5
"745","2012-08-17",10.98
"746","2012-08-20",10.98
"747","2012-08-21",10.98
"748","2012-08-22",10.5
"749","2012-08-23",10.5
"750","2012-08-24",10.5
"751","2012-08-27",10.5
"752","2012-08-28",10.5
"753","2012-08-29",10.5
"754","2012-08-30",10.98
"755","2012-08-31",10.98
"756","2012-09-04",11
"757","2012-09-05",11
"758","2012-09-06",10.25
"759","2012-09-07",10.24
"760","2012-09-10",10.24
"761","2012-09-11",10.24
"762","2012-09-12",10.24
"763","2012-09-13",10.24
"764","2012-09-14",10.24
"765","2012-09-17",10.24
"766","2012-09-18",10.24
"767","2012-09-19",10.24
"768","2012-09-20",10.24
"769","2012-09-21",10.24
"770","2012-09-24",10.24
"771","2012-09-25",10.24
"772","2012-09-26",10.3
"773","2012-09-27",10.3
"774","2012-09-28",10.9
"775","2012-10-01",10.9
"776","2012-10-02",10.9
"777","2012-10-03",10.9
"778","2012-10-04",10.9
"779","2012-10-05",10.9
"780","2012-10-08",10.9
"781","2012-10-09",11
"782","2012-10-10",11
"783","2012-10-11",10.05
"784","2012-10-12",10.05
"785","2012-10-15",10.05
"786","2012-10-16",10.05
"787","2012-10-17",10.05
"788","2012-10-18",10.05
"789","2012-10-19",10.1
"790","2012-10-22",10.1
"791","2012-10-23",10.5
"792","2012-10-24",10.5
"793","2012-10-25",10.5
"794","2012-10-26",10.5
"795","2012-10-31",10.5
"796","2012-11-01",10.5
"797","2012-11-02",10.5
"798","2012-11-05",10.5
"799","2012-11-06",10.5
"800","2012-11-07",10.5
"801","2012-11-08",10.5
"802","2012-11-09",10.5
"803","2012-11-12",10.5
"804","2012-11-13",10.5
"805","2012-11-14",10.5
"806","2012-11-15",10.5
"807","2012-11-16",10.15
"808","2012-11-19",10.15
"809","2012-11-20",10.15
"810","2012-11-21",10.15
"811","2012-11-23",10.2
"812","2012-11-26",10.2
"813","2012-11-27",10.5
"814","2012-11-28",10.5
"815","2012-11-29",10.5
"816","2012-11-30",10.5
"817","2012-12-03",10.5
"818","2012-12-04",10.5
"819","2012-12-05",10.5
"820","2012-12-06",10.5
"821","2012-12-07",10.5
"822","2012-12-10",10.5
"823","2012-12-11",10.5
"824","2012-12-12",10.5
"825","2012-12-13",10.5
"826","2012-12-14",10.5
"827","2012-12-17",10.5
"828","2012-12-18",10.5
"829","2012-12-19",10.5
"830","2012-12-20",10.5
"831","2012-12-21",10.5
"832","2012-12-24",10.5
"833","2012-12-26",10.5
"834","2012-12-27",10.5
"835","2012-12-28",10.5
"836","2012-12-31",10.5
"837","2013-01-02",10.5
"838","2013-01-03",10.04
"839","2013-01-04",10.94
"840","2013-01-07",10.94
"841","2013-01-08",10.94
"842","2013-01-09",10.94
"843","2013-01-10",10.94
"844","2013-01-11",10.94
"845","2013-01-14",10.94
"846","2013-01-15",10.94
"847","2013-01-16",10.94
"848","2013-01-17",10.75
"849","2013-01-18",10.75
"850","2013-01-22",10.75
"851","2013-01-23",10.75
"852","2013-01-24",10.75
"853","2013-01-25",10.75
"854","2013-01-28",10.75
"855","2013-01-29",10.75
"856","2013-01-30",10.75
"857","2013-01-31",10.75
"858","2013-02-01",10.75
"859","2013-02-04",10.75
"860","2013-02-05",10.75
"861","2013-02-06",10.75
"862","2013-02-07",10.75
"863","2013-02-08",10.75
"864","2013-02-11",10.75
"865","2013-02-12",10.75
"866","2013-02-13",10
"867","2013-02-14",10.9
"868","2013-02-15",10.9
"869","2013-02-19",10.9
"870","2013-02-20",10.9
"871","2013-02-21",10.9
"872","2013-02-22",10.9
"873","2013-02-25",10.9
"874","2013-02-26",10.25
"875","2013-02-27",10.25
"876","2013-02-28",10.1
"877","2013-03-01",10.1
"878","2013-03-04",10.2
"879","2013-03-05",10.35
"880","2013-03-06",10.35
"881","2013-03-07",10.35
"882","2013-03-08",10.35
"883","2013-03-11",10.35
"884","2013-03-12",10.35
"885","2013-03-13",10.35
"886","2013-03-14",10.5
"887","2013-03-15",10.5
"888","2013-03-18",10.5
"889","2013-03-19",10.5
"890","2013-03-20",10.5
"891","2013-03-21",11.5
"892","2013-03-22",11.5
"893","2013-03-25",11.5
"894","2013-03-26",11.5
"895","2013-03-27",11.5
"896","2013-03-28",11.5
"897","2013-04-01",11.5
"898","2013-04-02",11.75
"899","2013-04-03",11.75
"900","2013-04-04",11.25
"901","2013-04-05",11.25
"902","2013-04-08",11.25
"903","2013-04-09",11.25
"904","2013-04-10",11.25
"905","2013-04-11",11.25
"906","2013-04-12",11
"907","2013-04-15",11
"908","2013-04-16",11
"909","2013-04-17",11
"910","2013-04-18",11
"911","2013-04-19",11
"912","2013-04-22",10.6
"913","2013-04-23",10.6
"914","2013-04-24",10.6
"915","2013-04-25",10.95
"916","2013-04-26",10.95
"917","2013-04-29",10.95
"918","2013-04-30",10.95
"919","2013-05-01",10.75
"920","2013-05-02",10.75
"921","2013-05-03",10.5
"922","2013-05-06",10.5
"923","2013-05-07",10.5
"924","2013-05-08",10.5
"925","2013-05-09",10.5
"926","2013-05-10",10.5
"927","2013-05-13",10.5
"928","2013-05-14",10.5
"929","2013-05-15",10.5
"930","2013-05-16",10.5
"931","2013-05-17",10.5
"932","2013-05-20",10.5
"933","2013-05-21",10.5
"934","2013-05-22",10.5
"935","2013-05-23",10.5
"936","2013-05-24",10.5
"937","2013-05-28",10.5
"938","2013-05-29",10.5
"939","2013-05-30",10.05
"940","2013-05-31",10.05
"941","2013-06-03",10.05
"942","2013-06-04",10.05
"943","2013-06-05",10.05
"944","2013-06-06",10.05
"945","2013-06-07",10.05
"946","2013-06-10",10.05
"947","2013-06-11",10.05
"948","2013-06-12",10.25
"949","2013-06-13",10.25
"950","2013-06-14",10.75
"951","2013-06-17",10.75
"952","2013-06-18",10.75
"953","2013-06-19",10.75
"954","2013-06-20",10.75
"955","2013-06-21",10.75
"956","2013-06-24",10.75
"957","2013-06-25",10.75
"958","2013-06-26",10.75
"959","2013-06-27",10.75
"960","2013-06-28",10.85
"961","2013-07-01",10.85
"962","2013-07-02",10.85
"963","2013-07-03",10.85
"964","2013-07-05",10.85
"965","2013-07-08",10.85
"966","2013-07-09",10.85
"967","2013-07-10",10.85
"968","2013-07-11",10.85
"969","2013-07-12",10.85
"970","2013-07-15",10.38
"971","2013-07-16",10.38
"972","2013-07-17",10.38
"973","2013-07-18",10.38
"974","2013-07-19",10.38
"975","2013-07-22",10.38
"976","2013-07-23",10.38
"977","2013-07-24",10.38
"978","2013-07-25",10.38
"979","2013-07-26",10.38
"980","2013-07-29",10.38
"981","2013-07-30",9.6
"982","2013-07-31",10.84
"983","2013-08-01",10.84
"984","2013-08-02",10.84
"985","2013-08-05",10.49
"986","2013-08-06",10.49
"987","2013-08-07",10.49
"988","2013-08-08",10.49
"989","2013-08-09",10.49
"990","2013-08-12",10.49
"991","2013-08-13",10.49
"992","2013-08-14",10.49
"993","2013-08-15",10.49
"994","2013-08-16",10.49
"995","2013-08-19",10.49
"996","2013-08-20",10.49
"997","2013-08-21",10.49
"998","2013-08-22",10.49
"999","2013-08-23",10.49
"1000","2013-08-26",10.49
"1001","2013-08-27",10.49
"1002","2013-08-28",10.49
"1003","2013-08-29",10.49
"1004","2013-08-30",10.49
"1005","2013-09-03",10.49
"1006","2013-09-04",10.49
"1007","2013-09-05",10.5
"1008","2013-09-06",10.5
"1009","2013-09-09",10.5
"1010","2013-09-10",10.5
"1011","2013-09-11",10.5
"1012","2013-09-12",10.5
"1013","2013-09-13",10.5
"1014","2013-09-16",10
"1015","2013-09-17",9.9
"1016","2013-09-18",9.85
"1017","2013-09-19",9.99
"1018","2013-09-20",9.99
"1019","2013-09-23",9.86
"1020","2013-09-24",9.86
"1021","2013-09-25",9.86
"1022","2013-09-26",9.86
"1023","2013-09-27",9.86
