"","date","DHT"
"333","2008-04-29",126
"334","2008-04-30",123
"335","2008-05-01",124.199997
"336","2008-05-02",125.639999
"337","2008-05-05",125.639999
"338","2008-05-06",125.639999
"339","2008-05-07",129.720001
"340","2008-05-08",127.32
"341","2008-05-09",127.199997
"342","2008-05-12",128.039993
"343","2008-05-13",128.639999
"344","2008-05-14",135.119995
"345","2008-05-15",133.320007
"346","2008-05-16",133.919998
"347","2008-05-19",135.960007
"348","2008-05-20",140.279999
"349","2008-05-21",137.279999
"350","2008-05-22",133.080002
"351","2008-05-23",132.119995
"352","2008-05-27",130.320007
"353","2008-05-28",128.160004
"354","2008-05-29",127.440002
"355","2008-05-30",123.360001
"356","2008-06-02",123.360001
"357","2008-06-03",123
"358","2008-06-04",122.040001
"359","2008-06-05",122.400002
"360","2008-06-06",121.199997
"361","2008-06-09",120.839996
"362","2008-06-10",120.720001
"363","2008-06-11",120
"364","2008-06-12",118.800003
"365","2008-06-13",123.239998
"366","2008-06-16",120.120003
"367","2008-06-17",130.199997
"368","2008-06-18",129.119995
"369","2008-06-19",128.880005
"370","2008-06-20",126.599998
"371","2008-06-23",126
"372","2008-06-24",122.040001
"373","2008-06-25",121.800003
"374","2008-06-26",120
"375","2008-06-27",120
"376","2008-06-30",120.360001
"377","2008-07-01",118.080002
"378","2008-07-02",114.239998
"379","2008-07-03",113.040001
"380","2008-07-07",108.480003
"381","2008-07-08",113.279999
"382","2008-07-09",108.239998
"383","2008-07-10",111.959999
"384","2008-07-11",112.68
"385","2008-07-14",114.239998
"386","2008-07-15",110.879997
"387","2008-07-16",115.800003
"388","2008-07-17",116.160004
"389","2008-07-18",115.559998
"390","2008-07-21",118.559998
"391","2008-07-22",115.440002
"392","2008-07-23",118.919998
"393","2008-07-24",116.879997
"394","2008-07-25",116.639999
"395","2008-07-28",112.919998
"396","2008-07-29",113.879997
"397","2008-07-30",114.720001
"398","2008-07-31",112.559998
"399","2008-08-01",110.879997
"400","2008-08-04",103.800003
"401","2008-08-05",105.839996
"402","2008-08-06",107.760002
"403","2008-08-07",105.239998
"404","2008-08-08",106.080002
"405","2008-08-11",108.360001
"406","2008-08-12",108.480003
"407","2008-08-13",108.959999
"408","2008-08-14",111.720001
"409","2008-08-15",110.160004
"410","2008-08-18",109.440002
"411","2008-08-19",107.639999
"412","2008-08-20",107.760002
"413","2008-08-21",109.199997
"414","2008-08-22",111.959999
"415","2008-08-25",110.279999
"416","2008-08-26",106.800003
"417","2008-08-27",106.32
"418","2008-08-28",106.68
"419","2008-08-29",106.919998
"420","2008-09-02",108.959999
"421","2008-09-03",108.599998
"422","2008-09-04",107.279999
"423","2008-09-05",107.400002
"424","2008-09-08",107.879997
"425","2008-09-09",103.800003
"426","2008-09-10",104.519997
"427","2008-09-11",100.919998
"428","2008-09-12",101.400002
"429","2008-09-15",93
"430","2008-09-16",93
"431","2008-09-17",88.32
"432","2008-09-18",89.279999
"433","2008-09-19",93.959999
"434","2008-09-22",89.279999
"435","2008-09-23",85.919998
"436","2008-09-24",85.800003
"437","2008-09-25",86.040001
"438","2008-09-26",82.919998
"439","2008-09-29",77.639999
"440","2008-09-30",80.639999
"441","2008-10-01",78.120003
"442","2008-10-02",70.559998
"443","2008-10-03",67.440002
"444","2008-10-06",62.52
"445","2008-10-07",57
"446","2008-10-08",52.200001
"447","2008-10-09",47.759998
"448","2008-10-10",44.040001
"449","2008-10-13",55.919998
"450","2008-10-14",56.400002
"451","2008-10-15",49.799999
"452","2008-10-16",52.080002
"453","2008-10-17",49.919998
"454","2008-10-20",54.599998
"455","2008-10-21",53.400002
"456","2008-10-22",47.040001
"457","2008-10-23",52.080002
"458","2008-10-24",50.040001
"459","2008-10-27",48.119999
"460","2008-10-28",52.439999
"461","2008-10-29",60.240002
"462","2008-10-30",60.599998
"463","2008-10-31",63.119999
"464","2008-11-03",62.279999
"465","2008-11-04",66
"466","2008-11-05",61.799999
"467","2008-11-06",57.48
"468","2008-11-07",60.720001
"469","2008-11-10",57.48
"470","2008-11-11",55.080002
"471","2008-11-12",47.400002
"472","2008-11-13",56.639999
"473","2008-11-14",55.560001
"474","2008-11-17",55.439999
"475","2008-11-18",61.799999
"476","2008-11-19",58.080002
"477","2008-11-20",50.639999
"478","2008-11-21",53.279999
"479","2008-11-24",59.040001
"480","2008-11-25",61.799999
"481","2008-11-26",67.800003
"482","2008-11-28",64.199997
"483","2008-12-01",57.959999
"484","2008-12-02",62.16
"485","2008-12-03",63
"486","2008-12-04",57
"487","2008-12-05",56.52
"488","2008-12-08",60.360001
"489","2008-12-09",59.52
"490","2008-12-10",65.400002
"491","2008-12-11",63.84
"492","2008-12-12",67.800003
"493","2008-12-15",67.080002
"494","2008-12-16",70.440002
"495","2008-12-17",71.639999
"496","2008-12-18",67.800003
"497","2008-12-19",66.720001
"498","2008-12-22",66.239998
"499","2008-12-23",65.040001
"500","2008-12-24",66.120003
"501","2008-12-26",66.239998
"502","2008-12-29",62.759998
"503","2008-12-30",64.32
"504","2008-12-31",66.480003
"505","2009-01-02",69.959999
"506","2009-01-05",72.599998
"507","2009-01-06",75.599998
"508","2009-01-07",71.639999
"509","2009-01-08",75.480003
"510","2009-01-09",77.279999
"511","2009-01-12",73.080002
"512","2009-01-13",75
"513","2009-01-14",74.639999
"514","2009-01-15",80.040001
"515","2009-01-16",77.519997
"516","2009-01-20",74.279999
"517","2009-01-21",78.120003
"518","2009-01-22",77.760002
"519","2009-01-23",75.239998
"520","2009-01-26",77.400002
"521","2009-01-27",78.239998
"522","2009-01-28",80.879997
"523","2009-01-29",76.440002
"524","2009-01-30",74.519997
"525","2009-02-02",78
"526","2009-02-03",78.599998
"527","2009-02-04",77.040001
"528","2009-02-05",77.519997
"529","2009-02-06",78.599998
"530","2009-02-09",79.199997
"531","2009-02-10",77.040001
"532","2009-02-11",78
"533","2009-02-12",80.279999
"534","2009-02-13",79.68
"535","2009-02-17",76.199997
"536","2009-02-18",72.599998
"537","2009-02-19",76.080002
"538","2009-02-20",73.199997
"539","2009-02-23",72.839996
"540","2009-02-24",72.599998
"541","2009-02-25",70.68
"542","2009-02-26",66.839996
"543","2009-02-27",64.32
"544","2009-03-02",56.040001
"545","2009-03-03",52.32
"546","2009-03-04",56.16
"547","2009-03-05",51.959999
"548","2009-03-06",50.880001
"549","2009-03-09",51.720001
"550","2009-03-10",53.880001
"551","2009-03-11",53.52
"552","2009-03-12",54.599998
"553","2009-03-13",53.52
"554","2009-03-16",51.360001
"555","2009-03-17",53.880001
"556","2009-03-18",53.880001
"557","2009-03-19",53.880001
"558","2009-03-20",51.360001
"559","2009-03-23",55.919998
"560","2009-03-24",57.360001
"561","2009-03-25",59.639999
"562","2009-03-26",57.240002
"563","2009-03-27",49.799999
"564","2009-03-30",46.080002
"565","2009-03-31",46.080002
"566","2009-04-01",46.799999
"567","2009-04-02",48.84
"568","2009-04-03",48.240002
"569","2009-04-06",48.720001
"570","2009-04-07",44.400002
"571","2009-04-08",45.84
"572","2009-04-09",47.279999
"573","2009-04-13",47.16
"574","2009-04-14",47.639999
"575","2009-04-15",48.48
"576","2009-04-16",48.959999
"577","2009-04-17",50.759998
"578","2009-04-20",47.52
"579","2009-04-21",50.040001
"580","2009-04-22",48.84
"581","2009-04-23",46.32
"582","2009-04-24",47.759998
"583","2009-04-27",45.360001
"584","2009-04-28",46.919998
"585","2009-04-29",49.560001
"586","2009-04-30",50.52
"587","2009-05-01",52.080002
"588","2009-05-04",54.720001
"589","2009-05-05",55.560001
"590","2009-05-06",57
"591","2009-05-07",55.32
"592","2009-05-08",56.880001
"593","2009-05-11",56.16
"594","2009-05-12",55.080002
"595","2009-05-13",51.119999
"596","2009-05-14",54.720001
"597","2009-05-15",51.599998
"598","2009-05-18",55.799999
"599","2009-05-19",57.48
"600","2009-05-20",59.880001
"601","2009-05-21",58.68
"602","2009-05-22",58.68
"603","2009-05-26",62.279999
"604","2009-05-27",62.639999
"605","2009-05-28",65.519997
"606","2009-05-29",69.239998
"607","2009-06-01",67.559998
"608","2009-06-02",67.919998
"609","2009-06-03",66.480003
"610","2009-06-04",64.919998
"611","2009-06-05",62.759998
"612","2009-06-08",62.279999
"613","2009-06-09",63
"614","2009-06-10",65.160004
"615","2009-06-11",63.599998
"616","2009-06-12",62.400002
"617","2009-06-15",60.599998
"618","2009-06-16",60.240002
"619","2009-06-17",60.240002
"620","2009-06-18",60.720001
"621","2009-06-19",60.119999
"622","2009-06-22",56.16
"623","2009-06-23",57.599998
"624","2009-06-24",58.200001
"625","2009-06-25",59.52
"626","2009-06-26",65.040001
"627","2009-06-29",62.279999
"628","2009-06-30",62.52
"629","2009-07-01",62.279999
"630","2009-07-02",59.400002
"631","2009-07-06",57.959999
"632","2009-07-07",55.32
"633","2009-07-08",53.52
"634","2009-07-09",57
"635","2009-07-10",54.959999
"636","2009-07-13",56.279999
"637","2009-07-14",57
"638","2009-07-15",60
"639","2009-07-16",59.880001
"640","2009-07-17",59.759998
"641","2009-07-20",62.040001
"642","2009-07-21",59.52
"643","2009-07-22",59.52
"644","2009-07-23",60.240002
"645","2009-07-24",60.599998
"646","2009-07-27",61.560001
"647","2009-07-28",59.880001
"648","2009-07-29",58.68
"649","2009-07-30",60
"650","2009-07-31",60.360001
"651","2009-08-03",62.279999
"652","2009-08-04",62.400002
"653","2009-08-05",62.400002
"654","2009-08-06",61.200001
"655","2009-08-07",63.360001
"656","2009-08-10",62.52
"657","2009-08-11",59.759998
"658","2009-08-12",60.959999
"659","2009-08-13",61.68
"660","2009-08-14",60.360001
"661","2009-08-17",59.16
"662","2009-08-18",59.880001
"663","2009-08-19",60.48
"664","2009-08-20",61.439999
"665","2009-08-21",61.919998
"666","2009-08-24",63.360001
"667","2009-08-25",64.440002
"668","2009-08-26",64.559998
"669","2009-08-27",64.32
"670","2009-08-28",63.720001
"671","2009-08-31",62.400002
"672","2009-09-01",60.959999
"673","2009-09-02",48
"674","2009-09-03",47.279999
"675","2009-09-04",48
"676","2009-09-08",46.439999
"677","2009-09-09",45.119999
"678","2009-09-10",43.799999
"679","2009-09-11",44.880001
"680","2009-09-14",46.200001
"681","2009-09-15",45.48
"682","2009-09-16",47.279999
"683","2009-09-17",47.279999
"684","2009-09-18",47.639999
"685","2009-09-21",47.759998
"686","2009-09-22",47.52
"687","2009-09-23",46.439999
"688","2009-09-24",45.959999
"689","2009-09-25",45.84
"690","2009-09-28",45.959999
"691","2009-09-29",45.48
"692","2009-09-30",45.119999
"693","2009-10-01",44.880001
"694","2009-10-02",44.040001
"695","2009-10-05",45.360001
"696","2009-10-06",45.48
"697","2009-10-07",45.599998
"698","2009-10-08",46.080002
"699","2009-10-09",46.32
"700","2009-10-12",45.84
"701","2009-10-13",45.599998
"702","2009-10-14",45.720001
"703","2009-10-15",45.240002
"704","2009-10-16",45
"705","2009-10-19",45.48
"706","2009-10-20",46.799999
"707","2009-10-21",44.400002
"708","2009-10-22",45.84
"709","2009-10-23",44.52
"710","2009-10-26",43.32
"711","2009-10-27",42
"712","2009-10-28",40.68
"713","2009-10-29",42.240002
"714","2009-10-30",41.040001
"715","2009-11-02",41.16
"716","2009-11-03",42
"717","2009-11-04",42.48
"718","2009-11-05",44.279999
"719","2009-11-06",43.200001
"720","2009-11-09",44.639999
"721","2009-11-10",43.439999
"722","2009-11-11",44.400002
"723","2009-11-12",43.200001
"724","2009-11-13",43.439999
"725","2009-11-16",45.240002
"726","2009-11-17",46.560001
"727","2009-11-18",47.639999
"728","2009-11-19",48
"729","2009-11-20",47.52
"730","2009-11-23",48.599998
"731","2009-11-24",48.360001
"732","2009-11-25",49.32
"733","2009-11-27",48.360001
"734","2009-11-30",48.240002
"735","2009-12-01",50.759998
"736","2009-12-02",49.32
"737","2009-12-03",50.040001
"738","2009-12-04",50.759998
"739","2009-12-07",49.919998
"740","2009-12-08",49.439999
"741","2009-12-09",48
"742","2009-12-10",46.919998
"743","2009-12-11",46.799999
"744","2009-12-14",46.919998
"745","2009-12-15",46.799999
"746","2009-12-16",46.32
"747","2009-12-17",45.84
"748","2009-12-18",45.720001
"749","2009-12-21",46.32
"750","2009-12-22",44.279999
"751","2009-12-23",44.040001
"752","2009-12-24",46.560001
"753","2009-12-28",44.759998
"754","2009-12-29",44.639999
"755","2009-12-30",44.880001
"756","2009-12-31",44.16
"757","2010-01-04",46.080002
"758","2010-01-05",46.799999
"759","2010-01-06",47.400002
"760","2010-01-07",47.52
"761","2010-01-08",48
"762","2010-01-11",48.360001
"763","2010-01-12",47.639999
"764","2010-01-13",48.119999
"765","2010-01-14",48.360001
"766","2010-01-15",47.52
"767","2010-01-19",46.799999
"768","2010-01-20",45.959999
"769","2010-01-21",44.400002
"770","2010-01-22",44.279999
"771","2010-01-25",44.880001
"772","2010-01-26",46.080002
"773","2010-01-27",46.200001
"774","2010-01-28",45.48
"775","2010-01-29",45.240002
"776","2010-02-01",45.599998
"777","2010-02-02",45.599998
"778","2010-02-03",45.360001
"779","2010-02-04",42.720001
"780","2010-02-05",43.080002
"781","2010-02-08",42.599998
"782","2010-02-09",43.32
"783","2010-02-10",43.439999
"784","2010-02-11",43.32
"785","2010-02-12",42.119999
"786","2010-02-16",42.240002
"787","2010-02-17",42.959999
"788","2010-02-18",44.52
"789","2010-02-19",43.68
"790","2010-02-22",43.200001
"791","2010-02-23",42.48
"792","2010-02-24",42.84
"793","2010-02-25",42.959999
"794","2010-02-26",42.240002
"795","2010-03-01",44.639999
"796","2010-03-02",47.400002
"797","2010-03-03",47.279999
"798","2010-03-04",49.200001
"799","2010-03-05",50.639999
"800","2010-03-08",49.799999
"801","2010-03-09",48.360001
"802","2010-03-10",49.200001
"803","2010-03-11",49.080002
"804","2010-03-12",49.799999
"805","2010-03-15",48.119999
"806","2010-03-16",48.240002
"807","2010-03-17",48.599998
"808","2010-03-18",48.360001
"809","2010-03-19",48.959999
"810","2010-03-22",49.919998
"811","2010-03-23",49.560001
"812","2010-03-24",49.200001
"813","2010-03-25",48.240002
"814","2010-03-26",48.119999
"815","2010-03-29",47.880001
"816","2010-03-30",45.84
"817","2010-03-31",47.040001
"818","2010-04-01",47.279999
"819","2010-04-05",47.639999
"820","2010-04-06",48.360001
"821","2010-04-07",47.52
"822","2010-04-08",48.360001
"823","2010-04-09",49.919998
"824","2010-04-12",52.32
"825","2010-04-13",54.48
"826","2010-04-14",56.279999
"827","2010-04-15",54
"828","2010-04-16",52.200001
"829","2010-04-19",51.599998
"830","2010-04-20",54.48
"831","2010-04-21",54.360001
"832","2010-04-22",55.080002
"833","2010-04-23",56.639999
"834","2010-04-26",55.32
"835","2010-04-27",54.720001
"836","2010-04-28",55.200001
"837","2010-04-29",56.040001
"838","2010-04-30",56.639999
"839","2010-05-03",58.68
"840","2010-05-04",55.799999
"841","2010-05-05",53.400002
"842","2010-05-06",50.400002
"843","2010-05-07",48.240002
"844","2010-05-10",52.32
"845","2010-05-11",52.799999
"846","2010-05-12",55.68
"847","2010-05-13",55.439999
"848","2010-05-14",51.240002
"849","2010-05-17",50.040001
"850","2010-05-18",48.599998
"851","2010-05-19",52.799999
"852","2010-05-20",48.48
"853","2010-05-21",50.040001
"854","2010-05-24",48.599998
"855","2010-05-25",48.48
"856","2010-05-26",49.080002
"857","2010-05-27",50.400002
"858","2010-05-28",49.799999
"859","2010-06-01",47.400002
"860","2010-06-02",49.799999
"861","2010-06-03",49.68
"862","2010-06-04",47.16
"863","2010-06-07",46.080002
"864","2010-06-08",46.68
"865","2010-06-09",47.279999
"866","2010-06-10",48.599998
"867","2010-06-11",49.919998
"868","2010-06-14",50.279999
"869","2010-06-15",51.119999
"870","2010-06-16",50.759998
"871","2010-06-17",50.400002
"872","2010-06-18",51.48
"873","2010-06-21",50.639999
"874","2010-06-22",48.48
"875","2010-06-23",48.84
"876","2010-06-24",48.360001
"877","2010-06-25",50.040001
"878","2010-06-28",48.720001
"879","2010-06-29",46.439999
"880","2010-06-30",46.200001
"881","2010-07-01",46.32
"882","2010-07-02",47.759998
"883","2010-07-06",46.799999
"884","2010-07-07",48.720001
"885","2010-07-08",48.240002
"886","2010-07-09",48.84
"887","2010-07-12",48.240002
"888","2010-07-13",50.400002
"889","2010-07-14",48.84
"890","2010-07-15",49.560001
"891","2010-07-16",48
"892","2010-07-19",48.720001
"893","2010-07-20",49.200001
"894","2010-07-21",49.32
"895","2010-07-22",51.240002
"896","2010-07-23",52.200001
"897","2010-07-26",52.68
"898","2010-07-27",51.720001
"899","2010-07-28",49.799999
"900","2010-07-29",50.16
"901","2010-07-30",50.400002
"902","2010-08-02",51
"903","2010-08-03",50.759998
"904","2010-08-04",50.639999
"905","2010-08-05",50.040001
"906","2010-08-06",49.080002
"907","2010-08-09",50.279999
"908","2010-08-10",48.84
"909","2010-08-11",47.16
"910","2010-08-12",47.759998
"911","2010-08-13",47.040001
"912","2010-08-16",47.279999
"913","2010-08-17",48.360001
"914","2010-08-18",47.639999
"915","2010-08-19",47.639999
"916","2010-08-20",47.759998
"917","2010-08-23",46.439999
"918","2010-08-24",47.040001
"919","2010-08-25",46.32
"920","2010-08-26",45.84
"921","2010-08-27",47.880001
"922","2010-08-30",46.560001
"923","2010-08-31",46.439999
"924","2010-09-01",47.400002
"925","2010-09-02",47.400002
"926","2010-09-03",47.880001
"927","2010-09-07",45.599998
"928","2010-09-08",45.360001
"929","2010-09-09",45.84
"930","2010-09-10",45.959999
"931","2010-09-13",45.84
"932","2010-09-14",46.200001
"933","2010-09-15",46.919998
"934","2010-09-16",47.400002
"935","2010-09-17",47.759998
"936","2010-09-20",48.720001
"937","2010-09-21",48.360001
"938","2010-09-22",47.759998
"939","2010-09-23",47.400002
"940","2010-09-24",47.639999
"941","2010-09-27",48.599998
"942","2010-09-28",49.200001
"943","2010-09-29",49.439999
"944","2010-09-30",49.560001
"945","2010-10-01",49.560001
"946","2010-10-04",48.84
"947","2010-10-05",49.799999
"948","2010-10-06",49.68
"949","2010-10-07",48.84
"950","2010-10-08",49.32
