"","date","AEYE"
"1038","2017-06-08",4.5
"1039","2017-06-09",5.25
"1040","2017-06-12",5
"1041","2017-06-13",5
"1042","2017-06-14",4.75
"1043","2017-06-15",4.75
"1044","2017-06-16",4.5
"1045","2017-06-19",4.5
"1046","2017-06-20",4.25
"1047","2017-06-21",3.75
"1048","2017-06-22",4.5
"1049","2017-06-23",4.25
"1050","2017-06-26",4.25
"1051","2017-06-27",3.75
"1052","2017-06-28",3.5
"1053","2017-06-29",4
"1054","2017-06-30",4.5
"1055","2017-07-03",4.5
"1056","2017-07-05",4.25
"1057","2017-07-06",4.5
"1058","2017-07-07",4
"1059","2017-07-10",4.25
"1060","2017-07-11",4
"1061","2017-07-12",4.5
"1062","2017-07-13",4.75
"1063","2017-07-14",4.25
"1064","2017-07-17",4.25
"1065","2017-07-18",4.25
"1066","2017-07-19",4.25
"1067","2017-07-20",4.5
"1068","2017-07-21",4
"1069","2017-07-24",4.5
"1070","2017-07-25",4.5
"1071","2017-07-26",4.25
"1072","2017-07-27",4.5
"1073","2017-07-28",4.25
"1074","2017-07-31",4
"1075","2017-08-01",4.25
"1076","2017-08-02",4.25
"1077","2017-08-03",4.5
"1078","2017-08-04",4.25
"1079","2017-08-07",4.25
"1080","2017-08-08",4.5
"1081","2017-08-09",4.25
"1082","2017-08-10",4.25
"1083","2017-08-11",4.25
"1084","2017-08-14",4.25
"1085","2017-08-15",4.5
"1086","2017-08-16",4
"1087","2017-08-17",4
"1088","2017-08-18",4.5
"1089","2017-08-21",4.25
"1090","2017-08-22",4
"1091","2017-08-23",4
"1092","2017-08-24",4.5
"1093","2017-08-25",4.5
"1094","2017-08-28",4.75
"1095","2017-08-29",4
"1096","2017-08-30",4.5
"1097","2017-08-31",4.5
"1098","2017-09-01",4.75
"1099","2017-09-05",4.5
"1100","2017-09-06",4.5
"1101","2017-09-07",4.5
"1102","2017-09-08",4.25
"1103","2017-09-11",4.5
"1104","2017-09-12",4.5
"1105","2017-09-13",4.5
"1106","2017-09-14",4.25
"1107","2017-09-15",4.75
"1108","2017-09-18",4.5
"1109","2017-09-19",4.25
"1110","2017-09-20",4.25
"1111","2017-09-21",3.75
"1112","2017-09-22",3.5
"1113","2017-09-25",3.25
"1114","2017-09-26",3.5
"1115","2017-09-27",3.5
"1116","2017-09-28",4.25
"1117","2017-09-29",3.5
"1118","2017-10-02",3.75
"1119","2017-10-03",3.75
"1120","2017-10-04",3.5
"1121","2017-10-05",3.5
"1122","2017-10-06",3.5
"1123","2017-10-09",3.5
"1124","2017-10-10",3.75
"1125","2017-10-11",3.75
"1126","2017-10-12",3.5
"1127","2017-10-13",3.5
"1128","2017-10-16",3.75
"1129","2017-10-17",3.75
"1130","2017-10-18",4
"1131","2017-10-19",3.75
"1132","2017-10-20",4
"1133","2017-10-23",4
"1134","2017-10-24",4
"1135","2017-10-25",4
"1136","2017-10-26",3.75
"1137","2017-10-27",3.5
"1138","2017-10-30",3.5
"1139","2017-10-31",3.5
"1140","2017-11-01",3.5
"1141","2017-11-02",3.75
"1142","2017-11-03",3.5
"1143","2017-11-06",3.5
"1144","2017-11-07",3.5
"1145","2017-11-08",3.5
"1146","2017-11-09",3.25
"1147","2017-11-10",3
"1148","2017-11-13",2.5
"1149","2017-11-14",2.5
"1150","2017-11-15",2.5
"1151","2017-11-16",3.25
"1152","2017-11-17",3.5
"1153","2017-11-20",3.25
"1154","2017-11-21",3.5
"1155","2017-11-22",3.25
"1156","2017-11-24",3.25
"1157","2017-11-27",3.5
"1158","2017-11-28",3
"1159","2017-11-29",3
"1160","2017-11-30",3.25
"1161","2017-12-01",3.5
"1162","2017-12-04",3.5
"1163","2017-12-05",3.25
"1164","2017-12-06",3.25
"1165","2017-12-07",3.5
"1166","2017-12-08",3.5
"1167","2017-12-11",3.5
"1168","2017-12-12",3.5
"1169","2017-12-13",3.5
"1170","2017-12-14",3.75
"1171","2017-12-15",3.5
"1172","2017-12-18",3.5
"1173","2017-12-19",3.5
"1174","2017-12-20",3.5
"1175","2017-12-21",3.5
"1176","2017-12-22",3.5
"1177","2017-12-26",3.5
"1178","2017-12-27",4
"1179","2017-12-28",4
"1180","2017-12-29",3.75
"1181","2018-01-02",4
"1182","2018-01-03",4
"1183","2018-01-04",4
"1184","2018-01-05",4
"1185","2018-01-08",4
"1186","2018-01-09",4
"1187","2018-01-10",4.25
"1188","2018-01-11",7
"1189","2018-01-12",6.25
"1190","2018-01-16",5
"1191","2018-01-17",5.25
"1192","2018-01-18",5
"1193","2018-01-19",5.75
"1194","2018-01-22",6.75
"1195","2018-01-23",6.5
"1196","2018-01-24",6
"1197","2018-01-25",7
"1198","2018-01-26",6.75
"1199","2018-01-29",6.75
"1200","2018-01-30",6.5
"1201","2018-01-31",7
"1202","2018-02-01",7
"1203","2018-02-02",6.5
"1204","2018-02-05",5.75
"1205","2018-02-06",6.75
"1206","2018-02-07",6.5
"1207","2018-02-08",6.25
"1208","2018-02-09",6
"1209","2018-02-12",6.25
"1210","2018-02-13",5.75
"1211","2018-02-14",6
"1212","2018-02-15",6
"1213","2018-02-16",6
"1214","2018-02-20",6
"1215","2018-02-21",6
"1216","2018-02-22",5.75
"1217","2018-02-23",5.5
"1218","2018-02-26",5.75
"1219","2018-02-27",5.5
"1220","2018-02-28",5.5
"1221","2018-03-01",5.75
"1222","2018-03-02",5.5
"1223","2018-03-05",5.5
"1224","2018-03-06",5.25
"1225","2018-03-07",5.25
"1226","2018-03-08",5.25
"1227","2018-03-09",5.75
"1228","2018-03-12",6.25
"1229","2018-03-13",6.5
"1230","2018-03-14",6
"1231","2018-03-15",6.75
"1232","2018-03-16",6.5
"1233","2018-03-19",6.25
"1234","2018-03-20",6.5
"1235","2018-03-21",6.75
"1236","2018-03-22",6.5
"1237","2018-03-23",6.5
"1238","2018-03-26",6.25
"1239","2018-03-27",6.5
"1240","2018-03-28",6.5
"1241","2018-03-29",6.25
"1242","2018-04-02",6.25
"1243","2018-04-03",6.25
"1244","2018-04-04",6.25
"1245","2018-04-05",6.25
"1246","2018-04-06",6.25
"1247","2018-04-09",6
"1248","2018-04-10",6
"1249","2018-04-11",6
"1250","2018-04-12",6
"1251","2018-04-13",6
"1252","2018-04-16",5.75
"1253","2018-04-17",5.75
"1254","2018-04-18",6
"1255","2018-04-19",5.5
"1256","2018-04-20",6
"1257","2018-04-23",5.75
"1258","2018-04-24",5.5
"1259","2018-04-25",5.5
"1260","2018-04-26",5.25
"1261","2018-04-27",5.25
"1262","2018-04-30",5
"1263","2018-05-01",5.25
"1264","2018-05-02",4.75
"1265","2018-05-03",5.25
"1266","2018-05-04",5.25
"1267","2018-05-07",5.25
"1268","2018-05-08",5.25
"1269","2018-05-09",5
"1270","2018-05-10",5
"1271","2018-05-11",5
"1272","2018-05-14",5
"1273","2018-05-15",5
"1274","2018-05-16",5
"1275","2018-05-17",5.75
"1276","2018-05-18",5.25
"1277","2018-05-21",5
"1278","2018-05-22",5.25
"1279","2018-05-23",5
"1280","2018-05-24",5.25
"1281","2018-05-25",5.5
"1282","2018-05-29",5.5
"1283","2018-05-30",5.75
"1284","2018-05-31",5.5
"1285","2018-06-01",5.25
"1286","2018-06-04",5
"1287","2018-06-05",5.5
"1288","2018-06-06",5.25
"1289","2018-06-07",5.5
"1290","2018-06-08",5.75
"1291","2018-06-11",5.5
"1292","2018-06-12",5.5
"1293","2018-06-13",5.5
"1294","2018-06-14",4.75
"1295","2018-06-15",5.5
"1296","2018-06-18",5.25
"1297","2018-06-19",5.5
"1298","2018-06-20",5.75
"1299","2018-06-21",5.75
"1300","2018-06-22",5.75
"1301","2018-06-25",5
"1302","2018-06-26",5.25
"1303","2018-06-27",5.25
"1304","2018-06-28",5.25
"1305","2018-06-29",6.5
"1306","2018-07-02",6.5
"1307","2018-07-03",7.5
"1308","2018-07-05",6.75
"1309","2018-07-06",6.75
"1310","2018-07-09",6.75
"1311","2018-07-10",6.75
"1312","2018-07-11",6.5
"1313","2018-07-12",7.5
"1314","2018-07-13",8
"1315","2018-07-16",8.75
"1316","2018-07-17",8.5
"1317","2018-07-18",8
"1318","2018-07-19",8
"1319","2018-07-20",8.5
"1320","2018-07-23",8.5
"1321","2018-07-24",7.75
"1322","2018-07-25",8.25
"1323","2018-07-26",8.5
"1324","2018-07-27",8
"1325","2018-07-30",7
"1326","2018-07-31",8
"1327","2018-08-01",7.75
"1328","2018-08-02",7
"1329","2018-08-03",7.5
"1330","2018-08-06",7.5
"1331","2018-08-07",8
"1332","2018-08-08",8
"1333","2018-08-09",7
"1334","2018-08-10",7.21
"1335","2018-08-13",7
"1336","2018-08-14",7.3
"1337","2018-08-15",7
"1338","2018-08-16",8
"1339","2018-08-17",7.05
"1340","2018-08-20",7.25
"1341","2018-08-21",8
"1342","2018-08-22",8
"1343","2018-08-23",7.07
"1344","2018-08-24",7.1
"1345","2018-08-27",7.99
"1346","2018-08-28",7.75
"1347","2018-08-29",7.5
"1348","2018-08-30",7
"1349","2018-08-31",7
"1350","2018-09-04",7.3
"1351","2018-09-05",8.52
"1352","2018-09-06",9.03
"1353","2018-09-07",8.5
"1354","2018-09-10",8.7
"1355","2018-09-11",9.15
"1356","2018-09-12",9.3
"1357","2018-09-13",8.64
"1358","2018-09-14",9.06
"1359","2018-09-17",8.98
"1360","2018-09-18",8.85
"1361","2018-09-19",8.15
"1362","2018-09-20",8.26
"1363","2018-09-21",8.63
"1364","2018-09-24",8.6
"1365","2018-09-25",8.6
"1366","2018-09-26",9.03
"1367","2018-09-27",9.2
"1368","2018-09-28",9
"1369","2018-10-01",9
"1370","2018-10-02",8.5
"1371","2018-10-03",8.58
"1372","2018-10-04",8.25
"1373","2018-10-05",8.75
"1374","2018-10-08",9.28
"1375","2018-10-09",8.9
"1376","2018-10-10",8.4
"1377","2018-10-11",8.25
"1378","2018-10-12",8.2
"1379","2018-10-15",8.2
"1380","2018-10-16",8.8
"1381","2018-10-17",8.2
"1382","2018-10-18",8.11
"1383","2018-10-19",8
"1384","2018-10-22",7.7
"1385","2018-10-23",7.6
"1386","2018-10-24",7.7
"1387","2018-10-25",7.72
"1388","2018-10-26",7.65
"1389","2018-10-29",8.2
"1390","2018-10-30",7.98
"1391","2018-10-31",7.9
"1392","2018-11-01",7.5
"1393","2018-11-02",7.5
"1394","2018-11-05",7.5
"1395","2018-11-06",7.2
"1396","2018-11-07",7.05
"1397","2018-11-08",6.5
"1398","2018-11-09",6.21
"1399","2018-11-12",5.67
"1400","2018-11-13",5.66
"1401","2018-11-14",5.9
"1402","2018-11-15",6.06
"1403","2018-11-16",6.3
"1404","2018-11-19",6.15
"1405","2018-11-20",5.96
"1406","2018-11-21",6.2
"1407","2018-11-23",5.97
"1408","2018-11-26",6
"1409","2018-11-27",5.97
"1410","2018-11-28",6.62
"1411","2018-11-29",6.5
"1412","2018-11-30",6.65
"1413","2018-12-03",7.25
"1414","2018-12-04",6.95
"1415","2018-12-06",6.55
"1416","2018-12-07",6.99
"1417","2018-12-10",7.07
"1418","2018-12-11",7
"1419","2018-12-12",7.07
"1420","2018-12-13",7.1
"1421","2018-12-14",7
"1422","2018-12-17",7.7
"1423","2018-12-18",7.95
"1424","2018-12-19",7.7
"1425","2018-12-20",7.86
"1426","2018-12-21",7.01
"1427","2018-12-24",6.75
"1428","2018-12-26",7.1
"1429","2018-12-27",8
"1430","2018-12-28",8.46
"1431","2018-12-31",8.55
"1432","2019-01-02",8.5
"1433","2019-01-03",8.56
"1434","2019-01-04",8.54
"1435","2019-01-07",8.9
"1436","2019-01-08",7.32
"1437","2019-01-09",7.92
"1438","2019-01-10",7.54
"1439","2019-01-11",8.15
"1440","2019-01-14",8.18
"1441","2019-01-15",8.25
"1442","2019-01-16",8.99
"1443","2019-01-17",10.21
"1444","2019-01-18",10.8
"1445","2019-01-22",11.25
"1446","2019-01-23",10.8
"1447","2019-01-24",11.2
"1448","2019-01-25",11.85
"1449","2019-01-28",11.46
"1450","2019-01-29",11.18
"1451","2019-01-30",11
"1452","2019-01-31",9.85
"1453","2019-02-01",9.85
"1454","2019-02-04",10.01
"1455","2019-02-05",10.42
"1456","2019-02-06",10.7
"1457","2019-02-07",10.55
"1458","2019-02-08",10.99
"1459","2019-02-11",9.9
"1460","2019-02-12",10
"1461","2019-02-13",9.76
"1462","2019-02-14",9.65
"1463","2019-02-15",10.39
"1464","2019-02-19",10.46
"1465","2019-02-20",10.7
"1466","2019-02-21",10.9
"1467","2019-02-22",11.3
"1468","2019-02-25",11.1
"1469","2019-02-26",10.83
"1470","2019-02-27",10.75
"1471","2019-02-28",10.66
"1472","2019-03-01",10.55
"1473","2019-03-04",10.5
"1474","2019-03-05",10.4
"1475","2019-03-06",10.1
"1476","2019-03-07",10.32
"1477","2019-03-08",10.15
"1478","2019-03-11",10.28
"1479","2019-03-12",10.09
"1480","2019-03-13",10.29
"1481","2019-03-14",10.87
"1482","2019-03-15",10.62
"1483","2019-03-18",10.2
"1484","2019-03-19",10.32
"1485","2019-03-20",10.26
"1486","2019-03-21",10.01
"1487","2019-03-22",9.55
"1488","2019-03-25",9.1
"1489","2019-03-26",9.54
"1490","2019-03-27",9.23
"1491","2019-03-28",9.08
"1492","2019-03-29",9.01
"1493","2019-04-01",9.1
"1494","2019-04-02",9.1
"1495","2019-04-03",8.56
"1496","2019-04-04",9.1
"1497","2019-04-05",9.49
"1498","2019-04-08",9.95
"1499","2019-04-09",9.55
"1500","2019-04-10",10.01
"1501","2019-04-11",10.2
"1502","2019-04-12",10.28
"1503","2019-04-15",9.63
"1504","2019-04-16",9.11
"1505","2019-04-17",8.9
"1506","2019-04-18",9
"1507","2019-04-22",8.55
"1508","2019-04-23",8.57
"1509","2019-04-24",8.66
"1510","2019-04-25",8.56
"1511","2019-04-26",8.58
"1512","2019-04-29",8.44
"1513","2019-04-30",8.52
"1514","2019-05-01",8.77
"1515","2019-05-02",9.62
"1516","2019-05-03",10.4
"1517","2019-05-06",10.05
"1518","2019-05-07",10.07
"1519","2019-05-08",9.9
"1520","2019-05-09",9.98
"1521","2019-05-10",10.03
"1522","2019-05-13",9.71
"1523","2019-05-14",9.95
"1524","2019-05-15",9.02
"1525","2019-05-16",9.47
"1526","2019-05-17",8.75
"1527","2019-05-20",8.63
"1528","2019-05-21",8.04
"1529","2019-05-22",7.99
"1530","2019-05-23",7.75
"1531","2019-05-24",7.47
"1532","2019-05-28",7.45
"1533","2019-05-29",6.88
"1534","2019-05-30",6.34
"1535","2019-05-31",6.15
"1536","2019-06-03",6.53
"1537","2019-06-04",6.99
"1538","2019-06-05",7.2
"1539","2019-06-06",7.25
"1540","2019-06-07",7.34
"1541","2019-06-10",7.5
"1542","2019-06-11",7.94
"1543","2019-06-12",7.73
"1544","2019-06-13",7.9
"1545","2019-06-14",7.35
"1546","2019-06-17",7.7
"1547","2019-06-18",7.64
"1548","2019-06-19",7.64
"1549","2019-06-20",7.5
"1550","2019-06-21",7.69
"1551","2019-06-24",7.5
"1552","2019-06-25",7.2
"1553","2019-06-26",7.45
"1554","2019-06-27",7.67
"1555","2019-06-28",7.9
"1556","2019-07-01",7.97
"1557","2019-07-02",7.84
"1558","2019-07-03",7.84
"1559","2019-07-05",7.86
"1560","2019-07-08",7.26
"1561","2019-07-09",7.48
"1562","2019-07-10",7.37
"1563","2019-07-11",7.28
"1564","2019-07-12",7.27
"1565","2019-07-15",7.24
"1566","2019-07-16",7.12
"1567","2019-07-17",7.49
"1568","2019-07-18",7
"1569","2019-07-19",6.95
"1570","2019-07-22",7.07
"1571","2019-07-23",6.87
"1572","2019-07-24",6.6
"1573","2019-07-25",6.55
"1574","2019-07-26",6.5
"1575","2019-07-29",6.41
"1576","2019-07-30",6.14
"1577","2019-07-31",6.09
"1578","2019-08-01",6.16
"1579","2019-08-02",6.25
"1580","2019-08-05",5.9
"1581","2019-08-06",6.1
"1582","2019-08-07",6.23
"1583","2019-08-08",6.01
"1584","2019-08-09",6.14
"1585","2019-08-12",5.97
"1586","2019-08-13",5.5
"1587","2019-08-14",5.5
"1588","2019-08-15",4.5
"1589","2019-08-16",4.25
"1590","2019-08-19",3.97
"1591","2019-08-20",3.9
"1592","2019-08-21",3.77
"1593","2019-08-22",3.93
"1594","2019-08-23",4.41
"1595","2019-08-26",4.88
"1596","2019-08-27",4.2
"1597","2019-08-28",3.9
"1598","2019-08-29",3.99
"1599","2019-08-30",4.09
"1600","2019-09-03",3.79
"1601","2019-09-04",3.95
"1602","2019-09-05",4.4
"1603","2019-09-06",4.15
"1604","2019-09-09",4.12
"1605","2019-09-10",3.98
"1606","2019-09-11",3.94
"1607","2019-09-12",3.95
"1608","2019-09-13",3.97
"1609","2019-09-16",3.92
"1610","2019-09-17",3.96
"1611","2019-09-18",3.92
"1612","2019-09-19",4.27
"1613","2019-09-20",4.29
"1614","2019-09-23",4.15
"1615","2019-09-24",4.08
"1616","2019-09-25",3.97
"1617","2019-09-26",3.93
"1618","2019-09-27",3.78
"1619","2019-09-30",3.87
"1620","2019-10-01",3.73
"1621","2019-10-02",3.63
"1622","2019-10-03",3.9
"1623","2019-10-04",3.72
"1624","2019-10-07",3.5
"1625","2019-10-08",3.59
"1626","2019-10-09",3.43
"1627","2019-10-10",3.37
"1628","2019-10-11",3.57
"1629","2019-10-14",3.35
"1630","2019-10-15",3.32
"1631","2019-10-16",2.76
"1632","2019-10-17",3.11
"1633","2019-10-18",2.9
"1634","2019-10-21",3.1
"1635","2019-10-22",3
"1636","2019-10-23",2.95
"1637","2019-10-24",3.42
"1638","2019-10-25",3.4
"1639","2019-10-28",3.36
"1640","2019-10-29",3.28
"1641","2019-10-30",3.31
"1642","2019-10-31",3.25
"1643","2019-11-01",3.34
"1644","2019-11-04",3.55
"1645","2019-11-05",3.44
"1646","2019-11-06",3.33
"1647","2019-11-07",3.3
"1648","2019-11-08",3.37
"1649","2019-11-11",3.9
"1650","2019-11-12",3.47
"1651","2019-11-13",3.42
"1652","2019-11-14",3.91
"1653","2019-11-15",3.92
"1654","2019-11-18",4.99
"1655","2019-11-19",6.03
"1656","2019-11-20",6.02
"1657","2019-11-21",5.78
"1658","2019-11-22",5.17
"1659","2019-11-25",5.48
"1660","2019-11-26",5.27
"1661","2019-11-27",5.1
"1662","2019-11-29",5.1
"1663","2019-12-02",5
"1664","2019-12-03",5.09
"1665","2019-12-04",4.82
"1666","2019-12-05",4.9
"1667","2019-12-06",4.85
"1668","2019-12-09",5.01
"1669","2019-12-10",5.2
"1670","2019-12-11",5.21
"1671","2019-12-12",5.1
"1672","2019-12-13",5.08
"1673","2019-12-16",5.31
"1674","2019-12-17",5.2
"1675","2019-12-18",5.16
"1676","2019-12-19",5.19
"1677","2019-12-20",5.13
"1678","2019-12-23",5.09
"1679","2019-12-24",5
"1680","2019-12-26",4.98
"1681","2019-12-27",4.75
"1682","2019-12-30",4.6
"1683","2019-12-31",4.69
"1684","2020-01-02",4.9
"1685","2020-01-03",4.58
"1686","2020-01-06",4.95
"1687","2020-01-07",5.02
"1688","2020-01-08",5.04
"1689","2020-01-09",5.15
"1690","2020-01-10",4.98
"1691","2020-01-13",5.35
"1692","2020-01-14",5
"1693","2020-01-15",5.03
"1694","2020-01-16",4.73
"1695","2020-01-17",4.65
"1696","2020-01-21",5.12
"1697","2020-01-22",5.4
"1698","2020-01-23",5.3
"1699","2020-01-24",5.13
"1700","2020-01-27",4.83
"1701","2020-01-28",4.71
"1702","2020-01-29",4.85
"1703","2020-01-30",4.66
"1704","2020-01-31",4.93
"1705","2020-02-03",5
"1706","2020-02-04",5
"1707","2020-02-05",4.7
"1708","2020-02-06",5.17
"1709","2020-02-07",4.97
"1710","2020-02-10",5.1
"1711","2020-02-11",4.95
"1712","2020-02-12",4.9
"1713","2020-02-13",5
"1714","2020-02-14",5.08
"1715","2020-02-18",4.72
"1716","2020-02-19",4.86
"1717","2020-02-20",5
"1718","2020-02-21",4.98
"1719","2020-02-24",4.88
"1720","2020-02-25",4.54
"1721","2020-02-26",4.17
"1722","2020-02-27",4.05
"1723","2020-02-28",3.96
"1724","2020-03-02",3.88
"1725","2020-03-03",3.82
"1726","2020-03-04",3.86
"1727","2020-03-05",3.85
"1728","2020-03-06",3.65
"1729","2020-03-09",3.5
"1730","2020-03-10",3.56
"1731","2020-03-11",3.5
"1732","2020-03-12",2.79
"1733","2020-03-13",3
"1734","2020-03-16",2.57
"1735","2020-03-17",2.69
"1736","2020-03-18",2.44
"1737","2020-03-19",2.57
"1738","2020-03-20",2.34
"1739","2020-03-23",3.69
"1740","2020-03-24",4.32
"1741","2020-03-25",4.09
"1742","2020-03-26",4.35
"1743","2020-03-27",4.01
"1744","2020-03-30",4.15
"1745","2020-03-31",4.44
"1746","2020-04-01",4
"1747","2020-04-02",4.36
"1748","2020-04-03",4.31
"1749","2020-04-06",4.1
"1750","2020-04-07",4.3
"1751","2020-04-08",4.27
"1752","2020-04-09",4.38
"1753","2020-04-13",4.76
"1754","2020-04-14",4.91
"1755","2020-04-15",5
"1756","2020-04-16",5.32
"1757","2020-04-17",5.71
"1758","2020-04-20",6.65
"1759","2020-04-21",7.16
"1760","2020-04-22",7.45
"1761","2020-04-23",7.65
"1762","2020-04-24",7.8
"1763","2020-04-27",7.52
"1764","2020-04-28",7.31
"1765","2020-04-29",7.67
"1766","2020-04-30",7.59
"1767","2020-05-01",7.45
"1768","2020-05-04",7.25
"1769","2020-05-05",7.92
"1770","2020-05-06",7.45
"1771","2020-05-07",7.5
"1772","2020-05-08",7.99
"1773","2020-05-11",8.07
"1774","2020-05-12",8.79
"1775","2020-05-13",8.1
"1776","2020-05-14",8.78
"1777","2020-05-15",7.75
"1778","2020-05-18",7.56
"1779","2020-05-19",7.72
"1780","2020-05-20",7.98
"1781","2020-05-21",7.61
"1782","2020-05-22",7.51
"1783","2020-05-26",7.04
"1784","2020-05-27",7.33
"1785","2020-05-28",8.63
"1786","2020-05-29",8.47
"1787","2020-06-01",8.82
"1788","2020-06-02",9.6
"1789","2020-06-03",9.59
"1790","2020-06-04",8.86
"1791","2020-06-05",8.73
"1792","2020-06-08",8.93
"1793","2020-06-09",9.05
"1794","2020-06-10",8.87
"1795","2020-06-11",8.03
"1796","2020-06-12",8.61
"1797","2020-06-15",8.4
"1798","2020-06-16",8.6
"1799","2020-06-17",9.2
"1800","2020-06-18",9.9
"1801","2020-06-19",9.9
"1802","2020-06-22",9.24
"1803","2020-06-23",9.4
"1804","2020-06-24",8.91
"1805","2020-06-25",9.26
"1806","2020-06-26",9.41
"1807","2020-06-29",9.87
"1808","2020-06-30",10
"1809","2020-07-01",10.17
"1810","2020-07-02",10.32
"1811","2020-07-06",9.95
"1812","2020-07-07",10.25
"1813","2020-07-08",10.19
"1814","2020-07-09",10.8
"1815","2020-07-10",11.3
"1816","2020-07-13",11.98
"1817","2020-07-14",13.8
"1818","2020-07-15",14.09
"1819","2020-07-16",13.8
"1820","2020-07-17",15.38
"1821","2020-07-20",15.44
"1822","2020-07-21",15.53
"1823","2020-07-22",15.55
"1824","2020-07-23",15.28
"1825","2020-07-24",14.91
"1826","2020-07-27",15.1
"1827","2020-07-28",14.94
"1828","2020-07-29",14.66
"1829","2020-07-30",14.76
"1830","2020-07-31",14.69
"1831","2020-08-03",14.87
"1832","2020-08-04",13.9
"1833","2020-08-05",11.77
"1834","2020-08-06",12.99
"1835","2020-08-07",13.46
"1836","2020-08-10",14.14
"1837","2020-08-11",13.43
"1838","2020-08-12",12.66
"1839","2020-08-13",13.6
"1840","2020-08-14",13.55
"1841","2020-08-17",14.07
"1842","2020-08-18",16.17
"1843","2020-08-19",16.91
"1844","2020-08-20",18.65
"1845","2020-08-21",21.280001
"1846","2020-08-24",19.32
"1847","2020-08-25",19.709999
"1848","2020-08-26",19
"1849","2020-08-27",20.16
"1850","2020-08-28",19.49
"1851","2020-08-31",19.049999
"1852","2020-09-01",18.120001
"1853","2020-09-02",17.969999
"1854","2020-09-03",17.190001
"1855","2020-09-04",18.23
"1856","2020-09-08",16.530001
"1857","2020-09-09",16.129999
"1858","2020-09-10",15.79
"1859","2020-09-11",16.58
"1860","2020-09-14",14.6
"1861","2020-09-15",12.64
"1862","2020-09-16",13.41
"1863","2020-09-17",14.97
"1864","2020-09-18",15.85
"1865","2020-09-21",15.39
"1866","2020-09-22",18
"1867","2020-09-23",16.23
"1868","2020-09-24",15.47
"1869","2020-09-25",15.76
"1870","2020-09-28",15.61
"1871","2020-09-29",15.03
"1872","2020-09-30",14.59
"1873","2020-10-01",14.32
"1874","2020-10-02",14.23
"1875","2020-10-05",15.85
"1876","2020-10-06",15
"1877","2020-10-07",17.09
"1878","2020-10-08",17.23
"1879","2020-10-09",16.76
"1880","2020-10-12",17.549999
"1881","2020-10-13",17.17
"1882","2020-10-14",17.17
"1883","2020-10-15",18.059999
"1884","2020-10-16",17.790001
"1885","2020-10-19",17.360001
"1886","2020-10-20",17.440001
"1887","2020-10-21",17.23
"1888","2020-10-22",16.67
"1889","2020-10-23",16.620001
"1890","2020-10-26",16.379999
"1891","2020-10-27",16.799999
"1892","2020-10-28",16.870001
"1893","2020-10-29",17.469999
"1894","2020-10-30",16.809999
"1895","2020-11-02",17.870001
"1896","2020-11-03",18.66
"1897","2020-11-04",19.32
"1898","2020-11-05",20.309999
"1899","2020-11-06",20.57
"1900","2020-11-09",17.799999
"1901","2020-11-10",18.57
"1902","2020-11-11",19.200001
"1903","2020-11-12",19.41
"1904","2020-11-13",17.74
"1905","2020-11-16",17.969999
"1906","2020-11-17",17.52
"1907","2020-11-18",17
"1908","2020-11-19",16.790001
"1909","2020-11-20",17.200001
"1910","2020-11-23",16.559999
"1911","2020-11-24",16.16
"1912","2020-11-25",15.56
"1913","2020-11-27",15.74
