"","date","FCAP"
"131","2007-07-11",18
"132","2007-07-12",18
"133","2007-07-13",17.799999
"134","2007-07-16",17.799999
"135","2007-07-17",17
"136","2007-07-18",16.99
"137","2007-07-19",16.99
"138","2007-07-20",16.99
"139","2007-07-23",16.99
"140","2007-07-24",16.99
"141","2007-07-25",16.389999
"142","2007-07-26",16.379999
"143","2007-07-27",16.209999
"144","2007-07-30",16.209999
"145","2007-07-31",16.209999
"146","2007-08-01",16.860001
"147","2007-08-02",16.860001
"148","2007-08-03",16.860001
"149","2007-08-06",16.860001
"150","2007-08-07",16.860001
"151","2007-08-08",17
"152","2007-08-09",17
"153","2007-08-10",17
"154","2007-08-13",17
"155","2007-08-14",17
"156","2007-08-15",17
"157","2007-08-16",16.610001
"158","2007-08-17",16.610001
"159","2007-08-20",16.610001
"160","2007-08-21",16.610001
"161","2007-08-22",16.610001
"162","2007-08-23",16.610001
"163","2007-08-24",16.610001
"164","2007-08-27",16.610001
"165","2007-08-28",16.610001
"166","2007-08-29",16.610001
"167","2007-08-30",16.610001
"168","2007-08-31",16.799999
"169","2007-09-04",16.15
"170","2007-09-05",16.15
"171","2007-09-06",16.15
"172","2007-09-07",16.15
"173","2007-09-10",16.15
"174","2007-09-11",16.15
"175","2007-09-12",16.15
"176","2007-09-13",16.65
"177","2007-09-14",16.65
"178","2007-09-17",16.65
"179","2007-09-18",16.1
"180","2007-09-19",16.1
"181","2007-09-20",16.07
"182","2007-09-21",16.08
"183","2007-09-24",16.08
"184","2007-09-25",16.08
"185","2007-09-26",16.08
"186","2007-09-27",16.52
"187","2007-09-28",16.99
"188","2007-10-01",16.99
"189","2007-10-02",16.99
"190","2007-10-03",16.99
"191","2007-10-04",16.99
"192","2007-10-05",16.99
"193","2007-10-08",16.99
"194","2007-10-09",16.99
"195","2007-10-10",16.99
"196","2007-10-11",16.52
"197","2007-10-12",16.4
"198","2007-10-15",16.4
"199","2007-10-16",17.15
"200","2007-10-17",17
"201","2007-10-18",17
"202","2007-10-19",17
"203","2007-10-22",17
"204","2007-10-23",17
"205","2007-10-24",17
"206","2007-10-25",17
"207","2007-10-26",17
"208","2007-10-29",17
"209","2007-10-30",17
"210","2007-10-31",16.35
"211","2007-11-01",16.35
"212","2007-11-02",16.35
"213","2007-11-05",16.35
"214","2007-11-06",16.309999
"215","2007-11-07",16.26
"216","2007-11-08",16.26
"217","2007-11-09",16.26
"218","2007-11-12",16.26
"219","2007-11-13",16.040001
"220","2007-11-14",16.040001
"221","2007-11-15",16.049999
"222","2007-11-16",16.040001
"223","2007-11-19",16.040001
"224","2007-11-20",16.040001
"225","2007-11-21",16.040001
"226","2007-11-23",16.040001
"227","2007-11-26",16.01
"228","2007-11-27",16.01
"229","2007-11-28",16.01
"230","2007-11-29",16.02
"231","2007-11-30",16.01
"232","2007-12-03",16.01
"233","2007-12-04",15.67
"234","2007-12-05",15.67
"235","2007-12-06",15.67
"236","2007-12-07",15.67
"237","2007-12-10",15.67
"238","2007-12-11",15.67
"239","2007-12-12",16.02
"240","2007-12-13",16.5
"241","2007-12-14",16.5
"242","2007-12-17",16
"243","2007-12-18",15.54
"244","2007-12-19",15.54
"245","2007-12-20",15.17
"246","2007-12-21",16
"247","2007-12-24",16
"248","2007-12-26",15.17
"249","2007-12-27",15.17
"250","2007-12-28",15.17
"251","2007-12-31",16.5
"252","2008-01-02",16.889999
"253","2008-01-03",16.27
"254","2008-01-04",16.889999
"255","2008-01-07",16.5
"256","2008-01-08",16.5
"257","2008-01-09",16.5
"258","2008-01-10",16.85
"259","2008-01-11",16.85
"260","2008-01-14",16.85
"261","2008-01-15",16.85
"262","2008-01-16",16.85
"263","2008-01-17",16.85
"264","2008-01-18",16.85
"265","2008-01-22",16.26
"266","2008-01-23",16.25
"267","2008-01-24",16.25
"268","2008-01-25",16.25
"269","2008-01-28",16.25
"270","2008-01-29",16.25
"271","2008-01-30",16.25
"272","2008-01-31",15.99
"273","2008-02-01",15.99
"274","2008-02-04",15.99
"275","2008-02-05",15.99
"276","2008-02-06",15.99
"277","2008-02-07",15.99
"278","2008-02-08",15.99
"279","2008-02-11",15.99
"280","2008-02-12",15.99
"281","2008-02-13",15.99
"282","2008-02-14",15.99
"283","2008-02-15",15.99
"284","2008-02-19",15.99
"285","2008-02-20",15.99
"286","2008-02-21",15.99
"287","2008-02-22",15.99
"288","2008-02-25",16
"289","2008-02-26",15.88
"290","2008-02-27",15.88
"291","2008-02-28",15.88
"292","2008-02-29",16
"293","2008-03-03",15.88
"294","2008-03-04",15.88
"295","2008-03-05",15.51
"296","2008-03-06",15.51
"297","2008-03-07",15.51
"298","2008-03-10",15.51
"299","2008-03-11",15.51
"300","2008-03-12",15.5
"301","2008-03-13",15.5
"302","2008-03-14",15.5
"303","2008-03-17",15.5
"304","2008-03-18",15.5
"305","2008-03-19",15.1
"306","2008-03-20",15.1
"307","2008-03-24",15.14
"308","2008-03-25",15.14
"309","2008-03-26",15.25
"310","2008-03-27",15.25
"311","2008-03-28",15.25
"312","2008-03-31",16.25
"313","2008-04-01",16.25
"314","2008-04-02",16.25
"315","2008-04-03",15.1
"316","2008-04-04",15.1
"317","2008-04-07",15
"318","2008-04-08",15
"319","2008-04-09",15
"320","2008-04-10",15
"321","2008-04-11",15
"322","2008-04-14",14.37
"323","2008-04-15",14.37
"324","2008-04-16",14.37
"325","2008-04-17",14.85
"326","2008-04-18",14.85
"327","2008-04-21",14.85
"328","2008-04-22",14.3
"329","2008-04-23",14.07
"330","2008-04-24",14
"331","2008-04-25",14.79
"332","2008-04-28",14
"333","2008-04-29",14
"334","2008-04-30",14
"335","2008-05-01",14
"336","2008-05-02",14.07
"337","2008-05-05",14.07
"338","2008-05-06",14.07
"339","2008-05-07",14.07
"340","2008-05-08",14.75
"341","2008-05-09",15.33
"342","2008-05-12",15.34
"343","2008-05-13",14.5
"344","2008-05-14",14.5
"345","2008-05-15",14.15
"346","2008-05-16",14.15
"347","2008-05-19",14.69
"348","2008-05-20",14.69
"349","2008-05-21",14.69
"350","2008-05-22",14.26
"351","2008-05-23",14.26
"352","2008-05-27",14.23
"353","2008-05-28",14.5
"354","2008-05-29",14.5
"355","2008-05-30",14.5
"356","2008-06-02",14.5
"357","2008-06-03",14.35
"358","2008-06-04",14.45
"359","2008-06-05",14.5
"360","2008-06-06",14.25
"361","2008-06-09",14.25
"362","2008-06-10",14.25
"363","2008-06-11",14.25
"364","2008-06-12",14.3
"365","2008-06-13",14.24
"366","2008-06-16",14.24
"367","2008-06-17",14.24
"368","2008-06-18",14.24
"369","2008-06-19",14.2
"370","2008-06-20",14.25
"371","2008-06-23",14.25
"372","2008-06-24",14.25
"373","2008-06-25",14.21
"374","2008-06-26",13.84
"375","2008-06-27",14
"376","2008-06-30",14.7
"377","2008-07-01",14.01
"378","2008-07-02",13
"379","2008-07-03",13
"380","2008-07-07",13.5
"381","2008-07-08",13
"382","2008-07-09",13
"383","2008-07-10",13.25
"384","2008-07-11",13
"385","2008-07-14",13
"386","2008-07-15",13
"387","2008-07-16",13
"388","2008-07-17",14
"389","2008-07-18",14
"390","2008-07-21",13.5
"391","2008-07-22",14
"392","2008-07-23",14.25
"393","2008-07-24",14.25
"394","2008-07-25",14.5
"395","2008-07-28",14
"396","2008-07-29",14
"397","2008-07-30",14
"398","2008-07-31",14.75
"399","2008-08-01",14.99
"400","2008-08-04",14.99
"401","2008-08-05",14.99
"402","2008-08-06",14.99
"403","2008-08-07",15.01
"404","2008-08-08",15.24
"405","2008-08-11",15.44
"406","2008-08-12",15.44
"407","2008-08-13",15.87
"408","2008-08-14",16.200001
"409","2008-08-15",16.200001
"410","2008-08-18",16.200001
"411","2008-08-19",16.370001
"412","2008-08-20",16.49
"413","2008-08-21",16.49
"414","2008-08-22",16.49
"415","2008-08-25",16.49
"416","2008-08-26",16.49
"417","2008-08-27",16
"418","2008-08-28",16
"419","2008-08-29",16.5
"420","2008-09-02",15.5
"421","2008-09-03",16.5
"422","2008-09-04",15.93
"423","2008-09-05",15.93
"424","2008-09-08",15.93
"425","2008-09-09",15.93
"426","2008-09-10",15.93
"427","2008-09-11",15.93
"428","2008-09-12",15.5
"429","2008-09-15",15.51
"430","2008-09-16",15.37
"431","2008-09-17",15.5
"432","2008-09-18",15.5
"433","2008-09-19",15.5
"434","2008-09-22",15.35
"435","2008-09-23",15.35
"436","2008-09-24",15.35
"437","2008-09-25",15.35
"438","2008-09-26",15.35
"439","2008-09-29",15.35
"440","2008-09-30",15.36
"441","2008-10-01",15.36
"442","2008-10-02",15.36
"443","2008-10-03",15.36
"444","2008-10-06",15.17
"445","2008-10-07",15.4
"446","2008-10-08",15.36
"447","2008-10-09",14.39
"448","2008-10-10",14.75
"449","2008-10-13",14.44
"450","2008-10-14",15.27
"451","2008-10-15",15.27
"452","2008-10-16",15.27
"453","2008-10-17",15.27
"454","2008-10-20",15.27
"455","2008-10-21",15.3
"456","2008-10-22",15.3
"457","2008-10-23",14.25
"458","2008-10-24",14.25
"459","2008-10-27",15.29
"460","2008-10-28",15.29
"461","2008-10-29",15.29
"462","2008-10-30",15.29
"463","2008-10-31",15.29
"464","2008-11-03",15.29
"465","2008-11-04",15.29
"466","2008-11-05",15.29
"467","2008-11-06",15.29
"468","2008-11-07",15.29
"469","2008-11-10",15.29
"470","2008-11-11",15.29
"471","2008-11-12",15.29
"472","2008-11-13",15.29
"473","2008-11-14",15.29
"474","2008-11-17",15.29
"475","2008-11-18",15.29
"476","2008-11-19",15.29
"477","2008-11-20",15.29
"478","2008-11-21",15.29
"479","2008-11-24",15.29
"480","2008-11-25",15.29
"481","2008-11-26",15.29
"482","2008-11-28",15.29
"483","2008-12-01",13.08
"484","2008-12-02",13.5
"485","2008-12-03",13.11
"486","2008-12-04",13.1
"487","2008-12-05",13.1
"488","2008-12-08",13.1
"489","2008-12-09",13.1
"490","2008-12-10",13.15
"491","2008-12-11",14.39
"492","2008-12-12",14.39
"493","2008-12-15",14.39
"494","2008-12-16",14.39
"495","2008-12-17",13.7
"496","2008-12-18",13.7
"497","2008-12-19",15
"498","2008-12-22",15
"499","2008-12-23",15
"500","2008-12-24",15
"501","2008-12-26",15
"502","2008-12-29",15
"503","2008-12-30",15.25
"504","2008-12-31",15.28
"505","2009-01-02",15.28
"506","2009-01-05",15.28
"507","2009-01-06",14.18
"508","2009-01-07",14.5
"509","2009-01-08",14.5
"510","2009-01-09",14.5
"511","2009-01-12",14.5
"512","2009-01-13",14.21
"513","2009-01-14",14.21
"514","2009-01-15",14
"515","2009-01-16",14.44
"516","2009-01-20",14
"517","2009-01-21",14.01
"518","2009-01-22",14.01
"519","2009-01-23",13.45
"520","2009-01-26",13.3
"521","2009-01-27",13.5
"522","2009-01-28",13.5
"523","2009-01-29",13.5
"524","2009-01-30",13.5
"525","2009-02-02",13.25
"526","2009-02-03",13.5
"527","2009-02-04",13.5
"528","2009-02-05",13.5
"529","2009-02-06",13.5
"530","2009-02-09",13.5
"531","2009-02-10",14.5
"532","2009-02-11",13.58
"533","2009-02-12",13.58
"534","2009-02-13",13.5
"535","2009-02-17",13.5
"536","2009-02-18",13.25
"537","2009-02-19",13.25
"538","2009-02-20",13.26
"539","2009-02-23",13.25
"540","2009-02-24",13.15
"541","2009-02-25",13.15
"542","2009-02-26",13.15
"543","2009-02-27",13.15
"544","2009-03-02",12.67
"545","2009-03-03",12.17
"546","2009-03-04",12.17
"547","2009-03-05",12.17
"548","2009-03-06",12.17
"549","2009-03-09",12.17
"550","2009-03-10",12.57
"551","2009-03-11",12.57
"552","2009-03-12",13.01
"553","2009-03-13",13.02
"554","2009-03-16",13
"555","2009-03-17",13
"556","2009-03-18",13
"557","2009-03-19",13
"558","2009-03-20",13
"559","2009-03-23",13
"560","2009-03-24",14
"561","2009-03-25",14
"562","2009-03-26",14
"563","2009-03-27",14
"564","2009-03-30",14
"565","2009-03-31",14.9
"566","2009-04-01",14.9
"567","2009-04-02",14.9
"568","2009-04-03",14.9
"569","2009-04-06",14.9
"570","2009-04-07",14.9
"571","2009-04-08",14.9
"572","2009-04-09",14.9
"573","2009-04-13",14.7
"574","2009-04-14",14.25
"575","2009-04-15",14.3
"576","2009-04-16",14.3
"577","2009-04-17",14.3
"578","2009-04-20",14.25
"579","2009-04-21",14.9
"580","2009-04-22",14.9
"581","2009-04-23",14.9
"582","2009-04-24",14.9
"583","2009-04-27",14.9
"584","2009-04-28",14.9
"585","2009-04-29",14.9
"586","2009-04-30",14.9
"587","2009-05-01",14.9
"588","2009-05-04",15
"589","2009-05-05",15.5
"590","2009-05-06",14.1
"591","2009-05-07",16.959999
"592","2009-05-08",14.22
"593","2009-05-11",17
"594","2009-05-12",14.3
"595","2009-05-13",15.4
"596","2009-05-14",15.7
"597","2009-05-15",15.7
"598","2009-05-18",15.7
"599","2009-05-19",14.31
"600","2009-05-20",17
"601","2009-05-21",15.94
"602","2009-05-22",15.94
"603","2009-05-26",15.94
"604","2009-05-27",16.99
"605","2009-05-28",14.1
"606","2009-05-29",17.98
"607","2009-06-01",17
"608","2009-06-02",17
"609","2009-06-03",17
"610","2009-06-04",16.02
"611","2009-06-05",17.59
"612","2009-06-08",17.49
"613","2009-06-09",17.49
"614","2009-06-10",17.49
"615","2009-06-11",17.49
"616","2009-06-12",17.370001
"617","2009-06-15",17.02
"618","2009-06-16",17.02
"619","2009-06-17",17.02
"620","2009-06-18",16.5
"621","2009-06-19",17
"622","2009-06-22",17
"623","2009-06-23",17
"624","2009-06-24",15.89
"625","2009-06-25",16.969999
"626","2009-06-26",15.9
"627","2009-06-29",15.9
"628","2009-06-30",17.35
"629","2009-07-01",16.959999
"630","2009-07-02",16.959999
"631","2009-07-06",17.24
"632","2009-07-07",17.24
"633","2009-07-08",17.01
"634","2009-07-09",17.01
"635","2009-07-10",17.25
"636","2009-07-13",17.5
"637","2009-07-14",17.26
"638","2009-07-15",18.25
"639","2009-07-16",18.25
"640","2009-07-17",18.25
"641","2009-07-20",18.25
"642","2009-07-21",18.27
"643","2009-07-22",18.27
"644","2009-07-23",18.23
"645","2009-07-24",18.23
"646","2009-07-27",18.23
"647","2009-07-28",18.23
"648","2009-07-29",18.23
"649","2009-07-30",18.23
"650","2009-07-31",18.23
"651","2009-08-03",18.23
"652","2009-08-04",18.23
"653","2009-08-05",18.23
"654","2009-08-06",16.75
"655","2009-08-07",16.75
"656","2009-08-10",18
"657","2009-08-11",17.5
"658","2009-08-12",17.969999
"659","2009-08-13",17
"660","2009-08-14",17
"661","2009-08-17",16.5
"662","2009-08-18",16.35
"663","2009-08-19",15.75
"664","2009-08-20",16
"665","2009-08-21",16
"666","2009-08-24",16.5
"667","2009-08-25",18.190001
"668","2009-08-26",16.83
"669","2009-08-27",16.610001
"670","2009-08-28",16.200001
"671","2009-08-31",16.1
"672","2009-09-01",16.1
"673","2009-09-02",16.01
"674","2009-09-03",16.01
"675","2009-09-04",16.01
"676","2009-09-08",16.07
"677","2009-09-09",16.1
"678","2009-09-10",16.08
"679","2009-09-11",16.08
"680","2009-09-14",16.08
"681","2009-09-15",16.08
"682","2009-09-16",16.08
"683","2009-09-17",16.08
"684","2009-09-18",16.08
"685","2009-09-21",16.17
"686","2009-09-22",16.17
"687","2009-09-23",16.17
"688","2009-09-24",16.17
"689","2009-09-25",16.5
"690","2009-09-28",16.5
"691","2009-09-29",16.5
"692","2009-09-30",17.5
"693","2009-10-01",17.5
"694","2009-10-02",17.5
"695","2009-10-05",17.01
"696","2009-10-06",17.01
"697","2009-10-07",17.01
"698","2009-10-08",17.01
"699","2009-10-09",17.01
"700","2009-10-12",17.01
"701","2009-10-13",17.01
"702","2009-10-14",17.01
"703","2009-10-15",17.01
"704","2009-10-16",17.01
"705","2009-10-19",17.01
"706","2009-10-20",16.76
"707","2009-10-21",16.76
"708","2009-10-22",16.76
"709","2009-10-23",16.76
"710","2009-10-26",16.76
"711","2009-10-27",16.76
"712","2009-10-28",16.76
"713","2009-10-29",16.75
"714","2009-10-30",17
"715","2009-11-02",17
"716","2009-11-03",17
"717","2009-11-04",16.85
"718","2009-11-05",16
"719","2009-11-06",15.3
"720","2009-11-09",15.3
"721","2009-11-10",16
"722","2009-11-11",16
"723","2009-11-12",16
"724","2009-11-13",15
"725","2009-11-16",15
"726","2009-11-17",14.5
"727","2009-11-18",14.5
"728","2009-11-19",14.5
"729","2009-11-20",14.5
"730","2009-11-23",15
"731","2009-11-24",14.27
"732","2009-11-25",14.27
"733","2009-11-27",14.27
"734","2009-11-30",15.21
"735","2009-12-01",14
"736","2009-12-02",14
"737","2009-12-03",14
"738","2009-12-04",14.7
"739","2009-12-07",14
"740","2009-12-08",13.75
"741","2009-12-09",13.75
"742","2009-12-10",14
"743","2009-12-11",13.97
"744","2009-12-14",14.49
"745","2009-12-15",14.5
"746","2009-12-16",14.5
"747","2009-12-17",15
"748","2009-12-18",15
"749","2009-12-21",15
"750","2009-12-22",15
"751","2009-12-23",14.02
"752","2009-12-24",14.02
"753","2009-12-28",14
"754","2009-12-29",15.95
"755","2009-12-30",15.19
"756","2009-12-31",15.19
"757","2010-01-04",15.19
"758","2010-01-05",15.19
"759","2010-01-06",14.3
"760","2010-01-07",13.92
"761","2010-01-08",14.3
"762","2010-01-11",14.5
"763","2010-01-12",14.63
"764","2010-01-13",15.99
"765","2010-01-14",15.04
"766","2010-01-15",15.04
"767","2010-01-19",14.75
"768","2010-01-20",14.81
"769","2010-01-21",14.5
"770","2010-01-22",14.5
"771","2010-01-25",14.5
"772","2010-01-26",14.5
"773","2010-01-27",14.5
"774","2010-01-28",14.24
"775","2010-01-29",14.49
"776","2010-02-01",13.75
"777","2010-02-02",13.75
"778","2010-02-03",13.75
"779","2010-02-04",13.75
"780","2010-02-05",16.5
"781","2010-02-08",14.31
"782","2010-02-09",14.26
"783","2010-02-10",14.24
"784","2010-02-11",14.24
"785","2010-02-12",14.24
"786","2010-02-16",14.24
"787","2010-02-17",15.74
"788","2010-02-18",14.34
"789","2010-02-19",14.34
"790","2010-02-22",14.63
"791","2010-02-23",14.63
"792","2010-02-24",14.63
"793","2010-02-25",14.8
"794","2010-02-26",14.7
"795","2010-03-01",14.7
"796","2010-03-02",14.7
"797","2010-03-03",14.7
"798","2010-03-04",14.7
"799","2010-03-05",14.5
"800","2010-03-08",14.5
"801","2010-03-09",14.5
"802","2010-03-10",14.5
"803","2010-03-11",14.94
"804","2010-03-12",14.94
"805","2010-03-15",14.99
"806","2010-03-16",15
"807","2010-03-17",15
"808","2010-03-18",15.1
"809","2010-03-19",15.1
"810","2010-03-22",15.24
"811","2010-03-23",15.1
"812","2010-03-24",15.47
"813","2010-03-25",15.47
"814","2010-03-26",15.47
"815","2010-03-29",14.75
"816","2010-03-30",15.25
"817","2010-03-31",14.6
"818","2010-04-01",14.6
"819","2010-04-05",14.6
"820","2010-04-06",15.45
"821","2010-04-07",15.45
"822","2010-04-08",15.45
"823","2010-04-09",15.5
"824","2010-04-12",15.5
"825","2010-04-13",15.5
"826","2010-04-14",15.56
"827","2010-04-15",15.56
"828","2010-04-16",15.5
"829","2010-04-19",15.5
"830","2010-04-20",15.5
"831","2010-04-21",15.5
"832","2010-04-22",15.5
"833","2010-04-23",15.5
"834","2010-04-26",14.63
"835","2010-04-27",14.63
"836","2010-04-28",14.63
"837","2010-04-29",14.63
"838","2010-04-30",14.63
"839","2010-05-03",14.63
"840","2010-05-04",15.39
"841","2010-05-05",15.39
"842","2010-05-06",15.39
"843","2010-05-07",15.39
"844","2010-05-10",15.39
"845","2010-05-11",15.39
"846","2010-05-12",15.45
"847","2010-05-13",15.4
"848","2010-05-14",15
"849","2010-05-17",14.98
"850","2010-05-18",14.98
"851","2010-05-19",14.98
"852","2010-05-20",15.25
"853","2010-05-21",15.25
"854","2010-05-24",15.25
"855","2010-05-25",15.25
"856","2010-05-26",15.04
"857","2010-05-27",15.04
"858","2010-05-28",14.85
"859","2010-06-01",14.85
"860","2010-06-02",14.67
"861","2010-06-03",14.64
"862","2010-06-04",14.64
"863","2010-06-07",14.64
"864","2010-06-08",14.64
"865","2010-06-09",14.58
"866","2010-06-10",14.58
"867","2010-06-11",14.75
"868","2010-06-14",14.75
"869","2010-06-15",14.75
"870","2010-06-16",14.5
"871","2010-06-17",14.5
"872","2010-06-18",14.5
"873","2010-06-21",14.5
"874","2010-06-22",14.25
"875","2010-06-23",14.25
"876","2010-06-24",14.75
"877","2010-06-25",14.75
"878","2010-06-28",14.75
"879","2010-06-29",14.75
"880","2010-06-30",15
"881","2010-07-01",15
"882","2010-07-02",15
"883","2010-07-06",15
"884","2010-07-07",14.19
"885","2010-07-08",14.5
"886","2010-07-09",15.49
"887","2010-07-12",14.6
"888","2010-07-13",14.6
"889","2010-07-14",14.5
"890","2010-07-15",14.23
"891","2010-07-16",14.23
"892","2010-07-19",15
"893","2010-07-20",15
"894","2010-07-21",15.05
"895","2010-07-22",15.05
"896","2010-07-23",15.05
"897","2010-07-26",15.05
"898","2010-07-27",15.05
"899","2010-07-28",14.57
"900","2010-07-29",14.57
"901","2010-07-30",14.57
"902","2010-08-02",14.57
"903","2010-08-03",14.57
"904","2010-08-04",14.57
"905","2010-08-05",15.49
"906","2010-08-06",15.49
"907","2010-08-09",14.5
"908","2010-08-10",14.5
"909","2010-08-11",14.5
"910","2010-08-12",15.42
"911","2010-08-13",15.42
"912","2010-08-16",15.12
"913","2010-08-17",15.12
"914","2010-08-18",15.12
"915","2010-08-19",15.12
"916","2010-08-20",15.12
"917","2010-08-23",14.5
"918","2010-08-24",15.25
"919","2010-08-25",15
"920","2010-08-26",15
"921","2010-08-27",15
"922","2010-08-30",15.05
"923","2010-08-31",15.05
"924","2010-09-01",15.05
"925","2010-09-02",15.05
"926","2010-09-03",15.05
"927","2010-09-07",15
"928","2010-09-08",15.54
"929","2010-09-09",15.54
"930","2010-09-10",15.54
"931","2010-09-13",15
"932","2010-09-14",14.63
"933","2010-09-15",14.67
"934","2010-09-16",15.25
"935","2010-09-17",15.25
"936","2010-09-20",14.75
"937","2010-09-21",14.75
"938","2010-09-22",14.75
"939","2010-09-23",14.77
"940","2010-09-24",15.25
"941","2010-09-27",15.25
"942","2010-09-28",15.25
"943","2010-09-29",14.86
"944","2010-09-30",15.24
"945","2010-10-01",14.95
"946","2010-10-04",14.95
"947","2010-10-05",15
"948","2010-10-06",15
"949","2010-10-07",15
"950","2010-10-08",15
"951","2010-10-11",15
"952","2010-10-12",15
"953","2010-10-13",15.9
"954","2010-10-14",14.9
"955","2010-10-15",14.9
"956","2010-10-18",14.9
"957","2010-10-19",15.49
"958","2010-10-20",15.49
"959","2010-10-21",15.49
"960","2010-10-22",15.49
"961","2010-10-25",15.01
"962","2010-10-26",15.01
"963","2010-10-27",15.01
"964","2010-10-28",15
"965","2010-10-29",15
"966","2010-11-01",15.01
"967","2010-11-02",15.02
"968","2010-11-03",15.77
"969","2010-11-04",15.77
"970","2010-11-05",15.7
"971","2010-11-08",15.7
"972","2010-11-09",15.7
"973","2010-11-10",15.7
"974","2010-11-11",15.7
"975","2010-11-12",15.7
"976","2010-11-15",15.7
"977","2010-11-16",15.7
"978","2010-11-17",15.7
"979","2010-11-18",15.92
"980","2010-11-19",15.82
"981","2010-11-22",15.82
"982","2010-11-23",15.16
"983","2010-11-24",15.2
"984","2010-11-26",15.2
"985","2010-11-29",15.63
"986","2010-11-30",15.5
"987","2010-12-01",15.5
"988","2010-12-02",15.59
"989","2010-12-03",15.59
"990","2010-12-06",15.59
"991","2010-12-07",15.59
"992","2010-12-08",15.5
"993","2010-12-09",15.5
"994","2010-12-10",15.51
"995","2010-12-13",15.99
"996","2010-12-14",15.99
"997","2010-12-15",15.99
"998","2010-12-16",15.35
"999","2010-12-17",15.35
"1000","2010-12-20",15.99
"1001","2010-12-21",15.99
"1002","2010-12-22",15.5
"1003","2010-12-23",15.31
"1004","2010-12-27",15.31
"1005","2010-12-28",16
"1006","2010-12-29",16
"1007","2010-12-30",16.25
"1008","2010-12-31",16.639999
"1009","2011-01-03",16.639999
"1010","2011-01-04",16.639999
"1011","2011-01-05",16.639999
"1012","2011-01-06",16.639999
