"","date","ALPN"
"166","2016-02-11",17.92
"167","2016-02-12",18.879999
"168","2016-02-16",19.68
"169","2016-02-17",19.16
"170","2016-02-18",19.16
"171","2016-02-19",19
"172","2016-02-22",18.76
"173","2016-02-23",18
"174","2016-02-24",18.08
"175","2016-02-25",17.719999
"176","2016-02-26",18.52
"177","2016-02-29",18.120001
"178","2016-03-01",18.76
"179","2016-03-02",19.200001
"180","2016-03-03",19.32
"181","2016-03-04",20.440001
"182","2016-03-07",22.6
"183","2016-03-08",20.639999
"184","2016-03-09",19.719999
"185","2016-03-10",19.24
"186","2016-03-11",19.52
"187","2016-03-14",19.120001
"188","2016-03-15",18.440001
"189","2016-03-16",17.959999
"190","2016-03-17",18.08
"191","2016-03-18",18.08
"192","2016-03-21",17.6
"193","2016-03-22",17.280001
"194","2016-03-23",16.280001
"195","2016-03-24",16.879999
"196","2016-03-28",16.120001
"197","2016-03-29",16
"198","2016-03-30",15.72
"199","2016-03-31",16.68
"200","2016-04-01",17.4
"201","2016-04-04",17.24
"202","2016-04-05",16.559999
"203","2016-04-06",17.92
"204","2016-04-07",17.879999
"205","2016-04-08",17.32
"206","2016-04-11",16.68
"207","2016-04-12",17.4
"208","2016-04-13",18.68
"209","2016-04-14",18.68
"210","2016-04-15",18.48
"211","2016-04-18",18.719999
"212","2016-04-19",18.32
"213","2016-04-20",18.040001
"214","2016-04-21",18.48
"215","2016-04-22",18.92
"216","2016-04-25",19.16
"217","2016-04-26",17.92
"218","2016-04-27",17.4
"219","2016-04-28",17.4
"220","2016-04-29",16.92
"221","2016-05-02",16.76
"222","2016-05-03",18
"223","2016-05-04",17.84
"224","2016-05-05",17.719999
"225","2016-05-06",17.879999
"226","2016-05-09",16.719999
"227","2016-05-10",16.92
"228","2016-05-11",16.040001
"229","2016-05-12",15.6
"230","2016-05-13",16.639999
"231","2016-05-16",18.24
"232","2016-05-17",16.959999
"233","2016-05-18",17.360001
"234","2016-05-19",16.92
"235","2016-05-20",17.6
"236","2016-05-23",18
"237","2016-05-24",18.440001
"238","2016-05-25",20.08
"239","2016-05-26",18.68
"240","2016-05-27",19.120001
"241","2016-05-31",19.959999
"242","2016-06-01",20.559999
"243","2016-06-02",20.6
"244","2016-06-03",19.6
"245","2016-06-06",20.200001
"246","2016-06-07",19.4
"247","2016-06-08",18.4
"248","2016-06-09",17.76
"249","2016-06-10",17.639999
"250","2016-06-13",16.879999
"251","2016-06-14",16.52
"252","2016-06-15",16.120001
"253","2016-06-16",15.72
"254","2016-06-17",15.92
"255","2016-06-20",15.96
"256","2016-06-21",15.76
"257","2016-06-22",16.68
"258","2016-06-23",17.08
"259","2016-06-24",17.440001
"260","2016-06-27",16.52
"261","2016-06-28",17.92
"262","2016-06-29",17.959999
"263","2016-06-30",18.4
"264","2016-07-01",19
"265","2016-07-05",18.6
"266","2016-07-06",17.52
"267","2016-07-07",17.879999
"268","2016-07-08",18.48
"269","2016-07-11",18.92
"270","2016-07-12",19.16
"271","2016-07-13",17.879999
"272","2016-07-14",17.92
"273","2016-07-15",18.639999
"274","2016-07-18",18
"275","2016-07-19",17.68
"276","2016-07-20",18.219999
"277","2016-07-21",18.959999
"278","2016-07-22",18.639999
"279","2016-07-25",18.48
"280","2016-07-26",18.200001
"281","2016-07-27",18.639999
"282","2016-07-28",19.120001
"283","2016-07-29",18.719999
"284","2016-08-01",19.040001
"285","2016-08-02",19.24
"286","2016-08-03",19.32
"287","2016-08-04",20
"288","2016-08-05",20.120001
"289","2016-08-08",21.6
"290","2016-08-09",21.6
"291","2016-08-10",21.84
"292","2016-08-11",23.559999
"293","2016-08-12",23.040001
"294","2016-08-15",23.120001
"295","2016-08-16",24.48
"296","2016-08-17",25.200001
"297","2016-08-18",24.440001
"298","2016-08-19",23.16
"299","2016-08-22",24.360001
"300","2016-08-23",24.120001
"301","2016-08-24",23.959999
"302","2016-08-25",24.799999
"303","2016-08-26",25.6
"304","2016-08-29",24.639999
"305","2016-08-30",25.24
"306","2016-08-31",25.559999
"307","2016-09-01",25.16
"308","2016-09-02",25.52
"309","2016-09-06",27.120001
"310","2016-09-07",30.16
"311","2016-09-08",31.6
"312","2016-09-09",30.76
"313","2016-09-12",31.08
"314","2016-09-13",32.880001
"315","2016-09-14",29.84
"316","2016-09-15",29.76
"317","2016-09-16",30.48
"318","2016-09-19",32.720001
"319","2016-09-20",35.959999
"320","2016-09-21",34.959999
"321","2016-09-22",34.639999
"322","2016-09-23",33.52
"323","2016-09-26",33.439999
"324","2016-09-27",33.52
"325","2016-09-28",33.119999
"326","2016-09-29",32.84
"327","2016-09-30",32.52
"328","2016-10-03",31.879999
"329","2016-10-04",30.92
"330","2016-10-05",31.040001
"331","2016-10-06",29.92
"332","2016-10-07",29.32
"333","2016-10-10",29.4
"334","2016-10-11",29.52
"335","2016-10-12",29.84
"336","2016-10-13",30.4
"337","2016-10-14",30.4
"338","2016-10-17",30.76
"339","2016-10-18",30.799999
"340","2016-10-19",30.4
"341","2016-10-20",30.52
"342","2016-10-21",30.040001
"343","2016-10-24",28
"344","2016-10-25",25.92
"345","2016-10-26",24.48
"346","2016-10-27",22.799999
"347","2016-10-28",23.68
"348","2016-10-31",23.719999
"349","2016-11-01",23.52
"350","2016-11-02",22.48
"351","2016-11-03",20.76
"352","2016-11-04",20.879999
"353","2016-11-07",20.639999
"354","2016-11-08",20.48
"355","2016-11-09",22.4
"356","2016-11-10",25.16
"357","2016-11-11",25.52
"358","2016-11-14",24.719999
"359","2016-11-15",24.76
"360","2016-11-16",25.200001
"361","2016-11-17",26.040001
"362","2016-11-18",25.68
"363","2016-11-21",25.52
"364","2016-11-22",25.120001
"365","2016-11-23",25
"366","2016-11-25",25.120001
"367","2016-11-28",25
"368","2016-11-29",10.28
"369","2016-11-30",8.68
"370","2016-12-01",8.28
"371","2016-12-02",8.28
"372","2016-12-05",8.16
"373","2016-12-06",9.48
"374","2016-12-07",8.68
"375","2016-12-08",8.44
"376","2016-12-09",8.56
"377","2016-12-12",8.56
"378","2016-12-13",8.68
"379","2016-12-14",8.32
"380","2016-12-15",8.32
"381","2016-12-16",8.54
"382","2016-12-19",8.48
"383","2016-12-20",8.44
"384","2016-12-21",8.28
"385","2016-12-22",8.16
"386","2016-12-23",8.32
"387","2016-12-27",8.64
"388","2016-12-28",8.64
"389","2016-12-29",8.4
"390","2016-12-30",8.96
"391","2017-01-03",8.82
"392","2017-01-04",9.6
"393","2017-01-05",9.32
"394","2017-01-06",8.96
"395","2017-01-09",9.08
"396","2017-01-10",9.24
"397","2017-01-11",9.08
"398","2017-01-12",8.84
"399","2017-01-13",8.88
"400","2017-01-17",9
"401","2017-01-18",8.96
"402","2017-01-19",8.84
"403","2017-01-20",8.36
"404","2017-01-23",8.64
"405","2017-01-24",8.68
"406","2017-01-25",9.04
"407","2017-01-26",9
"408","2017-01-27",8.84
"409","2017-01-30",8.68
"410","2017-01-31",8.8
"411","2017-02-01",9.26
"412","2017-02-02",9.12
"413","2017-02-03",9.76
"414","2017-02-06",9.36
"415","2017-02-07",9.32
"416","2017-02-08",9.64
"417","2017-02-09",9.56
"418","2017-02-10",9.56
"419","2017-02-13",9.48
"420","2017-02-14",10
"421","2017-02-15",10.2
"422","2017-02-16",10.48
"423","2017-02-17",10.52
"424","2017-02-21",10.28
"425","2017-02-22",10
"426","2017-02-23",9.96
"427","2017-02-24",10.36
"428","2017-02-27",11.16
"429","2017-02-28",10.92
"430","2017-03-01",11.04
"431","2017-03-02",11
"432","2017-03-03",10.78
"433","2017-03-06",10.6
"434","2017-03-07",10.72
"435","2017-03-08",10.84
"436","2017-03-09",10.88
"437","2017-03-10",11.2
"438","2017-03-13",11.68
"439","2017-03-14",11.84
"440","2017-03-15",11.6
"441","2017-03-16",12
"442","2017-03-17",12.08
"443","2017-03-20",11.76
"444","2017-03-21",11.2
"445","2017-03-22",10.96
"446","2017-03-23",10.96
"447","2017-03-24",11.36
"448","2017-03-27",11.8
"449","2017-03-28",11.52
"450","2017-03-29",11.6
"451","2017-03-30",11.32
"452","2017-03-31",11.68
"453","2017-04-03",11.56
"454","2017-04-04",11.48
"455","2017-04-05",11.12
"456","2017-04-06",11.24
"457","2017-04-07",11.36
"458","2017-04-10",11.28
"459","2017-04-11",11.24
"460","2017-04-12",11.08
"461","2017-04-13",11.04
"462","2017-04-17",11.08
"463","2017-04-18",10.56
"464","2017-04-19",9.48
"465","2017-04-20",9.72
"466","2017-04-21",9.04
"467","2017-04-24",8.4
"468","2017-04-25",8.6
"469","2017-04-26",9.04
"470","2017-04-27",8.88
"471","2017-04-28",9.04
"472","2017-05-01",9
"473","2017-05-02",9.24
"474","2017-05-03",9.12
"475","2017-05-04",9.24
"476","2017-05-05",9.2
"477","2017-05-08",9.28
"478","2017-05-09",9.44
"479","2017-05-10",9.68
"480","2017-05-11",9.76
"481","2017-05-12",9.6
"482","2017-05-15",9.8
"483","2017-05-16",9.48
"484","2017-05-17",9.2
"485","2017-05-18",9.24
"486","2017-05-19",9.28
"487","2017-05-22",9.6
"488","2017-05-23",9.52
"489","2017-05-24",9.4
"490","2017-05-25",9.52
"491","2017-05-26",9.32
"492","2017-05-30",9.24
"493","2017-05-31",9.2
"494","2017-06-01",9.16
"495","2017-06-02",9.32
"496","2017-06-05",9.16
"497","2017-06-06",9.16
"498","2017-06-07",9.16
"499","2017-06-08",9.08
"500","2017-06-09",9.08
"501","2017-06-12",9.04
"502","2017-06-13",8.92
"503","2017-06-14",8.84
"504","2017-06-15",8.96
"505","2017-06-16",8.8
"506","2017-06-19",9.04
"507","2017-06-20",9.04
"508","2017-06-21",9.16
"509","2017-06-22",9.24
"510","2017-06-23",9.36
"511","2017-06-26",9.4
"512","2017-06-27",9.56
"513","2017-06-28",9.48
"514","2017-06-29",9.56
"515","2017-06-30",9.64
"516","2017-07-03",9.72
"517","2017-07-05",9.56
"518","2017-07-06",9.6
"519","2017-07-07",9.64
"520","2017-07-10",9.56
"521","2017-07-11",9.64
"522","2017-07-12",9.68
"523","2017-07-13",9.56
"524","2017-07-14",9.52
"525","2017-07-17",9.48
"526","2017-07-18",9.4
"527","2017-07-19",9.28
"528","2017-07-20",9.56
"529","2017-07-21",9.4
"530","2017-07-24",9.6
"531","2017-07-25",9.55
"532","2017-07-26",8.78
"533","2017-07-27",8.546
"534","2017-07-28",9.14
"535","2017-07-31",8.79
"536","2017-08-01",8.36
"537","2017-08-02",8.35
"538","2017-08-03",8.8
"539","2017-08-04",9.2
"540","2017-08-07",9.5
"541","2017-08-08",9.48
"542","2017-08-09",9.21
"543","2017-08-10",8.81
"544","2017-08-11",8.77
"545","2017-08-14",8.8
"546","2017-08-15",8.36
"547","2017-08-16",8.29
"548","2017-08-17",8.1
"549","2017-08-18",8.06
"550","2017-08-21",8.04
"551","2017-08-22",8
"552","2017-08-23",8
"553","2017-08-24",8.465
"554","2017-08-25",8.69
"555","2017-08-28",8.95
"556","2017-08-29",9.3
"557","2017-08-30",9
"558","2017-08-31",8.75
"559","2017-09-01",8.63
"560","2017-09-05",8.9
"561","2017-09-06",8.77
"562","2017-09-07",8.9
"563","2017-09-08",9.6
"564","2017-09-11",10
"565","2017-09-12",10
"566","2017-09-13",9.74
"567","2017-09-14",9.41
"568","2017-09-15",9.76
"569","2017-09-18",9.79
"570","2017-09-19",9.64
"571","2017-09-20",9.8
"572","2017-09-21",9.68
"573","2017-09-22",11.55
"574","2017-09-25",11.59
"575","2017-09-26",11.11
"576","2017-09-27",11.6
"577","2017-09-28",11.58
"578","2017-09-29",11.6
"579","2017-10-02",11.74
"580","2017-10-03",12.65
"581","2017-10-04",11.8
"582","2017-10-05",11.58
"583","2017-10-06",12.17
"584","2017-10-09",12.26
"585","2017-10-10",11.69
"586","2017-10-11",11.48
"587","2017-10-12",11.84
"588","2017-10-13",12.07
"589","2017-10-16",11.74
"590","2017-10-17",11.96
"591","2017-10-18",11.8
"592","2017-10-19",11.85
"593","2017-10-20",11.03
"594","2017-10-23",11.2
"595","2017-10-24",10.6
"596","2017-10-25",10.35
"597","2017-10-26",10.27
"598","2017-10-27",10.05
"599","2017-10-30",9.97
"600","2017-10-31",10.03
"601","2017-11-01",10.3
"602","2017-11-02",10.27
"603","2017-11-03",10.06
"604","2017-11-06",10.38
"605","2017-11-07",9.96
"606","2017-11-08",9.83
"607","2017-11-09",9.87
"608","2017-11-10",9.65
"609","2017-11-13",10.15
"610","2017-11-14",10.01
"611","2017-11-15",9.9
"612","2017-11-16",10.02
"613","2017-11-17",10.25
"614","2017-11-20",10.5
"615","2017-11-21",10.77
"616","2017-11-22",10.36
"617","2017-11-24",10.46
"618","2017-11-27",9.99
"619","2017-11-28",10.67
"620","2017-11-29",10.69
"621","2017-11-30",10.51
"622","2017-12-01",10.97
"623","2017-12-04",10.6
"624","2017-12-05",10.95
"625","2017-12-06",10.52
"626","2017-12-07",10.26
"627","2017-12-08",11.32
"628","2017-12-11",11.38
"629","2017-12-12",11.19
"630","2017-12-13",11.18
"631","2017-12-14",11.19
"632","2017-12-15",11.11
"633","2017-12-18",11.16
"634","2017-12-19",11.16
"635","2017-12-20",11.07
"636","2017-12-21",10.99
"637","2017-12-22",11.19
"638","2017-12-26",11
"639","2017-12-27",11.24
"640","2017-12-28",11.24
"641","2017-12-29",11.2
"642","2018-01-02",11.31
"643","2018-01-03",11.21
"644","2018-01-04",11.35
"645","2018-01-05",11.62
"646","2018-01-08",10.83
"647","2018-01-09",10.95
"648","2018-01-10",11.02
"649","2018-01-11",11.04
"650","2018-01-12",11.01
"651","2018-01-16",10.9
"652","2018-01-17",10.9
"653","2018-01-18",10.66
"654","2018-01-19",10.88
"655","2018-01-22",11.54
"656","2018-01-23",11.65
"657","2018-01-24",10.93
"658","2018-01-25",11.63
"659","2018-01-26",11.18
"660","2018-01-29",11.58
"661","2018-01-30",11.09
"662","2018-01-31",11.09
"663","2018-02-01",11.33
"664","2018-02-02",10.95
"665","2018-02-05",10.37
"666","2018-02-06",10.44
"667","2018-02-07",10.64
"668","2018-02-08",10.55
"669","2018-02-09",10.28
"670","2018-02-12",9.96
"671","2018-02-13",9.61
"672","2018-02-14",9.85
"673","2018-02-15",9.7
"674","2018-02-16",9.695
"675","2018-02-20",9.7
"676","2018-02-21",9.7
"677","2018-02-22",9.33
"678","2018-02-23",9.02
"679","2018-02-26",9.04
"680","2018-02-27",8.52
"681","2018-02-28",8.79
"682","2018-03-01",8.87
"683","2018-03-02",8.57
"684","2018-03-05",8.41
"685","2018-03-06",8.6
"686","2018-03-07",8.7
"687","2018-03-08",8.69
"688","2018-03-09",8.63
"689","2018-03-12",8.69
"690","2018-03-13",8.5
"691","2018-03-14",8.7
"692","2018-03-15",8.6
"693","2018-03-16",8.95
"694","2018-03-19",8.99
"695","2018-03-20",8.85
"696","2018-03-21",9.05
"697","2018-03-22",8.98
"698","2018-03-23",8.6
"699","2018-03-26",8.29
"700","2018-03-27",7.95
"701","2018-03-28",8.32
"702","2018-03-29",8
"703","2018-04-02",7.9
"704","2018-04-03",7.83
"705","2018-04-04",8.17
"706","2018-04-05",8.17
"707","2018-04-06",8.07
"708","2018-04-09",7.71
"709","2018-04-10",7.71
"710","2018-04-11",7.9
"711","2018-04-12",7.75
"712","2018-04-13",7.87
"713","2018-04-16",7.75
"714","2018-04-17",7.41
"715","2018-04-18",7.71
"716","2018-04-19",8.18
"717","2018-04-20",7.91
"718","2018-04-23",7.81
"719","2018-04-24",7.62
"720","2018-04-25",8.05
"721","2018-04-26",7.97
"722","2018-04-27",7.82
"723","2018-04-30",7.78
"724","2018-05-01",7.48
"725","2018-05-02",7.45
"726","2018-05-03",7.5
"727","2018-05-04",7.16
"728","2018-05-07",7.56
"729","2018-05-08",7.68
"730","2018-05-09",7.43
"731","2018-05-10",7.53
"732","2018-05-11",7.88
"733","2018-05-14",7.98
"734","2018-05-15",8.04
"735","2018-05-16",8.12
"736","2018-05-17",8.81
"737","2018-05-18",9.95
"738","2018-05-21",10.05
"739","2018-05-22",9.67
"740","2018-05-23",9.32
"741","2018-05-24",9.03
"742","2018-05-25",9.27
"743","2018-05-29",9.13
"744","2018-05-30",9.05
"745","2018-05-31",8.98
"746","2018-06-01",8.94
"747","2018-06-04",8.8
"748","2018-06-05",9.08
"749","2018-06-06",9.21
"750","2018-06-07",9.07
"751","2018-06-08",9.13
"752","2018-06-11",9.21
"753","2018-06-12",9
"754","2018-06-13",9.1
"755","2018-06-14",9
"756","2018-06-15",8.6
"757","2018-06-18",8.25
"758","2018-06-19",8.17
"759","2018-06-20",8.01
"760","2018-06-21",7.9
"761","2018-06-22",7.76
"762","2018-06-25",7.84
"763","2018-06-26",7.62
"764","2018-06-27",7.6
"765","2018-06-28",7.22
"766","2018-06-29",7.57
"767","2018-07-02",8.07
"768","2018-07-03",7.72
"769","2018-07-05",7.915
"770","2018-07-06",8
"771","2018-07-09",8.09
"772","2018-07-10",8.08
"773","2018-07-11",8.28
"774","2018-07-12",8.12
"775","2018-07-13",8.2
"776","2018-07-16",8.19
"777","2018-07-17",8.26
"778","2018-07-18",8.41
"779","2018-07-19",8.14
"780","2018-07-20",8.13
"781","2018-07-23",8.35
"782","2018-07-24",8.37
"783","2018-07-25",8.51
"784","2018-07-26",8.59
"785","2018-07-27",8.08
"786","2018-07-30",7.36
"787","2018-07-31",6.975
"788","2018-08-01",6.94
"789","2018-08-02",7
"790","2018-08-03",6.93
"791","2018-08-06",6.81
"792","2018-08-07",6.81
"793","2018-08-08",6.81
"794","2018-08-09",6.85
"795","2018-08-10",7.02
"796","2018-08-13",6.99
"797","2018-08-14",6.85
"798","2018-08-15",6.52
"799","2018-08-16",6.5
"800","2018-08-17",5.78
"801","2018-08-20",5.68
"802","2018-08-21",5.7
"803","2018-08-22",6.08
"804","2018-08-23",6.09
"805","2018-08-24",6.32
"806","2018-08-27",6.16
"807","2018-08-28",6.35
"808","2018-08-29",6.33
"809","2018-08-30",6.21
"810","2018-08-31",6.72
"811","2018-09-04",6.3
"812","2018-09-05",6.4
"813","2018-09-06",6.7
"814","2018-09-07",6.69
"815","2018-09-10",6.59
"816","2018-09-11",6.06
"817","2018-09-12",6.49
"818","2018-09-13",6.24
"819","2018-09-14",6.2
"820","2018-09-17",6.11
"821","2018-09-18",6.48
"822","2018-09-19",6.45
"823","2018-09-20",6.45
"824","2018-09-21",6.18
"825","2018-09-24",6.5
"826","2018-09-25",6.39
"827","2018-09-26",6.35
"828","2018-09-27",6.45
"829","2018-09-28",6.33
"830","2018-10-01",5.86
"831","2018-10-02",6.07
"832","2018-10-03",5.99
"833","2018-10-04",5.82
"834","2018-10-05",5.93
"835","2018-10-08",5.93
"836","2018-10-09",5.25
"837","2018-10-10",5.31
"838","2018-10-11",5
"839","2018-10-12",5
"840","2018-10-15",5.09
"841","2018-10-16",5.2
"842","2018-10-17",5.25
"843","2018-10-18",5.196
"844","2018-10-19",5.01
"845","2018-10-22",5.14
"846","2018-10-23",4.915
"847","2018-10-24",4.84
"848","2018-10-25",4.895
"849","2018-10-26",4.97
"850","2018-10-29",4.81
"851","2018-10-30",4.63
"852","2018-10-31",4.63
"853","2018-11-01",5
"854","2018-11-02",4.77
"855","2018-11-05",4.72
"856","2018-11-06",4.76
"857","2018-11-07",4.823
"858","2018-11-08",4.81
"859","2018-11-09",4.8
"860","2018-11-12",5.18
"861","2018-11-13",5.14
"862","2018-11-14",5.171
"863","2018-11-15",5.14
"864","2018-11-16",5.261
"865","2018-11-19",5.04
"866","2018-11-20",4.78
"867","2018-11-21",4.9
"868","2018-11-23",4.782
"869","2018-11-26",4.693
"870","2018-11-27",4.86
"871","2018-11-28",4.84
"872","2018-11-29",4.825
"873","2018-11-30",4.8
"874","2018-12-03",4.8
"875","2018-12-04",4.8
"876","2018-12-06",4.8
"877","2018-12-07",4.79
"878","2018-12-10",4.8
"879","2018-12-11",4.91
"880","2018-12-12",4.8
"881","2018-12-13",4.815
"882","2018-12-14",4.8
"883","2018-12-17",4.84
"884","2018-12-18",4.65
"885","2018-12-19",4.59
"886","2018-12-20",4.75
"887","2018-12-21",4.95
"888","2018-12-24",4.19
"889","2018-12-26",4.1
"890","2018-12-27",3.96
"891","2018-12-28",3.91
"892","2018-12-31",3.68
"893","2019-01-02",4.09
"894","2019-01-03",4.4
"895","2019-01-04",4.67
"896","2019-01-07",4.82
"897","2019-01-08",4.89
"898","2019-01-09",4.78
"899","2019-01-10",4.98
"900","2019-01-11",5.25
"901","2019-01-14",5.65
"902","2019-01-15",5.93
"903","2019-01-16",5.75
"904","2019-01-17",5.4
"905","2019-01-18",5.701
"906","2019-01-22",5.4
"907","2019-01-23",6.2
"908","2019-01-24",7.1
"909","2019-01-25",7.02
"910","2019-01-28",6.895
"911","2019-01-29",7.05
"912","2019-01-30",6.65
"913","2019-01-31",6.4
"914","2019-02-01",6.41
"915","2019-02-04",6.39
"916","2019-02-05",6.28
"917","2019-02-06",6.51
"918","2019-02-07",6.48
"919","2019-02-08",5.5
"920","2019-02-11",5.74
"921","2019-02-12",5.645
"922","2019-02-13",5.586
"923","2019-02-14",5.53
"924","2019-02-15",5.77
"925","2019-02-19",5.94
"926","2019-02-20",6
"927","2019-02-21",6
"928","2019-02-22",6.64
"929","2019-02-25",6.55
"930","2019-02-26",6.36
"931","2019-02-27",6.96
"932","2019-02-28",6.762
"933","2019-03-01",6.68
"934","2019-03-04",6.95
"935","2019-03-05",6.81
"936","2019-03-06",6.75
"937","2019-03-07",6.64
"938","2019-03-08",6.57
"939","2019-03-11",7.1
"940","2019-03-12",6.92
"941","2019-03-13",7.1
"942","2019-03-14",6.77
"943","2019-03-15",6.88
"944","2019-03-18",7.19
"945","2019-03-19",6.84
"946","2019-03-20",7.01
"947","2019-03-21",6.82
"948","2019-03-22",6.85
"949","2019-03-25",6.79
"950","2019-03-26",6.75
"951","2019-03-27",6.89
"952","2019-03-28",6.93
"953","2019-03-29",6.86
"954","2019-04-01",6.79
"955","2019-04-02",6.77
"956","2019-04-03",7.14
"957","2019-04-04",7.64
"958","2019-04-05",7.7
"959","2019-04-08",7.75
"960","2019-04-09",7.55
"961","2019-04-10",7.46
"962","2019-04-11",7.5
"963","2019-04-12",7.45
"964","2019-04-15",7.517
"965","2019-04-16",7.4
"966","2019-04-17",7.27
"967","2019-04-18",7.59
"968","2019-04-22",7.2
"969","2019-04-23",6.75
"970","2019-04-24",6.5
"971","2019-04-25",6.57
"972","2019-04-26",6.485
"973","2019-04-29",6.47
"974","2019-04-30",6.36
"975","2019-05-01",6.395
"976","2019-05-02",6.32
"977","2019-05-03",6.24
"978","2019-05-06",6.43
"979","2019-05-07",6.4
"980","2019-05-08",6.36
"981","2019-05-09",6.23
"982","2019-05-10",6.075
"983","2019-05-13",5.9
"984","2019-05-14",5.47
"985","2019-05-15",5.843
"986","2019-05-16",5.54
"987","2019-05-17",5.95
"988","2019-05-20",5.749
"989","2019-05-21",5.65
"990","2019-05-22",5.72
"991","2019-05-23",5.68
