"","date","HTLF"
"151","2007-08-08",18.98
"152","2007-08-09",18.469999
"153","2007-08-10",20.9
"154","2007-08-13",18.9
"155","2007-08-14",18.9
"156","2007-08-15",18.620001
"157","2007-08-16",20.35
"158","2007-08-17",21.77
"159","2007-08-20",21.75
"160","2007-08-21",21.58
"161","2007-08-22",22.08
"162","2007-08-23",21.65
"163","2007-08-24",21.83
"164","2007-08-27",21.43
"165","2007-08-28",20.299999
"166","2007-08-29",20.549999
"167","2007-08-30",20.27
"168","2007-08-31",20.309999
"169","2007-09-04",20.139999
"170","2007-09-05",19.57
"171","2007-09-06",19.889999
"172","2007-09-07",19.120001
"173","2007-09-10",19.200001
"174","2007-09-11",19.940001
"175","2007-09-12",19.75
"176","2007-09-13",19.610001
"177","2007-09-14",19.309999
"178","2007-09-17",19.129999
"179","2007-09-18",21.07
"180","2007-09-19",22.23
"181","2007-09-20",21.719999
"182","2007-09-21",22
"183","2007-09-24",22.219999
"184","2007-09-25",21.48
"185","2007-09-26",21.549999
"186","2007-09-27",21.860001
"187","2007-09-28",20.549999
"188","2007-10-01",22.120001
"189","2007-10-02",22.25
"190","2007-10-03",21.32
"191","2007-10-04",20.98
"192","2007-10-05",21.4
"193","2007-10-08",21.4
"194","2007-10-09",21.57
"195","2007-10-10",21.469999
"196","2007-10-11",21.559999
"197","2007-10-12",21.15
"198","2007-10-15",20.209999
"199","2007-10-16",20.299999
"200","2007-10-17",20.67
"201","2007-10-18",20.82
"202","2007-10-19",19.35
"203","2007-10-22",20.41
"204","2007-10-23",20.440001
"205","2007-10-24",19.5
"206","2007-10-25",20.219999
"207","2007-10-26",20.860001
"208","2007-10-29",20.559999
"209","2007-10-30",19.73
"210","2007-10-31",19.940001
"211","2007-11-01",18.43
"212","2007-11-02",18.85
"213","2007-11-05",18.65
"214","2007-11-06",19.24
"215","2007-11-07",18.35
"216","2007-11-08",18.790001
"217","2007-11-09",18.51
"218","2007-11-12",18.889999
"219","2007-11-13",19.9
"220","2007-11-14",19.91
"221","2007-11-15",19.24
"222","2007-11-16",18.82
"223","2007-11-19",19.26
"224","2007-11-20",19.15
"225","2007-11-21",18.469999
"226","2007-11-23",18.690001
"227","2007-11-26",18.51
"228","2007-11-27",18.99
"229","2007-11-28",20.370001
"230","2007-11-29",20
"231","2007-11-30",19.99
"232","2007-12-03",18.93
"233","2007-12-04",18.5
"234","2007-12-05",18.98
"235","2007-12-06",19.51
"236","2007-12-07",19.43
"237","2007-12-10",19.309999
"238","2007-12-11",18.209999
"239","2007-12-12",18.27
"240","2007-12-13",18.620001
"241","2007-12-14",18.17
"242","2007-12-17",18.08
"243","2007-12-18",19.18
"244","2007-12-19",19.42
"245","2007-12-20",19.58
"246","2007-12-21",20.01
"247","2007-12-24",20.49
"248","2007-12-26",20.5
"249","2007-12-27",18.66
"250","2007-12-28",18.6
"251","2007-12-31",18.57
"252","2008-01-02",18.48
"253","2008-01-03",18.379999
"254","2008-01-04",18.07
"255","2008-01-07",18.16
"256","2008-01-08",17.77
"257","2008-01-09",18.450001
"258","2008-01-10",18.33
"259","2008-01-11",17.5
"260","2008-01-14",17.84
"261","2008-01-15",17.719999
"262","2008-01-16",18.139999
"263","2008-01-17",17.309999
"264","2008-01-18",16.780001
"265","2008-01-22",17.58
"266","2008-01-23",19.83
"267","2008-01-24",18.6
"268","2008-01-25",18
"269","2008-01-28",18.76
"270","2008-01-29",18.440001
"271","2008-01-30",18.34
"272","2008-01-31",19.24
"273","2008-02-01",19.280001
"274","2008-02-04",18.959999
"275","2008-02-05",19.059999
"276","2008-02-06",18.889999
"277","2008-02-07",19.200001
"278","2008-02-08",19.18
"279","2008-02-11",19.08
"280","2008-02-12",18.98
"281","2008-02-13",19.33
"282","2008-02-14",18.879999
"283","2008-02-15",19.08
"284","2008-02-19",19.059999
"285","2008-02-20",19.389999
"286","2008-02-21",19.09
"287","2008-02-22",18.93
"288","2008-02-25",19.27
"289","2008-02-26",19.68
"290","2008-02-27",19.34
"291","2008-02-28",18.84
"292","2008-02-29",17.780001
"293","2008-03-03",17.41
"294","2008-03-04",18.01
"295","2008-03-05",17.620001
"296","2008-03-06",17.25
"297","2008-03-07",18.15
"298","2008-03-10",18.540001
"299","2008-03-11",19.51
"300","2008-03-12",19.67
"301","2008-03-13",19.799999
"302","2008-03-14",19.23
"303","2008-03-17",19.370001
"304","2008-03-18",21.67
"305","2008-03-19",21.9
"306","2008-03-20",22.4
"307","2008-03-24",22.299999
"308","2008-03-25",22.35
"309","2008-03-26",21.23
"310","2008-03-27",21.129999
"311","2008-03-28",21.049999
"312","2008-03-31",21.16
"313","2008-04-01",21.559999
"314","2008-04-02",21.620001
"315","2008-04-03",21.120001
"316","2008-04-04",21.34
"317","2008-04-07",21.030001
"318","2008-04-08",21.110001
"319","2008-04-09",19.9
"320","2008-04-10",19.620001
"321","2008-04-11",19.309999
"322","2008-04-14",19.790001
"323","2008-04-15",21.540001
"324","2008-04-16",21.4
"325","2008-04-17",21.190001
"326","2008-04-18",21.99
"327","2008-04-21",21.809999
"328","2008-04-22",21.280001
"329","2008-04-23",20.870001
"330","2008-04-24",21.99
"331","2008-04-25",22.290001
"332","2008-04-28",22.059999
"333","2008-04-29",22.549999
"334","2008-04-30",22.5
"335","2008-05-01",23.33
"336","2008-05-02",23.120001
"337","2008-05-05",22.629999
"338","2008-05-06",22.98
"339","2008-05-07",20.23
"340","2008-05-08",21.35
"341","2008-05-09",21.91
"342","2008-05-12",22.91
"343","2008-05-13",23.32
"344","2008-05-14",22.77
"345","2008-05-15",22.77
"346","2008-05-16",22.73
"347","2008-05-19",22.24
"348","2008-05-20",22.110001
"349","2008-05-21",22.209999
"350","2008-05-22",22.26
"351","2008-05-23",22.17
"352","2008-05-27",22.26
"353","2008-05-28",22.450001
"354","2008-05-29",23.4
"355","2008-05-30",23.4
"356","2008-06-02",23.219999
"357","2008-06-03",22.700001
"358","2008-06-04",23.200001
"359","2008-06-05",23.4
"360","2008-06-06",22.75
"361","2008-06-09",22.09
"362","2008-06-10",22.52
"363","2008-06-11",21.5
"364","2008-06-12",21.370001
"365","2008-06-13",21
"366","2008-06-16",21.1
"367","2008-06-17",20.639999
"368","2008-06-18",20.139999
"369","2008-06-19",20.360001
"370","2008-06-20",19.969999
"371","2008-06-23",19.540001
"372","2008-06-24",18.91
"373","2008-06-25",19.67
"374","2008-06-26",18.799999
"375","2008-06-27",18.440001
"376","2008-06-30",18.190001
"377","2008-07-01",18.780001
"378","2008-07-02",18.530001
"379","2008-07-03",19.040001
"380","2008-07-07",18.4
"381","2008-07-08",20.27
"382","2008-07-09",19.360001
"383","2008-07-10",20.120001
"384","2008-07-11",20.5
"385","2008-07-14",19.950001
"386","2008-07-15",19.790001
"387","2008-07-16",21.469999
"388","2008-07-17",22.1
"389","2008-07-18",21.5
"390","2008-07-21",21.860001
"391","2008-07-22",23.34
"392","2008-07-23",23.4
"393","2008-07-24",22.92
"394","2008-07-25",22.549999
"395","2008-07-28",21.58
"396","2008-07-29",21.74
"397","2008-07-30",21.370001
"398","2008-07-31",20.530001
"399","2008-08-01",20.860001
"400","2008-08-04",20.42
"401","2008-08-05",20.83
"402","2008-08-06",20.43
"403","2008-08-07",19.870001
"404","2008-08-08",21.24
"405","2008-08-11",23.129999
"406","2008-08-12",22.610001
"407","2008-08-13",23.01
"408","2008-08-14",23.6
"409","2008-08-15",22.440001
"410","2008-08-18",22.25
"411","2008-08-19",22.43
"412","2008-08-20",22.01
"413","2008-08-21",21.5
"414","2008-08-22",22.540001
"415","2008-08-25",21.370001
"416","2008-08-26",21.049999
"417","2008-08-27",20.93
"418","2008-08-28",21.540001
"419","2008-08-29",21.530001
"420","2008-09-02",21.950001
"421","2008-09-03",22.16
"422","2008-09-04",21.200001
"423","2008-09-05",20.41
"424","2008-09-08",21.67
"425","2008-09-09",21.67
"426","2008-09-10",21.799999
"427","2008-09-11",21.389999
"428","2008-09-12",20.610001
"429","2008-09-15",20.030001
"430","2008-09-16",21.200001
"431","2008-09-17",20.049999
"432","2008-09-18",23
"433","2008-09-19",24.48
"434","2008-09-22",23.75
"435","2008-09-23",23.200001
"436","2008-09-24",23.32
"437","2008-09-25",23.48
"438","2008-09-26",23.68
"439","2008-09-29",25
"440","2008-09-30",25.059999
"441","2008-10-01",24.08
"442","2008-10-02",23.93
"443","2008-10-03",24.280001
"444","2008-10-06",23.870001
"445","2008-10-07",22.93
"446","2008-10-08",23.059999
"447","2008-10-09",18.51
"448","2008-10-10",22.360001
"449","2008-10-13",24.5
"450","2008-10-14",24.620001
"451","2008-10-15",22.48
"452","2008-10-16",25
"453","2008-10-17",24.41
"454","2008-10-20",24.9
"455","2008-10-21",23.049999
"456","2008-10-22",22.25
"457","2008-10-23",21.799999
"458","2008-10-24",20.959999
"459","2008-10-27",20.610001
"460","2008-10-28",23.34
"461","2008-10-29",23.030001
"462","2008-10-30",23.9
"463","2008-10-31",23.75
"464","2008-11-03",23.200001
"465","2008-11-04",23.459999
"466","2008-11-05",22.15
"467","2008-11-06",21.360001
"468","2008-11-07",22
"469","2008-11-10",22.07
"470","2008-11-11",21.559999
"471","2008-11-12",20.700001
"472","2008-11-13",22.91
"473","2008-11-14",20.969999
"474","2008-11-17",20.65
"475","2008-11-18",20.02
"476","2008-11-19",18.610001
"477","2008-11-20",17.559999
"478","2008-11-21",18.32
"479","2008-11-24",19.799999
"480","2008-11-25",20.48
"481","2008-11-26",21.700001
"482","2008-11-28",21.4
"483","2008-12-01",16.700001
"484","2008-12-02",18.780001
"485","2008-12-03",19
"486","2008-12-04",18.280001
"487","2008-12-05",20.469999
"488","2008-12-08",21.549999
"489","2008-12-09",21.139999
"490","2008-12-10",21.110001
"491","2008-12-11",19.870001
"492","2008-12-12",19.75
"493","2008-12-15",19.32
"494","2008-12-16",21.49
"495","2008-12-17",21.469999
"496","2008-12-18",21.24
"497","2008-12-19",21.33
"498","2008-12-22",20.040001
"499","2008-12-23",19.719999
"500","2008-12-24",19.52
"501","2008-12-26",19.07
"502","2008-12-29",18.85
"503","2008-12-30",19.35
"504","2008-12-31",20.59
"505","2009-01-02",20.67
"506","2009-01-05",20.549999
"507","2009-01-06",20.809999
"508","2009-01-07",19.969999
"509","2009-01-08",20.25
"510","2009-01-09",19.120001
"511","2009-01-12",17.5
"512","2009-01-13",17.5
"513","2009-01-14",16.85
"514","2009-01-15",17.27
"515","2009-01-16",17.040001
"516","2009-01-20",14.65
"517","2009-01-21",14.5
"518","2009-01-22",13.53
"519","2009-01-23",13.55
"520","2009-01-26",14
"521","2009-01-27",14
"522","2009-01-28",14.67
"523","2009-01-29",14.01
"524","2009-01-30",13.77
"525","2009-02-02",14.25
"526","2009-02-03",13.8
"527","2009-02-04",13.71
"528","2009-02-05",13.89
"529","2009-02-06",14.41
"530","2009-02-09",14.34
"531","2009-02-10",13.26
"532","2009-02-11",13.39
"533","2009-02-12",13.62
"534","2009-02-13",13.04
"535","2009-02-17",12.45
"536","2009-02-18",12.57
"537","2009-02-19",11.91
"538","2009-02-20",11.6
"539","2009-02-23",11.55
"540","2009-02-24",12.55
"541","2009-02-25",11.61
"542","2009-02-26",11.5
"543","2009-02-27",11.31
"544","2009-03-02",10.5
"545","2009-03-03",10.01
"546","2009-03-04",10.16
"547","2009-03-05",8.87
"548","2009-03-06",8.84
"549","2009-03-09",8.51
"550","2009-03-10",9.75
"551","2009-03-11",9.53
"552","2009-03-12",10.88
"553","2009-03-13",11.2
"554","2009-03-16",11.26
"555","2009-03-17",12.33
"556","2009-03-18",13.7
"557","2009-03-19",13.68
"558","2009-03-20",13.63
"559","2009-03-23",16
"560","2009-03-24",14.84
"561","2009-03-25",15.45
"562","2009-03-26",16.129999
"563","2009-03-27",14.97
"564","2009-03-30",14
"565","2009-03-31",13.54
"566","2009-04-01",13.8
"567","2009-04-02",15.08
"568","2009-04-03",15.29
"569","2009-04-06",14.79
"570","2009-04-07",13.69
"571","2009-04-08",12.91
"572","2009-04-09",14.89
"573","2009-04-13",15.44
"574","2009-04-14",13.2
"575","2009-04-15",14.06
"576","2009-04-16",14.04
"577","2009-04-17",14.4
"578","2009-04-20",12.02
"579","2009-04-21",12.67
"580","2009-04-22",12.14
"581","2009-04-23",11.51
"582","2009-04-24",12.56
"583","2009-04-27",11.75
"584","2009-04-28",13.57
"585","2009-04-29",14.83
"586","2009-04-30",14.78
"587","2009-05-01",14.12
"588","2009-05-04",15.72
"589","2009-05-05",15.32
"590","2009-05-06",14.98
"591","2009-05-07",13.6
"592","2009-05-08",14.89
"593","2009-05-11",14.63
"594","2009-05-12",14.32
"595","2009-05-13",13.85
"596","2009-05-14",14.26
"597","2009-05-15",13.79
"598","2009-05-18",15.05
"599","2009-05-19",14.79
"600","2009-05-20",14.15
"601","2009-05-21",14.14
"602","2009-05-22",14.16
"603","2009-05-26",15.07
"604","2009-05-27",14.59
"605","2009-05-28",14.6
"606","2009-05-29",15.12
"607","2009-06-01",15.84
"608","2009-06-02",15.78
"609","2009-06-03",15.68
"610","2009-06-04",15.93
"611","2009-06-05",15.54
"612","2009-06-08",15.48
"613","2009-06-09",15.31
"614","2009-06-10",14.77
"615","2009-06-11",15.07
"616","2009-06-12",15
"617","2009-06-15",14.1
"618","2009-06-16",14.19
"619","2009-06-17",14.24
"620","2009-06-18",14.32
"621","2009-06-19",14.36
"622","2009-06-22",13.98
"623","2009-06-23",13.28
"624","2009-06-24",13.01
"625","2009-06-25",13.6
"626","2009-06-26",14.51
"627","2009-06-29",14.42
"628","2009-06-30",14.28
"629","2009-07-01",14.4
"630","2009-07-02",13.54
"631","2009-07-06",13.14
"632","2009-07-07",12.94
"633","2009-07-08",12.96
"634","2009-07-09",12.73
"635","2009-07-10",12.56
"636","2009-07-13",13.25
"637","2009-07-14",13.24
"638","2009-07-15",13.75
"639","2009-07-16",13.95
"640","2009-07-17",13.66
"641","2009-07-20",13.68
"642","2009-07-21",13.2
"643","2009-07-22",13.3
"644","2009-07-23",14.09
"645","2009-07-24",14.23
"646","2009-07-27",14.39
"647","2009-07-28",15.3
"648","2009-07-29",15.87
"649","2009-07-30",16.6
"650","2009-07-31",16.84
"651","2009-08-03",16.93
"652","2009-08-04",16.98
"653","2009-08-05",16.459999
"654","2009-08-06",15.36
"655","2009-08-07",16.76
"656","2009-08-10",16.360001
"657","2009-08-11",16.450001
"658","2009-08-12",16.77
"659","2009-08-13",16.17
"660","2009-08-14",15.18
"661","2009-08-17",14.76
"662","2009-08-18",15.5
"663","2009-08-19",15.62
"664","2009-08-20",16
"665","2009-08-21",16.809999
"666","2009-08-24",16.700001
"667","2009-08-25",16.5
"668","2009-08-26",16.190001
"669","2009-08-27",15.49
"670","2009-08-28",15.17
"671","2009-08-31",14.97
"672","2009-09-01",14.64
"673","2009-09-02",14.93
"674","2009-09-03",14.97
"675","2009-09-04",15.27
"676","2009-09-08",15.16
"677","2009-09-09",15.56
"678","2009-09-10",15.42
"679","2009-09-11",15.24
"680","2009-09-14",15.56
"681","2009-09-15",15.54
"682","2009-09-16",15.86
"683","2009-09-17",15.59
"684","2009-09-18",15.85
"685","2009-09-21",15.75
"686","2009-09-22",15.93
"687","2009-09-23",15.72
"688","2009-09-24",15.85
"689","2009-09-25",15.56
"690","2009-09-28",16.09
"691","2009-09-29",15.49
"692","2009-09-30",14.75
"693","2009-10-01",15.23
"694","2009-10-02",15.07
"695","2009-10-05",15.23
"696","2009-10-06",15.01
"697","2009-10-07",15.01
"698","2009-10-08",14.9
"699","2009-10-09",15.11
"700","2009-10-12",14.94
"701","2009-10-13",15.05
"702","2009-10-14",15.29
"703","2009-10-15",14.93
"704","2009-10-16",14.79
"705","2009-10-19",14.52
"706","2009-10-20",14.6
"707","2009-10-21",14.33
"708","2009-10-22",14.65
"709","2009-10-23",14.14
"710","2009-10-26",14.03
"711","2009-10-27",14.03
"712","2009-10-28",13.96
"713","2009-10-29",14.09
"714","2009-10-30",12.84
"715","2009-11-02",12.36
"716","2009-11-03",12.42
"717","2009-11-04",12.04
"718","2009-11-05",12.93
"719","2009-11-06",12.68
"720","2009-11-09",12.57
"721","2009-11-10",12.33
"722","2009-11-11",12.47
"723","2009-11-12",12.32
"724","2009-11-13",12.39
"725","2009-11-16",13.29
"726","2009-11-17",13.54
"727","2009-11-18",13.8
"728","2009-11-19",13.27
"729","2009-11-20",13.12
"730","2009-11-23",13.78
"731","2009-11-24",13.9
"732","2009-11-25",13.8
"733","2009-11-27",12.63
"734","2009-11-30",13.19
"735","2009-12-01",14.09
"736","2009-12-02",14.4
"737","2009-12-03",14.04
"738","2009-12-04",14.41
"739","2009-12-07",14.5
"740","2009-12-08",13.95
"741","2009-12-09",13.78
"742","2009-12-10",13.71
"743","2009-12-11",13.92
"744","2009-12-14",14.11
"745","2009-12-15",14.06
"746","2009-12-16",13.9
"747","2009-12-17",13.74
"748","2009-12-18",15
"749","2009-12-21",14.45
"750","2009-12-22",14.09
"751","2009-12-23",14.1
"752","2009-12-24",14.34
"753","2009-12-28",14.24
"754","2009-12-29",14.33
"755","2009-12-30",14.41
"756","2009-12-31",14.35
"757","2010-01-04",14.42
"758","2010-01-05",14.25
"759","2010-01-06",13.49
"760","2010-01-07",13.91
"761","2010-01-08",14.29
"762","2010-01-11",13.76
"763","2010-01-12",13.66
"764","2010-01-13",13.65
"765","2010-01-14",13.57
"766","2010-01-15",13.51
"767","2010-01-19",13.95
"768","2010-01-20",13.57
"769","2010-01-21",13.37
"770","2010-01-22",13.66
"771","2010-01-25",13.81
"772","2010-01-26",13.62
"773","2010-01-27",13.96
"774","2010-01-28",14.01
"775","2010-01-29",13.95
"776","2010-02-01",14.02
"777","2010-02-02",13.96
"778","2010-02-03",13.99
"779","2010-02-04",13.94
"780","2010-02-05",14.08
"781","2010-02-08",13.38
"782","2010-02-09",13.76
"783","2010-02-10",13.48
"784","2010-02-11",13.91
"785","2010-02-12",14
"786","2010-02-16",14.12
"787","2010-02-17",14.25
"788","2010-02-18",14.25
"789","2010-02-19",14.13
"790","2010-02-22",14.3
"791","2010-02-23",14.43
"792","2010-02-24",14.51
"793","2010-02-25",14.55
"794","2010-02-26",14.52
"795","2010-03-01",14.85
"796","2010-03-02",15
"797","2010-03-03",14.81
"798","2010-03-04",15.06
"799","2010-03-05",15.91
"800","2010-03-08",15.98
"801","2010-03-09",16.49
"802","2010-03-10",16.75
"803","2010-03-11",16.68
"804","2010-03-12",16.559999
"805","2010-03-15",16.32
"806","2010-03-16",16.059999
"807","2010-03-17",16.049999
"808","2010-03-18",15.81
"809","2010-03-19",16.219999
"810","2010-03-22",16.25
"811","2010-03-23",16.040001
"812","2010-03-24",15.82
"813","2010-03-25",15.93
"814","2010-03-26",16.24
"815","2010-03-29",16.1
"816","2010-03-30",15.88
"817","2010-03-31",15.97
"818","2010-04-01",15.85
"819","2010-04-05",16.219999
"820","2010-04-06",16.34
"821","2010-04-07",16.35
"822","2010-04-08",16.360001
"823","2010-04-09",16.120001
"824","2010-04-12",16.120001
"825","2010-04-13",16.48
"826","2010-04-14",16.959999
"827","2010-04-15",16.92
"828","2010-04-16",16.85
"829","2010-04-19",16.83
"830","2010-04-20",17.209999
"831","2010-04-21",17.17
"832","2010-04-22",17.639999
"833","2010-04-23",17.93
"834","2010-04-26",18.1
"835","2010-04-27",18.52
"836","2010-04-28",19.74
"837","2010-04-29",20.030001
"838","2010-04-30",19.110001
"839","2010-05-03",19.9
"840","2010-05-04",19.440001
"841","2010-05-05",19.15
"842","2010-05-06",18.299999
"843","2010-05-07",18.190001
"844","2010-05-10",19.120001
"845","2010-05-11",19.99
"846","2010-05-12",20.780001
"847","2010-05-13",20.75
"848","2010-05-14",20.16
"849","2010-05-17",19.889999
"850","2010-05-18",19.6
"851","2010-05-19",19.1
"852","2010-05-20",17.93
"853","2010-05-21",18.17
"854","2010-05-24",17.889999
"855","2010-05-25",17.530001
"856","2010-05-26",17.41
"857","2010-05-27",18
"858","2010-05-28",17.879999
"859","2010-06-01",17.42
"860","2010-06-02",18.049999
"861","2010-06-03",18.040001
"862","2010-06-04",16.9
"863","2010-06-07",16.76
"864","2010-06-08",16.870001
"865","2010-06-09",16.469999
"866","2010-06-10",17.139999
"867","2010-06-11",17.450001
"868","2010-06-14",17.08
"869","2010-06-15",17.41
"870","2010-06-16",17.309999
"871","2010-06-17",17.379999
"872","2010-06-18",17.43
"873","2010-06-21",17.280001
"874","2010-06-22",17.200001
"875","2010-06-23",17.190001
"876","2010-06-24",16.73
"877","2010-06-25",17.57
"878","2010-06-28",17.879999
"879","2010-06-29",17.549999
"880","2010-06-30",17.280001
"881","2010-07-01",16.82
"882","2010-07-02",16.950001
"883","2010-07-06",16.700001
"884","2010-07-07",16.969999
"885","2010-07-08",17.389999
"886","2010-07-09",17.76
"887","2010-07-12",17.469999
"888","2010-07-13",17.75
"889","2010-07-14",17.629999
"890","2010-07-15",17.549999
"891","2010-07-16",16.709999
"892","2010-07-19",16.51
"893","2010-07-20",16.809999
"894","2010-07-21",16.25
"895","2010-07-22",16.98
"896","2010-07-23",17.559999
"897","2010-07-26",17.809999
"898","2010-07-27",17.610001
"899","2010-07-28",17.459999
"900","2010-07-29",17.52
"901","2010-07-30",17.66
"902","2010-08-02",17.57
"903","2010-08-03",17.459999
"904","2010-08-04",17.719999
"905","2010-08-05",17.450001
"906","2010-08-06",16.9
"907","2010-08-09",17.01
"908","2010-08-10",16.6
"909","2010-08-11",15.8
"910","2010-08-12",15.69
"911","2010-08-13",15.05
"912","2010-08-16",15.22
"913","2010-08-17",15.46
"914","2010-08-18",15.43
"915","2010-08-19",14.66
"916","2010-08-20",14.63
"917","2010-08-23",14.08
"918","2010-08-24",14.01
"919","2010-08-25",14.17
"920","2010-08-26",13.91
"921","2010-08-27",14.53
"922","2010-08-30",13.88
"923","2010-08-31",14.05
"924","2010-09-01",14.61
"925","2010-09-02",14.39
"926","2010-09-03",14.71
"927","2010-09-07",14
"928","2010-09-08",14.1
"929","2010-09-09",14.13
"930","2010-09-10",14.15
"931","2010-09-13",14.8
"932","2010-09-14",14.59
"933","2010-09-15",14.78
"934","2010-09-16",14.44
"935","2010-09-17",14.69
"936","2010-09-20",15.54
"937","2010-09-21",14.81
"938","2010-09-22",14.48
"939","2010-09-23",14.49
"940","2010-09-24",15.17
"941","2010-09-27",14.92
"942","2010-09-28",15.26
"943","2010-09-29",15.38
"944","2010-09-30",15.39
"945","2010-10-01",15.31
"946","2010-10-04",15.04
"947","2010-10-05",15.38
"948","2010-10-06",15.34
"949","2010-10-07",15.18
"950","2010-10-08",15.35
"951","2010-10-11",15.29
"952","2010-10-12",15.21
"953","2010-10-13",15.47
"954","2010-10-14",15.35
"955","2010-10-15",15.16
"956","2010-10-18",15.7
"957","2010-10-19",15.27
"958","2010-10-20",15.44
"959","2010-10-21",15.11
"960","2010-10-22",15.39
"961","2010-10-25",15.19
"962","2010-10-26",15.19
"963","2010-10-27",15.04
"964","2010-10-28",15.21
"965","2010-10-29",15.45
"966","2010-11-01",15.18
"967","2010-11-02",15.5
"968","2010-11-03",15.87
"969","2010-11-04",16.959999
"970","2010-11-05",16.959999
"971","2010-11-08",17.09
"972","2010-11-09",17.120001
"973","2010-11-10",17.469999
"974","2010-11-11",17.25
"975","2010-11-12",16.98
"976","2010-11-15",17.08
"977","2010-11-16",16.969999
"978","2010-11-17",16.709999
"979","2010-11-18",17.120001
"980","2010-11-19",16.969999
