"","date","EVRI"
"263","2008-01-17",5.86
"264","2008-01-18",5.66
"265","2008-01-22",5.53
"266","2008-01-23",5.51
"267","2008-01-24",5.34
"268","2008-01-25",5.25
"269","2008-01-28",5.25
"270","2008-01-29",5.15
"271","2008-01-30",5.02
"272","2008-01-31",6
"273","2008-02-01",6.9
"274","2008-02-04",6.45
"275","2008-02-05",6.55
"276","2008-02-06",6.36
"277","2008-02-07",6.87
"278","2008-02-08",6.55
"279","2008-02-11",6.28
"280","2008-02-12",6.35
"281","2008-02-13",6.64
"282","2008-02-14",6.34
"283","2008-02-15",6.32
"284","2008-02-19",6.33
"285","2008-02-20",6.2
"286","2008-02-21",6.06
"287","2008-02-22",6
"288","2008-02-25",6.01
"289","2008-02-26",5.89
"290","2008-02-27",6.16
"291","2008-02-28",5.52
"292","2008-02-29",5.27
"293","2008-03-03",5.1
"294","2008-03-04",4.8
"295","2008-03-05",4.84
"296","2008-03-06",4.68
"297","2008-03-07",4.63
"298","2008-03-10",4.44
"299","2008-03-11",4.77
"300","2008-03-12",4.78
"301","2008-03-13",4.75
"302","2008-03-14",4.85
"303","2008-03-17",4.5
"304","2008-03-18",4.92
"305","2008-03-19",5.13
"306","2008-03-20",5.4
"307","2008-03-24",6.01
"308","2008-03-25",6.03
"309","2008-03-26",6.03
"310","2008-03-27",6.09
"311","2008-03-28",5.9
"312","2008-03-31",5.86
"313","2008-04-01",6.12
"314","2008-04-02",6.21
"315","2008-04-03",6.08
"316","2008-04-04",6.25
"317","2008-04-07",6.5
"318","2008-04-08",6.79
"319","2008-04-09",6.24
"320","2008-04-10",6.63
"321","2008-04-11",6.12
"322","2008-04-14",5.91
"323","2008-04-15",6.54
"324","2008-04-16",6.47
"325","2008-04-17",6.44
"326","2008-04-18",6.33
"327","2008-04-21",6.33
"328","2008-04-22",5.81
"329","2008-04-23",5.88
"330","2008-04-24",5.99
"331","2008-04-25",5.96
"332","2008-04-28",5.68
"333","2008-04-29",6.02
"334","2008-04-30",6.18
"335","2008-05-01",6
"336","2008-05-02",5.94
"337","2008-05-05",5.72
"338","2008-05-06",5.99
"339","2008-05-07",5.93
"340","2008-05-08",6.22
"341","2008-05-09",6.6
"342","2008-05-12",6.66
"343","2008-05-13",6.84
"344","2008-05-14",7.14
"345","2008-05-15",7.04
"346","2008-05-16",7.23
"347","2008-05-19",7.2
"348","2008-05-20",6.91
"349","2008-05-21",6.78
"350","2008-05-22",6.95
"351","2008-05-23",6.65
"352","2008-05-27",7.02
"353","2008-05-28",7.21
"354","2008-05-29",7.09
"355","2008-05-30",7.15
"356","2008-06-02",7.04
"357","2008-06-03",7.55
"358","2008-06-04",7.58
"359","2008-06-05",7.7
"360","2008-06-06",7.17
"361","2008-06-09",7.15
"362","2008-06-10",7.29
"363","2008-06-11",6.97
"364","2008-06-12",7.29
"365","2008-06-13",7.48
"366","2008-06-16",7.34
"367","2008-06-17",7.24
"368","2008-06-18",7.15
"369","2008-06-19",7.33
"370","2008-06-20",7.21
"371","2008-06-23",7.01
"372","2008-06-24",6.94
"373","2008-06-25",7.05
"374","2008-06-26",6.92
"375","2008-06-27",6.96
"376","2008-06-30",6.86
"377","2008-07-01",6.47
"378","2008-07-02",6.16
"379","2008-07-03",6.07
"380","2008-07-07",6.01
"381","2008-07-08",6.25
"382","2008-07-09",6.09
"383","2008-07-10",6
"384","2008-07-11",6.01
"385","2008-07-14",5.89
"386","2008-07-15",5.98
"387","2008-07-16",6
"388","2008-07-17",6
"389","2008-07-18",5.94
"390","2008-07-21",5.95
"391","2008-07-22",6.02
"392","2008-07-23",6.09
"393","2008-07-24",5.97
"394","2008-07-25",6.02
"395","2008-07-28",5.96
"396","2008-07-29",5.99
"397","2008-07-30",6
"398","2008-07-31",5.99
"399","2008-08-01",6.05
"400","2008-08-04",6.1
"401","2008-08-05",6.34
"402","2008-08-06",6.35
"403","2008-08-07",6.24
"404","2008-08-08",6.38
"405","2008-08-11",6.49
"406","2008-08-12",5.92
"407","2008-08-13",5.79
"408","2008-08-14",6.07
"409","2008-08-15",6.1
"410","2008-08-18",5.94
"411","2008-08-19",5.7
"412","2008-08-20",5.8
"413","2008-08-21",5.84
"414","2008-08-22",5.95
"415","2008-08-25",5.77
"416","2008-08-26",5.82
"417","2008-08-27",5.99
"418","2008-08-28",5.98
"419","2008-08-29",5.99
"420","2008-09-02",6
"421","2008-09-03",5.98
"422","2008-09-04",5.67
"423","2008-09-05",5.78
"424","2008-09-08",5.77
"425","2008-09-09",5.37
"426","2008-09-10",5.48
"427","2008-09-11",5.51
"428","2008-09-12",5.43
"429","2008-09-15",4.96
"430","2008-09-16",5.12
"431","2008-09-17",4.51
"432","2008-09-18",4.87
"433","2008-09-19",5.52
"434","2008-09-22",5.75
"435","2008-09-23",5.36
"436","2008-09-24",5.01
"437","2008-09-25",5.05
"438","2008-09-26",5.09
"439","2008-09-29",4.8
"440","2008-09-30",5.06
"441","2008-10-01",4.86
"442","2008-10-02",4.6
"443","2008-10-03",4.42
"444","2008-10-06",3.98
"445","2008-10-07",3.58
"446","2008-10-08",3.54
"447","2008-10-09",3.08
"448","2008-10-10",3.1
"449","2008-10-13",3.15
"450","2008-10-14",2.97
"451","2008-10-15",2.94
"452","2008-10-16",3.16
"453","2008-10-17",3.24
"454","2008-10-20",3.19
"455","2008-10-21",3.15
"456","2008-10-22",3.1
"457","2008-10-23",2.99
"458","2008-10-24",2.71
"459","2008-10-27",2.51
"460","2008-10-28",2.74
"461","2008-10-29",2.72
"462","2008-10-30",2.8
"463","2008-10-31",2.82
"464","2008-11-03",2.88
"465","2008-11-04",2.8
"466","2008-11-05",2.8
"467","2008-11-06",3.14
"468","2008-11-07",3.48
"469","2008-11-10",3.31
"470","2008-11-11",3.12
"471","2008-11-12",2.86
"472","2008-11-13",2.95
"473","2008-11-14",2.81
"474","2008-11-17",2.58
"475","2008-11-18",2.51
"476","2008-11-19",2.5
"477","2008-11-20",2.49
"478","2008-11-21",2.52
"479","2008-11-24",2.57
"480","2008-11-25",2.63
"481","2008-11-26",3.21
"482","2008-11-28",3.09
"483","2008-12-01",2.5
"484","2008-12-02",2.63
"485","2008-12-03",2.67
"486","2008-12-04",2.6
"487","2008-12-05",2.61
"488","2008-12-08",2.64
"489","2008-12-09",2.44
"490","2008-12-10",2.48
"491","2008-12-11",2.32
"492","2008-12-12",2.4
"493","2008-12-15",2.28
"494","2008-12-16",2.2
"495","2008-12-17",2.19
"496","2008-12-18",2.19
"497","2008-12-19",2.05
"498","2008-12-22",2.26
"499","2008-12-23",2.17
"500","2008-12-24",2.13
"501","2008-12-26",2.19
"502","2008-12-29",2.14
"503","2008-12-30",2.2
"504","2008-12-31",2.22
"505","2009-01-02",2.27
"506","2009-01-05",2.35
"507","2009-01-06",2.4
"508","2009-01-07",2.35
"509","2009-01-08",2.54
"510","2009-01-09",2.46
"511","2009-01-12",2.5
"512","2009-01-13",2.65
"513","2009-01-14",2.64
"514","2009-01-15",2.65
"515","2009-01-16",2.65
"516","2009-01-20",2.5
"517","2009-01-21",2.58
"518","2009-01-22",2.64
"519","2009-01-23",2.55
"520","2009-01-26",2.67
"521","2009-01-27",2.78
"522","2009-01-28",2.82
"523","2009-01-29",2.56
"524","2009-01-30",2.71
"525","2009-02-02",2.83
"526","2009-02-03",2.55
"527","2009-02-04",2.43
"528","2009-02-05",2.41
"529","2009-02-06",2.52
"530","2009-02-09",2.51
"531","2009-02-10",2.54
"532","2009-02-11",2.5
"533","2009-02-12",2.6
"534","2009-02-13",2.59
"535","2009-02-17",2.44
"536","2009-02-18",2.41
"537","2009-02-19",2.38
"538","2009-02-20",2.39
"539","2009-02-23",2.14
"540","2009-02-24",2.2
"541","2009-02-25",2.19
"542","2009-02-26",2.24
"543","2009-02-27",2.81
"544","2009-03-02",3.18
"545","2009-03-03",3.12
"546","2009-03-04",3.27
"547","2009-03-05",2.82
"548","2009-03-06",2.93
"549","2009-03-09",2.89
"550","2009-03-10",3.06
"551","2009-03-11",3.36
"552","2009-03-12",3.29
"553","2009-03-13",3.36
"554","2009-03-16",3.4
"555","2009-03-17",3.71
"556","2009-03-18",3.91
"557","2009-03-19",3.99
"558","2009-03-20",3.64
"559","2009-03-23",4.02
"560","2009-03-24",3.75
"561","2009-03-25",3.86
"562","2009-03-26",4.19
"563","2009-03-27",3.91
"564","2009-03-30",3.78
"565","2009-03-31",3.82
"566","2009-04-01",3.8
"567","2009-04-02",4.08
"568","2009-04-03",4.25
"569","2009-04-06",4.29
"570","2009-04-07",4.03
"571","2009-04-08",4.12
"572","2009-04-09",4.6
"573","2009-04-13",4.77
"574","2009-04-14",4.4
"575","2009-04-15",4.37
"576","2009-04-16",4.9
"577","2009-04-17",5.23
"578","2009-04-20",5.02
"579","2009-04-21",5.55
"580","2009-04-22",5.34
"581","2009-04-23",5.61
"582","2009-04-24",5.95
"583","2009-04-27",5.76
"584","2009-04-28",5.77
"585","2009-04-29",5.9
"586","2009-04-30",6.07
"587","2009-05-01",5.99
"588","2009-05-04",6
"589","2009-05-05",6.03
"590","2009-05-06",5.95
"591","2009-05-07",7.49
"592","2009-05-08",7.75
"593","2009-05-11",7.53
"594","2009-05-12",7.36
"595","2009-05-13",7.02
"596","2009-05-14",6.9
"597","2009-05-15",6.84
"598","2009-05-18",6.88
"599","2009-05-19",7.26
"600","2009-05-20",7.2
"601","2009-05-21",7.04
"602","2009-05-22",6.8
"603","2009-05-26",6.94
"604","2009-05-27",6.9
"605","2009-05-28",6.91
"606","2009-05-29",6.98
"607","2009-06-01",7.19
"608","2009-06-02",7.15
"609","2009-06-03",6.83
"610","2009-06-04",6.37
"611","2009-06-05",6.83
"612","2009-06-08",6.92
"613","2009-06-09",7.06
"614","2009-06-10",7.08
"615","2009-06-11",6.94
"616","2009-06-12",7.06
"617","2009-06-15",7.08
"618","2009-06-16",7.24
"619","2009-06-17",6.96
"620","2009-06-18",6.95
"621","2009-06-19",7.22
"622","2009-06-22",6.71
"623","2009-06-23",6.89
"624","2009-06-24",7.33
"625","2009-06-25",7.52
"626","2009-06-26",8.2
"627","2009-06-29",7.79
"628","2009-06-30",7.96
"629","2009-07-01",8.12
"630","2009-07-02",7.8
"631","2009-07-06",7.73
"632","2009-07-07",7.68
"633","2009-07-08",7.09
"634","2009-07-09",7.37
"635","2009-07-10",7.34
"636","2009-07-13",7.55
"637","2009-07-14",7.76
"638","2009-07-15",8
"639","2009-07-16",8
"640","2009-07-17",8.24
"641","2009-07-20",8.73
"642","2009-07-21",9.01
"643","2009-07-22",8.98
"644","2009-07-23",9.05
"645","2009-07-24",9
"646","2009-07-27",9.03
"647","2009-07-28",8.93
"648","2009-07-29",8.9
"649","2009-07-30",9.09
"650","2009-07-31",9
"651","2009-08-03",8.99
"652","2009-08-04",9.05
"653","2009-08-05",8.81
"654","2009-08-06",8.6
"655","2009-08-07",8.76
"656","2009-08-10",8.79
"657","2009-08-11",8.41
"658","2009-08-12",8.62
"659","2009-08-13",8.29
"660","2009-08-14",8.21
"661","2009-08-17",8.34
"662","2009-08-18",8.41
"663","2009-08-19",8.15
"664","2009-08-20",7.97
"665","2009-08-21",8.05
"666","2009-08-24",7.92
"667","2009-08-25",7.81
"668","2009-08-26",7.77
"669","2009-08-27",7.57
"670","2009-08-28",7.21
"671","2009-08-31",7.25
"672","2009-09-01",7.05
"673","2009-09-02",7
"674","2009-09-03",6.96
"675","2009-09-04",7.05
"676","2009-09-08",6.89
"677","2009-09-09",6.93
"678","2009-09-10",6.85
"679","2009-09-11",7.06
"680","2009-09-14",7.25
"681","2009-09-15",7.58
"682","2009-09-16",7.6
"683","2009-09-17",7.51
"684","2009-09-18",7.48
"685","2009-09-21",7.36
"686","2009-09-22",7.41
"687","2009-09-23",7.2
"688","2009-09-24",7.05
"689","2009-09-25",7.06
"690","2009-09-28",7.1
"691","2009-09-29",7.01
"692","2009-09-30",7.31
"693","2009-10-01",7
"694","2009-10-02",6.95
"695","2009-10-05",7.11
"696","2009-10-06",7.43
"697","2009-10-07",7.32
"698","2009-10-08",7.42
"699","2009-10-09",7.47
"700","2009-10-12",7.33
"701","2009-10-13",7.33
"702","2009-10-14",7.25
"703","2009-10-15",7.13
"704","2009-10-16",6.93
"705","2009-10-19",6.79
"706","2009-10-20",6.55
"707","2009-10-21",6.46
"708","2009-10-22",6.58
"709","2009-10-23",6.4
"710","2009-10-26",6.32
"711","2009-10-27",6.42
"712","2009-10-28",6.26
"713","2009-10-29",6.34
"714","2009-10-30",6.33
"715","2009-11-02",6.4
"716","2009-11-03",6.41
"717","2009-11-04",6.38
"718","2009-11-05",6.84
"719","2009-11-06",6.91
"720","2009-11-09",7.2
"721","2009-11-10",7.1
"722","2009-11-11",7.23
"723","2009-11-12",7.22
"724","2009-11-13",7.43
"725","2009-11-16",7.69
"726","2009-11-17",7.57
"727","2009-11-18",7.38
"728","2009-11-19",7.2
"729","2009-11-20",7.18
"730","2009-11-23",7.4
"731","2009-11-24",7.39
"732","2009-11-25",7.3
"733","2009-11-27",7.15
"734","2009-11-30",7.44
"735","2009-12-01",7.61
"736","2009-12-02",7.51
"737","2009-12-03",7.64
"738","2009-12-04",7.86
"739","2009-12-07",7.92
"740","2009-12-08",7.67
"741","2009-12-09",7.64
"742","2009-12-10",7.55
"743","2009-12-11",7.7
"744","2009-12-14",7.85
"745","2009-12-15",7.71
"746","2009-12-16",7.77
"747","2009-12-17",7.75
"748","2009-12-18",7.85
"749","2009-12-21",7.75
"750","2009-12-22",7.86
"751","2009-12-23",7.87
"752","2009-12-24",7.76
"753","2009-12-28",7.75
"754","2009-12-29",7.64
"755","2009-12-30",7.51
"756","2009-12-31",7.49
"757","2010-01-04",7.58
"758","2010-01-05",7.42
"759","2010-01-06",7.51
"760","2010-01-07",7.5
"761","2010-01-08",7.56
"762","2010-01-11",7.58
"763","2010-01-12",7.52
"764","2010-01-13",7.95
"765","2010-01-14",8.01
"766","2010-01-15",8.1
"767","2010-01-19",8.1
"768","2010-01-20",8.2
"769","2010-01-21",8.14
"770","2010-01-22",8.11
"771","2010-01-25",8.01
"772","2010-01-26",7.94
"773","2010-01-27",8
"774","2010-01-28",8.03
"775","2010-01-29",8.1
"776","2010-02-01",8.05
"777","2010-02-02",7.99
"778","2010-02-03",7.98
"779","2010-02-04",7.8
"780","2010-02-05",7.78
"781","2010-02-08",7.66
"782","2010-02-09",7.69
"783","2010-02-10",7.7
"784","2010-02-11",7.69
"785","2010-02-12",7.7
"786","2010-02-16",7.77
"787","2010-02-17",7.86
"788","2010-02-18",7.88
"789","2010-02-19",7.81
"790","2010-02-22",7.92
"791","2010-02-23",7.65
"792","2010-02-24",7.63
"793","2010-02-25",7.49
"794","2010-02-26",7.49
"795","2010-03-01",7.42
"796","2010-03-02",7.56
"797","2010-03-03",7.74
"798","2010-03-04",7.76
"799","2010-03-05",7.98
"800","2010-03-08",8
"801","2010-03-09",8.14
"802","2010-03-10",8.2
"803","2010-03-11",8.12
"804","2010-03-12",8.06
"805","2010-03-15",8
"806","2010-03-16",8.11
"807","2010-03-17",8.17
"808","2010-03-18",8.07
"809","2010-03-19",8.12
"810","2010-03-22",8.2
"811","2010-03-23",8.31
"812","2010-03-24",8.21
"813","2010-03-25",8.27
"814","2010-03-26",8.27
"815","2010-03-29",8.18
"816","2010-03-30",8.25
"817","2010-03-31",8.17
"818","2010-04-01",8.21
"819","2010-04-05",8.36
"820","2010-04-06",8.41
"821","2010-04-07",8.42
"822","2010-04-08",8.49
"823","2010-04-09",8.85
"824","2010-04-12",9.05
"825","2010-04-13",9.14
"826","2010-04-14",9.22
"827","2010-04-15",9.08
"828","2010-04-16",8.89
"829","2010-04-19",8.9
"830","2010-04-20",8.9
"831","2010-04-21",8.95
"832","2010-04-22",8.97
"833","2010-04-23",8.93
"834","2010-04-26",9.02
"835","2010-04-27",8.71
"836","2010-04-28",8.68
"837","2010-04-29",8.88
"838","2010-04-30",8.68
"839","2010-05-03",8.65
"840","2010-05-04",8.43
"841","2010-05-05",8.39
"842","2010-05-06",8.18
"843","2010-05-07",8.1
"844","2010-05-10",8.14
"845","2010-05-11",8.07
"846","2010-05-12",8.33
"847","2010-05-13",8.42
"848","2010-05-14",8.1
"849","2010-05-17",7.99
"850","2010-05-18",7.93
"851","2010-05-19",7.93
"852","2010-05-20",7.68
"853","2010-05-21",8.01
"854","2010-05-24",7.91
"855","2010-05-25",7.84
"856","2010-05-26",7.8
"857","2010-05-27",8.02
"858","2010-05-28",7.99
"859","2010-06-01",7.83
"860","2010-06-02",8.06
"861","2010-06-03",8.04
"862","2010-06-04",7.67
"863","2010-06-07",7.47
"864","2010-06-08",7.47
"865","2010-06-09",7.68
"866","2010-06-10",7.87
"867","2010-06-11",7.87
"868","2010-06-14",7.94
"869","2010-06-15",7.92
"870","2010-06-16",7.92
"871","2010-06-17",7.91
"872","2010-06-18",8.12
"873","2010-06-21",8.17
"874","2010-06-22",8.04
"875","2010-06-23",7.97
"876","2010-06-24",7.95
"877","2010-06-25",7.99
"878","2010-06-28",7.77
"879","2010-06-29",7.38
"880","2010-06-30",7.21
"881","2010-07-01",7.1
"882","2010-07-02",6.9
"883","2010-07-06",6.65
"884","2010-07-07",6.93
"885","2010-07-08",7.2
"886","2010-07-09",7.2
"887","2010-07-12",7.14
"888","2010-07-13",7.41
"889","2010-07-14",7.32
"890","2010-07-15",7.25
"891","2010-07-16",6.96
"892","2010-07-19",6.95
"893","2010-07-20",6.99
"894","2010-07-21",3.88
"895","2010-07-22",3.68
"896","2010-07-23",3.93
"897","2010-07-26",3.96
"898","2010-07-27",4
"899","2010-07-28",4.07
"900","2010-07-29",4.04
"901","2010-07-30",4.11
"902","2010-08-02",4.35
"903","2010-08-03",4.15
"904","2010-08-04",4.2
"905","2010-08-05",3.91
"906","2010-08-06",3.96
"907","2010-08-09",3.91
"908","2010-08-10",3.85
"909","2010-08-11",3.75
"910","2010-08-12",3.66
"911","2010-08-13",3.64
"912","2010-08-16",3.68
"913","2010-08-17",3.69
"914","2010-08-18",3.67
"915","2010-08-19",3.69
"916","2010-08-20",3.69
"917","2010-08-23",3.71
"918","2010-08-24",3.75
"919","2010-08-25",3.87
"920","2010-08-26",3.83
"921","2010-08-27",3.89
"922","2010-08-30",3.72
"923","2010-08-31",3.62
"924","2010-09-01",3.76
"925","2010-09-02",3.77
"926","2010-09-03",3.93
"927","2010-09-07",3.79
"928","2010-09-08",3.77
"929","2010-09-09",3.77
"930","2010-09-10",3.96
"931","2010-09-13",3.96
"932","2010-09-14",3.99
"933","2010-09-15",3.98
"934","2010-09-16",3.92
"935","2010-09-17",3.97
"936","2010-09-20",4.13
"937","2010-09-21",4.1
"938","2010-09-22",4.11
"939","2010-09-23",4
"940","2010-09-24",4.1
"941","2010-09-27",4.09
"942","2010-09-28",4.1
"943","2010-09-29",4.09
"944","2010-09-30",4.08
"945","2010-10-01",4.09
"946","2010-10-04",4.01
"947","2010-10-05",4.05
"948","2010-10-06",4.05
"949","2010-10-07",3.99
"950","2010-10-08",4.04
"951","2010-10-11",4.02
"952","2010-10-12",3.99
"953","2010-10-13",4.07
"954","2010-10-14",3.99
"955","2010-10-15",4
"956","2010-10-18",3.96
"957","2010-10-19",3.94
"958","2010-10-20",3.94
"959","2010-10-21",3.88
"960","2010-10-22",3.88
"961","2010-10-25",3.82
"962","2010-10-26",3.76
"963","2010-10-27",3.63
"964","2010-10-28",3.69
"965","2010-10-29",3.64
"966","2010-11-01",3.63
"967","2010-11-02",3.66
"968","2010-11-03",3.76
"969","2010-11-04",2.9
"970","2010-11-05",2.98
"971","2010-11-08",2.86
"972","2010-11-09",2.85
"973","2010-11-10",2.88
"974","2010-11-11",2.87
"975","2010-11-12",2.85
"976","2010-11-15",2.82
"977","2010-11-16",2.77
"978","2010-11-17",2.76
"979","2010-11-18",2.83
"980","2010-11-19",2.82
"981","2010-11-22",2.59
"982","2010-11-23",2.38
"983","2010-11-24",2.46
"984","2010-11-26",2.47
"985","2010-11-29",2.39
"986","2010-11-30",2.28
"987","2010-12-01",2.41
"988","2010-12-02",2.45
"989","2010-12-03",2.53
"990","2010-12-06",2.75
"991","2010-12-07",2.79
"992","2010-12-08",2.89
"993","2010-12-09",2.88
"994","2010-12-10",2.95
"995","2010-12-13",2.97
"996","2010-12-14",2.98
"997","2010-12-15",2.9
"998","2010-12-16",3.02
"999","2010-12-17",3.01
"1000","2010-12-20",3.02
