"","date","YMAB"
"104","2019-02-21",22.68
"105","2019-02-22",22.33
"106","2019-02-25",22.75
"107","2019-02-26",21.450001
"108","2019-02-27",21.889999
"109","2019-02-28",21.65
"110","2019-03-01",21.1
"111","2019-03-04",21.25
"112","2019-03-05",22.33
"113","2019-03-06",21.780001
"114","2019-03-07",20.709999
"115","2019-03-08",20.4
"116","2019-03-11",21.709999
"117","2019-03-12",21.65
"118","2019-03-13",21.299999
"119","2019-03-14",21.379999
"120","2019-03-15",22.91
"121","2019-03-18",23.799999
"122","2019-03-19",23.52
"123","2019-03-20",24.360001
"124","2019-03-21",24.41
"125","2019-03-22",23.360001
"126","2019-03-25",23.34
"127","2019-03-26",23.76
"128","2019-03-27",23.24
"129","2019-03-28",22.5
"130","2019-03-29",26.209999
"131","2019-04-01",27.82
"132","2019-04-02",28.309999
"133","2019-04-03",28.120001
"134","2019-04-04",26.43
"135","2019-04-05",26.780001
"136","2019-04-08",27.139999
"137","2019-04-09",26.530001
"138","2019-04-10",26.99
"139","2019-04-11",26.620001
"140","2019-04-12",24.92
"141","2019-04-15",25.309999
"142","2019-04-16",24.65
"143","2019-04-17",24.6
"144","2019-04-18",26.02
"145","2019-04-22",24.120001
"146","2019-04-23",24.120001
"147","2019-04-24",23.469999
"148","2019-04-25",23.530001
"149","2019-04-26",23.48
"150","2019-04-29",23.059999
"151","2019-04-30",23.02
"152","2019-05-01",22.68
"153","2019-05-02",22.639999
"154","2019-05-03",22.82
"155","2019-05-06",22.719999
"156","2019-05-07",22.32
"157","2019-05-08",22.459999
"158","2019-05-09",22.469999
"159","2019-05-10",22.5
"160","2019-05-13",20.25
"161","2019-05-14",21
"162","2019-05-15",22.200001
"163","2019-05-16",21.379999
"164","2019-05-17",21.309999
"165","2019-05-20",21.709999
"166","2019-05-21",21.43
"167","2019-05-22",21.389999
"168","2019-05-23",21.34
"169","2019-05-24",20.92
"170","2019-05-28",20.360001
"171","2019-05-29",21.370001
"172","2019-05-30",21.23
"173","2019-05-31",20.370001
"174","2019-06-03",20.200001
"175","2019-06-04",19.51
"176","2019-06-05",20.42
"177","2019-06-06",21.059999
"178","2019-06-07",21.6
"179","2019-06-10",22.73
"180","2019-06-11",22.559999
"181","2019-06-12",21.450001
"182","2019-06-13",21.889999
"183","2019-06-14",22.309999
"184","2019-06-17",20.780001
"185","2019-06-18",22.49
"186","2019-06-19",22.120001
"187","2019-06-20",21.469999
"188","2019-06-21",22.5
"189","2019-06-24",21.65
"190","2019-06-25",22.5
"191","2019-06-26",22.530001
"192","2019-06-27",22.27
"193","2019-06-28",22.870001
"194","2019-07-01",22.860001
"195","2019-07-02",21.57
"196","2019-07-03",21.940001
"197","2019-07-05",22.74
"198","2019-07-08",22.559999
"199","2019-07-09",23.01
"200","2019-07-10",22.940001
"201","2019-07-11",22.709999
"202","2019-07-12",22.870001
"203","2019-07-15",22.950001
"204","2019-07-16",23.01
"205","2019-07-17",22.719999
"206","2019-07-18",22.969999
"207","2019-07-19",22.780001
"208","2019-07-22",22.549999
"209","2019-07-23",22.58
"210","2019-07-24",22.99
"211","2019-07-25",22.98
"212","2019-07-26",23.280001
"213","2019-07-29",23.34
"214","2019-07-30",22.99
"215","2019-07-31",22.370001
"216","2019-08-01",22.870001
"217","2019-08-02",23.219999
"218","2019-08-05",21.799999
"219","2019-08-06",22.040001
"220","2019-08-07",22.41
"221","2019-08-08",23.33
"222","2019-08-09",23.93
"223","2019-08-12",23.700001
"224","2019-08-13",25.82
"225","2019-08-14",26.16
"226","2019-08-15",26.450001
"227","2019-08-16",27.9
"228","2019-08-19",27.889999
"229","2019-08-20",27.209999
"230","2019-08-21",27.870001
"231","2019-08-22",27
"232","2019-08-23",25.77
"233","2019-08-26",26.18
"234","2019-08-27",26.719999
"235","2019-08-28",26.860001
"236","2019-08-29",27.049999
"237","2019-08-30",26.57
"238","2019-09-03",25.549999
"239","2019-09-04",26.290001
"240","2019-09-05",26.629999
"241","2019-09-06",27.34
"242","2019-09-09",27.9
"243","2019-09-10",28.559999
"244","2019-09-11",29.02
"245","2019-09-12",30.15
"246","2019-09-13",29.67
"247","2019-09-16",31.139999
"248","2019-09-17",31.370001
"249","2019-09-18",31.35
"250","2019-09-19",31.27
"251","2019-09-20",30.950001
"252","2019-09-23",30.950001
"253","2019-09-24",30.75
"254","2019-09-25",27.85
"255","2019-09-26",26.98
"256","2019-09-27",25.75
"257","2019-09-30",26.059999
"258","2019-10-01",24.59
"259","2019-10-02",23.809999
"260","2019-10-03",25.01
"261","2019-10-04",25.76
"262","2019-10-07",25.299999
"263","2019-10-08",25.139999
"264","2019-10-09",25
"265","2019-10-10",25.07
"266","2019-10-11",26.049999
"267","2019-10-14",24.709999
"268","2019-10-15",24.950001
"269","2019-10-16",25.280001
"270","2019-10-17",27.08
"271","2019-10-18",26.799999
"272","2019-10-21",28.18
"273","2019-10-22",28.290001
"274","2019-10-23",28.34
"275","2019-10-24",29.879999
"276","2019-10-25",30.6
"277","2019-10-28",31.950001
"278","2019-10-29",31.98
"279","2019-10-30",28.74
"280","2019-10-31",31.15
"281","2019-11-01",29.4
"282","2019-11-04",29.940001
"283","2019-11-05",30.01
"284","2019-11-06",30
"285","2019-11-07",29.5
"286","2019-11-08",28.68
"287","2019-11-11",29.01
"288","2019-11-12",28.549999
"289","2019-11-13",28.68
"290","2019-11-14",28.1
"291","2019-11-15",28.450001
"292","2019-11-18",28.51
"293","2019-11-19",28.540001
"294","2019-11-20",29.450001
"295","2019-11-21",28.879999
"296","2019-11-22",28.719999
"297","2019-11-25",29.559999
"298","2019-11-26",32.52
"299","2019-11-27",32.709999
"300","2019-11-29",33.75
"301","2019-12-02",32.360001
"302","2019-12-03",32.619999
"303","2019-12-04",33.779999
"304","2019-12-05",32.970001
"305","2019-12-06",32.639999
"306","2019-12-09",32.849998
"307","2019-12-10",33.740002
"308","2019-12-11",32.990002
"309","2019-12-12",32.549999
"310","2019-12-13",31.700001
"311","2019-12-16",31.35
"312","2019-12-17",31.1
"313","2019-12-18",30.780001
"314","2019-12-19",30.98
"315","2019-12-20",31.75
"316","2019-12-23",32.419998
"317","2019-12-24",33.490002
"318","2019-12-26",33.27
"319","2019-12-27",31.33
"320","2019-12-30",31.07
"321","2019-12-31",31.25
"322","2020-01-02",30.5
"323","2020-01-03",30.620001
"324","2020-01-06",30.700001
"325","2020-01-07",30.34
"326","2020-01-08",31.43
"327","2020-01-09",31.719999
"328","2020-01-10",31.73
"329","2020-01-13",30.99
"330","2020-01-14",29.959999
"331","2020-01-15",29.889999
"332","2020-01-16",32.619999
"333","2020-01-17",32.970001
"334","2020-01-21",32.91
"335","2020-01-22",34.619999
"336","2020-01-23",34.959999
"337","2020-01-24",35.16
"338","2020-01-27",34.959999
"339","2020-01-28",35.799999
"340","2020-01-29",35.150002
"341","2020-01-30",33.77
"342","2020-01-31",32.990002
"343","2020-02-03",33.759998
"344","2020-02-04",33.900002
"345","2020-02-05",34.040001
"346","2020-02-06",33.439999
"347","2020-02-07",32.860001
"348","2020-02-10",33.310001
"349","2020-02-11",33.259998
"350","2020-02-12",34.200001
"351","2020-02-13",33.459999
"352","2020-02-14",32.970001
"353","2020-02-18",32.799999
"354","2020-02-19",34.470001
"355","2020-02-20",34.049999
"356","2020-02-21",33.200001
"357","2020-02-24",31.190001
"358","2020-02-25",29.940001
"359","2020-02-26",30.1
"360","2020-02-27",28.389999
"361","2020-02-28",29.42
"362","2020-03-02",30.07
"363","2020-03-03",29.49
"364","2020-03-04",29.83
"365","2020-03-05",28.01
"366","2020-03-06",27.469999
"367","2020-03-09",24.82
"368","2020-03-10",25.25
"369","2020-03-11",22.98
"370","2020-03-12",19.66
"371","2020-03-13",20.99
"372","2020-03-16",17.48
"373","2020-03-17",18.059999
"374","2020-03-18",14.39
"375","2020-03-19",15.85
"376","2020-03-20",19.370001
"377","2020-03-23",19.32
"378","2020-03-24",21.110001
"379","2020-03-25",20.84
"380","2020-03-26",22.299999
"381","2020-03-27",21
"382","2020-03-30",23.129999
"383","2020-03-31",26.1
"384","2020-04-01",24.75
"385","2020-04-02",24.98
"386","2020-04-03",23.66
"387","2020-04-06",26
"388","2020-04-07",27.15
"389","2020-04-08",27.83
"390","2020-04-09",29.17
"391","2020-04-13",30
"392","2020-04-14",31.02
"393","2020-04-15",30.040001
"394","2020-04-16",30.790001
"395","2020-04-17",32.32
"396","2020-04-20",34.41
"397","2020-04-21",32.400002
"398","2020-04-22",34.27
"399","2020-04-23",34.470001
"400","2020-04-24",34.700001
"401","2020-04-27",35.259998
"402","2020-04-28",33.700001
"403","2020-04-29",35.029999
"404","2020-04-30",33.580002
"405","2020-05-01",32.389999
"406","2020-05-04",33.799999
"407","2020-05-05",34.040001
"408","2020-05-06",34.84
"409","2020-05-07",35.41
"410","2020-05-08",39.84
"411","2020-05-11",39.310001
"412","2020-05-12",38.099998
"413","2020-05-13",37.860001
"414","2020-05-14",36.080002
"415","2020-05-15",38.599998
"416","2020-05-18",39.23
"417","2020-05-19",38.5
"418","2020-05-20",38.189999
"419","2020-05-21",37.900002
"420","2020-05-22",37.73
"421","2020-05-26",39.509998
"422","2020-05-27",39.139999
"423","2020-05-28",37.66
"424","2020-05-29",38.18
"425","2020-06-01",42.939999
"426","2020-06-02",42.369999
"427","2020-06-03",42.23
"428","2020-06-04",41.650002
"429","2020-06-05",43.040001
"430","2020-06-08",44.540001
"431","2020-06-09",45.619999
"432","2020-06-10",43.049999
"433","2020-06-11",40.869999
"434","2020-06-12",42.130001
"435","2020-06-15",44.939999
"436","2020-06-16",46.07
"437","2020-06-17",45.84
"438","2020-06-18",46.700001
"439","2020-06-19",48.130001
"440","2020-06-22",49.349998
"441","2020-06-23",48.669998
"442","2020-06-24",48.470001
"443","2020-06-25",49.529999
"444","2020-06-26",45.5
"445","2020-06-29",45.669998
"446","2020-06-30",43.200001
"447","2020-07-01",42.080002
"448","2020-07-02",41.939999
"449","2020-07-06",42.66
"450","2020-07-07",41.599998
"451","2020-07-08",41.740002
"452","2020-07-09",40.41
"453","2020-07-10",39.919998
"454","2020-07-13",38.830002
"455","2020-07-14",39.82
"456","2020-07-15",39.169998
"457","2020-07-16",37.639999
"458","2020-07-17",39.34
"459","2020-07-20",40.889999
"460","2020-07-21",40.310001
"461","2020-07-22",39.02
"462","2020-07-23",38.189999
"463","2020-07-24",36.84
"464","2020-07-27",39.220001
"465","2020-07-28",37.34
"466","2020-07-29",36.139999
"467","2020-07-30",35.830002
"468","2020-07-31",35.130001
"469","2020-08-03",37.5
"470","2020-08-04",37.939999
"471","2020-08-05",38.66
"472","2020-08-06",39.75
"473","2020-08-07",38.029999
"474","2020-08-10",40
"475","2020-08-11",38.709999
"476","2020-08-12",40.799999
"477","2020-08-13",41.73
"478","2020-08-14",39.009998
"479","2020-08-17",41.290001
"480","2020-08-18",40.77
"481","2020-08-19",41.580002
"482","2020-08-20",42.400002
"483","2020-08-21",41.900002
"484","2020-08-24",42.669998
"485","2020-08-25",43.619999
"486","2020-08-26",42.66
"487","2020-08-27",41.259998
"488","2020-08-28",41.860001
"489","2020-08-31",43.029999
"490","2020-09-01",40.709999
"491","2020-09-02",40.82
"492","2020-09-03",38.369999
"493","2020-09-04",38.459999
"494","2020-09-08",40.650002
"495","2020-09-09",42.310001
"496","2020-09-10",39.599998
"497","2020-09-11",39.439999
"498","2020-09-14",41.18
"499","2020-09-15",39.369999
"500","2020-09-16",40.189999
"501","2020-09-17",41.360001
"502","2020-09-18",41.25
"503","2020-09-21",37.580002
"504","2020-09-22",38.220001
"505","2020-09-23",37.040001
"506","2020-09-24",36.689999
"507","2020-09-25",37.5
"508","2020-09-28",38.330002
"509","2020-09-29",40.5
"510","2020-09-30",38.389999
"511","2020-10-01",39.830002
"512","2020-10-02",38.869999
"513","2020-10-05",41.700001
"514","2020-10-06",38.130001
"515","2020-10-07",40.970001
"516","2020-10-08",39.529999
"517","2020-10-09",39.240002
"518","2020-10-12",39.209999
"519","2020-10-13",40.349998
"520","2020-10-14",39.830002
"521","2020-10-15",39.700001
"522","2020-10-16",40.349998
"523","2020-10-19",39.349998
"524","2020-10-20",39.240002
"525","2020-10-21",37.860001
"526","2020-10-22",40
"527","2020-10-23",41.380001
"528","2020-10-26",40.650002
"529","2020-10-27",43.27
"530","2020-10-28",42.299999
"531","2020-10-29",43.360001
"532","2020-10-30",42.740002
"533","2020-11-02",44.41
"534","2020-11-03",45.610001
"535","2020-11-04",48.759998
"536","2020-11-05",48.700001
"537","2020-11-06",47.32
"538","2020-11-09",47.869999
"539","2020-11-10",50.779999
"540","2020-11-11",48.759998
"541","2020-11-12",48.290001
"542","2020-11-13",48.060001
"543","2020-11-16",45.639999
"544","2020-11-17",45.560001
"545","2020-11-18",44.84
"546","2020-11-19",42.709999
"547","2020-11-20",41.029999
"548","2020-11-23",42.540001
"549","2020-11-24",45.240002
"550","2020-11-25",43.75
"551","2020-11-27",48.189999
