"","date","ARNA"
"290","2008-02-27",69.400002
"291","2008-02-28",69.900002
"292","2008-02-29",67.800003
"293","2008-03-03",69.900002
"294","2008-03-04",69.099998
"295","2008-03-05",68.800003
"296","2008-03-06",65.199997
"297","2008-03-07",65.400002
"298","2008-03-10",61.400002
"299","2008-03-11",63.299999
"300","2008-03-12",62.400002
"301","2008-03-13",64.400002
"302","2008-03-14",63.099998
"303","2008-03-17",65.400002
"304","2008-03-18",64.599998
"305","2008-03-19",66.699997
"306","2008-03-20",69.400002
"307","2008-03-24",76.099998
"308","2008-03-25",69.099998
"309","2008-03-26",69.400002
"310","2008-03-27",69.400002
"311","2008-03-28",68.400002
"312","2008-03-31",68.400002
"313","2008-04-01",68.900002
"314","2008-04-02",70.5
"315","2008-04-03",69.599998
"316","2008-04-04",69.199997
"317","2008-04-07",68.199997
"318","2008-04-08",67.400002
"319","2008-04-09",63.599998
"320","2008-04-10",63.799999
"321","2008-04-11",61.900002
"322","2008-04-14",60.299999
"323","2008-04-15",59.400002
"324","2008-04-16",60.5
"325","2008-04-17",59.599998
"326","2008-04-18",61
"327","2008-04-21",59.5
"328","2008-04-22",58.099998
"329","2008-04-23",57.099998
"330","2008-04-24",58.400002
"331","2008-04-25",57.599998
"332","2008-04-28",57.799999
"333","2008-04-29",56.400002
"334","2008-04-30",55.900002
"335","2008-05-01",57.200001
"336","2008-05-02",55.799999
"337","2008-05-05",55.599998
"338","2008-05-06",55.599998
"339","2008-05-07",55.599998
"340","2008-05-08",49.599998
"341","2008-05-09",52.099998
"342","2008-05-12",51.299999
"343","2008-05-13",51.5
"344","2008-05-14",50.099998
"345","2008-05-15",52.299999
"346","2008-05-16",52.700001
"347","2008-05-19",52.799999
"348","2008-05-20",52.400002
"349","2008-05-21",50.400002
"350","2008-05-22",50.400002
"351","2008-05-23",49.400002
"352","2008-05-27",50.400002
"353","2008-05-28",49.5
"354","2008-05-29",51.799999
"355","2008-05-30",51.299999
"356","2008-06-02",50.5
"357","2008-06-03",50.200001
"358","2008-06-04",48.5
"359","2008-06-05",49.299999
"360","2008-06-06",46.700001
"361","2008-06-09",46.799999
"362","2008-06-10",47.400002
"363","2008-06-11",46.799999
"364","2008-06-12",48.200001
"365","2008-06-13",48.200001
"366","2008-06-16",48.5
"367","2008-06-17",48.400002
"368","2008-06-18",47.700001
"369","2008-06-19",47
"370","2008-06-20",47.799999
"371","2008-06-23",48.400002
"372","2008-06-24",48.299999
"373","2008-06-25",48.700001
"374","2008-06-26",51.299999
"375","2008-06-27",56
"376","2008-06-30",51.900002
"377","2008-07-01",53.099998
"378","2008-07-02",54
"379","2008-07-03",52.900002
"380","2008-07-07",52.299999
"381","2008-07-08",54.700001
"382","2008-07-09",56.599998
"383","2008-07-10",58.200001
"384","2008-07-11",60
"385","2008-07-14",57.299999
"386","2008-07-15",59.299999
"387","2008-07-16",60.200001
"388","2008-07-17",62.599998
"389","2008-07-18",62.799999
"390","2008-07-21",65.199997
"391","2008-07-22",69
"392","2008-07-23",68.900002
"393","2008-07-24",66
"394","2008-07-25",67.699997
"395","2008-07-28",66.099998
"396","2008-07-29",66.099998
"397","2008-07-30",65.199997
"398","2008-07-31",67.800003
"399","2008-08-01",67.900002
"400","2008-08-04",65.800003
"401","2008-08-05",66.5
"402","2008-08-06",56.799999
"403","2008-08-07",54.5
"404","2008-08-08",57.400002
"405","2008-08-11",60.400002
"406","2008-08-12",61.599998
"407","2008-08-13",63.700001
"408","2008-08-14",65.599998
"409","2008-08-15",66.099998
"410","2008-08-18",65.800003
"411","2008-08-19",63.200001
"412","2008-08-20",63.099998
"413","2008-08-21",60.900002
"414","2008-08-22",62.299999
"415","2008-08-25",63.200001
"416","2008-08-26",63.5
"417","2008-08-27",59.5
"418","2008-08-28",62.200001
"419","2008-08-29",60.700001
"420","2008-09-02",60.400002
"421","2008-09-03",59.799999
"422","2008-09-04",57.700001
"423","2008-09-05",58
"424","2008-09-08",58.400002
"425","2008-09-09",57.5
"426","2008-09-10",57.599998
"427","2008-09-11",56.5
"428","2008-09-12",56.099998
"429","2008-09-15",53.799999
"430","2008-09-16",58
"431","2008-09-17",54.5
"432","2008-09-18",59.599998
"433","2008-09-19",55.099998
"434","2008-09-22",53.700001
"435","2008-09-23",52.599998
"436","2008-09-24",51.700001
"437","2008-09-25",53.400002
"438","2008-09-26",54.200001
"439","2008-09-29",52.400002
"440","2008-09-30",50
"441","2008-10-01",50.599998
"442","2008-10-02",48.299999
"443","2008-10-03",45
"444","2008-10-06",43.700001
"445","2008-10-07",40.799999
"446","2008-10-08",41.700001
"447","2008-10-09",37.200001
"448","2008-10-10",36.700001
"449","2008-10-13",38.299999
"450","2008-10-14",40.099998
"451","2008-10-15",35.900002
"452","2008-10-16",38.799999
"453","2008-10-17",35.700001
"454","2008-10-20",35.400002
"455","2008-10-21",33.099998
"456","2008-10-22",31.200001
"457","2008-10-23",29.6
"458","2008-10-24",29.299999
"459","2008-10-27",30.6
"460","2008-10-28",30.700001
"461","2008-10-29",32.700001
"462","2008-10-30",35.599998
"463","2008-10-31",36.799999
"464","2008-11-03",37.900002
"465","2008-11-04",39.799999
"466","2008-11-05",37.799999
"467","2008-11-06",35.599998
"468","2008-11-07",36.400002
"469","2008-11-10",35.400002
"470","2008-11-11",35.099998
"471","2008-11-12",31.4
"472","2008-11-13",36.299999
"473","2008-11-14",34
"474","2008-11-17",32.900002
"475","2008-11-18",34.799999
"476","2008-11-19",31.700001
"477","2008-11-20",32.099998
"478","2008-11-21",31.299999
"479","2008-11-24",33.400002
"480","2008-11-25",35
"481","2008-11-26",38.400002
"482","2008-11-28",38.599998
"483","2008-12-01",30.700001
"484","2008-12-02",32.700001
"485","2008-12-03",33.799999
"486","2008-12-04",35
"487","2008-12-05",36
"488","2008-12-08",38.400002
"489","2008-12-09",36.200001
"490","2008-12-10",37.099998
"491","2008-12-11",36.799999
"492","2008-12-12",38.299999
"493","2008-12-15",36.599998
"494","2008-12-16",37.799999
"495","2008-12-17",39.400002
"496","2008-12-18",43.700001
"497","2008-12-19",45.700001
"498","2008-12-22",41.799999
"499","2008-12-23",40.700001
"500","2008-12-24",39.5
"501","2008-12-26",39.900002
"502","2008-12-29",38
"503","2008-12-30",39.900002
"504","2008-12-31",41.700001
"505","2009-01-02",42.5
"506","2009-01-05",42.200001
"507","2009-01-06",40
"508","2009-01-07",38.400002
"509","2009-01-08",40.5
"510","2009-01-09",37
"511","2009-01-12",37
"512","2009-01-13",38.099998
"513","2009-01-14",37.5
"514","2009-01-15",37.900002
"515","2009-01-16",37
"516","2009-01-20",33
"517","2009-01-21",35.299999
"518","2009-01-22",33.799999
"519","2009-01-23",33.599998
"520","2009-01-26",36.900002
"521","2009-01-27",41.5
"522","2009-01-28",42.099998
"523","2009-01-29",41.900002
"524","2009-01-30",41.400002
"525","2009-02-02",42.900002
"526","2009-02-03",44.5
"527","2009-02-04",47.299999
"528","2009-02-05",52.5
"529","2009-02-06",56.900002
"530","2009-02-09",61.200001
"531","2009-02-10",62
"532","2009-02-11",67.400002
"533","2009-02-12",71.5
"534","2009-02-13",65.099998
"535","2009-02-17",68.699997
"536","2009-02-18",58.599998
"537","2009-02-19",52.400002
"538","2009-02-20",48.599998
"539","2009-02-23",47.400002
"540","2009-02-24",52.400002
"541","2009-02-25",47.400002
"542","2009-02-26",42.099998
"543","2009-02-27",41.700001
"544","2009-03-02",40
"545","2009-03-03",38.5
"546","2009-03-04",40.599998
"547","2009-03-05",38.799999
"548","2009-03-06",41.599998
"549","2009-03-09",45.400002
"550","2009-03-10",50.5
"551","2009-03-11",50.400002
"552","2009-03-12",54.700001
"553","2009-03-13",50.900002
"554","2009-03-16",39.900002
"555","2009-03-17",40.099998
"556","2009-03-18",42.200001
"557","2009-03-19",41.799999
"558","2009-03-20",39.799999
"559","2009-03-23",42
"560","2009-03-24",40.599998
"561","2009-03-25",40.099998
"562","2009-03-26",41.400002
"563","2009-03-27",45
"564","2009-03-30",32.299999
"565","2009-03-31",30.1
"566","2009-04-01",30.700001
"567","2009-04-02",29.6
"568","2009-04-03",27.200001
"569","2009-04-06",26.1
"570","2009-04-07",24.6
"571","2009-04-08",24.5
"572","2009-04-09",24.799999
"573","2009-04-13",24.4
"574","2009-04-14",23.200001
"575","2009-04-15",23.9
"576","2009-04-16",25
"577","2009-04-17",25.799999
"578","2009-04-20",23.6
"579","2009-04-21",24.5
"580","2009-04-22",24.1
"581","2009-04-23",23.299999
"582","2009-04-24",24.6
"583","2009-04-27",24.299999
"584","2009-04-28",23.799999
"585","2009-04-29",25.1
"586","2009-04-30",28.1
"587","2009-05-01",26.6
"588","2009-05-04",28.1
"589","2009-05-05",28.5
"590","2009-05-06",26.200001
"591","2009-05-07",26.5
"592","2009-05-08",28.1
"593","2009-05-11",30.5
"594","2009-05-12",27.299999
"595","2009-05-13",25.4
"596","2009-05-14",27.200001
"597","2009-05-15",29.1
"598","2009-05-18",30
"599","2009-05-19",30
"600","2009-05-20",32.200001
"601","2009-05-21",31.299999
"602","2009-05-22",32.200001
"603","2009-05-26",35.099998
"604","2009-05-27",36.200001
"605","2009-05-28",37
"606","2009-05-29",36.799999
"607","2009-06-01",35.700001
"608","2009-06-02",36.200001
"609","2009-06-03",35.599998
"610","2009-06-04",39.200001
"611","2009-06-05",39.400002
"612","2009-06-08",49.400002
"613","2009-06-09",48.799999
"614","2009-06-10",46.799999
"615","2009-06-11",49
"616","2009-06-12",49.900002
"617","2009-06-15",54.700001
"618","2009-06-16",51.599998
"619","2009-06-17",51.900002
"620","2009-06-18",52.799999
"621","2009-06-19",51.5
"622","2009-06-22",47.900002
"623","2009-06-23",46.900002
"624","2009-06-24",47.900002
"625","2009-06-25",48.900002
"626","2009-06-26",50
"627","2009-06-29",48.599998
"628","2009-06-30",49.900002
"629","2009-07-01",49.5
"630","2009-07-02",48.5
"631","2009-07-06",48
"632","2009-07-07",46.700001
"633","2009-07-08",39.599998
"634","2009-07-09",40.099998
"635","2009-07-10",39.700001
"636","2009-07-13",39.900002
"637","2009-07-14",40
"638","2009-07-15",41
"639","2009-07-16",41
"640","2009-07-17",40
"641","2009-07-20",42.5
"642","2009-07-21",42.799999
"643","2009-07-22",44.900002
"644","2009-07-23",46
"645","2009-07-24",48.299999
"646","2009-07-27",50.299999
"647","2009-07-28",49.700001
"648","2009-07-29",49.599998
"649","2009-07-30",50.900002
"650","2009-07-31",51
"651","2009-08-03",50.299999
"652","2009-08-04",51.200001
"653","2009-08-05",50
"654","2009-08-06",47.099998
"655","2009-08-07",47.299999
"656","2009-08-10",46.900002
"657","2009-08-11",43.5
"658","2009-08-12",44.700001
"659","2009-08-13",44.700001
"660","2009-08-14",44.200001
"661","2009-08-17",42.700001
"662","2009-08-18",42.799999
"663","2009-08-19",44.700001
"664","2009-08-20",44.900002
"665","2009-08-21",44.599998
"666","2009-08-24",45.299999
"667","2009-08-25",48.799999
"668","2009-08-26",49.5
"669","2009-08-27",47.599998
"670","2009-08-28",47
"671","2009-08-31",46.5
"672","2009-09-01",44.5
"673","2009-09-02",45.700001
"674","2009-09-03",45.5
"675","2009-09-04",47.400002
"676","2009-09-08",46.200001
"677","2009-09-09",49.900002
"678","2009-09-10",53
"679","2009-09-11",53
"680","2009-09-14",49.5
"681","2009-09-15",47.200001
"682","2009-09-16",48.200001
"683","2009-09-17",49.099998
"684","2009-09-18",51.799999
"685","2009-09-21",54
"686","2009-09-22",51.099998
"687","2009-09-23",49.5
"688","2009-09-24",47
"689","2009-09-25",46
"690","2009-09-28",45.799999
"691","2009-09-29",44.799999
"692","2009-09-30",44.700001
"693","2009-10-01",42.299999
"694","2009-10-02",40.599998
"695","2009-10-05",40.200001
"696","2009-10-06",42.299999
"697","2009-10-07",42.299999
"698","2009-10-08",41.599998
"699","2009-10-09",42.099998
"700","2009-10-12",40.799999
"701","2009-10-13",41.299999
"702","2009-10-14",41.5
"703","2009-10-15",43.799999
"704","2009-10-16",44.099998
"705","2009-10-19",42.900002
"706","2009-10-20",41.5
"707","2009-10-21",42.400002
"708","2009-10-22",43.599998
"709","2009-10-23",43.400002
"710","2009-10-26",45.099998
"711","2009-10-27",42.200001
"712","2009-10-28",38.5
"713","2009-10-29",38.5
"714","2009-10-30",35.299999
"715","2009-11-02",33.700001
"716","2009-11-03",35.200001
"717","2009-11-04",34.299999
"718","2009-11-05",35.200001
"719","2009-11-06",34.900002
"720","2009-11-09",35.900002
"721","2009-11-10",37.599998
"722","2009-11-11",37
"723","2009-11-12",35.299999
"724","2009-11-13",35.700001
"725","2009-11-16",37.700001
"726","2009-11-17",36.900002
"727","2009-11-18",36.099998
"728","2009-11-19",35.400002
"729","2009-11-20",35.099998
"730","2009-11-23",34.799999
"731","2009-11-24",34
"732","2009-11-25",36.400002
"733","2009-11-27",35.400002
"734","2009-11-30",36.299999
"735","2009-12-01",36.700001
"736","2009-12-02",37.700001
"737","2009-12-03",37.5
"738","2009-12-04",37.400002
"739","2009-12-07",36.299999
"740","2009-12-08",34.700001
"741","2009-12-09",34.200001
"742","2009-12-10",34.400002
"743","2009-12-11",34.400002
"744","2009-12-14",34.599998
"745","2009-12-15",38.200001
"746","2009-12-16",38.299999
"747","2009-12-17",36.200001
"748","2009-12-18",37.5
"749","2009-12-21",37.400002
"750","2009-12-22",38.400002
"751","2009-12-23",37.900002
"752","2009-12-24",36.400002
"753","2009-12-28",36
"754","2009-12-29",35.200001
"755","2009-12-30",34.599998
"756","2009-12-31",35.5
"757","2010-01-04",35.299999
"758","2010-01-05",35.599998
"759","2010-01-06",35.400002
"760","2010-01-07",35.400002
"761","2010-01-08",37.400002
"762","2010-01-11",36.799999
"763","2010-01-12",35.700001
"764","2010-01-13",37.599998
"765","2010-01-14",35.799999
"766","2010-01-15",34.799999
"767","2010-01-19",34.299999
"768","2010-01-20",33.599998
"769","2010-01-21",32.900002
"770","2010-01-22",32.599998
"771","2010-01-25",30.700001
"772","2010-01-26",31.1
"773","2010-01-27",30.200001
"774","2010-01-28",30.5
"775","2010-01-29",31.200001
"776","2010-02-01",33
"777","2010-02-02",32.200001
"778","2010-02-03",32
"779","2010-02-04",30.200001
"780","2010-02-05",31.700001
"781","2010-02-08",30.9
"782","2010-02-09",31.9
"783","2010-02-10",30.700001
"784","2010-02-11",31.4
"785","2010-02-12",32.400002
"786","2010-02-16",33.599998
"787","2010-02-17",34
"788","2010-02-18",35.5
"789","2010-02-19",34.799999
"790","2010-02-22",34.299999
"791","2010-02-23",32.299999
"792","2010-02-24",31.9
"793","2010-02-25",30.5
"794","2010-02-26",30.4
"795","2010-03-01",30.1
"796","2010-03-02",31.299999
"797","2010-03-03",32.400002
"798","2010-03-04",31.4
"799","2010-03-05",31.200001
"800","2010-03-08",30.700001
"801","2010-03-09",31.1
"802","2010-03-10",31.1
"803","2010-03-11",31.1
"804","2010-03-12",30.1
"805","2010-03-15",30.1
"806","2010-03-16",30
"807","2010-03-17",32.5
"808","2010-03-18",31.700001
"809","2010-03-19",31.6
"810","2010-03-22",32.700001
"811","2010-03-23",33.599998
"812","2010-03-24",33.299999
"813","2010-03-25",33.599998
"814","2010-03-26",33.900002
"815","2010-03-29",32.900002
"816","2010-03-30",31.6
"817","2010-03-31",31.200001
"818","2010-04-01",31.9
"819","2010-04-05",32.200001
"820","2010-04-06",32.200001
"821","2010-04-07",31.799999
"822","2010-04-08",32.299999
"823","2010-04-09",31.799999
"824","2010-04-12",31.5
"825","2010-04-13",30.700001
"826","2010-04-14",31.1
"827","2010-04-15",31.4
"828","2010-04-16",31.799999
"829","2010-04-19",31.1
"830","2010-04-20",31.799999
"831","2010-04-21",31.4
"832","2010-04-22",30.6
"833","2010-04-23",31.200001
"834","2010-04-26",31.4
"835","2010-04-27",30.6
"836","2010-04-28",30.799999
"837","2010-04-29",31.700001
"838","2010-04-30",32.5
"839","2010-05-03",33.099998
"840","2010-05-04",32.700001
"841","2010-05-05",32.200001
"842","2010-05-06",30.700001
"843","2010-05-07",29.200001
"844","2010-05-10",32
"845","2010-05-11",33.599998
"846","2010-05-12",34.299999
"847","2010-05-13",33.900002
"848","2010-05-14",32.299999
"849","2010-05-17",32.099998
"850","2010-05-18",31.700001
"851","2010-05-19",30.700001
"852","2010-05-20",29.1
"853","2010-05-21",28
"854","2010-05-24",28.299999
"855","2010-05-25",29.1
"856","2010-05-26",28
"857","2010-05-27",29.4
"858","2010-05-28",30.799999
"859","2010-06-01",30.5
"860","2010-06-02",32.299999
"861","2010-06-03",31.299999
"862","2010-06-04",30.700001
"863","2010-06-07",29.299999
"864","2010-06-08",29
"865","2010-06-09",28.4
"866","2010-06-10",29.1
"867","2010-06-11",29.5
"868","2010-06-14",29.200001
"869","2010-06-15",29.5
"870","2010-06-16",29.6
"871","2010-06-17",29.4
"872","2010-06-18",29.5
"873","2010-06-21",28.9
"874","2010-06-22",30.700001
"875","2010-06-23",32.299999
"876","2010-06-24",31.299999
"877","2010-06-25",32.400002
"878","2010-06-28",32.900002
"879","2010-06-29",32.099998
"880","2010-06-30",30.700001
"881","2010-07-01",35.599998
"882","2010-07-02",38.599998
"883","2010-07-06",34.900002
"884","2010-07-07",36.400002
"885","2010-07-08",38.900002
"886","2010-07-09",38.799999
"887","2010-07-12",37.900002
"888","2010-07-13",42
"889","2010-07-14",42.799999
"890","2010-07-15",39.200001
"891","2010-07-16",46.599998
"892","2010-07-19",52.599998
"893","2010-07-20",51.099998
"894","2010-07-21",50.299999
"895","2010-07-22",53.200001
"896","2010-07-23",59.099998
"897","2010-07-26",63.400002
"898","2010-07-27",62
"899","2010-07-28",63.200001
"900","2010-07-29",69.800003
"901","2010-07-30",79.5
"902","2010-08-02",71.699997
"903","2010-08-03",72.900002
"904","2010-08-04",72.900002
"905","2010-08-05",70.5
"906","2010-08-06",71.599998
"907","2010-08-09",74.599998
"908","2010-08-10",73.400002
"909","2010-08-11",71.400002
"910","2010-08-12",71.699997
"911","2010-08-13",66.300003
"912","2010-08-16",70.5
"913","2010-08-17",69.5
"914","2010-08-18",70.199997
"915","2010-08-19",69.099998
"916","2010-08-20",69.300003
"917","2010-08-23",68
"918","2010-08-24",67.400002
"919","2010-08-25",68.199997
"920","2010-08-26",65.900002
"921","2010-08-27",67.5
"922","2010-08-30",65.400002
"923","2010-08-31",64.900002
"924","2010-09-01",65.699997
"925","2010-09-02",67.400002
"926","2010-09-03",68.599998
"927","2010-09-07",73.400002
"928","2010-09-08",74.300003
"929","2010-09-09",72.099998
"930","2010-09-10",70.099998
"931","2010-09-13",68.5
"932","2010-09-14",41.299999
"933","2010-09-15",37.400002
"934","2010-09-16",37.400002
"935","2010-09-17",19.9
"936","2010-09-20",18.6
"937","2010-09-21",17.799999
"938","2010-09-22",16.200001
"939","2010-09-23",17
"940","2010-09-24",16.1
"941","2010-09-27",15.5
"942","2010-09-28",15.8
"943","2010-09-29",15.9
"944","2010-09-30",15.7
"945","2010-10-01",15.3
"946","2010-10-04",17.1
"947","2010-10-05",17.200001
"948","2010-10-06",16.5
"949","2010-10-07",16.4
"950","2010-10-08",16.700001
"951","2010-10-11",17.6
"952","2010-10-12",18.299999
"953","2010-10-13",17.9
"954","2010-10-14",17.6
"955","2010-10-15",17
"956","2010-10-18",16.9
"957","2010-10-19",16.1
"958","2010-10-20",15.6
"959","2010-10-21",14.6
"960","2010-10-22",16.299999
"961","2010-10-25",16.700001
"962","2010-10-26",15.7
"963","2010-10-27",15.6
"964","2010-10-28",15.9
