"","date","CTRA"
"96","2017-01-04",70
"97","2017-01-05",69
"98","2017-01-06",66
"99","2017-01-09",63.5
"100","2017-01-10",62.099998
"101","2017-01-11",62.400002
"102","2017-01-12",63
"103","2017-01-13",65
"104","2017-01-17",66
"105","2017-01-18",66.5
"106","2017-01-19",66.5
"107","2017-01-20",66.25
"108","2017-01-23",67
"109","2017-01-24",68
"110","2017-01-25",69
"111","2017-01-26",69.5
"112","2017-01-27",69.650002
"113","2017-01-30",69
"114","2017-01-31",67.25
"115","2017-02-01",67.599998
"116","2017-02-02",64.25
"117","2017-02-03",65.75
"118","2017-02-06",68
"119","2017-02-07",66.75
"120","2017-02-08",65.5
"121","2017-02-09",66
"122","2017-02-10",65.25
"123","2017-02-13",65
"124","2017-02-14",63.5
"125","2017-02-15",63
"126","2017-02-16",61.75
"127","2017-02-17",63.5
"128","2017-02-21",64
"129","2017-02-22",65
"130","2017-02-23",67.5
"131","2017-02-24",66.75
"132","2017-02-27",66.440002
"133","2017-02-28",66.589996
"134","2017-03-01",66
"135","2017-03-02",66
"136","2017-03-03",66
"137","2017-03-06",65.989998
"138","2017-03-07",65.5
"139","2017-03-08",66
"140","2017-03-09",65.120003
"141","2017-03-10",62.5
"142","2017-03-13",62.25
"143","2017-03-14",62
"144","2017-03-15",63.25
"145","2017-03-16",65
"146","2017-03-17",65.099998
"147","2017-03-20",65
"148","2017-03-21",64.029999
"149","2017-03-22",63
"150","2017-03-23",62.299999
"151","2017-03-24",62.299999
"152","2017-03-27",63.650002
"153","2017-03-28",66.5
"154","2017-03-29",66.5
"155","2017-03-30",66.489998
"156","2017-03-31",66.400002
"157","2017-04-03",67.800003
"158","2017-04-04",68.75
"159","2017-04-05",69.449997
"160","2017-04-06",71.75
"161","2017-04-07",69.75
"162","2017-04-10",70.5
"163","2017-04-11",69.25
"164","2017-04-12",68.5
"165","2017-04-13",68.5
"166","2017-04-17",69.800003
"167","2017-04-18",69.370003
"168","2017-04-19",69.699997
"169","2017-04-20",69.800003
"170","2017-04-21",69.699997
"171","2017-04-24",69.650002
"172","2017-04-25",70
"173","2017-04-26",68.75
"174","2017-04-27",68
"175","2017-04-28",68.5
"176","2017-05-01",68.300003
"177","2017-05-02",70.5
"178","2017-05-03",69.5
"179","2017-05-04",67.25
"180","2017-05-05",67.5
"181","2017-05-08",69
"182","2017-05-09",71
"183","2017-05-10",70.300003
"184","2017-05-11",71.5
"185","2017-05-12",71.5
"186","2017-05-15",78
"187","2017-05-16",78
"188","2017-05-17",75.389999
"189","2017-05-18",74.5
"190","2017-05-19",74.5
"191","2017-05-22",74.5
"192","2017-05-23",74
"193","2017-05-24",73.5
"194","2017-05-25",73.5
"195","2017-05-26",73.5
"196","2017-05-30",72
"197","2017-05-31",74
"198","2017-06-01",74
"199","2017-06-02",74
"200","2017-06-05",73.25
"201","2017-06-06",73.25
"202","2017-06-07",73
"203","2017-06-08",73.5
"204","2017-06-09",73
"205","2017-06-12",73.635002
"206","2017-06-13",73.589996
"207","2017-06-14",73.5
"208","2017-06-15",73
"209","2017-06-16",71.949997
"210","2017-06-19",72.25
"211","2017-06-20",74
"212","2017-06-21",74.550003
"213","2017-06-22",74
"214","2017-06-23",74.5
"215","2017-06-26",74.5
"216","2017-06-27",73.650002
"217","2017-06-28",74.5
"218","2017-06-29",74
"219","2017-06-30",65.5
"220","2017-07-03",68.5
"221","2017-07-05",69
"222","2017-07-06",68
"223","2017-07-07",68.25
"224","2017-07-10",66
"225","2017-07-11",66.989998
"226","2017-07-12",68
"227","2017-07-13",68
"228","2017-07-14",67
"229","2017-07-17",67
"230","2017-07-18",67
"231","2017-07-19",67
"232","2017-07-20",67
"233","2017-07-21",67.75
"234","2017-07-24",67.449997
"235","2017-07-25",68
"236","2017-07-26",68
"237","2017-07-27",67.269997
"238","2017-07-28",67.050003
"239","2017-07-31",69.400002
"240","2017-08-01",69.849998
"241","2017-08-02",69.5
"242","2017-08-03",69.400002
"243","2017-08-04",69.5
"244","2017-08-07",69
"245","2017-08-08",68.25
"246","2017-08-09",65.5
"247","2017-08-10",65
"248","2017-08-11",65
"249","2017-08-14",63.5
"250","2017-08-15",62.849998
"251","2017-08-16",61
"252","2017-08-17",63.450001
"253","2017-08-18",61
"254","2017-08-21",61.5
"255","2017-08-22",61.549999
"256","2017-08-23",61.25
"257","2017-08-24",63.5
"258","2017-08-25",63
"259","2017-08-28",63
"260","2017-08-29",63
"261","2017-08-30",62
"262","2017-08-31",62.5
"263","2017-09-01",62.700001
"264","2017-09-05",61.75
"265","2017-09-06",61.25
"266","2017-09-07",62.549999
"267","2017-09-08",61.25
"268","2017-09-11",61
"269","2017-09-12",61
"270","2017-09-13",61
"271","2017-09-14",60.939999
"272","2017-09-15",60.5
"273","2017-09-18",60
"274","2017-09-19",60
"275","2017-09-20",60.5
"276","2017-09-21",60.900002
"277","2017-09-22",60
"278","2017-09-25",59.98
"279","2017-09-26",60
"280","2017-09-27",60
"281","2017-09-28",59.799999
"282","2017-09-29",59.279999
"283","2017-10-02",59.299999
"284","2017-10-03",59.299999
"285","2017-10-04",59.25
"286","2017-10-05",59.5
"287","2017-10-06",59.990002
"288","2017-10-09",59.720001
"289","2017-10-10",59.98
"290","2017-10-11",59.700001
"291","2017-10-12",60
"292","2017-10-13",59.700001
"293","2017-10-16",60
"294","2017-10-17",60.23
"295","2017-10-18",60
"296","2017-10-19",60
"297","2017-10-20",60
"298","2017-10-23",60.130001
"299","2017-10-24",59.669998
"300","2017-10-25",59.5
"301","2017-10-26",59.049999
"302","2017-10-27",58.900002
"303","2017-10-30",59.799999
"304","2017-10-31",59.099998
"305","2017-11-01",59.099998
"306","2017-11-02",59.5
"307","2017-11-03",59.5
"308","2017-11-06",59.599998
"309","2017-11-07",59.5
"310","2017-11-08",59.5
"311","2017-11-09",58.75
"312","2017-11-10",58.700001
"313","2017-11-13",58.75
"314","2017-11-14",58
"315","2017-11-15",58
"316","2017-11-16",57.25
"317","2017-11-17",57
"318","2017-11-20",57
"319","2017-11-21",56.150002
"320","2017-11-22",56
"321","2017-11-24",57
"322","2017-11-27",56.990002
"323","2017-11-28",59
"324","2017-11-29",59
"325","2017-11-30",59.5
"326","2017-12-01",59.099998
"327","2017-12-04",59.41
"328","2017-12-05",59.48
"329","2017-12-06",59.200001
"330","2017-12-07",59.200001
"331","2017-12-08",58.880001
"332","2017-12-11",59
"333","2017-12-12",58.599998
"334","2017-12-13",58.5
"335","2017-12-14",58.5
"336","2017-12-15",58
"337","2017-12-18",59.700001
"338","2017-12-19",59.5
"339","2017-12-20",59.900002
"340","2017-12-21",59.099998
"341","2017-12-22",59.98
"342","2017-12-26",60
"343","2017-12-27",59.75
"344","2017-12-28",59.75
"345","2017-12-29",59.380001
"346","2018-01-02",63.110001
"347","2018-01-03",63.25
"348","2018-01-04",64
"349","2018-01-05",66
"350","2018-01-08",64
"351","2018-01-09",64.650002
"352","2018-01-10",64.400002
"353","2018-01-11",66
"354","2018-01-12",67.440002
"355","2018-01-16",66.699997
"356","2018-01-17",66.75
"357","2018-01-18",65
"358","2018-01-19",64.5
"359","2018-01-22",64.5
"360","2018-01-23",66
"361","2018-01-24",67.099998
"362","2018-01-25",68
"363","2018-01-26",67.75
"364","2018-01-29",67.75
"365","2018-01-30",67.75
"366","2018-01-31",68
"367","2018-02-01",68
"368","2018-02-02",68
"369","2018-02-05",67.75
"370","2018-02-06",67.400002
"371","2018-02-07",67
"372","2018-02-08",66.5
"373","2018-02-09",65
"374","2018-02-12",66.5
"375","2018-02-13",67
"376","2018-02-14",66.25
"377","2018-02-15",68
"378","2018-02-16",67
"379","2018-02-20",66.800003
"380","2018-02-21",67
"381","2018-02-22",66.5
"382","2018-02-23",66.949997
"383","2018-02-26",66.75
"384","2018-02-27",66.75
"385","2018-02-28",68
"386","2018-03-01",68
"387","2018-03-02",67.5
"388","2018-03-05",68
"389","2018-03-06",68
"390","2018-03-07",68.5
"391","2018-03-08",68.25
"392","2018-03-09",68.25
"393","2018-03-12",68.25
"394","2018-03-13",68
"395","2018-03-14",68.5
"396","2018-03-15",67.900002
"397","2018-03-16",67
"398","2018-03-19",66
"399","2018-03-20",66.099998
"400","2018-03-21",66
"401","2018-03-22",64.800003
"402","2018-03-23",64.449997
"403","2018-03-26",65
"404","2018-03-27",63.5
"405","2018-03-28",63.950001
"406","2018-03-29",67
"407","2018-04-02",64.800003
"408","2018-04-03",65.699997
"409","2018-04-04",65.699997
"410","2018-04-05",66.849998
"411","2018-04-06",66
"412","2018-04-09",66
"413","2018-04-10",66
"414","2018-04-11",66
"415","2018-04-12",66
"416","2018-04-13",65
"417","2018-04-16",65
"418","2018-04-17",65
"419","2018-04-18",64.699997
"420","2018-04-19",64
"421","2018-04-20",65.949997
"422","2018-04-23",67.989998
"423","2018-04-24",68.769997
"424","2018-04-25",68.449997
"425","2018-04-26",66.239998
"426","2018-04-27",66.5
"427","2018-04-30",66.949997
"428","2018-05-01",64.970001
"429","2018-05-02",64
"430","2018-05-03",64
"431","2018-05-04",65.5
"432","2018-05-07",66.5
"433","2018-05-08",65.5
"434","2018-05-09",66
"435","2018-05-10",66
"436","2018-05-11",66
"437","2018-05-14",65.5
"438","2018-05-15",65.5
"439","2018-05-16",65.75
"440","2018-05-17",65
"441","2018-05-18",65.5
"442","2018-05-21",65.5
"443","2018-05-22",65.5
"444","2018-05-23",65.5
"445","2018-05-24",66.949997
"446","2018-05-25",66.800003
"447","2018-05-29",66.699997
"448","2018-05-30",68.099998
"449","2018-05-31",68.150002
"450","2018-06-01",69
"451","2018-06-04",69.82
"452","2018-06-05",70
"453","2018-06-06",70
"454","2018-06-07",70
"455","2018-06-08",70
"456","2018-06-11",71
"457","2018-06-12",71.550003
"458","2018-06-13",71.5
"459","2018-06-14",73
"460","2018-06-15",72.400002
"461","2018-06-18",74
"462","2018-06-19",73.900002
"463","2018-06-20",73.5
"464","2018-06-21",73.5
"465","2018-06-22",73.449997
"466","2018-06-25",73.5
"467","2018-06-26",73.75
"468","2018-06-27",73.75
"469","2018-06-28",73.25
"470","2018-06-29",72.699997
"471","2018-07-02",73.330002
"472","2018-07-03",73
"473","2018-07-05",73
"474","2018-07-06",72.900002
"475","2018-07-09",73
"476","2018-07-10",73
"477","2018-07-11",72.550003
"478","2018-07-12",73
"479","2018-07-13",72
"480","2018-07-16",71
"481","2018-07-17",70.099998
"482","2018-07-18",70.199997
"483","2018-07-19",69.900002
"484","2018-07-20",69.599998
"485","2018-07-23",70
"486","2018-07-24",70
"487","2018-07-25",69.949997
"488","2018-07-26",70
"489","2018-07-27",69.550003
"490","2018-07-30",67.010002
"491","2018-07-31",68.75
"492","2018-08-01",67.5
"493","2018-08-02",68.5
"494","2018-08-03",68.5
"495","2018-08-06",68.699997
"496","2018-08-07",68.699997
"497","2018-08-08",68.449997
"498","2018-08-09",68.449997
"499","2018-08-10",66.989998
"500","2018-08-13",66.099998
"501","2018-08-14",66.449997
"502","2018-08-15",68.400002
"503","2018-08-16",69.199997
"504","2018-08-17",70.050003
"505","2018-08-20",71
"506","2018-08-21",73
"507","2018-08-22",75.800003
"508","2018-08-23",76
"509","2018-08-24",76
"510","2018-08-27",76.629997
"511","2018-08-28",77
"512","2018-08-29",77
"513","2018-08-30",75.75
"514","2018-08-31",76.949997
"515","2018-09-04",76.5
"516","2018-09-05",77
"517","2018-09-06",76.989998
"518","2018-09-07",76.5
"519","2018-09-10",78
"520","2018-09-11",79
"521","2018-09-12",78.5
"522","2018-09-13",78
"523","2018-09-14",75.160004
"524","2018-09-17",73.5
"525","2018-09-18",71.599998
"526","2018-09-19",76.25
"527","2018-09-20",74
"528","2018-09-21",75
"529","2018-09-24",74.25
"530","2018-09-25",74.050003
"531","2018-09-26",77
"532","2018-09-27",79
"533","2018-09-28",79.25
"534","2018-10-01",78.5
"535","2018-10-02",79.25
"536","2018-10-03",79
"537","2018-10-04",78.25
"538","2018-10-05",78
"539","2018-10-08",77
"540","2018-10-09",77.970001
"541","2018-10-10",76
"542","2018-10-11",73.5
"543","2018-10-12",74.449997
"544","2018-10-15",74.599998
"545","2018-10-16",77
"546","2018-10-17",78.75
"547","2018-10-18",78
"548","2018-10-19",76
"549","2018-10-22",76.5
"550","2018-10-23",75
"551","2018-10-24",73.269997
"552","2018-10-25",72.5
"553","2018-10-26",72
"554","2018-10-29",71
"555","2018-10-30",71.470001
"556","2018-10-31",72.949997
"557","2018-11-01",74
"558","2018-11-02",74
"559","2018-11-05",75
"560","2018-11-06",74.5
"561","2018-11-07",76.75
"562","2018-11-08",77.010002
"563","2018-11-09",75
"564","2018-11-12",75.080002
"565","2018-11-13",74.449997
"566","2018-11-14",73
"567","2018-11-15",71.669998
"568","2018-11-16",70.5
"569","2018-11-19",68.459999
"570","2018-11-20",65.25
"571","2018-11-21",65.209999
"572","2018-11-23",64
"573","2018-11-26",63.5
"574","2018-11-27",62
"575","2018-11-28",62
"576","2018-11-29",63.900002
"577","2018-11-30",64.199997
"578","2018-12-03",64.940002
"579","2018-12-04",64.68
"580","2018-12-06",64.32
"581","2018-12-07",65
"582","2018-12-10",65.25
"583","2018-12-11",67.260002
"584","2018-12-12",68.160004
"585","2018-12-13",68.389999
"586","2018-12-14",68.239998
"587","2018-12-17",67.970001
"588","2018-12-18",66.839996
"589","2018-12-19",67.5
"590","2018-12-20",66.400002
"591","2018-12-21",64.269997
"592","2018-12-24",64.730003
"593","2018-12-26",65.900002
"594","2018-12-27",65.75
"595","2018-12-28",65.480003
"596","2018-12-31",65.739998
"597","2019-01-02",65.980003
"598","2019-01-03",64.519997
"599","2019-01-04",64.980003
"600","2019-01-07",64.989998
"601","2019-01-08",64.220001
"602","2019-01-09",64.919998
"603","2019-01-10",64.470001
"604","2019-01-11",63.759998
"605","2019-01-14",63.049999
"606","2019-01-15",62.880001
"607","2019-01-16",64.300003
"608","2019-01-17",63.950001
"609","2019-01-18",64.75
"610","2019-01-22",64.860001
"611","2019-01-23",64.160004
"612","2019-01-24",63.880001
"613","2019-01-25",64.989998
"614","2019-01-28",64.540001
"615","2019-01-29",64.739998
"616","2019-01-30",64.150002
"617","2019-01-31",64.379997
"618","2019-02-01",64.599998
"619","2019-02-04",64.330002
"620","2019-02-05",63.970001
"621","2019-02-06",63.75
"622","2019-02-07",62.849998
"623","2019-02-08",61.27
"624","2019-02-11",60.279999
"625","2019-02-12",61.150002
"626","2019-02-13",62
"627","2019-02-14",61.630001
"628","2019-02-15",62.990002
"629","2019-02-19",62.639999
"630","2019-02-20",63.380001
"631","2019-02-21",62.23
"632","2019-02-22",62.549999
"633","2019-02-25",61.400002
"634","2019-02-26",61.400002
"635","2019-02-27",61.599998
"636","2019-02-28",61.599998
"637","2019-03-01",61.41
"638","2019-03-04",59.639999
"639","2019-03-05",60
"640","2019-03-06",57.5
"641","2019-03-07",57.740002
"642","2019-03-08",56.779999
"643","2019-03-11",57.099998
"644","2019-03-12",57.709999
"645","2019-03-13",57.599998
"646","2019-03-14",56.200001
"647","2019-03-15",56.639999
"648","2019-03-18",56.880001
"649","2019-03-19",56.25
"650","2019-03-20",55.240002
"651","2019-03-21",54.939999
"652","2019-03-22",54.970001
"653","2019-03-25",55.220001
"654","2019-03-26",56.380001
"655","2019-03-27",56.580002
"656","2019-03-28",56.52
"657","2019-03-29",57.919998
"658","2019-04-01",58.790001
"659","2019-04-02",59.970001
"660","2019-04-03",60.279999
"661","2019-04-04",59.43
"662","2019-04-05",60.16
"663","2019-04-08",59.950001
"664","2019-04-09",59.779999
"665","2019-04-10",59.130001
"666","2019-04-11",58.099998
"667","2019-04-12",56.700001
"668","2019-04-15",56.049999
"669","2019-04-16",56.849998
"670","2019-04-17",56.349998
"671","2019-04-18",55.77
"672","2019-04-22",56.32
"673","2019-04-23",54.900002
"674","2019-04-24",54.720001
"675","2019-04-25",54.009998
"676","2019-04-26",55.299999
"677","2019-04-29",57.009998
"678","2019-04-30",56.349998
"679","2019-05-01",56.59
"680","2019-05-02",56.630001
"681","2019-05-03",59.009998
"682","2019-05-06",59.889999
"683","2019-05-07",59.240002
"684","2019-05-08",59.34
"685","2019-05-09",59.529999
"686","2019-05-10",58.560001
"687","2019-05-13",55.860001
"688","2019-05-14",55.48
"689","2019-05-15",56.150002
"690","2019-05-16",57
"691","2019-05-17",55.5
"692","2019-05-20",56.009998
"693","2019-05-21",56.240002
"694","2019-05-22",55.650002
"695","2019-05-23",54.75
"696","2019-05-24",54.959999
"697","2019-05-28",55.889999
"698","2019-05-29",54.82
"699","2019-05-30",53.900002
"700","2019-05-31",52.650002
"701","2019-06-03",52.830002
"702","2019-06-04",53.380001
"703","2019-06-05",52.849998
"704","2019-06-06",52.790001
"705","2019-06-07",53.779999
"706","2019-06-10",52.68
"707","2019-06-11",52.68
"708","2019-06-12",52.669998
"709","2019-06-13",52.689999
"710","2019-06-14",52.689999
"711","2019-06-17",52.990002
"712","2019-06-18",53.060001
"713","2019-06-19",53.09
"714","2019-06-20",53.66
"715","2019-06-21",53.689999
"716","2019-06-24",53
"717","2019-06-25",49.860001
"718","2019-06-26",50.419998
"719","2019-06-27",50.470001
"720","2019-06-28",51.900002
"721","2019-07-01",51.220001
"722","2019-07-02",48.740002
"723","2019-07-03",49.880001
"724","2019-07-05",49.110001
"725","2019-07-08",49.93
"726","2019-07-09",48.639999
"727","2019-07-10",49.82
"728","2019-07-11",48.299999
"729","2019-07-12",47.200001
"730","2019-07-15",43.080002
"731","2019-07-16",42.540001
"732","2019-07-17",41.049999
"733","2019-07-18",38.450001
"734","2019-07-19",39.139999
"735","2019-07-22",38.77
"736","2019-07-23",38.110001
"737","2019-07-24",39.419998
"738","2019-07-25",37.68
"739","2019-07-26",38.290001
"740","2019-07-29",36.830002
"741","2019-07-30",36.169998
"742","2019-07-31",35.830002
"743","2019-08-01",33.169998
"744","2019-08-02",32.189999
"745","2019-08-05",31.780001
"746","2019-08-06",31.33
"747","2019-08-07",31.01
"748","2019-08-08",31.23
"749","2019-08-09",30.450001
"750","2019-08-12",30.360001
"751","2019-08-13",30.639999
"752","2019-08-14",31.41
"753","2019-08-15",30.940001
"754","2019-08-16",30.969999
"755","2019-08-19",31.110001
"756","2019-08-20",30.09
"757","2019-08-21",30.110001
"758","2019-08-22",28.27
"759","2019-08-23",27.110001
"760","2019-08-26",27
"761","2019-08-27",25.82
"762","2019-08-28",25.780001
"763","2019-08-29",26.93
"764","2019-08-30",28.799999
"765","2019-09-03",29.07
"766","2019-09-04",30.17
"767","2019-09-05",31.190001
"768","2019-09-06",30.870001
"769","2019-09-09",32.759998
"770","2019-09-10",32.91
"771","2019-09-11",33.389999
"772","2019-09-12",32.380001
"773","2019-09-13",33.59
"774","2019-09-16",33.48
"775","2019-09-17",32.669998
"776","2019-09-18",31.709999
"777","2019-09-19",32.860001
"778","2019-09-20",31.629999
"779","2019-09-23",31.08
"780","2019-09-24",27.57
"781","2019-09-25",28.82
"782","2019-09-26",28.18
"783","2019-09-27",28.15
"784","2019-09-30",27.959999
"785","2019-10-01",25.200001
"786","2019-10-02",24.860001
"787","2019-10-03",24.559999
"788","2019-10-04",23.35
"789","2019-10-07",23.82
"790","2019-10-08",23.16
"791","2019-10-09",22.110001
"792","2019-10-10",22.34
"793","2019-10-11",22.809999
"794","2019-10-14",22.719999
"795","2019-10-15",22.73
"796","2019-10-16",22.110001
"797","2019-10-17",22.440001
"798","2019-10-18",22.26
"799","2019-10-21",23.030001
"800","2019-10-22",23.85
"801","2019-10-23",24.469999
"802","2019-10-24",24.07
"803","2019-10-25",24.790001
"804","2019-10-28",24.790001
"805","2019-10-29",24.299999
"806","2019-10-30",23.690001
"807","2019-10-31",22.940001
"808","2019-11-01",23.24
"809","2019-11-04",23.23
"810","2019-11-05",23.23
"811","2019-11-06",21.93
"812","2019-11-07",21.389999
"813","2019-11-08",20.85
"814","2019-11-11",20.34
"815","2019-11-12",18.99
"816","2019-11-13",18.24
"817","2019-11-14",9.38
"818","2019-11-15",9.04
"819","2019-11-18",8.27
"820","2019-11-19",7.43
"821","2019-11-20",6.91
"822","2019-11-21",7.13
"823","2019-11-22",7.55
"824","2019-11-25",7.58
"825","2019-11-26",6.86
"826","2019-11-27",6.8
"827","2019-11-29",6.67
"828","2019-12-02",6.05
"829","2019-12-03",6.15
"830","2019-12-04",5.95
"831","2019-12-05",5.9
"832","2019-12-06",6.1
"833","2019-12-09",6.26
"834","2019-12-10",6.55
"835","2019-12-11",6.74
"836","2019-12-12",6.9
"837","2019-12-13",6.8
"838","2019-12-16",7.58
"839","2019-12-17",7.82
"840","2019-12-18",8.14
"841","2019-12-19",8.45
"842","2019-12-20",8.39
"843","2019-12-23",8.81
"844","2019-12-24",8.86
"845","2019-12-26",8.9
"846","2019-12-27",9.08
"847","2019-12-30",9.38
"848","2019-12-31",9.05
"849","2020-01-02",8.84
"850","2020-01-03",8.65
"851","2020-01-06",8.8
"852","2020-01-07",8.4
"853","2020-01-08",7.57
"854","2020-01-09",7.35
"855","2020-01-10",7.24
"856","2020-01-13",7.64
"857","2020-01-14",8.29
"858","2020-01-15",8.13
"859","2020-01-16",8.15
"860","2020-01-17",7.49
"861","2020-01-21",7.08
"862","2020-01-22",7.01
"863","2020-01-23",6.82
"864","2020-01-24",6.5
"865","2020-01-27",6.16
"866","2020-01-28",6.39
"867","2020-01-29",6.18
"868","2020-01-30",6.11
"869","2020-01-31",5.79
"870","2020-02-03",5.77
"871","2020-02-04",6.73
"872","2020-02-05",7.46
"873","2020-02-06",6.86
"874","2020-02-07",6.41
"875","2020-02-10",5.67
"876","2020-02-11",6.03
"877","2020-02-12",6.06
"878","2020-02-13",6.14
"879","2020-02-14",6.36
"880","2020-02-18",6.33
"881","2020-02-19",6.64
"882","2020-02-20",6.46
"883","2020-02-21",6.12
"884","2020-02-24",6.5
"885","2020-02-25",6.2
"886","2020-02-26",5.63
"887","2020-02-27",5.51
"888","2020-02-28",5.69
"889","2020-03-02",5.66
"890","2020-03-03",5.48
"891","2020-03-04",5.5
"892","2020-03-05",4.87
"893","2020-03-06",4.51
"894","2020-03-09",3.96
"895","2020-03-10",4.17
"896","2020-03-11",3.63
"897","2020-03-12",2.97
"898","2020-03-13",4.89
"899","2020-03-16",3.95
"900","2020-03-17",4.73
"901","2020-03-18",3.66
"902","2020-03-19",3.31
"903","2020-03-20",3.38
"904","2020-03-23",2.75
"905","2020-03-24",2.1
"906","2020-03-25",2.65
"907","2020-03-26",2.72
"908","2020-03-27",2.5
"909","2020-03-30",2.31
"910","2020-03-31",2.35
"911","2020-04-01",2.56
"912","2020-04-02",2.86
"913","2020-04-03",2.57
"914","2020-04-06",2.88
"915","2020-04-07",2.54
"916","2020-04-08",3.59
"917","2020-04-09",4
"918","2020-04-13",3.99
"919","2020-04-14",3.99
"920","2020-04-15",3.84
"921","2020-04-16",3.27
"922","2020-04-17",3.56
"923","2020-04-20",3.58
"924","2020-04-21",3.36
"925","2020-04-22",3.36
"926","2020-04-23",3.25
"927","2020-04-24",3.17
"928","2020-04-27",3.55
"929","2020-04-28",4.1
"930","2020-04-29",4.07
"931","2020-04-30",3.82
"932","2020-05-01",3.28
"933","2020-05-04",3.05
"934","2020-05-05",2.85
"935","2020-05-06",2.73
"936","2020-05-07",2.95
"937","2020-05-08",3.36
"938","2020-05-11",3.81
"939","2020-05-12",3.19
"940","2020-05-13",2.87
"941","2020-05-14",3.02
"942","2020-05-15",2.9
"943","2020-05-18",3.27
"944","2020-05-19",3.06
"945","2020-05-20",3.15
"946","2020-05-21",3.07
"947","2020-05-22",3.35
"948","2020-05-26",3.67
"949","2020-05-27",4.27
"950","2020-05-28",4.44
"951","2020-05-29",3.84
"952","2020-06-01",3.7
"953","2020-06-02",3.79
"954","2020-06-03",3.92
"955","2020-06-04",4.34
"956","2020-06-05",5.5
"957","2020-06-08",5.78
"958","2020-06-09",5.51
"959","2020-06-10",4.41
"960","2020-06-11",3.89
"961","2020-06-12",3.77
"962","2020-06-15",3.9
"963","2020-06-16",4.32
"964","2020-06-17",4.07
"965","2020-06-18",3.99
"966","2020-06-19",4.15
"967","2020-06-22",3.98
"968","2020-06-23",3.92
"969","2020-06-24",3.26
"970","2020-06-25",3.03
"971","2020-06-26",2.93
"972","2020-06-29",2.97
"973","2020-06-30",3.04
"974","2020-07-01",3.16
"975","2020-07-02",3.26
"976","2020-07-06",3.82
"977","2020-07-07",3.84
"978","2020-07-08",3.77
"979","2020-07-09",3.77
"980","2020-07-10",3.66
"981","2020-07-13",3.31
"982","2020-07-14",3.31
"983","2020-07-15",3.4
"984","2020-07-16",3.43
"985","2020-07-17",3.43
"986","2020-07-20",3.34
"987","2020-07-21",3.29
"988","2020-07-22",3.12
"989","2020-07-23",3.26
"990","2020-07-24",3.7
"991","2020-07-27",3.47
"992","2020-07-28",3.62
"993","2020-07-29",4.26
"994","2020-07-30",4.39
"995","2020-07-31",3.97
"996","2020-08-03",4.13
"997","2020-08-04",4.13
"998","2020-08-05",3.75
"999","2020-08-06",3.6
"1000","2020-08-07",4
"1001","2020-08-10",4.55
"1002","2020-08-11",4.72
"1003","2020-08-12",4.71
"1004","2020-08-13",4.52
"1005","2020-08-14",4.69
