"","date","KNSL"
"218","2017-06-08",36.439999
"219","2017-06-09",35.759998
"220","2017-06-12",35.169998
"221","2017-06-13",35.880001
"222","2017-06-14",36.580002
"223","2017-06-15",36.689999
"224","2017-06-16",37.220001
"225","2017-06-19",37.060001
"226","2017-06-20",36.700001
"227","2017-06-21",36.619999
"228","2017-06-22",35.990002
"229","2017-06-23",36.720001
"230","2017-06-26",37.52
"231","2017-06-27",37.150002
"232","2017-06-28",37.880001
"233","2017-06-29",37.25
"234","2017-06-30",37.310001
"235","2017-07-03",37.450001
"236","2017-07-05",37.220001
"237","2017-07-06",36.259998
"238","2017-07-07",36.970001
"239","2017-07-10",36.669998
"240","2017-07-11",36.619999
"241","2017-07-12",37.029999
"242","2017-07-13",36.950001
"243","2017-07-14",36.91
"244","2017-07-17",36.950001
"245","2017-07-18",37.009998
"246","2017-07-19",37.099998
"247","2017-07-20",37.779999
"248","2017-07-21",38.310001
"249","2017-07-24",38.98
"250","2017-07-25",39.970001
"251","2017-07-26",39.299999
"252","2017-07-27",38.360001
"253","2017-07-28",38.689999
"254","2017-07-31",38.919998
"255","2017-08-01",39
"256","2017-08-02",37.970001
"257","2017-08-03",37.619999
"258","2017-08-04",41.169998
"259","2017-08-07",41.880001
"260","2017-08-08",41.099998
"261","2017-08-09",41.02
"262","2017-08-10",39.889999
"263","2017-08-11",38.919998
"264","2017-08-14",39.299999
"265","2017-08-15",38.57
"266","2017-08-16",38
"267","2017-08-17",37.23
"268","2017-08-18",36.93
"269","2017-08-21",37.259998
"270","2017-08-22",38.400002
"271","2017-08-23",38.18
"272","2017-08-24",37.59
"273","2017-08-25",37.650002
"274","2017-08-28",37.290001
"275","2017-08-29",37.299999
"276","2017-08-30",37.34
"277","2017-08-31",37.849998
"278","2017-09-01",37.549999
"279","2017-09-05",36.099998
"280","2017-09-06",35.889999
"281","2017-09-07",35.650002
"282","2017-09-08",37.709999
"283","2017-09-11",38.900002
"284","2017-09-12",40.009998
"285","2017-09-13",41.220001
"286","2017-09-14",40.849998
"287","2017-09-15",40.939999
"288","2017-09-18",40.98
"289","2017-09-19",42.009998
"290","2017-09-20",42.310001
"291","2017-09-21",42.57
"292","2017-09-22",43.060001
"293","2017-09-25",43.34
"294","2017-09-26",42.68
"295","2017-09-27",43.689999
"296","2017-09-28",44.91
"297","2017-09-29",43.169998
"298","2017-10-02",43.939999
"299","2017-10-03",44.610001
"300","2017-10-04",43.52
"301","2017-10-05",43.299999
"302","2017-10-06",43.310001
"303","2017-10-09",40.220001
"304","2017-10-10",40.830002
"305","2017-10-11",42.139999
"306","2017-10-12",42.720001
"307","2017-10-13",42.540001
"308","2017-10-16",42.84
"309","2017-10-17",42.509998
"310","2017-10-18",43.279999
"311","2017-10-19",43.919998
"312","2017-10-20",43.560001
"313","2017-10-23",44.049999
"314","2017-10-24",44.080002
"315","2017-10-25",44.400002
"316","2017-10-26",44.080002
"317","2017-10-27",44.490002
"318","2017-10-30",42.5
"319","2017-10-31",43.380001
"320","2017-11-01",43.18
"321","2017-11-02",43.310001
"322","2017-11-03",44.93
"323","2017-11-06",45
"324","2017-11-07",44.330002
"325","2017-11-08",44.040001
"326","2017-11-09",42.900002
"327","2017-11-10",43.650002
"328","2017-11-13",43.599998
"329","2017-11-14",43.310001
"330","2017-11-15",43.259998
"331","2017-11-16",43.650002
"332","2017-11-17",42.669998
"333","2017-11-20",42.720001
"334","2017-11-21",42.869999
"335","2017-11-22",42.400002
"336","2017-11-24",41.91
"337","2017-11-27",42.040001
"338","2017-11-28",43.310001
"339","2017-11-29",44.330002
"340","2017-11-30",44.59
"341","2017-12-01",43.849998
"342","2017-12-04",43.279999
"343","2017-12-05",42.84
"344","2017-12-06",43.34
"345","2017-12-07",42.48
"346","2017-12-08",42.130001
"347","2017-12-11",42.540001
"348","2017-12-12",43.130001
"349","2017-12-13",44
"350","2017-12-14",43.330002
"351","2017-12-15",44.849998
"352","2017-12-18",44.959999
"353","2017-12-19",44.639999
"354","2017-12-20",44.669998
"355","2017-12-21",45.099998
"356","2017-12-22",45.290001
"357","2017-12-26",45.110001
"358","2017-12-27",45.040001
"359","2017-12-28",45.380001
"360","2017-12-29",45
"361","2018-01-02",43.450001
"362","2018-01-03",42.98
"363","2018-01-04",43.509998
"364","2018-01-05",44.959999
"365","2018-01-08",45.189999
"366","2018-01-09",44.139999
"367","2018-01-10",43.990002
"368","2018-01-11",43.98
"369","2018-01-12",43.950001
"370","2018-01-16",43.73
"371","2018-01-17",45.630001
"372","2018-01-18",44.990002
"373","2018-01-19",45.200001
"374","2018-01-22",46.349998
"375","2018-01-23",48.150002
"376","2018-01-24",47.639999
"377","2018-01-25",48.110001
"378","2018-01-26",48.23
"379","2018-01-29",48.279999
"380","2018-01-30",48
"381","2018-01-31",47.720001
"382","2018-02-01",47.98
"383","2018-02-02",47.560001
"384","2018-02-05",44.700001
"385","2018-02-06",44.830002
"386","2018-02-07",45.740002
"387","2018-02-08",44.759998
"388","2018-02-09",45.700001
"389","2018-02-12",46.080002
"390","2018-02-13",46.509998
"391","2018-02-14",47.5
"392","2018-02-15",48.57
"393","2018-02-16",48.93
"394","2018-02-20",48.720001
"395","2018-02-21",49.389999
"396","2018-02-22",47.970001
"397","2018-02-23",48.389999
"398","2018-02-26",50.23
"399","2018-02-27",48.939999
"400","2018-02-28",49
"401","2018-03-01",49.939999
"402","2018-03-02",49.98
"403","2018-03-05",50.810001
"404","2018-03-06",51.73
"405","2018-03-07",51.849998
"406","2018-03-08",52.450001
"407","2018-03-09",52.959999
"408","2018-03-12",52.93
"409","2018-03-13",53.66
"410","2018-03-14",53.27
"411","2018-03-15",53.509998
"412","2018-03-16",53.599998
"413","2018-03-19",52.400002
"414","2018-03-20",52.970001
"415","2018-03-21",52.599998
"416","2018-03-22",52.299999
"417","2018-03-23",51.41
"418","2018-03-26",51.279999
"419","2018-03-27",50.48
"420","2018-03-28",51.380001
"421","2018-03-29",51.330002
"422","2018-04-02",50.34
"423","2018-04-03",51.509998
"424","2018-04-04",51.540001
"425","2018-04-05",51.310001
"426","2018-04-06",50.400002
"427","2018-04-09",51.139999
"428","2018-04-10",52.630001
"429","2018-04-11",52.970001
"430","2018-04-12",52.689999
"431","2018-04-13",51.68
"432","2018-04-16",53.349998
"433","2018-04-17",52.98
"434","2018-04-18",52.165001
"435","2018-04-19",53.279999
"436","2018-04-20",53.52
"437","2018-04-23",53.970001
"438","2018-04-24",52.970001
"439","2018-04-25",52.619999
"440","2018-04-26",52.619999
"441","2018-04-27",52.150002
"442","2018-04-30",51.549999
"443","2018-05-01",51.25
"444","2018-05-02",50.470001
"445","2018-05-03",50.43
"446","2018-05-04",51.970001
"447","2018-05-07",50.939999
"448","2018-05-08",51.84
"449","2018-05-09",52.57
"450","2018-05-10",52.619999
"451","2018-05-11",52.84
"452","2018-05-14",51.080002
"453","2018-05-15",50.959999
"454","2018-05-16",51.849998
"455","2018-05-17",53.16
"456","2018-05-18",53.73
"457","2018-05-21",53.48
"458","2018-05-22",53.169998
"459","2018-05-23",53.689999
"460","2018-05-24",54.450001
"461","2018-05-25",54.330002
"462","2018-05-29",53.419998
"463","2018-05-30",53.66
"464","2018-05-31",52.959999
"465","2018-06-01",53.599998
"466","2018-06-04",54.09
"467","2018-06-05",53.830002
"468","2018-06-06",53.82
"469","2018-06-07",54.77
"470","2018-06-08",56.48
"471","2018-06-11",54.84
"472","2018-06-12",54.130001
"473","2018-06-13",53.790001
"474","2018-06-14",53.009998
"475","2018-06-15",52.900002
"476","2018-06-18",53.830002
"477","2018-06-19",53.759998
"478","2018-06-20",52.299999
"479","2018-06-21",50.950001
"480","2018-06-22",51.939999
"481","2018-06-25",53.34
"482","2018-06-26",52.91
"483","2018-06-27",51.369999
"484","2018-06-28",54.200001
"485","2018-06-29",54.860001
"486","2018-07-02",55.169998
"487","2018-07-03",55.02
"488","2018-07-05",56.259998
"489","2018-07-06",55.439999
"490","2018-07-09",55.200001
"491","2018-07-10",54.959999
"492","2018-07-11",54.68
"493","2018-07-12",54.720001
"494","2018-07-13",55
"495","2018-07-16",55.700001
"496","2018-07-17",55.689999
"497","2018-07-18",57.200001
"498","2018-07-19",57.860001
"499","2018-07-20",57.860001
"500","2018-07-23",58.299999
"501","2018-07-24",57.880001
"502","2018-07-25",58.73
"503","2018-07-26",60.139999
"504","2018-07-27",60.02
"505","2018-07-30",58.5
"506","2018-07-31",59.224998
"507","2018-08-01",60.130001
"508","2018-08-02",60.98
"509","2018-08-03",60.220001
"510","2018-08-06",59.139999
"511","2018-08-07",58.610001
"512","2018-08-08",59.150002
"513","2018-08-09",59.240002
"514","2018-08-10",58.939999
"515","2018-08-13",58.830002
"516","2018-08-14",59.59
"517","2018-08-15",60.529999
"518","2018-08-16",61.220001
"519","2018-08-17",60.610001
"520","2018-08-20",60.93
"521","2018-08-21",61.23
"522","2018-08-22",60.02
"523","2018-08-23",59.900002
"524","2018-08-24",60.32
"525","2018-08-27",60.290001
"526","2018-08-28",60.540001
"527","2018-08-29",60.439999
"528","2018-08-30",60.23
"529","2018-08-31",60.77
"530","2018-09-04",60.880001
"531","2018-09-05",61.48
"532","2018-09-06",61.900002
"533","2018-09-07",61
"534","2018-09-10",59.900002
"535","2018-09-11",59.990002
"536","2018-09-12",58.709999
"537","2018-09-13",60.25
"538","2018-09-14",61.119999
"539","2018-09-17",60.32
"540","2018-09-18",61.23
"541","2018-09-19",60.099998
"542","2018-09-20",61.509998
"543","2018-09-21",63.119999
"544","2018-09-24",62.310001
"545","2018-09-25",62.91
"546","2018-09-26",62.279999
"547","2018-09-27",62.400002
"548","2018-09-28",63.860001
"549","2018-10-01",62.799999
"550","2018-10-02",61.919998
"551","2018-10-03",62.91
"552","2018-10-04",61.290001
"553","2018-10-05",61.09
"554","2018-10-08",60.970001
"555","2018-10-09",61.68
"556","2018-10-10",60.529999
"557","2018-10-11",59.209999
"558","2018-10-12",57.799999
"559","2018-10-15",57.700001
"560","2018-10-16",60.48
"561","2018-10-17",60.669998
"562","2018-10-18",61.209999
"563","2018-10-19",59.98
"564","2018-10-22",59.650002
"565","2018-10-23",58.860001
"566","2018-10-24",57.529999
"567","2018-10-25",58.529999
"568","2018-10-26",58.68
"569","2018-10-29",58.779999
"570","2018-10-30",59.779999
"571","2018-10-31",59.709999
"572","2018-11-01",57.84
"573","2018-11-02",60.419998
"574","2018-11-05",59.98
"575","2018-11-06",61.07
"576","2018-11-07",61.240002
"577","2018-11-08",60.93
"578","2018-11-09",60.18
"579","2018-11-12",59.700001
"580","2018-11-13",59.869999
"581","2018-11-14",58.779999
"582","2018-11-15",59.82
"583","2018-11-16",61.060001
"584","2018-11-19",60.650002
"585","2018-11-20",60.84
"586","2018-11-21",59.639999
"587","2018-11-23",60.450001
"588","2018-11-26",60.400002
"589","2018-11-27",59.580002
"590","2018-11-28",61.529999
"591","2018-11-29",62.029999
"592","2018-11-30",62.209999
"593","2018-12-03",62.560001
"594","2018-12-04",59.57
"595","2018-12-06",58.360001
"596","2018-12-07",58.889999
"597","2018-12-10",60.330002
"598","2018-12-11",61.009998
"599","2018-12-12",58.560001
"600","2018-12-13",58.470001
"601","2018-12-14",57.700001
"602","2018-12-17",55.290001
"603","2018-12-18",54.580002
"604","2018-12-19",54.709999
"605","2018-12-20",53.849998
"606","2018-12-21",52.75
"607","2018-12-24",51.139999
"608","2018-12-26",52.470001
"609","2018-12-27",52.889999
"610","2018-12-28",54.080002
"611","2018-12-31",55.560001
"612","2019-01-02",55.689999
"613","2019-01-03",56.57
"614","2019-01-04",57.509998
"615","2019-01-07",58.09
"616","2019-01-08",57.009998
"617","2019-01-09",56.700001
"618","2019-01-10",57.490002
"619","2019-01-11",57.380001
"620","2019-01-14",57.110001
"621","2019-01-15",57.52
"622","2019-01-16",58.18
"623","2019-01-17",58.139999
"624","2019-01-18",60.48
"625","2019-01-22",59.209999
"626","2019-01-23",60.150002
"627","2019-01-24",59.009998
"628","2019-01-25",57.689999
"629","2019-01-28",57.5
"630","2019-01-29",57.82
"631","2019-01-30",58
"632","2019-01-31",58
"633","2019-02-01",58.220001
"634","2019-02-04",58.93
"635","2019-02-05",59.18
"636","2019-02-06",59.450001
"637","2019-02-07",59.27
"638","2019-02-08",59.52
"639","2019-02-11",58.939999
"640","2019-02-12",59.099998
"641","2019-02-13",59.700001
"642","2019-02-14",59.93
"643","2019-02-15",60.459999
"644","2019-02-19",61.630001
"645","2019-02-20",62.040001
"646","2019-02-21",61.66
"647","2019-02-22",66.080002
"648","2019-02-25",65.540001
"649","2019-02-26",67.209999
"650","2019-02-27",67.019997
"651","2019-02-28",66.760002
"652","2019-03-01",66.660004
"653","2019-03-04",66.199997
"654","2019-03-05",66.769997
"655","2019-03-06",66.07
"656","2019-03-07",66.239998
"657","2019-03-08",66.769997
"658","2019-03-11",67.93
"659","2019-03-12",68.220001
"660","2019-03-13",68.279999
"661","2019-03-14",68.739998
"662","2019-03-15",69.300003
"663","2019-03-18",69.199997
"664","2019-03-19",68.32
"665","2019-03-20",68
"666","2019-03-21",68.809998
"667","2019-03-22",68.099998
"668","2019-03-25",69.019997
"669","2019-03-26",68.059998
"670","2019-03-27",68.580002
"671","2019-03-28",68.010002
"672","2019-03-29",68.57
"673","2019-04-01",68.330002
"674","2019-04-02",66.190002
"675","2019-04-03",67.790001
"676","2019-04-04",66.760002
"677","2019-04-05",67.730003
"678","2019-04-08",68.25
"679","2019-04-09",68.150002
"680","2019-04-10",68.220001
"681","2019-04-11",69.169998
"682","2019-04-12",69.150002
"683","2019-04-15",68.440002
"684","2019-04-16",69.019997
"685","2019-04-17",68.480003
"686","2019-04-18",69.309998
"687","2019-04-22",69.629997
"688","2019-04-23",70.550003
"689","2019-04-24",72.110001
"690","2019-04-25",72.440002
"691","2019-04-26",71.410004
"692","2019-04-29",71.419998
"693","2019-04-30",72.599998
"694","2019-05-01",73.910004
"695","2019-05-02",74.139999
"696","2019-05-03",81.849998
"697","2019-05-06",81.830002
"698","2019-05-07",80.18
"699","2019-05-08",80.050003
"700","2019-05-09",80.769997
"701","2019-05-10",82.099998
"702","2019-05-13",81.879997
"703","2019-05-14",82.160004
"704","2019-05-15",85.410004
"705","2019-05-16",86.660004
"706","2019-05-17",85.019997
"707","2019-05-20",84.010002
"708","2019-05-21",83.989998
"709","2019-05-22",84.650002
"710","2019-05-23",84.059998
"711","2019-05-24",85.400002
"712","2019-05-28",86.040001
"713","2019-05-29",82.620003
"714","2019-05-30",83.900002
"715","2019-05-31",83.790001
"716","2019-06-03",87.120003
"717","2019-06-04",86.32
"718","2019-06-05",86.379997
"719","2019-06-06",87.519997
"720","2019-06-07",87.370003
"721","2019-06-10",86.949997
"722","2019-06-11",87.129997
"723","2019-06-12",87.25
"724","2019-06-13",89.349998
"725","2019-06-14",89.25
"726","2019-06-17",88.349998
"727","2019-06-18",86.849998
"728","2019-06-19",88.760002
"729","2019-06-20",89.599998
"730","2019-06-21",87.43
"731","2019-06-24",89
"732","2019-06-25",87.360001
"733","2019-06-26",87.540001
"734","2019-06-27",90.690002
"735","2019-06-28",91.480003
"736","2019-07-01",93
"737","2019-07-02",94.400002
"738","2019-07-03",94.529999
"739","2019-07-05",95.779999
"740","2019-07-08",94.739998
"741","2019-07-09",95.889999
"742","2019-07-10",94.980003
"743","2019-07-11",95
"744","2019-07-12",95.980003
"745","2019-07-15",96.760002
"746","2019-07-16",94.669998
"747","2019-07-17",92
"748","2019-07-18",91.699997
"749","2019-07-19",90.769997
"750","2019-07-22",90.360001
"751","2019-07-23",89.790001
"752","2019-07-24",90.440002
"753","2019-07-25",89.32
"754","2019-07-26",90.669998
"755","2019-07-29",87.970001
"756","2019-07-30",90.910004
"757","2019-07-31",89.860001
"758","2019-08-01",89.980003
"759","2019-08-02",90.160004
"760","2019-08-05",92.029999
"761","2019-08-06",93.139999
"762","2019-08-07",95.459999
"763","2019-08-08",93.07
"764","2019-08-09",93.559998
"765","2019-08-12",95.010002
"766","2019-08-13",96.080002
"767","2019-08-14",93.709999
"768","2019-08-15",93.519997
"769","2019-08-16",95.959999
"770","2019-08-19",96.489998
"771","2019-08-20",94.849998
"772","2019-08-21",94.599998
"773","2019-08-22",95.669998
"774","2019-08-23",93.209999
"775","2019-08-26",94.830002
"776","2019-08-27",95.720001
"777","2019-08-28",97.639999
"778","2019-08-29",98.360001
"779","2019-08-30",98.230003
"780","2019-09-03",99.190002
"781","2019-09-04",100.529999
"782","2019-09-05",102.43
"783","2019-09-06",102.379997
"784","2019-09-09",100.660004
"785","2019-09-10",97.809998
"786","2019-09-11",99.279999
"787","2019-09-12",98.360001
"788","2019-09-13",101.669998
"789","2019-09-16",102.120003
"790","2019-09-17",101.660004
"791","2019-09-18",102.360001
"792","2019-09-19",101.169998
"793","2019-09-20",99.470001
"794","2019-09-23",98.209999
"795","2019-09-24",100.75
"796","2019-09-25",102.089996
"797","2019-09-26",102.510002
"798","2019-09-27",101.209999
"799","2019-09-30",103.309998
"800","2019-10-01",101.800003
"801","2019-10-02",100.959999
"802","2019-10-03",101.610001
"803","2019-10-04",104.230003
"804","2019-10-07",102.910004
"805","2019-10-08",101.470001
"806","2019-10-09",103.529999
"807","2019-10-10",104.139999
"808","2019-10-11",104.800003
"809","2019-10-14",104.910004
"810","2019-10-15",103.019997
"811","2019-10-16",103.860001
"812","2019-10-17",105.639999
"813","2019-10-18",106.900002
"814","2019-10-21",107.43
"815","2019-10-22",105.529999
"816","2019-10-23",104.43
"817","2019-10-24",105.720001
"818","2019-10-25",105.620003
"819","2019-10-28",105.970001
"820","2019-10-29",107.720001
"821","2019-10-30",106.68
"822","2019-10-31",105.720001
"823","2019-11-01",93.690002
"824","2019-11-04",86.360001
"825","2019-11-05",85.510002
"826","2019-11-06",87.730003
"827","2019-11-07",86.050003
"828","2019-11-08",87.459999
"829","2019-11-11",86.959999
"830","2019-11-12",88.980003
"831","2019-11-13",98.760002
"832","2019-11-14",96.985001
"833","2019-11-15",94.970001
"834","2019-11-18",93.760002
"835","2019-11-19",95.669998
"836","2019-11-20",95.900002
"837","2019-11-21",95.769997
"838","2019-11-22",95.269997
"839","2019-11-25",98.790001
"840","2019-11-26",100.779999
"841","2019-11-27",101.18
"842","2019-11-29",101.260002
"843","2019-12-02",102.120003
"844","2019-12-03",102.089996
"845","2019-12-04",99.489998
"846","2019-12-05",97.360001
"847","2019-12-06",97.360001
"848","2019-12-09",95.809998
"849","2019-12-10",96.120003
"850","2019-12-11",95.919998
"851","2019-12-12",96.139999
"852","2019-12-13",98.510002
"853","2019-12-16",100.279999
"854","2019-12-17",102.25
"855","2019-12-18",102.889999
"856","2019-12-19",102.290001
"857","2019-12-20",103.330002
"858","2019-12-23",97.839996
"859","2019-12-24",99.559998
"860","2019-12-26",99.129997
"861","2019-12-27",100.690002
"862","2019-12-30",100.279999
"863","2019-12-31",101.660004
"864","2020-01-02",103.470001
"865","2020-01-03",104.699997
"866","2020-01-06",106.879997
"867","2020-01-07",105.860001
"868","2020-01-08",105.559998
"869","2020-01-09",106.830002
"870","2020-01-10",104.099998
"871","2020-01-13",105.830002
"872","2020-01-14",105.879997
"873","2020-01-15",108.150002
"874","2020-01-16",109.110001
"875","2020-01-17",109.230003
"876","2020-01-21",110.5
"877","2020-01-22",111.660004
"878","2020-01-23",109.260002
"879","2020-01-24",111.599998
"880","2020-01-27",112.650002
"881","2020-01-28",116.160004
"882","2020-01-29",113.339996
"883","2020-01-30",115.129997
"884","2020-01-31",114.220001
"885","2020-02-03",114.980003
"886","2020-02-04",116.739998
"887","2020-02-05",118.419998
"888","2020-02-06",120.370003
"889","2020-02-07",120.809998
"890","2020-02-10",122.519997
"891","2020-02-11",123.099998
"892","2020-02-12",124.099998
"893","2020-02-13",126.470001
"894","2020-02-14",126.849998
"895","2020-02-18",126.970001
"896","2020-02-19",127.739998
"897","2020-02-20",125.080002
"898","2020-02-21",126.43
"899","2020-02-24",126.379997
"900","2020-02-25",130.460007
"901","2020-02-26",127.589996
"902","2020-02-27",123.220001
"903","2020-02-28",121.470001
"904","2020-03-02",129.399994
"905","2020-03-03",128.830002
"906","2020-03-04",131.789993
"907","2020-03-05",128.910004
"908","2020-03-06",125.550003
"909","2020-03-09",114.139999
"910","2020-03-10",118.860001
"911","2020-03-11",114.889999
"912","2020-03-12",100.360001
"913","2020-03-13",104.540001
"914","2020-03-16",84.330002
"915","2020-03-17",97.879997
"916","2020-03-18",93.300003
"917","2020-03-19",98.410004
"918","2020-03-20",86.370003
"919","2020-03-23",87.620003
"920","2020-03-24",94.870003
"921","2020-03-25",92.769997
"922","2020-03-26",102.589996
"923","2020-03-27",98.900002
"924","2020-03-30",107.050003
"925","2020-03-31",104.529999
"926","2020-04-01",100.019997
"927","2020-04-02",101.980003
"928","2020-04-03",99.519997
"929","2020-04-06",107.5
"930","2020-04-07",107.980003
"931","2020-04-08",107.589996
"932","2020-04-09",112.970001
"933","2020-04-13",108.800003
"934","2020-04-14",113.080002
"935","2020-04-15",108.050003
"936","2020-04-16",109.760002
"937","2020-04-17",114.010002
"938","2020-04-20",113.349998
"939","2020-04-21",110.540001
"940","2020-04-22",106
"941","2020-04-23",105.900002
"942","2020-04-24",103.760002
"943","2020-04-27",108.900002
"944","2020-04-28",111.32
"945","2020-04-29",117.669998
"946","2020-04-30",108.620003
"947","2020-05-01",119.629997
"948","2020-05-04",116.529999
"949","2020-05-05",128.5
"950","2020-05-06",129.169998
"951","2020-05-07",131.399994
"952","2020-05-08",135.639999
