"","date","NLOK"
"308","2008-03-25",17.09
"309","2008-03-26",17.040001
"310","2008-03-27",17.02
"311","2008-03-28",16.82
"312","2008-03-31",16.620001
"313","2008-04-01",17.42
"314","2008-04-02",17.51
"315","2008-04-03",17.17
"316","2008-04-04",17.34
"317","2008-04-07",17.43
"318","2008-04-08",17.530001
"319","2008-04-09",17.280001
"320","2008-04-10",17.450001
"321","2008-04-11",16.870001
"322","2008-04-14",16.879999
"323","2008-04-15",16.93
"324","2008-04-16",17.120001
"325","2008-04-17",17.59
"326","2008-04-18",17.690001
"327","2008-04-21",17.57
"328","2008-04-22",17.360001
"329","2008-04-23",17.4
"330","2008-04-24",17.27
"331","2008-04-25",17.469999
"332","2008-04-28",17.299999
"333","2008-04-29",17.440001
"334","2008-04-30",17.219999
"335","2008-05-01",19.34
"336","2008-05-02",19.450001
"337","2008-05-05",19.24
"338","2008-05-06",19.91
"339","2008-05-07",19.709999
"340","2008-05-08",19.83
"341","2008-05-09",19.99
"342","2008-05-12",20.1
"343","2008-05-13",20.629999
"344","2008-05-14",20.59
"345","2008-05-15",20.790001
"346","2008-05-16",20.76
"347","2008-05-19",20.870001
"348","2008-05-20",20.59
"349","2008-05-21",20.530001
"350","2008-05-22",20.82
"351","2008-05-23",20.66
"352","2008-05-27",21.200001
"353","2008-05-28",21.379999
"354","2008-05-29",21.52
"355","2008-05-30",21.73
"356","2008-06-02",20.959999
"357","2008-06-03",20.76
"358","2008-06-04",21.110001
"359","2008-06-05",20.950001
"360","2008-06-06",20.209999
"361","2008-06-09",20.459999
"362","2008-06-10",20.299999
"363","2008-06-11",19.799999
"364","2008-06-12",19.940001
"365","2008-06-13",20.209999
"366","2008-06-16",20.25
"367","2008-06-17",19.98
"368","2008-06-18",19.709999
"369","2008-06-19",20.200001
"370","2008-06-20",19.370001
"371","2008-06-23",19.48
"372","2008-06-24",19.469999
"373","2008-06-25",19.98
"374","2008-06-26",19.59
"375","2008-06-27",19.48
"376","2008-06-30",19.35
"377","2008-07-01",19.74
"378","2008-07-02",19.540001
"379","2008-07-03",19.120001
"380","2008-07-07",19.129999
"381","2008-07-08",19.530001
"382","2008-07-09",18.85
"383","2008-07-10",18.959999
"384","2008-07-11",18.82
"385","2008-07-14",18.65
"386","2008-07-15",18.59
"387","2008-07-16",18.98
"388","2008-07-17",19.1
"389","2008-07-18",19.139999
"390","2008-07-21",18.98
"391","2008-07-22",19.290001
"392","2008-07-23",19.65
"393","2008-07-24",19.379999
"394","2008-07-25",19.450001
"395","2008-07-28",19.030001
"396","2008-07-29",19.67
"397","2008-07-30",19.690001
"398","2008-07-31",21.07
"399","2008-08-01",21.700001
"400","2008-08-04",21.5
"401","2008-08-05",22.129999
"402","2008-08-06",22.25
"403","2008-08-07",21.65
"404","2008-08-08",21.98
"405","2008-08-11",22.17
"406","2008-08-12",21.889999
"407","2008-08-13",22.049999
"408","2008-08-14",22.5
"409","2008-08-15",22.27
"410","2008-08-18",21.639999
"411","2008-08-19",21.530001
"412","2008-08-20",21.700001
"413","2008-08-21",21.879999
"414","2008-08-22",22.059999
"415","2008-08-25",21.74
"416","2008-08-26",21.639999
"417","2008-08-27",22
"418","2008-08-28",22.65
"419","2008-08-29",22.309999
"420","2008-09-02",22.25
"421","2008-09-03",21.950001
"422","2008-09-04",21.57
"423","2008-09-05",21.48
"424","2008-09-08",21.709999
"425","2008-09-09",21.059999
"426","2008-09-10",20.5
"427","2008-09-11",20.82
"428","2008-09-12",20.57
"429","2008-09-15",20.08
"430","2008-09-16",20.120001
"431","2008-09-17",19.52
"432","2008-09-18",19.4
"433","2008-09-19",19.879999
"434","2008-09-22",19.4
"435","2008-09-23",19.5
"436","2008-09-24",19.629999
"437","2008-09-25",19.66
"438","2008-09-26",19.799999
"439","2008-09-29",18.620001
"440","2008-09-30",19.58
"441","2008-10-01",18.940001
"442","2008-10-02",17.83
"443","2008-10-03",16.950001
"444","2008-10-06",16.41
"445","2008-10-07",15
"446","2008-10-08",14.69
"447","2008-10-09",13.9
"448","2008-10-10",13.67
"449","2008-10-13",15.28
"450","2008-10-14",14.79
"451","2008-10-15",14.04
"452","2008-10-16",14.68
"453","2008-10-17",15.28
"454","2008-10-20",15.76
"455","2008-10-21",15.02
"456","2008-10-22",14.28
"457","2008-10-23",14.3
"458","2008-10-24",13.68
"459","2008-10-27",13.65
"460","2008-10-28",14.82
"461","2008-10-29",14.82
"462","2008-10-30",12.2
"463","2008-10-31",12.58
"464","2008-11-03",13.3
"465","2008-11-04",13.65
"466","2008-11-05",13.2
"467","2008-11-06",12.83
"468","2008-11-07",13.2
"469","2008-11-10",12.9
"470","2008-11-11",12.63
"471","2008-11-12",12.29
"472","2008-11-13",12.69
"473","2008-11-14",12.21
"474","2008-11-17",12.16
"475","2008-11-18",12.4
"476","2008-11-19",11.24
"477","2008-11-20",10.05
"478","2008-11-21",10.95
"479","2008-11-24",12.04
"480","2008-11-25",11.58
"481","2008-11-26",12.17
"482","2008-11-28",12.03
"483","2008-12-01",11.09
"484","2008-12-02",11.59
"485","2008-12-03",11.92
"486","2008-12-04",11.1
"487","2008-12-05",12.04
"488","2008-12-08",12.59
"489","2008-12-09",12.57
"490","2008-12-10",12.75
"491","2008-12-11",12.27
"492","2008-12-12",12.49
"493","2008-12-15",12.33
"494","2008-12-16",13.41
"495","2008-12-17",13.39
"496","2008-12-18",13.16
"497","2008-12-19",13.45
"498","2008-12-22",12.71
"499","2008-12-23",12.76
"500","2008-12-24",12.82
"501","2008-12-26",12.88
"502","2008-12-29",12.63
"503","2008-12-30",12.99
"504","2008-12-31",13.52
"505","2009-01-02",14.8
"506","2009-01-05",14.3
"507","2009-01-06",14.66
"508","2009-01-07",13.97
"509","2009-01-08",14.1
"510","2009-01-09",13.6
"511","2009-01-12",13.58
"512","2009-01-13",13.54
"513","2009-01-14",12.74
"514","2009-01-15",13.5
"515","2009-01-16",13.49
"516","2009-01-20",12.76
"517","2009-01-21",13.72
"518","2009-01-22",13.09
"519","2009-01-23",13.57
"520","2009-01-26",13.67
"521","2009-01-27",13.99
"522","2009-01-28",14.63
"523","2009-01-29",15.46
"524","2009-01-30",15.33
"525","2009-02-02",14.69
"526","2009-02-03",15.21
"527","2009-02-04",15.24
"528","2009-02-05",15.68
"529","2009-02-06",16.059999
"530","2009-02-09",15.64
"531","2009-02-10",14.83
"532","2009-02-11",15
"533","2009-02-12",14.99
"534","2009-02-13",14.8
"535","2009-02-17",14.19
"536","2009-02-18",14.25
"537","2009-02-19",14
"538","2009-02-20",13.98
"539","2009-02-23",13.49
"540","2009-02-24",14.24
"541","2009-02-25",13.92
"542","2009-02-26",13.47
"543","2009-02-27",13.83
"544","2009-03-02",13.5
"545","2009-03-03",13.06
"546","2009-03-04",13.49
"547","2009-03-05",13.12
"548","2009-03-06",12.93
"549","2009-03-09",12.62
"550","2009-03-10",13.43
"551","2009-03-11",13.43
"552","2009-03-12",13.76
"553","2009-03-13",13.77
"554","2009-03-16",13.14
"555","2009-03-17",13.83
"556","2009-03-18",14.2
"557","2009-03-19",14.18
"558","2009-03-20",14.01
"559","2009-03-23",14.33
"560","2009-03-24",14.31
"561","2009-03-25",14.82
"562","2009-03-26",15.69
"563","2009-03-27",14.95
"564","2009-03-30",14.56
"565","2009-03-31",14.94
"566","2009-04-01",15.29
"567","2009-04-02",16.02
"568","2009-04-03",16.23
"569","2009-04-06",16.08
"570","2009-04-07",16.07
"571","2009-04-08",16.620001
"572","2009-04-09",17.129999
"573","2009-04-13",16.360001
"574","2009-04-14",16.030001
"575","2009-04-15",16.469999
"576","2009-04-16",17.059999
"577","2009-04-17",17.27
"578","2009-04-20",16.77
"579","2009-04-21",17.049999
"580","2009-04-22",17.35
"581","2009-04-23",17.120001
"582","2009-04-24",17.700001
"583","2009-04-27",16.870001
"584","2009-04-28",16.969999
"585","2009-04-29",17.299999
"586","2009-04-30",17.25
"587","2009-05-01",17.809999
"588","2009-05-04",17.74
"589","2009-05-05",17.639999
"590","2009-05-06",17.59
"591","2009-05-07",14.99
"592","2009-05-08",14.88
"593","2009-05-11",15.32
"594","2009-05-12",15.14
"595","2009-05-13",14.93
"596","2009-05-14",14.9
"597","2009-05-15",14.82
"598","2009-05-18",15.05
"599","2009-05-19",15.44
"600","2009-05-20",15.09
"601","2009-05-21",14.87
"602","2009-05-22",14.19
"603","2009-05-26",14.43
"604","2009-05-27",14.8
"605","2009-05-28",15.19
"606","2009-05-29",15.63
"607","2009-06-01",15.68
"608","2009-06-02",16.01
"609","2009-06-03",15.77
"610","2009-06-04",15.97
"611","2009-06-05",16.049999
"612","2009-06-08",16.15
"613","2009-06-09",16.530001
"614","2009-06-10",16.450001
"615","2009-06-11",15.88
"616","2009-06-12",16.49
"617","2009-06-15",16.120001
"618","2009-06-16",15.73
"619","2009-06-17",15.94
"620","2009-06-18",15.69
"621","2009-06-19",15.88
"622","2009-06-22",15.07
"623","2009-06-23",15.13
"624","2009-06-24",15.47
"625","2009-06-25",15.84
"626","2009-06-26",15.91
"627","2009-06-29",15.67
"628","2009-06-30",15.58
"629","2009-07-01",15.63
"630","2009-07-02",15.7
"631","2009-07-06",15.53
"632","2009-07-07",15.43
"633","2009-07-08",15.2
"634","2009-07-09",15.34
"635","2009-07-10",15.59
"636","2009-07-13",15.56
"637","2009-07-14",15.9
"638","2009-07-15",16.620001
"639","2009-07-16",16.389999
"640","2009-07-17",16.41
"641","2009-07-20",16.68
"642","2009-07-21",16.709999
"643","2009-07-22",16.860001
"644","2009-07-23",17.459999
"645","2009-07-24",17.370001
"646","2009-07-27",17.24
"647","2009-07-28",17.200001
"648","2009-07-29",17.24
"649","2009-07-30",14.78
"650","2009-07-31",14.93
"651","2009-08-03",15.25
"652","2009-08-04",15.57
"653","2009-08-05",15.17
"654","2009-08-06",15.27
"655","2009-08-07",15.51
"656","2009-08-10",15.37
"657","2009-08-11",15.02
"658","2009-08-12",15.33
"659","2009-08-13",15.55
"660","2009-08-14",15.25
"661","2009-08-17",14.78
"662","2009-08-18",15.09
"663","2009-08-19",15.22
"664","2009-08-20",15.35
"665","2009-08-21",15.54
"666","2009-08-24",15.44
"667","2009-08-25",15.44
"668","2009-08-26",15.43
"669","2009-08-27",15.47
"670","2009-08-28",15.24
"671","2009-08-31",15.12
"672","2009-09-01",14.92
"673","2009-09-02",15
"674","2009-09-03",15.24
"675","2009-09-04",15.65
"676","2009-09-08",15.69
"677","2009-09-09",15.76
"678","2009-09-10",15.93
"679","2009-09-11",15.97
"680","2009-09-14",15.83
"681","2009-09-15",15.67
"682","2009-09-16",16.01
"683","2009-09-17",16.030001
"684","2009-09-18",15.65
"685","2009-09-21",15.73
"686","2009-09-22",15.54
"687","2009-09-23",15.5
"688","2009-09-24",15.29
"689","2009-09-25",15.63
"690","2009-09-28",15.97
"691","2009-09-29",16.02
"692","2009-09-30",16.469999
"693","2009-10-01",15.88
"694","2009-10-02",15.98
"695","2009-10-05",16.23
"696","2009-10-06",16.4
"697","2009-10-07",16.559999
"698","2009-10-08",16.440001
"699","2009-10-09",16.629999
"700","2009-10-12",16.43
"701","2009-10-13",16.9
"702","2009-10-14",16.860001
"703","2009-10-15",16.709999
"704","2009-10-16",16.629999
"705","2009-10-19",16.790001
"706","2009-10-20",16.43
"707","2009-10-21",16.790001
"708","2009-10-22",16.9
"709","2009-10-23",16.66
"710","2009-10-26",16.440001
"711","2009-10-27",16.16
"712","2009-10-28",15.73
"713","2009-10-29",17.74
"714","2009-10-30",17.58
"715","2009-11-02",17.379999
"716","2009-11-03",17.25
"717","2009-11-04",17.23
"718","2009-11-05",17.450001
"719","2009-11-06",17.42
"720","2009-11-09",17.709999
"721","2009-11-10",17.65
"722","2009-11-11",17.59
"723","2009-11-12",17.34
"724","2009-11-13",17.450001
"725","2009-11-16",17.799999
"726","2009-11-17",17.82
"727","2009-11-18",17.969999
"728","2009-11-19",17.870001
"729","2009-11-20",17.719999
"730","2009-11-23",18.01
"731","2009-11-24",17.940001
"732","2009-11-25",18.02
"733","2009-11-27",17.690001
"734","2009-11-30",17.75
"735","2009-12-01",18.01
"736","2009-12-02",18
"737","2009-12-03",17.959999
"738","2009-12-04",17.879999
"739","2009-12-07",17.66
"740","2009-12-08",17.360001
"741","2009-12-09",17.65
"742","2009-12-10",17.67
"743","2009-12-11",17.610001
"744","2009-12-14",17.73
"745","2009-12-15",17.65
"746","2009-12-16",17.719999
"747","2009-12-17",17.43
"748","2009-12-18",17.610001
"749","2009-12-21",17.83
"750","2009-12-22",17.709999
"751","2009-12-23",17.76
"752","2009-12-24",18.030001
"753","2009-12-28",18.08
"754","2009-12-29",18.030001
"755","2009-12-30",18.15
"756","2009-12-31",17.889999
"757","2010-01-04",18.4
"758","2010-01-05",18.299999
"759","2010-01-06",18.360001
"760","2010-01-07",18.32
"761","2010-01-08",18.370001
"762","2010-01-11",18.360001
"763","2010-01-12",18.469999
"764","2010-01-13",18.690001
"765","2010-01-14",18.780001
"766","2010-01-15",18.85
"767","2010-01-19",19.139999
"768","2010-01-20",18.709999
"769","2010-01-21",18.629999
"770","2010-01-22",18.290001
"771","2010-01-25",18.469999
"772","2010-01-26",18.459999
"773","2010-01-27",18.610001
"774","2010-01-28",17.41
"775","2010-01-29",16.950001
"776","2010-02-01",17.33
"777","2010-02-02",17.33
"778","2010-02-03",17.26
"779","2010-02-04",16.93
"780","2010-02-05",17.139999
"781","2010-02-08",17.01
"782","2010-02-09",17.059999
"783","2010-02-10",17.09
"784","2010-02-11",17.23
"785","2010-02-12",16.83
"786","2010-02-16",17.09
"787","2010-02-17",16.940001
"788","2010-02-18",17.120001
"789","2010-02-19",17.17
"790","2010-02-22",16.879999
"791","2010-02-23",16.639999
"792","2010-02-24",16.52
"793","2010-02-25",16.540001
"794","2010-02-26",16.549999
"795","2010-03-01",16.68
"796","2010-03-02",16.57
"797","2010-03-03",16.66
"798","2010-03-04",16.73
"799","2010-03-05",16.969999
"800","2010-03-08",16.9
"801","2010-03-09",17.200001
"802","2010-03-10",17.450001
"803","2010-03-11",17.379999
"804","2010-03-12",17.469999
"805","2010-03-15",17.379999
"806","2010-03-16",17.280001
"807","2010-03-17",17.120001
"808","2010-03-18",17.459999
"809","2010-03-19",17.190001
"810","2010-03-22",17.17
"811","2010-03-23",17.049999
"812","2010-03-24",16.969999
"813","2010-03-25",17.030001
"814","2010-03-26",16.84
"815","2010-03-29",16.950001
"816","2010-03-30",17.049999
"817","2010-03-31",16.93
"818","2010-04-01",16.77
"819","2010-04-05",16.83
"820","2010-04-06",16.73
"821","2010-04-07",16.690001
"822","2010-04-08",16.68
"823","2010-04-09",17.08
"824","2010-04-12",17.16
"825","2010-04-13",16.709999
"826","2010-04-14",17.09
"827","2010-04-15",16.98
"828","2010-04-16",16.68
"829","2010-04-19",16.809999
"830","2010-04-20",17.07
"831","2010-04-21",17.110001
"832","2010-04-22",17.219999
"833","2010-04-23",17.41
"834","2010-04-26",17.08
"835","2010-04-27",16.950001
"836","2010-04-28",17.360001
"837","2010-04-29",17.139999
"838","2010-04-30",16.77
"839","2010-05-03",16.639999
"840","2010-05-04",16.219999
"841","2010-05-05",16.25
"842","2010-05-06",16.530001
"843","2010-05-07",15.62
"844","2010-05-10",16.209999
"845","2010-05-11",16.290001
"846","2010-05-12",16.58
"847","2010-05-13",16.370001
"848","2010-05-14",16.120001
"849","2010-05-17",16.280001
"850","2010-05-18",15.95
"851","2010-05-19",15.63
"852","2010-05-20",14.76
"853","2010-05-21",14.71
"854","2010-05-24",14.43
"855","2010-05-25",14.33
"856","2010-05-26",14.14
"857","2010-05-27",14.62
"858","2010-05-28",14.17
"859","2010-06-01",13.84
"860","2010-06-02",14.28
"861","2010-06-03",14.6
"862","2010-06-04",13.92
"863","2010-06-07",13.9
"864","2010-06-08",14.05
"865","2010-06-09",13.92
"866","2010-06-10",14.43
"867","2010-06-11",14.67
"868","2010-06-14",14.43
"869","2010-06-15",15.01
"870","2010-06-16",15.07
"871","2010-06-17",15.04
"872","2010-06-18",15.16
"873","2010-06-21",14.96
"874","2010-06-22",14.68
"875","2010-06-23",14.75
"876","2010-06-24",14.42
"877","2010-06-25",14.42
"878","2010-06-28",14.41
"879","2010-06-29",13.93
"880","2010-06-30",13.88
"881","2010-07-01",13.87
"882","2010-07-02",13.98
"883","2010-07-06",14.03
"884","2010-07-07",14.46
"885","2010-07-08",14.5
"886","2010-07-09",14.4
"887","2010-07-12",14.72
"888","2010-07-13",14.98
"889","2010-07-14",14.96
"890","2010-07-15",14.92
"891","2010-07-16",14.59
"892","2010-07-19",14.9
"893","2010-07-20",15.02
"894","2010-07-21",14.59
"895","2010-07-22",15.19
"896","2010-07-23",15.19
"897","2010-07-26",15.09
"898","2010-07-27",14.99
"899","2010-07-28",14.67
"900","2010-07-29",13.03
"901","2010-07-30",12.97
"902","2010-08-02",13.17
"903","2010-08-03",12.96
"904","2010-08-04",13.08
"905","2010-08-05",13.09
"906","2010-08-06",13.04
"907","2010-08-09",13.04
"908","2010-08-10",12.9
"909","2010-08-11",12.55
"910","2010-08-12",12.41
"911","2010-08-13",12.34
"912","2010-08-16",12.39
"913","2010-08-17",12.73
"914","2010-08-18",12.59
"915","2010-08-19",13.37
"916","2010-08-20",13.8
"917","2010-08-23",13.53
"918","2010-08-24",13.66
"919","2010-08-25",13.82
"920","2010-08-26",13.66
"921","2010-08-27",13.97
"922","2010-08-30",13.69
"923","2010-08-31",13.63
"924","2010-09-01",14.08
"925","2010-09-02",13.97
"926","2010-09-03",13.98
"927","2010-09-07",13.97
"928","2010-09-08",14.58
"929","2010-09-09",14.62
"930","2010-09-10",14.86
"931","2010-09-13",15.01
"932","2010-09-14",15
"933","2010-09-15",14.99
"934","2010-09-16",14.94
"935","2010-09-17",14.98
"936","2010-09-20",15.09
"937","2010-09-21",15.06
"938","2010-09-22",14.91
"939","2010-09-23",14.91
"940","2010-09-24",15.14
"941","2010-09-27",15.42
"942","2010-09-28",15.55
"943","2010-09-29",15.61
"944","2010-09-30",15.13
"945","2010-10-01",15.4
"946","2010-10-04",15.02
"947","2010-10-05",15.28
"948","2010-10-06",14.93
"949","2010-10-07",15.03
"950","2010-10-08",15.01
"951","2010-10-11",15.17
"952","2010-10-12",15.39
"953","2010-10-13",15.6
"954","2010-10-14",15.56
"955","2010-10-15",15.73
"956","2010-10-18",15.61
"957","2010-10-19",15.51
"958","2010-10-20",15.59
"959","2010-10-21",15.56
"960","2010-10-22",15.7
"961","2010-10-25",15.78
"962","2010-10-26",15.89
"963","2010-10-27",15.8
"964","2010-10-28",16.450001
"965","2010-10-29",16.190001
"966","2010-11-01",16.379999
"967","2010-11-02",16.690001
"968","2010-11-03",16.360001
"969","2010-11-04",16.57
"970","2010-11-05",17.209999
"971","2010-11-08",17.559999
"972","2010-11-09",17.559999
"973","2010-11-10",17.67
"974","2010-11-11",17.07
"975","2010-11-12",17.23
"976","2010-11-15",17.08
