"","date","PTNR"
"137","2007-07-19",16.879999
"138","2007-07-20",16.85
"139","2007-07-23",17.58
"140","2007-07-24",17.48
"141","2007-07-25",17.4
"142","2007-07-26",16.950001
"143","2007-07-27",16.799999
"144","2007-07-30",16.860001
"145","2007-07-31",16.42
"146","2007-08-01",16.09
"147","2007-08-02",16.25
"148","2007-08-03",15.3
"149","2007-08-06",15.43
"150","2007-08-07",15.19
"151","2007-08-08",15.35
"152","2007-08-09",14.26
"153","2007-08-10",14.87
"154","2007-08-13",15.4
"155","2007-08-14",15.1
"156","2007-08-15",14.88
"157","2007-08-16",14.95
"158","2007-08-17",15.01
"159","2007-08-20",14.84
"160","2007-08-21",14.75
"161","2007-08-22",14.88
"162","2007-08-23",15.13
"163","2007-08-24",15.38
"164","2007-08-27",15.35
"165","2007-08-28",15.31
"166","2007-08-29",15.8
"167","2007-08-30",15.51
"168","2007-08-31",15.84
"169","2007-09-04",16.15
"170","2007-09-05",15.61
"171","2007-09-06",15.13
"172","2007-09-07",14.94
"173","2007-09-10",15.28
"174","2007-09-11",15.38
"175","2007-09-12",15.3
"176","2007-09-13",15.3
"177","2007-09-14",15.55
"178","2007-09-17",15.68
"179","2007-09-18",15.97
"180","2007-09-19",16.1
"181","2007-09-20",15.83
"182","2007-09-21",16.01
"183","2007-09-24",16.25
"184","2007-09-25",16.42
"185","2007-09-26",16.32
"186","2007-09-27",16.42
"187","2007-09-28",16.559999
"188","2007-10-01",17.280001
"189","2007-10-02",17.120001
"190","2007-10-03",16.98
"191","2007-10-04",16.92
"192","2007-10-05",17.17
"193","2007-10-08",17
"194","2007-10-09",17.030001
"195","2007-10-10",16.85
"196","2007-10-11",16.639999
"197","2007-10-12",16.76
"198","2007-10-15",16.99
"199","2007-10-16",17.280001
"200","2007-10-17",17.379999
"201","2007-10-18",17.6
"202","2007-10-19",17.139999
"203","2007-10-22",17.450001
"204","2007-10-23",17.67
"205","2007-10-24",17.5
"206","2007-10-25",17.639999
"207","2007-10-26",17.959999
"208","2007-10-29",17.9
"209","2007-10-30",17.950001
"210","2007-10-31",19.190001
"211","2007-11-01",19.01
"212","2007-11-02",19.440001
"213","2007-11-05",19.709999
"214","2007-11-06",19.719999
"215","2007-11-07",19.01
"216","2007-11-08",19.43
"217","2007-11-09",19.27
"218","2007-11-12",19.25
"219","2007-11-13",20.209999
"220","2007-11-14",19.639999
"221","2007-11-15",19.450001
"222","2007-11-16",19.68
"223","2007-11-19",19.299999
"224","2007-11-20",19.65
"225","2007-11-21",20.200001
"226","2007-11-23",20.67
"227","2007-11-26",20.059999
"228","2007-11-27",20.700001
"229","2007-11-28",20.870001
"230","2007-11-29",20.48
"231","2007-11-30",20.629999
"232","2007-12-03",21.139999
"233","2007-12-04",21.24
"234","2007-12-05",21.75
"235","2007-12-06",22.02
"236","2007-12-07",22.23
"237","2007-12-10",21.67
"238","2007-12-11",20.719999
"239","2007-12-12",20.98
"240","2007-12-13",20.77
"241","2007-12-14",20.51
"242","2007-12-17",19.530001
"243","2007-12-18",19.75
"244","2007-12-19",20.360001
"245","2007-12-20",20
"246","2007-12-21",20.25
"247","2007-12-24",20.700001
"248","2007-12-26",21.299999
"249","2007-12-27",21.15
"250","2007-12-28",21.459999
"251","2007-12-31",22.08
"252","2008-01-02",21.860001
"253","2008-01-03",22.059999
"254","2008-01-04",21.26
"255","2008-01-07",20.67
"256","2008-01-08",20.629999
"257","2008-01-09",20.809999
"258","2008-01-10",21.209999
"259","2008-01-11",20.98
"260","2008-01-14",21.15
"261","2008-01-15",20.950001
"262","2008-01-16",21.370001
"263","2008-01-17",20.709999
"264","2008-01-18",20.690001
"265","2008-01-22",20.799999
"266","2008-01-23",20.219999
"267","2008-01-24",19.969999
"268","2008-01-25",19.719999
"269","2008-01-28",20.35
"270","2008-01-29",20.67
"271","2008-01-30",20.74
"272","2008-01-31",20.75
"273","2008-02-01",21.389999
"274","2008-02-04",21.77
"275","2008-02-05",21.32
"276","2008-02-06",21.379999
"277","2008-02-07",21
"278","2008-02-08",22
"279","2008-02-11",21.450001
"280","2008-02-12",21.459999
"281","2008-02-13",21.799999
"282","2008-02-14",21.77
"283","2008-02-15",21.49
"284","2008-02-19",21.440001
"285","2008-02-20",20.85
"286","2008-02-21",20.84
"287","2008-02-22",20.790001
"288","2008-02-25",21.120001
"289","2008-02-26",21.09
"290","2008-02-27",21.32
"291","2008-02-28",21.42
"292","2008-02-29",21.16
"293","2008-03-03",21.57
"294","2008-03-04",21.559999
"295","2008-03-05",21.65
"296","2008-03-06",21.26
"297","2008-03-07",21.24
"298","2008-03-10",21.24
"299","2008-03-11",22.32
"300","2008-03-12",21.889999
"301","2008-03-13",22.959999
"302","2008-03-14",22.4
"303","2008-03-17",22.110001
"304","2008-03-18",22.559999
"305","2008-03-19",21.77
"306","2008-03-20",22.389999
"307","2008-03-24",23.040001
"308","2008-03-25",23.450001
"309","2008-03-26",22.75
"310","2008-03-27",22.4
"311","2008-03-28",22.120001
"312","2008-03-31",22.450001
"313","2008-04-01",22.25
"314","2008-04-02",22.139999
"315","2008-04-03",21.940001
"316","2008-04-04",21.780001
"317","2008-04-07",21
"318","2008-04-08",21.49
"319","2008-04-09",21.27
"320","2008-04-10",21.969999
"321","2008-04-11",21.57
"322","2008-04-14",21.790001
"323","2008-04-15",22.190001
"324","2008-04-16",22.75
"325","2008-04-17",22.73
"326","2008-04-18",23.34
"327","2008-04-21",23.08
"328","2008-04-22",22.58
"329","2008-04-23",22.5
"330","2008-04-24",22.35
"331","2008-04-25",22.299999
"332","2008-04-28",22.780001
"333","2008-04-29",23.08
"334","2008-04-30",23.27
"335","2008-05-01",23.49
"336","2008-05-02",23.690001
"337","2008-05-05",22.52
"338","2008-05-06",22.24
"339","2008-05-07",22.34
"340","2008-05-08",22.34
"341","2008-05-09",21.959999
"342","2008-05-12",22.469999
"343","2008-05-13",22.35
"344","2008-05-14",22.43
"345","2008-05-15",22.84
"346","2008-05-16",22.9
"347","2008-05-19",23.57
"348","2008-05-20",23.299999
"349","2008-05-21",23.65
"350","2008-05-22",24.110001
"351","2008-05-23",23.9
"352","2008-05-27",24.620001
"353","2008-05-28",24.389999
"354","2008-05-29",24.450001
"355","2008-05-30",24.25
"356","2008-06-02",24.559999
"357","2008-06-03",23.969999
"358","2008-06-04",23.91
"359","2008-06-05",24.24
"360","2008-06-06",23.549999
"361","2008-06-09",23.540001
"362","2008-06-10",23.84
"363","2008-06-11",23.01
"364","2008-06-12",22.940001
"365","2008-06-13",23.57
"366","2008-06-16",23.799999
"367","2008-06-17",23.92
"368","2008-06-18",23.93
"369","2008-06-19",24.1
"370","2008-06-20",24.030001
"371","2008-06-23",23.85
"372","2008-06-24",24.1
"373","2008-06-25",24.23
"374","2008-06-26",23.65
"375","2008-06-27",23.74
"376","2008-06-30",23.73
"377","2008-07-01",23.790001
"378","2008-07-02",23.389999
"379","2008-07-03",23.549999
"380","2008-07-07",23.780001
"381","2008-07-08",23.540001
"382","2008-07-09",23.719999
"383","2008-07-10",23
"384","2008-07-11",22.43
"385","2008-07-14",22.870001
"386","2008-07-15",22.940001
"387","2008-07-16",23.370001
"388","2008-07-17",23
"389","2008-07-18",23.030001
"390","2008-07-21",23
"391","2008-07-22",22.85
"392","2008-07-23",22.57
"393","2008-07-24",22.24
"394","2008-07-25",22.65
"395","2008-07-28",22.370001
"396","2008-07-29",22.66
"397","2008-07-30",22.549999
"398","2008-07-31",21.870001
"399","2008-08-01",21.059999
"400","2008-08-04",20.530001
"401","2008-08-05",21.219999
"402","2008-08-06",21.879999
"403","2008-08-07",21.209999
"404","2008-08-08",21.610001
"405","2008-08-11",21.700001
"406","2008-08-12",22.049999
"407","2008-08-13",21.889999
"408","2008-08-14",21.93
"409","2008-08-15",22.059999
"410","2008-08-18",21.93
"411","2008-08-19",21.860001
"412","2008-08-20",21.83
"413","2008-08-21",22.4
"414","2008-08-22",22.450001
"415","2008-08-25",22.459999
"416","2008-08-26",22.200001
"417","2008-08-27",21.639999
"418","2008-08-28",21.530001
"419","2008-08-29",21.309999
"420","2008-09-02",21.440001
"421","2008-09-03",21.690001
"422","2008-09-04",21.709999
"423","2008-09-05",21.33
"424","2008-09-08",21.68
"425","2008-09-09",21.35
"426","2008-09-10",21.469999
"427","2008-09-11",20.9
"428","2008-09-12",21
"429","2008-09-15",20.5
"430","2008-09-16",20.440001
"431","2008-09-17",18.799999
"432","2008-09-18",17.709999
"433","2008-09-19",18.700001
"434","2008-09-22",17.76
"435","2008-09-23",18.66
"436","2008-09-24",19.26
"437","2008-09-25",19.6
"438","2008-09-26",19.76
"439","2008-09-29",18.559999
"440","2008-09-30",18.42
"441","2008-10-01",18.85
"442","2008-10-02",19.5
"443","2008-10-03",19.440001
"444","2008-10-06",18.950001
"445","2008-10-07",19.110001
"446","2008-10-08",18.709999
"447","2008-10-09",18.74
"448","2008-10-10",18.370001
"449","2008-10-13",19.309999
"450","2008-10-14",19.73
"451","2008-10-15",18.48
"452","2008-10-16",18.99
"453","2008-10-17",18.809999
"454","2008-10-20",19.25
"455","2008-10-21",19.280001
"456","2008-10-22",18.440001
"457","2008-10-23",19.15
"458","2008-10-24",18.799999
"459","2008-10-27",18
"460","2008-10-28",18.700001
"461","2008-10-29",18.5
"462","2008-10-30",19
"463","2008-10-31",18.68
"464","2008-11-03",18.700001
"465","2008-11-04",18.74
"466","2008-11-05",18.27
"467","2008-11-06",17.99
"468","2008-11-07",18.620001
"469","2008-11-10",18.790001
"470","2008-11-11",18.24
"471","2008-11-12",16.969999
"472","2008-11-13",17.5
"473","2008-11-14",17.02
"474","2008-11-17",16.58
"475","2008-11-18",16.389999
"476","2008-11-19",15.82
"477","2008-11-20",15.6
"478","2008-11-21",15.81
"479","2008-11-24",15.23
"480","2008-11-25",15.77
"481","2008-11-26",16.07
"482","2008-11-28",15.6
"483","2008-12-01",15.15
"484","2008-12-02",15.86
"485","2008-12-03",16.299999
"486","2008-12-04",16.4
"487","2008-12-05",16.629999
"488","2008-12-08",17.32
"489","2008-12-09",16.82
"490","2008-12-10",16.4
"491","2008-12-11",16.07
"492","2008-12-12",16.08
"493","2008-12-15",15.28
"494","2008-12-16",16.360001
"495","2008-12-17",16.34
"496","2008-12-18",15.9
"497","2008-12-19",15.92
"498","2008-12-22",15.39
"499","2008-12-23",15.58
"500","2008-12-24",15.23
"501","2008-12-26",15.16
"502","2008-12-29",15.53
"503","2008-12-30",16.110001
"504","2008-12-31",16.5
"505","2009-01-02",16.690001
"506","2009-01-05",16.290001
"507","2009-01-06",15.97
"508","2009-01-07",15.85
"509","2009-01-08",15.77
"510","2009-01-09",15.8
"511","2009-01-12",15.63
"512","2009-01-13",15.79
"513","2009-01-14",15.51
"514","2009-01-15",15.18
"515","2009-01-16",15.7
"516","2009-01-20",15.7
"517","2009-01-21",15.8
"518","2009-01-22",15.2
"519","2009-01-23",15.12
"520","2009-01-26",15.51
"521","2009-01-27",15.25
"522","2009-01-28",15.77
"523","2009-01-29",15.2
"524","2009-01-30",15.45
"525","2009-02-02",15.3
"526","2009-02-03",15.67
"527","2009-02-04",16.07
"528","2009-02-05",16.110001
"529","2009-02-06",16.41
"530","2009-02-09",16.549999
"531","2009-02-10",16.01
"532","2009-02-11",15.81
"533","2009-02-12",15.39
"534","2009-02-13",15.37
"535","2009-02-17",14.96
"536","2009-02-18",15.2
"537","2009-02-19",15.37
"538","2009-02-20",15.38
"539","2009-02-23",14.22
"540","2009-02-24",14.03
"541","2009-02-25",14.12
"542","2009-02-26",14.37
"543","2009-02-27",14.41
"544","2009-03-02",13.75
"545","2009-03-03",14.12
"546","2009-03-04",14.42
"547","2009-03-05",13.66
"548","2009-03-06",13.69
"549","2009-03-09",13.46
"550","2009-03-10",13.82
"551","2009-03-11",13.94
"552","2009-03-12",14.22
"553","2009-03-13",14.3
"554","2009-03-16",13.66
"555","2009-03-17",13.92
"556","2009-03-18",14.47
"557","2009-03-19",14.3
"558","2009-03-20",14.46
"559","2009-03-23",14.47
"560","2009-03-24",14.03
"561","2009-03-25",14.7
"562","2009-03-26",15.22
"563","2009-03-27",14.93
"564","2009-03-30",14.78
"565","2009-03-31",15.12
"566","2009-04-01",14.86
"567","2009-04-02",15.24
"568","2009-04-03",15.19
"569","2009-04-06",15.34
"570","2009-04-07",15.01
"571","2009-04-08",14.8
"572","2009-04-09",15.38
"573","2009-04-13",15.16
"574","2009-04-14",15.2
"575","2009-04-15",15.29
"576","2009-04-16",15.41
"577","2009-04-17",15.3
"578","2009-04-20",15.05
"579","2009-04-21",15.54
"580","2009-04-22",15.92
"581","2009-04-23",16.379999
"582","2009-04-24",16.549999
"583","2009-04-27",16.33
"584","2009-04-28",16.65
"585","2009-04-29",16.549999
"586","2009-04-30",16.25
"587","2009-05-01",16.459999
"588","2009-05-04",16.709999
"589","2009-05-05",16.35
"590","2009-05-06",16.790001
"591","2009-05-07",16.5
"592","2009-05-08",16.889999
"593","2009-05-11",16.67
"594","2009-05-12",16.57
"595","2009-05-13",16.57
"596","2009-05-14",16.799999
"597","2009-05-15",16.950001
"598","2009-05-18",16.709999
"599","2009-05-19",17.040001
"600","2009-05-20",17.360001
"601","2009-05-21",16.799999
"602","2009-05-22",16.75
"603","2009-05-26",17.129999
"604","2009-05-27",16.719999
"605","2009-05-28",16.719999
"606","2009-05-29",17
"607","2009-06-01",17.41
"608","2009-06-02",17.09
"609","2009-06-03",16.42
"610","2009-06-04",17.559999
"611","2009-06-05",17.77
"612","2009-06-08",17.83
"613","2009-06-09",17.559999
"614","2009-06-10",17.59
"615","2009-06-11",17.889999
"616","2009-06-12",18
"617","2009-06-15",16.799999
"618","2009-06-16",16.65
"619","2009-06-17",16.5
"620","2009-06-18",16.290001
"621","2009-06-19",16.450001
"622","2009-06-22",16.049999
"623","2009-06-23",16.35
"624","2009-06-24",16.870001
"625","2009-06-25",16.98
"626","2009-06-26",17.120001
"627","2009-06-29",17.08
"628","2009-06-30",17.09
"629","2009-07-01",17.389999
"630","2009-07-02",17.57
"631","2009-07-06",17.15
"632","2009-07-07",17
"633","2009-07-08",16.9
"634","2009-07-09",17.01
"635","2009-07-10",16.99
"636","2009-07-13",17.1
"637","2009-07-14",17
"638","2009-07-15",17.08
"639","2009-07-16",17.92
"640","2009-07-17",17.83
"641","2009-07-20",18.5
"642","2009-07-21",18.290001
"643","2009-07-22",18.440001
"644","2009-07-23",17.959999
"645","2009-07-24",18.049999
"646","2009-07-27",18.18
"647","2009-07-28",18.889999
"648","2009-07-29",18.6
"649","2009-07-30",18.52
"650","2009-07-31",18.860001
"651","2009-08-03",18.559999
"652","2009-08-04",17.809999
"653","2009-08-05",17.32
"654","2009-08-06",17.379999
"655","2009-08-07",17.57
"656","2009-08-10",17.35
"657","2009-08-11",17.209999
"658","2009-08-12",17.790001
"659","2009-08-13",18.200001
"660","2009-08-14",18.209999
"661","2009-08-17",17.889999
"662","2009-08-18",17.93
"663","2009-08-19",17.959999
"664","2009-08-20",17.98
"665","2009-08-21",18.18
"666","2009-08-24",18.5
"667","2009-08-25",18.6
"668","2009-08-26",18.42
"669","2009-08-27",18.379999
"670","2009-08-28",18.450001
"671","2009-08-31",19.209999
"672","2009-09-01",19.24
"673","2009-09-02",19.25
"674","2009-09-03",19.469999
"675","2009-09-04",19.83
"676","2009-09-08",19.6
"677","2009-09-09",19.75
"678","2009-09-10",19.219999
"679","2009-09-11",19.200001
"680","2009-09-14",18.82
"681","2009-09-15",18.809999
"682","2009-09-16",19.34
"683","2009-09-17",18.91
"684","2009-09-18",18.799999
"685","2009-09-21",18.940001
"686","2009-09-22",19.110001
"687","2009-09-23",19.299999
"688","2009-09-24",19.25
"689","2009-09-25",19.690001
"690","2009-09-28",19.24
"691","2009-09-29",18.92
"692","2009-09-30",18.82
"693","2009-10-01",18.629999
"694","2009-10-02",18.51
"695","2009-10-05",19.440001
"696","2009-10-06",19.629999
"697","2009-10-07",19.49
"698","2009-10-08",19.469999
"699","2009-10-09",19.690001
"700","2009-10-12",19.77
"701","2009-10-13",20.02
"702","2009-10-14",20.18
"703","2009-10-15",19.92
"704","2009-10-16",19.629999
"705","2009-10-19",19.889999
"706","2009-10-20",19.85
"707","2009-10-21",19.879999
"708","2009-10-22",20.08
"709","2009-10-23",19.92
"710","2009-10-26",19.5
"711","2009-10-27",19.77
"712","2009-10-28",19.01
"713","2009-10-29",19.209999
"714","2009-10-30",18.85
"715","2009-11-02",18.700001
"716","2009-11-03",18.58
"717","2009-11-04",19.16
"718","2009-11-05",18.950001
"719","2009-11-06",19.1
"720","2009-11-09",19.200001
"721","2009-11-10",18.889999
"722","2009-11-11",18.65
"723","2009-11-12",18.280001
"724","2009-11-13",18.24
"725","2009-11-16",18.540001
"726","2009-11-17",18.5
"727","2009-11-18",18.51
"728","2009-11-19",18.43
"729","2009-11-20",18.4
"730","2009-11-23",18.23
"731","2009-11-24",18.27
"732","2009-11-25",18.719999
"733","2009-11-27",18.49
"734","2009-11-30",18.450001
"735","2009-12-01",18.879999
"736","2009-12-02",18.889999
"737","2009-12-03",19.110001
"738","2009-12-04",19.110001
"739","2009-12-07",19.290001
"740","2009-12-08",19.309999
"741","2009-12-09",19.32
"742","2009-12-10",19.26
"743","2009-12-11",19.33
"744","2009-12-14",19.469999
"745","2009-12-15",19.43
"746","2009-12-16",19.280001
"747","2009-12-17",19.200001
"748","2009-12-18",19.139999
"749","2009-12-21",19.5
"750","2009-12-22",19.49
"751","2009-12-23",19.450001
"752","2009-12-24",19.66
"753","2009-12-28",20.129999
"754","2009-12-29",20.200001
"755","2009-12-30",20.459999
"756","2009-12-31",20.370001
"757","2010-01-04",20.540001
"758","2010-01-05",20.41
"759","2010-01-06",20.530001
"760","2010-01-07",20.209999
"761","2010-01-08",20.360001
"762","2010-01-11",20.17
"763","2010-01-12",20.23
"764","2010-01-13",20.639999
"765","2010-01-14",20.639999
"766","2010-01-15",20.41
"767","2010-01-19",21.790001
"768","2010-01-20",21.360001
"769","2010-01-21",20.790001
"770","2010-01-22",20.59
"771","2010-01-25",20.75
"772","2010-01-26",20.52
"773","2010-01-27",20.52
"774","2010-01-28",21.030001
"775","2010-01-29",20.74
"776","2010-02-01",20.870001
"777","2010-02-02",21.040001
"778","2010-02-03",21.1
"779","2010-02-04",20.93
"780","2010-02-05",20.77
"781","2010-02-08",21.26
"782","2010-02-09",21.23
"783","2010-02-10",21.02
"784","2010-02-11",22.08
"785","2010-02-12",21.969999
"786","2010-02-16",22.33
"787","2010-02-17",22.27
"788","2010-02-18",22.33
"789","2010-02-19",22.26
"790","2010-02-22",22.52
"791","2010-02-23",22.610001
"792","2010-02-24",23.030001
"793","2010-02-25",23.719999
"794","2010-02-26",23.629999
"795","2010-03-01",23.799999
"796","2010-03-02",24.129999
"797","2010-03-03",21.76
"798","2010-03-04",22.190001
"799","2010-03-05",22.23
"800","2010-03-08",22.4
"801","2010-03-09",21.790001
"802","2010-03-10",22.1
"803","2010-03-11",22.690001
"804","2010-03-12",22.73
"805","2010-03-15",22.459999
"806","2010-03-16",22.73
"807","2010-03-17",22.110001
"808","2010-03-18",22.01
"809","2010-03-19",21.610001
"810","2010-03-22",21.700001
"811","2010-03-23",22.02
"812","2010-03-24",21.879999
"813","2010-03-25",21.91
"814","2010-03-26",21.940001
"815","2010-03-29",22.26
"816","2010-03-30",22.389999
"817","2010-03-31",22.59
"818","2010-04-01",22.870001
"819","2010-04-05",22.469999
"820","2010-04-06",22.35
"821","2010-04-07",22.049999
"822","2010-04-08",21.559999
"823","2010-04-09",21.59
"824","2010-04-12",21.58
"825","2010-04-13",21.360001
"826","2010-04-14",21.110001
"827","2010-04-15",21.01
"828","2010-04-16",20.639999
"829","2010-04-19",20.629999
"830","2010-04-20",20.6
"831","2010-04-21",20.6
"832","2010-04-22",20.549999
"833","2010-04-23",20.82
"834","2010-04-26",20.450001
"835","2010-04-27",20.26
"836","2010-04-28",19.870001
"837","2010-04-29",19.690001
"838","2010-04-30",19.639999
"839","2010-05-03",19.65
"840","2010-05-04",18.35
"841","2010-05-05",17.99
"842","2010-05-06",17.76
"843","2010-05-07",17.33
"844","2010-05-10",18.74
"845","2010-05-11",18.200001
"846","2010-05-12",18.030001
"847","2010-05-13",18.049999
"848","2010-05-14",17.629999
"849","2010-05-17",17.99
"850","2010-05-18",17.91
"851","2010-05-19",17.809999
"852","2010-05-20",17.129999
"853","2010-05-21",17.110001
"854","2010-05-24",17.469999
"855","2010-05-25",17.85
"856","2010-05-26",17.76
"857","2010-05-27",18.129999
"858","2010-05-28",17.82
"859","2010-06-01",17.18
"860","2010-06-02",17.42
"861","2010-06-03",17.389999
"862","2010-06-04",16.99
"863","2010-06-07",16.4
"864","2010-06-08",16.530001
"865","2010-06-09",16.73
"866","2010-06-10",16.629999
"867","2010-06-11",16.799999
"868","2010-06-14",16.84
"869","2010-06-15",17.219999
"870","2010-06-16",17
"871","2010-06-17",16.860001
"872","2010-06-18",16.85
"873","2010-06-21",16.969999
"874","2010-06-22",17
"875","2010-06-23",17.139999
"876","2010-06-24",16.690001
"877","2010-06-25",16.629999
"878","2010-06-28",16.27
"879","2010-06-29",15.67
"880","2010-06-30",15.26
"881","2010-07-01",15.23
"882","2010-07-02",15.17
"883","2010-07-06",15.26
"884","2010-07-07",15.57
"885","2010-07-08",15.85
"886","2010-07-09",15.79
"887","2010-07-12",15.81
"888","2010-07-13",16.309999
"889","2010-07-14",16.190001
"890","2010-07-15",15.87
"891","2010-07-16",15.53
"892","2010-07-19",15.56
"893","2010-07-20",15.66
"894","2010-07-21",15.73
"895","2010-07-22",16.24
"896","2010-07-23",16.549999
"897","2010-07-26",16.42
"898","2010-07-27",16.43
"899","2010-07-28",16.360001
"900","2010-07-29",16.389999
"901","2010-07-30",16.549999
"902","2010-08-02",17.049999
"903","2010-08-03",17.17
"904","2010-08-04",17.23
"905","2010-08-05",17.65
"906","2010-08-06",17.690001
"907","2010-08-09",17.75
"908","2010-08-10",17.74
"909","2010-08-11",17.01
"910","2010-08-12",17.120001
"911","2010-08-13",17.09
"912","2010-08-16",17.629999
"913","2010-08-17",17.620001
"914","2010-08-18",17.620001
"915","2010-08-19",17.280001
"916","2010-08-20",17.18
"917","2010-08-23",16.809999
"918","2010-08-24",16.33
"919","2010-08-25",16.18
"920","2010-08-26",16.16
"921","2010-08-27",16.25
"922","2010-08-30",16.530001
"923","2010-08-31",16.51
"924","2010-09-01",16.700001
"925","2010-09-02",17.08
"926","2010-09-03",17.129999
"927","2010-09-07",17.200001
"928","2010-09-08",17.23
"929","2010-09-09",17.440001
"930","2010-09-10",17.42
"931","2010-09-13",17.709999
"932","2010-09-14",17.620001
"933","2010-09-15",17.68
"934","2010-09-16",17.129999
"935","2010-09-17",17.059999
"936","2010-09-20",17.309999
"937","2010-09-21",17.639999
"938","2010-09-22",17.6
"939","2010-09-23",17.52
"940","2010-09-24",17.66
"941","2010-09-27",18.18
"942","2010-09-28",18.379999
"943","2010-09-29",18.290001
"944","2010-09-30",18.26
"945","2010-10-01",18.379999
"946","2010-10-04",18.309999
"947","2010-10-05",18.92
"948","2010-10-06",18.99
"949","2010-10-07",18.93
"950","2010-10-08",18.93
"951","2010-10-11",18.459999
"952","2010-10-12",18.34
"953","2010-10-13",18.299999
"954","2010-10-14",19.129999
"955","2010-10-15",19.09
"956","2010-10-18",19.190001
"957","2010-10-19",19.110001
"958","2010-10-20",19.309999
"959","2010-10-21",19.799999
"960","2010-10-22",19.959999
"961","2010-10-25",20.25
"962","2010-10-26",20.17
"963","2010-10-27",20.09
"964","2010-10-28",20.24
"965","2010-10-29",20.32
"966","2010-11-01",20.01
"967","2010-11-02",20.299999
"968","2010-11-03",20.18
"969","2010-11-04",20.17
"970","2010-11-05",20.129999
"971","2010-11-08",20.440001
"972","2010-11-09",20.35
"973","2010-11-10",20.65
"974","2010-11-11",20.6
"975","2010-11-12",20.370001
