"","date","PDSB"
"985","2019-08-28",5.55
"986","2019-08-29",5.77
"987","2019-08-30",5.51
"988","2019-09-03",5.65
"989","2019-09-04",5.47
"990","2019-09-05",5.63
"991","2019-09-06",5.5
"992","2019-09-09",5.27
"993","2019-09-10",5.39
"994","2019-09-11",5.32
"995","2019-09-12",5.1
"996","2019-09-13",5.08
"997","2019-09-16",5.1
"998","2019-09-17",5.05
"999","2019-09-18",5.38
"1000","2019-09-19",5.71
"1001","2019-09-20",5.89
"1002","2019-09-23",5.51
"1003","2019-09-24",5.26
"1004","2019-09-25",4.45
"1005","2019-09-26",3.433
"1006","2019-09-27",3.484
"1007","2019-09-30",3.377
"1008","2019-10-01",3.18
"1009","2019-10-02",3
"1010","2019-10-03",3.94
"1011","2019-10-04",3.95
"1012","2019-10-07",4.07
"1013","2019-10-08",3.91
"1014","2019-10-09",3.77
"1015","2019-10-10",3.675
"1016","2019-10-11",3.725
"1017","2019-10-14",3.29
"1018","2019-10-15",3.44
"1019","2019-10-16",3.47
"1020","2019-10-17",3.27
"1021","2019-10-18",2.89
"1022","2019-10-21",2.8
"1023","2019-10-22",3.1
"1024","2019-10-23",3.26
"1025","2019-10-24",3.68
"1026","2019-10-25",3.33
"1027","2019-10-28",3.4
"1028","2019-10-29",3.26
"1029","2019-10-30",3.17
"1030","2019-10-31",3.02
"1031","2019-11-01",3.09
"1032","2019-11-04",3.071
"1033","2019-11-05",3
"1034","2019-11-06",2.92
"1035","2019-11-07",2.91
"1036","2019-11-08",2.92
"1037","2019-11-11",2.77
"1038","2019-11-12",2.51
"1039","2019-11-13",2.46
"1040","2019-11-14",2.426
"1041","2019-11-15",2.118
"1042","2019-11-18",2.21
"1043","2019-11-19",2.34
"1044","2019-11-20",2.22
"1045","2019-11-21",2.17
"1046","2019-11-22",2.12
"1047","2019-11-25",2.28
"1048","2019-11-26",2.08
"1049","2019-11-27",2.27
"1050","2019-11-29",2.34
"1051","2019-12-02",2.641
"1052","2019-12-03",2.72
"1053","2019-12-04",2.58
"1054","2019-12-05",2.5
"1055","2019-12-06",2.82
"1056","2019-12-09",2.88
"1057","2019-12-10",2.78
"1058","2019-12-11",2.74
"1059","2019-12-12",2.61
"1060","2019-12-13",2.75
"1061","2019-12-16",2.38
"1062","2019-12-17",2.49
"1063","2019-12-18",2.12
"1064","2019-12-19",2.19
"1065","2019-12-20",2.26
"1066","2019-12-23",2.21
"1067","2019-12-24",2.33
"1068","2019-12-26",2.23
"1069","2019-12-27",2.97
"1070","2019-12-30",2.68
"1071","2019-12-31",2.65
"1072","2020-01-02",2.575
"1073","2020-01-03",2.53
"1074","2020-01-06",2.695
"1075","2020-01-07",2.93
"1076","2020-01-08",3.04
"1077","2020-01-09",2.91
"1078","2020-01-10",2.6
"1079","2020-01-13",2.551
"1080","2020-01-14",2.6
"1081","2020-01-15",2.44
"1082","2020-01-16",2.5
"1083","2020-01-17",2.54
"1084","2020-01-21",2.36
"1085","2020-01-22",2.64
"1086","2020-01-23",3.03
"1087","2020-01-24",2.77
"1088","2020-01-27",2.85
"1089","2020-01-28",2.61
"1090","2020-01-29",2.553
"1091","2020-01-30",2.62
"1092","2020-01-31",2.47
"1093","2020-02-03",2.47
"1094","2020-02-04",2.52
"1095","2020-02-05",2.31
"1096","2020-02-06",2.64
"1097","2020-02-07",2.28
"1098","2020-02-10",2.03
"1099","2020-02-11",1.78
"1100","2020-02-12",1.32
"1101","2020-02-13",1.36
"1102","2020-02-14",1.35
"1103","2020-02-18",1.355
"1104","2020-02-19",1.37
"1105","2020-02-20",1.37
"1106","2020-02-21",1.31
"1107","2020-02-24",1.3
"1108","2020-02-25",1.3
"1109","2020-02-26",1.28
"1110","2020-02-27",1.26
"1111","2020-02-28",1.18
"1112","2020-03-02",1.21
"1113","2020-03-03",1.29
"1114","2020-03-04",1.3
"1115","2020-03-05",1.28
"1116","2020-03-06",1.2
"1117","2020-03-09",1.03
"1118","2020-03-10",0.96
"1119","2020-03-11",0.92
"1120","2020-03-12",0.925
"1121","2020-03-13",0.89
"1122","2020-03-16",0.858
"1123","2020-03-17",0.78
"1124","2020-03-18",0.7
"1125","2020-03-19",0.74
"1126","2020-03-20",0.67
"1127","2020-03-23",0.7
"1128","2020-03-24",0.675
"1129","2020-03-25",0.7
"1130","2020-03-26",0.733
"1131","2020-03-27",0.74
"1132","2020-03-30",0.75
"1133","2020-03-31",0.729
"1134","2020-04-01",0.675
"1135","2020-04-02",0.649
"1136","2020-04-03",0.672
"1137","2020-04-06",0.72
"1138","2020-04-07",0.729
"1139","2020-04-08",0.72
"1140","2020-04-09",0.72
"1141","2020-04-13",0.75
"1142","2020-04-14",0.836
"1143","2020-04-15",0.83
"1144","2020-04-16",1.1
"1145","2020-04-17",0.995
"1146","2020-04-20",0.95
"1147","2020-04-21",0.937
"1148","2020-04-22",0.91
"1149","2020-04-23",0.945
"1150","2020-04-24",0.95
"1151","2020-04-27",0.948
"1152","2020-04-28",0.97
"1153","2020-04-29",0.95
"1154","2020-04-30",0.95
"1155","2020-05-01",0.91
"1156","2020-05-04",0.88
"1157","2020-05-05",0.858
"1158","2020-05-06",0.828
"1159","2020-05-07",0.87
"1160","2020-05-08",0.862
"1161","2020-05-11",0.944
"1162","2020-05-12",0.908
"1163","2020-05-13",0.873
"1164","2020-05-14",0.887
"1165","2020-05-15",0.88
"1166","2020-05-18",0.892
"1167","2020-05-19",0.93
"1168","2020-05-20",1.04
"1169","2020-05-21",1.22
"1170","2020-05-22",1.18
"1171","2020-05-26",1.17
"1172","2020-05-27",1.215
"1173","2020-05-28",1.25
"1174","2020-05-29",1.31
"1175","2020-06-01",1.22
"1176","2020-06-02",1.29
"1177","2020-06-03",1.38
"1178","2020-06-04",1.4
"1179","2020-06-05",1.34
"1180","2020-06-08",1.49
"1181","2020-06-09",1.54
"1182","2020-06-10",1.43
"1183","2020-06-11",1.19
"1184","2020-06-12",1.265
"1185","2020-06-15",1.3
"1186","2020-06-16",1.38
"1187","2020-06-17",1.44
"1188","2020-06-18",1.43
"1189","2020-06-19",1.45
"1190","2020-06-22",1.38
"1191","2020-06-23",1.45
"1192","2020-06-24",1.35
"1193","2020-06-25",1.38
"1194","2020-06-26",1.62
"1195","2020-06-29",2.6
"1196","2020-06-30",2.01
"1197","2020-07-01",1.72
"1198","2020-07-02",1.67
"1199","2020-07-06",1.71
"1200","2020-07-07",2.05
"1201","2020-07-08",1.9
"1202","2020-07-09",1.99
"1203","2020-07-10",2.02
"1204","2020-07-13",1.87
"1205","2020-07-14",2.04
"1206","2020-07-15",2.72
"1207","2020-07-16",2.5
"1208","2020-07-17",3.01
"1209","2020-07-20",4.19
"1210","2020-07-21",3.62
"1211","2020-07-22",3.8
"1212","2020-07-23",3.81
"1213","2020-07-24",3.58
"1214","2020-07-27",3.89
"1215","2020-07-28",3.67
"1216","2020-07-29",3.59
"1217","2020-07-30",3.85
"1218","2020-07-31",3.66
"1219","2020-08-03",4.3
"1220","2020-08-04",4.67
"1221","2020-08-05",4.35
"1222","2020-08-06",3.86
"1223","2020-08-07",3.925
"1224","2020-08-10",3.92
"1225","2020-08-11",3
"1226","2020-08-12",2.94
"1227","2020-08-13",2.94
"1228","2020-08-14",2.79
"1229","2020-08-17",2.82
"1230","2020-08-18",2.96
"1231","2020-08-19",2.95
"1232","2020-08-20",2.92
"1233","2020-08-21",2.95
"1234","2020-08-24",2.77
"1235","2020-08-25",2.74
"1236","2020-08-26",2.73
"1237","2020-08-27",2.37
"1238","2020-08-28",2.43
"1239","2020-08-31",2.43
"1240","2020-09-01",2.34
"1241","2020-09-02",2.21
"1242","2020-09-03",2.09
"1243","2020-09-04",2.3
"1244","2020-09-08",2.16
"1245","2020-09-09",2.18
"1246","2020-09-10",2.17
"1247","2020-09-11",2.16
"1248","2020-09-14",2.32
"1249","2020-09-15",2.51
"1250","2020-09-16",2.55
"1251","2020-09-17",2.55
"1252","2020-09-18",2.83
"1253","2020-09-21",2.74
"1254","2020-09-22",2.67
"1255","2020-09-23",2.38
"1256","2020-09-24",2.24
"1257","2020-09-25",2.34
"1258","2020-09-28",2.36
"1259","2020-09-29",2.33
"1260","2020-09-30",2.33
"1261","2020-10-01",2.24
"1262","2020-10-02",2.19
"1263","2020-10-05",2.25
"1264","2020-10-06",2.4
"1265","2020-10-07",2.39
"1266","2020-10-08",2.32
"1267","2020-10-09",2.33
"1268","2020-10-12",2.28
"1269","2020-10-13",2.47
"1270","2020-10-14",2.35
"1271","2020-10-15",2.36
"1272","2020-10-16",2.37
"1273","2020-10-19",2.28
"1274","2020-10-20",2.18
"1275","2020-10-21",2.06
"1276","2020-10-22",2.22
"1277","2020-10-23",2.23
"1278","2020-10-26",2.11
"1279","2020-10-27",2.08
"1280","2020-10-28",1.91
"1281","2020-10-29",2.14
"1282","2020-10-30",1.99
"1283","2020-11-02",2.07
"1284","2020-11-03",2.09
"1285","2020-11-04",2.47
"1286","2020-11-05",2.31
"1287","2020-11-06",2.38
"1288","2020-11-09",2.04
"1289","2020-11-10",2.11
"1290","2020-11-11",2.23
"1291","2020-11-12",2.1
"1292","2020-11-13",2.05
"1293","2020-11-16",2.07
"1294","2020-11-17",2.12
"1295","2020-11-18",2.04
"1296","2020-11-19",2
"1297","2020-11-20",1.98
"1298","2020-11-23",1.95
"1299","2020-11-24",1.94
"1300","2020-11-25",1.96
"1301","2020-11-27",2.12
