"","date","NOW"
"70","2012-10-08",36.529999
"71","2012-10-09",36
"72","2012-10-10",34.779999
"73","2012-10-11",34.5
"74","2012-10-12",33.32
"75","2012-10-15",34.509998
"76","2012-10-16",34.310001
"77","2012-10-17",34.77
"78","2012-10-18",34.790001
"79","2012-10-19",34.349998
"80","2012-10-22",33.439999
"81","2012-10-23",34.560001
"82","2012-10-24",35.650002
"83","2012-10-25",31.389999
"84","2012-10-26",31.889999
"85","2012-10-31",30.65
"86","2012-11-01",31.040001
"87","2012-11-02",32.139999
"88","2012-11-05",32.279999
"89","2012-11-06",32.950001
"90","2012-11-07",31.25
"91","2012-11-08",30.9
"92","2012-11-09",30.07
"93","2012-11-12",29.66
"94","2012-11-13",29.48
"95","2012-11-14",28.709999
"96","2012-11-15",31.790001
"97","2012-11-16",30.35
"98","2012-11-19",31.059999
"99","2012-11-20",31.67
"100","2012-11-21",31.18
"101","2012-11-23",30.77
"102","2012-11-26",30.5
"103","2012-11-27",30.299999
"104","2012-11-28",31.209999
"105","2012-11-29",32.299999
"106","2012-11-30",32.630001
"107","2012-12-03",32.040001
"108","2012-12-04",30.190001
"109","2012-12-05",29.41
"110","2012-12-06",29.469999
"111","2012-12-07",29.299999
"112","2012-12-10",29.450001
"113","2012-12-11",29.83
"114","2012-12-12",30.629999
"115","2012-12-13",30.33
"116","2012-12-14",30.540001
"117","2012-12-17",31.1
"118","2012-12-18",32.630001
"119","2012-12-19",32.43
"120","2012-12-20",32.830002
"121","2012-12-21",32.490002
"122","2012-12-24",31.66
"123","2012-12-26",29.950001
"124","2012-12-27",29.52
"125","2012-12-28",29.049999
"126","2012-12-31",30.030001
"127","2013-01-02",30.200001
"128","2013-01-03",29.690001
"129","2013-01-04",29.02
"130","2013-01-07",27.360001
"131","2013-01-08",26.200001
"132","2013-01-09",26.370001
"133","2013-01-10",26.459999
"134","2013-01-11",27.459999
"135","2013-01-14",26.07
"136","2013-01-15",27.219999
"137","2013-01-16",27.34
"138","2013-01-17",27.6
"139","2013-01-18",27.4
"140","2013-01-22",27.620001
"141","2013-01-23",27.93
"142","2013-01-24",29.52
"143","2013-01-25",31.1
"144","2013-01-28",31.25
"145","2013-01-29",30.200001
"146","2013-01-30",28.969999
"147","2013-01-31",27.719999
"148","2013-02-01",28.07
"149","2013-02-04",28.959999
"150","2013-02-05",29.780001
"151","2013-02-06",29.719999
"152","2013-02-07",29.42
"153","2013-02-08",29.83
"154","2013-02-11",29.549999
"155","2013-02-12",29.25
"156","2013-02-13",29.780001
"157","2013-02-14",32.880001
"158","2013-02-15",33.860001
"159","2013-02-19",33.459999
"160","2013-02-20",32.959999
"161","2013-02-21",31.540001
"162","2013-02-22",33.48
"163","2013-02-25",32.169998
"164","2013-02-26",31.25
"165","2013-02-27",32.200001
"166","2013-02-28",32.470001
"167","2013-03-01",32.790001
"168","2013-03-04",33.68
"169","2013-03-05",36.57
"170","2013-03-06",36.950001
"171","2013-03-07",36.77
"172","2013-03-08",36.66
"173","2013-03-11",37
"174","2013-03-12",37.830002
"175","2013-03-13",37.610001
"176","2013-03-14",37.450001
"177","2013-03-15",37.099998
"178","2013-03-18",35.630001
"179","2013-03-19",34.459999
"180","2013-03-20",34.759998
"181","2013-03-21",36
"182","2013-03-22",36.27
"183","2013-03-25",36.049999
"184","2013-03-26",36.139999
"185","2013-03-27",36.209999
"186","2013-03-28",36.200001
"187","2013-04-01",35.23
"188","2013-04-02",35.709999
"189","2013-04-03",34.529999
"190","2013-04-04",35.049999
"191","2013-04-05",35.169998
"192","2013-04-08",35.549999
"193","2013-04-09",35.759998
"194","2013-04-10",35.849998
"195","2013-04-11",34.990002
"196","2013-04-12",35.189999
"197","2013-04-15",34.939999
"198","2013-04-16",36.349998
"199","2013-04-17",35.630001
"200","2013-04-18",36.07
"201","2013-04-19",36.290001
"202","2013-04-22",36.669998
"203","2013-04-23",37.330002
"204","2013-04-24",37.619999
"205","2013-04-25",43.389999
"206","2013-04-26",42.509998
"207","2013-04-29",42.09
"208","2013-04-30",40.959999
"209","2013-05-01",38.799999
"210","2013-05-02",39.139999
"211","2013-05-03",40.950001
"212","2013-05-06",40.400002
"213","2013-05-07",39.52
"214","2013-05-08",39.580002
"215","2013-05-09",38.849998
"216","2013-05-10",38.990002
"217","2013-05-13",39.470001
"218","2013-05-14",40.240002
"219","2013-05-15",40.529999
"220","2013-05-16",39.900002
"221","2013-05-17",40.389999
"222","2013-05-20",40.310001
"223","2013-05-21",40.040001
"224","2013-05-22",38.419998
"225","2013-05-23",37.650002
"226","2013-05-24",37.810001
"227","2013-05-28",37.310001
"228","2013-05-29",36.720001
"229","2013-05-30",36.77
"230","2013-05-31",36.759998
"231","2013-06-03",36.75
"232","2013-06-04",36.09
"233","2013-06-05",35.91
"234","2013-06-06",36.740002
"235","2013-06-07",39.16
"236","2013-06-10",39.650002
"237","2013-06-11",39.950001
"238","2013-06-12",38.369999
"239","2013-06-13",37.93
"240","2013-06-14",37.25
"241","2013-06-17",38.040001
"242","2013-06-18",37.669998
"243","2013-06-19",38.689999
"244","2013-06-20",38.330002
"245","2013-06-21",39.240002
"246","2013-06-24",39.43
"247","2013-06-25",39.599998
"248","2013-06-26",40.889999
"249","2013-06-27",40.93
"250","2013-06-28",40.389999
"251","2013-07-01",40.790001
"252","2013-07-02",41.209999
"253","2013-07-03",41.740002
"254","2013-07-05",43.310001
"255","2013-07-08",42.869999
"256","2013-07-09",43.290001
"257","2013-07-10",43.470001
"258","2013-07-11",44.43
"259","2013-07-12",45.459999
"260","2013-07-15",45.259998
"261","2013-07-16",43.990002
"262","2013-07-17",43.73
"263","2013-07-18",44.84
"264","2013-07-19",43.889999
"265","2013-07-22",43.830002
"266","2013-07-23",43.52
"267","2013-07-24",44.540001
"268","2013-07-25",45.380001
"269","2013-07-26",44.139999
"270","2013-07-29",43.75
"271","2013-07-30",43.209999
"272","2013-07-31",43.580002
"273","2013-08-01",46.400002
"274","2013-08-02",45.619999
"275","2013-08-05",44.009998
"276","2013-08-06",42.299999
"277","2013-08-07",41.639999
"278","2013-08-08",42.68
"279","2013-08-09",42.490002
"280","2013-08-12",42.060001
"281","2013-08-13",41.59
"282","2013-08-14",43.509998
"283","2013-08-15",43.610001
"284","2013-08-16",44.470001
"285","2013-08-19",43.880001
"286","2013-08-20",44.48
"287","2013-08-21",45.459999
"288","2013-08-22",45.560001
"289","2013-08-23",45.740002
"290","2013-08-26",47.349998
"291","2013-08-27",46.080002
"292","2013-08-28",46.43
"293","2013-08-29",47
"294","2013-08-30",46.880001
"295","2013-09-03",46.900002
"296","2013-09-04",47.200001
"297","2013-09-05",47.599998
"298","2013-09-06",46.950001
"299","2013-09-09",49.139999
"300","2013-09-10",49.880001
"301","2013-09-11",49.889999
"302","2013-09-12",49.450001
"303","2013-09-13",48.790001
"304","2013-09-16",48.75
"305","2013-09-17",49.34
"306","2013-09-18",51.220001
"307","2013-09-19",51.57
"308","2013-09-20",52.23
"309","2013-09-23",51.82
"310","2013-09-24",52.59
"311","2013-09-25",52.349998
"312","2013-09-26",52.389999
"313","2013-09-27",52.52
"314","2013-09-30",51.950001
"315","2013-10-01",51.490002
"316","2013-10-02",52.27
"317","2013-10-03",52.150002
"318","2013-10-04",54.43
"319","2013-10-07",53.25
"320","2013-10-08",48.91
"321","2013-10-09",48.080002
"322","2013-10-10",51.599998
"323","2013-10-11",51.59
"324","2013-10-14",51.900002
"325","2013-10-15",49.689999
"326","2013-10-16",51.849998
"327","2013-10-17",51.709999
"328","2013-10-18",51.830002
"329","2013-10-21",53.880001
"330","2013-10-22",54.080002
"331","2013-10-23",52.959999
"332","2013-10-24",58.369999
"333","2013-10-25",56.689999
"334","2013-10-28",54.84
"335","2013-10-29",54.049999
"336","2013-10-30",54.099998
"337","2013-10-31",54.610001
"338","2013-11-01",53.810001
"339","2013-11-04",54.16
"340","2013-11-05",55.360001
"341","2013-11-06",53.73
"342","2013-11-07",51.790001
"343","2013-11-08",51.860001
"344","2013-11-11",51.959999
"345","2013-11-12",52.349998
"346","2013-11-13",53.540001
"347","2013-11-14",52.619999
"348","2013-11-15",53.099998
"349","2013-11-18",51.66
"350","2013-11-19",51.849998
"351","2013-11-20",51.150002
"352","2013-11-21",52.84
"353","2013-11-22",55.419998
"354","2013-11-25",52.610001
"355","2013-11-26",54.5
"356","2013-11-27",53.759998
"357","2013-11-29",53.110001
"358","2013-12-02",52.34
"359","2013-12-03",51.98
"360","2013-12-04",53.200001
"361","2013-12-05",53.490002
"362","2013-12-06",52.709999
"363","2013-12-09",51.630001
"364","2013-12-10",50.860001
"365","2013-12-11",49.349998
"366","2013-12-12",49
"367","2013-12-13",50.529999
"368","2013-12-16",51.369999
"369","2013-12-17",51.43
"370","2013-12-18",51.009998
"371","2013-12-19",50.84
"372","2013-12-20",54.209999
"373","2013-12-23",55.240002
"374","2013-12-24",55.049999
"375","2013-12-26",55.07
"376","2013-12-27",55.5
"377","2013-12-30",55.509998
"378","2013-12-31",56.009998
"379","2014-01-02",55.689999
"380","2014-01-03",55.18
"381","2014-01-06",55.73
"382","2014-01-07",57.779999
"383","2014-01-08",57.889999
"384","2014-01-09",57.66
"385","2014-01-10",59.380001
"386","2014-01-13",57.09
"387","2014-01-14",57.630001
"388","2014-01-15",60.310001
"389","2014-01-16",61.889999
"390","2014-01-17",62.049999
"391","2014-01-21",60.799999
"392","2014-01-22",61.48
"393","2014-01-23",62.459999
"394","2014-01-24",58.560001
"395","2014-01-27",58
"396","2014-01-28",58.959999
"397","2014-01-29",57.599998
"398","2014-01-30",65.610001
"399","2014-01-31",63.43
"400","2014-02-03",62.959999
"401","2014-02-04",64.150002
"402","2014-02-05",63.529999
"403","2014-02-06",62.650002
"404","2014-02-07",66.290001
"405","2014-02-10",65.839996
"406","2014-02-11",66.129997
"407","2014-02-12",66.190002
"408","2014-02-13",67.650002
"409","2014-02-14",67.529999
"410","2014-02-18",67.519997
"411","2014-02-19",66.75
"412","2014-02-20",67.080002
"413","2014-02-21",69.279999
"414","2014-02-24",68.900002
"415","2014-02-25",68.760002
"416","2014-02-26",68.68
"417","2014-02-27",70.120003
"418","2014-02-28",68.059998
"419","2014-03-03",67.949997
"420","2014-03-04",70.809998
"421","2014-03-05",70.029999
"422","2014-03-06",68.57
"423","2014-03-07",67.139999
"424","2014-03-10",66.900002
"425","2014-03-11",66.940002
"426","2014-03-12",68.82
"427","2014-03-13",67.739998
"428","2014-03-14",66.18
"429","2014-03-17",66.989998
"430","2014-03-18",68.459999
"431","2014-03-19",67.440002
"432","2014-03-20",66.599998
"433","2014-03-21",62.560001
"434","2014-03-24",61.540001
"435","2014-03-25",59.209999
"436","2014-03-26",57.549999
"437","2014-03-27",59.009998
"438","2014-03-28",57.91
"439","2014-03-31",59.919998
"440","2014-04-01",62.529999
"441","2014-04-02",61.27
"442","2014-04-03",54.68
"443","2014-04-04",52.32
"444","2014-04-07",50.939999
"445","2014-04-08",50.860001
"446","2014-04-09",54.880001
"447","2014-04-10",50.630001
"448","2014-04-11",49.669998
"449","2014-04-14",49.650002
"450","2014-04-15",51.709999
"451","2014-04-16",53.290001
"452","2014-04-17",53.259998
"453","2014-04-21",53.150002
"454","2014-04-22",55.23
"455","2014-04-23",53.07
"456","2014-04-24",49.880001
"457","2014-04-25",47.23
"458","2014-04-28",46.419998
"459","2014-04-29",49.169998
"460","2014-04-30",49.720001
"461","2014-05-01",50.48
"462","2014-05-02",51.18
"463","2014-05-05",52.220001
"464","2014-05-06",49.490002
"465","2014-05-07",47.060001
"466","2014-05-08",46.740002
"467","2014-05-09",46.459999
"468","2014-05-12",48.509998
"469","2014-05-13",47.330002
"470","2014-05-14",47.57
"471","2014-05-15",47.82
"472","2014-05-16",47.389999
"473","2014-05-19",48.400002
"474","2014-05-20",48.490002
"475","2014-05-21",48.369999
"476","2014-05-22",50.439999
"477","2014-05-23",52.529999
"478","2014-05-27",54.299999
"479","2014-05-28",53.810001
"480","2014-05-29",54.389999
"481","2014-05-30",52.310001
"482","2014-06-02",50.259998
"483","2014-06-03",50.41
"484","2014-06-04",51.389999
"485","2014-06-05",53.889999
"486","2014-06-06",56.610001
"487","2014-06-09",55.939999
"488","2014-06-10",55.970001
"489","2014-06-11",57.799999
"490","2014-06-12",57.48
"491","2014-06-13",59.200001
"492","2014-06-16",59.959999
"493","2014-06-17",60
"494","2014-06-18",60.52
"495","2014-06-19",60.02
"496","2014-06-20",60.470001
"497","2014-06-23",61.23
"498","2014-06-24",61.09
"499","2014-06-25",61.93
"500","2014-06-26",61.630001
"501","2014-06-27",61.400002
"502","2014-06-30",61.959999
"503","2014-07-01",63.580002
"504","2014-07-02",62.119999
"505","2014-07-03",61.599998
"506","2014-07-07",59.93
"507","2014-07-08",55.880001
"508","2014-07-09",56.639999
"509","2014-07-10",57.5
"510","2014-07-11",57.02
"511","2014-07-14",57.549999
"512","2014-07-15",56.02
"513","2014-07-16",56.32
"514","2014-07-17",56.610001
"515","2014-07-18",57.52
"516","2014-07-21",58.880001
"517","2014-07-22",58.549999
"518","2014-07-23",58.23
"519","2014-07-24",59.43
"520","2014-07-25",59.73
"521","2014-07-28",58.330002
"522","2014-07-29",59.700001
"523","2014-07-30",62.639999
"524","2014-07-31",58.799999
"525","2014-08-01",56.669998
"526","2014-08-04",57.709999
"527","2014-08-05",56.630001
"528","2014-08-06",55.369999
"529","2014-08-07",55.360001
"530","2014-08-08",55
"531","2014-08-11",55.990002
"532","2014-08-12",54.610001
"533","2014-08-13",55.310001
"534","2014-08-14",54.889999
"535","2014-08-15",54.700001
"536","2014-08-18",56
"537","2014-08-19",57.709999
"538","2014-08-20",57.529999
"539","2014-08-21",56.900002
"540","2014-08-22",59.619999
"541","2014-08-25",58.82
"542","2014-08-26",59.73
"543","2014-08-27",60.080002
"544","2014-08-28",59.529999
"545","2014-08-29",61.130001
"546","2014-09-02",62.849998
"547","2014-09-03",62.740002
"548","2014-09-04",61.259998
"549","2014-09-05",62.470001
"550","2014-09-08",64.309998
"551","2014-09-09",62.23
"552","2014-09-10",62.48
"553","2014-09-11",63.360001
"554","2014-09-12",61.610001
"555","2014-09-15",58.98
"556","2014-09-16",59.91
"557","2014-09-17",61.009998
"558","2014-09-18",61.310001
"559","2014-09-19",62.34
"560","2014-09-22",60.599998
"561","2014-09-23",59.169998
"562","2014-09-24",60.07
"563","2014-09-25",58.400002
"564","2014-09-26",59.560001
"565","2014-09-29",59.790001
"566","2014-09-30",58.779999
"567","2014-10-01",57.299999
"568","2014-10-02",57.919998
"569","2014-10-03",60.290001
"570","2014-10-06",60.529999
"571","2014-10-07",57.82
"572","2014-10-08",59.360001
"573","2014-10-09",58.360001
"574","2014-10-10",56.470001
"575","2014-10-13",54.200001
"576","2014-10-14",56.029999
"577","2014-10-15",57.400002
"578","2014-10-16",57.25
"579","2014-10-17",60.380001
"580","2014-10-20",59.279999
"581","2014-10-21",60.48
"582","2014-10-22",58.07
"583","2014-10-23",64.540001
"584","2014-10-24",65.449997
"585","2014-10-27",64.089996
"586","2014-10-28",66.970001
"587","2014-10-29",65.029999
"588","2014-10-30",66.419998
"589","2014-10-31",67.93
"590","2014-11-03",66.209999
"591","2014-11-04",66.879997
"592","2014-11-05",65.550003
"593","2014-11-06",66.849998
"594","2014-11-07",67.790001
"595","2014-11-10",68.910004
"596","2014-11-11",68.150002
"597","2014-11-12",67.68
"598","2014-11-13",66.970001
"599","2014-11-14",67.510002
"600","2014-11-17",65.32
"601","2014-11-18",64.980003
"602","2014-11-19",63.720001
"603","2014-11-20",64.129997
"604","2014-11-21",63.98
"605","2014-11-24",63.970001
"606","2014-11-25",62.98
"607","2014-11-26",63.970001
"608","2014-11-28",63.959999
"609","2014-12-01",61.849998
"610","2014-12-02",61.73
"611","2014-12-03",61.830002
"612","2014-12-04",62.5
"613","2014-12-05",62.630001
"614","2014-12-08",61.689999
"615","2014-12-09",62.029999
"616","2014-12-10",61.259998
"617","2014-12-11",61.349998
"618","2014-12-12",61.25
"619","2014-12-15",63.439999
"620","2014-12-16",63.580002
"621","2014-12-17",65.690002
"622","2014-12-18",68.080002
"623","2014-12-19",69.099998
"624","2014-12-22",69.709999
"625","2014-12-23",69.57
"626","2014-12-24",69.690002
"627","2014-12-26",70.120003
"628","2014-12-29",68.860001
"629","2014-12-30",67.879997
"630","2014-12-31",67.849998
"631","2015-01-02",67.379997
"632","2015-01-05",67.150002
"633","2015-01-06",66.330002
"634","2015-01-07",67.089996
"635","2015-01-08",68.889999
"636","2015-01-09",67.110001
"637","2015-01-12",68.190002
"638","2015-01-13",67.269997
"639","2015-01-14",66.339996
"640","2015-01-15",63.630001
"641","2015-01-16",63.959999
"642","2015-01-20",64.830002
"643","2015-01-21",65.519997
"644","2015-01-22",66.139999
"645","2015-01-23",68.739998
"646","2015-01-26",68.010002
"647","2015-01-27",67.910004
"648","2015-01-28",68.910004
"649","2015-01-29",73.879997
"650","2015-01-30",72.900002
"651","2015-02-02",72.989998
"652","2015-02-03",72.650002
"653","2015-02-04",74.610001
"654","2015-02-05",74.220001
"655","2015-02-06",74.940002
"656","2015-02-09",72.879997
"657","2015-02-10",73.32
"658","2015-02-11",73.879997
"659","2015-02-12",75.949997
"660","2015-02-13",77.550003
"661","2015-02-17",76.879997
"662","2015-02-18",77.480003
"663","2015-02-19",78.160004
"664","2015-02-20",79.059998
"665","2015-02-23",78.669998
"666","2015-02-24",78.75
"667","2015-02-25",79.029999
"668","2015-02-26",79.529999
"669","2015-02-27",76.260002
"670","2015-03-02",76.440002
"671","2015-03-03",75.449997
"672","2015-03-04",73.599998
"673","2015-03-05",74.699997
"674","2015-03-06",74.059998
"675","2015-03-09",74.239998
"676","2015-03-10",73.589996
"677","2015-03-11",74.239998
"678","2015-03-12",76.660004
"679","2015-03-13",76.919998
"680","2015-03-16",78.650002
"681","2015-03-17",79.900002
"682","2015-03-18",80.050003
"683","2015-03-19",80.459999
"684","2015-03-20",79.379997
"685","2015-03-23",79.279999
"686","2015-03-24",79.25
"687","2015-03-25",76.199997
"688","2015-03-26",77.029999
"689","2015-03-27",78.470001
"690","2015-03-30",79.440002
"691","2015-03-31",78.779999
"692","2015-04-01",75.650002
"693","2015-04-02",76.120003
"694","2015-04-06",78.239998
"695","2015-04-07",78.470001
"696","2015-04-08",80.839996
"697","2015-04-09",81.739998
"698","2015-04-10",82.339996
"699","2015-04-13",80.730003
"700","2015-04-14",80.199997
"701","2015-04-15",80.75
"702","2015-04-16",82.839996
"703","2015-04-17",73.290001
"704","2015-04-20",74.639999
"705","2015-04-21",77.5
"706","2015-04-22",77.720001
"707","2015-04-23",76.879997
"708","2015-04-24",76.089996
"709","2015-04-27",74.760002
"710","2015-04-28",74.989998
"711","2015-04-29",77.470001
"712","2015-04-30",74.860001
"713","2015-05-01",73.75
"714","2015-05-04",73.610001
"715","2015-05-05",73.279999
"716","2015-05-06",73.300003
"717","2015-05-07",74.010002
"718","2015-05-08",73.910004
"719","2015-05-11",73.989998
"720","2015-05-12",74.260002
"721","2015-05-13",75.110001
"722","2015-05-14",76.050003
"723","2015-05-15",75.709999
"724","2015-05-18",77.260002
"725","2015-05-19",77.779999
"726","2015-05-20",77.449997
"727","2015-05-21",78.870003
"728","2015-05-22",78.760002
"729","2015-05-26",77.709999
"730","2015-05-27",78.389999
"731","2015-05-28",78.400002
"732","2015-05-29",76.610001
"733","2015-06-01",75.68
"734","2015-06-02",75.379997
"735","2015-06-03",76.610001
"736","2015-06-04",75.459999
"737","2015-06-05",76.889999
"738","2015-06-08",74.669998
"739","2015-06-09",75.660004
"740","2015-06-10",77.699997
"741","2015-06-11",77.730003
"742","2015-06-12",77.940002
"743","2015-06-15",77.639999
"744","2015-06-16",79.400002
"745","2015-06-17",79.919998
"746","2015-06-18",80.970001
"747","2015-06-19",80.379997
"748","2015-06-22",80.32
"749","2015-06-23",80.75
"750","2015-06-24",77.470001
"751","2015-06-25",78.919998
"752","2015-06-26",77.019997
"753","2015-06-29",73.769997
"754","2015-06-30",74.309998
"755","2015-07-01",73.900002
"756","2015-07-02",74.529999
"757","2015-07-06",73.699997
"758","2015-07-07",75.68
"759","2015-07-08",74.830002
"760","2015-07-09",76.18
"761","2015-07-10",76.739998
"762","2015-07-13",76.599998
"763","2015-07-14",77.410004
"764","2015-07-15",77.580002
"765","2015-07-16",78.919998
"766","2015-07-17",78.919998
"767","2015-07-20",78.839996
"768","2015-07-21",78.57
"769","2015-07-22",77.849998
"770","2015-07-23",78.019997
"771","2015-07-24",79.639999
"772","2015-07-27",76.339996
"773","2015-07-28",78.629997
"774","2015-07-29",77.980003
"775","2015-07-30",81.029999
"776","2015-07-31",80.5
"777","2015-08-03",79.150002
"778","2015-08-04",77.910004
"779","2015-08-05",78.410004
"780","2015-08-06",75.989998
"781","2015-08-07",76.949997
"782","2015-08-10",76.589996
"783","2015-08-11",76.669998
"784","2015-08-12",76.849998
"785","2015-08-13",75.699997
"786","2015-08-14",76.629997
"787","2015-08-17",77.25
"788","2015-08-18",75.889999
"789","2015-08-19",75.629997
"790","2015-08-20",70.309998
"791","2015-08-21",69.910004
"792","2015-08-24",68
"793","2015-08-25",68.669998
"794","2015-08-26",71.410004
"795","2015-08-27",72.360001
"796","2015-08-28",72.540001
"797","2015-08-31",70.959999
"798","2015-09-01",68.919998
"799","2015-09-02",69.949997
"800","2015-09-03",71.220001
"801","2015-09-04",69.790001
"802","2015-09-08",73.330002
"803","2015-09-09",72.019997
"804","2015-09-10",72.660004
"805","2015-09-11",73.599998
"806","2015-09-14",73.559998
"807","2015-09-15",74.260002
"808","2015-09-16",73.940002
"809","2015-09-17",74.610001
"810","2015-09-18",74.360001
"811","2015-09-21",74.410004
"812","2015-09-22",73.059998
"813","2015-09-23",72.989998
"814","2015-09-24",72.120003
"815","2015-09-25",72.860001
"816","2015-09-28",69.029999
"817","2015-09-29",68.940002
"818","2015-09-30",69.449997
"819","2015-10-01",71.580002
"820","2015-10-02",72.230003
"821","2015-10-05",76.470001
"822","2015-10-06",74.580002
"823","2015-10-07",74.970001
"824","2015-10-08",73.019997
"825","2015-10-09",74.419998
"826","2015-10-12",74.279999
"827","2015-10-13",74.160004
"828","2015-10-14",73.900002
"829","2015-10-15",75.639999
"830","2015-10-16",76.459999
"831","2015-10-19",75.790001
"832","2015-10-20",74.730003
"833","2015-10-21",73.019997
"834","2015-10-22",77.949997
"835","2015-10-23",78.889999
"836","2015-10-26",78.800003
"837","2015-10-27",80.169998
"838","2015-10-28",82.150002
"839","2015-10-29",81.559998
"840","2015-10-30",81.650002
"841","2015-11-02",82.019997
"842","2015-11-03",82.529999
"843","2015-11-04",83.839996
"844","2015-11-05",83.910004
"845","2015-11-06",85.239998
"846","2015-11-09",84.599998
"847","2015-11-10",84.150002
"848","2015-11-11",83.900002
"849","2015-11-12",84.5
"850","2015-11-13",82.879997
"851","2015-11-16",84.370003
"852","2015-11-17",84.910004
"853","2015-11-18",85.75
"854","2015-11-19",85.75
"855","2015-11-20",86.190002
"856","2015-11-23",86.459999
"857","2015-11-24",86.699997
"858","2015-11-25",86.889999
"859","2015-11-27",87.290001
"860","2015-11-30",87.010002
"861","2015-12-01",86.470001
"862","2015-12-02",87.529999
"863","2015-12-03",88.089996
"864","2015-12-04",89.989998
"865","2015-12-07",87.980003
"866","2015-12-08",87.720001
"867","2015-12-09",86.099998
"868","2015-12-10",86.940002
"869","2015-12-11",83.489998
"870","2015-12-14",83.57
"871","2015-12-15",85.599998
"872","2015-12-16",87.389999
"873","2015-12-17",87.269997
"874","2015-12-18",85.730003
"875","2015-12-21",87.019997
"876","2015-12-22",86.480003
"877","2015-12-23",86.889999
"878","2015-12-24",86.959999
"879","2015-12-28",86.889999
"880","2015-12-29",88.120003
"881","2015-12-30",87.379997
"882","2015-12-31",86.559998
"883","2016-01-04",84.07
"884","2016-01-05",84
"885","2016-01-06",81.419998
"886","2016-01-07",79.639999
"887","2016-01-08",78.120003
"888","2016-01-11",78.529999
"889","2016-01-12",80.989998
"890","2016-01-13",76.790001
"891","2016-01-14",78.209999
"892","2016-01-15",76.339996
"893","2016-01-19",74.32
"894","2016-01-20",74.309998
"895","2016-01-21",74.410004
"896","2016-01-22",76.669998
"897","2016-01-25",76.099998
"898","2016-01-26",77.959999
"899","2016-01-27",75.370003
"900","2016-01-28",63.57
"901","2016-01-29",62.209999
"902","2016-02-01",61.959999
"903","2016-02-02",57.25
"904","2016-02-03",59.299999
"905","2016-02-04",58.619999
"906","2016-02-05",52.310001
"907","2016-02-08",47.139999
"908","2016-02-09",48.52
"909","2016-02-10",49.990002
"910","2016-02-11",49.029999
"911","2016-02-12",50.080002
"912","2016-02-16",52.040001
"913","2016-02-17",55.259998
"914","2016-02-18",54.259998
"915","2016-02-19",54.740002
"916","2016-02-22",54.689999
"917","2016-02-23",53.009998
"918","2016-02-24",52.549999
"919","2016-02-25",54.16
"920","2016-02-26",55.509998
"921","2016-02-29",54.990002
"922","2016-03-01",57.849998
"923","2016-03-02",57.66
"924","2016-03-03",58.360001
"925","2016-03-04",58.5
"926","2016-03-07",58.220001
"927","2016-03-08",60.34
"928","2016-03-09",60.490002
"929","2016-03-10",60.720001
"930","2016-03-11",63.349998
"931","2016-03-14",62.349998
"932","2016-03-15",61.650002
"933","2016-03-16",62.369999
"934","2016-03-17",60.799999
"935","2016-03-18",60.150002
"936","2016-03-21",61.049999
"937","2016-03-22",62.32
"938","2016-03-23",62.25
"939","2016-03-24",61.689999
"940","2016-03-28",60.34
"941","2016-03-29",61.139999
"942","2016-03-30",61.07
"943","2016-03-31",61.18
"944","2016-04-01",62.029999
"945","2016-04-04",64.279999
"946","2016-04-05",63.650002
"947","2016-04-06",63.84
"948","2016-04-07",64.019997
"949","2016-04-08",64.5
