"","date","ABM"
"293","2008-03-03",19.879999
"294","2008-03-04",21.66
"295","2008-03-05",21.6
"296","2008-03-06",20.84
"297","2008-03-07",20.65
"298","2008-03-10",20.389999
"299","2008-03-11",21.76
"300","2008-03-12",20.379999
"301","2008-03-13",20.84
"302","2008-03-14",20.09
"303","2008-03-17",19.74
"304","2008-03-18",20.77
"305","2008-03-19",20.620001
"306","2008-03-20",21.35
"307","2008-03-24",21.120001
"308","2008-03-25",21.030001
"309","2008-03-26",22.049999
"310","2008-03-27",22.360001
"311","2008-03-28",22.52
"312","2008-03-31",22.440001
"313","2008-04-01",23.01
"314","2008-04-02",22.75
"315","2008-04-03",22.969999
"316","2008-04-04",22.4
"317","2008-04-07",22.27
"318","2008-04-08",21.5
"319","2008-04-09",21.030001
"320","2008-04-10",21.110001
"321","2008-04-11",20.09
"322","2008-04-14",20.190001
"323","2008-04-15",20.65
"324","2008-04-16",21.15
"325","2008-04-17",20.389999
"326","2008-04-18",21.129999
"327","2008-04-21",20.48
"328","2008-04-22",20.129999
"329","2008-04-23",20.18
"330","2008-04-24",20.870001
"331","2008-04-25",21.129999
"332","2008-04-28",21.200001
"333","2008-04-29",20.959999
"334","2008-04-30",20.940001
"335","2008-05-01",21.450001
"336","2008-05-02",21.440001
"337","2008-05-05",20.809999
"338","2008-05-06",21.48
"339","2008-05-07",20.75
"340","2008-05-08",20.48
"341","2008-05-09",20.48
"342","2008-05-12",21.27
"343","2008-05-13",21.34
"344","2008-05-14",21.389999
"345","2008-05-15",21.52
"346","2008-05-16",21.48
"347","2008-05-19",21.030001
"348","2008-05-20",20.889999
"349","2008-05-21",20.65
"350","2008-05-22",20.76
"351","2008-05-23",20.370001
"352","2008-05-27",20.77
"353","2008-05-28",21.030001
"354","2008-05-29",21.639999
"355","2008-05-30",21.83
"356","2008-06-02",21.92
"357","2008-06-03",20.93
"358","2008-06-04",21.450001
"359","2008-06-05",23.040001
"360","2008-06-06",21.940001
"361","2008-06-09",21.85
"362","2008-06-10",22.24
"363","2008-06-11",22.07
"364","2008-06-12",22.74
"365","2008-06-13",23.530001
"366","2008-06-16",23.9
"367","2008-06-17",23.52
"368","2008-06-18",23.59
"369","2008-06-19",23.709999
"370","2008-06-20",23.59
"371","2008-06-23",23.610001
"372","2008-06-24",23.4
"373","2008-06-25",23.32
"374","2008-06-26",22.76
"375","2008-06-27",22.299999
"376","2008-06-30",22.25
"377","2008-07-01",22.26
"378","2008-07-02",21.35
"379","2008-07-03",21.27
"380","2008-07-07",21
"381","2008-07-08",22.299999
"382","2008-07-09",21.639999
"383","2008-07-10",22.440001
"384","2008-07-11",21.57
"385","2008-07-14",21.33
"386","2008-07-15",21.73
"387","2008-07-16",22.440001
"388","2008-07-17",22.639999
"389","2008-07-18",21.959999
"390","2008-07-21",22
"391","2008-07-22",22.950001
"392","2008-07-23",23.639999
"393","2008-07-24",23.48
"394","2008-07-25",23.6
"395","2008-07-28",23.5
"396","2008-07-29",24.02
"397","2008-07-30",24.139999
"398","2008-07-31",23.93
"399","2008-08-01",24.24
"400","2008-08-04",23.610001
"401","2008-08-05",24.43
"402","2008-08-06",24.42
"403","2008-08-07",24.290001
"404","2008-08-08",24.93
"405","2008-08-11",25.76
"406","2008-08-12",25.17
"407","2008-08-13",25.24
"408","2008-08-14",25.629999
"409","2008-08-15",25.58
"410","2008-08-18",25.639999
"411","2008-08-19",24.950001
"412","2008-08-20",25.01
"413","2008-08-21",24.66
"414","2008-08-22",26.049999
"415","2008-08-25",25.559999
"416","2008-08-26",25.700001
"417","2008-08-27",26
"418","2008-08-28",27.02
"419","2008-08-29",26.280001
"420","2008-09-02",26.17
"421","2008-09-03",27.389999
"422","2008-09-04",25.93
"423","2008-09-05",21.120001
"424","2008-09-08",21.15
"425","2008-09-09",20.690001
"426","2008-09-10",21.139999
"427","2008-09-11",21.5
"428","2008-09-12",21.75
"429","2008-09-15",21.5
"430","2008-09-16",21.24
"431","2008-09-17",20.57
"432","2008-09-18",21.92
"433","2008-09-19",22.35
"434","2008-09-22",22.07
"435","2008-09-23",22.07
"436","2008-09-24",21.190001
"437","2008-09-25",21.450001
"438","2008-09-26",21.370001
"439","2008-09-29",20.959999
"440","2008-09-30",21.84
"441","2008-10-01",21.49
"442","2008-10-02",20.76
"443","2008-10-03",20.58
"444","2008-10-06",19.57
"445","2008-10-07",18.15
"446","2008-10-08",16.5
"447","2008-10-09",14.48
"448","2008-10-10",14.35
"449","2008-10-13",15.05
"450","2008-10-14",15.33
"451","2008-10-15",13.89
"452","2008-10-16",15.34
"453","2008-10-17",14.64
"454","2008-10-20",15.13
"455","2008-10-21",15.2
"456","2008-10-22",15
"457","2008-10-23",14.61
"458","2008-10-24",14.11
"459","2008-10-27",13.28
"460","2008-10-28",14.3
"461","2008-10-29",14.55
"462","2008-10-30",15.19
"463","2008-10-31",16.33
"464","2008-11-03",16.68
"465","2008-11-04",16.5
"466","2008-11-05",15.58
"467","2008-11-06",15.16
"468","2008-11-07",15.77
"469","2008-11-10",15.45
"470","2008-11-11",14.99
"471","2008-11-12",14.09
"472","2008-11-13",15.69
"473","2008-11-14",14.5
"474","2008-11-17",14.59
"475","2008-11-18",14.33
"476","2008-11-19",13.8
"477","2008-11-20",13.42
"478","2008-11-21",14.43
"479","2008-11-24",15.73
"480","2008-11-25",15.91
"481","2008-11-26",16.75
"482","2008-11-28",16.870001
"483","2008-12-01",15.24
"484","2008-12-02",16.51
"485","2008-12-03",16.98
"486","2008-12-04",16.389999
"487","2008-12-05",18.110001
"488","2008-12-08",18.57
"489","2008-12-09",17.74
"490","2008-12-10",18.32
"491","2008-12-11",17.809999
"492","2008-12-12",17.719999
"493","2008-12-15",17.120001
"494","2008-12-16",18
"495","2008-12-17",17.889999
"496","2008-12-18",17.83
"497","2008-12-19",17.940001
"498","2008-12-22",17.85
"499","2008-12-23",18.040001
"500","2008-12-24",18.040001
"501","2008-12-26",18.120001
"502","2008-12-29",17.790001
"503","2008-12-30",18.25
"504","2008-12-31",19.049999
"505","2009-01-02",18.870001
"506","2009-01-05",18.879999
"507","2009-01-06",18.91
"508","2009-01-07",18.49
"509","2009-01-08",19.1
"510","2009-01-09",18.049999
"511","2009-01-12",17.9
"512","2009-01-13",18.01
"513","2009-01-14",17.08
"514","2009-01-15",17.969999
"515","2009-01-16",17.85
"516","2009-01-20",16.450001
"517","2009-01-21",17.059999
"518","2009-01-22",16.389999
"519","2009-01-23",16.299999
"520","2009-01-26",15.98
"521","2009-01-27",15.97
"522","2009-01-28",16.5
"523","2009-01-29",15.63
"524","2009-01-30",14.85
"525","2009-02-02",14.94
"526","2009-02-03",14.64
"527","2009-02-04",14.33
"528","2009-02-05",14.24
"529","2009-02-06",15.05
"530","2009-02-09",14.59
"531","2009-02-10",13.67
"532","2009-02-11",13.49
"533","2009-02-12",13.24
"534","2009-02-13",13.17
"535","2009-02-17",12.46
"536","2009-02-18",12.58
"537","2009-02-19",12.48
"538","2009-02-20",12.3
"539","2009-02-23",12.28
"540","2009-02-24",12.52
"541","2009-02-25",12.27
"542","2009-02-26",12.18
"543","2009-02-27",12.23
"544","2009-03-02",11.79
"545","2009-03-03",14.59
"546","2009-03-04",14.08
"547","2009-03-05",13.13
"548","2009-03-06",13.48
"549","2009-03-09",13.51
"550","2009-03-10",14.86
"551","2009-03-11",14.92
"552","2009-03-12",15.62
"553","2009-03-13",15.53
"554","2009-03-16",15.53
"555","2009-03-17",16.040001
"556","2009-03-18",16.15
"557","2009-03-19",16.34
"558","2009-03-20",16.09
"559","2009-03-23",17.219999
"560","2009-03-24",16.379999
"561","2009-03-25",16.799999
"562","2009-03-26",17.030001
"563","2009-03-27",16.370001
"564","2009-03-30",16.139999
"565","2009-03-31",16.4
"566","2009-04-01",15.75
"567","2009-04-02",16.27
"568","2009-04-03",16.809999
"569","2009-04-06",17.110001
"570","2009-04-07",16.559999
"571","2009-04-08",16.700001
"572","2009-04-09",17.42
"573","2009-04-13",17.370001
"574","2009-04-14",16.950001
"575","2009-04-15",17.34
"576","2009-04-16",17.59
"577","2009-04-17",17.870001
"578","2009-04-20",16.879999
"579","2009-04-21",17.219999
"580","2009-04-22",17.299999
"581","2009-04-23",16.93
"582","2009-04-24",17.450001
"583","2009-04-27",17.059999
"584","2009-04-28",17.219999
"585","2009-04-29",17.75
"586","2009-04-30",17.52
"587","2009-05-01",17.59
"588","2009-05-04",17.43
"589","2009-05-05",17.15
"590","2009-05-06",17.32
"591","2009-05-07",16.74
"592","2009-05-08",16.91
"593","2009-05-11",16.67
"594","2009-05-12",16.76
"595","2009-05-13",16.32
"596","2009-05-14",16.610001
"597","2009-05-15",16.42
"598","2009-05-18",16.48
"599","2009-05-19",16.09
"600","2009-05-20",16.01
"601","2009-05-21",16.040001
"602","2009-05-22",16.02
"603","2009-05-26",16.700001
"604","2009-05-27",16.24
"605","2009-05-28",16.059999
"606","2009-05-29",16.18
"607","2009-06-01",16.85
"608","2009-06-02",17.200001
"609","2009-06-03",17.290001
"610","2009-06-04",17.52
"611","2009-06-05",19.120001
"612","2009-06-08",19.120001
"613","2009-06-09",18.799999
"614","2009-06-10",18.73
"615","2009-06-11",18.530001
"616","2009-06-12",18.5
"617","2009-06-15",18.15
"618","2009-06-16",17.82
"619","2009-06-17",17.950001
"620","2009-06-18",17.790001
"621","2009-06-19",17.450001
"622","2009-06-22",16.99
"623","2009-06-23",16.83
"624","2009-06-24",17.200001
"625","2009-06-25",17.49
"626","2009-06-26",17.959999
"627","2009-06-29",18.139999
"628","2009-06-30",18.07
"629","2009-07-01",18.6
"630","2009-07-02",17.77
"631","2009-07-06",17.559999
"632","2009-07-07",17.27
"633","2009-07-08",17.120001
"634","2009-07-09",16.83
"635","2009-07-10",16.889999
"636","2009-07-13",17.24
"637","2009-07-14",17.66
"638","2009-07-15",18.43
"639","2009-07-16",18.74
"640","2009-07-17",18.91
"641","2009-07-20",19.040001
"642","2009-07-21",19.41
"643","2009-07-22",19.76
"644","2009-07-23",20.91
"645","2009-07-24",20.790001
"646","2009-07-27",20.51
"647","2009-07-28",20.629999
"648","2009-07-29",20.389999
"649","2009-07-30",20.950001
"650","2009-07-31",21.07
"651","2009-08-03",21.49
"652","2009-08-04",21.75
"653","2009-08-05",21.34
"654","2009-08-06",21.059999
"655","2009-08-07",22
"656","2009-08-10",22
"657","2009-08-11",21.59
"658","2009-08-12",21.969999
"659","2009-08-13",21.870001
"660","2009-08-14",21.370001
"661","2009-08-17",20.59
"662","2009-08-18",21.200001
"663","2009-08-19",21.700001
"664","2009-08-20",21.969999
"665","2009-08-21",22.98
"666","2009-08-24",22.790001
"667","2009-08-25",22.969999
"668","2009-08-26",22.889999
"669","2009-08-27",22.76
"670","2009-08-28",22.610001
"671","2009-08-31",22.43
"672","2009-09-01",22.26
"673","2009-09-02",21.969999
"674","2009-09-03",20.950001
"675","2009-09-04",20.110001
"676","2009-09-08",20.32
"677","2009-09-09",20.290001
"678","2009-09-10",20.41
"679","2009-09-11",20.51
"680","2009-09-14",20.610001
"681","2009-09-15",20.530001
"682","2009-09-16",20.969999
"683","2009-09-17",20.959999
"684","2009-09-18",21.379999
"685","2009-09-21",20.879999
"686","2009-09-22",20.709999
"687","2009-09-23",20.4
"688","2009-09-24",20.290001
"689","2009-09-25",20.26
"690","2009-09-28",21.110001
"691","2009-09-29",21.33
"692","2009-09-30",21.040001
"693","2009-10-01",20.200001
"694","2009-10-02",20.18
"695","2009-10-05",19.68
"696","2009-10-06",20.040001
"697","2009-10-07",19.99
"698","2009-10-08",20.280001
"699","2009-10-09",20.6
"700","2009-10-12",20.67
"701","2009-10-13",20.07
"702","2009-10-14",20.26
"703","2009-10-15",20.48
"704","2009-10-16",20.27
"705","2009-10-19",20.700001
"706","2009-10-20",20.389999
"707","2009-10-21",19.799999
"708","2009-10-22",19.790001
"709","2009-10-23",19.48
"710","2009-10-26",19.33
"711","2009-10-27",19.42
"712","2009-10-28",18.98
"713","2009-10-29",19.27
"714","2009-10-30",18.780001
"715","2009-11-02",18.57
"716","2009-11-03",18.77
"717","2009-11-04",18.35
"718","2009-11-05",18.860001
"719","2009-11-06",18.91
"720","2009-11-09",19.27
"721","2009-11-10",19.41
"722","2009-11-11",19.440001
"723","2009-11-12",19
"724","2009-11-13",19.379999
"725","2009-11-16",19.620001
"726","2009-11-17",19.780001
"727","2009-11-18",19.51
"728","2009-11-19",19.02
"729","2009-11-20",18.799999
"730","2009-11-23",19.34
"731","2009-11-24",19.18
"732","2009-11-25",19.09
"733","2009-11-27",18.530001
"734","2009-11-30",18.43
"735","2009-12-01",18.629999
"736","2009-12-02",19.209999
"737","2009-12-03",19.059999
"738","2009-12-04",19.719999
"739","2009-12-07",20.85
"740","2009-12-08",20
"741","2009-12-09",19.719999
"742","2009-12-10",19.82
"743","2009-12-11",19.879999
"744","2009-12-14",20.200001
"745","2009-12-15",20.09
"746","2009-12-16",19.98
"747","2009-12-17",18.950001
"748","2009-12-18",20.23
"749","2009-12-21",20.959999
"750","2009-12-22",20.809999
"751","2009-12-23",21
"752","2009-12-24",21.139999
"753","2009-12-28",21.370001
"754","2009-12-29",21.09
"755","2009-12-30",21
"756","2009-12-31",20.66
"757","2010-01-04",21.26
"758","2010-01-05",20.969999
"759","2010-01-06",20.969999
"760","2010-01-07",21.24
"761","2010-01-08",21.219999
"762","2010-01-11",21.17
"763","2010-01-12",20.940001
"764","2010-01-13",20.959999
"765","2010-01-14",20.870001
"766","2010-01-15",20.49
"767","2010-01-19",20.709999
"768","2010-01-20",20.200001
"769","2010-01-21",19.610001
"770","2010-01-22",19.51
"771","2010-01-25",19.52
"772","2010-01-26",19.41
"773","2010-01-27",19.66
"774","2010-01-28",19.51
"775","2010-01-29",19.42
"776","2010-02-01",19.6
"777","2010-02-02",19.51
"778","2010-02-03",19.549999
"779","2010-02-04",19.370001
"780","2010-02-05",19.65
"781","2010-02-08",19.25
"782","2010-02-09",19.360001
"783","2010-02-10",19.34
"784","2010-02-11",19.610001
"785","2010-02-12",19.790001
"786","2010-02-16",19.879999
"787","2010-02-17",19.92
"788","2010-02-18",20.370001
"789","2010-02-19",20.65
"790","2010-02-22",20.75
"791","2010-02-23",20.559999
"792","2010-02-24",20.75
"793","2010-02-25",20.76
"794","2010-02-26",20.48
"795","2010-03-01",21.16
"796","2010-03-02",19.700001
"797","2010-03-03",19.67
"798","2010-03-04",19.75
"799","2010-03-05",20.02
"800","2010-03-08",19.93
"801","2010-03-09",19.889999
"802","2010-03-10",19.93
"803","2010-03-11",19.950001
"804","2010-03-12",19.98
"805","2010-03-15",19.9
"806","2010-03-16",19.709999
"807","2010-03-17",20.09
"808","2010-03-18",20.209999
"809","2010-03-19",20.26
"810","2010-03-22",20.66
"811","2010-03-23",20.91
"812","2010-03-24",20.82
"813","2010-03-25",20.860001
"814","2010-03-26",20.92
"815","2010-03-29",20.75
"816","2010-03-30",20.959999
"817","2010-03-31",21.200001
"818","2010-04-01",20.98
"819","2010-04-05",20.99
"820","2010-04-06",20.860001
"821","2010-04-07",20.870001
"822","2010-04-08",20.68
"823","2010-04-09",20.809999
"824","2010-04-12",20.91
"825","2010-04-13",21.190001
"826","2010-04-14",21.389999
"827","2010-04-15",21.5
"828","2010-04-16",21.360001
"829","2010-04-19",21.450001
"830","2010-04-20",21.59
"831","2010-04-21",21.629999
"832","2010-04-22",21.76
"833","2010-04-23",21.780001
"834","2010-04-26",21.9
"835","2010-04-27",21.77
"836","2010-04-28",21.889999
"837","2010-04-29",22
"838","2010-04-30",21.49
"839","2010-05-03",22.030001
"840","2010-05-04",21.73
"841","2010-05-05",21.719999
"842","2010-05-06",21.18
"843","2010-05-07",20.6
"844","2010-05-10",21.57
"845","2010-05-11",21.879999
"846","2010-05-12",22.57
"847","2010-05-13",22.48
"848","2010-05-14",22.08
"849","2010-05-17",22.59
"850","2010-05-18",22.25
"851","2010-05-19",21.940001
"852","2010-05-20",20.690001
"853","2010-05-21",20.889999
"854","2010-05-24",20.59
"855","2010-05-25",20.110001
"856","2010-05-26",20.84
"857","2010-05-27",21.799999
"858","2010-05-28",21.469999
"859","2010-06-01",21.059999
"860","2010-06-02",21.809999
"861","2010-06-03",21.75
"862","2010-06-04",20.52
"863","2010-06-07",20.299999
"864","2010-06-08",20.200001
"865","2010-06-09",20.360001
"866","2010-06-10",20.790001
"867","2010-06-11",21.17
"868","2010-06-14",21.4
"869","2010-06-15",22.18
"870","2010-06-16",22.290001
"871","2010-06-17",22.43
"872","2010-06-18",22.709999
"873","2010-06-21",22.67
"874","2010-06-22",22.09
"875","2010-06-23",22.059999
"876","2010-06-24",21.950001
"877","2010-06-25",22.370001
"878","2010-06-28",22.200001
"879","2010-06-29",21.23
"880","2010-06-30",20.950001
"881","2010-07-01",20.76
"882","2010-07-02",20.709999
"883","2010-07-06",20.35
"884","2010-07-07",20.790001
"885","2010-07-08",21.52
"886","2010-07-09",21.57
"887","2010-07-12",21.360001
"888","2010-07-13",21.93
"889","2010-07-14",21.639999
"890","2010-07-15",21.209999
"891","2010-07-16",20.42
"892","2010-07-19",20.67
"893","2010-07-20",21.07
"894","2010-07-21",20.709999
"895","2010-07-22",21.02
"896","2010-07-23",21.290001
"897","2010-07-26",21.99
"898","2010-07-27",22.15
"899","2010-07-28",21.639999
"900","2010-07-29",21.99
"901","2010-07-30",21.700001
"902","2010-08-02",21.959999
"903","2010-08-03",21.709999
"904","2010-08-04",21.959999
"905","2010-08-05",21.74
"906","2010-08-06",21.24
"907","2010-08-09",21.66
"908","2010-08-10",21.18
"909","2010-08-11",20.16
"910","2010-08-12",20.309999
"911","2010-08-13",20.15
"912","2010-08-16",20.360001
"913","2010-08-17",20.75
"914","2010-08-18",20.780001
"915","2010-08-19",19.52
"916","2010-08-20",19.41
"917","2010-08-23",19.08
"918","2010-08-24",18.809999
"919","2010-08-25",19.379999
"920","2010-08-26",19.6
"921","2010-08-27",20.24
"922","2010-08-30",19.860001
"923","2010-08-31",19.610001
"924","2010-09-01",20.799999
"925","2010-09-02",21.09
"926","2010-09-03",21.379999
"927","2010-09-07",21.219999
"928","2010-09-08",21.49
"929","2010-09-09",21.549999
"930","2010-09-10",21.58
"931","2010-09-13",21.950001
"932","2010-09-14",21.870001
"933","2010-09-15",21.9
"934","2010-09-16",21.51
"935","2010-09-17",21.57
"936","2010-09-20",21.92
"937","2010-09-21",21.84
"938","2010-09-22",21.790001
"939","2010-09-23",21.459999
"940","2010-09-24",21.65
"941","2010-09-27",21.5
"942","2010-09-28",21.49
"943","2010-09-29",21.59
"944","2010-09-30",21.59
"945","2010-10-01",21.6
"946","2010-10-04",21.469999
"947","2010-10-05",21.940001
"948","2010-10-06",22.110001
"949","2010-10-07",22.030001
"950","2010-10-08",22.4
"951","2010-10-11",22.4
"952","2010-10-12",22.190001
"953","2010-10-13",22.59
"954","2010-10-14",22.6
"955","2010-10-15",22.08
"956","2010-10-18",22.549999
"957","2010-10-19",22.24
"958","2010-10-20",22.49
"959","2010-10-21",22.33
"960","2010-10-22",22.540001
"961","2010-10-25",22.77
"962","2010-10-26",22.700001
"963","2010-10-27",22.610001
"964","2010-10-28",22.559999
"965","2010-10-29",22.549999
"966","2010-11-01",22.450001
"967","2010-11-02",23.15
"968","2010-11-03",23.379999
"969","2010-11-04",23.870001
"970","2010-11-05",23.92
"971","2010-11-08",23.9
"972","2010-11-09",23.9
"973","2010-11-10",24.25
