"","date","PRTH"
"155","2017-07-19",10.07
"156","2017-07-20",10.07
"157","2017-07-21",10.07
"158","2017-07-24",10.07
"159","2017-07-25",10.07
"160","2017-07-26",10.07
"161","2017-07-27",10.07
"162","2017-07-28",10.07
"163","2017-07-31",10.04
"164","2017-08-01",10.05
"165","2017-08-02",10.05
"166","2017-08-03",10.05
"167","2017-08-04",10.06
"168","2017-08-07",10.06
"169","2017-08-08",10.06
"170","2017-08-09",10.06
"171","2017-08-10",10.06
"172","2017-08-11",10.05
"173","2017-08-14",10.05
"174","2017-08-15",10.05
"175","2017-08-16",10.05
"176","2017-08-17",10.05
"177","2017-08-18",10.08
"178","2017-08-21",10.08
"179","2017-08-22",10.08
"180","2017-08-23",10.08
"181","2017-08-24",10.08
"182","2017-08-25",10.12
"183","2017-08-28",10.12
"184","2017-08-29",10.12
"185","2017-08-30",10.12
"186","2017-08-31",10.12
"187","2017-09-01",10.12
"188","2017-09-05",10.12
"189","2017-09-06",10.12
"190","2017-09-07",10.12
"191","2017-09-08",10.12
"192","2017-09-11",10.12
"193","2017-09-12",10.12
"194","2017-09-13",10.12
"195","2017-09-14",10.12
"196","2017-09-15",10.12
"197","2017-09-18",10.15
"198","2017-09-19",10.15
"199","2017-09-20",10.15
"200","2017-09-21",10.2
"201","2017-09-22",10.2
"202","2017-09-25",10.2
"203","2017-09-26",10.2
"204","2017-09-27",10.2
"205","2017-09-28",10.2
"206","2017-09-29",10.2
"207","2017-10-02",10.2
"208","2017-10-03",10.2
"209","2017-10-04",10.2
"210","2017-10-05",10.2
"211","2017-10-06",10.2
"212","2017-10-09",10.2
"213","2017-10-10",10.2
"214","2017-10-11",10.2
"215","2017-10-12",10.2
"216","2017-10-13",10.2
"217","2017-10-16",10.2
"218","2017-10-17",10.18
"219","2017-10-18",10.18
"220","2017-10-19",10.18
"221","2017-10-20",10.18
"222","2017-10-23",10.2
"223","2017-10-24",10.2
"224","2017-10-25",10.18
"225","2017-10-26",10.11
"226","2017-10-27",10.14
"227","2017-10-30",10.14
"228","2017-10-31",10.14
"229","2017-11-01",10.14
"230","2017-11-02",10.14
"231","2017-11-03",10.15
"232","2017-11-06",10.15
"233","2017-11-07",10.15
"234","2017-11-08",10.15
"235","2017-11-09",10.15
"236","2017-11-10",10.15
"237","2017-11-13",10.15
"238","2017-11-14",10.15
"239","2017-11-15",10.15
"240","2017-11-16",10.15
"241","2017-11-17",10.15
"242","2017-11-20",10.15
"243","2017-11-21",10.15
"244","2017-11-22",10.19
"245","2017-11-24",10.21
"246","2017-11-27",10.21
"247","2017-11-28",10.21
"248","2017-11-29",10.15
"249","2017-11-30",10.15
"250","2017-12-01",10.149
"251","2017-12-04",10.12
"252","2017-12-05",10.18
"253","2017-12-06",10.17
"254","2017-12-07",10.18
"255","2017-12-08",10.15
"256","2017-12-11",10.12
"257","2017-12-12",10.12
"258","2017-12-13",10.13
"259","2017-12-14",10.13
"260","2017-12-15",10.19
"261","2017-12-18",10.16
"262","2017-12-19",10.3
"263","2017-12-20",10.3
"264","2017-12-21",10.3
"265","2017-12-22",10.3
"266","2017-12-26",10.29
"267","2017-12-27",10.29
"268","2017-12-28",10.18
"269","2017-12-29",10.19
"270","2018-01-02",10.19
"271","2018-01-03",10.19
"272","2018-01-04",10.215
"273","2018-01-05",10.2
"274","2018-01-08",10.2
"275","2018-01-09",10.2
"276","2018-01-10",10.2
"277","2018-01-11",10.2
"278","2018-01-12",10.2
"279","2018-01-16",10.2
"280","2018-01-17",10.2
"281","2018-01-18",10.2
"282","2018-01-19",10.16
"283","2018-01-22",10.16
"284","2018-01-23",10.13
"285","2018-01-24",10.24
"286","2018-01-25",10.2
"287","2018-01-26",10.2
"288","2018-01-29",10.24
"289","2018-01-30",10.21
"290","2018-01-31",10.24
"291","2018-02-01",10.24
"292","2018-02-02",10.25
"293","2018-02-05",10.25
"294","2018-02-06",10.25
"295","2018-02-07",10.25
"296","2018-02-08",10.25
"297","2018-02-09",10.25
"298","2018-02-12",10.25
"299","2018-02-13",10.27
"300","2018-02-14",10.23
"301","2018-02-15",10.2
"302","2018-02-16",10.2
"303","2018-02-20",10.2
"304","2018-02-21",10.23
"305","2018-02-22",10.23
"306","2018-02-23",10.28
"307","2018-02-26",10.28
"308","2018-02-27",10.3
"309","2018-02-28",10.35
"310","2018-03-01",10.35
"311","2018-03-02",10.42
"312","2018-03-05",10.42
"313","2018-03-06",10.45
"314","2018-03-07",10.43
"315","2018-03-08",10.42
"316","2018-03-09",10.42
"317","2018-03-12",10.42
"318","2018-03-13",10.42
"319","2018-03-14",10.41
"320","2018-03-15",10.4
"321","2018-03-16",10.38
"322","2018-03-19",10.49
"323","2018-03-20",10.5
"324","2018-03-21",10.5
"325","2018-03-22",10.38
"326","2018-03-23",10.38
"327","2018-03-26",10.38
"328","2018-03-27",10.36
"329","2018-03-28",10.36
"330","2018-03-29",10.44
"331","2018-04-02",10.44
"332","2018-04-03",10.44
"333","2018-04-04",10.4
"334","2018-04-05",10.4
"335","2018-04-06",10.4
"336","2018-04-09",10.4
"337","2018-04-10",10.41
"338","2018-04-11",10.41
"339","2018-04-12",10.41
"340","2018-04-13",10.35
"341","2018-04-16",10.35
"342","2018-04-17",10.35
"343","2018-04-18",10.37
"344","2018-04-19",10.37
"345","2018-04-20",10.36
"346","2018-04-23",10.36
"347","2018-04-24",10.36
"348","2018-04-25",10.35
"349","2018-04-26",10.4
"350","2018-04-27",10.4
"351","2018-04-30",10.35
"352","2018-05-01",10.35
"353","2018-05-02",10.35
"354","2018-05-03",10.35
"355","2018-05-04",10.35
"356","2018-05-07",10.4
"357","2018-05-08",10.4
"358","2018-05-09",10.4
"359","2018-05-10",10.4
"360","2018-05-11",10.4
"361","2018-05-14",10.36
"362","2018-05-15",10.36
"363","2018-05-16",10.36
"364","2018-05-17",10.45
"365","2018-05-18",10.46
"366","2018-05-21",10.52
"367","2018-05-22",10.495
"368","2018-05-23",10.39
"369","2018-05-24",10.5
"370","2018-05-25",10.48
"371","2018-05-29",10.48
"372","2018-05-30",10.49
"373","2018-05-31",10.5
"374","2018-06-01",10.45
"375","2018-06-04",10.45
"376","2018-06-05",10.5
"377","2018-06-06",10.55
"378","2018-06-07",10.525
"379","2018-06-08",10.525
"380","2018-06-11",10.5
"381","2018-06-12",10.5
"382","2018-06-13",10.5
"383","2018-06-14",10.5
"384","2018-06-15",10.52
"385","2018-06-18",10.52
"386","2018-06-19",10.6
"387","2018-06-20",10.55
"388","2018-06-21",10.55
"389","2018-06-22",10.55
"390","2018-06-25",10.59
"391","2018-06-26",10.59
"392","2018-06-27",10.5
"393","2018-06-28",10.5
"394","2018-06-29",10.5
"395","2018-07-02",10.52
"396","2018-07-03",10.55
"397","2018-07-05",10.55
"398","2018-07-06",10.58
"399","2018-07-09",10.6
"400","2018-07-10",10.6
"401","2018-07-11",10.6
"402","2018-07-12",10.63
"403","2018-07-13",10.66
"404","2018-07-16",10.46
"405","2018-07-17",10.59
"406","2018-07-18",10.74
"407","2018-07-19",10.8
"408","2018-07-20",10.99
"409","2018-07-23",10.8
"410","2018-07-24",11.1
"411","2018-07-25",10.933
"412","2018-07-26",11.1
"413","2018-07-27",10.929
"414","2018-07-30",10.936
"415","2018-07-31",10.99
"416","2018-08-01",11.2
"417","2018-08-02",11.18
"418","2018-08-03",11.182
"419","2018-08-06",11.16
"420","2018-08-07",10.925
"421","2018-08-08",11.05
"422","2018-08-09",10.95
"423","2018-08-10",10.97
"424","2018-08-13",10.92
"425","2018-08-14",10.99
"426","2018-08-15",10.99
"427","2018-08-16",10.99
"428","2018-08-17",10.99
"429","2018-08-20",10.889
"430","2018-08-21",10.97
"431","2018-08-22",10.811
"432","2018-08-23",10.9
"433","2018-08-24",10.9
"434","2018-08-27",10.73
"435","2018-08-28",10.73
"436","2018-08-29",10.89
"437","2018-08-30",10.66
"438","2018-08-31",10.6
"439","2018-09-04",10.59
"440","2018-09-05",10.55
"441","2018-09-06",10.518
"442","2018-09-07",10.59
"443","2018-09-10",10.443
"444","2018-09-11",10.61
"445","2018-09-12",10.55
"446","2018-09-13",10.7
"447","2018-09-14",10.6
"448","2018-09-17",10.6
"449","2018-09-18",10.5
"450","2018-09-19",10.498
"451","2018-09-20",10.45
"452","2018-09-21",10.35
"453","2018-09-24",10.3
"454","2018-09-25",10.249
"455","2018-09-26",10.115
"456","2018-09-27",10.24
"457","2018-09-28",9.71
"458","2018-10-01",10.04
"459","2018-10-02",10
"460","2018-10-03",10.4
"461","2018-10-04",10.49
"462","2018-10-05",10.49
"463","2018-10-08",10.5
"464","2018-10-09",10.5
"465","2018-10-10",10.3
"466","2018-10-11",10.39
"467","2018-10-12",10.49
"468","2018-10-15",10.5
"469","2018-10-16",10.5
"470","2018-10-17",10.48
"471","2018-10-18",10.2
"472","2018-10-19",10.11
"473","2018-10-22",10.841
"474","2018-10-23",10.6
"475","2018-10-24",10.5
"476","2018-10-25",10.3
"477","2018-10-26",10.25
"478","2018-10-29",10.25
"479","2018-10-30",10.02
"480","2018-10-31",10.15
"481","2018-11-01",10.22
"482","2018-11-02",10.22
"483","2018-11-05",10.01
"484","2018-11-06",10.01
"485","2018-11-07",10.07
"486","2018-11-08",10.12
"487","2018-11-09",10.12
"488","2018-11-12",10
"489","2018-11-13",10.01
"490","2018-11-14",10.01
"491","2018-11-15",9.4
"492","2018-11-16",9.131
"493","2018-11-19",8.71
"494","2018-11-20",8.71
"495","2018-11-21",8.67
"496","2018-11-23",8.47
"497","2018-11-26",8.66
"498","2018-11-27",8.74
"499","2018-11-28",8.74
"500","2018-11-29",8
"501","2018-11-30",8.34
"502","2018-12-03",8.57
"503","2018-12-04",8.57
"504","2018-12-06",7.4
"505","2018-12-07",7.557
"506","2018-12-10",7.557
"507","2018-12-11",6.9
"508","2018-12-12",7.145
"509","2018-12-13",6.95
"510","2018-12-14",6.75
"511","2018-12-17",6.85
"512","2018-12-18",6.5
"513","2018-12-19",7
"514","2018-12-20",6.99
"515","2018-12-21",7
"516","2018-12-24",6
"517","2018-12-26",6.25
"518","2018-12-27",6.4
"519","2018-12-28",7.471
"520","2018-12-31",8
"521","2019-01-02",7.22
"522","2019-01-03",7.5
"523","2019-01-04",7.3
"524","2019-01-07",7.04
"525","2019-01-08",7.25
"526","2019-01-09",6.5
"527","2019-01-10",6.853
"528","2019-01-11",6.853
"529","2019-01-14",6.76
"530","2019-01-15",6.581
"531","2019-01-16",6.985
"532","2019-01-17",6.82
"533","2019-01-18",6.51
"534","2019-01-22",6.6
"535","2019-01-23",6.031
"536","2019-01-24",6.2
"537","2019-01-25",6.1
"538","2019-01-28",6.035
"539","2019-01-29",6.09
"540","2019-01-30",6.05
"541","2019-01-31",6.25
"542","2019-02-01",6.25
"543","2019-02-04",6.35
"544","2019-02-05",6.25
"545","2019-02-06",6.469
"546","2019-02-07",6.469
"547","2019-02-08",6.246
"548","2019-02-11",6.25
"549","2019-02-12",6.5
"550","2019-02-13",6.5
"551","2019-02-14",6.481
"552","2019-02-15",6.481
"553","2019-02-19",6.1
"554","2019-02-20",6.26
"555","2019-02-21",6.1
"556","2019-02-22",6.4
"557","2019-02-25",6.5
"558","2019-02-26",6.47
"559","2019-02-27",6.47
"560","2019-02-28",6.4
"561","2019-03-01",6.4
"562","2019-03-04",6.41
"563","2019-03-05",6.41
"564","2019-03-06",6.41
"565","2019-03-07",6.25
"566","2019-03-08",6.26
"567","2019-03-11",7.89
"568","2019-03-12",7.65
"569","2019-03-13",7.3
"570","2019-03-14",7.5
"571","2019-03-15",7.55
"572","2019-03-18",6.97
"573","2019-03-19",6.87
"574","2019-03-20",6.91
"575","2019-03-21",6.66
"576","2019-03-22",6.78
"577","2019-03-25",7.35
"578","2019-03-26",6.92
"579","2019-03-27",6.92
"580","2019-03-28",6.64
"581","2019-03-29",6.63
"582","2019-04-01",6.5
"583","2019-04-02",5.817
"584","2019-04-03",6.25
"585","2019-04-04",6.25
"586","2019-04-05",6.25
"587","2019-04-08",6.25
"588","2019-04-09",6.25
"589","2019-04-10",6.164
"590","2019-04-11",6.231
"591","2019-04-12",6.33
"592","2019-04-15",6.005
"593","2019-04-16",6.005
"594","2019-04-17",6.005
"595","2019-04-18",6
"596","2019-04-22",5.78
"597","2019-04-23",5.93
"598","2019-04-24",5.79
"599","2019-04-25",5.925
"600","2019-04-26",6
"601","2019-04-29",6
"602","2019-04-30",6
"603","2019-05-01",6
"604","2019-05-02",6
"605","2019-05-03",6
"606","2019-05-06",6.9
"607","2019-05-07",6.765
"608","2019-05-08",6.08
"609","2019-05-09",6.02
"610","2019-05-10",6.2
"611","2019-05-13",6
"612","2019-05-14",5.99
"613","2019-05-15",5.94
"614","2019-05-16",6
"615","2019-05-17",6
"616","2019-05-20",6.025
"617","2019-05-21",5.9
"618","2019-05-22",5.77
"619","2019-05-23",6
"620","2019-05-24",6.22
"621","2019-05-28",5.8
"622","2019-05-29",5.8
"623","2019-05-30",6
"624","2019-05-31",6
"625","2019-06-03",5.94
"626","2019-06-04",5.91
"627","2019-06-05",5.98
"628","2019-06-06",5.96
"629","2019-06-07",5.94
"630","2019-06-10",6.08
"631","2019-06-11",6.06
"632","2019-06-12",7.35
"633","2019-06-13",7.21
"634","2019-06-14",7.6
"635","2019-06-17",8.19
"636","2019-06-18",8.52
"637","2019-06-19",7.94
"638","2019-06-20",8.06
"639","2019-06-21",7.05
"640","2019-06-24",7.02
"641","2019-06-25",6.78
"642","2019-06-26",7.92
"643","2019-06-27",7.92
"644","2019-06-28",7.85
"645","2019-07-01",7.6
"646","2019-07-02",7.45
"647","2019-07-03",7.45
"648","2019-07-05",7.33
"649","2019-07-08",7.73
"650","2019-07-09",7.85
"651","2019-07-10",7.88
"652","2019-07-11",7.94
"653","2019-07-12",7.86
"654","2019-07-15",7.69
"655","2019-07-16",7.88
"656","2019-07-17",7.66
"657","2019-07-18",7.7
"658","2019-07-19",7.5
"659","2019-07-22",7.83
"660","2019-07-23",7.6
"661","2019-07-24",7.71
"662","2019-07-25",7.58
"663","2019-07-26",7.55
"664","2019-07-29",7.5
"665","2019-07-30",7.55
"666","2019-07-31",7.76
"667","2019-08-01",7.65
"668","2019-08-02",7.56
"669","2019-08-05",7.02
"670","2019-08-06",6.45
"671","2019-08-07",6.08
"672","2019-08-08",5.92
"673","2019-08-09",5.75
"674","2019-08-12",5.54
"675","2019-08-13",5.65
"676","2019-08-14",5.84
"677","2019-08-15",6.25
"678","2019-08-16",6.07
"679","2019-08-19",5.99
"680","2019-08-20",5.74
"681","2019-08-21",5.6
"682","2019-08-22",5.46
"683","2019-08-23",5.34
"684","2019-08-26",5.26
"685","2019-08-27",5.21
"686","2019-08-28",5.25
"687","2019-08-29",5.71
"688","2019-08-30",5.68
"689","2019-09-03",5.37
"690","2019-09-04",5.77
"691","2019-09-05",5.96
"692","2019-09-06",5.91
"693","2019-09-09",6.05
"694","2019-09-10",5.95
"695","2019-09-11",5.91
"696","2019-09-12",6.04
"697","2019-09-13",6
"698","2019-09-16",5.87
"699","2019-09-17",5.99
"700","2019-09-18",5.93
"701","2019-09-19",5.91
"702","2019-09-20",5.72
"703","2019-09-23",5.78
"704","2019-09-24",5.29
"705","2019-09-25",5.27
"706","2019-09-26",5.17
"707","2019-09-27",4.93
"708","2019-09-30",4.82
"709","2019-10-01",4.55
"710","2019-10-02",4.38
"711","2019-10-03",4.47
"712","2019-10-04",4.49
"713","2019-10-07",4.56
"714","2019-10-08",4.3
"715","2019-10-09",4.48
"716","2019-10-10",4.34
"717","2019-10-11",4.6
"718","2019-10-14",4.4
"719","2019-10-15",4.49
"720","2019-10-16",4.68
"721","2019-10-17",4.39
"722","2019-10-18",4.3
"723","2019-10-21",4.35
"724","2019-10-22",3.85
"725","2019-10-23",3.85
"726","2019-10-24",3.62
"727","2019-10-25",3.49
"728","2019-10-28",3.5
"729","2019-10-29",3.47
"730","2019-10-30",3.5
"731","2019-10-31",3.46
"732","2019-11-01",3.4
"733","2019-11-04",3.35
"734","2019-11-05",3.31
"735","2019-11-06",3.2
"736","2019-11-07",3.25
"737","2019-11-08",3.41
"738","2019-11-11",3.27
"739","2019-11-12",3.24
"740","2019-11-13",3.23
"741","2019-11-14",3.05
"742","2019-11-15",3.34
"743","2019-11-18",3.33
"744","2019-11-19",3.36
"745","2019-11-20",3.4
"746","2019-11-21",3.41
"747","2019-11-22",3.38
"748","2019-11-25",3.45
"749","2019-11-26",3.41
"750","2019-11-27",3.45
"751","2019-11-29",3.41
"752","2019-12-02",3.16
"753","2019-12-03",3.2
"754","2019-12-04",3.02
"755","2019-12-05",3.1
"756","2019-12-06",3.05
"757","2019-12-09",3.07
"758","2019-12-10",3.17
"759","2019-12-11",2.9
"760","2019-12-12",3.25
"761","2019-12-13",3.15
"762","2019-12-16",3.18
"763","2019-12-17",3.08
"764","2019-12-18",2.52
"765","2019-12-19",2.64
"766","2019-12-20",2.6
"767","2019-12-23",2.65
"768","2019-12-24",2.55
"769","2019-12-26",2.64
"770","2019-12-27",2.6
"771","2019-12-30",2.5
"772","2019-12-31",2.45
"773","2020-01-02",2.68
"774","2020-01-03",2.62
"775","2020-01-06",2.69
"776","2020-01-07",2.6
"777","2020-01-08",2.7
"778","2020-01-09",2.85
"779","2020-01-10",3.12
"780","2020-01-13",3.1
"781","2020-01-14",3.02
"782","2020-01-15",2.97
"783","2020-01-16",3.02
"784","2020-01-17",3.01
"785","2020-01-21",3.01
"786","2020-01-22",2.96
"787","2020-01-23",2.96
"788","2020-01-24",2.96
"789","2020-01-27",2.95
"790","2020-01-28",2.88
"791","2020-01-29",2.85
"792","2020-01-30",3.01
"793","2020-01-31",2.99
"794","2020-02-03",2.9
"795","2020-02-04",2.8
"796","2020-02-05",2.83
"797","2020-02-06",2.73
"798","2020-02-07",2.7
"799","2020-02-10",2.7
"800","2020-02-11",2.66
"801","2020-02-12",2.43
"802","2020-02-13",2.16
"803","2020-02-14",2.16
"804","2020-02-18",2.395
"805","2020-02-19",2.37
"806","2020-02-20",2.57
"807","2020-02-21",2.36
"808","2020-02-24",2.37
"809","2020-02-25",2.3
"810","2020-02-26",2.22
"811","2020-02-27",1.6
"812","2020-02-28",2.06
"813","2020-03-02",2.5
"814","2020-03-03",2.355
"815","2020-03-04",2.3
"816","2020-03-05",2.22
"817","2020-03-06",2.03
"818","2020-03-09",1.86
"819","2020-03-10",2.14
"820","2020-03-11",2.25
"821","2020-03-12",2.2
"822","2020-03-13",2.2
"823","2020-03-16",1.62
"824","2020-03-17",1.85
"825","2020-03-18",1.7
"826","2020-03-19",1.98
"827","2020-03-20",1.7
"828","2020-03-23",1.75
"829","2020-03-24",1.81
"830","2020-03-25",1.93
"831","2020-03-26",2.1
"832","2020-03-27",1.98
"833","2020-03-30",1.89
"834","2020-03-31",1.94
"835","2020-04-01",1.88
"836","2020-04-02",1.86
"837","2020-04-03",1.75
"838","2020-04-06",2.08
"839","2020-04-07",1.93
"840","2020-04-08",2
"841","2020-04-09",1.99
"842","2020-04-13",2
"843","2020-04-14",1.87
"844","2020-04-15",1.77
"845","2020-04-16",1.68
"846","2020-04-17",1.76
"847","2020-04-20",1.61
"848","2020-04-21",1.56
"849","2020-04-22",1.58
"850","2020-04-23",1.55
"851","2020-04-24",1.55
"852","2020-04-27",1.7
"853","2020-04-28",1.73
"854","2020-04-29",1.77
"855","2020-04-30",1.61
"856","2020-05-01",1.52
"857","2020-05-04",1.51
"858","2020-05-05",1.48
"859","2020-05-06",1.42
"860","2020-05-07",1.41
"861","2020-05-08",1.68
"862","2020-05-11",1.55
"863","2020-05-12",1.33
"864","2020-05-13",1.41
"865","2020-05-14",1.43
"866","2020-05-15",1.47
"867","2020-05-18",1.6
"868","2020-05-19",1.43
"869","2020-05-20",1.66
"870","2020-05-21",1.66
"871","2020-05-22",1.69
"872","2020-05-26",1.73
"873","2020-05-27",1.85
"874","2020-05-28",1.92
"875","2020-05-29",1.87
"876","2020-06-01",1.65
"877","2020-06-02",1.575
"878","2020-06-03",1.59
"879","2020-06-04",1.63
"880","2020-06-05",2.25
"881","2020-06-08",2.67
"882","2020-06-09",2.59
"883","2020-06-10",2.77
"884","2020-06-11",2.17
"885","2020-06-12",2.47
"886","2020-06-15",2.42
"887","2020-06-16",2.73
"888","2020-06-17",2.56
"889","2020-06-18",2.54
"890","2020-06-19",2.65
"891","2020-06-22",2.38
"892","2020-06-23",2.31
"893","2020-06-24",2.21
"894","2020-06-25",2.26
"895","2020-06-26",2.21
"896","2020-06-29",2.7
"897","2020-06-30",2.59
"898","2020-07-01",2.73
"899","2020-07-02",2.84
"900","2020-07-06",2.63
"901","2020-07-07",2.34
"902","2020-07-08",2.29
"903","2020-07-09",2.19
"904","2020-07-10",2.25
"905","2020-07-13",2.14
"906","2020-07-14",2.04
"907","2020-07-15",2.22
"908","2020-07-16",2.05
"909","2020-07-17",2.19
"910","2020-07-20",2.54
"911","2020-07-21",2.77
"912","2020-07-22",2.52
"913","2020-07-23",2.33
"914","2020-07-24",2.3
"915","2020-07-27",2.47
"916","2020-07-28",2.33
"917","2020-07-29",2.32
"918","2020-07-30",2.24
"919","2020-07-31",2.2
"920","2020-08-03",2.25
"921","2020-08-04",2.25
"922","2020-08-05",2.32
"923","2020-08-06",2.38
"924","2020-08-07",2.25
"925","2020-08-10",2.32
"926","2020-08-11",2.3
"927","2020-08-12",2.25
"928","2020-08-13",2.22
"929","2020-08-14",2.21
"930","2020-08-17",2.29
"931","2020-08-18",2.23
"932","2020-08-19",2.35
"933","2020-08-20",2.29
"934","2020-08-21",2.22
"935","2020-08-24",2.08
"936","2020-08-25",2.11
"937","2020-08-26",2.02
"938","2020-08-27",1.99
"939","2020-08-28",2.05
"940","2020-08-31",1.95
"941","2020-09-01",2.325
"942","2020-09-02",2.415
"943","2020-09-03",2.425
"944","2020-09-04",2.55
"945","2020-09-08",2.67
"946","2020-09-09",2.65
"947","2020-09-10",2.79
"948","2020-09-11",2.97
"949","2020-09-14",3.32
"950","2020-09-15",3.67
"951","2020-09-16",3.48
"952","2020-09-17",3.53
"953","2020-09-18",3.245
"954","2020-09-21",3.03
"955","2020-09-22",3.06
"956","2020-09-23",2.53
"957","2020-09-24",2.51
"958","2020-09-25",2.52
"959","2020-09-28",2.54
"960","2020-09-29",2.75
"961","2020-09-30",3.155
"962","2020-10-01",3.03
"963","2020-10-02",3.14
"964","2020-10-05",3.09
"965","2020-10-06",3.02
"966","2020-10-07",3.07
"967","2020-10-08",3.3
"968","2020-10-09",3.19
"969","2020-10-12",3.06
"970","2020-10-13",3.01
"971","2020-10-14",3.11
"972","2020-10-15",3.07
"973","2020-10-16",3.02
"974","2020-10-19",2.97
"975","2020-10-20",2.89
"976","2020-10-21",2.88
"977","2020-10-22",2.9
"978","2020-10-23",3
"979","2020-10-26",2.87
"980","2020-10-27",2.85
"981","2020-10-28",2.69
"982","2020-10-29",2.84
"983","2020-10-30",2.89
"984","2020-11-02",2.85
"985","2020-11-03",2.74
"986","2020-11-04",2.66
"987","2020-11-05",2.77
"988","2020-11-06",2.73
"989","2020-11-09",2.69
"990","2020-11-10",2.73
"991","2020-11-11",2.74
"992","2020-11-12",2.68
"993","2020-11-13",3.34
"994","2020-11-16",3.38
"995","2020-11-17",3.33
"996","2020-11-18",3.49
"997","2020-11-19",3.68
"998","2020-11-20",3.94
"999","2020-11-23",4.19
"1000","2020-11-24",5
"1001","2020-11-25",4.65
"1002","2020-11-27",4.34
