"","date","PSHG"
"112","2011-06-13",353152.8125
"113","2011-06-14",353152.8125
"114","2011-06-15",327468.96875
"115","2011-06-16",325987.1875
"116","2011-06-17",333889.90625
"117","2011-06-20",345744
"118","2011-06-21",349695.375
"119","2011-06-22",351177.125
"120","2011-06-23",350683.1875
"121","2011-06-24",347719.6875
"122","2011-06-27",343274.40625
"123","2011-06-28",344262.25
"124","2011-06-29",353152.8125
"125","2011-06-30",352164.96875
"126","2011-07-01",349201.4375
"127","2011-07-05",343768.3125
"128","2011-07-06",350683.1875
"129","2011-07-07",354140.625
"130","2011-07-08",346731.84375
"131","2011-07-11",342286.5625
"132","2011-07-12",345250.09375
"133","2011-07-13",340804.8125
"134","2011-07-14",345744
"135","2011-07-15",345744
"136","2011-07-18",332902.09375
"137","2011-07-19",333396
"138","2011-07-20",339816.96875
"139","2011-07-21",342286.5625
"140","2011-07-22",340804.8125
"141","2011-07-25",340310.875
"142","2011-07-26",337347.375
"143","2011-07-27",328456.8125
"144","2011-07-28",325987.1875
"145","2011-07-29",333396
"146","2011-08-01",333889.90625
"147","2011-08-02",321048
"148","2011-08-03",290424.96875
"149","2011-08-04",268692.46875
"150","2011-08-05",251405.28125
"151","2011-08-08",243008.640625
"152","2011-08-09",247947.84375
"153","2011-08-10",232636.3125
"154","2011-08-11",246960
"155","2011-08-12",252887.046875
"156","2011-08-15",255356.640625
"157","2011-08-16",258320.15625
"158","2011-08-17",262271.53125
"159","2011-08-18",249923.515625
"160","2011-08-19",250911.359375
"161","2011-08-22",247947.84375
"162","2011-08-23",251899.203125
"163","2011-08-24",256344.484375
"164","2011-08-25",252393.125
"165","2011-08-26",253874.875
"166","2011-08-29",258814.078125
"167","2011-08-30",259308
"168","2011-08-31",250911.359375
"169","2011-09-01",257332.3125
"170","2011-09-02",247453.921875
"171","2011-09-06",255356.640625
"172","2011-09-07",257826.234375
"173","2011-09-08",255356.640625
"174","2011-09-09",245972.15625
"175","2011-09-12",254862.71875
"176","2011-09-13",260789.765625
"177","2011-09-14",256838.40625
"178","2011-09-15",255850.5625
"179","2011-09-16",255850.5625
"180","2011-09-19",253380.953125
"181","2011-09-20",252393.125
"182","2011-09-21",242020.796875
"183","2011-09-22",248935.6875
"184","2011-09-23",251405.28125
"185","2011-09-26",250911.359375
"186","2011-09-27",247947.84375
"187","2011-09-28",242020.796875
"188","2011-09-29",239551.203125
"189","2011-09-30",226215.359375
"190","2011-10-03",233624.15625
"191","2011-10-04",232142.40625
"192","2011-10-05",230166.71875
"193","2011-10-06",234118.078125
"194","2011-10-07",230166.71875
"195","2011-10-10",238563.359375
"196","2011-10-11",249429.59375
"197","2011-10-12",254368.796875
"198","2011-10-13",244490.40625
"199","2011-10-14",258320.15625
"200","2011-10-17",251405.28125
"201","2011-10-18",256838.40625
"202","2011-10-19",253874.875
"203","2011-10-20",263259.375
"204","2011-10-21",266222.875
"205","2011-10-24",275607.375
"206","2011-10-25",268692.46875
"207","2011-10-26",269186.40625
"208","2011-10-27",272643.84375
"209","2011-10-28",266716.8125
"210","2011-10-31",259801.921875
"211","2011-11-01",260789.765625
"212","2011-11-02",256838.40625
"213","2011-11-03",248935.6875
"214","2011-11-04",245478.234375
"215","2011-11-07",257332.3125
"216","2011-11-08",249923.515625
"217","2011-11-09",249429.59375
"218","2011-11-10",243008.640625
"219","2011-11-11",247947.84375
"220","2011-11-14",243996.484375
"221","2011-11-15",247947.84375
"222","2011-11-16",243008.640625
"223","2011-11-17",238563.359375
"224","2011-11-18",243996.484375
"225","2011-11-21",245972.15625
"226","2011-11-22",247453.921875
"227","2011-11-23",242020.796875
"228","2011-11-25",242514.71875
"229","2011-11-28",243996.484375
"230","2011-11-29",243502.5625
"231","2011-11-30",239551.203125
"232","2011-12-01",239057.28125
"233","2011-12-02",237081.59375
"234","2011-12-05",233130.234375
"235","2011-12-06",231648.484375
"236","2011-12-07",243502.5625
"237","2011-12-08",234612
"238","2011-12-09",231648.484375
"239","2011-12-12",232636.3125
"240","2011-12-13",231154.5625
"241","2011-12-14",230660.640625
"242","2011-12-15",232142.40625
"243","2011-12-16",234118.078125
"244","2011-12-19",244490.40625
"245","2011-12-20",250911.359375
"246","2011-12-21",255356.640625
"247","2011-12-22",257826.234375
"248","2011-12-23",260295.84375
"249","2011-12-27",260295.84375
"250","2011-12-28",261777.59375
"251","2011-12-29",259308
"252","2011-12-30",268198.5625
"253","2012-01-03",274125.59375
"254","2012-01-04",279558.71875
"255","2012-01-05",282522.25
"256","2012-01-06",288449.28125
"257","2012-01-09",291906.71875
"258","2012-01-10",310675.6875
"259","2012-01-11",317590.5625
"260","2012-01-12",329938.5625
"261","2012-01-13",328950.71875
"262","2012-01-17",337841.28125
"263","2012-01-18",353152.8125
"264","2012-01-19",348707.53125
"265","2012-01-20",347225.75
"266","2012-01-23",351177.125
"267","2012-01-24",348707.53125
"268","2012-01-25",345744
"269","2012-01-26",343274.40625
"270","2012-01-27",342780.46875
"271","2012-01-30",345744
"272","2012-01-31",339816.96875
"273","2012-02-01",344262.25
"274","2012-02-02",330926.40625
"275","2012-02-03",332902.09375
"276","2012-02-06",335865.59375
"277","2012-02-07",335865.59375
"278","2012-02-08",341298.71875
"279","2012-02-09",339323.03125
"280","2012-02-10",335865.59375
"281","2012-02-13",333396
"282","2012-02-14",341298.71875
"283","2012-02-15",344756.15625
"284","2012-02-16",345744
"285","2012-02-17",344262.25
"286","2012-02-21",347225.75
"287","2012-02-22",345744
"288","2012-02-23",337347.375
"289","2012-02-24",335371.6875
"290","2012-02-27",328950.71875
"291","2012-02-28",334383.84375
"292","2012-02-29",328456.8125
"293","2012-03-01",328950.71875
"294","2012-03-02",325987.1875
"295","2012-03-05",325987.1875
"296","2012-03-06",301291.1875
"297","2012-03-07",299315.53125
"298","2012-03-08",302279.03125
"299","2012-03-09",302772.96875
"300","2012-03-12",303266.875
"301","2012-03-13",300797.28125
"302","2012-03-14",295364.15625
"303","2012-03-15",300797.28125
"304","2012-03-16",306724.3125
"305","2012-03-19",307712.15625
"306","2012-03-20",308206.09375
"307","2012-03-21",306230.40625
"308","2012-03-22",302279.03125
"309","2012-03-23",301785.125
"310","2012-03-26",301291.1875
"311","2012-03-27",298821.59375
"312","2012-03-28",299315.53125
"313","2012-03-29",294870.25
"314","2012-03-30",298327.6875
"315","2012-04-02",304748.625
"316","2012-04-03",303760.8125
"317","2012-04-04",303266.875
"318","2012-04-05",297833.75
"319","2012-04-09",295364.15625
"320","2012-04-10",295364.15625
"321","2012-04-11",301785.125
"322","2012-04-12",302772.96875
"323","2012-04-13",300303.375
"324","2012-04-16",296352
"325","2012-04-17",296845.90625
"326","2012-04-18",296352
"327","2012-04-19",294376.3125
"328","2012-04-20",295858.09375
"329","2012-04-23",300797.28125
"330","2012-04-24",301291.1875
"331","2012-04-25",300797.28125
"332","2012-04-26",298327.6875
"333","2012-04-27",301291.1875
"334","2012-04-30",307712.15625
"335","2012-05-01",313145.28125
"336","2012-05-02",345744
"337","2012-05-03",335371.6875
"338","2012-05-04",356610.25
"339","2012-05-07",363031.1875
"340","2012-05-08",364512.96875
"341","2012-05-09",363031.1875
"342","2012-05-10",374391.375
"343","2012-05-11",383281.90625
"344","2012-05-14",379330.5625
"345","2012-05-15",359573.75
"346","2012-05-16",353646.71875
"347","2012-05-17",344262.25
"348","2012-05-18",331914.25
"349","2012-05-21",348707.53125
"350","2012-05-22",351177.125
"351","2012-05-23",348707.53125
"352","2012-05-24",350189.28125
"353","2012-05-25",349201.4375
"354","2012-05-29",352658.875
"355","2012-05-30",350683.1875
"356","2012-05-31",359079.84375
"357","2012-06-01",351177.125
"358","2012-06-04",351671.03125
"359","2012-06-05",365500.8125
"360","2012-06-06",376860.96875
"361","2012-06-07",368464.3125
"362","2012-06-08",367970.40625
"363","2012-06-11",372415.6875
"364","2012-06-12",368464.3125
"365","2012-06-13",360561.59375
"366","2012-06-14",366488.625
"367","2012-06-15",367970.40625
"368","2012-06-18",367476.46875
"369","2012-06-19",372909.59375
"370","2012-06-20",367970.40625
"371","2012-06-21",364019.03125
"372","2012-06-22",365500.8125
"373","2012-06-25",361055.53125
"374","2012-06-26",348213.59375
"375","2012-06-27",360067.6875
"376","2012-06-28",365500.8125
"377","2012-06-29",366488.625
"378","2012-07-02",374391.375
"379","2012-07-03",373897.4375
"380","2012-07-05",374391.375
"381","2012-07-06",376367.03125
"382","2012-07-09",372909.59375
"383","2012-07-10",367970.40625
"384","2012-07-11",369946.09375
"385","2012-07-12",366982.5625
"386","2012-07-13",365006.875
"387","2012-07-16",364512.96875
"388","2012-07-17",358092
"389","2012-07-18",355622.40625
"390","2012-07-19",303760.8125
"391","2012-07-20",303760.8125
"392","2012-07-23",301291.1875
"393","2012-07-24",298821.59375
"394","2012-07-25",299809.4375
"395","2012-07-26",296845.90625
"396","2012-07-27",298327.6875
"397","2012-07-30",300303.375
"398","2012-07-31",302772.96875
"399","2012-08-01",305242.5625
"400","2012-08-02",301785.125
"401","2012-08-03",306230.40625
"402","2012-08-06",301785.125
"403","2012-08-07",308700
"404","2012-08-08",306724.3125
"405","2012-08-09",304254.71875
"406","2012-08-10",308206.09375
"407","2012-08-13",307712.15625
"408","2012-08-14",294870.25
"409","2012-08-15",291906.71875
"410","2012-08-16",294870.25
"411","2012-08-17",289931.03125
"412","2012-08-20",282028.3125
"413","2012-08-21",272149.90625
"414","2012-08-22",266222.875
"415","2012-08-23",260295.84375
"416","2012-08-24",257826.234375
"417","2012-08-27",262765.4375
"418","2012-08-28",265235.03125
"419","2012-08-29",265235.03125
"420","2012-08-30",263259.375
"421","2012-08-31",264741.125
"422","2012-09-04",261777.59375
"423","2012-09-05",264741.125
"424","2012-09-06",271162.09375
"425","2012-09-07",281040.46875
"426","2012-09-10",276101.28125
"427","2012-09-11",280052.625
"428","2012-09-12",277089.125
"429","2012-09-13",283510.09375
"430","2012-09-14",282028.3125
"431","2012-09-17",279558.71875
"432","2012-09-18",282028.3125
"433","2012-09-19",284991.84375
"434","2012-09-20",282028.3125
"435","2012-09-21",286473.59375
"436","2012-09-24",282028.3125
"437","2012-09-25",277583.03125
"438","2012-09-26",277583.03125
"439","2012-09-27",274619.53125
"440","2012-09-28",277089.125
"441","2012-10-01",280052.625
"442","2012-10-02",277583.03125
"443","2012-10-03",277089.125
"444","2012-10-04",277583.03125
"445","2012-10-05",279064.8125
"446","2012-10-08",282028.3125
"447","2012-10-09",280546.5625
"448","2012-10-10",278076.96875
"449","2012-10-11",274125.59375
"450","2012-10-12",280052.625
"451","2012-10-15",279064.8125
"452","2012-10-16",276595.1875
"453","2012-10-17",276101.28125
"454","2012-10-18",281040.46875
"455","2012-10-19",280052.625
"456","2012-10-22",282028.3125
"457","2012-10-23",283016.15625
"458","2012-10-24",288943.1875
"459","2012-10-25",295364.15625
"460","2012-10-26",296845.90625
"461","2012-10-31",295364.15625
"462","2012-11-01",301291.1875
"463","2012-11-02",300797.28125
"464","2012-11-05",299809.4375
"465","2012-11-06",304748.625
"466","2012-11-07",293882.40625
"467","2012-11-08",292894.5625
"468","2012-11-09",291412.8125
"469","2012-11-12",295858.09375
"470","2012-11-13",292400.625
"471","2012-11-14",276101.28125
"472","2012-11-15",263259.375
"473","2012-11-16",272643.84375
"474","2012-11-19",301291.1875
"475","2012-11-20",301291.1875
"476","2012-11-21",307218.25
"477","2012-11-23",313145.28125
"478","2012-11-26",312651.375
"479","2012-11-27",320060.15625
"480","2012-11-28",320554.09375
"481","2012-11-29",321048
"482","2012-11-30",303760.8125
"483","2012-12-03",294376.3125
"484","2012-12-04",285485.75
"485","2012-12-05",279558.71875
"486","2012-12-06",273137.75
"487","2012-12-07",280052.625
"488","2012-12-10",278570.875
"489","2012-12-11",278570.875
"490","2012-12-12",280052.625
"491","2012-12-13",280052.625
"492","2012-12-14",284497.90625
"493","2012-12-17",289437.125
"494","2012-12-18",292400.625
"495","2012-12-19",291906.71875
"496","2012-12-20",300303.375
"497","2012-12-21",296352
"498","2012-12-24",293388.46875
"499","2012-12-26",288943.1875
"500","2012-12-27",288943.1875
"501","2012-12-28",287461.4375
"502","2012-12-31",298327.6875
"503","2013-01-02",305242.5625
"504","2013-01-03",312157.4375
"505","2013-01-04",318084.46875
"506","2013-01-07",314133.125
"507","2013-01-08",324011.53125
"508","2013-01-09",329938.5625
"509","2013-01-10",333396
"510","2013-01-11",327962.875
"511","2013-01-14",323023.6875
"512","2013-01-15",327468.96875
"513","2013-01-16",321541.90625
"514","2013-01-17",326481.125
"515","2013-01-18",331914.25
"516","2013-01-22",335865.59375
"517","2013-01-23",335371.6875
"518","2013-01-24",335865.59375
"519","2013-01-25",336853.4375
"520","2013-01-28",341792.625
"521","2013-01-29",345250.09375
"522","2013-01-30",340804.8125
"523","2013-01-31",343768.3125
"524","2013-02-01",347225.75
"525","2013-02-04",341792.625
"526","2013-02-05",303266.875
"527","2013-02-06",313145.28125
"528","2013-02-07",308700
"529","2013-02-08",316108.8125
"530","2013-02-11",318578.40625
"531","2013-02-12",317096.625
"532","2013-02-13",317590.5625
"533","2013-02-14",319072.3125
"534","2013-02-15",320060.15625
"535","2013-02-19",315614.875
"536","2013-02-20",311169.59375
"537","2013-02-21",322529.75
"538","2013-02-22",326481.125
"539","2013-02-25",327468.96875
"540","2013-02-26",324011.53125
"541","2013-02-27",332408.15625
"542","2013-02-28",333889.90625
"543","2013-03-01",317096.625
"544","2013-03-04",312157.4375
"545","2013-03-05",298327.6875
"546","2013-03-06",293882.40625
"547","2013-03-07",295364.15625
"548","2013-03-08",274619.53125
"549","2013-03-11",259801.921875
"550","2013-03-12",264741.125
"551","2013-03-13",248935.6875
"552","2013-03-14",243996.484375
"553","2013-03-15",250417.4375
"554","2013-03-18",254862.71875
"555","2013-03-19",254368.796875
"556","2013-03-20",249429.59375
"557","2013-03-21",254368.796875
"558","2013-03-22",257826.234375
"559","2013-03-25",256838.40625
"560","2013-03-26",253380.953125
"561","2013-03-27",264741.125
"562","2013-03-28",263259.375
"563","2013-04-01",253874.875
"564","2013-04-02",252887.046875
"565","2013-04-03",250911.359375
"566","2013-04-04",252887.046875
"567","2013-04-05",251405.28125
"568","2013-04-08",253380.953125
"569","2013-04-09",262271.53125
"570","2013-04-10",258814.078125
"571","2013-04-11",258320.15625
"572","2013-04-12",261283.6875
"573","2013-04-15",261283.6875
"574","2013-04-16",259308
"575","2013-04-17",256838.40625
"576","2013-04-18",250417.4375
"577","2013-04-19",257826.234375
"578","2013-04-22",272149.90625
"579","2013-04-23",272149.90625
"580","2013-04-24",276595.1875
"581","2013-04-25",278570.875
"582","2013-04-26",276101.28125
"583","2013-04-29",279558.71875
"584","2013-04-30",281040.46875
"585","2013-05-01",274125.59375
"586","2013-05-02",280546.5625
"587","2013-05-03",273631.6875
"588","2013-05-06",269186.40625
"589","2013-05-07",274619.53125
"590","2013-05-08",273631.6875
"591","2013-05-09",269186.40625
"592","2013-05-10",270174.25
"593","2013-05-13",266716.8125
"594","2013-05-14",263259.375
"595","2013-05-15",271162.09375
"596","2013-05-16",272643.84375
"597","2013-05-17",279064.8125
"598","2013-05-20",284004
"599","2013-05-21",292894.5625
"600","2013-05-22",283510.09375
"601","2013-05-23",284497.90625
"602","2013-05-24",288943.1875
"603","2013-05-28",291412.8125
"604","2013-05-29",292400.625
"605","2013-05-30",289931.03125
"606","2013-05-31",277089.125
"607","2013-06-03",268692.46875
"608","2013-06-04",262765.4375
"609","2013-06-05",260295.84375
"610","2013-06-06",253874.875
"611","2013-06-07",256838.40625
"612","2013-06-10",261777.59375
"613","2013-06-11",254368.796875
"614","2013-06-12",256838.40625
"615","2013-06-13",250911.359375
"616","2013-06-14",251405.28125
"617","2013-06-17",247453.921875
"618","2013-06-18",248935.6875
"619","2013-06-19",247947.84375
"620","2013-06-20",245478.234375
"621","2013-06-21",242020.796875
"622","2013-06-24",235105.921875
"623","2013-06-25",240045.125
"624","2013-06-26",224239.6875
"625","2013-06-27",205964.640625
"626","2013-06-28",210903.84375
"627","2013-07-01",211397.765625
"628","2013-07-02",211397.765625
"629","2013-07-03",212879.515625
"630","2013-07-05",211891.6875
"631","2013-07-08",215843.046875
"632","2013-07-09",221770.078125
"633","2013-07-10",223745.765625
"634","2013-07-11",227697.125
"635","2013-07-12",221770.078125
"636","2013-07-15",218806.5625
"637","2013-07-16",218312.640625
"638","2013-07-17",222264
"639","2013-07-18",225721.4375
"640","2013-07-19",222757.921875
"641","2013-07-22",221276.15625
"642","2013-07-23",229178.875
"643","2013-07-24",226215.359375
"644","2013-07-25",223251.84375
"645","2013-07-26",222757.921875
"646","2013-07-29",201519.359375
"647","2013-07-30",196086.234375
"648","2013-07-31",202013.28125
"649","2013-08-01",204482.875
"650","2013-08-02",202013.28125
"651","2013-08-05",201025.4375
"652","2013-08-06",203001.125
"653","2013-08-07",197568
"654","2013-08-08",201025.4375
"655","2013-08-09",201025.4375
"656","2013-08-12",194110.5625
"657","2013-08-13",195098.40625
"658","2013-08-14",195592.3125
"659","2013-08-15",195098.40625
"660","2013-08-16",193616.640625
"661","2013-08-19",185713.921875
"662","2013-08-20",190159.203125
"663","2013-08-21",190653.125
"664","2013-08-22",192628.796875
"665","2013-08-23",192628.796875
"666","2013-08-26",191147.046875
"667","2013-08-27",188677.4375
"668","2013-08-28",179786.875
"669","2013-08-29",184232.15625
"670","2013-08-30",180774.71875
"671","2013-09-03",180774.71875
"672","2013-09-04",184232.15625
"673","2013-09-05",188183.515625
"674","2013-09-06",190653.125
"675","2013-09-09",193122.71875
"676","2013-09-10",186207.84375
"677","2013-09-11",187195.6875
"678","2013-09-12",180280.796875
"679","2013-09-13",184726.078125
"680","2013-09-16",182256.484375
"681","2013-09-17",180774.71875
"682","2013-09-18",183244.3125
"683","2013-09-19",188677.4375
"684","2013-09-20",187195.6875
"685","2013-09-23",186701.765625
"686","2013-09-24",187195.6875
"687","2013-09-25",190653.125
"688","2013-09-26",196086.234375
"689","2013-09-27",193122.71875
"690","2013-09-30",187195.6875
"691","2013-10-01",183244.3125
"692","2013-10-02",184726.078125
"693","2013-10-03",183244.3125
"694","2013-10-04",188677.4375
"695","2013-10-07",190159.203125
"696","2013-10-08",188677.4375
"697","2013-10-09",188677.4375
"698","2013-10-10",190653.125
"699","2013-10-11",200531.515625
"700","2013-10-14",196086.234375
"701","2013-10-15",197568
"702","2013-10-16",197074.078125
"703","2013-10-17",197568
"704","2013-10-18",202013.28125
"705","2013-10-21",203001.125
"706","2013-10-22",209916
"707","2013-10-23",205470.71875
"708","2013-10-24",207446.40625
"709","2013-10-25",202507.203125
"710","2013-10-28",202507.203125
"711","2013-10-29",202013.28125
"712","2013-10-30",205470.71875
"713","2013-10-31",204482.875
"714","2013-11-01",209916
"715","2013-11-04",214361.28125
"716","2013-11-05",212385.59375
"717","2013-11-06",215349.125
"718","2013-11-07",207446.40625
"719","2013-11-08",203495.046875
"720","2013-11-11",209916
"721","2013-11-12",205470.71875
"722","2013-11-13",204482.875
"723","2013-11-14",205964.640625
"724","2013-11-15",222757.921875
"725","2013-11-18",211397.765625
"726","2013-11-19",204482.875
"727","2013-11-20",202013.28125
"728","2013-11-21",200037.59375
"729","2013-11-22",204976.796875
"730","2013-11-25",203001.125
"731","2013-11-26",195592.3125
"732","2013-11-27",197074.078125
"733","2013-11-29",190159.203125
"734","2013-12-02",188677.4375
"735","2013-12-03",181762.5625
"736","2013-12-04",183738.234375
"737","2013-12-05",181268.640625
"738","2013-12-06",181268.640625
"739","2013-12-09",178799.046875
"740","2013-12-10",178305.125
"741","2013-12-11",177317.28125
"742","2013-12-12",175835.515625
"743","2013-12-13",173365.921875
"744","2013-12-16",176329.4375
"745","2013-12-17",182256.484375
"746","2013-12-18",180774.71875
"747","2013-12-19",183244.3125
"748","2013-12-20",184232.15625
"749","2013-12-23",190653.125
"750","2013-12-24",195592.3125
"751","2013-12-26",199049.765625
"752","2013-12-27",203001.125
"753","2013-12-30",202013.28125
"754","2013-12-31",200037.59375
"755","2014-01-02",199543.6875
"756","2014-01-03",199049.765625
"757","2014-01-06",202507.203125
"758","2014-01-07",199049.765625
"759","2014-01-08",197074.078125
"760","2014-01-09",194604.484375
"761","2014-01-10",196580.15625
"762","2014-01-13",192628.796875
"763","2014-01-14",192628.796875
"764","2014-01-15",197074.078125
"765","2014-01-16",203495.046875
"766","2014-01-17",202013.28125
"767","2014-01-21",204976.796875
"768","2014-01-22",203988.953125
"769","2014-01-23",206952.484375
"770","2014-01-24",199543.6875
"771","2014-01-27",198555.84375
"772","2014-01-28",200037.59375
"773","2014-01-29",199543.6875
"774","2014-01-30",200531.515625
"775","2014-01-31",200531.515625
"776","2014-02-03",194110.5625
"777","2014-02-04",191147.046875
"778","2014-02-05",190159.203125
"779","2014-02-06",196580.15625
"780","2014-02-07",197074.078125
"781","2014-02-10",195098.40625
"782","2014-02-11",194110.5625
"783","2014-02-12",194110.5625
"784","2014-02-13",194110.5625
"785","2014-02-14",197568
"786","2014-02-18",207940.3125
"787","2014-02-19",210409.921875
"788","2014-02-20",206952.484375
"789","2014-02-21",207446.40625
"790","2014-02-24",207446.40625
"791","2014-02-25",204976.796875
"792","2014-02-26",208928.15625
"793","2014-02-27",207940.3125
"794","2014-02-28",200037.59375
"795","2014-03-03",198061.921875
"796","2014-03-04",198555.84375
"797","2014-03-05",198555.84375
"798","2014-03-06",197568
"799","2014-03-07",199049.765625
"800","2014-03-10",196580.15625
"801","2014-03-11",195592.3125
"802","2014-03-12",195098.40625
"803","2014-03-13",190653.125
"804","2014-03-14",192134.875
"805","2014-03-17",188183.515625
"806","2014-03-18",190653.125
"807","2014-03-19",191640.953125
"808","2014-03-20",192628.796875
"809","2014-03-21",195098.40625
"810","2014-03-24",190159.203125
"811","2014-03-25",188677.4375
"812","2014-03-26",188183.515625
"813","2014-03-27",188677.4375
"814","2014-03-28",189665.28125
"815","2014-03-31",188677.4375
"816","2014-04-01",189665.28125
"817","2014-04-02",189665.28125
"818","2014-04-03",190159.203125
"819","2014-04-04",189665.28125
"820","2014-04-07",188677.4375
"821","2014-04-08",188677.4375
"822","2014-04-09",190653.125
"823","2014-04-10",189665.28125
"824","2014-04-11",187195.6875
"825","2014-04-14",182750.40625
"826","2014-04-15",182750.40625
"827","2014-04-16",184232.15625
"828","2014-04-17",185713.921875
"829","2014-04-21",190159.203125
"830","2014-04-22",194604.484375
"831","2014-04-23",192134.875
"832","2014-04-24",194604.484375
"833","2014-04-25",192628.796875
"834","2014-04-28",186207.84375
"835","2014-04-29",184726.078125
"836","2014-04-30",186207.84375
"837","2014-05-01",190159.203125
"838","2014-05-02",187689.59375
"839","2014-05-05",185713.921875
"840","2014-05-06",183738.234375
"841","2014-05-07",183738.234375
"842","2014-05-08",185713.921875
"843","2014-05-09",183244.3125
"844","2014-05-12",183244.3125
"845","2014-05-13",160524
"846","2014-05-14",156078.71875
"847","2014-05-15",153115.203125
"848","2014-05-16",151633.4375
"849","2014-05-19",150151.6875
"850","2014-05-20",148669.921875
"851","2014-05-21",149657.765625
"852","2014-05-22",147188.15625
"853","2014-05-23",137803.6875
"854","2014-05-27",134346.234375
"855","2014-05-28",130888.796875
"856","2014-05-29",133358.40625
"857","2014-05-30",136815.84375
"858","2014-06-02",132370.5625
"859","2014-06-03",133358.40625
"860","2014-06-04",135334.078125
"861","2014-06-05",135334.078125
"862","2014-06-06",132864.484375
"863","2014-06-09",137803.6875
"864","2014-06-10",135334.078125
"865","2014-06-11",131382.71875
"866","2014-06-12",126937.4375
"867","2014-06-13",125455.679688
"868","2014-06-16",123973.921875
"869","2014-06-17",124961.757813
"870","2014-06-18",121504.320313
"871","2014-06-19",124467.84375
"872","2014-06-20",125949.601563
"873","2014-06-23",125949.601563
"874","2014-06-24",131876.640625
"875","2014-06-25",132370.5625
"876","2014-06-26",126937.4375
"877","2014-06-27",125455.679688
"878","2014-06-30",124961.757813
"879","2014-07-01",124961.757813
"880","2014-07-02",126443.523438
"881","2014-07-03",126443.523438
"882","2014-07-07",125949.601563
"883","2014-07-08",123480
"884","2014-07-09",123480
"885","2014-07-10",121504.320313
"886","2014-07-11",120516.476563
"887","2014-07-14",125949.601563
"888","2014-07-15",123480
"889","2014-07-16",126937.4375
"890","2014-07-17",123480
"891","2014-07-18",120022.5625
"892","2014-07-21",120516.476563
"893","2014-07-22",121010.398438
"894","2014-07-23",119528.640625
"895","2014-07-24",120022.5625
