"","date","PEN"
"192","2016-06-22",60.73
"193","2016-06-23",60
"194","2016-06-24",58.150002
"195","2016-06-27",56.68
"196","2016-06-28",56.360001
"197","2016-06-29",58.330002
"198","2016-06-30",59.5
"199","2016-07-01",59.560001
"200","2016-07-05",59.48
"201","2016-07-06",59.77
"202","2016-07-07",59.950001
"203","2016-07-08",60.490002
"204","2016-07-11",60.709999
"205","2016-07-12",60.619999
"206","2016-07-13",59.57
"207","2016-07-14",60.369999
"208","2016-07-15",60.009998
"209","2016-07-18",60.32
"210","2016-07-19",59.599998
"211","2016-07-20",60.580002
"212","2016-07-21",59.470001
"213","2016-07-22",60.41
"214","2016-07-25",61.099998
"215","2016-07-26",61.669998
"216","2016-07-27",65.290001
"217","2016-07-28",68.540001
"218","2016-07-29",68.309998
"219","2016-08-01",68.529999
"220","2016-08-02",68.410004
"221","2016-08-03",67.209999
"222","2016-08-04",67.5
"223","2016-08-05",66.709999
"224","2016-08-08",67.059998
"225","2016-08-09",69.779999
"226","2016-08-10",74.400002
"227","2016-08-11",74.339996
"228","2016-08-12",74.300003
"229","2016-08-15",74.900002
"230","2016-08-16",74.529999
"231","2016-08-17",73.690002
"232","2016-08-18",74.160004
"233","2016-08-19",74.199997
"234","2016-08-22",73.470001
"235","2016-08-23",72.839996
"236","2016-08-24",70.739998
"237","2016-08-25",70.879997
"238","2016-08-26",71.769997
"239","2016-08-29",71.550003
"240","2016-08-30",71.139999
"241","2016-08-31",70.559998
"242","2016-09-01",70.019997
"243","2016-09-02",70.629997
"244","2016-09-06",71.220001
"245","2016-09-07",71.290001
"246","2016-09-08",71.470001
"247","2016-09-09",68.25
"248","2016-09-12",70.309998
"249","2016-09-13",69.550003
"250","2016-09-14",71.949997
"251","2016-09-15",75.07
"252","2016-09-16",73.739998
"253","2016-09-19",74.160004
"254","2016-09-20",74.220001
"255","2016-09-21",78.43
"256","2016-09-22",79.389999
"257","2016-09-23",77.32
"258","2016-09-26",76.959999
"259","2016-09-27",76.730003
"260","2016-09-28",76
"261","2016-09-29",74.970001
"262","2016-09-30",75.989998
"263","2016-10-03",74.279999
"264","2016-10-04",74.199997
"265","2016-10-05",74.230003
"266","2016-10-06",73.5
"267","2016-10-07",73.18
"268","2016-10-10",74.940002
"269","2016-10-11",72.900002
"270","2016-10-12",71.739998
"271","2016-10-13",71.269997
"272","2016-10-14",70.93
"273","2016-10-17",72.599998
"274","2016-10-18",73.5
"275","2016-10-19",75
"276","2016-10-20",74.849998
"277","2016-10-21",73.949997
"278","2016-10-24",73.900002
"279","2016-10-25",72.349998
"280","2016-10-26",66.849998
"281","2016-10-27",64.599998
"282","2016-10-28",65.849998
"283","2016-10-31",65.949997
"284","2016-11-01",66.150002
"285","2016-11-02",61.599998
"286","2016-11-03",58.650002
"287","2016-11-04",60.049999
"288","2016-11-07",61.349998
"289","2016-11-08",63.099998
"290","2016-11-09",62
"291","2016-11-10",63.150002
"292","2016-11-11",64
"293","2016-11-14",64.050003
"294","2016-11-15",64.75
"295","2016-11-16",65.150002
"296","2016-11-17",68.599998
"297","2016-11-18",69.199997
"298","2016-11-21",68.050003
"299","2016-11-22",66.400002
"300","2016-11-23",67.599998
"301","2016-11-25",68.699997
"302","2016-11-28",65.949997
"303","2016-11-29",64.550003
"304","2016-11-30",61.900002
"305","2016-12-01",59.049999
"306","2016-12-02",59
"307","2016-12-05",61.299999
"308","2016-12-06",62.799999
"309","2016-12-07",65.199997
"310","2016-12-08",66.449997
"311","2016-12-09",66.150002
"312","2016-12-12",68.099998
"313","2016-12-13",67.75
"314","2016-12-14",65.599998
"315","2016-12-15",64.599998
"316","2016-12-16",65.25
"317","2016-12-19",65.400002
"318","2016-12-20",63.599998
"319","2016-12-21",63.049999
"320","2016-12-22",63.549999
"321","2016-12-23",64.199997
"322","2016-12-27",63.700001
"323","2016-12-28",63.400002
"324","2016-12-29",64.099998
"325","2016-12-30",63.799999
"326","2017-01-03",64.050003
"327","2017-01-04",65.699997
"328","2017-01-05",65.650002
"329","2017-01-06",67.900002
"330","2017-01-09",69.75
"331","2017-01-10",71.300003
"332","2017-01-11",71.150002
"333","2017-01-12",71.449997
"334","2017-01-13",74.550003
"335","2017-01-17",73.900002
"336","2017-01-18",74
"337","2017-01-19",73.949997
"338","2017-01-20",74.150002
"339","2017-01-23",74.349998
"340","2017-01-24",74.599998
"341","2017-01-25",75.199997
"342","2017-01-26",73.599998
"343","2017-01-27",72.349998
"344","2017-01-30",70.900002
"345","2017-01-31",71.550003
"346","2017-02-01",70.5
"347","2017-02-02",69.699997
"348","2017-02-03",71
"349","2017-02-06",69.75
"350","2017-02-07",69.150002
"351","2017-02-08",70.050003
"352","2017-02-09",72.099998
"353","2017-02-10",72
"354","2017-02-13",74.800003
"355","2017-02-14",77
"356","2017-02-15",77.900002
"357","2017-02-16",77.900002
"358","2017-02-17",78.75
"359","2017-02-21",79.449997
"360","2017-02-22",78.849998
"361","2017-02-23",79.449997
"362","2017-02-24",78.349998
"363","2017-02-27",78.5
"364","2017-02-28",76.800003
"365","2017-03-01",81.5
"366","2017-03-02",83.25
"367","2017-03-03",82.599998
"368","2017-03-06",77.25
"369","2017-03-07",74.349998
"370","2017-03-08",75.900002
"371","2017-03-09",78.5
"372","2017-03-10",80.25
"373","2017-03-13",81
"374","2017-03-14",78.800003
"375","2017-03-15",78.849998
"376","2017-03-16",77.550003
"377","2017-03-17",82.449997
"378","2017-03-20",80.449997
"379","2017-03-21",77.650002
"380","2017-03-22",77.400002
"381","2017-03-23",78.150002
"382","2017-03-24",81.099998
"383","2017-03-27",81.699997
"384","2017-03-28",81.449997
"385","2017-03-29",82.699997
"386","2017-03-30",84.599998
"387","2017-03-31",83.449997
"388","2017-04-03",83.050003
"389","2017-04-04",81.699997
"390","2017-04-05",80.550003
"391","2017-04-06",81.050003
"392","2017-04-07",81.699997
"393","2017-04-10",82.25
"394","2017-04-11",83.150002
"395","2017-04-12",81.599998
"396","2017-04-13",81.449997
"397","2017-04-17",82.849998
"398","2017-04-18",81.75
"399","2017-04-19",84.25
"400","2017-04-20",84.5
"401","2017-04-21",84.599998
"402","2017-04-24",84.699997
"403","2017-04-25",87.050003
"404","2017-04-26",87.349998
"405","2017-04-27",86.050003
"406","2017-04-28",85.449997
"407","2017-05-01",87.199997
"408","2017-05-02",88.349998
"409","2017-05-03",88.099998
"410","2017-05-04",88.25
"411","2017-05-05",88.5
"412","2017-05-08",85.75
"413","2017-05-09",83.449997
"414","2017-05-10",89.449997
"415","2017-05-11",88.849998
"416","2017-05-12",83.75
"417","2017-05-15",84.949997
"418","2017-05-16",84.650002
"419","2017-05-17",81.050003
"420","2017-05-18",81.900002
"421","2017-05-19",81.800003
"422","2017-05-22",82.449997
"423","2017-05-23",82.949997
"424","2017-05-24",83.949997
"425","2017-05-25",84.599998
"426","2017-05-26",84.099998
"427","2017-05-30",84.25
"428","2017-05-31",82.849998
"429","2017-06-01",84.900002
"430","2017-06-02",86.5
"431","2017-06-05",85.5
"432","2017-06-06",84.349998
"433","2017-06-07",85.550003
"434","2017-06-08",86.650002
"435","2017-06-09",83
"436","2017-06-12",82.900002
"437","2017-06-13",86.849998
"438","2017-06-14",84.949997
"439","2017-06-15",84.949997
"440","2017-06-16",84.449997
"441","2017-06-19",86.699997
"442","2017-06-20",86.699997
"443","2017-06-21",87
"444","2017-06-22",89.300003
"445","2017-06-23",90.449997
"446","2017-06-26",86.949997
"447","2017-06-27",84.75
"448","2017-06-28",88.599998
"449","2017-06-29",85.949997
"450","2017-06-30",87.75
"451","2017-07-03",87.050003
"452","2017-07-05",88.849998
"453","2017-07-06",86.400002
"454","2017-07-07",88.949997
"455","2017-07-10",86.349998
"456","2017-07-11",87
"457","2017-07-12",87.300003
"458","2017-07-13",85.5
"459","2017-07-14",86.5
"460","2017-07-17",86.550003
"461","2017-07-18",85.800003
"462","2017-07-19",85.849998
"463","2017-07-20",84.650002
"464","2017-07-21",82
"465","2017-07-24",84.400002
"466","2017-07-25",85.550003
"467","2017-07-26",84.949997
"468","2017-07-27",83.550003
"469","2017-07-28",84.449997
"470","2017-07-31",81.650002
"471","2017-08-01",80.800003
"472","2017-08-02",79.650002
"473","2017-08-03",80.099998
"474","2017-08-04",80.449997
"475","2017-08-07",83.199997
"476","2017-08-08",84.099998
"477","2017-08-09",88.050003
"478","2017-08-10",87.949997
"479","2017-08-11",86.650002
"480","2017-08-14",86.099998
"481","2017-08-15",85.599998
"482","2017-08-16",86
"483","2017-08-17",84.349998
"484","2017-08-18",83.150002
"485","2017-08-21",84
"486","2017-08-22",85
"487","2017-08-23",85.5
"488","2017-08-24",85.449997
"489","2017-08-25",85.75
"490","2017-08-28",86.599998
"491","2017-08-29",85.800003
"492","2017-08-30",85
"493","2017-08-31",86
"494","2017-09-01",87.900002
"495","2017-09-05",87.5
"496","2017-09-06",86.300003
"497","2017-09-07",86.900002
"498","2017-09-08",88.050003
"499","2017-09-11",87.800003
"500","2017-09-12",88.75
"501","2017-09-13",88.150002
"502","2017-09-14",88.099998
"503","2017-09-15",88.300003
"504","2017-09-18",88.849998
"505","2017-09-19",89.449997
"506","2017-09-20",90
"507","2017-09-21",89.300003
"508","2017-09-22",88.900002
"509","2017-09-25",87.300003
"510","2017-09-26",87.449997
"511","2017-09-27",89.599998
"512","2017-09-28",89.75
"513","2017-09-29",90.300003
"514","2017-10-02",92.300003
"515","2017-10-03",91.599998
"516","2017-10-04",92.849998
"517","2017-10-05",93.199997
"518","2017-10-06",94.199997
"519","2017-10-09",93.050003
"520","2017-10-10",91.550003
"521","2017-10-11",91.900002
"522","2017-10-12",91.599998
"523","2017-10-13",92.099998
"524","2017-10-16",92.550003
"525","2017-10-17",93.550003
"526","2017-10-18",94.949997
"527","2017-10-19",95.199997
"528","2017-10-20",95.550003
"529","2017-10-23",95.449997
"530","2017-10-24",96.599998
"531","2017-10-25",96.150002
"532","2017-10-26",97.099998
"533","2017-10-27",100.550003
"534","2017-10-30",99.5
"535","2017-10-31",100.550003
"536","2017-11-01",99.650002
"537","2017-11-02",99.949997
"538","2017-11-03",101.300003
"539","2017-11-06",103.849998
"540","2017-11-07",103.800003
"541","2017-11-08",113.550003
"542","2017-11-09",115.849998
"543","2017-11-10",106.25
"544","2017-11-13",108.949997
"545","2017-11-14",107.599998
"546","2017-11-15",104.699997
"547","2017-11-16",104.699997
"548","2017-11-17",104.550003
"549","2017-11-20",106.550003
"550","2017-11-21",107.550003
"551","2017-11-22",105.199997
"552","2017-11-24",104.900002
"553","2017-11-27",103.300003
"554","2017-11-28",105.599998
"555","2017-11-29",105.150002
"556","2017-11-30",105.300003
"557","2017-12-01",105.900002
"558","2017-12-04",99.849998
"559","2017-12-05",99.5
"560","2017-12-06",100.650002
"561","2017-12-07",100.400002
"562","2017-12-08",98.5
"563","2017-12-11",98.849998
"564","2017-12-12",94.900002
"565","2017-12-13",96.099998
"566","2017-12-14",95.75
"567","2017-12-15",98.699997
"568","2017-12-18",93.699997
"569","2017-12-19",94.400002
"570","2017-12-20",96.849998
"571","2017-12-21",96.800003
"572","2017-12-22",95.099998
"573","2017-12-26",96.349998
"574","2017-12-27",96.650002
"575","2017-12-28",95.550003
"576","2017-12-29",94.099998
"577","2018-01-02",90.349998
"578","2018-01-03",90.550003
"579","2018-01-04",84.599998
"580","2018-01-05",85.150002
"581","2018-01-08",86.699997
"582","2018-01-09",89.699997
"583","2018-01-10",88.25
"584","2018-01-11",91.900002
"585","2018-01-12",91.150002
"586","2018-01-16",87.199997
"587","2018-01-17",89.449997
"588","2018-01-18",90.099998
"589","2018-01-19",91.349998
"590","2018-01-22",94.5
"591","2018-01-23",97.25
"592","2018-01-24",98.050003
"593","2018-01-25",100.099998
"594","2018-01-26",100.650002
"595","2018-01-29",101.599998
"596","2018-01-30",101.349998
"597","2018-01-31",99.599998
"598","2018-02-01",98
"599","2018-02-02",96.25
"600","2018-02-05",95.300003
"601","2018-02-06",94.150002
"602","2018-02-07",94.699997
"603","2018-02-08",89.300003
"604","2018-02-09",90.300003
"605","2018-02-12",91.550003
"606","2018-02-13",92.5
"607","2018-02-14",93.599998
"608","2018-02-15",98.199997
"609","2018-02-16",98.699997
"610","2018-02-20",99.349998
"611","2018-02-21",98.699997
"612","2018-02-22",99.599998
"613","2018-02-23",102.150002
"614","2018-02-26",104.150002
"615","2018-02-27",104.300003
"616","2018-02-28",108.199997
"617","2018-03-01",108.449997
"618","2018-03-02",112.949997
"619","2018-03-05",114.25
"620","2018-03-06",115.949997
"621","2018-03-07",117.849998
"622","2018-03-08",117.800003
"623","2018-03-09",118.650002
"624","2018-03-12",121.099998
"625","2018-03-13",123.199997
"626","2018-03-14",122.699997
"627","2018-03-15",125.150002
"628","2018-03-16",124.349998
"629","2018-03-19",121.099998
"630","2018-03-20",123.599998
"631","2018-03-21",126.099998
"632","2018-03-22",122.349998
"633","2018-03-23",120.099998
"634","2018-03-26",120
"635","2018-03-27",115.75
"636","2018-03-28",114.050003
"637","2018-03-29",115.650002
"638","2018-04-02",112.199997
"639","2018-04-03",113.300003
"640","2018-04-04",118.400002
"641","2018-04-05",122.099998
"642","2018-04-06",120.599998
"643","2018-04-09",120.699997
"644","2018-04-10",122.349998
"645","2018-04-11",122.25
"646","2018-04-12",124.150002
"647","2018-04-13",122.099998
"648","2018-04-16",123
"649","2018-04-17",124.849998
"650","2018-04-18",125.400002
"651","2018-04-19",125.199997
"652","2018-04-20",124.75
"653","2018-04-23",122.949997
"654","2018-04-24",120.599998
"655","2018-04-25",120.449997
"656","2018-04-26",124.699997
"657","2018-04-27",126.449997
"658","2018-04-30",124.349998
"659","2018-05-01",127.75
"660","2018-05-02",128.5
"661","2018-05-03",133.800003
"662","2018-05-04",134.699997
"663","2018-05-07",139.100006
"664","2018-05-08",135.899994
"665","2018-05-09",152.25
"666","2018-05-10",154.300003
"667","2018-05-11",153.350006
"668","2018-05-14",150.050003
"669","2018-05-15",149.850006
"670","2018-05-16",153.850006
"671","2018-05-17",155.350006
"672","2018-05-18",158.25
"673","2018-05-21",157.600006
"674","2018-05-22",155.949997
"675","2018-05-23",156.350006
"676","2018-05-24",156
"677","2018-05-25",157.050003
"678","2018-05-29",157.350006
"679","2018-05-30",158.850006
"680","2018-05-31",160.899994
"681","2018-06-01",165.25
"682","2018-06-04",165.100006
"683","2018-06-05",164
"684","2018-06-06",165.949997
"685","2018-06-07",161
"686","2018-06-08",165.300003
"687","2018-06-11",162.699997
"688","2018-06-12",162.949997
"689","2018-06-13",159.350006
"690","2018-06-14",156.899994
"691","2018-06-15",155.050003
"692","2018-06-18",155.699997
"693","2018-06-19",153.350006
"694","2018-06-20",154.600006
"695","2018-06-21",150.800003
"696","2018-06-22",148.199997
"697","2018-06-25",145.5
"698","2018-06-26",150.199997
"699","2018-06-27",142.699997
"700","2018-06-28",140.300003
"701","2018-06-29",138.149994
"702","2018-07-02",138.550003
"703","2018-07-03",142.699997
"704","2018-07-05",142.050003
"705","2018-07-06",142.449997
"706","2018-07-09",141.100006
"707","2018-07-10",140.100006
"708","2018-07-11",139
"709","2018-07-12",140
"710","2018-07-13",135.350006
"711","2018-07-16",136.199997
"712","2018-07-17",139.449997
"713","2018-07-18",139.600006
"714","2018-07-19",138.75
"715","2018-07-20",137.25
"716","2018-07-23",143.050003
"717","2018-07-24",138.100006
"718","2018-07-25",145.300003
"719","2018-07-26",144.25
"720","2018-07-27",141.050003
"721","2018-07-30",139.300003
"722","2018-07-31",142.25
"723","2018-08-01",144.899994
"724","2018-08-02",146.800003
"725","2018-08-03",146.050003
"726","2018-08-06",148.050003
"727","2018-08-07",148.550003
"728","2018-08-08",124.650002
"729","2018-08-09",124.099998
"730","2018-08-10",124.349998
"731","2018-08-13",121.550003
"732","2018-08-14",122.650002
"733","2018-08-15",123.849998
"734","2018-08-16",128.300003
"735","2018-08-17",125.699997
"736","2018-08-20",125
"737","2018-08-21",127
"738","2018-08-22",129.399994
"739","2018-08-23",129.350006
"740","2018-08-24",129.100006
"741","2018-08-27",130.800003
"742","2018-08-28",131.5
"743","2018-08-29",134.75
"744","2018-08-30",135.800003
"745","2018-08-31",138.850006
"746","2018-09-04",140.600006
"747","2018-09-05",138.75
"748","2018-09-06",142.449997
"749","2018-09-07",142.100006
"750","2018-09-10",143
"751","2018-09-11",148.100006
"752","2018-09-12",154
"753","2018-09-13",155.050003
"754","2018-09-14",156.800003
"755","2018-09-17",152.949997
"756","2018-09-18",152.149994
"757","2018-09-19",150.5
"758","2018-09-20",151.300003
"759","2018-09-21",149.350006
"760","2018-09-24",151.899994
"761","2018-09-25",155.649994
"762","2018-09-26",154.25
"763","2018-09-27",149.149994
"764","2018-09-28",149.699997
"765","2018-10-01",147.649994
"766","2018-10-02",142.570007
"767","2018-10-03",141.119995
"768","2018-10-04",137.509995
"769","2018-10-05",135.320007
"770","2018-10-08",134.539993
"771","2018-10-09",133.539993
"772","2018-10-10",131
"773","2018-10-11",133.520004
"774","2018-10-12",136.940002
"775","2018-10-15",136.149994
"776","2018-10-16",142.539993
"777","2018-10-17",142.350006
"778","2018-10-18",140.839996
"779","2018-10-19",136.970001
"780","2018-10-22",136.800003
"781","2018-10-23",138.25
"782","2018-10-24",138.320007
"783","2018-10-25",138.080002
"784","2018-10-26",137.949997
"785","2018-10-29",137.330002
"786","2018-10-30",135.699997
"787","2018-10-31",136
"788","2018-11-01",141.160004
"789","2018-11-02",137.75
"790","2018-11-05",140.139999
"791","2018-11-06",147.710007
"792","2018-11-07",156.479996
"793","2018-11-08",155.580002
"794","2018-11-09",150.199997
"795","2018-11-12",137.649994
"796","2018-11-13",134.169998
"797","2018-11-14",129.929993
"798","2018-11-15",134.259995
"799","2018-11-16",136.570007
"800","2018-11-19",123.349998
"801","2018-11-20",122.040001
"802","2018-11-21",125.639999
"803","2018-11-23",125.419998
"804","2018-11-26",129.240005
"805","2018-11-27",129.960007
"806","2018-11-28",135.330002
"807","2018-11-29",137.729996
"808","2018-11-30",139.220001
"809","2018-12-03",145.190002
"810","2018-12-04",139.330002
"811","2018-12-06",136.309998
"812","2018-12-07",131.720001
"813","2018-12-10",132.580002
"814","2018-12-11",127.870003
"815","2018-12-12",130.339996
"816","2018-12-13",126.330002
"817","2018-12-14",125.400002
"818","2018-12-17",118.68
"819","2018-12-18",120.919998
"820","2018-12-19",118.239998
"821","2018-12-20",116.720001
"822","2018-12-21",116
"823","2018-12-24",113.419998
"824","2018-12-26",124.519997
"825","2018-12-27",126.660004
"826","2018-12-28",124.660004
"827","2018-12-31",122.199997
"828","2019-01-02",123.07
"829","2019-01-03",115.839996
"830","2019-01-04",123.400002
"831","2019-01-07",121.019997
"832","2019-01-08",123.510002
"833","2019-01-09",124.129997
"834","2019-01-10",129.639999
"835","2019-01-11",126.849998
"836","2019-01-14",127.589996
"837","2019-01-15",132.259995
"838","2019-01-16",137.270004
"839","2019-01-17",138.440002
"840","2019-01-18",142
"841","2019-01-22",140.729996
"842","2019-01-23",139.229996
"843","2019-01-24",138.699997
"844","2019-01-25",143.759995
"845","2019-01-28",137.029999
"846","2019-01-29",137.220001
"847","2019-01-30",142.929993
"848","2019-01-31",145.509995
"849","2019-02-01",144.710007
"850","2019-02-04",147
"851","2019-02-05",149.029999
"852","2019-02-06",150.009995
"853","2019-02-07",148.229996
"854","2019-02-08",147.490005
"855","2019-02-11",150.839996
"856","2019-02-12",153.179993
"857","2019-02-13",154.330002
"858","2019-02-14",153.539993
"859","2019-02-15",155.570007
"860","2019-02-19",151.229996
"861","2019-02-20",149
"862","2019-02-21",146.330002
"863","2019-02-22",146.339996
"864","2019-02-25",149
"865","2019-02-26",146.75
"866","2019-02-27",132.270004
"867","2019-02-28",133.669998
"868","2019-03-01",140.520004
"869","2019-03-04",141.600006
"870","2019-03-05",141.600006
"871","2019-03-06",140
"872","2019-03-07",138.690002
"873","2019-03-08",139
"874","2019-03-11",141.020004
"875","2019-03-12",144.759995
"876","2019-03-13",148.710007
"877","2019-03-14",150.449997
"878","2019-03-15",155.330002
"879","2019-03-18",152.210007
"880","2019-03-19",154.690002
"881","2019-03-20",157.75
"882","2019-03-21",160.309998
"883","2019-03-22",157.960007
"884","2019-03-25",157.25
"885","2019-03-26",155.110001
"886","2019-03-27",149.110001
"887","2019-03-28",147.419998
"888","2019-03-29",147.009995
"889","2019-04-01",143.630005
"890","2019-04-02",144.440002
"891","2019-04-03",142.690002
"892","2019-04-04",140.320007
"893","2019-04-05",140.960007
"894","2019-04-08",141.740005
"895","2019-04-09",140.440002
"896","2019-04-10",143.610001
"897","2019-04-11",141.160004
"898","2019-04-12",140.729996
"899","2019-04-15",137.949997
"900","2019-04-16",134.389999
"901","2019-04-17",126.830002
"902","2019-04-18",128.970001
"903","2019-04-22",129.910004
"904","2019-04-23",130.850006
"905","2019-04-24",133.350006
"906","2019-04-25",136.759995
"907","2019-04-26",137.039993
"908","2019-04-29",134.679993
"909","2019-04-30",134.5
"910","2019-05-01",127.389999
"911","2019-05-02",131.570007
"912","2019-05-03",132.089996
"913","2019-05-06",131.309998
"914","2019-05-07",129.619995
"915","2019-05-08",135.25
"916","2019-05-09",132.820007
"917","2019-05-10",131.029999
"918","2019-05-13",124.650002
"919","2019-05-14",133.789993
"920","2019-05-15",135.029999
"921","2019-05-16",143.410004
"922","2019-05-17",142.470001
"923","2019-05-20",139.050003
"924","2019-05-21",137.600006
"925","2019-05-22",137.300003
"926","2019-05-23",134.979996
"927","2019-05-24",138.529999
"928","2019-05-28",137.850006
"929","2019-05-29",137.009995
"930","2019-05-30",146.300003
"931","2019-05-31",142.699997
"932","2019-06-03",144.320007
"933","2019-06-04",150.520004
"934","2019-06-05",152.559998
"935","2019-06-06",154.740005
"936","2019-06-07",160.809998
"937","2019-06-10",165.580002
"938","2019-06-11",165.210007
"939","2019-06-12",163.089996
"940","2019-06-13",163.630005
"941","2019-06-14",166.830002
"942","2019-06-17",166.949997
"943","2019-06-18",167.389999
"944","2019-06-19",166.410004
"945","2019-06-20",165.220001
"946","2019-06-21",164.820007
"947","2019-06-24",164.589996
"948","2019-06-25",166.970001
"949","2019-06-26",161.960007
"950","2019-06-27",160.020004
"951","2019-06-28",160
