"","date","ICD"
"206","2015-06-03",153.600006
"207","2015-06-04",151.399994
"208","2015-06-05",156.800003
"209","2015-06-08",156.800003
"210","2015-06-09",155.399994
"211","2015-06-10",155.600006
"212","2015-06-11",156.399994
"213","2015-06-12",156.399994
"214","2015-06-15",155.199997
"215","2015-06-16",152.600006
"216","2015-06-17",165.199997
"217","2015-06-18",161.600006
"218","2015-06-19",160.800003
"219","2015-06-22",168.800003
"220","2015-06-23",174.399994
"221","2015-06-24",172.800003
"222","2015-06-25",174.800003
"223","2015-06-26",182.399994
"224","2015-06-29",181.199997
"225","2015-06-30",177.399994
"226","2015-07-01",165.600006
"227","2015-07-02",165
"228","2015-07-06",159
"229","2015-07-07",156.199997
"230","2015-07-08",151
"231","2015-07-09",152
"232","2015-07-10",153.199997
"233","2015-07-13",152.800003
"234","2015-07-14",159.800003
"235","2015-07-15",157.199997
"236","2015-07-16",160.199997
"237","2015-07-17",157.399994
"238","2015-07-20",149.199997
"239","2015-07-21",151.600006
"240","2015-07-22",148.600006
"241","2015-07-23",146.399994
"242","2015-07-24",143.399994
"243","2015-07-27",142.800003
"244","2015-07-28",149
"245","2015-07-29",149.600006
"246","2015-07-30",144.600006
"247","2015-07-31",146.800003
"248","2015-08-03",142.800003
"249","2015-08-04",137.199997
"250","2015-08-05",138
"251","2015-08-06",139.600006
"252","2015-08-07",128
"253","2015-08-10",132
"254","2015-08-11",127
"255","2015-08-12",130.399994
"256","2015-08-13",124.599998
"257","2015-08-14",125.800003
"258","2015-08-17",127
"259","2015-08-18",126.199997
"260","2015-08-19",124.199997
"261","2015-08-20",123
"262","2015-08-21",115.400002
"263","2015-08-24",118.199997
"264","2015-08-25",116.199997
"265","2015-08-26",120.599998
"266","2015-08-27",122.199997
"267","2015-08-28",127.800003
"268","2015-08-31",138.600006
"269","2015-09-01",131.399994
"270","2015-09-02",135
"271","2015-09-03",132.800003
"272","2015-09-04",135.800003
"273","2015-09-08",148
"274","2015-09-09",135.800003
"275","2015-09-10",139.600006
"276","2015-09-11",137.399994
"277","2015-09-14",135.600006
"278","2015-09-15",136.600006
"279","2015-09-16",141
"280","2015-09-17",143
"281","2015-09-18",130
"282","2015-09-21",132
"283","2015-09-22",127.599998
"284","2015-09-23",120
"285","2015-09-24",119.800003
"286","2015-09-25",110
"287","2015-09-28",102.599998
"288","2015-09-29",102
"289","2015-09-30",99.599998
"290","2015-10-01",99.199997
"291","2015-10-02",102.400002
"292","2015-10-05",119.599998
"293","2015-10-06",130.800003
"294","2015-10-07",129.800003
"295","2015-10-08",127.199997
"296","2015-10-09",129
"297","2015-10-12",128.399994
"298","2015-10-13",126.599998
"299","2015-10-14",124.199997
"300","2015-10-15",131.399994
"301","2015-10-16",127.800003
"302","2015-10-19",128.800003
"303","2015-10-20",135.600006
"304","2015-10-21",134.800003
"305","2015-10-22",142.600006
"306","2015-10-23",146.800003
"307","2015-10-26",142.399994
"308","2015-10-27",130.600006
"309","2015-10-28",140
"310","2015-10-29",133.399994
"311","2015-10-30",140.600006
"312","2015-11-02",153.800003
"313","2015-11-03",150.399994
"314","2015-11-04",144.600006
"315","2015-11-05",142.800003
"316","2015-11-06",150
"317","2015-11-09",141
"318","2015-11-10",143
"319","2015-11-11",136.600006
"320","2015-11-12",133.199997
"321","2015-11-13",128.800003
"322","2015-11-16",128.800003
"323","2015-11-17",128.600006
"324","2015-11-18",127.800003
"325","2015-11-19",118.199997
"326","2015-11-20",115.599998
"327","2015-11-23",111.599998
"328","2015-11-24",117
"329","2015-11-25",122.599998
"330","2015-11-27",122.599998
"331","2015-11-30",122
"332","2015-12-01",124.800003
"333","2015-12-02",119.800003
"334","2015-12-03",122.199997
"335","2015-12-04",122.400002
"336","2015-12-07",121.199997
"337","2015-12-08",119.400002
"338","2015-12-09",119
"339","2015-12-10",120.599998
"340","2015-12-11",117
"341","2015-12-14",120
"342","2015-12-15",121.199997
"343","2015-12-16",123.199997
"344","2015-12-17",120
"345","2015-12-18",120.199997
"346","2015-12-21",120
"347","2015-12-22",115
"348","2015-12-23",121.400002
"349","2015-12-24",120.599998
"350","2015-12-28",114.599998
"351","2015-12-29",109.800003
"352","2015-12-30",102.599998
"353","2015-12-31",101
"354","2016-01-04",98
"355","2016-01-05",99.400002
"356","2016-01-06",96.199997
"357","2016-01-07",89.800003
"358","2016-01-08",82.400002
"359","2016-01-11",78.199997
"360","2016-01-12",77.400002
"361","2016-01-13",74.400002
"362","2016-01-14",78.599998
"363","2016-01-15",76.599998
"364","2016-01-19",73.800003
"365","2016-01-20",74.400002
"366","2016-01-21",79
"367","2016-01-22",82.199997
"368","2016-01-25",75
"369","2016-01-26",76.800003
"370","2016-01-27",76
"371","2016-01-28",77.800003
"372","2016-01-29",81
"373","2016-02-01",80.599998
"374","2016-02-02",79.599998
"375","2016-02-03",85.800003
"376","2016-02-04",86
"377","2016-02-05",81.400002
"378","2016-02-08",81.599998
"379","2016-02-09",71
"380","2016-02-10",71.800003
"381","2016-02-11",68.800003
"382","2016-02-12",69.199997
"383","2016-02-16",69.199997
"384","2016-02-17",73.599998
"385","2016-02-18",77.199997
"386","2016-02-19",77.400002
"387","2016-02-22",80
"388","2016-02-23",78.599998
"389","2016-02-24",78.199997
"390","2016-02-25",78.599998
"391","2016-02-26",78.800003
"392","2016-02-29",77
"393","2016-03-01",77.199997
"394","2016-03-02",79.599998
"395","2016-03-03",81.800003
"396","2016-03-04",86.599998
"397","2016-03-07",93
"398","2016-03-08",89.800003
"399","2016-03-09",92
"400","2016-03-10",87.599998
"401","2016-03-11",92.400002
"402","2016-03-14",95
"403","2016-03-15",108
"404","2016-03-16",102.400002
"405","2016-03-17",103.400002
"406","2016-03-18",100.199997
"407","2016-03-21",99.400002
"408","2016-03-22",96.400002
"409","2016-03-23",87.800003
"410","2016-03-24",91
"411","2016-03-28",91.800003
"412","2016-03-29",99.800003
"413","2016-03-30",97.800003
"414","2016-03-31",95.400002
"415","2016-04-01",90.800003
"416","2016-04-04",81.800003
"417","2016-04-05",82.400002
"418","2016-04-06",85.599998
"419","2016-04-07",80
"420","2016-04-08",88.400002
"421","2016-04-11",90
"422","2016-04-12",96
"423","2016-04-13",94.599998
"424","2016-04-14",90.599998
"425","2016-04-15",89.800003
"426","2016-04-18",90
"427","2016-04-19",94.800003
"428","2016-04-20",98.199997
"429","2016-04-21",75.199997
"430","2016-04-22",78.400002
"431","2016-04-25",77.800003
"432","2016-04-26",82.400002
"433","2016-04-27",83.199997
"434","2016-04-28",82.800003
"435","2016-04-29",79.599998
"436","2016-05-02",84
"437","2016-05-03",82.199997
"438","2016-05-04",80.800003
"439","2016-05-05",80.400002
"440","2016-05-06",80
"441","2016-05-09",80.599998
"442","2016-05-10",81
"443","2016-05-11",83.199997
"444","2016-05-12",82
"445","2016-05-13",80.800003
"446","2016-05-16",83
"447","2016-05-17",81
"448","2016-05-18",80.400002
"449","2016-05-19",80.800003
"450","2016-05-20",80.199997
"451","2016-05-23",79.599998
"452","2016-05-24",80.800003
"453","2016-05-25",82.800003
"454","2016-05-26",82
"455","2016-05-27",80
"456","2016-05-31",80
"457","2016-06-01",85.599998
"458","2016-06-02",84.800003
"459","2016-06-03",92
"460","2016-06-06",99
"461","2016-06-07",101.599998
"462","2016-06-08",106.599998
"463","2016-06-09",104.800003
"464","2016-06-10",101
"465","2016-06-13",103.800003
"466","2016-06-14",104
"467","2016-06-15",104.599998
"468","2016-06-16",101.800003
"469","2016-06-17",107.199997
"470","2016-06-20",111
"471","2016-06-21",110.800003
"472","2016-06-22",111
"473","2016-06-23",115
"474","2016-06-24",117.599998
"475","2016-06-27",101.800003
"476","2016-06-28",104.599998
"477","2016-06-29",107
"478","2016-06-30",108.599998
"479","2016-07-01",112.599998
"480","2016-07-05",103.400002
"481","2016-07-06",106.199997
"482","2016-07-07",103.199997
"483","2016-07-08",105.800003
"484","2016-07-11",103.800003
"485","2016-07-12",109
"486","2016-07-13",104.599998
"487","2016-07-14",102.199997
"488","2016-07-15",102.199997
"489","2016-07-18",99.800003
"490","2016-07-19",98.199997
"491","2016-07-20",97.800003
"492","2016-07-21",99.199997
"493","2016-07-22",98
"494","2016-07-25",93.599998
"495","2016-07-26",97.199997
"496","2016-07-27",94.800003
"497","2016-07-28",93.599998
"498","2016-07-29",100.599998
"499","2016-08-01",96
"500","2016-08-02",97.400002
"501","2016-08-03",99.800003
"502","2016-08-04",99
"503","2016-08-05",102.599998
"504","2016-08-08",106.199997
"505","2016-08-09",105
"506","2016-08-10",104
"507","2016-08-11",104
"508","2016-08-12",102
"509","2016-08-15",102.199997
"510","2016-08-16",102.400002
"511","2016-08-17",100.599998
"512","2016-08-18",105
"513","2016-08-19",104.400002
"514","2016-08-22",103.599998
"515","2016-08-23",106
"516","2016-08-24",102.800003
"517","2016-08-25",100.800003
"518","2016-08-26",101.199997
"519","2016-08-29",102.599998
"520","2016-08-30",101.800003
"521","2016-08-31",100.800003
"522","2016-09-01",99.199997
"523","2016-09-02",100.199997
"524","2016-09-06",104
"525","2016-09-07",103
"526","2016-09-08",105.199997
"527","2016-09-09",99.400002
"528","2016-09-12",103.800003
"529","2016-09-13",96
"530","2016-09-14",95.400002
"531","2016-09-15",96.400002
"532","2016-09-16",96.800003
"533","2016-09-19",96.400002
"534","2016-09-20",94.800003
"535","2016-09-21",98.400002
"536","2016-09-22",99
"537","2016-09-23",97.400002
"538","2016-09-26",96.400002
"539","2016-09-27",96.199997
"540","2016-09-28",102.400002
"541","2016-09-29",103.599998
"542","2016-09-30",105
"543","2016-10-03",106
"544","2016-10-04",104.599998
"545","2016-10-05",107.800003
"546","2016-10-06",109.599998
"547","2016-10-07",109
"548","2016-10-10",112
"549","2016-10-11",112.599998
"550","2016-10-12",114.800003
"551","2016-10-13",112.400002
"552","2016-10-14",112.599998
"553","2016-10-17",111.800003
"554","2016-10-18",112.199997
"555","2016-10-19",112
"556","2016-10-20",113.199997
"557","2016-10-21",116
"558","2016-10-24",114.800003
"559","2016-10-25",109.199997
"560","2016-10-26",101.400002
"561","2016-10-27",96
"562","2016-10-28",89.599998
"563","2016-10-31",79.599998
"564","2016-11-01",80
"565","2016-11-02",79.599998
"566","2016-11-03",78.599998
"567","2016-11-04",79.599998
"568","2016-11-07",82.400002
"569","2016-11-08",83
"570","2016-11-09",86.599998
"571","2016-11-10",91.400002
"572","2016-11-11",93.400002
"573","2016-11-14",97.599998
"574","2016-11-15",100.599998
"575","2016-11-16",98.199997
"576","2016-11-17",100
"577","2016-11-18",99.800003
"578","2016-11-21",101.800003
"579","2016-11-22",104.599998
"580","2016-11-23",108.400002
"581","2016-11-25",105.199997
"582","2016-11-28",102
"583","2016-11-29",100.400002
"584","2016-11-30",112.800003
"585","2016-12-01",120.400002
"586","2016-12-02",126
"587","2016-12-05",136
"588","2016-12-06",137.399994
"589","2016-12-07",135.800003
"590","2016-12-08",136.199997
"591","2016-12-09",135.399994
"592","2016-12-12",139.399994
"593","2016-12-13",139.399994
"594","2016-12-14",131.800003
"595","2016-12-15",129.800003
"596","2016-12-16",133.199997
"597","2016-12-19",133.600006
"598","2016-12-20",136.600006
"599","2016-12-21",136.800003
"600","2016-12-22",136
"601","2016-12-23",137.199997
"602","2016-12-27",134.800003
"603","2016-12-28",135
"604","2016-12-29",134.399994
"605","2016-12-30",134
"606","2017-01-03",134
"607","2017-01-04",140.399994
"608","2017-01-05",136.399994
"609","2017-01-06",137.199997
"610","2017-01-09",130
"611","2017-01-10",127
"612","2017-01-11",128.800003
"613","2017-01-12",126
"614","2017-01-13",128.199997
"615","2017-01-17",130.199997
"616","2017-01-18",126.400002
"617","2017-01-19",127.800003
"618","2017-01-20",130
"619","2017-01-23",126.199997
"620","2017-01-24",131.399994
"621","2017-01-25",142.800003
"622","2017-01-26",139.800003
"623","2017-01-27",133.399994
"624","2017-01-30",127
"625","2017-01-31",126.800003
"626","2017-02-01",126.800003
"627","2017-02-02",124.400002
"628","2017-02-03",126
"629","2017-02-06",123.199997
"630","2017-02-07",117.400002
"631","2017-02-08",115
"632","2017-02-09",120.400002
"633","2017-02-10",122
"634","2017-02-13",122.400002
"635","2017-02-14",124.199997
"636","2017-02-15",120.599998
"637","2017-02-16",118.599998
"638","2017-02-17",116
"639","2017-02-21",116.199997
"640","2017-02-22",114
"641","2017-02-23",113.800003
"642","2017-02-24",112.199997
"643","2017-02-27",113
"644","2017-02-28",119
"645","2017-03-01",121.800003
"646","2017-03-02",118.599998
"647","2017-03-03",117.199997
"648","2017-03-06",122.400002
"649","2017-03-07",115.199997
"650","2017-03-08",108.199997
"651","2017-03-09",105.800003
"652","2017-03-10",108
"653","2017-03-13",107.599998
"654","2017-03-14",100.199997
"655","2017-03-15",108.199997
"656","2017-03-16",110.400002
"657","2017-03-17",108
"658","2017-03-20",107.199997
"659","2017-03-21",101.400002
"660","2017-03-22",98.400002
"661","2017-03-23",100.400002
"662","2017-03-24",98.400002
"663","2017-03-27",94
"664","2017-03-28",101.599998
"665","2017-03-29",104.800003
"666","2017-03-30",106.199997
"667","2017-03-31",110.199997
"668","2017-04-03",107.599998
"669","2017-04-04",110.800003
"670","2017-04-05",112
"671","2017-04-06",116.199997
"672","2017-04-07",112
"673","2017-04-10",110.400002
"674","2017-04-11",109.800003
"675","2017-04-12",107.800003
"676","2017-04-13",106.800003
"677","2017-04-17",106.199997
"678","2017-04-18",100.400002
"679","2017-04-19",98.400002
"680","2017-04-20",99.199997
"681","2017-04-21",98
"682","2017-04-24",97.199997
"683","2017-04-25",97.400002
"684","2017-04-26",98.599998
"685","2017-04-27",95.199997
"686","2017-04-28",92.199997
"687","2017-05-01",93.599998
"688","2017-05-02",94
"689","2017-05-03",93.800003
"690","2017-05-04",88
"691","2017-05-05",90.599998
"692","2017-05-08",89.400002
"693","2017-05-09",87.599998
"694","2017-05-10",88.800003
"695","2017-05-11",87
"696","2017-05-12",86.800003
"697","2017-05-15",88.599998
"698","2017-05-16",87.599998
"699","2017-05-17",83.800003
"700","2017-05-18",84.599998
"701","2017-05-19",87.199997
"702","2017-05-22",87.800003
"703","2017-05-23",84
"704","2017-05-24",81
"705","2017-05-25",76.800003
"706","2017-05-26",79.599998
"707","2017-05-30",78.599998
"708","2017-05-31",76.400002
"709","2017-06-01",79.199997
"710","2017-06-02",76.800003
"711","2017-06-05",76
"712","2017-06-06",75
"713","2017-06-07",70
"714","2017-06-08",70.599998
"715","2017-06-09",73.599998
"716","2017-06-12",74
"717","2017-06-13",81.199997
"718","2017-06-14",79.800003
"719","2017-06-15",76.599998
"720","2017-06-16",76.400002
"721","2017-06-19",75.199997
"722","2017-06-20",73.400002
"723","2017-06-21",67
"724","2017-06-22",66
"725","2017-06-23",67.800003
"726","2017-06-26",68.800003
"727","2017-06-27",70
"728","2017-06-28",75
"729","2017-06-29",75.199997
"730","2017-06-30",77.800003
"731","2017-07-03",77.800003
"732","2017-07-05",69
"733","2017-07-06",67.800003
"734","2017-07-07",67.199997
"735","2017-07-10",68.800003
"736","2017-07-11",69.199997
"737","2017-07-12",72.800003
"738","2017-07-13",80.199997
"739","2017-07-14",78.400002
"740","2017-07-17",81
"741","2017-07-18",79.599998
"742","2017-07-19",84.400002
"743","2017-07-20",82.199997
"744","2017-07-21",76.599998
"745","2017-07-24",72.599998
"746","2017-07-25",75
"747","2017-07-26",74.599998
"748","2017-07-27",76.599998
"749","2017-07-28",77.800003
"750","2017-07-31",77.400002
"751","2017-08-01",72
"752","2017-08-02",70.400002
"753","2017-08-03",69.199997
"754","2017-08-04",71.800003
"755","2017-08-07",65.599998
"756","2017-08-08",69.800003
"757","2017-08-09",69.199997
"758","2017-08-10",69.199997
"759","2017-08-11",69.199997
"760","2017-08-14",69.599998
"761","2017-08-15",70.199997
"762","2017-08-16",69.199997
"763","2017-08-17",66.800003
"764","2017-08-18",65
"765","2017-08-21",62
"766","2017-08-22",64.199997
"767","2017-08-23",64
"768","2017-08-24",62.799999
"769","2017-08-25",62.400002
"770","2017-08-28",60.599998
"771","2017-08-29",65.599998
"772","2017-08-30",62.200001
"773","2017-08-31",64.400002
"774","2017-09-01",66
"775","2017-09-05",68.599998
"776","2017-09-06",69.199997
"777","2017-09-07",65.800003
"778","2017-09-08",63
"779","2017-09-11",63.400002
"780","2017-09-12",62.799999
"781","2017-09-13",66.800003
"782","2017-09-14",67.599998
"783","2017-09-15",67.400002
"784","2017-09-18",69.800003
"785","2017-09-19",68.400002
"786","2017-09-20",74.199997
"787","2017-09-21",72.400002
"788","2017-09-22",74.400002
"789","2017-09-25",79
"790","2017-09-26",80.199997
"791","2017-09-27",79.199997
"792","2017-09-28",76.199997
"793","2017-09-29",76
"794","2017-10-02",77.800003
"795","2017-10-03",78.800003
"796","2017-10-04",78.199997
"797","2017-10-05",79.599998
"798","2017-10-06",77
"799","2017-10-09",74.800003
"800","2017-10-10",76.800003
"801","2017-10-11",77.599998
"802","2017-10-12",74.599998
"803","2017-10-13",72.400002
"804","2017-10-16",72.199997
"805","2017-10-17",71.599998
"806","2017-10-18",70.199997
"807","2017-10-19",69.800003
"808","2017-10-20",66.599998
"809","2017-10-23",65.599998
"810","2017-10-24",64.400002
"811","2017-10-25",64.400002
"812","2017-10-26",60.799999
"813","2017-10-27",58.799999
"814","2017-10-30",56
"815","2017-10-31",64.800003
"816","2017-11-01",65
"817","2017-11-02",69.800003
"818","2017-11-03",68.599998
"819","2017-11-06",74.199997
"820","2017-11-07",72.800003
"821","2017-11-08",73.199997
"822","2017-11-09",74
"823","2017-11-10",77.800003
"824","2017-11-13",75.199997
"825","2017-11-14",66.599998
"826","2017-11-15",70.199997
"827","2017-11-16",69.800003
"828","2017-11-17",73.599998
"829","2017-11-20",77
"830","2017-11-21",78.199997
"831","2017-11-22",75.599998
"832","2017-11-24",77.199997
"833","2017-11-27",74.599998
"834","2017-11-28",77.199997
"835","2017-11-29",78.199997
"836","2017-11-30",71
"837","2017-12-01",74.800003
"838","2017-12-04",74.800003
"839","2017-12-05",72.800003
"840","2017-12-06",69.800003
"841","2017-12-07",69.599998
"842","2017-12-08",71.599998
"843","2017-12-11",71.400002
"844","2017-12-12",73.199997
"845","2017-12-13",73
"846","2017-12-14",70.599998
"847","2017-12-15",71.199997
"848","2017-12-18",73.400002
"849","2017-12-19",72.800003
"850","2017-12-20",76
"851","2017-12-21",80.800003
"852","2017-12-22",81.199997
"853","2017-12-26",80.400002
"854","2017-12-27",80.599998
"855","2017-12-28",80.400002
"856","2017-12-29",79.599998
"857","2018-01-02",78.599998
"858","2018-01-03",80
"859","2018-01-04",83.800003
"860","2018-01-05",81.400002
"861","2018-01-08",83.199997
"862","2018-01-09",86
"863","2018-01-10",91.400002
"864","2018-01-11",95
"865","2018-01-12",98.199997
"866","2018-01-16",97.800003
"867","2018-01-17",99
"868","2018-01-18",103.599998
"869","2018-01-19",103.800003
"870","2018-01-22",104.199997
"871","2018-01-23",102.800003
"872","2018-01-24",101.199997
"873","2018-01-25",100.800003
"874","2018-01-26",99.599998
"875","2018-01-29",99
"876","2018-01-30",94.800003
"877","2018-01-31",92
"878","2018-02-01",96
"879","2018-02-02",92
"880","2018-02-05",87.800003
"881","2018-02-06",90.400002
"882","2018-02-07",90.400002
"883","2018-02-08",89.199997
"884","2018-02-09",85.599998
"885","2018-02-12",83.199997
"886","2018-02-13",82.599998
"887","2018-02-14",85.199997
"888","2018-02-15",87
"889","2018-02-16",84.199997
"890","2018-02-20",81.400002
"891","2018-02-21",81.199997
"892","2018-02-22",80.599998
"893","2018-02-23",87.400002
"894","2018-02-26",85.199997
"895","2018-02-27",85.400002
"896","2018-02-28",83
"897","2018-03-01",81
"898","2018-03-02",82.599998
"899","2018-03-05",85.599998
"900","2018-03-06",80.800003
"901","2018-03-07",81.599998
"902","2018-03-08",81.199997
"903","2018-03-09",88.800003
"904","2018-03-12",88
"905","2018-03-13",83.800003
"906","2018-03-14",84
"907","2018-03-15",82.400002
"908","2018-03-16",85.599998
"909","2018-03-19",82.599998
"910","2018-03-20",82.199997
"911","2018-03-21",88.199997
"912","2018-03-22",86.400002
"913","2018-03-23",84.800003
"914","2018-03-26",82
"915","2018-03-27",79.400002
"916","2018-03-28",73.400002
"917","2018-03-29",75.599998
"918","2018-04-02",71.400002
"919","2018-04-03",74.599998
"920","2018-04-04",76
"921","2018-04-05",80.599998
"922","2018-04-06",77.599998
"923","2018-04-09",76.400002
"924","2018-04-10",81
"925","2018-04-11",82.599998
"926","2018-04-12",84.400002
"927","2018-04-13",85
"928","2018-04-16",84.199997
"929","2018-04-17",86
"930","2018-04-18",86.199997
"931","2018-04-19",85.599998
"932","2018-04-20",87.199997
"933","2018-04-23",87
"934","2018-04-24",87.800003
"935","2018-04-25",86.199997
"936","2018-04-26",89.199997
"937","2018-04-27",88.800003
"938","2018-04-30",91.800003
"939","2018-05-01",92
"940","2018-05-02",97
"941","2018-05-03",95.800003
"942","2018-05-04",95.400002
"943","2018-05-07",90.199997
"944","2018-05-08",94
"945","2018-05-09",99
"946","2018-05-10",95.800003
"947","2018-05-11",95.800003
"948","2018-05-14",96.800003
"949","2018-05-15",98
"950","2018-05-16",100
"951","2018-05-17",102
"952","2018-05-18",102.800003
"953","2018-05-21",102.199997
"954","2018-05-22",98.199997
"955","2018-05-23",100
"956","2018-05-24",98.800003
"957","2018-05-25",86.400002
"958","2018-05-29",84.599998
"959","2018-05-30",86
"960","2018-05-31",85.199997
"961","2018-06-01",80
"962","2018-06-04",76.800003
"963","2018-06-05",79.800003
"964","2018-06-06",80.199997
"965","2018-06-07",81.400002
"966","2018-06-08",76.599998
"967","2018-06-11",77.800003
"968","2018-06-12",77.199997
"969","2018-06-13",78
"970","2018-06-14",77.199997
"971","2018-06-15",74.400002
"972","2018-06-18",75
"973","2018-06-19",77.199997
"974","2018-06-20",81.800003
"975","2018-06-21",77.800003
"976","2018-06-22",82
"977","2018-06-25",74.800003
"978","2018-06-26",79.199997
"979","2018-06-27",81.599998
