"","date","RUTH"
"277","2008-02-07",8.34
"278","2008-02-08",8.02
"279","2008-02-11",8.39
"280","2008-02-12",8.51
"281","2008-02-13",8.76
"282","2008-02-14",8.33
"283","2008-02-15",8.17
"284","2008-02-19",8.15
"285","2008-02-20",8.28
"286","2008-02-21",7.5
"287","2008-02-22",7.05
"288","2008-02-25",7.54
"289","2008-02-26",7.68
"290","2008-02-27",7.6
"291","2008-02-28",7.22
"292","2008-02-29",7.01
"293","2008-03-03",7.05
"294","2008-03-04",7.04
"295","2008-03-05",7.2
"296","2008-03-06",6.92
"297","2008-03-07",6.67
"298","2008-03-10",6.72
"299","2008-03-11",6.75
"300","2008-03-12",6.56
"301","2008-03-13",6.6
"302","2008-03-14",6.59
"303","2008-03-17",6.32
"304","2008-03-18",6.33
"305","2008-03-19",6.27
"306","2008-03-20",6.9
"307","2008-03-24",7.15
"308","2008-03-25",7.21
"309","2008-03-26",6.98
"310","2008-03-27",6.9
"311","2008-03-28",6.67
"312","2008-03-31",6.91
"313","2008-04-01",7.24
"314","2008-04-02",7.2
"315","2008-04-03",7.2
"316","2008-04-04",7.1
"317","2008-04-07",7.17
"318","2008-04-08",7.06
"319","2008-04-09",6.95
"320","2008-04-10",7.03
"321","2008-04-11",6.82
"322","2008-04-14",6.71
"323","2008-04-15",6.63
"324","2008-04-16",6.93
"325","2008-04-17",6.81
"326","2008-04-18",7.08
"327","2008-04-21",7.03
"328","2008-04-22",6.81
"329","2008-04-23",6.71
"330","2008-04-24",6.91
"331","2008-04-25",7.18
"332","2008-04-28",7.37
"333","2008-04-29",7.39
"334","2008-04-30",7.35
"335","2008-05-01",7.56
"336","2008-05-02",8.27
"337","2008-05-05",8.05
"338","2008-05-06",7.99
"339","2008-05-07",7.72
"340","2008-05-08",7.51
"341","2008-05-09",7.5
"342","2008-05-12",7.6
"343","2008-05-13",7.59
"344","2008-05-14",7.49
"345","2008-05-15",7.28
"346","2008-05-16",7.06
"347","2008-05-19",7.1
"348","2008-05-20",7.02
"349","2008-05-21",6.89
"350","2008-05-22",6.96
"351","2008-05-23",6.7
"352","2008-05-27",6.86
"353","2008-05-28",6.98
"354","2008-05-29",7.07
"355","2008-05-30",7.06
"356","2008-06-02",6.89
"357","2008-06-03",6.95
"358","2008-06-04",6.69
"359","2008-06-05",6.87
"360","2008-06-06",6.58
"361","2008-06-09",6.5
"362","2008-06-10",6.51
"363","2008-06-11",6.5
"364","2008-06-12",6.39
"365","2008-06-13",6.44
"366","2008-06-16",6.51
"367","2008-06-17",6.53
"368","2008-06-18",6.31
"369","2008-06-19",6.07
"370","2008-06-20",5.92
"371","2008-06-23",5.47
"372","2008-06-24",5.3
"373","2008-06-25",5.81
"374","2008-06-26",5.36
"375","2008-06-27",5.3
"376","2008-06-30",5.18
"377","2008-07-01",5.07
"378","2008-07-02",5.07
"379","2008-07-03",4.95
"380","2008-07-07",4.9
"381","2008-07-08",5
"382","2008-07-09",4.81
"383","2008-07-10",4.51
"384","2008-07-11",4.24
"385","2008-07-14",3.96
"386","2008-07-15",3.74
"387","2008-07-16",3.56
"388","2008-07-17",3.88
"389","2008-07-18",3.85
"390","2008-07-21",3.79
"391","2008-07-22",4.74
"392","2008-07-23",4.52
"393","2008-07-24",4.41
"394","2008-07-25",4.7
"395","2008-07-28",4.58
"396","2008-07-29",4.7
"397","2008-07-30",4.68
"398","2008-07-31",4.77
"399","2008-08-01",4.86
"400","2008-08-04",4.74
"401","2008-08-05",5.18
"402","2008-08-06",4.4
"403","2008-08-07",4.33
"404","2008-08-08",4.96
"405","2008-08-11",5.11
"406","2008-08-12",5.35
"407","2008-08-13",5.28
"408","2008-08-14",5.33
"409","2008-08-15",5.21
"410","2008-08-18",5.04
"411","2008-08-19",4.85
"412","2008-08-20",4.8
"413","2008-08-21",4.61
"414","2008-08-22",4.82
"415","2008-08-25",4.62
"416","2008-08-26",4.6
"417","2008-08-27",4.67
"418","2008-08-28",4.64
"419","2008-08-29",4.55
"420","2008-09-02",4.67
"421","2008-09-03",4.78
"422","2008-09-04",4.57
"423","2008-09-05",4.53
"424","2008-09-08",4.71
"425","2008-09-09",4.64
"426","2008-09-10",4.61
"427","2008-09-11",4.75
"428","2008-09-12",4.68
"429","2008-09-15",4.5
"430","2008-09-16",4.55
"431","2008-09-17",4.44
"432","2008-09-18",5.01
"433","2008-09-19",5.12
"434","2008-09-22",4.93
"435","2008-09-23",5.19
"436","2008-09-24",4.62
"437","2008-09-25",4.61
"438","2008-09-26",4.52
"439","2008-09-29",4.15
"440","2008-09-30",3.93
"441","2008-10-01",3.78
"442","2008-10-02",3.72
"443","2008-10-03",3.55
"444","2008-10-06",3.23
"445","2008-10-07",2.92
"446","2008-10-08",2.79
"447","2008-10-09",2.26
"448","2008-10-10",2.4
"449","2008-10-13",2.7
"450","2008-10-14",2.66
"451","2008-10-15",2.26
"452","2008-10-16",2.46
"453","2008-10-17",2.55
"454","2008-10-20",2.7
"455","2008-10-21",2.66
"456","2008-10-22",2.43
"457","2008-10-23",2.44
"458","2008-10-24",2.33
"459","2008-10-27",2.2
"460","2008-10-28",2.41
"461","2008-10-29",2.29
"462","2008-10-30",2.32
"463","2008-10-31",2.29
"464","2008-11-03",2.21
"465","2008-11-04",2.13
"466","2008-11-05",2.09
"467","2008-11-06",1.5
"468","2008-11-07",2.42
"469","2008-11-10",1.95
"470","2008-11-11",1.79
"471","2008-11-12",1.51
"472","2008-11-13",1.65
"473","2008-11-14",1.37
"474","2008-11-17",1.31
"475","2008-11-18",1.23
"476","2008-11-19",1.05
"477","2008-11-20",0.92
"478","2008-11-21",0.98
"479","2008-11-24",1
"480","2008-11-25",0.98
"481","2008-11-26",1.4
"482","2008-11-28",1.49
"483","2008-12-01",1.02
"484","2008-12-02",1.14
"485","2008-12-03",1.17
"486","2008-12-04",1.18
"487","2008-12-05",1.24
"488","2008-12-08",1.37
"489","2008-12-09",1.43
"490","2008-12-10",1.44
"491","2008-12-11",1.42
"492","2008-12-12",1.47
"493","2008-12-15",1.37
"494","2008-12-16",1.48
"495","2008-12-17",1.63
"496","2008-12-18",1.59
"497","2008-12-19",1.65
"498","2008-12-22",1.51
"499","2008-12-23",1.41
"500","2008-12-24",1.42
"501","2008-12-26",1.48
"502","2008-12-29",1.36
"503","2008-12-30",1.33
"504","2008-12-31",1.38
"505","2009-01-02",1.61
"506","2009-01-05",1.75
"507","2009-01-06",2.11
"508","2009-01-07",2.12
"509","2009-01-08",2.18
"510","2009-01-09",2.14
"511","2009-01-12",1.42
"512","2009-01-13",1.3
"513","2009-01-14",1.19
"514","2009-01-15",1.32
"515","2009-01-16",1.29
"516","2009-01-20",1.17
"517","2009-01-21",1.27
"518","2009-01-22",1.24
"519","2009-01-23",1.33
"520","2009-01-26",1.4
"521","2009-01-27",1.43
"522","2009-01-28",1.43
"523","2009-01-29",1.34
"524","2009-01-30",1.13
"525","2009-02-02",1.21
"526","2009-02-03",1.31
"527","2009-02-04",1.21
"528","2009-02-05",1.27
"529","2009-02-06",1.26
"530","2009-02-09",1.23
"531","2009-02-10",1.17
"532","2009-02-11",1.14
"533","2009-02-12",1.15
"534","2009-02-13",1.15
"535","2009-02-17",1.07
"536","2009-02-18",1
"537","2009-02-19",1
"538","2009-02-20",1.03
"539","2009-02-23",1.01
"540","2009-02-24",1.07
"541","2009-02-25",1.01
"542","2009-02-26",0.95
"543","2009-02-27",1
"544","2009-03-02",0.95
"545","2009-03-03",0.9
"546","2009-03-04",0.93
"547","2009-03-05",0.86
"548","2009-03-06",0.74
"549","2009-03-09",0.78
"550","2009-03-10",0.94
"551","2009-03-11",0.88
"552","2009-03-12",1.05
"553","2009-03-13",0.99
"554","2009-03-16",1.02
"555","2009-03-17",1.06
"556","2009-03-18",1.24
"557","2009-03-19",1.23
"558","2009-03-20",1.2
"559","2009-03-23",1.36
"560","2009-03-24",1.27
"561","2009-03-25",1.34
"562","2009-03-26",1.35
"563","2009-03-27",1.26
"564","2009-03-30",1.15
"565","2009-03-31",1.21
"566","2009-04-01",1.27
"567","2009-04-02",1.33
"568","2009-04-03",1.33
"569","2009-04-06",1.3
"570","2009-04-07",1.19
"571","2009-04-08",1.61
"572","2009-04-09",1.74
"573","2009-04-13",1.85
"574","2009-04-14",1.74
"575","2009-04-15",1.83
"576","2009-04-16",1.8
"577","2009-04-17",1.75
"578","2009-04-20",1.61
"579","2009-04-21",1.73
"580","2009-04-22",1.72
"581","2009-04-23",2.1
"582","2009-04-24",2.74
"583","2009-04-27",2.95
"584","2009-04-28",3.1
"585","2009-04-29",3.2
"586","2009-04-30",3.62
"587","2009-05-01",4.02
"588","2009-05-04",3.65
"589","2009-05-05",3.97
"590","2009-05-06",4.24
"591","2009-05-07",3.82
"592","2009-05-08",4.16
"593","2009-05-11",4.17
"594","2009-05-12",4.15
"595","2009-05-13",3.6
"596","2009-05-14",3.56
"597","2009-05-15",3.47
"598","2009-05-18",3.95
"599","2009-05-19",3.96
"600","2009-05-20",3.95
"601","2009-05-21",3.69
"602","2009-05-22",3.56
"603","2009-05-26",3.81
"604","2009-05-27",3.7
"605","2009-05-28",3.68
"606","2009-05-29",3.86
"607","2009-06-01",3.88
"608","2009-06-02",3.94
"609","2009-06-03",3.99
"610","2009-06-04",4.01
"611","2009-06-05",3.98
"612","2009-06-08",3.65
"613","2009-06-09",3.82
"614","2009-06-10",3.66
"615","2009-06-11",3.49
"616","2009-06-12",3.41
"617","2009-06-15",3.08
"618","2009-06-16",2.97
"619","2009-06-17",2.98
"620","2009-06-18",3.33
"621","2009-06-19",3.27
"622","2009-06-22",2.84
"623","2009-06-23",3.02
"624","2009-06-24",3.23
"625","2009-06-25",3.4
"626","2009-06-26",3.83
"627","2009-06-29",3.79
"628","2009-06-30",3.67
"629","2009-07-01",3.74
"630","2009-07-02",3.26
"631","2009-07-06",3.12
"632","2009-07-07",3.03
"633","2009-07-08",2.94
"634","2009-07-09",2.91
"635","2009-07-10",2.86
"636","2009-07-13",3.11
"637","2009-07-14",3.2
"638","2009-07-15",3.3
"639","2009-07-16",3.35
"640","2009-07-17",3.42
"641","2009-07-20",3.65
"642","2009-07-21",3.49
"643","2009-07-22",3.49
"644","2009-07-23",3.61
"645","2009-07-24",3.51
"646","2009-07-27",3.64
"647","2009-07-28",3.54
"648","2009-07-29",3.54
"649","2009-07-30",3.56
"650","2009-07-31",3.92
"651","2009-08-03",3.83
"652","2009-08-04",3.68
"653","2009-08-05",3.73
"654","2009-08-06",3.5
"655","2009-08-07",3.61
"656","2009-08-10",3.68
"657","2009-08-11",3.56
"658","2009-08-12",3.75
"659","2009-08-13",3.7
"660","2009-08-14",3.5
"661","2009-08-17",3.34
"662","2009-08-18",3.36
"663","2009-08-19",3.56
"664","2009-08-20",3.41
"665","2009-08-21",3.46
"666","2009-08-24",3.56
"667","2009-08-25",3.88
"668","2009-08-26",4.07
"669","2009-08-27",4.06
"670","2009-08-28",3.87
"671","2009-08-31",3.96
"672","2009-09-01",3.77
"673","2009-09-02",3.71
"674","2009-09-03",3.87
"675","2009-09-04",3.8
"676","2009-09-08",3.78
"677","2009-09-09",4.02
"678","2009-09-10",4.02
"679","2009-09-11",4
"680","2009-09-14",4.04
"681","2009-09-15",4.02
"682","2009-09-16",4.59
"683","2009-09-17",4.36
"684","2009-09-18",4.64
"685","2009-09-21",4.67
"686","2009-09-22",4.56
"687","2009-09-23",4.53
"688","2009-09-24",4.48
"689","2009-09-25",4.4
"690","2009-09-28",4.27
"691","2009-09-29",4.29
"692","2009-09-30",4.22
"693","2009-10-01",4.02
"694","2009-10-02",3.85
"695","2009-10-05",3.93
"696","2009-10-06",4.13
"697","2009-10-07",4.05
"698","2009-10-08",4.32
"699","2009-10-09",4.42
"700","2009-10-12",4.43
"701","2009-10-13",4.43
"702","2009-10-14",4.43
"703","2009-10-15",4.43
"704","2009-10-16",4.29
"705","2009-10-19",4.06
"706","2009-10-20",4.03
"707","2009-10-21",4.09
"708","2009-10-22",4.1
"709","2009-10-23",3.95
"710","2009-10-26",3.92
"711","2009-10-27",3.74
"712","2009-10-28",3.58
"713","2009-10-29",3.61
"714","2009-10-30",3.11
"715","2009-11-02",2.96
"716","2009-11-03",2.96
"717","2009-11-04",2.95
"718","2009-11-05",3.1
"719","2009-11-06",3.02
"720","2009-11-09",3.15
"721","2009-11-10",3.03
"722","2009-11-11",3.04
"723","2009-11-12",2.87
"724","2009-11-13",2.86
"725","2009-11-16",2.95
"726","2009-11-17",2.84
"727","2009-11-18",2.85
"728","2009-11-19",2.74
"729","2009-11-20",2.41
"730","2009-11-23",2.3
"731","2009-11-24",2.36
"732","2009-11-25",2.37
"733","2009-11-27",2.29
"734","2009-11-30",2.17
"735","2009-12-01",2.16
"736","2009-12-02",2.17
"737","2009-12-03",2.17
"738","2009-12-04",2.34
"739","2009-12-07",2.44
"740","2009-12-08",2.39
"741","2009-12-09",2.37
"742","2009-12-10",2.48
"743","2009-12-11",2.58
"744","2009-12-14",2.7
"745","2009-12-15",2.59
"746","2009-12-16",2.64
"747","2009-12-17",2.58
"748","2009-12-18",2.54
"749","2009-12-21",2.68
"750","2009-12-22",2.69
"751","2009-12-23",2.35
"752","2009-12-24",2.29
"753","2009-12-28",2.19
"754","2009-12-29",2.14
"755","2009-12-30",2.11
"756","2009-12-31",2.09
"757","2010-01-04",2.42
"758","2010-01-05",2.43
"759","2010-01-06",2.59
"760","2010-01-07",2.59
"761","2010-01-08",2.77
"762","2010-01-11",2.75
"763","2010-01-12",2.8
"764","2010-01-13",2.96
"765","2010-01-14",3
"766","2010-01-15",3.03
"767","2010-01-19",3.14
"768","2010-01-20",3.11
"769","2010-01-21",3.08
"770","2010-01-22",3.03
"771","2010-01-25",2.93
"772","2010-01-26",2.79
"773","2010-01-27",2.88
"774","2010-01-28",2.76
"775","2010-01-29",2.79
"776","2010-02-01",2.7
"777","2010-02-02",2.66
"778","2010-02-03",2.74
"779","2010-02-04",2.66
"780","2010-02-05",2.66
"781","2010-02-08",2.63
"782","2010-02-09",2.77
"783","2010-02-10",3.08
"784","2010-02-11",3.05
"785","2010-02-12",3.13
"786","2010-02-16",3.2
"787","2010-02-17",3.29
"788","2010-02-18",3.76
"789","2010-02-19",3.82
"790","2010-02-22",3.62
"791","2010-02-23",3.7
"792","2010-02-24",3.55
"793","2010-02-25",3.5
"794","2010-02-26",3.62
"795","2010-03-01",3.88
"796","2010-03-02",3.8
"797","2010-03-03",3.87
"798","2010-03-04",4.13
"799","2010-03-05",4.17
"800","2010-03-08",4.5
"801","2010-03-09",4.34
"802","2010-03-10",4.51
"803","2010-03-11",4.49
"804","2010-03-12",4.5
"805","2010-03-15",4.27
"806","2010-03-16",4.24
"807","2010-03-17",4.29
"808","2010-03-18",4.43
"809","2010-03-19",4.24
"810","2010-03-22",4.84
"811","2010-03-23",4.76
"812","2010-03-24",5
"813","2010-03-25",5.18
"814","2010-03-26",5.25
"815","2010-03-29",5.28
"816","2010-03-30",5.27
"817","2010-03-31",5.3
"818","2010-04-01",5.33
"819","2010-04-05",5.8
"820","2010-04-06",5.69
"821","2010-04-07",5.75
"822","2010-04-08",5.94
"823","2010-04-09",5.99
"824","2010-04-12",6.22
"825","2010-04-13",6.31
"826","2010-04-14",6.33
"827","2010-04-15",5.99
"828","2010-04-16",5.7
"829","2010-04-19",5.5
"830","2010-04-20",5.77
"831","2010-04-21",5.75
"832","2010-04-22",6.01
"833","2010-04-23",6.29
"834","2010-04-26",6.34
"835","2010-04-27",5.84
"836","2010-04-28",5.61
"837","2010-04-29",5.91
"838","2010-04-30",5.43
"839","2010-05-03",5.41
"840","2010-05-04",4.97
"841","2010-05-05",4.95
"842","2010-05-06",4.61
"843","2010-05-07",4.36
"844","2010-05-10",4.77
"845","2010-05-11",4.86
"846","2010-05-12",5.27
"847","2010-05-13",5.14
"848","2010-05-14",4.79
"849","2010-05-17",4.62
"850","2010-05-18",4.46
"851","2010-05-19",4.71
"852","2010-05-20",4.6
"853","2010-05-21",4.65
"854","2010-05-24",4.47
"855","2010-05-25",4.31
"856","2010-05-26",4.5
"857","2010-05-27",4.84
"858","2010-05-28",4.84
"859","2010-06-01",4.78
"860","2010-06-02",4.95
"861","2010-06-03",4.98
"862","2010-06-04",4.49
"863","2010-06-07",4.18
"864","2010-06-08",4.01
"865","2010-06-09",4
"866","2010-06-10",4.16
"867","2010-06-11",4.33
"868","2010-06-14",4.3
"869","2010-06-15",4.5
"870","2010-06-16",4.33
"871","2010-06-17",4.53
"872","2010-06-18",4.62
"873","2010-06-21",4.62
"874","2010-06-22",4.5
"875","2010-06-23",4.51
"876","2010-06-24",4.46
"877","2010-06-25",4.68
"878","2010-06-28",4.82
"879","2010-06-29",4.29
"880","2010-06-30",4.18
"881","2010-07-01",4.19
"882","2010-07-02",4.17
"883","2010-07-06",3.7
"884","2010-07-07",3.98
"885","2010-07-08",3.92
"886","2010-07-09",4.16
"887","2010-07-12",4.09
"888","2010-07-13",4.25
"889","2010-07-14",4.18
"890","2010-07-15",4.22
"891","2010-07-16",4
"892","2010-07-19",3.9
"893","2010-07-20",4.14
"894","2010-07-21",4.04
"895","2010-07-22",4.19
"896","2010-07-23",4.25
"897","2010-07-26",4.39
"898","2010-07-27",4.65
"899","2010-07-28",4.66
"900","2010-07-29",4.54
"901","2010-07-30",4.04
"902","2010-08-02",4.1
"903","2010-08-03",4
"904","2010-08-04",3.84
"905","2010-08-05",3.64
"906","2010-08-06",3.57
"907","2010-08-09",3.65
"908","2010-08-10",3.8
"909","2010-08-11",3.58
"910","2010-08-12",3.56
"911","2010-08-13",3.63
"912","2010-08-16",3.55
"913","2010-08-17",3.52
"914","2010-08-18",3.57
"915","2010-08-19",3.5
"916","2010-08-20",3.48
"917","2010-08-23",3.3
"918","2010-08-24",3.35
"919","2010-08-25",3.33
"920","2010-08-26",3.3
"921","2010-08-27",3.41
"922","2010-08-30",3.29
"923","2010-08-31",3.27
"924","2010-09-01",3.4
"925","2010-09-02",3.56
"926","2010-09-03",3.69
"927","2010-09-07",3.54
"928","2010-09-08",3.52
"929","2010-09-09",3.48
"930","2010-09-10",3.46
"931","2010-09-13",3.64
"932","2010-09-14",3.55
"933","2010-09-15",3.63
"934","2010-09-16",3.6
"935","2010-09-17",3.77
"936","2010-09-20",3.97
"937","2010-09-21",3.92
"938","2010-09-22",3.86
"939","2010-09-23",3.78
"940","2010-09-24",3.92
"941","2010-09-27",3.94
"942","2010-09-28",3.96
"943","2010-09-29",3.98
"944","2010-09-30",4.01
"945","2010-10-01",4.11
"946","2010-10-04",4.12
"947","2010-10-05",4.21
"948","2010-10-06",4.17
"949","2010-10-07",4.25
"950","2010-10-08",4.39
"951","2010-10-11",4.42
"952","2010-10-12",4.46
"953","2010-10-13",4.67
"954","2010-10-14",4.67
"955","2010-10-15",4.66
"956","2010-10-18",4.64
"957","2010-10-19",4.47
"958","2010-10-20",4.66
"959","2010-10-21",4.65
"960","2010-10-22",4.64
"961","2010-10-25",4.65
"962","2010-10-26",4.69
"963","2010-10-27",4.49
"964","2010-10-28",4.44
"965","2010-10-29",4.56
"966","2010-11-01",4.32
"967","2010-11-02",4.48
"968","2010-11-03",4.52
"969","2010-11-04",4.79
"970","2010-11-05",4.97
"971","2010-11-08",4.98
"972","2010-11-09",4.83
"973","2010-11-10",4.94
"974","2010-11-11",5.12
"975","2010-11-12",4.92
"976","2010-11-15",4.84
"977","2010-11-16",4.75
"978","2010-11-17",4.96
"979","2010-11-18",5.17
"980","2010-11-19",5.23
"981","2010-11-22",5.31
"982","2010-11-23",5.06
"983","2010-11-24",5
"984","2010-11-26",4.98
"985","2010-11-29",5.01
"986","2010-11-30",4.94
"987","2010-12-01",5.2
"988","2010-12-02",5.15
"989","2010-12-03",5.1
"990","2010-12-06",5
"991","2010-12-07",5.11
"992","2010-12-08",4.91
"993","2010-12-09",4.91
"994","2010-12-10",4.98
"995","2010-12-13",5.01
"996","2010-12-14",4.86
