"","date","FSLR"
"305","2008-03-19",196.970001
"306","2008-03-20",193.660004
"307","2008-03-24",209.5
"308","2008-03-25",219.729996
"309","2008-03-26",220.190002
"310","2008-03-27",227.490005
"311","2008-03-28",228.679993
"312","2008-03-31",231.139999
"313","2008-04-01",237.529999
"314","2008-04-02",249.550003
"315","2008-04-03",251.600006
"316","2008-04-04",278
"317","2008-04-07",272.25
"318","2008-04-08",271.98999
"319","2008-04-09",269.869995
"320","2008-04-10",271.200012
"321","2008-04-11",268.299988
"322","2008-04-14",274.100006
"323","2008-04-15",287.320007
"324","2008-04-16",295.910004
"325","2008-04-17",287.359985
"326","2008-04-18",285.790009
"327","2008-04-21",291.850006
"328","2008-04-22",298.029999
"329","2008-04-23",286.029999
"330","2008-04-24",283.609985
"331","2008-04-25",288.23999
"332","2008-04-28",285.519989
"333","2008-04-29",284.920013
"334","2008-04-30",291.98999
"335","2008-05-01",263.350006
"336","2008-05-02",276.23999
"337","2008-05-05",268.820007
"338","2008-05-06",278.570007
"339","2008-05-07",276.850006
"340","2008-05-08",275.799988
"341","2008-05-09",284.5
"342","2008-05-12",284.839996
"343","2008-05-13",303.980011
"344","2008-05-14",307.940002
"345","2008-05-15",306.779999
"346","2008-05-16",311.140015
"347","2008-05-19",295.899994
"348","2008-05-20",299.059998
"349","2008-05-21",279.450012
"350","2008-05-22",271.429993
"351","2008-05-23",278.480011
"352","2008-05-27",265.160004
"353","2008-05-28",273.179993
"354","2008-05-29",252.100006
"355","2008-05-30",267.540009
"356","2008-06-02",255.960007
"357","2008-06-03",257.320007
"358","2008-06-04",242.880005
"359","2008-06-05",256
"360","2008-06-06",251.690002
"361","2008-06-09",244.759995
"362","2008-06-10",245.149994
"363","2008-06-11",253.190002
"364","2008-06-12",261.799988
"365","2008-06-13",274.390015
"366","2008-06-16",277.399994
"367","2008-06-17",282.220001
"368","2008-06-18",275.75
"369","2008-06-19",274.320007
"370","2008-06-20",268.220001
"371","2008-06-23",288
"372","2008-06-24",288.220001
"373","2008-06-25",290.130005
"374","2008-06-26",273.269989
"375","2008-06-27",266.25
"376","2008-06-30",272.820007
"377","2008-07-01",270.679993
"378","2008-07-02",247.839996
"379","2008-07-03",253.649994
"380","2008-07-07",256.799988
"381","2008-07-08",262
"382","2008-07-09",265.399994
"383","2008-07-10",280
"384","2008-07-11",279.100006
"385","2008-07-14",285.959991
"386","2008-07-15",277
"387","2008-07-16",288.600006
"388","2008-07-17",278.420013
"389","2008-07-18",279.269989
"390","2008-07-21",281.179993
"391","2008-07-22",266.450012
"392","2008-07-23",259.720001
"393","2008-07-24",264.089996
"394","2008-07-25",262.459991
"395","2008-07-28",266.899994
"396","2008-07-29",277.570007
"397","2008-07-30",285
"398","2008-07-31",285.029999
"399","2008-08-01",280.73999
"400","2008-08-04",267.23999
"401","2008-08-05",264.290009
"402","2008-08-06",269
"403","2008-08-07",265.970001
"404","2008-08-08",257.869995
"405","2008-08-11",248
"406","2008-08-12",250.429993
"407","2008-08-13",260.029999
"408","2008-08-14",260
"409","2008-08-15",264.920013
"410","2008-08-18",256.920013
"411","2008-08-19",258.73999
"412","2008-08-20",272.98999
"413","2008-08-21",279.269989
"414","2008-08-22",282.820007
"415","2008-08-25",271.040009
"416","2008-08-26",272.76001
"417","2008-08-27",277
"418","2008-08-28",278
"419","2008-08-29",276.649994
"420","2008-09-02",260.600006
"421","2008-09-03",247.139999
"422","2008-09-04",237.130005
"423","2008-09-05",236.009995
"424","2008-09-08",222.679993
"425","2008-09-09",200.259995
"426","2008-09-10",211.25
"427","2008-09-11",209.699997
"428","2008-09-12",214.649994
"429","2008-09-15",202.970001
"430","2008-09-16",214.649994
"431","2008-09-17",212
"432","2008-09-18",223.389999
"433","2008-09-19",241.899994
"434","2008-09-22",222.649994
"435","2008-09-23",210.889999
"436","2008-09-24",221.800003
"437","2008-09-25",221.380005
"438","2008-09-26",207.130005
"439","2008-09-29",180.309998
"440","2008-09-30",188.910004
"441","2008-10-01",197.259995
"442","2008-10-02",177.860001
"443","2008-10-03",163.190002
"444","2008-10-06",159.710007
"445","2008-10-07",128
"446","2008-10-08",127.43
"447","2008-10-09",118.099998
"448","2008-10-10",117.449997
"449","2008-10-13",143.970001
"450","2008-10-14",143.110001
"451","2008-10-15",123.519997
"452","2008-10-16",141.699997
"453","2008-10-17",135
"454","2008-10-20",143.979996
"455","2008-10-21",141.160004
"456","2008-10-22",137.240005
"457","2008-10-23",124.739998
"458","2008-10-24",120.529999
"459","2008-10-27",107.910004
"460","2008-10-28",114.089996
"461","2008-10-29",115.75
"462","2008-10-30",144.070007
"463","2008-10-31",143.699997
"464","2008-11-03",161.910004
"465","2008-11-04",177.520004
"466","2008-11-05",152.089996
"467","2008-11-06",143.600006
"468","2008-11-07",149.669998
"469","2008-11-10",138.5
"470","2008-11-11",130.899994
"471","2008-11-12",110.059998
"472","2008-11-13",125.309998
"473","2008-11-14",116.779999
"474","2008-11-17",115.550003
"475","2008-11-18",110.559998
"476","2008-11-19",101.129997
"477","2008-11-20",87.230003
"478","2008-11-21",92.809998
"479","2008-11-24",112.620003
"480","2008-11-25",117.190002
"481","2008-11-26",127.769997
"482","2008-11-28",124.839996
"483","2008-12-01",110.199997
"484","2008-12-02",116.120003
"485","2008-12-03",133.720001
"486","2008-12-04",122
"487","2008-12-05",128.539993
"488","2008-12-08",134.839996
"489","2008-12-09",117.110001
"490","2008-12-10",119.68
"491","2008-12-11",117.57
"492","2008-12-12",116.919998
"493","2008-12-15",111.199997
"494","2008-12-16",126.610001
"495","2008-12-17",141.940002
"496","2008-12-18",137.880005
"497","2008-12-19",140.679993
"498","2008-12-22",133.009995
"499","2008-12-23",137.369995
"500","2008-12-24",133.729996
"501","2008-12-26",135.009995
"502","2008-12-29",135.990005
"503","2008-12-30",135.649994
"504","2008-12-31",137.960007
"505","2009-01-02",151.5
"506","2009-01-05",157.800003
"507","2009-01-06",153.710007
"508","2009-01-07",148.5
"509","2009-01-08",155.360001
"510","2009-01-09",162.539993
"511","2009-01-12",149.929993
"512","2009-01-13",141.100006
"513","2009-01-14",133.380005
"514","2009-01-15",142.580002
"515","2009-01-16",145.419998
"516","2009-01-20",137.759995
"517","2009-01-21",141.419998
"518","2009-01-22",137.300003
"519","2009-01-23",137.509995
"520","2009-01-26",139.050003
"521","2009-01-27",141.080002
"522","2009-01-28",145.880005
"523","2009-01-29",136.889999
"524","2009-01-30",142.800003
"525","2009-02-02",138.270004
"526","2009-02-03",140.460007
"527","2009-02-04",144.910004
"528","2009-02-05",149.789993
"529","2009-02-06",146.300003
"530","2009-02-09",148.940002
"531","2009-02-10",145.229996
"532","2009-02-11",146.860001
"533","2009-02-12",145.600006
"534","2009-02-13",144.449997
"535","2009-02-17",133.630005
"536","2009-02-18",129.220001
"537","2009-02-19",131.300003
"538","2009-02-20",134.009995
"539","2009-02-23",124.839996
"540","2009-02-24",137.679993
"541","2009-02-25",107.650002
"542","2009-02-26",105
"543","2009-02-27",105.739998
"544","2009-03-02",103.970001
"545","2009-03-03",110.440002
"546","2009-03-04",113.25
"547","2009-03-05",109.790001
"548","2009-03-06",108.489998
"549","2009-03-09",108.360001
"550","2009-03-10",120.239998
"551","2009-03-11",119.480003
"552","2009-03-12",126.5
"553","2009-03-13",129.550003
"554","2009-03-16",124.860001
"555","2009-03-17",115.959999
"556","2009-03-18",118.639999
"557","2009-03-19",124.800003
"558","2009-03-20",120.370003
"559","2009-03-23",131.020004
"560","2009-03-24",128.800003
"561","2009-03-25",133.979996
"562","2009-03-26",150.389999
"563","2009-03-27",147.360001
"564","2009-03-30",136.759995
"565","2009-03-31",132.699997
"566","2009-04-01",135.5
"567","2009-04-02",138.020004
"568","2009-04-03",134.380005
"569","2009-04-06",138.160004
"570","2009-04-07",133.119995
"571","2009-04-08",135.690002
"572","2009-04-09",142.050003
"573","2009-04-13",144.100006
"574","2009-04-14",148.100006
"575","2009-04-15",149.25
"576","2009-04-16",146.929993
"577","2009-04-17",143.800003
"578","2009-04-20",138.479996
"579","2009-04-21",140.139999
"580","2009-04-22",145.869995
"581","2009-04-23",143.5
"582","2009-04-24",147.460007
"583","2009-04-27",152
"584","2009-04-28",146.660004
"585","2009-04-29",151.669998
"586","2009-04-30",187.289993
"587","2009-05-01",180.889999
"588","2009-05-04",193.639999
"589","2009-05-05",192.210007
"590","2009-05-06",199.100006
"591","2009-05-07",195.050003
"592","2009-05-08",191.050003
"593","2009-05-11",193.630005
"594","2009-05-12",190.649994
"595","2009-05-13",179.5
"596","2009-05-14",180.429993
"597","2009-05-15",177.429993
"598","2009-05-18",184.899994
"599","2009-05-19",189.699997
"600","2009-05-20",202.399994
"601","2009-05-21",193.199997
"602","2009-05-22",191.720001
"603","2009-05-26",179.509995
"604","2009-05-27",180.690002
"605","2009-05-28",183.75
"606","2009-05-29",190.289993
"607","2009-06-01",189.059998
"608","2009-06-02",184.5
"609","2009-06-03",178.509995
"610","2009-06-04",184.25
"611","2009-06-05",182.100006
"612","2009-06-08",183.970001
"613","2009-06-09",182.880005
"614","2009-06-10",186.75
"615","2009-06-11",184.100006
"616","2009-06-12",183.800003
"617","2009-06-15",178.979996
"618","2009-06-16",172.039993
"619","2009-06-17",168.309998
"620","2009-06-18",170.25
"621","2009-06-19",173.460007
"622","2009-06-22",162.300003
"623","2009-06-23",164.419998
"624","2009-06-24",171.190002
"625","2009-06-25",159.479996
"626","2009-06-26",160.720001
"627","2009-06-29",157.199997
"628","2009-06-30",162.199997
"629","2009-07-01",155.289993
"630","2009-07-02",154.199997
"631","2009-07-06",149.600006
"632","2009-07-07",144.740005
"633","2009-07-08",149.580002
"634","2009-07-09",146.110001
"635","2009-07-10",143.100006
"636","2009-07-13",145.789993
"637","2009-07-14",141.539993
"638","2009-07-15",148.610001
"639","2009-07-16",145.179993
"640","2009-07-17",144.550003
"641","2009-07-20",146.639999
"642","2009-07-21",155.399994
"643","2009-07-22",151.360001
"644","2009-07-23",157.779999
"645","2009-07-24",169.429993
"646","2009-07-27",171.5
"647","2009-07-28",167.899994
"648","2009-07-29",167.990005
"649","2009-07-30",173.550003
"650","2009-07-31",154.389999
"651","2009-08-03",155.580002
"652","2009-08-04",147.979996
"653","2009-08-05",149.539993
"654","2009-08-06",142.759995
"655","2009-08-07",146.470001
"656","2009-08-10",147.339996
"657","2009-08-11",146.529999
"658","2009-08-12",144.990005
"659","2009-08-13",144.759995
"660","2009-08-14",141.779999
"661","2009-08-17",134.429993
"662","2009-08-18",133.119995
"663","2009-08-19",131.429993
"664","2009-08-20",130.419998
"665","2009-08-21",121.540001
"666","2009-08-24",124.080002
"667","2009-08-25",128.179993
"668","2009-08-26",126.75
"669","2009-08-27",125.879997
"670","2009-08-28",124.209999
"671","2009-08-31",121.580002
"672","2009-09-01",114.980003
"673","2009-09-02",118.32
"674","2009-09-03",119.940002
"675","2009-09-04",121.470001
"676","2009-09-08",134.410004
"677","2009-09-09",136.610001
"678","2009-09-10",140.149994
"679","2009-09-11",136.75
"680","2009-09-14",133.089996
"681","2009-09-15",140.100006
"682","2009-09-16",146.990005
"683","2009-09-17",151.080002
"684","2009-09-18",156.149994
"685","2009-09-21",157.25
"686","2009-09-22",156.300003
"687","2009-09-23",152.710007
"688","2009-09-24",150.619995
"689","2009-09-25",152.869995
"690","2009-09-28",148.080002
"691","2009-09-29",152.050003
"692","2009-09-30",152.860001
"693","2009-10-01",143.759995
"694","2009-10-02",150
"695","2009-10-05",148.580002
"696","2009-10-06",150.649994
"697","2009-10-07",154.839996
"698","2009-10-08",156.729996
"699","2009-10-09",156.690002
"700","2009-10-12",160
"701","2009-10-13",154.320007
"702","2009-10-14",154.320007
"703","2009-10-15",152.759995
"704","2009-10-16",147.539993
"705","2009-10-19",152.190002
"706","2009-10-20",155.020004
"707","2009-10-21",153.940002
"708","2009-10-22",156.080002
"709","2009-10-23",152.389999
"710","2009-10-26",154.869995
"711","2009-10-27",150.220001
"712","2009-10-28",151.580002
"713","2009-10-29",126.470001
"714","2009-10-30",121.93
"715","2009-11-02",121.699997
"716","2009-11-03",124.510002
"717","2009-11-04",121.589996
"718","2009-11-05",120.760002
"719","2009-11-06",117.93
"720","2009-11-09",119.5
"721","2009-11-10",119.900002
"722","2009-11-11",119.849998
"723","2009-11-12",115.370003
"724","2009-11-13",118.300003
"725","2009-11-16",123.410004
"726","2009-11-17",123.989998
"727","2009-11-18",124.669998
"728","2009-11-19",121.129997
"729","2009-11-20",121.18
"730","2009-11-23",121.419998
"731","2009-11-24",119.25
"732","2009-11-25",120.970001
"733","2009-11-27",120.300003
"734","2009-11-30",119.110001
"735","2009-12-01",122.019997
"736","2009-12-02",121.709999
"737","2009-12-03",128.119995
"738","2009-12-04",129.619995
"739","2009-12-07",135.179993
"740","2009-12-08",133.539993
"741","2009-12-09",135.360001
"742","2009-12-10",132.940002
"743","2009-12-11",133.100006
"744","2009-12-14",138.649994
"745","2009-12-15",138.990005
"746","2009-12-16",136.740005
"747","2009-12-17",135.729996
"748","2009-12-18",135.669998
"749","2009-12-21",136.990005
"750","2009-12-22",135.5
"751","2009-12-23",132.580002
"752","2009-12-24",133.800003
"753","2009-12-28",134.830002
"754","2009-12-29",135.539993
"755","2009-12-30",136.789993
"756","2009-12-31",135.399994
"757","2010-01-04",135.460007
"758","2010-01-05",137.399994
"759","2010-01-06",140.020004
"760","2010-01-07",140.479996
"761","2010-01-08",139.679993
"762","2010-01-11",138.240005
"763","2010-01-12",132.979996
"764","2010-01-13",132.119995
"765","2010-01-14",124.839996
"766","2010-01-15",124.07
"767","2010-01-19",123.940002
"768","2010-01-20",119.5
"769","2010-01-21",119.120003
"770","2010-01-22",112.389999
"771","2010-01-25",111.720001
"772","2010-01-26",115.129997
"773","2010-01-27",114.139999
"774","2010-01-28",114.349998
"775","2010-01-29",113.300003
"776","2010-02-01",117.489998
"777","2010-02-02",117.370003
"778","2010-02-03",119.07
"779","2010-02-04",113.459999
"780","2010-02-05",114.190002
"781","2010-02-08",111.209999
"782","2010-02-09",113.290001
"783","2010-02-10",109.330002
"784","2010-02-11",113.809998
"785","2010-02-12",115.099998
"786","2010-02-16",121.360001
"787","2010-02-17",124.220001
"788","2010-02-18",126.290001
"789","2010-02-19",116
"790","2010-02-22",113.089996
"791","2010-02-23",105.779999
"792","2010-02-24",105.129997
"793","2010-02-25",102.970001
"794","2010-02-26",105.75
"795","2010-03-01",105.620003
"796","2010-03-02",107.260002
"797","2010-03-03",107.639999
"798","2010-03-04",108.050003
"799","2010-03-05",108.620003
"800","2010-03-08",108.639999
"801","2010-03-09",106.220001
"802","2010-03-10",110.949997
"803","2010-03-11",113.690002
"804","2010-03-12",115.529999
"805","2010-03-15",114.919998
"806","2010-03-16",115.239998
"807","2010-03-17",114.529999
"808","2010-03-18",115.129997
"809","2010-03-19",113.300003
"810","2010-03-22",109.360001
"811","2010-03-23",112.019997
"812","2010-03-24",109.449997
"813","2010-03-25",112.050003
"814","2010-03-26",116.5
"815","2010-03-29",119.370003
"816","2010-03-30",122.18
"817","2010-03-31",122.650002
"818","2010-04-01",121.300003
"819","2010-04-05",122.279999
"820","2010-04-06",120.529999
"821","2010-04-07",126.599998
"822","2010-04-08",126.25
"823","2010-04-09",124.089996
"824","2010-04-12",127.860001
"825","2010-04-13",126.75
"826","2010-04-14",132.600006
"827","2010-04-15",137.899994
"828","2010-04-16",134.320007
"829","2010-04-19",132.800003
"830","2010-04-20",134.119995
"831","2010-04-21",130.490005
"832","2010-04-22",133.940002
"833","2010-04-23",133.869995
"834","2010-04-26",131.949997
"835","2010-04-27",128.360001
"836","2010-04-28",128.130005
"837","2010-04-29",150.869995
"838","2010-04-30",143.979996
"839","2010-05-03",146.910004
"840","2010-05-04",139.729996
"841","2010-05-05",133.949997
"842","2010-05-06",122.239998
"843","2010-05-07",122.550003
"844","2010-05-10",130.179993
"845","2010-05-11",127.449997
"846","2010-05-12",128.619995
"847","2010-05-13",126
"848","2010-05-14",120.309998
"849","2010-05-17",113.169998
"850","2010-05-18",110.059998
"851","2010-05-19",110
"852","2010-05-20",109.620003
"853","2010-05-21",113.949997
"854","2010-05-24",109.209999
"855","2010-05-25",112.620003
"856","2010-05-26",110.349998
"857","2010-05-27",115.800003
"858","2010-05-28",112.360001
"859","2010-06-01",107.110001
"860","2010-06-02",110.980003
"861","2010-06-03",112.959999
"862","2010-06-04",109.839996
"863","2010-06-07",104.980003
"864","2010-06-08",104.379997
"865","2010-06-09",103.07
"866","2010-06-10",109.360001
"867","2010-06-11",107.269997
"868","2010-06-14",107.529999
"869","2010-06-15",117.269997
"870","2010-06-16",118.769997
"871","2010-06-17",123.449997
"872","2010-06-18",123.68
"873","2010-06-21",122.449997
"874","2010-06-22",119.839996
"875","2010-06-23",120.75
"876","2010-06-24",116.879997
"877","2010-06-25",119.260002
"878","2010-06-28",119.230003
"879","2010-06-29",114.419998
"880","2010-06-30",113.830002
"881","2010-07-01",117.449997
"882","2010-07-02",120.519997
"883","2010-07-06",121.879997
"884","2010-07-07",128.479996
"885","2010-07-08",130.649994
"886","2010-07-09",132.130005
"887","2010-07-12",129.710007
"888","2010-07-13",130.639999
"889","2010-07-14",133.210007
"890","2010-07-15",131.460007
"891","2010-07-16",128.919998
"892","2010-07-19",131.550003
"893","2010-07-20",136.220001
"894","2010-07-21",135.100006
"895","2010-07-22",137.679993
"896","2010-07-23",139.990005
"897","2010-07-26",139.399994
"898","2010-07-27",136.740005
"899","2010-07-28",137.039993
"900","2010-07-29",135.5
"901","2010-07-30",125.449997
"902","2010-08-02",126.139999
"903","2010-08-03",126.699997
"904","2010-08-04",131.449997
"905","2010-08-05",129.729996
"906","2010-08-06",129.339996
"907","2010-08-09",129.949997
"908","2010-08-10",129.220001
"909","2010-08-11",125.440002
"910","2010-08-12",124.650002
"911","2010-08-13",124.519997
"912","2010-08-16",125.050003
"913","2010-08-17",125.860001
"914","2010-08-18",125.080002
"915","2010-08-19",123.209999
"916","2010-08-20",125.029999
"917","2010-08-23",126.290001
"918","2010-08-24",125.160004
"919","2010-08-25",124.980003
"920","2010-08-26",126.68
"921","2010-08-27",128.880005
"922","2010-08-30",126.279999
"923","2010-08-31",127.849998
"924","2010-09-01",130.169998
"925","2010-09-02",134.889999
"926","2010-09-03",136.449997
"927","2010-09-07",134.789993
"928","2010-09-08",137.25
"929","2010-09-09",138.339996
"930","2010-09-10",138.410004
"931","2010-09-13",138.850006
"932","2010-09-14",141.270004
"933","2010-09-15",140.259995
"934","2010-09-16",144.740005
"935","2010-09-17",144.880005
"936","2010-09-20",145.820007
"937","2010-09-21",146
"938","2010-09-22",143.550003
"939","2010-09-23",143.229996
"940","2010-09-24",147.089996
"941","2010-09-27",147.910004
"942","2010-09-28",148.520004
"943","2010-09-29",149.270004
"944","2010-09-30",147.350006
"945","2010-10-01",147.229996
