"","date","STNG"
"342","2011-08-05",78.199997
"343","2011-08-08",68.5
"344","2011-08-09",67.400002
"345","2011-08-10",60.400002
"346","2011-08-11",63
"347","2011-08-12",60.099998
"348","2011-08-15",65.800003
"349","2011-08-16",63.099998
"350","2011-08-17",63.200001
"351","2011-08-18",59.299999
"352","2011-08-19",59.299999
"353","2011-08-22",59.400002
"354","2011-08-23",63.900002
"355","2011-08-24",63.099998
"356","2011-08-25",60.200001
"357","2011-08-26",61.5
"358","2011-08-29",67.5
"359","2011-08-30",65.900002
"360","2011-08-31",68.599998
"361","2011-09-01",66.699997
"362","2011-09-02",62.400002
"363","2011-09-06",60.099998
"364","2011-09-07",62.099998
"365","2011-09-08",59.400002
"366","2011-09-09",58.700001
"367","2011-09-12",59.799999
"368","2011-09-13",59.700001
"369","2011-09-14",59.799999
"370","2011-09-15",60.099998
"371","2011-09-16",59.799999
"372","2011-09-19",57.5
"373","2011-09-20",58.200001
"374","2011-09-21",54
"375","2011-09-22",51.5
"376","2011-09-23",51.400002
"377","2011-09-26",52.900002
"378","2011-09-27",54.400002
"379","2011-09-28",49.700001
"380","2011-09-29",54.400002
"381","2011-09-30",52.799999
"382","2011-10-03",49.799999
"383","2011-10-04",57.299999
"384","2011-10-05",55.700001
"385","2011-10-06",55
"386","2011-10-07",51
"387","2011-10-10",54.400002
"388","2011-10-11",59.099998
"389","2011-10-12",57.900002
"390","2011-10-13",58.099998
"391","2011-10-14",59.400002
"392","2011-10-17",53.599998
"393","2011-10-18",55.5
"394","2011-10-19",53.5
"395","2011-10-20",52.799999
"396","2011-10-21",55
"397","2011-10-24",55.599998
"398","2011-10-25",56
"399","2011-10-26",57.5
"400","2011-10-27",63.900002
"401","2011-10-28",65.099998
"402","2011-10-31",63.900002
"403","2011-11-01",58.599998
"404","2011-11-02",61.099998
"405","2011-11-03",63.799999
"406","2011-11-04",61.5
"407","2011-11-07",59.700001
"408","2011-11-08",63
"409","2011-11-09",57.700001
"410","2011-11-10",58.299999
"411","2011-11-11",68.5
"412","2011-11-14",65.900002
"413","2011-11-15",68.900002
"414","2011-11-16",65.099998
"415","2011-11-17",65.5
"416","2011-11-18",65
"417","2011-11-21",64.099998
"418","2011-11-22",63.099998
"419","2011-11-23",59.700001
"420","2011-11-25",56
"421","2011-11-28",63.099998
"422","2011-11-29",63
"423","2011-11-30",66.599998
"424","2011-12-01",53.5
"425","2011-12-02",53
"426","2011-12-05",54
"427","2011-12-06",53.099998
"428","2011-12-07",52
"429","2011-12-08",50
"430","2011-12-09",49.5
"431","2011-12-12",48.299999
"432","2011-12-13",47.299999
"433","2011-12-14",45.599998
"434","2011-12-15",44.599998
"435","2011-12-16",50
"436","2011-12-19",48.900002
"437","2011-12-20",51.200001
"438","2011-12-21",52.099998
"439","2011-12-22",52.599998
"440","2011-12-23",52.900002
"441","2011-12-27",51.5
"442","2011-12-28",49.400002
"443","2011-12-29",49.299999
"444","2011-12-30",48.900002
"445","2012-01-03",51.099998
"446","2012-01-04",51.299999
"447","2012-01-05",52.200001
"448","2012-01-06",51.900002
"449","2012-01-09",54
"450","2012-01-10",55.400002
"451","2012-01-11",55.400002
"452","2012-01-12",55.799999
"453","2012-01-13",54.099998
"454","2012-01-17",53.799999
"455","2012-01-18",56
"456","2012-01-19",58
"457","2012-01-20",58
"458","2012-01-23",58.299999
"459","2012-01-24",56.5
"460","2012-01-25",57.200001
"461","2012-01-26",56.700001
"462","2012-01-27",56.700001
"463","2012-01-30",55.599998
"464","2012-01-31",57.700001
"465","2012-02-01",58.799999
"466","2012-02-02",58.900002
"467","2012-02-03",59
"468","2012-02-06",58.5
"469","2012-02-07",57.5
"470","2012-02-08",57.700001
"471","2012-02-09",59
"472","2012-02-10",58.599998
"473","2012-02-13",61.400002
"474","2012-02-14",60.099998
"475","2012-02-15",60.400002
"476","2012-02-16",60.5
"477","2012-02-17",62.400002
"478","2012-02-21",62.200001
"479","2012-02-22",61.5
"480","2012-02-23",62.5
"481","2012-02-24",62
"482","2012-02-27",63.099998
"483","2012-02-28",63.599998
"484","2012-02-29",63.700001
"485","2012-03-01",64
"486","2012-03-02",63.799999
"487","2012-03-05",64.699997
"488","2012-03-06",64.699997
"489","2012-03-07",68.599998
"490","2012-03-08",68.599998
"491","2012-03-09",69.800003
"492","2012-03-12",69
"493","2012-03-13",72
"494","2012-03-14",71.800003
"495","2012-03-15",71.199997
"496","2012-03-16",70.599998
"497","2012-03-19",71.5
"498","2012-03-20",71.099998
"499","2012-03-21",72.099998
"500","2012-03-22",71.099998
"501","2012-03-23",72.5
"502","2012-03-26",73
"503","2012-03-27",72.099998
"504","2012-03-28",72.699997
"505","2012-03-29",71.800003
"506","2012-03-30",70.599998
"507","2012-04-02",72.599998
"508","2012-04-03",71.300003
"509","2012-04-04",70
"510","2012-04-05",70.300003
"511","2012-04-09",68.5
"512","2012-04-10",65.900002
"513","2012-04-11",69
"514","2012-04-12",69.400002
"515","2012-04-13",66.199997
"516","2012-04-16",65.699997
"517","2012-04-17",65.5
"518","2012-04-18",62.5
"519","2012-04-19",63.900002
"520","2012-04-20",64.800003
"521","2012-04-23",64.099998
"522","2012-04-24",66.5
"523","2012-04-25",68.900002
"524","2012-04-26",70.900002
"525","2012-04-27",70
"526","2012-04-30",67.699997
"527","2012-05-01",67.5
"528","2012-05-02",66.699997
"529","2012-05-03",65.699997
"530","2012-05-04",64.599998
"531","2012-05-07",65.099998
"532","2012-05-08",66.5
"533","2012-05-09",63.5
"534","2012-05-10",63.799999
"535","2012-05-11",62.400002
"536","2012-05-14",59.700001
"537","2012-05-15",60.099998
"538","2012-05-16",59.5
"539","2012-05-17",58.5
"540","2012-05-18",58.900002
"541","2012-05-21",61.200001
"542","2012-05-22",58.400002
"543","2012-05-23",56
"544","2012-05-24",55.5
"545","2012-05-25",55.5
"546","2012-05-29",56
"547","2012-05-30",56.5
"548","2012-05-31",55.900002
"549","2012-06-01",54.099998
"550","2012-06-04",52.5
"551","2012-06-05",54.299999
"552","2012-06-06",55
"553","2012-06-07",55
"554","2012-06-08",55.700001
"555","2012-06-11",53.299999
"556","2012-06-12",53
"557","2012-06-13",52.5
"558","2012-06-14",54.799999
"559","2012-06-15",53.400002
"560","2012-06-18",54
"561","2012-06-19",58.5
"562","2012-06-20",58.5
"563","2012-06-21",56.599998
"564","2012-06-22",61.400002
"565","2012-06-25",60.200001
"566","2012-06-26",60.200001
"567","2012-06-27",60.599998
"568","2012-06-28",62.200001
"569","2012-06-29",63.900002
"570","2012-07-02",67.900002
"571","2012-07-03",67
"572","2012-07-05",67.199997
"573","2012-07-06",65.800003
"574","2012-07-09",63.700001
"575","2012-07-10",63.599998
"576","2012-07-11",63.599998
"577","2012-07-12",64
"578","2012-07-13",63.900002
"579","2012-07-16",63.299999
"580","2012-07-17",64.699997
"581","2012-07-18",64.099998
"582","2012-07-19",62
"583","2012-07-20",58.900002
"584","2012-07-23",56.799999
"585","2012-07-24",53.400002
"586","2012-07-25",52.900002
"587","2012-07-26",53.799999
"588","2012-07-27",57.599998
"589","2012-07-30",57.200001
"590","2012-07-31",60.099998
"591","2012-08-01",59.400002
"592","2012-08-02",59.099998
"593","2012-08-03",64.199997
"594","2012-08-06",63.799999
"595","2012-08-07",62
"596","2012-08-08",60.799999
"597","2012-08-09",61
"598","2012-08-10",60.099998
"599","2012-08-13",55.200001
"600","2012-08-14",55.900002
"601","2012-08-15",56.599998
"602","2012-08-16",56.299999
"603","2012-08-17",55.700001
"604","2012-08-20",55
"605","2012-08-21",55
"606","2012-08-22",54.200001
"607","2012-08-23",52.799999
"608","2012-08-24",53.099998
"609","2012-08-27",53.900002
"610","2012-08-28",55.5
"611","2012-08-29",55.900002
"612","2012-08-30",54.200001
"613","2012-08-31",53.200001
"614","2012-09-04",54.200001
"615","2012-09-05",57.900002
"616","2012-09-06",59.299999
"617","2012-09-07",58.799999
"618","2012-09-10",60
"619","2012-09-11",60.900002
"620","2012-09-12",60
"621","2012-09-13",60.799999
"622","2012-09-14",60.5
"623","2012-09-17",61.900002
"624","2012-09-18",60
"625","2012-09-19",59.099998
"626","2012-09-20",58.5
"627","2012-09-21",60.200001
"628","2012-09-24",59.900002
"629","2012-09-25",59.700001
"630","2012-09-26",59.099998
"631","2012-09-27",59.900002
"632","2012-09-28",60
"633","2012-10-01",59.900002
"634","2012-10-02",59.900002
"635","2012-10-03",59.900002
"636","2012-10-04",60
"637","2012-10-05",60
"638","2012-10-08",59.900002
"639","2012-10-09",59.400002
"640","2012-10-10",59.200001
"641","2012-10-11",58.200001
"642","2012-10-12",57.799999
"643","2012-10-15",57.700001
"644","2012-10-16",57.299999
"645","2012-10-17",57.5
"646","2012-10-18",56.5
"647","2012-10-19",55.700001
"648","2012-10-22",54
"649","2012-10-23",55.299999
"650","2012-10-24",54.299999
"651","2012-10-25",55.200001
"652","2012-10-26",54
"653","2012-10-31",54.5
"654","2012-11-01",54.400002
"655","2012-11-02",57.799999
"656","2012-11-05",61.299999
"657","2012-11-06",61.5
"658","2012-11-07",60.400002
"659","2012-11-08",59.5
"660","2012-11-09",59.5
"661","2012-11-12",59.799999
"662","2012-11-13",57.900002
"663","2012-11-14",56.5
"664","2012-11-15",56.400002
"665","2012-11-16",56.799999
"666","2012-11-19",58
"667","2012-11-20",59.200001
"668","2012-11-21",60.700001
"669","2012-11-23",61.599998
"670","2012-11-26",63
"671","2012-11-27",63.200001
"672","2012-11-28",63
"673","2012-11-29",64.800003
"674","2012-11-30",64
"675","2012-12-03",62.299999
"676","2012-12-04",64.199997
"677","2012-12-05",64.099998
"678","2012-12-06",64.099998
"679","2012-12-07",64.5
"680","2012-12-10",64.800003
"681","2012-12-11",66
"682","2012-12-12",66.800003
"683","2012-12-13",65.599998
"684","2012-12-14",64.800003
"685","2012-12-17",65.400002
"686","2012-12-18",64.800003
"687","2012-12-19",66.800003
"688","2012-12-20",68.800003
"689","2012-12-21",69.699997
"690","2012-12-24",69.800003
"691","2012-12-26",69.699997
"692","2012-12-27",69.599998
"693","2012-12-28",69.099998
"694","2012-12-31",71.099998
"695","2013-01-02",72
"696","2013-01-03",70.5
"697","2013-01-04",72
"698","2013-01-07",74.400002
"699","2013-01-08",74.099998
"700","2013-01-09",76.5
"701","2013-01-10",74.400002
"702","2013-01-11",73.900002
"703","2013-01-14",73
"704","2013-01-15",73
"705","2013-01-16",74.5
"706","2013-01-17",75.400002
"707","2013-01-18",76
"708","2013-01-22",79.099998
"709","2013-01-23",81
"710","2013-01-24",79.5
"711","2013-01-25",79.300003
"712","2013-01-28",79.699997
"713","2013-01-29",79.099998
"714","2013-01-30",80.300003
"715","2013-01-31",84.300003
"716","2013-02-01",81.400002
"717","2013-02-04",80
"718","2013-02-05",80
"719","2013-02-06",77.800003
"720","2013-02-07",77.900002
"721","2013-02-08",81.699997
"722","2013-02-11",81.199997
"723","2013-02-12",82
"724","2013-02-13",81.900002
"725","2013-02-14",81.099998
"726","2013-02-15",83.199997
"727","2013-02-19",85.900002
"728","2013-02-20",82.599998
"729","2013-02-21",82.699997
"730","2013-02-22",85
"731","2013-02-25",84.099998
"732","2013-02-26",84.900002
"733","2013-02-27",84.199997
"734","2013-02-28",85
"735","2013-03-01",83.900002
"736","2013-03-04",84.199997
"737","2013-03-05",86.199997
"738","2013-03-06",86.199997
"739","2013-03-07",86.5
"740","2013-03-08",85.300003
"741","2013-03-11",86.400002
"742","2013-03-12",85.300003
"743","2013-03-13",82
"744","2013-03-14",84.800003
"745","2013-03-15",84
"746","2013-03-18",83.800003
"747","2013-03-19",82.099998
"748","2013-03-20",82.5
"749","2013-03-21",83.900002
"750","2013-03-22",84.699997
"751","2013-03-25",85.199997
"752","2013-03-26",87.300003
"753","2013-03-27",87.5
"754","2013-03-28",89.199997
"755","2013-04-01",86.900002
"756","2013-04-02",85.599998
"757","2013-04-03",82.5
"758","2013-04-04",82.099998
"759","2013-04-05",83.300003
"760","2013-04-08",85.199997
"761","2013-04-09",85.199997
"762","2013-04-10",85.5
"763","2013-04-11",86
"764","2013-04-12",84.900002
"765","2013-04-15",79.099998
"766","2013-04-16",80.599998
"767","2013-04-17",77.400002
"768","2013-04-18",77.300003
"769","2013-04-19",78.400002
"770","2013-04-22",78.400002
"771","2013-04-23",78.5
"772","2013-04-24",80.199997
"773","2013-04-25",82.599998
"774","2013-04-26",82.300003
"775","2013-04-29",86.800003
"776","2013-04-30",86.5
"777","2013-05-01",85.300003
"778","2013-05-02",85.900002
"779","2013-05-03",87.699997
"780","2013-05-06",87.900002
"781","2013-05-07",87.800003
"782","2013-05-08",88.199997
"783","2013-05-09",87.199997
"784","2013-05-10",88.5
"785","2013-05-13",91.400002
"786","2013-05-14",92.5
"787","2013-05-15",93.099998
"788","2013-05-16",91.199997
"789","2013-05-17",92.800003
"790","2013-05-20",93
"791","2013-05-21",93.599998
"792","2013-05-22",91.5
"793","2013-05-23",91.5
"794","2013-05-24",90.900002
"795","2013-05-28",92.199997
"796","2013-05-29",94.5
"797","2013-05-30",95.5
"798","2013-05-31",94.900002
"799","2013-06-03",94.400002
"800","2013-06-04",91.699997
"801","2013-06-05",88.599998
"802","2013-06-06",87.900002
"803","2013-06-07",88.800003
"804","2013-06-10",89.5
"805","2013-06-11",87.400002
"806","2013-06-12",87.099998
"807","2013-06-13",88.199997
"808","2013-06-14",89.300003
"809","2013-06-17",91
"810","2013-06-18",91.199997
"811","2013-06-19",88.599998
"812","2013-06-20",85.300003
"813","2013-06-21",84.599998
"814","2013-06-24",84.5
"815","2013-06-25",86.400002
"816","2013-06-26",88.400002
"817","2013-06-27",89.699997
"818","2013-06-28",89.800003
"819","2013-07-01",91.800003
"820","2013-07-02",90.300003
"821","2013-07-03",93.5
"822","2013-07-05",95
"823","2013-07-08",96.5
"824","2013-07-09",97.599998
"825","2013-07-10",99.900002
"826","2013-07-11",101.400002
"827","2013-07-12",101.800003
"828","2013-07-15",101.599998
"829","2013-07-16",99
"830","2013-07-17",100
"831","2013-07-18",103
"832","2013-07-19",103.199997
"833","2013-07-22",103.900002
"834","2013-07-23",102.900002
"835","2013-07-24",102.699997
"836","2013-07-25",102.400002
"837","2013-07-26",102.800003
"838","2013-07-29",101.300003
"839","2013-07-30",102.300003
"840","2013-07-31",99.5
"841","2013-08-01",100.699997
"842","2013-08-02",98.699997
"843","2013-08-05",99.800003
"844","2013-08-06",98.900002
"845","2013-08-07",98
"846","2013-08-08",99.900002
"847","2013-08-09",99.599998
"848","2013-08-12",100.900002
"849","2013-08-13",99.199997
"850","2013-08-14",100.199997
"851","2013-08-15",97.5
"852","2013-08-16",98.099998
"853","2013-08-19",96.400002
"854","2013-08-20",97.599998
"855","2013-08-21",97.5
"856","2013-08-22",99.300003
"857","2013-08-23",99.400002
"858","2013-08-26",98.099998
"859","2013-08-27",94.199997
"860","2013-08-28",95.800003
"861","2013-08-29",97
"862","2013-08-30",94.300003
"863","2013-09-03",94.699997
"864","2013-09-04",95.400002
"865","2013-09-05",96.099998
"866","2013-09-06",99.5
"867","2013-09-09",100.800003
"868","2013-09-10",100.699997
"869","2013-09-11",100.300003
"870","2013-09-12",98
"871","2013-09-13",96.300003
"872","2013-09-16",98.400002
"873","2013-09-17",99.800003
"874","2013-09-18",99.800003
"875","2013-09-19",98.900002
"876","2013-09-20",98.599998
"877","2013-09-23",100.300003
"878","2013-09-24",100.199997
"879","2013-09-25",98.400002
"880","2013-09-26",99.300003
"881","2013-09-27",99.400002
"882","2013-09-30",97.599998
"883","2013-10-01",99
"884","2013-10-02",100.099998
"885","2013-10-03",98.699997
"886","2013-10-04",99.800003
"887","2013-10-07",98.400002
"888","2013-10-08",95.300003
"889","2013-10-09",95.5
"890","2013-10-10",98.300003
"891","2013-10-11",101.300003
"892","2013-10-14",103.099998
"893","2013-10-15",100.699997
"894","2013-10-16",102.099998
"895","2013-10-17",109
"896","2013-10-18",112.699997
"897","2013-10-21",113.900002
"898","2013-10-22",113.699997
"899","2013-10-23",114
"900","2013-10-24",112
"901","2013-10-25",113.699997
"902","2013-10-28",115.400002
"903","2013-10-29",118.800003
"904","2013-10-30",117.800003
"905","2013-10-31",115.400002
"906","2013-11-01",113.599998
"907","2013-11-04",116.199997
"908","2013-11-05",121
"909","2013-11-06",119
"910","2013-11-07",117.5
"911","2013-11-08",120.5
"912","2013-11-11",119.5
"913","2013-11-12",117.300003
"914","2013-11-13",119.400002
"915","2013-11-14",118.300003
"916","2013-11-15",118
"917","2013-11-18",115
"918","2013-11-19",113.099998
"919","2013-11-20",114.099998
"920","2013-11-21",115.400002
"921","2013-11-22",115.099998
"922","2013-11-25",113.800003
"923","2013-11-26",115.599998
"924","2013-11-27",115.599998
"925","2013-11-29",114.800003
"926","2013-12-02",112.699997
"927","2013-12-03",110.800003
"928","2013-12-04",111.199997
"929","2013-12-05",111.900002
"930","2013-12-06",111.699997
"931","2013-12-09",110.5
"932","2013-12-10",109.199997
"933","2013-12-11",107.199997
"934","2013-12-12",109.900002
"935","2013-12-13",110.199997
"936","2013-12-16",111
"937","2013-12-17",113.599998
"938","2013-12-18",114.300003
"939","2013-12-19",116.199997
"940","2013-12-20",118.800003
"941","2013-12-23",118.900002
"942","2013-12-24",119
"943","2013-12-26",118.5
"944","2013-12-27",118.099998
"945","2013-12-30",117.800003
"946","2013-12-31",117.900002
"947","2014-01-02",117.800003
"948","2014-01-03",117.5
"949","2014-01-06",116.199997
"950","2014-01-07",117.800003
"951","2014-01-08",118.099998
"952","2014-01-09",116.300003
"953","2014-01-10",113.099998
"954","2014-01-13",113.199997
"955","2014-01-14",112.5
"956","2014-01-15",112.900002
"957","2014-01-16",115
"958","2014-01-17",112.199997
"959","2014-01-21",114.099998
"960","2014-01-22",113.099998
"961","2014-01-23",112.099998
"962","2014-01-24",109
"963","2014-01-27",105.900002
"964","2014-01-28",104.599998
"965","2014-01-29",102.800003
"966","2014-01-30",102.099998
