"","date","SPH"
"158","2007-08-17",42.91
"159","2007-08-20",44.080002
"160","2007-08-21",44.290001
"161","2007-08-22",45.439999
"162","2007-08-23",45.939999
"163","2007-08-24",46.919998
"164","2007-08-27",46.18
"165","2007-08-28",45.419998
"166","2007-08-29",46.459999
"167","2007-08-30",46.150002
"168","2007-08-31",46.630001
"169","2007-09-04",45.77
"170","2007-09-05",45.950001
"171","2007-09-06",45.200001
"172","2007-09-07",44.799999
"173","2007-09-10",44.299999
"174","2007-09-11",44.07
"175","2007-09-12",44.68
"176","2007-09-13",45.369999
"177","2007-09-14",45.41
"178","2007-09-17",45.080002
"179","2007-09-18",45.560001
"180","2007-09-19",45.799999
"181","2007-09-20",45.549999
"182","2007-09-21",45
"183","2007-09-24",45.060001
"184","2007-09-25",44.860001
"185","2007-09-26",44.91
"186","2007-09-27",44.830002
"187","2007-09-28",44.400002
"188","2007-10-01",44.599998
"189","2007-10-02",44.77
"190","2007-10-03",44.900002
"191","2007-10-04",45.259998
"192","2007-10-05",45.650002
"193","2007-10-08",45.599998
"194","2007-10-09",45.950001
"195","2007-10-10",46.16
"196","2007-10-11",46.5
"197","2007-10-12",46.450001
"198","2007-10-15",46.349998
"199","2007-10-16",46.330002
"200","2007-10-17",45.939999
"201","2007-10-18",46.549999
"202","2007-10-19",45.830002
"203","2007-10-22",45.290001
"204","2007-10-23",45.27
"205","2007-10-24",45.700001
"206","2007-10-25",46.91
"207","2007-10-26",47.799999
"208","2007-10-29",47.810001
"209","2007-10-30",47.799999
"210","2007-10-31",48.150002
"211","2007-11-01",47.900002
"212","2007-11-02",46.73
"213","2007-11-05",46.48
"214","2007-11-06",46.779999
"215","2007-11-07",46.189999
"216","2007-11-08",46.66
"217","2007-11-09",45.48
"218","2007-11-12",45.650002
"219","2007-11-13",45.509998
"220","2007-11-14",45
"221","2007-11-15",43.540001
"222","2007-11-16",42.93
"223","2007-11-19",41.880001
"224","2007-11-20",42.189999
"225","2007-11-21",41.970001
"226","2007-11-23",42.099998
"227","2007-11-26",41.900002
"228","2007-11-27",42.200001
"229","2007-11-28",42.389999
"230","2007-11-29",42
"231","2007-11-30",42.790001
"232","2007-12-03",42.759998
"233","2007-12-04",42.32
"234","2007-12-05",42
"235","2007-12-06",42.529999
"236","2007-12-07",42.369999
"237","2007-12-10",41.939999
"238","2007-12-11",41.720001
"239","2007-12-12",41.639999
"240","2007-12-13",41.66
"241","2007-12-14",41.310001
"242","2007-12-17",41
"243","2007-12-18",40.93
"244","2007-12-19",40.509998
"245","2007-12-20",40
"246","2007-12-21",40.150002
"247","2007-12-24",40.639999
"248","2007-12-26",40.84
"249","2007-12-27",40.34
"250","2007-12-28",40.450001
"251","2007-12-31",40.5
"252","2008-01-02",40.549999
"253","2008-01-03",40.779999
"254","2008-01-04",40.57
"255","2008-01-07",40.189999
"256","2008-01-08",40.150002
"257","2008-01-09",40.689999
"258","2008-01-10",40.939999
"259","2008-01-11",40.459999
"260","2008-01-14",39.52
"261","2008-01-15",39.700001
"262","2008-01-16",40.18
"263","2008-01-17",39.139999
"264","2008-01-18",37.75
"265","2008-01-22",37.990002
"266","2008-01-23",37.310001
"267","2008-01-24",37.299999
"268","2008-01-25",37.84
"269","2008-01-28",39.34
"270","2008-01-29",40
"271","2008-01-30",40.310001
"272","2008-01-31",41.080002
"273","2008-02-01",40.720001
"274","2008-02-04",40.59
"275","2008-02-05",39.98
"276","2008-02-06",39.73
"277","2008-02-07",39.759998
"278","2008-02-08",40.25
"279","2008-02-11",41.259998
"280","2008-02-12",41.09
"281","2008-02-13",41.939999
"282","2008-02-14",41.790001
"283","2008-02-15",40.509998
"284","2008-02-19",41.470001
"285","2008-02-20",41.75
"286","2008-02-21",41.419998
"287","2008-02-22",40.799999
"288","2008-02-25",41.389999
"289","2008-02-26",41.849998
"290","2008-02-27",41.360001
"291","2008-02-28",41.299999
"292","2008-02-29",41.040001
"293","2008-03-03",40.889999
"294","2008-03-04",40.279999
"295","2008-03-05",40.279999
"296","2008-03-06",39.25
"297","2008-03-07",38.830002
"298","2008-03-10",37.630001
"299","2008-03-11",38.080002
"300","2008-03-12",37.889999
"301","2008-03-13",37.5
"302","2008-03-14",36.650002
"303","2008-03-17",36.060001
"304","2008-03-18",37.119999
"305","2008-03-19",35.950001
"306","2008-03-20",37.68
"307","2008-03-24",38.950001
"308","2008-03-25",39.310001
"309","2008-03-26",39.619999
"310","2008-03-27",38.619999
"311","2008-03-28",37.880001
"312","2008-03-31",38.830002
"313","2008-04-01",39.400002
"314","2008-04-02",39.5
"315","2008-04-03",39.650002
"316","2008-04-04",39.810001
"317","2008-04-07",40.200001
"318","2008-04-08",40.049999
"319","2008-04-09",39.709999
"320","2008-04-10",39.439999
"321","2008-04-11",38.900002
"322","2008-04-14",39.119999
"323","2008-04-15",39.389999
"324","2008-04-16",40.099998
"325","2008-04-17",40.369999
"326","2008-04-18",41.360001
"327","2008-04-21",41.200001
"328","2008-04-22",40.950001
"329","2008-04-23",40.950001
"330","2008-04-24",41.209999
"331","2008-04-25",41.25
"332","2008-04-28",41.290001
"333","2008-04-29",41.09
"334","2008-04-30",40.889999
"335","2008-05-01",40.959999
"336","2008-05-02",40.139999
"337","2008-05-05",40.130001
"338","2008-05-06",40.419998
"339","2008-05-07",40.23
"340","2008-05-08",40.349998
"341","2008-05-09",40.330002
"342","2008-05-12",40.459999
"343","2008-05-13",40.66
"344","2008-05-14",40.59
"345","2008-05-15",40.439999
"346","2008-05-16",40.790001
"347","2008-05-19",40.5
"348","2008-05-20",41.400002
"349","2008-05-21",42.009998
"350","2008-05-22",41.93
"351","2008-05-23",41.740002
"352","2008-05-27",41.580002
"353","2008-05-28",41.450001
"354","2008-05-29",41.450001
"355","2008-05-30",41.400002
"356","2008-06-02",41.139999
"357","2008-06-03",40.810001
"358","2008-06-04",40.529999
"359","2008-06-05",40.900002
"360","2008-06-06",40.779999
"361","2008-06-09",40.84
"362","2008-06-10",40.830002
"363","2008-06-11",40.77
"364","2008-06-12",40.43
"365","2008-06-13",40.09
"366","2008-06-16",40.689999
"367","2008-06-17",40.650002
"368","2008-06-18",40.279999
"369","2008-06-19",39.919998
"370","2008-06-20",39.619999
"371","2008-06-23",39.849998
"372","2008-06-24",39.779999
"373","2008-06-25",39.619999
"374","2008-06-26",38.75
"375","2008-06-27",38.200001
"376","2008-06-30",38.23
"377","2008-07-01",37.650002
"378","2008-07-02",37.709999
"379","2008-07-03",37
"380","2008-07-07",35.93
"381","2008-07-08",35.240002
"382","2008-07-09",36.5
"383","2008-07-10",37.240002
"384","2008-07-11",37.5
"385","2008-07-14",36.299999
"386","2008-07-15",35.509998
"387","2008-07-16",35.290001
"388","2008-07-17",35.27
"389","2008-07-18",35.549999
"390","2008-07-21",36.189999
"391","2008-07-22",36.669998
"392","2008-07-23",36.150002
"393","2008-07-24",35.720001
"394","2008-07-25",36.029999
"395","2008-07-28",37.23
"396","2008-07-29",37.509998
"397","2008-07-30",38.389999
"398","2008-07-31",38.619999
"399","2008-08-01",37.68
"400","2008-08-04",36.830002
"401","2008-08-05",37.220001
"402","2008-08-06",37.279999
"403","2008-08-07",36.919998
"404","2008-08-08",36.970001
"405","2008-08-11",37.599998
"406","2008-08-12",37.66
"407","2008-08-13",37.740002
"408","2008-08-14",37.740002
"409","2008-08-15",37.98
"410","2008-08-18",38.52
"411","2008-08-19",39.060001
"412","2008-08-20",38.59
"413","2008-08-21",38.599998
"414","2008-08-22",38.369999
"415","2008-08-25",38.18
"416","2008-08-26",38.139999
"417","2008-08-27",38.360001
"418","2008-08-28",38.639999
"419","2008-08-29",38.330002
"420","2008-09-02",37.830002
"421","2008-09-03",38.34
"422","2008-09-04",38.110001
"423","2008-09-05",37.369999
"424","2008-09-08",37.560001
"425","2008-09-09",36.349998
"426","2008-09-10",36.580002
"427","2008-09-11",35.91
"428","2008-09-12",35.75
"429","2008-09-15",35.279999
"430","2008-09-16",35.369999
"431","2008-09-17",34.119999
"432","2008-09-18",33.990002
"433","2008-09-19",35.919998
"434","2008-09-22",35.5
"435","2008-09-23",34.380001
"436","2008-09-24",34.110001
"437","2008-09-25",34.619999
"438","2008-09-26",34.23
"439","2008-09-29",33.150002
"440","2008-09-30",33.580002
"441","2008-10-01",33.950001
"442","2008-10-02",32.860001
"443","2008-10-03",32.380001
"444","2008-10-06",29.129999
"445","2008-10-07",27.549999
"446","2008-10-08",25.969999
"447","2008-10-09",23.700001
"448","2008-10-10",22.639999
"449","2008-10-13",29.200001
"450","2008-10-14",30.469999
"451","2008-10-15",28.950001
"452","2008-10-16",29.799999
"453","2008-10-17",30.15
"454","2008-10-20",32.990002
"455","2008-10-21",33.279999
"456","2008-10-22",32.610001
"457","2008-10-23",32.150002
"458","2008-10-24",31.6
"459","2008-10-27",31.040001
"460","2008-10-28",32.200001
"461","2008-10-29",32.360001
"462","2008-10-30",33.220001
"463","2008-10-31",33.900002
"464","2008-11-03",34.599998
"465","2008-11-04",34.68
"466","2008-11-05",34.240002
"467","2008-11-06",33.07
"468","2008-11-07",33.540001
"469","2008-11-10",33.240002
"470","2008-11-11",32.77
"471","2008-11-12",32.060001
"472","2008-11-13",31.99
"473","2008-11-14",32.669998
"474","2008-11-17",32.27
"475","2008-11-18",30.860001
"476","2008-11-19",28.08
"477","2008-11-20",25.25
"478","2008-11-21",26.09
"479","2008-11-24",27.860001
"480","2008-11-25",27.34
"481","2008-11-26",28.4
"482","2008-11-28",29.75
"483","2008-12-01",27.799999
"484","2008-12-02",28.67
"485","2008-12-03",28.58
"486","2008-12-04",27.379999
"487","2008-12-05",27.66
"488","2008-12-08",28.549999
"489","2008-12-09",28.610001
"490","2008-12-10",30.23
"491","2008-12-11",30.290001
"492","2008-12-12",30.549999
"493","2008-12-15",30.059999
"494","2008-12-16",31.09
"495","2008-12-17",31.6
"496","2008-12-18",30.940001
"497","2008-12-19",30.639999
"498","2008-12-22",30.719999
"499","2008-12-23",31.34
"500","2008-12-24",33.599998
"501","2008-12-26",34.150002
"502","2008-12-29",33.990002
"503","2008-12-30",34.400002
"504","2008-12-31",35.450001
"505","2009-01-02",36.779999
"506","2009-01-05",38.27
"507","2009-01-06",37.400002
"508","2009-01-07",36.349998
"509","2009-01-08",37.029999
"510","2009-01-09",36.889999
"511","2009-01-12",36.419998
"512","2009-01-13",37.259998
"513","2009-01-14",37.130001
"514","2009-01-15",37.389999
"515","2009-01-16",37.720001
"516","2009-01-20",37.66
"517","2009-01-21",39.25
"518","2009-01-22",39.169998
"519","2009-01-23",39.459999
"520","2009-01-26",39.900002
"521","2009-01-27",40.450001
"522","2009-01-28",40.860001
"523","2009-01-29",40.380001
"524","2009-01-30",39.150002
"525","2009-02-02",39.34
"526","2009-02-03",39.950001
"527","2009-02-04",39.419998
"528","2009-02-05",39.509998
"529","2009-02-06",39.5
"530","2009-02-09",38.639999
"531","2009-02-10",39
"532","2009-02-11",38.630001
"533","2009-02-12",39.240002
"534","2009-02-13",38.950001
"535","2009-02-17",37.580002
"536","2009-02-18",36.209999
"537","2009-02-19",36
"538","2009-02-20",33.509998
"539","2009-02-23",32.380001
"540","2009-02-24",33.529999
"541","2009-02-25",34.52
"542","2009-02-26",36.080002
"543","2009-02-27",36.110001
"544","2009-03-02",33.41
"545","2009-03-03",32.869999
"546","2009-03-04",34.080002
"547","2009-03-05",32.91
"548","2009-03-06",32.060001
"549","2009-03-09",31.9
"550","2009-03-10",33.150002
"551","2009-03-11",33.869999
"552","2009-03-12",35.75
"553","2009-03-13",36.029999
"554","2009-03-16",36.599998
"555","2009-03-17",36.93
"556","2009-03-18",37.310001
"557","2009-03-19",37.400002
"558","2009-03-20",36.93
"559","2009-03-23",37.689999
"560","2009-03-24",36.369999
"561","2009-03-25",36.77
"562","2009-03-26",37.110001
"563","2009-03-27",36.959999
"564","2009-03-30",36.130001
"565","2009-03-31",36.560001
"566","2009-04-01",37.240002
"567","2009-04-02",37.43
"568","2009-04-03",37.299999
"569","2009-04-06",37.200001
"570","2009-04-07",36.919998
"571","2009-04-08",37.169998
"572","2009-04-09",37.150002
"573","2009-04-13",37.299999
"574","2009-04-14",37.07
"575","2009-04-15",36.939999
"576","2009-04-16",36.93
"577","2009-04-17",36.900002
"578","2009-04-20",36.950001
"579","2009-04-21",37
"580","2009-04-22",36.790001
"581","2009-04-23",38
"582","2009-04-24",38.299999
"583","2009-04-27",38.849998
"584","2009-04-28",39.700001
"585","2009-04-29",40.540001
"586","2009-04-30",40
"587","2009-05-01",39.060001
"588","2009-05-04",40.279999
"589","2009-05-05",40
"590","2009-05-06",39.48
"591","2009-05-07",39.970001
"592","2009-05-08",41.450001
"593","2009-05-11",40.990002
"594","2009-05-12",41.5
"595","2009-05-13",40.700001
"596","2009-05-14",40.720001
"597","2009-05-15",40.279999
"598","2009-05-18",41.02
"599","2009-05-19",41.240002
"600","2009-05-20",41.48
"601","2009-05-21",40.720001
"602","2009-05-22",40.799999
"603","2009-05-26",41.549999
"604","2009-05-27",41.049999
"605","2009-05-28",41.169998
"606","2009-05-29",41.950001
"607","2009-06-01",42.700001
"608","2009-06-02",42.700001
"609","2009-06-03",42.5
"610","2009-06-04",42.799999
"611","2009-06-05",42.619999
"612","2009-06-08",42.34
"613","2009-06-09",42.220001
"614","2009-06-10",42.380001
"615","2009-06-11",42.110001
"616","2009-06-12",42.150002
"617","2009-06-15",41.5
"618","2009-06-16",40.849998
"619","2009-06-17",40.209999
"620","2009-06-18",40.860001
"621","2009-06-19",40.66
"622","2009-06-22",39.799999
"623","2009-06-23",40.23
"624","2009-06-24",40.939999
"625","2009-06-25",42.299999
"626","2009-06-26",42.509998
"627","2009-06-29",42.540001
"628","2009-06-30",42.169998
"629","2009-07-01",42.200001
"630","2009-07-02",42.099998
"631","2009-07-06",41.740002
"632","2009-07-07",41.18
"633","2009-07-08",41.009998
"634","2009-07-09",41.27
"635","2009-07-10",42.240002
"636","2009-07-13",42
"637","2009-07-14",41.950001
"638","2009-07-15",42.400002
"639","2009-07-16",42.68
"640","2009-07-17",42.849998
"641","2009-07-20",42.849998
"642","2009-07-21",43.139999
"643","2009-07-22",42.919998
"644","2009-07-23",43.580002
"645","2009-07-24",44.080002
"646","2009-07-27",45.169998
"647","2009-07-28",44.959999
"648","2009-07-29",45.049999
"649","2009-07-30",45.880001
"650","2009-07-31",44.889999
"651","2009-08-03",45.029999
"652","2009-08-04",44.369999
"653","2009-08-05",43.57
"654","2009-08-06",42.599998
"655","2009-08-07",43.75
"656","2009-08-10",44.040001
"657","2009-08-11",40.75
"658","2009-08-12",40.75
"659","2009-08-13",41.150002
"660","2009-08-14",41.040001
"661","2009-08-17",40.650002
"662","2009-08-18",40.849998
"663","2009-08-19",41.130001
"664","2009-08-20",41.400002
"665","2009-08-21",41.48
"666","2009-08-24",41.450001
"667","2009-08-25",41.34
"668","2009-08-26",41.25
"669","2009-08-27",40.77
"670","2009-08-28",40.650002
"671","2009-08-31",40.57
"672","2009-09-01",41.139999
"673","2009-09-02",41.060001
"674","2009-09-03",41.25
"675","2009-09-04",41.400002
"676","2009-09-08",41.48
"677","2009-09-09",41.439999
"678","2009-09-10",41.349998
"679","2009-09-11",41.490002
"680","2009-09-14",41.549999
"681","2009-09-15",41.470001
"682","2009-09-16",41.5
"683","2009-09-17",41.25
"684","2009-09-18",41.869999
"685","2009-09-21",41.5
"686","2009-09-22",41.25
"687","2009-09-23",41.369999
"688","2009-09-24",41.25
"689","2009-09-25",41.169998
"690","2009-09-28",41.75
"691","2009-09-29",42
"692","2009-09-30",41.82
"693","2009-10-01",41.360001
"694","2009-10-02",41.240002
"695","2009-10-05",42.119999
"696","2009-10-06",42.48
"697","2009-10-07",42.5
"698","2009-10-08",42.77
"699","2009-10-09",43.099998
"700","2009-10-12",43.5
"701","2009-10-13",43.099998
"702","2009-10-14",43.380001
"703","2009-10-15",43.889999
"704","2009-10-16",43.959999
"705","2009-10-19",44.299999
"706","2009-10-20",44.279999
"707","2009-10-21",44.349998
"708","2009-10-22",44.860001
"709","2009-10-23",44.849998
"710","2009-10-26",43.970001
"711","2009-10-27",44.139999
"712","2009-10-28",43.360001
"713","2009-10-29",44.25
"714","2009-10-30",43.02
"715","2009-11-02",43.09
"716","2009-11-03",43.689999
"717","2009-11-04",43.52
"718","2009-11-05",44.209999
"719","2009-11-06",43.950001
"720","2009-11-09",44.669998
"721","2009-11-10",44.380001
"722","2009-11-11",44.540001
"723","2009-11-12",44
"724","2009-11-13",43.66
"725","2009-11-16",43.82
"726","2009-11-17",43.950001
"727","2009-11-18",44.139999
"728","2009-11-19",44
"729","2009-11-20",44.25
"730","2009-11-23",44.360001
"731","2009-11-24",44.540001
"732","2009-11-25",44.57
"733","2009-11-27",44.009998
"734","2009-11-30",43.900002
"735","2009-12-01",43.34
"736","2009-12-02",43.990002
"737","2009-12-03",44.080002
"738","2009-12-04",44.32
"739","2009-12-07",44.939999
"740","2009-12-08",45
"741","2009-12-09",44.77
"742","2009-12-10",45.400002
"743","2009-12-11",45.580002
"744","2009-12-14",45.73
"745","2009-12-15",45.84
"746","2009-12-16",46
"747","2009-12-17",45.900002
"748","2009-12-18",44.349998
"749","2009-12-21",45.529999
"750","2009-12-22",45.880001
"751","2009-12-23",46.59
"752","2009-12-24",46.970001
"753","2009-12-28",47.349998
"754","2009-12-29",47.310001
"755","2009-12-30",47.290001
"756","2009-12-31",47.080002
"757","2010-01-04",47.68
"758","2010-01-05",47.77
"759","2010-01-06",48.139999
"760","2010-01-07",48.400002
"761","2010-01-08",48.830002
"762","2010-01-11",49.25
"763","2010-01-12",48.990002
"764","2010-01-13",48.540001
"765","2010-01-14",49.139999
"766","2010-01-15",48.869999
"767","2010-01-19",49.509998
"768","2010-01-20",49.34
"769","2010-01-21",48.970001
"770","2010-01-22",48.419998
"771","2010-01-25",49.610001
"772","2010-01-26",50
"773","2010-01-27",49.259998
"774","2010-01-28",48.849998
"775","2010-01-29",47.16
"776","2010-02-01",47.689999
"777","2010-02-02",48.049999
"778","2010-02-03",48.099998
"779","2010-02-04",44.959999
"780","2010-02-05",44.25
"781","2010-02-08",44.66
"782","2010-02-09",45.150002
"783","2010-02-10",43.939999
"784","2010-02-11",45
"785","2010-02-12",45.400002
"786","2010-02-16",45.080002
"787","2010-02-17",45.490002
"788","2010-02-18",45.200001
"789","2010-02-19",45.799999
"790","2010-02-22",46.57
"791","2010-02-23",46.599998
"792","2010-02-24",46.709999
"793","2010-02-25",46.93
"794","2010-02-26",47.580002
"795","2010-03-01",46.959999
"796","2010-03-02",47.32
"797","2010-03-03",46.939999
"798","2010-03-04",46.349998
"799","2010-03-05",46.619999
"800","2010-03-08",47.18
"801","2010-03-09",47.110001
"802","2010-03-10",46.799999
"803","2010-03-11",46.970001
"804","2010-03-12",47.150002
"805","2010-03-15",47.16
"806","2010-03-16",47.07
"807","2010-03-17",47.310001
"808","2010-03-18",47.23
"809","2010-03-19",45.91
"810","2010-03-22",46.5
"811","2010-03-23",46.950001
"812","2010-03-24",46.970001
"813","2010-03-25",46.889999
"814","2010-03-26",46.75
"815","2010-03-29",47.169998
"816","2010-03-30",47.34
"817","2010-03-31",47.490002
"818","2010-04-01",47.470001
"819","2010-04-05",47.900002
"820","2010-04-06",48
"821","2010-04-07",47.889999
"822","2010-04-08",48.220001
"823","2010-04-09",48.279999
"824","2010-04-12",48.639999
"825","2010-04-13",48.18
"826","2010-04-14",48.16
"827","2010-04-15",48.200001
"828","2010-04-16",47.950001
"829","2010-04-19",48.200001
"830","2010-04-20",48.450001
"831","2010-04-21",48.650002
"832","2010-04-22",48.73
"833","2010-04-23",48.75
"834","2010-04-26",49.09
"835","2010-04-27",48.869999
"836","2010-04-28",48.82
"837","2010-04-29",49.139999
"838","2010-04-30",48.099998
"839","2010-05-03",47.91
"840","2010-05-04",47.189999
"841","2010-05-05",46.240002
"842","2010-05-06",44.330002
"843","2010-05-07",44.099998
"844","2010-05-10",45.959999
"845","2010-05-11",46.73
"846","2010-05-12",47.91
"847","2010-05-13",46.580002
"848","2010-05-14",46.57
"849","2010-05-17",46.360001
"850","2010-05-18",45.950001
"851","2010-05-19",45.200001
"852","2010-05-20",43.82
"853","2010-05-21",44.650002
"854","2010-05-24",45.09
"855","2010-05-25",44.669998
"856","2010-05-26",44.709999
"857","2010-05-27",45.470001
"858","2010-05-28",45.610001
"859","2010-06-01",45.299999
"860","2010-06-02",45.810001
"861","2010-06-03",46.400002
"862","2010-06-04",46.139999
"863","2010-06-07",45.75
"864","2010-06-08",46.080002
"865","2010-06-09",45.849998
"866","2010-06-10",45.860001
"867","2010-06-11",46.139999
"868","2010-06-14",46.369999
"869","2010-06-15",46.900002
"870","2010-06-16",47.43
"871","2010-06-17",47.360001
"872","2010-06-18",46.860001
"873","2010-06-21",46.860001
"874","2010-06-22",46.82
"875","2010-06-23",46.630001
"876","2010-06-24",46.459999
"877","2010-06-25",47.209999
"878","2010-06-28",47.009998
"879","2010-06-29",46.43
"880","2010-06-30",46.810001
"881","2010-07-01",46.439999
"882","2010-07-02",47.09
"883","2010-07-06",47.139999
"884","2010-07-07",47.950001
"885","2010-07-08",47.919998
"886","2010-07-09",48.41
"887","2010-07-12",48.380001
"888","2010-07-13",48.939999
"889","2010-07-14",48.77
"890","2010-07-15",48.82
"891","2010-07-16",48.759998
"892","2010-07-19",48.77
"893","2010-07-20",49.110001
"894","2010-07-21",49.080002
"895","2010-07-22",49.290001
"896","2010-07-23",49.5
"897","2010-07-26",49.25
"898","2010-07-27",49.169998
"899","2010-07-28",48.799999
"900","2010-07-29",48.57
"901","2010-07-30",49.150002
"902","2010-08-02",48.970001
"903","2010-08-03",48.939999
"904","2010-08-04",48.799999
"905","2010-08-05",49.02
"906","2010-08-06",48.669998
"907","2010-08-09",48.389999
"908","2010-08-10",48.150002
"909","2010-08-11",47.82
"910","2010-08-12",47.299999
"911","2010-08-13",47.959999
"912","2010-08-16",48.169998
"913","2010-08-17",48.540001
"914","2010-08-18",48.41
"915","2010-08-19",48.349998
"916","2010-08-20",48.290001
"917","2010-08-23",48.279999
"918","2010-08-24",48.290001
"919","2010-08-25",48.529999
"920","2010-08-26",48.689999
"921","2010-08-27",48.98
"922","2010-08-30",49.07
"923","2010-08-31",49.419998
"924","2010-09-01",49.849998
"925","2010-09-02",50.279999
"926","2010-09-03",50.509998
"927","2010-09-07",50.470001
"928","2010-09-08",51
"929","2010-09-09",51.34
"930","2010-09-10",51.919998
"931","2010-09-13",51.849998
"932","2010-09-14",52.330002
"933","2010-09-15",52.27
"934","2010-09-16",52.450001
"935","2010-09-17",52.75
"936","2010-09-20",53.490002
"937","2010-09-21",52.48
"938","2010-09-22",53.599998
"939","2010-09-23",54.099998
"940","2010-09-24",53.700001
"941","2010-09-27",53.799999
"942","2010-09-28",54.139999
"943","2010-09-29",54.509998
"944","2010-09-30",54.43
"945","2010-10-01",55.299999
"946","2010-10-04",55.5
"947","2010-10-05",54.849998
"948","2010-10-06",55.220001
"949","2010-10-07",55.450001
"950","2010-10-08",55.349998
"951","2010-10-11",55.779999
"952","2010-10-12",55.610001
"953","2010-10-13",56.490002
"954","2010-10-14",55.720001
