"","date","DAKT"
"175","2007-09-12",28
"176","2007-09-13",27.73
"177","2007-09-14",27.9
"178","2007-09-17",27.65
"179","2007-09-18",27.76
"180","2007-09-19",28.91
"181","2007-09-20",27.959999
"182","2007-09-21",28
"183","2007-09-24",27.67
"184","2007-09-25",27.540001
"185","2007-09-26",27.51
"186","2007-09-27",27.75
"187","2007-09-28",27.219999
"188","2007-10-01",28.24
"189","2007-10-02",29.290001
"190","2007-10-03",32.099998
"191","2007-10-04",31.16
"192","2007-10-05",31.889999
"193","2007-10-08",31.17
"194","2007-10-09",31.4
"195","2007-10-10",30.9
"196","2007-10-11",30.27
"197","2007-10-12",30.27
"198","2007-10-15",30.27
"199","2007-10-16",29.65
"200","2007-10-17",29.559999
"201","2007-10-18",28.83
"202","2007-10-19",27.639999
"203","2007-10-22",27.84
"204","2007-10-23",28.129999
"205","2007-10-24",27.85
"206","2007-10-25",27.530001
"207","2007-10-26",28.23
"208","2007-10-29",29
"209","2007-10-30",29.139999
"210","2007-10-31",29.82
"211","2007-11-01",28.01
"212","2007-11-02",27.93
"213","2007-11-05",27.440001
"214","2007-11-06",28.440001
"215","2007-11-07",28.370001
"216","2007-11-08",28.82
"217","2007-11-09",27.879999
"218","2007-11-12",27.299999
"219","2007-11-13",28.57
"220","2007-11-14",19.889999
"221","2007-11-15",20.07
"222","2007-11-16",20.93
"223","2007-11-19",21.110001
"224","2007-11-20",21.35
"225","2007-11-21",20.530001
"226","2007-11-23",21.129999
"227","2007-11-26",21.870001
"228","2007-11-27",21.700001
"229","2007-11-28",22.639999
"230","2007-11-29",23.08
"231","2007-11-30",23.33
"232","2007-12-03",22.9
"233","2007-12-04",22.620001
"234","2007-12-05",23.07
"235","2007-12-06",23.85
"236","2007-12-07",23.719999
"237","2007-12-10",24.16
"238","2007-12-11",23.030001
"239","2007-12-12",22.52
"240","2007-12-13",22.57
"241","2007-12-14",21.99
"242","2007-12-17",21.049999
"243","2007-12-18",22.52
"244","2007-12-19",22.65
"245","2007-12-20",23.049999
"246","2007-12-21",24.17
"247","2007-12-24",24.139999
"248","2007-12-26",24.35
"249","2007-12-27",23.309999
"250","2007-12-28",23.709999
"251","2007-12-31",22.57
"252","2008-01-02",22.43
"253","2008-01-03",22.51
"254","2008-01-04",21.610001
"255","2008-01-07",22.17
"256","2008-01-08",22.02
"257","2008-01-09",22.6
"258","2008-01-10",22.700001
"259","2008-01-11",22.27
"260","2008-01-14",21.99
"261","2008-01-15",21.379999
"262","2008-01-16",20.549999
"263","2008-01-17",19.98
"264","2008-01-18",19.440001
"265","2008-01-22",19.02
"266","2008-01-23",19.219999
"267","2008-01-24",18.67
"268","2008-01-25",19.16
"269","2008-01-28",19.33
"270","2008-01-29",20.15
"271","2008-01-30",20.01
"272","2008-01-31",20.49
"273","2008-02-01",20.780001
"274","2008-02-04",20.190001
"275","2008-02-05",19.549999
"276","2008-02-06",19.25
"277","2008-02-07",19.389999
"278","2008-02-08",19.360001
"279","2008-02-11",19.08
"280","2008-02-12",19.48
"281","2008-02-13",17.540001
"282","2008-02-14",16.959999
"283","2008-02-15",17.219999
"284","2008-02-19",17.610001
"285","2008-02-20",17.280001
"286","2008-02-21",17.34
"287","2008-02-22",17.23
"288","2008-02-25",17.52
"289","2008-02-26",17.469999
"290","2008-02-27",17.65
"291","2008-02-28",17.48
"292","2008-02-29",17.280001
"293","2008-03-03",16.299999
"294","2008-03-04",16.049999
"295","2008-03-05",16.860001
"296","2008-03-06",16.200001
"297","2008-03-07",16.01
"298","2008-03-10",15.54
"299","2008-03-11",15.7
"300","2008-03-12",15.89
"301","2008-03-13",15.6
"302","2008-03-14",15.15
"303","2008-03-17",14.75
"304","2008-03-18",15.76
"305","2008-03-19",15.61
"306","2008-03-20",16.629999
"307","2008-03-24",17.209999
"308","2008-03-25",17
"309","2008-03-26",17.09
"310","2008-03-27",16.879999
"311","2008-03-28",17.459999
"312","2008-03-31",17.91
"313","2008-04-01",18.879999
"314","2008-04-02",18.68
"315","2008-04-03",18.43
"316","2008-04-04",19.51
"317","2008-04-07",20.24
"318","2008-04-08",20.01
"319","2008-04-09",19.09
"320","2008-04-10",19.52
"321","2008-04-11",18.84
"322","2008-04-14",18.57
"323","2008-04-15",18.370001
"324","2008-04-16",19.48
"325","2008-04-17",19.219999
"326","2008-04-18",19.48
"327","2008-04-21",19.290001
"328","2008-04-22",18.889999
"329","2008-04-23",14.37
"330","2008-04-24",14.62
"331","2008-04-25",14.79
"332","2008-04-28",15.02
"333","2008-04-29",14.9
"334","2008-04-30",14.79
"335","2008-05-01",15.64
"336","2008-05-02",15.55
"337","2008-05-05",15.51
"338","2008-05-06",16.190001
"339","2008-05-07",15.66
"340","2008-05-08",15.8
"341","2008-05-09",15.71
"342","2008-05-12",16.83
"343","2008-05-13",17.040001
"344","2008-05-14",16.870001
"345","2008-05-15",16.75
"346","2008-05-16",16.68
"347","2008-05-19",17.059999
"348","2008-05-20",16.809999
"349","2008-05-21",16.65
"350","2008-05-22",16.620001
"351","2008-05-23",16.309999
"352","2008-05-27",16.549999
"353","2008-05-28",18.59
"354","2008-05-29",18.9
"355","2008-05-30",20.190001
"356","2008-06-02",19.360001
"357","2008-06-03",19.719999
"358","2008-06-04",19.799999
"359","2008-06-05",20.32
"360","2008-06-06",19.34
"361","2008-06-09",19.790001
"362","2008-06-10",19.5
"363","2008-06-11",19.34
"364","2008-06-12",19.709999
"365","2008-06-13",19.99
"366","2008-06-16",20
"367","2008-06-17",19.84
"368","2008-06-18",19.719999
"369","2008-06-19",19.950001
"370","2008-06-20",19.68
"371","2008-06-23",19.9
"372","2008-06-24",19.9
"373","2008-06-25",20.51
"374","2008-06-26",20.360001
"375","2008-06-27",20.799999
"376","2008-06-30",20.17
"377","2008-07-01",20.440001
"378","2008-07-02",19.9
"379","2008-07-03",19.75
"380","2008-07-07",20.120001
"381","2008-07-08",20.68
"382","2008-07-09",20.75
"383","2008-07-10",19.780001
"384","2008-07-11",18.77
"385","2008-07-14",17.27
"386","2008-07-15",17.040001
"387","2008-07-16",17.84
"388","2008-07-17",18.09
"389","2008-07-18",18.09
"390","2008-07-21",17.6
"391","2008-07-22",17.389999
"392","2008-07-23",18.27
"393","2008-07-24",18.209999
"394","2008-07-25",17.9
"395","2008-07-28",17.6
"396","2008-07-29",18.129999
"397","2008-07-30",18.15
"398","2008-07-31",17.85
"399","2008-08-01",17.959999
"400","2008-08-04",18.09
"401","2008-08-05",18.99
"402","2008-08-06",19.1
"403","2008-08-07",19.360001
"404","2008-08-08",19
"405","2008-08-11",19.32
"406","2008-08-12",19.15
"407","2008-08-13",19.059999
"408","2008-08-14",19
"409","2008-08-15",19
"410","2008-08-18",18.870001
"411","2008-08-19",18.629999
"412","2008-08-20",18.700001
"413","2008-08-21",18.25
"414","2008-08-22",18.700001
"415","2008-08-25",18.110001
"416","2008-08-26",17.559999
"417","2008-08-27",18.370001
"418","2008-08-28",17.82
"419","2008-08-29",17.530001
"420","2008-09-02",16.620001
"421","2008-09-03",16.530001
"422","2008-09-04",16.24
"423","2008-09-05",16.16
"424","2008-09-08",16.67
"425","2008-09-09",16.75
"426","2008-09-10",16.950001
"427","2008-09-11",16.809999
"428","2008-09-12",16.48
"429","2008-09-15",16.030001
"430","2008-09-16",17
"431","2008-09-17",16.379999
"432","2008-09-18",17.969999
"433","2008-09-19",18.799999
"434","2008-09-22",17.52
"435","2008-09-23",17.280001
"436","2008-09-24",16.66
"437","2008-09-25",16.870001
"438","2008-09-26",17.129999
"439","2008-09-29",16.299999
"440","2008-09-30",16.66
"441","2008-10-01",16.26
"442","2008-10-02",15.14
"443","2008-10-03",14.98
"444","2008-10-06",14.62
"445","2008-10-07",13.9
"446","2008-10-08",13.71
"447","2008-10-09",12.64
"448","2008-10-10",12.9
"449","2008-10-13",13.78
"450","2008-10-14",12.67
"451","2008-10-15",11.27
"452","2008-10-16",11.77
"453","2008-10-17",11.98
"454","2008-10-20",12.68
"455","2008-10-21",12.73
"456","2008-10-22",10.99
"457","2008-10-23",10.03
"458","2008-10-24",9.3
"459","2008-10-27",9.47
"460","2008-10-28",10.11
"461","2008-10-29",10.08
"462","2008-10-30",10.54
"463","2008-10-31",9.96
"464","2008-11-03",10.1
"465","2008-11-04",10.56
"466","2008-11-05",10.12
"467","2008-11-06",8.85
"468","2008-11-07",9.14
"469","2008-11-10",8.88
"470","2008-11-11",8.2
"471","2008-11-12",7.99
"472","2008-11-13",8.5
"473","2008-11-14",7.85
"474","2008-11-17",6.95
"475","2008-11-18",6.56
"476","2008-11-19",6.52
"477","2008-11-20",6.35
"478","2008-11-21",6.23
"479","2008-11-24",6.76
"480","2008-11-25",8.1
"481","2008-11-26",9.12
"482","2008-11-28",9.11
"483","2008-12-01",8.24
"484","2008-12-02",8.76
"485","2008-12-03",8.58
"486","2008-12-04",8.29
"487","2008-12-05",9.06
"488","2008-12-08",9.07
"489","2008-12-09",9.18
"490","2008-12-10",9.25
"491","2008-12-11",8.96
"492","2008-12-12",9
"493","2008-12-15",8.23
"494","2008-12-16",8.81
"495","2008-12-17",9.27
"496","2008-12-18",9.16
"497","2008-12-19",9.12
"498","2008-12-22",9.17
"499","2008-12-23",9.13
"500","2008-12-24",8.75
"501","2008-12-26",8.9
"502","2008-12-29",8.91
"503","2008-12-30",9.04
"504","2008-12-31",9.36
"505","2009-01-02",9.84
"506","2009-01-05",9.96
"507","2009-01-06",10.58
"508","2009-01-07",9.94
"509","2009-01-08",10.09
"510","2009-01-09",9.53
"511","2009-01-12",9.5
"512","2009-01-13",9.76
"513","2009-01-14",9.38
"514","2009-01-15",9.45
"515","2009-01-16",9.37
"516","2009-01-20",9
"517","2009-01-21",9.66
"518","2009-01-22",8.74
"519","2009-01-23",8.98
"520","2009-01-26",8.76
"521","2009-01-27",9.02
"522","2009-01-28",9.25
"523","2009-01-29",8.73
"524","2009-01-30",8.63
"525","2009-02-02",8.7
"526","2009-02-03",8.84
"527","2009-02-04",8.67
"528","2009-02-05",8.62
"529","2009-02-06",8.65
"530","2009-02-09",8.45
"531","2009-02-10",8.3
"532","2009-02-11",8.42
"533","2009-02-12",8.51
"534","2009-02-13",8.53
"535","2009-02-17",8.47
"536","2009-02-18",8.52
"537","2009-02-19",8.53
"538","2009-02-20",7.98
"539","2009-02-23",7.81
"540","2009-02-24",7.21
"541","2009-02-25",6.77
"542","2009-02-26",6.5
"543","2009-02-27",6.86
"544","2009-03-02",6.55
"545","2009-03-03",6.38
"546","2009-03-04",6.46
"547","2009-03-05",6.15
"548","2009-03-06",6.26
"549","2009-03-09",5.98
"550","2009-03-10",6.36
"551","2009-03-11",6.14
"552","2009-03-12",6.38
"553","2009-03-13",6.56
"554","2009-03-16",6.57
"555","2009-03-17",6.92
"556","2009-03-18",7
"557","2009-03-19",7.17
"558","2009-03-20",6.76
"559","2009-03-23",7.24
"560","2009-03-24",6.94
"561","2009-03-25",6.84
"562","2009-03-26",6.95
"563","2009-03-27",6.86
"564","2009-03-30",6.64
"565","2009-03-31",6.55
"566","2009-04-01",6.61
"567","2009-04-02",7.37
"568","2009-04-03",7.87
"569","2009-04-06",7.65
"570","2009-04-07",7.74
"571","2009-04-08",7.73
"572","2009-04-09",8.63
"573","2009-04-13",8.07
"574","2009-04-14",7.64
"575","2009-04-15",7.69
"576","2009-04-16",8.13
"577","2009-04-17",8.33
"578","2009-04-20",7.65
"579","2009-04-21",8.44
"580","2009-04-22",8.59
"581","2009-04-23",8.55
"582","2009-04-24",8.73
"583","2009-04-27",8.73
"584","2009-04-28",8.7
"585","2009-04-29",9.2
"586","2009-04-30",9.04
"587","2009-05-01",8.96
"588","2009-05-04",9.68
"589","2009-05-05",9.72
"590","2009-05-06",9.57
"591","2009-05-07",8.73
"592","2009-05-08",9.12
"593","2009-05-11",9.22
"594","2009-05-12",9.04
"595","2009-05-13",8.36
"596","2009-05-14",8.37
"597","2009-05-15",8.59
"598","2009-05-18",8.65
"599","2009-05-19",8.66
"600","2009-05-20",8.99
"601","2009-05-21",8.35
"602","2009-05-22",8.32
"603","2009-05-26",8.99
"604","2009-05-27",8.63
"605","2009-05-28",8.44
"606","2009-05-29",8.57
"607","2009-06-01",9.22
"608","2009-06-02",8.02
"609","2009-06-03",7.14
"610","2009-06-04",7.3
"611","2009-06-05",7.28
"612","2009-06-08",7.31
"613","2009-06-09",7.66
"614","2009-06-10",7.61
"615","2009-06-11",7.77
"616","2009-06-12",7.75
"617","2009-06-15",7.42
"618","2009-06-16",7.32
"619","2009-06-17",7.68
"620","2009-06-18",7.62
"621","2009-06-19",7.54
"622","2009-06-22",7.35
"623","2009-06-23",7.15
"624","2009-06-24",7.22
"625","2009-06-25",7.45
"626","2009-06-26",7.62
"627","2009-06-29",7.49
"628","2009-06-30",7.7
"629","2009-07-01",7.92
"630","2009-07-02",7.5
"631","2009-07-06",7.37
"632","2009-07-07",7.27
"633","2009-07-08",7.23
"634","2009-07-09",7.07
"635","2009-07-10",7.21
"636","2009-07-13",7.33
"637","2009-07-14",7.38
"638","2009-07-15",7.54
"639","2009-07-16",8.02
"640","2009-07-17",8.15
"641","2009-07-20",8.24
"642","2009-07-21",8.26
"643","2009-07-22",8.25
"644","2009-07-23",8.55
"645","2009-07-24",8.75
"646","2009-07-27",8.7
"647","2009-07-28",8.56
"648","2009-07-29",8.3
"649","2009-07-30",8.5
"650","2009-07-31",8.38
"651","2009-08-03",8.48
"652","2009-08-04",8.64
"653","2009-08-05",8.43
"654","2009-08-06",8.39
"655","2009-08-07",8.7
"656","2009-08-10",8.85
"657","2009-08-11",8.84
"658","2009-08-12",9.01
"659","2009-08-13",9.04
"660","2009-08-14",8.7
"661","2009-08-17",8.45
"662","2009-08-18",8.83
"663","2009-08-19",8.96
"664","2009-08-20",9.17
"665","2009-08-21",9.02
"666","2009-08-24",8.89
"667","2009-08-25",8.48
"668","2009-08-26",8.25
"669","2009-08-27",8.29
"670","2009-08-28",8.21
"671","2009-08-31",8.07
"672","2009-09-01",7.87
"673","2009-09-02",7.82
"674","2009-09-03",7.94
"675","2009-09-04",8.02
"676","2009-09-08",7.98
"677","2009-09-09",8
"678","2009-09-10",7.95
"679","2009-09-11",7.85
"680","2009-09-14",7.95
"681","2009-09-15",8.15
"682","2009-09-16",8.42
"683","2009-09-17",8.32
"684","2009-09-18",8.11
"685","2009-09-21",7.99
"686","2009-09-22",7.96
"687","2009-09-23",8
"688","2009-09-24",8.05
"689","2009-09-25",8.18
"690","2009-09-28",8.5
"691","2009-09-29",8.52
"692","2009-09-30",8.57
"693","2009-10-01",8.38
"694","2009-10-02",8.36
"695","2009-10-05",8.4
"696","2009-10-06",8.68
"697","2009-10-07",8.64
"698","2009-10-08",8.83
"699","2009-10-09",8.73
"700","2009-10-12",8.76
"701","2009-10-13",8.66
"702","2009-10-14",8.87
"703","2009-10-15",9
"704","2009-10-16",8.83
"705","2009-10-19",8.88
"706","2009-10-20",8.55
"707","2009-10-21",8.42
"708","2009-10-22",8.16
"709","2009-10-23",7.93
"710","2009-10-26",7.78
"711","2009-10-27",7.74
"712","2009-10-28",7.38
"713","2009-10-29",7.55
"714","2009-10-30",7.52
"715","2009-11-02",7.72
"716","2009-11-03",7.94
"717","2009-11-04",7.61
"718","2009-11-05",8.16
"719","2009-11-06",8.17
"720","2009-11-09",8.47
"721","2009-11-10",8.43
"722","2009-11-11",8.31
"723","2009-11-12",7.97
"724","2009-11-13",8.06
"725","2009-11-16",8.3
"726","2009-11-17",8.26
"727","2009-11-18",8.29
"728","2009-11-19",8.02
"729","2009-11-20",8.07
"730","2009-11-23",8.39
"731","2009-11-24",8.37
"732","2009-11-25",8.61
"733","2009-11-27",8.26
"734","2009-11-30",8.47
"735","2009-12-01",8.7
"736","2009-12-02",8.84
"737","2009-12-03",8.65
"738","2009-12-04",8.8
"739","2009-12-07",8.76
"740","2009-12-08",8.84
"741","2009-12-09",8.85
"742","2009-12-10",8.91
"743","2009-12-11",8.98
"744","2009-12-14",9
"745","2009-12-15",8.99
"746","2009-12-16",9.08
"747","2009-12-17",8.92
"748","2009-12-18",8.97
"749","2009-12-21",9
"750","2009-12-22",9.2
"751","2009-12-23",9.14
"752","2009-12-24",9.17
"753","2009-12-28",9.07
"754","2009-12-29",9.22
"755","2009-12-30",9.25
"756","2009-12-31",9.21
"757","2010-01-04",9.46
"758","2010-01-05",9.26
"759","2010-01-06",9.2
"760","2010-01-07",9.26
"761","2010-01-08",9.56
"762","2010-01-11",9.35
"763","2010-01-12",8.75
"764","2010-01-13",8.85
"765","2010-01-14",8.85
"766","2010-01-15",8.43
"767","2010-01-19",8.42
"768","2010-01-20",8.28
"769","2010-01-21",8.33
"770","2010-01-22",8.17
"771","2010-01-25",8.11
"772","2010-01-26",8.07
"773","2010-01-27",8.16
"774","2010-01-28",7.98
"775","2010-01-29",7.81
"776","2010-02-01",7.73
"777","2010-02-02",7.72
"778","2010-02-03",7.68
"779","2010-02-04",7.42
"780","2010-02-05",7.38
"781","2010-02-08",7.24
"782","2010-02-09",7.37
"783","2010-02-10",7.27
"784","2010-02-11",7.41
"785","2010-02-12",7.41
"786","2010-02-16",7.51
"787","2010-02-17",7.54
"788","2010-02-18",7.32
"789","2010-02-19",7.44
"790","2010-02-22",7.44
"791","2010-02-23",7.28
"792","2010-02-24",7.83
"793","2010-02-25",7.79
"794","2010-02-26",7.57
"795","2010-03-01",7.65
"796","2010-03-02",7.72
"797","2010-03-03",7.77
"798","2010-03-04",7.8
"799","2010-03-05",7.94
"800","2010-03-08",7.94
"801","2010-03-09",8.07
"802","2010-03-10",8.05
"803","2010-03-11",8.01
"804","2010-03-12",8.23
"805","2010-03-15",8.26
"806","2010-03-16",8.28
"807","2010-03-17",8.08
"808","2010-03-18",7.96
"809","2010-03-19",7.94
"810","2010-03-22",8.04
"811","2010-03-23",7.94
"812","2010-03-24",7.76
"813","2010-03-25",7.66
"814","2010-03-26",7.81
"815","2010-03-29",7.72
"816","2010-03-30",7.61
"817","2010-03-31",7.62
"818","2010-04-01",7.6
"819","2010-04-05",7.77
"820","2010-04-06",7.71
"821","2010-04-07",7.75
"822","2010-04-08",7.74
"823","2010-04-09",7.71
"824","2010-04-12",7.74
"825","2010-04-13",7.7
"826","2010-04-14",8.03
"827","2010-04-15",8.03
"828","2010-04-16",8.17
"829","2010-04-19",8.21
"830","2010-04-20",8.59
"831","2010-04-21",8.67
"832","2010-04-22",9.02
"833","2010-04-23",9.23
"834","2010-04-26",9.02
"835","2010-04-27",8.74
"836","2010-04-28",8.6
"837","2010-04-29",8.89
"838","2010-04-30",8.37
"839","2010-05-03",8.56
"840","2010-05-04",7.98
"841","2010-05-05",8.01
"842","2010-05-06",8.13
"843","2010-05-07",8.29
"844","2010-05-10",8.68
"845","2010-05-11",8.6
"846","2010-05-12",8.87
"847","2010-05-13",8.78
"848","2010-05-14",8.55
"849","2010-05-17",8.73
"850","2010-05-18",8.46
"851","2010-05-19",8.33
"852","2010-05-20",8.08
"853","2010-05-21",8.02
"854","2010-05-24",8
"855","2010-05-25",8.14
"856","2010-05-26",7.87
"857","2010-05-27",8.57
"858","2010-05-28",8.42
"859","2010-06-01",8.08
"860","2010-06-02",8.12
"861","2010-06-03",8.19
"862","2010-06-04",7.88
"863","2010-06-07",7.7
"864","2010-06-08",7.59
"865","2010-06-09",7.58
"866","2010-06-10",7.96
"867","2010-06-11",8.19
"868","2010-06-14",8.3
"869","2010-06-15",8.47
"870","2010-06-16",8.45
"871","2010-06-17",8.52
"872","2010-06-18",8.35
"873","2010-06-21",8.09
"874","2010-06-22",7.91
"875","2010-06-23",7.91
"876","2010-06-24",7.78
"877","2010-06-25",8.05
"878","2010-06-28",7.84
"879","2010-06-29",7.65
"880","2010-06-30",7.5
"881","2010-07-01",7.63
"882","2010-07-02",7.69
"883","2010-07-06",7.42
"884","2010-07-07",7.67
"885","2010-07-08",7.96
"886","2010-07-09",8.04
"887","2010-07-12",8.02
"888","2010-07-13",8.38
"889","2010-07-14",8.51
"890","2010-07-15",8.41
"891","2010-07-16",8
"892","2010-07-19",8.06
"893","2010-07-20",8.41
"894","2010-07-21",8.12
"895","2010-07-22",8.45
"896","2010-07-23",8.69
"897","2010-07-26",8.75
"898","2010-07-27",8.7
"899","2010-07-28",8.41
"900","2010-07-29",8.58
"901","2010-07-30",8.52
"902","2010-08-02",8.5
"903","2010-08-03",8.42
"904","2010-08-04",8.43
"905","2010-08-05",8.28
"906","2010-08-06",8.28
"907","2010-08-09",8.49
"908","2010-08-10",8.14
"909","2010-08-11",7.67
"910","2010-08-12",7.61
"911","2010-08-13",7.47
"912","2010-08-16",7.45
"913","2010-08-17",7.81
"914","2010-08-18",7.67
"915","2010-08-19",7.38
"916","2010-08-20",7.7
"917","2010-08-23",7.82
"918","2010-08-24",9.17
"919","2010-08-25",9.21
"920","2010-08-26",9.29
"921","2010-08-27",9.85
"922","2010-08-30",9.35
"923","2010-08-31",9.21
"924","2010-09-01",9.53
"925","2010-09-02",9.67
"926","2010-09-03",9.89
"927","2010-09-07",9.89
"928","2010-09-08",10.39
"929","2010-09-09",10.2
"930","2010-09-10",10.17
"931","2010-09-13",10.45
"932","2010-09-14",10.4
"933","2010-09-15",10.48
"934","2010-09-16",10.34
"935","2010-09-17",10.35
"936","2010-09-20",10.57
"937","2010-09-21",10.21
"938","2010-09-22",10.19
"939","2010-09-23",10.2
"940","2010-09-24",10.27
"941","2010-09-27",10.11
"942","2010-09-28",9.45
"943","2010-09-29",9.4
"944","2010-09-30",9.82
"945","2010-10-01",9.86
"946","2010-10-04",9.77
"947","2010-10-05",10.18
"948","2010-10-06",9.92
"949","2010-10-07",10.03
"950","2010-10-08",10.16
"951","2010-10-11",10.07
"952","2010-10-12",10.22
"953","2010-10-13",10.53
"954","2010-10-14",10.71
"955","2010-10-15",10.46
"956","2010-10-18",11.01
"957","2010-10-19",10.4
"958","2010-10-20",10.36
"959","2010-10-21",10.52
"960","2010-10-22",10.66
"961","2010-10-25",10.8
"962","2010-10-26",10.84
"963","2010-10-27",10.84
"964","2010-10-28",10.85
"965","2010-10-29",10.92
"966","2010-11-01",11.04
"967","2010-11-02",11.31
"968","2010-11-03",11.35
"969","2010-11-04",11.93
"970","2010-11-05",11.81
"971","2010-11-08",11.91
"972","2010-11-09",11.88
"973","2010-11-10",12.04
"974","2010-11-11",11.76
"975","2010-11-12",11.43
"976","2010-11-15",11.56
"977","2010-11-16",11.25
"978","2010-11-17",12.47
"979","2010-11-18",12.68
"980","2010-11-19",12.69
"981","2010-11-22",12.75
"982","2010-11-23",12.94
"983","2010-11-24",13.58
"984","2010-11-26",13.94
"985","2010-11-29",13.82
"986","2010-11-30",13.48
"987","2010-12-01",13.91
