"","date","WB"
"509","2016-04-25",24.190001
"510","2016-04-26",24.16
"511","2016-04-27",23.33
"512","2016-04-28",24.190001
"513","2016-04-29",24.469999
"514","2016-05-02",24.379999
"515","2016-05-03",22.700001
"516","2016-05-04",23.299999
"517","2016-05-05",23.59
"518","2016-05-06",22.83
"519","2016-05-09",21.549999
"520","2016-05-10",23.18
"521","2016-05-11",23.08
"522","2016-05-12",22.82
"523","2016-05-13",23.299999
"524","2016-05-16",23.549999
"525","2016-05-17",23.040001
"526","2016-05-18",23.35
"527","2016-05-19",23.1
"528","2016-05-20",23
"529","2016-05-23",23.120001
"530","2016-05-24",23.34
"531","2016-05-25",24.25
"532","2016-05-26",23.65
"533","2016-05-27",25.610001
"534","2016-05-31",26.59
"535","2016-06-01",26.85
"536","2016-06-02",26.790001
"537","2016-06-03",27.540001
"538","2016-06-06",28.98
"539","2016-06-07",28.370001
"540","2016-06-08",28.629999
"541","2016-06-09",27.790001
"542","2016-06-10",27.08
"543","2016-06-13",26.719999
"544","2016-06-14",28.09
"545","2016-06-15",27.85
"546","2016-06-16",27.01
"547","2016-06-17",26.719999
"548","2016-06-20",28.040001
"549","2016-06-21",27.82
"550","2016-06-22",26.860001
"551","2016-06-23",27.610001
"552","2016-06-24",27
"553","2016-06-27",26.450001
"554","2016-06-28",26.879999
"555","2016-06-29",27.43
"556","2016-06-30",28.41
"557","2016-07-01",28.540001
"558","2016-07-05",28.9
"559","2016-07-06",28.49
"560","2016-07-07",31.57
"561","2016-07-08",30.940001
"562","2016-07-11",31.9
"563","2016-07-12",32.560001
"564","2016-07-13",31.92
"565","2016-07-14",32.580002
"566","2016-07-15",31.99
"567","2016-07-18",32.880001
"568","2016-07-19",33.439999
"569","2016-07-20",33
"570","2016-07-21",33.080002
"571","2016-07-22",33.299999
"572","2016-07-25",32.279999
"573","2016-07-26",32.860001
"574","2016-07-27",32.450001
"575","2016-07-28",32.419998
"576","2016-07-29",32.540001
"577","2016-08-01",34.040001
"578","2016-08-02",33.220001
"579","2016-08-03",33
"580","2016-08-04",33.860001
"581","2016-08-05",35.860001
"582","2016-08-08",37.169998
"583","2016-08-09",41.810001
"584","2016-08-10",42.939999
"585","2016-08-11",42.68
"586","2016-08-12",42.709999
"587","2016-08-15",45.720001
"588","2016-08-16",43.189999
"589","2016-08-17",43.709999
"590","2016-08-18",45.25
"591","2016-08-19",44.330002
"592","2016-08-22",45.02
"593","2016-08-23",46.43
"594","2016-08-24",45.450001
"595","2016-08-25",45.91
"596","2016-08-26",48.380001
"597","2016-08-29",48.73
"598","2016-08-30",47.540001
"599","2016-08-31",47.77
"600","2016-09-01",49.02
"601","2016-09-02",49.540001
"602","2016-09-06",51.209999
"603","2016-09-07",49.200001
"604","2016-09-08",49.220001
"605","2016-09-09",47.990002
"606","2016-09-12",48.169998
"607","2016-09-13",46.330002
"608","2016-09-14",47.869999
"609","2016-09-15",48.970001
"610","2016-09-16",49.349998
"611","2016-09-19",48.77
"612","2016-09-20",47.75
"613","2016-09-21",49.509998
"614","2016-09-22",49.48
"615","2016-09-23",49.150002
"616","2016-09-26",48.869999
"617","2016-09-27",51.630001
"618","2016-09-28",51.540001
"619","2016-09-29",51.389999
"620","2016-09-30",50.139999
"621","2016-10-03",51
"622","2016-10-04",54.34
"623","2016-10-05",53.080002
"624","2016-10-06",52.630001
"625","2016-10-07",51.900002
"626","2016-10-10",55.849998
"627","2016-10-11",52.540001
"628","2016-10-12",53.470001
"629","2016-10-13",52.790001
"630","2016-10-14",53.080002
"631","2016-10-17",52.91
"632","2016-10-18",52.990002
"633","2016-10-19",52.790001
"634","2016-10-20",52.150002
"635","2016-10-21",51.259998
"636","2016-10-24",51.84
"637","2016-10-25",51.439999
"638","2016-10-26",50.700001
"639","2016-10-27",49.68
"640","2016-10-28",48.880001
"641","2016-10-31",46.009998
"642","2016-11-01",46.209999
"643","2016-11-02",44.759998
"644","2016-11-03",44.880001
"645","2016-11-04",45.41
"646","2016-11-07",48.5
"647","2016-11-08",46.669998
"648","2016-11-09",47.91
"649","2016-11-10",44.880001
"650","2016-11-11",45.41
"651","2016-11-14",41.91
"652","2016-11-15",44.810001
"653","2016-11-16",44.52
"654","2016-11-17",44.759998
"655","2016-11-18",44.279999
"656","2016-11-21",45.610001
"657","2016-11-22",48.959999
"658","2016-11-23",49.950001
"659","2016-11-25",49.049999
"660","2016-11-28",51.790001
"661","2016-11-29",51.73
"662","2016-11-30",51.310001
"663","2016-12-01",46.099998
"664","2016-12-02",46.400002
"665","2016-12-05",47.560001
"666","2016-12-06",46.200001
"667","2016-12-07",47.279999
"668","2016-12-08",48.759998
"669","2016-12-09",48.450001
"670","2016-12-12",46.610001
"671","2016-12-13",46.389999
"672","2016-12-14",45.470001
"673","2016-12-15",43.630001
"674","2016-12-16",43.360001
"675","2016-12-19",42.110001
"676","2016-12-20",42.540001
"677","2016-12-21",42.689999
"678","2016-12-22",40.689999
"679","2016-12-23",41.25
"680","2016-12-27",42.470001
"681","2016-12-28",41.459999
"682","2016-12-29",41.139999
"683","2016-12-30",40.599998
"684","2017-01-03",41.549999
"685","2017-01-04",43.200001
"686","2017-01-05",44.939999
"687","2017-01-06",44.75
"688","2017-01-09",45.130001
"689","2017-01-10",45.700001
"690","2017-01-11",45.380001
"691","2017-01-12",46.150002
"692","2017-01-13",47.689999
"693","2017-01-17",46.650002
"694","2017-01-18",46.759998
"695","2017-01-19",47.080002
"696","2017-01-20",46.91
"697","2017-01-23",47.529999
"698","2017-01-24",48.200001
"699","2017-01-25",48.599998
"700","2017-01-26",47.43
"701","2017-01-27",48.110001
"702","2017-01-30",47.389999
"703","2017-01-31",48.220001
"704","2017-02-01",47.970001
"705","2017-02-02",49.110001
"706","2017-02-03",48.549999
"707","2017-02-06",50.849998
"708","2017-02-07",53.240002
"709","2017-02-08",52.919998
"710","2017-02-09",53.900002
"711","2017-02-10",53.099998
"712","2017-02-13",54.389999
"713","2017-02-14",54.869999
"714","2017-02-15",54.169998
"715","2017-02-16",55.259998
"716","2017-02-17",55.310001
"717","2017-02-21",58.09
"718","2017-02-22",58.209999
"719","2017-02-23",48.889999
"720","2017-02-24",51.09
"721","2017-02-27",51.439999
"722","2017-02-28",50.52
"723","2017-03-01",51.169998
"724","2017-03-02",50.5
"725","2017-03-03",50.299999
"726","2017-03-06",49.669998
"727","2017-03-07",49.639999
"728","2017-03-08",49.950001
"729","2017-03-09",48.619999
"730","2017-03-10",47.84
"731","2017-03-13",49.84
"732","2017-03-14",49.130001
"733","2017-03-15",49.700001
"734","2017-03-16",51.139999
"735","2017-03-17",51.099998
"736","2017-03-20",50.720001
"737","2017-03-21",47.75
"738","2017-03-22",48.919998
"739","2017-03-23",49.150002
"740","2017-03-24",49.779999
"741","2017-03-27",50.889999
"742","2017-03-28",51.610001
"743","2017-03-29",53.610001
"744","2017-03-30",52.470001
"745","2017-03-31",52.18
"746","2017-04-03",52.259998
"747","2017-04-04",50.380001
"748","2017-04-05",49.720001
"749","2017-04-06",49.860001
"750","2017-04-07",49.75
"751","2017-04-10",50.610001
"752","2017-04-11",50.580002
"753","2017-04-12",50.380001
"754","2017-04-13",50.16
"755","2017-04-17",50.459999
"756","2017-04-18",50.389999
"757","2017-04-19",50.560001
"758","2017-04-20",51.939999
"759","2017-04-21",52.869999
"760","2017-04-24",53.650002
"761","2017-04-25",54.209999
"762","2017-04-26",54.990002
"763","2017-04-27",55.369999
"764","2017-04-28",55.860001
"765","2017-05-01",55.299999
"766","2017-05-02",55.34
"767","2017-05-03",54.700001
"768","2017-05-04",55.57
"769","2017-05-05",56.669998
"770","2017-05-08",59.330002
"771","2017-05-09",61.029999
"772","2017-05-10",62.509998
"773","2017-05-11",62.619999
"774","2017-05-12",62.439999
"775","2017-05-15",62.900002
"776","2017-05-16",78.599998
"777","2017-05-17",74.800003
"778","2017-05-18",79.040001
"779","2017-05-19",78.309998
"780","2017-05-22",80.75
"781","2017-05-23",76.980003
"782","2017-05-24",75.349998
"783","2017-05-25",77.57
"784","2017-05-26",77.57
"785","2017-05-30",74.510002
"786","2017-05-31",73.529999
"787","2017-06-01",74.139999
"788","2017-06-02",74.519997
"789","2017-06-05",75.290001
"790","2017-06-06",75.480003
"791","2017-06-07",78.82
"792","2017-06-08",77.629997
"793","2017-06-09",74.910004
"794","2017-06-12",74.739998
"795","2017-06-13",73.940002
"796","2017-06-14",71.809998
"797","2017-06-15",71.940002
"798","2017-06-16",71.099998
"799","2017-06-19",74.769997
"800","2017-06-20",74.080002
"801","2017-06-21",76.959999
"802","2017-06-22",72.25
"803","2017-06-23",72.379997
"804","2017-06-26",71.610001
"805","2017-06-27",69.080002
"806","2017-06-28",69.360001
"807","2017-06-29",67.43
"808","2017-06-30",66.470001
"809","2017-07-03",68.330002
"810","2017-07-05",68.620003
"811","2017-07-06",68.290001
"812","2017-07-07",69.419998
"813","2017-07-10",68.760002
"814","2017-07-11",68.800003
"815","2017-07-12",72.559998
"816","2017-07-13",73.110001
"817","2017-07-14",74.309998
"818","2017-07-17",72.43
"819","2017-07-18",74.349998
"820","2017-07-19",74.199997
"821","2017-07-20",73.550003
"822","2017-07-21",73.93
"823","2017-07-24",76.699997
"824","2017-07-25",76
"825","2017-07-26",76.349998
"826","2017-07-27",74.120003
"827","2017-07-28",76.349998
"828","2017-07-31",76.949997
"829","2017-08-01",77.650002
"830","2017-08-02",76.139999
"831","2017-08-03",78.279999
"832","2017-08-04",78.769997
"833","2017-08-07",86.260002
"834","2017-08-08",86.260002
"835","2017-08-09",87.230003
"836","2017-08-10",82.199997
"837","2017-08-11",82.720001
"838","2017-08-14",85.860001
"839","2017-08-15",85.459999
"840","2017-08-16",88.110001
"841","2017-08-17",88.32
"842","2017-08-18",89.68
"843","2017-08-21",91.059998
"844","2017-08-22",94.410004
"845","2017-08-23",97.410004
"846","2017-08-24",98.209999
"847","2017-08-25",95.989998
"848","2017-08-28",95.080002
"849","2017-08-29",96.959999
"850","2017-08-30",97.900002
"851","2017-08-31",101.099998
"852","2017-09-01",104.720001
"853","2017-09-05",102.900002
"854","2017-09-06",102.339996
"855","2017-09-07",106.68
"856","2017-09-08",104.809998
"857","2017-09-11",106.610001
"858","2017-09-12",106.610001
"859","2017-09-13",106.099998
"860","2017-09-14",106.980003
"861","2017-09-15",106.110001
"862","2017-09-18",104.93
"863","2017-09-19",105.339996
"864","2017-09-20",100.800003
"865","2017-09-21",99.809998
"866","2017-09-22",100.040001
"867","2017-09-25",95.559998
"868","2017-09-26",96.910004
"869","2017-09-27",98.449997
"870","2017-09-28",98.089996
"871","2017-09-29",98.940002
"872","2017-10-02",100.389999
"873","2017-10-03",104.209999
"874","2017-10-04",103.190002
"875","2017-10-05",101.5
"876","2017-10-06",100.400002
"877","2017-10-09",100.330002
"878","2017-10-10",99.720001
"879","2017-10-11",99.699997
"880","2017-10-12",98.860001
"881","2017-10-13",99.739998
"882","2017-10-16",99.07
"883","2017-10-17",98.18
"884","2017-10-18",99.269997
"885","2017-10-19",96.889999
"886","2017-10-20",95.480003
"887","2017-10-23",96.07
"888","2017-10-24",95.830002
"889","2017-10-25",90.349998
"890","2017-10-26",89.959999
"891","2017-10-27",90.889999
"892","2017-10-30",89.870003
"893","2017-10-31",92.650002
"894","2017-11-01",96.599998
"895","2017-11-02",94.68
"896","2017-11-03",96.410004
"897","2017-11-06",99.209999
"898","2017-11-07",99.279999
"899","2017-11-08",108.970001
"900","2017-11-09",109.290001
"901","2017-11-10",105.160004
"902","2017-11-13",108.580002
"903","2017-11-14",112.209999
"904","2017-11-15",111.169998
"905","2017-11-16",117.720001
"906","2017-11-17",115.730003
"907","2017-11-20",120.43
"908","2017-11-21",119.540001
"909","2017-11-22",117.449997
"910","2017-11-24",117.489998
"911","2017-11-27",114.370003
"912","2017-11-28",116.010002
"913","2017-11-29",110.82
"914","2017-11-30",108.559998
"915","2017-12-01",104.830002
"916","2017-12-04",102.029999
"917","2017-12-05",100.410004
"918","2017-12-06",98.360001
"919","2017-12-07",100.709999
"920","2017-12-08",100.239998
"921","2017-12-11",104
"922","2017-12-12",101.690002
"923","2017-12-13",103.529999
"924","2017-12-14",101.830002
"925","2017-12-15",102.720001
"926","2017-12-18",107.989998
"927","2017-12-19",107.160004
"928","2017-12-20",105.529999
"929","2017-12-21",107.720001
"930","2017-12-22",106.82
"931","2017-12-26",105.080002
"932","2017-12-27",104.370003
"933","2017-12-28",104.330002
"934","2017-12-29",103.459999
"935","2018-01-02",113.169998
"936","2018-01-03",115.089996
"937","2018-01-04",116.209999
"938","2018-01-05",120.860001
"939","2018-01-08",120.029999
"940","2018-01-09",121.68
"941","2018-01-10",120.099998
"942","2018-01-11",119.93
"943","2018-01-12",121.440002
"944","2018-01-16",123.190002
"945","2018-01-17",129.199997
"946","2018-01-18",129.619995
"947","2018-01-19",130.289993
"948","2018-01-22",131.130005
"949","2018-01-23",131.729996
"950","2018-01-24",128.580002
"951","2018-01-25",130.520004
"952","2018-01-26",136.100006
"953","2018-01-29",132.139999
"954","2018-01-30",128.589996
"955","2018-01-31",129.570007
"956","2018-02-01",130.100006
"957","2018-02-02",121.440002
"958","2018-02-05",117.510002
"959","2018-02-06",118.309998
"960","2018-02-07",117.529999
"961","2018-02-08",111.760002
"962","2018-02-09",115.349998
"963","2018-02-12",118.309998
"964","2018-02-13",129.660004
"965","2018-02-14",139.639999
