"","date","CACC"
"99","2007-05-24",26.190001
"100","2007-05-25",26.389999
"101","2007-05-29",26.49
"102","2007-05-30",26.5
"103","2007-05-31",26.74
"104","2007-06-01",26.639999
"105","2007-06-04",26.540001
"106","2007-06-05",26.280001
"107","2007-06-06",26.34
"108","2007-06-07",26.01
"109","2007-06-08",26.280001
"110","2007-06-11",26.25
"111","2007-06-12",25.6
"112","2007-06-13",26.469999
"113","2007-06-14",26.299999
"114","2007-06-15",26.85
"115","2007-06-18",26.559999
"116","2007-06-19",26.75
"117","2007-06-20",26.530001
"118","2007-06-21",26.540001
"119","2007-06-22",27.209999
"120","2007-06-25",27.16
"121","2007-06-26",26.940001
"122","2007-06-27",27.370001
"123","2007-06-28",27.209999
"124","2007-06-29",26.83
"125","2007-07-02",26.959999
"126","2007-07-03",27.030001
"127","2007-07-05",26.68
"128","2007-07-06",27.09
"129","2007-07-09",26.76
"130","2007-07-10",26.120001
"131","2007-07-11",25.700001
"132","2007-07-12",25.73
"133","2007-07-13",26.030001
"134","2007-07-16",25.719999
"135","2007-07-17",25.4
"136","2007-07-18",25.58
"137","2007-07-19",25.51
"138","2007-07-20",24.52
"139","2007-07-23",24.82
"140","2007-07-24",24.950001
"141","2007-07-25",24.870001
"142","2007-07-26",25.129999
"143","2007-07-27",24.700001
"144","2007-07-30",25.85
"145","2007-07-31",25.91
"146","2007-08-01",25.790001
"147","2007-08-02",26.27
"148","2007-08-03",24.85
"149","2007-08-06",24.959999
"150","2007-08-07",23.370001
"151","2007-08-08",26.719999
"152","2007-08-09",26.950001
"153","2007-08-10",25.809999
"154","2007-08-13",26.09
"155","2007-08-14",25.200001
"156","2007-08-15",25.51
"157","2007-08-16",25.98
"158","2007-08-17",26.309999
"159","2007-08-20",25.940001
"160","2007-08-21",25.959999
"161","2007-08-22",26.5
"162","2007-08-23",24.809999
"163","2007-08-24",25.48
"164","2007-08-27",24.48
"165","2007-08-28",22.440001
"166","2007-08-29",22.959999
"167","2007-08-30",22
"168","2007-08-31",22.209999
"169","2007-09-04",22.68
"170","2007-09-05",22.530001
"171","2007-09-06",22.360001
"172","2007-09-07",21.940001
"173","2007-09-10",20.5
"174","2007-09-11",20.91
"175","2007-09-12",20.379999
"176","2007-09-13",20.66
"177","2007-09-14",20.799999
"178","2007-09-17",21.07
"179","2007-09-18",24
"180","2007-09-19",24.059999
"181","2007-09-20",23.549999
"182","2007-09-21",23.33
"183","2007-09-24",23.4
"184","2007-09-25",22.82
"185","2007-09-26",23
"186","2007-09-27",22.870001
"187","2007-09-28",23.1
"188","2007-10-01",24.200001
"189","2007-10-02",24.48
"190","2007-10-03",23.57
"191","2007-10-04",22.450001
"192","2007-10-05",22.99
"193","2007-10-08",24.280001
"194","2007-10-09",24.389999
"195","2007-10-10",24.57
"196","2007-10-11",24.290001
"197","2007-10-12",24.969999
"198","2007-10-15",24.290001
"199","2007-10-16",24.5
"200","2007-10-17",23.809999
"201","2007-10-18",24.66
"202","2007-10-19",23.370001
"203","2007-10-22",23.18
"204","2007-10-23",23.559999
"205","2007-10-24",22.1
"206","2007-10-25",21.360001
"207","2007-10-26",23.469999
"208","2007-10-29",22.01
"209","2007-10-30",22.15
"210","2007-10-31",22.4
"211","2007-11-01",19.969999
"212","2007-11-02",19.389999
"213","2007-11-05",19.549999
"214","2007-11-06",20.15
"215","2007-11-07",19
"216","2007-11-08",19
"217","2007-11-09",19.52
"218","2007-11-12",19.139999
"219","2007-11-13",19.74
"220","2007-11-14",19.209999
"221","2007-11-15",18.780001
"222","2007-11-16",19.389999
"223","2007-11-19",18.92
"224","2007-11-20",19.299999
"225","2007-11-21",19.07
"226","2007-11-23",19.52
"227","2007-11-26",18.700001
"228","2007-11-27",19.07
"229","2007-11-28",19.370001
"230","2007-11-29",19.09
"231","2007-11-30",19.07
"232","2007-12-03",17.790001
"233","2007-12-04",17.84
"234","2007-12-05",17.6
"235","2007-12-06",19.1
"236","2007-12-07",18.43
"237","2007-12-10",18.49
"238","2007-12-11",17.870001
"239","2007-12-12",17.09
"240","2007-12-13",16.690001
"241","2007-12-14",16.52
"242","2007-12-17",16.48
"243","2007-12-18",17.52
"244","2007-12-19",17.219999
"245","2007-12-20",17.469999
"246","2007-12-21",19.1
"247","2007-12-24",20.120001
"248","2007-12-26",20.9
"249","2007-12-27",20.65
"250","2007-12-28",22
"251","2007-12-31",20.67
"252","2008-01-02",18.5
"253","2008-01-03",18.030001
"254","2008-01-04",17.290001
"255","2008-01-07",15.99
"256","2008-01-08",15.44
"257","2008-01-09",16
"258","2008-01-10",16.299999
"259","2008-01-11",15.75
"260","2008-01-14",16.190001
"261","2008-01-15",15.61
"262","2008-01-16",15.36
"263","2008-01-17",13.73
"264","2008-01-18",13.85
"265","2008-01-22",14.8
"266","2008-01-23",14.55
"267","2008-01-24",15.49
"268","2008-01-25",15.44
"269","2008-01-28",15.65
"270","2008-01-29",16.15
"271","2008-01-30",16.030001
"272","2008-01-31",17
"273","2008-02-01",17.75
"274","2008-02-04",17.950001
"275","2008-02-05",18.290001
"276","2008-02-06",18.9
"277","2008-02-07",18.52
"278","2008-02-08",17.26
"279","2008-02-11",17.030001
"280","2008-02-12",17.059999
"281","2008-02-13",18.49
"282","2008-02-14",17.85
"283","2008-02-15",17.610001
"284","2008-02-19",16.959999
"285","2008-02-20",17.34
"286","2008-02-21",16.66
"287","2008-02-22",16.57
"288","2008-02-25",17.139999
"289","2008-02-26",17.110001
"290","2008-02-27",16.700001
"291","2008-02-28",16.23
"292","2008-02-29",15.18
"293","2008-03-03",14.96
"294","2008-03-04",14.85
"295","2008-03-05",15.48
"296","2008-03-06",14.74
"297","2008-03-07",14.66
"298","2008-03-10",14.57
"299","2008-03-11",16.26
"300","2008-03-12",15.99
"301","2008-03-13",16.610001
"302","2008-03-14",16.09
"303","2008-03-17",16.1
"304","2008-03-18",16.709999
"305","2008-03-19",16.4
"306","2008-03-20",16.5
"307","2008-03-24",16.84
"308","2008-03-25",16.379999
"309","2008-03-26",16.790001
"310","2008-03-27",16.209999
"311","2008-03-28",16.23
"312","2008-03-31",15.53
"313","2008-04-01",16.290001
"314","2008-04-02",16.34
"315","2008-04-03",16.110001
"316","2008-04-04",16.200001
"317","2008-04-07",16.23
"318","2008-04-08",16.209999
"319","2008-04-09",16.200001
"320","2008-04-10",16.93
"321","2008-04-11",15.99
"322","2008-04-14",15.99
"323","2008-04-15",16.120001
"324","2008-04-16",16.68
"325","2008-04-17",16
"326","2008-04-18",16.610001
"327","2008-04-21",17.23
"328","2008-04-22",16.83
"329","2008-04-23",17.360001
"330","2008-04-24",18.58
"331","2008-04-25",19.559999
"332","2008-04-28",19.25
"333","2008-04-29",18.75
"334","2008-04-30",19.25
"335","2008-05-01",20
"336","2008-05-02",19.969999
"337","2008-05-05",19.09
"338","2008-05-06",20.360001
"339","2008-05-07",19.860001
"340","2008-05-08",20.540001
"341","2008-05-09",21.43
"342","2008-05-12",22.440001
"343","2008-05-13",23.01
"344","2008-05-14",23.530001
"345","2008-05-15",23.190001
"346","2008-05-16",23.48
"347","2008-05-19",23.6
"348","2008-05-20",24.25
"349","2008-05-21",24.790001
"350","2008-05-22",30.209999
"351","2008-05-23",25.790001
"352","2008-05-27",27
"353","2008-05-28",26.700001
"354","2008-05-29",26.85
"355","2008-05-30",26.110001
"356","2008-06-02",24.9
"357","2008-06-03",24.540001
"358","2008-06-04",25.389999
"359","2008-06-05",26.93
"360","2008-06-06",25.620001
"361","2008-06-09",25.34
"362","2008-06-10",25.25
"363","2008-06-11",25.549999
"364","2008-06-12",25.959999
"365","2008-06-13",26.09
"366","2008-06-16",26.98
"367","2008-06-17",26.5
"368","2008-06-18",26.25
"369","2008-06-19",26.780001
"370","2008-06-20",26.219999
"371","2008-06-23",25.99
"372","2008-06-24",25.93
"373","2008-06-25",26.52
"374","2008-06-26",25.870001
"375","2008-06-27",26
"376","2008-06-30",25.559999
"377","2008-07-01",25.379999
"378","2008-07-02",21.879999
"379","2008-07-03",21.26
"380","2008-07-07",20.25
"381","2008-07-08",20.790001
"382","2008-07-09",19.42
"383","2008-07-10",17.01
"384","2008-07-11",17.65
"385","2008-07-14",16.92
"386","2008-07-15",15.9
"387","2008-07-16",18.059999
"388","2008-07-17",18.85
"389","2008-07-18",17.879999
"390","2008-07-21",17.84
"391","2008-07-22",17.99
"392","2008-07-23",18.700001
"393","2008-07-24",18.93
"394","2008-07-25",18.92
"395","2008-07-28",18.059999
"396","2008-07-29",18.9
"397","2008-07-30",17.16
"398","2008-07-31",16.57
"399","2008-08-01",16.799999
"400","2008-08-04",17
"401","2008-08-05",18.209999
"402","2008-08-06",17.9
"403","2008-08-07",18.33
"404","2008-08-08",19.049999
"405","2008-08-11",18.629999
"406","2008-08-12",18.16
"407","2008-08-13",18.559999
"408","2008-08-14",18.5
"409","2008-08-15",18
"410","2008-08-18",17.5
"411","2008-08-19",16.98
"412","2008-08-20",16.65
"413","2008-08-21",16.209999
"414","2008-08-22",16.25
"415","2008-08-25",16.309999
"416","2008-08-26",16.5
"417","2008-08-27",16.43
"418","2008-08-28",16.809999
"419","2008-08-29",16.74
"420","2008-09-02",16.870001
"421","2008-09-03",17.299999
"422","2008-09-04",17.42
"423","2008-09-05",17.43
"424","2008-09-08",18.84
"425","2008-09-09",17.780001
"426","2008-09-10",18.360001
"427","2008-09-11",18.389999
"428","2008-09-12",18.360001
"429","2008-09-15",18.959999
"430","2008-09-16",19
"431","2008-09-17",17.459999
"432","2008-09-18",19.99
"433","2008-09-19",21.4
"434","2008-09-22",21.15
"435","2008-09-23",20.950001
"436","2008-09-24",20.67
"437","2008-09-25",19.940001
"438","2008-09-26",19.07
"439","2008-09-29",17.08
"440","2008-09-30",17
"441","2008-10-01",17.040001
"442","2008-10-02",16.969999
"443","2008-10-03",16.42
"444","2008-10-06",15.95
"445","2008-10-07",16.16
"446","2008-10-08",17.379999
"447","2008-10-09",14.75
"448","2008-10-10",16.77
"449","2008-10-13",18
"450","2008-10-14",15.95
"451","2008-10-15",15.09
"452","2008-10-16",16.83
"453","2008-10-17",16.040001
"454","2008-10-20",17.120001
"455","2008-10-21",16.469999
"456","2008-10-22",14.78
"457","2008-10-23",13.63
"458","2008-10-24",12.55
"459","2008-10-27",11.67
"460","2008-10-28",14.07
"461","2008-10-29",14.9
"462","2008-10-30",15
"463","2008-10-31",15.34
"464","2008-11-03",15.96
"465","2008-11-04",17.9
"466","2008-11-05",16.85
"467","2008-11-06",15.8
"468","2008-11-07",15.96
"469","2008-11-10",15.65
"470","2008-11-11",14.15
"471","2008-11-12",14.26
"472","2008-11-13",13.73
"473","2008-11-14",12.57
"474","2008-11-17",12.93
"475","2008-11-18",12.82
"476","2008-11-19",12.35
"477","2008-11-20",12.25
"478","2008-11-21",13.4
"479","2008-11-24",14
"480","2008-11-25",14
"481","2008-11-26",14
"482","2008-11-28",13.1
"483","2008-12-01",12.27
"484","2008-12-02",13.36
"485","2008-12-03",12.99
"486","2008-12-04",13.47
"487","2008-12-05",13.7
"488","2008-12-08",13.5
"489","2008-12-09",13.58
"490","2008-12-10",13.84
"491","2008-12-11",13.34
"492","2008-12-12",13.84
"493","2008-12-15",13.88
"494","2008-12-16",14.38
"495","2008-12-17",14.25
"496","2008-12-18",14.34
"497","2008-12-19",14.16
"498","2008-12-22",14.18
"499","2008-12-23",13.98
"500","2008-12-24",13.99
"501","2008-12-26",14.08
"502","2008-12-29",14.02
"503","2008-12-30",14.37
"504","2008-12-31",13.7
"505","2009-01-02",14.48
"506","2009-01-05",15.49
"507","2009-01-06",17.450001
"508","2009-01-07",17.200001
"509","2009-01-08",17.799999
"510","2009-01-09",17.030001
"511","2009-01-12",16.9
"512","2009-01-13",17.1
"513","2009-01-14",16.809999
"514","2009-01-15",17.700001
"515","2009-01-16",18.17
"516","2009-01-20",16.5
"517","2009-01-21",16.950001
"518","2009-01-22",17
"519","2009-01-23",16.809999
"520","2009-01-26",17.77
"521","2009-01-27",17.74
"522","2009-01-28",18.799999
"523","2009-01-29",18.25
"524","2009-01-30",18.049999
"525","2009-02-02",17.639999
"526","2009-02-03",18.42
"527","2009-02-04",17.57
"528","2009-02-05",17.969999
"529","2009-02-06",17.75
"530","2009-02-09",18.02
"531","2009-02-10",17.75
"532","2009-02-11",18.129999
"533","2009-02-12",17.91
"534","2009-02-13",17.9
"535","2009-02-17",17.25
"536","2009-02-18",18.25
"537","2009-02-19",18
"538","2009-02-20",18.01
"539","2009-02-23",17.700001
"540","2009-02-24",18.290001
"541","2009-02-25",17.59
"542","2009-02-26",17.74
"543","2009-02-27",19.030001
"544","2009-03-02",18.190001
"545","2009-03-03",18.200001
"546","2009-03-04",18.469999
"547","2009-03-05",17.5
"548","2009-03-06",18.190001
"549","2009-03-09",18.73
"550","2009-03-10",19.5
"551","2009-03-11",19.73
"552","2009-03-12",21.24
"553","2009-03-13",21.16
"554","2009-03-16",21.68
"555","2009-03-17",22
"556","2009-03-18",23.65
"557","2009-03-19",22.59
"558","2009-03-20",20.610001
"559","2009-03-23",22.24
"560","2009-03-24",21.68
"561","2009-03-25",22.25
"562","2009-03-26",22.389999
"563","2009-03-27",21.68
"564","2009-03-30",21.68
"565","2009-03-31",21.49
"566","2009-04-01",21.75
"567","2009-04-02",22.610001
"568","2009-04-03",22.360001
"569","2009-04-06",22.370001
"570","2009-04-07",22
"571","2009-04-08",22.34
"572","2009-04-09",24.09
"573","2009-04-13",24.629999
"574","2009-04-14",24.65
"575","2009-04-15",24.799999
"576","2009-04-16",24.950001
"577","2009-04-17",24.309999
"578","2009-04-20",23.200001
"579","2009-04-21",23.57
"580","2009-04-22",21.389999
"581","2009-04-23",21.75
"582","2009-04-24",21.51
"583","2009-04-27",19.860001
"584","2009-04-28",20.16
"585","2009-04-29",21.23
"586","2009-04-30",22.99
"587","2009-05-01",22.540001
"588","2009-05-04",23.33
"589","2009-05-05",23.219999
"590","2009-05-06",23
"591","2009-05-07",22.98
"592","2009-05-08",24
"593","2009-05-11",22.85
"594","2009-05-12",22.139999
"595","2009-05-13",20.799999
"596","2009-05-14",21.51
"597","2009-05-15",20.940001
"598","2009-05-18",21.879999
"599","2009-05-19",21.950001
"600","2009-05-20",21.52
"601","2009-05-21",21.23
"602","2009-05-22",20.5
"603","2009-05-26",22.41
"604","2009-05-27",20.639999
"605","2009-05-28",20.809999
"606","2009-05-29",21.32
"607","2009-06-01",23
"608","2009-06-02",23.860001
"609","2009-06-03",23.799999
"610","2009-06-04",21.75
"611","2009-06-05",21.91
"612","2009-06-08",22.42
"613","2009-06-09",22.889999
"614","2009-06-10",22.799999
"615","2009-06-11",23.09
"616","2009-06-12",24.59
"617","2009-06-15",22.93
"618","2009-06-16",23.17
"619","2009-06-17",21.75
"620","2009-06-18",22.43
"621","2009-06-19",23.26
"622","2009-06-22",21.98
"623","2009-06-23",22.33
"624","2009-06-24",22.5
"625","2009-06-25",23.32
"626","2009-06-26",22.49
"627","2009-06-29",23.809999
"628","2009-06-30",21.85
"629","2009-07-01",22.77
"630","2009-07-02",22.23
"631","2009-07-06",24.030001
"632","2009-07-07",22.4
"633","2009-07-08",23.24
"634","2009-07-09",23.32
"635","2009-07-10",23.879999
"636","2009-07-13",24
"637","2009-07-14",23.99
"638","2009-07-15",24.49
"639","2009-07-16",24.99
"640","2009-07-17",25
"641","2009-07-20",25
"642","2009-07-21",25.83
"643","2009-07-22",26.209999
"644","2009-07-23",26.5
"645","2009-07-24",26.49
"646","2009-07-27",26.34
"647","2009-07-28",26.01
"648","2009-07-29",26.02
"649","2009-07-30",26.35
"650","2009-07-31",26.49
"651","2009-08-03",26.43
"652","2009-08-04",26.99
"653","2009-08-05",26.35
"654","2009-08-06",26.639999
"655","2009-08-07",28
"656","2009-08-10",29.25
"657","2009-08-11",29.200001
"658","2009-08-12",30.5
"659","2009-08-13",31.719999
"660","2009-08-14",30.68
"661","2009-08-17",31
"662","2009-08-18",31.299999
"663","2009-08-19",31
"664","2009-08-20",30.5
"665","2009-08-21",30.51
"666","2009-08-24",30.6
"667","2009-08-25",31.09
"668","2009-08-26",31.389999
"669","2009-08-27",31.4
"670","2009-08-28",31.309999
"671","2009-08-31",30.51
"672","2009-09-01",29.209999
"673","2009-09-02",28.17
"674","2009-09-03",28
"675","2009-09-04",28.059999
"676","2009-09-08",27.49
"677","2009-09-09",28.34
"678","2009-09-10",29.290001
"679","2009-09-11",29.200001
"680","2009-09-14",29.139999
"681","2009-09-15",29
"682","2009-09-16",29.43
"683","2009-09-17",29.379999
"684","2009-09-18",29.75
"685","2009-09-21",29.91
"686","2009-09-22",29.809999
"687","2009-09-23",29.190001
"688","2009-09-24",28.370001
"689","2009-09-25",28.24
"690","2009-09-28",29.969999
"691","2009-09-29",32.869999
"692","2009-09-30",32.189999
"693","2009-10-01",30.959999
"694","2009-10-02",32.200001
"695","2009-10-05",34.02
"696","2009-10-06",34.25
"697","2009-10-07",35.09
"698","2009-10-08",35.220001
"699","2009-10-09",35.299999
"700","2009-10-12",35.349998
"701","2009-10-13",35.84
"702","2009-10-14",36.310001
"703","2009-10-15",36.5
"704","2009-10-16",35.959999
"705","2009-10-19",36.759998
"706","2009-10-20",36.220001
"707","2009-10-21",35.889999
"708","2009-10-22",36.57
"709","2009-10-23",36.610001
"710","2009-10-26",36.099998
"711","2009-10-27",35
"712","2009-10-28",34.740002
"713","2009-10-29",34.959999
"714","2009-10-30",34.369999
"715","2009-11-02",34.740002
"716","2009-11-03",34.610001
"717","2009-11-04",34.349998
"718","2009-11-05",34
"719","2009-11-06",34.130001
"720","2009-11-09",34.389999
"721","2009-11-10",33.860001
"722","2009-11-11",34.490002
"723","2009-11-12",34.060001
"724","2009-11-13",34
"725","2009-11-16",34.75
"726","2009-11-17",34.810001
"727","2009-11-18",35
"728","2009-11-19",34.900002
"729","2009-11-20",34.580002
"730","2009-11-23",34.98
"731","2009-11-24",34.990002
"732","2009-11-25",34.669998
"733","2009-11-27",33.630001
"734","2009-11-30",34.59
"735","2009-12-01",34.529999
"736","2009-12-02",34.849998
"737","2009-12-03",33.599998
"738","2009-12-04",34.52
"739","2009-12-07",34.490002
"740","2009-12-08",34.07
"741","2009-12-09",34.560001
"742","2009-12-10",34.259998
"743","2009-12-11",35
"744","2009-12-14",35.23
"745","2009-12-15",36
"746","2009-12-16",39.049999
"747","2009-12-17",39.540001
"748","2009-12-18",39.889999
"749","2009-12-21",41.290001
"750","2009-12-22",41.23
"751","2009-12-23",42.049999
"752","2009-12-24",43.110001
"753","2009-12-28",43.689999
"754","2009-12-29",42.900002
"755","2009-12-30",42.130001
"756","2009-12-31",42.099998
"757","2010-01-04",43.84
"758","2010-01-05",43.799999
"759","2010-01-06",43.900002
"760","2010-01-07",43.98
"761","2010-01-08",43.98
"762","2010-01-11",47.959999
"763","2010-01-12",48.200001
"764","2010-01-13",46.880001
"765","2010-01-14",48
"766","2010-01-15",47.419998
"767","2010-01-19",48.490002
"768","2010-01-20",49
"769","2010-01-21",49.490002
"770","2010-01-22",49.080002
"771","2010-01-25",49.150002
"772","2010-01-26",49.470001
"773","2010-01-27",52.639999
"774","2010-01-28",53.119999
"775","2010-01-29",53.220001
"776","2010-02-01",53.18
"777","2010-02-02",51.259998
"778","2010-02-03",45.490002
"779","2010-02-04",44
"780","2010-02-05",42.790001
"781","2010-02-08",41.799999
"782","2010-02-09",40.900002
"783","2010-02-10",39
"784","2010-02-11",40.189999
"785","2010-02-12",39.889999
"786","2010-02-16",40.369999
"787","2010-02-17",40.330002
"788","2010-02-18",40.529999
"789","2010-02-19",40.360001
"790","2010-02-22",40.150002
"791","2010-02-23",40.16
"792","2010-02-24",41.32
"793","2010-02-25",40.540001
"794","2010-02-26",40.169998
"795","2010-03-01",42.41
"796","2010-03-02",44.540001
"797","2010-03-03",43.73
"798","2010-03-04",43.09
"799","2010-03-05",43.470001
"800","2010-03-08",44.310001
"801","2010-03-09",44.25
"802","2010-03-10",43.950001
"803","2010-03-11",43.950001
"804","2010-03-12",43.610001
"805","2010-03-15",43
"806","2010-03-16",43.049999
"807","2010-03-17",43.32
"808","2010-03-18",43.389999
"809","2010-03-19",42.41
"810","2010-03-22",42.349998
"811","2010-03-23",41.75
"812","2010-03-24",41.939999
"813","2010-03-25",42.279999
"814","2010-03-26",42.049999
"815","2010-03-29",42.380001
"816","2010-03-30",42.259998
"817","2010-03-31",41.240002
"818","2010-04-01",42.939999
"819","2010-04-05",44.779999
"820","2010-04-06",44.169998
"821","2010-04-07",43.740002
"822","2010-04-08",43.970001
"823","2010-04-09",42.759998
"824","2010-04-12",41.990002
"825","2010-04-13",42.139999
"826","2010-04-14",42.939999
"827","2010-04-15",43.52
"828","2010-04-16",42.790001
"829","2010-04-19",42.400002
"830","2010-04-20",43.099998
"831","2010-04-21",44.639999
"832","2010-04-22",45.77
"833","2010-04-23",46.209999
"834","2010-04-26",46.990002
"835","2010-04-27",45.380001
"836","2010-04-28",45.139999
"837","2010-04-29",46.75
"838","2010-04-30",45.099998
"839","2010-05-03",45.439999
"840","2010-05-04",45.209999
"841","2010-05-05",44.48
"842","2010-05-06",42.740002
"843","2010-05-07",42.16
"844","2010-05-10",45.049999
"845","2010-05-11",44.919998
"846","2010-05-12",46.599998
"847","2010-05-13",45.43
"848","2010-05-14",45.580002
"849","2010-05-17",46.259998
"850","2010-05-18",47.349998
"851","2010-05-19",46.939999
"852","2010-05-20",45.860001
"853","2010-05-21",46.220001
"854","2010-05-24",46.189999
"855","2010-05-25",45.93
"856","2010-05-26",46.5
"857","2010-05-27",47.900002
"858","2010-05-28",47.669998
"859","2010-06-01",46.669998
"860","2010-06-02",47.889999
"861","2010-06-03",47.549999
"862","2010-06-04",45.459999
"863","2010-06-07",45.389999
"864","2010-06-08",45.490002
"865","2010-06-09",44.07
"866","2010-06-10",45.470001
"867","2010-06-11",46.400002
"868","2010-06-14",45.419998
"869","2010-06-15",46.93
"870","2010-06-16",46.75
"871","2010-06-17",47.290001
"872","2010-06-18",48.5
"873","2010-06-21",49
"874","2010-06-22",48.610001
"875","2010-06-23",48.5
"876","2010-06-24",48.169998
"877","2010-06-25",48.41
"878","2010-06-28",49.48
"879","2010-06-29",49.18
"880","2010-06-30",48.77
"881","2010-07-01",48.23
"882","2010-07-02",48.400002
"883","2010-07-06",47.470001
"884","2010-07-07",48.5
"885","2010-07-08",48.639999
"886","2010-07-09",49.139999
"887","2010-07-12",49.779999
"888","2010-07-13",50.360001
"889","2010-07-14",50.130001
"890","2010-07-15",50.02
"891","2010-07-16",49.16
"892","2010-07-19",50
"893","2010-07-20",50.060001
"894","2010-07-21",48.869999
"895","2010-07-22",50.099998
"896","2010-07-23",52.5
"897","2010-07-26",53.439999
"898","2010-07-27",53.970001
"899","2010-07-28",53.119999
"900","2010-07-29",52.650002
"901","2010-07-30",55.98
"902","2010-08-02",55.990002
"903","2010-08-03",55.029999
"904","2010-08-04",58.57
"905","2010-08-05",56.049999
"906","2010-08-06",58
"907","2010-08-09",59.75
"908","2010-08-10",58.360001
"909","2010-08-11",58.139999
"910","2010-08-12",58.09
"911","2010-08-13",57.889999
"912","2010-08-16",59.310001
"913","2010-08-17",60.91
"914","2010-08-18",61.23
"915","2010-08-19",59.419998
"916","2010-08-20",59.119999
"917","2010-08-23",59.130001
"918","2010-08-24",58.330002
"919","2010-08-25",59.389999
"920","2010-08-26",59.029999
"921","2010-08-27",59.669998
"922","2010-08-30",56.73
"923","2010-08-31",56.650002
"924","2010-09-01",59.48
"925","2010-09-02",59.490002
"926","2010-09-03",59.490002
"927","2010-09-07",58.790001
"928","2010-09-08",59.599998
"929","2010-09-09",59.52
"930","2010-09-10",59.810001
"931","2010-09-13",59.73
"932","2010-09-14",60.490002
"933","2010-09-15",63.389999
"934","2010-09-16",61.139999
"935","2010-09-17",61.470001
"936","2010-09-20",62.240002
"937","2010-09-21",60.189999
"938","2010-09-22",60.889999
"939","2010-09-23",60.360001
"940","2010-09-24",61.98
"941","2010-09-27",60.43
"942","2010-09-28",61.470001
"943","2010-09-29",61.549999
"944","2010-09-30",60.560001
"945","2010-10-01",57.580002
"946","2010-10-04",56.919998
"947","2010-10-05",57.619999
"948","2010-10-06",57.09
"949","2010-10-07",58.470001
"950","2010-10-08",58.419998
"951","2010-10-11",58.799999
"952","2010-10-12",58.23
"953","2010-10-13",58.57
"954","2010-10-14",58.509998
"955","2010-10-15",58.509998
"956","2010-10-18",58.639999
"957","2010-10-19",57.880001
"958","2010-10-20",58.439999
"959","2010-10-21",57.779999
"960","2010-10-22",58.150002
"961","2010-10-25",57.75
"962","2010-10-26",58.669998
"963","2010-10-27",58.330002
"964","2010-10-28",58.52
"965","2010-10-29",58.810001
"966","2010-11-01",58.23
"967","2010-11-02",58.009998
"968","2010-11-03",59.860001
"969","2010-11-04",62
"970","2010-11-05",61.82
"971","2010-11-08",60.549999
"972","2010-11-09",60.009998
"973","2010-11-10",60
