"","date","OBNK"
"143","2018-11-28",37.830002
"144","2018-11-29",37.290001
"145","2018-11-30",37.380001
"146","2018-12-03",36.990002
"147","2018-12-04",34.48
"148","2018-12-06",34.91
"149","2018-12-07",35.360001
"150","2018-12-10",37
"151","2018-12-11",36.700001
"152","2018-12-12",37.330002
"153","2018-12-13",37.23
"154","2018-12-14",36.830002
"155","2018-12-17",36.59
"156","2018-12-18",36.009998
"157","2018-12-19",33.75
"158","2018-12-20",32.669998
"159","2018-12-21",32.27
"160","2018-12-24",32.369999
"161","2018-12-26",33.400002
"162","2018-12-27",33.330002
"163","2018-12-28",34.200001
"164","2018-12-31",34.080002
"165","2019-01-02",35.02
"166","2019-01-03",35.23
"167","2019-01-04",35.880001
"168","2019-01-07",35.48
"169","2019-01-08",35.279999
"170","2019-01-09",35.73
"171","2019-01-10",35.27
"172","2019-01-11",34.830002
"173","2019-01-14",34.529999
"174","2019-01-15",35.18
"175","2019-01-16",35.93
"176","2019-01-17",36.02
"177","2019-01-18",36.220001
"178","2019-01-22",35.290001
"179","2019-01-23",35.16
"180","2019-01-24",34.810001
"181","2019-01-25",34.950001
"182","2019-01-28",34.669998
"183","2019-01-29",34.790001
"184","2019-01-30",34.25
"185","2019-01-31",34.07
"186","2019-02-01",34.68
"187","2019-02-04",35
"188","2019-02-05",34.939999
"189","2019-02-06",34.84
"190","2019-02-07",34.299999
"191","2019-02-08",34.080002
"192","2019-02-11",34.150002
"193","2019-02-12",34.450001
"194","2019-02-13",34.119999
"195","2019-02-14",34.860001
"196","2019-02-15",35.5
"197","2019-02-19",35.52
"198","2019-02-20",35.91
"199","2019-02-21",35.580002
"200","2019-02-22",35.709999
"201","2019-02-25",35.5
"202","2019-02-26",35.240002
"203","2019-02-27",35.950001
"204","2019-02-28",36.060001
"205","2019-03-01",35.630001
"206","2019-03-04",35.75
"207","2019-03-05",35.790001
"208","2019-03-06",34.169998
"209","2019-03-07",34.16
"210","2019-03-08",33.98
"211","2019-03-11",34.43
"212","2019-03-12",34.400002
"213","2019-03-13",34.619999
"214","2019-03-14",34.439999
"215","2019-03-15",34.82
"216","2019-03-18",35.220001
"217","2019-03-19",35.200001
"218","2019-03-20",33.720001
"219","2019-03-21",33.380001
"220","2019-03-22",32
"221","2019-03-25",32.32
"222","2019-03-26",33.639999
"223","2019-03-27",33.650002
"224","2019-03-28",33.990002
"225","2019-03-29",34.049999
"226","2019-04-01",34.285
"227","2019-04-02",34.400002
"228","2019-04-03",34.470001
"229","2019-04-04",34.849998
"230","2019-04-05",35.240002
"231","2019-04-08",34.610001
"232","2019-04-09",33.84
"233","2019-04-10",33.970001
"234","2019-04-11",34.419998
"235","2019-04-12",34.970001
"236","2019-04-15",34.310001
"237","2019-04-16",34.52
"238","2019-04-17",34.490002
"239","2019-04-18",34.389999
"240","2019-04-22",34.060001
"241","2019-04-23",34.490002
"242","2019-04-24",34.330002
"243","2019-04-25",34.709999
"244","2019-04-26",35
"245","2019-04-29",35.02
"246","2019-04-30",34.84
"247","2019-05-01",34.110001
"248","2019-05-02",34.380001
"249","2019-05-03",34.639999
"250","2019-05-06",34.59
"251","2019-05-07",34.099998
"252","2019-05-08",34.139999
"253","2019-05-09",33.950001
"254","2019-05-10",34.189999
"255","2019-05-13",33.990002
"256","2019-05-14",34.310001
"257","2019-05-15",33.779999
"258","2019-05-16",33.595001
"259","2019-05-17",33.860001
"260","2019-05-20",32.84
"261","2019-05-21",34.16
"262","2019-05-22",33.549999
"263","2019-05-23",33.27
"264","2019-05-24",33.16
"265","2019-05-28",33.23
"266","2019-05-29",33.560001
"267","2019-05-30",34.080002
"268","2019-05-31",33.360001
"269","2019-06-03",33.279999
"270","2019-06-04",33.400002
"271","2019-06-05",33.779999
"272","2019-06-06",33.540001
"273","2019-06-07",33.369999
"274","2019-06-10",34.029999
"275","2019-06-11",33.98
"276","2019-06-12",33.990002
"277","2019-06-13",33.669998
"278","2019-06-14",33.43
"279","2019-06-17",33.66
"280","2019-06-18",33.84
"281","2019-06-19",34.400002
"282","2019-06-20",33.990002
"283","2019-06-21",34
"284","2019-06-24",33.09
"285","2019-06-25",33
"286","2019-06-26",32.549999
"287","2019-06-27",32.990002
"288","2019-06-28",33
"289","2019-07-01",33.380001
"290","2019-07-02",33.990002
"291","2019-07-03",34.689999
"292","2019-07-05",34.91
"293","2019-07-08",34.849998
"294","2019-07-09",34
"295","2019-07-10",34.099998
"296","2019-07-11",33.900002
"297","2019-07-12",34.419998
"298","2019-07-15",34.209999
"299","2019-07-16",33.919998
"300","2019-07-17",33.439999
"301","2019-07-18",34.509998
"302","2019-07-19",34.330002
"303","2019-07-22",34.16
"304","2019-07-23",34.5
"305","2019-07-24",35.560001
"306","2019-07-25",33.799999
"307","2019-07-26",33.91
"308","2019-07-29",34.200001
"309","2019-07-30",34.950001
"310","2019-07-31",34.810001
"311","2019-08-01",34.060001
"312","2019-08-02",33.779999
"313","2019-08-05",32.91
"314","2019-08-06",32.950001
"315","2019-08-07",32.290001
"316","2019-08-08",32.849998
"317","2019-08-09",33
"318","2019-08-12",32.84
"319","2019-08-13",33.240002
"320","2019-08-14",32.639999
"321","2019-08-15",32.049999
"322","2019-08-16",32.41
"323","2019-08-19",32.439999
"324","2019-08-20",32.09
"325","2019-08-21",32.540001
"326","2019-08-22",32.509998
"327","2019-08-23",32.189999
"328","2019-08-26",32.669998
"329","2019-08-27",31.66
"330","2019-08-28",31.93
"331","2019-08-29",31.83
"332","2019-08-30",32.040001
"333","2019-09-03",31.389999
"334","2019-09-04",31.440001
"335","2019-09-05",31.940001
"336","2019-09-06",31.959999
"337","2019-09-09",34.07
"338","2019-09-10",34.259998
"339","2019-09-11",35.18
"340","2019-09-12",35.130001
"341","2019-09-13",35.130001
"342","2019-09-16",35.119999
"343","2019-09-17",35.060001
"344","2019-09-18",35.040001
"345","2019-09-19",34.959999
"346","2019-09-20",33.869999
"347","2019-09-23",35.080002
"348","2019-09-24",34.130001
"349","2019-09-25",34.669998
"350","2019-09-26",34.029999
"351","2019-09-27",33.889999
"352","2019-09-30",33.740002
"353","2019-10-01",32.98
"354","2019-10-02",32.799999
"355","2019-10-03",32.41
"356","2019-10-04",32.540001
"357","2019-10-07",32.349998
"358","2019-10-08",31.92
"359","2019-10-09",31.889999
"360","2019-10-10",31.83
"361","2019-10-11",32.09
"362","2019-10-14",32.060001
"363","2019-10-15",32.669998
"364","2019-10-16",32.869999
"365","2019-10-17",33.009998
"366","2019-10-18",33.259998
"367","2019-10-21",33.459999
"368","2019-10-22",33.139999
"369","2019-10-23",33.419998
"370","2019-10-24",34.189999
"371","2019-10-25",34.869999
"372","2019-10-28",35.130001
"373","2019-10-29",34.869999
"374","2019-10-30",34.75
"375","2019-10-31",35.189999
"376","2019-11-01",35.09
"377","2019-11-04",35.189999
"378","2019-11-05",35.43
"379","2019-11-06",35.400002
"380","2019-11-07",35.439999
"381","2019-11-08",35.529999
"382","2019-11-11",35.669998
"383","2019-11-12",35.41
"384","2019-11-13",34.91
"385","2019-11-14",34.849998
"386","2019-11-15",34.810001
"387","2019-11-18",35.02
"388","2019-11-19",35.349998
"389","2019-11-20",35.259998
"390","2019-11-21",35.02
"391","2019-11-22",34.98
"392","2019-11-25",35.869999
"393","2019-11-26",35.759998
"394","2019-11-27",35.830002
"395","2019-11-29",35.669998
"396","2019-12-02",35.27
"397","2019-12-03",34.849998
"398","2019-12-04",35.040001
"399","2019-12-05",35.369999
"400","2019-12-06",36.34
"401","2019-12-09",36.16
"402","2019-12-10",36.490002
"403","2019-12-11",36.450001
"404","2019-12-12",36.950001
"405","2019-12-13",37.240002
"406","2019-12-16",37.16
"407","2019-12-17",37.450001
"408","2019-12-18",37.529999
"409","2019-12-19",37.779999
"410","2019-12-20",38
"411","2019-12-23",37.75
"412","2019-12-24",37.459999
"413","2019-12-26",37.169998
"414","2019-12-27",37.060001
"415","2019-12-30",37.459999
"416","2019-12-31",37.84
"417","2020-01-02",37.16
"418","2020-01-03",37.09
"419","2020-01-06",36.900002
"420","2020-01-07",37.18
"421","2020-01-08",37.169998
"422","2020-01-09",37.259998
"423","2020-01-10",37.099998
"424","2020-01-13",37.400002
"425","2020-01-14",36.549999
"426","2020-01-15",36.459999
"427","2020-01-16",36.959999
"428","2020-01-17",36.669998
"429","2020-01-21",36.099998
"430","2020-01-22",36.400002
"431","2020-01-23",35.59
"432","2020-01-24",35.259998
"433","2020-01-27",35.5
"434","2020-01-28",35.549999
"435","2020-01-29",35.52
"436","2020-01-30",35.700001
"437","2020-01-31",35.240002
"438","2020-02-03",35.57
"439","2020-02-04",35.650002
"440","2020-02-05",36.419998
"441","2020-02-06",35.849998
"442","2020-02-07",35.689999
"443","2020-02-10",35.889999
"444","2020-02-11",35.919998
"445","2020-02-12",35.77
"446","2020-02-13",35.970001
"447","2020-02-14",35.459999
"448","2020-02-18",35.290001
"449","2020-02-19",35.060001
"450","2020-02-20",35.349998
"451","2020-02-21",35.59
"452","2020-02-24",35.139999
"453","2020-02-25",33.599998
"454","2020-02-26",32.759998
"455","2020-02-27",30.83
"456","2020-02-28",30.24
"457","2020-03-02",31.219999
"458","2020-03-03",30.42
"459","2020-03-04",30.5
"460","2020-03-05",29.24
"461","2020-03-06",28.450001
"462","2020-03-09",25.58
"463","2020-03-10",24.860001
"464","2020-03-11",24.51
"465","2020-03-12",22.33
"466","2020-03-13",24.190001
"467","2020-03-16",21.15
"468","2020-03-17",21
"469","2020-03-18",19.18
"470","2020-03-19",22.040001
"471","2020-03-20",19.15
"472","2020-03-23",19.17
"473","2020-03-24",19.5
"474","2020-03-25",19.59
"475","2020-03-26",20.309999
"476","2020-03-27",19.27
"477","2020-03-30",19.379999
"478","2020-03-31",20.25
"479","2020-04-01",19.35
"480","2020-04-02",19.5
"481","2020-04-03",19.610001
"482","2020-04-06",20.08
"483","2020-04-07",19.92
"484","2020-04-08",20.450001
"485","2020-04-09",21.809999
"486","2020-04-13",21.5
"487","2020-04-14",21.190001
"488","2020-04-15",20.17
"489","2020-04-16",18.469999
"490","2020-04-17",20.6
"491","2020-04-20",19.559999
"492","2020-04-21",19.440001
"493","2020-04-22",19.65
"494","2020-04-23",20.25
"495","2020-04-24",19.610001
"496","2020-04-27",21.540001
"497","2020-04-28",21.85
"498","2020-04-29",23.450001
"499","2020-04-30",22.290001
"500","2020-05-01",21.360001
"501","2020-05-04",21.25
"502","2020-05-05",20.02
"503","2020-05-06",19.08
"504","2020-05-07",19.290001
"505","2020-05-08",20.610001
"506","2020-05-11",19.379999
"507","2020-05-12",18.190001
"508","2020-05-13",17.85
"509","2020-05-14",17.23
"510","2020-05-15",18.16
"511","2020-05-18",19.75
"512","2020-05-19",18.200001
"513","2020-05-20",19.459999
"514","2020-05-21",19.040001
"515","2020-05-22",18.57
"516","2020-05-26",20.24
"517","2020-05-27",22.559999
"518","2020-05-28",21.139999
"519","2020-05-29",20.860001
"520","2020-06-01",20.01
"521","2020-06-02",19.780001
"522","2020-06-03",20.360001
"523","2020-06-04",21.65
"524","2020-06-05",23.040001
"525","2020-06-08",23.459999
"526","2020-06-09",23.02
"527","2020-06-10",21.440001
"528","2020-06-11",20.309999
"529","2020-06-12",20.34
"530","2020-06-15",21.860001
"531","2020-06-16",21.879999
"532","2020-06-17",20.92
"533","2020-06-18",21.530001
"534","2020-06-19",21.24
"535","2020-06-22",21.379999
"536","2020-06-23",21.809999
"537","2020-06-24",20.860001
"538","2020-06-25",21.23
"539","2020-06-26",20.26
"540","2020-06-29",21.200001
"541","2020-06-30",22
"542","2020-07-01",20.66
"543","2020-07-02",20.469999
"544","2020-07-06",20.610001
"545","2020-07-07",19.790001
"546","2020-07-08",19.35
"547","2020-07-09",18.219999
"548","2020-07-10",19.139999
"549","2020-07-13",19.59
"550","2020-07-14",19.74
"551","2020-07-15",21.35
"552","2020-07-16",20.99
"553","2020-07-17",20.4
"554","2020-07-20",19.889999
"555","2020-07-21",21.110001
"556","2020-07-22",20.780001
"557","2020-07-23",22.110001
"558","2020-07-24",22.42
"559","2020-07-27",23.049999
"560","2020-07-28",23.24
"561","2020-07-29",24.01
"562","2020-07-30",24.370001
"563","2020-07-31",23.74
"564","2020-08-03",23.040001
"565","2020-08-04",22.459999
"566","2020-08-05",23.540001
"567","2020-08-06",23.74
"568","2020-08-07",24.92
"569","2020-08-10",24.940001
"570","2020-08-11",24.790001
"571","2020-08-12",24.99
"572","2020-08-13",24.33
"573","2020-08-14",24.690001
"574","2020-08-17",24.540001
"575","2020-08-18",23.639999
"576","2020-08-19",23.85
"577","2020-08-20",23.360001
"578","2020-08-21",23.059999
"579","2020-08-24",23.940001
"580","2020-08-25",24.08
"581","2020-08-26",23.5
"582","2020-08-27",24.18
"583","2020-08-28",23.75
"584","2020-08-31",23.68
"585","2020-09-01",23.91
"586","2020-09-02",23.92
"587","2020-09-03",24.389999
"588","2020-09-04",25.139999
"589","2020-09-08",23.57
"590","2020-09-09",23.389999
"591","2020-09-10",22.83
"592","2020-09-11",22.360001
"593","2020-09-14",23.32
"594","2020-09-15",21.67
"595","2020-09-16",22.25
"596","2020-09-17",21.74
"597","2020-09-18",21.860001
"598","2020-09-21",20.280001
"599","2020-09-22",20.370001
"600","2020-09-23",19.620001
"601","2020-09-24",19.76
"602","2020-09-25",20.309999
"603","2020-09-28",21.25
"604","2020-09-29",21.08
"605","2020-09-30",21.360001
"606","2020-10-01",21.6
"607","2020-10-02",22.27
"608","2020-10-05",23.26
"609","2020-10-06",23.129999
"610","2020-10-07",23.99
"611","2020-10-08",24.690001
"612","2020-10-09",24.610001
"613","2020-10-12",23.790001
"614","2020-10-13",23.01
"615","2020-10-14",22.23
"616","2020-10-15",23.49
"617","2020-10-16",23.280001
"618","2020-10-19",23.190001
"619","2020-10-20",23.469999
"620","2020-10-21",23.23
"621","2020-10-22",24.379999
"622","2020-10-23",24.51
"623","2020-10-26",24.07
"624","2020-10-27",23.17
"625","2020-10-28",22.85
"626","2020-10-29",22.790001
"627","2020-10-30",22.370001
"628","2020-11-02",23
"629","2020-11-03",24
"630","2020-11-04",22.66
"631","2020-11-05",22.889999
"632","2020-11-06",22.799999
"633","2020-11-09",25.35
"634","2020-11-10",25
"635","2020-11-11",25.09
"636","2020-11-12",24.85
"637","2020-11-13",25.57
"638","2020-11-16",26.110001
"639","2020-11-17",25.809999
"640","2020-11-18",25.719999
"641","2020-11-19",26.25
"642","2020-11-20",25.799999
"643","2020-11-23",25.790001
"644","2020-11-24",26
"645","2020-11-25",27.6
"646","2020-11-27",26.99
