"","date","ICFI"
"169","2007-09-04",26.120001
"170","2007-09-05",26.360001
"171","2007-09-06",25.09
"172","2007-09-07",24.6
"173","2007-09-10",24.41
"174","2007-09-11",25.530001
"175","2007-09-12",25.98
"176","2007-09-13",26.16
"177","2007-09-14",25.549999
"178","2007-09-17",26
"179","2007-09-18",26.860001
"180","2007-09-19",27.139999
"181","2007-09-20",26.360001
"182","2007-09-21",27.209999
"183","2007-09-24",26.26
"184","2007-09-25",27.370001
"185","2007-09-26",28.25
"186","2007-09-27",27.700001
"187","2007-09-28",27.58
"188","2007-10-01",27.75
"189","2007-10-02",27.85
"190","2007-10-03",27.52
"191","2007-10-04",27.9
"192","2007-10-05",28.1
"193","2007-10-08",28.42
"194","2007-10-09",29.190001
"195","2007-10-10",29.6
"196","2007-10-11",29.85
"197","2007-10-12",29.870001
"198","2007-10-15",29.57
"199","2007-10-16",30
"200","2007-10-17",31.129999
"201","2007-10-18",30.57
"202","2007-10-19",28.43
"203","2007-10-22",29.43
"204","2007-10-23",30.459999
"205","2007-10-24",31.18
"206","2007-10-25",31.48
"207","2007-10-26",32.700001
"208","2007-10-29",33.59
"209","2007-10-30",29.620001
"210","2007-10-31",31.049999
"211","2007-11-01",30.110001
"212","2007-11-02",28.120001
"213","2007-11-05",28.49
"214","2007-11-06",29.51
"215","2007-11-07",29.190001
"216","2007-11-08",26.58
"217","2007-11-09",26.49
"218","2007-11-12",25.299999
"219","2007-11-13",25.02
"220","2007-11-14",25.68
"221","2007-11-15",24.809999
"222","2007-11-16",25.49
"223","2007-11-19",24.49
"224","2007-11-20",24.959999
"225","2007-11-21",23.93
"226","2007-11-23",24.4
"227","2007-11-26",24.209999
"228","2007-11-27",25.23
"229","2007-11-28",25.469999
"230","2007-11-29",26.450001
"231","2007-11-30",25.85
"232","2007-12-03",26.809999
"233","2007-12-04",26.530001
"234","2007-12-05",26.84
"235","2007-12-06",26.690001
"236","2007-12-07",25.73
"237","2007-12-10",26.65
"238","2007-12-11",25.73
"239","2007-12-12",25.790001
"240","2007-12-13",25.049999
"241","2007-12-14",24.719999
"242","2007-12-17",24.370001
"243","2007-12-18",24.950001
"244","2007-12-19",25.43
"245","2007-12-20",25.120001
"246","2007-12-21",25.620001
"247","2007-12-24",24.969999
"248","2007-12-26",24.969999
"249","2007-12-27",25.68
"250","2007-12-28",25.790001
"251","2007-12-31",25.26
"252","2008-01-02",24.98
"253","2008-01-03",25.09
"254","2008-01-04",23.620001
"255","2008-01-07",22.540001
"256","2008-01-08",22.17
"257","2008-01-09",26.309999
"258","2008-01-10",26.450001
"259","2008-01-11",25.98
"260","2008-01-14",26.59
"261","2008-01-15",25.370001
"262","2008-01-16",24.719999
"263","2008-01-17",23.68
"264","2008-01-18",23.440001
"265","2008-01-22",22.540001
"266","2008-01-23",21.82
"267","2008-01-24",23.74
"268","2008-01-25",24.1
"269","2008-01-28",26.35
"270","2008-01-29",25.889999
"271","2008-01-30",25.32
"272","2008-01-31",25.91
"273","2008-02-01",25.83
"274","2008-02-04",26.77
"275","2008-02-05",26.76
"276","2008-02-06",27.17
"277","2008-02-07",26.540001
"278","2008-02-08",25.690001
"279","2008-02-11",26.07
"280","2008-02-12",25.5
"281","2008-02-13",26.389999
"282","2008-02-14",25.379999
"283","2008-02-15",24.92
"284","2008-02-19",24.440001
"285","2008-02-20",24.68
"286","2008-02-21",24.540001
"287","2008-02-22",24.540001
"288","2008-02-25",25.74
"289","2008-02-26",26.08
"290","2008-02-27",26.25
"291","2008-02-28",25.860001
"292","2008-02-29",26.040001
"293","2008-03-03",26.02
"294","2008-03-04",26.139999
"295","2008-03-05",26.799999
"296","2008-03-06",26.700001
"297","2008-03-07",26.27
"298","2008-03-10",24.370001
"299","2008-03-11",24.299999
"300","2008-03-12",22.74
"301","2008-03-13",21.77
"302","2008-03-14",21.190001
"303","2008-03-17",20.049999
"304","2008-03-18",19.959999
"305","2008-03-19",19.73
"306","2008-03-20",20.02
"307","2008-03-24",20.15
"308","2008-03-25",19.98
"309","2008-03-26",20.370001
"310","2008-03-27",20.5
"311","2008-03-28",20.08
"312","2008-03-31",20.049999
"313","2008-04-01",20.209999
"314","2008-04-02",20.84
"315","2008-04-03",20.93
"316","2008-04-04",20.9
"317","2008-04-07",20.49
"318","2008-04-08",20.52
"319","2008-04-09",20.719999
"320","2008-04-10",20.530001
"321","2008-04-11",19.780001
"322","2008-04-14",19.950001
"323","2008-04-15",20.09
"324","2008-04-16",19.92
"325","2008-04-17",19.1
"326","2008-04-18",19.01
"327","2008-04-21",18.549999
"328","2008-04-22",17.700001
"329","2008-04-23",17.48
"330","2008-04-24",17.41
"331","2008-04-25",17.690001
"332","2008-04-28",17.379999
"333","2008-04-29",17.530001
"334","2008-04-30",17.84
"335","2008-05-01",18.27
"336","2008-05-02",18.360001
"337","2008-05-05",17.98
"338","2008-05-06",17.67
"339","2008-05-07",17.57
"340","2008-05-08",17.85
"341","2008-05-09",16.67
"342","2008-05-12",17.75
"343","2008-05-13",17.25
"344","2008-05-14",17.42
"345","2008-05-15",18.5
"346","2008-05-16",18.33
"347","2008-05-19",18.389999
"348","2008-05-20",17.809999
"349","2008-05-21",17.65
"350","2008-05-22",17.5
"351","2008-05-23",17.5
"352","2008-05-27",17.58
"353","2008-05-28",18.18
"354","2008-05-29",18.35
"355","2008-05-30",18.370001
"356","2008-06-02",17.700001
"357","2008-06-03",17.860001
"358","2008-06-04",17.57
"359","2008-06-05",17.9
"360","2008-06-06",17.620001
"361","2008-06-09",17.1
"362","2008-06-10",17.18
"363","2008-06-11",16.530001
"364","2008-06-12",16.6
"365","2008-06-13",17
"366","2008-06-16",17.25
"367","2008-06-17",17.34
"368","2008-06-18",17.110001
"369","2008-06-19",17.129999
"370","2008-06-20",16.549999
"371","2008-06-23",16.879999
"372","2008-06-24",16.9
"373","2008-06-25",16.83
"374","2008-06-26",16.799999
"375","2008-06-27",16.48
"376","2008-06-30",16.620001
"377","2008-07-01",16.540001
"378","2008-07-02",16.16
"379","2008-07-03",15.66
"380","2008-07-07",15.07
"381","2008-07-08",14.82
"382","2008-07-09",14.7
"383","2008-07-10",15.55
"384","2008-07-11",16.17
"385","2008-07-14",16.309999
"386","2008-07-15",15.89
"387","2008-07-16",16.99
"388","2008-07-17",17.35
"389","2008-07-18",17.59
"390","2008-07-21",17.59
"391","2008-07-22",18.65
"392","2008-07-23",18.440001
"393","2008-07-24",19.43
"394","2008-07-25",19.610001
"395","2008-07-28",18.129999
"396","2008-07-29",18.879999
"397","2008-07-30",19.450001
"398","2008-07-31",18.940001
"399","2008-08-01",18.84
"400","2008-08-04",18.49
"401","2008-08-05",18.959999
"402","2008-08-06",18.469999
"403","2008-08-07",18.52
"404","2008-08-08",19.02
"405","2008-08-11",19.02
"406","2008-08-12",19.190001
"407","2008-08-13",19.23
"408","2008-08-14",18.52
"409","2008-08-15",18.469999
"410","2008-08-18",18.5
"411","2008-08-19",18.059999
"412","2008-08-20",18.09
"413","2008-08-21",18.129999
"414","2008-08-22",18.15
"415","2008-08-25",18.18
"416","2008-08-26",18.280001
"417","2008-08-27",18.389999
"418","2008-08-28",18.85
"419","2008-08-29",18.469999
"420","2008-09-02",18.65
"421","2008-09-03",18.83
"422","2008-09-04",18.92
"423","2008-09-05",19.1
"424","2008-09-08",19.66
"425","2008-09-09",19.200001
"426","2008-09-10",19.15
"427","2008-09-11",19.09
"428","2008-09-12",19.040001
"429","2008-09-15",18.74
"430","2008-09-16",19.139999
"431","2008-09-17",18.52
"432","2008-09-18",19.15
"433","2008-09-19",19.129999
"434","2008-09-22",18.76
"435","2008-09-23",18.690001
"436","2008-09-24",19.02
"437","2008-09-25",19.18
"438","2008-09-26",19.91
"439","2008-09-29",19.41
"440","2008-09-30",19.709999
"441","2008-10-01",19.309999
"442","2008-10-02",18.91
"443","2008-10-03",18.889999
"444","2008-10-06",17.57
"445","2008-10-07",18
"446","2008-10-08",17.09
"447","2008-10-09",16.530001
"448","2008-10-10",17.969999
"449","2008-10-13",18.049999
"450","2008-10-14",18.08
"451","2008-10-15",17.459999
"452","2008-10-16",17.299999
"453","2008-10-17",17.690001
"454","2008-10-20",18.469999
"455","2008-10-21",18.059999
"456","2008-10-22",18.24
"457","2008-10-23",18.219999
"458","2008-10-24",17.25
"459","2008-10-27",17.34
"460","2008-10-28",17.860001
"461","2008-10-29",17.58
"462","2008-10-30",17.93
"463","2008-10-31",18.58
"464","2008-11-03",19.23
"465","2008-11-04",19.440001
"466","2008-11-05",20.370001
"467","2008-11-06",20.700001
"468","2008-11-07",19.629999
"469","2008-11-10",18.780001
"470","2008-11-11",18.32
"471","2008-11-12",18.1
"472","2008-11-13",18.379999
"473","2008-11-14",18
"474","2008-11-17",18.83
"475","2008-11-18",20.1
"476","2008-11-19",19.389999
"477","2008-11-20",19.59
"478","2008-11-21",19.33
"479","2008-11-24",19.6
"480","2008-11-25",20.43
"481","2008-11-26",19.66
"482","2008-11-28",19.6
"483","2008-12-01",17.65
"484","2008-12-02",18
"485","2008-12-03",18.139999
"486","2008-12-04",19.1
"487","2008-12-05",19.33
"488","2008-12-08",19.16
"489","2008-12-09",19.65
"490","2008-12-10",19.83
"491","2008-12-11",19.65
"492","2008-12-12",21.4
"493","2008-12-15",21.809999
"494","2008-12-16",22.18
"495","2008-12-17",23.280001
"496","2008-12-18",23.82
"497","2008-12-19",24.209999
"498","2008-12-22",24.040001
"499","2008-12-23",23.66
"500","2008-12-24",23.99
"501","2008-12-26",23.76
"502","2008-12-29",23.370001
"503","2008-12-30",23.940001
"504","2008-12-31",24.57
"505","2009-01-02",24.450001
"506","2009-01-05",24.540001
"507","2009-01-06",24.41
"508","2009-01-07",24.09
"509","2009-01-08",24.139999
"510","2009-01-09",23.09
"511","2009-01-12",22.200001
"512","2009-01-13",22.23
"513","2009-01-14",21.940001
"514","2009-01-15",22.450001
"515","2009-01-16",24.48
"516","2009-01-20",23.84
"517","2009-01-21",25.1
"518","2009-01-22",25.52
"519","2009-01-23",24.950001
"520","2009-01-26",24.83
"521","2009-01-27",23.639999
"522","2009-01-28",24.49
"523","2009-01-29",23.209999
"524","2009-01-30",23.73
"525","2009-02-02",24.450001
"526","2009-02-03",24.700001
"527","2009-02-04",24.75
"528","2009-02-05",23.99
"529","2009-02-06",23.92
"530","2009-02-09",23.52
"531","2009-02-10",23.5
"532","2009-02-11",24.049999
"533","2009-02-12",24.200001
"534","2009-02-13",24.17
"535","2009-02-17",23.620001
"536","2009-02-18",24.110001
"537","2009-02-19",24.25
"538","2009-02-20",24.23
"539","2009-02-23",24.26
"540","2009-02-24",24.33
"541","2009-02-25",24.370001
"542","2009-02-26",24.09
"543","2009-02-27",23.99
"544","2009-03-02",22.59
"545","2009-03-03",21.450001
"546","2009-03-04",21.91
"547","2009-03-05",22.360001
"548","2009-03-06",22.549999
"549","2009-03-09",22.639999
"550","2009-03-10",24.110001
"551","2009-03-11",22.610001
"552","2009-03-12",23.799999
"553","2009-03-13",23.91
"554","2009-03-16",22.530001
"555","2009-03-17",23.83
"556","2009-03-18",23.67
"557","2009-03-19",23.940001
"558","2009-03-20",23.57
"559","2009-03-23",24
"560","2009-03-24",23.809999
"561","2009-03-25",23.700001
"562","2009-03-26",24.26
"563","2009-03-27",23.719999
"564","2009-03-30",23.02
"565","2009-03-31",22.969999
"566","2009-04-01",23.49
"567","2009-04-02",25.02
"568","2009-04-03",25.09
"569","2009-04-06",24.309999
"570","2009-04-07",23.709999
"571","2009-04-08",24.040001
"572","2009-04-09",24.360001
"573","2009-04-13",23.32
"574","2009-04-14",23.08
"575","2009-04-15",24.58
"576","2009-04-16",25.879999
"577","2009-04-17",26.610001
"578","2009-04-20",26.43
"579","2009-04-21",26.799999
"580","2009-04-22",26.690001
"581","2009-04-23",26.09
"582","2009-04-24",28.1
"583","2009-04-27",27.469999
"584","2009-04-28",26.5
"585","2009-04-29",27.42
"586","2009-04-30",27.51
"587","2009-05-01",27.33
"588","2009-05-04",27.59
"589","2009-05-05",27.559999
"590","2009-05-06",26.27
"591","2009-05-07",26.280001
"592","2009-05-08",26.17
"593","2009-05-11",26.15
"594","2009-05-12",25.870001
"595","2009-05-13",25.75
"596","2009-05-14",25.77
"597","2009-05-15",26.02
"598","2009-05-18",26.379999
"599","2009-05-19",26.049999
"600","2009-05-20",26.09
"601","2009-05-21",25.860001
"602","2009-05-22",26.030001
"603","2009-05-26",26.219999
"604","2009-05-27",26.17
"605","2009-05-28",26.48
"606","2009-05-29",26.6
"607","2009-06-01",26.65
"608","2009-06-02",26.959999
"609","2009-06-03",26.9
"610","2009-06-04",26.799999
"611","2009-06-05",26.790001
"612","2009-06-08",26.040001
"613","2009-06-09",26.540001
"614","2009-06-10",25.93
"615","2009-06-11",26.32
"616","2009-06-12",26.030001
"617","2009-06-15",24.790001
"618","2009-06-16",25.280001
"619","2009-06-17",25.200001
"620","2009-06-18",25.4
"621","2009-06-19",25.77
"622","2009-06-22",26.030001
"623","2009-06-23",26.059999
"624","2009-06-24",26.23
"625","2009-06-25",26.620001
"626","2009-06-26",27.83
"627","2009-06-29",27.49
"628","2009-06-30",27.59
"629","2009-07-01",27.799999
"630","2009-07-02",26.66
"631","2009-07-06",25.700001
"632","2009-07-07",25.42
"633","2009-07-08",24.85
"634","2009-07-09",24.49
"635","2009-07-10",24.209999
"636","2009-07-13",25.57
"637","2009-07-14",25.209999
"638","2009-07-15",25.799999
"639","2009-07-16",25.440001
"640","2009-07-17",25.469999
"641","2009-07-20",24.9
"642","2009-07-21",25.17
"643","2009-07-22",25.23
"644","2009-07-23",25
"645","2009-07-24",24.959999
"646","2009-07-27",25.43
"647","2009-07-28",26
"648","2009-07-29",25.809999
"649","2009-07-30",26.049999
"650","2009-07-31",25.9
"651","2009-08-03",25.98
"652","2009-08-04",26.18
"653","2009-08-05",26.24
"654","2009-08-06",25.530001
"655","2009-08-07",26.040001
"656","2009-08-10",25.74
"657","2009-08-11",25.26
"658","2009-08-12",26.66
"659","2009-08-13",28.16
"660","2009-08-14",27.16
"661","2009-08-17",27.84
"662","2009-08-18",28.139999
"663","2009-08-19",27.74
"664","2009-08-20",28.059999
"665","2009-08-21",28.08
"666","2009-08-24",27.5
"667","2009-08-25",27.620001
"668","2009-08-26",27.469999
"669","2009-08-27",27.530001
"670","2009-08-28",27.059999
"671","2009-08-31",27.35
"672","2009-09-01",27.67
"673","2009-09-02",27.73
"674","2009-09-03",28.049999
"675","2009-09-04",27.860001
"676","2009-09-08",29.49
"677","2009-09-09",29.99
"678","2009-09-10",29.42
"679","2009-09-11",29.51
"680","2009-09-14",29.459999
"681","2009-09-15",29.219999
"682","2009-09-16",29.719999
"683","2009-09-17",29.57
"684","2009-09-18",29.700001
"685","2009-09-21",29.799999
"686","2009-09-22",29.43
"687","2009-09-23",29.280001
"688","2009-09-24",28.84
"689","2009-09-25",28.65
"690","2009-09-28",29.459999
"691","2009-09-29",29.52
"692","2009-09-30",30.32
"693","2009-10-01",29.440001
"694","2009-10-02",29.83
"695","2009-10-05",29.75
"696","2009-10-06",29.889999
"697","2009-10-07",29.709999
"698","2009-10-08",29.34
"699","2009-10-09",29.74
"700","2009-10-12",29.76
"701","2009-10-13",29.9
"702","2009-10-14",30.15
"703","2009-10-15",30
"704","2009-10-16",30.049999
"705","2009-10-19",30.1
"706","2009-10-20",29.469999
"707","2009-10-21",29.610001
"708","2009-10-22",29.73
"709","2009-10-23",29.57
"710","2009-10-26",29.32
"711","2009-10-27",29.030001
"712","2009-10-28",28.98
"713","2009-10-29",28.99
"714","2009-10-30",28.65
"715","2009-11-02",29.059999
"716","2009-11-03",28.540001
"717","2009-11-04",28.469999
"718","2009-11-05",28.68
"719","2009-11-06",29.700001
"720","2009-11-09",29.76
"721","2009-11-10",28.889999
"722","2009-11-11",28.969999
"723","2009-11-12",28.42
"724","2009-11-13",28.4
"725","2009-11-16",28.530001
"726","2009-11-17",28.200001
"727","2009-11-18",28.33
"728","2009-11-19",28.1
"729","2009-11-20",27.940001
"730","2009-11-23",27.83
"731","2009-11-24",27.5
"732","2009-11-25",27.17
"733","2009-11-27",26.690001
"734","2009-11-30",27
"735","2009-12-01",25.459999
"736","2009-12-02",24.83
"737","2009-12-03",24.6
"738","2009-12-04",24.6
"739","2009-12-07",24.49
"740","2009-12-08",24.209999
"741","2009-12-09",24.120001
"742","2009-12-10",24.559999
"743","2009-12-11",26.969999
"744","2009-12-14",26.17
"745","2009-12-15",26.549999
"746","2009-12-16",26.540001
"747","2009-12-17",26.610001
"748","2009-12-18",26.73
"749","2009-12-21",26.709999
"750","2009-12-22",26.59
"751","2009-12-23",26.700001
"752","2009-12-24",26.700001
"753","2009-12-28",26.41
"754","2009-12-29",26.629999
"755","2009-12-30",26.66
"756","2009-12-31",26.799999
"757","2010-01-04",27.209999
"758","2010-01-05",27.129999
"759","2010-01-06",25.620001
"760","2010-01-07",26.280001
"761","2010-01-08",26.15
"762","2010-01-11",25.969999
"763","2010-01-12",25.91
"764","2010-01-13",26.24
"765","2010-01-14",26.1
"766","2010-01-15",25.67
"767","2010-01-19",25.440001
"768","2010-01-20",25.129999
"769","2010-01-21",24.940001
"770","2010-01-22",24.92
"771","2010-01-25",25
"772","2010-01-26",23.02
"773","2010-01-27",23.379999
"774","2010-01-28",23.280001
"775","2010-01-29",23.41
"776","2010-02-01",23.879999
"777","2010-02-02",23.91
"778","2010-02-03",23.75
"779","2010-02-04",23.09
"780","2010-02-05",23.040001
"781","2010-02-08",22.99
"782","2010-02-09",23.290001
"783","2010-02-10",23.01
"784","2010-02-11",23.07
"785","2010-02-12",23.629999
"786","2010-02-16",23.620001
"787","2010-02-17",23.389999
"788","2010-02-18",23.209999
"789","2010-02-19",22.92
"790","2010-02-22",22.530001
"791","2010-02-23",22.219999
"792","2010-02-24",22.809999
"793","2010-02-25",22.76
"794","2010-02-26",23.41
"795","2010-03-01",23.75
"796","2010-03-02",24.17
"797","2010-03-03",23.66
"798","2010-03-04",23.690001
"799","2010-03-05",24.549999
"800","2010-03-08",24.58
"801","2010-03-09",24.790001
"802","2010-03-10",24.549999
"803","2010-03-11",24.469999
"804","2010-03-12",24.139999
"805","2010-03-15",23.67
"806","2010-03-16",23.379999
"807","2010-03-17",23.24
"808","2010-03-18",23.049999
"809","2010-03-19",22.85
"810","2010-03-22",23.200001
"811","2010-03-23",23.700001
"812","2010-03-24",24.49
"813","2010-03-25",24.799999
"814","2010-03-26",24.99
"815","2010-03-29",25.209999
"816","2010-03-30",25.34
"817","2010-03-31",24.84
"818","2010-04-01",25.049999
"819","2010-04-05",25.360001
"820","2010-04-06",25.4
"821","2010-04-07",25
"822","2010-04-08",24.959999
"823","2010-04-09",25.01
"824","2010-04-12",24.93
"825","2010-04-13",24.719999
"826","2010-04-14",24.92
"827","2010-04-15",24.9
"828","2010-04-16",24.59
"829","2010-04-19",24.58
"830","2010-04-20",24.299999
"831","2010-04-21",24.120001
"832","2010-04-22",24.07
"833","2010-04-23",24.07
"834","2010-04-26",23.84
"835","2010-04-27",23.629999
"836","2010-04-28",23.219999
"837","2010-04-29",23.6
"838","2010-04-30",23.16
"839","2010-05-03",23.58
"840","2010-05-04",23.18
"841","2010-05-05",23.129999
"842","2010-05-06",22
"843","2010-05-07",21.99
"844","2010-05-10",22.5
"845","2010-05-11",23.030001
"846","2010-05-12",23.48
"847","2010-05-13",23.43
"848","2010-05-14",23.26
"849","2010-05-17",23.620001
"850","2010-05-18",23.700001
"851","2010-05-19",23.4
"852","2010-05-20",22.549999
"853","2010-05-21",22.1
"854","2010-05-24",22.35
"855","2010-05-25",22.049999
"856","2010-05-26",22.08
"857","2010-05-27",22.49
"858","2010-05-28",22.43
"859","2010-06-01",22.120001
"860","2010-06-02",22.18
"861","2010-06-03",22.17
"862","2010-06-04",21.51
"863","2010-06-07",21.120001
"864","2010-06-08",21.15
"865","2010-06-09",21.25
"866","2010-06-10",21.73
"867","2010-06-11",22.93
"868","2010-06-14",23.530001
"869","2010-06-15",23.860001
"870","2010-06-16",24.09
"871","2010-06-17",24.23
"872","2010-06-18",24.26
"873","2010-06-21",24.379999
"874","2010-06-22",24.040001
"875","2010-06-23",23.98
"876","2010-06-24",23.950001
"877","2010-06-25",24.57
"878","2010-06-28",24.07
"879","2010-06-29",23.950001
"880","2010-06-30",23.93
"881","2010-07-01",23.75
"882","2010-07-02",23.940001
"883","2010-07-06",23.77
"884","2010-07-07",23.540001
"885","2010-07-08",23.620001
"886","2010-07-09",23.52
"887","2010-07-12",23.030001
"888","2010-07-13",23.34
"889","2010-07-14",23.24
"890","2010-07-15",23.15
"891","2010-07-16",22.26
"892","2010-07-19",22.139999
"893","2010-07-20",22.48
"894","2010-07-21",22.219999
"895","2010-07-22",22.6
"896","2010-07-23",22.889999
"897","2010-07-26",23.25
"898","2010-07-27",23.1
"899","2010-07-28",22.620001
"900","2010-07-29",23.15
"901","2010-07-30",23
"902","2010-08-02",23.4
"903","2010-08-03",23.91
"904","2010-08-04",24.1
"905","2010-08-05",24.299999
"906","2010-08-06",24.610001
"907","2010-08-09",25.309999
"908","2010-08-10",24.66
"909","2010-08-11",23.209999
"910","2010-08-12",22.9
"911","2010-08-13",22.379999
"912","2010-08-16",22.889999
"913","2010-08-17",23.33
"914","2010-08-18",23.4
"915","2010-08-19",22.379999
"916","2010-08-20",21.84
"917","2010-08-23",21.42
"918","2010-08-24",21.110001
"919","2010-08-25",21.280001
"920","2010-08-26",21.610001
"921","2010-08-27",21.82
"922","2010-08-30",20.98
"923","2010-08-31",21.1
"924","2010-09-01",21.65
"925","2010-09-02",22.25
"926","2010-09-03",22.860001
"927","2010-09-07",22.73
"928","2010-09-08",22.5
"929","2010-09-09",21.99
"930","2010-09-10",22.17
"931","2010-09-13",23.01
"932","2010-09-14",22.889999
"933","2010-09-15",23.309999
"934","2010-09-16",22.98
"935","2010-09-17",23.040001
"936","2010-09-20",23.83
"937","2010-09-21",23.959999
"938","2010-09-22",23.860001
"939","2010-09-23",23.280001
"940","2010-09-24",24.049999
"941","2010-09-27",23.950001
"942","2010-09-28",24.35
"943","2010-09-29",24.57
"944","2010-09-30",25.08
"945","2010-10-01",25.469999
"946","2010-10-04",25.25
"947","2010-10-05",25.58
"948","2010-10-06",25.690001
"949","2010-10-07",25.6
"950","2010-10-08",25.780001
"951","2010-10-11",25.59
"952","2010-10-12",25.860001
"953","2010-10-13",27.02
"954","2010-10-14",26.950001
"955","2010-10-15",26.66
"956","2010-10-18",27.200001
"957","2010-10-19",26.120001
"958","2010-10-20",26.469999
"959","2010-10-21",25.889999
"960","2010-10-22",26.280001
"961","2010-10-25",26.110001
"962","2010-10-26",26.48
"963","2010-10-27",25.780001
"964","2010-10-28",25.459999
"965","2010-10-29",25.620001
"966","2010-11-01",25.49
"967","2010-11-02",26.290001
"968","2010-11-03",26.4
"969","2010-11-04",27.139999
"970","2010-11-05",27.6
"971","2010-11-08",27.379999
"972","2010-11-09",26.52
