"","date","RBA"
"220","2007-11-14",24.756666
"221","2007-11-15",23.83
"222","2007-11-16",24.083334
"223","2007-11-19",23.9
"224","2007-11-20",23.583334
"225","2007-11-21",23.403334
"226","2007-11-23",24.283333
"227","2007-11-26",24.16
"228","2007-11-27",24.563334
"229","2007-11-28",25.316668
"230","2007-11-29",25.196667
"231","2007-11-30",24.700001
"232","2007-12-03",25.200001
"233","2007-12-04",25.383333
"234","2007-12-05",25.666666
"235","2007-12-06",25.743334
"236","2007-12-07",26.093334
"237","2007-12-10",26.146667
"238","2007-12-11",25.836666
"239","2007-12-12",25.6
"240","2007-12-13",25.046667
"241","2007-12-14",25.756666
"242","2007-12-17",25.223333
"243","2007-12-18",25.376667
"244","2007-12-19",25.636667
"245","2007-12-20",26.606667
"246","2007-12-21",27.57
"247","2007-12-24",28.290001
"248","2007-12-26",28.046667
"249","2007-12-27",27.726667
"250","2007-12-28",27.83
"251","2007-12-31",27.566668
"252","2008-01-02",27.196667
"253","2008-01-03",27.716667
"254","2008-01-04",26.933332
"255","2008-01-07",26.843334
"256","2008-01-08",26.886667
"257","2008-01-09",26.51
"258","2008-01-10",25.433332
"259","2008-01-11",25.309999
"260","2008-01-14",25.876667
"261","2008-01-15",24.416666
"262","2008-01-16",25.816668
"263","2008-01-17",25.113333
"264","2008-01-18",25.323334
"265","2008-01-22",24.173334
"266","2008-01-23",24.200001
"267","2008-01-24",25.6
"268","2008-01-25",25.373333
"269","2008-01-28",26.17
"270","2008-01-29",26.379999
"271","2008-01-30",26.42
"272","2008-01-31",27.463333
"273","2008-02-01",28.08
"274","2008-02-04",28.296667
"275","2008-02-05",27.42
"276","2008-02-06",27.176666
"277","2008-02-07",27.786667
"278","2008-02-08",28.063334
"279","2008-02-11",27.266666
"280","2008-02-12",27.49
"281","2008-02-13",27.530001
"282","2008-02-14",27.166666
"283","2008-02-15",26.93
"284","2008-02-19",27.243334
"285","2008-02-20",25.753334
"286","2008-02-21",24.416666
"287","2008-02-22",25.549999
"288","2008-02-25",24.676666
"289","2008-02-26",24.843334
"290","2008-02-27",24.366667
"291","2008-02-28",24.389999
"292","2008-02-29",23.870001
"293","2008-03-03",23.653334
"294","2008-03-04",23.853333
"295","2008-03-05",24.023333
"296","2008-03-06",23.93
"297","2008-03-07",24.003334
"298","2008-03-10",23.653334
"299","2008-03-11",24.17
"300","2008-03-12",24.559999
"301","2008-03-13",25.006666
"302","2008-03-14",25.129999
"303","2008-03-17",24.916666
"304","2008-03-18",25.620001
"305","2008-03-19",26.293333
"306","2008-03-20",26.416666
"307","2008-03-24",27.546667
"308","2008-03-25",27.036667
"309","2008-03-26",26.966667
"310","2008-03-27",26.883333
"311","2008-03-28",26.603333
"312","2008-03-31",27.373333
"313","2008-04-01",27.283333
"314","2008-04-02",27
"315","2008-04-03",27.25
"316","2008-04-04",27.42
"317","2008-04-07",27.293333
"318","2008-04-08",27.186666
"319","2008-04-09",27.4
"320","2008-04-10",27.546667
"321","2008-04-11",26.950001
"322","2008-04-14",26.486666
"323","2008-04-15",26.48
"324","2008-04-16",27.416666
"325","2008-04-17",27.48
"326","2008-04-18",27.58
"327","2008-04-21",27.85
"328","2008-04-22",27.110001
"329","2008-04-23",27.969999
"330","2008-04-24",28.799999
"331","2008-04-25",29.473333
"332","2008-04-28",28.549999
"333","2008-04-29",24.93
"334","2008-04-30",24.950001
"335","2008-05-01",25.07
"336","2008-05-02",26.530001
"337","2008-05-05",27.440001
"338","2008-05-06",26.959999
"339","2008-05-07",26.450001
"340","2008-05-08",26.26
"341","2008-05-09",26.219999
"342","2008-05-12",26.309999
"343","2008-05-13",25.969999
"344","2008-05-14",25.92
"345","2008-05-15",26.360001
"346","2008-05-16",26.469999
"347","2008-05-19",26.629999
"348","2008-05-20",26.57
"349","2008-05-21",26.299999
"350","2008-05-22",26.67
"351","2008-05-23",26.76
"352","2008-05-27",27.17
"353","2008-05-28",27.209999
"354","2008-05-29",27.49
"355","2008-05-30",27.57
"356","2008-06-02",25.98
"357","2008-06-03",26.1
"358","2008-06-04",26.139999
"359","2008-06-05",26.65
"360","2008-06-06",25.83
"361","2008-06-09",25.58
"362","2008-06-10",25.35
"363","2008-06-11",25.02
"364","2008-06-12",25.09
"365","2008-06-13",25.540001
"366","2008-06-16",25.68
"367","2008-06-17",25.610001
"368","2008-06-18",25.620001
"369","2008-06-19",25.57
"370","2008-06-20",24.85
"371","2008-06-23",24.959999
"372","2008-06-24",24.379999
"373","2008-06-25",24.860001
"374","2008-06-26",25.83
"375","2008-06-27",26.389999
"376","2008-06-30",27.129999
"377","2008-07-01",26.33
"378","2008-07-02",25.969999
"379","2008-07-03",25.77
"380","2008-07-07",25.83
"381","2008-07-08",26.15
"382","2008-07-09",26.219999
"383","2008-07-10",25.969999
"384","2008-07-11",24.6
"385","2008-07-14",24.700001
"386","2008-07-15",23.9
"387","2008-07-16",25.1
"388","2008-07-17",25.6
"389","2008-07-18",25.219999
"390","2008-07-21",25.110001
"391","2008-07-22",25.65
"392","2008-07-23",25.66
"393","2008-07-24",25.809999
"394","2008-07-25",25.59
"395","2008-07-28",25.719999
"396","2008-07-29",25.889999
"397","2008-07-30",26.370001
"398","2008-07-31",26.110001
"399","2008-08-01",26.450001
"400","2008-08-04",27.23
"401","2008-08-05",26.450001
"402","2008-08-06",26.42
"403","2008-08-07",26.24
"404","2008-08-08",27.870001
"405","2008-08-11",27.98
"406","2008-08-12",27.549999
"407","2008-08-13",27.360001
"408","2008-08-14",27.969999
"409","2008-08-15",28.02
"410","2008-08-18",27.700001
"411","2008-08-19",26.959999
"412","2008-08-20",27.540001
"413","2008-08-21",27.309999
"414","2008-08-22",27.35
"415","2008-08-25",26.889999
"416","2008-08-26",26.48
"417","2008-08-27",26.950001
"418","2008-08-28",26.879999
"419","2008-08-29",26.459999
"420","2008-09-02",25.540001
"421","2008-09-03",25.76
"422","2008-09-04",24.790001
"423","2008-09-05",24.68
"424","2008-09-08",24.040001
"425","2008-09-09",24.09
"426","2008-09-10",23.99
"427","2008-09-11",24.1
"428","2008-09-12",24.639999
"429","2008-09-15",24.200001
"430","2008-09-16",23.299999
"431","2008-09-17",21.780001
"432","2008-09-18",22.93
"433","2008-09-19",24.370001
"434","2008-09-22",24.02
"435","2008-09-23",24.139999
"436","2008-09-24",23.860001
"437","2008-09-25",24.07
"438","2008-09-26",23.27
"439","2008-09-29",21.950001
"440","2008-09-30",23.360001
"441","2008-10-01",22.75
"442","2008-10-02",21.549999
"443","2008-10-03",21.780001
"444","2008-10-06",20.690001
"445","2008-10-07",20.73
"446","2008-10-08",19.459999
"447","2008-10-09",19.290001
"448","2008-10-10",19.68
"449","2008-10-13",21.15
"450","2008-10-14",21.24
"451","2008-10-15",19.299999
"452","2008-10-16",19.75
"453","2008-10-17",19.309999
"454","2008-10-20",20.610001
"455","2008-10-21",19.809999
"456","2008-10-22",18.379999
"457","2008-10-23",17.84
"458","2008-10-24",17.25
"459","2008-10-27",16.950001
"460","2008-10-28",18.26
"461","2008-10-29",19.129999
"462","2008-10-30",18.18
"463","2008-10-31",18.57
"464","2008-11-03",19.450001
"465","2008-11-04",20.450001
"466","2008-11-05",20.110001
"467","2008-11-06",19.07
"468","2008-11-07",18.65
"469","2008-11-10",18.6
"470","2008-11-11",18.370001
"471","2008-11-12",17.950001
"472","2008-11-13",18.809999
"473","2008-11-14",18.209999
"474","2008-11-17",18.049999
"475","2008-11-18",17.25
"476","2008-11-19",17.1
"477","2008-11-20",16.59
"478","2008-11-21",16.639999
"479","2008-11-24",17.940001
"480","2008-11-25",17.84
"481","2008-11-26",18.110001
"482","2008-11-28",18.67
"483","2008-12-01",17.799999
"484","2008-12-02",17.120001
"485","2008-12-03",18.129999
"486","2008-12-04",17.48
"487","2008-12-05",17.610001
"488","2008-12-08",19.1
"489","2008-12-09",19.43
"490","2008-12-10",20.32
"491","2008-12-11",21.02
"492","2008-12-12",21.6
"493","2008-12-15",21.940001
"494","2008-12-16",22.16
"495","2008-12-17",22.08
"496","2008-12-18",22.23
"497","2008-12-19",22.52
"498","2008-12-22",20.27
"499","2008-12-23",19.99
"500","2008-12-24",20.1
"501","2008-12-26",20.26
"502","2008-12-29",20.5
"503","2008-12-30",21.75
"504","2008-12-31",21.42
"505","2009-01-02",21.129999
"506","2009-01-05",21.549999
"507","2009-01-06",21.85
"508","2009-01-07",21.440001
"509","2009-01-08",21.1
"510","2009-01-09",20.5
"511","2009-01-12",20
"512","2009-01-13",19.67
"513","2009-01-14",18.18
"514","2009-01-15",18.34
"515","2009-01-16",18.200001
"516","2009-01-20",17.26
"517","2009-01-21",18.84
"518","2009-01-22",18.18
"519","2009-01-23",18.190001
"520","2009-01-26",18.41
"521","2009-01-27",18.200001
"522","2009-01-28",18.700001
"523","2009-01-29",18.639999
"524","2009-01-30",18.360001
"525","2009-02-02",17.559999
"526","2009-02-03",17.620001
"527","2009-02-04",18.450001
"528","2009-02-05",18.940001
"529","2009-02-06",19.450001
"530","2009-02-09",19.129999
"531","2009-02-10",18.59
"532","2009-02-11",18.700001
"533","2009-02-12",18.190001
"534","2009-02-13",17.6
"535","2009-02-17",17.290001
"536","2009-02-18",18.459999
"537","2009-02-19",20.200001
"538","2009-02-20",19.43
"539","2009-02-23",16.799999
"540","2009-02-24",16.08
"541","2009-02-25",15.25
"542","2009-02-26",15.61
"543","2009-02-27",15.05
"544","2009-03-02",14.14
"545","2009-03-03",14.63
"546","2009-03-04",14.69
"547","2009-03-05",14.5
"548","2009-03-06",14.39
"549","2009-03-09",14.21
"550","2009-03-10",14.92
"551","2009-03-11",15.32
"552","2009-03-12",15.66
"553","2009-03-13",15.8
"554","2009-03-16",16.27
"555","2009-03-17",17.02
"556","2009-03-18",18.08
"557","2009-03-19",17.82
"558","2009-03-20",17.5
"559","2009-03-23",18.6
"560","2009-03-24",19.09
"561","2009-03-25",18.530001
"562","2009-03-26",18.870001
"563","2009-03-27",17.799999
"564","2009-03-30",19.15
"565","2009-03-31",18.59
"566","2009-04-01",19.110001
"567","2009-04-02",19.530001
"568","2009-04-03",20.48
"569","2009-04-06",20.67
"570","2009-04-07",20.889999
"571","2009-04-08",20.85
"572","2009-04-09",21.299999
"573","2009-04-13",21.809999
"574","2009-04-14",22.01
"575","2009-04-15",22.02
"576","2009-04-16",22.450001
"577","2009-04-17",21.26
"578","2009-04-20",20.92
"579","2009-04-21",20.74
"580","2009-04-22",21.68
"581","2009-04-23",21.879999
"582","2009-04-24",22.139999
"583","2009-04-27",21.879999
"584","2009-04-28",21.35
"585","2009-04-29",21.91
"586","2009-04-30",22.4
"587","2009-05-01",23.65
"588","2009-05-04",23.940001
"589","2009-05-05",24.469999
"590","2009-05-06",23.92
"591","2009-05-07",24.459999
"592","2009-05-08",23.92
"593","2009-05-11",24.450001
"594","2009-05-12",24.27
"595","2009-05-13",23.02
"596","2009-05-14",23.629999
"597","2009-05-15",23.209999
"598","2009-05-18",24.4
"599","2009-05-19",25.01
"600","2009-05-20",24.5
"601","2009-05-21",24.5
"602","2009-05-22",25.030001
"603","2009-05-26",25.440001
"604","2009-05-27",25.48
"605","2009-05-28",22.91
"606","2009-05-29",22.9
"607","2009-06-01",23.030001
"608","2009-06-02",23.41
"609","2009-06-03",22.67
"610","2009-06-04",22.549999
"611","2009-06-05",22.299999
"612","2009-06-08",22.27
"613","2009-06-09",22.620001
"614","2009-06-10",23.75
"615","2009-06-11",23.99
"616","2009-06-12",23.889999
"617","2009-06-15",23.26
"618","2009-06-16",22.34
"619","2009-06-17",22.450001
"620","2009-06-18",22.48
"621","2009-06-19",23.290001
"622","2009-06-22",22.709999
"623","2009-06-23",22.219999
"624","2009-06-24",23.139999
"625","2009-06-25",23.370001
"626","2009-06-26",23.040001
"627","2009-06-29",23.52
"628","2009-06-30",23.450001
"629","2009-07-01",23.110001
"630","2009-07-02",23.42
"631","2009-07-06",23.08
"632","2009-07-07",22.959999
"633","2009-07-08",23.02
"634","2009-07-09",23.24
"635","2009-07-10",23.059999
"636","2009-07-13",22.959999
"637","2009-07-14",23.4
"638","2009-07-15",23.950001
"639","2009-07-16",24.190001
"640","2009-07-17",23.82
"641","2009-07-20",24.68
"642","2009-07-21",25.200001
"643","2009-07-22",24.950001
"644","2009-07-23",25.09
"645","2009-07-24",25.07
"646","2009-07-27",24.68
"647","2009-07-28",24.049999
"648","2009-07-29",23.93
"649","2009-07-30",23.83
"650","2009-07-31",24
"651","2009-08-03",23.67
"652","2009-08-04",24.58
"653","2009-08-05",24.200001
"654","2009-08-06",24.82
"655","2009-08-07",25.68
"656","2009-08-10",26.040001
"657","2009-08-11",25.799999
"658","2009-08-12",25.379999
"659","2009-08-13",25.129999
"660","2009-08-14",24.91
"661","2009-08-17",24.27
"662","2009-08-18",24.530001
"663","2009-08-19",24.469999
"664","2009-08-20",24.76
"665","2009-08-21",24.870001
"666","2009-08-24",25.32
"667","2009-08-25",25.24
"668","2009-08-26",25.49
"669","2009-08-27",25.530001
"670","2009-08-28",25.51
"671","2009-08-31",25.059999
"672","2009-09-01",24.450001
"673","2009-09-02",24.190001
"674","2009-09-03",24.26
"675","2009-09-04",24.040001
"676","2009-09-08",24.5
"677","2009-09-09",24.440001
"678","2009-09-10",24.629999
"679","2009-09-11",24.6
"680","2009-09-14",24.530001
"681","2009-09-15",24.84
"682","2009-09-16",25.290001
"683","2009-09-17",25.299999
"684","2009-09-18",25.34
"685","2009-09-21",24.99
"686","2009-09-22",24.77
"687","2009-09-23",25.860001
"688","2009-09-24",25.26
"689","2009-09-25",24.969999
"690","2009-09-28",25.42
"691","2009-09-29",25.459999
"692","2009-09-30",24.540001
"693","2009-10-01",23.25
"694","2009-10-02",22.93
"695","2009-10-05",23.309999
"696","2009-10-06",23.299999
"697","2009-10-07",23.459999
"698","2009-10-08",23.58
"699","2009-10-09",23.870001
"700","2009-10-12",23.35
"701","2009-10-13",23.879999
"702","2009-10-14",23.629999
"703","2009-10-15",23.549999
"704","2009-10-16",23.48
"705","2009-10-19",23.34
"706","2009-10-20",23.450001
"707","2009-10-21",23.59
"708","2009-10-22",24.02
"709","2009-10-23",23.639999
"710","2009-10-26",23.25
"711","2009-10-27",22.82
"712","2009-10-28",22.110001
"713","2009-10-29",22.33
"714","2009-10-30",21.92
"715","2009-11-02",22.33
"716","2009-11-03",22.629999
"717","2009-11-04",23.610001
"718","2009-11-05",24.17
"719","2009-11-06",24.459999
"720","2009-11-09",25.17
"721","2009-11-10",25.620001
"722","2009-11-11",25.370001
"723","2009-11-12",25.02
"724","2009-11-13",24.799999
"725","2009-11-16",24.809999
"726","2009-11-17",24.639999
"727","2009-11-18",24.280001
"728","2009-11-19",24.17
"729","2009-11-20",24.16
"730","2009-11-23",24.639999
"731","2009-11-24",24.15
"732","2009-11-25",24.24
"733","2009-11-27",24.200001
"734","2009-11-30",23.82
"735","2009-12-01",24.120001
"736","2009-12-02",24.65
"737","2009-12-03",24.24
"738","2009-12-04",24.52
"739","2009-12-07",24.290001
"740","2009-12-08",24
"741","2009-12-09",23.540001
"742","2009-12-10",23.32
"743","2009-12-11",23.360001
"744","2009-12-14",22.99
"745","2009-12-15",22.6
"746","2009-12-16",22.84
"747","2009-12-17",22.780001
"748","2009-12-18",23.17
"749","2009-12-21",22.709999
"750","2009-12-22",22.6
"751","2009-12-23",22.68
"752","2009-12-24",22.85
"753","2009-12-28",22.66
"754","2009-12-29",22.809999
"755","2009-12-30",22.440001
"756","2009-12-31",22.43
"757","2010-01-04",22.76
"758","2010-01-05",22.860001
"759","2010-01-06",22.66
"760","2010-01-07",22.690001
"761","2010-01-08",22.82
"762","2010-01-11",22.75
"763","2010-01-12",22.389999
"764","2010-01-13",22.879999
"765","2010-01-14",23.02
"766","2010-01-15",22.65
"767","2010-01-19",22.219999
"768","2010-01-20",21.74
"769","2010-01-21",21.48
"770","2010-01-22",21.200001
"771","2010-01-25",21.17
"772","2010-01-26",21
"773","2010-01-27",21.120001
"774","2010-01-28",21.18
"775","2010-01-29",21.02
"776","2010-02-01",20.98
"777","2010-02-02",21.07
"778","2010-02-03",20.870001
"779","2010-02-04",20.389999
"780","2010-02-05",20.370001
"781","2010-02-08",20
"782","2010-02-09",19.66
"783","2010-02-10",19.799999
"784","2010-02-11",19.799999
"785","2010-02-12",19.790001
"786","2010-02-16",20.26
"787","2010-02-17",20
"788","2010-02-18",19.49
"789","2010-02-19",19.42
"790","2010-02-22",19.73
"791","2010-02-23",19.99
"792","2010-02-24",20.65
"793","2010-02-25",20.98
"794","2010-02-26",20.969999
"795","2010-03-01",20.73
"796","2010-03-02",21.25
"797","2010-03-03",21.360001
"798","2010-03-04",21.57
"799","2010-03-05",21.83
"800","2010-03-08",22.040001
"801","2010-03-09",21.77
"802","2010-03-10",21.959999
"803","2010-03-11",21.82
"804","2010-03-12",21.389999
"805","2010-03-15",21.24
"806","2010-03-16",21.25
"807","2010-03-17",22.059999
"808","2010-03-18",21.93
"809","2010-03-19",21.68
"810","2010-03-22",21.83
"811","2010-03-23",21.879999
"812","2010-03-24",21.57
"813","2010-03-25",21.620001
"814","2010-03-26",21.799999
"815","2010-03-29",21.58
"816","2010-03-30",21.57
"817","2010-03-31",21.530001
"818","2010-04-01",21.83
"819","2010-04-05",21.92
"820","2010-04-06",21.85
"821","2010-04-07",21.65
"822","2010-04-08",21.52
"823","2010-04-09",21.67
"824","2010-04-12",21.82
"825","2010-04-13",21.629999
"826","2010-04-14",22.299999
"827","2010-04-15",22.75
"828","2010-04-16",22.459999
"829","2010-04-19",22.4
"830","2010-04-20",22.74
"831","2010-04-21",22.620001
"832","2010-04-22",22.809999
"833","2010-04-23",22.950001
"834","2010-04-26",22.790001
"835","2010-04-27",22.83
"836","2010-04-28",22.84
"837","2010-04-29",23
"838","2010-04-30",23.4
"839","2010-05-03",23.23
"840","2010-05-04",22.07
"841","2010-05-05",21.65
"842","2010-05-06",21.02
"843","2010-05-07",20.610001
"844","2010-05-10",21.290001
"845","2010-05-11",21.16
"846","2010-05-12",21.139999
"847","2010-05-13",21.58
"848","2010-05-14",21.059999
"849","2010-05-17",21.16
"850","2010-05-18",20.59
"851","2010-05-19",20.6
"852","2010-05-20",20.299999
"853","2010-05-21",20.4
"854","2010-05-24",20.299999
"855","2010-05-25",20.049999
"856","2010-05-26",19.940001
"857","2010-05-27",20.139999
"858","2010-05-28",20.379999
"859","2010-06-01",20.120001
"860","2010-06-02",20.290001
"861","2010-06-03",20.440001
"862","2010-06-04",19.85
"863","2010-06-07",19.73
"864","2010-06-08",20.15
"865","2010-06-09",20.459999
"866","2010-06-10",20.76
"867","2010-06-11",21.030001
"868","2010-06-14",20.99
"869","2010-06-15",20.99
"870","2010-06-16",20.780001
"871","2010-06-17",20.75
"872","2010-06-18",20.48
"873","2010-06-21",20.059999
"874","2010-06-22",19.92
"875","2010-06-23",19.530001
"876","2010-06-24",18.99
"877","2010-06-25",19.049999
"878","2010-06-28",19.02
"879","2010-06-29",18.610001
"880","2010-06-30",18.219999
"881","2010-07-01",18.34
"882","2010-07-02",18.799999
"883","2010-07-06",18.469999
"884","2010-07-07",18.74
"885","2010-07-08",18.84
"886","2010-07-09",20.08
"887","2010-07-12",20.01
"888","2010-07-13",20.5
"889","2010-07-14",18.780001
"890","2010-07-15",18.66
"891","2010-07-16",18.290001
"892","2010-07-19",18.34
"893","2010-07-20",18.629999
"894","2010-07-21",18.469999
"895","2010-07-22",18.450001
"896","2010-07-23",18.42
"897","2010-07-26",18.85
"898","2010-07-27",18.950001
"899","2010-07-28",18.9
"900","2010-07-29",18.77
"901","2010-07-30",18.610001
"902","2010-08-02",18.76
"903","2010-08-03",18.52
"904","2010-08-04",18.57
"905","2010-08-05",18.68
"906","2010-08-06",18.42
"907","2010-08-09",18.379999
"908","2010-08-10",18.200001
"909","2010-08-11",17.549999
"910","2010-08-12",17.610001
"911","2010-08-13",17.52
"912","2010-08-16",17.780001
"913","2010-08-17",18.01
"914","2010-08-18",18.190001
"915","2010-08-19",18
"916","2010-08-20",18.01
"917","2010-08-23",17.98
"918","2010-08-24",18
"919","2010-08-25",18.190001
"920","2010-08-26",18.1
"921","2010-08-27",18.02
"922","2010-08-30",18.02
"923","2010-08-31",18.23
"924","2010-09-01",18.4
"925","2010-09-02",18.41
"926","2010-09-03",18.99
"927","2010-09-07",18.969999
"928","2010-09-08",19.23
"929","2010-09-09",19.459999
"930","2010-09-10",19.09
"931","2010-09-13",18.719999
"932","2010-09-14",19.030001
"933","2010-09-15",18.969999
"934","2010-09-16",19.18
"935","2010-09-17",19.200001
"936","2010-09-20",19.42
"937","2010-09-21",19.1
"938","2010-09-22",19.120001
"939","2010-09-23",18.6
"940","2010-09-24",19.26
"941","2010-09-27",19.690001
"942","2010-09-28",20.17
"943","2010-09-29",20.25
"944","2010-09-30",20.77
"945","2010-10-01",21.41
"946","2010-10-04",21.129999
"947","2010-10-05",21.309999
"948","2010-10-06",21.219999
"949","2010-10-07",21.110001
"950","2010-10-08",21.200001
"951","2010-10-11",21.059999
"952","2010-10-12",21.15
"953","2010-10-13",21.17
"954","2010-10-14",20.9
"955","2010-10-15",20.809999
"956","2010-10-18",20.959999
"957","2010-10-19",20.58
"958","2010-10-20",20.459999
"959","2010-10-21",20.58
"960","2010-10-22",20.66
