"","date","GLPG"
"309","2013-05-20",22.719999
"310","2013-05-21",22.719999
"311","2013-05-22",22.379999
"312","2013-05-23",21.43
"313","2013-05-24",21.6
"314","2013-05-28",21.65
"315","2013-05-29",21.77
"316","2013-05-30",21.77
"317","2013-05-31",21.639999
"318","2013-06-03",21.15
"319","2013-06-04",21.07
"320","2013-06-05",21
"321","2013-06-06",21.440001
"322","2013-06-07",21.34
"323","2013-06-10",21.389999
"324","2013-06-11",21.15
"325","2013-06-12",21.08
"326","2013-06-13",20.17
"327","2013-06-14",20.540001
"328","2013-06-17",20.6
"329","2013-06-18",20.52
"330","2013-06-19",20.059999
"331","2013-06-20",18.459999
"332","2013-06-21",18.65
"333","2013-06-24",18.620001
"334","2013-06-25",19.24
"335","2013-06-26",19.24
"336","2013-06-27",19.950001
"337","2013-06-28",19.950001
"338","2013-07-01",20.450001
"339","2013-07-02",20.809999
"340","2013-07-03",20.459999
"341","2013-07-05",20.5
"342","2013-07-08",20.82
"343","2013-07-09",21.200001
"344","2013-07-10",21
"345","2013-07-11",21.700001
"346","2013-07-12",21.51
"347","2013-07-15",21.540001
"348","2013-07-16",22
"349","2013-07-17",21.75
"350","2013-07-18",21.459999
"351","2013-07-19",21.459999
"352","2013-07-22",21.540001
"353","2013-07-23",21.799999
"354","2013-07-24",21.799999
"355","2013-07-25",21.32
"356","2013-07-26",21.299999
"357","2013-07-29",21.469999
"358","2013-07-30",21.26
"359","2013-07-31",21.799999
"360","2013-08-01",21.48
"361","2013-08-02",21.67
"362","2013-08-05",21.67
"363","2013-08-06",21.9
"364","2013-08-07",21.700001
"365","2013-08-08",21.620001
"366","2013-08-09",21.620001
"367","2013-08-12",20.58
"368","2013-08-13",21.08
"369","2013-08-14",21.08
"370","2013-08-15",20.51
"371","2013-08-16",20.549999
"372","2013-08-19",20.67
"373","2013-08-20",20.67
"374","2013-08-21",20.35
"375","2013-08-22",20.49
"376","2013-08-23",20.33
"377","2013-08-26",20.360001
"378","2013-08-27",19.969999
"379","2013-08-28",19.950001
"380","2013-08-29",19.950001
"381","2013-08-30",20
"382","2013-09-03",19.83
"383","2013-09-04",19.59
"384","2013-09-05",19.73
"385","2013-09-06",19.790001
"386","2013-09-09",19.92
"387","2013-09-10",20.610001
"388","2013-09-11",20.610001
"389","2013-09-12",20.530001
"390","2013-09-13",20.530001
"391","2013-09-16",20.459999
"392","2013-09-17",19.83
"393","2013-09-18",20.25
"394","2013-09-19",20.389999
"395","2013-09-20",20.389999
"396","2013-09-23",20.440001
"397","2013-09-24",21.48
"398","2013-09-25",21.15
"399","2013-09-26",21.26
"400","2013-09-27",21.33
"401","2013-09-30",21.129999
"402","2013-10-01",20.99
"403","2013-10-02",20.99
"404","2013-10-03",21.02
"405","2013-10-04",20.84
"406","2013-10-07",20.66
"407","2013-10-08",20.66
"408","2013-10-09",20.24
"409","2013-10-10",20.24
"410","2013-10-11",19.93
"411","2013-10-14",19.76
"412","2013-10-15",19.5
"413","2013-10-16",19.799999
"414","2013-10-17",20.35
"415","2013-10-18",20.540001
"416","2013-10-21",20.809999
"417","2013-10-22",20.780001
"418","2013-10-23",20.66
"419","2013-10-24",20.74
"420","2013-10-25",20.610001
"421","2013-10-28",20.34
"422","2013-10-29",20.17
"423","2013-10-30",19.790001
"424","2013-10-31",19.309999
"425","2013-11-01",19
"426","2013-11-04",19.33
"427","2013-11-05",18.809999
"428","2013-11-06",19.51
"429","2013-11-07",19.51
"430","2013-11-08",19.51
"431","2013-11-11",18.74
"432","2013-11-12",19.049999
"433","2013-11-13",18.799999
"434","2013-11-14",18.799999
"435","2013-11-15",18.75
"436","2013-11-18",18.75
"437","2013-11-19",18.34
"438","2013-11-20",18.41
"439","2013-11-21",18.41
"440","2013-11-22",18.43
"441","2013-11-25",18.32
"442","2013-11-26",18.200001
"443","2013-11-27",18.790001
"444","2013-11-29",20.1
"445","2013-12-02",19.780001
"446","2013-12-03",19.42
"447","2013-12-04",19.379999
"448","2013-12-05",19.209999
"449","2013-12-06",19.309999
"450","2013-12-09",19.309999
"451","2013-12-10",19.4
"452","2013-12-11",19.4
"453","2013-12-12",19.1
"454","2013-12-13",19.1
"455","2013-12-16",19.1
"456","2013-12-17",19.07
"457","2013-12-18",19.09
"458","2013-12-19",19.09
"459","2013-12-20",19.4
"460","2013-12-23",19.969999
"461","2013-12-24",20.34
"462","2013-12-26",20.42
"463","2013-12-27",20.540001
"464","2013-12-30",21
"465","2013-12-31",21.040001
"466","2014-01-02",21.190001
"467","2014-01-03",21.190001
"468","2014-01-06",20.77
"469","2014-01-07",21.190001
"470","2014-01-08",21.190001
"471","2014-01-09",21.82
"472","2014-01-10",23.35
"473","2014-01-13",23.82
"474","2014-01-14",24.200001
"475","2014-01-15",23.530001
"476","2014-01-16",23.34
"477","2014-01-17",23.65
"478","2014-01-21",23.440001
"479","2014-01-22",23.450001
"480","2014-01-23",23.74
"481","2014-01-24",23.549999
"482","2014-01-27",23.16
"483","2014-01-28",23.309999
"484","2014-01-29",24.790001
"485","2014-01-30",24.370001
"486","2014-01-31",24.299999
"487","2014-02-03",23.950001
"488","2014-02-04",23.75
"489","2014-02-05",23.879999
"490","2014-02-06",23.389999
"491","2014-02-07",23.48
"492","2014-02-10",23.76
"493","2014-02-11",24.08
"494","2014-02-12",23.870001
"495","2014-02-13",23.969999
"496","2014-02-14",24.559999
"497","2014-02-18",24.860001
"498","2014-02-19",24.549999
"499","2014-02-20",24.459999
"500","2014-02-21",24.77
"501","2014-02-24",24.870001
"502","2014-02-25",24.950001
"503","2014-02-26",25.040001
"504","2014-02-27",24.879999
"505","2014-02-28",22.77
"506","2014-03-03",22.41
"507","2014-03-04",22.26
"508","2014-03-05",22.32
"509","2014-03-06",22.77
"510","2014-03-07",22.389999
"511","2014-03-10",21.91
"512","2014-03-11",22.32
"513","2014-03-12",22.120001
"514","2014-03-13",23.370001
"515","2014-03-14",22.42
"516","2014-03-17",22.209999
"517","2014-03-18",23
"518","2014-03-19",22.870001
"519","2014-03-20",22.870001
"520","2014-03-21",22.6
"521","2014-03-24",22.68
"522","2014-03-25",21.99
"523","2014-03-26",21.950001
"524","2014-03-27",21.92
"525","2014-03-28",21.92
"526","2014-03-31",22
"527","2014-04-01",22.049999
"528","2014-04-02",22.02
"529","2014-04-03",23.209999
"530","2014-04-04",22.99
"531","2014-04-07",23
"532","2014-04-08",23
"533","2014-04-09",23.08
"534","2014-04-10",23.09
"535","2014-04-11",22.65
"536","2014-04-14",21.83
"537","2014-04-15",21.59
"538","2014-04-16",21.799999
"539","2014-04-17",21.85
"540","2014-04-21",21.889999
"541","2014-04-22",22.15
"542","2014-04-23",22.16
"543","2014-04-24",22.200001
"544","2014-04-25",21.51
"545","2014-04-28",21.610001
"546","2014-04-29",21.549999
"547","2014-04-30",21.549999
"548","2014-05-01",21.58
"549","2014-05-02",21.639999
"550","2014-05-05",21.5
"551","2014-05-06",21.860001
"552","2014-05-07",21.83
"553","2014-05-08",22.059999
"554","2014-05-09",21.860001
"555","2014-05-12",21.85
"556","2014-05-13",21.5
"557","2014-05-14",21.379999
"558","2014-05-15",21
"559","2014-05-16",20.77
"560","2014-05-19",20.700001
"561","2014-05-20",20.91
"562","2014-05-21",20.91
"563","2014-05-22",21.059999
"564","2014-05-23",21.01
"565","2014-05-27",21.209999
"566","2014-05-28",21.440001
"567","2014-05-29",21.360001
"568","2014-05-30",22.309999
"569","2014-06-02",21.969999
"570","2014-06-03",21.639999
"571","2014-06-04",21.58
"572","2014-06-05",21.719999
"573","2014-06-06",21.84
"574","2014-06-09",22.059999
"575","2014-06-10",21.77
"576","2014-06-11",21.77
"577","2014-06-12",21.76
"578","2014-06-13",21.75
"579","2014-06-16",21.85
"580","2014-06-17",20.370001
"581","2014-06-18",20.049999
"582","2014-06-19",20.51
"583","2014-06-20",20.209999
"584","2014-06-23",20.27
"585","2014-06-24",20.559999
"586","2014-06-25",19.42
"587","2014-06-26",18.41
"588","2014-06-27",18.99
"589","2014-06-30",19.309999
"590","2014-07-01",20.030001
"591","2014-07-02",20.450001
"592","2014-07-03",20.450001
"593","2014-07-07",20.450001
"594","2014-07-08",19.83
"595","2014-07-09",19.83
"596","2014-07-10",19.809999
"597","2014-07-11",19.91
"598","2014-07-14",19.879999
"599","2014-07-15",19.879999
"600","2014-07-16",19.969999
"601","2014-07-17",19.26
"602","2014-07-18",19.41
"603","2014-07-21",19.18
"604","2014-07-22",19.219999
"605","2014-07-23",19.4
"606","2014-07-24",19.469999
"607","2014-07-25",19.469999
"608","2014-07-28",19.24
"609","2014-07-29",19.290001
"610","2014-07-30",19.42
"611","2014-07-31",19.469999
"612","2014-08-01",19.469999
"613","2014-08-04",19.41
"614","2014-08-05",19
"615","2014-08-06",18.799999
"616","2014-08-07",18.75
"617","2014-08-08",17.15
"618","2014-08-11",16.49
"619","2014-08-12",16.5
"620","2014-08-13",16.59
"621","2014-08-14",16.82
"622","2014-08-15",16.959999
"623","2014-08-18",17.23
"624","2014-08-19",17.280001
"625","2014-08-20",17.1
"626","2014-08-21",17.02
"627","2014-08-22",16.84
"628","2014-08-25",16.93
"629","2014-08-26",16.93
"630","2014-08-27",16.93
"631","2014-08-28",16.610001
"632","2014-08-29",16.459999
"633","2014-09-02",16.67
"634","2014-09-03",16.610001
"635","2014-09-04",16.35
"636","2014-09-05",15.98
"637","2014-09-08",16.110001
"638","2014-09-09",16.26
"639","2014-09-10",16.26
"640","2014-09-11",16.26
"641","2014-09-12",16.26
"642","2014-09-15",15.88
"643","2014-09-16",15.48
"644","2014-09-17",15.5
"645","2014-09-18",15.8
"646","2014-09-19",15.51
"647","2014-09-22",15.51
"648","2014-09-23",15.99
"649","2014-09-24",15.61
"650","2014-09-25",15.56
"651","2014-09-26",15.27
"652","2014-09-29",15.28
"653","2014-09-30",14.96
"654","2014-10-01",15.03
"655","2014-10-02",15.22
"656","2014-10-03",14.68
"657","2014-10-06",14.79
"658","2014-10-07",14.78
"659","2014-10-08",14.68
"660","2014-10-09",14.75
"661","2014-10-10",14.56
"662","2014-10-13",14.38
"663","2014-10-14",13.8
"664","2014-10-15",13.5
"665","2014-10-16",13.06
"666","2014-10-17",12.91
"667","2014-10-20",13.31
"668","2014-10-21",13.97
"669","2014-10-22",14.06
"670","2014-10-23",14.43
"671","2014-10-24",14.43
"672","2014-10-27",14.48
"673","2014-10-28",14.48
"674","2014-10-29",14.48
"675","2014-10-30",14.29
"676","2014-10-31",13.99
"677","2014-11-03",14.2
"678","2014-11-04",14.23
"679","2014-11-05",14.33
"680","2014-11-06",14.36
"681","2014-11-07",14.36
"682","2014-11-10",14.69
"683","2014-11-11",14.69
"684","2014-11-12",14.78
"685","2014-11-13",15.14
"686","2014-11-14",15.14
"687","2014-11-17",15.84
"688","2014-11-18",15.98
"689","2014-11-19",15.98
"690","2014-11-20",15.98
"691","2014-11-21",15.98
"692","2014-11-24",15.98
"693","2014-11-25",15.98
"694","2014-11-26",16.030001
"695","2014-11-28",16.200001
"696","2014-12-01",16
"697","2014-12-02",16.1
"698","2014-12-03",16.1
"699","2014-12-04",16.1
"700","2014-12-05",16.74
"701","2014-12-08",17
"702","2014-12-09",18.360001
"703","2014-12-10",18.299999
"704","2014-12-11",18.299999
"705","2014-12-12",18.129999
"706","2014-12-15",18.129999
"707","2014-12-16",17.959999
"708","2014-12-17",17.959999
"709","2014-12-18",18.120001
"710","2014-12-19",17.780001
"711","2014-12-22",17.780001
"712","2014-12-23",18.52
"713","2014-12-24",18.52
"714","2014-12-26",18.52
"715","2014-12-29",18.68
"716","2014-12-30",18.790001
"717","2014-12-31",18.51
"718","2015-01-02",18.51
"719","2015-01-05",19.049999
"720","2015-01-06",18.209999
"721","2015-01-07",18.209999
"722","2015-01-08",17.6
"723","2015-01-09",18.57
"724","2015-01-12",19.33
"725","2015-01-13",19.76
"726","2015-01-14",19.76
"727","2015-01-15",19.76
"728","2015-01-16",19.76
"729","2015-01-20",19.76
"730","2015-01-21",19.76
"731","2015-01-22",19.799999
"732","2015-01-23",19.65
"733","2015-01-26",20.290001
"734","2015-01-27",20.290001
"735","2015-01-28",20.049999
"736","2015-01-29",20.219999
"737","2015-01-30",20.52
"738","2015-02-02",21.299999
"739","2015-02-03",22.75
"740","2015-02-04",22.5
"741","2015-02-05",22.5
"742","2015-02-06",22.5
"743","2015-02-09",22.08
"744","2015-02-10",21.719999
"745","2015-02-11",21.68
"746","2015-02-12",21.98
"747","2015-02-13",22.030001
"748","2015-02-17",22.030001
"749","2015-02-18",22.290001
"750","2015-02-19",22.290001
"751","2015-02-20",22.290001
"752","2015-02-23",22.290001
"753","2015-02-24",22.4
"754","2015-02-25",22.9
"755","2015-02-26",22.389999
"756","2015-02-27",22.389999
"757","2015-03-02",22.540001
"758","2015-03-03",22.540001
"759","2015-03-04",22.75
"760","2015-03-05",22.75
"761","2015-03-06",21.99
"762","2015-03-09",21.59
"763","2015-03-10",22.35
"764","2015-03-11",25
"765","2015-03-12",23.6
"766","2015-03-13",24.02
"767","2015-03-16",23.92
"768","2015-03-17",23.1
"769","2015-03-18",23.92
"770","2015-03-19",23.790001
"771","2015-03-20",24.209999
"772","2015-03-23",23.73
"773","2015-03-24",23.780001
"774","2015-03-25",24.1
"775","2015-03-26",23.190001
"776","2015-03-27",22.469999
"777","2015-03-30",24.049999
"778","2015-03-31",23.83
"779","2015-04-01",23.85
"780","2015-04-02",24.33
"781","2015-04-06",24.540001
"782","2015-04-07",24.5
"783","2015-04-08",24.5
"784","2015-04-09",24.35
"785","2015-04-10",24.49
"786","2015-04-13",25.08
"787","2015-04-14",26.549999
"788","2015-04-15",30.75
"789","2015-04-16",34.48
"790","2015-04-17",33.830002
"791","2015-04-20",34.43
"792","2015-04-21",35.369999
"793","2015-04-22",35.52
"794","2015-04-23",35.57
"795","2015-04-24",35
"796","2015-04-27",39.369999
"797","2015-04-28",43
"798","2015-04-29",42.880001
"799","2015-04-30",42.450001
"800","2015-05-01",42.580002
"801","2015-05-04",42.549999
"802","2015-05-05",41.580002
"803","2015-05-06",38.599998
"804","2015-05-07",40.169998
"805","2015-05-08",41.5
"806","2015-05-11",42.549999
"807","2015-05-12",43
"808","2015-05-13",43.200001
"809","2015-05-14",50.5
"810","2015-05-15",49.919998
"811","2015-05-18",50.200001
"812","2015-05-19",49
"813","2015-05-20",49.150002
"814","2015-05-21",49.330002
"815","2015-05-22",49.220001
"816","2015-05-26",48.57
"817","2015-05-27",49.91
"818","2015-05-28",54
"819","2015-05-29",56.93
"820","2015-06-01",58.330002
"821","2015-06-02",57.900002
"822","2015-06-03",56.57
"823","2015-06-04",55.330002
"824","2015-06-05",52.07
"825","2015-06-08",55.509998
"826","2015-06-09",54.029999
"827","2015-06-10",55.400002
"828","2015-06-11",54.650002
"829","2015-06-12",53.799999
"830","2015-06-15",50.77
"831","2015-06-16",53
"832","2015-06-17",52.25
"833","2015-06-18",53.5
"834","2015-06-19",53.380001
"835","2015-06-22",55.98
"836","2015-06-23",56.830002
"837","2015-06-24",54.330002
"838","2015-06-25",54.400002
"839","2015-06-26",53.279999
"840","2015-06-29",51.23
"841","2015-06-30",51.5
"842","2015-07-01",52.41
"843","2015-07-02",50.77
"844","2015-07-06",52
"845","2015-07-07",52.48
"846","2015-07-08",51.619999
"847","2015-07-09",52.5
"848","2015-07-10",53.060001
"849","2015-07-13",55.09
"850","2015-07-14",57.400002
"851","2015-07-15",56.060001
"852","2015-07-16",56.599998
"853","2015-07-17",54.990002
"854","2015-07-20",54.900002
"855","2015-07-21",56.709999
"856","2015-07-22",57.169998
"857","2015-07-23",55.779999
"858","2015-07-24",56.330002
"859","2015-07-27",54.790001
"860","2015-07-28",55.740002
"861","2015-07-29",56.700001
"862","2015-07-30",57.049999
"863","2015-07-31",60.650002
"864","2015-08-03",62.200001
"865","2015-08-04",62.98
"866","2015-08-05",62.66
"867","2015-08-06",61.110001
"868","2015-08-07",59.419998
"869","2015-08-10",60.310001
"870","2015-08-11",59.560001
"871","2015-08-12",59.830002
"872","2015-08-13",61.299999
"873","2015-08-14",60.860001
"874","2015-08-17",59.900002
"875","2015-08-18",64.040001
"876","2015-08-19",63.59
"877","2015-08-20",64.050003
"878","2015-08-21",61.540001
"879","2015-08-24",59.580002
"880","2015-08-25",62.919998
"881","2015-08-26",61.599998
"882","2015-08-27",61.470001
"883","2015-08-28",60.490002
"884","2015-08-31",60.580002
"885","2015-09-01",57.98
"886","2015-09-02",57.919998
"887","2015-09-03",59.240002
"888","2015-09-04",57.470001
"889","2015-09-08",59.080002
"890","2015-09-09",58.990002
"891","2015-09-10",59.060001
"892","2015-09-11",59
"893","2015-09-14",58.240002
"894","2015-09-15",58.759998
"895","2015-09-16",58.939999
"896","2015-09-17",58.610001
"897","2015-09-18",61.040001
"898","2015-09-21",63.73
"899","2015-09-22",63.75
"900","2015-09-23",62.509998
"901","2015-09-24",61.48
"902","2015-09-25",44.599998
"903","2015-09-28",46.549999
"904","2015-09-29",39.009998
"905","2015-09-30",40.709999
"906","2015-10-01",39.959999
"907","2015-10-02",42.099998
"908","2015-10-05",45.130001
"909","2015-10-06",46.169998
"910","2015-10-07",45.580002
"911","2015-10-08",43.540001
"912","2015-10-09",44.349998
"913","2015-10-12",44.990002
"914","2015-10-13",45.07
"915","2015-10-14",45.389999
"916","2015-10-15",48.900002
"917","2015-10-16",48.599998
"918","2015-10-19",50.669998
"919","2015-10-20",50.02
"920","2015-10-21",48.82
"921","2015-10-22",47.009998
"922","2015-10-23",48.110001
"923","2015-10-26",47.299999
"924","2015-10-27",47.689999
"925","2015-10-28",48
"926","2015-10-29",48.189999
"927","2015-10-30",48
"928","2015-11-02",48.32
"929","2015-11-03",48.32
"930","2015-11-04",49.759998
"931","2015-11-05",50.91
"932","2015-11-06",49.16
"933","2015-11-09",49.330002
"934","2015-11-10",51.200001
"935","2015-11-11",53.48
"936","2015-11-12",51.599998
"937","2015-11-13",49.369999
"938","2015-11-16",52.209999
"939","2015-11-17",51.880001
"940","2015-11-18",51.189999
"941","2015-11-19",50.060001
"942","2015-11-20",49
"943","2015-11-23",48.830002
"944","2015-11-24",47.490002
"945","2015-11-25",48.27
"946","2015-11-27",49.650002
"947","2015-11-30",49.720001
"948","2015-12-01",48.450001
"949","2015-12-02",48.779999
"950","2015-12-03",47.060001
"951","2015-12-04",49.060001
"952","2015-12-07",47.959999
"953","2015-12-08",54.93
"954","2015-12-09",57
"955","2015-12-10",58.599998
"956","2015-12-11",57.529999
"957","2015-12-14",56.450001
"958","2015-12-15",57.41
"959","2015-12-16",58.900002
"960","2015-12-17",56.169998
"961","2015-12-18",57.110001
"962","2015-12-21",59.439999
"963","2015-12-22",60.200001
"964","2015-12-23",61.970001
"965","2015-12-24",61.080002
"966","2015-12-28",61.5
"967","2015-12-29",62.209999
"968","2015-12-30",62.610001
"969","2015-12-31",62.880001
"970","2016-01-04",60.959999
"971","2016-01-05",60.450001
"972","2016-01-06",58.07
"973","2016-01-07",55.709999
