"","date","CNOB"
"285","2008-02-20",11.34
"286","2008-02-21",11.22
"287","2008-02-22",11.3
"288","2008-02-25",11.2
"289","2008-02-26",10.91
"290","2008-02-27",10.83
"291","2008-02-28",10.96
"292","2008-02-29",11.15
"293","2008-03-03",11.18
"294","2008-03-04",11.04
"295","2008-03-05",10.94
"296","2008-03-06",10.87
"297","2008-03-07",10.79
"298","2008-03-10",10.82
"299","2008-03-11",11.2
"300","2008-03-12",11.06
"301","2008-03-13",10.82
"302","2008-03-14",10.87
"303","2008-03-17",10.85
"304","2008-03-18",11
"305","2008-03-19",10.84
"306","2008-03-20",11.35
"307","2008-03-24",11.02
"308","2008-03-25",10.96
"309","2008-03-26",10.95
"310","2008-03-27",10.9
"311","2008-03-28",10.71
"312","2008-03-31",10.62
"313","2008-04-01",10.43
"314","2008-04-02",10
"315","2008-04-03",10.05
"316","2008-04-04",10.27
"317","2008-04-07",10.27
"318","2008-04-08",10.37
"319","2008-04-09",10.34
"320","2008-04-10",10.21
"321","2008-04-11",10.05
"322","2008-04-14",9.91
"323","2008-04-15",10.2
"324","2008-04-16",9.81
"325","2008-04-17",9.89
"326","2008-04-18",10.03
"327","2008-04-21",9.9
"328","2008-04-22",9.75
"329","2008-04-23",9.74
"330","2008-04-24",9.88
"331","2008-04-25",10.01
"332","2008-04-28",9.95
"333","2008-04-29",9.76
"334","2008-04-30",9.74
"335","2008-05-01",10.3
"336","2008-05-02",10.2
"337","2008-05-05",10.14
"338","2008-05-06",10.11
"339","2008-05-07",9.85
"340","2008-05-08",9.85
"341","2008-05-09",9.8
"342","2008-05-12",9.8
"343","2008-05-13",9.66
"344","2008-05-14",9.75
"345","2008-05-15",9.68
"346","2008-05-16",9.8
"347","2008-05-19",9.65
"348","2008-05-20",9.74
"349","2008-05-21",9.53
"350","2008-05-22",9.51
"351","2008-05-23",9.21
"352","2008-05-27",9.5
"353","2008-05-28",9.32
"354","2008-05-29",9.71
"355","2008-05-30",9.67
"356","2008-06-02",9.7
"357","2008-06-03",9.24
"358","2008-06-04",9.3
"359","2008-06-05",9.57
"360","2008-06-06",9.58
"361","2008-06-09",9.69
"362","2008-06-10",9.7
"363","2008-06-11",9.7
"364","2008-06-12",9.7
"365","2008-06-13",9.4
"366","2008-06-16",9.42
"367","2008-06-17",9.32
"368","2008-06-18",9.24
"369","2008-06-19",9.25
"370","2008-06-20",9.36
"371","2008-06-23",9.1
"372","2008-06-24",9.25
"373","2008-06-25",8.94
"374","2008-06-26",8.95
"375","2008-06-27",8.3
"376","2008-06-30",8.75
"377","2008-07-01",9.03
"378","2008-07-02",9.45
"379","2008-07-03",9.31
"380","2008-07-07",8.85
"381","2008-07-08",9
"382","2008-07-09",9
"383","2008-07-10",9
"384","2008-07-11",9.3
"385","2008-07-14",8.95
"386","2008-07-15",8.8
"387","2008-07-16",8.44
"388","2008-07-17",9.05
"389","2008-07-18",8.92
"390","2008-07-21",8.9
"391","2008-07-22",9.02
"392","2008-07-23",8.99
"393","2008-07-24",9.13
"394","2008-07-25",9.06
"395","2008-07-28",9.1
"396","2008-07-29",9.08
"397","2008-07-30",9.21
"398","2008-07-31",9.61
"399","2008-08-01",10.27
"400","2008-08-04",10.64
"401","2008-08-05",10.64
"402","2008-08-06",10.62
"403","2008-08-07",10.68
"404","2008-08-08",10.9
"405","2008-08-11",10.89
"406","2008-08-12",10.96
"407","2008-08-13",10.78
"408","2008-08-14",10.96
"409","2008-08-15",10.77
"410","2008-08-18",10.88
"411","2008-08-19",10.81
"412","2008-08-20",11
"413","2008-08-21",10.83
"414","2008-08-22",10.76
"415","2008-08-25",10.75
"416","2008-08-26",10.75
"417","2008-08-27",10.75
"418","2008-08-28",10.65
"419","2008-08-29",10.58
"420","2008-09-02",10.65
"421","2008-09-03",10.74
"422","2008-09-04",10.64
"423","2008-09-05",10.75
"424","2008-09-08",10.8
"425","2008-09-09",10.84
"426","2008-09-10",10.8
"427","2008-09-11",10.9
"428","2008-09-12",10.89
"429","2008-09-15",10.83
"430","2008-09-16",10.5
"431","2008-09-17",10.17
"432","2008-09-18",10.5
"433","2008-09-19",10.5
"434","2008-09-22",10.3
"435","2008-09-23",10.35
"436","2008-09-24",10.29
"437","2008-09-25",10.18
"438","2008-09-26",9.97
"439","2008-09-29",10.31
"440","2008-09-30",10.14
"441","2008-10-01",9.73
"442","2008-10-02",9.5
"443","2008-10-03",9.31
"444","2008-10-06",8.65
"445","2008-10-07",8.02
"446","2008-10-08",8.39
"447","2008-10-09",8
"448","2008-10-10",7.85
"449","2008-10-13",8.51
"450","2008-10-14",8.81
"451","2008-10-15",8.5
"452","2008-10-16",8.55
"453","2008-10-17",8.25
"454","2008-10-20",8.6
"455","2008-10-21",8.6
"456","2008-10-22",8.64
"457","2008-10-23",8.3
"458","2008-10-24",7.47
"459","2008-10-27",7.77
"460","2008-10-28",7.77
"461","2008-10-29",8.02
"462","2008-10-30",8.24
"463","2008-10-31",10.2
"464","2008-11-03",10.19
"465","2008-11-04",10.13
"466","2008-11-05",9.84
"467","2008-11-06",9.43
"468","2008-11-07",9.15
"469","2008-11-10",9.1
"470","2008-11-11",9
"471","2008-11-12",9.02
"472","2008-11-13",9
"473","2008-11-14",8.7
"474","2008-11-17",9.02
"475","2008-11-18",8.6
"476","2008-11-19",8.15
"477","2008-11-20",7.95
"478","2008-11-21",7.94
"479","2008-11-24",8.13
"480","2008-11-25",7.8
"481","2008-11-26",7.75
"482","2008-11-28",8.38
"483","2008-12-01",7.97
"484","2008-12-02",7.86
"485","2008-12-03",7.86
"486","2008-12-04",7.75
"487","2008-12-05",7.85
"488","2008-12-08",7.75
"489","2008-12-09",8
"490","2008-12-10",7.75
"491","2008-12-11",7.76
"492","2008-12-12",7.86
"493","2008-12-15",7.78
"494","2008-12-16",8
"495","2008-12-17",7.91
"496","2008-12-18",7.87
"497","2008-12-19",7.8
"498","2008-12-22",8.27
"499","2008-12-23",8.3
"500","2008-12-24",8.2
"501","2008-12-26",8.29
"502","2008-12-29",7.89
"503","2008-12-30",8.28
"504","2008-12-31",8.18
"505","2009-01-02",8.15
"506","2009-01-05",8.11
"507","2009-01-06",7.96
"508","2009-01-07",7.96
"509","2009-01-08",7.9
"510","2009-01-09",8
"511","2009-01-12",7.81
"512","2009-01-13",7.82
"513","2009-01-14",8.5
"514","2009-01-15",7.89
"515","2009-01-16",7.95
"516","2009-01-20",7.8
"517","2009-01-21",7.8
"518","2009-01-22",7.85
"519","2009-01-23",7
"520","2009-01-26",7.25
"521","2009-01-27",7.3
"522","2009-01-28",7.5
"523","2009-01-29",7.5
"524","2009-01-30",7.31
"525","2009-02-02",8
"526","2009-02-03",7.71
"527","2009-02-04",7.71
"528","2009-02-05",8
"529","2009-02-06",8
"530","2009-02-09",8.08
"531","2009-02-10",7.97
"532","2009-02-11",7.97
"533","2009-02-12",7.9
"534","2009-02-13",7.99
"535","2009-02-17",7.9
"536","2009-02-18",7.99
"537","2009-02-19",7.75
"538","2009-02-20",7.78
"539","2009-02-23",7.76
"540","2009-02-24",7.27
"541","2009-02-25",7.25
"542","2009-02-26",7.15
"543","2009-02-27",7.79
"544","2009-03-02",7.67
"545","2009-03-03",7.75
"546","2009-03-04",7.45
"547","2009-03-05",7.05
"548","2009-03-06",7.02
"549","2009-03-09",6.86
"550","2009-03-10",6.61
"551","2009-03-11",6.64
"552","2009-03-12",6.5
"553","2009-03-13",6.51
"554","2009-03-16",6.43
"555","2009-03-17",6.9
"556","2009-03-18",6.9
"557","2009-03-19",7.05
"558","2009-03-20",6.59
"559","2009-03-23",6.76
"560","2009-03-24",6.51
"561","2009-03-25",6.62
"562","2009-03-26",6.6
"563","2009-03-27",6.76
"564","2009-03-30",6.72
"565","2009-03-31",7.22
"566","2009-04-01",6.88
"567","2009-04-02",6.9
"568","2009-04-03",6.99
"569","2009-04-06",6.92
"570","2009-04-07",7.13
"571","2009-04-08",7.03
"572","2009-04-09",7.1
"573","2009-04-13",7.34
"574","2009-04-14",7.17
"575","2009-04-15",7.47
"576","2009-04-16",7.45
"577","2009-04-17",7.3
"578","2009-04-20",7.3
"579","2009-04-21",7.26
"580","2009-04-22",7.15
"581","2009-04-23",7.3
"582","2009-04-24",7.3
"583","2009-04-27",7.03
"584","2009-04-28",7.05
"585","2009-04-29",7.05
"586","2009-04-30",7.3
"587","2009-05-01",7.26
"588","2009-05-04",7.74
"589","2009-05-05",7.72
"590","2009-05-06",7.58
"591","2009-05-07",7.78
"592","2009-05-08",8.05
"593","2009-05-11",8.45
"594","2009-05-12",8.51
"595","2009-05-13",8.25
"596","2009-05-14",8.01
"597","2009-05-15",8.28
"598","2009-05-18",7.65
"599","2009-05-19",8.1
"600","2009-05-20",8.26
"601","2009-05-21",8.17
"602","2009-05-22",8.24
"603","2009-05-26",8.67
"604","2009-05-27",8.22
"605","2009-05-28",8.08
"606","2009-05-29",8.29
"607","2009-06-01",8.32
"608","2009-06-02",8.23
"609","2009-06-03",8.26
"610","2009-06-04",8.16
"611","2009-06-05",8.29
"612","2009-06-08",8.26
"613","2009-06-09",8.24
"614","2009-06-10",8.28
"615","2009-06-11",8.49
"616","2009-06-12",8.49
"617","2009-06-15",8.16
"618","2009-06-16",8.19
"619","2009-06-17",8.5
"620","2009-06-18",8.19
"621","2009-06-19",8.24
"622","2009-06-22",8.04
"623","2009-06-23",8.12
"624","2009-06-24",8.16
"625","2009-06-25",8.65
"626","2009-06-26",9.15
"627","2009-06-29",8.3
"628","2009-06-30",8.15
"629","2009-07-01",8.34
"630","2009-07-02",8.26
"631","2009-07-06",8.69
"632","2009-07-07",8.38
"633","2009-07-08",8.76
"634","2009-07-09",8.33
"635","2009-07-10",8.41
"636","2009-07-13",8.56
"637","2009-07-14",8.51
"638","2009-07-15",8.71
"639","2009-07-16",8.75
"640","2009-07-17",8.68
"641","2009-07-20",8.71
"642","2009-07-21",8.57
"643","2009-07-22",8.69
"644","2009-07-23",8.75
"645","2009-07-24",8.76
"646","2009-07-27",8.78
"647","2009-07-28",8.84
"648","2009-07-29",8.77
"649","2009-07-30",8.91
"650","2009-07-31",9.01
"651","2009-08-03",9
"652","2009-08-04",9.1
"653","2009-08-05",9.05
"654","2009-08-06",9.06
"655","2009-08-07",9.18
"656","2009-08-10",9.26
"657","2009-08-11",9.1
"658","2009-08-12",9.29
"659","2009-08-13",9.27
"660","2009-08-14",9.22
"661","2009-08-17",9.16
"662","2009-08-18",9.3
"663","2009-08-19",9.34
"664","2009-08-20",9.3
"665","2009-08-21",9.65
"666","2009-08-24",9.47
"667","2009-08-25",9.59
"668","2009-08-26",9.5
"669","2009-08-27",10.16
"670","2009-08-28",9.37
"671","2009-08-31",9.07
"672","2009-09-01",8.6
"673","2009-09-02",8.5
"674","2009-09-03",8.46
"675","2009-09-04",8.56
"676","2009-09-08",8.33
"677","2009-09-09",8.39
"678","2009-09-10",8.34
"679","2009-09-11",8.23
"680","2009-09-14",8.28
"681","2009-09-15",8.24
"682","2009-09-16",8.42
"683","2009-09-17",8.51
"684","2009-09-18",8.13
"685","2009-09-21",7.67
"686","2009-09-22",7.83
"687","2009-09-23",7.7
"688","2009-09-24",7.7
"689","2009-09-25",7.74
"690","2009-09-28",7.76
"691","2009-09-29",7.65
"692","2009-09-30",7.53
"693","2009-10-01",7.36
"694","2009-10-02",7.44
"695","2009-10-05",7.68
"696","2009-10-06",7.63
"697","2009-10-07",7.68
"698","2009-10-08",7.64
"699","2009-10-09",7.86
"700","2009-10-12",7.84
"701","2009-10-13",7.65
"702","2009-10-14",7.88
"703","2009-10-15",7.81
"704","2009-10-16",7.83
"705","2009-10-19",7.87
"706","2009-10-20",7.82
"707","2009-10-21",7.83
"708","2009-10-22",7.9
"709","2009-10-23",7.84
"710","2009-10-26",7.95
"711","2009-10-27",7.91
"712","2009-10-28",7.9
"713","2009-10-29",8
"714","2009-10-30",7.78
"715","2009-11-02",8
"716","2009-11-03",8
"717","2009-11-04",7.85
"718","2009-11-05",8
"719","2009-11-06",7.96
"720","2009-11-09",8.03
"721","2009-11-10",7.9
"722","2009-11-11",7.95
"723","2009-11-12",7.81
"724","2009-11-13",8.1
"725","2009-11-16",8.6
"726","2009-11-17",8.45
"727","2009-11-18",8.29
"728","2009-11-19",8.21
"729","2009-11-20",8.29
"730","2009-11-23",8.48
"731","2009-11-24",8.43
"732","2009-11-25",8.43
"733","2009-11-27",8.35
"734","2009-11-30",8.54
"735","2009-12-01",8.76
"736","2009-12-02",8.81
"737","2009-12-03",8.88
"738","2009-12-04",9.01
"739","2009-12-07",9.02
"740","2009-12-08",9
"741","2009-12-09",9.2
"742","2009-12-10",9.01
"743","2009-12-11",9.04
"744","2009-12-14",9.04
"745","2009-12-15",8.85
"746","2009-12-16",8.83
"747","2009-12-17",8.84
"748","2009-12-18",8.87
"749","2009-12-21",8.88
"750","2009-12-22",8.91
"751","2009-12-23",8.94
"752","2009-12-24",9.06
"753","2009-12-28",8.99
"754","2009-12-29",8.98
"755","2009-12-30",9.06
"756","2009-12-31",8.92
"757","2010-01-04",9.09
"758","2010-01-05",8.86
"759","2010-01-06",8.42
"760","2010-01-07",8.81
"761","2010-01-08",8.82
"762","2010-01-11",8.66
"763","2010-01-12",8.67
"764","2010-01-13",8.76
"765","2010-01-14",8.66
"766","2010-01-15",8.52
"767","2010-01-19",8.81
"768","2010-01-20",8.7
"769","2010-01-21",8.41
"770","2010-01-22",8.39
"771","2010-01-25",8.4
"772","2010-01-26",8.54
"773","2010-01-27",8.72
"774","2010-01-28",8.51
"775","2010-01-29",8.28
"776","2010-02-01",8.63
"777","2010-02-02",8.67
"778","2010-02-03",8.71
"779","2010-02-04",8.62
"780","2010-02-05",8.78
"781","2010-02-08",8.67
"782","2010-02-09",8.68
"783","2010-02-10",8.66
"784","2010-02-11",8.67
"785","2010-02-12",8.64
"786","2010-02-16",8.77
"787","2010-02-17",8.74
"788","2010-02-18",8.83
"789","2010-02-19",8.84
"790","2010-02-22",8.75
"791","2010-02-23",8.67
"792","2010-02-24",8.75
"793","2010-02-25",8.72
"794","2010-02-26",8.46
"795","2010-03-01",8.53
"796","2010-03-02",8.39
"797","2010-03-03",8.67
"798","2010-03-04",8.54
"799","2010-03-05",8.92
"800","2010-03-08",8.88
"801","2010-03-09",9
"802","2010-03-10",9.04
"803","2010-03-11",8.95
"804","2010-03-12",8.76
"805","2010-03-15",8.79
"806","2010-03-16",8.85
"807","2010-03-17",8.81
"808","2010-03-18",8.72
"809","2010-03-19",8.72
"810","2010-03-22",8.66
"811","2010-03-23",8.69
"812","2010-03-24",8.55
"813","2010-03-25",8.6
"814","2010-03-26",8.53
"815","2010-03-29",8.35
"816","2010-03-30",8.65
"817","2010-03-31",8.31
"818","2010-04-01",8.3
"819","2010-04-05",8.5
"820","2010-04-06",9.07
"821","2010-04-07",8.93
"822","2010-04-08",8.82
"823","2010-04-09",8.85
"824","2010-04-12",8.4
"825","2010-04-13",8.45
"826","2010-04-14",8.65
"827","2010-04-15",8.68
"828","2010-04-16",8.64
"829","2010-04-19",8.67
"830","2010-04-20",8.49
"831","2010-04-21",8.6
"832","2010-04-22",8.68
"833","2010-04-23",8.44
"834","2010-04-26",8.67
"835","2010-04-27",8.43
"836","2010-04-28",8.59
"837","2010-04-29",8.64
"838","2010-04-30",8.32
"839","2010-05-03",8.43
"840","2010-05-04",8.2
"841","2010-05-05",8.05
"842","2010-05-06",7.55
"843","2010-05-07",7.73
"844","2010-05-10",8.3
"845","2010-05-11",8.4
"846","2010-05-12",8.73
"847","2010-05-13",8.69
"848","2010-05-14",8.33
"849","2010-05-17",8.42
"850","2010-05-18",8.24
"851","2010-05-19",8.12
"852","2010-05-20",7.88
"853","2010-05-21",7.74
"854","2010-05-24",7.6
"855","2010-05-25",7.35
"856","2010-05-26",7.22
"857","2010-05-27",7.58
"858","2010-05-28",7.37
"859","2010-06-01",6.93
"860","2010-06-02",7.35
"861","2010-06-03",7.23
"862","2010-06-04",7.07
"863","2010-06-07",7.05
"864","2010-06-08",7.01
"865","2010-06-09",7.11
"866","2010-06-10",7.24
"867","2010-06-11",7.4
"868","2010-06-14",7.41
"869","2010-06-15",7.66
"870","2010-06-16",7.66
"871","2010-06-17",7.64
"872","2010-06-18",7.64
"873","2010-06-21",7.6
"874","2010-06-22",7.56
"875","2010-06-23",7.62
"876","2010-06-24",7.39
"877","2010-06-25",7.31
"878","2010-06-28",7.4
"879","2010-06-29",7.15
"880","2010-06-30",7.58
"881","2010-07-01",7.38
"882","2010-07-02",7.28
"883","2010-07-06",7.26
"884","2010-07-07",7.42
"885","2010-07-08",7.32
"886","2010-07-09",7.43
"887","2010-07-12",7.64
"888","2010-07-13",7.54
"889","2010-07-14",7.46
"890","2010-07-15",7.39
"891","2010-07-16",7.4
"892","2010-07-19",7.48
"893","2010-07-20",7.49
"894","2010-07-21",7.28
"895","2010-07-22",7.34
"896","2010-07-23",7.57
"897","2010-07-26",7.49
"898","2010-07-27",7.32
"899","2010-07-28",7.3
"900","2010-07-29",7.32
"901","2010-07-30",7.34
"902","2010-08-02",7.39
"903","2010-08-03",7.3
"904","2010-08-04",7.3
"905","2010-08-05",7.31
"906","2010-08-06",7.38
"907","2010-08-09",7.36
"908","2010-08-10",7.35
"909","2010-08-11",7.13
"910","2010-08-12",7.18
"911","2010-08-13",7.32
"912","2010-08-16",7.39
"913","2010-08-17",7.35
"914","2010-08-18",7.35
"915","2010-08-19",7.28
"916","2010-08-20",7.38
"917","2010-08-23",7.33
"918","2010-08-24",7.33
"919","2010-08-25",7.25
"920","2010-08-26",7.22
"921","2010-08-27",7.34
"922","2010-08-30",7.3
"923","2010-08-31",7.33
"924","2010-09-01",7.38
"925","2010-09-02",7.43
"926","2010-09-03",7.42
"927","2010-09-07",7.4
"928","2010-09-08",7.4
"929","2010-09-09",7.41
"930","2010-09-10",7.41
"931","2010-09-13",7.54
"932","2010-09-14",7.48
"933","2010-09-15",7.45
"934","2010-09-16",7.46
"935","2010-09-17",7.53
"936","2010-09-20",7.45
"937","2010-09-21",7.53
"938","2010-09-22",7.5
"939","2010-09-23",7.59
"940","2010-09-24",7.52
"941","2010-09-27",7.7
"942","2010-09-28",7.66
"943","2010-09-29",7.58
"944","2010-09-30",7.69
"945","2010-10-01",7.68
"946","2010-10-04",7.66
"947","2010-10-05",7.61
"948","2010-10-06",7.62
"949","2010-10-07",7.59
"950","2010-10-08",7.6
"951","2010-10-11",7.53
"952","2010-10-12",7.64
"953","2010-10-13",7.7
"954","2010-10-14",7.77
"955","2010-10-15",7.68
"956","2010-10-18",7.64
"957","2010-10-19",7.65
"958","2010-10-20",7.84
"959","2010-10-21",7.89
"960","2010-10-22",7.88
"961","2010-10-25",7.76
"962","2010-10-26",7.76
"963","2010-10-27",7.67
"964","2010-10-28",7.57
"965","2010-10-29",7.57
"966","2010-11-01",7.72
"967","2010-11-02",7.77
"968","2010-11-03",7.72
"969","2010-11-04",7.77
"970","2010-11-05",8.01
"971","2010-11-08",8.07
"972","2010-11-09",7.94
"973","2010-11-10",8.07
"974","2010-11-11",8.05
"975","2010-11-12",8
"976","2010-11-15",7.97
"977","2010-11-16",8
"978","2010-11-17",7.96
"979","2010-11-18",7.91
"980","2010-11-19",8.1
"981","2010-11-22",7.91
"982","2010-11-23",7.82
"983","2010-11-24",7.97
"984","2010-11-26",7.98
"985","2010-11-29",7.9
"986","2010-11-30",7.85
"987","2010-12-01",7.74
"988","2010-12-02",7.75
"989","2010-12-03",7.73
"990","2010-12-06",7.59
"991","2010-12-07",7.48
"992","2010-12-08",7.41
"993","2010-12-09",7.45
"994","2010-12-10",7.4
"995","2010-12-13",7.42
"996","2010-12-14",7.35
"997","2010-12-15",7.29
"998","2010-12-16",7.34
