"","date","MOS"
"239","2007-12-12",82.599998
"240","2007-12-13",84.980003
"241","2007-12-14",82.809998
"242","2007-12-17",84.489998
"243","2007-12-18",83.150002
"244","2007-12-19",82.309998
"245","2007-12-20",90.709999
"246","2007-12-21",88.959999
"247","2007-12-24",92.5
"248","2007-12-26",93.739998
"249","2007-12-27",95.360001
"250","2007-12-28",95.839996
"251","2007-12-31",94.339996
"252","2008-01-02",94.739998
"253","2008-01-03",97.709999
"254","2008-01-04",95.410004
"255","2008-01-07",94
"256","2008-01-08",88.370003
"257","2008-01-09",89.010002
"258","2008-01-10",93.529999
"259","2008-01-11",99.209999
"260","2008-01-14",109.540001
"261","2008-01-15",101.25
"262","2008-01-16",91.709999
"263","2008-01-17",81
"264","2008-01-18",80.019997
"265","2008-01-22",80.290001
"266","2008-01-23",81
"267","2008-01-24",91.260002
"268","2008-01-25",91.400002
"269","2008-01-28",92.699997
"270","2008-01-29",92.5
"271","2008-01-30",88.949997
"272","2008-01-31",90.93
"273","2008-02-01",93.470001
"274","2008-02-04",98.449997
"275","2008-02-05",92.690002
"276","2008-02-06",93.440002
"277","2008-02-07",93.75
"278","2008-02-08",96.220001
"279","2008-02-11",99.529999
"280","2008-02-12",100.410004
"281","2008-02-13",100.040001
"282","2008-02-14",103.43
"283","2008-02-15",103.370003
"284","2008-02-19",109.550003
"285","2008-02-20",114.040001
"286","2008-02-21",111.75
"287","2008-02-22",108.959999
"288","2008-02-25",117.059998
"289","2008-02-26",115.629997
"290","2008-02-27",113.169998
"291","2008-02-28",113.080002
"292","2008-02-29",111.300003
"293","2008-03-03",111.93
"294","2008-03-04",108.919998
"295","2008-03-05",110.639999
"296","2008-03-06",111.449997
"297","2008-03-07",104.059998
"298","2008-03-10",95.360001
"299","2008-03-11",107.059998
"300","2008-03-12",106.110001
"301","2008-03-13",108.93
"302","2008-03-14",107.230003
"303","2008-03-17",102.910004
"304","2008-03-18",109.790001
"305","2008-03-19",97.25
"306","2008-03-20",92.010002
"307","2008-03-24",93.32
"308","2008-03-25",98.410004
"309","2008-03-26",102.949997
"310","2008-03-27",104.669998
"311","2008-03-28",105.400002
"312","2008-03-31",102.599998
"313","2008-04-01",101.449997
"314","2008-04-02",100.169998
"315","2008-04-03",104.519997
"316","2008-04-04",115.07
"317","2008-04-07",117.830002
"318","2008-04-08",119.919998
"319","2008-04-09",120
"320","2008-04-10",122.650002
"321","2008-04-11",121.610001
"322","2008-04-14",126.400002
"323","2008-04-15",127.599998
"324","2008-04-16",136.820007
"325","2008-04-17",133.880005
"326","2008-04-18",135.25
"327","2008-04-21",139.330002
"328","2008-04-22",140.210007
"329","2008-04-23",133.270004
"330","2008-04-24",122.379997
"331","2008-04-25",131.300003
"332","2008-04-28",123.68
"333","2008-04-29",118.059998
"334","2008-04-30",122.510002
"335","2008-05-01",122.550003
"336","2008-05-02",124.629997
"337","2008-05-05",124.790001
"338","2008-05-06",127.480003
"339","2008-05-07",124.650002
"340","2008-05-08",127.080002
"341","2008-05-09",126.419998
"342","2008-05-12",126.989998
"343","2008-05-13",125.25
"344","2008-05-14",125.160004
"345","2008-05-15",128.929993
"346","2008-05-16",129.660004
"347","2008-05-19",123.879997
"348","2008-05-20",126.910004
"349","2008-05-21",120.669998
"350","2008-05-22",122.510002
"351","2008-05-23",119.860001
"352","2008-05-27",115.419998
"353","2008-05-28",123.720001
"354","2008-05-29",121.790001
"355","2008-05-30",125.32
"356","2008-06-02",125.809998
"357","2008-06-03",130.699997
"358","2008-06-04",128.740005
"359","2008-06-05",134.419998
"360","2008-06-06",133.360001
"361","2008-06-09",141.009995
"362","2008-06-10",143.910004
"363","2008-06-11",149.630005
"364","2008-06-12",147.490005
"365","2008-06-13",153.309998
"366","2008-06-16",153.440002
"367","2008-06-17",161.080002
"368","2008-06-18",161
"369","2008-06-19",151.25
"370","2008-06-20",152.720001
"371","2008-06-23",150.669998
"372","2008-06-24",142.979996
"373","2008-06-25",145.559998
"374","2008-06-26",142.729996
"375","2008-06-27",148.179993
"376","2008-06-30",144.699997
"377","2008-07-01",141.309998
"378","2008-07-02",130.419998
"379","2008-07-03",132.289993
"380","2008-07-07",129.429993
"381","2008-07-08",131.119995
"382","2008-07-09",137.039993
"383","2008-07-10",140.089996
"384","2008-07-11",141.809998
"385","2008-07-14",145.690002
"386","2008-07-15",137.179993
"387","2008-07-16",138.779999
"388","2008-07-17",129.770004
"389","2008-07-18",127.129997
"390","2008-07-21",139.050003
"391","2008-07-22",135.380005
"392","2008-07-23",121.75
"393","2008-07-24",118.25
"394","2008-07-25",122.050003
"395","2008-07-28",122.660004
"396","2008-07-29",122.360001
"397","2008-07-30",132.490005
"398","2008-07-31",127.209999
"399","2008-08-01",122.690002
"400","2008-08-04",109.290001
"401","2008-08-05",110.470001
"402","2008-08-06",112.940002
"403","2008-08-07",110.739998
"404","2008-08-08",104.419998
"405","2008-08-11",96.349998
"406","2008-08-12",97.040001
"407","2008-08-13",107.080002
"408","2008-08-14",104.349998
"409","2008-08-15",97.519997
"410","2008-08-18",101.57
"411","2008-08-19",103.5
"412","2008-08-20",106.910004
"413","2008-08-21",108.120003
"414","2008-08-22",107.349998
"415","2008-08-25",107.050003
"416","2008-08-26",106.540001
"417","2008-08-27",109.120003
"418","2008-08-28",106.25
"419","2008-08-29",106.739998
"420","2008-09-02",97.209999
"421","2008-09-03",93.089996
"422","2008-09-04",87.779999
"423","2008-09-05",94.519997
"424","2008-09-08",87.389999
"425","2008-09-09",77.010002
"426","2008-09-10",82.839996
"427","2008-09-11",85.599998
"428","2008-09-12",91.949997
"429","2008-09-15",84.199997
"430","2008-09-16",87.239998
"431","2008-09-17",83.650002
"432","2008-09-18",84.730003
"433","2008-09-19",95.330002
"434","2008-09-22",95.279999
"435","2008-09-23",86.019997
"436","2008-09-24",84.32
"437","2008-09-25",84.589996
"438","2008-09-26",76.050003
"439","2008-09-29",63.75
"440","2008-09-30",68.019997
"441","2008-10-01",67.510002
"442","2008-10-02",39.650002
"443","2008-10-03",40.880001
"444","2008-10-06",37.16
"445","2008-10-07",33.91
"446","2008-10-08",35.75
"447","2008-10-09",36.52
"448","2008-10-10",36.400002
"449","2008-10-13",44.209999
"450","2008-10-14",39.25
"451","2008-10-15",33.880001
"452","2008-10-16",33.16
"453","2008-10-17",33.66
"454","2008-10-20",38.93
"455","2008-10-21",36.73
"456","2008-10-22",32.209999
"457","2008-10-23",28.83
"458","2008-10-24",27.780001
"459","2008-10-27",26.5
"460","2008-10-28",29.98
"461","2008-10-29",33.650002
"462","2008-10-30",37.810001
"463","2008-10-31",39.41
"464","2008-11-03",37.299999
"465","2008-11-04",41.740002
"466","2008-11-05",38.360001
"467","2008-11-06",33.880001
"468","2008-11-07",36.490002
"469","2008-11-10",36.560001
"470","2008-11-11",34.220001
"471","2008-11-12",29.98
"472","2008-11-13",33.91
"473","2008-11-14",32.470001
"474","2008-11-17",31.57
"475","2008-11-18",31.370001
"476","2008-11-19",28.75
"477","2008-11-20",22.309999
"478","2008-11-21",24.940001
"479","2008-11-24",27.16
"480","2008-11-25",27.85
"481","2008-11-26",29.51
"482","2008-11-28",30.35
"483","2008-12-01",25.4
"484","2008-12-02",27.16
"485","2008-12-03",26.9
"486","2008-12-04",26.290001
"487","2008-12-05",27.57
"488","2008-12-08",30.049999
"489","2008-12-09",31.91
"490","2008-12-10",34.290001
"491","2008-12-11",30.809999
"492","2008-12-12",31.5
"493","2008-12-15",31.459999
"494","2008-12-16",35.959999
"495","2008-12-17",37.169998
"496","2008-12-18",34.75
"497","2008-12-19",33.610001
"498","2008-12-22",31.09
"499","2008-12-23",31.360001
"500","2008-12-24",31.23
"501","2008-12-26",32.59
"502","2008-12-29",33.869999
"503","2008-12-30",34.200001
"504","2008-12-31",34.599998
"505","2009-01-02",36.860001
"506","2009-01-05",37.669998
"507","2009-01-06",38.560001
"508","2009-01-07",38.439999
"509","2009-01-08",39.77
"510","2009-01-09",38.790001
"511","2009-01-12",34.560001
"512","2009-01-13",35.080002
"513","2009-01-14",33.209999
"514","2009-01-15",34.470001
"515","2009-01-16",35.450001
"516","2009-01-20",32.150002
"517","2009-01-21",33.639999
"518","2009-01-22",33.950001
"519","2009-01-23",35.389999
"520","2009-01-26",36.529999
"521","2009-01-27",36.540001
"522","2009-01-28",37.77
"523","2009-01-29",36.130001
"524","2009-01-30",35.669998
"525","2009-02-02",35.549999
"526","2009-02-03",36.34
"527","2009-02-04",39
"528","2009-02-05",41.349998
"529","2009-02-06",45.049999
"530","2009-02-09",45.639999
"531","2009-02-10",44.169998
"532","2009-02-11",42.189999
"533","2009-02-12",43.049999
"534","2009-02-13",42.880001
"535","2009-02-17",39.540001
"536","2009-02-18",40.880001
"537","2009-02-19",41.73
"538","2009-02-20",42.52
"539","2009-02-23",35.889999
"540","2009-02-24",38.860001
"541","2009-02-25",39.119999
"542","2009-02-26",39.66
"543","2009-02-27",43.049999
"544","2009-03-02",37.720001
"545","2009-03-03",40.150002
"546","2009-03-04",41.880001
"547","2009-03-05",40.09
"548","2009-03-06",39.16
"549","2009-03-09",40.349998
"550","2009-03-10",44.09
"551","2009-03-11",45.529999
"552","2009-03-12",43.209999
"553","2009-03-13",42.080002
"554","2009-03-16",41.349998
"555","2009-03-17",42.259998
"556","2009-03-18",42.540001
"557","2009-03-19",43.5
"558","2009-03-20",41.619999
"559","2009-03-23",44.77
"560","2009-03-24",45.009998
"561","2009-03-25",45.470001
"562","2009-03-26",48.200001
"563","2009-03-27",47.049999
"564","2009-03-30",42.740002
"565","2009-03-31",41.98
"566","2009-04-01",43.93
"567","2009-04-02",43.869999
"568","2009-04-03",45.639999
"569","2009-04-06",44.889999
"570","2009-04-07",42.939999
"571","2009-04-08",45.610001
"572","2009-04-09",44.57
"573","2009-04-13",44.25
"574","2009-04-14",44.509998
"575","2009-04-15",44.619999
"576","2009-04-16",43.689999
"577","2009-04-17",42.18
"578","2009-04-20",39.330002
"579","2009-04-21",38.880001
"580","2009-04-22",38.59
"581","2009-04-23",38.209999
"582","2009-04-24",40.959999
"583","2009-04-27",38.970001
"584","2009-04-28",38.900002
"585","2009-04-29",40.029999
"586","2009-04-30",40.450001
"587","2009-05-01",42.349998
"588","2009-05-04",44.27
"589","2009-05-05",46.27
"590","2009-05-06",45.799999
"591","2009-05-07",45.529999
"592","2009-05-08",45.450001
"593","2009-05-11",44.57
"594","2009-05-12",47.669998
"595","2009-05-13",46.34
"596","2009-05-14",50.330002
"597","2009-05-15",51.299999
"598","2009-05-18",55
"599","2009-05-19",56.869999
"600","2009-05-20",56.82
"601","2009-05-21",53.349998
"602","2009-05-22",55.360001
"603","2009-05-26",56.369999
"604","2009-05-27",54.560001
"605","2009-05-28",55.18
"606","2009-05-29",54.700001
"607","2009-06-01",56.470001
"608","2009-06-02",55.970001
"609","2009-06-03",52.439999
"610","2009-06-04",53.68
"611","2009-06-05",53.130001
"612","2009-06-08",51.759998
"613","2009-06-09",53.73
"614","2009-06-10",55.279999
"615","2009-06-11",56.330002
"616","2009-06-12",55.48
"617","2009-06-15",53.119999
"618","2009-06-16",51.209999
"619","2009-06-17",46.25
"620","2009-06-18",45.779999
"621","2009-06-19",46.450001
"622","2009-06-22",42.27
"623","2009-06-23",43.849998
"624","2009-06-24",44.09
"625","2009-06-25",43.790001
"626","2009-06-26",43.349998
"627","2009-06-29",45.939999
"628","2009-06-30",44.299999
"629","2009-07-01",43.799999
"630","2009-07-02",45.110001
"631","2009-07-06",43.639999
"632","2009-07-07",41.25
"633","2009-07-08",40.669998
"634","2009-07-09",42.759998
"635","2009-07-10",41.130001
"636","2009-07-13",42.459999
"637","2009-07-14",43.220001
"638","2009-07-15",44.549999
"639","2009-07-16",49.98
"640","2009-07-17",49.560001
"641","2009-07-20",49.119999
"642","2009-07-21",49.130001
"643","2009-07-22",48.419998
"644","2009-07-23",51.450001
"645","2009-07-24",53.450001
"646","2009-07-27",52.720001
"647","2009-07-28",50.849998
"648","2009-07-29",49.23
"649","2009-07-30",51.709999
"650","2009-07-31",52.150002
"651","2009-08-03",55.130001
"652","2009-08-04",53.68
"653","2009-08-05",54.049999
"654","2009-08-06",54.389999
"655","2009-08-07",53.779999
"656","2009-08-10",52.900002
"657","2009-08-11",51.919998
"658","2009-08-12",53.040001
"659","2009-08-13",54.650002
"660","2009-08-14",54.07
"661","2009-08-17",51.119999
"662","2009-08-18",52.68
"663","2009-08-19",53.34
"664","2009-08-20",54.470001
"665","2009-08-21",54.459999
"666","2009-08-24",53.66
"667","2009-08-25",52.049999
"668","2009-08-26",51.68
"669","2009-08-27",51.380001
"670","2009-08-28",49.810001
"671","2009-08-31",48.470001
"672","2009-09-01",49.41
"673","2009-09-02",50.650002
"674","2009-09-03",50.869999
"675","2009-09-04",51.360001
"676","2009-09-08",52.330002
"677","2009-09-09",51.59
"678","2009-09-10",50.720001
"679","2009-09-11",52.259998
"680","2009-09-14",51.540001
"681","2009-09-15",53.669998
"682","2009-09-16",53.040001
"683","2009-09-17",53.73
"684","2009-09-18",54.25
"685","2009-09-21",51.41
"686","2009-09-22",51.91
"687","2009-09-23",50.400002
"688","2009-09-24",50.400002
"689","2009-09-25",49.209999
"690","2009-09-28",49.540001
"691","2009-09-29",48.77
"692","2009-09-30",48.07
"693","2009-10-01",46.43
"694","2009-10-02",46.18
"695","2009-10-05",45.959999
"696","2009-10-06",47.889999
"697","2009-10-07",48.240002
"698","2009-10-08",49.66
"699","2009-10-09",49.240002
"700","2009-10-12",49.259998
"701","2009-10-13",49.049999
"702","2009-10-14",50.439999
"703","2009-10-15",50.669998
"704","2009-10-16",51.610001
"705","2009-10-19",53.630001
"706","2009-10-20",53.209999
"707","2009-10-21",53.299999
"708","2009-10-22",53.220001
"709","2009-10-23",51.790001
"710","2009-10-26",49.880001
"711","2009-10-27",49.09
"712","2009-10-28",47.48
"713","2009-10-29",48.959999
"714","2009-10-30",46.73
"715","2009-11-02",47.439999
"716","2009-11-03",48.139999
"717","2009-11-04",48.77
"718","2009-11-05",49.490002
"719","2009-11-06",50.349998
"720","2009-11-09",50.220001
"721","2009-11-10",50.990002
"722","2009-11-11",51.779999
"723","2009-11-12",49.709999
"724","2009-11-13",48.119999
"725","2009-11-16",49.889999
"726","2009-11-17",52.77
"727","2009-11-18",54.439999
"728","2009-11-19",54.060001
"729","2009-11-20",55.310001
"730","2009-11-23",54.98
"731","2009-11-24",54.099998
"732","2009-11-25",55.98
"733","2009-11-27",54.349998
"734","2009-11-30",54.450001
"735","2009-12-01",57.169998
"736","2009-12-02",61.689999
"737","2009-12-03",60.580002
"738","2009-12-04",58.290001
"739","2009-12-07",59.939999
"740","2009-12-08",59.27
"741","2009-12-09",59.630001
"742","2009-12-10",59.689999
"743","2009-12-11",58.990002
"744","2009-12-14",58.98
"745","2009-12-15",59.099998
"746","2009-12-16",59.68
"747","2009-12-17",56.029999
"748","2009-12-18",55.220001
"749","2009-12-21",58.310001
"750","2009-12-22",58.650002
"751","2009-12-23",60.299999
"752","2009-12-24",60.610001
"753","2009-12-28",60.830002
"754","2009-12-29",59.68
"755","2009-12-30",59.759998
"756","2009-12-31",59.73
"757","2010-01-04",61.709999
"758","2010-01-05",63.150002
"759","2010-01-06",65.57
"760","2010-01-07",65.760002
"761","2010-01-08",66.699997
"762","2010-01-11",66.309998
"763","2010-01-12",62.490002
"764","2010-01-13",62.540001
"765","2010-01-14",60.84
"766","2010-01-15",61.560001
"767","2010-01-19",63.040001
"768","2010-01-20",62.029999
"769","2010-01-21",60.07
"770","2010-01-22",58.630001
"771","2010-01-25",58.759998
"772","2010-01-26",58.580002
"773","2010-01-27",58.040001
"774","2010-01-28",55.560001
"775","2010-01-29",53.509998
"776","2010-02-01",56.27
"777","2010-02-02",56.349998
"778","2010-02-03",57.639999
"779","2010-02-04",54.009998
"780","2010-02-05",55.18
"781","2010-02-08",54.540001
"782","2010-02-09",56.91
"783","2010-02-10",57.419998
"784","2010-02-11",58.419998
"785","2010-02-12",58.830002
"786","2010-02-16",60.380001
"787","2010-02-17",61.259998
"788","2010-02-18",60.560001
"789","2010-02-19",60.779999
"790","2010-02-22",60.68
"791","2010-02-23",58.880001
"792","2010-02-24",57.619999
"793","2010-02-25",58.52
"794","2010-02-26",58.389999
"795","2010-03-01",59.450001
"796","2010-03-02",61.490002
"797","2010-03-03",61.27
"798","2010-03-04",60.43
"799","2010-03-05",61.599998
"800","2010-03-08",61.380001
"801","2010-03-09",60.98
"802","2010-03-10",60.349998
"803","2010-03-11",59.93
"804","2010-03-12",63.799999
"805","2010-03-15",62.389999
"806","2010-03-16",63.040001
"807","2010-03-17",61.91
"808","2010-03-18",59.560001
"809","2010-03-19",58.419998
"810","2010-03-22",59.189999
"811","2010-03-23",59.139999
"812","2010-03-24",60.279999
"813","2010-03-25",58.439999
"814","2010-03-26",59.349998
"815","2010-03-29",60.220001
"816","2010-03-30",60.049999
"817","2010-03-31",60.77
"818","2010-04-01",58.330002
"819","2010-04-05",57.990002
"820","2010-04-06",57.540001
"821","2010-04-07",56.990002
"822","2010-04-08",57.59
"823","2010-04-09",56.650002
"824","2010-04-12",56.75
"825","2010-04-13",56.779999
"826","2010-04-14",55.400002
"827","2010-04-15",55.16
"828","2010-04-16",54.130001
"829","2010-04-19",53.189999
"830","2010-04-20",54.919998
"831","2010-04-21",53.23
"832","2010-04-22",54.080002
"833","2010-04-23",53.779999
"834","2010-04-26",52.189999
"835","2010-04-27",50.580002
"836","2010-04-28",51.950001
"837","2010-04-29",51.509998
"838","2010-04-30",51.139999
"839","2010-05-03",50.98
"840","2010-05-04",49.099998
"841","2010-05-05",48.299999
"842","2010-05-06",47.66
"843","2010-05-07",48.16
"844","2010-05-10",48.73
"845","2010-05-11",47.669998
"846","2010-05-12",49.400002
"847","2010-05-13",48.029999
"848","2010-05-14",47.759998
"849","2010-05-17",46.860001
"850","2010-05-18",48
"851","2010-05-19",46.860001
"852","2010-05-20",44.970001
"853","2010-05-21",45.709999
"854","2010-05-24",44.939999
"855","2010-05-25",44.68
"856","2010-05-26",44
"857","2010-05-27",47.02
"858","2010-05-28",46.169998
"859","2010-06-01",44.610001
"860","2010-06-02",46.299999
"861","2010-06-03",44.740002
"862","2010-06-04",43.060001
"863","2010-06-07",43.189999
"864","2010-06-08",42.700001
"865","2010-06-09",42.52
"866","2010-06-10",45.310001
"867","2010-06-11",45.240002
"868","2010-06-14",43.970001
"869","2010-06-15",45.459999
"870","2010-06-16",45.27
"871","2010-06-17",44.32
"872","2010-06-18",43.459999
"873","2010-06-21",43.59
"874","2010-06-22",43.32
"875","2010-06-23",43.740002
"876","2010-06-24",42.610001
"877","2010-06-25",42.439999
"878","2010-06-28",41.650002
"879","2010-06-29",39.349998
"880","2010-06-30",38.98
"881","2010-07-01",38.900002
"882","2010-07-02",39.43
"883","2010-07-06",39.130001
"884","2010-07-07",42.740002
"885","2010-07-08",44.720001
"886","2010-07-09",46.130001
"887","2010-07-12",42.48
"888","2010-07-13",41.700001
"889","2010-07-14",42.02
"890","2010-07-15",43.25
"891","2010-07-16",44.759998
"892","2010-07-19",44.77
"893","2010-07-20",46.549999
"894","2010-07-21",44.830002
"895","2010-07-22",44.950001
"896","2010-07-23",46.799999
"897","2010-07-26",46.189999
"898","2010-07-27",44.93
"899","2010-07-28",46.450001
"900","2010-07-29",47.59
"901","2010-07-30",47.650002
"902","2010-08-02",49.389999
"903","2010-08-03",48.099998
"904","2010-08-04",50.380001
"905","2010-08-05",51.290001
"906","2010-08-06",51.189999
"907","2010-08-09",51.139999
"908","2010-08-10",50.84
"909","2010-08-11",49.419998
"910","2010-08-12",51.299999
"911","2010-08-13",51.200001
"912","2010-08-16",51.130001
"913","2010-08-17",55.599998
"914","2010-08-18",57.880001
"915","2010-08-19",56.560001
"916","2010-08-20",56.639999
"917","2010-08-23",59.77
"918","2010-08-24",58.110001
"919","2010-08-25",56.290001
"920","2010-08-26",55.790001
"921","2010-08-27",58.27
"922","2010-08-30",57.25
"923","2010-08-31",58.66
"924","2010-09-01",58.470001
"925","2010-09-02",58.349998
"926","2010-09-03",58.099998
"927","2010-09-07",57.860001
"928","2010-09-08",59.669998
"929","2010-09-09",58.669998
"930","2010-09-10",59.349998
"931","2010-09-13",59.66
"932","2010-09-14",58.82
"933","2010-09-15",57.59
"934","2010-09-16",60.549999
"935","2010-09-17",60.02
"936","2010-09-20",60.959999
"937","2010-09-21",59.34
"938","2010-09-22",60.27
"939","2010-09-23",61.349998
"940","2010-09-24",62.09
"941","2010-09-27",63.389999
"942","2010-09-28",61.77
"943","2010-09-29",60.959999
"944","2010-09-30",58.759998
"945","2010-10-01",59.619999
"946","2010-10-04",58.790001
"947","2010-10-05",60.799999
"948","2010-10-06",61.009998
"949","2010-10-07",61.529999
"950","2010-10-08",65.610001
"951","2010-10-11",66.629997
"952","2010-10-12",68.150002
