"","date","HBB"
"77","2018-01-16",26.190001
"78","2018-01-17",25.77
"79","2018-01-18",25.66
"80","2018-01-19",26.02
"81","2018-01-22",26.370001
"82","2018-01-23",26.1
"83","2018-01-24",26.209999
"84","2018-01-25",26.35
"85","2018-01-26",26.1
"86","2018-01-29",25.700001
"87","2018-01-30",25.709999
"88","2018-01-31",25.709999
"89","2018-02-01",25.469999
"90","2018-02-02",25
"91","2018-02-05",25.09
"92","2018-02-06",25.02
"93","2018-02-07",25.66
"94","2018-02-08",24.860001
"95","2018-02-09",25.209999
"96","2018-02-12",25.540001
"97","2018-02-13",25.27
"98","2018-02-14",25.440001
"99","2018-02-15",25.59
"100","2018-02-16",25.15
"101","2018-02-20",24.950001
"102","2018-02-21",24.74
"103","2018-02-22",24.559999
"104","2018-02-23",24.620001
"105","2018-02-26",24.82
"106","2018-02-27",24.620001
"107","2018-02-28",24.77
"108","2018-03-01",24.93
"109","2018-03-02",25.01
"110","2018-03-05",25.35
"111","2018-03-06",24.99
"112","2018-03-07",25.299999
"113","2018-03-08",24.25
"114","2018-03-09",24.26
"115","2018-03-12",24.43
"116","2018-03-13",23.51
"117","2018-03-14",23.82
"118","2018-03-15",23.35
"119","2018-03-16",22.620001
"120","2018-03-19",22.35
"121","2018-03-20",23.01
"122","2018-03-21",22.549999
"123","2018-03-22",22.51
"124","2018-03-23",22.73
"125","2018-03-26",22.709999
"126","2018-03-27",21.77
"127","2018-03-28",21.67
"128","2018-03-29",21.219999
"129","2018-04-02",22.09
"130","2018-04-03",23.15
"131","2018-04-04",24.15
"132","2018-04-05",22.82
"133","2018-04-06",22.030001
"134","2018-04-09",21.32
"135","2018-04-10",22.129999
"136","2018-04-11",22.84
"137","2018-04-12",24.120001
"138","2018-04-13",23.93
"139","2018-04-16",24.09
"140","2018-04-17",23.93
"141","2018-04-18",23.42
"142","2018-04-19",23.190001
"143","2018-04-20",22.809999
"144","2018-04-23",23.559999
"145","2018-04-24",23.360001
"146","2018-04-25",23.120001
"147","2018-04-26",22.110001
"148","2018-04-27",21.49
"149","2018-04-30",22.25
"150","2018-05-01",22.4
"151","2018-05-02",22.82
"152","2018-05-03",24.309999
"153","2018-05-04",24.5
"154","2018-05-07",24.65
"155","2018-05-08",23.889999
"156","2018-05-09",25.139999
"157","2018-05-10",25.16
"158","2018-05-11",26.16
"159","2018-05-14",25.01
"160","2018-05-15",25.620001
"161","2018-05-16",26.67
"162","2018-05-17",27.450001
"163","2018-05-18",28.24
"164","2018-05-21",27.83
"165","2018-05-22",27.200001
"166","2018-05-23",27.190001
"167","2018-05-24",27.709999
"168","2018-05-25",28.200001
"169","2018-05-29",27.4
"170","2018-05-30",28.16
"171","2018-05-31",28.030001
"172","2018-06-01",28.25
"173","2018-06-04",29.68
"174","2018-06-05",28.16
"175","2018-06-06",29.110001
"176","2018-06-07",26.24
"177","2018-06-08",26.82
"178","2018-06-11",27.559999
"179","2018-06-12",29.43
"180","2018-06-13",30.33
"181","2018-06-14",30.35
"182","2018-06-15",29.870001
"183","2018-06-18",29.68
"184","2018-06-19",29.32
"185","2018-06-20",29.4
"186","2018-06-21",27.57
"187","2018-06-22",27.549999
"188","2018-06-25",27.6
"189","2018-06-26",28.190001
"190","2018-06-27",27.98
"191","2018-06-28",28.24
"192","2018-06-29",29.049999
"193","2018-07-02",28.67
"194","2018-07-03",28.9
"195","2018-07-05",30.09
"196","2018-07-06",30.5
"197","2018-07-09",29.91
"198","2018-07-10",30.26
"199","2018-07-11",29.209999
"200","2018-07-12",28.370001
"201","2018-07-13",27.66
"202","2018-07-16",27.57
"203","2018-07-17",27.559999
"204","2018-07-18",27
"205","2018-07-19",26.940001
"206","2018-07-20",27.110001
"207","2018-07-23",26.639999
"208","2018-07-24",26.49
"209","2018-07-25",25.5
"210","2018-07-26",25.68
"211","2018-07-27",26.059999
"212","2018-07-30",25.42
"213","2018-07-31",25.4
"214","2018-08-01",26.940001
"215","2018-08-02",25.08
"216","2018-08-03",24.92
"217","2018-08-06",24.700001
"218","2018-08-07",24.48
"219","2018-08-08",23.93
"220","2018-08-09",23.879999
"221","2018-08-10",23.85
"222","2018-08-13",24.120001
"223","2018-08-14",24.469999
"224","2018-08-15",25.370001
"225","2018-08-16",26.24
"226","2018-08-17",25.639999
"227","2018-08-20",25.040001
"228","2018-08-21",25.4
"229","2018-08-22",25.26
"230","2018-08-23",25.059999
"231","2018-08-24",24.969999
"232","2018-08-27",25.15
"233","2018-08-28",25.6
"234","2018-08-29",25.139999
"235","2018-08-30",23.280001
"236","2018-08-31",23.15
"237","2018-09-04",23.58
"238","2018-09-05",23.15
"239","2018-09-06",24.07
"240","2018-09-07",24.549999
"241","2018-09-10",24.5
"242","2018-09-11",23.309999
"243","2018-09-12",23.870001
"244","2018-09-13",23.66
"245","2018-09-14",23.610001
"246","2018-09-17",23.93
"247","2018-09-18",23.74
"248","2018-09-19",24.09
"249","2018-09-20",23.940001
"250","2018-09-21",24.049999
"251","2018-09-24",22.5
"252","2018-09-25",22.76
"253","2018-09-26",22.040001
"254","2018-09-27",21.66
"255","2018-09-28",21.940001
"256","2018-10-01",22.02
"257","2018-10-02",21.1
"258","2018-10-03",21.25
"259","2018-10-04",21.25
"260","2018-10-05",21.549999
"261","2018-10-08",21.549999
"262","2018-10-09",21.32
"263","2018-10-10",20.860001
"264","2018-10-11",19.629999
"265","2018-10-12",18.9
"266","2018-10-15",19.51
"267","2018-10-16",20
"268","2018-10-17",20.74
"269","2018-10-18",20
"270","2018-10-19",19.219999
"271","2018-10-22",19.01
"272","2018-10-23",18.9
"273","2018-10-24",18.5
"274","2018-10-25",19.6
"275","2018-10-26",19.629999
"276","2018-10-29",20.35
"277","2018-10-30",20.280001
"278","2018-10-31",23.219999
"279","2018-11-01",24.02
"280","2018-11-02",25.49
"281","2018-11-05",24.02
"282","2018-11-06",23.969999
"283","2018-11-07",24.17
"284","2018-11-08",24.040001
"285","2018-11-09",24
"286","2018-11-12",22.610001
"287","2018-11-13",22.469999
"288","2018-11-14",22.92
"289","2018-11-15",23.549999
"290","2018-11-16",23.280001
"291","2018-11-19",22.09
"292","2018-11-20",21.07
"293","2018-11-21",21
"294","2018-11-23",20.879999
"295","2018-11-26",21
"296","2018-11-27",20.77
"297","2018-11-28",20.92
"298","2018-11-29",22.85
"299","2018-11-30",22.65
"300","2018-12-03",23.27
"301","2018-12-04",21.5
"302","2018-12-06",21.77
"303","2018-12-07",20.77
"304","2018-12-10",20.879999
"305","2018-12-11",20.51
"306","2018-12-12",21.549999
"307","2018-12-13",21.91
"308","2018-12-14",21.84
"309","2018-12-17",20.610001
"310","2018-12-18",21.700001
"311","2018-12-19",21.290001
"312","2018-12-20",20.52
"313","2018-12-21",20.58
"314","2018-12-24",20.65
"315","2018-12-26",21.799999
"316","2018-12-27",21.700001
"317","2018-12-28",22.559999
"318","2018-12-31",23.459999
"319","2019-01-02",24.049999
"320","2019-01-03",24.540001
"321","2019-01-04",23.4
"322","2019-01-07",24.67
"323","2019-01-08",25.27
"324","2019-01-09",25.790001
"325","2019-01-10",26.07
"326","2019-01-11",28
"327","2019-01-14",27.25
"328","2019-01-15",27.030001
"329","2019-01-16",26.67
"330","2019-01-17",27.5
"331","2019-01-18",27.889999
"332","2019-01-22",27.799999
"333","2019-01-23",26.75
"334","2019-01-24",26.959999
"335","2019-01-25",27
"336","2019-01-28",26.51
"337","2019-01-29",26.73
"338","2019-01-30",26.030001
"339","2019-01-31",26.139999
"340","2019-02-01",26.200001
"341","2019-02-04",26.299999
"342","2019-02-05",26.870001
"343","2019-02-06",25.889999
"344","2019-02-07",25.610001
"345","2019-02-08",25
"346","2019-02-11",24.99
"347","2019-02-12",25
"348","2019-02-13",24.99
"349","2019-02-14",24.82
"350","2019-02-15",24.879999
"351","2019-02-19",24.5
"352","2019-02-20",24.459999
"353","2019-02-21",24.52
"354","2019-02-22",24.620001
"355","2019-02-25",24.629999
"356","2019-02-26",24.49
"357","2019-02-27",24.940001
"358","2019-02-28",24.27
"359","2019-03-01",24.42
"360","2019-03-04",24.389999
"361","2019-03-05",24.33
"362","2019-03-06",23.879999
"363","2019-03-07",19.940001
"364","2019-03-08",21.02
"365","2019-03-11",20.92
"366","2019-03-12",21.200001
"367","2019-03-13",21.549999
"368","2019-03-14",20.84
"369","2019-03-15",21.459999
"370","2019-03-18",21.440001
"371","2019-03-19",21
"372","2019-03-20",20.530001
"373","2019-03-21",20.459999
"374","2019-03-22",20.469999
"375","2019-03-25",20.99
"376","2019-03-26",21.469999
"377","2019-03-27",21
"378","2019-03-28",20.940001
"379","2019-03-29",21.459999
"380","2019-04-01",21.030001
"381","2019-04-02",21.059999
"382","2019-04-03",21.450001
"383","2019-04-04",22.209999
"384","2019-04-05",22.6
"385","2019-04-08",21.860001
"386","2019-04-09",21.629999
"387","2019-04-10",21.75
"388","2019-04-11",22.690001
"389","2019-04-12",22.290001
"390","2019-04-15",22.309999
"391","2019-04-16",22.290001
"392","2019-04-17",22.43
"393","2019-04-18",22.16
"394","2019-04-22",21.73
"395","2019-04-23",21.52
"396","2019-04-24",21.299999
"397","2019-04-25",20.190001
"398","2019-04-26",19.23
"399","2019-04-29",18.42
"400","2019-04-30",18.1
"401","2019-05-01",17.620001
"402","2019-05-02",18.17
"403","2019-05-03",18.4
"404","2019-05-06",17.99
"405","2019-05-07",17.139999
"406","2019-05-08",16.860001
"407","2019-05-09",16.75
"408","2019-05-10",17.040001
"409","2019-05-13",17.74
"410","2019-05-14",18.139999
"411","2019-05-15",18.41
"412","2019-05-16",18.690001
"413","2019-05-17",18.51
"414","2019-05-20",19.99
"415","2019-05-21",19.959999
"416","2019-05-22",19.26
"417","2019-05-23",19.23
"418","2019-05-24",19.08
"419","2019-05-28",18.790001
"420","2019-05-29",18.870001
"421","2019-05-30",18.190001
"422","2019-05-31",17.49
"423","2019-06-03",16.98
"424","2019-06-04",16.77
"425","2019-06-05",16.76
"426","2019-06-06",16.799999
"427","2019-06-07",17
"428","2019-06-10",17.76
"429","2019-06-11",18.469999
"430","2019-06-12",18.559999
"431","2019-06-13",18.799999
"432","2019-06-14",18.66
"433","2019-06-17",18.34
"434","2019-06-18",18.24
"435","2019-06-19",18.370001
"436","2019-06-20",18.01
"437","2019-06-21",18
"438","2019-06-24",17.120001
"439","2019-06-25",17.360001
"440","2019-06-26",17.379999
"441","2019-06-27",17.940001
"442","2019-06-28",19.049999
"443","2019-07-01",19.01
"444","2019-07-02",18.42
"445","2019-07-03",17.93
"446","2019-07-05",17.879999
"447","2019-07-08",16.83
"448","2019-07-09",16.35
"449","2019-07-10",16.33
"450","2019-07-11",16.440001
"451","2019-07-12",16.219999
"452","2019-07-15",16.4
"453","2019-07-16",16.469999
"454","2019-07-17",16.450001
"455","2019-07-18",16.200001
"456","2019-07-19",16.27
"457","2019-07-22",16
"458","2019-07-23",15.9
"459","2019-07-24",15.96
"460","2019-07-25",15.61
"461","2019-07-26",15.76
"462","2019-07-29",15.79
"463","2019-07-30",16.16
"464","2019-07-31",16.41
"465","2019-08-01",13.93
"466","2019-08-02",13.34
"467","2019-08-05",14.18
"468","2019-08-06",14
"469","2019-08-07",14.6
"470","2019-08-08",14.77
"471","2019-08-09",14.5
"472","2019-08-12",13.97
"473","2019-08-13",14.35
"474","2019-08-14",13.7
"475","2019-08-15",13.71
"476","2019-08-16",14.2
"477","2019-08-19",14.81
"478","2019-08-20",15.38
"479","2019-08-21",15.22
"480","2019-08-22",15.3
"481","2019-08-23",14.33
"482","2019-08-26",14.55
"483","2019-08-27",13.93
"484","2019-08-28",13.84
"485","2019-08-29",13.82
"486","2019-08-30",14.17
"487","2019-09-03",14.11
"488","2019-09-04",14.38
"489","2019-09-05",14.31
"490","2019-09-06",14.57
"491","2019-09-09",15.27
"492","2019-09-10",15.25
"493","2019-09-11",15.4
"494","2019-09-12",15.79
"495","2019-09-13",16
"496","2019-09-16",15.97
"497","2019-09-17",15.98
"498","2019-09-18",15.86
"499","2019-09-19",15.49
"500","2019-09-20",16.129999
"501","2019-09-23",16.01
"502","2019-09-24",15.63
"503","2019-09-25",15.7
"504","2019-09-26",15.55
"505","2019-09-27",16
"506","2019-09-30",16.17
"507","2019-10-01",15.81
"508","2019-10-02",15.08
"509","2019-10-03",15.24
"510","2019-10-04",15.27
"511","2019-10-07",15.52
"512","2019-10-08",15.31
"513","2019-10-09",15.23
"514","2019-10-10",15.43
"515","2019-10-11",15.87
"516","2019-10-14",15.93
"517","2019-10-15",16.66
"518","2019-10-16",16.549999
"519","2019-10-17",17.08
"520","2019-10-18",17.48
"521","2019-10-21",18.1
"522","2019-10-22",18.01
"523","2019-10-23",18.290001
"524","2019-10-24",18.389999
"525","2019-10-25",18.6
"526","2019-10-28",18.52
"527","2019-10-29",18.65
"528","2019-10-30",18.959999
"529","2019-10-31",18.65
"530","2019-11-01",19.01
"531","2019-11-04",19.07
"532","2019-11-05",19.459999
"533","2019-11-06",19.620001
"534","2019-11-07",20.25
"535","2019-11-08",20.75
"536","2019-11-11",20.52
"537","2019-11-12",19.459999
"538","2019-11-13",19.309999
"539","2019-11-14",19.07
"540","2019-11-15",18.35
"541","2019-11-18",18.780001
"542","2019-11-19",19.33
"543","2019-11-20",19.27
"544","2019-11-21",19.299999
"545","2019-11-22",19.66
"546","2019-11-25",19.83
"547","2019-11-26",19.780001
"548","2019-11-27",19.379999
"549","2019-11-29",19.66
"550","2019-12-02",19.4
"551","2019-12-03",18.74
"552","2019-12-04",19.08
"553","2019-12-05",18.940001
"554","2019-12-06",19.450001
"555","2019-12-09",19.290001
"556","2019-12-10",18.860001
"557","2019-12-11",18.790001
"558","2019-12-12",18.610001
"559","2019-12-13",18.459999
"560","2019-12-16",18.299999
"561","2019-12-17",18.25
"562","2019-12-18",19.01
"563","2019-12-19",18.74
"564","2019-12-20",18.809999
"565","2019-12-23",18.74
"566","2019-12-24",18.75
"567","2019-12-26",18.950001
"568","2019-12-27",19.040001
"569","2019-12-30",19.15
"570","2019-12-31",19.1
"571","2020-01-02",18.950001
"572","2020-01-03",18.190001
"573","2020-01-06",18
"574","2020-01-07",17.75
"575","2020-01-08",18.1
"576","2020-01-09",17.85
"577","2020-01-10",17.59
"578","2020-01-13",17.700001
"579","2020-01-14",17.66
"580","2020-01-15",17.809999
"581","2020-01-16",17.860001
"582","2020-01-17",17.52
"583","2020-01-21",17.59
"584","2020-01-22",16.99
"585","2020-01-23",16.860001
"586","2020-01-24",16.68
"587","2020-01-27",16.360001
"588","2020-01-28",16.65
"589","2020-01-29",16.26
"590","2020-01-30",16.49
"591","2020-01-31",15.8
"592","2020-02-03",15.88
"593","2020-02-04",15.93
"594","2020-02-05",16.15
"595","2020-02-06",16.209999
"596","2020-02-07",15.5
"597","2020-02-10",15.17
"598","2020-02-11",15.01
"599","2020-02-12",14.95
"600","2020-02-13",14.8
"601","2020-02-14",14.87
"602","2020-02-18",14.96
"603","2020-02-19",14.92
"604","2020-02-20",15.05
"605","2020-02-21",14.77
"606","2020-02-24",14.51
"607","2020-02-25",13.23
"608","2020-02-26",13.26
"609","2020-02-27",12.05
"610","2020-02-28",11.6
"611","2020-03-02",11.49
"612","2020-03-03",11.6
"613","2020-03-04",11.76
"614","2020-03-05",11.47
"615","2020-03-06",11.32
"616","2020-03-09",11.26
"617","2020-03-10",11.5
"618","2020-03-11",11.08
"619","2020-03-12",11.01
"620","2020-03-13",10.69
"621","2020-03-16",8.79
"622","2020-03-17",9.42
"623","2020-03-18",8.54
"624","2020-03-19",9.03
"625","2020-03-20",7.77
"626","2020-03-23",6.92
"627","2020-03-24",7.51
"628","2020-03-25",10.38
"629","2020-03-26",9.64
"630","2020-03-27",9.86
"631","2020-03-30",10.06
"632","2020-03-31",9.51
"633","2020-04-01",8.37
"634","2020-04-02",7.77
"635","2020-04-03",8.2
"636","2020-04-06",9.83
"637","2020-04-07",9.99
"638","2020-04-08",10.43
"639","2020-04-09",11.67
"640","2020-04-13",10.95
"641","2020-04-14",10.56
"642","2020-04-15",9.92
"643","2020-04-16",9.77
"644","2020-04-17",10.84
"645","2020-04-20",10.3
"646","2020-04-21",11.13
"647","2020-04-22",11.26
"648","2020-04-23",11.06
"649","2020-04-24",10.89
"650","2020-04-27",11.62
"651","2020-04-28",12.01
"652","2020-04-29",13.57
"653","2020-04-30",13.19
"654","2020-05-01",12.29
"655","2020-05-04",12.37
"656","2020-05-05",12.63
"657","2020-05-06",11.94
"658","2020-05-07",11.18
"659","2020-05-08",11.46
"660","2020-05-11",10.43
"661","2020-05-12",10.36
"662","2020-05-13",9.27
"663","2020-05-14",9.73
"664","2020-05-15",10.65
"665","2020-05-18",11.55
"666","2020-05-19",11
"667","2020-05-20",12.36
"668","2020-05-21",11.92
"669","2020-05-22",11.76
"670","2020-05-26",11.81
"671","2020-05-27",11.24
"672","2020-05-28",10.34
"673","2020-05-29",9.55
"674","2020-06-01",9.85
"675","2020-06-02",9.86
"676","2020-06-03",10.68
"677","2020-06-04",11.85
"678","2020-06-05",12.03
"679","2020-06-08",11.88
"680","2020-06-09",11.53
"681","2020-06-10",10.34
"682","2020-06-11",10.07
"683","2020-06-12",10.54
"684","2020-06-15",11.4
"685","2020-06-16",11.69
"686","2020-06-17",10.92
"687","2020-06-18",10.75
"688","2020-06-19",10.65
"689","2020-06-22",10.97
"690","2020-06-23",11.06
"691","2020-06-24",10.73
"692","2020-06-25",11.02
"693","2020-06-26",10.66
"694","2020-06-29",12.31
"695","2020-06-30",11.9
"696","2020-07-01",11.44
"697","2020-07-02",11.19
"698","2020-07-06",11.35
"699","2020-07-07",11.07
"700","2020-07-08",11.66
"701","2020-07-09",10.87
"702","2020-07-10",10.58
"703","2020-07-13",10.22
"704","2020-07-14",10.2
"705","2020-07-15",10.42
"706","2020-07-16",10.31
"707","2020-07-17",10.24
"708","2020-07-20",10.76
"709","2020-07-21",11.08
"710","2020-07-22",10.4
"711","2020-07-23",10.35
"712","2020-07-24",14.58
"713","2020-07-27",14.55
"714","2020-07-28",15.29
"715","2020-07-29",15.8
"716","2020-07-30",15.7
"717","2020-07-31",15.2
"718","2020-08-03",15.04
"719","2020-08-04",15.03
"720","2020-08-05",15.86
"721","2020-08-06",18.07
"722","2020-08-07",18.57
"723","2020-08-10",19.92
"724","2020-08-11",19.25
"725","2020-08-12",19.200001
"726","2020-08-13",19.75
"727","2020-08-14",19.1
"728","2020-08-17",18.98
"729","2020-08-18",18.42
"730","2020-08-19",17.75
"731","2020-08-20",18.84
"732","2020-08-21",18.309999
"733","2020-08-24",19.790001
"734","2020-08-25",19.91
"735","2020-08-26",20.450001
"736","2020-08-27",20.540001
"737","2020-08-28",20.84
"738","2020-08-31",21.85
"739","2020-09-01",22.67
"740","2020-09-02",22.709999
"741","2020-09-03",21.809999
"742","2020-09-04",20.719999
"743","2020-09-08",21.18
"744","2020-09-09",20.950001
"745","2020-09-10",20.969999
"746","2020-09-11",20.42
"747","2020-09-14",22.190001
"748","2020-09-15",21.76
"749","2020-09-16",21.48
"750","2020-09-17",21.01
"751","2020-09-18",21.139999
"752","2020-09-21",21.16
"753","2020-09-22",21.440001
"754","2020-09-23",20.08
"755","2020-09-24",20.01
"756","2020-09-25",19
"757","2020-09-28",19.41
"758","2020-09-29",19.43
"759","2020-09-30",19.450001
"760","2020-10-01",19.59
"761","2020-10-02",20.82
"762","2020-10-05",20.450001
"763","2020-10-06",19.52
"764","2020-10-07",20.16
"765","2020-10-08",20.34
"766","2020-10-09",21.049999
"767","2020-10-12",21.870001
"768","2020-10-13",21.99
"769","2020-10-14",20.780001
"770","2020-10-15",21.129999
"771","2020-10-16",22.129999
"772","2020-10-19",21.5
"773","2020-10-20",21.77
"774","2020-10-21",22.4
"775","2020-10-22",21.870001
"776","2020-10-23",22.57
"777","2020-10-26",22.440001
"778","2020-10-27",22.1
"779","2020-10-28",21.969999
"780","2020-10-29",21.860001
"781","2020-10-30",22.049999
"782","2020-11-02",21.99
"783","2020-11-03",22.35
"784","2020-11-04",21.940001
"785","2020-11-05",23.9
"786","2020-11-06",21.969999
"787","2020-11-09",20.360001
"788","2020-11-10",18.950001
"789","2020-11-11",18.709999
"790","2020-11-12",18.35
"791","2020-11-13",18.35
"792","2020-11-16",19.16
"793","2020-11-17",19.440001
"794","2020-11-18",18.379999
"795","2020-11-19",18.639999
"796","2020-11-20",19.15
"797","2020-11-23",20.01
"798","2020-11-24",20.16
"799","2020-11-25",19.879999
"800","2020-11-27",19.67
